REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM9_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_26185_lociStitched	chr4	153553256	153566958	2	12427	11009.557	527	1	TMEM154		TMEM154	TMEM154	0.4448	527	1
2_MACS_peak_21349_lociStitched	chr21	36576835	36588456	2	11592	11002.7628	528	1			RUNX1	RUNX1	0.1811	528	1
1_MACS_peak_2657_lociStitched	chr1	186766527	186774460	1	7934	10996.7246	529	1		PLA2G4A	PLA2G4A	PLA2G4A	0.1641	529	1
6_MACS_peak_3150_lociStitched	chr1	226911239	226929037	6	15306	10986.7054	530	1	ITPKB		ITPKB	ITPKB	0.4233	530	1
8_MACS_peak_20407_lociStitched	chr20	30942413	30958142	8	11149	10975.6962	531	1	ASXL1		ASXL1	ASXL1	0.5217	531	1
2_MACS_peak_9244_lociStitched	chr13	41550755	41563008	2	11657	10975.0121	532	1	ELF1		ELF1	ELF1	0.3545	532	1
1_MACS_peak_25889_lociStitched	chr4	121984521	121994927	1	10407	10973.127	533	1	C4orf31		C4orf31	C4orf31	0.4763	533	1
1_MACS_peak_1639_lociStitched	chr1	110878832	110883120	1	4289	10972.992	534	1	RBM15,LOC440600		LOC440600	LOC440600	0.2777	534	1
4_MACS_peak_6457_lociStitched	chr11	100778878	100791554	4	11283	10935.5852	535	1	ARHGAP42		TMEM133	TMEM133	NONE	535	1
2_MACS_peak_3870_lociStitched	chr10	43899821	43905578	2	5703	10920.4533	536	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	HNRNPF	0.5224	536	1
1_MACS_peak_1093_lociStitched	chr1	59247053	59251740	1	4688	10907.1177	537	1	LOC100131060,JUN		JUN	JUN	0.9137	537	1
2_MACS_peak_33489_lociStitched	chr8	102212145	102219542	2	6941	10903.178	538	1	ZNF706		ZNF706	ZNF706	0.6905	538	1
5_MACS_peak_24342_lociStitched	chr3	170066121	170077745	5	9057	10894.0128	539	1	SKIL		SKIL	SKIL	0.354	539	1
2_MACS_peak_4149_lociStitched	chr10	73505601	73517657	2	11879	10890.1848	540	1	CDH23,C10orf54	CDH23,C10orf105	C10orf105	C10orf105	0.4978	540	1
2_MACS_peak_1864_lociStitched	chr1	144962655	144973179	2	8274	10881.816	541	1	PDE4DIP	PDE4DIP	PDE4DIP	PDE4DIP	0.5301	541	1
5_MACS_peak_12279_lociStitched	chr16	11771480	11785092	5	12607	10881.4328	542	1	SNN,TXNDC11		SNN	SNN	0.5451	542	1
1_MACS_peak_30536_lociStitched	chr6	159458346	159466168	1	7823	10881.1842	543	1	TAGAP	RSPH3	TAGAP	TAGAP	0.643	543	1
2_MACS_peak_27841_lociStitched	chr5	148204660	148218514	2	13474	10875.39	544	1	ADRB2		ADRB2	ADRB2	0.6107	544	1
2_MACS_peak_34871_lociStitched	chr9	101982969	101988073	2	3796	10868.4576	545	1	SEC61B,ALG2		SEC61B	SEC61B	0.8039	545	1
1_MACS_peak_20880_lociStitched	chr20	47537409	47543848	1	6440	10862.593	546	1	ARFGEF2		ARFGEF2	ARFGEF2	0.2308	546	1
4_MACS_peak_28446_lociStitched	chr6	7958512	7970564	4	11489	10856.4416	547	1	MUTED-TXNDC5	PIP5K1P1,TXNDC5	PIP5K1P1	TXNDC5	1.0727	547	1
4_MACS_peak_34984_lociStitched	chr9	112883217	112896587	4	11805	10831.037	548	1	PALM2-AKAP2,AKAP2		AKAP2	AKAP2	0.4592	548	1
3_MACS_peak_28136_lociStitched	chr5	173244583	173258886	3	12285	10805.9165	549	1			CPEB4	CPEB4	0.3853	549	1
2_MACS_peak_7136_lociStitched	chr12	14920938	14928991	2	6646	10787.7988	550	1	H2AFJ,HIST4H4	C12orf60,WBP11,C12orf69	HIST4H4	HIST4H4	1.0853	550	1
8_MACS_peak_8807_lociStitched	chr12	123344928	123364181	8	15007	10787.4559	551	1	HIP1R,VPS37B		VPS37B	VPS37B	0.7796	551	1
3_MACS_peak_4978_lociStitched	chr11	502963	507861	3	3841	10768.253	552	1	RNH1	LRRC56,HRAS	RNH1	RNH1	0.5843	552	1
2_MACS_peak_11453_lociStitched	chr15	66079631	66086025	2	4461	10749.5928	553	1	DENND4A		DENND4A	DENND4A	0.213	553	1
5_MACS_peak_32856_lociStitched	chr8	37737393	37750137	5	8081	10749.564	554	1	RAB11FIP1	BRF2,GOT1L1	RAB11FIP1	RAB11FIP1	0.3556	554	1
9_MACS_peak_11528_lociStitched	chr15	68390005	68408759	9	13819	10740.4158	555	1	PIAS1		PIAS1	PIAS1	0.3173	555	1
5_MACS_peak_24544_lociStitched	chr3	183224677	183239313	5	12257	10732.5788	556	1	KLHL6		KLHL6	KLHL6	0.515	556	1
1_MACS_peak_16705_lociStitched	chr19	45970176	45973666	1	3491	10727.911	557	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	FOSB	0.9408	557	1
3_MACS_peak_24650_lociStitched	chr3	186776569	186785879	3	7337	10725.12	558	1	ST6GAL1		ST6GAL1	ST6GAL1	0.4599	558	1
6_MACS_peak_2239_lociStitched	chr1	157736605	157754542	6	15243	10724.5323	559	1	FCRL2	FCRL1	FCRL2	FCRL2	0.3563	559	1
7_MACS_peak_32011_lociStitched	chr7	121022005	121037255	7	12577	10717.7	560	1	FAM3C		FAM3C	FAM3C	0.3769	560	1
2_MACS_peak_25512_lociStitched	chr4	87855089	87864750	2	9569	10714.049	561	1	AFF1	C4orf36	AFF1	AFF1	0.3044	561	1
8_MACS_peak_27184_lociStitched	chr5	95257881	95276837	8	14366	10713.9312	562	1	ELL2		ELL2	ELL2	0.3928	562	1
5_MACS_peak_32750_lociStitched	chr8	28194140	28207468	5	9993	10713.0464	563	1	PNOC,ZNF395		PNOC	PNOC	0.3622	563	1
4_MACS_peak_31127_lociStitched	chr7	47531596	47546432	4	12743	10704.174	564	1	TNS3		TNS3	TNS3	0.2235	564	1
1_MACS_peak_19238_lociStitched	chr2	178075771	178078873	1	3103	10698.1776	565	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	HNRNPA3	0.6299	565	1
2_MACS_peak_33399_lociStitched	chr8	95953327	95964979	2	11536	10697.7012	566	1	TP53INP1	CCNE2	TP53INP1	TP53INP1	0.462	566	1
3_MACS_peak_14703_lociStitched	chr17	74484445	74498524	3	13092	10680.3294	567	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.4756	567	1
2_MACS_peak_11640_lociStitched	chr15	75298354	75308792	2	10210	10674.9426	568	1	SCAMP5	PPCDC,RPP25	PPCDC	PPCDC	0.693	568	1
1_MACS_peak_16090_lociStitched	chr19	13260770	13267479	1	6710	10673.3481	569	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	IER2	0.8101	569	1
3_MACS_peak_6226_lociStitched	chr11	82677486	82691452	3	13504	10664.4376	570	1			SNORA70E	SNORA70E	0.5207	570	1
6_MACS_peak_14906_lociStitched	chr17	80816827	80831975	6	11400	10642.9848	571	1	TBCD	ZNF750	ZNF750	ZNF750	0.0974	571	1
2_MACS_peak_34857_lociStitched	chr9	100744133	100751041	2	5279	10634.866	572	1	ANP32B	HEMGN	ANP32B	ANP32B	0.4117	572	1
5_MACS_peak_3120_lociStitched	chr1	226536191	226552458	5	13173	10630.4845	573	1	PARP1	LIN9	LIN9	LIN9	0.238	573	1
3_MACS_peak_16867_lociStitched	chr19	50311685	50322614	3	6316	10620.8022	574	1	MED25,FUZ	AP2A1,PTOV1,TSKS,PNKP	FUZ	FUZ	0.5905	574	1
3_MACS_peak_26914_lociStitched	chr5	68664118	68674477	3	9293	10613.8314	575	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	RAD17	0.3084	575	1
3_MACS_peak_22847_lociStitched	chr3	39187753	39195689	3	7621	10573.9264	576	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	0.5787	576	1
1_MACS_peak_28837_lociStitched	chr6	30581891	30586707	1	4817	10569.1936	577	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.5302	577	1
3_MACS_peak_19557_lociStitched	chr2	198360295	198367295	3	5366	10558.1	578	1	HSPE1,HSPD1	COQ10B,MOBKL3	HSPD1	HSPD1	0.5511	578	1
2_MACS_peak_32879_lociStitched	chr8	38237519	38244690	2	6495	10551.4094	579	1	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.311	579	1
1_MACS_peak_6695_lociStitched	chr11	117877353	117884301	1	6949	10544.9796	580	1		IL10RA	IL10RA	IL10RA	0.4211	580	1
3_MACS_peak_27984_lociStitched	chr5	156964682	156977657	3	12733	10543.485	581	1	ADAM19		ADAM19	ADAM19	0.4522	581	1
4_MACS_peak_24146_lociStitched	chr3	150314970	150328300	4	10559	10540.031	582	1	SELT		SELT	SELT	0.375	582	1
1_MACS_peak_8147_lociStitched	chr12	92854975	92867838	1	12864	10537.3696	583	1		CLLU1,CLLU1OS	CLLU1OS	CLLU1	0.3984	583	1
5_MACS_peak_20579_lociStitched	chr20	34680074	34694293	5	11991	10534.8571	584	1		EPB41L1,LOC647979	EPB41L1	LOC647979	0.442	584	1
4_MACS_peak_26419_lociStitched	chr4	186506749	186515550	4	6836	10532.1567	585	1	SORBS2		PDLIM3	PDLIM3	NONE	585	1
2_MACS_peak_16960_lociStitched	chr19	55762115	55772062	2	9838	10531.8836	586	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	PPP6R1	0.3549	586	1
2_MACS_peak_17350_lociStitched	chr2	30368098	30373844	2	5656	10528.3958	587	1	YPEL5		YPEL5	YPEL5	0.5558	587	1
6_MACS_peak_31290_lociStitched	chr7	55568969	55586138	6	14647	10522.8801	588	1	VOPP1		VOPP1	VOPP1	0.5767	588	1
2_MACS_peak_21390_lociStitched	chr21	38737674	38743762	2	5444	10485.3624	589	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.2086	589	1
7_MACS_peak_22097_lociStitched	chr22	39853406	39870824	7	13260	10482.1524	590	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	ATF4	0.536	590	1
1_MACS_peak_25231_lociStitched	chr4	42640093	42649395	1	9303	10476.8426	591	1	ATP8A1		ATP8A1	ATP8A1	0.1921	591	1
1_MACS_peak_28621_lociStitched	chr6	16758471	16764765	1	6295	10471.9572	592	1	ATXN1		ATXN1	ATXN1	0.2548	592	1
1_MACS_peak_26560_lociStitched	chr5	19269071	19273894	1	4824	10465.4277	593	1			CDH18	CDH18	NONE	593	1
2_MACS_peak_16767_lociStitched	chr19	47728528	47736369	2	7146	10463.0304	594	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	BBC3	0.5364	594	1
2_MACS_peak_32682_lociStitched	chr8	22828862	22840778	2	11863	10452.7152	595	1		RHOBTB2,PEBP4	RHOBTB2	RHOBTB2	0.2619	595	1
1_MACS_peak_32811_lociStitched	chr8	29938493	29941719	1	3227	10442.2394	596	1	TMEM66	LEPROTL1	TMEM66	TMEM66	0.4758	596	1
2_MACS_peak_17923_lociStitched	chr2	61107376	61113460	2	5938	10413.3744	597	1	REL,FLJ16341		REL	REL	0.354	597	1
9_MACS_peak_25841_lociStitched	chr4	121683358	121703358	9	14172	10412	598	1	PRDM5		PRDM5	PRDM5	0.4476	598	1
3_MACS_peak_15286_lociStitched	chr18	46305394	46318235	3	11006	10408.9146	599	1	KIAA0427		SMAD7	SMAD7	0.6293	599	1
10_MACS_peak_31142_lociStitched	chr7	47606627	47623466	10	14976	10408.1859	600	1		TNS3	TNS3	TNS3	0.2235	600	1
3_MACS_peak_2120_lociStitched	chr1	154942474	154949480	3	5801	10403.2094	601	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2	SHC1	SHC1	0.7022	601	1
1_MACS_peak_1829_lociStitched	chr1	143741293	143745941	1	4649	10402.6888	602	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	FLJ39739	0.3301	602	1
4_MACS_peak_18180_lociStitched	chr2	70138842	70145797	4	5681	10385.206	603	1	MXD1	SNRNP27,ASPRV1	MXD1	MXD1	0.4428	603	1
2_MACS_peak_29601_lociStitched	chr6	106607836	106619088	2	11190	10363.092	604	1			PRDM1	PRDM1	0.7778	604	1
2_MACS_peak_25674_lociStitched	chr4	103420141	103426351	2	5680	10346.481	605	1	NFKB1		NFKB1	NFKB1	0.2666	605	1
2_MACS_peak_33517_lociStitched	chr8	103665126	103675768	2	8268	10339.7672	606	1	KLF10		KLF10	KLF10	0.6846	606	1
2_MACS_peak_13446_lociStitched	chr17	4847957	4855179	2	7057	10331.7932	607	1	RNF167,ENO3,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1	PFN1	PFN1	0.9179	607	1
2_MACS_peak_35120_lociStitched	chr9	125928529	125941249	2	12548	10319.736	608	1	STRBP		NCRNA00287	NCRNA00287	NONE	608	1
7_MACS_peak_12042_lociStitched	chr15	101458842	101476971	7	12965	10311.7752	609	1	LRRK1	ALDH1A3	LRRK1	LRRK1	0.2507	609	1
3_MACS_peak_5621_lociStitched	chr11	60672708	60684999	3	10634	10309.6908	610	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	TMEM109	0.4325	610	1
8_MACS_peak_29722_lociStitched	chr6	109391942	109410264	8	14553	10287.803	611	1	SESN1	CEP57L1	SESN1	SESN1	0.367	611	1
2_MACS_peak_13990_lociStitched	chr17	38251335	38260763	2	7796	10284.0624	612	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	NR1D1	0.6481	612	1
7_MACS_peak_28274_lociStitched	chr6	215157	230502	7	13191	10265.805	613	1			DUSP22	DUSP22	1.148	613	1
5_MACS_peak_5557_lociStitched	chr11	47868599	47880769	5	10672	10265.395	614	1	NUP160		NUP160	NUP160	0.2391	614	1
4_MACS_peak_8268_lociStitched	chr12	96790684	96803790	4	10636	10256.7556	615	1	CDK17		CDK17	CDK17	0.2403	615	1
1_MACS_peak_20782_lociStitched	chr20	45522943	45531019	1	8077	10253.2896	616	1	EYA2		EYA2	EYA2	0.158	616	1
4_MACS_peak_10983_lociStitched	chr15	34617760	34630689	4	10307	10247.5254	617	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	NOP10	0.2791	617	1
1_MACS_peak_4147_lociStitched	chr10	73481948	73491811	1	9864	10245.6844	618	1	CDH23,C10orf105	C10orf105,C10orf54	C10orf105	C10orf54	0.7662	618	1
1_MACS_peak_6530_lociStitched	chr11	108091245	108097339	1	6095	10239.7482	619	1	ATM,NPAT		ATM	ATM	0.2626	619	1
3_MACS_peak_32403_lociStitched	chr7	150098101	150108818	3	9844	10209.0142	620	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	LOC728743	0.7604	620	1
2_MACS_peak_20897_lociStitched	chr20	48284236	48296121	2	11655	10202.084	621	1	B4GALT5		B4GALT5	B4GALT5	0.352	621	1
5_MACS_peak_22054_lociStitched	chr22	39096000	39106067	5	5526	10199.8844	622	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.3359	622	1
2_MACS_peak_35220_lociStitched	chr9	130538231	130549264	2	9041	10190.0788	623	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	TOR2A	0.3322	623	1
3_MACS_peak_16009_lociStitched	chr19	11199078	11208338	3	8880	10159.146	624	1	LDLR		LDLR	LDLR	0.2923	624	1
7_MACS_peak_33800_lociStitched	chr8	126339867	126356059	7	12272	10158.8608	625	1	NSMCE2		TRIB1	TRIB1	0.9381	625	1
3_MACS_peak_3790_lociStitched	chr10	34020054	34027537	3	7376	10154.431	626	1			NRP1	NRP1	NONE	626	1
5_MACS_peak_32693_lociStitched	chr8	23303984	23316189	5	10461	10147.237	627	1	ENTPD4	LOXL2	ENTPD4	ENTPD4	0.3811	627	1
2_MACS_peak_32280_lociStitched	chr7	139466165	139478540	2	12374	10132.65	628	1	TBXAS1,HIPK2		HIPK2	HIPK2	0.2322	628	1
8_MACS_peak_14634_lociStitched	chr17	73330521	73348809	8	13687	10098.6336	629	1	GRB2	SLC25A19	SLC25A19	SLC25A19	0.3159	629	1
1_MACS_peak_26187_lociStitched	chr4	153580968	153590483	1	9516	10086.8515	630	1	TMEM154		TMEM154	TMEM154	0.4448	630	1
2_MACS_peak_6823_lociStitched	chr11	128475818	128484885	2	9068	10082.504	631	1		ETS1	ETS1	ETS1	0.1372	631	1
10_MACS_peak_26940_lociStitched	chr5	71586087	71604342	10	13161	10069.458	632	1	MRPS27	PTCD2	MRPS27	MRPS27	0.2129	632	1
1_MACS_peak_25415_lociStitched	chr4	78735696	78743997	1	8302	10055.0013	633	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.2136	633	1
4_MACS_peak_7414_lociStitched	chr12	32413484	32428142	4	11909	10050.9906	634	1	BICD1		BICD1	BICD1	0.2797	634	1
3_MACS_peak_28924_lociStitched	chr6	33166966	33176984	3	6445	10044.0468	635	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	0.8218	635	1
2_MACS_peak_20054_lociStitched	chr2	238599950	238612952	2	12791	10044.045	636	1	LRRFIP1		LRRFIP1	LRRFIP1	0.1687	636	1
1_MACS_peak_26360_lociStitched	chr4	185390266	185398052	1	7787	10037.7112	637	1	IRF2		IRF2	IRF2	0.5227	637	1
6_MACS_peak_34482_lociStitched	chr9	37185042	37200940	6	13042	10034.8176	638	1	ZCCHC7		ZCCHC7	ZCCHC7	0.414	638	1
3_MACS_peak_33435_lociStitched	chr8	98654885	98664973	3	7322	10028.4808	639	1	MTDH		MTDH	MTDH	0.2584	639	1
1_MACS_peak_18959_lociStitched	chr2	158322929	158328341	1	5413	10025.1888	640	1		CYTIP	CYTIP	CYTIP	0.5072	640	1
1_MACS_peak_5406_lociStitched	chr11	28128124	28132868	1	4745	9986.5944	641	1	METT5D1,KIF18A	MIR610	METT5D1	MIR610	0.2154	641	1
6_MACS_peak_31482_lociStitched	chr7	78113094	78128201	6	14018	9984.2163	642	1	MAGI2		RPL13AP17	RPL13AP17	NONE	642	1
2_MACS_peak_24446_lociStitched	chr3	176912810	176920373	2	7531	9981.6474	643	1	TBL1XR1		TBL1XR1	TBL1XR1	0.2597	643	1
1_MACS_peak_3336_lociStitched	chr1	245132350	245135966	1	3617	9980.16	644	1	EFCAB2		EFCAB2	EFCAB2	0.1557	644	1
1_MACS_peak_28450_lociStitched	chr6	7973664	7981441	1	7778	9978.6687	645	1	MUTED-TXNDC5	PIP5K1P1	PIP5K1P1	PIP5K1P1	0.372	645	1
1_MACS_peak_30882_lociStitched	chr7	26237120	26242690	1	5571	9976.427	646	1	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	HNRNPA2B1	0.669	646	1
6_MACS_peak_27970_lociStitched	chr5	156904605	156917613	6	10930	9973.2336	647	1	ADAM19	NIPAL4	NIPAL4	NIPAL4	0.2246	647	1
3_MACS_peak_7291_lociStitched	chr12	29315700	29324249	3	5870	9972.4085	648	1			FAR2	FAR2	NONE	648	1
5_MACS_peak_15482_lociStitched	chr18	60798528	60812936	5	11340	9967.4544	649	1	BCL2		BCL2	BCL2	0.5005	649	1
3_MACS_peak_19919_lociStitched	chr2	227699924	227711270	3	9035	9965.1918	650	1	RHBDD1	IRS1	RHBDD1	RHBDD1	0.3194	650	1
1_MACS_peak_11574_lociStitched	chr15	70324628	70333314	1	8687	9957.6304	651	1		MIR629	MIR629	MIR629	0.2232	651	1
2_MACS_peak_6809_lociStitched	chr11	126331388	126341874	2	10074	9955.4084	652	1	KIRREL3		ST3GAL4	ST3GAL4	NONE	652	1
3_MACS_peak_2861_lociStitched	chr1	205595008	205602277	3	5899	9951.9879	653	1	ELK4	SLC45A3	ELK4	ELK4	0.4984	653	1
1_MACS_peak_12883_lociStitched	chr16	67562076	67567143	1	5068	9951.0813	654	1	FAM65A	FAM65A,CTCF,ATP6V0D1,AGRP	FAM65A	FAM65A	0.6806	654	1
3_MACS_peak_10531_lociStitched	chr14	90079989	90088283	3	7864	9937.8708	655	1	FOXN3	PRO1768	FOXN3	FOXN3	0.2772	655	1
1_MACS_peak_7104_lociStitched	chr12	12713331	12716569	1	3239	9923.8224	656	1	DUSP16	CREBL2	DUSP16	DUSP16	0.2045	656	1
4_MACS_peak_15630_lociStitched	chr19	1406382	1416722	4	7234	9913.992	657	1	DAZAP1	NDUFS7,RPS15,APC2,GAMT	DAZAP1	DAZAP1	0.421	657	1
2_MACS_peak_1054_lociStitched	chr1	54837393	54847777	2	9336	9910.4896	658	1	SSBP3		SSBP3	SSBP3	0.274	658	1
1_MACS_peak_3332_lociStitched	chr1	245024575	245028704	1	4130	9909.1871	659	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	HNRNPU	0.5842	659	1
5_MACS_peak_18801_lociStitched	chr2	136863812	136877556	5	12429	9894.3056	660	1	CXCR4		CXCR4	CXCR4	0.6636	660	1
2_MACS_peak_23505_lociStitched	chr3	97531738	97543308	2	11299	9892.35	661	1		ARL6	ARL6	ARL6	0.1231	661	1
1_MACS_peak_13563_lociStitched	chr17	16283415	16285550	1	2136	9890.3875	662	1	UBB	TRPV2,CENPV	UBB	UBB	0.97	662	1
1_MACS_peak_6291_lociStitched	chr11	87063962	87072674	1	8713	9880.2792	663	1			TMEM135	TMEM135	NONE	663	1
1_MACS_peak_16874_lociStitched	chr19	50379054	50381832	1	2779	9879.4014	664	1	TBC1D17,AKT1S1	PTOV1,PNKP,IL4I1	AKT1S1	AKT1S1	0.7966	664	1
4_MACS_peak_2577_lociStitched	chr1	180816942	180825665	4	8251	9863.0961	665	1	XPR1		KIAA1614	KIAA1614	NONE	665	1
3_MACS_peak_7577_lociStitched	chr12	46776168	46786863	3	10254	9861.8595	666	1		SLC38A2	SLC38A2	SLC38A2	0.4166	666	1
9_MACS_peak_24990_lociStitched	chr4	15794497	15812476	9	13114	9859.6836	667	1	CD38		CD38	CD38	0.3415	667	1
5_MACS_peak_34365_lociStitched	chr9	33129242	33146729	5	13651	9857.4219	668	1	B4GALT1		B4GALT1	B4GALT1	0.5361	668	1
9_MACS_peak_3984_lociStitched	chr10	61619655	61641077	9	12148	9856.2622	669	1	CCDC6		CCDC6	CCDC6	0.3433	669	1
4_MACS_peak_30355_lociStitched	chr6	156709721	156722120	4	12292	9853.4853	670	1			ARID1B	ARID1B	0.2862	670	1
1_MACS_peak_3178_lociStitched	chr1	228269394	228273853	1	4460	9852.6064	671	1	ARF1	MIR3620,C1orf35,MRPL55	ARF1	ARF1	0.5712	671	1
3_MACS_peak_6974_lociStitched	chr12	6550258	6562737	3	10607	9845.931	672	1	CD27,TAPBPL,LOC678655	NCAPD2,VAMP1,MRPL51	CD27	CD27	0.6418	672	1
2_MACS_peak_19976_lociStitched	chr2	231729576	231740781	2	9883	9840.231	673	1	ITM2C	GPR55	ITM2C	ITM2C	0.4735	673	1
4_MACS_peak_18149_lociStitched	chr2	68989052	69004628	4	11599	9839.3592	674	1	ARHGAP25		ARHGAP25	ARHGAP25	0.2764	674	1
2_MACS_peak_714_lociStitched	chr1	36850383	36858157	2	7761	9834.8874	675	1	STK40	LSM10	STK40	LSM10	0.3557	675	1
1_MACS_peak_25172_lociStitched	chr4	40055654	40060341	1	4688	9818.7963	676	1	N4BP2,LOC344967		N4BP2	N4BP2	0.244	676	1
1_MACS_peak_28665_lociStitched	chr6	24718673	24722621	1	3949	9814.728	677	1	C6orf62		C6orf62	C6orf62	0.5415	677	1
2_MACS_peak_16749_lociStitched	chr19	47216459	47225104	2	8510	9808.617	678	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	PRKD2	0.2958	678	1
5_MACS_peak_10199_lociStitched	chr14	65813252	65827648	5	11573	9799.3572	679	1			FUT8	FUT8	NONE	679	1
1_MACS_peak_11428_lociStitched	chr15	65183100	65191050	1	7951	9784.86	680	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.2408	680	1
2_MACS_peak_12160_lociStitched	chr16	2562516	2566591	2	3685	9765.7375	681	1	ATP6V0C	NTN3,TBC1D24,AMDHD2,PDPK1,CEMP1,MIR3178	ATP6V0C	ATP6V0C	0.7523	681	1
3_MACS_peak_13205_lociStitched	chr16	87415908	87427186	3	7227	9745.3198	682	1	MAP1LC3B,FBXO31		FBXO31	FBXO31	0.2363	682	1
1_MACS_peak_13472_lociStitched	chr17	6914989	6919573	1	4585	9741.9168	683	1	RNASEK,C17orf49	ALOX12,BCL6B,SLC16A13,MIR195,MIR497,SLC16A11	C17orf49	C17orf49	0.8397	683	1
1_MACS_peak_305_lociStitched	chr1	17221569	17224022	1	2454	9733.2587	684	1		CROCC	CROCC	CROCC	0.0909	684	1
5_MACS_peak_30495_lociStitched	chr6	158702477	158714735	5	10615	9691.1748	685	1		TULP4	TULP4	TULP4	0.1635	685	1
1_MACS_peak_32145_lociStitched	chr7	130789519	130797539	1	8021	9687.358	686	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.2745	686	1
4_MACS_peak_27032_lociStitched	chr5	81460622	81471996	4	7591	9682.6862	687	1	ATG10		RPS23	RPS23	NONE	687	1
4_MACS_peak_24306_lociStitched	chr3	169680090	169691077	4	8854	9672.9548	688	1	SEC62,LOC100128164		SEC62	SEC62	0.4663	688	1
4_MACS_peak_27074_lociStitched	chr5	88024749	88038798	4	13151	9662.9022	689	1	MEF2C	LOC645323	LOC645323	LOC645323	0.059	689	1
4_MACS_peak_1612_lociStitched	chr1	109927781	109941161	4	12110	9652.332	690	1	SORT1	PSMA5	SORT1	SORT1	0.2912	690	1
3_MACS_peak_11015_lociStitched	chr15	40226186	40234773	3	7081	9650.0706	691	1	EIF2AK4	GPR176	EIF2AK4	EIF2AK4	0.2342	691	1
5_MACS_peak_21716_lociStitched	chr22	23476830	23488684	5	9533	9647.9706	692	1	RAB36,RTDR1	BCR	RTDR1	BCR	0.209	692	1
3_MACS_peak_16427_lociStitched	chr19	36230766	36239882	3	5959	9647.4628	693	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	0.7865	693	1
4_MACS_peak_25130_lociStitched	chr4	38664415	38676102	4	11310	9644.1124	694	1	KLF3,FLJ13197		FLJ13197	FLJ13197	0.1706	694	1
4_MACS_peak_5498_lociStitched	chr11	45834414	45848502	4	12403	9643.236	695	1	SLC35C1	DKFZp779M0652,CRY2	SLC35C1	SLC35C1	0.4162	695	1
1_MACS_peak_9097_lociStitched	chr13	31734006	31737800	1	3795	9631.069	696	1	HSPH1	B3GALTL	HSPH1	HSPH1	0.409	696	1
2_MACS_peak_2539_lociStitched	chr1	178567948	178578750	2	9374	9631.0632	697	1			C1orf220	C1orf220	0.213	697	1
1_MACS_peak_10823_lociStitched	chr14	105947178	105949636	1	2459	9626.2654	698	1		CRIP2,CRIP1,C14orf80,TMEM121	CRIP1	CRIP1	0.9982	698	1
1_MACS_peak_14221_lociStitched	chr17	47751472	47755731	1	4260	9622.3587	699	1	SPOP	SLC35B1	SPOP	SLC35B1	0.2789	699	1
3_MACS_peak_45_lociStitched	chr1	1706772	1715321	3	8361	9597.1074	700	1	NADK	SLC35E2,NADK	NADK	NADK	0.4025	700	1
