GENE_ID	locusLine	bin_1_U266.jin.bam
1_MACS_peak_26298_lociStitched	chr6(.):16730777-16733177	2.3556
2_MACS_peak_26299_lociStitched	chr6(.):16759389-16764513	3.741
1_MACS_peak_26301_lociStitched	chr6(.):16781782-16782241	0.8336
1_MACS_peak_26302_lociStitched	chr6(.):16803353-16804344	1.0891
2_MACS_peak_26303_lociStitched	chr6(.):16836183-16837502	0.8561
2_MACS_peak_26305_lociStitched	chr6(.):17600107-17601593	2.4003
1_MACS_peak_26307_lociStitched	chr6(.):17620888-17621309	0.7705
2_MACS_peak_26308_lociStitched	chr6(.):17705127-17707846	3.7442
2_MACS_peak_26310_lociStitched	chr6(.):18154621-18156520	1.6588
2_MACS_peak_26312_lociStitched	chr6(.):18263936-18265522	1.8515
1_MACS_peak_26314_lociStitched	chr6(.):18550631-18551048	0.8095
2_MACS_peak_26315_lociStitched	chr6(.):18584879-18587719	1.2338
2_MACS_peak_26317_lociStitched	chr6(.):18589266-18590667	0.8018
1_MACS_peak_26319_lociStitched	chr6(.):20127189-20127769	1.0315
1_MACS_peak_26320_lociStitched	chr6(.):20129016-20130757	1.1193
1_MACS_peak_26321_lociStitched	chr6(.):20206777-20207250	0.8425
1_MACS_peak_26322_lociStitched	chr6(.):20211554-20214079	1.8877
1_MACS_peak_26323_lociStitched	chr6(.):20260196-20261888	1.7738
1_MACS_peak_26324_lociStitched	chr6(.):20266751-20268580	2.3289
1_MACS_peak_26325_lociStitched	chr6(.):20334083-20334582	0.8791
2_MACS_peak_26326_lociStitched	chr6(.):20401208-20405010	4.4099
1_MACS_peak_26328_lociStitched	chr6(.):20408698-20411146	2.1913
1_MACS_peak_26329_lociStitched	chr6(.):20415502-20418079	1.6451
1_MACS_peak_26330_lociStitched	chr6(.):20533956-20535564	2.5491
1_MACS_peak_26331_lociStitched	chr6(.):20542268-20544701	1.7463
1_MACS_peak_26332_lociStitched	chr6(.):20877934-20878455	0.8779
1_MACS_peak_26333_lociStitched	chr6(.):21258613-21259029	0.6542
1_MACS_peak_26334_lociStitched	chr6(.):21263436-21265846	1.9048
1_MACS_peak_26335_lociStitched	chr6(.):21437851-21440314	1.8907
1_MACS_peak_26336_lociStitched	chr6(.):21588847-21589264	0.8491
1_MACS_peak_26337_lociStitched	chr6(.):22180532-22181061	1.2356
1_MACS_peak_26338_lociStitched	chr6(.):24083242-24083543	0.5598
1_MACS_peak_26339_lociStitched	chr6(.):24360253-24361036	1.9902
1_MACS_peak_26340_lociStitched	chr6(.):24403149-24403926	1.9159
1_MACS_peak_26341_lociStitched	chr6(.):24483210-24483509	0.6823
1_MACS_peak_26342_lociStitched	chr6(.):24494825-24496027	1.5501
2_MACS_peak_26343_lociStitched	chr6(.):24645586-24647037	1.6012
1_MACS_peak_26345_lociStitched	chr6(.):24666182-24668024	2.7271
1_MACS_peak_26346_lociStitched	chr6(.):24718886-24722574	5.3932
1_MACS_peak_26347_lociStitched	chr6(.):24774583-24776928	3.0858
1_MACS_peak_26348_lociStitched	chr6(.):24817455-24817804	0.6082
1_MACS_peak_26349_lociStitched	chr6(.):24935165-24938796	2.8541
1_MACS_peak_26350_lociStitched	chr6(.):24940972-24941345	0.537
3_MACS_peak_26351_lociStitched	chr6(.):25136110-25139518	1.5151
1_MACS_peak_26354_lociStitched	chr6(.):25278920-25280456	1.452
1_MACS_peak_26355_lociStitched	chr6(.):25369716-25371040	0.9338
1_MACS_peak_26356_lociStitched	chr6(.):25404105-25407136	1.7086
2_MACS_peak_26357_lociStitched	chr6(.):25408180-25409076	0.824
1_MACS_peak_26359_lociStitched	chr6(.):25410252-25413553	2.7315
1_MACS_peak_26360_lociStitched	chr6(.):25489857-25490478	1.2683
1_MACS_peak_26361_lociStitched	chr6(.):25940373-25940710	0.6197
1_MACS_peak_26362_lociStitched	chr6(.):25961900-25964202	2.3856
1_MACS_peak_26363_lociStitched	chr6(.):25991513-25994003	3.0355
1_MACS_peak_26364_lociStitched	chr6(.):26020681-26023480	4.955
1_MACS_peak_26365_lociStitched	chr6(.):26025392-26028513	4.8914
2_MACS_peak_26366_lociStitched	chr6(.):26030139-26033970	2.1069
1_MACS_peak_26368_lociStitched	chr6(.):26053865-26057923	3.6983
1_MACS_peak_26369_lociStitched	chr6(.):26066253-26067019	0.7946
1_MACS_peak_26370_lociStitched	chr6(.):26103314-26105303	2.3574
4_MACS_peak_26371_lociStitched	chr6(.):26121225-26127941	3.0519
3_MACS_peak_26375_lociStitched	chr6(.):26155576-26160672	3.4207
2_MACS_peak_26378_lociStitched	chr6(.):26169849-26174480	2.8643
1_MACS_peak_26380_lociStitched	chr6(.):26184089-26184382	1.4075
2_MACS_peak_26381_lociStitched	chr6(.):26194948-26201038	2.9056
1_MACS_peak_26383_lociStitched	chr6(.):26203942-26207323	3.8409
1_MACS_peak_26384_lociStitched	chr6(.):26217064-26217907	1.2607
1_MACS_peak_26385_lociStitched	chr6(.):26223814-26224227	0.7691
1_MACS_peak_26386_lociStitched	chr6(.):26233781-26235974	2.4505
2_MACS_peak_26387_lociStitched	chr6(.):26249343-26252577	2.4721
1_MACS_peak_26389_lociStitched	chr6(.):26272567-26275163	4.3096
1_MACS_peak_26390_lociStitched	chr6(.):26282389-26287163	4.6707
1_MACS_peak_26391_lociStitched	chr6(.):26321694-26323045	2.6995
2_MACS_peak_26392_lociStitched	chr6(.):26342022-26344045	1.7704
2_MACS_peak_26394_lociStitched	chr6(.):26347039-26349140	1.0379
1_MACS_peak_26396_lociStitched	chr6(.):26355243-26356424	1.2097
3_MACS_peak_26397_lociStitched	chr6(.):26357064-26367759	2.8672
1_MACS_peak_26400_lociStitched	chr6(.):26382886-26384584	3.1246
1_MACS_peak_26401_lociStitched	chr6(.):26396225-26396538	0.6064
1_MACS_peak_26402_lociStitched	chr6(.):26401731-26403094	2.2589
1_MACS_peak_26403_lociStitched	chr6(.):26420984-26422433	1.654
2_MACS_peak_26404_lociStitched	chr6(.):26440168-26441067	0.6099
2_MACS_peak_26406_lociStitched	chr6(.):26457595-26459001	1.7778
1_MACS_peak_26408_lociStitched	chr6(.):26473236-26475788	2.4484
2_MACS_peak_26409_lociStitched	chr6(.):26520285-26523180	3.0309
2_MACS_peak_26411_lociStitched	chr6(.):26532317-26539859	3.336
1_MACS_peak_26413_lociStitched	chr6(.):26550705-26551517	1.2583
1_MACS_peak_26414_lociStitched	chr6(.):26553114-26556250	2.2919
1_MACS_peak_26415_lociStitched	chr6(.):26568311-26569039	1.3133
2_MACS_peak_26416_lociStitched	chr6(.):26595851-26597903	2.1081
2_MACS_peak_26418_lociStitched	chr6(.):26659309-26660539	1.5723
1_MACS_peak_26420_lociStitched	chr6(.):26673315-26674529	1.2769
1_MACS_peak_26421_lociStitched	chr6(.):26704727-26706925	1.832
1_MACS_peak_26422_lociStitched	chr6(.):26795919-26796425	0.7642
1_MACS_peak_26423_lociStitched	chr6(.):26923686-26925731	2.7357
3_MACS_peak_26424_lociStitched	chr6(.):27094223-27102847	2.8034
3_MACS_peak_26427_lociStitched	chr6(.):27106204-27115740	2.2539
1_MACS_peak_26430_lociStitched	chr6(.):27124926-27126003	1.4205
2_MACS_peak_26431_lociStitched	chr6(.):27144357-27145994	1.1875
1_MACS_peak_26433_lociStitched	chr6(.):27203404-27203750	0.9437
1_MACS_peak_26434_lociStitched	chr6(.):27218319-27219768	1.9908
1_MACS_peak_26435_lociStitched	chr6(.):27356100-27357348	3.1455
1_MACS_peak_26436_lociStitched	chr6(.):27438990-27441955	3.7735
1_MACS_peak_26437_lociStitched	chr6(.):27445870-27447994	4.4907
1_MACS_peak_26438_lociStitched	chr6(.):27470326-27471628	1.2787
1_MACS_peak_26439_lociStitched	chr6(.):27485960-27487406	1.944
1_MACS_peak_26440_lociStitched	chr6(.):27512815-27513342	0.814
1_MACS_peak_26441_lociStitched	chr6(.):27520426-27521288	0.8183
1_MACS_peak_26442_lociStitched	chr6(.):27568179-27569255	1.58
1_MACS_peak_26443_lociStitched	chr6(.):27637207-27637714	0.643
2_MACS_peak_26444_lociStitched	chr6(.):27639860-27640886	0.9634
1_MACS_peak_26446_lociStitched	chr6(.):27655444-27655874	0.7979
1_MACS_peak_26447_lociStitched	chr6(.):27661291-27662400	1.2892
1_MACS_peak_26448_lociStitched	chr6(.):27705919-27706720	1.4962
1_MACS_peak_26449_lociStitched	chr6(.):27720290-27721090	2.3058
1_MACS_peak_26450_lociStitched	chr6(.):27721681-27721982	0.528
1_MACS_peak_26451_lociStitched	chr6(.):27745005-27745591	1.0103
1_MACS_peak_26452_lociStitched	chr6(.):27764060-27764510	0.6296
2_MACS_peak_26453_lociStitched	chr6(.):27774856-27783301	2.7133
1_MACS_peak_26455_lociStitched	chr6(.):27791009-27793583	3.5904
2_MACS_peak_26456_lociStitched	chr6(.):27797272-27799907	3.0507
1_MACS_peak_26458_lociStitched	chr6(.):27803584-27808115	5.3852
1_MACS_peak_26459_lociStitched	chr6(.):27832393-27833678	1.5886
2_MACS_peak_26460_lociStitched	chr6(.):27859614-27864123	3.8426
1_MACS_peak_26462_lociStitched	chr6(.):27865632-27865883	0.8512
1_MACS_peak_26463_lociStitched	chr6(.):27870308-27871522	1.492
1_MACS_peak_26464_lociStitched	chr6(.):28047145-28049539	3.115
1_MACS_peak_26465_lociStitched	chr6(.):28071846-28073327	2.8109
1_MACS_peak_26466_lociStitched	chr6(.):28091797-28092985	1.644
1_MACS_peak_26467_lociStitched	chr6(.):28103951-28105832	2.7502
1_MACS_peak_26468_lociStitched	chr6(.):28109092-28110638	1.68
2_MACS_peak_26469_lociStitched	chr6(.):28129017-28130206	1.1046
1_MACS_peak_26471_lociStitched	chr6(.):28179956-28181001	1.1811
1_MACS_peak_26472_lociStitched	chr6(.):28186039-28187124	2.0005
1_MACS_peak_26473_lociStitched	chr6(.):28191998-28193829	1.968
2_MACS_peak_26474_lociStitched	chr6(.):28219592-28220637	1.1288
1_MACS_peak_26476_lociStitched	chr6(.):28234254-28235562	2.7201
1_MACS_peak_26477_lociStitched	chr6(.):28249215-28249715	0.897
1_MACS_peak_26478_lociStitched	chr6(.):28302845-28305197	3.2834
1_MACS_peak_26479_lociStitched	chr6(.):28317147-28318476	1.528
1_MACS_peak_26480_lociStitched	chr6(.):28323437-28324579	1.2739
1_MACS_peak_26481_lociStitched	chr6(.):28350667-28351169	1.1926
1_MACS_peak_26482_lociStitched	chr6(.):28366992-28368230	1.8363
1_MACS_peak_26483_lociStitched	chr6(.):28410719-28411322	1.2535
1_MACS_peak_26484_lociStitched	chr6(.):28554052-28555931	2.0982
1_MACS_peak_26485_lociStitched	chr6(.):28565246-28566323	1.2668
1_MACS_peak_26486_lociStitched	chr6(.):28611220-28611591	1.3277
1_MACS_peak_26487_lociStitched	chr6(.):28616092-28617184	1.4509
1_MACS_peak_26488_lociStitched	chr6(.):28805319-28805826	0.7657
1_MACS_peak_26489_lociStitched	chr6(.):28834047-28834676	0.9331
3_MACS_peak_26490_lociStitched	chr6(.):28862914-28866458	2.6011
1_MACS_peak_26493_lociStitched	chr6(.):28889976-28892750	4.3234
1_MACS_peak_26494_lociStitched	chr6(.):28908040-28909433	1.3398
2_MACS_peak_26495_lociStitched	chr6(.):28910894-28912319	0.9034
2_MACS_peak_26497_lociStitched	chr6(.):28948628-28950091	0.8485
1_MACS_peak_26499_lociStitched	chr6(.):29617256-29617899	1.9066
1_MACS_peak_26500_lociStitched	chr6(.):29691114-29691796	1.2248
1_MACS_peak_26501_lociStitched	chr6(.):29854881-29856761	4.2483
1_MACS_peak_26502_lociStitched	chr6(.):29893616-29894902	4.2167
1_MACS_peak_26503_lociStitched	chr6(.):29909504-29911056	3.5093
1_MACS_peak_26504_lociStitched	chr6(.):29932056-29934395	2.4032
1_MACS_peak_26505_lociStitched	chr6(.):29974458-29974659	2.1349
1_MACS_peak_26506_lociStitched	chr6(.):30028005-30030162	2.8358
2_MACS_peak_26507_lociStitched	chr6(.):30033743-30035643	2.2574
1_MACS_peak_26509_lociStitched	chr6(.):30053924-30054914	2.1228
1_MACS_peak_26510_lociStitched	chr6(.):30059452-30060267	1.0094
2_MACS_peak_26511_lociStitched	chr6(.):30068537-30070316	0.7684
1_MACS_peak_26513_lociStitched	chr6(.):30180300-30182609	5.359
1_MACS_peak_26514_lociStitched	chr6(.):30227322-30227709	0.9405
1_MACS_peak_26515_lociStitched	chr6(.):30292955-30295901	5.1216
1_MACS_peak_26516_lociStitched	chr6(.):30312611-30313549	3.5323
2_MACS_peak_26517_lociStitched	chr6(.):30456723-30458108	3.512
2_MACS_peak_26519_lociStitched	chr6(.):30475978-30477715	1.2059
1_MACS_peak_26521_lociStitched	chr6(.):30483438-30484832	2.0134
1_MACS_peak_26522_lociStitched	chr6(.):30495051-30496354	1.2292
1_MACS_peak_26523_lociStitched	chr6(.):30523047-30525981	5.9639
1_MACS_peak_26524_lociStitched	chr6(.):30538264-30540078	4.0896
2_MACS_peak_26525_lociStitched	chr6(.):30581261-30586558	4.4039
1_MACS_peak_26527_lociStitched	chr6(.):30594589-30595331	2.2309
1_MACS_peak_26528_lociStitched	chr6(.):30614750-30616047	3.7584
1_MACS_peak_26529_lociStitched	chr6(.):30640207-30640950	1.5194
1_MACS_peak_26530_lociStitched	chr6(.):30649771-30651453	2.0266
1_MACS_peak_26531_lociStitched	chr6(.):30653748-30655958	1.7089
2_MACS_peak_26532_lociStitched	chr6(.):30658089-30659470	1.416
4_MACS_peak_26534_lociStitched	chr6(.):30683931-30690331	3.5388
1_MACS_peak_26538_lociStitched	chr6(.):30709791-30710570	1.0459
1_MACS_peak_26539_lociStitched	chr6(.):30748962-30749797	0.9324
1_MACS_peak_26540_lociStitched	chr6(.):30875969-30876377	0.9667
1_MACS_peak_26541_lociStitched	chr6(.):30881855-30882918	1.5823
2_MACS_peak_26542_lociStitched	chr6(.):31125475-31126739	1.2733
2_MACS_peak_26544_lociStitched	chr6(.):31132151-31133968	1.071
1_MACS_peak_26546_lociStitched	chr6(.):31148037-31148672	0.9455
1_MACS_peak_26547_lociStitched	chr6(.):31164378-31167295	3.5867
1_MACS_peak_26548_lociStitched	chr6(.):31169842-31173142	3.2394
2_MACS_peak_26549_lociStitched	chr6(.):31238605-31240708	3.7799
1_MACS_peak_26551_lociStitched	chr6(.):31323888-31325762	3.8656
1_MACS_peak_26552_lociStitched	chr6(.):31358152-31358507	0.5626
1_MACS_peak_26553_lociStitched	chr6(.):31367248-31369392	1.7364
1_MACS_peak_26554_lociStitched	chr6(.):31369964-31371835	1.3848
1_MACS_peak_26555_lociStitched	chr6(.):31441866-31442576	1.0236
1_MACS_peak_26556_lociStitched	chr6(.):31455076-31455416	0.6396
2_MACS_peak_26557_lociStitched	chr6(.):31461728-31466252	2.0609
2_MACS_peak_26559_lociStitched	chr6(.):31507609-31511174	3.9012
2_MACS_peak_26561_lociStitched	chr6(.):31514614-31516379	2.2326
1_MACS_peak_26563_lociStitched	chr6(.):31534925-31537471	2.7146
1_MACS_peak_26564_lociStitched	chr6(.):31538947-31541233	3.117
2_MACS_peak_26565_lociStitched	chr6(.):31587054-31590172	4.2905
1_MACS_peak_26567_lociStitched	chr6(.):31619131-31621514	5.1565
1_MACS_peak_26568_lociStitched	chr6(.):31627319-31629117	1.2884
1_MACS_peak_26569_lociStitched	chr6(.):31631867-31634731	4.5136
1_MACS_peak_26570_lociStitched	chr6(.):31669872-31671839	3.1492
1_MACS_peak_26571_lociStitched	chr6(.):31696896-31698137	1.5184
1_MACS_peak_26572_lociStitched	chr6(.):31701464-31709149	5.0657
1_MACS_peak_26573_lociStitched	chr6(.):31742894-31746581	3.2953
1_MACS_peak_26574_lociStitched	chr6(.):31756541-31757999	1.2348
1_MACS_peak_26575_lociStitched	chr6(.):31762317-31764541	3.0011
1_MACS_peak_26576_lociStitched	chr6(.):31773721-31775355	3.1922
1_MACS_peak_26577_lociStitched	chr6(.):31788838-31791028	3.2341
1_MACS_peak_26578_lociStitched	chr6(.):31793766-31795833	2.9331
1_MACS_peak_26579_lociStitched	chr6(.):31797945-31799054	0.9846
1_MACS_peak_26580_lociStitched	chr6(.):31801667-31805099	4.2085
2_MACS_peak_26581_lociStitched	chr6(.):31829864-31832307	2.2284
2_MACS_peak_26583_lociStitched	chr6(.):31864365-31866340	1.8039
2_MACS_peak_26585_lociStitched	chr6(.):31869156-31870800	1.5802
1_MACS_peak_26587_lociStitched	chr6(.):31874027-31877844	2.1155
2_MACS_peak_26588_lociStitched	chr6(.):31925846-31927861	3.1153
1_MACS_peak_26590_lociStitched	chr6(.):31937871-31941446	6.0535
1_MACS_peak_26591_lociStitched	chr6(.):31949673-31950404	1.2201
1_MACS_peak_26592_lociStitched	chr6(.):31982117-31983135	1.1608
3_MACS_peak_26593_lociStitched	chr6(.):32095306-32098925	1.5114
1_MACS_peak_26596_lociStitched	chr6(.):32143346-32144007	1.2976
1_MACS_peak_26597_lociStitched	chr6(.):32144786-32147023	2.7319
2_MACS_peak_26598_lociStitched	chr6(.):32152968-32154320	0.9588
1_MACS_peak_26600_lociStitched	chr6(.):32156789-32158747	1.9496
2_MACS_peak_26601_lociStitched	chr6(.):32162645-32164706	4.4854
1_MACS_peak_26603_lociStitched	chr6(.):32577046-32579205	2.3495
3_MACS_peak_26604_lociStitched	chr6(.):32589111-32592404	2.0901
1_MACS_peak_26607_lociStitched	chr6(.):32593096-32593421	0.5729
2_MACS_peak_26608_lociStitched	chr6(.):32604731-32605449	0.7293
2_MACS_peak_26610_lociStitched	chr6(.):32627444-32628513	0.7075
2_MACS_peak_26612_lociStitched	chr6(.):32633923-32637058	1.8455
2_MACS_peak_26614_lociStitched	chr6(.):32652900-32654368	0.7303
1_MACS_peak_26616_lociStitched	chr6(.):32805580-32806658	2.3666
1_MACS_peak_26617_lociStitched	chr6(.):32808070-32809505	1.2302
1_MACS_peak_26618_lociStitched	chr6(.):32811137-32813900	4.0859
1_MACS_peak_26619_lociStitched	chr6(.):32820078-32822978	3.5835
1_MACS_peak_26620_lociStitched	chr6(.):32861593-32863200	1.464
2_MACS_peak_26621_lociStitched	chr6(.):32920359-32921400	1.1313
2_MACS_peak_26623_lociStitched	chr6(.):32934891-32941287	7.7864
1_MACS_peak_26625_lociStitched	chr6(.):33043703-33044169	0.7715
1_MACS_peak_26626_lociStitched	chr6(.):33167432-33169332	3.6464
1_MACS_peak_26627_lociStitched	chr6(.):33172405-33173330	2.5869
1_MACS_peak_26628_lociStitched	chr6(.):33175375-33176949	4.0935
2_MACS_peak_26629_lociStitched	chr6(.):33216240-33218081	2.1772
1_MACS_peak_26631_lociStitched	chr6(.):33238713-33241480	4.2351
1_MACS_peak_26632_lociStitched	chr6(.):33256306-33258358	1.7115
1_MACS_peak_26633_lociStitched	chr6(.):33265976-33268121	2.2651
2_MACS_peak_26634_lociStitched	chr6(.):33279440-33282564	1.7154
2_MACS_peak_26636_lociStitched	chr6(.):33285422-33286607	1.0549
1_MACS_peak_26638_lociStitched	chr6(.):33289921-33292065	2.2524
1_MACS_peak_26639_lociStitched	chr6(.):33312057-33313221	0.9494
2_MACS_peak_26640_lociStitched	chr6(.):33358383-33362110	1.9071
2_MACS_peak_26642_lociStitched	chr6(.):33377092-33379661	3.1504
3_MACS_peak_26644_lociStitched	chr6(.):33383669-33387607	3.5266
1_MACS_peak_26647_lociStitched	chr6(.):33392344-33394428	2.0835
2_MACS_peak_26648_lociStitched	chr6(.):33421800-33423146	1.8273
1_MACS_peak_26650_lociStitched	chr6(.):33537047-33541050	4.246
2_MACS_peak_26651_lociStitched	chr6(.):33545269-33548541	2.8798
1_MACS_peak_26653_lociStitched	chr6(.):33552990-33553921	1.0749
1_MACS_peak_26654_lociStitched	chr6(.):33557472-33558172	0.8833
2_MACS_peak_26655_lociStitched	chr6(.):33588036-33589946	1.6291
1_MACS_peak_26657_lociStitched	chr6(.):33595827-33596540	1.0262
1_MACS_peak_26658_lociStitched	chr6(.):33613203-33613476	0.6876
1_MACS_peak_26659_lociStitched	chr6(.):33678399-33680295	4.3693
1_MACS_peak_26660_lociStitched	chr6(.):33755828-33756996	2.0617
2_MACS_peak_26661_lociStitched	chr6(.):34034640-34035574	0.6822
1_MACS_peak_26663_lociStitched	chr6(.):34191941-34192651	2.2198
3_MACS_peak_26664_lociStitched	chr6(.):34204062-34206826	2.7358
2_MACS_peak_26667_lociStitched	chr6(.):34215632-34217465	1.6795
2_MACS_peak_26669_lociStitched	chr6(.):34359436-34361080	1.8546
1_MACS_peak_26671_lociStitched	chr6(.):34392782-34394612	2.5441
1_MACS_peak_26672_lociStitched	chr6(.):34622917-34626548	4.116
2_MACS_peak_26673_lociStitched	chr6(.):34663554-34665572	3.3715
1_MACS_peak_26675_lociStitched	chr6(.):34724179-34726230	4.5527
2_MACS_peak_26676_lociStitched	chr6(.):34758877-34760958	3.2209
1_MACS_peak_26678_lociStitched	chr6(.):34778065-34780472	2.659
1_MACS_peak_26679_lociStitched	chr6(.):34855099-34857822	3.3919
1_MACS_peak_26680_lociStitched	chr6(.):34952853-34953341	1.1503
1_MACS_peak_26681_lociStitched	chr6(.):34961739-34963805	2.7143
1_MACS_peak_26682_lociStitched	chr6(.):35034235-35034687	0.8181
1_MACS_peak_26683_lociStitched	chr6(.):35074416-35075080	0.9347
1_MACS_peak_26684_lociStitched	chr6(.):35226102-35228885	4.484
1_MACS_peak_26685_lociStitched	chr6(.):35264931-35266557	2.0159
3_MACS_peak_26686_lociStitched	chr6(.):35268864-35272065	1.5607
1_MACS_peak_26689_lociStitched	chr6(.):35310200-35311240	2.1183
1_MACS_peak_26690_lociStitched	chr6(.):35419991-35420380	1.8977
1_MACS_peak_26691_lociStitched	chr6(.):35435570-35437507	3.4148
1_MACS_peak_26692_lociStitched	chr6(.):35465084-35465926	1.9955
2_MACS_peak_26693_lociStitched	chr6(.):35655235-35657304	2.0877
1_MACS_peak_26695_lociStitched	chr6(.):35694856-35697063	2.9655
1_MACS_peak_26696_lociStitched	chr6(.):35698643-35700572	2.8713
1_MACS_peak_26697_lociStitched	chr6(.):35887696-35889454	2.6034
1_MACS_peak_26698_lociStitched	chr6(.):35941578-35942146	0.755
1_MACS_peak_26699_lociStitched	chr6(.):35995441-35996602	2.0689
1_MACS_peak_26700_lociStitched	chr6(.):36099191-36100298	1.0532
1_MACS_peak_26701_lociStitched	chr6(.):36136532-36137279	0.8746
1_MACS_peak_26702_lociStitched	chr6(.):36163565-36165582	2.517
1_MACS_peak_26703_lociStitched	chr6(.):36316684-36317094	0.5482
1_MACS_peak_26704_lociStitched	chr6(.):36332857-36333376	0.9319
1_MACS_peak_26705_lociStitched	chr6(.):36390560-36391842	2.3782
1_MACS_peak_26706_lociStitched	chr6(.):36408229-36412143	3.9434
2_MACS_peak_26707_lociStitched	chr6(.):36514558-36515827	1.6176
1_MACS_peak_26709_lociStitched	chr6(.):36559785-36560199	0.6881
2_MACS_peak_26710_lociStitched	chr6(.):36560847-36564918	4.177
1_MACS_peak_26712_lociStitched	chr6(.):36575304-36577509	1.1438
1_MACS_peak_26713_lociStitched	chr6(.):36584502-36585149	1.0283
1_MACS_peak_26714_lociStitched	chr6(.):36630791-36631316	0.7969
2_MACS_peak_26715_lociStitched	chr6(.):36632205-36637640	2.2206
1_MACS_peak_26717_lociStitched	chr6(.):36638204-36638610	0.6856
3_MACS_peak_26718_lociStitched	chr6(.):36643551-36651636	2.4739
4_MACS_peak_26721_lociStitched	chr6(.):36718682-36726957	1.9743
2_MACS_peak_26725_lociStitched	chr6(.):36829597-36831318	1.2445
1_MACS_peak_26727_lociStitched	chr6(.):36841494-36843391	3.5508
2_MACS_peak_26728_lociStitched	chr6(.):36852925-36854511	1.7389
1_MACS_peak_26730_lociStitched	chr6(.):36952943-36954793	2.9937
2_MACS_peak_26731_lociStitched	chr6(.):37015646-37019826	1.5141
2_MACS_peak_26733_lociStitched	chr6(.):37065636-37067067	0.8439
2_MACS_peak_26735_lociStitched	chr6(.):37068753-37073882	2.5245
1_MACS_peak_26737_lociStitched	chr6(.):37122112-37125515	2.7871
2_MACS_peak_26738_lociStitched	chr6(.):37135986-37140052	3.8001
1_MACS_peak_26740_lociStitched	chr6(.):37225462-37226344	3.229
1_MACS_peak_26741_lociStitched	chr6(.):37273509-37277599	2.4621
1_MACS_peak_26742_lociStitched	chr6(.):37282205-37282684	0.8141
1_MACS_peak_26743_lociStitched	chr6(.):37284383-37286632	1.7257
1_MACS_peak_26744_lociStitched	chr6(.):37321305-37322568	1.4979
1_MACS_peak_26745_lociStitched	chr6(.):37400168-37402396	3.3285
1_MACS_peak_26746_lociStitched	chr6(.):37466944-37468188	2.5119
1_MACS_peak_26747_lociStitched	chr6(.):37745158-37745960	1.5033
2_MACS_peak_26748_lociStitched	chr6(.):37786069-37788354	2.7361
2_MACS_peak_26750_lociStitched	chr6(.):38179832-38180964	0.871
1_MACS_peak_26752_lociStitched	chr6(.):38231201-38233255	2.5504
2_MACS_peak_26753_lociStitched	chr6(.):38275211-38276164	0.7976
1_MACS_peak_26755_lociStitched	chr6(.):38286201-38290322	3.5087
1_MACS_peak_26756_lociStitched	chr6(.):38464091-38464424	0.5436
1_MACS_peak_26757_lociStitched	chr6(.):38606856-38608753	3.1619
1_MACS_peak_26758_lociStitched	chr6(.):38670000-38670981	2.5365
2_MACS_peak_26759_lociStitched	chr6(.):38843847-38845059	0.9415
1_MACS_peak_26761_lociStitched	chr6(.):39054397-39054978	0.9677
2_MACS_peak_26762_lociStitched	chr6(.):39082119-39083450	1.7603
1_MACS_peak_26764_lociStitched	chr6(.):39901675-39902242	0.955
1_MACS_peak_26765_lociStitched	chr6(.):41038967-41042484	3.5221
1_MACS_peak_26766_lociStitched	chr6(.):41514237-41514488	0.8775
1_MACS_peak_26767_lociStitched	chr6(.):41591270-41591509	0.9099
1_MACS_peak_26768_lociStitched	chr6(.):41672955-41675323	1.8168
1_MACS_peak_26769_lociStitched	chr6(.):41684409-41684908	0.783
2_MACS_peak_26770_lociStitched	chr6(.):41700759-41703292	1.4472
1_MACS_peak_26772_lociStitched	chr6(.):41754441-41756073	3.2294
1_MACS_peak_26773_lociStitched	chr6(.):41862228-41864676	2.1382
1_MACS_peak_26774_lociStitched	chr6(.):41887904-41890048	4.256
1_MACS_peak_26775_lociStitched	chr6(.):41909659-41910167	1.1925
1_MACS_peak_26776_lociStitched	chr6(.):41978018-41978653	1.1709
1_MACS_peak_26777_lociStitched	chr6(.):42018084-42018942	2.2979
1_MACS_peak_26778_lociStitched	chr6(.):42184899-42185737	1.8108
1_MACS_peak_26779_lociStitched	chr6(.):42515487-42515938	0.9556
2_MACS_peak_26780_lociStitched	chr6(.):42531606-42533740	2.4321
1_MACS_peak_26782_lociStitched	chr6(.):42641665-42643076	1.4402
1_MACS_peak_26783_lociStitched	chr6(.):42669562-42670436	0.9505
1_MACS_peak_26784_lociStitched	chr6(.):42693727-42694501	0.9173
2_MACS_peak_26785_lociStitched	chr6(.):42712518-42716868	3.3636
1_MACS_peak_26787_lociStitched	chr6(.):42737472-42740687	3.5477
1_MACS_peak_26788_lociStitched	chr6(.):42741773-42744366	2.6641
1_MACS_peak_26789_lociStitched	chr6(.):42748625-42752373	6.4181
1_MACS_peak_26790_lociStitched	chr6(.):42846538-42848609	4.7939
1_MACS_peak_26791_lociStitched	chr6(.):42857488-42859343	3.2136
1_MACS_peak_26792_lociStitched	chr6(.):42895752-42898505	4.0529
1_MACS_peak_26793_lociStitched	chr6(.):42945989-42947597	1.797
2_MACS_peak_26794_lociStitched	chr6(.):42951395-42952984	1.3985
2_MACS_peak_26796_lociStitched	chr6(.):42980744-42982807	1.9412
1_MACS_peak_26798_lociStitched	chr6(.):42983915-42984293	0.6327
