GENE_ID	locusLine	bin_1_13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22.bam
1_MACS_peak_19991_lociStitched	chr6(.):5085074-5086325	0.5738
1_MACS_peak_19992_lociStitched	chr6(.):5094978-5096138	0.5377
1_MACS_peak_19993_lociStitched	chr6(.):5173354-5176707	1.9741
1_MACS_peak_19994_lociStitched	chr6(.):5259890-5262652	6.0779
1_MACS_peak_19995_lociStitched	chr6(.):5338242-5339135	0.3867
1_MACS_peak_19996_lociStitched	chr6(.):5723654-5725127	1.7339
2_MACS_peak_19997_lociStitched	chr6(.):5846968-5852149	0.3035
3_MACS_peak_19999_lociStitched	chr6(.):5868887-5879917	0.5704
1_MACS_peak_20002_lociStitched	chr6(.):5899113-5900562	1.1067
3_MACS_peak_20003_lociStitched	chr6(.):5996663-6009840	0.4445
1_MACS_peak_20006_lociStitched	chr6(.):6331008-6333296	1.2271
1_MACS_peak_20007_lociStitched	chr6(.):6384404-6385566	0.573
1_MACS_peak_20008_lociStitched	chr6(.):6460871-6462218	0.548
2_MACS_peak_20009_lociStitched	chr6(.):6542960-6547809	0.6798
2_MACS_peak_20011_lociStitched	chr6(.):6586678-6593486	1.0303
2_MACS_peak_20013_lociStitched	chr6(.):6609184-6617978	1.2089
1_MACS_peak_20015_lociStitched	chr6(.):6686549-6687884	0.445
1_MACS_peak_20016_lociStitched	chr6(.):6785892-6786741	0.5702
3_MACS_peak_20017_lociStitched	chr6(.):6799135-6812447	0.9078
2_MACS_peak_20020_lociStitched	chr6(.):6823350-6827952	0.6105
1_MACS_peak_20022_lociStitched	chr6(.):7107330-7110277	1.4795
4_MACS_peak_20023_lociStitched	chr6(.):7135099-7147790	1.6857
1_MACS_peak_20027_lociStitched	chr6(.):7155433-7157480	1.2484
1_MACS_peak_20028_lociStitched	chr6(.):7171418-7172314	0.4982
2_MACS_peak_20029_lociStitched	chr6(.):7185605-7190044	0.6237
1_MACS_peak_20031_lociStitched	chr6(.):7200834-7203044	0.8117
1_MACS_peak_20032_lociStitched	chr6(.):7235801-7237237	0.9282
1_MACS_peak_20033_lociStitched	chr6(.):7277291-7279229	0.799
1_MACS_peak_20034_lociStitched	chr6(.):7311884-7314277	4.1187
1_MACS_peak_20035_lociStitched	chr6(.):7388975-7391354	4.2757
1_MACS_peak_20036_lociStitched	chr6(.):7541385-7543264	0.9626
1_MACS_peak_20037_lociStitched	chr6(.):7589821-7591326	1.3096
1_MACS_peak_20038_lociStitched	chr6(.):7726037-7729346	0.8995
1_MACS_peak_20039_lociStitched	chr6(.):7847152-7849394	0.8342
5_MACS_peak_20040_lociStitched	chr6(.):7878362-7919608	6.0306
2_MACS_peak_20045_lociStitched	chr6(.):7938521-7940732	0.8596
1_MACS_peak_20047_lociStitched	chr6(.):7960086-7965196	3.4145
1_MACS_peak_20048_lociStitched	chr6(.):7975617-7978230	2.9637
1_MACS_peak_20049_lociStitched	chr6(.):7991434-7993138	1.1026
1_MACS_peak_20050_lociStitched	chr6(.):8063492-8065551	1.5338
1_MACS_peak_20051_lociStitched	chr6(.):8101872-8103373	2.2211
1_MACS_peak_20052_lociStitched	chr6(.):8434797-8436570	1.8968
1_MACS_peak_20053_lociStitched	chr6(.):8731697-8732922	0.6377
1_MACS_peak_20054_lociStitched	chr6(.):8743256-8744069	0.4926
1_MACS_peak_20055_lociStitched	chr6(.):9387820-9390075	1.1306
1_MACS_peak_20056_lociStitched	chr6(.):10299919-10301208	0.5604
4_MACS_peak_20057_lociStitched	chr6(.):10403677-10427396	0.663
1_MACS_peak_20061_lociStitched	chr6(.):10625975-10627772	0.9572
1_MACS_peak_20062_lociStitched	chr6(.):10693789-10696242	5.8755
3_MACS_peak_20063_lociStitched	chr6(.):10713633-10724392	0.6739
1_MACS_peak_20066_lociStitched	chr6(.):10746930-10748958	1.9328
1_MACS_peak_20067_lociStitched	chr6(.):10837936-10839243	0.5786
1_MACS_peak_20068_lociStitched	chr6(.):11092952-11095770	4.1385
1_MACS_peak_20069_lociStitched	chr6(.):11232437-11234185	1.2362
2_MACS_peak_20070_lociStitched	chr6(.):11381663-11387766	1.0273
1_MACS_peak_20072_lociStitched	chr6(.):11537080-11538612	0.9002
1_MACS_peak_20073_lociStitched	chr6(.):11714202-11715469	0.9577
3_MACS_peak_20074_lociStitched	chr6(.):11722272-11733320	1.3382
1_MACS_peak_20077_lociStitched	chr6(.):11770292-11771688	0.8616
2_MACS_peak_20078_lociStitched	chr6(.):11827924-11836630	6.4104
1_MACS_peak_20080_lociStitched	chr6(.):11876526-11878254	1.5116
1_MACS_peak_20081_lociStitched	chr6(.):11900748-11902005	1.1758
1_MACS_peak_20082_lociStitched	chr6(.):12008044-12014033	3.6283
2_MACS_peak_20083_lociStitched	chr6(.):12044244-12054182	0.9344
1_MACS_peak_20085_lociStitched	chr6(.):12060309-12062143	1.3583
1_MACS_peak_20086_lociStitched	chr6(.):12118718-12120473	1.594
2_MACS_peak_20087_lociStitched	chr6(.):12357356-12364461	0.2517
1_MACS_peak_20089_lociStitched	chr6(.):12483545-12484728	0.8592
1_MACS_peak_20090_lociStitched	chr6(.):12608085-12609667	0.7579
1_MACS_peak_20091_lociStitched	chr6(.):12957415-12958237	0.5952
1_MACS_peak_20092_lociStitched	chr6(.):13229011-13230770	1.0398
1_MACS_peak_20093_lociStitched	chr6(.):13261461-13263604	0.624
1_MACS_peak_20094_lociStitched	chr6(.):13272277-13275939	2.126
1_MACS_peak_20095_lociStitched	chr6(.):13303273-13305069	0.7462
1_MACS_peak_20096_lociStitched	chr6(.):13327339-13329703	2.3679
1_MACS_peak_20097_lociStitched	chr6(.):13354763-13358200	3.3228
1_MACS_peak_20098_lociStitched	chr6(.):13486741-13488261	0.8716
2_MACS_peak_20099_lociStitched	chr6(.):13524049-13528218	0.8045
1_MACS_peak_20101_lociStitched	chr6(.):13573783-13575990	2.8253
2_MACS_peak_20102_lociStitched	chr6(.):13611413-13616579	2.0329
1_MACS_peak_20104_lociStitched	chr6(.):13710171-13713333	2.0447
1_MACS_peak_20105_lociStitched	chr6(.):13738766-13739495	0.719
1_MACS_peak_20106_lociStitched	chr6(.):13813420-13816069	3.7117
1_MACS_peak_20107_lociStitched	chr6(.):14075066-14075948	0.6876
1_MACS_peak_20108_lociStitched	chr6(.):14210763-14212216	0.8014
1_MACS_peak_20109_lociStitched	chr6(.):14240859-14242312	0.8197
1_MACS_peak_20110_lociStitched	chr6(.):14276507-14278028	0.8425
1_MACS_peak_20111_lociStitched	chr6(.):14635679-14637257	0.7383
1_MACS_peak_20112_lociStitched	chr6(.):14654975-14657310	1.1772
1_MACS_peak_20113_lociStitched	chr6(.):14786235-14787816	0.4294
1_MACS_peak_20114_lociStitched	chr6(.):15022807-15024397	1.5919
4_MACS_peak_20115_lociStitched	chr6(.):15244774-15257566	0.748
1_MACS_peak_20119_lociStitched	chr6(.):15299099-15300548	0.7467
1_MACS_peak_20120_lociStitched	chr6(.):15434380-15435944	0.6842
2_MACS_peak_20121_lociStitched	chr6(.):15658404-15663680	0.9635
1_MACS_peak_20123_lociStitched	chr6(.):15900973-15902444	1.1981
1_MACS_peak_20124_lociStitched	chr6(.):15941074-15941825	0.3768
1_MACS_peak_20125_lociStitched	chr6(.):16128515-16132129	0.994
1_MACS_peak_20126_lociStitched	chr6(.):16267195-16268564	1.3917
3_MACS_peak_20127_lociStitched	chr6(.):16316445-16324310	0.8577
1_MACS_peak_20130_lociStitched	chr6(.):16331682-16332859	0.6723
1_MACS_peak_20131_lociStitched	chr6(.):16420673-16422018	0.9521
1_MACS_peak_20132_lociStitched	chr6(.):16511976-16513067	0.6092
1_MACS_peak_20133_lociStitched	chr6(.):16591584-16593203	1.4165
1_MACS_peak_20134_lociStitched	chr6(.):16669166-16670523	0.7158
1_MACS_peak_20135_lociStitched	chr6(.):16731043-16733067	1.0019
1_MACS_peak_20136_lociStitched	chr6(.):16759309-16764116	2.6236
1_MACS_peak_20137_lociStitched	chr6(.):16836242-16837434	0.7269
1_MACS_peak_20138_lociStitched	chr6(.):17600103-17601948	1.5299
2_MACS_peak_20139_lociStitched	chr6(.):17701927-17707878	2.5223
1_MACS_peak_20141_lociStitched	chr6(.):17884508-17885390	0.4767
1_MACS_peak_20142_lociStitched	chr6(.):17987969-17988832	1.0449
1_MACS_peak_20143_lociStitched	chr6(.):18154627-18157067	1.0995
2_MACS_peak_20144_lociStitched	chr6(.):18260379-18265876	1.3744
1_MACS_peak_20146_lociStitched	chr6(.):18359198-18361038	0.5209
1_MACS_peak_20147_lociStitched	chr6(.):18386790-18388724	1.1173
1_MACS_peak_20148_lociStitched	chr6(.):18545292-18546815	0.4912
1_MACS_peak_20149_lociStitched	chr6(.):18984894-18987161	0.8354
1_MACS_peak_20150_lociStitched	chr6(.):19586964-19588452	0.9431
4_MACS_peak_20151_lociStitched	chr6(.):20201853-20214237	1.1061
1_MACS_peak_20155_lociStitched	chr6(.):20260316-20261673	0.746
1_MACS_peak_20156_lociStitched	chr6(.):20319478-20321052	1.6166
2_MACS_peak_20157_lociStitched	chr6(.):20400768-20411069	1.6805
1_MACS_peak_20159_lociStitched	chr6(.):20534043-20535728	2.3139
1_MACS_peak_20160_lociStitched	chr6(.):20542825-20544333	0.6373
1_MACS_peak_20161_lociStitched	chr6(.):20745374-20745967	0.4348
1_MACS_peak_20162_lociStitched	chr6(.):21438011-21439628	0.9909
2_MACS_peak_20163_lociStitched	chr6(.):21587409-21597041	0.6359
1_MACS_peak_20165_lociStitched	chr6(.):22657344-22658467	0.6538
1_MACS_peak_20166_lociStitched	chr6(.):22954570-22956003	0.7854
1_MACS_peak_20167_lociStitched	chr6(.):23153349-23155370	1.3418
2_MACS_peak_20168_lociStitched	chr6(.):23413832-23418064	0.3736
1_MACS_peak_20170_lociStitched	chr6(.):24359823-24361116	0.9899
1_MACS_peak_20171_lociStitched	chr6(.):24402726-24404379	1.8103
1_MACS_peak_20172_lociStitched	chr6(.):24482534-24484292	1.9661
1_MACS_peak_20173_lociStitched	chr6(.):24494554-24496206	1.2957
1_MACS_peak_20174_lociStitched	chr6(.):24517464-24518896	1.4131
1_MACS_peak_20175_lociStitched	chr6(.):24645423-24647083	1.189
1_MACS_peak_20176_lociStitched	chr6(.):24666099-24668256	1.9964
1_MACS_peak_20177_lociStitched	chr6(.):24718879-24722509	8.6644
1_MACS_peak_20178_lociStitched	chr6(.):24743305-24744543	0.8451
1_MACS_peak_20179_lociStitched	chr6(.):24774616-24776682	3.9939
1_MACS_peak_20180_lociStitched	chr6(.):24838712-24839821	0.5537
1_MACS_peak_20181_lociStitched	chr6(.):25026864-25028374	0.6864
1_MACS_peak_20182_lociStitched	chr6(.):25136684-25140061	1.779
1_MACS_peak_20183_lociStitched	chr6(.):25165543-25168374	1.2095
1_MACS_peak_20184_lociStitched	chr6(.):25178082-25180023	1.6107
1_MACS_peak_20185_lociStitched	chr6(.):25250462-25252264	1.1597
1_MACS_peak_20186_lociStitched	chr6(.):25277779-25281046	2.6015
2_MACS_peak_20187_lociStitched	chr6(.):25298381-25302073	0.3523
1_MACS_peak_20189_lociStitched	chr6(.):25315058-25316590	0.8185
6_MACS_peak_20190_lociStitched	chr6(.):25366272-25389739	1.2289
1_MACS_peak_20196_lociStitched	chr6(.):25402996-25415096	6.9037
1_MACS_peak_20197_lociStitched	chr6(.):25489647-25490818	0.7838
1_MACS_peak_20198_lociStitched	chr6(.):25961717-25963998	2.1382
1_MACS_peak_20199_lociStitched	chr6(.):25991671-25993997	1.6898
3_MACS_peak_20200_lociStitched	chr6(.):26020286-26034716	1.3389
1_MACS_peak_20203_lociStitched	chr6(.):26042850-26046684	1.7964
1_MACS_peak_20204_lociStitched	chr6(.):26053986-26057900	2.7736
1_MACS_peak_20205_lociStitched	chr6(.):26066032-26067335	0.9514
1_MACS_peak_20206_lociStitched	chr6(.):26103549-26105115	1.2863
1_MACS_peak_20207_lociStitched	chr6(.):26122186-26126880	3.2161
1_MACS_peak_20208_lociStitched	chr6(.):26155372-26160941	2.0354
1_MACS_peak_20209_lociStitched	chr6(.):26171288-26173861	2.3067
4_MACS_peak_20210_lociStitched	chr6(.):26183523-26207228	1.3895
2_MACS_peak_20214_lociStitched	chr6(.):26215421-26225342	0.9721
1_MACS_peak_20216_lociStitched	chr6(.):26233313-26236107	2.454
1_MACS_peak_20217_lociStitched	chr6(.):26249058-26253930	2.5883
1_MACS_peak_20218_lociStitched	chr6(.):26269858-26275451	2.8575
1_MACS_peak_20219_lociStitched	chr6(.):26284314-26287101	4.5213
1_MACS_peak_20220_lociStitched	chr6(.):26295437-26296532	0.511
2_MACS_peak_20221_lociStitched	chr6(.):26304550-26314277	0.4089
1_MACS_peak_20223_lociStitched	chr6(.):26321895-26323091	0.8811
1_MACS_peak_20224_lociStitched	chr6(.):26341629-26343399	2.5767
2_MACS_peak_20225_lociStitched	chr6(.):26358037-26367294	3.9112
1_MACS_peak_20227_lociStitched	chr6(.):26382923-26384773	1.7402
1_MACS_peak_20228_lociStitched	chr6(.):26401319-26403293	1.5299
1_MACS_peak_20229_lociStitched	chr6(.):26420883-26422651	1.3258
1_MACS_peak_20230_lociStitched	chr6(.):26439898-26441355	0.9818
1_MACS_peak_20231_lociStitched	chr6(.):26457460-26459278	1.5307
1_MACS_peak_20232_lociStitched	chr6(.):26473544-26475600	1.6254
1_MACS_peak_20233_lociStitched	chr6(.):26520392-26522866	2.4477
3_MACS_peak_20234_lociStitched	chr6(.):26532766-26539639	2.0692
2_MACS_peak_20237_lociStitched	chr6(.):26550716-26556239	1.1322
1_MACS_peak_20239_lociStitched	chr6(.):26568209-26569893	0.7955
1_MACS_peak_20240_lociStitched	chr6(.):26595718-26598069	2.1924
1_MACS_peak_20241_lociStitched	chr6(.):26659027-26660822	1.7509
1_MACS_peak_20242_lociStitched	chr6(.):26672910-26675901	1.8151
1_MACS_peak_20243_lociStitched	chr6(.):26682300-26683806	0.5539
1_MACS_peak_20244_lociStitched	chr6(.):26704908-26707584	1.6728
1_MACS_peak_20245_lociStitched	chr6(.):26795537-26796742	0.764
1_MACS_peak_20246_lociStitched	chr6(.):26923657-26925784	2.1827
3_MACS_peak_20247_lociStitched	chr6(.):27098392-27116001	1.5645
1_MACS_peak_20250_lociStitched	chr6(.):27144074-27146546	1.2914
1_MACS_peak_20251_lociStitched	chr6(.):27156071-27156838	0.7126
1_MACS_peak_20252_lociStitched	chr6(.):27217960-27220276	2.4443
1_MACS_peak_20253_lociStitched	chr6(.):27279913-27280944	0.5571
1_MACS_peak_20254_lociStitched	chr6(.):27356015-27357491	2.633
2_MACS_peak_20255_lociStitched	chr6(.):27439561-27448195	1.9066
1_MACS_peak_20257_lociStitched	chr6(.):27469956-27471879	1.1601
1_MACS_peak_20258_lociStitched	chr6(.):27485970-27487628	1.4457
1_MACS_peak_20259_lociStitched	chr6(.):27519930-27521616	0.9729
1_MACS_peak_20260_lociStitched	chr6(.):27719978-27721503	1.3029
2_MACS_peak_20261_lociStitched	chr6(.):27774715-27784188	1.5653
3_MACS_peak_20263_lociStitched	chr6(.):27791197-27807989	1.8421
2_MACS_peak_20266_lociStitched	chr6(.):27832083-27840406	0.6945
1_MACS_peak_20268_lociStitched	chr6(.):27857579-27863888	2.441
1_MACS_peak_20269_lociStitched	chr6(.):27869962-27871794	1.0038
1_MACS_peak_20270_lociStitched	chr6(.):28047104-28049767	3.1166
1_MACS_peak_20271_lociStitched	chr6(.):28071943-28073535	1.7211
1_MACS_peak_20272_lociStitched	chr6(.):28091841-28093160	1.1056
2_MACS_peak_20273_lociStitched	chr6(.):28103837-28110389	0.7093
1_MACS_peak_20275_lociStitched	chr6(.):28128911-28130230	0.8528
3_MACS_peak_20276_lociStitched	chr6(.):28179954-28193893	0.2736
1_MACS_peak_20279_lociStitched	chr6(.):28219061-28220883	1.0962
1_MACS_peak_20280_lociStitched	chr6(.):28234296-28235794	1.5261
1_MACS_peak_20281_lociStitched	chr6(.):28248954-28249947	0.511
1_MACS_peak_20282_lociStitched	chr6(.):28303029-28304747	1.9596
2_MACS_peak_20283_lociStitched	chr6(.):28317184-28324488	0.3468
1_MACS_peak_20285_lociStitched	chr6(.):28366212-28368254	1.1797
1_MACS_peak_20286_lociStitched	chr6(.):28410670-28411707	1.0349
1_MACS_peak_20287_lociStitched	chr6(.):28456633-28458276	0.7125
1_MACS_peak_20288_lociStitched	chr6(.):28554445-28555616	0.7828
1_MACS_peak_20289_lociStitched	chr6(.):28805854-28807273	0.9164
1_MACS_peak_20290_lociStitched	chr6(.):28833647-28835193	1.51
1_MACS_peak_20291_lociStitched	chr6(.):28862751-28865517	3.0819
1_MACS_peak_20292_lociStitched	chr6(.):28889928-28892681	4.0618
1_MACS_peak_20293_lociStitched	chr6(.):28949294-28951095	0.7825
1_MACS_peak_20294_lociStitched	chr6(.):29483624-29484415	0.4571
1_MACS_peak_20295_lociStitched	chr6(.):29599977-29601109	0.5434
1_MACS_peak_20296_lociStitched	chr6(.):29617062-29618336	1.7869
1_MACS_peak_20297_lociStitched	chr6(.):29690511-29692171	1.0223
1_MACS_peak_20298_lociStitched	chr6(.):29719970-29721267	0.7023
1_MACS_peak_20299_lociStitched	chr6(.):29909383-29911621	1.6093
1_MACS_peak_20300_lociStitched	chr6(.):29931967-29934366	3.5943
1_MACS_peak_20301_lociStitched	chr6(.):29944103-29945281	0.5384
2_MACS_peak_20302_lociStitched	chr6(.):30027934-30035869	1.0198
1_MACS_peak_20304_lociStitched	chr6(.):30053598-30054552	0.521
1_MACS_peak_20305_lociStitched	chr6(.):30180179-30182743	4.6555
1_MACS_peak_20306_lociStitched	chr6(.):30226970-30228056	0.6657
1_MACS_peak_20307_lociStitched	chr6(.):30293234-30295685	4.3417
1_MACS_peak_20308_lociStitched	chr6(.):30312538-30313752	1.8969
1_MACS_peak_20309_lociStitched	chr6(.):30456747-30458785	1.7873
2_MACS_peak_20310_lociStitched	chr6(.):30475568-30485150	0.8322
2_MACS_peak_20312_lociStitched	chr6(.):30495129-30500963	0.2793
1_MACS_peak_20314_lociStitched	chr6(.):30523107-30525918	3.2837
1_MACS_peak_20315_lociStitched	chr6(.):30538170-30540150	1.574
1_MACS_peak_20316_lociStitched	chr6(.):30581988-30587026	6.9876
1_MACS_peak_20317_lociStitched	chr6(.):30594126-30595267	0.9172
1_MACS_peak_20318_lociStitched	chr6(.):30614529-30616257	3.505
1_MACS_peak_20319_lociStitched	chr6(.):30639883-30641230	1.2723
2_MACS_peak_20320_lociStitched	chr6(.):30649179-30659438	1.8553
2_MACS_peak_20322_lociStitched	chr6(.):30684026-30691213	3.3489
1_MACS_peak_20324_lociStitched	chr6(.):30709458-30712726	0.9602
2_MACS_peak_20325_lociStitched	chr6(.):30875353-30883325	0.7357
1_MACS_peak_20327_lociStitched	chr6(.):30922710-30924315	0.8525
1_MACS_peak_20328_lociStitched	chr6(.):30931311-30932419	0.6193
1_MACS_peak_20329_lociStitched	chr6(.):30958086-30959155	0.5918
1_MACS_peak_20330_lociStitched	chr6(.):31125069-31128062	1.9963
5_MACS_peak_20331_lociStitched	chr6(.):31147843-31172912	0.8034
1_MACS_peak_20336_lociStitched	chr6(.):31238824-31240674	2.6212
1_MACS_peak_20337_lociStitched	chr6(.):31275808-31276538	0.5954
1_MACS_peak_20338_lociStitched	chr6(.):31323847-31325672	1.4876
2_MACS_peak_20339_lociStitched	chr6(.):31367095-31372187	1.0119
1_MACS_peak_20341_lociStitched	chr6(.):31430244-31431579	0.634
1_MACS_peak_20342_lociStitched	chr6(.):31461281-31466128	1.5371
2_MACS_peak_20343_lociStitched	chr6(.):31507922-31516070	2.4214
1_MACS_peak_20345_lociStitched	chr6(.):31527603-31528591	0.5444
1_MACS_peak_20346_lociStitched	chr6(.):31539452-31540873	1.3189
1_MACS_peak_20347_lociStitched	chr6(.):31587230-31589904	3.5145
3_MACS_peak_20348_lociStitched	chr6(.):31619032-31634908	1.789
1_MACS_peak_20351_lociStitched	chr6(.):31648360-31649586	0.5397
1_MACS_peak_20352_lociStitched	chr6(.):31669636-31672033	3.6273
3_MACS_peak_20353_lociStitched	chr6(.):31694529-31709328	3.029
1_MACS_peak_20356_lociStitched	chr6(.):31743902-31746700	3.0974
2_MACS_peak_20357_lociStitched	chr6(.):31756299-31764573	2.9522
1_MACS_peak_20359_lociStitched	chr6(.):31773663-31775332	2.168
5_MACS_peak_20360_lociStitched	chr6(.):31783208-31805286	1.2772
1_MACS_peak_20365_lociStitched	chr6(.):31829633-31832443	1.8703
2_MACS_peak_20366_lociStitched	chr6(.):31864292-31870809	0.8449
1_MACS_peak_20368_lociStitched	chr6(.):31925714-31927677	1.6066
1_MACS_peak_20369_lociStitched	chr6(.):31938927-31941314	4.6444
2_MACS_peak_20370_lociStitched	chr6(.):32095013-32098851	1.2367
2_MACS_peak_20372_lociStitched	chr6(.):32143042-32147140	1.8291
3_MACS_peak_20374_lociStitched	chr6(.):32156886-32165767	1.4158
1_MACS_peak_20377_lociStitched	chr6(.):32407280-32408062	0.8176
1_MACS_peak_20378_lociStitched	chr6(.):32577122-32578725	2.3588
1_MACS_peak_20379_lociStitched	chr6(.):32589900-32591371	1.5328
1_MACS_peak_20380_lociStitched	chr6(.):32627434-32628068	0.3808
1_MACS_peak_20381_lociStitched	chr6(.):32783201-32785137	0.8001
2_MACS_peak_20382_lociStitched	chr6(.):32805241-32813978	1.1513
1_MACS_peak_20384_lociStitched	chr6(.):32820139-32823321	3.1714
1_MACS_peak_20385_lociStitched	chr6(.):32861485-32863459	1.3294
2_MACS_peak_20386_lociStitched	chr6(.):32908429-32913043	0.5981
1_MACS_peak_20388_lociStitched	chr6(.):32935066-32942746	8.2073
1_MACS_peak_20389_lociStitched	chr6(.):32995145-32996311	0.7503
1_MACS_peak_20390_lociStitched	chr6(.):33129049-33130039	0.5962
3_MACS_peak_20391_lociStitched	chr6(.):33167208-33177016	1.8855
1_MACS_peak_20394_lociStitched	chr6(.):33215717-33218456	2.2287
1_MACS_peak_20395_lociStitched	chr6(.):33238520-33241359	4.6761
1_MACS_peak_20396_lociStitched	chr6(.):33255963-33258369	1.4617
1_MACS_peak_20397_lociStitched	chr6(.):33265800-33268465	2.5382
3_MACS_peak_20398_lociStitched	chr6(.):33279593-33292534	1.5492
1_MACS_peak_20401_lociStitched	chr6(.):33311020-33313542	2.1007
1_MACS_peak_20402_lociStitched	chr6(.):33358367-33362461	1.7326
4_MACS_peak_20403_lociStitched	chr6(.):33376759-33395935	0.7924
1_MACS_peak_20407_lociStitched	chr6(.):33421126-33423016	1.3252
4_MACS_peak_20408_lociStitched	chr6(.):33537830-33558570	1.2977
3_MACS_peak_20412_lociStitched	chr6(.):33587623-33601522	0.7326
1_MACS_peak_20415_lociStitched	chr6(.):33678488-33680280	4.2124
1_MACS_peak_20416_lociStitched	chr6(.):33755213-33757428	2.6979
1_MACS_peak_20417_lociStitched	chr6(.):34150064-34151923	1.7067
1_MACS_peak_20418_lociStitched	chr6(.):34191224-34192712	0.9902
2_MACS_peak_20419_lociStitched	chr6(.):34204179-34207179	2.0443
1_MACS_peak_20421_lociStitched	chr6(.):34215772-34217818	1.773
2_MACS_peak_20422_lociStitched	chr6(.):34256043-34264458	0.3411
1_MACS_peak_20424_lociStitched	chr6(.):34282674-34285731	0.9277
1_MACS_peak_20425_lociStitched	chr6(.):34359142-34361129	2.0644
1_MACS_peak_20426_lociStitched	chr6(.):34392394-34394487	2.6763
1_MACS_peak_20427_lociStitched	chr6(.):34452006-34453958	1.1094
1_MACS_peak_20428_lociStitched	chr6(.):34622887-34627082	3.9989
1_MACS_peak_20429_lociStitched	chr6(.):34640262-34643155	1.0047
1_MACS_peak_20430_lociStitched	chr6(.):34663438-34665667	1.3719
1_MACS_peak_20431_lociStitched	chr6(.):34724104-34726100	2.5731
1_MACS_peak_20432_lociStitched	chr6(.):34758791-34761207	2.1511
1_MACS_peak_20433_lociStitched	chr6(.):34778637-34779887	0.6081
1_MACS_peak_20434_lociStitched	chr6(.):34854886-34857893	1.5399
1_MACS_peak_20435_lociStitched	chr6(.):35016031-35017337	1.2623
1_MACS_peak_20436_lociStitched	chr6(.):35074515-35075669	0.6028
1_MACS_peak_20437_lociStitched	chr6(.):35226152-35228612	3.0328
2_MACS_peak_20438_lociStitched	chr6(.):35264750-35272176	2.4534
1_MACS_peak_20440_lociStitched	chr6(.):35294798-35296313	0.6093
1_MACS_peak_20441_lociStitched	chr6(.):35309941-35311423	1.1757
1_MACS_peak_20442_lociStitched	chr6(.):35419717-35420976	1.3163
1_MACS_peak_20443_lociStitched	chr6(.):35435247-35438423	2.116
1_MACS_peak_20444_lociStitched	chr6(.):35465067-35465757	0.4582
1_MACS_peak_20445_lociStitched	chr6(.):35578309-35579720	0.8073
1_MACS_peak_20446_lociStitched	chr6(.):35655062-35657092	1.3955
2_MACS_peak_20447_lociStitched	chr6(.):35694997-35700631	1.0388
1_MACS_peak_20449_lociStitched	chr6(.):35886861-35889753	1.6434
1_MACS_peak_20450_lociStitched	chr6(.):35995009-35997383	2.343
1_MACS_peak_20451_lociStitched	chr6(.):36082292-36083426	0.5026
1_MACS_peak_20452_lociStitched	chr6(.):36097450-36100750	2.3661
1_MACS_peak_20453_lociStitched	chr6(.):36136449-36137717	1.2111
1_MACS_peak_20454_lociStitched	chr6(.):36163367-36165788	1.6777
1_MACS_peak_20455_lociStitched	chr6(.):36332210-36333464	0.716
1_MACS_peak_20456_lociStitched	chr6(.):36354829-36355773	0.5502
1_MACS_peak_20457_lociStitched	chr6(.):36390446-36392272	1.5584
1_MACS_peak_20458_lociStitched	chr6(.):36408701-36412391	1.8507
1_MACS_peak_20459_lociStitched	chr6(.):36482237-36486060	0.9138
1_MACS_peak_20460_lociStitched	chr6(.):36513758-36515658	1.6141
1_MACS_peak_20461_lociStitched	chr6(.):36559350-36565519	2.6643
1_MACS_peak_20462_lociStitched	chr6(.):36584526-36585531	0.7995
2_MACS_peak_20463_lociStitched	chr6(.):36629878-36635642	0.2773
1_MACS_peak_20465_lociStitched	chr6(.):36645802-36651773	3.3634
2_MACS_peak_20466_lociStitched	chr6(.):36719341-36725998	2.1314
1_MACS_peak_20468_lociStitched	chr6(.):36841446-36843473	3.4892
1_MACS_peak_20469_lociStitched	chr6(.):36852872-36854548	1.3191
1_MACS_peak_20470_lociStitched	chr6(.):36952639-36954999	4.2041
1_MACS_peak_20471_lociStitched	chr6(.):37016166-37018787	0.9209
1_MACS_peak_20472_lociStitched	chr6(.):37028251-37030605	3.3259
1_MACS_peak_20473_lociStitched	chr6(.):37039047-37040507	0.7462
1_MACS_peak_20474_lociStitched	chr6(.):37061546-37062901	0.6452
2_MACS_peak_20475_lociStitched	chr6(.):37069407-37073810	2.3047
2_MACS_peak_20477_lociStitched	chr6(.):37122461-37129716	1.3354
1_MACS_peak_20479_lociStitched	chr6(.):37136497-37141887	2.6136
1_MACS_peak_20480_lociStitched	chr6(.):37189742-37190827	0.6109
1_MACS_peak_20481_lociStitched	chr6(.):37225166-37226542	2.3359
1_MACS_peak_20482_lociStitched	chr6(.):37273450-37275996	1.8084
1_MACS_peak_20483_lociStitched	chr6(.):37284002-37286466	3.2555
1_MACS_peak_20484_lociStitched	chr6(.):37321385-37323145	1.3646
1_MACS_peak_20485_lociStitched	chr6(.):37400112-37402736	2.9901
1_MACS_peak_20486_lociStitched	chr6(.):37466673-37468315	2.4647
1_MACS_peak_20487_lociStitched	chr6(.):37529395-37530756	0.5867
1_MACS_peak_20488_lociStitched	chr6(.):37743777-37746285	1.834
2_MACS_peak_20489_lociStitched	chr6(.):37785974-37788526	5.1372
1_MACS_peak_20491_lociStitched	chr6(.):38606663-38608596	2.003
