GENE_ID	locusLine	bin_1_EJM.jin.bam
1_MACS_peak_24291_lociStitched	chr6(.):35568441-35571257	2.4885
1_MACS_peak_24292_lociStitched	chr6(.):35578482-35579186	2.5145
2_MACS_peak_24293_lociStitched	chr6(.):35654918-35657458	3.4825
1_MACS_peak_24295_lociStitched	chr6(.):35687209-35688548	1.7247
1_MACS_peak_24296_lociStitched	chr6(.):35694706-35697519	5.8354
1_MACS_peak_24297_lociStitched	chr6(.):35698638-35700728	3.8395
1_MACS_peak_24298_lociStitched	chr6(.):35886830-35889478	3.5023
1_MACS_peak_24299_lociStitched	chr6(.):35941203-35942233	1.4218
2_MACS_peak_24300_lociStitched	chr6(.):35994948-35997267	4.1119
1_MACS_peak_24302_lociStitched	chr6(.):36083209-36083576	1.2561
1_MACS_peak_24303_lociStitched	chr6(.):36088500-36089255	1.412
1_MACS_peak_24304_lociStitched	chr6(.):36097609-36100291	4.2968
1_MACS_peak_24305_lociStitched	chr6(.):36163638-36165849	3.4583
1_MACS_peak_24306_lociStitched	chr6(.):36222447-36224213	2.0049
1_MACS_peak_24307_lociStitched	chr6(.):36280270-36282556	2.7667
1_MACS_peak_24308_lociStitched	chr6(.):36286872-36287662	1.4756
1_MACS_peak_24309_lociStitched	chr6(.):36308482-36309355	1.6244
1_MACS_peak_24310_lociStitched	chr6(.):36316707-36317069	1.209
2_MACS_peak_24311_lociStitched	chr6(.):36390681-36392156	2.8523
3_MACS_peak_24313_lociStitched	chr6(.):36408978-36411629	4.389
2_MACS_peak_24316_lociStitched	chr6(.):36513882-36515908	3.0438
3_MACS_peak_24318_lociStitched	chr6(.):36559670-36565268	3.6689
3_MACS_peak_24321_lociStitched	chr6(.):36575310-36580270	1.9022
1_MACS_peak_24324_lociStitched	chr6(.):36584601-36585142	1.7921
1_MACS_peak_24325_lociStitched	chr6(.):36646048-36649043	2.7638
2_MACS_peak_24326_lociStitched	chr6(.):36650105-36651831	1.654
1_MACS_peak_24328_lociStitched	chr6(.):36719677-36727071	3.0792
1_MACS_peak_24329_lociStitched	chr6(.):36761805-36762561	1.3752
1_MACS_peak_24330_lociStitched	chr6(.):36841282-36843478	5.1986
1_MACS_peak_24331_lociStitched	chr6(.):36852973-36854531	3.8382
1_MACS_peak_24332_lociStitched	chr6(.):36952676-36954959	4.4034
1_MACS_peak_24333_lociStitched	chr6(.):36973483-36973928	1.485
1_MACS_peak_24334_lociStitched	chr6(.):36975039-36975566	1.4432
1_MACS_peak_24335_lociStitched	chr6(.):36992691-36993338	1.1827
1_MACS_peak_24336_lociStitched	chr6(.):37015731-37020382	3.2699
2_MACS_peak_24337_lociStitched	chr6(.):37027562-37029980	2.4365
2_MACS_peak_24339_lociStitched	chr6(.):37039718-37041245	2.1407
2_MACS_peak_24341_lociStitched	chr6(.):37061364-37062991	1.4213
3_MACS_peak_24343_lociStitched	chr6(.):37065238-37068057	1.2744
1_MACS_peak_24346_lociStitched	chr6(.):37068783-37073613	4.4157
2_MACS_peak_24347_lociStitched	chr6(.):37121482-37125549	4.3626
1_MACS_peak_24349_lociStitched	chr6(.):37128403-37129198	2.1279
2_MACS_peak_24350_lociStitched	chr6(.):37136474-37140678	6.8863
1_MACS_peak_24352_lociStitched	chr6(.):37225369-37226287	5.9243
1_MACS_peak_24353_lociStitched	chr6(.):37285418-37285944	1.7083
1_MACS_peak_24354_lociStitched	chr6(.):37321623-37322838	3.4637
1_MACS_peak_24355_lociStitched	chr6(.):37400115-37402433	4.4369
1_MACS_peak_24356_lociStitched	chr6(.):37466999-37468027	3.1692
1_MACS_peak_24357_lociStitched	chr6(.):37672741-37673674	1.9762
2_MACS_peak_24358_lociStitched	chr6(.):37743679-37746944	3.4456
1_MACS_peak_24360_lociStitched	chr6(.):37750772-37752235	2.3197
2_MACS_peak_24361_lociStitched	chr6(.):37786043-37788378	4.174
1_MACS_peak_24363_lociStitched	chr6(.):38606922-38608328	2.1306
1_MACS_peak_24364_lociStitched	chr6(.):38670186-38671027	3.7948
1_MACS_peak_24365_lociStitched	chr6(.):39082020-39083404	3.3891
1_MACS_peak_24366_lociStitched	chr6(.):39422337-39422707	1.0892
1_MACS_peak_24367_lociStitched	chr6(.):39500827-39501107	0.8377
1_MACS_peak_24368_lociStitched	chr6(.):39901634-39902323	2.3292
1_MACS_peak_24369_lociStitched	chr6(.):40995890-40996434	1.3572
1_MACS_peak_24370_lociStitched	chr6(.):41039171-41042297	2.804
1_MACS_peak_24371_lociStitched	chr6(.):41513389-41513791	1.3441
1_MACS_peak_24372_lociStitched	chr6(.):41528482-41529308	1.9684
1_MACS_peak_24373_lociStitched	chr6(.):41650758-41651490	1.826
1_MACS_peak_24374_lociStitched	chr6(.):41673648-41674798	1.8806
3_MACS_peak_24375_lociStitched	chr6(.):41701143-41703259	1.3683
1_MACS_peak_24378_lociStitched	chr6(.):41747096-41747499	1.0899
1_MACS_peak_24379_lociStitched	chr6(.):41754382-41755999	2.4803
3_MACS_peak_24380_lociStitched	chr6(.):41862169-41864827	1.9312
1_MACS_peak_24383_lociStitched	chr6(.):41888469-41890125	2.8281
1_MACS_peak_24384_lociStitched	chr6(.):41909627-41910203	1.4458
1_MACS_peak_24385_lociStitched	chr6(.):42015996-42016675	1.8027
1_MACS_peak_24386_lociStitched	chr6(.):42017786-42018964	2.3916
1_MACS_peak_24387_lociStitched	chr6(.):42071772-42072237	1.4631
2_MACS_peak_24388_lociStitched	chr6(.):42185054-42186153	1.6063
1_MACS_peak_24390_lociStitched	chr6(.):42236413-42238057	3.0273
1_MACS_peak_24391_lociStitched	chr6(.):42334644-42335921	1.8834
2_MACS_peak_24392_lociStitched	chr6(.):42419483-42420994	2.2089
1_MACS_peak_24394_lociStitched	chr6(.):42472473-42472882	1.2651
1_MACS_peak_24395_lociStitched	chr6(.):42531618-42533824	3.0851
1_MACS_peak_24396_lociStitched	chr6(.):42694522-42695276	1.6734
3_MACS_peak_24397_lociStitched	chr6(.):42712740-42716839	3.3856
1_MACS_peak_24400_lociStitched	chr6(.):42738186-42740466	2.9636
1_MACS_peak_24401_lociStitched	chr6(.):42741842-42743636	2.5686
2_MACS_peak_24402_lociStitched	chr6(.):42749227-42751892	4.7206
2_MACS_peak_24404_lociStitched	chr6(.):42846802-42848598	2.8182
1_MACS_peak_24406_lociStitched	chr6(.):42858111-42859381	2.4321
1_MACS_peak_24407_lociStitched	chr6(.):42895935-42897726	2.2882
1_MACS_peak_24408_lociStitched	chr6(.):42946053-42947374	1.9015
2_MACS_peak_24409_lociStitched	chr6(.):42951634-42952853	0.8867
1_MACS_peak_24411_lociStitched	chr6(.):42981888-42982526	1.3755
2_MACS_peak_24412_lociStitched	chr6(.):42989067-42989779	1.2178
1_MACS_peak_24414_lociStitched	chr6(.):43020899-43021708	1.8399
2_MACS_peak_24415_lociStitched	chr6(.):43026621-43028037	2.5416
3_MACS_peak_24417_lociStitched	chr6(.):43137998-43142501	2.8622
2_MACS_peak_24420_lociStitched	chr6(.):43149463-43150444	1.4351
1_MACS_peak_24422_lociStitched	chr6(.):43196373-43197343	1.7333
1_MACS_peak_24423_lociStitched	chr6(.):43214394-43215082	1.4935
1_MACS_peak_24424_lociStitched	chr6(.):43337519-43338012	1.4125
2_MACS_peak_24425_lociStitched	chr6(.):43394721-43396138	1.6727
1_MACS_peak_24427_lociStitched	chr6(.):43445227-43445947	1.6067
2_MACS_peak_24428_lociStitched	chr6(.):43484006-43485266	2.0732
2_MACS_peak_24430_lociStitched	chr6(.):43543036-43545046	2.0005
4_MACS_peak_24432_lociStitched	chr6(.):43595318-43598833	2.1836
1_MACS_peak_24436_lociStitched	chr6(.):43603118-43604069	1.9453
3_MACS_peak_24437_lociStitched	chr6(.):43637393-43639449	1.3587
1_MACS_peak_24440_lociStitched	chr6(.):43651591-43651892	1.0529
1_MACS_peak_24441_lociStitched	chr6(.):43654851-43655975	1.5201
4_MACS_peak_24442_lociStitched	chr6(.):43669825-43675787	2.1227
3_MACS_peak_24446_lociStitched	chr6(.):43681659-43684730	2.0039
3_MACS_peak_24449_lociStitched	chr6(.):43691880-43693509	1.1091
4_MACS_peak_24452_lociStitched	chr6(.):43737428-43742231	2.8213
1_MACS_peak_24456_lociStitched	chr6(.):43969725-43970282	1.1888
2_MACS_peak_24457_lociStitched	chr6(.):44040660-44041869	1.4903
1_MACS_peak_24459_lociStitched	chr6(.):44044596-44045079	1.6613
2_MACS_peak_24460_lociStitched	chr6(.):44094541-44096056	1.6225
2_MACS_peak_24462_lociStitched	chr6(.):44185909-44187549	2.6802
1_MACS_peak_24464_lociStitched	chr6(.):44188985-44189432	1.2504
3_MACS_peak_24465_lociStitched	chr6(.):44190729-44192128	1.3502
1_MACS_peak_24468_lociStitched	chr6(.):44205244-44205948	1.4243
2_MACS_peak_24469_lociStitched	chr6(.):44214039-44215756	2.3011
1_MACS_peak_24471_lociStitched	chr6(.):44224680-44226020	2.4382
2_MACS_peak_24472_lociStitched	chr6(.):44230078-44233406	2.2504
1_MACS_peak_24474_lociStitched	chr6(.):44280612-44281141	3.0857
2_MACS_peak_24475_lociStitched	chr6(.):44354635-44355894	1.9968
1_MACS_peak_24477_lociStitched	chr6(.):44382622-44382917	1.0128
1_MACS_peak_24478_lociStitched	chr6(.):44727836-44728205	0.9635
1_MACS_peak_24479_lociStitched	chr6(.):44867787-44868303	1.5505
1_MACS_peak_24480_lociStitched	chr6(.):45030212-45030668	1.1763
1_MACS_peak_24481_lociStitched	chr6(.):45344729-45346543	2.5309
3_MACS_peak_24482_lociStitched	chr6(.):45389232-45392425	1.6726
2_MACS_peak_24485_lociStitched	chr6(.):45677996-45678759	0.9773
2_MACS_peak_24487_lociStitched	chr6(.):47444923-47446522	2.3786
1_MACS_peak_24489_lociStitched	chr6(.):48330914-48331205	0.8646
1_MACS_peak_24490_lociStitched	chr6(.):49423076-49423369	0.8383
2_MACS_peak_24491_lociStitched	chr6(.):49430179-49431652	2.059
1_MACS_peak_24493_lociStitched	chr6(.):51739475-51740098	1.0596
1_MACS_peak_24494_lociStitched	chr6(.):51760497-51760928	1.7141
2_MACS_peak_24495_lociStitched	chr6(.):52148752-52150572	2.0784
2_MACS_peak_24497_lociStitched	chr6(.):52160601-52162384	2.0736
1_MACS_peak_24499_lociStitched	chr6(.):52227027-52227303	1.0248
2_MACS_peak_24500_lociStitched	chr6(.):52284335-52286017	2.4155
3_MACS_peak_24502_lociStitched	chr6(.):52355907-52357750	1.5716
2_MACS_peak_24505_lociStitched	chr6(.):52358489-52359398	1.165
1_MACS_peak_24507_lociStitched	chr6(.):52361416-52361895	1.4071
1_MACS_peak_24508_lociStitched	chr6(.):52362673-52364423	2.8678
1_MACS_peak_24509_lociStitched	chr6(.):52368005-52369675	1.8472
1_MACS_peak_24510_lociStitched	chr6(.):52388349-52388814	1.0802
1_MACS_peak_24511_lociStitched	chr6(.):52389916-52390220	1.2585
2_MACS_peak_24512_lociStitched	chr6(.):52392816-52395668	2.1563
1_MACS_peak_24514_lociStitched	chr6(.):52399555-52403575	3.2247
2_MACS_peak_24515_lociStitched	chr6(.):52410788-52412801	1.6515
3_MACS_peak_24517_lociStitched	chr6(.):52415622-52419133	2.2447
1_MACS_peak_24520_lociStitched	chr6(.):52422162-52423403	1.7637
3_MACS_peak_24521_lociStitched	chr6(.):52438454-52442658	2.4812
1_MACS_peak_24524_lociStitched	chr6(.):52528707-52530060	1.8149
1_MACS_peak_24525_lociStitched	chr6(.):52531737-52532037	0.9444
1_MACS_peak_24526_lociStitched	chr6(.):52860003-52860416	1.0865
2_MACS_peak_24527_lociStitched	chr6(.):52926098-52927145	2.0552
3_MACS_peak_24529_lociStitched	chr6(.):52928697-52930896	2.0231
1_MACS_peak_24532_lociStitched	chr6(.):53200009-53201327	1.5596
1_MACS_peak_24533_lociStitched	chr6(.):53212588-53213826	1.5929
2_MACS_peak_24534_lociStitched	chr6(.):53223418-53224834	2.0514
1_MACS_peak_24536_lociStitched	chr6(.):53408904-53409931	1.7492
2_MACS_peak_24537_lociStitched	chr6(.):53412439-53413428	1.309
1_MACS_peak_24539_lociStitched	chr6(.):53450331-53450637	0.8949
1_MACS_peak_24540_lociStitched	chr6(.):53516195-53517259	2.5285
2_MACS_peak_24541_lociStitched	chr6(.):53658469-53661302	1.9499
4_MACS_peak_24543_lociStitched	chr6(.):53671073-53672920	0.9668
3_MACS_peak_24547_lociStitched	chr6(.):53674743-53677017	1.6588
1_MACS_peak_24550_lociStitched	chr6(.):53720021-53720384	1.1895
1_MACS_peak_24551_lociStitched	chr6(.):54579284-54579650	0.8274
1_MACS_peak_24552_lociStitched	chr6(.):54826210-54826600	1.3528
1_MACS_peak_24553_lociStitched	chr6(.):56407053-56408419	2.4322
2_MACS_peak_24554_lociStitched	chr6(.):56623698-56624859	1.1445
1_MACS_peak_24556_lociStitched	chr6(.):56631954-56632411	1.21
1_MACS_peak_24557_lociStitched	chr6(.):56703622-56704320	1.4019
4_MACS_peak_24558_lociStitched	chr6(.):56705772-56709156	1.8898
1_MACS_peak_24562_lociStitched	chr6(.):56755735-56756030	0.8624
1_MACS_peak_24563_lociStitched	chr6(.):56818381-56821060	2.855
1_MACS_peak_24564_lociStitched	chr6(.):56837571-56837872	1.0503
1_MACS_peak_24565_lociStitched	chr6(.):56911037-56912144	3.5586
1_MACS_peak_24566_lociStitched	chr6(.):56954787-56955918	3.6956
1_MACS_peak_24567_lociStitched	chr6(.):57036458-57038405	2.4502
1_MACS_peak_24568_lociStitched	chr6(.):57086528-57087009	1.2472
2_MACS_peak_24569_lociStitched	chr6(.):57181488-57183083	1.7966
1_MACS_peak_24571_lociStitched	chr6(.):58287144-58287766	2.2066
2_MACS_peak_24572_lociStitched	chr6(.):64281604-64284097	3.6474
1_MACS_peak_24574_lociStitched	chr6(.):64308233-64308647	1.1563
2_MACS_peak_24575_lociStitched	chr6(.):64345058-64347005	3.2393
2_MACS_peak_24577_lociStitched	chr6(.):65099262-65100170	1.1921
1_MACS_peak_24579_lociStitched	chr6(.):65714973-65715299	1.0414
1_MACS_peak_24580_lociStitched	chr6(.):66636864-66637206	1.0102
1_MACS_peak_24581_lociStitched	chr6(.):67102247-67102608	1.0576
1_MACS_peak_24582_lociStitched	chr6(.):67105986-67106757	1.4021
1_MACS_peak_24583_lociStitched	chr6(.):67658910-67659610	1.2448
1_MACS_peak_24584_lociStitched	chr6(.):67672119-67672429	0.7443
1_MACS_peak_24585_lociStitched	chr6(.):67703510-67704056	1.4785
2_MACS_peak_24586_lociStitched	chr6(.):67772389-67773192	1.1974
1_MACS_peak_24588_lociStitched	chr6(.):70205198-70205731	2.1701
1_MACS_peak_24589_lociStitched	chr6(.):70224575-70225511	1.7494
2_MACS_peak_24590_lociStitched	chr6(.):70505597-70506949	2.3623
2_MACS_peak_24592_lociStitched	chr6(.):70576085-70577870	1.7288
1_MACS_peak_24594_lociStitched	chr6(.):70591538-70591838	0.8752
2_MACS_peak_24595_lociStitched	chr6(.):71122457-71124103	1.8727
1_MACS_peak_24597_lociStitched	chr6(.):71276567-71277219	2.6294
2_MACS_peak_24598_lociStitched	chr6(.):71376991-71378332	2.3232
3_MACS_peak_24600_lociStitched	chr6(.):71997854-71999173	1.4162
1_MACS_peak_24603_lociStitched	chr6(.):72892385-72892859	1.4455
2_MACS_peak_24604_lociStitched	chr6(.):73092130-73093466	1.1816
1_MACS_peak_24606_lociStitched	chr6(.):73279824-73280266	1.1441
1_MACS_peak_24607_lociStitched	chr6(.):73331008-73333186	2.2205
2_MACS_peak_24608_lociStitched	chr6(.):73398777-73400096	1.3169
1_MACS_peak_24610_lociStitched	chr6(.):73703874-73704320	1.3855
1_MACS_peak_24611_lociStitched	chr6(.):73972414-73973336	1.5235
2_MACS_peak_24612_lociStitched	chr6(.):74019276-74020299	1.4976
1_MACS_peak_24614_lociStitched	chr6(.):74098200-74100061	2.9456
1_MACS_peak_24615_lociStitched	chr6(.):74160761-74162719	3.7026
2_MACS_peak_24616_lociStitched	chr6(.):74170606-74172910	2.6175
1_MACS_peak_24618_lociStitched	chr6(.):74180344-74181644	1.8511
2_MACS_peak_24619_lociStitched	chr6(.):74229611-74234006	3.6833
2_MACS_peak_24621_lociStitched	chr6(.):74289135-74290719	1.1766
1_MACS_peak_24623_lociStitched	chr6(.):74295747-74296224	1.098
1_MACS_peak_24624_lociStitched	chr6(.):74355004-74355338	0.9941
2_MACS_peak_24625_lociStitched	chr6(.):74362598-74364921	3.1375
1_MACS_peak_24627_lociStitched	chr6(.):74406044-74406453	1.0554
1_MACS_peak_24628_lociStitched	chr6(.):74550701-74551058	1.3855
2_MACS_peak_24629_lociStitched	chr6(.):75952873-75954322	1.7621
2_MACS_peak_24631_lociStitched	chr6(.):75993794-75995158	1.7446
1_MACS_peak_24633_lociStitched	chr6(.):76311002-76312732	2.7106
2_MACS_peak_24634_lociStitched	chr6(.):76458422-76459303	1.0295
1_MACS_peak_24636_lociStitched	chr6(.):78078416-78078864	1.3632
1_MACS_peak_24637_lociStitched	chr6(.):78175834-78176719	1.4447
1_MACS_peak_24638_lociStitched	chr6(.):78258771-78259381	1.5596
1_MACS_peak_24639_lociStitched	chr6(.):79576765-79577584	1.0734
2_MACS_peak_24640_lociStitched	chr6(.):79786754-79789077	2.2412
1_MACS_peak_24642_lociStitched	chr6(.):79943188-79944369	1.6102
2_MACS_peak_24643_lociStitched	chr6(.):80246665-80247522	1.3497
2_MACS_peak_24645_lociStitched	chr6(.):80713843-80714866	1.9549
1_MACS_peak_24647_lociStitched	chr6(.):80816386-80817011	2.248
1_MACS_peak_24648_lociStitched	chr6(.):80890655-80891079	0.9582
1_MACS_peak_24649_lociStitched	chr6(.):81924324-81925477	1.5064
1_MACS_peak_24650_lociStitched	chr6(.):82046960-82047325	1.1351
1_MACS_peak_24651_lociStitched	chr6(.):82288256-82288661	1.2113
3_MACS_peak_24652_lociStitched	chr6(.):82461834-82463746	1.5846
4_MACS_peak_24655_lociStitched	chr6(.):82615378-82617702	1.3749
2_MACS_peak_24659_lociStitched	chr6(.):82647281-82648776	1.1119
1_MACS_peak_24661_lociStitched	chr6(.):82693734-82694028	1.1716
1_MACS_peak_24662_lociStitched	chr6(.):82810944-82811536	2.048
1_MACS_peak_24663_lociStitched	chr6(.):82937170-82937572	1.1869
1_MACS_peak_24664_lociStitched	chr6(.):82956323-82958504	2.2755
2_MACS_peak_24665_lociStitched	chr6(.):83073170-83073936	1.4339
1_MACS_peak_24667_lociStitched	chr6(.):83267909-83268671	1.593
1_MACS_peak_24668_lociStitched	chr6(.):83775129-83775595	1.5624
1_MACS_peak_24669_lociStitched	chr6(.):83777417-83777907	1.4497
3_MACS_peak_24670_lociStitched	chr6(.):83901899-83903703	1.6282
1_MACS_peak_24673_lociStitched	chr6(.):84043544-84044108	1.2999
2_MACS_peak_24674_lociStitched	chr6(.):84140418-84141157	1.0794
1_MACS_peak_24676_lociStitched	chr6(.):84513050-84513500	1.1962
1_MACS_peak_24677_lociStitched	chr6(.):84569330-84570009	1.7623
1_MACS_peak_24678_lociStitched	chr6(.):84572000-84572505	1.027
1_MACS_peak_24679_lociStitched	chr6(.):84936938-84937801	1.558
1_MACS_peak_24680_lociStitched	chr6(.):85318282-85318603	1.0168
1_MACS_peak_24681_lociStitched	chr6(.):85336041-85336588	1.2161
1_MACS_peak_24682_lociStitched	chr6(.):86302965-86304459	3.1089
3_MACS_peak_24683_lociStitched	chr6(.):86351189-86354668	3.6988
2_MACS_peak_24686_lociStitched	chr6(.):86387719-86390063	3.2525
2_MACS_peak_24688_lociStitched	chr6(.):87185778-87189012	2.668
1_MACS_peak_24690_lociStitched	chr6(.):87207530-87207791	0.8174
1_MACS_peak_24691_lociStitched	chr6(.):87861162-87862774	3.0018
1_MACS_peak_24692_lociStitched	chr6(.):87864428-87866317	2.0975
1_MACS_peak_24693_lociStitched	chr6(.):88032216-88033069	1.928
1_MACS_peak_24694_lociStitched	chr6(.):88118308-88118648	1.5643
1_MACS_peak_24695_lociStitched	chr6(.):88182258-88183299	2.6323
2_MACS_peak_24696_lociStitched	chr6(.):88299325-88300552	1.94
1_MACS_peak_24698_lociStitched	chr6(.):88333146-88333674	1.2569
3_MACS_peak_24699_lociStitched	chr6(.):88345716-88346667	1.0698
2_MACS_peak_24702_lociStitched	chr6(.):88410011-88412625	3.1502
1_MACS_peak_24704_lociStitched	chr6(.):88434793-88435157	1.1416
1_MACS_peak_24705_lociStitched	chr6(.):88464403-88464731	1.0319
1_MACS_peak_24706_lociStitched	chr6(.):88465604-88465991	1.0749
1_MACS_peak_24707_lociStitched	chr6(.):88466806-88467303	1.168
1_MACS_peak_24708_lociStitched	chr6(.):88541917-88542581	1.5799
4_MACS_peak_24709_lociStitched	chr6(.):88613597-88616609	1.0515
12_MACS_peak_24713_lociStitched	chr6(.):88626346-88637599	1.9259
2_MACS_peak_24725_lociStitched	chr6(.):88639057-88640000	1.2502
3_MACS_peak_24727_lociStitched	chr6(.):88874749-88877484	1.8483
1_MACS_peak_24730_lociStitched	chr6(.):89209178-89211313	2.2876
4_MACS_peak_24731_lociStitched	chr6(.):89321881-89327972	1.5989
2_MACS_peak_24735_lociStitched	chr6(.):89351046-89352114	1.3758
2_MACS_peak_24737_lociStitched	chr6(.):89359320-89360846	1.4576
2_MACS_peak_24739_lociStitched	chr6(.):89367326-89368452	1.5008
2_MACS_peak_24741_lociStitched	chr6(.):89470676-89472273	1.8611
1_MACS_peak_24743_lociStitched	chr6(.):89672589-89673336	2.5334
2_MACS_peak_24744_lociStitched	chr6(.):89789438-89792107	2.7749
1_MACS_peak_24746_lociStitched	chr6(.):89792609-89793027	1.0643
1_MACS_peak_24747_lociStitched	chr6(.):89854208-89854666	1.0733
1_MACS_peak_24748_lociStitched	chr6(.):89855256-89856878	3.5601
1_MACS_peak_24749_lociStitched	chr6(.):89871143-89871413	1.0576
1_MACS_peak_24750_lociStitched	chr6(.):89980757-89981860	1.8648
2_MACS_peak_24751_lociStitched	chr6(.):90055460-90056712	1.3832
2_MACS_peak_24753_lociStitched	chr6(.):90057602-90059297	1.4528
5_MACS_peak_24755_lociStitched	chr6(.):90059902-90064878	3.3354
4_MACS_peak_24760_lociStitched	chr6(.):90065941-90069554	1.4852
2_MACS_peak_24764_lociStitched	chr6(.):90081567-90082845	1.3778
2_MACS_peak_24766_lociStitched	chr6(.):90120693-90122720	2.6588
1_MACS_peak_24768_lociStitched	chr6(.):90142963-90143543	1.1368
1_MACS_peak_24769_lociStitched	chr6(.):90347584-90348899	2.1224
1_MACS_peak_24770_lociStitched	chr6(.):90528722-90530215	2.349
2_MACS_peak_24771_lociStitched	chr6(.):90538415-90540135	2.1551
2_MACS_peak_24773_lociStitched	chr6(.):90993252-90996408	2.3573
2_MACS_peak_24775_lociStitched	chr6(.):91004420-91007280	2.7252
3_MACS_peak_24777_lociStitched	chr6(.):91182374-91184109	1.3228
1_MACS_peak_24780_lociStitched	chr6(.):91296103-91297491	2.8108
1_MACS_peak_24781_lociStitched	chr6(.):91762335-91763263	2.4033
1_MACS_peak_24782_lociStitched	chr6(.):92819462-92819726	0.9607
3_MACS_peak_24783_lociStitched	chr6(.):93397385-93399317	0.8223
1_MACS_peak_24786_lociStitched	chr6(.):95467538-95467920	1.1779
1_MACS_peak_24787_lociStitched	chr6(.):95533873-95534252	1.1425
1_MACS_peak_24788_lociStitched	chr6(.):95651855-95652345	1.4801
2_MACS_peak_24789_lociStitched	chr6(.):95966379-95968195	3.3033
2_MACS_peak_24791_lociStitched	chr6(.):96024130-96027330	2.8872
2_MACS_peak_24793_lociStitched	chr6(.):96206199-96207078	1.9823
1_MACS_peak_24795_lociStitched	chr6(.):96969102-96970690	3.1173
1_MACS_peak_24796_lociStitched	chr6(.):97085731-97086015	1.0714
2_MACS_peak_24797_lociStitched	chr6(.):97284471-97285990	2.2216
2_MACS_peak_24799_lociStitched	chr6(.):97344705-97346688	2.219
1_MACS_peak_24801_lociStitched	chr6(.):97371561-97373232	3.1301
1_MACS_peak_24802_lociStitched	chr6(.):97394193-97395034	1.7811
1_MACS_peak_24803_lociStitched	chr6(.):97497172-97497459	0.9529
2_MACS_peak_24804_lociStitched	chr6(.):97730390-97731644	2.9018
1_MACS_peak_24806_lociStitched	chr6(.):98864413-98864922	1.4412
1_MACS_peak_24807_lociStitched	chr6(.):99394481-99395889	3.0579
1_MACS_peak_24808_lociStitched	chr6(.):99841537-99842255	3.7023
1_MACS_peak_24809_lociStitched	chr6(.):99872469-99874708	4.4437
1_MACS_peak_24810_lociStitched	chr6(.):99962486-99964369	3.1513
1_MACS_peak_24811_lociStitched	chr6(.):99968712-99969879	4.5986
1_MACS_peak_24812_lociStitched	chr6(.):100015370-100016885	2.518
1_MACS_peak_24813_lociStitched	chr6(.):100061184-100062756	2.3571
1_MACS_peak_24814_lociStitched	chr6(.):100644405-100644793	1.2268
1_MACS_peak_24815_lociStitched	chr6(.):100802673-100803003	1.0715
2_MACS_peak_24816_lociStitched	chr6(.):101328544-101329751	1.9557
1_MACS_peak_24818_lociStitched	chr6(.):101458519-101458815	0.9342
1_MACS_peak_24819_lociStitched	chr6(.):101459620-101459981	0.8882
1_MACS_peak_24820_lociStitched	chr6(.):102536091-102536490	1.2572
1_MACS_peak_24821_lociStitched	chr6(.):103169951-103170538	1.6661
1_MACS_peak_24822_lociStitched	chr6(.):103206295-103207071	1.19
1_MACS_peak_24823_lociStitched	chr6(.):103944696-103944984	0.7847
1_MACS_peak_24824_lociStitched	chr6(.):104156826-104157136	0.8436
1_MACS_peak_24825_lociStitched	chr6(.):104937187-104937694	1.1136
1_MACS_peak_24826_lociStitched	chr6(.):105307156-105307796	1.181
2_MACS_peak_24827_lociStitched	chr6(.):105384417-105385467	1.2692
1_MACS_peak_24829_lociStitched	chr6(.):105583970-105585061	1.7906
2_MACS_peak_24830_lociStitched	chr6(.):105849943-105851535	1.6467
1_MACS_peak_24832_lociStitched	chr6(.):106206187-106206847	1.4055
1_MACS_peak_24833_lociStitched	chr6(.):106340344-106340856	1.3407
3_MACS_peak_24834_lociStitched	chr6(.):106439681-106443623	2.483
1_MACS_peak_24837_lociStitched	chr6(.):106444824-106445130	0.8908
3_MACS_peak_24838_lociStitched	chr6(.):106530722-106534723	2.4522
3_MACS_peak_24841_lociStitched	chr6(.):106535258-106537910	1.5696
1_MACS_peak_24844_lociStitched	chr6(.):106538914-106539373	1.1516
1_MACS_peak_24845_lociStitched	chr6(.):106540204-106540622	1.0988
2_MACS_peak_24846_lociStitched	chr6(.):106545306-106547575	1.7176
6_MACS_peak_24848_lociStitched	chr6(.):106548302-106555548	2.1775
3_MACS_peak_24854_lociStitched	chr6(.):106589139-106591702	1.6547
4_MACS_peak_24857_lociStitched	chr6(.):106592393-106595130	1.4493
2_MACS_peak_24861_lociStitched	chr6(.):106610942-106616568	2.2358
2_MACS_peak_24863_lociStitched	chr6(.):106772707-106774031	2.1864
2_MACS_peak_24865_lociStitched	chr6(.):107076636-107078002	1.5039
2_MACS_peak_24867_lociStitched	chr6(.):107348971-107350174	1.9978
4_MACS_peak_24869_lociStitched	chr6(.):107435610-107437994	1.431
1_MACS_peak_24873_lociStitched	chr6(.):107450422-107450841	1.1358
2_MACS_peak_24874_lociStitched	chr6(.):107779988-107781617	2.2035
2_MACS_peak_24876_lociStitched	chr6(.):107810619-107812732	1.5916
1_MACS_peak_24878_lociStitched	chr6(.):108278460-108279429	3.1654
2_MACS_peak_24879_lociStitched	chr6(.):108395441-108396485	1.5676
1_MACS_peak_24881_lociStitched	chr6(.):108581562-108582646	2.6186
1_MACS_peak_24882_lociStitched	chr6(.):108615706-108617036	3.2143
2_MACS_peak_24883_lociStitched	chr6(.):108862832-108864501	1.3334
