GENE_ID	locusLine	bin_1_OPM-2.jin.bam
NM_021195	chr16(.):3059712-3073188	0.4269
NM_022468	chr16(.):3091681-3115724	0.1468
NR_033861	chr16(.):3034054-3049510	0.1499
NM_004203	chr16(.):3017791-3035540	1.085
NM_001130007	chr16(.):11956984-12015519	0.1715
NM_001130006	chr16(.):11956984-12014825	0.1722
NM_001192	chr16(.):12053963-12066925	3.1001
NM_032167	chr16(.):12065601-12152141	0.0951
NR_029854	chr16(.):14398141-14408228	0.1275
NR_030177	chr16(.):14392823-14402906	1.2396
NM_002383	chr16(.):29812854-29827504	1.6532
NM_145239	chr16(.):29818408-29832202	1.1728
NM_007317	chr16(.):29797057-29821706	1.1819
NM_024516	chr16(.):29822527-29838816	0.614
NM_152338	chr16(.):29784560-29796840	0.0757
NM_005115	chr16(.):29826714-29864360	0.2898
NM_002720	chr16(.):30082383-30101695	0.2882
NR_027081	chr16(.):30120432-30130826	0.0751
NM_001127617	chr16(.):30070972-30086735	1.4112
NM_184041	chr16(.):30072043-30086735	1.504
NM_184043	chr16(.):30070599-30086735	1.3797
NM_000034	chr16(.):30059490-30086735	0.9565
NM_001109659	chr16(.):30029654-30041023	0.0826
NM_004608	chr16(.):30092114-30108205	0.308
NM_024307	chr16(.):30111130-30129878	0.0556
NM_031478	chr16(.):30030747-30047186	0.0912
NM_001145524	chr16(.):30098636-30112537	0.3505
NM_031477	chr16(.):30098634-30112521	0.3509
NM_001126108	chr16(.):56894118-56954762	0.8957
NM_001010989	chr16(.):56960747-56982793	1.3621
NM_001172643	chr16(.):66536905-66589194	0.9571
NM_001172644	chr16(.):66536905-66589315	0.9548
NM_052999	chr16(.):66595349-66618038	0.0763
NM_181641	chr16(.):66581471-66604971	0.4969
NM_181271	chr16(.):66595293-66618038	0.0761
NM_001040138	chr16(.):66581465-66605154	0.4937
NM_024712	chr16(.):67228027-67242927	0.0715
NR_029887	chr16(.):67231223-67241298	0.0573
NM_001129727	chr16(.):67307075-67328403	0.2127
NM_001129729	chr16(.):67308488-67328403	0.225
NM_004594	chr16(.):67277854-67311094	0.3424
NM_014187	chr16(.):67256015-67268182	0.4189
NM_001129728	chr16(.):67308049-67328403	0.2202
NM_015432	chr16(.):67306412-67328403	0.2072
NM_013241	chr16(.):67258291-67286425	0.5604
NM_012163	chr16(.):67236041-67265721	0.2225
NM_001004055	chr16(.):67236041-67265901	0.2215
NM_001129731	chr16(.):67308491-67328403	0.2251
NM_024939	chr16(.):68257449-68275136	0.2208
NM_003983	chr16(.):68293422-68340722	0.3656
NM_006927	chr16(.):70408337-70477991	0.678
NM_145059	chr16(.):70483497-70519177	0.293
NM_012426	chr16(.):70552690-70616571	0.3548
NR_003079	chr16(.):70566907-70577001	0.0572
NR_003696	chr16(.):70558404-70568498	0.5483
NR_037420	chr16(.):70558401-70568502	0.5492
NM_138383	chr16(.):70690106-70724954	0.1035
NR_034083	chr16(.):70783962-70812154	0.0891
NM_002811	chr16(.):74325680-74345186	1.2667
NM_001031804	chr16(.):79622744-79639622	0.9036
NM_001080442	chr16(.):84038388-84080762	0.0725
NM_005679	chr16(.):84206460-84225662	0.4775
NM_178452	chr16(.):84173864-84216524	0.3111
NM_031463	chr16(.):84150743-84183800	0.7959
NM_020947	chr16(.):84504965-84543288	0.7164
NM_001184854	chr16(.):87736417-87804598	0.3576
NM_144604	chr16(.):88631788-88703372	0.0864
NM_001142864	chr16(.):88776745-88856372	0.2475
NM_030928	chr16(.):88865185-88880666	1.3665
NM_000485	chr16(.):88870876-88883342	1.1134
NM_199367	chr16(.):89569804-89609129	0.5786
NM_003342	chr17(.):4167511-4274969	0.1099
NM_152351	chr17(.):18850477-18929003	0.1145
NM_138962	chr17(.):55328930-55762299	0.2495
NM_170721	chr17(.):55329373-55715544	0.2714
NM_022066	chr17(.):74380612-74454288	0.0924
NM_002558	chr17(.):3794884-3824960	0.3187
NM_005022	chr17(.):4843946-4856825	1.2946
NR_026951	chr17(.):8118947-8132361	1.4579
NM_201433	chr17(.):9808925-10106868	0.1687
NM_001303	chr17(.):13967718-14116996	0.2655
NM_017758	chr17(.):18081866-18118267	0.604
NM_144775	chr17(.):18213593-18236370	1.0759
NM_017748	chr17(.):36952445-36986589	0.5675
NM_183232	chr17(.):37916198-38025441	0.4187
NM_001130020	chr17(.):40605861-40679597	0.2719
NM_000342	chr17(.):42320757-42350502	0.1024
NM_001007229	chr17(.):47671245-47760525	0.4785
NM_030802	chr17(.):47782686-47846518	0.5632
NM_198393	chr17(.):56629038-56774416	0.3045
NM_030938	chr17(.):57779862-57922952	0.3145
NM_001433	chr17(.):62115389-62212502	0.6594
NM_002737	chr17(.):64293925-64811862	0.1172
NM_181671	chr17(.):65368923-65694647	0.1749
NR_036488	chr17(.):70394462-70593943	0.1573
NM_004252	chr17(.):72739762-72770499	0.9372
NM_052916	chr17(.):74133533-74241390	0.2502
NM_001113492	chr17(.):75278972-75501678	0.2273
NM_006640	chr17(.):75310596-75501678	0.2552
NM_001113491	chr17(.):75272491-75501678	0.2225
NM_001163075	chr17(.):76137433-76167364	0.5368
NM_019020	chr17(.):77908818-78014647	0.3803
NM_017921	chr17(.):79518912-79609138	0.3724
NM_024648	chr17(.):80342085-80381513	0.653
NM_172206	chr17(.):3758616-3799037	0.0529
NM_172207	chr17(.):3763450-3801337	0.0537
NM_174957	chr17(.):3822168-3872736	0.0675
NM_000080	chr17(.):4796063-4811369	0.0776
NM_001145536	chr17(.):4797947-4811227	0.083
NM_001165417	chr17(.):4835425-4848462	0.3541
NM_000173	chr17(.):4830591-4843325	0.1509
NM_015528	chr17(.):4838629-4853517	1.0333
NM_006612	chr17(.):4896242-4936694	0.0922
NM_015099	chr17(.):4866286-4895960	0.2533
NM_001171168	chr17(.):4866286-4895665	0.2558
NM_053013	chr17(.):4849383-4865426	0.9316
NM_001167985	chr17(.):4886424-4905905	0.2654
NM_004890	chr17(.):4857520-4876132	0.2329
NM_001005273	chr17(.):7787168-7821075	0.2296
NM_001080424	chr17(.):7738234-7763118	0.996
NM_144607	chr17(.):7756063-7770600	0.2568
NM_032356	chr17(.):7755002-7766172	0.332
NM_001005271	chr17(.):7783122-7821075	0.2125
NM_203411	chr17(.):7753383-7764417	0.3692
NM_021628	chr17(.):7994217-8026860	0.2418
NM_002616	chr17(.):8038787-8060753	1.5357
NM_032580	chr17(.):8018907-8032410	0.5312
NM_001165960	chr17(.):7994217-8027234	0.2438
NM_032354	chr17(.):8071296-8084714	0.5491
NM_017622	chr17(.):8086650-8098564	0.9702
NM_014232	chr17(.):8057464-8071293	1.5567
NM_004217	chr17(.):8103048-8118883	0.752
NR_037447	chr17(.):8085492-8095577	1.115
NM_201520	chr17(.):8186081-8203170	0.3221
NM_025099	chr17(.):8123138-8156413	1.5919
NM_001177802	chr17(.):8186968-8198409	0.3556
NM_012393	chr17(.):8147595-8178809	1.079
NM_001007530	chr17(.):14134172-14145150	0.1051
NM_012452	chr17(.):16837397-16880402	1.243
NR_024007	chr17(.):17674999-17687843	0.0543
NM_004176	chr17(.):17709662-17745325	1.4407
NR_030361	chr17(.):17712149-17722245	0.328
NM_004140	chr17(.):18123935-18153188	0.0992
NM_004618	chr17(.):18172234-18223321	0.1809
NM_004169	chr17(.):18226186-18271856	0.7119
NM_002767	chr17(.):18756491-18839580	0.3129
NM_006613	chr17(.):18918989-18955336	0.1189
NM_001102664	chr17(.):19135689-19245028	0.3119
NR_031591	chr17(.):19242818-19252887	0.1205
NM_015276	chr17(.):20897905-20951352	1.1509
NM_152914	chr17(.):21137183-21161578	0.0999
NM_145109	chr17(.):21182967-21223551	0.8166
NM_002756	chr17(.):21186347-21223551	0.8729
NM_021012	chr17(.):21274698-21328179	0.1825
NR_000010	chr17(.):27044599-27054671	1.8334
NR_000009	chr17(.):27045698-27055772	2.2452
NM_031934	chr17(.):27036298-27049908	0.9163
NM_001142625	chr17(.):27036298-27050286	0.9058
NM_000984	chr17(.):27041999-27056374	1.7496
NM_138463	chr17(.):27046365-27058230	2.1055
NR_000014	chr17(.):27045446-27055509	2.1299
NR_000013	chr17(.):27042567-27052634	1.321
NM_004295	chr17(.):27066022-27082976	0.3944
NM_152465	chr17(.):27025533-27043872	0.0881
NR_024579	chr17(.):27036298-27050251	0.9079
NM_001160407	chr17(.):27046365-27058949	1.9882
NM_178170	chr17(.):27050831-27074784	0.8194
NM_002981	chr17(.):32682398-32695252	0.5543
NM_005408	chr17(.):32678470-32690629	0.1727
NM_052857	chr17(.):33283548-33295205	1.1364
NM_001193529	chr17(.):33249877-33293528	0.48
NM_002311	chr17(.):33302516-33335191	1.2914
NM_013975	chr17(.):33302516-33337088	1.2253
NM_002983	chr17(.):34410602-34422506	2.8303
NM_002988	chr17(.):34386642-34403841	0.1709
NM_002984	chr17(.):34426219-34438014	0.6294
NM_021006	chr17(.):34517267-34529156	1.7445
NM_001001418	chr17(.):34576084-34597027	0.2571
NM_001001435	chr17(.):34533467-34545274	0.5774
NM_001001437	chr17(.):34517267-34529147	1.7452
NM_001001417	chr17(.):34488060-34508988	0.269
NM_021006	chr17(.):34618841-34630730	1.691
NM_001001437	chr17(.):34618841-34630721	1.6889
NM_001001435	chr17(.):34635033-34646840	0.5218
NM_001001418	chr17(.):34741118-34813091	0.1745
NM_005568	chr17(.):35289498-35305494	0.0539
NM_001165923	chr17(.):36041433-36110096	0.2552
NM_001130677	chr17(.):36822958-36836187	0.2895
NM_005937	chr17(.):36856872-36891056	0.674
NM_007144	chr17(.):36885149-36909558	0.4826
NM_002795	chr17(.):36904001-36925478	0.4634
NM_001136498	chr17(.):36881509-36896858	0.1801
NM_001080465	chr17(.):36986340-37002642	0.1274
NR_002576	chr17(.):37004115-37014248	0.6462
NM_006148	chr17(.):37021111-37083023	0.2619
NM_000978	chr17(.):37001320-37015053	0.4962
NM_018530	chr17(.):38055847-38078793	0.0965
NM_139280	chr17(.):38072295-38088884	0.8285
NM_001042471	chr17(.):38055847-38079903	0.0975
NM_178171	chr17(.):38114225-38139019	0.3945
NM_001195545	chr17(.):38092726-38105986	0.1789
NM_198844	chr17(.):38019454-38039149	0.9644
NM_001145301	chr17(.):38469472-38518895	0.7766
NM_152219	chr17(.):38511904-38525945	0.0663
NM_000964	chr17(.):38460422-38518895	0.7094
NM_001024809	chr17(.):38493270-38518895	0.0835
NM_001254	chr17(.):38439145-38464413	0.3776
NM_012232	chr17(.):40549466-40580338	0.064
NM_024927	chr17(.):40814932-40834048	2.3581
NM_016437	chr17(.):40806265-40824024	0.3852
NM_003632	chr17(.):40829631-40857011	1.024
NM_016602	chr17(.):40826419-40838845	3.4338
NM_178542	chr17(.):42248351-42269082	0.6872
NM_001076674	chr17(.):42259353-42274099	0.8157
NM_177441	chr17(.):42259573-42274099	0.8252
NM_001076684	chr17(.):42277400-42301924	0.7241
NM_001098833	chr17(.):42264172-42280529	0.9126
NM_080863	chr17(.):42243073-42261451	0.6001
NM_001076683	chr17(.):42277400-42303250	0.6891
NM_014233	chr17(.):42277400-42300664	0.7607
NM_152343	chr17(.):43326759-43344479	0.0809
NM_005892	chr17(.):43294291-43329683	1.6925
NR_024434	chr17(.):43320302-43350997	0.0728
NR_024435	chr17(.):43334557-43350997	0.0546
NM_007225	chr17(.):47648297-47666171	0.1709
NM_005827	chr17(.):47773689-47790282	0.4667
NM_001199155	chr17(.):47860980-47911458	0.2157
NM_032595	chr17(.):48206100-48232877	0.4822
NM_174920	chr17(.):48185034-48212167	0.1024
NM_000023	chr17(.):48238365-48258293	0.2344
NM_000088	chr17(.):48256456-48284000	0.0849
NR_024193	chr17(.):48243788-48254837	0.2694
NM_000250	chr17(.):56342216-56363296	0.0572
NM_004758	chr17(.):56373593-56411152	0.5153
NM_003168	chr17(.):56417538-56434563	0.8862
NR_029683	chr17(.):56403592-56413679	2.6251
NR_029493	chr17(.):57913626-57923698	0.6975
NR_004380	chr17(.):62218437-62228517	0.6633
NR_002995	chr17(.):62218698-62228831	0.6707
NR_033876	chr17(.):70589179-70641611	1.4914
NM_001163989	chr17(.):72727958-72748474	0.6033
NM_001006638	chr17(.):72728355-72748474	0.6129
NM_139018	chr17(.):72685451-72714108	0.1392
NR_037409	chr17(.):72739751-72749838	1.1732
NM_017728	chr17(.):72767621-72840922	0.1021
NM_015654	chr17(.):72761685-72777470	0.3222
NM_024585	chr17(.):73101081-73131360	0.2234
NM_004695	chr17(.):73079054-73107248	0.1442
NM_006356	chr17(.):73029954-73048074	0.7489
NM_015353	chr17(.):73038278-73066981	0.9456
NM_032134	chr17(.):74265129-74308761	0.1356
NM_182565	chr17(.):74256285-74272379	2.31
NM_024599	chr17(.):74461974-74502509	1.3752
NM_001166579	chr17(.):74444432-74471199	0.147
NM_001088	chr17(.):74458629-74471199	0.18
NM_001005498	chr17(.):74461974-74488991	1.3836
NR_033357	chr17(.):74518667-74546458	0.099
NM_003016	chr17(.):74725198-74738493	1.5121
NR_030366	chr17(.):74727531-74737630	1.9465
NM_024311	chr17(.):74728782-74780338	0.7234
NM_001113495	chr17(.):75466324-75501678	0.0916
NM_001113493	chr17(.):75364271-75501678	0.3165
NM_001113496	chr17(.):75441612-75501678	0.093
NM_001113494	chr17(.):75367164-75501678	0.3101
NR_036200	chr17(.):75388065-75398136	0.0517
NM_152468	chr17(.):76121858-76144049	0.5915
NM_007267	chr17(.):76103998-76133488	0.609
NM_001127198	chr17(.):76103998-76129861	0.6684
NM_001010982	chr17(.):76178436-76208782	0.2267
NM_001012270	chr17(.):76205276-76226716	0.2192
NM_003258	chr17(.):76165159-76188285	1.2601
NM_004710	chr17(.):76159670-76174009	1.7472
NR_002219	chr17(.):76205320-76225783	0.228
NM_001145526	chr17(.):76178442-76208782	0.2268
NR_027083	chr17(.):76178397-76198641	0.3068
NM_003655	chr17(.):77801954-77818213	1.3984
NM_020649	chr17(.):77763175-77775915	0.663
NM_017950	chr17(.):78005434-78079412	0.1813
NM_012418	chr17(.):79490416-79509156	0.0625
NM_025161	chr17(.):79501910-79524429	0.1712
NM_001614	chr17(.):79471998-79484827	1.2696
NM_001039842	chr17(.):79627065-79638618	0.6083
NR_026872	chr17(.):79612488-79628607	0.082
NM_199287	chr17(.):79628760-79645936	0.4368
NM_031945	chr17(.):79604348-79620779	0.077
NM_004712	chr17(.):79646019-79674147	0.5988
NM_001040025	chr17(.):79643223-79655954	0.3579
NM_207459	chr17(.):80312122-80326652	0.3821
NM_018949	chr17(.):80327200-80338370	1.2559
NM_001100407	chr17(.):80395462-80413707	1.0664
NM_001193655	chr17(.):80395462-80412602	1.1266
NM_173620	chr17(.):80371251-80405516	0.1737
NM_005215	chr18(.):49861541-51067273	0.0703
NM_001142397	chr18(.):46060426-46394586	0.1855
NM_152470	chr18(.):43909186-44045783	0.1717
NM_005433	chr18(.):716591-817327	0.2704
NM_015295	chr18(.):2650885-2810015	0.1471
NM_001083625	chr18(.):9131757-9290206	0.1945
NM_001130110	chr18(.):42255137-42462379	0.7364
NM_015559	chr18(.):42255862-42653475	0.5015
NM_001080467	chr18(.):47344155-47726451	0.2263
NM_001144966	chr18(.):55883766-56073772	0.2061
NM_001144967	chr18(.):55706618-56073772	0.1488
NM_001144969	chr18(.):55811564-56073772	0.1653
NM_001144964	chr18(.):55709457-56073772	0.1493
NM_001144970	chr18(.):55857636-56073772	0.1867
NM_014643	chr18(.):74064636-74212146	0.1398
NR_033754	chr18(.):2647721-2658231	1.3376
NM_173207	chr18(.):3442607-3463406	1.0588
NM_173209	chr18(.):3444972-3463406	1.1871
NM_173210	chr18(.):3446590-3463406	1.293
NM_174886	chr18(.):3407071-3463406	0.4253
NM_003244	chr18(.):3445171-3463406	1.1989
NM_173208	chr18(.):3445030-3463406	1.1906
NM_173211	chr18(.):3448771-3463406	1.0498
NM_021074	chr18(.):9097627-9139343	0.7964
NM_005904	chr18(.):46441222-46482081	1.6491
NM_001190823	chr18(.):46441222-46474177	1.715
NM_001190822	chr18(.):46441222-46480703	1.702
NR_036204	chr18(.):47647868-47657933	0.0814
NM_015845	chr18(.):47790215-47813144	0.3935
NM_001101654	chr18(.):47803712-47819692	0.8671
NM_145020	chr18(.):47748562-47797865	0.0615
NM_002396	chr18(.):48400431-48481162	0.28
NM_016626	chr18(.):48695919-48729051	0.6233
NM_175907	chr18(.):72904277-72926281	0.73
NM_005786	chr18(.):72917730-73006901	0.21
NR_015417	chr18(.):74235611-74276784	0.0391
NM_001039846	chr19(.):2091867-2104583	0.4793
NM_003331	chr19(.):10456203-10496248	0.155
NM_001079881	chr19(.):47172572-47225384	0.6834
NM_001079882	chr19(.):47172572-47222577	0.6905
NM_052847	chr19(.):2506217-2707746	0.3568
NM_000064	chr19(.):6672845-6725662	0.0824
NM_005428	chr19(.):6767721-6862371	0.1607
NM_020714	chr19(.):12681919-12726623	0.6584
NM_014975	chr19(.):12944258-12990766	0.0787
NM_052876	chr19(.):13224108-13256959	0.2433
NM_021235	chr19(.):16467407-16587762	0.4797
NM_000923	chr19(.):18313770-18364010	0.1894
NR_003662	chr19(.):23940815-24015919	0.3769
NM_004924	chr19(.):39133326-39226170	0.6747
NM_001398	chr19(.):39301061-39327497	0.2822
NM_007040	chr19(.):41765119-41818811	1.1922
NM_144732	chr19(.):41763390-41818811	1.1584
NM_015168	chr19(.):47562446-47622009	0.7255
NM_001145713	chr19(.):47629079-47718893	0.2383
NR_027280	chr19(.):47629114-47718893	0.2384
NM_001195227	chr19(.):49656015-49720098	0.3538
NM_006184	chr19(.):49398306-49431540	0.1661
NM_002739	chr19(.):54380466-54415901	0.1026
NM_001136139	chr19(.):1604291-1655286	0.4278
NM_003200	chr19(.):1604291-1657326	0.4192
NM_006830	chr19(.):1592153-1610483	0.5508
NM_017572	chr19(.):2032469-2056243	0.5084
NM_130807	chr19(.):2066034-2101269	0.5131
NM_004152	chr19(.):2264519-2278487	1.1886
NM_018049	chr19(.):2228154-2241328	1.7297
NM_000479	chr19(.):2244112-2257072	1.039
NM_198532	chr19(.):2269630-2287181	0.8156
NR_031596	chr19(.):2229060-2239148	2.041
NM_007165	chr19(.):2231815-2253678	1.0978
NM_144616	chr19(.):2247249-2261422	1.384
NM_001101391	chr19(.):2284773-2313156	0.0663
NR_036207	chr19(.):2245637-2255717	0.3388
NM_032737	chr19(.):2423163-2461958	0.9898
NM_012458	chr19(.):2420621-2432875	1.686
NM_182973	chr19(.):2384783-2431086	1.2363
NM_015675	chr19(.):2471122-2483257	1.2002
NM_213568	chr19(.):2729523-2745074	0.2082
NM_145173	chr19(.):2709564-2726390	0.0691
NM_004240	chr19(.):6734706-6756529	0.5674
NM_020171	chr19(.):6724924-6742304	0.6857
NM_001080452	chr19(.):6724924-6742633	0.673
NM_005490	chr19(.):6747172-6772523	0.1009
NM_007065	chr19(.):10496808-10519271	0.3742
NM_001111307	chr19(.):10526332-10585307	0.5569
NM_001111309	chr19(.):10538110-10585307	0.0657
NM_001111308	chr19(.):10536520-10585307	0.0711
NR_031592	chr19(.):10509133-10519214	0.6995
NM_006202	chr19(.):10558632-10585307	0.066
NM_153358	chr19(.):12716731-12745676	0.9825
NM_001080997	chr19(.):12931296-12946207	0.0499
NM_013312	chr19(.):12868816-12891434	0.111
NM_181738	chr19(.):12906426-12917694	0.2753
NM_017682	chr19(.):12858406-12874271	0.0598
NM_002229	chr19(.):12897309-12909125	2.8597
NM_031429	chr19(.):12931295-12951230	0.075
NM_006397	chr19(.):12912427-12929462	0.1626
NM_017722	chr19(.):13210713-13232463	0.3171
NM_001136035	chr19(.):13210713-13232563	0.3158
NM_005583	chr19(.):13204843-13218974	0.0742
NM_003765	chr19(.):13250223-13265987	2.9219
NM_004907	chr19(.):13256281-13270718	3.2411
NM_202467	chr19(.):14583570-14611944	0.1872
NM_138501	chr19(.):14635381-14681792	0.1415
NM_006145	chr19(.):14620581-14634201	0.9614
NM_000955	chr19(.):14578277-14591174	0.0712
NM_001146693	chr19(.):14594757-14605690	0.0744
NR_030369	chr19(.):14635354-14645452	0.4473
NM_005370	chr19(.):16217489-16249445	0.5597
NM_001145160	chr19(.):16173316-16218813	1.1104
NR_024335	chr19(.):16139522-16157918	0.078
NR_024336	chr19(.):16140288-16157918	0.0773
NM_003290	chr19(.):16182134-16218813	1.3476
NM_016270	chr19(.):16430650-16443339	2.136
NM_138401	chr19(.):17525911-17541140	0.1356
NM_001190844	chr19(.):17541317-17564376	0.0607
NM_004335	chr19(.):17508754-17521384	1.3585
NM_031310	chr19(.):17457263-17493137	0.0816
NM_001145305	chr19(.):18362905-18390319	0.0942
NR_036155	chr19(.):18387886-18397971	2.6077
NM_012321	chr19(.):18412716-18439001	0.4358
NM_005354	chr19(.):18385562-18397432	2.2267
NR_036575	chr19(.):18355759-18371229	0.0578
NM_138286	chr19(.):23916996-23946693	0.3599
NM_006149	chr19(.):39287310-39308740	0.0786
NM_012237	chr19(.):39364194-39395463	0.3239
NM_001005335	chr19(.):39322027-39347979	1.3419
NM_001001716	chr19(.):39385614-39404534	0.3875
NM_001533	chr19(.):39322027-39345617	1.4389
NM_001193286	chr19(.):39364194-39395502	0.3235
NR_034146	chr19(.):39364194-39389795	0.1657
NM_001195833	chr19(.):39353471-39373919	0.1528
NM_003407	chr19(.):39892486-39905045	4.3222
NM_003169	chr19(.):39931287-39972308	0.3589
NM_001130825	chr19(.):39931185-39972308	0.3598
NM_019088	chr19(.):39871269-39886679	0.9166
NM_017592	chr19(.):39876962-39896203	2.6562
NM_001020	chr19(.):39918846-39931618	1.0487
NM_022835	chr19(.):39898749-39924055	0.7204
NM_001699	chr19(.):41720107-41772671	0.7601
NM_052848	chr19(.):41811093-41835788	0.3707
NM_001098506	chr19(.):42077530-42098197	0.0703
NM_006423	chr19(.):42455832-42468528	0.494
NM_152296	chr19(.):42465733-42503382	0.0759
NM_033258	chr19(.):47132332-47142939	0.1879
NM_005184	chr19(.):47099511-47119039	1.0388
NM_000960	chr19(.):47118724-47133354	0.1638
NM_005628	chr19(.):47273139-47296842	1.3045
NM_001145144	chr19(.):47273139-47295545	1.3738
NM_013403	chr19(.):47217767-47254720	0.8934
NM_001039885	chr19(.):47244302-47266832	0.2441
NM_001145145	chr19(.):47273139-47293134	1.5293
NR_036157	chr19(.):47207549-47217602	0.5075
NR_024258	chr19(.):47328841-47338961	0.0679
NM_016246	chr19(.):49311273-49344934	0.2692
NM_014330	chr19(.):49370648-49384319	2.4026
NM_001161354	chr19(.):49335353-49376884	0.4183
NM_003323	chr19(.):49379221-49406996	0.6939
NM_001161587	chr19(.):49466381-49501610	1.1323
NM_000146	chr19(.):49463565-49475136	2.0323
NR_027882	chr19(.):49453116-49470055	1.3868
NM_000894	chr19(.):49514236-49525347	0.1383
NM_014475	chr19(.):49431938-49453226	0.0796
NM_006666	chr19(.):49492155-49524182	0.3602
NM_206538	chr19(.):50974735-50991608	0.3142
NM_002691	chr19(.):50882592-50926271	0.1831
NM_004533	chr19(.):50931159-50974583	0.4758
NM_138411	chr19(.):50965044-50985003	0.5227
NM_003121	chr19(.):50917194-50937250	0.4811
NM_001020818	chr19(.):54367780-54384689	0.8087
NM_001020820	chr19(.):54364610-54384689	0.6994
NM_001020819	chr19(.):54366136-54384689	0.7503
NM_001020821	chr19(.):54367659-54384689	0.805
NM_144687	chr19(.):54291854-54332648	0.0689
NM_031896	chr19(.):54410990-54451969	0.0634
NM_024318	chr19(.):54735468-54751724	0.1449
NM_024075	chr19(.):54689118-54703394	1.0566
NM_001081442	chr19(.):54749269-54766167	0.2022
NM_001077446	chr19(.):54690103-54703394	1.1335
NM_001146056	chr19(.):54672105-54698733	0.61
NM_001013	chr19(.):54699725-54716515	1.0781
NM_144686	chr19(.):54658833-54681944	0.3784
NM_001081450	chr19(.):54715146-54731959	0.1551
NM_024316	chr19(.):54654378-54668446	0.5766
NM_002287	chr19(.):54860234-54881721	0.6094
NM_012276	chr19(.):54839691-54855421	0.0639
NM_001005367	chr19(.):54921634-54953054	0.0653
NM_001033087	chr20(.):15172503-16038841	0.0719
NM_080676	chr20(.):13971145-16038841	0.0543
NM_007050	chr20(.):40696391-41823557	0.078
NM_153269	chr20(.):246523-276390	0.0988
NM_052865	chr20(.):17944761-17976762	0.8378
NM_015585	chr20(.):20028157-20346346	0.1696
NM_001042472	chr20(.):25275849-25376477	0.646
NM_015600	chr20(.):25270378-25376477	0.6398
NM_172236	chr20(.):30790695-30810726	0.706
NM_015352	chr20(.):30790695-30831467	0.3738
NM_031483	chr20(.):32946061-33104197	0.3771
NM_177996	chr20(.):34695347-34825721	0.2753
NM_015568	chr20(.):37429347-37556667	0.3426
NM_032883	chr20(.):42539781-42703254	0.8658
NM_001098798	chr20(.):42569535-42703254	0.9821
NM_001098797	chr20(.):42538491-42703254	0.8616
NM_000022	chr20(.):43243162-43285376	0.9556
NM_006282	chr20(.):43590119-43713593	0.3583
NM_001161841	chr20(.):46281149-46420360	0.3135
NM_018837	chr20(.):46281149-46419808	0.3147
NM_006420	chr20(.):47533274-47658230	0.1837
NM_181442	chr20(.):49501882-49552527	0.4312
NM_080618	chr20(.):56067223-56105154	0.0809
NM_199170	chr20(.):56218451-56290625	0.3796
NM_020182	chr20(.):56218451-56290031	0.3811
NM_199171	chr20(.):56218451-56291541	0.3776
NR_002785	chr20(.):57388972-57430958	0.0657
NM_014258	chr20(.):58433617-58512209	0.0526
NM_006943	chr20(.):301238-315867	0.5783
NM_024958	chr20(.):322369-340512	0.4321
NM_033089	chr20(.):273203-285963	0.4377
NM_000214	chr20(.):10613331-10659694	0.3546
NR_003045	chr20(.):17938352-17948589	0.4169
NM_152227	chr20(.):17917243-17954490	0.7647
NM_014426	chr20(.):17917243-17954154	0.7708
NM_002862	chr20(.):25223705-25283648	0.9967
NR_002781	chr20(.):30771948-30783163	0.0725
NM_002657	chr20(.):30775306-30800546	0.5787
NM_182584	chr20(.):31214426-31244783	0.1425
NR_030374	chr20(.):33049129-33059223	0.0924
NR_027451	chr20(.):34628539-34643882	0.6512
NM_012156	chr20(.):34737661-34825721	0.1152
NM_030919	chr20(.):37549954-37586703	0.2036
NM_001008901	chr20(.):42349800-42360642	0.1445
NR_034104	chr20(.):43280091-43305380	0.2022
NM_002251	chr20(.):43715949-43734753	0.088
NM_080721	chr20(.):45164584-45184213	1.5956
NM_018102	chr20(.):45124706-45147194	0.061
NM_004776	chr20(.):48244482-48335421	0.3842
NM_014484	chr20(.):49570362-49582820	1.9783
NM_003859	chr20(.):49546404-49580060	1.3592
NM_006526	chr20(.):52178609-52204636	0.2417
NM_080615	chr20(.):55061547-55105981	0.0448
NM_001012971	chr20(.):55094784-55106208	0.044
NM_001013646	chr20(.):55103301-55116576	0.0519
NM_001160419	chr20(.):56182946-56200632	1.0725
NM_001160418	chr20(.):56173901-56200632	0.7343
NM_080426	chr20(.):57461425-57491250	1.2038
NR_003259	chr20(.):57459179-57491247	1.1375
NM_001077489	chr20(.):57461424-57491250	1.2037
NM_001077490	chr20(.):57423035-57491250	0.5741
NM_001077488	chr20(.):57461768-57491250	1.212
NM_016592	chr20(.):57409794-57491250	0.4883
NM_001190826	chr20(.):58503818-58528702	0.3184
NM_006242	chr20(.):58506886-58520352	0.4801
NM_001190827	chr20(.):58510443-58528702	0.4125
NM_177980	chr20(.):58528470-58593168	0.3013
NM_021810	chr20(.):58566416-58593168	0.064
NR_024470	chr20(.):61289378-61302973	0.1881
NM_016354	chr20(.):61268796-61308647	1.6123
NM_001083113	chr20(.):62333793-62372494	2.0252
NM_181485	chr20(.):62334379-62372494	2.0535
NM_017806	chr20(.):62362977-62375460	2.8993
NM_003224	chr20(.):62324994-62344355	0.5657
NM_032945	chr20(.):62321287-62335035	0.166
NM_020062	chr20(.):62366210-62380403	2.3221
NM_003823	chr20(.):62323020-62335035	0.1834
