GENE_ID	locusLine	bin_1_MM.1S.jin.bam
2_MACS_peak_28544_lociStitched	chr7(.):74071210-74072895	3.5017
1_MACS_peak_28546_lociStitched	chr7(.):74073407-74075485	1.3496
1_MACS_peak_28547_lociStitched	chr7(.):74076060-74076815	0.7952
1_MACS_peak_28548_lociStitched	chr7(.):74187791-74189298	1.1285
1_MACS_peak_28549_lociStitched	chr7(.):74203404-74203902	1.0704
2_MACS_peak_28550_lociStitched	chr7(.):74266778-74268187	2.4386
1_MACS_peak_28552_lociStitched	chr7(.):74305854-74307693	2.6338
1_MACS_peak_28553_lociStitched	chr7(.):74341642-74342748	0.9132
1_MACS_peak_28554_lociStitched	chr7(.):74378964-74379633	1.1182
2_MACS_peak_28555_lociStitched	chr7(.):74488907-74490189	1.4437
1_MACS_peak_28557_lociStitched	chr7(.):74507970-74509199	2.7217
2_MACS_peak_28558_lociStitched	chr7(.):74572252-74573365	0.6255
1_MACS_peak_28560_lociStitched	chr7(.):74587018-74588399	1.1832
1_MACS_peak_28561_lociStitched	chr7(.):74652319-74653887	1.0777
1_MACS_peak_28562_lociStitched	chr7(.):74689400-74690510	0.7973
1_MACS_peak_28563_lociStitched	chr7(.):74866706-74868091	1.2189
1_MACS_peak_28564_lociStitched	chr7(.):74903663-74904705	0.8374
1_MACS_peak_28565_lociStitched	chr7(.):74931153-74931832	0.6206
1_MACS_peak_28566_lociStitched	chr7(.):74959081-74959860	0.6219
1_MACS_peak_28567_lociStitched	chr7(.):74963185-74963556	0.4645
1_MACS_peak_28568_lociStitched	chr7(.):74987700-74989262	2.0911
2_MACS_peak_28569_lociStitched	chr7(.):75028452-75029253	0.5835
1_MACS_peak_28571_lociStitched	chr7(.):75039507-75040295	2.0005
1_MACS_peak_28572_lociStitched	chr7(.):75071194-75072627	1.9158
1_MACS_peak_28573_lociStitched	chr7(.):75114929-75115629	1.4003
1_MACS_peak_28574_lociStitched	chr7(.):75156697-75157482	1.4843
2_MACS_peak_28575_lociStitched	chr7(.):75199166-75200743	1.1498
1_MACS_peak_28577_lociStitched	chr7(.):75247153-75247461	0.5187
1_MACS_peak_28578_lociStitched	chr7(.):75268621-75269077	0.8738
2_MACS_peak_28579_lociStitched	chr7(.):75291366-75293088	1.2023
1_MACS_peak_28581_lociStitched	chr7(.):75368610-75369177	1.2698
1_MACS_peak_28582_lociStitched	chr7(.):75472445-75472968	0.752
1_MACS_peak_28583_lociStitched	chr7(.):75496077-75496492	0.5651
2_MACS_peak_28584_lociStitched	chr7(.):75504589-75506300	1.1233
2_MACS_peak_28586_lociStitched	chr7(.):75507673-75508892	0.9823
2_MACS_peak_28588_lociStitched	chr7(.):75543815-75544950	1.052
1_MACS_peak_28590_lociStitched	chr7(.):75623312-75623857	1.1836
1_MACS_peak_28591_lociStitched	chr7(.):75676623-75678128	2.2231
1_MACS_peak_28592_lociStitched	chr7(.):75947504-75948947	1.6527
1_MACS_peak_28593_lociStitched	chr7(.):75987282-75989263	1.9621
1_MACS_peak_28594_lociStitched	chr7(.):75993721-75994340	0.7161
1_MACS_peak_28595_lociStitched	chr7(.):76009310-76009943	1.2733
1_MACS_peak_28596_lociStitched	chr7(.):76017254-76019167	1.1814
1_MACS_peak_28597_lociStitched	chr7(.):76022561-76023347	1.9279
2_MACS_peak_28598_lociStitched	chr7(.):76053053-76055005	0.9231
1_MACS_peak_28600_lociStitched	chr7(.):76074792-76075709	1.0041
1_MACS_peak_28601_lociStitched	chr7(.):76090950-76091655	1.4816
1_MACS_peak_28602_lociStitched	chr7(.):76178233-76179329	1.3397
1_MACS_peak_28603_lociStitched	chr7(.):76235105-76235534	0.871
2_MACS_peak_28604_lociStitched	chr7(.):76255785-76257122	1.703
1_MACS_peak_28606_lociStitched	chr7(.):76312202-76313058	0.9193
1_MACS_peak_28607_lociStitched	chr7(.):76313937-76314402	0.7272
2_MACS_peak_28608_lociStitched	chr7(.):76547444-76549004	0.8158
1_MACS_peak_28610_lociStitched	chr7(.):76589027-76589760	1.2186
1_MACS_peak_28611_lociStitched	chr7(.):76662363-76662959	0.4992
2_MACS_peak_28612_lociStitched	chr7(.):76666342-76667024	0.649
1_MACS_peak_28614_lociStitched	chr7(.):76750924-76751581	1.3758
1_MACS_peak_28615_lociStitched	chr7(.):76786815-76787146	0.5503
1_MACS_peak_28616_lociStitched	chr7(.):76821897-76822384	0.8034
1_MACS_peak_28617_lociStitched	chr7(.):76897618-76900759	1.2256
1_MACS_peak_28618_lociStitched	chr7(.):76957042-76957932	0.9472
1_MACS_peak_28619_lociStitched	chr7(.):76959300-76959897	0.6068
1_MACS_peak_28620_lociStitched	chr7(.):77045091-77046274	1.668
1_MACS_peak_28621_lociStitched	chr7(.):77127769-77128749	1.203
1_MACS_peak_28622_lociStitched	chr7(.):77136083-77136401	0.5376
2_MACS_peak_28623_lociStitched	chr7(.):77165844-77167442	1.6118
1_MACS_peak_28625_lociStitched	chr7(.):77190358-77190627	0.6041
2_MACS_peak_28626_lociStitched	chr7(.):77325175-77326844	2.8181
2_MACS_peak_28628_lociStitched	chr7(.):77427169-77428912	1.3104
1_MACS_peak_28630_lociStitched	chr7(.):77895030-77895929	1.2907
1_MACS_peak_28631_lociStitched	chr7(.):78082757-78083024	0.442
5_MACS_peak_28632_lociStitched	chr7(.):78115086-78127922	1.5022
1_MACS_peak_28637_lociStitched	chr7(.):79736155-79736814	0.7638
1_MACS_peak_28638_lociStitched	chr7(.):79756548-79758302	1.0228
1_MACS_peak_28639_lociStitched	chr7(.):79764125-79765000	1.7111
3_MACS_peak_28640_lociStitched	chr7(.):81270367-81272507	1.0274
2_MACS_peak_28643_lociStitched	chr7(.):81273783-81275780	0.8593
2_MACS_peak_28645_lociStitched	chr7(.):81475089-81476145	0.8746
3_MACS_peak_28647_lociStitched	chr7(.):81515370-81517172	0.8815
1_MACS_peak_28650_lociStitched	chr7(.):82072311-82073357	1.3609
2_MACS_peak_28651_lociStitched	chr7(.):82306344-82308629	1.0052
1_MACS_peak_28653_lociStitched	chr7(.):82791718-82792208	1.058
1_MACS_peak_28654_lociStitched	chr7(.):84654548-84655033	1.0339
1_MACS_peak_28655_lociStitched	chr7(.):84668476-84668985	0.9615
2_MACS_peak_28656_lociStitched	chr7(.):86608397-86609161	0.7675
1_MACS_peak_28658_lociStitched	chr7(.):86688580-86689040	0.9405
1_MACS_peak_28659_lociStitched	chr7(.):86781072-86782912	2.6087
2_MACS_peak_28660_lociStitched	chr7(.):86847629-86849995	2.0035
1_MACS_peak_28662_lociStitched	chr7(.):86947967-86949041	0.9388
2_MACS_peak_28663_lociStitched	chr7(.):87504899-87506639	2.0878
1_MACS_peak_28665_lociStitched	chr7(.):87555326-87557017	1.2017
2_MACS_peak_28666_lociStitched	chr7(.):87563159-87563947	0.7636
1_MACS_peak_28668_lociStitched	chr7(.):87848555-87849822	1.4906
1_MACS_peak_28669_lociStitched	chr7(.):88632469-88632838	0.6508
2_MACS_peak_28670_lociStitched	chr7(.):89103469-89104500	0.6873
2_MACS_peak_28672_lociStitched	chr7(.):89975480-89976637	1.3181
1_MACS_peak_28674_lociStitched	chr7(.):90225286-90226329	1.1281
1_MACS_peak_28675_lociStitched	chr7(.):90338011-90341134	1.3472
1_MACS_peak_28676_lociStitched	chr7(.):90342023-90342350	0.7066
1_MACS_peak_28677_lociStitched	chr7(.):90343509-90343863	0.6748
1_MACS_peak_28678_lociStitched	chr7(.):90344581-90344962	0.7953
2_MACS_peak_28679_lociStitched	chr7(.):90352485-90354340	1.147
1_MACS_peak_28681_lociStitched	chr7(.):90354846-90356890	1.4887
1_MACS_peak_28682_lociStitched	chr7(.):90358211-90358695	0.6059
1_MACS_peak_28683_lociStitched	chr7(.):90366211-90366638	0.6676
1_MACS_peak_28684_lociStitched	chr7(.):90406741-90407210	0.8494
1_MACS_peak_28685_lociStitched	chr7(.):90558137-90558469	0.6933
2_MACS_peak_28686_lociStitched	chr7(.):90559453-90563993	1.8895
1_MACS_peak_28688_lociStitched	chr7(.):90893782-90894570	1.4977
1_MACS_peak_28689_lociStitched	chr7(.):91473478-91473927	1.0735
2_MACS_peak_28690_lociStitched	chr7(.):91509625-91510548	1.3203
1_MACS_peak_28692_lociStitched	chr7(.):91569484-91570783	1.5947
1_MACS_peak_28693_lociStitched	chr7(.):91623084-91623517	0.7502
1_MACS_peak_28694_lociStitched	chr7(.):91762969-91764545	1.6753
1_MACS_peak_28695_lociStitched	chr7(.):91874394-91876060	1.6855
1_MACS_peak_28696_lociStitched	chr7(.):92051173-92051638	0.6434
1_MACS_peak_28697_lociStitched	chr7(.):92076622-92078085	1.9128
2_MACS_peak_28698_lociStitched	chr7(.):92156393-92158590	1.7544
1_MACS_peak_28700_lociStitched	chr7(.):92218923-92219832	2.2738
1_MACS_peak_28701_lociStitched	chr7(.):92241144-92241923	1.1447
3_MACS_peak_28702_lociStitched	chr7(.):92347525-92351190	1.269
1_MACS_peak_28705_lociStitched	chr7(.):92360251-92362324	1.7976
2_MACS_peak_28706_lociStitched	chr7(.):92365600-92369492	1.1677
1_MACS_peak_28708_lociStitched	chr7(.):92378484-92378742	0.5825
1_MACS_peak_28709_lociStitched	chr7(.):92398103-92399043	0.7306
1_MACS_peak_28710_lociStitched	chr7(.):92408673-92409062	0.5821
1_MACS_peak_28711_lociStitched	chr7(.):92422934-92423246	0.6953
4_MACS_peak_28712_lociStitched	chr7(.):92438151-92445495	1.7269
1_MACS_peak_28716_lociStitched	chr7(.):92461390-92466002	2.0963
2_MACS_peak_28717_lociStitched	chr7(.):92746467-92748039	0.711
1_MACS_peak_28719_lociStitched	chr7(.):92776099-92776946	1.525
1_MACS_peak_28720_lociStitched	chr7(.):92794918-92795925	0.9408
1_MACS_peak_28721_lociStitched	chr7(.):92860914-92861567	0.8186
3_MACS_peak_28722_lociStitched	chr7(.):93573070-93574913	0.9954
1_MACS_peak_28725_lociStitched	chr7(.):93575933-93576308	0.659
1_MACS_peak_28726_lociStitched	chr7(.):93632932-93633769	0.8907
1_MACS_peak_28727_lociStitched	chr7(.):93790308-93790685	0.5351
1_MACS_peak_28728_lociStitched	chr7(.):94138734-94140178	2.242
1_MACS_peak_28729_lociStitched	chr7(.):94250240-94251368	1.3238
1_MACS_peak_28730_lociStitched	chr7(.):94284458-94285531	1.1328
3_MACS_peak_28731_lociStitched	chr7(.):94536808-94538210	1.1206
1_MACS_peak_28734_lociStitched	chr7(.):94552256-94552556	0.3932
1_MACS_peak_28735_lociStitched	chr7(.):95063626-95064519	1.9491
1_MACS_peak_28736_lociStitched	chr7(.):95100005-95100631	0.4468
3_MACS_peak_28737_lociStitched	chr7(.):95129148-95130932	0.6618
1_MACS_peak_28740_lociStitched	chr7(.):95238042-95238566	0.8459
1_MACS_peak_28741_lociStitched	chr7(.):95402004-95402350	0.642
2_MACS_peak_28742_lociStitched	chr7(.):95496184-95497691	0.8244
2_MACS_peak_28744_lociStitched	chr7(.):95502859-95504583	1.2556
1_MACS_peak_28746_lociStitched	chr7(.):95950412-95951891	1.7736
1_MACS_peak_28747_lociStitched	chr7(.):96338641-96339283	1.4906
1_MACS_peak_28748_lociStitched	chr7(.):96746932-96747494	0.7819
1_MACS_peak_28749_lociStitched	chr7(.):97500852-97501958	1.4394
3_MACS_peak_28750_lociStitched	chr7(.):97543983-97545622	0.7086
1_MACS_peak_28753_lociStitched	chr7(.):97557368-97557817	0.5891
1_MACS_peak_28754_lociStitched	chr7(.):97601004-97602067	1.5439
1_MACS_peak_28755_lociStitched	chr7(.):97707343-97708657	1.2515
1_MACS_peak_28756_lociStitched	chr7(.):97736116-97736954	2.4826
1_MACS_peak_28757_lociStitched	chr7(.):97831972-97832871	1.2992
1_MACS_peak_28758_lociStitched	chr7(.):97840640-97841339	1.74
1_MACS_peak_28759_lociStitched	chr7(.):97879842-97881992	1.2182
2_MACS_peak_28760_lociStitched	chr7(.):97909649-97911853	1.7742
1_MACS_peak_28762_lociStitched	chr7(.):97918593-97919201	0.9474
1_MACS_peak_28763_lociStitched	chr7(.):98029670-98030467	1.6347
2_MACS_peak_28764_lociStitched	chr7(.):98475749-98480727	1.9818
2_MACS_peak_28766_lociStitched	chr7(.):98741130-98742161	1.7241
2_MACS_peak_28768_lociStitched	chr7(.):98922781-98924158	1.4155
3_MACS_peak_28770_lociStitched	chr7(.):98971738-98973267	1.2316
1_MACS_peak_28773_lociStitched	chr7(.):98976803-98978913	1.5806
1_MACS_peak_28774_lociStitched	chr7(.):99005396-99007250	2.1989
2_MACS_peak_28775_lociStitched	chr7(.):99035761-99037108	2.1215
2_MACS_peak_28777_lociStitched	chr7(.):99063214-99064244	1.2784
2_MACS_peak_28779_lociStitched	chr7(.):99069808-99070898	0.7998
1_MACS_peak_28781_lociStitched	chr7(.):99097062-99098364	1.7132
1_MACS_peak_28782_lociStitched	chr7(.):99102169-99103175	1.1431
1_MACS_peak_28783_lociStitched	chr7(.):99111264-99111616	0.8689
1_MACS_peak_28784_lociStitched	chr7(.):99149349-99149758	0.9678
1_MACS_peak_28785_lociStitched	chr7(.):99156036-99156995	1.4159
2_MACS_peak_28786_lociStitched	chr7(.):99175064-99178558	1.6521
2_MACS_peak_28788_lociStitched	chr7(.):99213933-99215286	1.4734
2_MACS_peak_28790_lociStitched	chr7(.):99516483-99517699	1.6212
1_MACS_peak_28792_lociStitched	chr7(.):99613089-99613916	1.8149
1_MACS_peak_28793_lociStitched	chr7(.):99647059-99647852	0.75
2_MACS_peak_28794_lociStitched	chr7(.):99678881-99680380	1.783
1_MACS_peak_28796_lociStitched	chr7(.):99686158-99687179	1.5442
2_MACS_peak_28797_lociStitched	chr7(.):99698066-99699890	2.1759
1_MACS_peak_28799_lociStitched	chr7(.):99716551-99717321	1.2844
1_MACS_peak_28800_lociStitched	chr7(.):99723938-99725677	1.7506
2_MACS_peak_28801_lociStitched	chr7(.):99745936-99747355	1.1793
1_MACS_peak_28803_lociStitched	chr7(.):99755701-99756465	1.5035
1_MACS_peak_28804_lociStitched	chr7(.):99815452-99815831	1.103
1_MACS_peak_28805_lociStitched	chr7(.):99817081-99820029	1.8648
1_MACS_peak_28806_lociStitched	chr7(.):99869058-99870346	1.2316
2_MACS_peak_28807_lociStitched	chr7(.):99887858-99890748	1.7904
1_MACS_peak_28809_lociStitched	chr7(.):99932588-99934460	2.294
2_MACS_peak_28810_lociStitched	chr7(.):99942154-99943145	0.9635
2_MACS_peak_28812_lociStitched	chr7(.):99962685-99964413	1.3742
2_MACS_peak_28814_lociStitched	chr7(.):100025716-100028235	3.5096
1_MACS_peak_28816_lociStitched	chr7(.):100032943-100034156	1.985
1_MACS_peak_28817_lociStitched	chr7(.):100047825-100048553	1.0424
1_MACS_peak_28818_lociStitched	chr7(.):100076164-100076846	0.9923
1_MACS_peak_28819_lociStitched	chr7(.):100136827-100137188	0.669
1_MACS_peak_28820_lociStitched	chr7(.):100180622-100181319	0.7277
1_MACS_peak_28821_lociStitched	chr7(.):100183182-100183986	2.5727
1_MACS_peak_28822_lociStitched	chr7(.):100209710-100210151	1.7286
2_MACS_peak_28823_lociStitched	chr7(.):100270989-100272679	1.1954
1_MACS_peak_28825_lociStitched	chr7(.):100273434-100273905	0.7343
2_MACS_peak_28826_lociStitched	chr7(.):100291005-100292375	1.1556
2_MACS_peak_28828_lociStitched	chr7(.):100302968-100304373	1.8196
1_MACS_peak_28830_lociStitched	chr7(.):100464641-100464923	0.5443
1_MACS_peak_28831_lociStitched	chr7(.):100472211-100473455	2.3167
1_MACS_peak_28832_lociStitched	chr7(.):100486709-100487439	1.0187
1_MACS_peak_28833_lociStitched	chr7(.):100728243-100729449	1.4953
1_MACS_peak_28834_lociStitched	chr7(.):100887547-100888500	2.0109
1_MACS_peak_28835_lociStitched	chr7(.):100895075-100895611	1.4139
1_MACS_peak_28836_lociStitched	chr7(.):100965148-100965537	0.6163
1_MACS_peak_28837_lociStitched	chr7(.):101034367-101034795	0.8791
1_MACS_peak_28838_lociStitched	chr7(.):101294248-101294618	0.563
1_MACS_peak_28839_lociStitched	chr7(.):101331074-101332198	1.2078
1_MACS_peak_28840_lociStitched	chr7(.):101376731-101377286	0.7151
3_MACS_peak_28841_lociStitched	chr7(.):101383492-101385851	1.0553
1_MACS_peak_28844_lociStitched	chr7(.):101386477-101387597	0.9378
2_MACS_peak_28845_lociStitched	chr7(.):101389209-101391673	1.2449
2_MACS_peak_28847_lociStitched	chr7(.):101397493-101398363	0.8214
4_MACS_peak_28849_lociStitched	chr7(.):101457620-101460709	0.8799
3_MACS_peak_28853_lociStitched	chr7(.):101496878-101500400	1.1202
2_MACS_peak_28856_lociStitched	chr7(.):101527990-101530405	1.3805
2_MACS_peak_28858_lociStitched	chr7(.):101624544-101626035	0.8972
2_MACS_peak_28860_lociStitched	chr7(.):101632930-101635447	1.2131
2_MACS_peak_28862_lociStitched	chr7(.):101637748-101639534	1.0587
2_MACS_peak_28864_lociStitched	chr7(.):101673360-101674707	0.7649
1_MACS_peak_28866_lociStitched	chr7(.):101784637-101785034	0.7653
3_MACS_peak_28867_lociStitched	chr7(.):101921167-101924519	1.3943
2_MACS_peak_28870_lociStitched	chr7(.):101929260-101933157	1.8602
3_MACS_peak_28872_lociStitched	chr7(.):101933782-101935611	0.8636
1_MACS_peak_28875_lociStitched	chr7(.):101945299-101945851	0.8302
3_MACS_peak_28876_lociStitched	chr7(.):101946489-101952768	2.332
1_MACS_peak_28879_lociStitched	chr7(.):101953800-101954350	0.8001
1_MACS_peak_28880_lociStitched	chr7(.):102004251-102005039	2.3996
1_MACS_peak_28881_lociStitched	chr7(.):102031275-102031664	0.6146
2_MACS_peak_28882_lociStitched	chr7(.):102036119-102037312	1.0099
1_MACS_peak_28884_lociStitched	chr7(.):102064056-102068509	2.9266
1_MACS_peak_28885_lociStitched	chr7(.):102069509-102070385	0.8572
1_MACS_peak_28886_lociStitched	chr7(.):102071634-102075526	2.6234
3_MACS_peak_28887_lociStitched	chr7(.):102080590-102087141	1.784
1_MACS_peak_28890_lociStitched	chr7(.):102090738-102092862	1.7126
2_MACS_peak_28891_lociStitched	chr7(.):102104640-102106696	1.3702
2_MACS_peak_28893_lociStitched	chr7(.):102118489-102120107	1.7583
1_MACS_peak_28895_lociStitched	chr7(.):102134337-102135505	1.2212
1_MACS_peak_28896_lociStitched	chr7(.):102152145-102152868	0.9597
1_MACS_peak_28897_lociStitched	chr7(.):102154462-102158284	2.2676
2_MACS_peak_28898_lociStitched	chr7(.):102211772-102213964	1.9942
1_MACS_peak_28900_lociStitched	chr7(.):102233851-102234674	1.5019
3_MACS_peak_28901_lociStitched	chr7(.):102251331-102257760	1.7874
2_MACS_peak_28904_lociStitched	chr7(.):102310692-102312854	1.5518
1_MACS_peak_28906_lociStitched	chr7(.):102329237-102330509	0.908
1_MACS_peak_28907_lociStitched	chr7(.):102389417-102390196	1.0124
2_MACS_peak_28908_lociStitched	chr7(.):102649776-102651214	1.2616
1_MACS_peak_28910_lociStitched	chr7(.):102715167-102716012	1.0036
1_MACS_peak_28911_lociStitched	chr7(.):102789305-102790303	2.67
1_MACS_peak_28912_lociStitched	chr7(.):102920210-102921286	0.7705
1_MACS_peak_28913_lociStitched	chr7(.):102937779-102938394	1.8881
1_MACS_peak_28914_lociStitched	chr7(.):102984496-102985338	1.6632
1_MACS_peak_28915_lociStitched	chr7(.):102987894-102988674	1.6232
2_MACS_peak_28916_lociStitched	chr7(.):103413508-103415074	0.7753
2_MACS_peak_28918_lociStitched	chr7(.):103847773-103848895	0.9344
1_MACS_peak_28920_lociStitched	chr7(.):104536077-104538057	1.0652
1_MACS_peak_28921_lociStitched	chr7(.):104563540-104563930	1.2068
1_MACS_peak_28922_lociStitched	chr7(.):104576597-104577895	1.2823
2_MACS_peak_28923_lociStitched	chr7(.):104578578-104581674	1.461
1_MACS_peak_28925_lociStitched	chr7(.):104582261-104587190	2.3885
1_MACS_peak_28926_lociStitched	chr7(.):104595793-104599156	1.8017
1_MACS_peak_28927_lociStitched	chr7(.):104599671-104600020	0.859
4_MACS_peak_28928_lociStitched	chr7(.):104601340-104605381	1.2818
1_MACS_peak_28932_lociStitched	chr7(.):104621908-104625579	2.1578
1_MACS_peak_28933_lociStitched	chr7(.):104652026-104656836	3.2249
2_MACS_peak_28934_lociStitched	chr7(.):104766793-104769413	1.3285
1_MACS_peak_28936_lociStitched	chr7(.):104770484-104770949	0.5564
2_MACS_peak_28937_lociStitched	chr7(.):104771465-104772650	0.493
1_MACS_peak_28939_lociStitched	chr7(.):104828013-104828426	1.1221
1_MACS_peak_28940_lociStitched	chr7(.):104908903-104910387	0.9757
1_MACS_peak_28941_lociStitched	chr7(.):104938243-104940355	1.3555
1_MACS_peak_28942_lociStitched	chr7(.):104944012-104946139	1.714
2_MACS_peak_28943_lociStitched	chr7(.):104949194-104951212	1.2238
2_MACS_peak_28945_lociStitched	chr7(.):104992022-104993500	0.8212
1_MACS_peak_28947_lociStitched	chr7(.):104995623-104996514	1.1812
2_MACS_peak_28948_lociStitched	chr7(.):105028173-105029909	1.2177
1_MACS_peak_28950_lociStitched	chr7(.):105161883-105162824	1.5028
1_MACS_peak_28951_lociStitched	chr7(.):105172572-105173341	1.3834
1_MACS_peak_28952_lociStitched	chr7(.):105226244-105227260	0.9635
1_MACS_peak_28953_lociStitched	chr7(.):105331352-105331675	0.8714
2_MACS_peak_28954_lociStitched	chr7(.):105449085-105450538	0.6219
1_MACS_peak_28956_lociStitched	chr7(.):105461694-105462684	1.4793
1_MACS_peak_28957_lociStitched	chr7(.):105472870-105473327	0.7411
1_MACS_peak_28958_lociStitched	chr7(.):105711423-105712122	1.4018
1_MACS_peak_28959_lociStitched	chr7(.):105752053-105753357	2.4222
2_MACS_peak_28960_lociStitched	chr7(.):105817462-105819828	1.1068
2_MACS_peak_28962_lociStitched	chr7(.):105924310-105926391	2.2935
2_MACS_peak_28964_lociStitched	chr7(.):105985826-105988583	1.6553
1_MACS_peak_28966_lociStitched	chr7(.):106183569-106184024	0.6244
1_MACS_peak_28967_lociStitched	chr7(.):106244344-106244858	0.5635
1_MACS_peak_28968_lociStitched	chr7(.):106300267-106301769	2.6307
1_MACS_peak_28969_lociStitched	chr7(.):106344287-106345428	1.2987
2_MACS_peak_28970_lociStitched	chr7(.):106357534-106359337	1.1829
1_MACS_peak_28972_lociStitched	chr7(.):106377158-106377674	0.611
1_MACS_peak_28973_lociStitched	chr7(.):106407691-106409755	1.9061
1_MACS_peak_28974_lociStitched	chr7(.):106471647-106472168	0.815
2_MACS_peak_28975_lociStitched	chr7(.):106504627-106507991	1.3263
3_MACS_peak_28977_lociStitched	chr7(.):106510976-106513052	1.0055
1_MACS_peak_28980_lociStitched	chr7(.):106527277-106527667	1.2925
1_MACS_peak_28981_lociStitched	chr7(.):106535778-106536322	0.6135
1_MACS_peak_28982_lociStitched	chr7(.):106685218-106685613	0.6109
1_MACS_peak_28983_lociStitched	chr7(.):106766371-106767078	1.2404
2_MACS_peak_28984_lociStitched	chr7(.):106807905-106810822	3.1231
1_MACS_peak_28986_lociStitched	chr7(.):106972749-106973968	0.8651
1_MACS_peak_28987_lociStitched	chr7(.):107203674-107205019	2.4307
1_MACS_peak_28988_lociStitched	chr7(.):107220090-107221304	1.8569
1_MACS_peak_28989_lociStitched	chr7(.):107383181-107385421	2.7212
1_MACS_peak_28990_lociStitched	chr7(.):107496933-107497637	1.1448
2_MACS_peak_28991_lociStitched	chr7(.):107510653-107512458	1.2027
1_MACS_peak_28993_lociStitched	chr7(.):107531442-107532581	1.7524
1_MACS_peak_28994_lociStitched	chr7(.):107843167-107845308	0.9954
1_MACS_peak_28995_lociStitched	chr7(.):107851016-107853675	1.7502
2_MACS_peak_28996_lociStitched	chr7(.):108055087-108057614	1.2806
2_MACS_peak_28998_lociStitched	chr7(.):108165882-108167507	1.9605
2_MACS_peak_29000_lociStitched	chr7(.):108209167-108211417	3.1287
1_MACS_peak_29002_lociStitched	chr7(.):109585650-109587031	1.1278
1_MACS_peak_29003_lociStitched	chr7(.):110094503-110094916	0.8747
1_MACS_peak_29004_lociStitched	chr7(.):110471824-110472285	0.8145
1_MACS_peak_29005_lociStitched	chr7(.):110664280-110665022	0.9144
3_MACS_peak_29006_lociStitched	chr7(.):110719856-110725303	1.2673
1_MACS_peak_29009_lociStitched	chr7(.):110732472-110733016	0.6548
1_MACS_peak_29010_lociStitched	chr7(.):111201878-111202571	2.16
1_MACS_peak_29011_lociStitched	chr7(.):111405377-111406898	1.3557
1_MACS_peak_29012_lociStitched	chr7(.):111620758-111621570	1.4731
1_MACS_peak_29013_lociStitched	chr7(.):111695965-111696438	1.0169
1_MACS_peak_29014_lociStitched	chr7(.):111697069-111697833	0.9442
1_MACS_peak_29015_lociStitched	chr7(.):111701061-111701675	0.7179
1_MACS_peak_29016_lociStitched	chr7(.):111712223-111713437	1.4511
1_MACS_peak_29017_lociStitched	chr7(.):111720465-111721498	1.1094
1_MACS_peak_29018_lociStitched	chr7(.):111723887-111725460	1.3201
1_MACS_peak_29019_lociStitched	chr7(.):111825729-111826383	0.8749
2_MACS_peak_29020_lociStitched	chr7(.):111845002-111847367	1.0289
1_MACS_peak_29022_lociStitched	chr7(.):111902993-111903858	0.937
1_MACS_peak_29023_lociStitched	chr7(.):111905855-111907423	1.1013
1_MACS_peak_29024_lociStitched	chr7(.):111913150-111913578	0.8505
1_MACS_peak_29025_lociStitched	chr7(.):112031187-112032602	2.6741
1_MACS_peak_29026_lociStitched	chr7(.):112089894-112091829	2.2928
1_MACS_peak_29027_lociStitched	chr7(.):112404584-112405299	0.7502
1_MACS_peak_29028_lociStitched	chr7(.):112429692-112430817	2.382
2_MACS_peak_29029_lociStitched	chr7(.):112579409-112580609	1.1407
1_MACS_peak_29031_lociStitched	chr7(.):113408763-113409547	0.8773
1_MACS_peak_29032_lociStitched	chr7(.):113688386-113688959	0.8819
1_MACS_peak_29033_lociStitched	chr7(.):113724303-113728093	4.2013
1_MACS_peak_29034_lociStitched	chr7(.):114556953-114557421	1.0134
1_MACS_peak_29035_lociStitched	chr7(.):114561920-114564538	3.6112
3_MACS_peak_29036_lociStitched	chr7(.):114568043-114573753	1.8856
1_MACS_peak_29039_lociStitched	chr7(.):114617344-114617758	1.0059
3_MACS_peak_29040_lociStitched	chr7(.):114618673-114622775	1.0852
1_MACS_peak_29043_lociStitched	chr7(.):114677126-114677732	0.576
2_MACS_peak_29044_lociStitched	chr7(.):115386889-115388249	1.1336
1_MACS_peak_29046_lociStitched	chr7(.):115791187-115791645	0.726
1_MACS_peak_29047_lociStitched	chr7(.):115792998-115793560	1.2062
1_MACS_peak_29048_lociStitched	chr7(.):115850476-115851819	2.6569
1_MACS_peak_29049_lociStitched	chr7(.):115871578-115872050	0.6948
2_MACS_peak_29050_lociStitched	chr7(.):116139355-116142061	1.3408
1_MACS_peak_29052_lociStitched	chr7(.):116151283-116153175	2.3615
1_MACS_peak_29053_lociStitched	chr7(.):116158720-116159120	0.9158
1_MACS_peak_29054_lociStitched	chr7(.):116164305-116167294	1.6927
1_MACS_peak_29055_lociStitched	chr7(.):116213788-116214320	1.0812
1_MACS_peak_29056_lociStitched	chr7(.):116222231-116225291	1.8541
1_MACS_peak_29057_lociStitched	chr7(.):116311682-116312766	1.6664
2_MACS_peak_29058_lociStitched	chr7(.):116463879-116465545	0.7447
1_MACS_peak_29060_lociStitched	chr7(.):116473118-116473520	0.703
1_MACS_peak_29061_lociStitched	chr7(.):116484272-116484764	0.878
1_MACS_peak_29062_lociStitched	chr7(.):116502563-116503590	3.0901
1_MACS_peak_29063_lociStitched	chr7(.):116592792-116594600	2.7939
2_MACS_peak_29064_lociStitched	chr7(.):116610243-116611466	0.7855
