REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_8232_lociStitched	chr17	34889440	34904058	2	8174	22657.9	609	1	PIGW,GGNBP2,MYO19	ZNHIT3,DHRS11	GGNBP2	GGNBP2	0.3873	609	1
3_MACS_peak_16561_lociStitched	chr6	32805024	32823388	3	8501	20176.5268	616	1	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	0.8127	616	1
4_MACS_peak_14620_lociStitched	chr4	1851833	1875488	4	8822	17462.121	617	1	WHSC1,LETM1	WHSC1	LETM1	WHSC1	0.1686	617	1
2_MACS_peak_8245_lociStitched	chr17	36100191	36111492	2	7842	24068.8698	625	1	HNF1B		HNF1B	HNF1B	0.5605	625	1
2_MACS_peak_7175_lociStitched	chr16	15733753	15745955	2	7974	22978.8064	628	1	NDE1,MIR484,KIAA0430		MIR484	MIR484	1.8962	628	1
2_MACS_peak_16739_lociStitched	chr6	43593505	43604847	2	8085	21893.4626	634	1	MAD2L1BP,GTPBP2	POLH,RSPH9,XPO5	MAD2L1BP	MAD2L1BP	1.0793	634	1
1_MACS_peak_14984_lociStitched	chr4	103786286	103793697	1	7412	25728.0276	637	1	CISD2,UBE2D3	UBE2D3	UBE2D3	UBE2D3	0.6434	637	1
2_MACS_peak_3493_lociStitched	chr11	67167563	67178129	2	8475	18745.1406	641	1	TBC1D10C,PPP1CA	RAD9A,CARNS1,RPS6KB2,CABP4,POLD4,CLCF1,PTPRCAP,CORO1B,GPR152	TBC1D10C	TBC1D10C	1.2042	641	1
2_MACS_peak_7747_lociStitched	chr16	88846292	88858183	2	8256	20127.8957	647	1	FAM38A	CDT1,APRT	FAM38A	CDT1	1.1042	647	1
3_MACS_peak_16856_lociStitched	chr6	74224654	74234544	3	8371	19228.138	648	1	EEF1A1		EEF1A1	EEF1A1	1.3015	648	1
3_MACS_peak_6863_lociStitched	chr15	91467319	91480062	3	8326	19550.3106	649	1	UNC45A,HDDC3	FES,MAN2A2,RCCD1	UNC45A	UNC45A	0.7988	649	1
1_MACS_peak_1404_lociStitched	chr1	158978261	158986786	1	8526	17714.0975	650	1	IFI16		IFI16	IFI16	0.4148	650	1
2_MACS_peak_3007_lociStitched	chr11	9590469	9600115	2	7619	23808.2572	654	1	WEE1		WEE1	WEE1	1.005	654	1
1_MACS_peak_3679_lociStitched	chr11	82865943	82873919	1	7977	21405.1912	659	1	PCF11	ANKRD42	PCF11	PCF11	0.7102	659	1
1_MACS_peak_17080_lociStitched	chr6	119211534	119219219	1	7686	23200.2465	660	1	ASF1A,MCM9	MCM9	ASF1A	ASF1A	1.007	660	1
2_MACS_peak_1324_lociStitched	chr1	154908156	154917504	2	8135	20132.7876	665	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	MIR4258	1.9555	665	1
2_MACS_peak_4500_lociStitched	chr12	57471036	57484077	2	7924	21458.9655	669	1	NAB2,TMEM194A	LRP1,MYO1A,STAT6	TMEM194A	STAT6	0.3575	669	1
2_MACS_peak_3912_lociStitched	chr11	124932245	124943882	2	7977	20962.8918	673	1	SLC37A2	TMEM218	SLC37A2	SLC37A2	0.6378	673	1
2_MACS_peak_6564_lociStitched	chr15	66788740	66798933	2	8119	19952.7975	674	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	1.9748	674	1
2_MACS_peak_8135_lociStitched	chr17	27914947	27928284	2	8264	18675.8011	677	1	ANKRD13B,GIT1	TP53I13,ABHD15,CORO6	ANKRD13B	TP53I13	1.1652	677	1
1_MACS_peak_10369_lociStitched	chr19	47728427	47736418	1	7992	20678.3107	678	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	BBC3	0.9937	678	1
2_MACS_peak_1752_lociStitched	chr1	206131461	206140072	2	8356	17884.1859	680	1	FAM72A		FAM72A	FAM72A	0.5771	680	1
1_MACS_peak_9177_lociStitched	chr18	47011396	47019485	1	8090	19763.0448	683	1	MIR1539,C18orf32,RPL17-C18ORF32,RPL17,U58,SNORD58C,SNORD58A,SNORD58B	DYM	U58	U58	1.9931	683	1
2_MACS_peak_7551_lociStitched	chr16	68117845	68126122	2	8228	18581.865	686	1	NFATC3		NFATC3	NFATC3	0.2433	686	1
2_MACS_peak_6552_lociStitched	chr15	66078437	66086579	2	8020	19817.628	690	1	DENND4A		DENND4A	DENND4A	0.266	690	1
3_MACS_peak_1476_lociStitched	chr1	162596157	162610517	3	8212	18304.692	694	1	DDR2		DDR2	DDR2	0.201	694	1
2_MACS_peak_6753_lociStitched	chr15	81280642	81295252	2	7831	21055.932	695	1	MESDC1,MESDC2		MESDC1	MESDC1	1.1342	695	1
2_MACS_peak_16171_lociStitched	chr5	179222086	179236345	2	7927	20374.6851	698	1	LTC4S,SQSTM1,MGAT4B,MIR1229	SQSTM1,C5orf45	MGAT4B	MGAT4B	1.1953	698	1
1_MACS_peak_18459_lociStitched	chr8	28346847	28354670	1	7824	20969.5515	700	1	FZD3,FBXO16	MIR4288	FZD3	FZD3	0.367	700	1
1_MACS_peak_1010_lociStitched	chr1	111172770	111181051	1	8282	17245.1825	707	1		KCNA2,KCNA3	KCNA2	KCNA3	1.2271	707	1
3_MACS_peak_14358_lociStitched	chr3	169649316	169663744	3	8264	17180.8624	712	1	SAMD7,LOC100128164	SEC62	SAMD7	SAMD7	0.4946	712	1
1_MACS_peak_20054_lociStitched	chrX	30589319	30597455	1	8137	18033.444	714	1	CXorf21		CXorf21	CXorf21	0.6784	714	1
1_MACS_peak_1683_lociStitched	chr1	200986852	200994797	1	7946	19284.8985	719	1	KIF21B		KIF21B	KIF21B	0.3642	719	1
3_MACS_peak_283_lociStitched	chr1	22099213	22119067	3	7965	19131.3144	720	1	USP48	LDLRAD2	USP48	USP48	0.2546	720	1
2_MACS_peak_12099_lociStitched	chr20	4791735	4804812	2	7822	20112.426	723	1	RASSF2		RASSF2	RASSF2	0.4491	723	1
2_MACS_peak_7021_lociStitched	chr16	3011940	3021262	2	8120	17577.5632	728	1	KREMEN2,PAQR4	FLYWCH1,LOC283875,CLDN9,TNFRSF12A,PKMYT1,CLDN6	KREMEN2	KREMEN2	1.2903	728	1
2_MACS_peak_6438_lociStitched	chr15	52968100	52976765	2	7853	19379.2725	731	1	KIAA1370		KIAA1370	KIAA1370	0.295	731	1
1_MACS_peak_10579_lociStitched	chr19	55764352	55772243	1	7892	18868.1701	739	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	0.7855	739	1
3_MACS_peak_1560_lociStitched	chr1	174959199	174973404	3	7834	19166.8065	743	1	CACYBP	MRPS14	CACYBP	CACYBP	0.89	743	1
2_MACS_peak_9151_lociStitched	chr18	42330441	42342498	2	8007	17750.3154	747	1	SETBP1		SETBP1	SETBP1	0.2759	747	1
2_MACS_peak_13944_lociStitched	chr3	71174884	71184957	2	7955	17875.5458	750	1	FOXP1		MIR1284	MIR1284	NONE	750	1
2_MACS_peak_16552_lociStitched	chr6	32156450	32164865	2	7440	21186.4455	759	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	1.4773	759	1
1_MACS_peak_14233_lociStitched	chr3	136466776	136474211	1	7436	21010.5665	766	1	STAG1		STAG1	STAG1	0.1273	766	1
1_MACS_peak_2199_lociStitched	chr10	22765505	22773369	1	7865	17455.7208	778	1		LOC100499489	LOC100499489	LOC100499489	0.4575	778	1
2_MACS_peak_3319_lociStitched	chr11	62619620	62629301	2	7788	17299.947	795	1	SLC3A2,SNHG1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD27,SNORD28,SNORD26,SNORD25	SLC3A2,NXF1,STX5,WDR74	SLC3A2	WDR74	1.8903	795	1
2_MACS_peak_12531_lociStitched	chr20	55963939	55974638	2	7603	18149.7836	804	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.6988	804	1
3_MACS_peak_20576_lociStitched	chrX	153616500	153628888	3	7594	17385.3192	828	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	DNASE1L1	0.9657	828	1
