REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam
1_MACS_peak_9582_lociStitched	chr19	7745153	7746535	1	1383	1958.1558
1_MACS_peak_9722_lociStitched	chr19	12475818	12477200	1	1383	820.0788
1_MACS_peak_10937_lociStitched	chr2	46413776	46415158	1	1383	989.3738
1_MACS_peak_12050_lociStitched	chr20	1504127	1505509	1	1383	591.7724000000001
1_MACS_peak_12386_lociStitched	chr20	43103960	43105342	1	1383	1573.8216
1_MACS_peak_18124_lociStitched	chr7	128828127	128829509	1	1383	959.6608
1_MACS_peak_7755_lociStitched	chr16	89159740	89161121	1	1382	1154.3779
1_MACS_peak_9105_lociStitched	chr18	24039971	24041352	1	1382	570.9054
1_MACS_peak_2012_lociStitched	chr1	237917277	237918657	1	1381	572.148
1_MACS_peak_3226_lociStitched	chr11	58329824	58331204	1	1381	615.066
1_MACS_peak_3885_lociStitched	chr11	119598998	119600378	1	1381	781.908
1_MACS_peak_5693_lociStitched	chr14	59711925	59713305	1	1381	532.128
1_MACS_peak_11035_lociStitched	chr2	62132206	62133586	1	1381	968.208
1_MACS_peak_11043_lociStitched	chr2	62641496	62642876	1	1381	640.182
1_MACS_peak_11785_lociStitched	chr2	203878711	203880091	1	1381	633.144
1_MACS_peak_15303_lociStitched	chr4	188592846	188594226	1	1381	1011.54
1_MACS_peak_519_lociStitched	chr1	35450065	35451444	1	1380	1417.612
1_MACS_peak_5074_lociStitched	chr13	20175589	20176968	1	1380	888.076
1_MACS_peak_10995_lociStitched	chr2	55508833	55510212	1	1380	1385.6191999999999
1_MACS_peak_13234_lociStitched	chr22	39337080	39338459	1	1380	823.6767000000001
1_MACS_peak_14283_lociStitched	chr3	143846481	143847860	1	1380	586.3508
1_MACS_peak_588_lociStitched	chr1	40282468	40283846	1	1379	1362.4286
1_MACS_peak_5052_lociStitched	chr12	132434318	132435696	1	1379	1369.732
1_MACS_peak_7818_lociStitched	chr17	1933210	1934588	1	1379	998.2232
1_MACS_peak_15727_lociStitched	chr5	112629323	112630701	1	1379	962.8086
1_MACS_peak_18898_lociStitched	chr8	125576205	125577583	1	1379	726.895
1_MACS_peak_14678_lociStitched	chr4	7045016	7046393	1	1378	1412.1135000000002
1_MACS_peak_4693_lociStitched	chr12	97202987	97204363	1	1377	875.6863999999999
1_MACS_peak_8545_lociStitched	chr17	47646814	47648190	1	1377	1110.5696
1_MACS_peak_2297_lociStitched	chr10	46075498	46076873	1	1376	782.5125
1_MACS_peak_6130_lociStitched	chr15	20747282	20748657	1	1376	688.4625000000001
1_MACS_peak_15459_lociStitched	chr5	44875287	44876662	1	1376	799.7
1_MACS_peak_524_lociStitched	chr1	35733935	35735309	1	1375	2306.1216
1_MACS_peak_1589_lociStitched	chr1	180182260	180183634	1	1375	742.3722
1_MACS_peak_3067_lociStitched	chr11	18719799	18721173	1	1375	742.9218
1_MACS_peak_10322_lociStitched	chr19	45999704	46001078	1	1375	852.0174
1_MACS_peak_10630_lociStitched	chr19	58192830	58194204	1	1375	1258.9962
1_MACS_peak_11441_lociStitched	chr2	120989353	120990727	1	1375	891.4512000000001
1_MACS_peak_14119_lociStitched	chr3	122920030	122921404	1	1375	696.0684000000001
1_MACS_peak_14353_lociStitched	chr3	169227226	169228600	1	1375	768.066
1_MACS_peak_15116_lociStitched	chr4	140339868	140341242	1	1375	586.5606
1_MACS_peak_18841_lociStitched	chr8	108252058	108253432	1	1375	721.7622
1_MACS_peak_734_lociStitched	chr1	53124386	53125759	1	1374	642.2894
1_MACS_peak_2701_lociStitched	chr10	104613493	104614866	1	1374	1744.3965
1_MACS_peak_7315_lociStitched	chr16	29677649	29679022	1	1374	864.99
1_MACS_peak_13789_lociStitched	chr3	50297141	50298514	1	1374	1416.7987
1_MACS_peak_15209_lociStitched	chr4	165897935	165899308	1	1374	1073.6860000000001
1_MACS_peak_18894_lociStitched	chr8	125462345	125463718	1	1374	916.8893999999999
2_MACS_peak_2317_lociStitched	chr10	52267685	52269057	2	1333	567.4592
1_MACS_peak_7246_lociStitched	chr16	23463423	23464795	1	1373	1420.9804000000001
1_MACS_peak_7640_lociStitched	chr16	75549998	75551370	1	1373	1223.5496
1_MACS_peak_7680_lociStitched	chr16	82203009	82204381	1	1373	953.8144000000001
1_MACS_peak_12222_lociStitched	chr20	30467053	30468425	1	1373	750.484
1_MACS_peak_14400_lociStitched	chr3	178577015	178578387	1	1373	1471.47
1_MACS_peak_944_lociStitched	chr1	100714710	100716081	1	1372	941.4657
1_MACS_peak_5539_lociStitched	chr14	30831674	30833045	1	1372	848.649
1_MACS_peak_7268_lociStitched	chr16	27265253	27266624	1	1372	748.0176
1_MACS_peak_7464_lociStitched	chr16	56389803	56391174	1	1372	749.6628
1_MACS_peak_8401_lociStitched	chr17	41855531	41856902	1	1372	1052.5167000000001
1_MACS_peak_17239_lociStitched	chr6	152143190	152144561	1	1372	789.8331
1_MACS_peak_17460_lociStitched	chr7	18039810	18041181	1	1372	818.7611999999999
1_MACS_peak_18948_lociStitched	chr8	134156270	134157641	1	1372	915.4167
1_MACS_peak_3757_lociStitched	chr11	104634824	104636194	1	1371	803.368
1_MACS_peak_4389_lociStitched	chr12	52474186	52475556	1	1371	890.089
1_MACS_peak_9022_lociStitched	chr18	11499802	11501172	1	1371	643.352
1_MACS_peak_10903_lociStitched	chr2	42795458	42796828	1	1371	1060.791
2_MACS_peak_11625_lociStitched	chr2	174853903	174855273	2	1317	596.087
1_MACS_peak_1629_lociStitched	chr1	183925248	183926617	1	1370	577.1704
1_MACS_peak_2930_lociStitched	chr11	1283277	1284645	1	1369	876.0672
1_MACS_peak_3962_lociStitched	chr11	130785561	130786929	1	1369	1034.8919999999998
1_MACS_peak_8979_lociStitched	chr18	3036915	3038283	1	1369	827.3664
1_MACS_peak_9861_lociStitched	chr19	16939657	16941025	1	1369	1086.3288
1_MACS_peak_19511_lociStitched	chr9	102015496	102016864	1	1369	974.4264000000001
1_MACS_peak_20624_lociStitched	chrY	1660490	1661858	1	1369	945.4248000000001
1_MACS_peak_3812_lociStitched	chr11	111817267	111818634	1	1368	812.2714
1_MACS_peak_10791_lociStitched	chr2	26146470	26147837	1	1368	614.8765999999999
1_MACS_peak_15162_lociStitched	chr4	153385149	153386516	1	1368	608.0416
1_MACS_peak_1285_lociStitched	chr1	153630714	153632080	1	1367	2888.6802000000002
1_MACS_peak_2152_lociStitched	chr10	14782361	14783727	1	1367	758.6764000000001
1_MACS_peak_7048_lociStitched	chr16	3355087	3356453	1	1367	1361.219
1_MACS_peak_18890_lociStitched	chr8	124628415	124629781	1	1367	709.7736
1_MACS_peak_19604_lociStitched	chr9	119449010	119450376	1	1367	1477.7388
1_MACS_peak_530_lociStitched	chr1	36273343	36274708	1	1366	1268.904
1_MACS_peak_5640_lociStitched	chr14	53196876	53198241	1	1366	1415.3684999999998
1_MACS_peak_5818_lociStitched	chr14	74110832	74112197	1	1366	1611.2459999999999
1_MACS_peak_18823_lociStitched	chr8	103895919	103897284	1	1366	733.4145
1_MACS_peak_3647_lociStitched	chr11	77180994	77182358	1	1365	733.6956
1_MACS_peak_8172_lociStitched	chr17	29814954	29816318	1	1365	928.6111999999999
1_MACS_peak_10845_lociStitched	chr2	32264170	32265534	1	1365	1283.7968
1_MACS_peak_11318_lociStitched	chr2	97759907	97761271	1	1365	1067.33
2_MACS_peak_12860_lociStitched	chr21	46707246	46708610	2	1318	1080.4244
1_MACS_peak_3993_lociStitched	chr12	1189298	1190661	1	1364	678.9103
1_MACS_peak_9751_lociStitched	chr19	13010672	13012035	1	1364	1401.9818
1_MACS_peak_11800_lociStitched	chr2	207629813	207631176	1	1364	1519.6087
1_MACS_peak_18559_lociStitched	chr8	48814231	48815594	1	1364	573.9593
1_MACS_peak_5902_lociStitched	chr14	88851139	88852501	1	1363	703.0644
1_MACS_peak_10933_lociStitched	chr2	45794640	45796002	1	1363	731.394
1_MACS_peak_16060_lociStitched	chr5	169705425	169706787	1	1363	917.0346000000001
1_MACS_peak_17853_lociStitched	chr7	95129858	95131220	1	1363	960.6186
1_MACS_peak_20384_lociStitched	chrX	118698559	118699921	1	1363	688.491
2_MACS_peak_7700_lociStitched	chr16	85060679	85062040	2	1316	780.5335
1_MACS_peak_14694_lociStitched	chr4	13485207	13486568	1	1362	2339.6951
1_MACS_peak_15536_lociStitched	chr5	68627869	68629230	1	1362	1008.501
1_MACS_peak_17109_lociStitched	chr6	128579925	128581286	1	1362	664.3041
1_MACS_peak_6882_lociStitched	chr15	93460512	93461872	1	1361	1037.544
1_MACS_peak_10450_lociStitched	chr19	49976895	49978255	1	1361	1364.76
1_MACS_peak_18667_lociStitched	chr8	76189479	76190839	1	1361	653.888
1_MACS_peak_933_lociStitched	chr1	95582385	95583744	1	1360	810.2357999999999
1_MACS_peak_2289_lociStitched	chr10	45219832	45221191	1	1360	818.6616
1_MACS_peak_4907_lociStitched	chr12	121147975	121149334	1	1360	1110.8466
2_MACS_peak_7995_lociStitched	chr17	16612074	16613433	2	1328	550.395
1_MACS_peak_10455_lociStitched	chr19	50036522	50037881	1	1360	613.9961999999999
2_MACS_peak_10881_lociStitched	chr2	38893639	38894998	2	1315	502.28639999999996
1_MACS_peak_12124_lociStitched	chr20	8380245	8381604	1	1360	567.1107
1_MACS_peak_16185_lociStitched	chr5	180599473	180600832	1	1360	1178.1171
1_MACS_peak_11617_lociStitched	chr2	173913529	173914887	1	1359	615.4456
1_MACS_peak_12822_lociStitched	chr21	44984930	44986288	1	1359	974.5008
1_MACS_peak_14329_lociStitched	chr3	157814868	157816226	1	1359	1729.1414000000002
1_MACS_peak_19231_lociStitched	chr9	36036664	36038022	1	1359	1100.7948
1_MACS_peak_6668_lociStitched	chr15	75287260	75288617	1	1358	775.9326
1_MACS_peak_16997_lociStitched	chr6	109158445	109159802	1	1358	884.8997
1_MACS_peak_10775_lociStitched	chr2	24713302	24714658	1	1357	753.936
1_MACS_peak_14959_lociStitched	chr4	99367611	99368967	1	1357	543.3492
1_MACS_peak_18280_lociStitched	chr7	150693162	150694518	1	1357	1654.5911999999998
1_MACS_peak_18917_lociStitched	chr8	126540355	126541711	1	1357	696.984
1_MACS_peak_1691_lociStitched	chr1	201951488	201952843	1	1356	1566.109
1_MACS_peak_1955_lociStitched	chr1	230285425	230286780	1	1356	671.9445000000001
1_MACS_peak_3246_lociStitched	chr11	60282408	60283763	1	1356	1200.53
1_MACS_peak_6071_lociStitched	chr14	105155737	105157092	1	1356	1077.9025
1_MACS_peak_6986_lociStitched	chr16	2245964	2247319	1	1356	789.5585
1_MACS_peak_11350_lociStitched	chr2	103352268	103353623	1	1356	1082.2385
1_MACS_peak_11461_lociStitched	chr2	128165238	128166593	1	1356	937.66
1_MACS_peak_1078_lociStitched	chr1	117663702	117665056	1	1355	840.2924
1_MACS_peak_4106_lociStitched	chr12	10267487	10268841	1	1355	762.8436
1_MACS_peak_11815_lociStitched	chr2	211340784	211342138	1	1355	974.7446
1_MACS_peak_4680_lociStitched	chr12	95964634	95965987	1	1354	538.2234
1_MACS_peak_11541_lociStitched	chr2	154259915	154261268	1	1354	967.2597
1_MACS_peak_15890_lociStitched	chr5	138861253	138862606	1	1354	732.9200999999999
1_MACS_peak_19021_lociStitched	chr8	145115095	145116448	1	1354	1435.3977
1_MACS_peak_5148_lociStitched	chr13	30423581	30424933	1	1353	1160.8272
1_MACS_peak_9959_lociStitched	chr19	19738237	19739589	1	1353	869.8768
1_MACS_peak_13069_lociStitched	chr22	29411478	29412830	1	1353	687.6272
1_MACS_peak_957_lociStitched	chr1	104929789	104931140	1	1352	593.2241
1_MACS_peak_5767_lociStitched	chr14	68973489	68974840	1	1352	919.8959
2_MACS_peak_8085_lociStitched	chr17	21156007	21157358	2	1230	472.84999999999997
1_MACS_peak_8697_lociStitched	chr17	66031626	66032977	1	1352	1488.9371
1_MACS_peak_15146_lociStitched	chr4	146802809	146804160	1	1352	712.3823
1_MACS_peak_15714_lociStitched	chr5	111496462	111497813	1	1352	1479.345
1_MACS_peak_16167_lociStitched	chr5	179084523	179085874	1	1352	699.6829
1_MACS_peak_20415_lociStitched	chrX	120499024	120500375	1	1352	727.1082
1_MACS_peak_3877_lociStitched	chr11	119039147	119040497	1	1351	3383.3700000000003
1_MACS_peak_4004_lociStitched	chr12	2112484	2113834	1	1351	1745.955
1_MACS_peak_11278_lociStitched	chr2	91847210	91848560	1	1351	814.995
1_MACS_peak_15120_lociStitched	chr4	140586660	140588010	1	1351	1202.04
1_MACS_peak_17577_lociStitched	chr7	35748715	35750065	1	1351	547.155
1_MACS_peak_1468_lociStitched	chr1	162266577	162267926	1	1350	540.0047
1_MACS_peak_13339_lociStitched	chr22	43252119	43253468	1	1350	1319.5918
1_MACS_peak_1518_lociStitched	chr1	168105294	168106642	1	1349	871.0776
1_MACS_peak_2531_lociStitched	chr10	90357411	90358759	1	1349	588.1324000000001
1_MACS_peak_9513_lociStitched	chr19	4909304	4910652	1	1349	1281.8132
1_MACS_peak_11032_lociStitched	chr2	62033986	62035334	1	1349	516.4188
1_MACS_peak_11931_lociStitched	chr2	232825835	232827183	1	1349	1121.8056000000001
1_MACS_peak_13676_lociStitched	chr3	44689558	44690906	1	1349	960.0456
1_MACS_peak_14374_lociStitched	chr3	170290050	170291398	1	1349	638.0084
1_MACS_peak_18062_lociStitched	chr7	120777804	120779152	1	1349	624.798
1_MACS_peak_6786_lociStitched	chr15	84975832	84977179	1	1348	555.7722
1_MACS_peak_8254_lociStitched	chr17	36243652	36244999	1	1348	810.6246
1_MACS_peak_17598_lociStitched	chr7	38947713	38949060	1	1348	1797.1674
1_MACS_peak_18777_lociStitched	chr8	100644340	100645687	1	1348	605.7459
1_MACS_peak_18959_lociStitched	chr8	134911100	134912447	1	1348	740.85
1_MACS_peak_19917_lociStitched	chr9	140533186	140534533	1	1348	667.8426000000001
1_MACS_peak_20330_lociStitched	chrX	100074688	100076035	1	1348	710.0037
1_MACS_peak_7029_lociStitched	chr16	3095170	3096516	1	1347	919.3180000000001
1_MACS_peak_11770_lociStitched	chr2	202645163	202646509	1	1347	939.2388
1_MACS_peak_14089_lociStitched	chr3	119298000	119299346	1	1347	1323.3872
2_MACS_peak_14092_lociStitched	chr3	119418855	119420201	2	1289	578.2416
1_MACS_peak_18030_lociStitched	chr7	112622129	112623475	1	1347	679.4608000000001
1_MACS_peak_4217_lociStitched	chr12	27461881	27463226	1	1346	829.4615
1_MACS_peak_9624_lociStitched	chr19	9928641	9929986	1	1346	2221.8055
1_MACS_peak_14324_lociStitched	chr3	156543591	156544936	1	1346	762.884
1_MACS_peak_19321_lociStitched	chr9	69670824	69672169	1	1346	892.004
2_MACS_peak_19847_lociStitched	chr9	139245982	139247327	2	1333	575.9290000000001
2_MACS_peak_19947_lociStitched	chrX	7918501	7919846	2	1292	656.629
1_MACS_peak_9806_lociStitched	chr19	14413721	14415065	1	1345	500.77439999999996
1_MACS_peak_10046_lociStitched	chr19	35454099	35455443	1	1345	726.7008
1_MACS_peak_11520_lociStitched	chr2	148483529	148484873	1	1345	592.032
1_MACS_peak_14557_lociStitched	chr3	196255210	196256554	1	1345	1599.6288
1_MACS_peak_847_lociStitched	chr1	79658532	79659875	1	1344	584.0707
1_MACS_peak_12062_lociStitched	chr20	2504816	2506159	1	1344	1262.4199999999998
1_MACS_peak_14279_lociStitched	chr3	143255020	143256363	1	1344	616.9742
1_MACS_peak_18290_lociStitched	chr7	150948314	150949657	1	1344	569.0291000000001
1_MACS_peak_18403_lociStitched	chr8	22525882	22527225	1	1344	916.3289
1_MACS_peak_1909_lociStitched	chr1	227057800	227059142	1	1343	845.0574
1_MACS_peak_15571_lociStitched	chr5	74532094	74533436	1	1343	549.9516
1_MACS_peak_16310_lociStitched	chr6	13260995	13262337	1	1343	721.9960000000001
1_MACS_peak_16918_lociStitched	chr6	90081875	90083217	1	1343	748.2991999999999
1_MACS_peak_5625_lociStitched	chr14	51134185	51135526	1	1342	836.3817
1_MACS_peak_5819_lociStitched	chr14	74162681	74164022	1	1342	631.4769
1_MACS_peak_7636_lociStitched	chr16	75299152	75300493	1	1342	762.8948999999999
1_MACS_peak_7692_lociStitched	chr16	84547937	84549278	1	1342	777.6459
1_MACS_peak_10551_lociStitched	chr19	55008921	55010262	1	1342	2365.3899
1_MACS_peak_12850_lociStitched	chr21	46197682	46199023	1	1342	680.8257000000001
1_MACS_peak_19648_lociStitched	chr9	127361264	127362605	1	1342	672.9138
1_MACS_peak_3179_lociStitched	chr11	46957747	46959087	1	1341	802.9279999999999
1_MACS_peak_3729_lociStitched	chr11	96000534	96001874	1	1341	718.642
1_MACS_peak_8969_lociStitched	chr18	2395172	2396512	1	1341	743.8340000000001
1_MACS_peak_20094_lociStitched	chrX	44401396	44402736	1	1341	1071.196
1_MACS_peak_20187_lociStitched	chrX	52004186	52005526	1	1341	1006.742
1_MACS_peak_5399_lociStitched	chr13	113422036	113423375	1	1340	630.4012
2_MACS_peak_15474_lociStitched	chr5	55007631	55008970	2	1331	730.0228000000001
1_MACS_peak_2577_lociStitched	chr10	95653223	95654561	1	1339	1008.852
1_MACS_peak_9402_lociStitched	chr19	1923071	1924409	1	1339	577.4807999999999
1_MACS_peak_10413_lociStitched	chr19	49016427	49017765	1	1339	924.8256
1_MACS_peak_12125_lociStitched	chr20	9392300	9393638	1	1339	581.6286
1_MACS_peak_12469_lociStitched	chr20	48954848	48956186	1	1339	574.6709999999999
1_MACS_peak_14438_lociStitched	chr3	183202317	183203655	1	1339	620.6981999999999
1_MACS_peak_14852_lociStitched	chr4	75071708	75073046	1	1339	711.5484
1_MACS_peak_17806_lociStitched	chr7	76588854	76590192	1	1339	1313.5146
1_MACS_peak_19671_lociStitched	chr9	129916236	129917574	1	1339	461.3424
1_MACS_peak_3057_lociStitched	chr11	18126578	18127915	1	1338	1629.6693
1_MACS_peak_10075_lociStitched	chr19	36347291	36348628	1	1338	712.8884
1_MACS_peak_12353_lociStitched	chr20	37520558	37521895	1	1338	731.6064
1_MACS_peak_13779_lociStitched	chr3	49840088	49841425	1	1338	1047.6732
1_MACS_peak_14067_lociStitched	chr3	112936750	112938087	1	1338	614.7526
1_MACS_peak_17935_lociStitched	chr7	101330983	101332320	1	1338	1436.7402
1_MACS_peak_20185_lociStitched	chrX	49686550	49687887	1	1338	685.7473
1_MACS_peak_388_lociStitched	chr1	26758314	26759650	1	1337	724.78
1_MACS_peak_3149_lociStitched	chr11	44116988	44118324	1	1337	907.9456
1_MACS_peak_258_lociStitched	chr1	19281888	19283223	1	1336	1067.733
1_MACS_peak_883_lociStitched	chr1	88806715	88808050	1	1336	816.3525000000001
1_MACS_peak_12841_lociStitched	chr21	45615561	45616896	1	1336	961.734
1_MACS_peak_15545_lociStitched	chr5	69344839	69346174	1	1336	865.881
1_MACS_peak_16769_lociStitched	chr6	45677705	45679040	1	1336	1148.634
1_MACS_peak_17757_lociStitched	chr7	73785644	73786979	1	1336	580.0575
1_MACS_peak_19345_lociStitched	chr9	71788347	71789682	1	1336	1215.6509999999998
1_MACS_peak_968_lociStitched	chr1	109289036	109290370	1	1335	1856.1276
1_MACS_peak_6458_lociStitched	chr15	57024644	57025978	1	1335	937.2684
1_MACS_peak_8275_lociStitched	chr17	37212684	37214018	1	1335	932.5994000000001
1_MACS_peak_15331_lociStitched	chr5	1167343	1168677	1	1335	907.5202
1_MACS_peak_20501_lociStitched	chrX	135829315	135830649	1	1335	681.007
1_MACS_peak_1549_lociStitched	chr1	172989045	172990378	1	1334	627.843
1_MACS_peak_7882_lociStitched	chr17	5014393	5015726	1	1334	792.3352000000001
1_MACS_peak_14979_lociStitched	chr4	103351629	103352962	1	1334	822.1944
1_MACS_peak_15413_lociStitched	chr5	33675673	33677006	1	1334	498.6753
1_MACS_peak_7073_lociStitched	chr16	4587830	4589162	1	1333	1136.3292
1_MACS_peak_7895_lociStitched	chr17	6757069	6758401	1	1333	638.9604
2_MACS_peak_12668_lociStitched	chr21	18937617	18938949	2	1247	579.9528
1_MACS_peak_15638_lociStitched	chr5	88596976	88598308	1	1333	685.98
1_MACS_peak_16363_lociStitched	chr6	24494798	24496130	1	1333	1073.4587999999999
1_MACS_peak_18686_lociStitched	chr8	80987405	80988737	1	1333	704.3616000000001
1_MACS_peak_20492_lociStitched	chrX	135055129	135056461	1	1333	1527.9372
1_MACS_peak_1816_lociStitched	chr1	212731659	212732990	1	1332	1063.3359
1_MACS_peak_4771_lociStitched	chr12	109231705	109233036	1	1332	709.9553999999999
2_MACS_peak_7378_lociStitched	chr16	30825048	30826379	2	1301	882.7192
1_MACS_peak_9274_lociStitched	chr18	62660765	62662096	1	1332	585.2407
1_MACS_peak_13948_lociStitched	chr3	72126230	72127561	1	1332	653.3879000000001
1_MACS_peak_17675_lociStitched	chr7	52364668	52365999	1	1332	588.0358
1_MACS_peak_18666_lociStitched	chr8	75896305	75897636	1	1332	667.3634
1_MACS_peak_763_lociStitched	chr1	59164652	59165982	1	1331	1321.222
1_MACS_peak_1401_lociStitched	chr1	157373223	157374553	1	1331	981.407
1_MACS_peak_3654_lociStitched	chr11	77750373	77751703	1	1331	874.076
1_MACS_peak_4358_lociStitched	chr12	50450812	50452142	1	1331	846.146
1_MACS_peak_5641_lociStitched	chr14	53257149	53258479	1	1331	834.5749999999999
1_MACS_peak_10141_lociStitched	chr19	39176349	39177679	1	1331	574.294
2_MACS_peak_20477_lociStitched	chrX	133522170	133523500	2	1221	527.079
1_MACS_peak_820_lociStitched	chr1	68201377	68202706	1	1330	1241.1531
1_MACS_peak_5626_lociStitched	chr14	51206057	51207386	1	1330	662.9052
1_MACS_peak_7609_lociStitched	chr16	71495301	71496630	1	1330	878.6019
1_MACS_peak_10577_lociStitched	chr19	55670773	55672102	1	1330	589.0128
2_MACS_peak_13426_lociStitched	chr22	51000848	51002177	2	1196	438.8358
1_MACS_peak_685_lociStitched	chr1	46663483	46664811	1	1329	941.2864
1_MACS_peak_18806_lociStitched	chr8	102914356	102915684	1	1329	747.1328
1_MACS_peak_1777_lociStitched	chr1	208107854	208109181	1	1328	460.0709
1_MACS_peak_6591_lociStitched	chr15	68406320	68407647	1	1328	647.7087
1_MACS_peak_7271_lociStitched	chr16	27385573	27386900	1	1328	650.0973
1_MACS_peak_15071_lociStitched	chr4	123653731	123655058	1	1328	833.4887
1_MACS_peak_16911_lociStitched	chr6	89325514	89326841	1	1328	513.0182
1_MACS_peak_1545_lociStitched	chr1	172412243	172413569	1	1327	1434.5994
1_MACS_peak_1783_lociStitched	chr1	209212165	209213491	1	1327	706.2275999999999
1_MACS_peak_3566_lociStitched	chr11	72144528	72145854	1	1327	1966.1927999999998
1_MACS_peak_8939_lociStitched	chr17	80550615	80551941	1	1327	867.3366
1_MACS_peak_10124_lociStitched	chr19	38714296	38715622	1	1327	778.4946
1_MACS_peak_11475_lociStitched	chr2	129381187	129382513	1	1327	985.6157999999999
1_MACS_peak_15298_lociStitched	chr4	187302154	187303480	1	1327	899.8235999999999
1_MACS_peak_16505_lociStitched	chr6	30922833	30924159	1	1327	823.8438
1_MACS_peak_9553_lociStitched	chr19	6600978	6602303	1	1326	1339.7075000000002
1_MACS_peak_10153_lociStitched	chr19	39435097	39436422	1	1326	755.2499999999999
1_MACS_peak_14291_lociStitched	chr3	148965472	148966797	1	1326	580.7475000000001
1_MACS_peak_17287_lociStitched	chr6	158329245	158330570	1	1326	840.1825
1_MACS_peak_18496_lociStitched	chr8	35448985	35450310	1	1326	595.0575
1_MACS_peak_4832_lociStitched	chr12	113425555	113426879	1	1325	654.1884
1_MACS_peak_5321_lociStitched	chr13	76123415	76124739	1	1325	1735.8963999999999
1_MACS_peak_12507_lociStitched	chr20	52463723	52465047	1	1325	766.7284
1_MACS_peak_19362_lociStitched	chr9	76593529	76594853	1	1325	697.6156000000001
1_MACS_peak_10717_lociStitched	chr2	10241176	10242499	1	1324	834.1514999999999
1_MACS_peak_211_lociStitched	chr1	15688271	15689593	1	1323	547.7046
1_MACS_peak_465_lociStitched	chr1	29556353	29557675	1	1323	740.32
1_MACS_peak_14008_lociStitched	chr3	100333023	100334345	1	1323	514.919
1_MACS_peak_15797_lociStitched	chr5	130588067	130589389	1	1323	776.6750000000001
1_MACS_peak_9101_lociStitched	chr18	23760999	23762320	1	1322	577.277
1_MACS_peak_13128_lociStitched	chr22	35626351	35627672	1	1322	750.328
1_MACS_peak_15926_lociStitched	chr5	141030212	141031533	1	1322	642.9307
1_MACS_peak_17039_lociStitched	chr6	113201080	113202401	1	1322	1086.7866999999999
1_MACS_peak_2832_lociStitched	chr10	126106200	126107520	1	1321	1451.34
1_MACS_peak_3950_lociStitched	chr11	129907617	129908937	1	1321	827.1120000000001
2_MACS_peak_4758_lociStitched	chr12	108296779	108298099	2	1309	709.236
1_MACS_peak_15743_lociStitched	chr5	116780492	116781812	1	1321	626.208
1_MACS_peak_16089_lociStitched	chr5	172570922	172572242	1	1321	1425.336
1_MACS_peak_19501_lociStitched	chr9	101558125	101559445	1	1321	750.552
2_MACS_peak_20332_lociStitched	chrX	100352360	100353680	2	1240	587.664
1_MACS_peak_4305_lociStitched	chr12	47819867	47821186	1	1320	1092.6596
1_MACS_peak_6665_lociStitched	chr15	75182055	75183374	1	1320	1842.2473
1_MACS_peak_8893_lociStitched	chr17	79603122	79604441	1	1320	1212.6886
1_MACS_peak_15777_lociStitched	chr5	125936347	125937666	1	1320	1686.7372
1_MACS_peak_4069_lociStitched	chr12	7282209	7283527	1	1319	882.6646
1_MACS_peak_5352_lociStitched	chr13	99128380	99129698	1	1319	754.8186
1_MACS_peak_9627_lociStitched	chr19	10196316	10197634	1	1319	946.8512000000001
1_MACS_peak_15586_lociStitched	chr5	76325740	76327058	1	1319	920.2276
1_MACS_peak_18661_lociStitched	chr8	75262160	75263478	1	1319	955.9454
1_MACS_peak_6783_lociStitched	chr15	84841070	84842387	1	1318	547.7402999999999
1_MACS_peak_7304_lociStitched	chr16	29350142	29351459	1	1318	528.6437999999999
2_MACS_peak_9918_lociStitched	chr19	18334751	18336068	2	1234	1217.4348
1_MACS_peak_12470_lociStitched	chr20	49099630	49100947	1	1318	1059.1314
1_MACS_peak_13870_lociStitched	chr3	57102092	57103409	1	1318	680.3621999999999
1_MACS_peak_20504_lociStitched	chrX	135938213	135939530	1	1318	542.0772000000001
1_MACS_peak_5416_lociStitched	chr13	114884146	114885462	1	1317	822.3684000000001
1_MACS_peak_12117_lociStitched	chr20	6103010	6104326	1	1317	610.0976
1_MACS_peak_18134_lociStitched	chr7	129359519	129360835	1	1317	553.7728
1_MACS_peak_1491_lociStitched	chr1	165567042	165568357	1	1316	933.387
1_MACS_peak_4861_lociStitched	chr12	117536142	117537457	1	1316	649.8729999999999
1_MACS_peak_5935_lociStitched	chr14	91371398	91372713	1	1316	618.576
1_MACS_peak_16930_lociStitched	chr6	91065289	91066604	1	1316	943.644
2_MACS_peak_745_lociStitched	chr1	54354930	54356244	2	1272	747.009
1_MACS_peak_4183_lociStitched	chr12	25173203	25174517	1	1315	510.48900000000003
1_MACS_peak_4266_lociStitched	chr12	33672999	33674313	1	1315	784.9836
1_MACS_peak_7041_lociStitched	chr16	3223401	3224715	1	1315	1230.561
1_MACS_peak_14145_lociStitched	chr3	127347891	127349205	1	1315	745.4322000000001
1_MACS_peak_368_lociStitched	chr1	26056299	26057612	1	1314	811.9591999999999
1_MACS_peak_13966_lociStitched	chr3	75833962	75835275	1	1314	1702.1732
1_MACS_peak_14284_lociStitched	chr3	148036744	148038057	1	1314	506.9493
1_MACS_peak_2493_lociStitched	chr10	81204262	81205574	1	1313	907.6415999999999
1_MACS_peak_7885_lociStitched	chr17	5144752	5146064	1	1313	971.9296
