REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_16171_lociStitched	chr5	179222086	179236345	2	7927	20374.6851	484	1	LTC4S,SQSTM1,MGAT4B,MIR1229	SQSTM1,C5orf45	MGAT4B	MGAT4B	1.1953	484	1
4_MACS_peak_18608_lociStitched	chr8	61807145	61830560	4	11015	20359.3425	485	1		LOC100130298	LOC100130298	LOC100130298	0.0762	485	1
1_MACS_peak_3790_lociStitched	chr11	109962127	109966777	1	4651	20347.935	486	1	ZC3H12C		ZC3H12C	ZC3H12C	0.3856	486	1
2_MACS_peak_3431_lociStitched	chr11	65654710	65668021	2	9389	20335.2147	487	1	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,TSGA10IP,CFL1,EFEMP2,C11orf68	CCDC85B	CCDC85B	1.7112	487	1
2_MACS_peak_15983_lociStitched	chr5	150629322	150638009	2	8646	20324.9739	488	1	GM2A	CCDC69,SLC36A3	GM2A	GM2A	0.81	488	1
1_MACS_peak_4765_lociStitched	chr12	109025232	109031925	1	6694	20283.8058	489	1	SELPLG	TMEM119	SELPLG	SELPLG	1.0249	489	1
3_MACS_peak_7809_lociStitched	chr17	1618542	1629159	3	6625	20241.3105	490	1	WDR81,C17orf91	SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	1.3929	490	1
2_MACS_peak_15332_lociStitched	chr5	1311956	1320094	2	7195	20180.6124	491	1	CLPTM1L	TERT	TERT	TERT	0.0602	491	1
3_MACS_peak_16561_lociStitched	chr6	32805024	32823388	3	8501	20176.5268	492	1	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	0.8127	492	1
2_MACS_peak_18672_lociStitched	chr8	77589853	77601089	2	11135	20157.384	493	1	ZFHX4,LOC100192378		LOC100192378	LOC100192378	0.306	493	1
1_MACS_peak_12136_lociStitched	chr20	10649891	10656337	1	6447	20156.642	494	1	JAG1		JAG1	JAG1	0.5164	494	1
2_MACS_peak_1324_lociStitched	chr1	154908156	154917504	2	8135	20132.7876	495	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	MIR4258	1.9555	495	1
2_MACS_peak_7747_lociStitched	chr16	88846292	88858183	2	8256	20127.8957	496	1	FAM38A	CDT1,APRT	FAM38A	CDT1	1.1042	496	1
2_MACS_peak_12099_lociStitched	chr20	4791735	4804812	2	7822	20112.426	497	1	RASSF2		RASSF2	RASSF2	0.4491	497	1
1_MACS_peak_3860_lociStitched	chr11	118658862	118663731	1	4870	20083.1643	498	1	DDX6		DDX6	DDX6	0.511	498	1
1_MACS_peak_18952_lociStitched	chr8	134579209	134586340	1	7132	20073.765	499	1	ST3GAL1		ST3GAL1	ST3GAL1	0.3622	499	1
1_MACS_peak_15904_lociStitched	chr5	139486081	139496234	1	10154	20072.481	500	1	PURA	C5orf53	PURA	PURA	1.0285	500	1
3_MACS_peak_3295_lociStitched	chr11	62357978	62369604	3	6850	20021.1346	501	1	TUT1,MTA2	ROM1,AHNAK,EEF1G,EML3,B3GAT3,GANAB	TUT1	EML3	1.1932	501	1
2_MACS_peak_16286_lociStitched	chr6	10520569	10534399	2	13732	20014.776	502	1	GCNT2	GCNT2	GCNT2	GCNT2	0.2275	502	1
1_MACS_peak_6683_lociStitched	chr15	75742410	75749245	1	6836	20001.944	503	1	SIN3A		SIN3A	SIN3A	0.3691	503	1
2_MACS_peak_6564_lociStitched	chr15	66788740	66798933	2	8119	19952.7975	504	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	1.9748	504	1
1_MACS_peak_10561_lociStitched	chr19	55126354	55137563	1	11210	19937.4483	505	1	LILRB1	LILRA2,LILRA1,LILRB1,LILRB4	LILRB1	LILRB1	0.7134	505	1
3_MACS_peak_16755_lociStitched	chr6	44213182	44233895	3	10643	19930.0486	506	1	HSP90AB1,SLC35B2,NFKBIE	SLC29A1,TMEM151B,TCTE1,AARS2	SLC35B2	SLC29A1	0.5608	506	1
2_MACS_peak_19108_lociStitched	chr9	5617227	5632693	2	10551	19929.4876	507	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.1854	507	1
2_MACS_peak_15273_lociStitched	chr4	186123531	186135812	2	10131	19921.0101	508	1	SNX25,KIAA1430		SNX25	SNX25	0.2813	508	1
4_MACS_peak_18316_lociStitched	chr7	156792832	156810300	4	10423	19889.0648	509	1	MNX1		MNX1	MNX1	1.1118	509	1
3_MACS_peak_376_lociStitched	chr1	26436679	26454295	3	11989	19870.848	510	1	PDIK1L	GRRP1,ZNF593,CNKSR1,TRIM63	PDIK1L	PDIK1L	0.8366	510	1
1_MACS_peak_18648_lociStitched	chr8	71312177	71318175	1	5999	19837.7852	511	1	NCOA2		NCOA2	NCOA2	0.1886	511	1
1_MACS_peak_18822_lociStitched	chr8	103872902	103879005	1	6104	19834.1397	512	1	AZIN1		AZIN1	AZIN1	0.7795	512	1
1_MACS_peak_18798_lociStitched	chr8	101730502	101735796	1	5295	19823.9124	513	1	PABPC1		PABPC1	PABPC1	0.8464	513	1
2_MACS_peak_6552_lociStitched	chr15	66078437	66086579	2	8020	19817.628	514	1	DENND4A		DENND4A	DENND4A	0.266	514	1
2_MACS_peak_17633_lociStitched	chr7	44611383	44623586	2	7009	19804.2487	515	1	DDX56,TMED4	OGDH,NPC1L1	DDX56	DDX56	0.5017	515	1
3_MACS_peak_3524_lociStitched	chr11	68032192	68050246	3	9692	19794.4056	516	1	C11orf24	LRP5	C11orf24	C11orf24	0.9425	516	1
3_MACS_peak_10416_lociStitched	chr19	49135890	49150241	3	8654	19794.3343	517	1	SEC1,DBP,CA11	SPACA4,SPHK2,FUT2,FAM83E,RPL18,NTN5	SEC1	SPHK2	0.5641	517	1
1_MACS_peak_3115_lociStitched	chr11	34071912	34076968	1	5057	19789.184	518	1	CAPRIN1		CAPRIN1	CAPRIN1	0.6358	518	1
1_MACS_peak_9177_lociStitched	chr18	47011396	47019485	1	8090	19763.0448	519	1	MIR1539,C18orf32,RPL17-C18ORF32,RPL17,U58,SNORD58C,SNORD58A,SNORD58B	DYM	U58	U58	1.9931	519	1
2_MACS_peak_8125_lociStitched	chr17	27274997	27280188	2	5144	19758.5033	520	1	PHF12	DHRS13	PHF12	DHRS13	1.827	520	1
2_MACS_peak_17892_lociStitched	chr7	99716021	99726541	2	6678	19751.3	521	1	CNPY4,MBLAC1,TAF6	COPS6,AP4M1,C7orf59,STAG3,ZNF3,MIR25,MIR93,MIR106B,MCM7,C7orf43,GAL3ST4,GPC2	MBLAC1	MBLAC1	1.1518	521	1
1_MACS_peak_9289_lociStitched	chr18	72162571	72169764	1	7194	19731.8376	522	1	CNDP2	CNDP1,FAM69C	CNDP2	CNDP2	0.6369	522	1
3_MACS_peak_17759_lociStitched	chr7	74057170	74073091	3	9373	19718.1585	523	1	GTF2I		GTF2I	GTF2I	0.1705	523	1
3_MACS_peak_6224_lociStitched	chr15	32869218	32884779	3	15242	19686.2211	524	1		ARHGAP11A,SCG5,LOC100288615	ARHGAP11A	ARHGAP11A	0.6607	524	1
3_MACS_peak_18705_lociStitched	chr8	86086943	86103746	3	9750	19681.3539	525	1	E2F5	C8orf59	E2F5	C8orf59	1.0777	525	1
3_MACS_peak_6863_lociStitched	chr15	91467319	91480062	3	8326	19550.3106	526	1	UNC45A,HDDC3	FES,MAN2A2,RCCD1	UNC45A	UNC45A	0.7988	526	1
2_MACS_peak_5885_lociStitched	chr14	81394450	81409722	2	10173	19523.7248	527	1	C14orf145	TSHR	C14orf145	C14orf145	0.1303	527	1
2_MACS_peak_10429_lociStitched	chr19	49375015	49384466	2	6554	19459.609	528	1	PPP1R15A,TULP2	NUCB1,HSD17B14,PLEKHA4	PPP1R15A	PPP1R15A	1.4483	528	1
1_MACS_peak_14972_lociStitched	chr4	100866374	100872881	1	6508	19448.7723	529	1	LOC256880,DNAJB14,H2AFZ		DNAJB14	DNAJB14	0.4364	529	1
2_MACS_peak_49_lociStitched	chr1	1668342	1678924	2	6892	19423.261	530	1	SLC35E2	SLC35E2B,CDK11B,CDK11A,NADK	SLC35E2	SLC35E2	0.8783	530	1
3_MACS_peak_16196_lociStitched	chr6	179884	195284	3	13953	19417.86	531	1			DUSP22	DUSP22	3.0805	531	1
5_MACS_peak_13532_lociStitched	chr3	15835356	15859238	5	13911	19404.125	532	1	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.1781	532	1
2_MACS_peak_6438_lociStitched	chr15	52968100	52976765	2	7853	19379.2725	533	1	KIAA1370		KIAA1370	KIAA1370	0.295	533	1
2_MACS_peak_3420_lociStitched	chr11	65477767	65488573	2	6005	19374.0774	534	1	KAT5,RNASEH2C	RELA	KAT5	KAT5	1.1523	534	1
2_MACS_peak_16381_lociStitched	chr6	26053778	26067507	2	6910	19366.1274	535	1	HIST1H1C	HIST1H3A,HIST1H4A,HIST1H3C,HFE,HIST1H4C,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB,HIST1H2BB,HIST1H1T	HIST1H1C	HIST1H3B	2.5406	535	1
1_MACS_peak_9179_lociStitched	chr18	47336179	47341468	1	5290	19326.006	536	1	SCARNA17,ACAA2		ACAA2	ACAA2	0.6313	536	1
1_MACS_peak_1683_lociStitched	chr1	200986852	200994797	1	7946	19284.8985	537	1	KIF21B		KIF21B	KIF21B	0.3642	537	1
1_MACS_peak_6199_lociStitched	chr15	30827732	30842585	1	14854	19283.6499	538	1		FAM7A2	FAM7A2	FAM7A2	0.1266	538	1
5_MACS_peak_19884_lociStitched	chr9	139962205	139991398	5	12346	19258.6221	539	1	UAP1L1,MAN1B1,C9orf140,LOC100289341	C9orf139,GRIN1,ABCA2,FUT7,NPDC1,ENTPD2,DPP7	LOC100289341	LOC100289341	0.6538	539	1
2_MACS_peak_3955_lociStitched	chr11	130045190	130053509	2	6923	19241.0151	540	1	ST14		ST14	ST14	0.4804	540	1
3_MACS_peak_16856_lociStitched	chr6	74224654	74234544	3	8371	19228.138	541	1	EEF1A1		EEF1A1	EEF1A1	1.3015	541	1
3_MACS_peak_1560_lociStitched	chr1	174959199	174973404	3	7834	19166.8065	542	1	CACYBP	MRPS14	CACYBP	CACYBP	0.89	542	1
1_MACS_peak_14229_lociStitched	chr3	135910123	135917517	1	7395	19142.3266	543	1	MSL2		MSL2	MSL2	0.4249	543	1
1_MACS_peak_18815_lociStitched	chr8	103664182	103670528	1	6347	19140.1706	544	1	KLF10		KLF10	KLF10	1.3756	544	1
5_MACS_peak_19011_lociStitched	chr8	145001903	145028618	5	13832	19133.283	545	1	PLEC,MIR661	GRINA,PARP10	PLEC	PARP10	1.5853	545	1
3_MACS_peak_283_lociStitched	chr1	22099213	22119067	3	7965	19131.3144	546	1	USP48	LDLRAD2	USP48	USP48	0.2546	546	1
1_MACS_peak_17561_lociStitched	chr7	32928197	32933660	1	5464	19105.7499	547	1	KBTBD2	RP9P	KBTBD2	KBTBD2	0.659	547	1
1_MACS_peak_3943_lociStitched	chr11	128561944	128567364	1	5421	19010.108	548	1	FLI1		FLI1	FLI1	0.6939	548	1
2_MACS_peak_7361_lociStitched	chr16	30537009	30547997	2	6494	18955.3988	549	1	ZNF768,ZNF747	ZNF764,ZNF688,ZNF785	ZNF747	ZNF747	1.3669	549	1
1_MACS_peak_9166_lociStitched	chr18	45454330	45459461	1	5132	18942.1127	550	1	SMAD2		SMAD2	SMAD2	0.3234	550	1
2_MACS_peak_2992_lociStitched	chr11	8703022	8711955	2	8865	18908.4811	551	1	RPL27A,SNORA3,SNORA45	TRIM66	SNORA45	SNORA45	1.8808	551	1
5_MACS_peak_13237_lociStitched	chr22	39398556	39421814	5	10233	18873.867	552	1	APOBEC3C,APOBEC3D	APOBEC3A,APOBEC3B,APOBEC3F	APOBEC3C	APOBEC3C	1.1645	552	1
1_MACS_peak_10579_lociStitched	chr19	55764352	55772243	1	7892	18868.1701	553	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	0.7855	553	1
1_MACS_peak_6202_lociStitched	chr15	30916110	30921524	1	5415	18864.0002	554	1	ARHGAP11B		ARHGAP11B	ARHGAP11B	0.9767	554	1
4_MACS_peak_689_lociStitched	chr1	46786202	46807216	4	12464	18862.1664	555	1	NSUN4	UQCRH,LRRC41	NSUN4	UQCRH	0.6285	555	1
2_MACS_peak_6196_lociStitched	chr15	30707909	30722920	2	14312	18832.8006	556	1		CHRFAM7A	CHRFAM7A	CHRFAM7A	0.1149	556	1
2_MACS_peak_9229_lociStitched	chr18	55285727	55299274	2	7094	18799.1719	557	1	NARS	FECH	NARS	NARS	0.5466	557	1
1_MACS_peak_6227_lociStitched	chr15	32905446	32912308	1	6863	18756.5908	558	1	ARHGAP11A	SCG5	ARHGAP11A	ARHGAP11A	0.6607	558	1
5_MACS_peak_20430_lociStitched	chrX	128902937	128921652	5	12239	18756.173	559	1	XPNPEP2,SASH3		SASH3	SASH3	0.6509	559	1
2_MACS_peak_5603_lociStitched	chr14	50085526	50103252	2	11761	18745.245	560	1	MGAT2,RPL36AL,C14orf104	PPIL5,RPS29	MGAT2	MGAT2	0.7742	560	1
2_MACS_peak_3493_lociStitched	chr11	67167563	67178129	2	8475	18745.1406	561	1	TBC1D10C,PPP1CA	RAD9A,CARNS1,RPS6KB2,CABP4,POLD4,CLCF1,PTPRCAP,CORO1B,GPR152	TBC1D10C	TBC1D10C	1.2042	561	1
1_MACS_peak_4200_lociStitched	chr12	26305939	26313096	1	7158	18702.6724	562	1		SSPN,BHLHE41	BHLHE41	BHLHE41	4.557	562	1
2_MACS_peak_8135_lociStitched	chr17	27914947	27928284	2	8264	18675.8011	563	1	ANKRD13B,GIT1	TP53I13,ABHD15,CORO6	ANKRD13B	TP53I13	1.1652	563	1
2_MACS_peak_2183_lociStitched	chr10	22282562	22295150	2	12289	18645.3456	564	1	DNAJC1		DNAJC1	DNAJC1	0.1318	564	1
1_MACS_peak_17668_lociStitched	chr7	50319648	50324296	1	4649	18633.3672	565	1		IKZF1	IKZF1	IKZF1	0.5601	565	1
1_MACS_peak_18051_lociStitched	chr7	116592477	116598877	1	6401	18620.8	566	1	ST7,ST7OT4,ST7OT1		ST7OT1	ST7OT1	1.6212	566	1
1_MACS_peak_2651_lociStitched	chr10	102128968	102135772	1	6805	18613.0224	567	1	NCRNA00263	SCD,PKD2L1	NCRNA00263	NCRNA00263	0.8134	567	1
3_MACS_peak_15003_lociStitched	chr4	108949383	108960404	3	10533	18589.1207	568	1	HADH		HADH	HADH	0.6079	568	1
2_MACS_peak_7551_lociStitched	chr16	68117845	68126122	2	8228	18581.865	569	1	NFATC3		NFATC3	NFATC3	0.2433	569	1
1_MACS_peak_6131_lociStitched	chr15	20884543	20894719	1	10177	18557.9712	570	1	BCL8		BCL8	BCL8	0.54	570	1
1_MACS_peak_18240_lociStitched	chr7	148578428	148582923	1	4496	18556.259	571	1	EZH2		EZH2	EZH2	0.3406	571	1
1_MACS_peak_13308_lociStitched	chr22	41839763	41844680	1	4918	18549.8742	572	1	TOB2	ACO2,PHF5A	TOB2	TOB2	0.8606	572	1
5_MACS_peak_9368_lociStitched	chr19	1258054	1277402	5	10895	18537.3188	573	1	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	ATP5D	0.9631	573	1
1_MACS_peak_19311_lociStitched	chr9	68447239	68458485	1	11247	18510.916	574	1	LOC642236		LOC642236	LOC642236	0.7529	574	1
3_MACS_peak_8132_lociStitched	chr17	27886935	27900256	3	9212	18510.8616	575	1	TP53I13,ABHD15	ANKRD13B,GIT1,CORO6	ABHD15	ABHD15	1.1313	575	1
2_MACS_peak_16014_lociStitched	chr5	156692372	156701718	2	9145	18505.08	576	1	CYFIP2		CYFIP2	CYFIP2	0.2	576	1
2_MACS_peak_2600_lociStitched	chr10	98026803	98036000	2	9168	18489.6488	577	1	BLNK	DNTT	BLNK	BLNK	0.3048	577	1
1_MACS_peak_14983_lociStitched	chr4	103745310	103751188	1	5879	18474.554	578	1	UBE2D3	CISD2	UBE2D3	CISD2	0.8467	578	1
1_MACS_peak_18847_lociStitched	chr8	110550753	110556276	1	5524	18465.5982	579	1	EBAG9		EBAG9	EBAG9	0.6574	579	1
4_MACS_peak_7233_lociStitched	chr16	22194659	22208290	4	10450	18461.8264	580	1		EEF2K	EEF2K	EEF2K	0.1288	580	1
2_MACS_peak_17689_lociStitched	chr7	56117638	56133448	2	9130	18450.27	581	1	CCT6A,SNORA15,SUMF2,PSPH	PHKG1,CHCHD2	SNORA15	SNORA15	0.8045	581	1
2_MACS_peak_16450_lociStitched	chr6	27856474	27871705	2	11308	18411.2328	582	1	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	1.4724	582	1
1_MACS_peak_4696_lociStitched	chr12	98906701	98912841	1	6141	18407.72	583	1	TMPO,LOC100128191		LOC100128191	LOC100128191	1.4444	583	1
3_MACS_peak_7814_lociStitched	chr17	1725911	1739180	3	9838	18358.9884	584	1	RPA1,SMYD4		SMYD4	SMYD4	0.4017	584	1
1_MACS_peak_20271_lociStitched	chrX	70750665	70762888	1	12224	18357.7237	585	1	OGT,BCYRN1	ACRC,INGX	OGT	OGT	0.4088	585	1
1_MACS_peak_3321_lociStitched	chr11	62646727	62652087	1	5361	18350.496	586	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	1.8903	586	1
2_MACS_peak_16027_lociStitched	chr5	158631854	158640557	2	7182	18347.6646	587	1	RNF145	UBLCP1	RNF145	RNF145	0.3796	587	1
1_MACS_peak_16173_lociStitched	chr5	179244296	179250452	1	6157	18328.8744	588	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	MGAT4B	1.1953	588	1
3_MACS_peak_1476_lociStitched	chr1	162596157	162610517	3	8212	18304.692	589	1	DDR2		DDR2	DDR2	0.201	589	1
1_MACS_peak_16745_lociStitched	chr6	43737176	43742169	1	4994	18294.352	590	1	VEGFA		VEGFA	VEGFA	0.7633	590	1
1_MACS_peak_17553_lociStitched	chr7	30632730	30637939	1	5210	18266.9212	591	1	GARS		GARS	GARS	0.4616	591	1
3_MACS_peak_6258_lociStitched	chr15	40329721	40348702	3	12958	18259.722	592	1	SRP14	BMF	SRP14	BMF	0.647	592	1
2_MACS_peak_9172_lociStitched	chr18	46453886	46462942	2	6967	18246.0288	593	1	SMAD7		SMAD7	SMAD7	1.4016	593	1
3_MACS_peak_7009_lociStitched	chr16	2721776	2738341	3	9234	18234.752	594	1	KCTD5	FLJ42627,PRSS27	KCTD5	KCTD5	0.4276	594	1
1_MACS_peak_2490_lociStitched	chr10	81001346	81010996	1	9651	18206.655	595	1	ZMIZ1		PPIF	PPIF	NONE	595	1
2_MACS_peak_19591_lociStitched	chr9	117145283	117160978	2	8881	18179.5185	596	1	AKNA		AKNA	AKNA	0.4095	596	1
2_MACS_peak_12531_lociStitched	chr20	55963939	55974638	2	7603	18149.7836	597	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.6988	597	1
1_MACS_peak_17191_lociStitched	chr6	143263303	143270045	1	6743	18105.641	598	1	HIVEP2		HIVEP2	HIVEP2	0.1762	598	1
1_MACS_peak_5905_lociStitched	chr14	89254092	89260098	1	6007	18105.087	599	1	EML5	TTC8	EML5	EML5	0.1969	599	1
1_MACS_peak_9087_lociStitched	chr18	20713122	20717626	1	4505	18085.3616	600	1	CABLES1	CABLES1	CABLES1	CABLES1	0.2639	600	1
2_MACS_peak_19651_lociStitched	chr9	127622510	127636616	2	10115	18037.3422	601	1	ARPC5L,RPL35	WDR38	ARPC5L	ARPC5L	0.8497	601	1
1_MACS_peak_20054_lociStitched	chrX	30589319	30597455	1	8137	18033.444	602	1	CXorf21		CXorf21	CXorf21	0.6784	602	1
1_MACS_peak_18137_lociStitched	chr7	129587655	129593334	1	5680	18031.9608	603	1	UBE2H		UBE2H	UBE2H	0.2487	603	1
1_MACS_peak_5952_lociStitched	chr14	91879465	91886021	1	6557	18009.9876	604	1	CCDC88C		CCDC88C	CCDC88C	0.3336	604	1
1_MACS_peak_1207_lociStitched	chr1	149574847	149581248	1	6402	18003.4526	605	1	LOC728855	PPIAL4A	PPIAL4A	PPIAL4A	0.0557	605	1
4_MACS_peak_10003_lociStitched	chr19	28911893	28939907	4	12630	17998.995	606	1			LOC148145	LOC148145	NONE	606	1
2_MACS_peak_7370_lociStitched	chr16	30661396	30672977	2	7173	17982.9768	607	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.179	607	1
2_MACS_peak_6616_lociStitched	chr15	70387048	70393878	2	6790	17982.024	608	1	TLE3	MIR629	TLE3	TLE3	0.3917	608	1
4_MACS_peak_13448_lociStitched	chr3	5013990	5029289	4	10901	17959.4961	609	1	BHLHE40		BHLHE40	BHLHE40	1.0887	609	1
1_MACS_peak_278_lociStitched	chr1	21615631	21622906	1	7276	17954.7	610	1	ECE1	ECE1	ECE1	ECE1	0.236	610	1
3_MACS_peak_2081_lociStitched	chr10	5929579	5947876	3	12368	17947.5273	611	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.365	611	1
1_MACS_peak_11928_lociStitched	chr2	232570131	232576333	1	6203	17937.4244	612	1	PTMA	MIR1244-1	PTMA	PTMA	1.2648	612	1
2_MACS_peak_6115_lociStitched	chr14	106347321	106358855	2	5417	17896.1544	613	1		KIAA0125	KIAA0125	KIAA0125	0.0055	613	1
2_MACS_peak_1752_lociStitched	chr1	206131461	206140072	2	8356	17884.1859	614	1	FAM72A		FAM72A	FAM72A	0.5771	614	1
2_MACS_peak_13944_lociStitched	chr3	71174884	71184957	2	7955	17875.5458	615	1	FOXP1		MIR1284	MIR1284	NONE	615	1
2_MACS_peak_17336_lociStitched	chr6	168226932	168238146	2	11154	17873.9946	616	1	MLLT4,C6orf124	C6orf123	MLLT4	MLLT4	0.1863	616	1
2_MACS_peak_15007_lociStitched	chr4	109279156	109295050	2	9804	17836.2468	617	1			LOC641518	LOC641518	NONE	617	1
2_MACS_peak_329_lociStitched	chr1	24284136	24292135	2	6789	17833.7705	618	1	PNRC2	CNR2,SRSF10	PNRC2	PNRC2	1.4022	618	1
4_MACS_peak_7724_lociStitched	chr16	87798451	87815013	4	9519	17825.6806	619	1	KLHDC4		KLHDC4	KLHDC4	0.095	619	1
2_MACS_peak_16402_lociStitched	chr6	26355471	26367856	2	10017	17804.676	620	1	BTN3A2	BTN3A2,BTN2A2,BTN3A1	BTN3A2	BTN3A2	0.7344	620	1
3_MACS_peak_12693_lociStitched	chr21	30436158	30453789	3	12357	17789.679	621	1	C21orf7,CCT8	USP16,RWDD2B	CCT8	CCT8	0.6064	621	1
2_MACS_peak_5422_lociStitched	chr13	115021945	115032906	2	10928	17784.2225	622	1	CDC16	UPF3A,ZNF828	UPF3A	UPF3A	0.7981	622	1
1_MACS_peak_3403_lociStitched	chr11	65221647	65226302	1	4656	17783.962	623	1		NEAT1,MIR612,MALAT1	MIR612	NEAT1	7.2545	623	1
1_MACS_peak_15751_lociStitched	chr5	118603793	118614691	1	10899	17761.5604	624	1	TNFAIP8		TNFAIP8	TNFAIP8	0.4871	624	1
2_MACS_peak_9151_lociStitched	chr18	42330441	42342498	2	8007	17750.3154	625	1	SETBP1		SETBP1	SETBP1	0.2759	625	1
2_MACS_peak_6972_lociStitched	chr16	2009263	2023149	2	9744	17736.5878	626	1	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,RPS2,SNORA10,SNORA64	GFER,SYNGR3,NPW,HS3ST6,SEPX1,RPL3L,NOXO1,ZNF598	RNF151	RNF151	1.1397	626	1
1_MACS_peak_1404_lociStitched	chr1	158978261	158986786	1	8526	17714.0975	627	1	IFI16		IFI16	IFI16	0.4148	627	1
4_MACS_peak_7344_lociStitched	chr16	30343533	30368448	4	12844	17692.1415	628	1	LOC595101,CD2BP2,TBC1D10B	MYLPF,ZNF48,SEPT1	LOC595101	MYLPF	0.7694	628	1
1_MACS_peak_15263_lociStitched	chr4	185454293	185460913	1	6621	17682.682	629	1			IRF2	IRF2	0.4949	629	1
2_MACS_peak_13934_lociStitched	chr3	69127889	69145203	2	14547	17677.594	630	1	ARL6IP5,UBA3	MIR3136,TMF1,LMOD3	ARL6IP5	ARL6IP5	0.5592	630	1
1_MACS_peak_18397_lociStitched	chr8	22297039	22302652	1	5614	17671.4079	631	1	PPP3CC		PPP3CC	PPP3CC	0.2601	631	1
3_MACS_peak_8670_lociStitched	chr17	62197831	62210421	3	11759	17666.288	632	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.5393	632	1
1_MACS_peak_4344_lociStitched	chr12	49759380	49765231	1	5852	17651.2968	633	1	SPATS2	TROAP,DNAJC22,LOC100335030,C1QL4	SPATS2	TROAP	0.4021	633	1
1_MACS_peak_17817_lociStitched	chr7	86844603	86850671	1	6069	17627.54	634	1	C7orf23		C7orf23	C7orf23	0.6735	634	1
2_MACS_peak_19147_lociStitched	chr9	21985532	21996991	2	10978	17627.3797	635	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.5235	635	1
1_MACS_peak_19460_lociStitched	chr9	97364746	97371315	1	6570	17620.0287	636	1	FBP1	FBP2	FBP2	FBP2	0.0887	636	1
3_MACS_peak_7721_lociStitched	chr16	87415802	87428355	3	9707	17619.3908	637	1	MAP1LC3B,FBXO31		FBXO31	FBXO31	0.2918	637	1
2_MACS_peak_4473_lociStitched	chr12	56545007	56554164	2	6147	17605.2482	638	1	MYL6B,MYL6	PA2G4,RPL41,ZC3H10,ESYT1,SMARCC2	MYL6	ZC3H10	1.2784	638	1
2_MACS_peak_19312_lociStitched	chr9	68723584	68732540	2	8874	17603.9136	639	1	LOC100132352		LOC100132352	LOC100132352	0.6825	639	1
1_MACS_peak_18238_lociStitched	chr7	148394230	148398205	1	3976	17602.4925	640	1	CUL1		CUL1	CUL1	0.276	640	1
1_MACS_peak_1230_lociStitched	chr1	150335309	150340211	1	4903	17600.1408	641	1	RPRD2	PRPF3	RPRD2	RPRD2	0.2531	641	1
1_MACS_peak_16846_lociStitched	chr6	73328815	73335021	1	6207	17579.7362	642	1	KCNQ5		KCNQ5	KCNQ5	0.1073	642	1
2_MACS_peak_7021_lociStitched	chr16	3011940	3021262	2	8120	17577.5632	643	1	KREMEN2,PAQR4	FLYWCH1,LOC283875,CLDN9,TNFRSF12A,PKMYT1,CLDN6	KREMEN2	KREMEN2	1.2903	643	1
3_MACS_peak_17098_lociStitched	chr6	126101278	126120801	3	8969	17531.654	644	1	NCOA7	HEY2	NCOA7	HEY2	0.5585	644	1
1_MACS_peak_8439_lociStitched	chr17	43223948	43229512	1	5565	17501.562	645	1	HEXIM1	ACBD4,HEXIM2,PLCD3	HEXIM1	HEXIM1	1.2455	645	1
4_MACS_peak_16584_lociStitched	chr6	33376736	33396590	4	11649	17497.3302	646	1	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	CUTA	CUTA	0.6388	646	1
4_MACS_peak_14620_lociStitched	chr4	1851833	1875488	4	8822	17462.121	647	1	WHSC1,LETM1	WHSC1	LETM1	WHSC1	0.1686	647	1
