REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
4_MACS_peak_27875_lociStitched	chr8	146010073	146031025	4	9987	18521.568	3427.7472	465	ZNF517,ZNF34,RPL8	ZNF7,ZNF251,COMMD5	RPL8	RPL8	1.0036	465	1
4_MACS_peak_6944_lociStitched	chr12	109161984	109181270	4	9979	42541.0588	3554.4098	466	SSH1	CORO1C,SSH1	CORO1C	CORO1C	0.6376	466	1
1_MACS_peak_16055_lociStitched	chr2	217079187	217089128	1	9942	46108.3462	2443.4978	467			XRCC5	XRCC5	NONE	467	1
3_MACS_peak_26003_lociStitched	chr7	101921346	101935865	3	9919	21453.2744	2652.6213	468	CUX1,SH2B2	MIR4285	SH2B2	SH2B2	0.9971000000000001	468	1
2_MACS_peak_28756_lociStitched	chr9	117368898	117380292	2	9915	29703.0186	2143.2114	469	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.8333	469	1
1_MACS_peak_23105_lociStitched	chr5	175076622	175086527	1	9906	25094.3175	2299.941	470	HRH2	HRH2	HRH2	HRH2	0.33840000000000003	470	1
2_MACS_peak_17178_lociStitched	chr20	62358005	62371005	2	9893	31509.4	2447.9	471	ZGPAT,LIME1	TNFRSF6B,SLC2A4RG,ARFRP1	LIME1	LIME1	0.9585000000000001	471	1
1_MACS_peak_17732_lociStitched	chr22	24822652	24832535	1	9884	56029.6919	2048.7459	472	ADORA2A,C22orf45		ADORA2A	ADORA2A	2.1917999999999997	472	1
3_MACS_peak_2080_lociStitched	chr1	179048936	179061407	3	9852	58109.8716	3173.8695	473	TOR3A		TOR3A	TOR3A	2.2579	473	1
3_MACS_peak_8225_lociStitched	chr14	63936544	63951846	3	9826	14305.8398	1172.1332	474	PPP2R5E		PPP2R5E	PPP2R5E	0.06860000000000001	474	1
4_MACS_peak_26291_lociStitched	chr7	128162788	128178284	4	9798	31534.36	2865.2104	475		METTL2B	METTL2B	METTL2B	1.1346	475	1
3_MACS_peak_6901_lociStitched	chr12	106529304	106543819	3	9785	22479.3805	2320.9485	476	NUAK1		NUAK1	NUAK1	0.19669999999999999	476	1
4_MACS_peak_15080_lociStitched	chr2	109829443	109843143	4	9782	40549.26	3050.99	477	SH3RF3		MIR4265	MIR4265	NONE	477	1
1_MACS_peak_4912_lociStitched	chr11	65336106	65345886	1	9781	26463.702	2002.944	478	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	2.0667999999999997	478	1
4_MACS_peak_19597_lociStitched	chr3	148707952	148728276	4	9781	19927.682	3501.8252	479	GYG1		GYG1	GYG1	0.3386	479	1
4_MACS_peak_12430_lociStitched	chr18	23746882	23771969	4	9778	26399.0501	3652.6672	480	PSMA8	TAF4B	PSMA8	PSMA8	0.2917	480	1
1_MACS_peak_17993_lociStitched	chr22	39539840	39549616	1	9777	21170.9056	1897.5216	481	CBX7	APOBEC3H	CBX7	CBX7	0.607	481	1
2_MACS_peak_19682_lociStitched	chr3	156391079	156405787	2	9775	30323.4836	3956.452	482	TIPARP,LOC100287227		TIPARP	TIPARP	0.6119	482	1
4_MACS_peak_24239_lociStitched	chr6	88625678	88637286	4	9773	31353.208	2611.8	483			SPACA1	SPACA1	NONE	483	1
3_MACS_peak_5517_lociStitched	chr11	118887846	118902011	3	9760	31535.5395	2891.0765	484	TRAPPC4,MIR3656,RPS25,SLC37A4	FOXR1,CCDC84,VPS11,RPL23AP64,HYOU1	MIR3656	MIR3656	1.6069	484	1
2_MACS_peak_17611_lociStitched	chr22	19405748	19421161	2	9752	39936.6243	3062.5631	485	MRPL40,HIRA	CDC45,C22orf39,UFD1L	HIRA	UFD1L	0.5816	485	1
4_MACS_peak_4777_lociStitched	chr11	60666272	60684114	4	9752	41600.4072	3791.425	486	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	PRPF19	ZP1	0.9139000000000002	486	1
3_MACS_peak_721_lociStitched	chr1	44289874	44305788	3	9749	23716.6342	3267.1442	487	ST3GAL3		ARTN	ARTN	NONE	487	1
3_MACS_peak_13248_lociStitched	chr19	16180358	16198230	3	9743	47140.9744	3208.024	488	TPM4	FLJ25328,RAB8A,HSH2D	TPM4	HSH2D	2.094	488	1
3_MACS_peak_11641_lociStitched	chr17	46124132	46134964	3	9735	31787.5872	1894.5168	489	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	NFE2L1	1.2842	489	1
3_MACS_peak_2718_lociStitched	chr1	230268186	230287409	3	9703	26546.963	4463.5806	490	GALNT2		GALNT2	GALNT2	0.4977999999999999	490	1
2_MACS_peak_20776_lociStitched	chr4	78736000	78749567	2	9691	40865.1607	2617.0743	491	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.28409999999999996	491	1
1_MACS_peak_23599_lociStitched	chr6	27774511	27784200	1	9690	39295.6773	2040.5034	492	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2BL,HIST1H2AJ	HIST1H4J,HIST1H2BN,HIST1H2AL,HIST1H4K,HIST1H2AK	HIST1H3H	HIST1H2BN	3.8052	492	1
3_MACS_peak_13086_lociStitched	chr19	10329539	10347840	3	9682	38662.6926	3006.8543	493	MIR4322,S1PR2	MRPL4,ICAM1,ICAM4,DNMT1	MIR4322	MIR4322	0.3867	493	1
2_MACS_peak_28152_lociStitched	chr9	35066073	35080669	2	9662	27424.4244	2744.048	494	VCP,FANCG	C9orf131,PIGO,STOML2,KIAA1539	VCP	STOML2	1.0566	494	1
4_MACS_peak_13338_lociStitched	chr19	19050255	19061447	4	9661	24155.6936	2144.3872	495	HOMER3	DDX49,GDF1,COPE,HOMER3	HOMER3	DDX49	0.46729999999999994	495	1
4_MACS_peak_4870_lociStitched	chr11	64611565	64634558	4	9655	43279.7239	3996.1834	496	CDC42BPG,EHD1	MAP4K2,MEN1,MIR192,MIR194-2	CDC42BPG	MEN1	0.0678	496	1
2_MACS_peak_16149_lociStitched	chr2	227655446	227666654	2	9654	21648.252	1852.6824	497	IRS1	RHBDD1	IRS1	IRS1	0.3456	497	1
4_MACS_peak_18201_lociStitched	chr22	50962057	50979093	4	9652	31951.018	2621.8404	498	NCAPH2,SCO2,TYMP,ODF3B	ADM2,MIOX,KLHDC7B,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	ODF3B	1.0754000000000001	498	1
3_MACS_peak_6548_lociStitched	chr12	68752121	68770340	3	9645	57459.0822	3663.8409	499		MDM1	MDM1	NONE	NONE	499	1
2_MACS_peak_18662_lociStitched	chr3	46245542	46257154	2	9639	64558.0752	3026.0872	500	CCR1	CCR3	CCR1	CCR1	2.9455	500	1
3_MACS_peak_9411_lociStitched	chr15	75352841	75370804	3	9630	24955.9959	2985.4506	501		PPCDC	PPCDC	PPCDC	1.4635	501	1
5_MACS_peak_4363_lociStitched	chr11	9584152	9599833	5	9621	14853.0432	2494.8471	502	WEE1		WEE1	WEE1	0.3255	502	1
3_MACS_peak_10878_lociStitched	chr17	2294396	2306167	3	9612	39505.8302	1795.0775	503	MNT	LOC284009	MNT	MNT	1.3891	503	1
2_MACS_peak_7343_lociStitched	chr13	30943680	30957839	2	9602	22449.0945	1292.7167	504	LOC100188949		LOC100188949	LOC100188949	0.45219999999999994	504	1
3_MACS_peak_13174_lociStitched	chr19	12898837	12918235	3	9592	31558.6062	3243.3456	505	JUNB,RNASEH2A,PRDX2	BEST2,MAST1,HOOK2,RTBDN	PRDX2	PRDX2	1.0629	505	1
2_MACS_peak_20139_lociStitched	chr3	196357938	196371438	2	9577	48311.1	3775.95	506	LRRC33		LRRC33	LRRC33	0.8598	506	1
4_MACS_peak_5163_lociStitched	chr11	78127249	78140041	4	9557	20675.7096	2545.608	507	GAB2		GAB2	NONE	NONE	507	1
3_MACS_peak_15802_lociStitched	chr2	192530865	192546120	3	9549	41496.651	2736.747	508	OBFC2A		OBFC2A	OBFC2A	1.8363	508	1
2_MACS_peak_5456_lociStitched	chr11	115090772	115102424	2	9538	71272.9536	2692.7772	509	CADM1		CADM1	CADM1	0.3404	509	1
3_MACS_peak_19191_lociStitched	chr3	111386567	111403154	3	9533	20206.2834	2831.4009	510	PLCXD2	PHLDB2	PLCXD2	PLCXD2	0.04479999999999999	510	1
4_MACS_peak_9645_lociStitched	chr15	90573901	90591759	4	9529	29869.2908	3178.724	511	ZNF710		ZNF710	ZNF710	0.7686999999999999	511	1
3_MACS_peak_2608_lociStitched	chr1	223899599	223915465	3	9523	17157.4924	3395.324	512	CAPN2	CAPN8	CAPN2	CAPN2	0.11650000000000002	512	1
2_MACS_peak_2715_lociStitched	chr1	230238343	230248918	2	9520	35475.9525	3136.545	513	GALNT2		GALNT2	GALNT2	0.4977999999999999	513	1
3_MACS_peak_7489_lociStitched	chr13	46269305	46280613	3	9516	27342.744	1267.6268	514	SPERT		SPERT	SPERT	1.1	514	1
2_MACS_peak_6323_lociStitched	chr12	51712018	51722197	2	9498	40366.8603	2547.8037	515	BIN2	SMAGP,CELA1	BIN2	BIN2	0.6990999999999999	515	1
2_MACS_peak_26849_lociStitched	chr8	27248563	27264461	2	9492	26497.1966	3060.365	516	PTK2B		PTK2B	PTK2B	0.6912999999999999	516	1
3_MACS_peak_27473_lociStitched	chr8	103659090	103669695	3	9484	11765.187	1105.041	517	KLF10		KLF10	KLF10	0.6978	517	1
2_MACS_peak_24515_lociStitched	chr6	117859081	117871588	2	9482	21255.6465	2281.2768	518	DCBLD1		GOPC	GOPC	NONE	518	1
2_MACS_peak_20311_lociStitched	chr4	10096209	10109319	2	9468	34973.547	2205.102	519	WDR1	MIR3138	WDR1	WDR1	0.7446	519	1
4_MACS_peak_12072_lociStitched	chr17	74775852	74788887	4	9465	23556.852	1933.0905	520		MFSD11,MIR636,SRSF2	MFSD11	MIR636	1.9374000000000002	520	1
2_MACS_peak_11443_lociStitched	chr17	38251364	38261637	2	9459	25912.6152	2509.6939	521	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	NR1D1	1.2977999999999998	521	1
4_MACS_peak_17758_lociStitched	chr22	27053279	27071282	4	9458	24687.5139	3651.0084	522	MIAT	CRYBA4,CRYBB1	MIAT	CRYBB1	1.5379	522	1
2_MACS_peak_11215_lociStitched	chr17	27045982	27056758	2	9452	40706.34	2328.6936	523	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	SNORD4B	3.1641	523	1
2_MACS_peak_15152_lociStitched	chr2	112455819	112465782	2	9444	72749.826	2634.2172	524			ANAPC1	ANAPC1	NONE	524	1
2_MACS_peak_20246_lociStitched	chr4	5705236	5715663	2	9439	22990.4923	1736.0955	525	EVC,EVC2		EVC2	EVC2	0.10760000000000002	525	1
2_MACS_peak_2110_lociStitched	chr1	181095560	181105292	2	9435	29142.474	2613.042	526		IER5	IER5	IER5	0.6095999999999999	526	1
2_MACS_peak_4024_lociStitched	chr10	112172429	112185418	2	9433	29270.7115	2593.9033	527			DUSP5	DUSP5	2.168	527	1
3_MACS_peak_23879_lociStitched	chr6	42737760	42752391	3	9433	45749.6739	2627.7276	528		LOC442211,KIAA0240,PRPH2,TBCC	TBCC	TBCC	0.9944999999999999	528	1
4_MACS_peak_27870_lociStitched	chr8	145732396	145754758	4	9431	28024.0584	3235.7814	529	GPT,MFSD3,LRRC14,RECQL4,LRRC24,MGC70857,ARHGAP39	KIFC2,PPP1R16A,CYHR1,FOXH1	LRRC14	LRRC14	0.5327999999999999	529	1
2_MACS_peak_9137_lociStitched	chr15	55568490	55583261	2	9430	23484.4129	2524.3639	530	RAB27A	PIGB,RAB27A	RAB27A	RAB27A	0.18129999999999996	530	1
2_MACS_peak_10911_lociStitched	chr17	4267910	4281166	2	9425	50633.9432	2899.0872	531	UBE2G1		UBE2G1	UBE2G1	0.0605	531	1
1_MACS_peak_22746_lociStitched	chr5	140885964	140895383	1	9420	21409.387	1572.0311	532	PCDHGB3,PCDHGB1,PCDHGA2,PCDHGA3,PCDHGA1,PCDHGB4,PCDHGB2,PCDHGA7,PCDHGA5,PCDHGA4,PCDHGA6,PCDHGA8,PCDHGB5,PCDHGA11,PCDHGA12,PCDHGA9,PCDHGC5,PCDHGA10,PCDHGC3,PCDHGB6,PCDHGC4,PCDHGB7,DIAPH1	PCDHGC4,PCDHGC5	PCDHGC5	PCDHGC5	0.5607	532	1
1_MACS_peak_24711_lociStitched	chr6	138186927	138196341	1	9415	35393.8158	2042.838	533	TNFAIP3		TNFAIP3	TNFAIP3	1.3501	533	1
3_MACS_peak_10078_lociStitched	chr16	17553982	17571618	3	9413	19055.698	2904.6492	534	XYLT1		XYLT1	XYLT1	0.1123	534	1
3_MACS_peak_20301_lociStitched	chr4	9598968	9610941	3	9402	42768.7533	2191.059	535		MIR548I2	MIR548I2	NONE	NONE	535	1
3_MACS_peak_23740_lociStitched	chr6	33376733	33396579	3	9401	21824.6462	3095.976	536	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	CUTA	CUTA	0.6878	536	1
3_MACS_peak_23735_lociStitched	chr6	33279658	33292598	3	9389	35073.87	2607.41	537	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	1.6916	537	1
3_MACS_peak_15073_lociStitched	chr2	109383322	109404049	3	9389	19050.1857	2661.3468	538	RANBP2,CCDC138		CCDC138	CCDC138	0.010899999999999993	538	1
1_MACS_peak_17701_lociStitched	chr22	23517277	23526655	1	9379	36594.8316	2308.8636	539	BCR	RAB36,RTDR1	BCR	RAB36	0.8909	539	1
3_MACS_peak_16907_lociStitched	chr20	43677942	43692951	3	9378	23472.5751	2371.422	540	STK4	KCNS1	KCNS1	NONE	NONE	540	1
2_MACS_peak_9917_lociStitched	chr16	4554082	4568864	2	9350	33503.403	2737.6264	541	HMOX2,C16orf5	LOC342346,NMRAL1	HMOX2	HMOX2	0.8411	541	1
2_MACS_peak_455_lociStitched	chr1	28903034	28914564	2	9349	23684.926	2379.792	542	TRNAU1AP,SNHG12,SNORD99,SNORA61,SNORA44,SNORA16A	RAB42	SNHG12	SNHG12	1.4569	542	1
1_MACS_peak_294_lociStitched	chr1	23849572	23858918	1	9347	63925.7054	2155.1876	543	E2F2	ASAP3,ID3	E2F2	E2F2	1.7776	543	1
1_MACS_peak_4607_lociStitched	chr11	35159799	35169133	1	9335	39735.7714	2835.6692	544	CD44		CD44	CD44	0.631	544	1
2_MACS_peak_17898_lociStitched	chr22	36772603	36785114	2	9335	28785.3088	2240.7201	545	MYH9		MYH9	MYH9	0.6518999999999999	545	1
2_MACS_peak_17344_lociStitched	chr21	34600828	34612897	2	9332	34193.8908	3479.4927	546	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.8637	546	1
2_MACS_peak_9762_lociStitched	chr15	101458027	101472435	2	9329	19419.1024	2349.9448	547	LRRK1	ALDH1A3	LRRK1	LRRK1	0.063	547	1
3_MACS_peak_21564_lociStitched	chr4	186225276	186240542	3	9327	30747.2506	2821.1568	548	SNX25		LRP2BP	LRP2BP	0.1721	548	1
6_MACS_peak_5096_lociStitched	chr11	73069949	73094641	6	9317	12916.3852	3879.1132	549	ARHGEF17,RELT		RELT	RELT	0.16670000000000001	549	1
4_MACS_peak_5005_lociStitched	chr11	67644673	67659588	4	9309	45732.373	3008.3555	550			LOC645332	LOC645332	NONE	550	1
5_MACS_peak_23334_lociStitched	chr6	10403589	10430996	5	9300	21059.5388	3450.5413	551	LOC100130275,TFAP2A,C6orf218		TFAP2A	TFAP2A	0.5322	551	1
3_MACS_peak_19790_lociStitched	chr3	169656649	169668263	3	9295	50149.252	3436.5826	552	SAMD7,LOC100128164	SEC62	LOC100128164	LOC100128164	1.6641	552	1
4_MACS_peak_13877_lociStitched	chr19	55462016	55486146	4	9291	23529.163	3025.902	553	NLRP2	NCR1,NLRP7	NLRP2	NLRP2	0.20529999999999998	553	1
3_MACS_peak_28463_lociStitched	chr9	93670878	93688885	3	9286	39129.211	3664.4245	554			SYK	SYK	NONE	554	1
3_MACS_peak_13461_lociStitched	chr19	35695282	35708233	3	9282	75694.7097	3189.8313	555		FXYD5,LSR,FAM187B	FAM187B	LSR	0.8332	555	1
4_MACS_peak_16046_lociStitched	chr2	216764828	216784644	4	9281	16039.0704	3277.5664	556			LOC646324	LOC646324	NONE	556	1
2_MACS_peak_19233_lociStitched	chr3	113455254	113468850	2	9280	34533.84	2645.7816	557	ATP6V1A,NAA50	KIAA2018	NAA50	NAA50	0.8287	557	1
3_MACS_peak_13800_lociStitched	chr19	49989907	50004906	3	9271	23090.9605	2810.8126	558	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	RPS11	1.0942999999999998	558	1
4_MACS_peak_14857_lociStitched	chr2	86290457	86308755	4	9269	19190.9424	3399.7684	559	POLR1A	PTCD3,LOC90784	POLR1A	POLR1A	0.7977	559	1
2_MACS_peak_29877_lociStitched	chrX	118815310	118827827	2	9268	22151.3349	1285.4959	560	SEPT6	MIR766	SEPT6	SEPT6	0.4262	560	1
3_MACS_peak_588_lociStitched	chr1	38140837	38158872	3	9266	23762.916	3377.9555	561	CDCA8,C1orf109	RSPO1	C1orf109	C1orf109	0.7106	561	1
5_MACS_peak_9003_lociStitched	chr15	44954517	44976404	5	9249	20562.8365	3849.9233	562	SPG11,PATL2	B2M	PATL2	B2M	1.3036	562	1
4_MACS_peak_5774_lociStitched	chr12	6432244	6452037	4	9242	17981.9405	3220.3211	563	PLEKHG6,TNFRSF1A	LTBR,SCNN1A	TNFRSF1A	SCNN1A	0.7937	563	1
2_MACS_peak_16304_lociStitched	chr2	239167100	239176574	2	9234	13626.4542	1168.1442	564	PER2	LOC643387,LOC151174,HES6	HES6	HES6	0.16049999999999998	564	1
4_MACS_peak_28298_lociStitched	chr9	71251217	71269409	4	9231	21477.4752	3332.7744	565			PIP5K1B	PIP5K1B	NONE	565	1
3_MACS_peak_9038_lociStitched	chr15	46994663	47008744	3	9226	28552.0437	2292.3868	566			SEMA6D	SEMA6D	NONE	566	1
2_MACS_peak_15225_lociStitched	chr2	120060036	120071948	2	9223	24693.576	2026.2312	567	C2orf76		C2orf76	C2orf76	0.3941	567	1
3_MACS_peak_22417_lociStitched	chr5	109187849	109201945	3	9220	26382.0736	2461.1616	568	MAN2A1	LOC100289673	LOC100289673	NONE	NONE	568	1
1_MACS_peak_1510_lociStitched	chr1	145448718	145457936	1	9219	57825.4358	3218.0038	569	POLR3GL	HFE2,TXNIP,ANKRD34A,LIX1L,RBM8A	TXNIP	TXNIP	1.8564	569	1
3_MACS_peak_20703_lociStitched	chr4	74454185	74475145	3	9208	30702.208	3814.72	570	RASSF6		RASSF6	RASSF6	0.46020000000000005	570	1
3_MACS_peak_28789_lociStitched	chr9	123630331	123641489	3	9202	37529.933	2316.4008	571	PHF19	LOC253039,PSMD5,TRAF1	PHF19	PHF19	1.1109	571	1
3_MACS_peak_26998_lociStitched	chr8	38811647	38823518	3	9201	30540.5217	2424.0582	572	PLEKHA2	HTRA4,ADAM9,TM2D2	HTRA4	TM2D2	0.3935	572	1
2_MACS_peak_16212_lociStitched	chr2	232570525	232579833	2	9196	30376.658	1170.0156	573	PTMA,MIR1244-1		PTMA	PTMA	1.9538999999999997	573	1
3_MACS_peak_19370_lociStitched	chr3	125548487	125560730	3	9193	44739.5949	2870.9835	574		MIR548I1	MIR548I1	NONE	NONE	574	1
3_MACS_peak_26044_lociStitched	chr7	104576303	104586737	3	9182	74033.4036	2402.9502	575		LOC723809	LOC723809	LOC723809	0.41789999999999994	575	1
3_MACS_peak_231_lociStitched	chr1	17221329	17233574	3	9180	81647.211	4817.183	576		CROCC	CROCC	NONE	NONE	576	1
3_MACS_peak_16682_lociStitched	chr20	31255039	31270461	3	9174	38704.5934	2882.3718	577		C20orf203	C20orf203	NONE	NONE	577	1
3_MACS_peak_28434_lociStitched	chr9	91924613	91935279	3	9172	36970.4892	2058.538	578	CKS2,MIR3153,SECISBP2		MIR3153	MIR3153	1.4574	578	1
3_MACS_peak_26568_lociStitched	chr7	155532523	155547304	3	9171	26695.9641	3485.3598	579	RBM33		SHH	SHH	NONE	579	1
2_MACS_peak_20831_lociStitched	chr4	84132413	84144236	2	9161	44275.9527	2504.1114	580			COQ2	COQ2	NONE	580	1
2_MACS_peak_11225_lociStitched	chr17	27219308	27230707	2	9144	23166.1877	2405.189	581	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	FLOT2	0.6654	581	1
2_MACS_peak_22512_lociStitched	chr5	121647581	121660434	2	9131	12085.6759	1924.0941	582	SNCAIP		SNCAIP	SNCAIP	0.026699999999999988	582	1
1_MACS_peak_12726_lociStitched	chr18	60821971	60831097	1	9127	83547.6174	2528.8146	583	BCL2		BCL2	BCL2	0.6466000000000001	583	1
3_MACS_peak_28124_lociStitched	chr9	33445230	33459173	3	9125	26332.7498	2723.0679	584	AQP3	AQP7,NOL6	AQP3	AQP3	0.5559999999999999	584	1
1_MACS_peak_9652_lociStitched	chr15	90637400	90646519	1	9120	68003.1187	2564.2628	585	IDH2		IDH2	IDH2	2.3523	585	1
3_MACS_peak_16952_lociStitched	chr20	46114446	46132447	3	9114	21502.1945	3189.7772	586	NCOA3		NCOA3	NONE	NONE	586	1
4_MACS_peak_22584_lociStitched	chr5	130598210	130624716	4	9113	17276.6108	4015.659	587	CDC42SE2		CDC42SE2	CDC42SE2	0.2668	587	1
4_MACS_peak_11007_lociStitched	chr17	8053627	8067505	4	9107	25393.9644	2450.8548	588	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	MIR3676	1.9708	588	1
4_MACS_peak_3608_lociStitched	chr10	75909303	75927711	4	9107	19606.3608	2917.668	589	ADK,AP3M1	ADK	ADK	ADK	0.004699999999999996	589	1
2_MACS_peak_20857_lociStitched	chr4	87855012	87869549	2	9106	25771.1936	2602.123	590	AFF1	C4orf36	AFF1	AFF1	0.26670000000000005	590	1
2_MACS_peak_7862_lociStitched	chr13	115039366	115048693	2	9069	41325.1389	1791.7167	591	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	1.1151	591	1
3_MACS_peak_12214_lociStitched	chr17	80405802	80424064	3	9066	48810.6736	3268.898	592	NARF,C17orf62	HEXDC,C17orf101	NARF	NARF	0.47240000000000004	592	1
3_MACS_peak_10271_lociStitched	chr16	30379411	30394844	3	9056	24709.7763	2659.1059	593	MYLPF,TBC1D10B,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2,DCTPP1	MYLPF	MYLPF	1.5759	593	1
4_MACS_peak_28731_lociStitched	chr9	116162872	116179444	4	9056	29630.736	2659.806	594	C9orf43,ALAD,POLE3	RGS3,HDHD3	POLE3	POLE3	1.7487	594	1
2_MACS_peak_22588_lociStitched	chr5	130708916	130718979	2	9051	31084.607	2086.0599	595	CDC42SE2		CDC42SE2	CDC42SE2	0.2668	595	1
4_MACS_peak_11653_lociStitched	chr17	46545024	46562103	4	9047	13314.7884	3079.3437	596		SKAP1,HOXB1	SKAP1	NONE	NONE	596	1
2_MACS_peak_6400_lociStitched	chr12	56509028	56523879	2	9035	27872.3568	3129.1057	597	RPL41,ZC3H10,ESYT1	ERBB3,PA2G4,MYL6B,MYL6	ZC3H10	ZC3H10	1.4888000000000001	597	1
2_MACS_peak_12106_lociStitched	chr17	76116609	76129462	2	9029	28460.3979	2213.2866	598	TMC8,TMC6	C17orf99,SYNGR2	TMC6	SYNGR2	1.9704000000000002	598	1
2_MACS_peak_11691_lociStitched	chr17	48224753	48234306	2	9026	20279.1084	1577.2003	599	PPP1R9B	SGCA,SAMD14,HILS1,COL1A1	PPP1R9B	PPP1R9B	0.5279	599	1
2_MACS_peak_11583_lociStitched	chr17	43387730	43398523	2	9014	25872.9796	2149.9656	600	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.38110000000000005	600	1
2_MACS_peak_14709_lociStitched	chr2	70310065	70323258	2	9013	66549.4499	2845.7301	601	PCBP1,LOC400960	LOC100133985	PCBP1	PCBP1	5.2354	601	1
2_MACS_peak_21521_lociStitched	chr4	185200921	185210837	2	9004	74613.9336	2489.9076	602			ENPP6	ENPP6	NONE	602	1
3_MACS_peak_14210_lociStitched	chr2	27374799	27389164	3	9001	24798.2995	2625.922	603	TCF23	ABHD1,C2orf28,CGREF1,PREB,C2orf53,SLC5A6	TCF23	C2orf28	0.8992000000000001	603	1
1_MACS_peak_1723_lociStitched	chr1	154970811	154979802	1	8992	44161.9938	2355.642	604	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	PBXIP1	5.3924	604	1
2_MACS_peak_11180_lociStitched	chr17	20936670	20948008	2	8992	38101.349	2006.826	605	USP22		USP22	USP22	0.6623	605	1
3_MACS_peak_19421_lociStitched	chr3	128899469	128915563	3	8988	32608.0534	2373.865	606	CNBP	ISY1	CNBP	CNBP	1.0030000000000001	606	1
2_MACS_peak_9650_lociStitched	chr15	90612904	90626456	2	8987	26689.3088	2172.3856	607	ZNF710	IDH2	IDH2	IDH2	2.3523	607	1
4_MACS_peak_24420_lociStitched	chr6	109186671	109206599	4	8982	26952.62	3959.6936	608	ARMC2		ARMC2	ARMC2	0.3919	608	1
1_MACS_peak_23362_lociStitched	chr6	11827794	11836769	1	8976	69791.395	2372.0925	609		C6orf105	C6orf105	C6orf105	0.28809999999999997	609	1
2_MACS_peak_28842_lociStitched	chr9	127622725	127636146	2	8970	35032.8363	2575.4899	610	ARPC5L,RPL35	WDR38	ARPC5L	ARPC5L	1.3921000000000001	610	1
3_MACS_peak_23986_lociStitched	chr6	52358153	52368615	3	8966	33075.613	1965.8098	611	EFHC1,TRAM2		EFHC1	EFHC1	0.32789999999999997	611	1
2_MACS_peak_12070_lociStitched	chr17	74721487	74734983	2	8964	37516.1808	2553.4432	612	C17orf95,MFSD11,JMJD6,SRSF2,MIR636	MXRA7	MIR636	MIR636	1.9374000000000002	612	1
4_MACS_peak_27714_lociStitched	chr8	131075510	131094509	4	8960	15725.4723	2777.6538	613	ASAP1		FAM49B	FAM49B	NONE	613	1
1_MACS_peak_20670_lociStitched	chr4	69434530	69443477	1	8948	38215.3211	1727.6657	614		UGT2B15,UGT2B17	UGT2B17	UGT2B17	0.3408	614	1
3_MACS_peak_2952_lociStitched	chr10	5930587	5947704	3	8935	22967.5906	3091.3302	615	FBXO18,ANKRD16		FBXO18	FBXO18	0.3271	615	1
1_MACS_peak_3438_lociStitched	chr10	63656449	63665381	1	8933	39301.6932	1965.9332	616	ARID5B		ARID5B	ARID5B	0.5198	616	1
1_MACS_peak_13125_lociStitched	chr19	11199259	11208186	1	8928	38427.1642	1913.0561	617	LDLR		LDLR	LDLR	0.6708000000000001	617	1
2_MACS_peak_23098_lociStitched	chr5	173696592	173709819	2	8927	46752.1542	2867.6136	618			HMP19	HMP19	NONE	618	1
2_MACS_peak_19427_lociStitched	chr3	128994427	129003407	2	8921	30880.424	1921.72	619	COPG,C3orf37	C3orf47,H1FX	C3orf37	H1FX	4.8123000000000005	619	1
