GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
NM_001191061	chr11(.):785474-803269	0.7
NM_001025235	chr11(.):837940-872116	0.2872
NR_027018	chr11(.):3824239-3852582	0.1159
NM_014489	chr11(.):3824765-3852582	0.1178
NM_001665	chr11(.):3843207-3867213	0.3265
NM_006284	chr11(.):6627072-6638445	0.7103
NM_000391	chr11(.):6628996-6645692	0.5078
NM_003737	chr11(.):6637557-6682074	0.0791
NM_001014794	chr11(.):6619963-6637099	0.785
NM_001014795	chr11(.):6620206-6637099	0.7953
NM_015324	chr11(.):6616151-6629811	0.5089
NM_001004684	chr11(.):6937232-6948225	0.3068
NM_013249	chr11(.):7015548-7046586	0.0535
NM_013250	chr11(.):6942653-6984278	0.3748
NR_002580	chr11(.):8700773-8710903	2.015
NR_002977	chr11(.):8701985-8712116	2.0646
NM_000990	chr11(.):8698994-8716419	1.2261
NM_003390	chr11(.):9590227-9616313	0.933
NM_001143976	chr11(.):9591233-9616313	0.9652
NM_001124	chr11(.):10321641-10333923	3.8313
NM_001165416	chr11(.):18410935-18434765	0.9184
NM_002301	chr11(.):18428852-18477793	0.0558
NM_001165414	chr11(.):18412812-18434765	0.9811
NM_022725	chr11(.):22639078-22652387	0.7619
NM_000614	chr11(.):58385145-58398205	0.3766
NR_024091	chr11(.):58341586-58398205	0.6327
NM_053023	chr11(.):58341586-58394023	0.6762
NM_001004711	chr11(.):59277385-59288330	0.0457
NM_001004706	chr11(.):59266048-59276984	0.0333
NR_036120	chr11(.):59357549-59367631	0.0718
NM_004778	chr11(.):60613397-60628444	0.0543
NM_207341	chr11(.):60630014-60648164	0.0765
NM_014502	chr11(.):60653019-60679061	0.3821
NM_016582	chr11(.):60699554-60724257	0.0479
NM_178031	chr11(.):60686912-60709631	0.0654
NM_022830	chr11(.):62337516-62364109	0.5977
NM_004739	chr11(.):62355674-62374303	0.9178
NM_001404	chr11(.):62322072-62346460	0.8796
NM_001620	chr11(.):62278373-62319332	0.1005
NR_002565	chr11(.):62618036-62628103	1.7526
NM_199337	chr11(.):62549873-62562872	1.1855
NM_003164	chr11(.):62569368-62604560	0.8214
NM_018093	chr11(.):62595382-62612628	1.643
NR_003098	chr11(.):62614459-62628360	1.2965
NR_002561	chr11(.):62616134-62626204	1.7206
NR_002560	chr11(.):62615797-62625865	1.7028
NR_002559	chr11(.):62616375-62626440	1.724
NR_000008	chr11(.):62615381-62625507	1.6541
NR_002564	chr11(.):62617763-62627838	1.7483
NR_002563	chr11(.):62617483-62627555	1.7481
NR_002562	chr11(.):62617092-62627167	1.7366
NM_001081491	chr11(.):62554597-62577964	1.2385
NM_001080501	chr11(.):62552786-62564486	1.3139
NM_201429	chr11(.):63443921-63532363	0.3414
NM_006054	chr11(.):63443921-63532342	0.3415
NM_004470	chr11(.):64003412-64016607	1.7512
NM_000932	chr11(.):64013994-64041924	0.8167
NM_005528	chr11(.):63992752-64006753	0.9917
NM_001160390	chr11(.):63986270-63998726	0.8579
NM_032344	chr11(.):63988737-64002488	0.9572
NM_004322	chr11(.):64032299-64057176	1.1607
NM_178443	chr11(.):63969151-63996363	0.3419
NM_057092	chr11(.):64004587-64016607	1.9133
NM_033310	chr11(.):64053792-64072503	0.4768
NM_003377	chr11(.):63997265-64011259	1.3987
NM_020155	chr11(.):64048581-64061972	0.8094
NM_001135208	chr11(.):64003603-64016607	1.7735
NM_001039496	chr11(.):64062862-64077239	1.1495
NM_001170726	chr11(.):64046810-64061972	0.7198
NM_001160393	chr11(.):63986270-63998341	0.8137
NM_001170881	chr11(.):64047284-64061972	0.7423
NM_001177358	chr11(.):64047282-64061972	0.7422
NM_138689	chr11(.):64006950-64019413	1.945
NM_004630	chr11(.):64527075-64551316	1.0619
NM_000244	chr11(.):64565985-64583188	0.2768
NM_130803	chr11(.):64565985-64583766	0.2704
NM_004579	chr11(.):64551608-64575713	0.1279
NM_017525	chr11(.):64586661-64617041	0.1018
NM_130800	chr11(.):64565985-64583035	0.279
NM_130802	chr11(.):64565985-64583213	0.2764
NM_001164716	chr11(.):64508860-64533187	0.1745
NM_001098671	chr11(.):64489382-64516630	0.1817
NM_001178030	chr11(.):64527075-64550938	1.0778
NM_001178031	chr11(.):64527075-64550232	1.1079
NM_001098670	chr11(.):64489382-64517329	0.1791
NM_153819	chr11(.):64489382-64517928	0.1772
NM_015104	chr11(.):64657003-64689722	0.2693
NR_029829	chr11(.):64653826-64663911	0.1469
NM_006244	chr11(.):64687142-64706950	0.2904
NM_006795	chr11(.):64615207-64651191	2.5083
NR_029578	chr11(.):64653608-64663718	0.1485
NM_147777	chr11(.):64789909-64813044	0.6322
NM_013299	chr11(.):64803375-64817300	0.6705
NM_005468	chr11(.):64807294-64831009	0.4237
NM_080668	chr11(.):64839926-64856615	0.9463
NM_006782	chr11(.):64846693-64860874	0.8395
NM_013265	chr11(.):64858682-64884180	0.4514
NR_037567	chr11(.):64884654-64899841	1.0533
NM_172230	chr11(.):64889750-64907003	1.5884
NM_001997	chr11(.):64883098-64894672	1.3507
NM_004927	chr11(.):64884715-64899841	1.0353
NM_014205	chr11(.):64878874-64890170	1.5697
NM_001008778	chr11(.):64932706-64945688	0.085
NM_006268	chr11(.):65096345-65125451	0.4452
NM_145719	chr11(.):65117281-65130082	0.3393
NR_028272	chr11(.):65185268-65199003	8.519
NR_030343	chr11(.):65206928-65217028	1.5778
NM_031904	chr11(.):65149040-65185995	1.7694
NM_032223	chr11(.):65378782-65409910	0.794
NM_001098785	chr11(.):65334819-65346669	5.5812
NM_021070	chr11(.):65301029-65330699	0.6918
NM_033455	chr11(.):65355325-65368467	2.002
NM_001099409	chr11(.):65338508-65365116	3.6062
NM_002419	chr11(.):65360225-65386720	0.8209
NM_001048218	chr11(.):65287547-65311182	0.6646
NM_006396	chr11(.):65332942-65344239	5.0302
NM_153253	chr11(.):65402591-65423391	0.6005
NM_006747	chr11(.):65400577-65423391	0.5567
NM_001145138	chr11(.):65416066-65435443	1.2031
NM_001143985	chr11(.):65764549-65776617	1.0756
NM_001323	chr11(.):65774461-65785976	0.0556
NM_053054	chr11(.):65779222-65798988	0.0943
NM_032325	chr11(.):65759016-65774578	0.8551
NM_006842	chr11(.):65814815-65841382	1.3715
NM_033036	chr11(.):65803235-65821651	0.8681
NM_014578	chr11(.):66819288-66844488	0.1617
NM_207354	chr11(.):67051761-67074955	1.2594
NM_017857	chr11(.):67065918-67085078	0.3147
NR_030767	chr11(.):67051815-67074955	1.2619
NM_001619	chr11(.):67028904-67059029	2.0164
NM_020441	chr11(.):67200517-67215983	2.7342
NM_145200	chr11(.):67217817-67234245	0.4282
NM_001078651	chr11(.):67226818-67241731	0.7185
NM_001166222	chr11(.):67178148-67198078	0.7454
NM_206997	chr11(.):67213771-67225200	0.0723
NM_005608	chr11(.):67197980-67210153	3.0277
NM_003952	chr11(.):67190934-67207879	2.8095
NM_198517	chr11(.):67166411-67182560	0.867
NM_004584	chr11(.):67154422-67170883	1.2422
NM_002708	chr11(.):67160651-67174376	1.0418
NM_001166212	chr11(.):67126638-67146648	0.3718
NM_013246	chr11(.):67126638-67146206	0.3772
NM_001018070	chr11(.):67200517-67216263	2.686
NM_003977	chr11(.):67245504-67263579	0.3587
NM_022338	chr11(.):68023802-68044469	1.4489
NM_001098515	chr11(.):68766861-68785850	0.0529
NM_139075	chr11(.):68811349-68863072	0.9071
NM_033388	chr11(.):72520450-72545680	1.0165
NM_032871	chr11(.):73082712-73113519	0.6271
NM_152222	chr11(.):73082404-73113519	0.6226
NM_014752	chr11(.):74655291-74695076	0.4858
NR_033347	chr11(.):82747505-82757640	0.0909
NM_015885	chr11(.):82863136-82901835	0.9575
NM_182603	chr11(.):82900290-82965013	0.1466
NM_020179	chr11(.):93206638-93281546	0.2376
NM_004268	chr11(.):93512404-93551496	0.2358
NR_003032	chr11(.):93459144-93469265	0.3271
NR_003026	chr11(.):93460169-93470299	0.3976
NR_002959	chr11(.):93461631-93471763	0.5996
NM_024116	chr11(.):93464095-93479703	1.2963
NR_002973	chr11(.):93463275-93473402	0.9145
NM_014039	chr11(.):93469792-93501247	0.5946
NR_003036	chr11(.):93459668-93469739	0.3611
NR_031639	chr11(.):93461839-93471930	0.63
NR_002569	chr11(.):93449679-93460032	0.0938
NR_003028	chr11(.):93458680-93468812	0.3036
NR_002920	chr11(.):93460526-93470665	0.4357
NR_003033	chr11(.):93461393-93471466	0.5631
NM_015036	chr11(.):94817973-94870815	0.265
NM_032102	chr11(.):94795055-94809388	0.7353
NM_017515	chr11(.):107656716-107734914	0.4046
NM_006235	chr11(.):111217980-111255157	1.6752
NM_019021	chr11(.):114257169-114276139	0.8442
NM_016090	chr11(.):114266383-114284635	0.8955
NM_015523	chr11(.):114305107-114326000	1.0306
NM_006476	chr11(.):118267103-118285562	0.7194
NM_000190	chr11(.):118950586-118969259	1.3569
NM_002105	chr11(.):118959584-118971177	1.48
NM_001024382	chr11(.):118953696-118969259	1.609
NM_001130991	chr11(.):118909895-118932925	0.7781
NM_015517	chr11(.):118987287-119010765	0.311
NM_006389	chr11(.):118909895-118932916	0.7784
NM_014807	chr11(.):118973092-118992827	0.9254
NM_021729	chr11(.):118933492-118957688	0.5947
NM_001382	chr11(.):118962212-118977785	2.1661
NM_001142505	chr11(.):119015298-119038374	0.0952
NM_022169	chr11(.):119014749-119038374	0.0951
NM_004205	chr11(.):119220924-119257436	1.6176
NM_015645	chr11(.):119204651-119222383	0.3078
NM_032015	chr11(.):119200236-119213022	0.4139
NM_171997	chr11(.):119220924-119239892	2.7938
NM_006500	chr11(.):119174233-119192840	0.4472
NM_001198675	chr11(.):120190837-120209388	2.4228
NR_027288	chr11(.):122883273-122895319	0.0618
NM_006597	chr11(.):122923199-122937844	1.8511
NM_014384	chr11(.):134118433-134140746	0.5891
NM_199297	chr11(.):134113172-134128260	0.6142
NM_001080407	chr11(.):134141274-134194458	0.0964
NM_052875	chr11(.):134089560-134122686	0.5017
NM_152641	chr12(.):46118619-46306819	0.2803
NM_001173982	chr12(.):104845691-105160792	0.2299
NM_006836	chr12(.):120560013-120637513	0.2246
NM_007273	chr12(.):7069516-7084891	0.5082
NM_001273	chr12(.):6674247-6721551	0.245
NM_001144831	chr12(.):7069514-7084916	0.5077
NR_036693	chr12(.):9817307-9857151	0.0996
NM_001197317	chr12(.):9817330-9857151	0.0996
NM_001004419	chr12(.):9817308-9857151	0.0996
NM_005504	chr12(.):24957957-25107393	0.0434
NM_144973	chr12(.):31530156-31748952	0.147
NM_004572	chr12(.):32938679-33054780	0.1199
NM_005164	chr12(.):39940021-40018843	0.7868
NM_001031748	chr12(.):40014971-40120720	0.2017
NM_001077484	chr12(.):46571840-46668208	0.5717
NM_175736	chr12(.):50026723-50106197	0.2038
NM_001033873	chr12(.):51634132-51668994	0.0932
NM_001031628	chr12(.):51634132-51669202	0.0927
NM_000966	chr12(.):53599352-53631036	0.4923
NM_001042728	chr12(.):53599352-53619150	0.6142
NM_001982	chr12(.):56468891-56502128	0.2974
NM_013449	chr12(.):56984379-57035163	0.5668
NM_006400	chr12(.):57919093-57945978	0.2172
NM_006576	chr12(.):58186159-58214852	0.0522
NM_001172697	chr12(.):58171527-58201639	0.1182
NM_018279	chr12(.):72074877-72102839	0.7413
NM_001731	chr12(.):92529053-92544673	0.8644
NM_005761	chr12(.):94537498-94704225	0.512
NM_002595	chr12(.):96667038-96799366	0.1805
NM_003299	chr12(.):104319188-104346703	0.4798
NM_014706	chr12(.):108910990-108960165	0.3167
NM_001143906	chr12(.):112558348-112596408	0.4004
NM_014868	chr12(.):120967131-121020397	0.3053
NM_002150	chr12(.):122272432-122301769	0.146
NM_002956	chr12(.):122750980-122912116	0.312
NM_003959	chr12(.):123315038-123352507	0.2055
NM_001082959	chr12(.):125257173-125353519	0.052
NM_001193457	chr12(.):6643693-6670249	0.2919
NM_006170	chr12(.):6661036-6682480	0.2011
NM_001142961	chr12(.):6723000-6745815	0.0521
NM_016162	chr12(.):6754703-6777308	0.0714
NM_032489	chr12(.):6742241-6761580	0.0247
NR_003012	chr12(.):6685638-6695775	0.0448
NM_020400	chr12(.):6723000-6750297	0.0472
NM_001975	chr12(.):7018613-7037859	0.2032
NM_002831	chr12(.):7055433-7075479	0.9764
NR_029779	chr12(.):7067861-7077929	0.9339
NM_080548	chr12(.):7050739-7075479	1.0978
NM_001007026	chr12(.):7028625-7056484	0.557
NM_006992	chr12(.):7008896-7028406	0.0541
NM_001940	chr12(.):7032479-7056484	0.6387
NR_003010	chr12(.):7071499-7081769	0.6558
NM_138425	chr12(.):7048202-7060165	0.9917
NR_029682	chr12(.):7068259-7078354	0.7224
NM_005768	chr12(.):7080346-7130842	0.1046
NM_006331	chr12(.):7074943-7090165	0.3425
NR_036052	chr12(.):9387065-9397147	0.0269
NR_033399	chr12(.):9565286-9605768	0.185
NM_002258	chr12(.):9742869-9765497	0.0282
NR_002814	chr12(.):9795642-9816008	1.033
NR_026672	chr12(.):9902163-9918497	0.1863
NM_172004	chr12(.):9870090-9890860	2.6291
NM_005127	chr12(.):9999967-10027458	1.1526
NM_001190765	chr12(.):10029087-10053432	0.0402
NM_016523	chr12(.):9975076-10002603	0.0302
NR_036052	chr12(.):12259885-12269967	0.0451
NM_001101339	chr12(.):25141364-25155373	1.0902
NM_006152	chr12(.):25200240-25266269	0.4323
NR_028408	chr12(.):46114502-46126704	3.3762
NM_018976	chr12(.):46746970-46771645	0.828
NM_001098532	chr12(.):48123452-48157181	0.4954
NM_017842	chr12(.):48161966-48181536	0.3975
NM_006105	chr12(.):48123452-48157244	0.4946
NM_001098531	chr12(.):48123452-48157889	0.4865
NM_001098416	chr12(.):48171506-48218763	1.6556
NM_001098576	chr12(.):50130591-50163717	0.6322
NM_003217	chr12(.):50130292-50163717	0.6268
NM_001971	chr12(.):51717226-51745463	0.6484
NM_016293	chr12(.):51669821-51722938	0.6333
NM_001004304	chr12(.):53569534-53589654	0.5561
NM_000889	chr12(.):53580106-53606000	0.3915
NM_015989	chr12(.):53546446-53579430	0.3884
NM_001170790	chr12(.):53640369-53653190	0.3414
NM_032889	chr12(.):53640875-53653190	0.3539
NM_015665	chr12(.):53696239-53720412	0.3876
NM_152860	chr12(.):53715359-53734537	0.2806
NM_001173467	chr12(.):53715359-53735004	0.2749
NM_001164691	chr12(.):53812638-53830318	0.0785
NM_003109	chr12(.):53769427-53815226	0.3578
NM_138473	chr12(.):53768978-53815226	0.3549
NM_032786	chr12(.):56507029-56521278	0.7952
NM_006191	chr12(.):56493102-56512694	0.8695
NM_079423	chr12(.):56547099-56560366	0.6637
NM_002475	chr12(.):56541334-56556771	1.0313
NM_001035267	chr12(.):56505373-56516616	0.8914
NM_015292	chr12(.):56516985-56543460	0.2563
NM_000946	chr12(.):57120363-57151146	0.231
NR_003046	chr12(.):57032463-57042538	1.0951
NM_001686	chr12(.):57026958-57044852	1.2369
NM_005594	chr12(.):57101210-57124066	1.6391
NR_002737	chr12(.):57033810-57043885	1.08
NM_001113203	chr12(.):57101210-57124326	1.6213
NM_006601	chr12(.):57052124-57087078	0.9055
NM_003725	chr12(.):57152107-57186574	0.0426
NM_020142	chr12(.):57623685-57639475	2.607
NM_001166357	chr12(.):57619142-57633718	2.0155
NR_029416	chr12(.):57618827-57633718	1.973
NR_029417	chr12(.):57618355-57633718	1.9138
NR_029415	chr12(.):57619110-57633718	2.0111
NM_007224	chr12(.):57605577-57625232	1.1746
NM_145064	chr12(.):57632241-57649969	1.665
NR_031597	chr12(.):57583286-57593359	0.0269
NM_031479	chr12(.):57844095-57856791	4.2699
NM_001080157	chr12(.):57861037-57878424	0.0546
NM_001195056	chr12(.):57905370-57919300	2.2066
NM_052897	chr12(.):57911658-57928931	1.7751
NM_001167609	chr12(.):57848933-57871047	1.7053
NM_001160045	chr12(.):57848917-57871047	1.7053
NM_001080156	chr12(.):57861037-57876728	0.0522
NM_032496	chr12(.):57861037-57878633	0.0551
NM_005538	chr12(.):57823542-57849609	1.1839
NM_004990	chr12(.):57876850-57915433	0.6556
NM_004984	chr12(.):57938846-57983554	0.1167
NM_138396	chr12(.):58143899-58158689	0.5368
NM_023033	chr12(.):58157350-58170914	0.5392
NM_014770	chr12(.):58113993-58140940	0.3031
NM_000785	chr12(.):58151116-58165976	0.2397
NM_015433	chr12(.):58161382-58181324	0.4787
NM_001017956	chr12(.):58082737-58120340	0.115
NM_005981	chr12(.):58133783-58147026	0.9513
NR_027032	chr12(.):58115022-58127139	0.0551
NM_000075	chr12(.):58137002-58151164	0.8945
NM_001122772	chr12(.):58113993-58137029	0.1468
NM_005730	chr12(.):58208709-58245747	0.8617
NR_029847	chr12(.):58213391-58223475	0.0812
NM_017440	chr12(.):68683345-68731161	0.0454
NM_031435	chr12(.):72052676-72079428	0.3137
NM_144982	chr12(.):71998378-72062749	0.1614
NM_001946	chr12(.):89736836-89751296	1.923
NM_001111283	chr12(.):102784644-102879378	0.1154
NM_001111284	chr12(.):102784644-102877429	0.0759
NM_001111285	chr12(.):102806453-102879378	0.1412
NR_027249	chr12(.):104232526-104328989	0.1744
NR_037425	chr12(.):104319202-104329333	1.1503
NM_003211	chr12(.):104354592-104387656	0.1643
NM_001135570	chr12(.):104338980-104355993	0.257
NM_007076	chr12(.):108904050-108918380	0.1957
NM_213595	chr12(.):108951293-108968160	1.0438
NM_181724	chr12(.):108978621-108996894	0.0294
NM_003006	chr12(.):109010679-109032670	1.2739
NM_024953	chr12(.):112459492-112551635	0.1992
NM_001002	chr12(.):120629502-120644014	1.4368
NM_025157	chr12(.):120643249-120692957	0.0605
NM_003746	chr12(.):120928858-120941298	0.5809
NM_032314	chr12(.):120936081-120971964	0.1846
NM_198202	chr12(.):121011847-121024201	0.3185
NM_015918	chr12(.):121011847-121024197	0.3186
NM_019034	chr12(.):122210659-122236594	0.5294
NR_002809	chr12(.):122228172-122246390	3.6608
NM_015048	chr12(.):122237637-122275562	1.6808
NM_024667	chr12(.):123344874-123385712	1.4466
NM_021009	chr12(.):125391191-125404587	1.4673
NM_001145353	chr13(.):41501054-41561418	0.1908
NM_172373	chr13(.):41501054-41598508	0.5578
NM_152910	chr13(.):42617888-42808888	0.1061
NM_001079670	chr13(.):49877785-50023221	0.0709
NM_030925	chr13(.):49877785-49980735	0.0266
NM_001079673	chr13(.):49545047-49788915	0.1348
NR_002612	chr13(.):50551687-50704677	0.2565
NM_018676	chr13(.):52946302-52985629	0.0296
NR_002793	chr13(.):53058127-53166225	0.0934
NM_001146070	chr13(.):60966426-61153013	0.1863
NM_001146071	chr13(.):60965590-61153013	0.1859
NM_001032296	chr13(.):99097454-99234396	0.252
NM_199138	chr13(.):25737671-25750857	0.084
NM_007187	chr13(.):41630696-41663139	0.4466
NM_152719	chr13(.):46271445-46293693	0.5753
NM_031915	chr13(.):50013428-50074139	0.2668
NM_001160308	chr13(.):50020687-50074139	0.1995
NM_001040444	chr13(.):50065527-50108117	0.0896
NM_001040443	chr13(.):50064800-50108117	0.0881
NR_002605	chr13(.):50651413-50684433	0.45
NR_029486	chr13(.):50618108-50628197	0.049
NR_029485	chr13(.):50618254-50628337	0.0487
NM_016075	chr13(.):52981736-53029763	0.2615
NM_001098525	chr13(.):53024494-53055763	0.4408
NM_002271	chr13(.):98600928-98681550	0.2441
NM_003576	chr13(.):99097454-99179341	0.2432
NM_198217	chr13(.):111360082-111378421	1.1226
NM_024537	chr13(.):111288756-111363480	0.1008
NM_198218	chr13(.):111360609-111378421	1.1528
NM_198219	chr13(.):111360624-111378421	1.1537
NM_005537	chr13(.):111362358-111378421	1.2742
NM_022060	chr14(.):23062146-23086265	1.5525
NM_006246	chr14(.):63836354-64015079	0.4144
NR_027004	chr14(.):94366075-94397718	0.0425
NM_007110	chr14(.):20828825-20886579	0.1473
NM_020366	chr14(.):21751135-21824460	0.1939
NM_001048205	chr14(.):24636233-24654463	0.1178
NM_002791	chr14(.):35756573-35791682	0.2327
NM_015091	chr14(.):45426415-45548634	0.1445
NM_152329	chr14(.):50060414-50086390	0.644
NM_001042481	chr14(.):51950854-52202444	0.3304
NM_152330	chr14(.):52113575-52202444	0.3112
NM_030637	chr14(.):53498457-53625046	0.4371
NM_001043318	chr14(.):74176824-74258896	0.9674
NM_194278	chr14(.):74176824-74232001	0.7024
NM_015072	chr14(.):76122550-76426425	0.1365
NM_000369	chr14(.):81416868-81617646	0.1952
NM_001018036	chr14(.):81416868-81580294	0.2285
NM_152446	chr14(.):80957820-81410884	0.1908
NM_005197	chr14(.):89617515-89888454	0.2103
NM_001085471	chr14(.):89617515-90090494	0.2261
NM_001080414	chr14(.):91732666-91889133	0.8773
NM_024832	chr14(.):92975124-93160334	0.5014
NM_023112	chr14(.):94487723-94520276	0.1339
NM_178586	chr14(.):102271139-102399328	0.4399
NM_001161725	chr14(.):102223134-102399328	0.3681
NM_178587	chr14(.):102271139-102383962	0.492
NM_006035	chr14(.):103393715-103528742	0.0515
NM_003300	chr14(.):103238815-103382837	0.4812
NM_144568	chr14(.):20921011-20934637	1.0171
NM_001109997	chr14(.):20891969-20908801	0.0469
NM_017807	chr14(.):20910206-20928267	0.5075
NM_000270	chr14(.):20932537-20951165	0.4318
NM_001641	chr14(.):20918289-20930926	1.0956
NM_001012975	chr14(.):20973630-20984281	0.0565
NM_001146683	chr14(.):21562095-21576883	2.2995
NM_016423	chr14(.):21553204-21571808	0.4903
NM_018071	chr14(.):21533526-21563036	0.2517
NM_001102454	chr14(.):21553204-21577863	1.731
NM_138331	chr14(.):21521051-21531516	0.0541
NM_001004731	chr14(.):21618095-21629184	0.0464
NM_001101672	chr14(.):21553204-21572173	0.594
NM_031314	chr14(.):21672295-21742638	0.412
NM_001344	chr14(.):23028806-23063143	1.7974
NR_028100	chr14(.):24579491-24599451	0.6772
NM_002818	chr14(.):24607573-24620855	1.7611
NM_006263	chr14(.):24600377-24613176	1.4521
NM_001163484	chr14(.):24578905-24599451	0.6627
NM_016049	chr14(.):24603173-24615797	1.8512
NM_203402	chr14(.):24595674-24607058	0.5918
NM_181357	chr14(.):24579493-24599451	0.6773
NR_028099	chr14(.):24578985-24599451	0.665
NM_004563	chr14(.):24558482-24578339	0.8878
NM_017999	chr14(.):24611658-24634870	0.8561
NM_006084	chr14(.):24625421-24640774	0.6041
NM_006405	chr14(.):24653352-24669882	1.0834
NM_024658	chr14(.):24644424-24663124	0.2136
NM_017658	chr14(.):45388526-45436179	0.2715
NM_001032	chr14(.):50045289-50058094	0.6253
NM_001001	chr14(.):50080406-50092349	2.2483
NM_001083908	chr14(.):50086891-50106948	2.1839
NM_002408	chr14(.):50082488-50095199	2.1672
NM_001197330	chr14(.):50105269-50160098	0.1251
NM_004713	chr14(.):50245531-50324539	0.1551
NM_001663	chr14(.):50354735-50368772	1.3857
NM_024558	chr14(.):50570349-50588297	0.9712
NM_001014830	chr14(.):50545368-50564361	0.7865
NM_144578	chr14(.):55513361-55541912	0.2738
NM_002306	chr14(.):55590934-55617148	0.0965
NR_003225	chr14(.):55598700-55617148	0.0607
NM_001123329	chr14(.):64966291-64996669	0.8055
NM_006977	chr14(.):64948554-64975554	0.6413
NM_004857	chr14(.):64927216-64946221	0.0905
NM_014950	chr14(.):64966291-65005408	0.6365
NM_021979	chr14(.):65002185-65014954	0.1413
NM_172365	chr14(.):65011619-65061096	0.0272
NM_006029	chr14(.):74173485-74186128	0.4058
NM_024496	chr14(.):77485885-77500034	2.156
NM_005065	chr14(.):81934238-82005205	1.8543
NR_036500	chr14(.):89878697-89891137	1.0365
NM_016150	chr14(.):94395512-94428767	0.8063
NR_024182	chr14(.):94458615-94478898	0.475
NR_024183	chr14(.):94458641-94483041	0.4309
NM_138344	chr14(.):94380257-94400944	0.0453
NR_033943	chr14(.):98093983-98157995	0.0441
NM_006291	chr14(.):103587663-103608776	0.1145
NM_001077594	chr14(.):103561480-103581894	0.673
NM_025268	chr14(.):105987952-106001539	0.0803
NM_144508	chr15(.):40881446-40959881	0.1381
NM_001042495	chr15(.):34517196-34635265	0.1841
NM_005135	chr15(.):34517196-34616021	0.0743
NM_001042497	chr15(.):34517196-34634045	0.167
NM_001042494	chr15(.):34517196-34634961	0.1713
NM_183235	chr15(.):55490799-55587001	0.2801
NM_002943	chr15(.):60775482-60924729	0.4495
NM_134262	chr15(.):60775482-60889707	0.571
NM_134261	chr15(.):60775482-61526502	0.1991
NM_001211	chr15(.):40448209-40518337	0.1515
NM_016013	chr15(.):41674550-41699642	0.1676
NM_019600	chr15(.):52868517-52975820	0.4194
NM_001198784	chr15(.):55695722-55715910	1.4531
NM_207037	chr15(.):57205832-57585714	0.1392
NM_014326	chr15(.):64194234-64343521	0.2512
NM_025201	chr15(.):65129081-65165201	0.3526
NM_005902	chr15(.):67353194-67492533	0.3644
NM_016166	chr15(.):68341571-68485404	0.397
NM_020908	chr15(.):70335542-70395256	0.6563
NM_001012642	chr15(.):72447146-72495136	0.0509
NM_033244	chr15(.):74282013-74333735	0.2092
NM_033246	chr15(.):74282013-74340717	0.1893
NM_033238	chr15(.):74282013-74345155	0.1809
NM_025055	chr15(.):74523666-74633482	0.043
NM_001080435	chr15(.):83472972-83508613	0.6186
NM_018671	chr15(.):91473214-91502323	0.8329
NM_001039675	chr15(.):91468409-91502323	0.7665
NM_001145044	chr15(.):92391937-92720665	0.1197
NM_013272	chr15(.):92391937-92714137	0.1215
NM_001042572	chr15(.):93438550-93497463	0.7055
NM_001271	chr15(.):93438550-93576237	0.3625
NM_015995	chr15(.):31614082-31675102	1.6876
NM_175741	chr15(.):34633065-34654931	0.1816
NM_181077	chr15(.):34666269-34687001	0.0503
NM_018648	chr15(.):34628916-34640362	0.6616
NM_153613	chr15(.):34646088-34664395	0.7401
NR_036050	chr15(.):34669269-34679351	0.0503
NR_036050	chr15(.):34815490-34825572	0.0699
NM_003134	chr15(.):40322890-40336389	0.4037
NM_001003942	chr15(.):40375091-40403287	1.7968
NM_033503	chr15(.):40375091-40403639	1.778
NM_001003940	chr15(.):40375091-40406075	1.6742
NM_001080791	chr15(.):40840297-40862252	0.6495
NM_152260	chr15(.):40856536-40871661	0.3999
NR_002208	chr15(.):40819082-40829749	0.048
NM_015138	chr15(.):41704301-41780761	0.2634
NM_001160227	chr15(.):44849893-44960876	0.1267
NM_001145112	chr15(.):44952929-44974086	0.3205
NM_182985	chr15(.):45023559-45065025	0.0587
NM_004048	chr15(.):44998684-45015357	1.292
NM_004580	chr15(.):55490799-55567585	0.0703
NM_183234	chr15(.):55490799-55567484	0.0701
NM_183236	chr15(.):55490799-55568107	0.0713
NM_004748	chr15(.):55642437-55705542	0.8456
NM_004855	chr15(.):55606132-55652846	0.2283
NM_020739	chr15(.):55642437-55705574	0.8452
NR_030358	chr15(.):55660137-55670232	0.6267
NR_015419	chr15(.):57173367-57215697	0.7101
NM_003099	chr15(.):64383176-64441433	0.3072
NM_032231	chr15(.):64359760-64391207	0.5417
NM_000942	chr15(.):64443013-64460354	0.7399
NM_024798	chr15(.):64438915-64454680	0.5332
NM_182703	chr15(.):65199100-65256041	0.2077
NM_000968	chr15(.):66786652-66802184	1.146
NR_002440	chr15(.):66790148-66800248	1.4242
NR_002441	chr15(.):66790582-66800652	1.3307
NR_002442	chr15(.):66789359-66799429	1.6815
NR_002443	chr15(.):66788589-66798656	1.7145
NM_017975	chr15(.):66792430-66846822	0.2762
NM_006049	chr15(.):66777665-66795146	0.4192
NM_001145102	chr15(.):67413053-67492533	0.1096
NM_017882	chr15(.):68494329-68527080	0.7433
NM_033429	chr15(.):68478042-68503448	1.4598
NR_030714	chr15(.):70366710-70376807	0.1223
NM_182470	chr15(.):72486369-72528684	0.4376
NM_020214	chr15(.):72528521-72568628	0.1758
NM_004809	chr15(.):74270559-74289635	0.6642
