GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
NM_001193457	chr12(.):6643693-6670249	0.131
NM_006170	chr12(.):6661036-6682480	0.1325
NM_001242	chr12(.):6549050-6565884	0.1434
NM_014865	chr12(.):6598297-6646132	0.1304
NM_016497	chr12(.):6596315-6607471	0.1453
NR_004387	chr12(.):6614387-6624717	0.1142
NM_018009	chr12(.):6556176-6576488	0.1623
NM_001142961	chr12(.):6723000-6745815	0.1004
NM_016162	chr12(.):6754703-6777308	0.1123
NM_032489	chr12(.):6742241-6761580	0.08
NR_003012	chr12(.):6685638-6695775	0.1215
NM_020400	chr12(.):6723000-6750297	0.0984
NR_027483	chr12(.):6972277-6985110	0.1848
NM_001975	chr12(.):7018613-7037859	0.1474
NM_002831	chr12(.):7055433-7075479	0.1704
NM_001159287	chr12(.):6971583-6985110	0.1817
NR_029779	chr12(.):7067861-7077929	0.1623
NM_080548	chr12(.):7050739-7075479	0.1768
NM_001146316	chr12(.):6975099-6987449	0.1851
NM_000365	chr12(.):6971692-6985110	0.1814
NM_001007026	chr12(.):7028625-7056484	0.1612
NM_006992	chr12(.):7008896-7028406	0.1338
NM_001940	chr12(.):7032479-7056484	0.155
NM_032641	chr12(.):6975099-6987521	0.1843
NR_003010	chr12(.):7071499-7081769	0.1388
NR_033796	chr12(.):6988845-6999902	0.094
NR_002803	chr12(.):6988144-6998768	0.0921
NM_138425	chr12(.):7048202-7060165	0.174
NR_029682	chr12(.):7068259-7078354	0.161
NM_005768	chr12(.):7080346-7130842	0.1119
NM_006331	chr12(.):7074943-7090165	0.1357
NR_033399	chr12(.):9565286-9605768	0.1452
NM_004064	chr12(.):12865301-12880305	0.2069
NM_030817	chr12(.):12933540-12949399	0.1274
NR_030344	chr12(.):12912582-12922677	0.0966
NM_001130415	chr12(.):12873850-12949399	0.1204
NM_020853	chr12(.):13192314-13241383	0.1298
NM_006205	chr12(.):15120955-15139799	0.1086
NM_001175	chr12(.):15089949-15119562	0.1615
NM_030762	chr12(.):26267958-26283003	0.188
NR_028408	chr12(.):46114502-46126704	0.1565
NM_018976	chr12(.):46746970-46771645	0.1443
NM_001098532	chr12(.):48123452-48157181	0.1237
NM_017842	chr12(.):48161966-48181536	0.1145
NM_006105	chr12(.):48123452-48157244	0.1235
NM_001098531	chr12(.):48123452-48157889	0.1224
NM_001098416	chr12(.):48171506-48218763	0.1321
NM_014033	chr12(.):51313533-51331300	0.1874
NM_001109619	chr12(.):51342781-51369289	0.0998
NM_001971	chr12(.):51717226-51745463	0.1199
NM_016293	chr12(.):51669821-51722938	0.1257
NM_001004304	chr12(.):53569534-53589654	0.1356
NM_000889	chr12(.):53580106-53606000	0.1987
NM_015989	chr12(.):53546446-53579430	0.1159
NM_001170790	chr12(.):53640369-53653190	0.1132
NM_032889	chr12(.):53640875-53653190	0.1154
NM_001164691	chr12(.):53812638-53830318	0.1077
NM_001005354	chr12(.):53830432-53845427	0.1071
NM_134324	chr12(.):53890376-53905215	0.1501
NM_006301	chr12(.):53869275-53898444	0.1448
NM_134323	chr12(.):53889704-53905215	0.1483
NM_003717	chr12(.):53895473-53906422	0.1205
NM_032786	chr12(.):56507029-56521278	0.1566
NM_006191	chr12(.):56493102-56512694	0.142
NM_079423	chr12(.):56547099-56560366	0.1657
NM_002475	chr12(.):56541334-56556771	0.1727
NM_001035267	chr12(.):56505373-56516616	0.1414
NM_015292	chr12(.):56516985-56543460	0.1323
NM_001127460	chr12(.):56705006-56732533	0.1419
NM_014255	chr12(.):56699212-56715128	0.1337
NM_005419	chr12(.):56730381-56759037	0.1377
NM_014871	chr12(.):56705006-56732837	0.1438
NM_004077	chr12(.):56660482-56699175	0.1236
NM_016584	chr12(.):56727662-56739194	0.1783
NM_001638	chr12(.):56749354-56761583	0.1335
NR_003046	chr12(.):57032463-57042538	0.1617
NM_001686	chr12(.):57026958-57044852	0.1635
NR_002737	chr12(.):57033810-57043885	0.1563
NM_006601	chr12(.):57052124-57087078	0.1379
NM_138396	chr12(.):58143899-58158689	0.1615
NM_023033	chr12(.):58157350-58170914	0.1326
NM_014770	chr12(.):58113993-58140940	0.1301
NM_000785	chr12(.):58151116-58165976	0.137
NM_015433	chr12(.):58161382-58181324	0.1157
NM_001017956	chr12(.):58082737-58120340	0.1194
NM_005981	chr12(.):58133783-58147026	0.2146
NR_027032	chr12(.):58115022-58127139	0.1021
NM_000075	chr12(.):58137002-58151164	0.1859
NM_001122772	chr12(.):58113993-58137029	0.1139
NM_017440	chr12(.):68683345-68731161	0.1189
NM_031435	chr12(.):72052676-72079428	0.1205
NM_144982	chr12(.):71998378-72062749	0.1161
NM_203394	chr12(.):77410025-77464360	0.1299
NM_001946	chr12(.):89736836-89751296	0.1906
NM_001025233	chr12(.):92812734-92829730	0.1138
NR_027933	chr12(.):92810306-92829778	0.1085
NM_001025232	chr12(.):92808869-92826924	0.1043
NM_153694	chr12(.):102117425-102138250	0.1303
NM_024312	chr12(.):102134274-102229645	0.1173
NM_001111283	chr12(.):102784644-102879378	0.1175
NM_001111284	chr12(.):102784644-102877429	0.1143
NM_001111285	chr12(.):102806453-102879378	0.1221
NR_027249	chr12(.):104232526-104328989	0.1245
NR_037425	chr12(.):104319202-104329333	0.1933
NM_003211	chr12(.):104354592-104387656	0.1216
NM_001135570	chr12(.):104338980-104355993	0.1533
NM_018171	chr12(.):105562074-105635008	0.1277
NM_014840	chr12(.):106452124-106538811	0.1234
NM_007076	chr12(.):108904050-108918380	0.1415
NM_213595	chr12(.):108951293-108968160	0.2006
NM_181724	chr12(.):108978621-108996894	0.1116
NM_003006	chr12(.):109010679-109032670	0.2043
NM_001161331	chr12(.):109180694-109226327	0.1105
NM_003746	chr12(.):120928858-120941298	0.0653
NM_032314	chr12(.):120936081-120971964	0.0558
NM_198202	chr12(.):121011847-121024201	0.0709
NM_015918	chr12(.):121011847-121024197	0.0705
NM_019034	chr12(.):122210659-122236594	0.0589
NR_002809	chr12(.):122228172-122246390	0.079
NM_015048	chr12(.):122237637-122275562	0.0613
NM_024667	chr12(.):123344874-123385712	0.0819
NM_021009	chr12(.):125391191-125404587	0.0892
NR_024464	chr13(.):30909406-30953036	0.0708
NM_015057	chr13(.):77613791-77906177	0.1089
NM_032436	chr13(.):115074964-115097803	0.134
NM_000820	chr13(.):114518521-114572046	0.1298
NM_007368	chr13(.):114742193-114903095	0.1053
NM_014059	chr13(.):42026541-42050013	0.0612
NM_152719	chr13(.):46271445-46293693	0.0822
NM_001143945	chr13(.):114518521-114544017	0.0988
NM_001143946	chr13(.):114518521-114541714	0.104
NR_024609	chr13(.):114581609-114631485	0.1274
NM_023011	chr13(.):115042077-115076283	0.1287
NM_003903	chr13(.):114995361-115043150	0.1445
NM_006246	chr14(.):63836354-64015079	0.0599
NR_027004	chr14(.):94366075-94397718	0.0506
NM_001012706	chr14(.):50443429-50479238	0.0704
NM_004296	chr14(.):72394785-73038238	0.053
NM_001080414	chr14(.):91732666-91889133	0.0854
NM_005606	chr14(.):93165151-93220047	0.0563
NM_023112	chr14(.):94487723-94520276	0.0529
NM_003300	chr14(.):103238815-103382837	0.0604
NM_024496	chr14(.):77485885-77500034	0.0854
NM_005065	chr14(.):81934238-82005205	0.0742
NM_005113	chr14(.):93255649-93311304	0.0575
NM_016150	chr14(.):94395512-94428767	0.0647
NR_024182	chr14(.):94458615-94478898	0.061
NR_024183	chr14(.):94458641-94483041	0.061
NM_138344	chr14(.):94380257-94400944	0.0493
NM_152592	chr14(.):95878830-95947173	0.0607
NR_003002	chr14(.):95994691-96004966	0.0732
NR_001459	chr14(.):95994248-96006209	0.0693
NM_016417	chr14(.):95996322-96016055	0.0667
NM_025268	chr14(.):105987952-106001539	0.1156
NM_144508	chr15(.):40881446-40959881	0.1132
NM_001042495	chr15(.):34517196-34635265	0.1169
NM_005135	chr15(.):34517196-34616021	0.1104
NM_001042497	chr15(.):34517196-34634045	0.1162
NM_001042494	chr15(.):34517196-34634961	0.1166
NM_183235	chr15(.):55490799-55587001	0.1082
NM_001103184	chr15(.):33052746-33365085	0.1159
NM_001211	chr15(.):40448209-40518337	0.1265
NM_019600	chr15(.):52868517-52975820	0.125
NM_017610	chr15(.):59274864-59394253	0.1074
NM_006537	chr15(.):63791809-63888663	0.118
NM_025201	chr15(.):65129081-65165201	0.1159
NM_001004439	chr15(.):68589041-68729492	0.101
NM_020908	chr15(.):70335542-70395256	0.115
NM_006465	chr15(.):74828547-74895472	0.132
NM_003612	chr15(.):74696629-74731299	0.1081
NM_001146030	chr15(.):74696629-74731001	0.1069
NM_172217	chr15(.):81512639-81610104	0.1348
NM_001172128	chr15(.):81484218-81610104	0.1275
NM_001080532	chr15(.):81619759-81671418	0.1028
NM_007011	chr15(.):89626380-89750591	0.1314
NM_198526	chr15(.):90539751-90630432	0.1234
NM_000693	chr15(.):101415008-101461830	0.1012
NM_024652	chr15(.):101454459-101615317	0.115
NR_027992	chr15(.):20869796-20966480	0.0693
NR_027053	chr15(.):21927513-21945739	0.1942
NR_024387	chr15(.):22009419-22021878	0.1042
NM_015995	chr15(.):31614082-31675102	0.1391
NM_175741	chr15(.):34633065-34654931	0.109
NM_181077	chr15(.):34666269-34687001	0.1206
NM_018648	chr15(.):34628916-34640362	0.1194
NM_153613	chr15(.):34646088-34664395	0.119
NR_036050	chr15(.):34669269-34679351	0.1069
NR_036050	chr15(.):34815490-34825572	0.0991
NM_003134	chr15(.):40322890-40336389	0.1232
NM_001003942	chr15(.):40375091-40403287	0.1506
NM_033503	chr15(.):40375091-40403639	0.1501
NM_001003940	chr15(.):40375091-40406075	0.1466
NM_001080791	chr15(.):40840297-40862252	0.1519
NM_152260	chr15(.):40856536-40871661	0.145
NR_002208	chr15(.):40819082-40829749	0.0993
NM_001160227	chr15(.):44849893-44960876	0.1154
NM_001145112	chr15(.):44952929-44974086	0.1437
NM_182985	chr15(.):45023559-45065025	0.0941
NM_004048	chr15(.):44998684-45015357	0.1702
NM_004580	chr15(.):55490799-55567585	0.0979
NM_183234	chr15(.):55490799-55567484	0.098
NM_183236	chr15(.):55490799-55568107	0.0976
NM_004855	chr15(.):55606132-55652846	0.1097
NM_198524	chr15(.):56652643-56743072	0.1218
NM_001013843	chr15(.):59166243-59230852	0.1176
NM_182703	chr15(.):65199100-65256041	0.1094
NM_017882	chr15(.):68494329-68527080	0.1364
NM_015322	chr15(.):68565140-68588640	0.1819
NR_030714	chr15(.):70366710-70376807	0.1224
NM_000781	chr15(.):74625102-74665081	0.1069
NM_001099773	chr15(.):74625102-74663553	0.1061
NM_001127190	chr15(.):75069424-75100539	0.1556
NM_000761	chr15(.):75036183-75053941	0.1056
NM_000499	chr15(.):75006882-75022877	0.1026
NM_021819	chr15(.):75100193-75123099	0.1088
NM_001030005	chr15(.):75113950-75129136	0.1008
NM_021823	chr15(.):75310926-75348067	0.15
NM_138967	chr15(.):75282875-75318836	0.1172
NM_015079	chr15(.):78282326-78374994	0.1212
NM_001101404	chr15(.):78379926-78401393	0.1042
NM_006383	chr15(.):78391990-78428878	0.1038
NM_004513	chr15(.):81584253-81610104	0.1839
NM_181900	chr15(.):81600006-81621524	0.1568
NM_022767	chr15(.):89159526-89180512	0.161
NR_029606	chr15(.):89150055-89160165	0.0994
NM_002201	chr15(.):89177038-89203879	0.148
NR_031590	chr15(.):89146337-89156428	0.0857
NM_002168	chr15(.):90622211-90650708	0.1293
NM_198925	chr15(.):90739561-90777892	0.113
NM_001013657	chr15(.):90772486-90790312	0.1202
NM_020210	chr15(.):90723151-90777892	0.1254
NM_006384	chr15(.):90768476-90782279	0.1249
NR_033769	chr15(.):93333713-93345338	0.0937
NM_003090	chr15(.):101816714-101840460	0.1374
NM_203472	chr15(.):101806213-101822700	0.1655
NM_014918	chr15(.):101710927-101797137	0.1318
NM_001114	chr16(.):50316822-50357043	0.0857
NM_001134477	chr16(.):14524557-14729120	0.1065
NM_002582	chr16(.):14524557-14729124	0.1065
NM_152652	chr16(.):30402056-30415715	0.1278
NM_016373	chr16(.):78128550-79251564	0.0513
NM_000246	chr16(.):10966054-11023840	0.1215
NM_001079512	chr16(.):10855532-10917621	0.1053
NM_015914	chr16(.):11767942-11841648	0.1788
NM_004862	chr16(.):11636577-11685229	0.1242
NM_001136472	chr16(.):11636577-11685806	0.1243
NR_024320	chr16(.):11636577-11686322	0.124
NM_022166	chr16(.):17191180-17569738	0.1098
NM_013302	chr16(.):22212591-22305066	0.106
NM_000336	chr16(.):23308590-23397620	0.131
NM_153603	chr16(.):23394813-23469512	0.1214
NM_025134	chr16(.):53083944-53366414	0.1003
NM_000078	chr16(.):56990834-57022756	0.1175
NM_004691	chr16(.):67466916-67520089	0.118
NM_001191022	chr16(.):67591309-67678088	0.1171
NM_012320	chr16(.):68274246-68299961	0.1569
NM_032821	chr16(.):70836288-71269569	0.2039
NM_018052	chr16(.):70716341-70840061	0.1083
NM_014761	chr16(.):71924445-71967906	0.1234
NM_001030007	chr16(.):71757904-71847976	0.1126
NM_002661	chr16(.):81807929-81996899	0.0629
NM_175931	chr16(.):88936262-89012608	0.0457
NM_005187	chr16(.):88936262-89048504	0.0498
NM_003498	chr16(.):11757288-11778015	0.1597
NM_014153	chr16(.):11839441-11896114	0.1227
NM_001130007	chr16(.):11956984-12015519	0.1087
NM_001130006	chr16(.):11956984-12014825	0.1083
NM_001192	chr16(.):12053963-12066925	0.2075
NM_032167	chr16(.):12065601-12152141	0.1211
NM_001039182	chr16(.):29459913-29471285	0.1843
NM_001017389	chr16(.):29462126-29481280	0.1721
NM_003166	chr16(.):29462126-29481301	0.1723
NM_178044	chr16(.):29460821-29474545	0.1857
NR_002454	chr16(.):29455665-29466236	0.1785
NR_002556	chr16(.):29471288-29483899	0.174
NR_037608	chr16(.):29461411-29481301	0.1718
NM_001017390	chr16(.):29466206-29481301	0.1555
NR_024370	chr16(.):29870003-29884374	0.1115
NM_002383	chr16(.):29812854-29827504	0.1281
NR_015396	chr16(.):29870154-29884374	0.111
NM_145239	chr16(.):29818408-29832202	0.1484
NM_007317	chr16(.):29797057-29821706	0.1386
NM_006319	chr16(.):29864677-29879578	0.1001
NM_024516	chr16(.):29822527-29838816	0.1653
NM_152338	chr16(.):29784560-29796840	0.1311
NM_005115	chr16(.):29826714-29864360	0.1199
NM_001039182	chr16(.):30199255-30210627	0.2009
NM_178044	chr16(.):30200163-30213887	0.204
NM_003166	chr16(.):30201468-30220650	0.1966
NM_001017389	chr16(.):30201468-30220620	0.1967
NM_001193333	chr16(.):30189730-30205396	0.1766
NR_002454	chr16(.):30195004-30205575	0.2065
NR_037608	chr16(.):30200753-30220650	0.1948
NR_002556	chr16(.):30210637-30223248	0.1849
NR_002555	chr16(.):30229349-30261932	0.1353
NM_001017390	chr16(.):30205548-30220650	0.1812
NR_002453	chr16(.):30273913-30351695	0.117
NM_006110	chr16(.):30357086-30371682	0.1271
NM_052838	chr16(.):30384455-30399171	0.1398
NM_013292	chr16(.):30381122-30394310	0.1735
NM_015527	chr16(.):30363421-30386522	0.1497
NR_024465	chr16(.):30357086-30371255	0.1284
NM_016643	chr16(.):30413734-30434916	0.1419
NM_024096	chr16(.):30430018-30446373	0.1306
NM_138447	chr16(.):30609699-30626682	0.1326
NM_024031	chr16(.):30657240-30672734	0.1509
NM_001105079	chr16(.):30670777-30687131	0.0955
NR_002966	chr16(.):30716857-30726986	0.1289
NM_006662	chr16(.):30705461-30756450	0.1256
NM_003414	chr16(.):31880078-31933627	0.1205
NM_153337	chr16(.):50695210-50720264	0.1346
NM_182854	chr16(.):50701885-50720264	0.1335
NM_001042412	chr16(.):50771028-50840846	0.1138
NM_001042355	chr16(.):50770960-50840846	0.1137
NM_022162	chr16(.):50726049-50771987	0.1134
NM_001126108	chr16(.):56894118-56954762	0.1291
NM_001010989	chr16(.):56960747-56982793	0.199
NR_029680	chr16(.):56887429-56897513	0.1228
NM_032206	chr16(.):57018409-57122436	0.115
NM_018110	chr16(.):57500869-57525385	0.1054
NM_153837	chr16(.):57571600-57616100	0.1227
NM_033212	chr16(.):57541089-57575477	0.1002
NM_001172643	chr16(.):66536905-66589194	0.1485
NM_001172644	chr16(.):66536905-66589315	0.1486
NM_052999	chr16(.):66595349-66618038	0.1037
NM_181641	chr16(.):66581471-66604971	0.1464
NM_181271	chr16(.):66595293-66618038	0.1037
NM_001040138	chr16(.):66581465-66605154	0.1456
NM_001185057	chr16(.):67202764-67214643	0.1326
NM_003946	chr16(.):67202755-67214643	0.1325
NM_001040715	chr16(.):67204504-67222883	0.1448
NM_001950	chr16(.):67221067-67237821	0.1002
NM_024712	chr16(.):67228027-67242927	0.0878
NM_033309	chr16(.):67177004-67189902	0.0955
NM_025187	chr16(.):67138914-67187442	0.1074
NM_178516	chr16(.):67213281-67229107	0.1484
NM_003789	chr16(.):67183088-67198812	0.1254
NM_001538	chr16(.):67192287-67208848	0.1455
NM_001185058	chr16(.):67199404-67214643	0.1205
NM_018378	chr16(.):67188890-67203077	0.1254
NR_029887	chr16(.):67231223-67241298	0.0794
NM_001193524	chr16(.):67566364-67585691	0.1462
NM_001193523	chr16(.):67558539-67585691	0.1465
NM_001193522	chr16(.):67557719-67585691	0.1466
NM_001138	chr16(.):67511473-67522716	0.1481
NM_024519	chr16(.):67557716-67585691	0.1466
NM_024939	chr16(.):68257449-68275136	0.1276
NM_001184824	chr16(.):68339876-68396169	0.1215
NM_003983	chr16(.):68293422-68340722	0.1427
NM_032178	chr16(.):68329517-68349868	0.1345
NM_006927	chr16(.):70408337-70477991	0.1226
NM_145059	chr16(.):70483497-70519177	0.0994
NR_034083	chr16(.):70783962-70812154	0.0981
NR_024612	chr16(.):71874898-71924174	0.1289
NM_001137675	chr16(.):71874898-71896231	0.1503
NM_017530	chr16(.):71888587-71922412	0.1165
NM_001031804	chr16(.):79622744-79639622	0.0647
NM_021962	chr17(.):901758-1088131	0.1132
NM_001159746	chr17(.):901758-1095616	0.114
NM_003342	chr17(.):4167511-4274969	0.1098
NM_020889	chr17(.):27234161-27283508	0.1426
NM_138962	chr17(.):55328930-55762299	0.1069
NM_170721	chr17(.):55329373-55715544	0.1089
NM_199340	chr17(.):62845487-62919903	0.1071
NM_022066	chr17(.):74380612-74454288	0.1125
NM_020761	chr17(.):78513624-78945173	0.0992
NM_001092	chr17(.):901758-1017324	0.1143
NM_005022	chr17(.):4843946-4856825	0.1476
NM_153357	chr17(.):6939948-6952242	0.1277
NR_026951	chr17(.):8118947-8132361	0.1271
NM_020877	chr17(.):7618038-7742058	0.1066
NM_152904	chr17(.):19985334-20145483	0.1083
NM_001033553	chr17(.):19985334-20223067	0.1064
NM_001033555	chr17(.):20054401-20223067	0.1076
NM_018182	chr17(.):27077995-27174841	0.113
NM_003170	chr17(.):26984301-27034249	0.1042
NM_000267	chr17(.):29416944-29709695	0.1102
NM_002544	chr17(.):29616667-29629380	0.0996
NM_020405	chr17(.):37214555-37312902	0.1041
NM_183232	chr17(.):37916198-38025441	0.1418
NM_012448	chr17(.):40346194-40433424	0.1044
NM_000342	chr17(.):42320757-42350502	0.0975
NR_027774	chr17(.):43508265-43573146	0.1242
NM_003954	chr17(.):43335487-43399414	0.124
NM_003726	chr17(.):46205801-46512594	0.1105
NM_030802	chr17(.):47782686-47846518	0.1368
NM_017763	chr17(.):56426037-56499931	0.1205
NM_001433	chr17(.):62115389-62212502	0.1651
NM_014960	chr17(.):66250322-66422000	0.103
NR_036488	chr17(.):70394462-70593943	0.1165
NR_036520	chr17(.):73262379-73274976	0.1207
NM_004252	chr17(.):72739762-72770499	0.1566
NM_001126122	chr17(.):73264060-73290530	0.1259
NM_052916	chr17(.):74133533-74241390	0.1199
NM_001113492	chr17(.):75278972-75501678	0.1058
NM_006640	chr17(.):75310596-75501678	0.1092
NM_001113491	chr17(.):75272491-75501678	0.1058
NM_001163075	chr17(.):76137433-76167364	0.139
NM_017456	chr17(.):76665129-76783376	0.1429
NM_020914	chr17(.):78229666-78375086	0.0981
NM_020954	chr17(.):78229666-78300262	0.1035
NM_024648	chr17(.):80342085-80381513	0.1115
NM_004514	chr17(.):80472593-80567483	0.1163
NM_020310	chr17(.):2282353-2309258	0.1089
NR_028335	chr17(.):2305274-2323730	0.1032
NM_000080	chr17(.):4796063-4811369	0.1081
NM_001145536	chr17(.):4797947-4811227	0.109
NM_001165417	chr17(.):4835425-4848462	0.1397
NM_000173	chr17(.):4830591-4843325	0.1011
NM_015528	chr17(.):4838629-4853517	0.1444
NM_006612	chr17(.):4896242-4936694	0.1077
NM_015099	chr17(.):4866286-4895960	0.1405
NM_001171168	chr17(.):4866286-4895665	0.1406
NM_053013	chr17(.):4849383-4865426	0.121
NM_001167985	chr17(.):4886424-4905905	0.1374
NM_004890	chr17(.):4857520-4876132	0.1394
NM_001004333	chr17(.):6910797-6922851	0.1432
NM_001142799	chr17(.):6913072-6925839	0.1442
NM_201566	chr17(.):6934393-6948440	0.1076
NR_029712	chr17(.):6915933-6926020	0.1427
NM_181844	chr17(.):6921368-6937961	0.1049
NM_000697	chr17(.):6894383-6919055	0.1177
NR_030178	chr17(.):6916229-6926341	0.142
NM_182906	chr17(.):6972855-6988600	0.0969
NM_001143775	chr17(.):7141905-7159995	0.1486
NM_015982	chr17(.):7186570-7202876	0.1138
NM_001185023	chr17(.):7158221-7171264	0.1087
NM_001185022	chr17(.):7158221-7171512	0.1079
NM_001128827	chr17(.):7088209-7125928	0.1083
NM_000018	chr17(.):7118152-7133585	0.1176
NM_004422	chr17(.):7123660-7142863	0.1257
NM_007278	chr17(.):7138737-7150753	0.143
NM_024297	chr17(.):7133346-7147825	0.1505
NM_001365	chr17(.):7088209-7128369	0.1071
NM_203415	chr17(.):7150371-7168259	0.1277
NM_015362	chr17(.):7150550-7168259	0.1282
NM_001042	chr17(.):7180053-7196367	0.1181
NM_015343	chr17(.):7141905-7160259	0.1479
NR_029896	chr17(.):7121615-7131698	0.1242
NR_003000	chr17(.):7804440-7814578	0.0913
NM_001005273	chr17(.):7787168-7821075	0.1004
NM_001080424	chr17(.):7738234-7763118	0.1568
NM_144607	chr17(.):7756063-7770600	0.1422
NM_032356	chr17(.):7755002-7766172	0.1468
NM_001005271	chr17(.):7783122-7821075	0.1019
NM_203411	chr17(.):7753383-7764417	0.1582
NM_002616	chr17(.):8038787-8060753	0.1334
NM_032354	chr17(.):8071296-8084714	0.1321
NM_017622	chr17(.):8086650-8098564	0.2081
NM_014232	chr17(.):8057464-8071293	0.1431
NM_004217	chr17(.):8103048-8118883	0.1392
NR_037447	chr17(.):8085492-8095577	0.2094
NM_025099	chr17(.):8123138-8156413	0.1357
NM_012393	chr17(.):8147595-8178809	0.12
NM_012452	chr17(.):16837397-16880402	0.165
NR_024007	chr17(.):17674999-17687843	0.086
NM_004176	chr17(.):17709662-17745325	0.1157
NR_030361	chr17(.):17712149-17722245	0.0818
NR_023380	chr17(.):20219486-20310504	0.115
NM_015276	chr17(.):20897905-20951352	0.1167
NM_006923	chr17(.):26970606-26993933	0.125
NR_000010	chr17(.):27044599-27054671	0.1488
NR_000009	chr17(.):27045698-27055772	0.171
NM_031934	chr17(.):27036298-27049908	0.1209
NM_001142625	chr17(.):27036298-27050286	0.1216
NM_000984	chr17(.):27041999-27056374	0.1588
NM_138463	chr17(.):27046365-27058230	0.17
NR_000014	chr17(.):27045446-27055509	0.1655
NR_000013	chr17(.):27042567-27052634	0.1353
NM_004295	chr17(.):27066022-27082976	0.1188
NM_152465	chr17(.):27025533-27043872	0.1088
NR_024579	chr17(.):27036298-27050251	0.1218
NM_001160407	chr17(.):27046365-27058949	0.1642
NM_178170	chr17(.):27050831-27074784	0.1347
NR_029970	chr17(.):27183386-27193458	0.0983
NM_005702	chr17(.):27177042-27193072	0.1145
NM_004475	chr17(.):27201356-27229715	0.1375
NM_144683	chr17(.):27219798-27235089	0.172
NR_029685	chr17(.):27183550-27193636	0.0972
NM_078471	chr17(.):27395527-27512407	0.112
NM_006495	chr17(.):29625787-29646130	0.1553
NM_014210	chr17(.):29638427-29653767	0.1691
NM_002981	chr17(.):32682398-32695252	0.1475
NM_005408	chr17(.):32678470-32690629	0.1205
NM_005623	chr17(.):32641065-32653421	0.09
NM_002983	chr17(.):34410602-34422506	0.1757
NM_002988	chr17(.):34386642-34403841	0.1154
NM_002984	chr17(.):34426219-34438014	0.1817
NM_021006	chr17(.):34517267-34529156	0.2308
NM_001001418	chr17(.):34576084-34597027	0.2496
NM_001001435	chr17(.):34533467-34545274	0.2354
NM_001001437	chr17(.):34517267-34529147	0.2309
NM_001001417	chr17(.):34488060-34508988	0.2446
NM_021006	chr17(.):34618841-34630730	0.235
NM_001001437	chr17(.):34618841-34630721	0.2352
NM_001001435	chr17(.):34635033-34646840	0.2101
NM_001001418	chr17(.):34741118-34813091	0.1842
NM_001130677	chr17(.):36822958-36836187	0.1429
NM_005937	chr17(.):36856872-36891056	0.1291
NM_007144	chr17(.):36885149-36909558	0.1351
NM_002795	chr17(.):36904001-36925478	0.1446
NM_001136498	chr17(.):36881509-36896858	0.1265
NM_199247	chr17(.):37328388-37358901	0.1253
NM_000723	chr17(.):37324708-37358901	0.1192
NM_001143968	chr17(.):37308146-37327414	0.1235
NM_000981	chr17(.):37351535-37365980	0.1469
NM_198993	chr17(.):37361788-37387040	0.0998
NM_005310	chr17(.):37889186-37908538	0.1072
NM_001030002	chr17(.):37889589-37908538	0.1076
NM_032339	chr17(.):37880408-37891788	0.1278
NM_018530	chr17(.):38055847-38078793	0.0887
NM_001042471	chr17(.):38055847-38079903	0.0883
NM_198844	chr17(.):38019454-38039149	0.1319
NM_021724	chr17(.):38244036-38261973	0.1392
NM_001190919	chr17(.):38213445-38255120	0.1158
NM_001190918	chr17(.):38214067-38255120	0.1167
NM_014815	chr17(.):38170349-38215889	0.1136
NM_007359	chr17(.):38291506-38333431	0.1172
NM_001012241	chr17(.):38273789-38298045	0.1305
NM_001145301	chr17(.):38469472-38518895	0.1263
NM_152219	chr17(.):38511904-38525945	0.0948
NM_000964	chr17(.):38460422-38518895	0.1296
NM_001024809	chr17(.):38493270-38518895	0.0886
NM_001254	chr17(.):38439145-38464413	0.1339
NM_004583	chr17(.):40271996-40312022	0.1198
NR_024573	chr17(.):40336104-40351255	0.1323
NM_032484	chr17(.):40336104-40351550	0.1303
NM_012285	chr17(.):40303909-40338296	0.1277
NM_001524	chr17(.):40331077-40342470	0.1453
NM_024927	chr17(.):40814932-40834048	0.1293
NM_016437	chr17(.):40806265-40824024	0.1424
NM_003632	chr17(.):40829631-40857011	0.1218
NM_016602	chr17(.):40826419-40838845	0.1516
NM_178542	chr17(.):42248351-42269082	0.115
NM_001076674	chr17(.):42259353-42274099	0.1283
NM_177441	chr17(.):42259573-42274099	0.128
NM_001076684	chr17(.):42277400-42301924	0.1386
NM_001098833	chr17(.):42264172-42280529	0.1337
NM_080863	chr17(.):42243073-42261451	0.1061
NM_001076683	chr17(.):42277400-42303250	0.1354
NM_014233	chr17(.):42277400-42300664	0.1401
NM_152343	chr17(.):43326759-43344479	0.095
NM_005892	chr17(.):43294291-43329683	0.1464
NR_024434	chr17(.):43320302-43350997	0.101
NR_024435	chr17(.):43334557-43350997	0.0959
NM_174919	chr17(.):43501717-43515282	0.1254
NM_199282	chr17(.):43466267-43508012	0.1151
NM_001159330	chr17(.):43466267-43488449	0.1187
NR_036199	chr17(.):43547728-43557801	0.1109
NM_002144	chr17(.):46601806-46613272	0.0981
NM_002145	chr17(.):46615018-46627393	0.096
NM_005827	chr17(.):47773689-47790282	0.1302
NM_001199155	chr17(.):47860980-47911458	0.1191
NM_032595	chr17(.):48206100-48232877	0.1024
NM_174920	chr17(.):48185034-48212167	0.0972
