#32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_ROSE/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam
#Using cutoff of 2419.1208 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
1_MACS_peak_2312_lociStitched	chr1	246677428	246678327	1	900	619.2312	219.1762	14056	0
1_MACS_peak_1874_lociStitched	chr1	205725701	205726600	1	900	566.4599	153.8189	14057	0
1_MACS_peak_1210_lociStitched	chr1	154130578	154131477	1	900	750.4852	188.3405	14058	0
1_MACS_peak_663_lociStitched	chr1	65886232	65887131	1	900	700.1412	178.002	14059	0
1_MACS_peak_179_lociStitched	chr1	19278234	19279133	1	900	660.4054	183.4859	14060	0
1_MACS_peak_23456_lociStitched	chrX	72782972	72783870	1	899	532.3344	100.576	14061	0
1_MACS_peak_21960_lociStitched	chr8	123486173	123487071	1	899	565.1114	152.3008	14062	0
1_MACS_peak_21696_lociStitched	chr8	67940395	67941293	1	899	463.0986	154.3662	14063	0
1_MACS_peak_21634_lociStitched	chr8	60489101	60489999	1	899	943.0796	184.09	14064	0
1_MACS_peak_21528_lociStitched	chr8	40286914	40287812	1	899	806.1346	146.1944	14065	0
1_MACS_peak_21386_lociStitched	chr8	26058578	26059476	1	899	566.5482	163.5258	14066	0
1_MACS_peak_18711_lociStitched	chr6	28234577	28235475	1	899	611.6278	217.2262	14067	0
1_MACS_peak_18247_lociStitched	chr5	172428283	172429181	1	899	729.2658	185.0778	14068	0
1_MACS_peak_17671_lociStitched	chr5	112017017	112017915	1	899	524.881	216.0588	14069	0
1_MACS_peak_17591_lociStitched	chr5	97764261	97765159	1	899	1219.7534	327.2312	14070	0
1_MACS_peak_14953_lociStitched	chr3	134012825	134013723	1	899	1458.4418	305.1404	14071	0
1_MACS_peak_12239_lociStitched	chr2	207697529	207698427	1	899	560.352	127.965	14072	0
1_MACS_peak_11989_lociStitched	chr2	182048612	182049510	1	899	883.8116	121.9484	14073	0
1_MACS_peak_11541_lociStitched	chr2	119612861	119613759	1	899	514.9132	140.2676	14074	0
1_MACS_peak_10394_lociStitched	chr19	49149291	49150189	1	899	884.53	208.785	14075	0
1_MACS_peak_10128_lociStitched	chr19	23432624	23433522	1	899	494.2592	159.2154	14076	0
1_MACS_peak_8906_lociStitched	chr17	59834259	59835157	1	899	880.8482	97.6126	14077	0
1_MACS_peak_8698_lociStitched	chr17	42287513	42288411	1	899	692.8968	213.5444	14078	0
1_MACS_peak_8586_lociStitched	chr17	36077591	36078489	1	899	593.4882	126.4384	14079	0
1_MACS_peak_6471_lociStitched	chr14	81769416	81770314	1	899	526.1382	111.6214	14080	0
1_MACS_peak_6353_lociStitched	chr14	53999745	54000643	1	899	486.4466	153.7376	14081	0
1_MACS_peak_5652_lociStitched	chr12	109072782	109073680	1	899	818.2576	227.194	14082	0
1_MACS_peak_5164_lociStitched	chr12	55861408	55862306	1	899	815.0248	207.9768	14083	0
1_MACS_peak_4300_lociStitched	chr11	99303182	99304080	1	899	672.7816	140.088	14084	0
1_MACS_peak_4110_lociStitched	chr11	73077069	73077967	1	899	797.873	243.1784	14085	0
1_MACS_peak_3624_lociStitched	chr11	20385149	20386047	1	899	475.5808	153.4682	14086	0
1_MACS_peak_2791_lociStitched	chr10	61833760	61834658	1	899	539.8776	78.126	14087	0
1_MACS_peak_2005_lociStitched	chr1	214056720	214057618	1	899	766.0838	251.889	14088	0
1_MACS_peak_1338_lociStitched	chr1	159284949	159285847	1	899	641.2618	196.0334	14089	0
1_MACS_peak_145_lociStitched	chr1	15575358	15576256	1	899	684.1862	201.4214	14090	0
1_MACS_peak_23135_lociStitched	chr9	136214720	136215617	1	898	691.8561	202.5426	14091	0
1_MACS_peak_19593_lociStitched	chr6	131831059	131831956	1	898	778.4166	144.5067	14092	0
1_MACS_peak_18818_lociStitched	chr6	32995382	32996279	1	898	987.5073	228.1071	14093	0
1_MACS_peak_17475_lociStitched	chr5	82949200	82950097	1	898	699.1218	195.8151	14094	0
1_MACS_peak_17325_lociStitched	chr5	65117564	65118461	1	898	556.2297	153.7458	14095	0
1_MACS_peak_16623_lociStitched	chr4	152719590	152720487	1	898	731.4138	247.6617	14096	0
1_MACS_peak_16248_lociStitched	chr4	101129846	101130743	1	898	532.5489	114.9057	14097	0
1_MACS_peak_15453_lociStitched	chr3	188446871	188447768	1	898	540.8013	195.0975	14098	0
1_MACS_peak_14446_lociStitched	chr3	58181942	58182839	1	898	832.8645	115.8924	14099	0
1_MACS_peak_13884_lociStitched	chr22	46683862	46684759	1	898	520.6188	173.5695	14100	0
1_MACS_peak_13645_lociStitched	chr22	31555598	31556495	1	898	559.1898	146.7492	14101	0
1_MACS_peak_13135_lociStitched	chr21	10187140	10188037	1	898	735.3606	208.4628	14102	0
1_MACS_peak_12446_lociStitched	chr2	232891403	232892300	1	898	741.1014	93.4674	14103	0
1_MACS_peak_10159_lociStitched	chr19	33182195	33183092	1	898	577.8474	153.8355	14104	0
1_MACS_peak_9666_lociStitched	chr18	62380229	62381126	1	898	1055.4999	208.8216	14105	0
1_MACS_peak_6817_lociStitched	chr15	41615621	41616518	1	898	756.4401	236.9874	14106	0
1_MACS_peak_5631_lociStitched	chr12	107147011	107147908	1	898	885.9669	352.7004	14107	0
1_MACS_peak_5263_lociStitched	chr12	65131130	65132027	1	898	715.2678	130.5135	14108	0
1_MACS_peak_3668_lociStitched	chr11	29026914	29027811	1	898	599.4651	148.3638	14109	0
1_MACS_peak_1318_lociStitched	chr1	157674472	157675369	1	898	797.1639	296.6379	14110	0
1_MACS_peak_22538_lociStitched	chr9	71736576	71737472	1	897	612.0576	124.992	14111	0
1_MACS_peak_22465_lociStitched	chr9	41905658	41906554	1	897	577.024	205.5424	14112	0
1_MACS_peak_20359_lociStitched	chr7	64496553	64497449	1	897	592.9728	214.6816	14113	0
1_MACS_peak_19749_lociStitched	chr6	144416269	144417165	1	897	476.5824	113.1648	14114	0
1_MACS_peak_19284_lociStitched	chr6	93620740	93621636	1	897	952.448	224.3584	14115	0
1_MACS_peak_17706_lociStitched	chr5	115789991	115790887	1	897	1148.1344	179.7376	14116	0
1_MACS_peak_15691_lociStitched	chr4	13629131	13630027	1	897	788.6592	219.6096	14117	0
1_MACS_peak_15145_lociStitched	chr3	157679162	157680058	1	897	929.2416	306.3424	14118	0
1_MACS_peak_14929_lociStitched	chr3	131906343	131907239	1	897	673.9712	214.2336	14119	0
1_MACS_peak_14785_lociStitched	chr3	118570428	118571324	1	897	689.472	167.0144	14120	0
1_MACS_peak_12412_lociStitched	chr2	228399160	228400056	1	897	762.2272	151.6032	14121	0
1_MACS_peak_11158_lociStitched	chr2	69717371	69718267	1	897	738.1248	241.3824	14122	0
1_MACS_peak_11040_lociStitched	chr2	60871680	60872576	1	897	492.9792	146.6752	14123	0
1_MACS_peak_9790_lociStitched	chr19	2019347	2020243	1	897	711.9616	243.264	14124	0
1_MACS_peak_9624_lociStitched	chr18	59027596	59028492	1	897	947.52	181.3504	14125	0
1_MACS_peak_7579_lociStitched	chr16	11350949	11351845	1	897	653.2736	172.032	14126	0
1_MACS_peak_7516_lociStitched	chr16	3223666	3224562	1	897	561.344	188.16	14127	0
1_MACS_peak_6496_lociStitched	chr14	88766174	88767070	1	897	641.984	132.16	14128	0
1_MACS_peak_6171_lociStitched	chr13	109507853	109508749	1	897	605.9648	150.3488	14129	0
1_MACS_peak_5439_lociStitched	chr12	90517900	90518796	1	897	608.4736	155.5456	14130	0
1_MACS_peak_5000_lociStitched	chr12	40602303	40603199	1	897	635.712	171.584	14131	0
1_MACS_peak_4676_lociStitched	chr12	6476545	6477441	1	897	586.3424	102.5024	14132	0
1_MACS_peak_4349_lociStitched	chr11	108031441	108032337	1	897	571.2	188.8768	14133	0
1_MACS_peak_4149_lociStitched	chr11	77348407	77349303	1	897	751.2064	270.5024	14134	0
1_MACS_peak_3149_lociStitched	chr10	100654181	100655077	1	897	633.8304	117.7344	14135	0
1_MACS_peak_2196_lociStitched	chr1	233036740	233037636	1	897	656.6784	217.9968	14136	0
1_MACS_peak_1425_lociStitched	chr1	164487598	164488494	1	897	838.208	235.2	14137	0
1_MACS_peak_627_lociStitched	chr1	60035932	60036828	1	897	820.3776	284.2112	14138	0
1_MACS_peak_23413_lociStitched	chrX	57978003	57978898	1	896	498.0675	61.934	14139	0
1_MACS_peak_21629_lociStitched	chr8	59177687	59178582	1	896	591.237	129.059	14140	0
1_MACS_peak_20418_lociStitched	chr7	73385476	73386371	1	896	826.085	144.99	14141	0
1_MACS_peak_19939_lociStitched	chr7	7722187	7723082	1	896	516.773	188.308	14142	0
1_MACS_peak_19199_lociStitched	chr6	84153712	84154607	1	896	500.663	174.9725	14143	0
1_MACS_peak_16450_lociStitched	chr4	124981356	124982251	1	896	606.3625	151.8815	14144	0
1_MACS_peak_16094_lociStitched	chr4	80938417	80939312	1	896	774.8015	204.6865	14145	0
1_MACS_peak_15589_lociStitched	chr4	1282988	1283883	1	896	423.6035	134.25	14146	0
1_MACS_peak_14407_lociStitched	chr3	52444510	52445405	1	896	518.8315	137.9195	14147	0
1_MACS_peak_13831_lociStitched	chr22	42014632	42015527	1	896	467.19	117.603	14148	0
1_MACS_peak_12532_lociStitched	chr20	1757551	1758446	1	896	555.974	106.326	14149	0
1_MACS_peak_12227_lociStitched	chr2	205660987	205661882	1	896	467.548	161.0105	14150	0
1_MACS_peak_10794_lociStitched	chr2	36116636	36117531	1	896	596.8755	148.212	14151	0
1_MACS_peak_5430_lociStitched	chr12	89868755	89869650	1	896	830.4705	185.3545	14152	0
1_MACS_peak_5346_lociStitched	chr12	75594419	75595314	1	896	823.1315	95.6755	14153	0
1_MACS_peak_2596_lociStitched	chr10	27181193	27182088	1	896	1141.3935	320.8575	14154	0
1_MACS_peak_1447_lociStitched	chr1	166133900	166134795	1	896	527.6025	167.6335	14155	0
1_MACS_peak_287_lociStitched	chr1	27146988	27147883	1	896	640.0145	130.0435	14156	0
1_MACS_peak_23584_lociStitched	chrX	129225875	129226769	1	895	559.9122	173.9724	14157	0
1_MACS_peak_23417_lociStitched	chrX	58234109	58235003	1	895	436.272	145.722	14158	0
1_MACS_peak_23295_lociStitched	chrX	24795543	24796437	1	895	1146.2868	42.465	14159	0
1_MACS_peak_22744_lociStitched	chr9	99428746	99429640	1	895	829.5426	117.6504	14160	0
1_MACS_peak_21865_lociStitched	chr8	103209066	103209960	1	895	725.928	177.7272	14161	0
1_MACS_peak_20892_lociStitched	chr7	124289373	124290267	1	895	665.583	214.2918	14162	0
1_MACS_peak_20324_lociStitched	chr7	52613865	52614759	1	895	790.9218	236.7312	14163	0
1_MACS_peak_20024_lociStitched	chr7	21803208	21804102	1	895	1007.538	166.731	14164	0
1_MACS_peak_19775_lociStitched	chr6	149866734	149867628	1	895	409.6308	105.2238	14165	0
1_MACS_peak_16370_lociStitched	chr4	114758338	114759232	1	895	1173.1068	225.5562	14166	0
1_MACS_peak_14521_lociStitched	chr3	71088256	71089150	1	895	613.1052	179.247	14167	0
1_MACS_peak_14412_lociStitched	chr3	52754712	52755606	1	895	738.891	140.1792	14168	0
1_MACS_peak_14155_lociStitched	chr3	31993356	31994250	1	895	783.9486	223.4106	14169	0
1_MACS_peak_13527_lociStitched	chr22	22510917	22511811	1	895	651.1896	172.8996	14170	0
1_MACS_peak_11976_lociStitched	chr2	180541500	180542394	1	895	758.4696	183.8958	14171	0
1_MACS_peak_11878_lociStitched	chr2	169963856	169964750	1	895	718.5972	222.0696	14172	0
1_MACS_peak_10390_lociStitched	chr19	49111684	49112578	1	895	558.6606	185.505	14173	0
1_MACS_peak_10280_lociStitched	chr19	42538685	42539579	1	895	672.1986	189.7068	14174	0
1_MACS_peak_7573_lociStitched	chr16	10936684	10937578	1	895	859.581	238.0722	14175	0
1_MACS_peak_6205_lociStitched	chr13	114144852	114145746	1	895	502.3386	129.3618	14176	0
1_MACS_peak_4183_lociStitched	chr11	82268147	82269041	1	895	813.3612	105.5814	14177	0
1_MACS_peak_3747_lociStitched	chr11	40204662	40205556	1	895	916.2606	185.058	14178	0
1_MACS_peak_2916_lociStitched	chr10	75385624	75386518	1	895	677.0262	241.6482	14179	0
1_MACS_peak_2602_lociStitched	chr10	27643406	27644300	1	895	736.656	206.6928	14180	0
1_MACS_peak_1709_lociStitched	chr1	192499055	192499949	1	895	862.263	290.9076	14181	0
1_MACS_peak_1642_lociStitched	chr1	184355231	184356125	1	895	482.6706	189.8856	14182	0
1_MACS_peak_1195_lociStitched	chr1	153716182	153717076	1	895	840.4494	325.5948	14183	0
1_MACS_peak_23332_lociStitched	chrX	40503808	40504701	1	894	713.507	142.4335	14184	0
1_MACS_peak_21928_lociStitched	chr8	119535076	119535969	1	894	885.2309	206.6402	14185	0
1_MACS_peak_21436_lociStitched	chr8	29522399	29523292	1	894	674.215	184.4938	14186	0
1_MACS_peak_21351_lociStitched	chr8	22171665	22172558	1	894	468.6464	98.8551	14187	0
1_MACS_peak_20583_lociStitched	chr7	93807283	93808176	1	894	801.1996	148.7738	14188	0
1_MACS_peak_19632_lociStitched	chr6	135351035	135351928	1	894	778.8746	248.0754	14189	0
1_MACS_peak_19622_lociStitched	chr6	134694252	134695145	1	894	559.5538	226.9113	14190	0
1_MACS_peak_19437_lociStitched	chr6	112045440	112046333	1	894	1189.2081	265.1317	14191	0
1_MACS_peak_19084_lociStitched	chr6	58163899	58164792	1	894	858.0837	346.2161	14192	0
1_MACS_peak_18613_lociStitched	chr6	25178393	25179286	1	894	537.4967	219.1422	14193	0
1_MACS_peak_18422_lociStitched	chr6	6461111	6462004	1	894	536.8716	146.9878	14194	0
1_MACS_peak_17227_lociStitched	chr5	54423594	54424487	1	894	889.8745	108.053	14195	0
1_MACS_peak_16436_lociStitched	chr4	123610938	123611831	1	894	860.4948	267.8107	14196	0
1_MACS_peak_14215_lociStitched	chr3	40368705	40369598	1	894	1244.4848	294.5114	14197	0
1_MACS_peak_12196_lociStitched	chr2	203249131	203250024	1	894	1003.2855	202.9789	14198	0
1_MACS_peak_11533_lociStitched	chr2	118646165	118647058	1	894	661.3558	118.9476	14199	0
1_MACS_peak_6188_lociStitched	chr13	111328081	111328974	1	894	536.9609	102.5164	14200	0
1_MACS_peak_6095_lociStitched	chr13	94979408	94980301	1	894	678.1442	184.2259	14201	0
1_MACS_peak_5013_lociStitched	chr12	43404993	43405886	1	894	623.2247	111.625	14202	0
1_MACS_peak_2718_lociStitched	chr10	48185276	48186169	1	894	509.903	60.0989	14203	0
1_MACS_peak_2713_lociStitched	chr10	47243090	47243983	1	894	503.652	78.3161	14204	0
1_MACS_peak_1886_lociStitched	chr1	206603405	206604298	1	894	1058.5622	329.3384	14205	0
1_MACS_peak_1657_lociStitched	chr1	184914931	184915824	1	894	858.2623	145.2018	14206	0
1_MACS_peak_1005_lociStitched	chr1	120630196	120631089	1	894	703.1482	309.4245	14207	0
1_MACS_peak_23460_lociStitched	chrX	73834111	73835003	1	893	571.1476	175.278	14208	0
1_MACS_peak_22474_lociStitched	chr9	42914112	42915004	1	893	849.2732	197.3104	14209	0
1_MACS_peak_22243_lociStitched	chr9	4901449	4902341	1	893	491.5812	105.1668	14210	0
1_MACS_peak_22093_lociStitched	chr8	135278112	135279004	1	893	1208.66	194.8128	14211	0
1_MACS_peak_21621_lociStitched	chr8	56918797	56919689	1	893	580.6028	164.3956	14212	0
1_MACS_peak_20254_lociStitched	chr7	44499665	44500557	1	893	757.9324	178.1324	14213	0
1_MACS_peak_18526_lociStitched	chr6	13712018	13712910	1	893	694.1544	179.8272	14214	0
1_MACS_peak_18098_lociStitched	chr5	153608021	153608913	1	893	878.62	141.7388	14215	0
1_MACS_peak_17805_lociStitched	chr5	127211048	127211940	1	893	1007.068	246.4596	14216	0
1_MACS_peak_16072_lociStitched	chr4	78655917	78656809	1	893	805.7436	227.906	14217	0
1_MACS_peak_15240_lociStitched	chr3	170626133	170627025	1	893	792.8096	237.272	14218	0
1_MACS_peak_14892_lociStitched	chr3	128777014	128777906	1	893	704.0556	285.44	14219	0
1_MACS_peak_14847_lociStitched	chr3	123685891	123686783	1	893	672.0328	232.9012	14220	0
1_MACS_peak_13739_lociStitched	chr22	38172964	38173856	1	893	457.0608	128.1804	14221	0
1_MACS_peak_12507_lociStitched	chr20	361072	361964	1	893	579.6216	83.6696	14222	0
1_MACS_peak_11252_lociStitched	chr2	85518212	85519104	1	893	757.2188	210.6012	14223	0
1_MACS_peak_10909_lociStitched	chr2	45005573	45006465	1	893	1060.9448	241.5536	14224	0
1_MACS_peak_10169_lociStitched	chr19	34760621	34761513	1	893	571.5936	134.4244	14225	0
1_MACS_peak_8812_lociStitched	chr17	48555742	48556634	1	893	558.7488	165.6444	14226	0
1_MACS_peak_8760_lociStitched	chr17	46066808	46067700	1	893	950.6936	211.6716	14227	0
1_MACS_peak_6930_lociStitched	chr15	52337739	52338631	1	893	569.988	157.1704	14228	0
1_MACS_peak_6901_lociStitched	chr15	49912628	49913520	1	893	774.4344	211.3148	14229	0
1_MACS_peak_5728_lociStitched	chr12	120570424	120571316	1	893	521.82	188.3904	14230	0
1_MACS_peak_5664_lociStitched	chr12	109552338	109553230	1	893	711.9052	148.3396	14231	0
1_MACS_peak_5239_lociStitched	chr12	59893231	59894123	1	893	801.6404	229.6008	14232	0
1_MACS_peak_2413_lociStitched	chr10	6633819	6634711	1	893	601.9216	203.9112	14233	0
1_MACS_peak_2388_lociStitched	chr10	5325227	5326119	1	893	530.1156	130.8564	14234	0
1_MACS_peak_1848_lociStitched	chr1	204332437	204333329	1	893	770.1528	276.6092	14235	0
1_MACS_peak_777_lociStitched	chr1	84944403	84945295	1	893	391.4988	96.5144	14236	0
1_MACS_peak_54_lociStitched	chr1	6614157	6615049	1	893	436.3664	140.49	14237	0
1_MACS_peak_23401_lociStitched	chrX	53710490	53711381	1	892	463.32	149.3316	14238	0
1_MACS_peak_22810_lociStitched	chr9	107622316	107623207	1	892	705.8502	94.0896	14239	0
1_MACS_peak_22639_lociStitched	chr9	90170695	90171586	1	892	834.2433	179.5365	14240	0
1_MACS_peak_21894_lociStitched	chr8	107670509	107671400	1	892	650.7864	136.5012	14241	0
1_MACS_peak_21835_lociStitched	chr8	98643216	98644107	1	892	601.6032	138.2832	14242	0
1_MACS_peak_21541_lociStitched	chr8	42141835	42142726	1	892	710.2161	149.0643	14243	0
1_MACS_peak_21182_lociStitched	chr7	155469417	155470308	1	892	908.0181	194.4162	14244	0
1_MACS_peak_21120_lociStitched	chr7	148281210	148282101	1	892	855.0036	203.3262	14245	0
1_MACS_peak_16113_lociStitched	chr4	82645900	82646791	1	892	696.9402	273.9825	14246	0
1_MACS_peak_16088_lociStitched	chr4	79766314	79767205	1	892	873.6255	236.7387	14247	0
1_MACS_peak_15112_lociStitched	chr3	154680359	154681250	1	892	560.2608	173.1213	14248	0
1_MACS_peak_14259_lociStitched	chr3	44666015	44666906	1	892	632.61	190.1394	14249	0
1_MACS_peak_13203_lociStitched	chr21	26829451	26830342	1	892	1311.7302	125.3637	14250	0
1_MACS_peak_12569_lociStitched	chr20	4739551	4740442	1	892	570.24	193.9707	14251	0
1_MACS_peak_12251_lociStitched	chr2	208857854	208858745	1	892	605.1672	133.0263	14252	0
1_MACS_peak_11893_lociStitched	chr2	171291579	171292470	1	892	731.0655	259.0137	14253	0
1_MACS_peak_11093_lociStitched	chr2	64712789	64713680	1	892	644.7276	158.1525	14254	0
1_MACS_peak_9125_lociStitched	chr17	75912611	75913502	1	892	1014.6708	134.9865	14255	0
1_MACS_peak_6504_lociStitched	chr14	90849296	90850187	1	892	682.8624	135.7884	14256	0
1_MACS_peak_1433_lociStitched	chr1	165361965	165362856	1	892	1101.6324	275.6754	14257	0
1_MACS_peak_23499_lociStitched	chrX	94912669	94913559	1	891	585.709	57.227	14258	0
1_MACS_peak_23079_lociStitched	chr9	131580115	131581005	1	891	695.446	225.526	14259	0
1_MACS_peak_21446_lociStitched	chr8	30405376	30406266	1	891	768.871	120.239	14260	0
1_MACS_peak_20856_lociStitched	chr7	120721184	120722074	1	891	632.523	217.872	14261	0
1_MACS_peak_20722_lociStitched	chr7	105649730	105650620	1	891	653.527	231.578	14262	0
1_MACS_peak_20090_lociStitched	chr7	26353809	26354699	1	891	791.299	179.602	14263	0
1_MACS_peak_19497_lociStitched	chr6	118227590	118228480	1	891	534.534	147.918	14264	0
1_MACS_peak_18199_lociStitched	chr5	167745085	167745975	1	891	721.701	166.43	14265	0
1_MACS_peak_18191_lociStitched	chr5	165729035	165729925	1	891	1059.367	127.003	14266	0
1_MACS_peak_17705_lociStitched	chr5	115694240	115695130	1	891	998.847	179.068	14267	0
1_MACS_peak_16925_lociStitched	chr5	1130704	1131594	1	891	490.568	164.205	14268	0
1_MACS_peak_15307_lociStitched	chr3	178037905	178038795	1	891	532.042	234.248	14269	0
1_MACS_peak_13466_lociStitched	chr22	16201070	16201960	1	891	428.357	83.126	14270	0
1_MACS_peak_13256_lociStitched	chr21	33209692	33210582	1	891	1133.237	244.127	14271	0
1_MACS_peak_12076_lociStitched	chr2	193142215	193143105	1	891	541.387	187.701	14272	0
1_MACS_peak_9540_lociStitched	chr18	49016532	49017422	1	891	677.379	155.394	14273	0
1_MACS_peak_8464_lociStitched	chr17	27370078	27370968	1	891	682.986	164.828	14274	0
1_MACS_peak_7555_lociStitched	chr16	8962137	8963027	1	891	505.787	157.619	14275	0
1_MACS_peak_7347_lociStitched	chr15	90895080	90895970	1	891	586.243	189.481	14276	0
1_MACS_peak_6910_lociStitched	chr15	51092712	51093602	1	891	591.227	123.176	14277	0
1_MACS_peak_5113_lociStitched	chr12	52000729	52001619	1	891	795.393	103.863	14278	0
1_MACS_peak_4831_lociStitched	chr12	16942100	16942990	1	891	841.406	181.293	14279	0
1_MACS_peak_4796_lociStitched	chr12	13365615	13366505	1	891	583.662	185.832	14280	0
1_MACS_peak_3780_lociStitched	chr11	45043015	45043905	1	891	515.488	151.656	14281	0
1_MACS_peak_860_lociStitched	chr1	92976820	92977710	1	891	631.099	149.52	14282	0
1_MACS_peak_23540_lociStitched	chrX	109561428	109562317	1	890	475.4372	73.5203	14283	0
1_MACS_peak_23022_lociStitched	chr9	128508134	128509023	1	890	591.0072	203.0476	14284	0
1_MACS_peak_21336_lociStitched	chr8	19536787	19537676	1	890	713.6003	205.6257	14285	0
1_MACS_peak_20897_lociStitched	chr7	124881349	124882238	1	890	802.6781	352.044	14286	0
1_MACS_peak_20277_lociStitched	chr7	45381503	45382392	1	890	690.753	105.3465	14287	0
1_MACS_peak_19485_lociStitched	chr6	117666122	117667011	1	890	484.505	158.5087	14288	0
1_MACS_peak_19285_lociStitched	chr6	94163413	94164302	1	890	873.7092	117.9703	14289	0
1_MACS_peak_16039_lociStitched	chr4	76523374	76524263	1	890	726.1352	232.5624	14290	0
1_MACS_peak_14536_lociStitched	chr3	72225394	72226283	1	890	572.1604	207.6704	14291	0
1_MACS_peak_12354_lociStitched	chr2	220408275	220409164	1	890	506.1966	149.7076	14292	0
1_MACS_peak_11012_lociStitched	chr2	55646716	55647605	1	890	517.2202	207.7593	14293	0
1_MACS_peak_10672_lociStitched	chr2	20813806	20814695	1	890	780.8087	185.8899	14294	0
1_MACS_peak_8886_lociStitched	chr17	57354183	57355072	1	890	771.0297	232.2068	14295	0
1_MACS_peak_6466_lociStitched	chr14	81407685	81408574	1	890	515.8867	133.2611	14296	0
1_MACS_peak_4266_lociStitched	chr11	94500889	94501778	1	890	578.1167	177.2666	14297	0
1_MACS_peak_4050_lociStitched	chr11	67426498	67427387	1	890	653.415	179.8447	14298	0
1_MACS_peak_2450_lociStitched	chr10	11595790	11596679	1	890	688.2638	198.8693	14299	0
1_MACS_peak_22772_lociStitched	chr9	101949333	101950221	1	889	597.18	248.4624	14300	0
1_MACS_peak_22470_lociStitched	chr9	42586948	42587836	1	889	870.0624	188.1672	14301	0
1_MACS_peak_21720_lociStitched	chr8	71504363	71505251	1	889	562.992	210.9	14302	0
1_MACS_peak_20473_lociStitched	chr7	77127685	77128573	1	889	613.7856	179.2872	14303	0
1_MACS_peak_19995_lociStitched	chr7	18429528	18430416	1	889	828.948	224.9304	14304	0
1_MACS_peak_18714_lociStitched	chr6	28317299	28318187	1	889	605.172	172.0944	14305	0
1_MACS_peak_17263_lociStitched	chr5	55982032	55982920	1	889	960.0168	215.5176	14306	0
1_MACS_peak_17151_lociStitched	chr5	40591651	40592539	1	889	1090.9968	161.8824	14307	0
1_MACS_peak_13320_lociStitched	chr21	37083645	37084533	1	889	701.7864	142.7016	14308	0
1_MACS_peak_12898_lociStitched	chr20	42549790	42550678	1	889	578.7984	146.964	14309	0
1_MACS_peak_12094_lociStitched	chr2	196995866	196996754	1	889	494.9712	193.4064	14310	0
1_MACS_peak_11687_lociStitched	chr2	143886165	143887053	1	889	480.7632	137.0184	14311	0
1_MACS_peak_11559_lociStitched	chr2	121437534	121438422	1	889	619.1136	185.148	14312	0
1_MACS_peak_11346_lociStitched	chr2	97512975	97513863	1	889	1300.032	176.1792	14313	0
1_MACS_peak_10540_lociStitched	chr2	7017319	7018207	1	889	683.6712	222.7104	14314	0
1_MACS_peak_7476_lociStitched	chr16	1524854	1525742	1	889	524.7192	114.552	14315	0
1_MACS_peak_6542_lociStitched	chr14	95731600	95732488	1	889	952.6464	170.5848	14316	0
1_MACS_peak_6061_lociStitched	chr13	83262420	83263308	1	889	676.7448	191.1864	14317	0
1_MACS_peak_5426_lociStitched	chr12	89727357	89728245	1	889	580.9296	191.1864	14318	0
1_MACS_peak_5293_lociStitched	chr12	68179555	68180443	1	889	497.1912	188.5224	14319	0
1_MACS_peak_4078_lociStitched	chr11	70825127	70826015	1	889	630.3912	192.9624	14320	0
1_MACS_peak_3312_lociStitched	chr10	117638672	117639560	1	889	583.2384	190.6536	14321	0
1_MACS_peak_2513_lociStitched	chr10	16869849	16870737	1	889	630.5688	145.7208	14322	0
1_MACS_peak_2339_lociStitched	chr10	181726	182614	1	889	558.552	89.3328	14323	0
1_MACS_peak_22689_lociStitched	chr9	94302529	94303416	1	888	548.3434	175.4486	14324	0
1_MACS_peak_22644_lociStitched	chr9	90937485	90938372	1	888	801.7593	198.7767	14325	0
1_MACS_peak_20895_lociStitched	chr7	124439362	124440249	1	888	583.4686	206.671	14326	0
1_MACS_peak_20470_lociStitched	chr7	76965322	76966209	1	888	595.4431	183.609	14327	0
1_MACS_peak_19698_lociStitched	chr6	138776899	138777786	1	888	569.0992	201.349	14328	0
1_MACS_peak_19605_lociStitched	chr6	132786795	132787682	1	888	760.159	232.394	14329	0
1_MACS_peak_19527_lociStitched	chr6	122888013	122888900	1	888	611.143	142.2748	14330	0
1_MACS_peak_18893_lociStitched	chr6	38644184	38645071	1	888	489.3579	89.1435	14331	0
1_MACS_peak_18411_lociStitched	chr6	5085043	5085930	1	888	514.46	140.8556	14332	0
1_MACS_peak_16973_lociStitched	chr5	7779072	7779959	1	888	703.9232	191.0598	14333	0
1_MACS_peak_16054_lociStitched	chr4	77407799	77408686	1	888	626.3107	190.2615	14334	0
