#32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_ROSE/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam
#Using cutoff of 2419.1208 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
2_MACS_peak_9115_lociStitched	chr17	75315122	75321777	2	3489	3293.5595	1269.774	800	1
1_MACS_peak_16441_lociStitched	chr4	124317472	124320958	1	3487	2714.5482	934.5966	801	1
2_MACS_peak_21056_lociStitched	chr7	140176634	140180203	2	3486	3223.5208	1115.3125	802	1
2_MACS_peak_21974_lociStitched	chr8	124553190	124560160	2	3482	3356.055	1417.698	803	1
2_MACS_peak_13231_lociStitched	chr21	30445138	30450543	2	3481	3061.9325	1115.592	804	1
2_MACS_peak_2745_lociStitched	chr10	52381448	52385476	2	3479	2897.3404	985.6516	805	1
1_MACS_peak_10819_lociStitched	chr2	37602642	37606119	1	3478	4162.3167	1066.0482	806	1
3_MACS_peak_21511_lociStitched	chr8	38622063	38628468	3	3476	3879.5085	1551.9315	807	1
3_MACS_peak_4760_lociStitched	chr12	11902692	11911347	3	3475	4183.827	1754.3685	808	1
1_MACS_peak_5657_lociStitched	chr12	109177039	109180506	1	3468	3697.9022	1106.6664	809	1
2_MACS_peak_10665_lociStitched	chr2	20618493	20626041	2	3467	3500.0076	1529.9796	810	1
1_MACS_peak_19096_lociStitched	chr6	64281290	64284753	1	3464	2522.1029	776.7509	811	1
1_MACS_peak_14801_lociStitched	chr3	119811727	119815186	1	3460	2758.2066	920.7858	812	1
2_MACS_peak_20749_lociStitched	chr7	106807941	106811431	2	3455	3798.865	1296.535	813	1
1_MACS_peak_5040_lociStitched	chr12	46764553	46768005	1	3453	3017.7384	800.864	814	1
3_MACS_peak_16279_lociStitched	chr4	105408008	105416938	3	3453	4559.658	1849.403	815	1
1_MACS_peak_9156_lociStitched	chr17	76885053	76888504	1	3452	3061.037	1227.1756	816	1
2_MACS_peak_6411_lociStitched	chr14	69259643	69263527	2	3452	2382.4456	360.4352	817	1
2_MACS_peak_1314_lociStitched	chr1	157564763	157568782	2	3450	4426.1247	1255.9375	818	1
2_MACS_peak_5481_lociStitched	chr12	93829641	93836914	2	3450	3212.4841	1391.3249	819	1
3_MACS_peak_8160_lociStitched	chr16	84143164	84150699	3	3450	2830.146	801.724	820	1
2_MACS_peak_9874_lociStitched	chr19	6515733	6519194	2	3448	2996.1877	996.768	821	1
2_MACS_peak_9698_lociStitched	chr18	72162552	72167619	2	3448	3290.5098	1125.3807	822	1
2_MACS_peak_1249_lociStitched	chr1	155107263	155113474	2	3446	3495.5508	1737.2167	823	1
3_MACS_peak_5465_lociStitched	chr12	92930845	92938317	3	3446	4344.968	1691.6608	824	1
2_MACS_peak_7498_lociStitched	chr16	2731695	2737806	2	3444	3716.0991	1014.426	825	1
2_MACS_peak_23024_lociStitched	chr9	128581499	128586948	2	3443	3481.3661	937.228	826	1
2_MACS_peak_20854_lociStitched	chr7	120630571	120638690	2	3441	4035.9549	1945.3124	827	1
1_MACS_peak_12248_lociStitched	chr2	208488965	208492404	1	3440	2875.6918	715.9998	828	1
2_MACS_peak_2262_lociStitched	chr1	240075040	240078916	2	3438	4876.008	1189.1568	829	1
2_MACS_peak_22403_lociStitched	chr9	35157420	35162677	2	3438	3131.0692	813.2579	830	1
1_MACS_peak_8329_lociStitched	chr17	8123953	8127388	1	3436	3309.966	1074.1245	831	1
2_MACS_peak_14087_lociStitched	chr3	20089199	20097245	2	3430	3856.4478	1659.8898	832	1
2_MACS_peak_10744_lociStitched	chr2	28612677	28616121	2	3425	2492.4228	689.8332	833	1
2_MACS_peak_13412_lociStitched	chr21	43943976	43948830	2	3424	4813.2264	1700.3562	834	1
2_MACS_peak_9333_lociStitched	chr18	13610562	13614312	2	3422	3546	891.75	835	1
2_MACS_peak_9248_lociStitched	chr18	3447228	3455188	2	3418	3940.996	1080.968	836	1
1_MACS_peak_16101_lociStitched	chr4	82391158	82394573	1	3416	3668.393	1075.725	837	1
2_MACS_peak_9943_lociStitched	chr19	10522641	10528063	2	3415	4238.3774	1311.5818	838	1
2_MACS_peak_21353_lociStitched	chr8	22297854	22302075	2	3414	2859.3054	727.7004	839	1
2_MACS_peak_15515_lociStitched	chr3	195162293	195167834	2	3414	3326.8164	1540.398	840	1
1_MACS_peak_1030_lociStitched	chr1	143742618	143746028	1	3411	6679.849	1382.073	841	1
2_MACS_peak_21183_lociStitched	chr7	155533098	155539566	2	3410	4288.9308	1633.8168	842	1
2_MACS_peak_19486_lociStitched	chr6	117799097	117805375	2	3409	2828.239	1379.9044	843	1
2_MACS_peak_13315_lociStitched	chr21	36594120	36600812	2	3408	8296.7416	2091.9192	844	1
2_MACS_peak_21559_lociStitched	chr8	42945673	42949717	2	3406	3152.298	665.238	845	1
3_MACS_peak_15083_lociStitched	chr3	151911410	151919214	3	3406	3856.7368	1636.4988	846	1
2_MACS_peak_13753_lociStitched	chr22	38782588	38786909	2	3405	3046.305	1059.0771	847	1
2_MACS_peak_2683_lociStitched	chr10	43633303	43637559	2	3399	2538.704	761.824	848	1
2_MACS_peak_18792_lociStitched	chr6	31756869	31764386	2	3399	4265.1458	1188.4377	849	1
3_MACS_peak_6963_lociStitched	chr15	55694762	55701294	3	3395	3446.2832	1073.2076	850	1
3_MACS_peak_3775_lociStitched	chr11	44580750	44591308	3	3390	3951.8594	1701.9496	851	1
1_MACS_peak_2303_lociStitched	chr1	245025520	245028907	1	3388	2906.046	1021.8579	852	1
3_MACS_peak_12801_lociStitched	chr20	32989376	32994247	3	3386	3170.5339	1074.5426	853	1
3_MACS_peak_10804_lociStitched	chr2	37310759	37319586	3	3384	4893.6888	1853.67	854	1
1_MACS_peak_22274_lociStitched	chr9	6756312	6759694	1	3383	2958.2354	926.3298	855	1
3_MACS_peak_14273_lociStitched	chr3	45605511	45611481	3	3383	3657.222	1398.771	856	1
2_MACS_peak_13985_lociStitched	chr3	9690479	9695988	2	3380	2404.1276	946.4462	857	1
1_MACS_peak_8727_lociStitched	chr17	43660689	43664066	1	3378	2586.1066	1037.0767	858	1
1_MACS_peak_21121_lociStitched	chr7	148394872	148398247	1	3376	2694.6	939.9375	859	1
3_MACS_peak_943_lociStitched	chr1	111173356	111179560	3	3376	3222.3576	1031.7252	860	1
1_MACS_peak_2302_lociStitched	chr1	244996474	244999848	1	3375	3363.2032	1048.9766	861	1
3_MACS_peak_14011_lociStitched	chr3	13035910	13044705	3	3375	4941.031	1723.82	862	1
1_MACS_peak_1126_lociStitched	chr1	149830919	149834290	1	3372	4357.0175	1214.5713	863	1
2_MACS_peak_687_lociStitched	chr1	67389645	67396602	2	3369	3022.1208	1244.6073	864	1
2_MACS_peak_18325_lociStitched	chr5	179245552	179249116	2	3367	2418.174	811.5228	865	1
2_MACS_peak_2600_lociStitched	chr10	27528871	27532786	2	3367	3083.0625	745.8075	866	1
2_MACS_peak_13529_lociStitched	chr22	22549386	22556830	2	3365	3809.8392	1613.8592	867	1
2_MACS_peak_18693_lociStitched	chr6	27775015	27779150	2	3364	3004.491	1028.788	868	1
3_MACS_peak_5180_lociStitched	chr12	56545245	56552825	3	3364	3517.12	1421.25	869	1
2_MACS_peak_10820_lociStitched	chr2	37615861	37622079	2	3363	4220.1566	1649.0136	870	1
2_MACS_peak_1055_lociStitched	chr1	145153894	145160467	2	3363	6668.3085	2971.6533	871	1
1_MACS_peak_16271_lociStitched	chr4	103747436	103750793	1	3358	4046.8635	1214.2269	872	1
2_MACS_peak_21968_lociStitched	chr8	124168529	124174150	2	3355	3754.828	1202.894	873	1
2_MACS_peak_13782_lociStitched	chr22	39539895	39546259	2	3355	3219.5476	1055.7876	874	1
2_MACS_peak_18929_lociStitched	chr6	42738069	42743511	2	3354	3770.2176	1293.5634	875	1
3_MACS_peak_21515_lociStitched	chr8	38757033	38763991	3	3354	3209.0296	1048.5706	876	1
1_MACS_peak_10580_lociStitched	chr2	10547826	10551177	1	3352	3430.4187	900.0786	877	1
2_MACS_peak_1797_lociStitched	chr1	201475292	201482598	2	3350	3228.5214	1872.5278	878	1
2_MACS_peak_15704_lociStitched	chr4	15002884	15007317	2	3349	2456.7686	716.3728	879	1
2_MACS_peak_10417_lociStitched	chr19	50178520	50182068	2	3345	2489.6316	1016.8568	880	1
1_MACS_peak_3010_lociStitched	chr10	88170401	88173742	1	3342	2879.942	906.4133	881	1
2_MACS_peak_12720_lociStitched	chr20	23338046	23343965	2	3342	2675.388	1173.7377	882	1
2_MACS_peak_20412_lociStitched	chr7	73152533	73158123	2	3340	3473.067	1230.918	883	1
1_MACS_peak_2902_lociStitched	chr10	74078507	74081845	1	3339	3353.6886	762.733	884	1
2_MACS_peak_4693_lociStitched	chr12	7030630	7034491	2	3338	2635.5186	1176.8328	885	1
2_MACS_peak_1975_lociStitched	chr1	212207737	212214733	2	3338	4655.838	2263.206	886	1
3_MACS_peak_7074_lociStitched	chr15	67373224	67384394	3	3338	6398.176	2011.717	887	1
2_MACS_peak_11314_lociStitched	chr2	89051126	89055057	2	3335	2857.837	1039.3564	888	1
2_MACS_peak_2518_lociStitched	chr10	17269239	17273015	2	3332	2746.6624	888.8704	889	1
1_MACS_peak_22271_lociStitched	chr9	6680552	6683881	1	3330	3784.0743	1057.6233	890	1
2_MACS_peak_20030_lociStitched	chr7	22484154	22488161	2	3330	3729.7156	1119.9565	891	1
1_MACS_peak_12804_lociStitched	chr20	33001961	33005289	1	3329	3769.6256	699.8784	892	1
2_MACS_peak_9879_lociStitched	chr19	6590460	6593858	2	3329	2651.1196	990.1772	893	1
2_MACS_peak_21916_lociStitched	chr8	118450961	118456645	2	3327	4580.7356	1394.8536	894	1
1_MACS_peak_18633_lociStitched	chr6	26043062	26046385	1	3324	2989.3708	902.8591	895	1
1_MACS_peak_8602_lociStitched	chr17	37023427	37026750	1	3324	2554.7224	790.5417	896	1
3_MACS_peak_11639_lociStitched	chr2	134935664	134942141	3	3324	2883.5604	1250.7087	897	1
3_MACS_peak_22158_lociStitched	chr8	145010385	145017673	3	3322	2880.9464	1117.9792	898	1
1_MACS_peak_20683_lociStitched	chr7	102154922	102158242	1	3321	4299.4	1846.584	899	1
1_MACS_peak_15726_lociStitched	chr4	17577405	17580725	1	3321	3022.528	808.752	900	1
2_MACS_peak_10360_lociStitched	chr19	47728829	47733746	2	3320	3734.9532	1073.3811	901	1
3_MACS_peak_9224_lociStitched	chr18	805143	813179	3	3320	2978.9452	1190.1316	902	1
1_MACS_peak_22674_lociStitched	chr9	93733869	93737184	1	3316	3053.778	1006.434	903	1
1_MACS_peak_17609_lociStitched	chr5	100236474	100239789	1	3316	2458.7355	858.585	904	1
2_MACS_peak_23153_lociStitched	chr9	139793066	139797658	2	3316	3194.1952	1280.2496	905	1
1_MACS_peak_15428_lociStitched	chr3	186500206	186503519	1	3314	4286.6907	1222.497	906	1
1_MACS_peak_1261_lociStitched	chr1	155531225	155534537	1	3313	2981.1312	1026.0576	907	1
2_MACS_peak_8720_lociStitched	chr17	43389246	43395273	2	3310	3121.3833	1652.6034	908	1
1_MACS_peak_21122_lociStitched	chr7	148408052	148411360	1	3309	3398.6392	886.544	909	1
1_MACS_peak_11788_lociStitched	chr2	158324905	158328212	1	3308	3552.0487	1072.7908	910	1
1_MACS_peak_15843_lociStitched	chr4	40056634	40059940	1	3307	2353.5414	682.689	911	1
1_MACS_peak_17193_lociStitched	chr5	49961281	49964584	1	3304	3144.7863	504.0378	912	1
2_MACS_peak_18513_lociStitched	chr6	13272286	13278890	2	3303	3080.766	1234.948	913	1
2_MACS_peak_6864_lociStitched	chr15	45490429	45493893	2	3301	3275.212	907.568	914	1
3_MACS_peak_10661_lociStitched	chr2	20421149	20425799	3	3301	2746.755	1002.075	915	1
2_MACS_peak_18306_lociStitched	chr5	176853755	176859217	2	3301	3562.3164	1396.0872	916	1
1_MACS_peak_1226_lociStitched	chr1	154579308	154582605	1	3298	3373.1607	1130.5413	917	1
2_MACS_peak_1680_lociStitched	chr1	186737708	186742697	2	3298	4236.1599	1600.9701	918	1
2_MACS_peak_17229_lociStitched	chr5	54522003	54529879	2	3294	2688.0788	1189.276	919	1
2_MACS_peak_5597_lociStitched	chr12	104850050	104853643	2	3293	2354.4929	788.6635	920	1
2_MACS_peak_13651_lociStitched	chr22	31885608	31893388	2	3293	3799.752	1319.488	921	1
2_MACS_peak_20213_lociStitched	chr7	39988336	39991800	2	3290	2632.64	755.152	922	1
1_MACS_peak_13401_lociStitched	chr21	43536427	43539714	1	3288	2981.309	1186.9357	923	1
1_MACS_peak_2702_lociStitched	chr10	45914171	45917457	1	3287	3196.2922	1049.5484	924	1
1_MACS_peak_1241_lociStitched	chr1	154945663	154948948	1	3286	4735.3275	1720.3545	925	1
3_MACS_peak_12437_lociStitched	chr2	232570908	232578735	3	3286	3339.7809	761.5671	926	1
2_MACS_peak_1286_lociStitched	chr1	156195048	156199110	2	3283	5216.8266	1443.2286	927	1
1_MACS_peak_7293_lociStitched	chr15	85277153	85280434	1	3282	3817.4435	995.4554	928	1
2_MACS_peak_7801_lociStitched	chr16	30388608	30394480	2	3281	2854.3792	1104.5232	929	1
3_MACS_peak_6747_lociStitched	chr15	34627243	34635873	3	3281	3698.818	1371.307	930	1
1_MACS_peak_20685_lociStitched	chr7	102311011	102314287	1	3277	2793.1176	1607.5332	931	1
2_MACS_peak_18812_lociStitched	chr6	32806254	32813691	2	3272	3487.953	1637.6274	932	1
2_MACS_peak_20937_lociStitched	chr7	128858196	128866374	2	3272	3976.9614	1857.2238	933	1
2_MACS_peak_14863_lociStitched	chr3	125308280	125314935	2	3271	2815.065	1098.075	934	1
2_MACS_peak_7770_lociStitched	chr16	29480502	29484095	2	3270	2407.31	909.3883	935	1
1_MACS_peak_2167_lociStitched	chr1	230257999	230261264	1	3266	4011.0525	1341.262	936	1
3_MACS_peak_7627_lociStitched	chr16	14591272	14597978	3	3266	3210.1622	1213.786	937	1
2_MACS_peak_22128_lociStitched	chr8	141474078	141477974	2	3264	3057.9704	984.1296	938	1
