#RPMI8226 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226.H3K27ac_ROSE/RPMI8226_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226.jin.bam
#Using cutoff of 10610.632 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226.jin.bam	enhancerRank	isSuper
1_MACS_peak_4282_lociStitched	chr11	119542019	119542420	1	402	463.7164	12842	0
1_MACS_peak_4655_lociStitched	chr12	27296352	27296725	1	374	463.5271	12843	0
1_MACS_peak_2609_lociStitched	chr10	50746801	50747143	1	343	463.3074	12844	0
1_MACS_peak_104_lociStitched	chr1	3236103	3236477	1	375	463.2738	12845	0
1_MACS_peak_6703_lociStitched	chr15	41036302	41036812	1	511	463.08	12846	0
1_MACS_peak_19207_lociStitched	chr6	126307695	126308065	1	371	463.055	12847	0
1_MACS_peak_6708_lociStitched	chr15	41099329	41099665	1	337	462.9408	12848	0
1_MACS_peak_20956_lociStitched	chr8	22562328	22562819	1	492	462.8166	12849	0
1_MACS_peak_13676_lociStitched	chr20	31330971	31331425	1	455	462.7168	12850	0
1_MACS_peak_13364_lociStitched	chr2	238583661	238584009	1	349	462.4572	12851	0
1_MACS_peak_4636_lociStitched	chr12	25429315	25429685	1	371	462.315	12852	0
1_MACS_peak_2959_lociStitched	chr10	105531952	105532440	1	489	462.136	12853	0
1_MACS_peak_5994_lociStitched	chr14	31926180	31926567	1	388	462.0006	12854	0
1_MACS_peak_19186_lociStitched	chr6	119255729	119256175	1	447	461.833	12855	0
1_MACS_peak_4784_lociStitched	chr12	50418816	50419231	1	416	461.7705	12856	0
1_MACS_peak_18050_lociStitched	chr5	157158359	157158706	1	348	461.6488	12857	0
1_MACS_peak_8289_lociStitched	chr16	81069524	81069947	1	424	461.5776	12858	0
1_MACS_peak_22970_lociStitched	chrX	62570876	62571280	1	405	461.5296	12859	0
1_MACS_peak_6130_lociStitched	chr14	64331288	64331728	1	441	461.428	12860	0
1_MACS_peak_8555_lociStitched	chr17	5145142	5145617	1	476	461.13	12861	0
1_MACS_peak_18291_lociStitched	chr6	3222639	3223051	1	413	460.9044	12862	0
1_MACS_peak_21565_lociStitched	chr8	140227818	140228288	1	471	460.741	12863	0
1_MACS_peak_1055_lociStitched	chr1	94058001	94058463	1	463	460.383	12864	0
1_MACS_peak_2661_lociStitched	chr10	69834596	69835087	1	492	460.3616	12865	0
1_MACS_peak_13480_lociStitched	chr20	3766866	3767264	1	399	460.2472	12866	0
1_MACS_peak_22653_lociStitched	chrX	200111	200463	1	353	460.2048	12867	0
1_MACS_peak_20063_lociStitched	chr7	67779140	67779597	1	458	460.199	12868	0
1_MACS_peak_17671_lociStitched	chr5	100238502	100238940	1	439	459.9	12869	0
1_MACS_peak_6023_lociStitched	chr14	36789461	36789837	1	377	459.848	12870	0
1_MACS_peak_15158_lociStitched	chr3	11684069	11684483	1	415	459.7884	12871	0
1_MACS_peak_4175_lociStitched	chr11	111666874	111667274	1	401	459.56	12872	0
1_MACS_peak_22951_lociStitched	chrX	55187316	55187685	1	370	459.5526	12873	0
1_MACS_peak_1266_lociStitched	chr1	145398717	145399091	1	375	459.5338	12874	0
1_MACS_peak_9864_lociStitched	chr18	10661071	10661436	1	366	459.4255	12875	0
1_MACS_peak_21753_lociStitched	chr9	5494017	5494409	1	393	459.3848	12876	0
1_MACS_peak_3889_lociStitched	chr11	67774137	67774666	1	530	459.3836	12877	0
1_MACS_peak_2684_lociStitched	chr10	71415910	71416369	1	460	459.3213	12878	0
1_MACS_peak_2132_lociStitched	chr1	227916709	227917127	1	419	459.2148	12879	0
1_MACS_peak_16979_lociStitched	chr4	155471095	155471454	1	360	459.0892	12880	0
1_MACS_peak_10637_lociStitched	chr19	11593109	11593519	1	411	459.077	12881	0
1_MACS_peak_11142_lociStitched	chr19	40399692	40400084	1	393	459.0712	12882	0
1_MACS_peak_15398_lociStitched	chr3	42845425	42845903	1	479	459.0712	12883	0
1_MACS_peak_20698_lociStitched	chr7	150018756	150019152	1	397	458.8056	12884	0
1_MACS_peak_13088_lociStitched	chr2	198570071	198570548	1	478	458.7786	12885	0
1_MACS_peak_17409_lociStitched	chr5	60558929	60559315	1	387	458.7224	12886	0
1_MACS_peak_21573_lociStitched	chr8	141607314	141607741	1	428	458.6834	12887	0
1_MACS_peak_2222_lociStitched	chr1	235099168	235099637	1	470	458.682	12888	0
1_MACS_peak_9262_lociStitched	chr17	56296296	56296673	1	378	458.5451	12889	0
1_MACS_peak_5439_lociStitched	chr12	125412056	125412461	1	406	458.46	12890	0
1_MACS_peak_11702_lociStitched	chr2	10176473	10176918	1	446	458.439	12891	0
1_MACS_peak_9290_lociStitched	chr17	57914588	57914987	1	400	458.3313	12892	0
1_MACS_peak_3064_lociStitched	chr10	124713407	124713754	1	348	458.1441	12893	0
1_MACS_peak_20722_lociStitched	chr7	150130750	150131140	1	391	458.133	12894	0
1_MACS_peak_18072_lociStitched	chr5	167461051	167461195	1	145	458.0352	12895	0
1_MACS_peak_1287_lociStitched	chr1	145576002	145576393	1	392	457.7828	12896	0
1_MACS_peak_21412_lociStitched	chr8	116574997	116575470	1	474	457.4383	12897	0
1_MACS_peak_20775_lociStitched	chr7	153654903	153655424	1	522	457.3338	12898	0
1_MACS_peak_17944_lociStitched	chr5	141320581	141320994	1	414	457.3149	12899	0
1_MACS_peak_21531_lociStitched	chr8	133505338	133505718	1	381	457.292	12900	0
2_MACS_peak_23023_lociStitched	chrX	100306635	100307160	2	516	457.275	12901	0
1_MACS_peak_2616_lociStitched	chr10	51622897	51623361	1	465	457.272	12902	0
1_MACS_peak_1694_lociStitched	chr1	169337167	169337524	1	358	457.2099	12903	0
1_MACS_peak_12286_lociStitched	chr2	85838820	85839234	1	415	457.1388	12904	0
1_MACS_peak_5234_lociStitched	chr12	110210692	110211108	1	417	456.9344	12905	0
1_MACS_peak_17389_lociStitched	chr5	56032171	56032553	1	383	456.872	12906	0
1_MACS_peak_14828_lociStitched	chr22	39189839	39190216	1	378	456.8486	12907	0
1_MACS_peak_12430_lociStitched	chr2	95742664	95743092	1	429	456.7616	12908	0
1_MACS_peak_11423_lociStitched	chr19	51628517	51628974	1	458	456.5887	12909	0
1_MACS_peak_12989_lociStitched	chr2	179923297	179923747	1	451	456.57	12910	0
1_MACS_peak_2798_lociStitched	chr10	88172347	88172774	1	428	456.3776	12911	0
1_MACS_peak_11141_lociStitched	chr19	40383835	40384250	1	416	456.168	12912	0
1_MACS_peak_9556_lociStitched	chr17	75124066	75124499	1	434	456.1222	12913	0
1_MACS_peak_13205_lociStitched	chr2	216300333	216300704	1	372	456.1074	12914	0
1_MACS_peak_3094_lociStitched	chr10	125978264	125978698	1	435	456.0906	12915	0
1_MACS_peak_9019_lociStitched	chr17	40114683	40115134	1	452	456.0061	12916	0
1_MACS_peak_20974_lociStitched	chr8	25315330	25315722	1	393	455.9352	12917	0
1_MACS_peak_15136_lociStitched	chr3	9464598	9465014	1	417	455.8528	12918	0
1_MACS_peak_8449_lociStitched	chr17	260117	260556	1	440	455.682	12919	0
1_MACS_peak_16182_lociStitched	chr3	172428489	172428872	1	384	455.6551	12920	0
1_MACS_peak_9959_lociStitched	chr18	24128031	24128472	1	442	455.6412	12921	0
1_MACS_peak_13637_lociStitched	chr20	25323183	25323631	1	449	455.616	12922	0
1_MACS_peak_5009_lociStitched	chr12	65152813	65153169	1	357	455.5732	12923	0
2_MACS_peak_3374_lociStitched	chr11	13472582	13473088	2	470	455.3494	12924	0
1_MACS_peak_5536_lociStitched	chr13	24040649	24041026	1	378	455.0013	12925	0
1_MACS_peak_19100_lociStitched	chr6	107349401	107349774	1	374	454.7616	12926	0
1_MACS_peak_22444_lociStitched	chr9	134954944	134955275	1	332	454.7609	12927	0
1_MACS_peak_1085_lociStitched	chr1	107599317	107599749	1	433	454.464	12928	0
2_MACS_peak_4362_lociStitched	chr11	130170945	130171503	2	526	454.212	12929	0
1_MACS_peak_7809_lociStitched	chr16	28986132	28986517	1	386	454.1845	12930	0
1_MACS_peak_4413_lociStitched	chr12	3186055	3186446	1	392	454.1074	12931	0
1_MACS_peak_10238_lociStitched	chr18	75195330	75195782	1	453	454.0792	12932	0
1_MACS_peak_22845_lociStitched	chrX	43513839	43514192	1	354	453.958	12933	0
1_MACS_peak_124_lociStitched	chr1	5482738	5483149	1	412	453.8262	12934	0
1_MACS_peak_18920_lociStitched	chr6	52218019	52218446	1	428	453.7729	12935	0
1_MACS_peak_2244_lociStitched	chr1	236767423	236767783	1	361	453.708	12936	0
1_MACS_peak_8719_lociStitched	chr17	18907654	18908086	1	433	453.6432	12937	0
1_MACS_peak_16852_lociStitched	chr4	119606380	119606834	1	455	453.546	12938	0
1_MACS_peak_13662_lociStitched	chr20	30411844	30412250	1	407	453.5426	12939	0
1_MACS_peak_20439_lociStitched	chr7	106193463	106193864	1	402	453.531	12940	0
2_MACS_peak_21788_lociStitched	chr9	20621849	20622467	2	560	453.4266	12941	0
1_MACS_peak_9298_lociStitched	chr17	58547441	58547885	1	445	453.2352	12942	0
1_MACS_peak_18896_lociStitched	chr6	44205457	44205823	1	367	453.108	12943	0
1_MACS_peak_687_lociStitched	chr1	38412311	38412725	1	415	452.9574	12944	0
1_MACS_peak_987_lociStitched	chr1	75277376	75277827	1	452	452.9393	12945	0
1_MACS_peak_10520_lociStitched	chr19	6767185	6767511	1	327	452.8792	12946	0
1_MACS_peak_10859_lociStitched	chr19	18228759	18229146	1	388	452.8287	12947	0
1_MACS_peak_18664_lociStitched	chr6	31760659	31761084	1	426	452.795	12948	0
1_MACS_peak_10032_lociStitched	chr18	43925708	43926180	1	473	452.6952	12949	0
1_MACS_peak_4254_lociStitched	chr11	118691317	118691769	1	453	452.5424	12950	0
1_MACS_peak_14719_lociStitched	chr22	36256122	36256574	1	453	452.4972	12951	0
1_MACS_peak_1406_lociStitched	chr1	151882090	151882461	1	372	452.4345	12952	0
1_MACS_peak_19817_lociStitched	chr7	45038727	45039167	1	441	452.012	12953	0
1_MACS_peak_4834_lociStitched	chr12	52689986	52690420	1	435	452.011	12954	0
1_MACS_peak_85_lociStitched	chr1	2160139	2160571	1	433	452.0016	12955	0
1_MACS_peak_4456_lociStitched	chr12	6312979	6313413	1	435	451.8808	12956	0
1_MACS_peak_16967_lociStitched	chr4	150999633	151000067	1	435	451.7072	12957	0
1_MACS_peak_6101_lociStitched	chr14	58394805	58395320	1	516	451.449	12958	0
1_MACS_peak_8922_lociStitched	chr17	36762271	36762673	1	403	451.3254	12959	0
1_MACS_peak_8562_lociStitched	chr17	5371907	5372327	1	421	451.248	12960	0
1_MACS_peak_12610_lociStitched	chr2	112112722	112113147	1	426	451.1375	12961	0
1_MACS_peak_14771_lociStitched	chr22	38029563	38030091	1	529	451.0176	12962	0
1_MACS_peak_14923_lociStitched	chr22	42394734	42395130	1	397	450.8856	12963	0
1_MACS_peak_4108_lociStitched	chr11	96072590	96073012	1	423	450.7804	12964	0
1_MACS_peak_17899_lociStitched	chr5	138897269	138897697	1	429	450.684	12965	0
1_MACS_peak_23157_lociStitched	chrX	148585234	148585644	1	411	450.672	12966	0
1_MACS_peak_16548_lociStitched	chr4	25314375	25314720	1	346	450.57	12967	0
1_MACS_peak_9035_lociStitched	chr17	40610526	40610882	1	357	450.5536	12968	0
1_MACS_peak_15153_lociStitched	chr3	10412799	10413262	1	464	450.499	12969	0
1_MACS_peak_1084_lociStitched	chr1	107422745	107423175	1	431	450.425	12970	0
1_MACS_peak_12535_lociStitched	chr2	106330403	106330800	1	398	450.3965	12971	0
1_MACS_peak_13161_lociStitched	chr2	206565167	206565525	1	359	450.0418	12972	0
1_MACS_peak_15304_lociStitched	chr3	29365880	29366337	1	458	449.9165	12973	0
1_MACS_peak_14389_lociStitched	chr21	44585926	44586351	1	426	449.905	12974	0
1_MACS_peak_9031_lociStitched	chr17	40440343	40440808	1	466	449.841	12975	0
1_MACS_peak_10140_lociStitched	chr18	60389413	60389847	1	435	449.7542	12976	0
1_MACS_peak_13550_lociStitched	chr20	14044452	14044922	1	471	449.696	12977	0
1_MACS_peak_4786_lociStitched	chr12	50498441	50498861	1	421	449.694	12978	0
1_MACS_peak_4892_lociStitched	chr12	54652984	54653365	1	382	449.6181	12979	0
1_MACS_peak_3560_lociStitched	chr11	59383946	59384337	1	392	449.4936	12980	0
1_MACS_peak_18697_lociStitched	chr6	32940572	32940937	1	366	449.315	12981	0
1_MACS_peak_4919_lociStitched	chr12	56521148	56521562	1	415	449.3142	12982	0
1_MACS_peak_2015_lociStitched	chr1	212968090	212968463	1	374	449.1666	12983	0
1_MACS_peak_5342_lociStitched	chr12	121122478	121122880	1	403	448.9938	12984	0
1_MACS_peak_21200_lociStitched	chr8	67434828	67435297	1	470	448.9737	12985	0
1_MACS_peak_20190_lociStitched	chr7	76357911	76358286	1	376	448.6125	12986	0
1_MACS_peak_6693_lociStitched	chr15	40675188	40675552	1	365	448.5572	12987	0
1_MACS_peak_2755_lociStitched	chr10	75757469	75757837	1	369	448.5184	12988	0
1_MACS_peak_11015_lociStitched	chr19	34139828	34140252	1	425	448.5072	12989	0
1_MACS_peak_16179_lociStitched	chr3	171824231	171824652	1	422	448.4913	12990	0
1_MACS_peak_6565_lociStitched	chr15	22358001	22358461	1	461	448.408	12991	0
1_MACS_peak_12533_lociStitched	chr2	106215825	106216212	1	388	448.2621	12992	0
1_MACS_peak_5173_lociStitched	chr12	104234620	104235046	1	427	448.2372	12993	0
2_MACS_peak_19117_lociStitched	chr6	108913139	108913749	2	458	448.228	12994	0
1_MACS_peak_21876_lociStitched	chr9	37549146	37549624	1	479	448.2206	12995	0
1_MACS_peak_4731_lociStitched	chr12	46910730	46911130	1	401	447.8	12996	0
1_MACS_peak_15376_lociStitched	chr3	39328673	39329054	1	382	447.6369	12997	0
1_MACS_peak_6364_lociStitched	chr14	102343418	102343796	1	379	447.5898	12998	0
1_MACS_peak_6313_lociStitched	chr14	94422717	94423117	1	401	447.28	12999	0
1_MACS_peak_12777_lociStitched	chr2	131134296	131134734	1	439	446.8038	13000	0
1_MACS_peak_7367_lociStitched	chr15	101702997	101703421	1	425	446.1752	13001	0
1_MACS_peak_19639_lociStitched	chr7	23274494	23274893	1	400	446.1219	13002	0
1_MACS_peak_4611_lociStitched	chr12	17009915	17010267	1	353	445.9488	13003	0
1_MACS_peak_22055_lociStitched	chr9	95709577	95709980	1	404	445.6374	13004	0
1_MACS_peak_5564_lociStitched	chr13	30688859	30689239	1	381	445.398	13005	0
1_MACS_peak_2451_lociStitched	chr10	21806127	21806547	1	421	445.116	13006	0
1_MACS_peak_10332_lociStitched	chr19	1660956	1661380	1	425	445.1152	13007	0
1_MACS_peak_14803_lociStitched	chr22	38790980	38791423	1	444	445.0821	13008	0
1_MACS_peak_1368_lociStitched	chr1	150669298	150669684	1	387	444.9422	13009	0
1_MACS_peak_2200_lociStitched	chr1	233217461	233217890	1	430	444.7872	13010	0
1_MACS_peak_15116_lociStitched	chr3	5028689	5029028	1	340	444.7002	13011	0
1_MACS_peak_18062_lociStitched	chr5	159826708	159827101	1	394	444.6009	13012	0
1_MACS_peak_21211_lociStitched	chr8	70269258	70269649	1	392	444.4106	13013	0
1_MACS_peak_21437_lociStitched	chr8	120903938	120904333	1	396	444.296	13014	0
1_MACS_peak_8985_lociStitched	chr17	38477218	38477625	1	408	444.2405	13015	0
1_MACS_peak_2668_lociStitched	chr10	70385467	70385867	1	401	444.2	13016	0
1_MACS_peak_16697_lociStitched	chr4	76106421	76106820	1	400	443.7678	13017	0
1_MACS_peak_5995_lociStitched	chr14	32030589	32030929	1	341	443.734	13018	0
1_MACS_peak_2208_lociStitched	chr1	233799800	233800257	1	458	443.5642	13019	0
1_MACS_peak_2264_lociStitched	chr1	243830171	243830622	1	452	443.5585	13020	0
1_MACS_peak_11367_lociStitched	chr19	49891433	49891835	1	403	443.5266	13021	0
1_MACS_peak_19313_lociStitched	chr6	149887512	149887949	1	438	443.4239	13022	0
1_MACS_peak_17142_lociStitched	chr5	2432216	2432648	1	433	443.1888	13023	0
1_MACS_peak_20171_lociStitched	chr7	75623464	75623857	1	394	443.1468	13024	0
1_MACS_peak_17937_lociStitched	chr5	141074872	141075253	1	382	443.0268	13025	0
1_MACS_peak_10453_lociStitched	chr19	4083827	4084234	1	408	443.0195	13026	0
1_MACS_peak_2001_lociStitched	chr1	212003777	212004124	1	348	443.0149	13027	0
1_MACS_peak_634_lociStitched	chr1	33446452	33446877	1	426	442.8925	13028	0
1_MACS_peak_3592_lociStitched	chr11	61266363	61266742	1	380	442.7857	13029	0
1_MACS_peak_8776_lociStitched	chr17	26662175	26662538	1	364	442.7148	13030	0
1_MACS_peak_12270_lociStitched	chr2	82824965	82825104	1	140	442.6594	13031	0
1_MACS_peak_15480_lociStitched	chr3	46599998	46600339	1	342	442.0724	13032	0
1_MACS_peak_2623_lociStitched	chr10	54725450	54725829	1	380	441.8382	13033	0
1_MACS_peak_519_lociStitched	chr1	27929744	27930180	1	437	441.7988	13034	0
1_MACS_peak_20988_lociStitched	chr8	27223642	27224054	1	413	441.7876	13035	0
1_MACS_peak_14039_lociStitched	chr20	60605481	60606026	1	546	441.7225	13036	0
1_MACS_peak_1054_lociStitched	chr1	93913756	93914180	1	425	441.6808	13037	0
1_MACS_peak_9016_lociStitched	chr17	39992199	39992598	1	400	441.5733	13038	0
1_MACS_peak_7205_lociStitched	chr15	85174704	85175075	1	372	441.3045	13039	0
1_MACS_peak_4805_lociStitched	chr12	51664065	51664472	1	408	441.1473	13040	0
1_MACS_peak_9874_lociStitched	chr18	12222657	12223056	1	400	441.1344	13041	0
1_MACS_peak_17855_lociStitched	chr5	134094412	134094786	1	375	441.133	13042	0
1_MACS_peak_14727_lociStitched	chr22	36815508	36815890	1	383	440.9044	13043	0
1_MACS_peak_22938_lociStitched	chrX	53460910	53461314	1	405	440.8044	13044	0
2_MACS_peak_22159_lociStitched	chr9	108021009	108021480	2	444	440.6676	13045	0
1_MACS_peak_22750_lociStitched	chrX	14891547	14891906	1	360	440.5648	13046	0
1_MACS_peak_4295_lociStitched	chr11	122615049	122615444	1	396	440.5435	13047	0
1_MACS_peak_9616_lociStitched	chr17	76771099	76771536	1	438	440.4086	13048	0
1_MACS_peak_3211_lociStitched	chr11	1283502	1283941	1	440	439.7902	13049	0
1_MACS_peak_14965_lociStitched	chr22	44743765	44744168	1	404	439.7536	13050	0
1_MACS_peak_20643_lociStitched	chr7	142960515	142960888	1	374	439.1702	13051	0
1_MACS_peak_9879_lociStitched	chr18	12420331	12420688	1	358	438.9315	13052	0
1_MACS_peak_12502_lociStitched	chr2	99374440	99374799	1	360	438.9134	13053	0
1_MACS_peak_10151_lociStitched	chr18	60854811	60855266	1	456	438.62	13054	0
1_MACS_peak_16294_lociStitched	chr3	185081085	185081483	1	399	438.5562	13055	0
1_MACS_peak_12399_lociStitched	chr2	91670758	91671153	1	396	438.45	13056	0
1_MACS_peak_20207_lociStitched	chr7	81319501	81319954	1	454	438.4134	13057	0
1_MACS_peak_17682_lociStitched	chr5	108063584	108063990	1	407	438.3988	13058	0
1_MACS_peak_6686_lociStitched	chr15	40453283	40453685	1	403	438.3408	13059	0
1_MACS_peak_16974_lociStitched	chr4	153701054	153701489	1	436	438.2625	13060	0
1_MACS_peak_23256_lociStitched	chrY	1521300	1521751	1	452	438.0563	13061	0
1_MACS_peak_9595_lociStitched	chr17	76170468	76170906	1	439	437.9124	13062	0
1_MACS_peak_18053_lociStitched	chr5	157289174	157289634	1	461	437.69	13063	0
1_MACS_peak_18909_lociStitched	chr6	47209758	47210196	1	439	437.6496	13064	0
1_MACS_peak_1683_lociStitched	chr1	167586698	167587096	1	399	437.5214	13065	0
1_MACS_peak_3546_lociStitched	chr11	58682718	58683102	1	385	436.9536	13066	0
1_MACS_peak_5713_lociStitched	chr13	53191125	53191574	1	450	436.877	13067	0
1_MACS_peak_21108_lociStitched	chr8	42412151	42412520	1	370	436.6377	13068	0
2_MACS_peak_5480_lociStitched	chr12	132659795	132660507	2	447	436.3848	13069	0
1_MACS_peak_14009_lociStitched	chr20	59889548	59889956	1	409	436.3152	13070	0
1_MACS_peak_2671_lociStitched	chr10	70661058	70661471	1	414	436.2932	13071	0
1_MACS_peak_22723_lociStitched	chrX	12809456	12809888	1	433	436.104	13072	0
1_MACS_peak_16992_lociStitched	chr4	166128827	166129181	1	355	436.0218	13073	0
1_MACS_peak_15282_lociStitched	chr3	20096423	20096810	1	388	435.8781	13074	0
1_MACS_peak_2598_lociStitched	chr10	49362794	49363161	1	368	435.8125	13075	0
1_MACS_peak_6264_lociStitched	chr14	90798005	90798375	1	371	435.712	13076	0
1_MACS_peak_2274_lociStitched	chr1	245081943	245082317	1	375	435.4856	13077	0
1_MACS_peak_16620_lociStitched	chr4	54231812	54232204	1	393	435.4728	13078	0
1_MACS_peak_14720_lociStitched	chr22	36634912	36635350	1	439	435.4158	13079	0
1_MACS_peak_19700_lociStitched	chr7	30342307	30342727	1	421	435.246	13080	0
1_MACS_peak_14534_lociStitched	chr22	19842554	19842966	1	413	434.7836	13081	0
1_MACS_peak_5171_lociStitched	chr12	102513444	102513868	1	425	434.4304	13082	0
1_MACS_peak_11579_lociStitched	chr19	58111272	58111713	1	442	434.4291	13083	0
1_MACS_peak_23041_lociStitched	chrX	106871869	106872238	1	370	434.313	13084	0
2_MACS_peak_22138_lociStitched	chr9	101867347	101867950	2	508	434.2806	13085	0
1_MACS_peak_13066_lociStitched	chr2	197431464	197431937	1	474	434.214	13086	0
1_MACS_peak_21724_lociStitched	chr9	504371	504757	1	387	434.0956	13087	0
2_MACS_peak_13360_lociStitched	chr2	238383894	238384319	2	420	434.095	13088	0
1_MACS_peak_22096_lociStitched	chr9	97401233	97401596	1	364	433.8576	13089	0
1_MACS_peak_12240_lociStitched	chr2	74264466	74264849	1	384	433.7092	13090	0
1_MACS_peak_11320_lociStitched	chr19	48018881	48019299	1	419	433.5496	13091	0
1_MACS_peak_17285_lociStitched	chr5	32582876	32583272	1	397	433.5408	13092	0
1_MACS_peak_5764_lociStitched	chr13	97876235	97876589	1	355	433.1544	13093	0
1_MACS_peak_21126_lociStitched	chr8	49171202	49171570	1	369	433.136	13094	0
1_MACS_peak_10923_lociStitched	chr19	21106021	21106380	1	360	433.0976	13095	0
1_MACS_peak_20424_lociStitched	chr7	104909515	104909847	1	333	433.094	13096	0
1_MACS_peak_3881_lociStitched	chr11	67579513	67579963	1	451	433.08	13097	0
1_MACS_peak_20272_lociStitched	chr7	97645850	97646266	1	417	432.8896	13098	0
1_MACS_peak_11578_lociStitched	chr19	58089944	58090292	1	349	432.8424	13099	0
1_MACS_peak_23176_lociStitched	chrX	152558641	152559095	1	455	432.7528	13100	0
2_MACS_peak_23249_lociStitched	chrY	920107	920589	2	443	432.5468	13101	0
1_MACS_peak_5054_lociStitched	chr12	72081027	72081405	1	379	432.5076	13102	0
2_MACS_peak_21241_lociStitched	chr8	80636771	80637416	2	467	432.4725	13103	0
1_MACS_peak_4132_lociStitched	chr11	105572143	105572530	1	388	432.3951	13104	0
1_MACS_peak_14738_lociStitched	chr22	37205036	37205487	1	452	432.3737	13105	0
1_MACS_peak_11528_lociStitched	chr19	56028521	56028901	1	381	432.326	13106	0
1_MACS_peak_10926_lociStitched	chr19	21324872	21325315	1	444	432.2794	13107	0
1_MACS_peak_5686_lociStitched	chr13	50265263	50265651	1	389	432.2708	13108	0
1_MACS_peak_21013_lociStitched	chr8	29120199	29120611	1	413	432.2704	13109	0
1_MACS_peak_19504_lociStitched	chr7	2671645	2672022	1	378	432.1928	13110	0
1_MACS_peak_22631_lociStitched	chr9	140210486	140210978	1	493	431.6808	13111	0
1_MACS_peak_1809_lociStitched	chr1	186481367	186481785	1	419	431.6686	13112	0
1_MACS_peak_9177_lociStitched	chr17	46908393	46908799	1	407	431.6186	13113	0
1_MACS_peak_1935_lociStitched	chr1	205744214	205744635	1	422	431.6092	13114	0
1_MACS_peak_18300_lociStitched	chr6	3341772	3342167	1	396	431.577	13115	0
1_MACS_peak_1069_lociStitched	chr1	100231894	100232267	1	374	431.561	13116	0
1_MACS_peak_4901_lociStitched	chr12	54867350	54867725	1	376	431.5125	13117	0
1_MACS_peak_5290_lociStitched	chr12	114403730	114404113	1	384	431.4878	13118	0
1_MACS_peak_17884_lociStitched	chr5	138058529	138059027	1	499	431.019	13119	0
1_MACS_peak_10759_lociStitched	chr19	14621983	14622352	1	370	430.992	13120	0
1_MACS_peak_4977_lociStitched	chr12	57984999	57985394	1	396	430.9845	13121	0
1_MACS_peak_382_lociStitched	chr1	21660914	21661335	1	422	430.9777	13122	0
1_MACS_peak_5450_lociStitched	chr12	126468456	126468899	1	444	430.8618	13123	0
1_MACS_peak_19055_lociStitched	chr6	91762554	91762916	1	363	430.8524	13124	0
1_MACS_peak_16739_lociStitched	chr4	83933609	83934035	1	427	430.8138	13125	0
1_MACS_peak_11008_lociStitched	chr19	33572059	33572429	1	371	430.347	13126	0
1_MACS_peak_20230_lociStitched	chr7	90340703	90341148	1	446	430.1815	13127	0
1_MACS_peak_7841_lociStitched	chr16	30162714	30163081	1	368	430.1607	13128	0
1_MACS_peak_8821_lociStitched	chr17	28706010	28706440	1	431	430.086	13129	0
1_MACS_peak_16095_lociStitched	chr3	152769942	152770362	1	421	430.038	13130	0
1_MACS_peak_804_lociStitched	chr1	45187456	45187831	1	376	429.9375	13131	0
1_MACS_peak_21240_lociStitched	chr8	80635618	80636089	1	472	429.6933	13132	0
1_MACS_peak_2577_lociStitched	chr10	45459414	45459836	1	423	429.4694	13133	0
1_MACS_peak_20420_lociStitched	chr7	104597886	104598250	1	365	429.4108	13134	0
1_MACS_peak_6117_lociStitched	chr14	63938418	63938877	1	460	429.3486	13135	0
1_MACS_peak_4230_lociStitched	chr11	115810635	115810977	1	343	429.21	13136	0
1_MACS_peak_18810_lociStitched	chr6	37467173	37467628	1	456	428.8375	13137	0
1_MACS_peak_11094_lociStitched	chr19	37808824	37809111	1	288	428.8067	13138	0
1_MACS_peak_17136_lociStitched	chr5	1973472	1973899	1	428	428.7507	13139	0
1_MACS_peak_2917_lociStitched	chr10	102825909	102826367	1	459	428.5964	13140	0
1_MACS_peak_13579_lociStitched	chr20	17945733	17946197	1	465	428.3648	13141	0
1_MACS_peak_15684_lociStitched	chr3	67048829	67049221	1	393	428.2208	13142	0
1_MACS_peak_16162_lociStitched	chr3	169758551	169758902	1	352	428.22	13143	0
1_MACS_peak_5097_lociStitched	chr12	89560669	89561015	1	347	428.1058	13144	0
1_MACS_peak_6439_lociStitched	chr14	105714923	105715305	1	383	428.0692	13145	0
1_MACS_peak_16347_lociStitched	chr3	195276790	195277241	1	452	427.7284	13146	0
1_MACS_peak_20223_lociStitched	chr7	87563560	87563929	1	370	427.5972	13147	0
1_MACS_peak_21846_lociStitched	chr9	35605271	35605621	1	351	427.49	13148	0
1_MACS_peak_5935_lociStitched	chr14	21924531	21924896	1	366	427.415	13149	0
1_MACS_peak_6526_lociStitched	chr15	21018533	21018910	1	378	427.2918	13150	0
1_MACS_peak_21506_lociStitched	chr8	128800649	128801072	1	424	427.1031	13151	0
1_MACS_peak_12887_lociStitched	chr2	157256740	157257137	1	398	427.0132	13152	0
1_MACS_peak_412_lociStitched	chr1	23886134	23886503	1	370	427.0068	13153	0
1_MACS_peak_13693_lociStitched	chr20	32366855	32367279	1	425	426.968	13154	0
1_MACS_peak_9604_lociStitched	chr17	76310059	76310502	1	444	426.9634	13155	0
1_MACS_peak_7550_lociStitched	chr16	3550954	3551286	1	333	426.5536	13156	0
