GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
NM_017916	chr19(.):49944549-49960115	0.133
NR_026712	chr19(.):49985864-50000096	0.1412
NM_004107	chr19(.):50011435-50034685	0.0806
NR_029703	chr19(.):49999041-50009125	0.1426
NM_000951	chr19(.):50079586-50099265	0.1156
NR_027257	chr19(.):50548936-50575052	0.0837
NR_024227	chr19(.):50590745-50600866	0.2279
NR_024227	chr19(.):50596082-50606203	0.2973
NR_024225	chr19(.):50626658-50636779	0.2687
NR_024225	chr19(.):50615976-50626097	0.2858
NR_024242	chr19(.):50621330-50631451	0.2683
NR_024228	chr19(.):50610624-50620745	0.2945
NR_024228	chr19(.):50605270-50615391	0.2868
NR_024228	chr19(.):50602211-50612332	0.2926
NR_024215	chr19(.):50599147-50609268	0.2965
NR_024243	chr19(.):50638458-50648577	0.2416
NR_024230	chr19(.):50637374-50647494	0.2922
NM_152358	chr19(.):50650804-50671538	0.0814
NR_024231	chr19(.):50632001-50642121	0.3815
NM_206538	chr19(.):50974735-50991608	0.0961
NM_002691	chr19(.):50882592-50926271	0.0995
NM_004533	chr19(.):50931159-50974583	0.1075
NM_138411	chr19(.):50965044-50985003	0.0933
NM_003121	chr19(.):50917194-50937250	0.0982
NM_001024656	chr19(.):51009856-51022947	0.0934
NM_001080457	chr19(.):51015149-51076302	0.0821
NM_001114598	chr19(.):51009856-51022142	0.0909
NM_138334	chr19(.):51004258-51019345	0.0934
NR_004384	chr19(.):51103219-51113342	0.0605
NM_024318	chr19(.):54735468-54751724	0.0686
NM_001081442	chr19(.):54749269-54766167	0.0934
NM_005874	chr19(.):54772674-54790033	0.0807
NM_001081450	chr19(.):54715146-54731959	0.069
NM_006865	chr19(.):54794854-54809265	0.0925
NM_021250	chr19(.):54813352-54829409	0.076
NM_181879	chr19(.):54817552-54829368	0.0729
NM_001172654	chr19(.):54794854-54809221	0.0924
NM_002288	chr19(.):55009012-55026897	0.0946
NM_198988	chr19(.):54967978-54979894	0.1047
NM_145057	chr19(.):54971209-54989422	0.099
NM_052925	chr19(.):54955064-54978196	0.1088
NM_000363	chr19(.):55658135-55674100	0.0834
NM_178837	chr19(.):55665030-55683018	0.0948
NM_001126132	chr19(.):55639160-55665606	0.0905
NM_133180	chr19(.):55582220-55604291	0.1046
NM_003180	chr19(.):55679468-55696720	0.0984
NM_017729	chr19(.):55586759-55604291	0.0921
NM_017607	chr19(.):55597280-55633927	0.1006
NM_173804	chr19(.):55733001-55745632	0.089
NM_001145176	chr19(.):55935104-55959230	0.0843
NM_001101401	chr19(.):56036099-56053435	0.0709
NM_152600	chr19(.):56083890-56097211	0.0937
NM_001144950	chr19(.):55994869-56035466	0.1002
NM_020378	chr19(.):55991556-56003935	0.0651
NM_033113	chr19(.):55982698-56000854	0.0955
NM_001195267	chr19(.):55994869-56020691	0.0927
NM_032836	chr19(.):56097736-56115893	0.1188
NM_153219	chr19(.):56106729-56119504	0.1518
NM_001195605	chr19(.):56119958-56134907	0.0864
NM_033118	chr20(.):30402177-30427500	0.1218
NM_014835	chr20(.):60808579-60876269	0.092
NM_080618	chr20(.):56067223-56105154	0.1069
NM_024663	chr20(.):57262861-57295900	0.0807
NR_034147	chr20(.):57085434-57199948	0.085
NR_002785	chr20(.):57388972-57430958	0.0932
NM_001794	chr20(.):59822558-60517299	0.079
NR_003244	chr20(.):61727643-61740737	0.0626
NM_002531	chr20(.):61335188-61399123	0.0855
NM_001958	chr20(.):62114365-62135505	0.0787
NM_025224	chr20(.):62370877-62441856	0.092
NM_001012644	chr20(.):30443869-30462801	0.1027
NM_177991	chr20(.):30443869-30463011	0.1022
NM_004118	chr20(.):30427102-30438420	0.1173
NM_080611	chr20(.):30443869-30463479	0.1014
NM_001008409	chr20(.):30453504-30535858	0.1034
NR_034124	chr20(.):48904256-48936456	0.0969
NM_002591	chr20(.):56131136-56146513	0.0986
NM_001160419	chr20(.):56182946-56200632	0.1406
NM_178456	chr20(.):56720982-56741183	0.0901
NM_003763	chr20(.):57221327-57259582	0.1028
NR_030580	chr20(.):57388280-57398368	0.095
NR_029844	chr20(.):57387669-57397749	0.0947
NM_001077490	chr20(.):57423035-57491250	0.1055
NM_016592	chr20(.):57409794-57491250	0.1036
NR_031658	chr20(.):60523601-60533718	0.0828
NM_015666	chr20(.):60753080-60782810	0.1029
NM_007232	chr20(.):60785016-60800323	0.0656
NM_005560	chr20(.):60879120-60947368	0.0932
NM_001024	chr20(.):60957120-60968576	0.1388
NM_031215	chr20(.):60958685-60987339	0.1079
NM_080473	chr20(.):61033552-61056026	0.0789
NM_080833	chr20(.):60980292-61007629	0.0833
NM_178463	chr20(.):61142659-61172971	0.0767
NR_029780	chr20(.):61146512-61156583	0.0605
NR_033263	chr20(.):61136437-61153768	0.0463
NR_029676	chr20(.):61157118-61167220	0.0788
NR_024470	chr20(.):61289378-61302973	0.0862
NM_016354	chr20(.):61268796-61308647	0.1028
NM_001853	chr20(.):61443413-61477511	0.0809
NM_007346	chr20(.):61431176-61450352	0.0846
NM_018270	chr20(.):61422804-61436945	0.1142
NM_001193370	chr20(.):61513566-61562903	0.1157
NM_080797	chr20(.):61513566-61574304	0.1161
NM_022082	chr20(.):61578998-61604949	0.0891
NM_017896	chr20(.):61564440-61584827	0.1002
NM_080606	chr20(.):61632330-61643387	0.1105
NR_003245	chr20(.):61721844-61738671	0.0637
NR_028295	chr20(.):61660568-61673380	0.1005
NR_033369	chr20(.):61664362-61690215	0.1004
NR_033370	chr20(.):61635734-61721423	0.0948
NR_029670	chr20(.):61804851-61814938	0.055
NM_017798	chr20(.):61821781-61852538	0.0962
NM_139317	chr20(.):61862275-61876854	0.089
NM_000744	chr20(.):61969664-61997695	0.0789
NR_024389	chr20(.):61880329-61897967	0.0865
NM_018209	chr20(.):61899164-61926142	0.0952
NR_036220	chr20(.):61913159-61923218	0.0889
NM_020882	chr20(.):61919537-61967285	0.0777
NM_152864	chr20(.):61867135-61890892	0.0856
NR_036163	chr20(.):61865130-61875194	0.0686
NM_172109	chr20(.):62060031-62108993	0.0864
NM_172106	chr20(.):62032541-62108993	0.0833
NM_024299	chr20(.):62147132-62158524	0.1011
NM_024059	chr20(.):62179372-62193035	0.0747
NM_080823	chr20(.):62167162-62183857	0.0973
NM_033405	chr20(.):62184438-62204107	0.0836
NM_005975	chr20(.):62154775-62173707	0.0853
NM_001037335	chr20(.):62184438-62210592	0.085
NM_001083113	chr20(.):62333793-62372494	0.1064
NM_181485	chr20(.):62334379-62372494	0.1063
NM_017806	chr20(.):62362977-62375460	0.0968
NM_003224	chr20(.):62324994-62344355	0.0794
NM_020062	chr20(.):62366210-62380403	0.083
NM_003823	chr20(.):62323020-62335035	0.0721
NR_027686	chr20(.):62660696-62676315	0.088
NM_018419	chr20(.):62674078-62685979	0.0772
NM_182647	chr20(.):62706487-62736996	0.0848
NM_001039467	chr20(.):62699534-62716324	0.0848
NM_005286	chr20(.):62732182-62743184	0.0886
NM_003195	chr20(.):62689009-62708700	0.1017
NM_005873	chr20(.):62699534-62715845	0.0849
NM_001007125	chr20(.):62709732-62720712	0.1034
NM_198723	chr20(.):62683438-62708700	0.1004
NM_001104925	chr20(.):62882047-62912579	0.1226
NM_004535	chr20(.):62790826-62878606	0.0876
NM_016818	chr21(.):43634266-43722354	0.1657
NM_080860	chr21(.):43887596-43921401	0.1661
NM_207174	chr21(.):43635007-43722354	0.1659
NM_207629	chr21(.):43631186-43722354	0.1655
NM_207627	chr21(.):43614798-43722354	0.1641
NM_207628	chr21(.):43614921-43722354	0.164
NM_001001581	chr21(.):44068861-44200618	0.1371
NM_002626	chr21(.):45714929-45752256	0.1267
NM_144991	chr21(.):45912774-46136495	0.1262
NR_024108	chr21(.):45714924-45752261	0.1266
NM_015834	chr21(.):46489492-46651478	0.1521
NM_030582	chr21(.):46870423-46938634	0.1198
NM_130445	chr21(.):46820096-46938634	0.1139
NM_020528	chr21(.):47264874-47367368	0.1255
NM_009586	chr21(.):38066990-38123219	0.1262
NM_005069	chr21(.):38066990-38127510	0.1264
NR_024367	chr21(.):43094461-43122496	0.1407
NR_024028	chr21(.):43131595-43142742	0.1461
NM_020639	chr21(.):43154528-43192249	0.1373
NR_027272	chr21(.):43126679-43140935	0.1654
NM_003226	chr21(.):43726776-43740706	0.1592
NM_005423	chr21(.):43761466-43776208	0.1432
NM_024022	chr21(.):43786995-43821200	0.1472
NM_032405	chr21(.):43796984-43821200	0.1578
NM_003225	chr21(.):43777390-43791644	0.1456
NM_018961	chr21(.):43819018-43872774	0.152
NR_027348	chr21(.):43786995-43814253	0.1457
NM_018964	chr21(.):43914741-44006550	0.1675
NM_173354	chr21(.):44829397-44852002	0.1643
NR_026960	chr21(.):44864903-44878771	0.1237
NR_026863	chr21(.):44876973-44903103	0.1186
NM_000383	chr21(.):45700762-45723102	0.1308
NM_175867	chr21(.):45661222-45687099	0.1636
NM_015259	chr21(.):45641721-45665834	0.182
NM_000658	chr21(.):45705273-45723110	0.1314
NM_003307	chr21(.):45768483-45867964	0.1255
NM_004928	chr21(.):45743826-45764285	0.1294
NR_026547	chr21(.):45932097-45943860	0.1177
NM_198696	chr21(.):45972905-45983643	0.1209
NM_198694	chr21(.):45994563-46005481	0.133
NM_198693	chr21(.):45965317-45976388	0.1416
NM_198691	chr21(.):45954067-45965078	0.1187
NM_198687	chr21(.):45988605-45999987	0.1293
NM_030891	chr21(.):45870392-45883739	0.1203
NM_198698	chr21(.):46069129-46079576	0.128
NM_198692	chr21(.):46061330-46072566	0.1059
NM_181686	chr21(.):46096490-46107078	0.1413
NM_198697	chr21(.):46072848-46083258	0.1265
NM_181684	chr21(.):46081105-46091844	0.1297
NM_198699	chr21(.):46112086-46122959	0.1223
NM_006936	chr21(.):46220531-46243044	0.1411
NM_003343	chr21(.):46183954-46226738	0.1561
NR_027128	chr21(.):46348198-46364828	0.1513
NR_027129	chr21(.):46349640-46364828	0.1534
NM_058190	chr21(.):46354954-46401888	0.1282
NM_000211	chr21(.):46300867-46345965	0.1365
NM_004339	chr21(.):46264512-46298741	0.1643
NM_001127491	chr21(.):46300867-46353753	0.1364
NR_027292	chr21(.):46485870-46498126	0.1253
NR_033840	chr21(.):46404778-46419001	0.1079
NR_024089	chr21(.):46414126-46429642	0.1187
NM_133635	chr21(.):46678842-46712811	0.1393
NR_026943	chr21(.):46702966-46722269	0.1357
NR_027498	chr21(.):46834630-46849985	0.0993
NR_028082	chr21(.):46834630-46849955	0.0993
NM_194255	chr21(.):46929628-46967351	0.1236
NM_001848	chr21(.):47396662-47429963	0.0968
NM_058174	chr21(.):47513032-47554719	0.1139
NM_006657	chr21(.):47551175-47580481	0.1253
NM_001849	chr21(.):47513032-47557763	0.1134
NM_206965	chr21(.):47551693-47580481	0.1264
NM_001142854	chr21(.):47576061-47609373	0.156
NM_198856	chr22(.):43919623-44213217	0.0895
NM_015366	chr22(.):45067687-45138561	0.0769
NM_001167621	chr22(.):46062677-46246187	0.106
NM_001017529	chr22(.):45059426-45138561	0.0755
NR_024159	chr22(.):19000346-19012761	0.0773
NM_019103	chr22(.):30121944-30167969	0.1029
NM_001193336	chr22(.):30915916-30947669	0.1053
NM_006078	chr22(.):36951915-37103690	0.0959
NM_153609	chr22(.):37456478-37504693	0.0957
NM_002405	chr22(.):37860100-37887478	0.1171
NM_001166343	chr22(.):37860100-37887425	0.1173
NM_001003406	chr22(.):39961757-40090740	0.0985
NM_173050	chr22(.):43594229-43744355	0.086
NM_001099294	chr22(.):44634556-44713731	0.09
NM_001198726	chr22(.):45143437-45263664	0.0744
NM_138415	chr22(.):45272042-45410581	0.0792
NM_181334	chr22(.):45093381-45263664	0.0747
NM_001135862	chr22(.):45272042-45410809	0.0792
NM_014246	chr22(.):46751730-46938067	0.0846
NM_001164106	chr22(.):50580483-50605116	0.1005
NM_001164104	chr22(.):50523434-50605116	0.0985
NM_001164105	chr22(.):50523684-50605116	0.0982
NM_138433	chr22(.):50981461-50994452	0.0965
NM_001080447	chr22(.):50448551-50498055	0.0905
NR_003267	chr22(.):18756201-18784474	0.1814
NM_001195226	chr22(.):18895286-18928964	0.0977
NR_002733	chr22(.):18953026-18987141	0.0883
NM_005675	chr22(.):18888735-18904601	0.1004
NM_016335	chr22(.):18895286-18929066	0.0974
NR_026651	chr22(.):19005136-19016063	0.0837
NR_037612	chr22(.):19700991-19717297	0.0764
NM_080646	chr22(.):19739225-19772068	0.0865
NM_000407	chr22(.):19706065-19717297	0.0802
NR_037611	chr22(.):19699742-19717297	0.0746
NM_002688	chr22(.):19696986-19715845	0.077
NM_005992	chr22(.):19739225-19776112	0.0854
NM_080647	chr22(.):19739225-19759855	0.0829
NM_001009939	chr22(.):19700957-19715845	0.075
NM_001185024	chr22(.):20114363-20140530	0.0784
NM_022727	chr22(.):20094397-20109768	0.1166
NM_002882	chr22(.):20100023-20119704	0.116
NR_031618	chr22(.):20231656-20241734	0.0925
NR_026919	chr22(.):20188854-20201060	0.0958
NM_023004	chr22(.):20223937-20260816	0.0755
NM_033257	chr22(.):20296760-20312628	0.1167
NM_020070	chr22(.):23910312-23927495	0.0767
NM_182527	chr22(.):30111343-30132820	0.0787
NM_013387	chr22(.):30158357-30171402	0.1178
NM_174977	chr22(.):30879897-30906698	0.0849
NM_174975	chr22(.):30850215-30873034	0.0893
NM_016498	chr22(.):30816719-30830041	0.1253
NR_001580	chr22(.):30872276-30882743	0.0767
NM_003753	chr22(.):36901896-36930277	0.1425
NM_001102371	chr22(.):36878232-36908148	0.1158
NM_024955	chr22(.):36878232-36908090	0.1158
NM_001177702	chr22(.):37149245-37169074	0.1107
NM_006860	chr22(.):37149245-37177172	0.115
NM_024681	chr22(.):37442778-37464430	0.0891
NM_000878	chr22(.):37516879-37550962	0.0988
NM_031910	chr22(.):37571205-37589330	0.1052
NM_013385	chr22(.):37673494-37716389	0.1132
NM_052906	chr22(.):37758999-37828505	0.0871
NM_152243	chr22(.):37951470-37970410	0.1028
NM_014550	chr22(.):37881399-37920210	0.0966
NR_002821	chr22(.):38735669-38799931	0.1351
NM_016657	chr22(.):38859082-38882637	0.109
NM_006855	chr22(.):38859082-38884445	0.1111
NM_004981	chr22(.):38817332-38845033	0.0921
NM_001098505	chr22(.):38874442-38889535	0.1334
NM_001098504	chr22(.):38874442-38907345	0.1452
NM_152868	chr22(.):38817332-38856203	0.0911
NM_005740	chr22(.):39169512-39195161	0.1101
NM_014293	chr22(.):39209456-39245017	0.0938
NM_014292	chr22(.):39255247-39273258	0.1418
NR_036498	chr22(.):42660758-42675868	0.1076
NM_145912	chr22(.):42771413-42833401	0.0932
NM_015703	chr22(.):42899340-42920829	0.1458
NR_027786	chr22(.):42891584-42913566	0.1178
NM_014509	chr22(.):42944924-42975388	0.1203
NR_002184	chr22(.):42964265-42983017	0.1177
NM_000714	chr22(.):43542534-43564248	0.0958
NM_015140	chr22(.):43557627-43588137	0.0976
NM_001044370	chr22(.):43803019-43907800	0.0794
NM_014351	chr22(.):44215386-44263378	0.081
NM_001177675	chr22(.):44270557-44292893	0.0916
NM_015380	chr22(.):44346260-44397412	0.1039
NM_025225	chr22(.):44314618-44348448	0.0967
NM_032287	chr22(.):44883449-44899005	0.0841
NR_028409	chr22(.):44960219-44973329	0.088
NM_181333	chr22(.):45093077-45138561	0.0756
NM_006485	chr22(.):45893718-45966581	0.0875
NM_001996	chr22(.):45893718-45964242	0.0883
NM_006487	chr22(.):45893718-45959591	0.0885
NM_006486	chr22(.):45893718-46002014	0.0909
NM_058238	chr22(.):46311247-46378008	0.0838
NR_027240	chr22(.):46397495-46411657	0.1103
NM_001001694	chr22(.):50427941-50456055	0.0736
NM_139202	chr22(.):50492819-50528781	0.0778
NM_015166	chr22(.):50492819-50529358	0.0773
NM_031454	chr22(.):50634407-50661045	0.0913
NM_001160300	chr22(.):50604159-50623724	0.0849
NM_025204	chr22(.):50619359-50643027	0.1023
NM_001145134	chr22(.):51002289-51022096	0.0999
NR_021492	chr22(.):51016454-51027355	0.1169
NM_012324	chr22(.):51034130-51054979	0.0827
NM_004377	chr22(.):51002289-51021894	0.0993
NM_001123225	chr22(.):50984540-51006328	0.097
NM_001145137	chr22(.):51002289-51021506	0.0984
NM_005198	chr22(.):51012386-51026428	0.1049
NM_016431	chr22(.):51036561-51054979	0.0809
NM_001085428	chr22(.):51056181-51071601	0.1422
