GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
NM_014205	chr11(.):64878874-64890170	0.2354
NM_001008778	chr11(.):64932706-64945688	0.1049
NM_006268	chr11(.):65096345-65125451	0.1368
NM_145719	chr11(.):65117281-65130082	0.1472
NR_028272	chr11(.):65185268-65199003	0.3209
NR_030343	chr11(.):65206928-65217028	0.1663
NM_031904	chr11(.):65149040-65185995	0.1428
NM_032223	chr11(.):65378782-65409910	0.1258
NM_001098785	chr11(.):65334819-65346669	0.1901
NM_021070	chr11(.):65301029-65330699	0.1367
NM_033455	chr11(.):65355325-65368467	0.1294
NM_001099409	chr11(.):65338508-65365116	0.1257
NM_002419	chr11(.):65360225-65386720	0.1322
NM_001048218	chr11(.):65287547-65311182	0.1381
NM_006396	chr11(.):65332942-65344239	0.1957
NM_198897	chr11(.):65646210-65661010	0.1744
NM_001335	chr11(.):65642283-65656212	0.141
NM_025128	chr11(.):65622871-65638914	0.1755
NM_005507	chr11(.):65617284-65630804	0.1877
NM_152760	chr11(.):65596409-65626172	0.1327
NM_016938	chr11(.):65628911-65645340	0.1337
NM_006848	chr11(.):65652874-65664106	0.2119
NM_006442	chr11(.):65681727-65694048	0.1246
NM_152762	chr11(.):65708114-65732434	0.1376
NM_001135635	chr11(.):65679282-65691531	0.1412
NM_017857	chr11(.):67065918-67085078	0.1058
NM_020441	chr11(.):67200517-67215983	0.1223
NM_145200	chr11(.):67217817-67234245	0.1305
NM_001078651	chr11(.):67226818-67241731	0.1413
NM_001166222	chr11(.):67178148-67198078	0.147
NM_206997	chr11(.):67213771-67225200	0.1249
NM_005608	chr11(.):67197980-67210153	0.1164
NM_003952	chr11(.):67190934-67207879	0.1402
NM_198517	chr11(.):67166411-67182560	0.1483
NM_004584	chr11(.):67154422-67170883	0.1536
NM_002708	chr11(.):67160651-67174376	0.1418
NM_001166212	chr11(.):67126638-67146648	0.1095
NM_013246	chr11(.):67126638-67146206	0.1094
NM_021173	chr11(.):67114018-67126052	0.1933
NM_001018070	chr11(.):67200517-67216263	0.1227
NM_005851	chr11(.):67268967-67281102	0.1476
NM_000852	chr11(.):67346065-67359124	0.1792
NM_004910	chr11(.):67254238-67277843	0.1295
NM_003977	chr11(.):67245504-67263579	0.1309
NM_007103	chr11(.):67369322-67385012	0.152
NM_181843	chr11(.):67390408-67402401	0.1364
NR_033791	chr11(.):67375994-67388135	0.1335
NM_001161473	chr11(.):67771047-67801743	0.1494
NM_006053	chr11(.):67805446-67823366	0.1124
NM_006019	chr11(.):67801482-67823366	0.1118
NM_002496	chr11(.):67793083-67809114	0.1498
NM_000694	chr11(.):67772789-67801743	0.1483
NM_022338	chr11(.):68023802-68044469	0.162
NM_138768	chr11(.):69056621-69069754	0.1711
NM_153451	chr11(.):69475331-69495165	0.1179
NM_033388	chr11(.):72520450-72545680	0.151
NM_032871	chr11(.):73082712-73113519	0.1198
NM_152222	chr11(.):73082404-73113519	0.1211
NM_014786	chr11(.):73014662-73085425	0.1285
NR_026691	chr11(.):117852105-117877199	0.1721
NM_007180	chr11(.):118523941-118555381	0.1169
NM_032966	chr11(.):118759100-118771971	0.1118
NM_001716	chr11(.):118749540-118771971	0.1197
NM_006760	chr11(.):118822007-118834269	0.1445
NM_182557	chr11(.):118761850-118786613	0.0995
NM_181721	chr11(.):118837416-118856995	0.0991
NM_000190	chr11(.):118950586-118969259	0.1611
NM_002105	chr11(.):118959584-118971177	0.1609
NM_001024382	chr11(.):118953696-118969259	0.1797
NM_001130991	chr11(.):118909895-118932925	0.1346
NM_015517	chr11(.):118987287-119010765	0.1291
NM_006389	chr11(.):118909895-118932916	0.1346
NM_014807	chr11(.):118973092-118992827	0.1682
NM_021729	chr11(.):118933492-118957688	0.1344
NM_001382	chr11(.):118962212-118977785	0.1879
NM_001142505	chr11(.):119015298-119038374	0.1352
NM_022169	chr11(.):119014749-119038374	0.133
NM_015645	chr11(.):119204651-119222383	0.1346
NM_032015	chr11(.):119200236-119213022	0.1558
NM_171997	chr11(.):119220924-119239892	0.1166
NM_006500	chr11(.):119174233-119192840	0.1455
NM_203286	chr11(.):119540098-119604435	0.1281
NM_017547	chr11(.):126134054-126153027	0.1229
NM_014026	chr11(.):126168646-126220644	0.1361
NM_148910	chr11(.):126147981-126168071	0.1164
NM_001177842	chr11(.):126127813-126143877	0.148
NM_006278	chr11(.):126221095-126289533	0.102
NM_021978	chr11(.):130024681-130085257	0.1314
NM_014325	chr12(.):109033886-109130295	0.1512
NM_020375	chr12(.):4425358-4474190	0.1083
NM_018173	chr12(.):6414601-6442672	0.1172
NM_007273	chr12(.):7069516-7084891	0.1813
NM_001144857	chr12(.):6416816-6442672	0.1148
NM_001144856	chr12(.):6415098-6442672	0.1156
NM_001144831	chr12(.):7069514-7084916	0.1818
NM_014262	chr12(.):6932571-6954018	0.1326
NM_006143	chr12(.):12808994-12854121	0.125
NM_004572	chr12(.):32938679-33054780	0.124
NM_001128914	chr12(.):53840885-53879946	0.1879
NM_000966	chr12(.):53599352-53631036	0.1504
NM_001042728	chr12(.):53599352-53619150	0.1633
NM_001798	chr12(.):56355555-56371568	0.1621
NM_013449	chr12(.):56984379-57035163	0.1464
NM_001172697	chr12(.):58171527-58201639	0.1274
NM_005761	chr12(.):94537498-94704225	0.1489
NM_002595	chr12(.):96667038-96799366	0.1174
NM_014706	chr12(.):108910990-108960165	0.1463
NM_018984	chr12(.):109171465-109256359	0.1363
NM_001082959	chr12(.):125257173-125353519	0.0544
NR_028415	chr12(.):1604656-1618590	0.0888
NM_001759	chr12(.):4377901-4419522	0.1569
NM_002342	chr12(.):6488356-6505732	0.0985
NM_001159576	chr12(.):6451008-6489390	0.1429
NM_001065	chr12(.):6432922-6456283	0.1565
NM_001038	chr12(.):6451008-6489905	0.1419
NM_001159575	chr12(.):6451008-6491523	0.1398
NM_001193457	chr12(.):6643693-6670249	0.1342
NM_006170	chr12(.):6661036-6682480	0.1414
NM_002046	chr12(.):6638656-6652536	0.1744
NM_014865	chr12(.):6598297-6646132	0.132
NM_016497	chr12(.):6596315-6607471	0.1548
NR_004387	chr12(.):6614387-6624717	0.1015
NR_003012	chr12(.):6685638-6695775	0.104
NM_014449	chr12(.):6925962-6941583	0.1148
NR_027483	chr12(.):6972277-6985110	0.1743
NM_001975	chr12(.):7018613-7037859	0.1725
NM_002831	chr12(.):7055433-7075479	0.2143
NM_001159287	chr12(.):6971583-6985110	0.1688
NR_029779	chr12(.):7067861-7077929	0.1814
NM_031299	chr12(.):6952971-6965456	0.1928
NM_080548	chr12(.):7050739-7075479	0.2168
NM_001146316	chr12(.):6975099-6987449	0.1725
NM_001098536	chr12(.):6956284-6980795	0.1638
NM_000365	chr12(.):6971692-6985110	0.1697
NM_001007026	chr12(.):7028625-7056484	0.1966
NM_006992	chr12(.):7008896-7028406	0.1279
NM_001940	chr12(.):7032479-7056484	0.181
NM_032641	chr12(.):6975099-6987521	0.1719
NR_003010	chr12(.):7071499-7081769	0.1871
NR_033796	chr12(.):6988845-6999902	0.1229
NM_002075	chr12(.):6944374-6961557	0.1605
NR_002803	chr12(.):6988144-6998768	0.1163
NM_138425	chr12(.):7048202-7060165	0.2133
NR_029682	chr12(.):7068259-7078354	0.1766
NM_003481	chr12(.):6956290-6980795	0.1638
NM_005768	chr12(.):7080346-7130842	0.1202
NM_006331	chr12(.):7074943-7090165	0.1707
NR_036052	chr12(.):9387065-9397147	0.1064
NR_033399	chr12(.):9565286-9605768	0.1547
NR_036052	chr12(.):12259885-12269967	0.0798
NM_004064	chr12(.):12865301-12880305	0.2501
NR_030344	chr12(.):12912582-12922677	0.1252
NM_001130415	chr12(.):12873850-12949399	0.1285
NM_030762	chr12(.):26267958-26283003	0.2101
NM_030653	chr12(.):31221778-31262725	0.1497
NM_001098532	chr12(.):48123452-48157181	0.1451
NM_017842	chr12(.):48161966-48181536	0.1457
NM_006105	chr12(.):48123452-48157244	0.145
NM_001098531	chr12(.):48123452-48157889	0.1447
NM_001098416	chr12(.):48171506-48218763	0.1522
NM_000376	chr12(.):48230319-48303814	0.1437
NM_001143781	chr12(.):49310741-49323664	0.1161
NM_016594	chr12(.):49310741-49324330	0.1141
NM_015086	chr12(.):49383932-49398088	0.1329
NM_002733	chr12(.):49391054-49417592	0.1333
NM_001659	chr12(.):49324991-49356252	0.1328
NM_003394	chr12(.):49354122-49370641	0.1313
NM_005430	chr12(.):49367235-49381396	0.1322
NM_001971	chr12(.):51717226-51745463	0.1435
NM_016293	chr12(.):51669821-51722938	0.135
NM_001004304	chr12(.):53569534-53589654	0.188
NM_000889	chr12(.):53580106-53606000	0.2504
NM_015989	chr12(.):53546446-53579430	0.1233
NM_001170790	chr12(.):53640369-53653190	0.127
NM_032889	chr12(.):53640875-53653190	0.1282
NM_015665	chr12(.):53696239-53720412	0.1447
NM_021640	chr12(.):53688469-53705965	0.1486
NM_002624	chr12(.):53684234-53698234	0.1539
NM_152860	chr12(.):53715359-53734537	0.155
NM_001173467	chr12(.):53715359-53735004	0.1561
NM_001164691	chr12(.):53812638-53830318	0.1288
NM_003109	chr12(.):53769427-53815226	0.1196
NM_138473	chr12(.):53768978-53815226	0.119
NM_001005354	chr12(.):53830432-53845427	0.1349
NM_134324	chr12(.):53890376-53905215	0.1549
NM_006301	chr12(.):53869275-53898444	0.1575
NM_134323	chr12(.):53889704-53905215	0.1507
NM_003717	chr12(.):53895473-53906422	0.1173
NM_001127322	chr12(.):54619730-54658329	0.1015
NM_001127321	chr12(.):54619730-54658370	0.1017
NM_014311	chr12(.):54570251-54587757	0.1316
NM_201554	chr12(.):56320811-56352807	0.1468
NM_006928	chr12(.):56342888-56364826	0.1247
NM_032345	chr12(.):56290196-56326697	0.1248
NM_001345	chr12(.):56319945-56352807	0.1499
NM_001143853	chr12(.):56290196-56325909	0.1239
NM_002868	chr12(.):56362861-56393488	0.1313
NM_032786	chr12(.):56507029-56521278	0.1902
NM_006191	chr12(.):56493102-56512694	0.1586
NM_001130420	chr12(.):56550635-56588351	0.1348
NM_079423	chr12(.):56547099-56560366	0.1367
NM_002475	chr12(.):56541334-56556771	0.1597
NM_001035267	chr12(.):56505373-56516616	0.1878
NM_015292	chr12(.):56516985-56543460	0.1277
NM_001127460	chr12(.):56705006-56732533	0.1598
NM_014255	chr12(.):56699212-56715128	0.1511
NM_005419	chr12(.):56730381-56759037	0.1648
NM_014871	chr12(.):56705006-56732837	0.163
NM_004077	chr12(.):56660482-56699175	0.1236
NM_016584	chr12(.):56727662-56739194	0.1887
NM_001638	chr12(.):56749354-56761583	0.1902
NR_003046	chr12(.):57032463-57042538	0.1849
NM_001686	chr12(.):57026958-57044852	0.1854
NM_005594	chr12(.):57101210-57124066	0.1742
NR_002737	chr12(.):57033810-57043885	0.1765
NM_001113203	chr12(.):57101210-57124326	0.1727
NM_006601	chr12(.):57052124-57087078	0.1627
NM_020142	chr12(.):57623685-57639475	0.1802
NM_001166357	chr12(.):57619142-57633718	0.1835
NR_029416	chr12(.):57618827-57633718	0.1828
NR_029417	chr12(.):57618355-57633718	0.1777
NR_029415	chr12(.):57619110-57633718	0.1838
NM_007224	chr12(.):57605577-57625232	0.1495
NM_145064	chr12(.):57632241-57649969	0.135
NR_031597	chr12(.):57583286-57593359	0.1175
NM_031479	chr12(.):57844095-57856791	0.157
NM_001080157	chr12(.):57861037-57878424	0.1076
NM_001167609	chr12(.):57848933-57871047	0.1424
NM_001160045	chr12(.):57848917-57871047	0.1423
NM_001080156	chr12(.):57861037-57876728	0.1065
NM_032496	chr12(.):57861037-57878633	0.1072
NM_005538	chr12(.):57823542-57849609	0.1179
NM_004990	chr12(.):57876850-57915433	0.1453
NM_138396	chr12(.):58143899-58158689	0.1639
NM_023033	chr12(.):58157350-58170914	0.1471
NM_014770	chr12(.):58113993-58140940	0.1332
NM_000785	chr12(.):58151116-58165976	0.1361
NM_015433	chr12(.):58161382-58181324	0.1488
NM_001017956	chr12(.):58082737-58120340	0.1215
NM_005981	chr12(.):58133783-58147026	0.2177
NR_027032	chr12(.):58115022-58127139	0.1167
NM_000075	chr12(.):58137002-58151164	0.1886
NM_001122772	chr12(.):58113993-58137029	0.1174
NM_001946	chr12(.):89736836-89751296	0.2314
NM_001032284	chr12(.):98904350-98949157	0.1188
NM_003276	chr12(.):98904350-98934412	0.1203
NR_027157	chr12(.):98901750-98915004	0.1313
NM_007076	chr12(.):108904050-108918380	0.1418
NM_213595	chr12(.):108951293-108968160	0.2425
NM_181724	chr12(.):108978621-108996894	0.1197
NM_003006	chr12(.):109010679-109032670	0.2333
NM_001161331	chr12(.):109180694-109226327	0.1242
NM_019034	chr12(.):122210659-122236594	0.0754
NR_002809	chr12(.):122228172-122246390	0.0855
NM_015048	chr12(.):122237637-122275562	0.0597
NM_024667	chr12(.):123344874-123385712	0.1089
NM_021009	chr12(.):125391191-125404587	0.1233
NR_002612	chr13(.):50551687-50704677	0.0621
NM_000820	chr13(.):114518521-114572046	0.1465
NM_007368	chr13(.):114742193-114903095	0.1238
NM_002010	chr13(.):22240214-22283640	0.0538
NR_002605	chr13(.):50651413-50684433	0.0722
NR_002183	chr13(.):50741153-50752751	0.0484
NM_004800	chr13(.):100148727-100220276	0.1152
NM_198217	chr13(.):111360082-111378421	0.1381
NM_024537	chr13(.):111288756-111363480	0.1107
NM_198218	chr13(.):111360609-111378421	0.1393
NM_198219	chr13(.):111360624-111378421	0.1394
NM_005537	chr13(.):111362358-111378421	0.1411
NM_001143945	chr13(.):114518521-114544017	0.1077
NM_001143946	chr13(.):114518521-114541714	0.105
NR_024609	chr13(.):114581609-114631485	0.1343
NM_001012706	chr14(.):50443429-50479238	0.0765
NM_001080414	chr14(.):91732666-91889133	0.0929
NM_024496	chr14(.):77485885-77500034	0.0895
NM_001311	chr14(.):105948256-105960124	0.1212
NM_001134877	chr14(.):105951519-105970585	0.1143
NM_001134876	chr14(.):105952585-105970585	0.1164
NM_001312	chr14(.):105936130-105951500	0.0521
NM_025268	chr14(.):105987952-106001539	0.0989
NM_001198983	chr14(.):105951191-105970585	0.1126
NM_015492	chr15(.):75489220-75509510	0.1698
NM_144508	chr15(.):40881446-40959881	0.1193
NM_001042495	chr15(.):34517196-34635265	0.1199
NM_005135	chr15(.):34517196-34616021	0.1164
NM_001042497	chr15(.):34517196-34634045	0.1197
NM_001042494	chr15(.):34517196-34634961	0.1195
NR_031680	chr15(.):69111302-69494862	0.0977
NM_001211	chr15(.):40448209-40518337	0.1284
NM_006537	chr15(.):63791809-63888663	0.12
NM_006305	chr15(.):69065874-69118261	0.1158
NM_020908	chr15(.):70335542-70395256	0.1269
NM_006465	chr15(.):74828547-74895472	0.1403
NM_003612	chr15(.):74696629-74731299	0.1325
NM_001146030	chr15(.):74696629-74731001	0.1312
NM_172217	chr15(.):81512639-81610104	0.1468
NM_001172128	chr15(.):81484218-81610104	0.1325
NM_198526	chr15(.):90539751-90630432	0.1427
NM_018671	chr15(.):91473214-91502323	0.149
NM_001039675	chr15(.):91468409-91502323	0.148
NR_028067	chr15(.):22408461-22419395	0.1395
NM_015995	chr15(.):31614082-31675102	0.1635
NM_175741	chr15(.):34633065-34654931	0.1075
NM_181077	chr15(.):34666269-34687001	0.0933
NM_018648	chr15(.):34628916-34640362	0.1423
NM_153613	chr15(.):34646088-34664395	0.1216
NR_036050	chr15(.):34669269-34679351	0.0875
NR_036050	chr15(.):34815490-34825572	0.1021
NM_003134	chr15(.):40322890-40336389	0.1614
NM_001003942	chr15(.):40375091-40403287	0.1855
NM_033503	chr15(.):40375091-40403639	0.186
NM_001003940	chr15(.):40375091-40406075	0.1817
NM_001080791	chr15(.):40840297-40862252	0.1793
NM_152260	chr15(.):40856536-40871661	0.1653
NR_002208	chr15(.):40819082-40829749	0.1113
NM_001142776	chr15(.):41240635-41253717	0.1401
NM_020857	chr15(.):41181627-41201173	0.1457
NM_019074	chr15(.):41216530-41236258	0.128
NM_001145112	chr15(.):44952929-44974086	0.1768
NM_182985	chr15(.):45023559-45065025	0.1051
NM_004048	chr15(.):44998684-45015357	0.1632
NM_017851	chr15(.):65545436-65584018	0.1105
NR_026808	chr15(.):69091159-69104440	0.1107
NR_036197	chr15(.):69089188-69099264	0.0975
NR_030714	chr15(.):70366710-70376807	0.1265
NM_000781	chr15(.):74625102-74665081	0.1075
NM_001099773	chr15(.):74625102-74663553	0.1064
NM_003992	chr15(.):74895712-74927542	0.1527
NM_001130028	chr15(.):74902334-74927542	0.1632
NM_001127190	chr15(.):75069424-75100539	0.1907
NM_000761	chr15(.):75036183-75053941	0.1056
NM_000499	chr15(.):75006882-75022877	0.11
NM_021819	chr15(.):75100193-75123099	0.1056
NM_001030005	chr15(.):75113950-75129136	0.1099
NM_021823	chr15(.):75310926-75348067	0.1661
NM_138967	chr15(.):75282875-75318836	0.154
NM_015477	chr15(.):75656719-75748926	0.1228
NM_001145358	chr15(.):75656719-75749087	0.123
NM_001145357	chr15(.):75656719-75753124	0.1232
NM_004513	chr15(.):81584253-81610104	0.2024
NM_181900	chr15(.):81600006-81621524	0.1733
NM_022767	chr15(.):89159526-89180512	0.1787
NR_029606	chr15(.):89150055-89160165	0.117
NM_002201	chr15(.):89177038-89203879	0.1629
NR_031590	chr15(.):89146337-89156428	0.1105
NM_002168	chr15(.):90622211-90650708	0.1662
NM_198925	chr15(.):90739561-90777892	0.1229
NM_001013657	chr15(.):90772486-90790312	0.1196
NM_020210	chr15(.):90723151-90777892	0.1349
NM_006384	chr15(.):90768476-90782279	0.1199
NM_001143785	chr15(.):91422664-91444006	0.1098
NM_198527	chr15(.):91469154-91480774	0.1924
NM_001143784	chr15(.):91423275-91444006	0.1098
NM_006122	chr15(.):91442419-91470815	0.1127
NM_002005	chr15(.):91422687-91444006	0.1095
NM_001017919	chr15(.):91493105-91511355	0.1346
NM_001114	chr16(.):50316822-50357043	0.1008
NM_001134477	chr16(.):14524557-14729120	0.1171
NM_002582	chr16(.):14524557-14729124	0.1171
NM_152652	chr16(.):30402056-30415715	0.1513
NM_003502	chr16(.):332439-407676	0.0989
NM_022493	chr16(.):774768-795997	0.1205
NM_018032	chr16(.):233969-284449	0.1065
NM_002434	chr16(.):123168-140843	0.1273
NM_201412	chr16(.):233973-284449	0.1065
NM_001172666	chr16(.):635076-684273	0.1054
NM_021168	chr16(.):635172-684273	0.1056
NM_001172663	chr16(.):634356-684273	0.1043
NM_001172664	chr16(.):634668-684273	0.1047
NM_001015054	chr16(.):122017-140843	0.1279
NM_014700	chr16(.):470667-577481	0.0933
NM_001009606	chr16(.):1956464-1973231	0.1037
NM_024507	chr16(.):3009216-3023381	0.1193
NM_002613	chr16(.):2582969-2658189	0.1085
NM_018992	chr16(.):2727494-2764031	0.108
NM_020764	chr16(.):2222183-2251465	0.0826
NM_001098514	chr16(.):5089122-5121111	0.0982
NM_000246	chr16(.):10966054-11023840	0.1253
NM_015914	chr16(.):11767942-11841648	0.209
NM_004862	chr16(.):11636577-11685229	0.144
NM_001136472	chr16(.):11636577-11685806	0.143
NR_024320	chr16(.):11636577-11686322	0.1431
NM_022166	chr16(.):17191180-17569738	0.1138
NR_027155	chr16(.):21453003-21518552	0.1414
NM_013302	chr16(.):22212591-22305066	0.1065
NM_153029	chr16(.):48567636-48649120	0.1221
NM_000078	chr16(.):56990834-57022756	0.1231
NM_001018159	chr16(.):66831780-66869879	0.108
NM_004691	chr16(.):67466916-67520089	0.1133
NM_001191022	chr16(.):67591309-67678088	0.1158
NM_012320	chr16(.):68274246-68299961	0.1898
NM_001030007	chr16(.):71757904-71847976	0.1149
NM_002661	chr16(.):81807929-81996899	0.0659
NM_175931	chr16(.):88936262-89012608	0.0426
NM_005187	chr16(.):88936262-89048504	0.0528
NM_016310	chr16(.):91978-108632	0.1225
NM_024571	chr16(.):98828-112669	0.1225
NM_022450	chr16(.):103057-127629	0.1307
NM_005331	chr16(.):225332-236178	0.0907
NM_183337	chr16(.):313309-330914	0.0922
NM_006849	chr16(.):328117-342209	0.0736
NM_001176	chr16(.):325605-338003	0.0633
NM_032039	chr16(.):279800-321119	0.1058
NM_021259	chr16(.):415775-436950	0.0922
NM_005009	chr16(.):442191-455754	0.1302
NM_020664	chr16(.):446857-467487	0.0994
NR_024453	chr16(.):427240-447960	0.1079
NM_006428	chr16(.):412383-425569	0.0928
NM_032259	chr16(.):729701-745400	0.1316
NM_001031737	chr16(.):767581-781473	0.1239
NM_001040162	chr16(.):679428-691347	0.0922
NM_138418	chr16(.):686848-703474	0.1031
NM_023933	chr16(.):766157-777590	0.1246
NM_032304	chr16(.):772265-784715	0.1106
NM_138769	chr16(.):713132-729171	0.1079
NM_005861	chr16(.):725114-737768	0.1222
NM_003961	chr16(.):721074-733267	0.1113
NM_053284	chr16(.):676011-689116	0.0951
NM_207112	chr16(.):771957-784715	0.1101
NM_145294	chr16(.):694362-722829	0.1079
NM_153350	chr16(.):737499-760825	0.0829
NM_001005920	chr16(.):726666-739439	0.1252
NM_024042	chr16(.):760172-772480	0.111
NM_005823	chr16(.):805764-823865	0.073
NM_013404	chr16(.):806072-823865	0.0717
NR_030384	chr16(.):815182-825277	0.0732
NM_001177355	chr16(.):805765-823865	0.073
NM_005262	chr16(.):2029149-2042750	0.1187
NM_144603	chr16(.):2023917-2036440	0.1087
NM_172168	chr16(.):2024040-2036184	0.1098
NM_002952	chr16(.):2007061-2019827	0.1617
NR_002327	chr16(.):2007334-2017467	0.176
NR_002326	chr16(.):2007973-2018107	0.1748
NM_178167	chr16(.):2042767-2064763	0.1007
NM_004548	chr16(.):2004516-2016976	0.1666
NM_001099456	chr16(.):2064520-2075756	0.1115
NM_016332	chr16(.):1983233-1998294	0.1025
NM_005061	chr16(.):1989579-2009679	0.1092
NM_006453	chr16(.):2017063-2033751	0.1235
NR_003142	chr16(.):2009996-2020505	0.1546
NR_003020	chr16(.):2010184-2020311	0.1543
NM_004209	chr16(.):2034945-2049276	0.1027
NM_174903	chr16(.):2011874-2023976	0.1704
NM_014353	chr16(.):2193650-2209141	0.1447
NR_002736	chr16(.):2200023-2210106	0.1671
NM_000296	chr16(.):2133710-2190899	0.0898
NM_032271	chr16(.):2200798-2233130	0.1087
NR_037467	chr16(.):2180977-2191130	0.1352
NM_022372	chr16(.):2250177-2264418	0.1402
NM_001199174	chr16(.):2250731-2264418	0.1423
NM_025108	chr16(.):2505114-2519964	0.1091
NM_001199107	chr16(.):2520146-2560734	0.1037
NM_006181	chr16(.):2516499-2529146	0.1033
NM_015944	chr16(.):2565362-2584732	0.1396
NM_001145815	chr16(.):2565362-2585955	0.1362
NM_001048212	chr16(.):2575035-2586409	0.1376
NR_036139	chr16(.):2576922-2587006	0.144
NM_001198569	chr16(.):2558726-2575224	0.1389
NM_001694	chr16(.):2558870-2575224	0.1396
NR_024492	chr16(.):2683982-2701130	0.1159
NM_031948	chr16(.):2757422-2775552	0.0978
NM_022119	chr16(.):2897727-2913171	0.086
NM_001142499	chr16(.):2928195-2954383	0.1053
NM_032296	chr16(.):2956979-3006209	0.1173
NM_020912	chr16(.):2956979-2995158	0.1215
NM_001012634	chr16(.):3110638-3124668	0.1101
NM_001012632	chr16(.):3110662-3124668	0.1102
NM_020982	chr16(.):3057456-3069506	0.0967
NM_004221	chr16(.):3110312-3124668	0.1091
NM_001142350	chr16(.):3069031-3082756	0.1363
NM_017885	chr16(.):3067625-3079287	0.1372
NM_152341	chr16(.):3014341-3028485	0.1151
NM_001012636	chr16(.):3110784-3124668	0.1105
NM_001012635	chr16(.):3110611-3124668	0.1099
NM_001103175	chr16(.):3072867-3090542	0.1325
NM_016639	chr16(.):3065312-3077383	0.1401
NM_021195	chr16(.):3059712-3073188	0.1037
NM_022468	chr16(.):3091681-3115724	0.1156
NR_033861	chr16(.):3034054-3049510	0.1122
NM_004203	chr16(.):3017791-3035540	0.1342
NM_004220	chr16(.):3180056-3197805	0.1113
NM_001134655	chr16(.):3180133-3197805	0.1117
NM_012360	chr16(.):3249246-3260185	0.0806
NR_002169	chr16(.):3260561-3271546	0.112
NR_024167	chr16(.):3155460-3170599	0.1122
NM_001042428	chr16(.):3157562-3175518	0.1326
NM_201400	chr16(.):5129300-5152789	0.1314
NM_019109	chr16(.):5116809-5142380	0.1056
NM_005425	chr16(.):11356713-11368160	0.1061
NM_002762	chr16(.):11364492-11375337	0.0928
NM_002761	chr16(.):11369692-11380192	0.0995
NM_021247	chr16(.):11362143-11372452	0.0895
NM_152308	chr16(.):11434310-11450617	0.1518
NM_003498	chr16(.):11757288-11778015	0.1896
NM_001130007	chr16(.):11956984-12015519	0.1234
NM_001130006	chr16(.):11956984-12014825	0.1237
NM_001192	chr16(.):12053963-12066925	0.2141
NM_032167	chr16(.):12065601-12152141	0.1281
NM_016561	chr16(.):14721667-14768093	0.1204
NR_002594	chr16(.):21524229-21536765	0.289
NM_001039182	chr16(.):29459913-29471285	0.2073
NM_001017389	chr16(.):29462126-29481280	0.205
NM_003166	chr16(.):29462126-29481301	0.2052
NM_178044	chr16(.):29460821-29474545	0.2181
NR_002454	chr16(.):29455665-29466236	0.1683
NR_002556	chr16(.):29471288-29483899	0.1962
NR_037608	chr16(.):29461411-29481301	0.2028
NM_001017390	chr16(.):29466206-29481301	0.1915
NR_024370	chr16(.):29870003-29884374	0.129
NM_002383	chr16(.):29812854-29827504	0.1613
NR_015396	chr16(.):29870154-29884374	0.1292
NM_145239	chr16(.):29818408-29832202	0.1754
NM_007317	chr16(.):29797057-29821706	0.1573
NM_006319	chr16(.):29864677-29879578	0.1372
NM_024516	chr16(.):29822527-29838816	0.1593
NM_152338	chr16(.):29784560-29796840	0.1036
NM_005115	chr16(.):29826714-29864360	0.116
NM_002720	chr16(.):30082383-30101695	0.1337
NR_027081	chr16(.):30120432-30130826	0.139
NM_001127617	chr16(.):30070972-30086735	0.1531
NM_184041	chr16(.):30072043-30086735	0.1584
NM_184043	chr16(.):30070599-30086735	0.1516
NM_001109891	chr16(.):30120425-30139630	0.1325
NM_000034	chr16(.):30059490-30086735	0.1495
NM_004608	chr16(.):30092114-30108205	0.1485
NM_024307	chr16(.):30111130-30129878	0.1304
NM_001145524	chr16(.):30098636-30112537	0.1452
NM_031477	chr16(.):30098634-30112521	0.1453
NM_001039182	chr16(.):30199255-30210627	0.2085
NM_178044	chr16(.):30200163-30213887	0.2194
NM_003166	chr16(.):30201468-30220650	0.2183
NM_001017389	chr16(.):30201468-30220620	0.2178
NM_001193333	chr16(.):30189730-30205396	0.1764
NR_002454	chr16(.):30195004-30205575	0.214
NR_037608	chr16(.):30200753-30220650	0.2142
NR_002556	chr16(.):30210637-30223248	0.2204
NR_002555	chr16(.):30229349-30261932	0.1486
NM_001017390	chr16(.):30205548-30220650	0.2053
NR_002453	chr16(.):30273913-30351695	0.1262
NM_006110	chr16(.):30357086-30371682	0.1274
NM_052838	chr16(.):30384455-30399171	0.1437
NM_013292	chr16(.):30381122-30394310	0.1713
NM_015527	chr16(.):30363421-30386522	0.1376
NR_024465	chr16(.):30357086-30371255	0.1289
NM_012248	chr16(.):30449951-30462224	0.1214
NM_016643	chr16(.):30413734-30434916	0.14
NM_024096	chr16(.):30430018-30446373	0.1334
NM_024671	chr16(.):30530321-30542910	0.1273
NM_138447	chr16(.):30609699-30626682	0.133
NM_152458	chr16(.):30586993-30602092	0.1083
NM_001024683	chr16(.):30576018-30588728	0.1282
NM_024031	chr16(.):30657240-30672734	0.1802
NM_023931	chr16(.):30537778-30551194	0.1563
NM_001172679	chr16(.):30560084-30574642	0.1234
NM_001080417	chr16(.):30784769-30803523	0.0998
NM_001105079	chr16(.):30670777-30687131	0.115
NR_002966	chr16(.):30716857-30726986	0.1219
NM_006662	chr16(.):30705461-30756450	0.1168
