#NCI-H929 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/NCI-H929.H3K27ac_ROSE/NCI-H929_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by NCI.H929.jin.bam
#Using cutoff of 21130.3898 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	NCI.H929.jin.bam	enhancerRank	isSuper
1_MACS_peak_27681_lociStitched	chr8	61042726	61043340	1	615	433.6068	20944	0
1_MACS_peak_6541_lociStitched	chr12	66894014	66894814	1	801	433.52	20945	0
1_MACS_peak_10554_lociStitched	chr16	30125454	30126304	1	851	433.245	20946	0
1_MACS_peak_7264_lociStitched	chr13	20070786	20071547	1	762	433.009	20947	0
1_MACS_peak_2267_lociStitched	chr1	183627232	183627936	1	705	432.96	20948	0
1_MACS_peak_8580_lociStitched	chr14	96660379	96661015	1	637	432.798	20949	0
1_MACS_peak_12265_lociStitched	chr17	53579075	53579760	1	686	432.783	20950	0
1_MACS_peak_7603_lociStitched	chr13	96983734	96984479	1	746	432.4725	20951	0
1_MACS_peak_30259_lociStitched	chrX	67919995	67920699	1	705	432.4672	20952	0
1_MACS_peak_9765_lociStitched	chr15	89973595	89974119	1	525	432.3	20953	0
1_MACS_peak_23452_lociStitched	chr5	143715145	143715858	1	714	432.2919	20954	0
1_MACS_peak_29075_lociStitched	chr9	92079067	92079830	1	764	432.0869	20955	0
1_MACS_peak_26171_lociStitched	chr7	67285602	67286294	1	693	432.0848	20956	0
1_MACS_peak_3514_lociStitched	chr10	53619694	53620386	1	693	432.0156	20957	0
1_MACS_peak_2151_lociStitched	chr1	172024907	172025596	1	690	431.9341	20958	0
1_MACS_peak_28805_lociStitched	chr9	37156904	37157534	1	631	431.928	20959	0
1_MACS_peak_10860_lociStitched	chr16	67449876	67450488	1	613	431.8884	20960	0
1_MACS_peak_13853_lociStitched	chr19	10572126	10572763	1	638	431.5675	20961	0
1_MACS_peak_18114_lociStitched	chr20	58112263	58112956	1	694	431.4618	20962	0
1_MACS_peak_22167_lociStitched	chr4	164666124	164666727	1	604	431.3862	20963	0
1_MACS_peak_14611_lociStitched	chr19	44808773	44809308	1	536	431.3705	20964	0
1_MACS_peak_549_lociStitched	chr1	26490599	26491317	1	719	431.3026	20965	0
1_MACS_peak_30302_lociStitched	chrX	71526031	71526764	1	734	431.2972	20966	0
1_MACS_peak_16637_lociStitched	chr2	171016333	171017066	1	734	431.2972	20967	0
1_MACS_peak_5348_lociStitched	chr11	90345779	90346494	1	716	431.2165	20968	0
1_MACS_peak_20569_lociStitched	chr3	143846600	143847317	1	718	431.2038	20969	0
1_MACS_peak_9872_lociStitched	chr15	98634701	98635418	1	718	431.0604	20970	0
1_MACS_peak_21282_lociStitched	chr4	15175613	15176351	1	739	430.992	20971	0
1_MACS_peak_25710_lociStitched	chr7	20817208	20817800	1	593	430.976	20972	0
1_MACS_peak_29948_lociStitched	chrX	23093613	23093956	1	344	430.9452	20973	0
1_MACS_peak_14568_lociStitched	chr19	42816937	42817666	1	730	430.7661	20974	0
1_MACS_peak_23650_lociStitched	chr5	164501837	164502464	1	628	430.749	20975	0
1_MACS_peak_26068_lociStitched	chr7	51331476	51332100	1	625	430.7472	20976	0
1_MACS_peak_27803_lociStitched	chr8	74430336	74431076	1	741	430.606	20977	0
1_MACS_peak_17592_lociStitched	chr20	30656311	30657004	1	694	430.5609	20978	0
1_MACS_peak_30326_lociStitched	chrX	77166061	77166672	1	612	430.5106	20979	0
1_MACS_peak_21398_lociStitched	chr4	35653637	35654374	1	738	430.408	20980	0
1_MACS_peak_12278_lociStitched	chr17	55252203	55252901	1	699	430.2472	20981	0
1_MACS_peak_30309_lociStitched	chrX	72600830	72601589	1	760	430.1253	20982	0
1_MACS_peak_19516_lociStitched	chr3	22413746	22414491	1	746	430.0885	20983	0
1_MACS_peak_24799_lociStitched	chr6	80487698	80488457	1	760	430.0494	20984	0
1_MACS_peak_8622_lociStitched	chr14	100138850	100139578	1	729	430.0296	20985	0
1_MACS_peak_4641_lociStitched	chr11	32205755	32206395	1	641	430.016	20986	0
1_MACS_peak_11740_lociStitched	chr17	27369689	27370440	1	752	429.8724	20987	0
1_MACS_peak_4485_lociStitched	chr11	9532586	9533190	1	605	429.8064	20988	0
1_MACS_peak_17303_lociStitched	chr2	241172372	241173065	1	694	429.7293	20989	0
1_MACS_peak_8032_lociStitched	chr14	53574819	53575590	1	772	429.6783	20990	0
1_MACS_peak_26382_lociStitched	chr7	83684298	83685074	1	777	429.5936	20991	0
1_MACS_peak_2789_lociStitched	chr1	228880508	228881145	1	638	429.5928	20992	0
1_MACS_peak_3527_lociStitched	chr10	56229751	56230504	1	754	429.5865	20993	0
1_MACS_peak_3593_lociStitched	chr10	71332444	71333276	1	833	429.5616	20994	0
1_MACS_peak_2317_lociStitched	chr1	186586976	186587723	1	748	429.3756	20995	0
1_MACS_peak_28830_lociStitched	chr9	39817125	39817805	1	681	429.352	20996	0
1_MACS_peak_6671_lociStitched	chr12	92707729	92708484	1	756	429.293	20997	0
1_MACS_peak_5406_lociStitched	chr11	100322491	100323246	1	756	429.293	20998	0
1_MACS_peak_24009_lociStitched	chr6	11044088	11044809	1	722	429.2834	20999	0
1_MACS_peak_12324_lociStitched	chr17	57439790	57440488	1	699	429.2002	21000	0
1_MACS_peak_22909_lociStitched	chr5	78162507	78163248	1	742	429.039	21001	0
1_MACS_peak_1013_lociStitched	chr1	51733128	51733825	1	698	429.0035	21002	0
1_MACS_peak_27968_lociStitched	chr8	96202778	96203524	1	747	428.8008	21003	0
1_MACS_peak_23290_lociStitched	chr5	133161082	133161761	1	680	428.7206	21004	0
1_MACS_peak_1356_lociStitched	chr1	101005038	101005731	1	694	428.6898	21005	0
1_MACS_peak_25704_lociStitched	chr7	19259270	19259560	1	291	428.446	21006	0
1_MACS_peak_21685_lociStitched	chr4	82588191	82588914	1	724	428.3775	21007	0
1_MACS_peak_9714_lociStitched	chr15	85473236	85474016	1	781	428.376	21008	0
1_MACS_peak_27330_lociStitched	chr8	23618572	23619234	1	663	428.1816	21009	0
1_MACS_peak_23365_lociStitched	chr5	138867715	138868401	1	687	428.1326	21010	0
1_MACS_peak_30335_lociStitched	chrX	78792356	78793072	1	717	427.9532	21011	0
1_MACS_peak_12921_lociStitched	chr18	6683390	6683977	1	588	427.923	21012	0
1_MACS_peak_3347_lociStitched	chr10	30444333	30445090	1	758	427.7807	21013	0
1_MACS_peak_30712_lociStitched	chrX	149646582	149647365	1	784	427.7529	21014	0
1_MACS_peak_30372_lociStitched	chrX	97251036	97251661	1	626	427.6875	21015	0
1_MACS_peak_27620_lociStitched	chr8	54291311	54292001	1	691	427.662	21016	0
1_MACS_peak_15075_lociStitched	chr2	726555	727073	1	519	427.6608	21017	0
1_MACS_peak_8778_lociStitched	chr15	20332560	20333408	1	849	427.6464	21018	0
1_MACS_peak_27033_lociStitched	chr7	154699131	154699889	1	759	427.4362	21019	0
1_MACS_peak_25761_lociStitched	chr7	24537912	24538627	1	716	427.427	21020	0
1_MACS_peak_8554_lociStitched	chr14	94523250	94523894	1	645	427.3584	21021	0
1_MACS_peak_16656_lociStitched	chr2	173356401	173357003	1	603	427.2394	21022	0
1_MACS_peak_20057_lociStitched	chr3	72396658	72397298	1	641	427.008	21023	0
1_MACS_peak_30197_lociStitched	chrX	56079056	56079733	1	678	426.9162	21024	0
1_MACS_peak_8322_lociStitched	chr14	75360641	75361304	1	664	426.7731	21025	0
1_MACS_peak_20526_lociStitched	chr3	139021425	139022267	1	843	426.6414	21026	0
1_MACS_peak_27656_lociStitched	chr8	59233650	59234494	1	845	426.5576	21027	0
1_MACS_peak_22264_lociStitched	chr4	184928523	184929248	1	726	426.445	21028	0
1_MACS_peak_9262_lociStitched	chr15	56084217	56084857	1	641	426.432	21029	0
1_MACS_peak_22555_lociStitched	chr5	32154769	32155469	1	701	426.37	21030	0
1_MACS_peak_14889_lociStitched	chr19	53360273	53361012	1	740	426.3291	21031	0
1_MACS_peak_17955_lociStitched	chr20	48151781	48152401	1	621	426.188	21032	0
1_MACS_peak_22949_lociStitched	chr5	85247650	85248408	1	759	426.1476	21033	0
1_MACS_peak_27301_lociStitched	chr8	22184283	22184994	1	712	426.1023	21034	0
1_MACS_peak_28137_lociStitched	chr8	109363676	109364367	1	692	426.0015	21035	0
1_MACS_peak_27982_lociStitched	chr8	97349771	97350511	1	741	425.944	21036	0
1_MACS_peak_29124_lociStitched	chr9	94668278	94668967	1	690	425.9398	21037	0
1_MACS_peak_7400_lociStitched	chr13	36587735	36588454	1	720	425.7918	21038	0
1_MACS_peak_16527_lociStitched	chr2	156328455	156329168	1	714	425.661	21039	0
1_MACS_peak_11868_lociStitched	chr17	34610835	34611464	1	630	425.5814	21040	0
1_MACS_peak_4302_lociStitched	chr10	134061808	134062542	1	735	425.4998	21041	0
1_MACS_peak_29793_lociStitched	chr9	141044502	141045271	1	770	425.4877	21042	0
1_MACS_peak_4613_lociStitched	chr11	27255126	27255848	1	723	425.4746	21043	0
1_MACS_peak_6291_lociStitched	chr12	50092692	50093405	1	714	425.4471	21044	0
1_MACS_peak_24318_lociStitched	chr6	31148024	31148594	1	571	425.391	21045	0
1_MACS_peak_11838_lociStitched	chr17	33349414	33350167	1	754	425.2944	21046	0
1_MACS_peak_19670_lociStitched	chr3	43180209	43180951	1	743	425.0918	21047	0
1_MACS_peak_24719_lociStitched	chr6	65099666	65100335	1	670	425.0826	21048	0
1_MACS_peak_16578_lociStitched	chr2	161712533	161713278	1	746	425.0225	21049	0
1_MACS_peak_25376_lociStitched	chr6	152011940	152012693	1	754	424.9932	21050	0
1_MACS_peak_3377_lociStitched	chr10	31986104	31986845	1	742	424.9635	21051	0
1_MACS_peak_4443_lociStitched	chr11	5255220	5255923	1	704	424.8229	21052	0
1_MACS_peak_24026_lociStitched	chr6	12383243	12383932	1	690	424.6996	21053	0
1_MACS_peak_11151_lociStitched	chr16	87269358	87270097	1	740	424.5555	21054	0
1_MACS_peak_19232_lociStitched	chr22	48475841	48476552	1	712	424.3248	21055	0
1_MACS_peak_23370_lociStitched	chr5	138961220	138962066	1	847	424.269	21056	0
1_MACS_peak_17186_lociStitched	chr2	232629626	232630241	1	616	424.227	21057	0
1_MACS_peak_3416_lociStitched	chr10	36813000	36813615	1	616	424.227	21058	0
1_MACS_peak_27820_lociStitched	chr8	75896407	75897013	1	607	424.2	21059	0
1_MACS_peak_24946_lociStitched	chr6	101841387	101842105	1	719	424.1944	21060	0
1_MACS_peak_21730_lociStitched	chr4	87477996	87478767	1	772	424.1271	21061	0
1_MACS_peak_7963_lociStitched	chr14	45179794	45180502	1	709	424.092	21062	0
1_MACS_peak_27247_lociStitched	chr8	16801401	16802076	1	676	423.9	21063	0
1_MACS_peak_30735_lociStitched	chrX	151848892	151849675	1	784	423.8379	21064	0
1_MACS_peak_2918_lociStitched	chr1	243017959	243018656	1	698	423.776	21065	0
1_MACS_peak_10364_lociStitched	chr16	19819100	19819793	1	694	423.7695	21066	0
1_MACS_peak_1566_lociStitched	chr1	121279383	121280071	1	689	423.7392	21067	0
1_MACS_peak_18316_lociStitched	chr21	34488791	34489423	1	633	423.6928	21068	0
1_MACS_peak_17087_lociStitched	chr2	222739649	222740350	1	702	423.5442	21069	0
1_MACS_peak_29026_lociStitched	chr9	85843293	85843971	1	679	423.4788	21070	0
1_MACS_peak_9074_lociStitched	chr15	40803658	40804343	1	686	423.467	21071	0
1_MACS_peak_2464_lociStitched	chr1	205375246	205375987	1	742	423.4074	21072	0
1_MACS_peak_25886_lociStitched	chr7	33566702	33567457	1	756	423.404	21073	0
1_MACS_peak_9445_lociStitched	chr15	70488497	70489131	1	635	423.2584	21074	0
1_MACS_peak_2345_lociStitched	chr1	194195124	194195765	1	642	423.2523	21075	0
1_MACS_peak_22459_lociStitched	chr5	9362077	9362837	1	761	423.168	21076	0
1_MACS_peak_17286_lociStitched	chr2	240178941	240179486	1	546	423.0835	21077	0
1_MACS_peak_2848_lociStitched	chr1	233624580	233625325	1	746	423.011	21078	0
1_MACS_peak_6055_lociStitched	chr12	21241019	21241745	1	727	422.9676	21079	0
1_MACS_peak_24177_lociStitched	chr6	26304861	26305567	1	707	422.9646	21080	0
1_MACS_peak_16011_lociStitched	chr2	87538753	87539521	1	769	422.8608	21081	0
1_MACS_peak_22746_lociStitched	chr5	60602627	60603315	1	689	422.8448	21082	0
1_MACS_peak_7304_lociStitched	chr13	24040420	24041037	1	618	422.7684	21083	0
1_MACS_peak_29380_lociStitched	chr9	118139736	118140419	1	684	422.7087	21084	0
1_MACS_peak_4824_lociStitched	chr11	60213805	60214303	1	499	422.5032	21085	0
1_MACS_peak_21666_lociStitched	chr4	79026803	79027614	1	812	422.4499	21086	0
1_MACS_peak_28431_lociStitched	chr8	143595177	143595690	1	514	422.3529	21087	0
1_MACS_peak_28216_lociStitched	chr8	121352070	121352761	1	692	422.1319	21088	0
1_MACS_peak_27092_lociStitched	chr8	1569221	1569787	1	567	421.953	21089	0
1_MACS_peak_30558_lociStitched	chrX	127191212	127191859	1	648	421.844	21090	0
1_MACS_peak_10843_lociStitched	chr16	67047698	67048444	1	747	421.7884	21091	0
1_MACS_peak_25714_lociStitched	chr7	21582566	21583394	1	829	421.7832	21092	0
1_MACS_peak_29017_lociStitched	chr9	83728021	83728611	1	591	421.732	21093	0
1_MACS_peak_5483_lociStitched	chr11	108956230	108956820	1	591	421.673	21094	0
1_MACS_peak_8244_lociStitched	chr14	70941918	70942522	1	605	421.592	21095	0
1_MACS_peak_22426_lociStitched	chr5	6495942	6496516	1	575	421.5456	21096	0
1_MACS_peak_1279_lociStitched	chr1	89893775	89894487	1	713	421.504	21097	0
1_MACS_peak_21400_lociStitched	chr4	36287309	36287945	1	637	421.35	21098	0
1_MACS_peak_9950_lociStitched	chr16	163041	163843	1	803	421.1302	21099	0
1_MACS_peak_8419_lociStitched	chr14	87989884	87990524	1	641	421.12	21100	0
1_MACS_peak_13332_lociStitched	chr18	57702332	57703012	1	681	421.056	21101	0
1_MACS_peak_27983_lociStitched	chr8	97507119	97507751	1	633	420.9752	21102	0
1_MACS_peak_29534_lociStitched	chr9	130793600	130794304	1	705	420.9216	21103	0
1_MACS_peak_2568_lociStitched	chr1	212124672	212125405	1	734	420.6687	21104	0
1_MACS_peak_11064_lociStitched	chr16	81771610	81772336	1	727	420.6444	21105	0
1_MACS_peak_16928_lociStitched	chr2	203176362	203176813	1	452	420.6026	21106	0
1_MACS_peak_17518_lociStitched	chr20	23569944	23570584	1	641	420.544	21107	0
1_MACS_peak_29288_lociStitched	chr9	112260191	112260867	1	677	420.5396	21108	0
1_MACS_peak_28699_lociStitched	chr9	30539421	30540115	1	695	420.4252	21109	0
1_MACS_peak_17894_lociStitched	chr20	44936677	44937327	1	651	420.29	21110	0
1_MACS_peak_7450_lociStitched	chr13	43629265	43629870	1	606	420.233	21111	0
1_MACS_peak_128_lociStitched	chr1	5449087	5449823	1	737	420.1824	21112	0
1_MACS_peak_14290_lociStitched	chr19	32692641	32693325	1	685	419.8392	21113	0
1_MACS_peak_16444_lociStitched	chr2	135582947	135583534	1	588	419.705	21114	0
1_MACS_peak_24601_lociStitched	chr6	45143691	45144428	1	738	419.6478	21115	0
1_MACS_peak_29626_lociStitched	chr9	134049753	134050400	1	648	419.6442	21116	0
1_MACS_peak_20607_lociStitched	chr3	149811942	149812546	1	605	419.5988	21117	0
1_MACS_peak_762_lociStitched	chr1	36788768	36789545	1	778	419.58	21118	0
1_MACS_peak_21329_lociStitched	chr4	23648666	23649434	1	769	419.5584	21119	0
1_MACS_peak_21974_lociStitched	chr4	129644584	129645251	1	668	419.4096	21120	0
1_MACS_peak_26379_lociStitched	chr7	82653358	82653994	1	637	419.124	21121	0
1_MACS_peak_27753_lociStitched	chr8	68539470	68540216	1	747	419.1028	21122	0
1_MACS_peak_27695_lociStitched	chr8	61693549	61694223	1	675	418.9584	21123	0
1_MACS_peak_24911_lociStitched	chr6	94913131	94913912	1	782	418.8503	21124	0
1_MACS_peak_4834_lociStitched	chr11	60666268	60667022	1	755	418.6208	21125	0
1_MACS_peak_13278_lociStitched	chr18	49936252	49937039	1	788	418.6053	21126	0
1_MACS_peak_12268_lociStitched	chr17	54100612	54101269	1	658	418.509	21127	0
1_MACS_peak_28942_lociStitched	chr9	72120915	72121699	1	785	418.4992	21128	0
1_MACS_peak_8780_lociStitched	chr15	20398758	20399475	1	718	418.4412	21129	0
1_MACS_peak_10109_lociStitched	chr16	3687275	3687925	1	651	418.34	21130	0
1_MACS_peak_17237_lociStitched	chr2	235901572	235902284	1	713	418.3	21131	0
1_MACS_peak_25675_lociStitched	chr7	8165475	8166100	1	626	418.0625	21132	0
1_MACS_peak_30782_lociStitched	chrX	153402134	153402733	1	600	417.9822	21133	0
1_MACS_peak_26860_lociStitched	chr7	136104334	136104974	1	641	417.92	21134	0
1_MACS_peak_8845_lociStitched	chr15	23098172	23098899	1	728	417.8796	21135	0
1_MACS_peak_16589_lociStitched	chr2	163184598	163185241	1	644	417.5642	21136	0
1_MACS_peak_6399_lociStitched	chr12	54582410	54582837	1	428	417.4779	21137	0
1_MACS_peak_27014_lociStitched	chr7	152057180	152057839	1	660	417.4106	21138	0
1_MACS_peak_25409_lociStitched	chr6	157507993	157508749	1	757	417.3876	21139	0
1_MACS_peak_15602_lociStitched	chr2	46574181	46574898	1	718	417.3657	21140	0
1_MACS_peak_16364_lociStitched	chr2	126154965	126155630	1	666	417.354	21141	0
1_MACS_peak_25973_lociStitched	chr7	44010020	44010765	1	746	417.349	21142	0
1_MACS_peak_12074_lociStitched	chr17	42462753	42463522	1	770	417.1825	21143	0
1_MACS_peak_20664_lociStitched	chr3	156785113	156785850	1	738	417.142	21144	0
1_MACS_peak_23328_lociStitched	chr5	135819967	135820673	1	707	417.1048	21145	0
1_MACS_peak_24949_lociStitched	chr6	103944254	103945014	1	761	417.012	21146	0
1_MACS_peak_22586_lociStitched	chr5	35319444	35320017	1	574	416.8002	21147	0
1_MACS_peak_22210_lociStitched	chr4	174020233	174020944	1	712	416.7882	21148	0
1_MACS_peak_244_lociStitched	chr1	10555265	10555981	1	717	416.712	21149	0
1_MACS_peak_6153_lociStitched	chr12	32664953	32665694	1	742	416.5161	21150	0
1_MACS_peak_21767_lociStitched	chr4	90757951	90758676	1	726	416.5125	21151	0
1_MACS_peak_27111_lociStitched	chr8	4441675	4442263	1	589	416.4804	21152	0
1_MACS_peak_26043_lociStitched	chr7	48338306	48339057	1	752	416.3544	21153	0
1_MACS_peak_30356_lociStitched	chrX	85549730	85550409	1	680	416.2949	21154	0
1_MACS_peak_9187_lociStitched	chr15	48209537	48210328	1	792	416.2242	21155	0
1_MACS_peak_5430_lociStitched	chr11	103113262	103113920	1	659	415.9876	21156	0
1_MACS_peak_22672_lociStitched	chr5	53765317	53766017	1	701	415.8	21157	0
1_MACS_peak_7760_lociStitched	chr14	21055812	21056456	1	645	415.702	21158	0
1_MACS_peak_18742_lociStitched	chr22	26899119	26899755	1	637	415.308	21159	0
1_MACS_peak_5364_lociStitched	chr11	94103475	94104179	1	705	415.2192	21160	0
1_MACS_peak_18494_lociStitched	chr21	45358586	45359268	1	683	415.2016	21161	0
1_MACS_peak_17090_lociStitched	chr2	223437223	223437928	1	706	415.1745	21162	0
1_MACS_peak_17433_lociStitched	chr20	6301853	6302480	1	628	415.074	21163	0
1_MACS_peak_9807_lociStitched	chr15	91067126	91067791	1	666	415.0265	21164	0
1_MACS_peak_22042_lociStitched	chr4	142405038	142405712	1	675	414.9144	21165	0
1_MACS_peak_15623_lociStitched	chr2	47528003	47528699	1	697	414.7464	21166	0
1_MACS_peak_28218_lociStitched	chr8	121661776	121662464	1	689	414.5888	21167	0
1_MACS_peak_7781_lociStitched	chr14	21904886	21905645	1	760	414.5658	21168	0
1_MACS_peak_10898_lociStitched	chr16	68417677	68418341	1	665	414.336	21169	0
1_MACS_peak_14522_lociStitched	chr19	41641344	41642049	1	706	414.1875	21170	0
1_MACS_peak_4876_lociStitched	chr11	62239315	62240112	1	798	414.1212	21171	0
1_MACS_peak_21395_lociStitched	chr4	32367565	32368329	1	765	414.088	21172	0
1_MACS_peak_13083_lociStitched	chr18	23761203	23761979	1	777	414.0736	21173	0
1_MACS_peak_25766_lociStitched	chr7	24939952	24940600	1	649	414.072	21174	0
1_MACS_peak_27042_lociStitched	chr7	155710013	155710685	1	673	414.0192	21175	0
1_MACS_peak_16460_lociStitched	chr2	138709879	138710608	1	730	413.9991	21176	0
1_MACS_peak_5145_lociStitched	chr11	68530057	68530759	1	703	413.8992	21177	0
1_MACS_peak_15079_lociStitched	chr2	1163010	1163827	1	818	413.8922	21178	0
1_MACS_peak_19024_lociStitched	chr22	39567200	39567897	1	698	413.4604	21179	0
1_MACS_peak_8593_lociStitched	chr14	97428265	97429004	1	740	413.3966	21180	0
1_MACS_peak_16004_lociStitched	chr2	87078807	87079459	1	653	413.3028	21181	0
1_MACS_peak_6019_lociStitched	chr12	11450516	11451243	1	728	413.2995	21182	0
1_MACS_peak_19492_lociStitched	chr3	17697455	17698084	1	630	413.253	21183	0
1_MACS_peak_5996_lociStitched	chr12	9517145	9517823	1	679	413.1732	21184	0
1_MACS_peak_30675_lociStitched	chrX	136113800	136114440	1	641	413.12	21185	0
1_MACS_peak_18589_lociStitched	chr22	18923310	18924080	1	771	413.105	21186	0
1_MACS_peak_18716_lociStitched	chr22	24522231	24522899	1	669	413.0912	21187	0
1_MACS_peak_13171_lociStitched	chr18	42419251	42419876	1	626	413.0625	21188	0
1_MACS_peak_22798_lociStitched	chr5	68507925	68508619	1	695	412.9994	21189	0
1_MACS_peak_5076_lociStitched	chr11	66732149	66732800	1	652	412.9944	21190	0
1_MACS_peak_8533_lociStitched	chr14	93884963	93885766	1	804	412.6617	21191	0
1_MACS_peak_7330_lociStitched	chr13	26625720	26626416	1	697	412.6584	21192	0
1_MACS_peak_12979_lociStitched	chr18	11308764	11309424	1	661	412.632	21193	0
1_MACS_peak_29616_lociStitched	chr9	133227713	133228403	1	691	412.62	21194	0
1_MACS_peak_24712_lociStitched	chr6	62995643	62996192	1	550	412.5735	21195	0
1_MACS_peak_15433_lociStitched	chr2	32037087	32037916	1	830	412.5104	21196	0
1_MACS_peak_721_lociStitched	chr1	33546666	33547226	1	561	412.496	21197	0
1_MACS_peak_1301_lociStitched	chr1	92545861	92546578	1	718	412.4901	21198	0
1_MACS_peak_28344_lociStitched	chr8	131330254	131331033	1	780	412.4026	21199	0
1_MACS_peak_12911_lociStitched	chr18	4477282	4477998	1	717	412.2012	21200	0
1_MACS_peak_28792_lociStitched	chr9	36383024	36383781	1	758	412.1865	21201	0
1_MACS_peak_28681_lociStitched	chr9	25076251	25077009	1	759	411.973	21202	0
1_MACS_peak_11617_lociStitched	chr17	18427650	18428399	1	750	411.8002	21203	0
1_MACS_peak_14408_lociStitched	chr19	38328077	38328866	1	790	411.7002	21204	0
1_MACS_peak_30605_lociStitched	chrX	130384909	130385693	1	785	411.5216	21205	0
1_MACS_peak_3341_lociStitched	chr10	30092857	30093638	1	782	411.5089	21206	0
1_MACS_peak_21683_lociStitched	chr4	82116915	82117459	1	545	411.4272	21207	0
1_MACS_peak_30089_lociStitched	chrX	47478856	47479559	1	704	411.3253	21208	0
1_MACS_peak_25671_lociStitched	chr7	7960451	7960969	1	519	411.0848	21209	0
1_MACS_peak_8418_lociStitched	chr14	87889692	87890309	1	618	411.0454	21210	0
1_MACS_peak_13365_lociStitched	chr18	62660816	62661519	1	704	410.9035	21211	0
1_MACS_peak_23963_lociStitched	chr6	7051563	7052250	1	688	410.8947	21212	0
1_MACS_peak_11020_lociStitched	chr16	79652261	79652971	1	711	410.877	21213	0
1_MACS_peak_25849_lociStitched	chr7	30292347	30293086	1	740	410.7362	21214	0
1_MACS_peak_25912_lociStitched	chr7	36351765	36352440	1	676	410.4675	21215	0
1_MACS_peak_17253_lociStitched	chr2	237297617	237298352	1	736	410.3505	21216	0
1_MACS_peak_8403_lociStitched	chr14	82813883	82814561	1	679	410.2578	21217	0
1_MACS_peak_13387_lociStitched	chr18	70518183	70518854	1	672	410.1823	21218	0
1_MACS_peak_17439_lociStitched	chr20	8112790	8113500	1	711	410.167	21219	0
1_MACS_peak_9167_lociStitched	chr15	45323319	45324051	1	733	410.0664	21220	0
1_MACS_peak_19276_lociStitched	chr22	50714359	50715025	1	667	410.0562	21221	0
1_MACS_peak_4441_lociStitched	chr11	4427665	4428247	1	583	410.019	21222	0
1_MACS_peak_24809_lociStitched	chr6	83090541	83091147	1	607	409.959	21223	0
1_MACS_peak_29947_lociStitched	chrX	22153450	22154186	1	737	409.8048	21224	0
1_MACS_peak_12353_lociStitched	chr17	59368411	59369180	1	770	409.8001	21225	0
1_MACS_peak_26676_lociStitched	chr7	106535674	106536435	1	762	409.7224	21226	0
1_MACS_peak_16494_lociStitched	chr2	149895063	149895822	1	760	409.5564	21227	0
1_MACS_peak_25786_lociStitched	chr7	26087609	26088353	1	745	409.4976	21228	0
1_MACS_peak_21998_lociStitched	chr4	133148814	133149325	1	512	409.4132	21229	0
1_MACS_peak_3469_lociStitched	chr10	45454528	45455245	1	718	409.407	21230	0
1_MACS_peak_18190_lociStitched	chr20	62572649	62573269	1	621	409.324	21231	0
1_MACS_peak_17005_lociStitched	chr2	212753283	212753860	1	578	409.2084	21232	0
1_MACS_peak_26384_lociStitched	chr7	84668440	84669092	1	653	409.0648	21233	0
1_MACS_peak_20599_lociStitched	chr3	149250355	149251013	1	659	408.8812	21234	0
1_MACS_peak_21527_lociStitched	chr4	56732684	56733151	1	468	408.8585	21235	0
1_MACS_peak_21339_lociStitched	chr4	24180660	24181343	1	684	408.7755	21236	0
1_MACS_peak_6191_lociStitched	chr12	42442845	42443533	1	689	408.672	21237	0
1_MACS_peak_7423_lociStitched	chr13	41387848	41388479	1	632	408.6356	21238	0
1_MACS_peak_29282_lociStitched	chr9	111034583	111035138	1	556	408.591	21239	0
1_MACS_peak_29527_lociStitched	chr9	130639649	130640244	1	596	408.5865	21240	0
1_MACS_peak_10263_lociStitched	chr16	13929668	13930386	1	719	408.542	21241	0
1_MACS_peak_14041_lociStitched	chr19	15334311	15334901	1	591	408.28	21242	0
1_MACS_peak_12889_lociStitched	chr18	976267	976983	1	717	408.2632	21243	0
1_MACS_peak_8102_lociStitched	chr14	60337055	60337750	1	696	408.243	21244	0
1_MACS_peak_25497_lociStitched	chr6	163264941	163265619	1	679	408.2238	21245	0
1_MACS_peak_16501_lociStitched	chr2	151447363	151448009	1	647	408.0136	21246	0
1_MACS_peak_15531_lociStitched	chr2	40241118	40241790	1	673	407.9712	21247	0
1_MACS_peak_29163_lociStitched	chr9	97316783	97317251	1	469	407.9088	21248	0
1_MACS_peak_24130_lociStitched	chr6	24645987	24646664	1	678	407.6894	21249	0
1_MACS_peak_429_lociStitched	chr1	22027032	22027721	1	690	407.6124	21250	0
1_MACS_peak_14458_lociStitched	chr19	39790252	39790971	1	720	407.6011	21251	0
1_MACS_peak_16288_lociStitched	chr2	113719674	113720284	1	611	407.541	21252	0
1_MACS_peak_17580_lociStitched	chr20	30279541	30280313	1	773	407.4616	21253	0
1_MACS_peak_9930_lociStitched	chr15	101932882	101933582	1	701	407.4	21254	0
1_MACS_peak_25212_lociStitched	chr6	132588272	132588959	1	688	407.3223	21255	0
1_MACS_peak_12177_lociStitched	chr17	46620365	46621100	1	736	407.19	21256	0
1_MACS_peak_19414_lociStitched	chr3	13008588	13009263	1	676	407.0925	21257	0
1_MACS_peak_20258_lociStitched	chr3	118632942	118633639	1	698	406.9783	21258	0
