#NCI-H929 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/NCI-H929.H3K27ac_ROSE/NCI-H929_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by NCI.H929.jin.bam
#Using cutoff of 21130.3898 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	NCI.H929.jin.bam	enhancerRank	isStretch
2_MACS_peak_12106_lociStitched	chr17	43504921	43511060	2	6046	16633.0066	920	1
2_MACS_peak_4553_lociStitched	chr11	16979275	16985560	2	6046	11561.886	921	1
2_MACS_peak_20318_lociStitched	chr3	123531484	123538478	2	6038	6833.138	922	1
2_MACS_peak_11073_lociStitched	chr16	81864554	81872927	2	6032	8608.2813	923	1
2_MACS_peak_13608_lociStitched	chr19	3060862	3067092	2	6030	23090.872	924	1
2_MACS_peak_10421_lociStitched	chr16	23412949	23419395	2	6029	12911.338	925	1
3_MACS_peak_15087_lociStitched	chr2	2868804	2879178	3	6022	12130.3182	926	1
3_MACS_peak_18428_lociStitched	chr21	43282777	43289377	3	6020	14411.76	927	1
2_MACS_peak_24472_lociStitched	chr6	36559062	36565472	2	6018	28774.49	928	1
1_MACS_peak_3993_lociStitched	chr10	104401760	104407775	1	6016	32259.0465	929	1
2_MACS_peak_14903_lociStitched	chr19	54367777	54373861	2	6015	15143.6844	930	1
1_MACS_peak_14085_lociStitched	chr19	16694260	16700271	1	6012	14834.5469	931	1
3_MACS_peak_19791_lociStitched	chr3	48954738	48965094	3	6007	20559.7668	932	1
1_MACS_peak_24373_lociStitched	chr6	32935391	32941392	1	6002	61500.0483	933	1
1_MACS_peak_5155_lociStitched	chr11	69061330	69067331	1	6002	29054.4416	934	1
3_MACS_peak_17640_lociStitched	chr20	32357769	32368444	3	5999	11630.4125	935	1
2_MACS_peak_19233_lociStitched	chr22	48491979	48498012	2	5997	20205.1203	936	1
3_MACS_peak_10539_lociStitched	chr16	29826397	29837431	3	5997	12788.406	937	1
3_MACS_peak_13859_lociStitched	chr19	10675406	10683358	3	5996	26238.4192	938	1
2_MACS_peak_26502_lociStitched	chr7	99069408	99078267	2	5996	14548.2498	939	1
1_MACS_peak_8764_lociStitched	chr14	106324968	106330960	1	5993	56296.0384	940	1
2_MACS_peak_13478_lociStitched	chr19	907406	914181	2	5993	15747.1325	941	1
2_MACS_peak_20785_lociStitched	chr3	176913028	176920417	2	5993	31217.0472	942	1
7_MACS_peak_21986_lociStitched	chr4	132642935	132661409	7	5993	7069.9998	943	1
3_MACS_peak_5179_lociStitched	chr11	71419434	71426828	3	5987	12847.075	944	1
4_MACS_peak_21852_lociStitched	chr4	108950726	108959304	4	5986	13707.644	945	1
3_MACS_peak_28924_lociStitched	chr9	70645165	70651366	3	5983	10810.8234	946	1
1_MACS_peak_28176_lociStitched	chr8	118450362	118456327	1	5966	17002.636	947	1
3_MACS_peak_30143_lociStitched	chrX	49019562	49029308	3	5963	14716.46	948	1
4_MACS_peak_29863_lociStitched	chrX	10074515	10081551	4	5962	12861.1044	949	1
3_MACS_peak_17649_lociStitched	chr20	32424613	32435008	3	5959	6896.043	950	1
3_MACS_peak_3281_lociStitched	chr10	24735321	24742407	3	5956	5729.031	951	1
3_MACS_peak_8276_lociStitched	chr14	73354549	73360866	3	5948	9642.9005	952	1
4_MACS_peak_14362_lociStitched	chr19	36230980	36239986	4	5947	14757.2316	953	1
3_MACS_peak_22483_lociStitched	chr5	14594249	14604051	3	5947	6665.36	954	1
2_MACS_peak_10905_lociStitched	chr16	68789056	68796172	2	5946	13464.1836	955	1
2_MACS_peak_20174_lociStitched	chr3	104233422	104242804	2	5942	13390.9286	956	1
3_MACS_peak_25597_lociStitched	chr7	2439625	2447260	3	5933	7666.3035	957	1
2_MACS_peak_3128_lociStitched	chr10	12109842	12117595	2	5932	10058.7422	958	1
1_MACS_peak_27430_lociStitched	chr8	29628862	29634789	1	5928	47661.9705	959	1
3_MACS_peak_6770_lociStitched	chr12	102871789	102879170	3	5921	8178.148	960	1
1_MACS_peak_26979_lociStitched	chr7	150100492	150106410	1	5919	31232.8368	961	1
3_MACS_peak_9813_lociStitched	chr15	91350393	91360849	3	5919	8661.7504	962	1
2_MACS_peak_9965_lociStitched	chr16	574952	582178	2	5918	19303.5364	963	1
1_MACS_peak_10834_lociStitched	chr16	66581981	66587893	1	5913	22395.2472	964	1
4_MACS_peak_1019_lociStitched	chr1	52033386	52044914	4	5912	7086.2616	965	1
1_MACS_peak_25432_lociStitched	chr6	158181116	158187024	1	5909	17326.9824	966	1
3_MACS_peak_15323_lociStitched	chr2	25595564	25604164	3	5906	10175.52	967	1
2_MACS_peak_18250_lociStitched	chr21	19186638	19192628	2	5904	22280.404	968	1
2_MACS_peak_11683_lociStitched	chr17	21187062	21192977	2	5896	11518.2795	969	1
2_MACS_peak_28947_lociStitched	chr9	73027041	73036351	2	5892	29521.079	970	1
2_MACS_peak_26536_lociStitched	chr7	100025257	100035078	2	5892	31308.3659	971	1
4_MACS_peak_4560_lociStitched	chr11	17183210	17191535	4	5889	7191.9675	972	1
4_MACS_peak_4669_lociStitched	chr11	35051599	35063040	4	5888	9761.4612	973	1
1_MACS_peak_16753_lociStitched	chr2	182320552	182326424	1	5873	35878.5072	974	1
3_MACS_peak_25461_lociStitched	chr6	159233674	159241232	3	5872	18097.631	975	1
3_MACS_peak_6851_lociStitched	chr12	109224272	109234169	3	5872	17482.0608	976	1
1_MACS_peak_22283_lociStitched	chr4	185392297	185398166	1	5870	44374.9221	977	1
3_MACS_peak_29341_lociStitched	chr9	116273987	116287188	3	5868	7424.2424	978	1
5_MACS_peak_12579_lociStitched	chr17	73850761	73862270	5	5866	16419.8903	979	1
2_MACS_peak_43_lociStitched	chr1	1439837	1450038	2	5865	24723.1436	980	1
3_MACS_peak_7839_lociStitched	chr14	24604626	24617487	3	5861	11490.0174	981	1
3_MACS_peak_20472_lociStitched	chr3	133290631	133296756	3	5859	19860.925	982	1
3_MACS_peak_3840_lociStitched	chr10	93992103	94001486	3	5858	19242.6564	983	1
1_MACS_peak_17846_lociStitched	chr20	42694967	42700822	1	5856	44424.227	984	1
3_MACS_peak_2932_lociStitched	chr1	244481658	244488709	3	5856	8652.9872	985	1
2_MACS_peak_4334_lociStitched	chr11	186902	192909	2	5855	7810.3014	986	1
1_MACS_peak_13488_lociStitched	chr19	1035758	1041608	1	5851	18536.31	987	1
2_MACS_peak_20467_lociStitched	chr3	133192662	133199689	2	5851	13442.651	988	1
1_MACS_peak_18093_lociStitched	chr20	56252951	56258800	1	5850	29798.3154	989	1
2_MACS_peak_26527_lociStitched	chr7	99885962	99891932	2	5849	9516.18	990	1
2_MACS_peak_17157_lociStitched	chr2	231729268	231738624	2	5847	7595.2008	991	1
3_MACS_peak_8905_lociStitched	chr15	28577771	28584210	3	5846	6547.8191	992	1
2_MACS_peak_7191_lociStitched	chr12	128041602	128048218	2	5835	13493.9936	993	1
2_MACS_peak_25920_lociStitched	chr7	37376072	37385723	2	5834	9677.0577	994	1
2_MACS_peak_23563_lociStitched	chr5	156333816	156343569	2	5834	13760.5077	995	1
3_MACS_peak_9544_lociStitched	chr15	75396358	75405276	3	5833	10988.7596	996	1
2_MACS_peak_270_lociStitched	chr1	11843681	11852928	2	5832	10364.9623	997	1
1_MACS_peak_1770_lociStitched	chr1	152006738	152012567	1	5830	12739.2795	998	1
3_MACS_peak_18325_lociStitched	chr21	34696351	34707333	3	5826	15331.9702	999	1
2_MACS_peak_10271_lociStitched	chr16	14447452	14455239	2	5822	11068.4418	1000	1
3_MACS_peak_11194_lociStitched	chr16	88766484	88773864	3	5819	12300.246	1001	1
2_MACS_peak_13496_lociStitched	chr19	1167157	1174984	2	5818	26975.7555	1002	1
1_MACS_peak_22612_lociStitched	chr5	39073093	39078908	1	5816	30265.3305	1003	1
2_MACS_peak_5103_lociStitched	chr11	67203188	67212262	2	5816	18000.0938	1004	1
1_MACS_peak_23057_lociStitched	chr5	100187655	100193467	1	5813	8680.8032	1005	1
3_MACS_peak_26994_lociStitched	chr7	150776995	150785571	3	5812	14242.1632	1006	1
2_MACS_peak_18082_lociStitched	chr20	56006674	56014975	2	5804	17849.6403	1007	1
3_MACS_peak_16200_lociStitched	chr2	109742562	109752029	3	5802	16823.8057	1008	1
4_MACS_peak_14823_lociStitched	chr19	50312121	50322612	4	5801	13669.773	1009	1
1_MACS_peak_22608_lociStitched	chr5	37832700	37838491	1	5792	19773.9486	1010	1
2_MACS_peak_7147_lociStitched	chr12	124936817	124943278	2	5792	22360.2288	1011	1
3_MACS_peak_28664_lociStitched	chr9	21986889	21996897	3	5791	27632.088	1012	1
1_MACS_peak_16234_lociStitched	chr2	111432035	111437822	1	5788	17797.9185	1013	1
2_MACS_peak_1584_lociStitched	chr1	143948521	143954377	2	5784	8690.304	1014	1
2_MACS_peak_18443_lociStitched	chr21	43647480	43655847	2	5782	16051.2528	1015	1
2_MACS_peak_9553_lociStitched	chr15	75491537	75497347	2	5779	26450.606	1016	1
3_MACS_peak_29010_lociStitched	chr9	82182605	82188762	3	5777	20704.1439	1017	1
2_MACS_peak_7226_lociStitched	chr12	132407036	132415267	2	5777	19360.9582	1018	1
1_MACS_peak_1694_lociStitched	chr1	149855675	149861448	1	5774	69130.5204	1019	1
2_MACS_peak_21074_lociStitched	chr4	1207864	1213890	2	5771	6362.2508	1020	1
3_MACS_peak_1776_lociStitched	chr1	153013127	153022840	3	5766	6323.163	1021	1
2_MACS_peak_13397_lociStitched	chr18	72162685	72169239	2	5764	18136.2288	1022	1
4_MACS_peak_19732_lociStitched	chr3	46321218	46332256	4	5761	7335.8548	1023	1
2_MACS_peak_27532_lociStitched	chr8	39911871	39919933	2	5757	7701.6286	1024	1
2_MACS_peak_8548_lociStitched	chr14	94474392	94481423	2	5756	22440.8427	1025	1
2_MACS_peak_2209_lociStitched	chr1	179049365	179058340	2	5754	29764.69	1026	1
3_MACS_peak_2379_lociStitched	chr1	200831696	200840163	3	5746	10380.542	1027	1
2_MACS_peak_22682_lociStitched	chr5	54036569	54042395	2	5745	14695.5024	1028	1
2_MACS_peak_26211_lociStitched	chr7	72084901	72093516	2	5743	13430.785	1029	1
3_MACS_peak_3417_lociStitched	chr10	37776993	37785762	3	5732	14666.1525	1030	1
3_MACS_peak_16024_lociStitched	chr2	87794846	87800839	3	5730	9315.5192	1031	1
2_MACS_peak_5697_lociStitched	chr11	122952744	122959680	2	5729	10351.2864	1032	1
3_MACS_peak_10890_lociStitched	chr16	68285033	68292402	3	5728	9998.2592	1033	1
3_MACS_peak_14140_lociStitched	chr19	18208500	18221684	3	5728	8048.832	1034	1
3_MACS_peak_8917_lociStitched	chr15	28817726	28823822	3	5724	5916.168	1035	1
2_MACS_peak_19000_lociStitched	chr22	39264221	39270933	2	5718	19311.7664	1036	1
3_MACS_peak_28359_lociStitched	chr8	134054843	134061036	3	5715	5898.2132	1037	1
2_MACS_peak_6745_lociStitched	chr12	98908227	98914375	2	5714	31415.6652	1038	1
1_MACS_peak_27395_lociStitched	chr8	28347231	28352943	1	5713	17635.8	1039	1
2_MACS_peak_24965_lociStitched	chr6	106340156	106347008	2	5711	5081.4432	1040	1
2_MACS_peak_5135_lociStitched	chr11	68032897	68041843	2	5711	20462.1858	1041	1
2_MACS_peak_4994_lociStitched	chr11	65238020	65246128	2	5705	30812.0216	1042	1
2_MACS_peak_28191_lociStitched	chr8	119535140	119543285	2	5704	6521.7015	1043	1
2_MACS_peak_27048_lociStitched	chr7	156802078	156810540	2	5704	13513.814	1044	1
1_MACS_peak_20615_lociStitched	chr3	150479332	150485034	1	5703	18782.388	1045	1
1_MACS_peak_24162_lociStitched	chr6	26155295	26160995	1	5701	22101.18	1046	1
2_MACS_peak_29628_lociStitched	chr9	134127094	134133470	2	5700	19179.008	1047	1
2_MACS_peak_14652_lociStitched	chr19	46009028	46019072	2	5691	9439.3512	1048	1
3_MACS_peak_13139_lociStitched	chr18	34966784	34975029	3	5687	7705.777	1049	1
3_MACS_peak_6907_lociStitched	chr12	111471218	111480392	3	5678	6797.0166	1050	1
2_MACS_peak_21236_lociStitched	chr4	9604702	9611434	2	5675	12703.9572	1051	1
1_MACS_peak_11909_lociStitched	chr17	36857283	36862955	1	5673	30351.4392	1052	1
3_MACS_peak_28837_lociStitched	chr9	42250391	42256510	3	5673	7877.6006	1053	1
3_MACS_peak_6776_lociStitched	chr12	104318506	104325480	3	5671	17351.312	1054	1
3_MACS_peak_25469_lociStitched	chr6	159454151	159463626	3	5666	7329.86	1055	1
2_MACS_peak_26311_lociStitched	chr7	75245603	75251425	2	5664	11942.6686	1056	1
4_MACS_peak_17046_lociStitched	chr2	219148478	219160484	4	5661	8153.2746	1057	1
2_MACS_peak_467_lociStitched	chr1	23938166	23947801	2	5660	11193.943	1058	1
3_MACS_peak_18830_lociStitched	chr22	31884788	31893413	3	5658	21496.95	1059	1
2_MACS_peak_16816_lociStitched	chr2	192539275	192544956	2	5655	19268.8158	1060	1
2_MACS_peak_24380_lociStitched	chr6	33238756	33245453	2	5655	12656.6603	1061	1
2_MACS_peak_26299_lociStitched	chr7	74898176	74905191	2	5652	7440.109	1062	1
3_MACS_peak_24341_lociStitched	chr6	31783431	31796804	3	5650	9117.7114	1063	1
4_MACS_peak_15468_lociStitched	chr2	37310558	37320557	4	5648	7993.2006	1064	1
2_MACS_peak_13895_lociStitched	chr19	11484488	11493847	2	5617	25770.9424	1065	1
1_MACS_peak_29366_lociStitched	chr9	117210434	117216046	1	5613	11619.0848	1066	1
3_MACS_peak_21812_lociStitched	chr4	102332209	102342155	3	5612	7460.4946	1067	1
3_MACS_peak_12820_lociStitched	chr17	80249983	80259428	3	5611	30198.4985	1068	1
1_MACS_peak_13230_lociStitched	chr18	46474335	46479943	1	5609	25412.0912	1069	1
2_MACS_peak_14762_lociStitched	chr19	49136314	49141923	2	5607	8767.9888	1070	1
3_MACS_peak_24376_lociStitched	chr6	33167273	33176891	3	5601	23184.189	1071	1
2_MACS_peak_3638_lociStitched	chr10	74004300	74010054	2	5597	12441.8742	1072	1
3_MACS_peak_28599_lociStitched	chr9	6639137	6647775	3	5596	11917.8486	1073	1
2_MACS_peak_3050_lociStitched	chr10	5644078	5651746	2	5595	9607.2372	1074	1
2_MACS_peak_4367_lociStitched	chr11	804409	812093	2	5589	21950.8828	1075	1
3_MACS_peak_23863_lociStitched	chr5	180643967	180652072	3	5587	14885.643	1076	1
3_MACS_peak_11938_lociStitched	chr17	37926284	37935375	3	5587	10321.9214	1077	1
3_MACS_peak_6841_lociStitched	chr12	108954168	108962866	3	5578	11483.9694	1078	1
1_MACS_peak_6367_lociStitched	chr12	53610588	53616162	1	5575	7174.8528	1079	1
2_MACS_peak_3116_lociStitched	chr10	11465788	11472807	2	5571	6978.2898	1080	1
2_MACS_peak_627_lociStitched	chr1	28570236	28575845	2	5570	11592.1203	1081	1
2_MACS_peak_14707_lociStitched	chr19	47728642	47735401	2	5569	14362.1991	1082	1
1_MACS_peak_11917_lociStitched	chr17	37022996	37028563	1	5568	9462.2299	1083	1
4_MACS_peak_5032_lociStitched	chr11	65787980	65796411	4	5565	5769.3333	1084	1
3_MACS_peak_13510_lociStitched	chr19	1400571	1413738	3	5564	31823.3223	1085	1
4_MACS_peak_15360_lociStitched	chr2	27300176	27310537	4	5563	10966.0824	1086	1
5_MACS_peak_15556_lociStitched	chr2	43395648	43411805	5	5562	9151.3248	1087	1
1_MACS_peak_18022_lociStitched	chr20	52224910	52230470	1	5561	16157.36	1088	1
1_MACS_peak_13933_lociStitched	chr19	12720822	12726382	1	5561	29264.504	1089	1
2_MACS_peak_7095_lociStitched	chr12	122515704	122522187	2	5561	8893.3794	1090	1
2_MACS_peak_19906_lociStitched	chr3	53202333	53209360	2	5559	14701.8894	1091	1
1_MACS_peak_8222_lociStitched	chr14	69257934	69263484	1	5551	29630.895	1092	1
4_MACS_peak_4986_lociStitched	chr11	65148577	65157191	4	5551	18260.8186	1093	1
2_MACS_peak_3799_lociStitched	chr10	90144353	90152295	2	5550	12253.7118	1094	1
3_MACS_peak_25781_lociStitched	chr7	26003758	26009630	3	5549	18699.9712	1095	1
2_MACS_peak_18201_lociStitched	chr20	62707700	62715920	2	5548	8449.338	1096	1
2_MACS_peak_23590_lociStitched	chr5	156924788	156930527	2	5536	10076.5362	1097	1
2_MACS_peak_9722_lociStitched	chr15	86232486	86238880	2	5531	11184.3848	1098	1
3_MACS_peak_27405_lociStitched	chr8	29105655	29111682	3	5529	8404.6515	1099	1
3_MACS_peak_1556_lociStitched	chr1	120797659	120803511	3	5522	6431.348	1100	1
2_MACS_peak_19017_lociStitched	chr22	39485454	39493975	2	5520	15733.1744	1101	1
2_MACS_peak_17907_lociStitched	chr20	45887164	45892892	2	5517	8730.0448	1102	1
