GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
17_MACS_peak_22517_lociStitched	chr22(.):40036545-40063260	0.0809
3_MACS_peak_22534_lociStitched	chr22(.):40064428-40066616	0.0456
18_MACS_peak_22537_lociStitched	chr22(.):40068011-40106746	0.0821
1_MACS_peak_22555_lociStitched	chr22(.):40122184-40122606	0.0636
2_MACS_peak_22556_lociStitched	chr22(.):40403570-40405447	0.0915
2_MACS_peak_22558_lociStitched	chr22(.):40418813-40420076	0.0847
2_MACS_peak_22560_lociStitched	chr22(.):40424462-40426452	0.1005
2_MACS_peak_22562_lociStitched	chr22(.):41075220-41077152	0.1008
1_MACS_peak_22564_lociStitched	chr22(.):41597459-41597895	0.1007
1_MACS_peak_22565_lociStitched	chr22(.):41764724-41765686	0.0918
4_MACS_peak_22566_lociStitched	chr22(.):42305206-42313069	0.0827
1_MACS_peak_22570_lociStitched	chr22(.):42315360-42315886	0.1741
1_MACS_peak_22571_lociStitched	chr22(.):42317118-42317472	0.0523
3_MACS_peak_22572_lociStitched	chr22(.):42319019-42324262	0.1002
1_MACS_peak_22575_lociStitched	chr22(.):42368263-42369200	0.125
3_MACS_peak_22576_lociStitched	chr22(.):42370429-42373359	0.1015
3_MACS_peak_22579_lociStitched	chr22(.):42677298-42681127	0.1193
1_MACS_peak_22582_lociStitched	chr22(.):42688918-42690956	0.0982
1_MACS_peak_22583_lociStitched	chr22(.):42691990-42692350	0.0643
9_MACS_peak_22584_lociStitched	chr22(.):42693603-42716454	0.0849
6_MACS_peak_22593_lociStitched	chr22(.):42719597-42739137	0.0927
8_MACS_peak_22599_lociStitched	chr22(.):42740500-42765101	0.0874
6_MACS_peak_22607_lociStitched	chr22(.):42767235-42772717	0.1005
1_MACS_peak_22613_lociStitched	chr22(.):42773725-42774148	0.038
1_MACS_peak_22614_lociStitched	chr22(.):42775498-42775872	0.045
4_MACS_peak_22615_lociStitched	chr22(.):42776943-42782194	0.0755
2_MACS_peak_22619_lociStitched	chr22(.):42783759-42785680	0.0895
2_MACS_peak_22621_lociStitched	chr22(.):42786905-42788702	0.0433
1_MACS_peak_22623_lociStitched	chr22(.):42792493-42793883	0.1686
15_MACS_peak_22624_lociStitched	chr22(.):42795670-42831076	0.0904
4_MACS_peak_22639_lociStitched	chr22(.):42840976-42845993	0.1059
2_MACS_peak_22643_lociStitched	chr22(.):42846997-42849870	0.1286
4_MACS_peak_22645_lociStitched	chr22(.):42854256-42858847	0.0973
1_MACS_peak_22649_lociStitched	chr22(.):42864843-42865273	0.0633
3_MACS_peak_22650_lociStitched	chr22(.):42876856-42881171	0.1063
6_MACS_peak_22653_lociStitched	chr22(.):42883210-42892930	0.1154
2_MACS_peak_22659_lociStitched	chr22(.):42896901-42904883	0.1287
7_MACS_peak_22661_lociStitched	chr22(.):42918762-42957308	0.1912
1_MACS_peak_22668_lociStitched	chr22(.):42962621-42963102	0.1567
1_MACS_peak_22669_lociStitched	chr22(.):43058261-43058967	0.1414
2_MACS_peak_22670_lociStitched	chr22(.):43115550-43117918	0.0916
1_MACS_peak_22672_lociStitched	chr22(.):43119757-43120533	0.0739
1_MACS_peak_22673_lociStitched	chr22(.):43165475-43166366	0.098
2_MACS_peak_22674_lociStitched	chr22(.):43167757-43169462	0.0976
1_MACS_peak_22676_lociStitched	chr22(.):43171058-43171377	0.0211
1_MACS_peak_22677_lociStitched	chr22(.):43425054-43425752	0.0244
1_MACS_peak_22678_lociStitched	chr22(.):43494905-43495270	0.0613
2_MACS_peak_22679_lociStitched	chr22(.):43506065-43507849	0.1264
1_MACS_peak_22681_lociStitched	chr22(.):43547767-43548384	0.0924
1_MACS_peak_22682_lociStitched	chr22(.):43585495-43585819	0.1206
5_MACS_peak_22683_lociStitched	chr22(.):43593345-43599229	0.084
2_MACS_peak_22688_lociStitched	chr22(.):43602170-43611565	0.075
8_MACS_peak_22690_lociStitched	chr22(.):43613311-43621365	0.1042
3_MACS_peak_22698_lociStitched	chr22(.):43622793-43624994	0.0791
3_MACS_peak_22701_lociStitched	chr22(.):43629295-43630967	0.1047
3_MACS_peak_22704_lociStitched	chr22(.):43634387-43637790	0.0589
1_MACS_peak_22707_lociStitched	chr22(.):43640042-43640343	0.0548
1_MACS_peak_22708_lociStitched	chr22(.):43650430-43650891	0.118
1_MACS_peak_22709_lociStitched	chr22(.):43675952-43676332	0.0259
1_MACS_peak_22710_lociStitched	chr22(.):43678124-43679482	0.1002
2_MACS_peak_22711_lociStitched	chr22(.):43680862-43681949	0.0441
15_MACS_peak_22713_lociStitched	chr22(.):43686146-43699095	0.0771
1_MACS_peak_22728_lociStitched	chr22(.):43701428-43701927	0.0117
1_MACS_peak_22729_lociStitched	chr22(.):43703066-43703732	0.0553
1_MACS_peak_22730_lociStitched	chr22(.):43731525-43731967	0.17
4_MACS_peak_22731_lociStitched	chr22(.):43733311-43738865	0.0741
1_MACS_peak_22735_lociStitched	chr22(.):43782557-43783485	0.1454
3_MACS_peak_22736_lociStitched	chr22(.):43790112-43795366	0.0543
1_MACS_peak_22739_lociStitched	chr22(.):43796454-43796816	0.0322
3_MACS_peak_22740_lociStitched	chr22(.):43800907-43803274	0.0771
4_MACS_peak_22743_lociStitched	chr22(.):43805065-43811012	0.0691
17_MACS_peak_22747_lociStitched	chr22(.):43813411-43837307	0.0716
6_MACS_peak_22764_lociStitched	chr22(.):43860852-43865137	0.0831
3_MACS_peak_22770_lociStitched	chr22(.):43883114-43885996	0.0545
2_MACS_peak_22773_lociStitched	chr22(.):43896705-43898207	0.057
1_MACS_peak_22775_lociStitched	chr22(.):44024079-44024361	0.1083
5_MACS_peak_22776_lociStitched	chr22(.):44215283-44223197	0.0798
4_MACS_peak_22781_lociStitched	chr22(.):44224268-44229743	0.063
8_MACS_peak_22785_lociStitched	chr22(.):44230812-44243019	0.0653
3_MACS_peak_22793_lociStitched	chr22(.):44244730-44246620	0.0653
1_MACS_peak_22796_lociStitched	chr22(.):44248506-44248909	0.0658
2_MACS_peak_22797_lociStitched	chr22(.):44255680-44257428	0.0632
1_MACS_peak_22799_lociStitched	chr22(.):44259916-44260236	0.0994
1_MACS_peak_22800_lociStitched	chr22(.):44270374-44270694	0.0597
1_MACS_peak_22801_lociStitched	chr22(.):44272835-44273163	0.0589
4_MACS_peak_22802_lociStitched	chr22(.):44275267-44279228	0.0879
1_MACS_peak_22806_lociStitched	chr22(.):44281776-44282116	0.051
8_MACS_peak_22807_lociStitched	chr22(.):44283282-44294945	0.0594
1_MACS_peak_22815_lociStitched	chr22(.):44296465-44296821	0.081
7_MACS_peak_22816_lociStitched	chr22(.):44298798-44304051	0.0725
1_MACS_peak_22823_lociStitched	chr22(.):44305378-44305691	0.0346
3_MACS_peak_22824_lociStitched	chr22(.):44307736-44309695	0.0753
1_MACS_peak_22827_lociStitched	chr22(.):44311011-44311327	0.0776
1_MACS_peak_22828_lociStitched	chr22(.):44314964-44315788	0.0282
1_MACS_peak_22829_lociStitched	chr22(.):44317397-44317721	0.0495
1_MACS_peak_22830_lociStitched	chr22(.):44321769-44322185	0.096
16_MACS_peak_22831_lociStitched	chr22(.):44323706-44337533	0.0795
3_MACS_peak_22847_lociStitched	chr22(.):44340090-44342171	0.1179
1_MACS_peak_22850_lociStitched	chr22(.):44344709-44345228	0.1076
1_MACS_peak_22851_lociStitched	chr22(.):44577747-44578092	0.059
2_MACS_peak_22852_lociStitched	chr22(.):44585648-44587069	0.1043
2_MACS_peak_22854_lociStitched	chr22(.):44597207-44597943	0.0323
8_MACS_peak_22856_lociStitched	chr22(.):44614301-44621835	0.0833
1_MACS_peak_22864_lociStitched	chr22(.):44641487-44641921	0.073
2_MACS_peak_22865_lociStitched	chr22(.):44656413-44657603	0.0286
1_MACS_peak_22867_lociStitched	chr22(.):44659310-44659642	0.0348
18_MACS_peak_22868_lociStitched	chr22(.):44662365-44687932	0.0555
1_MACS_peak_22886_lociStitched	chr22(.):44689060-44689852	0.0568
6_MACS_peak_22887_lociStitched	chr22(.):44693409-44698244	0.0384
16_MACS_peak_22893_lociStitched	chr22(.):44700325-44725890	0.0789
1_MACS_peak_22909_lociStitched	chr22(.):44728228-44730181	0.0696
22_MACS_peak_22910_lociStitched	chr22(.):44732115-44763088	0.07
2_MACS_peak_22932_lociStitched	chr22(.):44765044-44766872	0.081
15_MACS_peak_22934_lociStitched	chr22(.):44775955-44792176	0.0646
1_MACS_peak_22949_lociStitched	chr22(.):44796002-44796317	0.0594
4_MACS_peak_22950_lociStitched	chr22(.):44804106-44809787	0.052
2_MACS_peak_22954_lociStitched	chr22(.):44813941-44814882	0.0542
2_MACS_peak_22956_lociStitched	chr22(.):44817967-44819151	0.0598
5_MACS_peak_22958_lociStitched	chr22(.):44822887-44826624	0.0792
1_MACS_peak_22963_lociStitched	chr22(.):44827823-44828399	0.0933
5_MACS_peak_22964_lociStitched	chr22(.):44831756-44835261	0.0449
7_MACS_peak_22969_lociStitched	chr22(.):44836267-44842078	0.0644
4_MACS_peak_22976_lociStitched	chr22(.):44846735-44850441	0.0837
1_MACS_peak_22980_lociStitched	chr22(.):44918207-44918575	0.044
1_MACS_peak_22981_lociStitched	chr22(.):44922687-44923095	0.08
1_MACS_peak_22982_lociStitched	chr22(.):44927308-44927833	0.0563
4_MACS_peak_22983_lociStitched	chr22(.):44930911-44934739	0.0685
5_MACS_peak_22987_lociStitched	chr22(.):44937523-44943727	0.052
2_MACS_peak_22992_lociStitched	chr22(.):44945225-44946012	0.0972
1_MACS_peak_22994_lociStitched	chr22(.):44947398-44947741	0.0805
2_MACS_peak_22995_lociStitched	chr22(.):44950297-44951274	0.041
1_MACS_peak_22997_lociStitched	chr22(.):44953830-44954169	0.0
1_MACS_peak_22998_lociStitched	chr22(.):44956134-44956459	0.1135
1_MACS_peak_22999_lociStitched	chr22(.):44962763-44963146	0.0405
6_MACS_peak_23000_lociStitched	chr22(.):44965633-44972642	0.0505
1_MACS_peak_23006_lociStitched	chr22(.):44973778-44974427	0.0524
2_MACS_peak_23007_lociStitched	chr22(.):44976279-44977398	0.0481
1_MACS_peak_23009_lociStitched	chr22(.):44979741-44980028	0.0256
2_MACS_peak_23010_lociStitched	chr22(.):44981897-44983603	0.0689
11_MACS_peak_23012_lociStitched	chr22(.):44985217-44995139	0.0532
1_MACS_peak_23023_lociStitched	chr22(.):44996633-44996974	0.0628
3_MACS_peak_23024_lociStitched	chr22(.):44999495-45001380	0.1048
3_MACS_peak_23027_lociStitched	chr22(.):45002812-45004435	0.0308
1_MACS_peak_23030_lociStitched	chr22(.):45010917-45011326	0.0873
7_MACS_peak_23031_lociStitched	chr22(.):45015891-45021944	0.0618
3_MACS_peak_23038_lociStitched	chr22(.):45023066-45025925	0.0654
4_MACS_peak_23041_lociStitched	chr22(.):45034948-45037691	0.0454
1_MACS_peak_23045_lociStitched	chr22(.):45041105-45042006	0.0094
5_MACS_peak_23046_lociStitched	chr22(.):45053897-45057607	0.0464
1_MACS_peak_23051_lociStitched	chr22(.):45063090-45064018	0.0556
6_MACS_peak_23052_lociStitched	chr22(.):45065138-45069802	0.0758
5_MACS_peak_23058_lociStitched	chr22(.):45072288-45078405	0.0581
1_MACS_peak_23063_lociStitched	chr22(.):45081712-45082122	0.0701
1_MACS_peak_23064_lociStitched	chr22(.):45085048-45085678	0.0469
2_MACS_peak_23065_lociStitched	chr22(.):45086951-45087950	0.083
1_MACS_peak_23067_lociStitched	chr22(.):45089178-45089501	0.0748
1_MACS_peak_23068_lociStitched	chr22(.):45090845-45091168	0.0441
7_MACS_peak_23069_lociStitched	chr22(.):45094005-45100582	0.0577
2_MACS_peak_23076_lociStitched	chr22(.):45102450-45104005	0.0464
7_MACS_peak_23078_lociStitched	chr22(.):45105171-45114234	0.0623
2_MACS_peak_23085_lociStitched	chr22(.):45123888-45125268	0.0762
3_MACS_peak_23087_lociStitched	chr22(.):45132451-45135280	0.0451
1_MACS_peak_23090_lociStitched	chr22(.):45153330-45153680	0.0426
1_MACS_peak_23091_lociStitched	chr22(.):45156629-45156954	0.0364
1_MACS_peak_23092_lociStitched	chr22(.):45159968-45160334	0.0243
1_MACS_peak_23093_lociStitched	chr22(.):45161413-45162390	0.0599
2_MACS_peak_23094_lociStitched	chr22(.):45178196-45179618	0.0692
2_MACS_peak_23096_lociStitched	chr22(.):45180983-45183045	0.0694
4_MACS_peak_23098_lociStitched	chr22(.):45195616-45198748	0.0326
4_MACS_peak_23102_lociStitched	chr22(.):45200398-45203968	0.0539
2_MACS_peak_23106_lociStitched	chr22(.):45205538-45207483	0.06
1_MACS_peak_23108_lociStitched	chr22(.):45212083-45212495	0.0626
1_MACS_peak_23109_lociStitched	chr22(.):45214347-45214667	0.0207
3_MACS_peak_23110_lociStitched	chr22(.):45218073-45219767	0.068
1_MACS_peak_23113_lociStitched	chr22(.):45221158-45221592	0.1249
1_MACS_peak_23114_lociStitched	chr22(.):45223483-45223803	0.0443
1_MACS_peak_23115_lociStitched	chr22(.):45236370-45236697	0.0666
1_MACS_peak_23116_lociStitched	chr22(.):45237876-45238211	0.0638
3_MACS_peak_23117_lociStitched	chr22(.):45239775-45242264	0.0273
1_MACS_peak_23120_lociStitched	chr22(.):45246276-45246650	0.1294
1_MACS_peak_23121_lociStitched	chr22(.):45259336-45259680	0.0304
4_MACS_peak_23122_lociStitched	chr22(.):45275105-45279291	0.0585
1_MACS_peak_23126_lociStitched	chr22(.):45283564-45284482	0.0208
1_MACS_peak_23127_lociStitched	chr22(.):45288617-45288953	0.0644
2_MACS_peak_23128_lociStitched	chr22(.):45302008-45303262	0.073
1_MACS_peak_23130_lociStitched	chr22(.):45305137-45305464	0.0156
7_MACS_peak_23131_lociStitched	chr22(.):45310735-45316420	0.0561
3_MACS_peak_23138_lociStitched	chr22(.):45321784-45325150	0.0495
5_MACS_peak_23141_lociStitched	chr22(.):45326577-45332443	0.0565
1_MACS_peak_23146_lociStitched	chr22(.):45333962-45334270	0.0087
11_MACS_peak_23147_lociStitched	chr22(.):45337497-45347271	0.0625
8_MACS_peak_23158_lociStitched	chr22(.):45349247-45357697	0.0502
4_MACS_peak_23166_lociStitched	chr22(.):45360283-45364399	0.0508
1_MACS_peak_23170_lociStitched	chr22(.):45367318-45367763	0.0513
3_MACS_peak_23171_lociStitched	chr22(.):45374881-45377933	0.0793
9_MACS_peak_23174_lociStitched	chr22(.):45385953-45395487	0.0675
2_MACS_peak_23183_lociStitched	chr22(.):45396496-45397860	0.0844
1_MACS_peak_23185_lociStitched	chr22(.):45399169-45399663	0.0388
3_MACS_peak_23186_lociStitched	chr22(.):45400855-45402475	0.0715
1_MACS_peak_23189_lociStitched	chr22(.):45406511-45406950	0.078
1_MACS_peak_23190_lociStitched	chr22(.):45409897-45410690	0.0401
2_MACS_peak_23191_lociStitched	chr22(.):45413779-45414856	0.0395
3_MACS_peak_23193_lociStitched	chr22(.):45418398-45420509	0.0968
1_MACS_peak_23196_lociStitched	chr22(.):45422554-45422927	0.1172
1_MACS_peak_23197_lociStitched	chr22(.):45424201-45424738	0.0837
1_MACS_peak_23198_lociStitched	chr22(.):45430657-45430978	0.0544
3_MACS_peak_23199_lociStitched	chr22(.):45436411-45438928	0.0611
1_MACS_peak_23202_lociStitched	chr22(.):45441442-45441996	0.1009
1_MACS_peak_23203_lociStitched	chr22(.):45443204-45443538	0.0498
3_MACS_peak_23204_lociStitched	chr22(.):45445538-45448429	0.0676
2_MACS_peak_23207_lociStitched	chr22(.):45452263-45453549	0.0888
2_MACS_peak_23209_lociStitched	chr22(.):45455202-45456861	0.0845
3_MACS_peak_23211_lociStitched	chr22(.):45460580-45462551	0.0977
1_MACS_peak_23214_lociStitched	chr22(.):45465083-45465406	0.0559
3_MACS_peak_23215_lociStitched	chr22(.):45468861-45474677	0.0831
7_MACS_peak_23218_lociStitched	chr22(.):45478207-45484152	0.0731
1_MACS_peak_23225_lociStitched	chr22(.):45485321-45485691	0.0638
6_MACS_peak_23226_lociStitched	chr22(.):45486997-45493454	0.0825
3_MACS_peak_23232_lociStitched	chr22(.):45495302-45496831	0.0797
1_MACS_peak_23235_lociStitched	chr22(.):45498803-45499325	0.0686
1_MACS_peak_23236_lociStitched	chr22(.):45501944-45502263	0.0713
1_MACS_peak_23237_lociStitched	chr22(.):45521068-45521404	0.0
5_MACS_peak_23238_lociStitched	chr22(.):45665313-45669963	0.0913
1_MACS_peak_23243_lociStitched	chr22(.):45678413-45678732	0.066
1_MACS_peak_23244_lociStitched	chr22(.):45680930-45681506	0.1645
1_MACS_peak_23245_lociStitched	chr22(.):45691999-45692343	0.0235
1_MACS_peak_23246_lociStitched	chr22(.):45694884-45695272	0.0704
1_MACS_peak_23247_lociStitched	chr22(.):45824835-45825190	0.0446
2_MACS_peak_23248_lociStitched	chr22(.):45841368-45842570	0.1328
1_MACS_peak_23250_lociStitched	chr22(.):45844173-45845335	0.0805
3_MACS_peak_23251_lociStitched	chr22(.):45846714-45850012	0.0763
2_MACS_peak_23254_lociStitched	chr22(.):45851481-45852921	0.0776
1_MACS_peak_23256_lociStitched	chr22(.):45854888-45855788	0.0725
1_MACS_peak_23257_lociStitched	chr22(.):45856934-45857275	0.0434
1_MACS_peak_23258_lociStitched	chr22(.):45865097-45865452	0.0104
1_MACS_peak_23259_lociStitched	chr22(.):45872461-45872938	0.0194
1_MACS_peak_23260_lociStitched	chr22(.):45873952-45874534	0.0787
3_MACS_peak_23261_lociStitched	chr22(.):45887836-45890598	0.0765
6_MACS_peak_23264_lociStitched	chr22(.):45895631-45899487	0.0568
5_MACS_peak_23270_lociStitched	chr22(.):45900765-45904811	0.051
12_MACS_peak_23275_lociStitched	chr22(.):45906268-45927228	0.0742
1_MACS_peak_23287_lociStitched	chr22(.):45928380-45929611	0.0682
11_MACS_peak_23288_lociStitched	chr22(.):45931141-45944683	0.0821
2_MACS_peak_23299_lociStitched	chr22(.):45946685-45949115	0.0853
1_MACS_peak_23301_lociStitched	chr22(.):45955359-45955873	0.0331
1_MACS_peak_23302_lociStitched	chr22(.):45957136-45957591	0.0283
4_MACS_peak_23303_lociStitched	chr22(.):45958901-45963237	0.0905
8_MACS_peak_23307_lociStitched	chr22(.):45969565-45990222	0.0794
2_MACS_peak_23315_lociStitched	chr22(.):45994687-45995882	0.0501
1_MACS_peak_23317_lociStitched	chr22(.):45998934-45999434	0.1035
2_MACS_peak_23318_lociStitched	chr22(.):46000736-46003092	0.1151
1_MACS_peak_23320_lociStitched	chr22(.):46004307-46004647	0.0859
1_MACS_peak_23321_lociStitched	chr22(.):46008404-46009888	0.0757
1_MACS_peak_23322_lociStitched	chr22(.):46011118-46011482	0.137
2_MACS_peak_23323_lociStitched	chr22(.):46020908-46022454	0.0767
10_MACS_peak_23325_lociStitched	chr22(.):46024324-46042504	0.0802
2_MACS_peak_23335_lociStitched	chr22(.):46044154-46045608	0.0943
1_MACS_peak_23337_lociStitched	chr22(.):46046710-46048271	0.1226
1_MACS_peak_23338_lociStitched	chr22(.):46264659-46264969	0.1093
6_MACS_peak_23339_lociStitched	chr22(.):46272895-46285226	0.0654
10_MACS_peak_23345_lociStitched	chr22(.):46289825-46308489	0.0704
13_MACS_peak_23355_lociStitched	chr22(.):46309670-46334402	0.0609
6_MACS_peak_23368_lociStitched	chr22(.):46336016-46357230	0.0747
5_MACS_peak_23374_lociStitched	chr22(.):46358297-46374706	0.0506
6_MACS_peak_23379_lociStitched	chr22(.):46378097-46389125	0.0786
3_MACS_peak_23385_lociStitched	chr22(.):46391242-46402532	0.0758
3_MACS_peak_23388_lociStitched	chr22(.):46403874-46406412	0.1026
2_MACS_peak_23391_lociStitched	chr22(.):46419172-46420798	0.1336
2_MACS_peak_23393_lociStitched	chr22(.):46422221-46424135	0.0758
1_MACS_peak_23395_lociStitched	chr22(.):46440013-46440749	0.1644
4_MACS_peak_23396_lociStitched	chr22(.):46513394-46516689	0.0923
6_MACS_peak_23400_lociStitched	chr22(.):46519907-46525411	0.0798
2_MACS_peak_23406_lociStitched	chr22(.):46528948-46530680	0.0415
1_MACS_peak_23408_lociStitched	chr22(.):46532070-46532433	0.0781
1_MACS_peak_23409_lociStitched	chr22(.):46542112-46542938	0.109
1_MACS_peak_23410_lociStitched	chr22(.):46544858-46545375	0.135
2_MACS_peak_23411_lociStitched	chr22(.):46773937-46776776	0.0533
1_MACS_peak_23413_lociStitched	chr22(.):46780457-46780777	0.0594
2_MACS_peak_23414_lociStitched	chr22(.):46784908-46787067	0.0572
2_MACS_peak_23416_lociStitched	chr22(.):46789690-46791256	0.1
2_MACS_peak_23418_lociStitched	chr22(.):46803351-46804913	0.071
2_MACS_peak_23420_lociStitched	chr22(.):46806442-46807964	0.0377
1_MACS_peak_23422_lociStitched	chr22(.):46813265-46813583	0.0519
2_MACS_peak_23423_lociStitched	chr22(.):46833824-46835847	0.035
1_MACS_peak_23425_lociStitched	chr22(.):46837109-46837599	0.061
1_MACS_peak_23426_lociStitched	chr22(.):46840079-46840504	0.0765
1_MACS_peak_23427_lociStitched	chr22(.):46845675-46846198	0.0317
11_MACS_peak_23428_lociStitched	chr22(.):46847895-46862567	0.0684
2_MACS_peak_23439_lociStitched	chr22(.):46867897-46869840	0.0779
1_MACS_peak_23441_lociStitched	chr22(.):46873835-46874238	0.0422
1_MACS_peak_23442_lociStitched	chr22(.):46878180-46878520	0.0965
1_MACS_peak_23443_lociStitched	chr22(.):46905898-46906212	0.0016
1_MACS_peak_23444_lociStitched	chr22(.):46907358-46907846	0.0432
1_MACS_peak_23445_lociStitched	chr22(.):46919642-46919965	0.0652
4_MACS_peak_23446_lociStitched	chr22(.):46921024-46923916	0.0416
3_MACS_peak_23450_lociStitched	chr22(.):46929159-46930698	0.0777
2_MACS_peak_23453_lociStitched	chr22(.):46934182-46935144	0.0707
1_MACS_peak_23455_lociStitched	chr22(.):46942723-46943878	0.0844
3_MACS_peak_23456_lociStitched	chr22(.):46945822-46948645	0.0915
1_MACS_peak_23459_lociStitched	chr22(.):46965033-46965705	0.0857
2_MACS_peak_23460_lociStitched	chr22(.):46967193-46968792	0.0778
1_MACS_peak_23462_lociStitched	chr22(.):47147522-47147902	0.0287
1_MACS_peak_23463_lociStitched	chr22(.):47601451-47601773	0.043
1_MACS_peak_23464_lociStitched	chr22(.):47679718-47680056	0.0323
1_MACS_peak_23465_lociStitched	chr22(.):47693565-47693877	0.0333
1_MACS_peak_23466_lociStitched	chr22(.):47946943-47947346	0.1055
1_MACS_peak_23467_lociStitched	chr22(.):48478951-48479484	0.0514
1_MACS_peak_23468_lociStitched	chr22(.):48736588-48737166	0.0686
1_MACS_peak_23469_lociStitched	chr22(.):48829111-48829692	0.0858
1_MACS_peak_23470_lociStitched	chr22(.):48832188-48832536	0.0397
1_MACS_peak_23471_lociStitched	chr22(.):49246723-49247313	0.0468
2_MACS_peak_23472_lociStitched	chr22(.):49253665-49254958	0.078
1_MACS_peak_23474_lociStitched	chr22(.):49257641-49258282	0.092
1_MACS_peak_23475_lociStitched	chr22(.):49259971-49260484	0.1858
3_MACS_peak_23476_lociStitched	chr22(.):49261993-49264912	0.0786
5_MACS_peak_23479_lociStitched	chr22(.):49279147-49282319	0.0743
9_MACS_peak_23484_lociStitched	chr22(.):49291159-49304767	0.0744
1_MACS_peak_23493_lociStitched	chr22(.):49306228-49306614	0.0619
1_MACS_peak_23494_lociStitched	chr22(.):49311857-49312775	0.1351
6_MACS_peak_23495_lociStitched	chr22(.):49313925-49319731	0.0502
2_MACS_peak_23501_lociStitched	chr22(.):49334504-49336033	0.0597
1_MACS_peak_23503_lociStitched	chr22(.):49340479-49341234	0.0555
2_MACS_peak_23504_lociStitched	chr22(.):49347959-49349326	0.0253
1_MACS_peak_23506_lociStitched	chr22(.):49353359-49353679	0.0581
1_MACS_peak_23507_lociStitched	chr22(.):49376090-49376443	0.0328
1_MACS_peak_23508_lociStitched	chr22(.):49410967-49411269	0.0546
2_MACS_peak_23509_lociStitched	chr22(.):49415832-49417285	0.0344
1_MACS_peak_23511_lociStitched	chr22(.):49440644-49440967	0.0866
2_MACS_peak_23512_lociStitched	chr22(.):49511672-49512674	0.0334
1_MACS_peak_23514_lociStitched	chr22(.):49513784-49514423	0.0253
1_MACS_peak_23515_lociStitched	chr22(.):49679025-49679624	0.0525
1_MACS_peak_23516_lociStitched	chr22(.):49680824-49682040	0.0507
3_MACS_peak_23517_lociStitched	chr22(.):49694046-49697647	0.0418
1_MACS_peak_23520_lociStitched	chr22(.):49699643-49700023	0.0228
1_MACS_peak_23521_lociStitched	chr22(.):49722108-49722408	0.0582
1_MACS_peak_23522_lociStitched	chr22(.):49728724-49729173	0.0496
2_MACS_peak_23523_lociStitched	chr22(.):49747895-49749139	0.0591
1_MACS_peak_23525_lociStitched	chr22(.):49765764-49766301	0.1085
1_MACS_peak_23526_lociStitched	chr22(.):49795142-49795490	0.0304
1_MACS_peak_23527_lociStitched	chr22(.):49800981-49801454	0.1141
1_MACS_peak_23528_lociStitched	chr22(.):50056954-50057274	0.0903
2_MACS_peak_23529_lociStitched	chr22(.):50066443-50067906	0.0282
3_MACS_peak_23531_lociStitched	chr22(.):50081902-50084438	0.0607
3_MACS_peak_23534_lociStitched	chr22(.):50097061-50099986	0.0511
1_MACS_peak_23537_lociStitched	chr22(.):50105974-50106322	0.0715
1_MACS_peak_23538_lociStitched	chr22(.):50107616-50108222	0.0567
1_MACS_peak_23539_lociStitched	chr22(.):50110313-50110694	0.0184
3_MACS_peak_23540_lociStitched	chr22(.):50111929-50114593	0.0891
5_MACS_peak_23543_lociStitched	chr22(.):50116307-50123305	0.0704
1_MACS_peak_23548_lociStitched	chr22(.):50124696-50125090	0.0571
2_MACS_peak_23549_lociStitched	chr22(.):50145090-50148377	0.0867
1_MACS_peak_23551_lociStitched	chr22(.):50239376-50240047	0.0735
2_MACS_peak_23552_lociStitched	chr22(.):50243016-50244398	0.0369
1_MACS_peak_23554_lociStitched	chr22(.):50334763-50335365	0.033
3_MACS_peak_23555_lociStitched	chr22(.):50340295-50349106	0.0734
9_MACS_peak_23558_lociStitched	chr22(.):50422301-50429280	0.0683
2_MACS_peak_23567_lociStitched	chr22(.):50430595-50431745	0.0682
1_MACS_peak_23569_lociStitched	chr22(.):50432799-50433173	0.0185
2_MACS_peak_23570_lociStitched	chr22(.):50438983-50441949	0.0759
11_MACS_peak_23572_lociStitched	chr22(.):50443555-50458171	0.0716
4_MACS_peak_23583_lociStitched	chr22(.):50461913-50467049	0.0709
2_MACS_peak_23587_lociStitched	chr22(.):50468544-50476116	0.0877
10_MACS_peak_23589_lociStitched	chr22(.):50477935-50492126	0.0744
2_MACS_peak_23599_lociStitched	chr22(.):50494117-50495565	0.0583
15_MACS_peak_23601_lociStitched	chr22(.):50496845-50517204	0.073
2_MACS_peak_23616_lociStitched	chr22(.):50518504-50524699	0.0773
1_MACS_peak_23618_lociStitched	chr22(.):50525928-50526818	0.1041
1_MACS_peak_23619_lociStitched	chr22(.):50529363-50530254	0.041
1_MACS_peak_23620_lociStitched	chr22(.):50539477-50539808	0.1324
5_MACS_peak_23621_lociStitched	chr22(.):50548964-50554635	0.0828
3_MACS_peak_23626_lociStitched	chr22(.):50557871-50560011	0.1175
4_MACS_peak_23629_lociStitched	chr22(.):50562279-50565461	0.0786
2_MACS_peak_23633_lociStitched	chr22(.):50583248-50585058	0.0978
1_MACS_peak_23635_lociStitched	chr22(.):50586494-50586854	0.0784
2_MACS_peak_23636_lociStitched	chr22(.):50587865-50594307	0.0849
9_MACS_peak_23638_lociStitched	chr22(.):50596021-50608136	0.0813
6_MACS_peak_23647_lociStitched	chr22(.):50609757-50615138	0.0846
2_MACS_peak_23653_lociStitched	chr22(.):50618243-50620596	0.0467
