#13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_ROSE/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam
#Using cutoff of 19648.3232 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
1_MACS_peak_17211_lociStitched	chr3	172229627	172230818	1	1192	930.0519	302.0376	17498	0
1_MACS_peak_24129_lociStitched	chr9	68676267	68677459	1	1193	720.3256	159.6088	17499	0
1_MACS_peak_23136_lociStitched	chr8	42875800	42876982	1	1183	1251.5016	205.7862	17500	0
1_MACS_peak_9537_lociStitched	chr17	15465857	15467036	1	1180	1320.0084	171.1908	17501	0
1_MACS_peak_12421_lociStitched	chr2	26204591	26205776	1	1186	1069.6995	158.4345	17502	0
1_MACS_peak_16624_lociStitched	chr3	100256142	100257334	1	1193	757.7544	227.3144	17503	0
1_MACS_peak_23242_lociStitched	chr8	65542612	65543800	1	1189	1001.1276	237.8376	17504	0
1_MACS_peak_1648_lociStitched	chr1	165393232	165394425	1	1194	716.993	280.5936	17505	0
1_MACS_peak_10058_lociStitched	chr17	45144172	45145290	1	1119	2559.102	132.0358	17506	0
1_MACS_peak_6320_lociStitched	chr13	41767891	41769075	1	1185	1068.7968	131.7792	17507	0
1_MACS_peak_21729_lociStitched	chr7	33943697	33944889	1	1193	667.7584	182.972	17508	0
1_MACS_peak_24428_lociStitched	chr9	107730216	107731405	1	1190	931.8193	248.2632	17509	0
1_MACS_peak_22961_lociStitched	chr8	24857487	24858675	1	1189	796.554	79.3584	17510	0
1_MACS_peak_22329_lociStitched	chr7	105226233	105227418	1	1186	1101.813	242.214	17511	0
1_MACS_peak_5895_lociStitched	chr12	110636690	110637880	1	1191	707.098	117.334	17512	0
1_MACS_peak_17226_lociStitched	chr3	175145702	175146891	1	1190	940.2612	287.5002	17513	0
1_MACS_peak_10207_lociStitched	chr17	55585616	55586808	1	1193	605.7744	170.8136	17514	0
1_MACS_peak_15659_lociStitched	chr22	39337055	39338241	1	1187	1041.5452	229.9654	17515	0
1_MACS_peak_11982_lociStitched	chr19	46065543	46066730	1	1188	899.2712	145.5262	17516	0
1_MACS_peak_6257_lociStitched	chr13	31318084	31319276	1	1193	505.5272	94.764	17517	0
1_MACS_peak_6561_lociStitched	chr13	102105490	102106679	1	1190	813.276	189.8833	17518	0
1_MACS_peak_11951_lociStitched	chr19	45194939	45196126	1	1188	936.8991	199.5347	17519	0
1_MACS_peak_15940_lociStitched	chr3	9810961	9812151	1	1191	731.493	178.262	17520	0
1_MACS_peak_22664_lociStitched	chr7	146352793	146353984	1	1192	701.3799	235.1034	17521	0
1_MACS_peak_22392_lociStitched	chr7	112699794	112700985	1	1192	687.5643	241.773	17522	0
1_MACS_peak_23833_lociStitched	chr9	2644965	2646152	1	1188	1011.7988	307.5517	17523	0
1_MACS_peak_16616_lociStitched	chr3	99822698	99823888	1	1191	798.609	297.5	17524	0
1_MACS_peak_4467_lociStitched	chr11	85565195	85566373	1	1179	1328.0772	239.134	17525	0
1_MACS_peak_2848_lociStitched	chr10	52122029	52123219	1	1191	668.066	185.997	17526	0
1_MACS_peak_12017_lociStitched	chr19	47551120	47552309	1	1190	826.7117	273.2322	17527	0
1_MACS_peak_16494_lociStitched	chr3	67022222	67023398	1	1177	1409.3184	266.2464	17528	0
1_MACS_peak_12014_lociStitched	chr19	47430736	47431924	1	1189	745.5888	138.8772	17529	0
1_MACS_peak_11815_lociStitched	chr19	39034414	39035600	1	1187	985.4474	272.78	17530	0
1_MACS_peak_2397_lociStitched	chr1	243264267	243265442	1	1176	1367.3475	203.8625	17531	0
1_MACS_peak_18382_lociStitched	chr4	148398151	148399341	1	1191	615.23	194.922	17532	0
1_MACS_peak_4357_lociStitched	chr11	73249145	73250333	1	1189	808.434	239.1444	17533	0
1_MACS_peak_1069_lociStitched	chr1	108041738	108042927	1	1190	710.9031	226.8612	17534	0
1_MACS_peak_15288_lociStitched	chr22	18280472	18281660	1	1189	718.2648	179.0316	17535	0
1_MACS_peak_16802_lociStitched	chr3	122980360	122981546	1	1187	876.0982	207.6686	17536	0
1_MACS_peak_20089_lociStitched	chr6	12483545	12484728	1	1184	1016.4336	193.8937	17537	0
1_MACS_peak_20968_lociStitched	chr6	109119117	109120303	1	1187	796.6362	140.1852	17538	0
1_MACS_peak_12622_lociStitched	chr2	46413727	46414901	1	1175	1430.0494	264.5022	17539	0
1_MACS_peak_20919_lociStitched	chr6	106428560	106429745	1	1186	904.0365	202.7535	17540	0
1_MACS_peak_2222_lociStitched	chr1	226163006	226164194	1	1189	818.4132	318.8592	17541	0
1_MACS_peak_12674_lociStitched	chr2	54326939	54328125	1	1187	872.4216	238.386	17542	0
1_MACS_peak_7472_lociStitched	chr15	33153650	33154838	1	1189	717.9084	225.6012	17543	0
1_MACS_peak_17455_lociStitched	chr3	195313433	195314621	1	1189	779.0904	295.218	17544	0
1_MACS_peak_3829_lociStitched	chr11	25087924	25089112	1	1189	643.5396	170.0028	17545	0
1_MACS_peak_24420_lociStitched	chr9	104211062	104212235	1	1174	1312.4697	137.241	17546	0
1_MACS_peak_21993_lociStitched	chr7	72771586	72772768	1	1183	1037.0868	218.079	17547	0
1_MACS_peak_15039_lociStitched	chr21	32698851	32700039	1	1189	674.5464	239.1444	17548	0
1_MACS_peak_11704_lociStitched	chr19	24097316	24098496	1	1181	1012.322	113.516	17549	0
1_MACS_peak_8283_lociStitched	chr15	99319475	99320658	1	1184	918.9544	167.0396	17550	0
1_MACS_peak_865_lociStitched	chr1	67680058	67681244	1	1187	759.9888	185.016	17551	0
1_MACS_peak_2881_lociStitched	chr10	59705844	59707030	1	1187	773.272	204.3478	17552	0
1_MACS_peak_7377_lociStitched	chr15	23414667	23415854	1	1188	694.6324	209.6242	17553	0
1_MACS_peak_6396_lociStitched	chr13	50939337	50940521	1	1185	788.544	106.2048	17554	0
1_MACS_peak_19546_lociStitched	chr5	140463832	140465016	1	1185	878.7648	200.4512	17555	0
1_MACS_peak_13533_lociStitched	chr2	159402680	159403865	1	1186	803.43	196.8285	17556	0
1_MACS_peak_6425_lociStitched	chr13	53494973	53496154	1	1182	1011.9989	198.1718	17557	0
1_MACS_peak_628_lociStitched	chr1	43432429	43433616	1	1188	690.1218	272.5352	17558	0
1_MACS_peak_162_lociStitched	chr1	14155209	14156390	1	1182	1045.4212	251.7892	17559	0
1_MACS_peak_6520_lociStitched	chr13	96130518	96131689	1	1172	1531.3167	350.5974	17560	0
1_MACS_peak_22139_lociStitched	chr7	91472819	91473994	1	1176	1272.8775	232.5325	17561	0
1_MACS_peak_13204_lociStitched	chr2	110744677	110745860	1	1184	821.3569	153.0802	17562	0
1_MACS_peak_10888_lociStitched	chr18	39693505	39694692	1	1188	558.9583	196.6859	17563	0
1_MACS_peak_18856_lociStitched	chr5	42811565	42812725	1	1161	1562.868	73.892	17564	0
1_MACS_peak_1164_lociStitched	chr1	116324683	116325866	1	1184	816.6249	155.9194	17565	0
1_MACS_peak_25283_lociStitched	chrX	71130401	71131583	1	1183	816.6438	104.3706	17566	0
1_MACS_peak_18904_lociStitched	chr5	54716568	54717753	1	1186	741.2175	228.5865	17567	0
1_MACS_peak_15114_lociStitched	chr21	37484708	37485878	1	1171	1464.372	270.621	17568	0
1_MACS_peak_10223_lociStitched	chr17	56459452	56460631	1	1180	1054.7334	203.7312	17569	0
1_MACS_peak_24789_lociStitched	chr9	138799286	138800457	1	1172	1246.4124	90.167	17570	0
1_MACS_peak_24189_lociStitched	chr9	74808016	74809202	1	1187	730.3388	315.8318	17571	0
1_MACS_peak_3360_lociStitched	chr10	105653858	105655043	1	1186	716.925	222.306	17572	0
1_MACS_peak_14782_lociStitched	chr20	48692847	48694021	1	1175	1184.3312	140.5278	17573	0
1_MACS_peak_15716_lociStitched	chr22	40696557	40697742	1	1186	693.936	215.433	17574	0
1_MACS_peak_23236_lociStitched	chr8	64663772	64664955	1	1184	663.5447	70.3885	17575	0
1_MACS_peak_18381_lociStitched	chr4	148213442	148214626	1	1185	722.24	199.0304	17576	0
1_MACS_peak_998_lociStitched	chr1	91869486	91870671	1	1186	626.9835	196.236	17577	0
1_MACS_peak_21034_lociStitched	chr6	117450779	117451963	1	1185	652.5024	150.368	17578	0
1_MACS_peak_13047_lociStitched	chr2	91960589	91961770	1	1182	802.6076	106.0538	17579	0
1_MACS_peak_10685_lociStitched	chr18	3037055	3038235	1	1181	978.102	229.51	17580	0
1_MACS_peak_2067_lociStitched	chr1	209979158	209980334	1	1177	1257.9672	331.5144	17581	0
1_MACS_peak_24927_lociStitched	chrX	12532946	12534129	1	1184	690.2805	133.3241	17582	0
1_MACS_peak_18676_lociStitched	chr5	5065962	5067141	1	1180	1037.0484	250.0659	17583	0
1_MACS_peak_2641_lociStitched	chr10	19622203	19623386	1	1184	691.9367	139.594	17584	0
1_MACS_peak_20650_lociStitched	chr6	55334396	55335579	1	1184	767.8853	221.9308	17585	0
1_MACS_peak_18216_lociStitched	chr4	118255334	118256515	1	1182	895.3161	222.5004	17586	0
1_MACS_peak_18521_lociStitched	chr4	180738201	180739382	1	1182	854.8078	183.1731	17587	0
1_MACS_peak_24458_lociStitched	chr9	111034180	111035360	1	1181	907.42	193.52	17588	0
1_MACS_peak_12599_lociStitched	chr2	43863681	43864861	1	1181	870.604	161.66	17589	0
1_MACS_peak_12336_lociStitched	chr2	13791390	13792573	1	1184	761.4971	247.0104	17590	0
1_MACS_peak_8377_lociStitched	chr16	1978989	1980171	1	1183	729.0576	146.2134	17591	0
1_MACS_peak_2373_lociStitched	chr1	239620809	239621993	1	1185	668.368	240.5888	17592	0
1_MACS_peak_20897_lociStitched	chr6	100036305	100037488	1	1184	767.6487	277.0586	17593	0
1_MACS_peak_63_lociStitched	chr1	3589177	3590358	1	1182	836.2661	213.0524	17594	0
1_MACS_peak_10800_lociStitched	chr18	20839576	20840758	1	1183	662.511	110.9898	17595	0
1_MACS_peak_16735_lociStitched	chr3	114931224	114932406	1	1183	810.7338	265.7136	17596	0
1_MACS_peak_12202_lociStitched	chr19	58010917	58012089	1	1173	1288.8484	257.7228	17597	0
1_MACS_peak_8992_lociStitched	chr16	65234952	65236133	1	1182	844.1788	239.743	17598	0
1_MACS_peak_721_lociStitched	chr1	51565654	51566836	1	1183	733.3128	202.5948	17599	0
1_MACS_peak_21570_lociStitched	chr7	13198895	13200068	1	1174	1143.7923	159.1761	17600	0
1_MACS_peak_21731_lociStitched	chr7	34758055	34759236	1	1182	742.4947	152.7033	17601	0
1_MACS_peak_5665_lociStitched	chr12	88693103	88694286	1	1184	669.1048	232.9327	17602	0
1_MACS_peak_2305_lociStitched	chr1	231189105	231190283	1	1179	1092.7128	349.5126	17603	0
1_MACS_peak_22582_lociStitched	chr7	134931532	134932709	1	1178	1019.282	227.3964	17604	0
1_MACS_peak_12745_lociStitched	chr2	62265989	62267171	1	1183	749.388	265.359	17605	0
1_MACS_peak_13641_lociStitched	chr2	173849504	173850685	1	1182	760.564	206.4388	17606	0
1_MACS_peak_25348_lociStitched	chrX	83442039	83443218	1	1180	774.7209	95.499	17607	0
1_MACS_peak_25522_lociStitched	chrX	130844613	130845791	1	1179	823.1864	100.0122	17608	0
1_MACS_peak_22650_lociStitched	chr7	142902417	142903597	1	1181	970.786	375.948	17609	0
1_MACS_peak_24520_lociStitched	chr9	117044659	117045830	1	1172	1242.7823	218.1573	17610	0
1_MACS_peak_4799_lociStitched	chr11	128617149	128618330	1	1182	711.6706	189.4324	17611	0
1_MACS_peak_12283_lociStitched	chr2	9158250	9159427	1	1178	957.9603	194.4404	17612	0
1_MACS_peak_5712_lociStitched	chr12	93637201	93638382	1	1182	633.8427	129.4376	17613	0
1_MACS_peak_18234_lociStitched	chr4	121649668	121650849	1	1182	625.8119	128.9652	17614	0
1_MACS_peak_10242_lociStitched	chr17	57449266	57450441	1	1176	1064.9025	225.835	17615	0
1_MACS_peak_4628_lociStitched	chr11	113718127	113719307	1	1181	767.59	209.332	17616	0
1_MACS_peak_25703_lociStitched	chrY	2476436	2477615	1	1180	631.1187	8.253	17617	0
1_MACS_peak_9392_lociStitched	chr17	3773930	3775103	1	1174	1038.4569	115.0713	17618	0
1_MACS_peak_12458_lociStitched	chr2	27938992	27940174	1	1183	525.8718	148.1046	17619	0
1_MACS_peak_14196_lociStitched	chr2	240964599	240965746	1	1148	1746.6516	65.2643	17620	0
1_MACS_peak_16557_lociStitched	chr3	75707384	75708561	1	1178	895.9324	167.3694	17621	0
1_MACS_peak_7778_lociStitched	chr15	58698777	58699957	1	1181	729.004	218.536	17622	0
1_MACS_peak_9232_lociStitched	chr16	84733313	84734489	1	1177	835.0776	80.2032	17623	0
1_MACS_peak_19842_lociStitched	chr5	175135634	175136814	1	1181	690.536	193.52	17624	0
1_MACS_peak_14197_lociStitched	chr2	241074865	241076040	1	1176	885.48	91.885	17625	0
1_MACS_peak_1304_lociStitched	chr1	147860385	147861526	1	1142	1995.609	200.816	17626	0
1_MACS_peak_12706_lociStitched	chr2	56149734	56150913	1	1180	848.88	286.6149	17627	0
1_MACS_peak_7407_lociStitched	chr15	28603642	28604823	1	1182	674.4691	275.6454	17628	0
1_MACS_peak_21839_lociStitched	chr7	45381438	45382614	1	1177	982.1952	246.96	17629	0
1_MACS_peak_22971_lociStitched	chr8	26172533	26173713	1	1181	672.6	258.892	17630	0
1_MACS_peak_24182_lociStitched	chr9	73279623	73280799	1	1177	921.8664	229.908	17631	0
1_MACS_peak_12217_lociStitched	chr19	58661358	58662523	1	1166	1359.6715	214.826	17632	0
1_MACS_peak_562_lociStitched	chr1	40146368	40147545	1	1178	848.1462	235.5177	17633	0
1_MACS_peak_24901_lociStitched	chrX	9964967	9966136	1	1170	1142.6975	150.0996	17634	0
1_MACS_peak_5539_lociStitched	chr12	65123629	65124807	1	1179	690.7792	159.3834	17635	0
1_MACS_peak_14438_lociStitched	chr20	23813673	23814852	1	1180	638.5464	188.4042	17636	0
1_MACS_peak_6855_lociStitched	chr14	52059552	52060729	1	1178	656.6483	76.8581	17637	0
1_MACS_peak_10133_lociStitched	chr17	48157564	48158742	1	1179	885.5026	377.549	17638	0
1_MACS_peak_23493_lociStitched	chr8	104776880	104778056	1	1177	736.8816	99.96	17639	0
1_MACS_peak_19769_lociStitched	chr5	166887333	166888509	1	1177	836.8416	202.272	17640	0
1_MACS_peak_13800_lociStitched	chr2	197663666	197664831	1	1166	1381.69	263.523	17641	0
1_MACS_peak_15429_lociStitched	chr22	25361856	25363034	1	1179	613.0312	134.4098	17642	0
1_MACS_peak_23730_lociStitched	chr8	144373201	144374378	1	1178	773.5244	225.2778	17643	0
1_MACS_peak_10085_lociStitched	chr17	46162849	46164028	1	1180	561.3219	180.6228	17644	0
1_MACS_peak_20301_lociStitched	chr6	29944103	29945281	1	1179	634.2352	169.043	17645	0
1_MACS_peak_3841_lociStitched	chr11	27721534	27722713	1	1180	498.2454	132.5196	17646	0
1_MACS_peak_18049_lociStitched	chr4	87975268	87976447	1	1180	550.3572	223.1847	17647	0
1_MACS_peak_19352_lociStitched	chr5	122884567	122885744	1	1178	783.882	284.1278	17648	0
1_MACS_peak_6176_lociStitched	chr13	20748658	20749836	1	1179	695.02	290.966	17649	0
1_MACS_peak_20130_lociStitched	chr6	16331682	16332859	1	1178	791.2971	306.3731	17650	0
1_MACS_peak_6486_lociStitched	chr13	79819859	79821033	1	1175	862.303	181.7352	17651	0
1_MACS_peak_16598_lociStitched	chr3	98258890	98260068	1	1179	591.0026	207.6814	17652	0
1_MACS_peak_9184_lociStitched	chr16	81069369	81070544	1	1176	677.27	67.68	17653	0
1_MACS_peak_12204_lociStitched	chr19	58089496	58090667	1	1172	1064.9074	248.8375	17654	0
1_MACS_peak_2073_lociStitched	chr1	210465408	210466585	1	1178	752.5738	307.4324	17655	0
1_MACS_peak_8490_lociStitched	chr16	9154367	9155544	1	1178	597.5629	159.0127	17656	0
1_MACS_peak_16937_lociStitched	chr3	133259578	133260754	1	1177	712.4208	202.5072	17657	0
1_MACS_peak_16617_lociStitched	chr3	99928628	99929803	1	1176	958.6825	388.5725	17658	0
1_MACS_peak_4507_lociStitched	chr11	95289170	95290343	1	1174	828.4899	136.5372	17659	0
1_MACS_peak_6826_lociStitched	chr14	50154123	50155291	1	1169	1037.3008	117.968	17660	0
1_MACS_peak_17444_lociStitched	chr3	194489772	194490943	1	1172	1113.7381	341.8149	17661	0
1_MACS_peak_20288_lociStitched	chr6	28554445	28555616	1	1172	916.6588	150.1222	17662	0
1_MACS_peak_21150_lociStitched	chr6	134158533	134159698	1	1166	1143.797	122.558	17663	0
1_MACS_peak_21962_lociStitched	chr7	67866174	67867348	1	1175	748.7772	174.5738	17664	0
1_MACS_peak_22330_lociStitched	chr7	105449276	105450452	1	1177	700.6608	283.8864	17665	0
1_MACS_peak_16404_lociStitched	chr3	52764167	52765334	1	1168	1091.6118	161.7462	17666	0
1_MACS_peak_4780_lociStitched	chr11	126839036	126840212	1	1177	593.0568	188.748	17667	0
1_MACS_peak_22379_lociStitched	chr7	111700309	111701485	1	1177	667.2624	266.5992	17668	0
1_MACS_peak_13346_lociStitched	chr2	127193423	127194597	1	1175	710.9744	155.7898	17669	0
1_MACS_peak_811_lociStitched	chr1	62207390	62208556	1	1167	1086.5954	126.511	17670	0
1_MACS_peak_14047_lociStitched	chr2	226140207	226141383	1	1177	607.7568	220.0296	17671	0
1_MACS_peak_24498_lociStitched	chr9	115479401	115480533	1	1133	2080.8424	211.5708	17672	0
1_MACS_peak_378_lociStitched	chr1	27985756	27986930	1	1175	730.1106	179.035	17673	0
1_MACS_peak_10903_lociStitched	chr18	43454249	43455419	1	1171	996.138	221.949	17674	0
1_MACS_peak_3170_lociStitched	chr10	91620125	91621291	1	1167	1124.8402	173.5008	17675	0
1_MACS_peak_16175_lociStitched	chr3	40759619	40760786	1	1168	1091.0283	184.8528	17676	0
1_MACS_peak_16799_lociStitched	chr3	122634793	122635968	1	1176	691.2525	239.8175	17677	0
1_MACS_peak_20197_lociStitched	chr6	25489647	25490818	1	1172	917.8298	205.2763	17678	0
1_MACS_peak_18195_lociStitched	chr4	111207946	111209122	1	1177	531.9048	187.572	17679	0
1_MACS_peak_20810_lociStitched	chr6	88345702	88346876	1	1175	635.134	141.9366	17680	0
1_MACS_peak_6076_lociStitched	chr12	123568030	123569202	1	1173	775.6296	159.5092	17681	0
1_MACS_peak_18776_lociStitched	chr5	31638554	31639723	1	1170	958.58	186.3386	17682	0
1_MACS_peak_13670_lociStitched	chr2	177355713	177356886	1	1174	782.391	261.9309	17683	0
1_MACS_peak_20757_lociStitched	chr6	80487347	80488519	1	1173	785.4744	197.1304	17684	0
1_MACS_peak_11457_lociStitched	chr19	11750232	11751397	1	1166	1094.0515	155.178	17685	0
1_MACS_peak_5960_lociStitched	chr12	117256643	117257759	1	1117	2212.47	76.8924	17686	0
1_MACS_peak_16731_lociStitched	chr3	114050912	114052069	1	1158	1356.2354	135.2533	17687	0
1_MACS_peak_12666_lociStitched	chr2	53672385	53673544	1	1160	1262.3828	106.7439	17688	0
1_MACS_peak_15090_lociStitched	chr21	35106970	35108144	1	1175	691.9556	269.6678	17689	0
1_MACS_peak_23514_lociStitched	chr8	109492447	109493618	1	1172	773.0942	137.4754	17690	0
1_MACS_peak_23327_lociStitched	chr8	80649589	80650763	1	1175	655.2094	243.3702	17691	0
1_MACS_peak_94_lociStitched	chr1	8740503	8741676	1	1174	702.8616	206.5653	17692	0
1_MACS_peak_22255_lociStitched	chr7	100797567	100798737	1	1171	840.996	157.716	17693	0
1_MACS_peak_23243_lociStitched	chr8	65607365	65608531	1	1167	1059.1944	179.4474	17694	0
1_MACS_peak_7762_lociStitched	chr15	56121940	56123110	1	1171	879.606	200.187	17695	0
1_MACS_peak_11990_lociStitched	chr19	46184389	46185564	1	1176	526.0475	264.845	17696	0
1_MACS_peak_23689_lociStitched	chr8	134911134	134912307	1	1174	704.1519	248.3241	17697	0
1_MACS_peak_19503_lociStitched	chr5	138476056	138477229	1	1174	685.5012	229.908	17698	0
1_MACS_peak_17228_lociStitched	chr3	175396914	175398086	1	1173	678.3536	158.6888	17699	0
1_MACS_peak_3243_lociStitched	chr10	98517712	98518883	1	1172	798.7391	215.6982	17700	0
1_MACS_peak_4549_lociStitched	chr11	103714976	103716149	1	1174	671.0733	254.6583	17701	0
1_MACS_peak_6523_lociStitched	chr13	96401217	96402383	1	1167	1023.5148	183.2952	17702	0
1_MACS_peak_11008_lociStitched	chr18	54041064	54042227	1	1164	1144.392	181.8932	17703	0
1_MACS_peak_10392_lociStitched	chr17	71088046	71089213	1	1168	971.0607	195.0057	17704	0
1_MACS_peak_16560_lociStitched	chr3	78936328	78937496	1	1169	931.1296	216.7808	17705	0
1_MACS_peak_7834_lociStitched	chr15	64188492	64189663	1	1172	731.1724	207.0328	17706	0
1_MACS_peak_6546_lociStitched	chr13	99880771	99881940	1	1170	933.6803	279.0403	17707	0
1_MACS_peak_10284_lociStitched	chr17	61268687	61269859	1	1173	578.382	139.2336	17708	0
1_MACS_peak_10969_lociStitched	chr18	48777557	48778727	1	1171	755.469	168.948	17709	0
1_MACS_peak_5518_lociStitched	chr12	60465044	60466214	1	1171	748.215	172.458	17710	0
1_MACS_peak_1442_lociStitched	chr1	154658854	154660025	1	1172	767.5905	264.0605	17711	0
1_MACS_peak_18842_lociStitched	chr5	39460894	39462055	1	1162	1300.6683	292.2237	17712	0
1_MACS_peak_2725_lociStitched	chr10	30791037	30792208	1	1172	789.9566	296.6143	17713	0
1_MACS_peak_1002_lociStitched	chr1	92350982	92352151	1	1170	785.2173	155.2432	17714	0
1_MACS_peak_21615_lociStitched	chr7	22474412	22475581	1	1170	866.5797	240.2295	17715	0
1_MACS_peak_15902_lociStitched	chr3	2985915	2987086	1	1172	611.4962	142.0423	17716	0
1_MACS_peak_7962_lociStitched	chr15	74251115	74252287	1	1173	607.2132	249.5188	17717	0
1_MACS_peak_2793_lociStitched	chr10	44101475	44102641	1	1167	976.6416	220.4906	17718	0
1_MACS_peak_17047_lociStitched	chr3	149811733	149812900	1	1168	910.4934	212.8608	17719	0
1_MACS_peak_16662_lociStitched	chr3	107352088	107353258	1	1171	703.404	204.282	17720	0
1_MACS_peak_9102_lociStitched	chr16	70356163	70357332	1	1170	708.2971	141.5659	17721	0
1_MACS_peak_8040_lociStitched	chr15	77701858	77703019	1	1162	1154.034	192.6099	17722	0
1_MACS_peak_19726_lociStitched	chr5	157781657	157782827	1	1171	625.599	152.685	17723	0
1_MACS_peak_3810_lociStitched	chr11	20384851	20386005	1	1155	1397.1478	195.8338	17724	0
1_MACS_peak_11665_lociStitched	chr19	19475116	19476279	1	1164	1086.5909	223.9938	17725	0
1_MACS_peak_13448_lociStitched	chr2	137151816	137152987	1	1172	519.1043	183.1444	17726	0
1_MACS_peak_3172_lociStitched	chr10	91778419	91779585	1	1167	887.5592	183.7616	17727	0
1_MACS_peak_13538_lociStitched	chr2	160345451	160346613	1	1163	1053.1206	159.0778	17728	0
1_MACS_peak_21641_lociStitched	chr7	23578647	23579814	1	1168	970.8273	331.8948	17729	0
1_MACS_peak_15323_lociStitched	chr22	20426712	20427879	1	1168	678.3771	51.5814	17730	0
1_MACS_peak_2451_lociStitched	chr10	329627	330793	1	1167	860.6246	175.9494	17731	0
1_MACS_peak_9851_lociStitched	chr17	36293620	36294790	1	1171	820.989	426.933	17732	0
1_MACS_peak_3471_lociStitched	chr10	123152116	123153285	1	1170	591.514	123.3295	17733	0
1_MACS_peak_3850_lociStitched	chr11	30607259	30608428	1	1170	639.6768	177.1035	17734	0
1_MACS_peak_8858_lociStitched	chr16	46692521	46693687	1	1167	975.942	312.7212	17735	0
1_MACS_peak_6552_lociStitched	chr13	100632849	100634015	1	1167	727.4674	64.9462	17736	0
1_MACS_peak_12003_lociStitched	chr19	46498290	46499437	1	1148	1571.0459	198.3163	17737	0
1_MACS_peak_20389_lociStitched	chr6	32995145	32996311	1	1167	874.8498	218.625	17738	0
1_MACS_peak_6042_lociStitched	chr12	122124804	122125952	1	1149	1486.3156	143.9592	17739	0
1_MACS_peak_1082_lociStitched	chr1	108963460	108964624	1	1165	858.45	104.2944	17740	0
1_MACS_peak_16954_lociStitched	chr3	136062015	136063182	1	1168	793.2099	218.3457	17741	0
1_MACS_peak_24409_lociStitched	chr9	102971609	102972773	1	1165	995.1036	249.9108	17742	0
1_MACS_peak_12211_lociStitched	chr19	58280661	58281820	1	1160	1129.7932	161.4487	17743	0
1_MACS_peak_7113_lociStitched	chr14	81658670	81659839	1	1170	503.9559	92.5848	17744	0
1_MACS_peak_11609_lociStitched	chr19	17402860	17404026	1	1167	794.1626	163.1234	17745	0
1_MACS_peak_2235_lociStitched	chr1	226414015	226415182	1	1168	827.6364	261.5247	17746	0
1_MACS_peak_12505_lociStitched	chr2	33736895	33738062	1	1168	753.7653	198.8568	17747	0
1_MACS_peak_3086_lociStitched	chr10	80857910	80859078	1	1169	717.9696	255.6752	17748	0
1_MACS_peak_23633_lociStitched	chr8	129203257	129204425	1	1169	735.6064	285.9264	17749	0
1_MACS_peak_21123_lociStitched	chr6	131186732	131187898	1	1167	862.9566	269.929	17750	0
1_MACS_peak_14901_lociStitched	chr20	58977565	58978720	1	1156	1358.742	279.51	17751	0
1_MACS_peak_15425_lociStitched	chr22	24988403	24989571	1	1169	492.0784	85.848	17752	0
1_MACS_peak_22008_lociStitched	chr7	73426811	73427977	1	1167	700.0664	140.7362	17753	0
1_MACS_peak_11943_lociStitched	chr19	44668715	44669880	1	1166	910.9135	298.5895	17754	0
1_MACS_peak_21395_lociStitched	chr6	163826538	163827700	1	1163	915.7722	139.7886	17755	0
1_MACS_peak_13056_lociStitched	chr2	96455042	96456204	1	1163	874.1726	119.5698	17756	0
1_MACS_peak_16612_lociStitched	chr3	99325478	99326642	1	1165	902.3328	258.1752	17757	0
1_MACS_peak_15942_lociStitched	chr3	9851126	9852288	1	1163	919.9554	170.5816	17758	0
1_MACS_peak_2575_lociStitched	chr10	13278402	13279562	1	1161	1006.3	174.116	17759	0
1_MACS_peak_25021_lociStitched	chrX	29496090	29497252	1	1163	815.2592	87.9634	17760	0
1_MACS_peak_8574_lociStitched	chr16	14751417	14752582	1	1166	700.2815	156.576	17761	0
1_MACS_peak_3110_lociStitched	chr10	82167551	82168714	1	1164	925.0502	255.5111	17762	0
1_MACS_peak_25187_lociStitched	chrX	53468381	53469540	1	1160	973.7918	108.3665	17763	0
1_MACS_peak_19697_lociStitched	chr5	154569104	154570269	1	1166	771.23	235.2135	17764	0
1_MACS_peak_1239_lociStitched	chr1	144310937	144312014	1	1078	2692.6077	88.2063	17765	0
1_MACS_peak_24998_lociStitched	chrX	20533661	20534821	1	1161	902.132	85.028	17766	0
1_MACS_peak_9678_lociStitched	chr17	27037636	27038798	1	1163	867.5492	169.4196	17767	0
1_MACS_peak_17097_lociStitched	chr3	155878283	155879447	1	1165	851.3496	275.1696	17768	0
1_MACS_peak_9436_lociStitched	chr17	5697719	5698884	1	1166	638.5365	136.6545	17769	0
