REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
4_MACS_peak_15882_lociStitched	chr22	50962333	50979083	4	8819	24754.825	2147.35	550	NCAPH2,SCO2,TYMP,ODF3B	ADM2,MIOX,KLHDC7B,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	550	1
1_MACS_peak_1229_lociStitched	chr1	143461745	143468659	1	6915	26279.4226	3672.0254	551			LOC100130000	551	1
2_MACS_peak_18595_lociStitched	chr4	186507328	186514950	2	5701	24168.5998	1607.4798	552	SORBS2		PDLIM3	552	1
2_MACS_peak_3327_lociStitched	chr10	104401144	104413157	2	8610	24345.5458	1810.3591	553	TRIM8		TRIM8	553	1
3_MACS_peak_25058_lociStitched	chrX	39953168	39969420	3	12404	23326.4956	806.0992	554	BCOR		BCOR	554	1
2_MACS_peak_5580_lociStitched	chr12	69200211	69207384	2	6909	23624.9928	1111.815	555	MDM2		MDM2	555	1
7_MACS_peak_7225_lociStitched	chr14	95946005	95985978	7	18606	25810.5661	3305.7671	556		GLRX5,C14orf49,SCARNA13,SNHG10	C14orf49	556	1
1_MACS_peak_11331_lociStitched	chr19	6799265	6803715	1	4451	23841.765	1360.81	557	VAV1	SH2D3A	VAV1	557	1
1_MACS_peak_22579_lociStitched	chr7	134853071	134857451	1	4381	23698.428	1218.078	558	C7orf49	TMEM140,WDR91	C7orf49	558	1
1_MACS_peak_13359_lociStitched	chr2	128457481	128460679	1	3199	23082.2046	611.1378	559	SFT2D3	LIMS2	SFT2D3	559	1
1_MACS_peak_4246_lociStitched	chr11	67053944	67058055	1	4112	23424.8891	956.6297	560	ADRBK1,ANKRD13D	SSH3,LOC100130987	ANKRD13D	560	1
3_MACS_peak_398_lociStitched	chr1	28827242	28846256	3	9937	25752.5616	3287.5206	561	RCC1,SNHG3	TRNAU1AP	RCC1	561	1
1_MACS_peak_22668_lociStitched	chr7	148394664	148398367	1	3704	23292.9809	844.284	562	CUL1		CUL1	562	1
3_MACS_peak_4692_lociStitched	chr11	118963071	118979644	3	9947	25330.1732	2890.3312	563	HMBS,C2CD2L,H2AFX,DPAGT1	VPS11,HINFP,ABCG4,HYOU1	DPAGT1	563	1
3_MACS_peak_1823_lociStitched	chr1	184711528	184725688	3	9241	26043.072	3603.72	564	EDEM3		EDEM3	564	1
3_MACS_peak_1269_lociStitched	chr1	145501509	145517511	3	6906	26537.7168	4147.7184	565	RBM8A,PEX11B,GNRHR2	ANKRD34A,LIX1L,ITGA10,ANKRD35,POLR3GL	RBM8A	565	1
5_MACS_peak_25495_lociStitched	chrX	128902491	128921183	5	12058	24473.4356	2097.2424	566	XPNPEP2,SASH3		SASH3	566	1
2_MACS_peak_19434_lociStitched	chr5	131821684	131837644	2	12981	25068.372	2733.948	567	IRF1	IL5	IRF1	567	1
2_MACS_peak_20322_lociStitched	chr6	30684026	30691213	2	7032	24068.5443	1743.5662	568	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	568	1
1_MACS_peak_18143_lociStitched	chr4	105407622	105417324	1	9703	23958.1188	1651.2804	569	CXXC4		CXXC4	569	1
1_MACS_peak_18707_lociStitched	chr5	10248949	10251782	1	2834	22908.4879	636.8584	570	CCT5,FAM173B		CCT5	570	1
5_MACS_peak_1488_lociStitched	chr1	155900760	155922736	5	14033	27241.4496	5001.7376	571	RXFP4,KIAA0907,ARHGEF2	RIT1,SNORA42,SCARNA4	RXFP4	571	1
3_MACS_peak_13184_lociStitched	chr2	109829468	109842813	3	7851	24730.954	2495.515	572	SH3RF3		MIR4265	572	1
1_MACS_peak_17189_lociStitched	chr3	169939374	169941645	1	2272	23019.0831	793.7145	573	PRKCI	PHC3	PRKCI	573	1
1_MACS_peak_556_lociStitched	chr1	39973323	39977097	1	3775	23122.9206	898.5894	574	BMP8A	PPIEL	BMP8A	574	1
1_MACS_peak_3872_lociStitched	chr11	34072189	34075810	1	3622	22675.7883	466.0227	575	CAPRIN1		CAPRIN1	575	1
1_MACS_peak_20920_lociStitched	chr6	106439421	106446617	1	7197	23505.734	1309.672	576			PRDM1	576	1
4_MACS_peak_22504_lociStitched	chr7	128162898	128178150	4	7665	25260.3624	3065.652	577		METTL2B	METTL2B	577	1
2_MACS_peak_22272_lociStitched	chr7	101921669	101935854	2	8585	24435.081	2258.252	578	CUX1,SH2B2	MIR4285	SH2B2	578	1
2_MACS_peak_3607_lociStitched	chr11	2479688	2489509	2	5372	23700.0372	1532.076	579	KCNQ1	TRPM5	KCNQ1	579	1
3_MACS_peak_14978_lociStitched	chr21	19152066	19167696	3	11801	25033.008	2904.054	580	C21orf91		C21orf91	580	1
4_MACS_peak_24663_lociStitched	chr9	130828871	130845742	4	12644	25024.7543	2905.1862	581	SLC25A25,NAIF1	SLC25A25,LOC389791,LOC100289019,PTGES2	SLC25A25	581	1
3_MACS_peak_9204_lociStitched	chr16	81841536	81857683	3	10301	23531.0231	1432.2389	582	PLCG2		PLCG2	582	1
5_MACS_peak_15670_lociStitched	chr22	39459232	39474255	5	10235	24801.4707	2707.1446	583	APOBEC3G	APOBEC3C,APOBEC3D,APOBEC3F,APOBEC3H	APOBEC3G	583	1
3_MACS_peak_15986_lociStitched	chr3	13455244	13470503	3	6455	24661.5958	2597.0818	584	NUP210		NUP210	584	1
1_MACS_peak_16939_lociStitched	chr3	133290678	133297952	1	7275	23839.8076	1778.493	585	CDV3		CDV3	585	1
2_MACS_peak_17745_lociStitched	chr4	38124315	38135930	2	8131	23911.8005	1857.2385	586	TBC1D1		PTTG2	586	1
3_MACS_peak_4040_lociStitched	chr11	60672574	60683996	3	7848	24567.5798	2515.1244	587	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	587	1
1_MACS_peak_2080_lociStitched	chr1	211430965	211435015	1	4051	23077.71	1064.34	588	RCOR3		RCOR3	588	1
1_MACS_peak_3980_lociStitched	chr11	47787040	47790700	1	3661	22839.864	834.48	589	FNBP4		FNBP4	589	1
1_MACS_peak_4765_lociStitched	chr11	125931615	125933695	1	2081	22414.288	424.736	590	CDON		CDON	590	1
2_MACS_peak_11235_lociStitched	chr19	2468806	2480315	2	7964	24942.3048	2970.4729	591	GADD45B	TIMM13,LMNB2	GADD45B	591	1
1_MACS_peak_23057_lociStitched	chr8	33410177	33413927	1	3751	22689.375	719.625	592	RNF122	C8orf41,DUSP26	RNF122	592	1
1_MACS_peak_16951_lociStitched	chr3	135911848	135917452	1	5605	22887.2964	947.6364	593	MSL2		MSL2	593	1
1_MACS_peak_13992_lociStitched	chr2	219431989	219436281	1	4293	22968.2088	1045.5312	594	RQCD1,USP37	PLCD4	RQCD1	594	1
1_MACS_peak_12967_lociStitched	chr2	85764482	85768014	1	3533	22659.8992	767.8568	595	MAT2A	VAMP8,VAMP5,GGCX	MAT2A	595	1
1_MACS_peak_19821_lociStitched	chr5	173168920	173174308	1	5389	23002.4496	1120.1652	596			BOD1	596	1
3_MACS_peak_16877_lociStitched	chr3	128900645	128915505	3	7221	23924.6	2086.344	597	CNBP	ISY1	CNBP	597	1
2_MACS_peak_14935_lociStitched	chr20	62358232	62370993	2	9137	23863.07	2053.2449	598	ZGPAT,LIME1	TNFRSF6B,SLC2A4RG,ARFRP1	LIME1	598	1
1_MACS_peak_11221_lociStitched	chr19	2234619	2241329	1	6711	23570.888	1762.717	599	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	599	1
3_MACS_peak_6629_lociStitched	chr13	114581981	114593444	3	6641	23669.9487	1867.3227	600	FLJ44054	GAS6	FLJ44054	600	1
1_MACS_peak_13674_lociStitched	chr2	178075754	178079002	1	3249	22290.6992	492.072	601	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	601	1
1_MACS_peak_2332_lociStitched	chr1	234508264	234510529	1	2266	22572.084	815.6265	602	C1orf31		C1orf31	602	1
2_MACS_peak_9322_lociStitched	chr17	977465	985341	2	7203	22977.4424	1244.408	603	ABR		ABR	603	1
2_MACS_peak_15512_lociStitched	chr22	31884413	31893667	2	5379	23368.2008	1641.6596	604	SFI1,EIF4ENIF1		EIF4ENIF1	604	1
1_MACS_peak_11973_lociStitched	chr19	45907360	45911057	1	3698	22501.0511	787.0913	605	CD3EAP,PPP1R13L,ERCC1	ERCC2,ERCC1	CD3EAP	605	1
2_MACS_peak_23699_lociStitched	chr8	137189395	137201481	2	10205	23907.3166	2229.867	606			KHDRBS3	606	1
1_MACS_peak_14670_lociStitched	chr20	42378159	42382324	1	4166	22831.2805	1164.1175	607		GTSF1L	GTSF1L	607	1
5_MACS_peak_3407_lociStitched	chr10	112611989	112633118	5	13617	24934.3329	3298.2369	608	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	608	1
2_MACS_peak_15444_lociStitched	chr22	27005088	27014922	2	7211	23272.161	1647.195	609	CRYBB1	CRYBA4,MIAT,TPST2	CRYBB1	609	1
2_MACS_peak_21453_lociStitched	chr7	2438751	2447532	2	6907	23110.7139	1488.3795	610	CHST12	EIF3B	CHST12	610	1
1_MACS_peak_1360_lociStitched	chr1	150335478	150339713	1	4236	22995.6265	1398.397	611	RPRD2	PRPF3	RPRD2	611	1
1_MACS_peak_13655_lociStitched	chr2	175457542	175463797	1	6256	22728.168	1145.2905	612	WIPF1		WIPF1	612	1
1_MACS_peak_19332_lociStitched	chr5	118667964	118678595	1	10632	23626.3344	2092.1808	613	TNFAIP8	TNFAIP8	TNFAIP8	613	1
3_MACS_peak_3000_lociStitched	chr10	74006951	74024322	3	9088	24208.2256	2685.5566	614		ANAPC16,DDIT4,ASCC1	DDIT4	614	1
2_MACS_peak_12426_lociStitched	chr2	26463438	26469146	2	5178	22749.8048	1239.7776	615	HADHB,HADHA		HADHA	615	1
1_MACS_peak_21557_lociStitched	chr7	10978731	10981567	1	2837	22105.7692	607.7548	616	NDUFA4	PHF14	NDUFA4	616	1
1_MACS_peak_14960_lociStitched	chr21	11168070	11172509	1	4440	23883.1517	2386.4064	617			BAGE	617	1
1_MACS_peak_10304_lociStitched	chr17	62197312	62210139	1	12828	23899.2664	2444.8262	618	ERN1	SNORD104,SNORA76	ERN1	618	1
5_MACS_peak_582_lociStitched	chr1	40839245	40858505	5	12747	24887.772	3443.688	619	SMAP2	SMAP2	SMAP2	619	1
3_MACS_peak_14673_lociStitched	chr20	42569383	42585391	3	9608	24221.7048	2788.5936	620	TOX2		TOX2	620	1
2_MACS_peak_17244_lociStitched	chr3	177068582	177079235	2	7337	24343.1703	2943.4239	621			TBL1XR1	621	1
2_MACS_peak_11149_lociStitched	chr19	506003	512284	2	4523	23139.204	1741.0932	622	C19orf20	MADCAM1,CDC34,GZMM,SHC2,ODF3L2	C19orf20	622	1
1_MACS_peak_22605_lociStitched	chr7	139024236	139027490	1	3255	22614.3238	1238.147	623	C7orf55	LUC7L2	C7orf55	623	1
1_MACS_peak_18611_lociStitched	chr4	187749382	187752226	1	2845	22307.7672	934.5384	624			FAT1	624	1
1_MACS_peak_16676_lociStitched	chr3	108787939	108792856	1	4918	22545.9201	1186.9638	625	MORC1		MORC1	625	1
3_MACS_peak_16638_lociStitched	chr3	101495539	101512809	3	9500	24167.638	2813.283	626	FAM55C	NFKBIZ	FAM55C	626	1
3_MACS_peak_17615_lociStitched	chr4	9599173	9610913	3	7771	23626.75	2276.386	627		MIR548I2	MIR548I2	627	1
2_MACS_peak_2605_lociStitched	chr10	14994275	15003253	2	5458	22940.5856	1598.084	628	MEIG1,DCLRE1C		DCLRE1C	628	1
1_MACS_peak_22534_lociStitched	chr7	129588395	129593251	1	4857	22696.4584	1359.68	629	UBE2H		UBE2H	629	1
1_MACS_peak_5695_lociStitched	chr12	92755212	92760213	1	5002	22485.9963	1172.7345	630			CLLU1	630	1
1_MACS_peak_8010_lociStitched	chr15	75491584	75497617	1	6034	22594.7916	1291.062	631	C15orf39		C15orf39	631	1
3_MACS_peak_17250_lociStitched	chr3	178230515	178240939	3	7429	23653.0984	2366.248	632		KCNMB2	KCNMB2	632	1
3_MACS_peak_1857_lociStitched	chr1	192506659	192520976	3	6711	24542.2014	3270.0028	633		RGS1	RGS1	633	1
1_MACS_peak_15793_lociStitched	chr22	44419180	44423930	1	4751	22018.625	768.55	634	PARVB		PARVB	634	1
4_MACS_peak_3587_lociStitched	chr11	789105	811133	4	10334	23922.408	2713.8496	635	RPLP2,CEND1,SLC25A22,LRDD	TALDO1,SNORA52,PNPLA2,EFCAB4A,CD151,TSPAN4,PDDC1,POLR2L	SLC25A22	635	1
1_MACS_peak_17899_lociStitched	chr4	69434653	69443196	1	8544	22670.5591	1494.1707	636		UGT2B15,UGT2B17	UGT2B17	636	1
1_MACS_peak_4000_lociStitched	chr11	57433812	57437105	1	3294	22042.6834	867.0469	637	ZDHHC5	MIR130A,CLP1,TMX2,YPEL4,MED19	ZDHHC5	637	1
1_MACS_peak_20082_lociStitched	chr6	12008044	12014033	1	5990	21729.8887	555.7792	638	HIVEP1		HIVEP1	638	1
3_MACS_peak_9479_lociStitched	chr17	7474960	7488347	3	8932	23968.0848	2796.5443	639	SENP3,EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1	TNFSF12,TNFSF13,SHBG,SOX15,FXR2,SAT2	SNORA67	639	1
1_MACS_peak_4099_lociStitched	chr11	62647258	62650980	1	3723	21911.0418	750.7274	640	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	640	1
3_MACS_peak_24472_lociStitched	chr9	112904065	112925142	3	17902	25319.8001	4171.1383	641	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	641	1
2_MACS_peak_15123_lociStitched	chr21	37906502	37915855	2	4919	23542.4363	2404.6563	642	CLDN14		CLDN14	642	1
1_MACS_peak_14954_lociStitched	chr21	9963185	9969441	1	6257	24125.6384	2990.9936	643	LOC100132288		LOC100132288	643	1
2_MACS_peak_4681_lociStitched	chr11	118738520	118744184	2	5468	22192.6848	1066.5312	644		CXCR5,BCL9L	CXCR5	644	1
1_MACS_peak_1480_lociStitched	chr1	155530997	155534741	1	3745	22257.7056	1155.7728	645	LOC645676,ASH1L	MSTO1	ASH1L	645	1
1_MACS_peak_14608_lociStitched	chr20	35722756	35725468	1	2713	21781.428	683.9664	646	RBL1		RBL1	646	1
3_MACS_peak_15074_lociStitched	chr21	34746371	34757219	3	6178	23519.5488	2423.4432	647		IFNAR1,IFNGR2	IFNGR2	647	1
1_MACS_peak_19169_lociStitched	chr5	88565757	88569770	1	4014	22022.5414	938.6407	648			MEF2C	648	1
1_MACS_peak_22671_lociStitched	chr7	148579586	148582923	1	3338	21926.7596	849.6002	649	EZH2		EZH2	649	1
1_MACS_peak_11230_lociStitched	chr19	2393347	2396206	1	2860	21897.081	867.1347	650	TMPRSS9	TIMM13	TMPRSS9	650	1
5_MACS_peak_18693_lociStitched	chr5	6711530	6738311	5	10029	24708.1506	3679.7094	651	PAPD7	PAPD7	PAPD7	651	1
1_MACS_peak_23876_lociStitched	chr9	6680386	6684189	1	3804	21833.7836	820.3071	652		KDM4C,GLDC	GLDC	652	1
3_MACS_peak_9685_lociStitched	chr17	27219464	27230932	3	8688	23168.8004	2159.4244	653	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	653	1
2_MACS_peak_17527_lociStitched	chr4	2413486	2421594	2	5365	22741.3184	1748.0848	654	LOC402160,ZFYVE28	RNF4,ZFYVE28	ZFYVE28	654	1
2_MACS_peak_3582_lociStitched	chr11	692089	697138	2	4989	21901.0473	919.4229	655	TMEM80,DEAF1	EPS8L2	TMEM80	655	1
2_MACS_peak_25629_lociStitched	chrX	153189435	153200749	2	6948	21972.9194	1001.289	656	ARHGAP4,NAA10,RENBP	AVPR2,TMEM187,MIR3202-1,L1CAM,HCFC1,MIR3202-2	ARHGAP4	656	1
2_MACS_peak_19294_lociStitched	chr5	112256393	112266698	2	7501	22820.4225	1862.1135	657	REEP5	DCP2	REEP5	657	1
2_MACS_peak_39_lociStitched	chr1	1708695	1714953	2	5860	22237.1772	1283.5158	658	NADK	SLC35E2,NADK	NADK	658	1
2_MACS_peak_8234_lociStitched	chr15	91472275	91479571	2	6440	22389.2352	1445.3376	659	UNC45A,HDDC3	FES,MAN2A2,RCCD1	HDDC3	659	1
1_MACS_peak_698_lociStitched	chr1	46766918	46771636	1	4719	21714.1232	774.6956	660	UQCRH,LRRC41	NSUN4	UQCRH	660	1
3_MACS_peak_2466_lociStitched	chr10	1089298	1103715	3	6462	22816.3442	1926.1112	661	IDI2-AS1,WDR37,IDI1	IDI2	IDI1	661	1
2_MACS_peak_21660_lociStitched	chr7	25979879	25992173	2	6872	22831.1874	1948.599	662	MIR148A		MIR148A	662	1
1_MACS_peak_375_lociStitched	chr1	27815458	27817873	1	2416	21480.942	625.002	663	WASF2		WASF2	663	1
1_MACS_peak_2358_lociStitched	chr1	235665714	235669567	1	3854	21788.715	965.1765	664	B3GALNT2		B3GALNT2	664	1
1_MACS_peak_22406_lociStitched	chr7	115849944	115852693	1	2750	21515.5983	699.6205	665	TES	TES	TES	665	1
3_MACS_peak_500_lociStitched	chr1	36614008	36627403	3	8433	23165.313	2356.1805	666	MAP7D1,TRAPPC3	COL8A2	MAP7D1	666	1
1_MACS_peak_192_lociStitched	chr1	16160004	16163450	1	3447	21618.1364	813.9452	667	FLJ37453	SPEN,UQCRHL	SPEN	667	1
1_MACS_peak_9035_lociStitched	chr16	67594873	67601549	1	6677	21947.35	1143.5988	668	CTCF	FAM65A	CTCF	668	1
1_MACS_peak_2630_lociStitched	chr10	17269150	17274832	1	5683	21891.0414	1111.3992	669	VIM	TRDMT1	VIM	669	1
3_MACS_peak_4772_lociStitched	chr11	126173028	126189632	3	9406	23776.928	3021.928	670	DCPS	FOXRED1,TIRAP,ST3GAL4,SRPR,FLJ39051	DCPS	670	1
2_MACS_peak_10628_lociStitched	chr17	80249721	80257151	2	4515	22261.766	1507.547	671		CSNK1D,CD7,SECTM1	CSNK1D	671	1
1_MACS_peak_2480_lociStitched	chr10	3824422	3828839	1	4418	21477.2208	724.388	672	KLF6		KLF6	672	1
2_MACS_peak_10481_lociStitched	chr17	74476199	74482297	2	4557	21780.2266	1029.9522	673	RHBDF2	AANAT,PRCD,UBE2O	RHBDF2	673	1
1_MACS_peak_23835_lociStitched	chr9	3524627	3528112	1	3486	21481.54	737.0775	674	RFX3		RFX3	674	1
1_MACS_peak_12792_lociStitched	chr2	65140089	65146934	1	6846	22466.659	1724.94	675	LOC400958		LOC400958	675	1
1_MACS_peak_14636_lociStitched	chr20	37518493	37523112	1	4620	21780.4326	1094.2411	676	PPP1R16B	FAM83D	FAM83D	676	1
1_MACS_peak_747_lociStitched	chr1	53101209	53104582	1	3374	21617.557	937.694	677	FAM159A	GPX7	FAM159A	677	1
3_MACS_peak_17176_lociStitched	chr3	169656802	169668077	3	8217	23433.96	2773.65	678	SAMD7,LOC100128164	SEC62	LOC100128164	678	1
1_MACS_peak_9113_lociStitched	chr16	70555563	70559589	1	4027	21276.6048	622.017	679	SF3B3,COG4	SNORD111B,MIR3647,SNORD111	SF3B3	679	1
5_MACS_peak_19660_lociStitched	chr5	150513145	150538087	5	15034	24782.3712	4142.8662	680	ANXA6		ANXA6	680	1
1_MACS_peak_13898_lociStitched	chr2	204568572	204573550	1	4979	21804.1378	1174.808	681	CD28		CD28	681	1
1_MACS_peak_248_lociStitched	chr1	22107351	22110668	1	3318	21397.967	776.178	682	USP48	LDLRAD2	USP48	682	1
1_MACS_peak_13675_lociStitched	chr2	178127229	178130936	1	3708	21261.8692	666.8893	683	NFE2L2	HNRNPA3,MIR3128	NFE2L2	683	1
1_MACS_peak_24234_lociStitched	chr9	86593649	86597015	1	3367	21535.668	955.6074	684	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	684	1
1_MACS_peak_1447_lociStitched	chr1	154830979	154834244	1	3266	21704.7405	1152.545	685	KCNN3		KCNN3	685	1
1_MACS_peak_24598_lociStitched	chr9	127047413	127050298	1	2886	21076.656	547.2845	686	NEK6	NEK6	NEK6	686	1
2_MACS_peak_22547_lociStitched	chr7	130789993	130796505	2	6488	22199.408	1679.4448	687	MKLN1,FLJ43663		FLJ43663	687	1
1_MACS_peak_19077_lociStitched	chr5	75696877	75702365	1	5489	21887.2416	1383.5248	688	IQGAP2		IQGAP2	688	1
1_MACS_peak_12064_lociStitched	chr19	49375209	49380450	1	5242	21593.9682	1158.7851	689	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	689	1
2_MACS_peak_22701_lociStitched	chr7	150125372	150133859	2	5698	22779.108	2367.0243	690	LOC285972	ZNF775,LOC728743,GIMAP8	LOC285972	690	1
1_MACS_peak_15204_lociStitched	chr21	44780356	44783079	1	2724	21212.7146	804.6465	691			SIK1	691	1
3_MACS_peak_900_lociStitched	chr1	75596272	75611574	3	14033	22524.544	2131.5686	692	LHX8		LHX8	692	1
1_MACS_peak_22396_lociStitched	chr7	113723842	113728407	1	4566	21564.6035	1175.944	693	FOXP2		FOXP2	693	1
1_MACS_peak_15133_lociStitched	chr21	38737515	38741176	1	3662	21177.0545	791.5082	694	DYRK1A		DYRK1A	694	1
1_MACS_peak_14874_lociStitched	chr20	56253078	56258955	1	5878	21550.3713	1175.9877	695	PMEPA1		PMEPA1	695	1
3_MACS_peak_14306_lociStitched	chr20	5092499	5109097	3	8105	23444.675	3092.2074	696	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	696	1
1_MACS_peak_15935_lociStitched	chr3	9436888	9441374	1	4487	21339.902	1020.565	697	SETD5,LOC440944	THUMPD3	LOC440944	697	1
1_MACS_peak_17948_lociStitched	chr4	76023371	76029267	1	5897	21562.8512	1244.056	698			PARM1	698	1
4_MACS_peak_12043_lociStitched	chr19	48824364	48837996	4	9226	23058.528	2741.3952	699	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	699	1
1_MACS_peak_13508_lociStitched	chr2	153572914	153576312	1	3399	20985.0286	711.5412	700	ARL6IP6,PRPF40A		ARL6IP6	700	1
3_MACS_peak_9887_lociStitched	chr17	37925160	37937797	3	11502	22358.6441	2109.1153	701	IKZF3	GRB7,C17orf37	GRB7	701	1
1_MACS_peak_12161_lociStitched	chr19	55764285	55772117	1	7833	21705.6048	1471.6328	702	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	702	1
1_MACS_peak_15941_lociStitched	chr3	9833521	9835762	1	2242	20785.7232	557.3367	703	ARPC4,ARPC4-TTLL3,TADA3	OGG1,TTLL3,CAMK1,RPUSD3	ARPC4	703	1
2_MACS_peak_11479_lociStitched	chr19	12713957	12725740	2	6687	22166.1796	1959.5129	704	ZNF791,ZNF490		ZNF490	704	1
2_MACS_peak_11486_lociStitched	chr19	12844053	12849240	2	4388	21332.0562	1130.2473	705	ASNA1,C19orf43	BEST2,FBXW9,SNORD41,TNPO2,HOOK2	C19orf43	705	1
2_MACS_peak_405_lociStitched	chr1	28968302	28976310	2	5167	21616.7952	1423.8224	706	RNU11,TAF12	RAB42,GMEB1	TAF12	706	1
3_MACS_peak_20817_lociStitched	chr6	88626944	88637018	3	7809	22137.615	1947.3042	707			SPACA1	707	1
1_MACS_peak_14540_lociStitched	chr20	32580054	32583845	1	3792	21076.8227	890.885	708	RALY		RALY	708	1
2_MACS_peak_2290_lociStitched	chr1	230238506	230247156	2	7081	22467.51	2291.385	709	GALNT2		GALNT2	709	1
1_MACS_peak_19899_lociStitched	chr5	179124534	179127558	1	3025	20908.2384	754.1856	710	CANX	MAML1,CBY3	CANX	710	1
2_MACS_peak_5258_lociStitched	chr12	46119631	46132482	2	9631	21935.3719	1785.0039	711	ARID2,LOC400027		ARID2	711	1
1_MACS_peak_10041_lociStitched	chr17	43660570	43664368	1	3799	20998.7622	870.5016	712		MGC57346,LOC644172	LOC644172	712	1
1_MACS_peak_23095_lociStitched	chr8	38237232	38244971	1	7740	21584.8449	1470.41	713	LETM2,WHSC1L1		WHSC1L1	713	1
1_MACS_peak_16748_lociStitched	chr3	119040627	119043296	1	2670	20648.9854	555.152	714	ARHGAP31		ARHGAP31	714	1
4_MACS_peak_4150_lociStitched	chr11	64845549	64864869	4	9035	23145.36	3062.22	715	ZFPL1,C11orf2,CDCA5	SAC3D1,TM7SF2,MRPL49,NAALADL1,ZNHIT2,FAU,SYVN1	ZFPL1	715	1
3_MACS_peak_2441_lociStitched	chr1	249112476	249121794	3	7601	22849.5996	2794.4682	716	MIR3124,SH3BP5L	ZNF672,ZNF692	SH3BP5L	716	1
3_MACS_peak_5448_lociStitched	chr12	56726566	56734233	3	6995	21527.4026	1498.1318	717	IL23A,PAN2	CS,CNPY2,STAT2,APOF	IL23A	717	1
1_MACS_peak_17801_lociStitched	chr4	42657377	42660302	1	2926	20609.55	607.815	718	ATP8A1		ATP8A1	718	1
1_MACS_peak_321_lociStitched	chr1	25967624	25970361	1	2738	20791.8942	797.2881	719	MAN1C1		MAN1C1	719	1
5_MACS_peak_5456_lociStitched	chr12	57021996	57040861	5	11528	23422.784	3429.657	720	BAZ2A,ATP5B,SNORD59B,SNORD59A	PTGES3	BAZ2A	720	1
3_MACS_peak_7865_lociStitched	chr15	65587547	65598118	3	5539	21776.26	1835.1256	721		PARP16	PARP16	721	1
1_MACS_peak_24388_lociStitched	chr9	100744449	100748029	1	3581	20320.796	398.454	722	ANP32B	HEMGN	ANP32B	722	1
3_MACS_peak_11655_lociStitched	chr19	19050213	19061473	3	8676	21779.092	1890.554	723	HOMER3	DDX49,GDF1,COPE,HOMER3	HOMER3	723	1
3_MACS_peak_18290_lociStitched	chr4	129724281	129741290	3	7812	22118.5036	2279.206	724	PHF17		PHF17	724	1
3_MACS_peak_24015_lociStitched	chr9	35066485	35080704	3	7892	22322.4081	2506.8097	725	VCP,FANCG	C9orf131,PIGO,STOML2,KIAA1539	VCP	725	1
1_MACS_peak_7998_lociStitched	chr15	75299390	75303273	1	3884	20604.7512	789.4139	726	SCAMP5	PPCDC,RPP25	SCAMP5	726	1
1_MACS_peak_14981_lociStitched	chr21	19190299	19193148	1	2850	20289.1535	482.3357	727	C21orf91		C21orf91	727	1
1_MACS_peak_24523_lociStitched	chr9	117146509	117151326	1	4818	20952.0232	1160.897	728	AKNA		AKNA	728	1
1_MACS_peak_3891_lociStitched	chr11	35159853	35168519	1	8667	21937.1124	2147.4348	729	CD44		CD44	729	1
2_MACS_peak_12232_lociStitched	chr19	59065380	59071938	2	5650	21178.4052	1419.1512	730	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	UBE2M	730	1
1_MACS_peak_10760_lociStitched	chr18	12701726	12704147	1	2422	20211.2343	468.2214	731	PSMG2,CEP76	SPIRE1	PSMG2	731	1
2_MACS_peak_24525_lociStitched	chr9	117210565	117216159	2	5110	20919.8818	1178.6558	732	DFNB31		DFNB31	732	1
1_MACS_peak_19380_lociStitched	chr5	126111349	126116015	1	4667	20642.8506	914.0694	733	LMNB1		LMNB1	733	1
2_MACS_peak_21868_lociStitched	chr7	48124381	48129830	2	4805	20757.9655	1090.3449	734	UPP1	C7orf57	UPP1	734	1
