GENE_ID	locusLine	bin_1_JJN3_jia.bam
NR_037409	chr17(.):72739751-72749838	1.1585
NM_017728	chr17(.):72767621-72840922	0.0744
NM_015654	chr17(.):72761685-72777470	0.2084
NM_024599	chr17(.):74461974-74502509	0.9178
NM_134268	chr17(.):74518439-74538782	0.0533
NM_001166579	chr17(.):74444432-74471199	0.18
NM_001088	chr17(.):74458629-74471199	0.0905
NM_001005498	chr17(.):74461974-74488991	0.6284
NM_001077620	chr17(.):74531120-74546458	0.0423
NR_033357	chr17(.):74518667-74546458	0.0507
NM_001008529	chr17(.):74670650-74712056	0.0795
NM_003016	chr17(.):74725198-74738493	1.9959
NR_030366	chr17(.):74727531-74737630	2.596
NM_001080510	chr17(.):74717949-74734962	2.6164
NM_024311	chr17(.):74728782-74780338	0.5965
NM_001113495	chr17(.):75466324-75501678	0.0957
NM_001113493	chr17(.):75364271-75501678	0.4052
NM_001113496	chr17(.):75441612-75501678	0.2028
NM_001113494	chr17(.):75367164-75501678	0.405
NR_036200	chr17(.):75388065-75398136	0.0534
NM_152468	chr17(.):76121858-76144049	1.5318
NM_007267	chr17(.):76103998-76133488	1.1999
NM_001127198	chr17(.):76103998-76129861	1.3593
NM_001010982	chr17(.):76178436-76208782	0.1754
NM_001012270	chr17(.):76205276-76226716	0.1762
NM_003258	chr17(.):76165159-76188285	0.8303
NM_004710	chr17(.):76159670-76174009	1.8678
NR_002219	chr17(.):76205320-76225783	0.181
NM_001145526	chr17(.):76178442-76208782	0.1754
NR_027083	chr17(.):76178397-76198641	0.2395
NM_018181	chr18(.):56525060-56658709	0.3664
NM_000633	chr18(.):60785578-60991613	1.2123
NM_001083625	chr18(.):9131757-9290206	0.5108
NM_002828	chr18(.):12788246-12889334	0.4658
NM_080423	chr18(.):12780482-12889334	0.4378
NM_080422	chr18(.):12780479-12889334	0.4378
NM_001130110	chr18(.):42255137-42462379	0.594
NM_015559	chr18(.):42255862-42653475	0.3666
NM_003199	chr18(.):52884561-53260860	0.3879
NM_006785	chr18(.):56333617-56422370	0.388
NM_052947	chr18(.):56143481-56301189	0.2344
NM_173207	chr18(.):3442607-3463406	1.5461
NM_173209	chr18(.):3444972-3463406	1.7356
NM_173210	chr18(.):3446590-3463406	1.89
NM_174886	chr18(.):3407071-3463406	0.6079
NM_003244	chr18(.):3445171-3463406	1.7535
NM_173208	chr18(.):3445030-3463406	1.7407
NM_173211	chr18(.):3448771-3463406	1.301
NM_021074	chr18(.):9097627-9139343	2.1011
NM_003574	chr18(.):9908954-9965018	0.6598
NM_032243	chr18(.):9880722-9893156	0.0726
NM_001100619	chr18(.):20710726-20845434	0.4425
NR_023359	chr18(.):20709527-20845434	0.4396
NM_138375	chr18(.):20730788-20845434	0.2307
NM_001003652	chr18(.):45354465-45462512	0.4267
NM_005901	chr18(.):45354465-45461926	0.4286
NM_001135937	chr18(.):45354465-45462515	0.4267
NM_005904	chr18(.):46441222-46482081	3.2797
NM_001190823	chr18(.):46441222-46474177	2.1829
NM_001190822	chr18(.):46441222-46480703	3.3906
NM_016626	chr18(.):48695919-48729051	1.3921
NM_017742	chr18(.):60185657-60250818	0.7448
NM_002035	chr18(.):60989970-61039506	0.2502
NM_000657	chr18(.):60980186-60991613	3.9484
NM_175907	chr18(.):72904277-72926281	7.0959
NM_005786	chr18(.):72917730-73006901	1.8912
NM_001039846	chr19(.):2091867-2104583	0.7933
NM_019112	chr19(.):1035101-1070570	0.7868
NM_194460	chr19(.):642525-668233	1.2295
NM_020695	chr19(.):1810244-1853452	0.5066
NM_001319	chr19(.):1936160-1986336	0.5837
NM_015898	chr19(.):4040215-4071816	0.9014
NM_205843	chr19(.):3354615-3468603	0.4603
NM_005597	chr19(.):3361572-3468603	0.287
NM_024038	chr19(.):12836453-12850529	1.024
NM_014975	chr19(.):12944258-12990766	0.0784
NM_052876	chr19(.):13224108-13256959	0.3823
NM_021235	chr19(.):16467407-16587762	0.4499
NM_006387	chr19(.):16623699-16658263	0.346
NM_000923	chr19(.):18313770-18364010	0.1595
NM_001398	chr19(.):39301061-39327497	0.3602
NM_007040	chr19(.):41765119-41818811	1.0102
NM_144732	chr19(.):41763390-41818811	0.9797
NM_015168	chr19(.):47562446-47622009	1.3861
NM_001145713	chr19(.):47629079-47718893	0.2318
NR_027280	chr19(.):47629114-47718893	0.2319
NR_004401	chr19(.):49136295-49190502	0.6293
NM_152359	chr19(.):50189406-50221988	0.0609
NM_001136052	chr19(.):50189400-50221988	0.061
NM_006184	chr19(.):49398306-49431540	0.1947
NM_005035	chr19(.):612222-638568	0.2559
NM_020637	chr19(.):634925-648604	0.127
NM_214710	chr19(.):680545-700461	0.1843
NM_002579	chr19(.):703952-753330	0.0681
NM_005860	chr19(.):671388-688392	0.4366
NM_024100	chr19(.):979327-999569	0.5294
NM_004368	chr19(.):1021297-1044064	1.3191
NM_033420	chr19(.):1004649-1026141	0.6158
NM_138690	chr19(.):995436-1014723	0.1308
NM_014963	chr19(.):1102632-1179282	0.7998
NM_012292	chr19(.):1062173-1091627	0.6299
NM_001100122	chr19(.):1102632-1137273	0.938
NM_001280	chr19(.):1264266-1278171	2.5271
NM_017914	chr19(.):1270519-1284243	1.2219
NM_177401	chr19(.):1243551-1264142	1.5039
NM_001001975	chr19(.):1236748-1249824	1.8594
NM_001405	chr19(.):1281167-1304944	0.1002
NM_152769	chr19(.):1224946-1242990	0.7129
NM_000455	chr19(.):1200797-1233434	0.6809
NR_027271	chr19(.):1262469-1275259	1.6057
NR_023313	chr19(.):1264266-1279809	2.273
NM_138813	chr19(.):1777073-1817270	0.0908
NM_001178002	chr19(.):1777073-1817199	0.0907
NR_031730	chr19(.):1811157-1821237	0.1736
NR_034114	chr19(.):1817087-1829542	0.0761
NM_031918	chr19(.):1847397-1868564	3.1572
NM_138422	chr19(.):1900416-1918446	0.3524
NR_033400	chr19(.):1947525-1959548	0.0594
NM_001130111	chr19(.):1871974-1890518	0.596
NM_079834	chr19(.):1900372-1931012	0.2464
NM_017572	chr19(.):2032469-2056243	0.9486
NM_017797	chr19(.):1980446-2020702	0.1937
NM_130807	chr19(.):2066034-2101269	0.4702
NM_004152	chr19(.):2264519-2278487	2.062
NM_018049	chr19(.):2228154-2241328	1.7443
NM_000479	chr19(.):2244112-2257072	0.7561
NM_198532	chr19(.):2269630-2287181	1.3274
NR_031596	chr19(.):2229060-2239148	2.0128
NM_007165	chr19(.):2231815-2253678	1.0958
NM_144616	chr19(.):2247249-2261422	0.7969
NM_001101391	chr19(.):2284773-2313156	0.1173
NR_036207	chr19(.):2245637-2255717	0.156
NM_032737	chr19(.):2423163-2461958	0.654
NM_012458	chr19(.):2420621-2432875	1.0505
NM_015675	chr19(.):2471122-2483257	2.5547
NM_004230	chr19(.):10327108-10346948	1.0099
NR_036206	chr19(.):10336088-10346161	1.2048
NM_001544	chr19(.):10392649-10404198	0.7731
NM_001031734	chr19(.):10415890-10431691	0.2094
NM_015956	chr19(.):10357639-10375721	0.4174
NM_001103167	chr19(.):10410478-10425233	0.0668
NM_003259	chr19(.):10395654-10412454	0.5846
NM_000201	chr19(.):10376516-10402291	1.4885
NM_012289	chr19(.):10591795-10618481	1.0948
NM_006202	chr19(.):10558632-10585307	0.0617
NM_203500	chr19(.):10591795-10619054	1.0736
NM_001166215	chr19(.):10618417-10633668	0.0751
NM_030760	chr19(.):10618417-10633126	0.0764
NR_031603	chr19(.):10657797-10667880	0.2159
NM_032885	chr19(.):10649646-10669094	0.5393
NM_001080997	chr19(.):12931296-12946207	0.0829
NM_013312	chr19(.):12868816-12891434	0.6482
NM_004317	chr19(.):12843305-12864137	0.7121
NM_181738	chr19(.):12906426-12917694	0.7213
NM_017682	chr19(.):12858406-12874271	0.0713
NM_002229	chr19(.):12897309-12909125	5.8553
NM_031429	chr19(.):12931295-12951230	0.102
NM_006397	chr19(.):12912427-12929462	0.3753
NM_005809	chr19(.):12902633-12917694	2.6048
NM_017722	chr19(.):13210713-13232463	0.8846
NM_001136035	chr19(.):13210713-13232563	0.8816
NM_005583	chr19(.):13204843-13218974	0.7066
NM_003765	chr19(.):13250223-13265987	2.72
NM_004907	chr19(.):13256281-13270718	3.2552
NM_023072	chr19(.):13901273-13948044	0.1643
NR_029613	chr19(.):13980512-13990622	0.0699
NR_036515	chr19(.):13940329-13952103	2.3069
NM_001098622	chr19(.):13982949-13996571	0.2245
NR_030179	chr19(.):13980688-13990825	0.0736
NR_029497	chr19(.):13942100-13952173	2.7497
NR_029495	chr19(.):13942400-13952473	3.0437
NR_029501	chr19(.):13942253-13952331	2.9058
NM_005370	chr19(.):16217489-16249445	0.6503
NM_001145160	chr19(.):16173316-16218813	0.8028
NR_024335	chr19(.):16139522-16157918	0.0779
NR_024336	chr19(.):16140288-16157918	0.0802
NM_003290	chr19(.):16182134-16218813	0.9731
NM_016270	chr19(.):16430650-16443339	2.5874
NM_024881	chr19(.):16655647-16688193	0.2428
NM_004831	chr19(.):16680717-16744015	1.2685
NM_001145305	chr19(.):18362905-18390319	0.0798
NR_036155	chr19(.):18387886-18397971	3.3845
NM_012321	chr19(.):18412716-18439001	0.4147
NM_005354	chr19(.):18385562-18397432	2.8888
NR_036575	chr19(.):18355759-18371229	0.0677
NM_003367	chr19(.):35754895-35775718	1.5777
NM_015925	chr19(.):35734558-35763867	1.2729
NM_152481	chr19(.):35710703-35724628	0.05
NM_021175	chr19(.):35768409-35781045	0.0499
NM_001199216	chr19(.):35777988-35809709	0.0431
NM_144987	chr19(.):36228427-36241336	2.1591
NM_019104	chr19(.):36234511-36250420	1.4666
NM_144617	chr19(.):36240469-36252930	0.8331
NM_052948	chr19(.):36261416-36284724	0.1772
NM_024660	chr19(.):36225150-36238351	1.9559
NM_014727	chr19(.):36203920-36234779	1.2101
NM_014383	chr19(.):36198829-36212940	1.5686
NM_001039887	chr19(.):36244043-36265077	0.5123
NM_172341	chr19(.):36231493-36242903	2.3608
NM_006149	chr19(.):39287310-39308740	0.0509
NM_012237	chr19(.):39364194-39395463	0.2902
NM_001005335	chr19(.):39322027-39347979	2.527
NM_001001716	chr19(.):39385614-39404534	0.3862
NM_001533	chr19(.):39322027-39345617	2.7476
NM_001193286	chr19(.):39364194-39395502	0.2899
NR_034146	chr19(.):39364194-39389795	0.1164
NM_001195833	chr19(.):39353471-39373919	0.4377
NM_003407	chr19(.):39892486-39905045	6.1576
NM_003169	chr19(.):39931287-39972308	0.3577
NM_001130825	chr19(.):39931185-39972308	0.3576
NM_019088	chr19(.):39871269-39886679	0.6488
NM_017592	chr19(.):39876962-39896203	2.1734
NM_001020	chr19(.):39918846-39931618	0.6101
NM_022835	chr19(.):39898749-39924055	1.1491
NM_001699	chr19(.):41720107-41772671	0.7004
NM_052848	chr19(.):41811093-41835788	0.6696
NM_001098506	chr19(.):42077530-42098197	0.062
NM_001039213	chr19(.):45197420-45218986	0.0706
NM_012116	chr19(.):45276125-45308903	0.0699
NM_005178	chr19(.):45246977-45268301	2.2876
NM_005628	chr19(.):47273139-47296842	2.8023
NM_001145144	chr19(.):47273139-47295545	2.9617
NM_013403	chr19(.):47217767-47254720	1.0282
NM_001039885	chr19(.):47244302-47266832	0.9904
NM_001145145	chr19(.):47273139-47293134	3.3084
NM_004069	chr19(.):47336422-47359203	0.2763
NR_024258	chr19(.):47328841-47338961	0.0708
NM_178511	chr19(.):47773141-47783980	0.6045
NM_001127240	chr19(.):47719080-47741023	3.381
NM_014417	chr19(.):47719078-47739451	3.6333
NM_015603	chr19(.):47754730-47780210	0.6859
NR_036159	chr19(.):47725200-47735276	7.2404
NR_036158	chr19(.):47725198-47735278	7.2376
NM_144577	chr19(.):48794708-48828332	0.6439
NM_018273	chr19(.):48830615-48872186	0.7604
NM_012451	chr19(.):48862650-48884634	0.656
NM_001425	chr19(.):48823628-48838810	3.2686
NM_153608	chr19(.):48769653-48795863	0.0668
NM_017708	chr19(.):49098856-49121694	0.0824
NM_020126	chr19(.):49117547-49138662	0.8737
NM_001352	chr19(.):49128816-49145639	1.568
NM_133498	chr19(.):49104999-49115971	0.0605
NM_000979	chr19(.):49113587-49127433	0.5135
NM_001217	chr19(.):49136271-49154451	1.6698
NM_145807	chr19(.):49159663-49181264	0.1289
NM_016246	chr19(.):49311273-49344934	0.4613
NM_014330	chr19(.):49370648-49384319	2.9138
NM_001161354	chr19(.):49335353-49376884	0.6543
NM_003323	chr19(.):49379221-49406996	0.2893
NM_001197122	chr19(.):50157825-50174132	0.7838
NM_001040668	chr19(.):50163398-50182173	1.9816
NR_033397	chr19(.):50175495-50196704	1.2553
NM_001101340	chr19(.):50186941-50199247	0.0634
NM_021228	chr19(.):50140381-50166906	0.7387
NM_006270	chr19(.):50133551-50148400	1.2275
NM_001098632	chr19(.):50367296-50385644	2.3888
NM_032375	chr19(.):50367296-50385578	2.397
NM_001098633	chr19(.):50367296-50385612	2.3929
NM_017432	chr19(.):50349415-50368999	0.9405
NM_001168222	chr19(.):50375681-50397007	1.6377
NM_007254	chr19(.):50359459-50375822	0.699
NM_152899	chr19(.):50387913-50405147	1.0034
NM_012068	chr19(.):50426958-50442193	1.2568
NM_001193646	chr19(.):50427399-50442193	1.2891
NM_002287	chr19(.):54860234-54881721	1.3863
NM_012276	chr19(.):54839691-54855421	0.0613
NM_021250	chr19(.):54813352-54829409	0.053
NM_181879	chr19(.):54817552-54829368	0.0554
NM_002288	chr19(.):55009012-55026897	0.493
NM_001005367	chr19(.):54921634-54953054	0.0679
NM_198988	chr19(.):54967978-54979894	2.175
NM_145057	chr19(.):54971209-54989422	1.4549
NM_052925	chr19(.):54955064-54978196	1.7467
NM_152600	chr19(.):56083890-56097211	0.1215
NM_032836	chr19(.):56097736-56115893	1.1025
NM_007279	chr19(.):56160415-56191082	1.1403
NM_207115	chr19(.):56147391-56159836	2.3347
NM_153219	chr19(.):56106729-56119504	2.3522
NM_203374	chr19(.):56127106-56140941	0.3111
NM_016535	chr19(.):56149985-56161989	2.6965
NM_013301	chr19(.):56153953-56169526	2.9706
NM_001163423	chr19(.):56148462-56159836	2.5421
NM_016202	chr19(.):56148417-56159836	2.5326
NM_001130072	chr19(.):56181560-56212133	0.2509
NM_001130071	chr19(.):56182990-56212133	0.2575
NM_001195605	chr19(.):56119958-56134907	0.0703
NM_198458	chr19(.):58860724-58879120	0.294
NM_001129730	chr19(.):58873989-58897389	0.538
NR_015380	chr19(.):58858335-58871549	0.1333
NM_001195135	chr19(.):58902456-58913446	0.2381
NM_173548	chr19(.):58915062-58934692	0.3
NM_130786	chr19(.):58853171-58869865	0.1152
NM_001009	chr19(.):58893635-58911171	1.1168
NM_005762	chr19(.):59050835-59067082	1.1104
NR_027334	chr19(.):59065552-59091164	1.7079
NM_014453	chr19(.):59057932-59071486	2.0289
NM_003422	chr19(.):59068283-59089942	1.7644
NM_198426	chr19(.):59057932-59071355	2.0433
NM_003969	chr19(.):59062078-59075343	2.0693
NM_012254	chr19(.):59004699-59028432	0.3837
NR_026052	chr19(.):59081765-59100762	0.8905
NM_032792	chr19(.):59019896-59035921	0.8513
NM_031229	chr20(.):383708-416610	0.6035
NM_052865	chr20(.):17944761-17976762	1.023
NM_177996	chr20(.):34695347-34825721	0.1186
NM_015568	chr20(.):37429347-37556667	0.7258
NM_032883	chr20(.):42539781-42703254	0.4252
NM_001098798	chr20(.):42569535-42703254	0.4641
NM_001098797	chr20(.):42538491-42703254	0.4225
NM_022104	chr20(.):44558316-44581662	1.0956
NM_183048	chr20(.):45833380-45990474	0.4947
NM_001161841	chr20(.):46281149-46420360	0.3158
NM_018837	chr20(.):46281149-46419808	0.3169
NM_199203	chr20(.):48692660-48775335	0.2872
NM_181442	chr20(.):49501882-49552527	0.6547
NR_002785	chr20(.):57388972-57430958	0.1107
NM_024958	chr20(.):322369-340512	0.3042
NM_021158	chr20(.):356307-383203	1.2149
NM_012261	chr20(.):9490270-9516171	1.0067
NM_000214	chr20(.):10613331-10659694	0.6362
NR_003045	chr20(.):17938352-17948589	0.4956
NM_152227	chr20(.):17917243-17954490	0.9182
NM_014426	chr20(.):17917243-17954154	0.9251
NM_013248	chr20(.):23326372-23340408	1.9835
NM_022482	chr20(.):23340020-23358683	0.8857
NR_027451	chr20(.):34628539-34643882	1.0121
NM_030919	chr20(.):37549954-37586703	0.218
NM_001134771	chr20(.):44645328-44693789	0.0618
NM_022095	chr20(.):44572291-44605833	0.9111
NM_004994	chr20(.):44632546-44650200	0.0955
NR_024594	chr20(.):45942245-45954498	0.0825
NM_005194	chr20(.):48802375-48814212	3.6611
NM_014484	chr20(.):49570362-49582820	0.4814
NM_003859	chr20(.):49546404-49580060	1.0811
NM_006526	chr20(.):52178609-52204636	1.1472
NM_080426	chr20(.):57461425-57491250	2.0495
NR_003259	chr20(.):57459179-57491247	1.9099
NM_001077489	chr20(.):57461424-57491250	2.0494
NM_001077490	chr20(.):57423035-57491250	0.9609
NM_001077488	chr20(.):57461768-57491250	2.0729
NM_016592	chr20(.):57409794-57491250	0.8142
NM_012384	chr20(.):62213954-62263381	0.6172
NM_032957	chr20(.):62284646-62332601	0.2171
NM_001083113	chr20(.):62333793-62372494	1.3158
NM_181485	chr20(.):62334379-62372494	1.3342
NM_017806	chr20(.):62362977-62375460	2.0848
NM_003224	chr20(.):62324994-62344355	0.7458
NM_032945	chr20(.):62321287-62335035	0.1078
NM_020062	chr20(.):62366210-62380403	1.8168
NM_015894	chr20(.):62266060-62289780	0.289
NM_003823	chr20(.):62323020-62335035	0.1098
NM_130436	chr21(.):38786206-38892679	0.0492
NM_130438	chr21(.):38787600-38892679	0.0492
NM_001396	chr21(.):38787601-38892679	0.0492
NM_101395	chr21(.):38734858-38892679	0.2677
NM_005049	chr21(.):45522207-45556063	0.3374
NM_198155	chr21(.):45548493-45570605	1.2433
NM_014775	chr22(.):31887260-32019534	0.0924
NM_019843	chr22(.):31830344-31890874	0.4164
NM_001164501	chr22(.):31830344-31890547	0.4147
NM_001429	chr22(.):41483613-41581081	0.3693
NM_024821	chr22(.):42191677-42227303	0.402
NM_138433	chr22(.):50981461-50994452	0.1871
NM_001024938	chr22(.):24194058-24232725	0.2381
NM_002415	chr22(.):24231564-24242409	0.9041
NM_001024939	chr22(.):24195040-24232725	0.2424
NM_001007468	chr22(.):24124149-24181705	0.3017
NM_001002862	chr22(.):24171689-24186199	0.5834
NM_000675	chr22(.):24818529-24843325	2.1829
NR_028484	chr22(.):24820177-24895783	0.7304
NM_012265	chr22(.):29650843-29668914	1.4784
NM_006478	chr22(.):29697996-29713774	0.091
NM_001163285	chr22(.):29658997-29701515	0.6584
NM_001163287	chr22(.):29658997-29691672	0.8409
NM_006477	chr22(.):29703921-29716748	0.0497
NR_002821	chr22(.):38735669-38799931	0.9034
NM_004981	chr22(.):38817332-38845033	0.0513
NR_031694	chr22(.):41483516-41493570	2.9867
NM_016272	chr22(.):41824491-41848027	2.0543
NM_032758	chr22(.):41850720-41869708	0.67
NM_001098	chr22(.):41860128-41929993	0.2539
NM_004599	chr22(.):42224105-42307375	0.5419
NM_018280	chr22(.):46441338-46455024	1.751
NR_027036	chr22(.):46430786-46445748	0.6231
NR_027034	chr22(.):46444725-46459402	1.6454
NR_027033	chr22(.):46476876-46514808	0.076
NR_029479	chr22(.):46504565-46514648	0.0615
NR_029478	chr22(.):46503628-46513702	0.0572
NR_037413	chr22(.):46481923-46492006	0.0527
NM_001135101	chr22(.):50307282-50326186	0.2436
NM_024105	chr22(.):50291853-50317106	0.1767
NM_001001852	chr22(.):50349142-50362720	2.6644
NM_001169111	chr22(.):50956996-50969033	1.6509
NM_024866	chr22(.):50915011-50929866	0.7691
NM_002972	chr22(.):50878430-50918464	0.4069
NM_001185011	chr22(.):50941644-50968209	0.899
NM_001113756	chr22(.):50959181-50973258	1.9317
NM_001113755	chr22(.):50959181-50973514	1.8985
NM_001169109	chr22(.):50956996-50969868	1.898
NM_001169110	chr22(.):50956996-50969574	1.7766
NM_001014440	chr22(.):50963837-50976008	1.9868
NM_005138	chr22(.):50956996-50969034	1.651
NM_017584	chr22(.):50920212-50933750	0.544
NM_033200	chr22(.):50936375-50951135	0.362
NM_001145134	chr22(.):51002289-51022096	0.4535
NM_004377	chr22(.):51002289-51021894	0.4504
NM_001123225	chr22(.):50984540-51006328	0.0864
NM_001145137	chr22(.):51002289-51021506	0.4051
