GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_21319_lociStitched	chr5(.):30878269-30879346	0.1386
1_MACS_peak_21320_lociStitched	chr5(.):31531156-31533713	0.1978
1_MACS_peak_21321_lociStitched	chr5(.):31638407-31639901	0.1357
1_MACS_peak_21322_lociStitched	chr5(.):32019843-32021325	0.1889
1_MACS_peak_21323_lociStitched	chr5(.):32092782-32094084	0.234
1_MACS_peak_21324_lociStitched	chr5(.):32163424-32165346	0.1237
1_MACS_peak_21325_lociStitched	chr5(.):32172252-32175885	0.1674
3_MACS_peak_21326_lociStitched	chr5(.):32206460-32219021	0.1188
5_MACS_peak_21329_lociStitched	chr5(.):32276001-32296787	0.1742
1_MACS_peak_21334_lociStitched	chr5(.):32311851-32314216	0.171
1_MACS_peak_21335_lociStitched	chr5(.):32324848-32326770	0.123
1_MACS_peak_21336_lociStitched	chr5(.):32443233-32445319	0.1294
1_MACS_peak_21337_lociStitched	chr5(.):32504779-32506421	0.161
2_MACS_peak_21338_lociStitched	chr5(.):32530451-32543952	0.2164
1_MACS_peak_21340_lociStitched	chr5(.):32570683-32575027	0.2057
1_MACS_peak_21341_lociStitched	chr5(.):32580867-32593351	0.215
1_MACS_peak_21342_lociStitched	chr5(.):33238884-33240178	0.162
1_MACS_peak_21343_lociStitched	chr5(.):33439926-33442471	0.2392
1_MACS_peak_21344_lociStitched	chr5(.):33675525-33677194	0.1156
1_MACS_peak_21345_lociStitched	chr5(.):33849626-33851258	0.2246
1_MACS_peak_21346_lociStitched	chr5(.):33934094-33934968	0.1392
1_MACS_peak_21347_lociStitched	chr5(.):34006860-34009768	0.2047
1_MACS_peak_21348_lociStitched	chr5(.):34243597-34246864	0.1713
1_MACS_peak_21349_lociStitched	chr5(.):34415487-34416915	0.1276
1_MACS_peak_21350_lociStitched	chr5(.):34498742-34500024	0.1227
1_MACS_peak_21351_lociStitched	chr5(.):34655237-34657625	0.1532
1_MACS_peak_21352_lociStitched	chr5(.):34742692-34743342	0.1259
1_MACS_peak_21353_lociStitched	chr5(.):34838461-34840116	0.1651
1_MACS_peak_21354_lociStitched	chr5(.):34914519-34917069	0.1565
1_MACS_peak_21355_lociStitched	chr5(.):34928858-34931321	0.1805
1_MACS_peak_21356_lociStitched	chr5(.):34958939-34960448	0.2087
1_MACS_peak_21357_lociStitched	chr5(.):35194138-35195577	0.1971
1_MACS_peak_21358_lociStitched	chr5(.):35318858-35321142	0.1824
1_MACS_peak_21359_lociStitched	chr5(.):35617205-35618834	0.2129
2_MACS_peak_21360_lociStitched	chr5(.):36070732-36076042	0.1913
1_MACS_peak_21362_lociStitched	chr5(.):36150680-36153388	0.2111
1_MACS_peak_21363_lociStitched	chr5(.):36163844-36165519	0.157
1_MACS_peak_21364_lociStitched	chr5(.):36176493-36178641	0.2551
1_MACS_peak_21365_lociStitched	chr5(.):36239617-36243212	0.1671
1_MACS_peak_21366_lociStitched	chr5(.):36260808-36261956	0.0782
1_MACS_peak_21367_lociStitched	chr5(.):36359382-36361713	0.101
1_MACS_peak_21368_lociStitched	chr5(.):36689766-36691408	0.2432
1_MACS_peak_21369_lociStitched	chr5(.):36723547-36726004	0.221
1_MACS_peak_21370_lociStitched	chr5(.):36744287-36746020	0.1943
1_MACS_peak_21371_lociStitched	chr5(.):36874983-36878568	0.1629
1_MACS_peak_21372_lociStitched	chr5(.):36908556-36909607	0.1365
1_MACS_peak_21373_lociStitched	chr5(.):37197831-37198784	0.1215
1_MACS_peak_21374_lociStitched	chr5(.):37248477-37249958	0.1722
1_MACS_peak_21375_lociStitched	chr5(.):37370088-37372290	0.1574
1_MACS_peak_21376_lociStitched	chr5(.):37378704-37380011	0.199
1_MACS_peak_21377_lociStitched	chr5(.):37435233-37437679	0.2391
1_MACS_peak_21378_lociStitched	chr5(.):37445423-37446865	0.1175
1_MACS_peak_21379_lociStitched	chr5(.):37472228-37473450	0.1488
1_MACS_peak_21380_lociStitched	chr5(.):37679668-37680598	0.1176
1_MACS_peak_21381_lociStitched	chr5(.):37721002-37722737	0.1661
2_MACS_peak_21382_lociStitched	chr5(.):37735081-37739297	0.1862
1_MACS_peak_21384_lociStitched	chr5(.):37798510-37802337	0.2347
1_MACS_peak_21385_lociStitched	chr5(.):37810570-37812658	0.1768
2_MACS_peak_21386_lociStitched	chr5(.):37833432-37841420	0.1223
1_MACS_peak_21388_lociStitched	chr5(.):37847440-37848868	0.1896
1_MACS_peak_21389_lociStitched	chr5(.):37859500-37860739	0.1852
2_MACS_peak_21390_lociStitched	chr5(.):37909290-37913454	0.141
1_MACS_peak_21392_lociStitched	chr5(.):38556087-38557761	0.1199
1_MACS_peak_21393_lociStitched	chr5(.):39072764-39078165	0.1925
1_MACS_peak_21394_lociStitched	chr5(.):39190657-39191890	0.128
1_MACS_peak_21395_lociStitched	chr5(.):39231407-39232760	0.208
1_MACS_peak_21396_lociStitched	chr5(.):39274387-39275679	0.2054
1_MACS_peak_21397_lociStitched	chr5(.):39353576-39354742	0.1249
1_MACS_peak_21398_lociStitched	chr5(.):39424500-39425821	0.1807
1_MACS_peak_21399_lociStitched	chr5(.):39460514-39462066	0.318
1_MACS_peak_21400_lociStitched	chr5(.):39892442-39893698	0.1587
1_MACS_peak_21401_lociStitched	chr5(.):40484275-40488000	0.2377
1_MACS_peak_21402_lociStitched	chr5(.):40591159-40592823	0.1958
1_MACS_peak_21403_lociStitched	chr5(.):40678048-40680838	0.1456
1_MACS_peak_21404_lociStitched	chr5(.):40754602-40756736	0.1754
1_MACS_peak_21405_lociStitched	chr5(.):40797016-40799209	0.1498
3_MACS_peak_21406_lociStitched	chr5(.):40831419-40842167	0.1526
1_MACS_peak_21409_lociStitched	chr5(.):41842332-41843876	0.2316
2_MACS_peak_21410_lociStitched	chr5(.):41869378-41875844	0.155
1_MACS_peak_21412_lociStitched	chr5(.):41893201-41894088	0.1423
1_MACS_peak_21413_lociStitched	chr5(.):41903062-41905399	0.1642
1_MACS_peak_21414_lociStitched	chr5(.):41924436-41926405	0.2145
1_MACS_peak_21415_lociStitched	chr5(.):42483667-42484321	0.1318
1_MACS_peak_21416_lociStitched	chr5(.):42718294-42719577	0.1953
1_MACS_peak_21417_lociStitched	chr5(.):42811519-42812909	0.1209
1_MACS_peak_21418_lociStitched	chr5(.):42908381-42909477	0.2294
1_MACS_peak_21419_lociStitched	chr5(.):42948989-42952965	0.2646
1_MACS_peak_21420_lociStitched	chr5(.):42991105-42995723	0.2171
1_MACS_peak_21421_lociStitched	chr5(.):43007131-43011305	0.2323
1_MACS_peak_21422_lociStitched	chr5(.):43017234-43021258	0.2128
1_MACS_peak_21423_lociStitched	chr5(.):43036974-43043750	0.2229
1_MACS_peak_21424_lociStitched	chr5(.):43064052-43068157	0.1855
2_MACS_peak_21425_lociStitched	chr5(.):43105100-43110322	0.2015
1_MACS_peak_21427_lociStitched	chr5(.):43120322-43122957	0.1771
1_MACS_peak_21428_lociStitched	chr5(.):43312403-43314608	0.2077
1_MACS_peak_21429_lociStitched	chr5(.):43482908-43485433	0.1947
1_MACS_peak_21430_lociStitched	chr5(.):43514227-43516151	0.2024
1_MACS_peak_21431_lociStitched	chr5(.):43555669-43558111	0.183
1_MACS_peak_21432_lociStitched	chr5(.):43601371-43604923	0.1988
1_MACS_peak_21433_lociStitched	chr5(.):44808478-44810462	0.2534
1_MACS_peak_21434_lociStitched	chr5(.):44875142-44876825	0.1678
1_MACS_peak_21435_lociStitched	chr5(.):44932932-44934180	0.0997
1_MACS_peak_21436_lociStitched	chr5(.):45793642-45794577	0.0813
1_MACS_peak_21437_lociStitched	chr5(.):45825492-45827122	0.1255
1_MACS_peak_21439_lociStitched	chr5(.):49575853-49576900	0.1269
1_MACS_peak_21440_lociStitched	chr5(.):49711549-49712437	0.1393
2_MACS_peak_21441_lociStitched	chr5(.):49723883-49727429	0.1223
2_MACS_peak_21443_lociStitched	chr5(.):49735709-49742102	0.1482
1_MACS_peak_21445_lociStitched	chr5(.):49797081-49798328	0.0998
1_MACS_peak_21446_lociStitched	chr5(.):49850257-49851329	0.1027
1_MACS_peak_21447_lociStitched	chr5(.):49859592-49860556	0.1467
1_MACS_peak_21448_lociStitched	chr5(.):49961053-49965254	0.1776
1_MACS_peak_21449_lociStitched	chr5(.):50006602-50008475	0.2299
2_MACS_peak_21450_lociStitched	chr5(.):50148114-50153581	0.1646
1_MACS_peak_21452_lociStitched	chr5(.):50674273-50675418	0.168
1_MACS_peak_21453_lociStitched	chr5(.):51452483-51453646	0.1496
1_MACS_peak_21454_lociStitched	chr5(.):52095040-52097067	0.224
1_MACS_peak_21455_lociStitched	chr5(.):52284636-52286162	0.1012
1_MACS_peak_21456_lociStitched	chr5(.):52336672-52337908	0.2057
1_MACS_peak_21457_lociStitched	chr5(.):52404761-52406447	0.247
1_MACS_peak_21458_lociStitched	chr5(.):52541073-52543117	0.1772
1_MACS_peak_21459_lociStitched	chr5(.):52548690-52549986	0.21
2_MACS_peak_21460_lociStitched	chr5(.):52775259-52778850	0.1153
1_MACS_peak_21462_lociStitched	chr5(.):52855893-52857342	0.2471
1_MACS_peak_21463_lociStitched	chr5(.):53605295-53607712	0.1432
1_MACS_peak_21464_lociStitched	chr5(.):53735558-53737815	0.1912
1_MACS_peak_21465_lociStitched	chr5(.):53764943-53766472	0.1329
3_MACS_peak_21466_lociStitched	chr5(.):53813143-53820736	0.1509
1_MACS_peak_21469_lociStitched	chr5(.):53940331-53944095	0.1895
1_MACS_peak_21470_lociStitched	chr5(.):54038532-54041921	0.1777
1_MACS_peak_21471_lociStitched	chr5(.):54048322-54049803	0.2066
1_MACS_peak_21472_lociStitched	chr5(.):54081124-54083227	0.1794
1_MACS_peak_21473_lociStitched	chr5(.):54140336-54141526	0.2768
1_MACS_peak_21474_lociStitched	chr5(.):54190503-54192197	0.1978
1_MACS_peak_21475_lociStitched	chr5(.):54198109-54199708	0.3042
1_MACS_peak_21476_lociStitched	chr5(.):54468834-54470453	0.1762
2_MACS_peak_21477_lociStitched	chr5(.):54522004-54530314	0.1426
1_MACS_peak_21479_lociStitched	chr5(.):54602300-54604805	0.2262
1_MACS_peak_21480_lociStitched	chr5(.):54716144-54718593	0.1591
3_MACS_peak_21481_lociStitched	chr5(.):54829526-54837146	0.1753
1_MACS_peak_21484_lociStitched	chr5(.):54860042-54861511	0.102
1_MACS_peak_21485_lociStitched	chr5(.):54896035-54897262	0.125
1_MACS_peak_21486_lociStitched	chr5(.):54929261-54930546	0.1395
1_MACS_peak_21487_lociStitched	chr5(.):55007143-55009191	0.2191
1_MACS_peak_21488_lociStitched	chr5(.):55218767-55219904	0.1371
5_MACS_peak_21489_lociStitched	chr5(.):55272622-55291990	0.1592
1_MACS_peak_21494_lociStitched	chr5(.):55307325-55309205	0.1873
1_MACS_peak_21495_lociStitched	chr5(.):55324993-55326683	0.1621
1_MACS_peak_21496_lociStitched	chr5(.):55332686-55334270	0.1662
2_MACS_peak_21497_lociStitched	chr5(.):55340370-55347678	0.1453
1_MACS_peak_21499_lociStitched	chr5(.):55366329-55369005	0.1949
1_MACS_peak_21500_lociStitched	chr5(.):55375888-55377802	0.1474
1_MACS_peak_21501_lociStitched	chr5(.):55390024-55392355	0.1815
1_MACS_peak_21502_lociStitched	chr5(.):55400693-55402537	0.2183
4_MACS_peak_21503_lociStitched	chr5(.):55436936-55453762	0.185
1_MACS_peak_21507_lociStitched	chr5(.):55462947-55464503	0.2384
1_MACS_peak_21508_lociStitched	chr5(.):55496114-55497502	0.1914
1_MACS_peak_21509_lociStitched	chr5(.):55565354-55566932	0.2886
1_MACS_peak_21510_lociStitched	chr5(.):55623362-55627062	0.1587
1_MACS_peak_21511_lociStitched	chr5(.):55707519-55712231	0.205
1_MACS_peak_21512_lociStitched	chr5(.):55774558-55778079	0.2083
1_MACS_peak_21513_lociStitched	chr5(.):55883659-55886280	0.2697
3_MACS_peak_21514_lociStitched	chr5(.):55954207-55967219	0.1488
1_MACS_peak_21517_lociStitched	chr5(.):55981621-55983385	0.1413
1_MACS_peak_21518_lociStitched	chr5(.):55994049-55995249	0.1724
1_MACS_peak_21519_lociStitched	chr5(.):56031532-56032904	0.1956
1_MACS_peak_21520_lociStitched	chr5(.):56109432-56115561	0.1493
1_MACS_peak_21521_lociStitched	chr5(.):56124590-56126021	0.1618
2_MACS_peak_21522_lociStitched	chr5(.):56133672-56137174	0.1422
1_MACS_peak_21524_lociStitched	chr5(.):56204394-56207179	0.2565
1_MACS_peak_21525_lociStitched	chr5(.):56234308-56235527	0.0962
1_MACS_peak_21526_lociStitched	chr5(.):56246034-56248862	0.1447
2_MACS_peak_21527_lociStitched	chr5(.):56325803-56328932	0.1842
1_MACS_peak_21529_lociStitched	chr5(.):56467217-56473051	0.1801
1_MACS_peak_21530_lociStitched	chr5(.):56612478-56613445	0.1093
1_MACS_peak_21531_lociStitched	chr5(.):56652507-56653116	0.0494
2_MACS_peak_21532_lociStitched	chr5(.):56790361-56796041	0.1428
2_MACS_peak_21534_lociStitched	chr5(.):56825469-56827867	0.1658
1_MACS_peak_21536_lociStitched	chr5(.):57367029-57368718	0.1349
1_MACS_peak_21537_lociStitched	chr5(.):57389163-57391027	0.2394
1_MACS_peak_21538_lociStitched	chr5(.):57452626-57453680	0.1557
1_MACS_peak_21539_lociStitched	chr5(.):57519828-57521355	0.1043
1_MACS_peak_21540_lociStitched	chr5(.):57754786-57757067	0.1876
1_MACS_peak_21541_lociStitched	chr5(.):58055290-58056251	0.2334
1_MACS_peak_21542_lociStitched	chr5(.):58334387-58336181	0.1738
1_MACS_peak_21543_lociStitched	chr5(.):58422780-58424288	0.1644
1_MACS_peak_21544_lociStitched	chr5(.):58448423-58449284	0.1532
1_MACS_peak_21545_lociStitched	chr5(.):58456852-58458268	0.1049
1_MACS_peak_21546_lociStitched	chr5(.):58688935-58690540	0.1124
2_MACS_peak_21547_lociStitched	chr5(.):58852869-58861838	0.1508
2_MACS_peak_21549_lociStitched	chr5(.):58885727-58895297	0.144
1_MACS_peak_21551_lociStitched	chr5(.):58955380-58959382	0.1939
1_MACS_peak_21552_lociStitched	chr5(.):58980984-58982965	0.2046
1_MACS_peak_21553_lociStitched	chr5(.):59085703-59086822	0.1309
1_MACS_peak_21554_lociStitched	chr5(.):59799389-59801172	0.1782
1_MACS_peak_21555_lociStitched	chr5(.):59817042-59818984	0.1768
1_MACS_peak_21556_lociStitched	chr5(.):59892911-59895234	0.1391
1_MACS_peak_21557_lociStitched	chr5(.):59994745-59996756	0.1755
1_MACS_peak_21558_lociStitched	chr5(.):60138927-60141024	0.1431
1_MACS_peak_21559_lociStitched	chr5(.):60240302-60242106	0.1675
1_MACS_peak_21560_lociStitched	chr5(.):60457232-60459312	0.1797
1_MACS_peak_21561_lociStitched	chr5(.):60601859-60603496	0.2395
1_MACS_peak_21562_lociStitched	chr5(.):60614217-60617172	0.2772
1_MACS_peak_21563_lociStitched	chr5(.):60625745-60628921	0.1296
1_MACS_peak_21564_lociStitched	chr5(.):61518953-61520896	0.2513
1_MACS_peak_21565_lociStitched	chr5(.):61601094-61603835	0.1766
1_MACS_peak_21566_lociStitched	chr5(.):61698518-61700871	0.1851
1_MACS_peak_21567_lociStitched	chr5(.):61707718-61709620	0.2153
1_MACS_peak_21568_lociStitched	chr5(.):61756240-61757298	0.1274
1_MACS_peak_21569_lociStitched	chr5(.):61788825-61791480	0.1316
3_MACS_peak_21570_lociStitched	chr5(.):61877159-61884498	0.1427
1_MACS_peak_21573_lociStitched	chr5(.):61894545-61897753	0.1557
1_MACS_peak_21574_lociStitched	chr5(.):61911810-61914257	0.1169
1_MACS_peak_21575_lociStitched	chr5(.):61922138-61924615	0.1541
1_MACS_peak_21576_lociStitched	chr5(.):61945116-61946199	0.1525
1_MACS_peak_21577_lociStitched	chr5(.):61984980-61991041	0.2155
2_MACS_peak_21578_lociStitched	chr5(.):62074060-62080487	0.1428
1_MACS_peak_21580_lociStitched	chr5(.):62100007-62101069	0.1224
1_MACS_peak_21581_lociStitched	chr5(.):62789402-62790354	0.0816
1_MACS_peak_21582_lociStitched	chr5(.):62858388-62860018	0.1824
1_MACS_peak_21583_lociStitched	chr5(.):63461037-63462544	0.128
1_MACS_peak_21584_lociStitched	chr5(.):63479477-63481181	0.1635
1_MACS_peak_21585_lociStitched	chr5(.):63972273-63973205	0.1207
1_MACS_peak_21586_lociStitched	chr5(.):64063505-64065472	0.1754
1_MACS_peak_21587_lociStitched	chr5(.):64330386-64332532	0.2234
1_MACS_peak_21588_lociStitched	chr5(.):64398538-64399675	0.1203
1_MACS_peak_21589_lociStitched	chr5(.):64776985-64779521	0.1495
1_MACS_peak_21590_lociStitched	chr5(.):64857875-64860115	0.2144
1_MACS_peak_21591_lociStitched	chr5(.):64919068-64922021	0.1969
1_MACS_peak_21592_lociStitched	chr5(.):65017122-65019132	0.2142
1_MACS_peak_21593_lociStitched	chr5(.):65075244-65076402	0.1576
2_MACS_peak_21594_lociStitched	chr5(.):65117228-65122775	0.1675
1_MACS_peak_21596_lociStitched	chr5(.):65220265-65224478	0.2019
1_MACS_peak_21597_lociStitched	chr5(.):65264974-65267469	0.154
1_MACS_peak_21598_lociStitched	chr5(.):65438988-65441520	0.1763
1_MACS_peak_21599_lociStitched	chr5(.):65517914-65519118	0.2749
1_MACS_peak_21600_lociStitched	chr5(.):65735562-65737096	0.2246
1_MACS_peak_21601_lociStitched	chr5(.):65849546-65851009	0.1504
1_MACS_peak_21602_lociStitched	chr5(.):65891518-65893463	0.1316
2_MACS_peak_21603_lociStitched	chr5(.):65912757-65917278	0.1309
1_MACS_peak_21605_lociStitched	chr5(.):65996640-65997792	0.1478
1_MACS_peak_21606_lociStitched	chr5(.):66136107-66136957	0.1664
1_MACS_peak_21607_lociStitched	chr5(.):66299401-66301207	0.2363
1_MACS_peak_21608_lociStitched	chr5(.):66461767-66462813	0.1349
1_MACS_peak_21609_lociStitched	chr5(.):66511047-66513022	0.1971
1_MACS_peak_21610_lociStitched	chr5(.):66915846-66917679	0.1705
1_MACS_peak_21611_lociStitched	chr5(.):67510129-67513354	0.1309
1_MACS_peak_21612_lociStitched	chr5(.):67582908-67585314	0.1974
1_MACS_peak_21613_lociStitched	chr5(.):67729513-67731233	0.2711
1_MACS_peak_21614_lociStitched	chr5(.):68006473-68007695	0.0557
1_MACS_peak_21615_lociStitched	chr5(.):68338528-68339664	0.2755
1_MACS_peak_21616_lociStitched	chr5(.):68388999-68391142	0.1797
1_MACS_peak_21617_lociStitched	chr5(.):68462137-68464383	0.1749
1_MACS_peak_21618_lociStitched	chr5(.):68484604-68486640	0.2419
2_MACS_peak_21619_lociStitched	chr5(.):68507123-68514804	0.1332
1_MACS_peak_21621_lociStitched	chr5(.):68529909-68531653	0.1698
1_MACS_peak_21622_lociStitched	chr5(.):68627349-68629285	0.1579
1_MACS_peak_21623_lociStitched	chr5(.):68651807-68652734	0.2024
2_MACS_peak_21624_lociStitched	chr5(.):68664321-68671807	0.1724
1_MACS_peak_21626_lociStitched	chr5(.):68710326-68711723	0.1097
1_MACS_peak_21627_lociStitched	chr5(.):68762853-68764328	0.1673
1_MACS_peak_21628_lociStitched	chr5(.):68787820-68790097	0.1709
1_MACS_peak_21629_lociStitched	chr5(.):68855141-68856813	0.1943
1_MACS_peak_21630_lociStitched	chr5(.):68974599-68975540	0.1059
1_MACS_peak_21631_lociStitched	chr5(.):69004800-69007466	0.14
1_MACS_peak_21632_lociStitched	chr5(.):69138900-69141611	0.1348
1_MACS_peak_21633_lociStitched	chr5(.):69320595-69322082	0.1717
1_MACS_peak_21634_lociStitched	chr5(.):69344659-69346405	0.2452
1_MACS_peak_21635_lociStitched	chr5(.):69584859-69587484	0.1518
1_MACS_peak_21636_lociStitched	chr5(.):69696178-69698539	0.1632
1_MACS_peak_21637_lociStitched	chr5(.):69710343-69712038	0.0999
1_MACS_peak_21638_lociStitched	chr5(.):69850678-69851681	0.1518
1_MACS_peak_21639_lociStitched	chr5(.):69880586-69883206	0.1846
1_MACS_peak_21640_lociStitched	chr5(.):70014070-70017136	0.1405
1_MACS_peak_21641_lociStitched	chr5(.):70046316-70047221	0.1304
1_MACS_peak_21642_lociStitched	chr5(.):70196054-70197457	0.192
1_MACS_peak_21643_lociStitched	chr5(.):70220192-70221729	0.1753
1_MACS_peak_21644_lociStitched	chr5(.):70362659-70364138	0.1595
1_MACS_peak_21645_lociStitched	chr5(.):70584462-70587257	0.1351
1_MACS_peak_21646_lociStitched	chr5(.):70750974-70752781	0.2082
1_MACS_peak_21647_lociStitched	chr5(.):70882104-70884188	0.2624
1_MACS_peak_21648_lociStitched	chr5(.):71183129-71183874	0.2671
1_MACS_peak_21649_lociStitched	chr5(.):71202570-71203885	0.1219
1_MACS_peak_21650_lociStitched	chr5(.):71403402-71405415	0.1197
1_MACS_peak_21651_lociStitched	chr5(.):71588984-71590413	0.1374
2_MACS_peak_21652_lociStitched	chr5(.):71600150-71605440	0.1561
1_MACS_peak_21654_lociStitched	chr5(.):71614992-71616965	0.2094
1_MACS_peak_21655_lociStitched	chr5(.):71760487-71762688	0.1593
1_MACS_peak_21656_lociStitched	chr5(.):72111238-72113627	0.184
1_MACS_peak_21657_lociStitched	chr5(.):72143477-72145694	0.1568
1_MACS_peak_21658_lociStitched	chr5(.):72251148-72252965	0.1605
1_MACS_peak_21659_lociStitched	chr5(.):72682362-72684655	0.1551
1_MACS_peak_21660_lociStitched	chr5(.):72743040-72745521	0.0849
1_MACS_peak_21661_lociStitched	chr5(.):72792750-72795345	0.186
1_MACS_peak_21662_lociStitched	chr5(.):72860284-72862513	0.1642
1_MACS_peak_21663_lociStitched	chr5(.):72913102-72914201	0.2388
1_MACS_peak_21664_lociStitched	chr5(.):72921058-72922257	0.1035
1_MACS_peak_21665_lociStitched	chr5(.):72963534-72965067	0.1894
1_MACS_peak_21666_lociStitched	chr5(.):73622241-73623662	0.1998
1_MACS_peak_21667_lociStitched	chr5(.):73872074-73873870	0.1779
1_MACS_peak_21668_lociStitched	chr5(.):73935224-73938495	0.2031
1_MACS_peak_21669_lociStitched	chr5(.):73980317-73982630	0.201
1_MACS_peak_21670_lociStitched	chr5(.):74061886-74064015	0.2017
1_MACS_peak_21671_lociStitched	chr5(.):74147312-74148787	0.143
2_MACS_peak_21672_lociStitched	chr5(.):74161119-74166151	0.1019
2_MACS_peak_21674_lociStitched	chr5(.):74343894-74349596	0.1404
1_MACS_peak_21676_lociStitched	chr5(.):74531873-74533704	0.1839
1_MACS_peak_21677_lociStitched	chr5(.):74631785-74634119	0.2235
1_MACS_peak_21678_lociStitched	chr5(.):74661955-74664072	0.2232
1_MACS_peak_21679_lociStitched	chr5(.):74806203-74808656	0.2464
1_MACS_peak_21680_lociStitched	chr5(.):74819162-74820825	0.1664
1_MACS_peak_21681_lociStitched	chr5(.):75012100-75014177	0.1793
2_MACS_peak_21682_lociStitched	chr5(.):75134427-75144952	0.1239
1_MACS_peak_21684_lociStitched	chr5(.):75378510-75381255	0.1305
1_MACS_peak_21685_lociStitched	chr5(.):75394353-75396035	0.1687
1_MACS_peak_21686_lociStitched	chr5(.):75471377-75472438	0.1412
3_MACS_peak_21687_lociStitched	chr5(.):75588023-75600577	0.1301
2_MACS_peak_21690_lociStitched	chr5(.):75620773-75628386	0.1352
1_MACS_peak_21692_lociStitched	chr5(.):75663650-75664505	0.1253
1_MACS_peak_21693_lociStitched	chr5(.):75696842-75702489	0.1874
1_MACS_peak_21694_lociStitched	chr5(.):75816546-75818063	0.1412
1_MACS_peak_21695_lociStitched	chr5(.):75841715-75845274	0.2346
1_MACS_peak_21696_lociStitched	chr5(.):75860383-75861290	0.1405
1_MACS_peak_21697_lociStitched	chr5(.):75877421-75879614	0.2215
1_MACS_peak_21698_lociStitched	chr5(.):75885460-75886799	0.2523
1_MACS_peak_21699_lociStitched	chr5(.):75933338-75935250	0.1962
2_MACS_peak_21700_lociStitched	chr5(.):76011041-76017571	0.14
1_MACS_peak_21702_lociStitched	chr5(.):76032492-76036036	0.1959
1_MACS_peak_21703_lociStitched	chr5(.):76151283-76152670	0.218
1_MACS_peak_21704_lociStitched	chr5(.):76169003-76172229	0.1844
1_MACS_peak_21705_lociStitched	chr5(.):76325719-76327360	0.159
1_MACS_peak_21706_lociStitched	chr5(.):76382197-76383593	0.1923
1_MACS_peak_21707_lociStitched	chr5(.):76786577-76788811	0.281
1_MACS_peak_21708_lociStitched	chr5(.):76925663-76927528	0.1163
1_MACS_peak_21709_lociStitched	chr5(.):77070757-77072969	0.2769
1_MACS_peak_21710_lociStitched	chr5(.):77232696-77234069	0.2113
1_MACS_peak_21711_lociStitched	chr5(.):77517353-77518827	0.1033
1_MACS_peak_21712_lociStitched	chr5(.):77589545-77592033	0.2607
1_MACS_peak_21713_lociStitched	chr5(.):77655159-77657666	0.1731
1_MACS_peak_21714_lociStitched	chr5(.):77943483-77944992	0.0687
1_MACS_peak_21715_lociStitched	chr5(.):78022750-78024965	0.2133
1_MACS_peak_21716_lociStitched	chr5(.):78053098-78055013	0.1496
1_MACS_peak_21717_lociStitched	chr5(.):78096896-78098145	0.1632
1_MACS_peak_21718_lociStitched	chr5(.):78123099-78124610	0.1124
1_MACS_peak_21719_lociStitched	chr5(.):78189537-78190577	0.0976
1_MACS_peak_21720_lociStitched	chr5(.):78279300-78282159	0.159
1_MACS_peak_21721_lociStitched	chr5(.):78530771-78534441	0.154
1_MACS_peak_21722_lociStitched	chr5(.):78711815-78713177	0.1918
1_MACS_peak_21723_lociStitched	chr5(.):78737534-78738620	0.1526
1_MACS_peak_21724_lociStitched	chr5(.):78751937-78753831	0.2198
1_MACS_peak_21725_lociStitched	chr5(.):78808830-78811165	0.2133
1_MACS_peak_21726_lociStitched	chr5(.):78842835-78844724	0.2108
1_MACS_peak_21727_lociStitched	chr5(.):78856496-78858153	0.2032
1_MACS_peak_21728_lociStitched	chr5(.):78907142-78909531	0.1537
1_MACS_peak_21729_lociStitched	chr5(.):78995369-78996482	0.1209
1_MACS_peak_21730_lociStitched	chr5(.):79181372-79184004	0.2108
1_MACS_peak_21731_lociStitched	chr5(.):79276303-79278527	0.1415
1_MACS_peak_21732_lociStitched	chr5(.):79285479-79287816	0.1953
1_MACS_peak_21733_lociStitched	chr5(.):79476681-79478333	0.1805
2_MACS_peak_21734_lociStitched	chr5(.):79541593-79553040	0.1313
1_MACS_peak_21736_lociStitched	chr5(.):79677828-79678887	0.1357
1_MACS_peak_21737_lociStitched	chr5(.):79694711-79696193	0.2011
1_MACS_peak_21738_lociStitched	chr5(.):79702362-79704935	0.1991
1_MACS_peak_21739_lociStitched	chr5(.):79783070-79784829	0.1696
1_MACS_peak_21740_lociStitched	chr5(.):79949374-79952030	0.1684
1_MACS_peak_21741_lociStitched	chr5(.):80050581-80052064	0.1595
1_MACS_peak_21742_lociStitched	chr5(.):80450053-80451281	0.1653
1_MACS_peak_21743_lociStitched	chr5(.):80596416-80598301	0.171
1_MACS_peak_21744_lociStitched	chr5(.):80814935-80815929	0.1191
1_MACS_peak_21745_lociStitched	chr5(.):80886062-80887752	0.1495
1_MACS_peak_21746_lociStitched	chr5(.):80926502-80927988	0.1767
1_MACS_peak_21747_lociStitched	chr5(.):81044662-81048534	0.1726
1_MACS_peak_21748_lociStitched	chr5(.):81073873-81076041	0.2336
1_MACS_peak_21749_lociStitched	chr5(.):81145930-81152128	0.1965
1_MACS_peak_21750_lociStitched	chr5(.):81266441-81268973	0.1809
1_MACS_peak_21751_lociStitched	chr5(.):81469160-81471125	0.1615
1_MACS_peak_21752_lociStitched	chr5(.):81573075-81575142	0.1714
