REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
3_MACS_peak_27965_lociStitched	chr6	33377167	33396547	3	11024	21951.726	588	1	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	CUTA	588	1
2_MACS_peak_3490_lociStitched	chr10	6961624	6973562	2	9187	32523.8872	589	1			LOC439949	589	1
1_MACS_peak_1984_lociStitched	chr1	154189810	154197431	1	7622	38265.041	590	1	UBAP2L,C1orf43	HAX1,TPM3,MIR190B,C1orf189	UBAP2L	590	1
2_MACS_peak_18745_lociStitched	chr2	173414571	173428254	2	10021	28316.9685	591	1	PDK1		PDK1	591	1
1_MACS_peak_2102_lociStitched	chr1	157100872	157109458	1	8587	34783.6032	592	1	ETV3	CYCSP52,ETV3L	ETV3	592	1
3_MACS_peak_13751_lociStitched	chr17	40758675	40773056	3	9690	29916.7943	593	1	TUBG1,FAM134C	COASY,MLX,TUBG2,PSMC3IP	FAM134C	593	1
2_MACS_peak_7845_lociStitched	chr12	92530789	92541847	2	10853	22843.6164	594	1	BTG1		BTG1	594	1
5_MACS_peak_16353_lociStitched	chr19	40916840	40940630	5	10665	24173.019	595	1	PRX,SERTAD1	SPTBN4,HIPK4,SERTAD3,BLVRB	SERTAD1	595	1
1_MACS_peak_1775_lociStitched	chr1	145449215	145458075	1	8861	33535.1	596	1	POLR3GL	HFE2,TXNIP,ANKRD34A,LIX1L,RBM8A	TXNIP	596	1
1_MACS_peak_34784_lociStitched	chrX	40028060	40037185	1	9126	32410.175	597	1	BCOR		BCOR	597	1
3_MACS_peak_32885_lociStitched	chr8	144099093	144110476	3	9417	31052.824	598	1	LY6E,LOC100133669	C8orf31	LY6E	598	1
2_MACS_peak_6027_lociStitched	chr11	72979596	72992061	2	9103	32411.493	599	1	P2RY6	ARHGEF17	P2RY6	599	1
5_MACS_peak_15838_lociStitched	chr19	13943896	13961882	5	11129	20281.0136	600	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	600	1
2_MACS_peak_22119_lociStitched	chr3	46245786	46257611	2	10234	26583.7825	602	1	CCR1	CCR3	CCR1	602	1
1_MACS_peak_30000_lociStitched	chr7	50343019	50353340	1	10322	26012.0163	603	1	IKZF1		IKZF1	603	1
1_MACS_peak_8787_lociStitched	chr13	49100162	49108385	1	8224	35743.7364	604	1	RCBTB2		RCBTB2	604	1
4_MACS_peak_22717_lociStitched	chr3	101495636	101513261	4	11021	21001.95	605	1	FAM55C	NFKBIZ	FAM55C	605	1
2_MACS_peak_3121_lociStitched	chr1	228268519	228279144	2	10612	24007.1875	606	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	606	1
1_MACS_peak_10483_lociStitched	chr15	31615602	31624011	1	8410	34952.0085	607	1	KLF13		KLF13	607	1
3_MACS_peak_35610_lociStitched	chrX	149736218	149747303	3	10687	23230.8345	608	1	MTM1		MTM1	608	1
4_MACS_peak_21069_lociStitched	chr22	23470126	23485006	4	9725	29059.152	609	1	RTDR1	RAB36,BCR	RTDR1	609	1
2_MACS_peak_26745_lociStitched	chr5	137898322	137912304	2	10205	26252.6032	610	1	HSPA9	ETF1,SNORD63	HSPA9	610	1
1_MACS_peak_11408_lociStitched	chr15	90637499	90646721	1	9223	31370.4774	611	1	IDH2		IDH2	611	1
3_MACS_peak_5648_lociStitched	chr11	60671808	60684881	3	10955	20984.7796	612	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	612	1
5_MACS_peak_33326_lociStitched	chr9	35825923	35849959	5	11234	18267.36	613	1	TMEM8B,C9orf128	NPR2,LOC92973,SPAG8,HINT2,OR13J1	TMEM8B	613	1
1_MACS_peak_5437_lociStitched	chr11	35159968	35169401	1	9434	30096.9298	614	1	CD44		CD44	614	1
1_MACS_peak_16459_lociStitched	chr19	44280968	44289925	1	8958	32188.7709	615	1	KCNN4	ZNF283,C19orf61,LYPD5	KCNN4	615	1
3_MACS_peak_20104_lociStitched	chr20	42306952	42320982	3	9060	31616.605	616	1	MYBL2	GTSF1L	MYBL2	616	1
3_MACS_peak_5900_lociStitched	chr11	67029868	67047150	3	9494	29557.4046	617	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	617	1
3_MACS_peak_32397_lociStitched	chr8	101500748	101513209	3	10977	19973.7369	619	1			ANKRD46	619	1
2_MACS_peak_6147_lociStitched	chr11	82771565	82785073	2	9670	28492.4244	620	1	RAB30	SNORA70E	RAB30	620	1
1_MACS_peak_25679_lociStitched	chr5	26718555	26729561	1	11007	19478.4188	622	1			CDH9	622	1
3_MACS_peak_14569_lociStitched	chr17	80307480	80321548	3	10945	20013.1368	623	1	TEX19	UTS2R,CD7,SECTM1	TEX19	623	1
2_MACS_peak_5837_lociStitched	chr11	65654648	65668504	2	9785	27627.4784	625	1	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,TSGA10IP,CFL1,EFEMP2,C11orf68	CCDC85B	625	1
2_MACS_peak_33501_lociStitched	chr9	70486750	70498369	2	9856	27086.2128	626	1	CBWD5,CBWD3		CBWD5	626	1
4_MACS_peak_14619_lociStitched	chr18	791131	813808	4	10896	19894.5321	628	1	YES1		YES1	628	1
4_MACS_peak_2540_lociStitched	chr1	184524996	184538491	4	10594	21851.104	630	1	C1orf21		C1orf21	630	1
2_MACS_peak_13297_lociStitched	chr17	17793999	17805533	2	9936	26193.714	631	1	TOM1L2		SREBF1	631	1
3_MACS_peak_18090_lociStitched	chr2	102436459	102448743	3	10733	20735.392	632	1	MAP4K4		MAP4K4	632	1
3_MACS_peak_8861_lociStitched	chr13	53022018	53036273	3	10591	21726.0455	633	1	CKAP2,VPS36	TPTE2P3,THSD1	CKAP2	633	1
3_MACS_peak_27225_lociStitched	chr5	173163295	173177972	3	9755	27092.2743	634	1			BOD1	634	1
3_MACS_peak_1000_lociStitched	chr1	52032198	52045128	3	9980	25746.216	635	1		OSBPL9,EPS15	OSBPL9	635	1
1_MACS_peak_6225_lociStitched	chr11	93466114	93476300	1	10187	24337.4098	636	1	C11orf54,SNORD5,SNORA18,MIR1304,SNORA40,TAF1D	SCARNA9,MED17,SNORA25,SNORA32,SNORD6,SNORA1,SNORA8	SNORA40	636	1
1_MACS_peak_8640_lociStitched	chr13	35514897	35525598	1	10702	20456.0316	637	1	NBEA		NBEA	637	1
1_MACS_peak_16484_lociStitched	chr19	45249869	45259198	1	9330	28939.4909	638	1	BCL3	CEACAM16,CBLC	BCL3	638	1
4_MACS_peak_6604_lociStitched	chr11	122587186	122603474	4	10271	23254.3776	639	1	UBASH3B		UBASH3B	639	1
1_MACS_peak_11795_lociStitched	chr16	9183936	9194342	1	10407	22210.5664	640	1	C16orf72		C16orf72	640	1
2_MACS_peak_4664_lociStitched	chr10	111826867	111838648	2	10373	22447.5174	641	1	ADD3		ADD3	641	1
4_MACS_peak_14691_lociStitched	chr18	9060844	9074465	4	10672	20033.7668	643	1		NDUFV2	NDUFV2	643	1
5_MACS_peak_13135_lociStitched	chr17	7474540	7490757	5	10490	21474.5514	644	1	SENP3,EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1	TNFSF12,TNFSF13,SHBG,SOX15,FXR2,SAT2	CD68	644	1
2_MACS_peak_32347_lociStitched	chr8	98606797	98616131	2	9114	29627.0494	645	1		MTDH	MTDH	645	1
3_MACS_peak_1866_lociStitched	chr1	149897513	149912679	3	9690	26454.0538	648	1	SF3B4,MTMR11,OTUD7B	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A	MTMR11	648	1
3_MACS_peak_19894_lociStitched	chr20	32250392	32263192	3	9407	27959.04	649	1	C20orf144,C20orf134,NECAB3	E2F1,PXMP4	C20orf134	649	1
1_MACS_peak_19851_lociStitched	chr20	30790147	30797609	1	7463	35785.5134	652	1	POFUT1,PLAGL2	TSPY26P	PLAGL2	652	1
2_MACS_peak_13968_lociStitched	chr17	47815875	47827568	2	10178	23041.0565	654	1	FAM117A	MYST2,SLC35B1	FAM117A	654	1
2_MACS_peak_33642_lociStitched	chr9	86313021	86324179	2	10706	18913.9258	655	1	UBQLN1		UBQLN1	655	1
3_MACS_peak_16726_lociStitched	chr19	52096882	52111756	3	10254	22437.429	656	1	FLJ30403	ZNF175,SIGLEC5,SIGLEC14	FLJ30403	656	1
1_MACS_peak_20390_lociStitched	chr20	56190973	56198429	1	7457	35644.1536	657	1	ZBP1		ZBP1	657	1
4_MACS_peak_2340_lociStitched	chr1	169873378	169889125	4	10260	22248.9363	658	1		SCYL3	SCYL3	658	1
4_MACS_peak_34907_lociStitched	chrX	49011973	49030664	4	10738	18347.0856	659	1	MAGIX,PLP2	GPKOW,PRICKLE3,SYP	MAGIX	659	1
1_MACS_peak_27914_lociStitched	chr6	31756118	31764731	1	8614	30995.6031	660	1	VARS	MSH5,C6orf26,HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,C6orf27,LSM2,HSPA1L	VARS	660	1
3_MACS_peak_4965_lociStitched	chr10	135201186	135215911	3	9670	25665.675	661	1	PAOX,MTG1	PRAP1,C10orf125,MIR3944,ECHS1,SPRN	MTG1	661	1
4_MACS_peak_27282_lociStitched	chr5	176776736	176797166	4	10341	21175.695	663	1	RGS14,LMAN2	PRELID1,SLC34A1,RAB24,MXD3,PFN3,F12	RGS14	663	1
3_MACS_peak_1562_lociStitched	chr1	111325386	111338169	3	9566	26182.1406	664	1			CD53	664	1
3_MACS_peak_18243_lociStitched	chr2	114187298	114199115	3	9854	24423.3756	665	1	CBWD2,LOC440839		CBWD2	665	1
3_MACS_peak_15364_lociStitched	chr19	1237078	1251006	3	10543	19387.776	666	1	ATP5D,MIDN,C19orf26	STK11,CIRBP,C19orf24,EFNA2,C19orf23	ATP5D	666	1
5_MACS_peak_12292_lociStitched	chr16	46645373	46667776	5	10422	20270.2344	668	1	SHCBP1	ANKRD26P1	SHCBP1	668	1
4_MACS_peak_28523_lociStitched	chr6	86378223	86396338	4	10644	18312.4535	671	1	SNHG5,SNORD50B,SNORD50A	SYNCRIP	SNORD50B	671	1
2_MACS_peak_2144_lociStitched	chr1	159035377	159048675	2	8386	31633.2824	672	1	AIM2		AIM2	672	1
1_MACS_peak_3076_lociStitched	chr1	226308520	226317334	1	8815	29743.7244	673	1			ACBD3	673	1
4_MACS_peak_2793_lociStitched	chr1	205242649	205264237	4	9228	27632.64	674	1		TMCC2,NUAK2	NUAK2	674	1
3_MACS_peak_16636_lociStitched	chr19	49361915	49381207	3	8284	31858.8088	675	1	PPP1R15A,PLEKHA4	NUCB1,BCAT2,HSD17B14,TULP2	PLEKHA4	675	1
3_MACS_peak_19826_lociStitched	chr20	30147202	30162243	3	10568	18574.1309	676	1	HM13	PSIMCT-1,ID1,MIR3193	PSIMCT-1	676	1
3_MACS_peak_29811_lociStitched	chr7	37240558	37254043	3	10479	19199.943	678	1	ELMO1		ELMO1	678	1
2_MACS_peak_23557_lociStitched	chr3	178229738	178240767	2	10139	21797.7156	680	1		KCNMB2	KCNMB2	680	1
5_MACS_peak_5007_lociStitched	chr11	554014	579698	5	10564	18389.744	681	1	LRRC56,RASSF7,PHRF1,C11orf35,MIR210,LOC143666	RNH1,HRAS,IRF7,CDHR5,SCT	MIR210	681	1
3_MACS_peak_1778_lociStitched	chr1	145500561	145517763	3	8667	30007.1688	683	1	RBM8A,PEX11B,GNRHR2	ANKRD34A,LIX1L,ITGA10,ANKRD35,POLR3GL	RBM8A	683	1
2_MACS_peak_25648_lociStitched	chr5	19280688	19291438	2	10412	19410.2	684	1			CDH18	684	1
1_MACS_peak_1743_lociStitched	chr1	143911486	143920044	1	8559	30332.9752	685	1	SRGAP2P2,FAM72D		SRGAP2P2	685	1
2_MACS_peak_35368_lociStitched	chrX	118815177	118828041	2	9960	22735.8336	686	1	SEPT6	MIR766	SEPT6	686	1
1_MACS_peak_27356_lociStitched	chr5	180667017	180676427	1	9411	26099.576	687	1	GNB2L1,SNORD96A,SNORD95	TRIM41,TRIM7,TRIM52	GNB2L1	687	1
4_MACS_peak_19124_lociStitched	chr2	204568581	204584020	4	10378	19226.1867	689	1	CD28		CD28	689	1
2_MACS_peak_1384_lociStitched	chr1	92947290	92961592	2	9615	24618.0326	690	1	GFI1		GFI1	690	1
2_MACS_peak_33171_lociStitched	chr9	21986111	21997129	2	9837	23164.2432	691	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	691	1
3_MACS_peak_2192_lociStitched	chr1	161029128	161041371	3	9114	27344.7405	692	1	ARHGAP30,PVRL4	KLHDC9,NIT1,F11R,TSTD1,USF1,PFDN2	ARHGAP30	692	1
3_MACS_peak_17490_lociStitched	chr2	46761688	46777616	3	10348	19277.6584	693	1	RHOQ	ATP6V1E2	RHOQ	693	1
1_MACS_peak_2381_lociStitched	chr1	173831430	173839764	1	8335	30811.6314	694	1	LOC100506046,ZBTB37,SNORD81,GAS5,SNORD80,SNORD47,SNORD79,SNORD78,SNORD77,SNORD44,SNORD76,SNORD75,SNORD74	DARS2,CENPL,SERPINC1	SNORD77	694	1
2_MACS_peak_2001_lociStitched	chr1	154755839	154766283	2	9526	24757.502	695	1	KCNN3		KCNN3	695	1
2_MACS_peak_32392_lociStitched	chr8	101440363	101452017	2	10028	21413.0596	696	1			RNF19A	696	1
4_MACS_peak_13167_lociStitched	chr17	8088631	8104227	4	10103	20815.9812	697	1	MIR3676,C17orf59	PFAS,PER1,VAMP2,TMEM107,AURKB,C17orf44,C17orf68	C17orf59	697	1
1_MACS_peak_12733_lociStitched	chr16	79628497	79637116	1	8620	29361.4854	698	1	MAF		MAF	698	1
3_MACS_peak_1981_lociStitched	chr1	154166134	154183764	3	9987	21538.571	700	1	MIR190B,C1orf189,C1orf43	UBAP2L,NUP210L,TPM3	C1orf189	700	1
2_MACS_peak_13047_lociStitched	chr17	3813825	3822396	2	8362	30433.9068	701	1	P2RX1	CAMKK1,ATP2A3	P2RX1	701	1
4_MACS_peak_32430_lociStitched	chr8	102913879	102925783	4	9809	22749.7344	702	1	NCALD		NCALD	702	1
1_MACS_peak_25719_lociStitched	chr5	32275839	32285600	1	9762	23019.3663	703	1	MTMR12		MTMR12	703	1
1_MACS_peak_28052_lociStitched	chr6	36559122	36568794	1	9673	23519.4024	705	1	SRSF3	STK38,MIR3925	SRSF3	705	1
2_MACS_peak_34280_lociStitched	chr9	131935799	131949173	2	7900	32172.4944	706	1	IER5L		IER5L	706	1
2_MACS_peak_14449_lociStitched	chr17	76163902	76173444	2	8972	27393.1736	707	1	SYNGR2,TK1	TMC8,C17orf99,AFMID,BIRC5,TMC6,EPR1	SYNGR2	707	1
1_MACS_peak_20321_lociStitched	chr20	52350935	52359138	1	8204	30899.0604	708	1			SUMO1P1	708	1
2_MACS_peak_17826_lociStitched	chr2	74424970	74435070	2	9973	21323.12	709	1	MTHFD2	BOLA3,MOBKL1B	MTHFD2	709	1
2_MACS_peak_5438_lociStitched	chr11	35183770	35196461	2	9068	26637.1399	713	1	CD44		CD44	713	1
4_MACS_peak_21955_lociStitched	chr3	32461422	32476231	4	9989	20840.7057	714	1	CMTM7		CMTM7	714	1
2_MACS_peak_5714_lociStitched	chr11	62597804	62610798	2	8987	26914.4722	715	1	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	715	1
1_MACS_peak_2815_lociStitched	chr1	206131564	206140124	1	8561	28960.192	716	1	FAM72A		FAM72A	716	1
3_MACS_peak_9371_lociStitched	chr14	24604485	24618100	3	9968	20768.321	717	1	PSME1,RNF31,FAM158A,PSME2	PCK2,DCAF11,FITM1,IRF9,REC8,IPO4,TM9SF1	FAM158A	717	1
4_MACS_peak_20502_lociStitched	chr20	62599410	62613586	4	9703	22597.9616	718	1	PRPF6,ZNF512B,SAMD10	MIR941-1,MIR941-3,MIR941-2,UCKL1-AS1,MIR1914,MIR647,UCKL1	SAMD10	718	1
2_MACS_peak_14525_lociStitched	chr17	79360404	79374355	2	9621	23118.2021	719	1	BAHCC1	MIR3186	BAHCC1	719	1
3_MACS_peak_23673_lociStitched	chr3	185646323	185661689	3	10197	18755.7396	720	1	TRA2B	LOC344887	TRA2B	720	1
2_MACS_peak_25062_lociStitched	chr4	144273113	144283224	2	10053	19795.3158	721	1	GAB1		GAB1	721	1
1_MACS_peak_3688_lociStitched	chr10	22538807	22548392	1	9586	23050.9665	722	1			COMMD3	722	1
2_MACS_peak_18629_lociStitched	chr2	161549938	161564194	2	9564	23151.744	723	1			RBMS1	723	1
3_MACS_peak_22372_lociStitched	chr3	57568200	57585719	3	10174	18538.6058	724	1	ARF4	PDE12,DNAH12	ARF4	724	1
1_MACS_peak_29677_lociStitched	chr7	26236123	26245257	1	9135	25508.5218	725	1	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	725	1
2_MACS_peak_31564_lociStitched	chr8	26428255	26438001	2	8593	28075.3022	726	1	DPYSL2		DPYSL2	726	1
2_MACS_peak_13116_lociStitched	chr17	7136370	7147338	2	9217	24738.324	727	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	727	1
2_MACS_peak_25554_lociStitched	chr5	6478837	6488540	2	9212	24760.1154	728	1	UBE2QL1		UBE2QL1	728	1
3_MACS_peak_2319_lociStitched	chr1	167674847	167693023	3	8993	25924.4288	729	1	RCSD1,MPZL1		MPZL1	729	1
3_MACS_peak_15353_lociStitched	chr19	1066221	1078082	3	7651	31893.0429	730	1	HMHA1	CNN2,ABCA7,GPX4,C19orf6,POLR2E	HMHA1	730	1
2_MACS_peak_33505_lociStitched	chr9	70848879	70860226	2	9248	24240.5961	732	1	CBWD3		CBWD3	732	1
1_MACS_peak_25371_lociStitched	chr4	185301079	185308446	1	7368	32728.6342	733	1			IRF2	733	1
1_MACS_peak_33675_lociStitched	chr9	88961732	88970445	1	8714	27104.4004	734	1	ZCCHC6		ZCCHC6	734	1
2_MACS_peak_25913_lociStitched	chr5	54031145	54042103	2	9248	24194.1682	736	1			SNX18	736	1
2_MACS_peak_19383_lociStitched	chr2	231729000	231739409	2	9730	21000.1575	737	1	ITM2C		ITM2C	737	1
3_MACS_peak_11032_lociStitched	chr15	70385673	70396316	3	9108	24909.9415	738	1	TLE3	MIR629	TLE3	738	1
4_MACS_peak_31362_lociStitched	chr8	11414828	11430752	4	9836	20155.0068	739	1	BLK		BLK	739	1
2_MACS_peak_25363_lociStitched	chr4	185201124	185210090	2	8211	29291.0254	740	1			ENPP6	740	1
1_MACS_peak_8816_lociStitched	chr13	50648475	50658414	1	9940	19199.1663	741	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	741	1
2_MACS_peak_24308_lociStitched	chr4	40622649	40634454	2	9637	21404.826	742	1	RBM47		RBM47	742	1
3_MACS_peak_8233_lociStitched	chr12	120547209	120560790	3	9553	21976.7742	743	1	RAB35		RAB35	743	1
3_MACS_peak_22385_lociStitched	chr3	58404128	58420458	3	9761	20464.756	744	1	PXK,PDHB		PDHB	744	1
3_MACS_peak_6437_lociStitched	chr11	112868629	112886520	3	9954	18953.7254	745	1	NCAM1		NCAM1	745	1
1_MACS_peak_2671_lociStitched	chr1	197739999	197748602	1	8604	27305.922	746	1	DENND1B		DENND1B	746	1
2_MACS_peak_33150_lociStitched	chr9	20416396	20429532	2	9860	19626.4976	747	1	MLLT3		MLLT3	747	1
3_MACS_peak_33699_lociStitched	chr9	91924347	91936046	3	9870	19532.6504	748	1	CKS2,MIR3153,SECISBP2		MIR3153	748	1
4_MACS_peak_13955_lociStitched	chr17	47463375	47475963	4	8813	26147.7936	749	1		ZNF652,PHB	PHB	749	1
3_MACS_peak_19933_lociStitched	chr20	33101839	33111749	3	9037	24888.965	750	1	DYNLRB1	MIR644,MAP1LC3A	DYNLRB1	750	1
2_MACS_peak_25578_lociStitched	chr5	7868126	7879534	2	9670	20851.5424	752	1	MTRR,FASTKD3	C5orf49	MTRR	752	1
2_MACS_peak_12898_lociStitched	chr16	88846166	88857651	2	7635	31310.407	753	1	FAM38A	CDT1,APRT	FAM38A	753	1
3_MACS_peak_27952_lociStitched	chr6	33166718	33177312	3	9623	21093.7134	754	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	754	1
2_MACS_peak_15439_lociStitched	chr19	2609627	2623551	2	8228	28837.9964	755	1	GNG7		GNG7	755	1
2_MACS_peak_33480_lociStitched	chr9	69259270	69270565	2	9226	23685.615	756	1	CBWD6		CBWD6	756	1
5_MACS_peak_7573_lociStitched	chr12	58134020	58150380	5	9988	18092.524	758	1	TSPAN31,MARCH9,AGAP2,CDK4	OS9,LOC100130776,FAM119B,TSFM,AGAP2,CYP27B1,METTL1	TSPAN31	758	1
4_MACS_peak_23818_lociStitched	chr3	197019364	197037848	4	9533	21524.618	759	1	DLG1		DLG1	759	1
2_MACS_peak_3066_lociStitched	chr1	226123660	226133714	2	7483	31667.0838	760	1	LEFTY2	LEFTY1,PYCR2	LEFTY2	760	1
1_MACS_peak_29254_lociStitched	chr6	157097690	157105861	1	8172	28898.3757	761	1	ARID1B		ARID1B	761	1
2_MACS_peak_30216_lociStitched	chr7	74063101	74076881	2	8863	25408.942	762	1	GTF2I		GTF2I	762	1
3_MACS_peak_14369_lociStitched	chr17	73859689	73875761	3	8672	26391.8312	763	1	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	763	1
2_MACS_peak_2025_lociStitched	chr1	155106136	155113572	2	7323	32064.032	764	1	EFNA1,SLC50A1,DPM3	TRIM46,KRTCAP2,MUC1	SLC50A1	764	1
1_MACS_peak_14065_lociStitched	chr17	55430607	55438293	1	7687	30668.6772	765	1	MSI2		MSI2	765	1
1_MACS_peak_4562_lociStitched	chr10	103872774	103881666	1	8893	25092.3348	766	1	LDB1	HPS6,PPRC1,NOLC1	LDB1	766	1
1_MACS_peak_16574_lociStitched	chr19	47728516	47736494	1	7979	29442.0112	767	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	767	1
3_MACS_peak_7670_lociStitched	chr12	68752243	68770503	3	8931	24829.948	768	1		MDM1	MDM1	768	1
3_MACS_peak_11785_lociStitched	chr16	9037733	9058784	3	9782	19110.0978	769	1	USP7		USP7	769	1
2_MACS_peak_27566_lociStitched	chr6	15244723	15257600	2	9765	19169.9899	770	1	JARID2		JARID2	770	1
1_MACS_peak_28197_lociStitched	chr6	45162228	45171881	1	9654	20018.3914	771	1	SUPT3H,MIR586		MIR586	771	1
4_MACS_peak_2879_lociStitched	chr1	209920511	209932790	4	9506	21054.8013	772	1	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	772	1
2_MACS_peak_27693_lociStitched	chr6	25403145	25415417	2	9576	20517.5568	773	1	LRRC16A		LRRC16A	773	1
1_MACS_peak_18948_lociStitched	chr2	191744222	191752867	1	8646	26047.385	775	1	GLS		GLS	775	1
3_MACS_peak_28130_lociStitched	chr6	42737679	42752609	3	8551	26494.778	776	1		LOC442211,KIAA0240,PRPH2,TBCC	TBCC	776	1
2_MACS_peak_32972_lociStitched	chr9	175599	187058	2	9158	23029.1523	777	1	CBWD1	LOC642313,DOCK8,C9orf66	CBWD1	777	1
1_MACS_peak_12638_lociStitched	chr16	70554287	70563709	1	9423	21247.5522	778	1	SF3B3,SNORD111B,MIR3647,COG4	SNORD111	SF3B3	778	1
2_MACS_peak_12900_lociStitched	chr16	88867658	88879854	2	8578	26220.1804	779	1	CDT1,APRT	TRAPPC2L,FAM38A,GALNS	CDT1	779	1
1_MACS_peak_27122_lociStitched	chr5	160168836	160178347	1	9512	20536.1512	781	1	ATP10B		ATP10B	781	1
2_MACS_peak_2399_lociStitched	chr1	174957051	174971542	2	8669	25665.0101	782	1	CACYBP	MRPS14	CACYBP	782	1
3_MACS_peak_14641_lociStitched	chr18	3245739	3263490	3	9321	21789.3525	783	1	MYL12A,MYL12B	MYOM1	MYL12A	783	1
1_MACS_peak_5042_lociStitched	chr11	1870538	1877704	1	7167	32033.4532	784	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	784	1
2_MACS_peak_1582_lociStitched	chr1	112134682	112147907	2	9770	18476.6475	785	1	LOC100129269	RAP1A,ADORA3	LOC100129269	785	1
2_MACS_peak_31635_lociStitched	chr8	29486963	29500809	2	9791	18251.7972	786	1			C8orf75	786	1
3_MACS_peak_2087_lociStitched	chr1	156560079	156579169	3	9245	22085.221	787	1	APOA1BP,GPATCH4	TTC24,HAPLN2,BCAN,IQGAP3	GPATCH4	787	1
2_MACS_peak_20690_lociStitched	chr21	34696065	34705915	2	8984	23609.465	788	1	IFNAR1		IFNAR1	788	1
3_MACS_peak_7517_lociStitched	chr12	56509031	56524003	3	9637	19185.1208	789	1	RPL41,ZC3H10,ESYT1	ERBB3,PA2G4,MYL6B,MYL6	ZC3H10	789	1
1_MACS_peak_2185_lociStitched	chr1	160763943	160771528	1	7586	30267.9425	790	1	LY9		LY9	790	1
4_MACS_peak_711_lociStitched	chr1	36613928	36627294	4	9198	22172.8574	792	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	792	1
1_MACS_peak_17937_lociStitched	chr2	86261171	86268226	1	7056	32129.881	793	1	POLR1A	LOC90784	LOC90784	793	1
3_MACS_peak_19912_lociStitched	chr20	32460670	32473988	3	8349	26874.3922	794	1			CHMP4B	794	1
1_MACS_peak_2702_lociStitched	chr1	200833766	200841891	1	8126	27912.625	795	1		GPR25,C1orf106	GPR25	795	1
2_MACS_peak_18500_lociStitched	chr2	148044781	148058274	2	9687	18552.875	797	1			ACVR2A	797	1
3_MACS_peak_34429_lociStitched	chr9	139292918	139306372	3	9593	19217.6936	799	1	PMPCA,SDCCAG3	GPSM1,DNLZ,CARD9,SNAPC4,INPP5E	SDCCAG3	799	1
2_MACS_peak_1720_lociStitched	chr1	120832140	120840644	2	8461	26170.2096	800	1	FAM72B		FAM72B	800	1
5_MACS_peak_5839_lociStitched	chr11	65676092	65697131	5	9258	21529.2087	801	1	DRAP1,C11orf68	MUS81,CTSW,CCDC85B,TSGA10IP,SART1,EFEMP2,FIBP,FOSL1	C11orf68	801	1
2_MACS_peak_30985_lociStitched	chr7	139466180	139478612	2	9270	21268.6656	802	1	TBXAS1,HIPK2		HIPK2	802	1
3_MACS_peak_19966_lociStitched	chr20	34323450	34333059	3	7720	29290.1538	804	1	RBM39	ROMO1,PHF20,NFS1	RBM39	804	1
1_MACS_peak_31732_lociStitched	chr8	38236744	38245176	1	8433	26026.2112	806	1	LETM2,WHSC1L1		WHSC1L1	806	1
1_MACS_peak_23142_lociStitched	chr3	135909126	135917400	1	8275	26773.8366	807	1	MSL2		MSL2	807	1
4_MACS_peak_8277_lociStitched	chr12	121725743	121738825	4	9490	19233.1564	809	1	CAMKK2		CAMKK2	809	1
3_MACS_peak_22314_lociStitched	chr3	53134771	53148355	3	9213	21197.832	811	1	RFT1	PRKCD	RFT1	811	1
3_MACS_peak_21672_lociStitched	chr3	5018591	5029408	3	9601	18325.0797	812	1	BHLHE40		BHLHE40	812	1
3_MACS_peak_21599_lociStitched	chr22	50352694	50364880	3	9261	20778.3486	813	1	PIM3	CRELD2,ALG12	PIM3	813	1
2_MACS_peak_29426_lociStitched	chr7	2438173	2448101	2	9281	20607.5496	814	1	CHST12	EIF3B	CHST12	814	1
