#H929_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/H929_H3K27ac_ROSE/H929_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by H929_jia.bam
#Using cutoff of 17919.36 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam	enhancerRank	isStretch
3_MACS_peak_23563_lociStitched	chr3	178423295	178434959	3	8475	11349.072	920	1
2_MACS_peak_15026_lociStitched	chr18	47012107	47020668	2	8469	18826.4951	921	1
2_MACS_peak_1720_lociStitched	chr1	120832140	120840644	2	8461	26170.2096	922	1
4_MACS_peak_26090_lociStitched	chr5	71586997	71605071	4	8455	7806.1606	923	1
2_MACS_peak_32451_lociStitched	chr8	103540277	103549199	2	8451	13795.1964	924	1
3_MACS_peak_735_lociStitched	chr1	37933919	37945963	3	8441	10177.18	925	1
3_MACS_peak_511_lociStitched	chr1	26436670	26454057	3	8441	15241.4442	926	1
1_MACS_peak_1774_lociStitched	chr1	145434373	145442808	1	8436	39685.8315	927	1
1_MACS_peak_31732_lociStitched	chr8	38236744	38245176	1	8433	26026.2112	928	1
1_MACS_peak_5148_lociStitched	chr11	8703110	8711542	1	8433	19277.2384	929	1
3_MACS_peak_18586_lociStitched	chr2	158324326	158338024	3	8433	22608.549	930	1
4_MACS_peak_11046_lociStitched	chr15	70770040	70786187	4	8424	12504.2368	931	1
3_MACS_peak_1659_lociStitched	chr1	117045345	117060044	3	8421	10987.5025	932	1
4_MACS_peak_26715_lociStitched	chr5	135355256	135373574	4	8418	8298.054	933	1
3_MACS_peak_27959_lociStitched	chr6	33279557	33292217	3	8411	20845.956	934	1
1_MACS_peak_10483_lociStitched	chr15	31615602	31624011	1	8410	34952.0085	935	1
2_MACS_peak_28560_lociStitched	chr6	89948586	89957328	2	8408	22764.168	936	1
2_MACS_peak_28743_lociStitched	chr6	108990684	108999105	2	8400	8844.5763	937	1
3_MACS_peak_4283_lociStitched	chr10	81946801	81966261	3	8397	13536.376	938	1
2_MACS_peak_32065_lociStitched	chr8	71125343	71133908	2	8393	14755.782	939	1
3_MACS_peak_13459_lociStitched	chr17	27914989	27928915	3	8393	12040.4196	940	1
2_MACS_peak_2144_lociStitched	chr1	159035377	159048675	2	8386	31633.2824	941	1
1_MACS_peak_4336_lociStitched	chr10	89263947	89272329	1	8383	15485.745	942	1
2_MACS_peak_4980_lociStitched	chr11	183947	192907	2	8380	7716.352	943	1
2_MACS_peak_25411_lociStitched	chr4	186391567	186404557	2	8379	18964.101	944	1
4_MACS_peak_9213_lociStitched	chr13	111351028	111369475	4	8377	15124.6953	945	1
2_MACS_peak_11110_lociStitched	chr15	74832007	74840490	2	8367	16227.979	946	1
1_MACS_peak_9255_lociStitched	chr13	114827878	114836242	1	8365	50332.8792	947	1
2_MACS_peak_13047_lociStitched	chr17	3813825	3822396	2	8362	30433.9068	948	1
1_MACS_peak_14633_lociStitched	chr18	2635489	2643843	1	8355	24331.025	949	1
3_MACS_peak_19912_lociStitched	chr20	32460670	32473988	3	8349	26874.3922	950	1
5_MACS_peak_25205_lociStitched	chr4	160095936	160110764	5	8349	5775.506	951	1
3_MACS_peak_33720_lociStitched	chr9	93312763	93323368	3	8346	21506.94	952	1
4_MACS_peak_1534_lociStitched	chr1	110356839	110369765	4	8345	22103.46	953	1
1_MACS_peak_2381_lociStitched	chr1	173831430	173839764	1	8335	30811.6314	954	1
3_MACS_peak_22098_lociStitched	chr3	45604441	45616211	3	8331	11879.461	955	1
2_MACS_peak_22263_lociStitched	chr3	51420949	51430139	2	8328	13274.955	956	1
1_MACS_peak_16558_lociStitched	chr19	47215270	47223592	1	8323	51129.5358	957	1
3_MACS_peak_3898_lociStitched	chr10	37773734	37786119	3	8311	21823.6085	958	1
4_MACS_peak_23963_lociStitched	chr4	6265569	6281940	4	8302	13854.7773	959	1
2_MACS_peak_30325_lociStitched	chr7	80399742	80410685	2	8301	12678.5598	960	1
2_MACS_peak_4358_lociStitched	chr10	90143999	90152811	2	8298	20178.5988	961	1
4_MACS_peak_33774_lociStitched	chr9	95853003	95861686	4	8293	9928.1422	962	1
1_MACS_peak_11471_lociStitched	chr15	93423610	93431898	1	8289	25573.4528	963	1
3_MACS_peak_16636_lociStitched	chr19	49361915	49381207	3	8284	31858.8088	964	1
1_MACS_peak_23142_lociStitched	chr3	135909126	135917400	1	8275	26773.8366	965	1
1_MACS_peak_28059_lociStitched	chr6	36643231	36651498	1	8268	16814.2513	966	1
2_MACS_peak_33063_lociStitched	chr9	6639168	6647829	2	8268	10607.9928	967	1
1_MACS_peak_23306_lociStitched	chr3	150476777	150485042	1	8266	21008.8035	968	1
2_MACS_peak_19467_lociStitched	chr2	236402168	236412304	2	8264	19402.3312	969	1
3_MACS_peak_35466_lociStitched	chrX	129298190	129310940	3	8264	19202.775	970	1
2_MACS_peak_20545_lociStitched	chr21	15314488	15323184	2	8251	9980.3992	971	1
2_MACS_peak_453_lociStitched	chr1	24710051	24719666	2	8248	11169.7455	972	1
2_MACS_peak_23053_lociStitched	chr3	128994700	129003536	2	8247	19491.3324	973	1
2_MACS_peak_6441_lociStitched	chr11	113050406	113062524	2	8233	18121.2572	974	1
2_MACS_peak_11796_lociStitched	chr16	9219620	9230645	2	8228	9569.7	975	1
2_MACS_peak_15439_lociStitched	chr19	2609627	2623551	2	8228	28837.9964	976	1
1_MACS_peak_35382_lociStitched	chrX	119433679	119441902	1	8224	15813.6513	977	1
1_MACS_peak_8787_lociStitched	chr13	49100162	49108385	1	8224	35743.7364	978	1
2_MACS_peak_34240_lociStitched	chr9	130828448	130836677	2	8224	20560.9794	979	1
1_MACS_peak_16983_lociStitched	chr2	5834629	5842845	1	8217	24939.668	980	1
2_MACS_peak_5806_lociStitched	chr11	65148252	65157699	2	8213	20397.9624	981	1
2_MACS_peak_25363_lociStitched	chr4	185201124	185210090	2	8211	29291.0254	982	1
2_MACS_peak_29607_lociStitched	chr7	22709926	22718850	2	8208	12093.8048	983	1
2_MACS_peak_26975_lociStitched	chr5	149717432	149730283	2	8207	14079.5556	984	1
1_MACS_peak_20321_lociStitched	chr20	52350935	52359138	1	8204	30899.0604	985	1
1_MACS_peak_2972_lociStitched	chr1	218336446	218344648	1	8203	14903.8542	986	1
2_MACS_peak_2251_lociStitched	chr1	162594994	162605126	2	8203	17022.7732	987	1
4_MACS_peak_16216_lociStitched	chr19	36230671	36240541	4	8189	21962.724	988	1
1_MACS_peak_13838_lociStitched	chr17	43387533	43395718	1	8186	24707.241	989	1
3_MACS_peak_6073_lociStitched	chr11	75524948	75537107	3	8181	14074.0425	990	1
1_MACS_peak_35027_lociStitched	chrX	64886570	64894748	1	8179	9806.2398	991	1
1_MACS_peak_20285_lociStitched	chr20	49567915	49576088	1	8174	20348.3181	992	1
1_MACS_peak_29254_lociStitched	chr6	157097690	157105861	1	8172	28898.3757	993	1
2_MACS_peak_1998_lociStitched	chr1	154574434	154582640	2	8169	20396.013	994	1
1_MACS_peak_22791_lociStitched	chr3	111804420	111812586	1	8167	19873.5942	995	1
2_MACS_peak_9583_lociStitched	chr14	53611020	53620866	2	8166	8931.3066	996	1
2_MACS_peak_27266_lociStitched	chr5	175962178	175971634	2	8158	23768.6016	997	1
4_MACS_peak_8194_lociStitched	chr12	117348155	117363785	4	8155	10637.778	998	1
3_MACS_peak_22148_lociStitched	chr3	47017109	47030644	3	8143	12563.187	999	1
2_MACS_peak_1776_lociStitched	chr1	145469233	145480395	2	8139	21151.99	1000	1
1_MACS_peak_5724_lociStitched	chr11	63298570	63306701	1	8132	15267.5787	1001	1
2_MACS_peak_14577_lociStitched	chr17	80405776	80417975	2	8132	25966.7914	1002	1
3_MACS_peak_28417_lociStitched	chr6	74158601	74173073	3	8129	17459.0208	1003	1
1_MACS_peak_6608_lociStitched	chr11	122613303	122621430	1	8128	21586.9374	1004	1
1_MACS_peak_2702_lociStitched	chr1	200833766	200841891	1	8126	27912.625	1005	1
4_MACS_peak_31302_lociStitched	chr8	8084587	8097355	4	8124	16548.6048	1006	1
3_MACS_peak_17905_lociStitched	chr2	85151130	85167899	3	8123	12925.5452	1007	1
1_MACS_peak_380_lociStitched	chr1	21615653	21623774	1	8122	20721.5436	1008	1
2_MACS_peak_28780_lociStitched	chr6	111194766	111205271	2	8122	13694.318	1009	1
2_MACS_peak_13688_lociStitched	chr17	38251425	38260534	2	8116	14652.7374	1010	1
4_MACS_peak_5818_lociStitched	chr11	65306846	65326550	4	8114	14959.2768	1011	1
4_MACS_peak_6032_lociStitched	chr11	73076554	73094753	4	8109	10480.8041	1012	1
4_MACS_peak_19736_lociStitched	chr20	17826502	17840099	4	8095	9315.3047	1013	1
3_MACS_peak_7581_lociStitched	chr12	58225048	58241319	3	8094	20049.1262	1014	1
2_MACS_peak_17752_lociStitched	chr2	70310659	70323230	2	8091	36811.6593	1015	1
3_MACS_peak_3077_lociStitched	chr1	226334939	226349098	3	8091	9761.2146	1016	1
4_MACS_peak_16683_lociStitched	chr19	50369595	50382361	4	8089	22013.6904	1017	1
3_MACS_peak_29941_lociStitched	chr7	45065060	45077016	3	8087	19678.3804	1018	1
4_MACS_peak_15447_lociStitched	chr19	2738427	2754323	4	8082	9666.3576	1019	1
2_MACS_peak_25500_lociStitched	chr5	1487623	1500392	2	8080	21585.9945	1020	1
2_MACS_peak_27750_lociStitched	chr6	26532177	26540766	2	8074	17529.2901	1021	1
2_MACS_peak_34008_lociStitched	chr9	116162617	116174118	2	8073	12554.4916	1022	1
2_MACS_peak_28157_lociStitched	chr6	43593571	43604883	2	8071	22019.9392	1023	1
1_MACS_peak_22101_lociStitched	chr3	45634121	45642188	1	8068	20785.4322	1024	1
2_MACS_peak_26759_lociStitched	chr5	138602983	138613966	2	8056	9002.7651	1025	1
1_MACS_peak_3042_lociStitched	chr1	224561213	224569265	1	8053	14497.626	1026	1
1_MACS_peak_9823_lociStitched	chr14	73353869	73361920	1	8052	13167.4105	1027	1
1_MACS_peak_6520_lociStitched	chr11	118265880	118273931	1	8052	17087.4424	1028	1
1_MACS_peak_32020_lociStitched	chr8	67519119	67527164	1	8046	16522.0165	1029	1
1_MACS_peak_3610_lociStitched	chr10	15826749	15834794	1	8046	25042.476	1030	1
2_MACS_peak_22529_lociStitched	chr3	72864190	72872634	2	8046	10126.8892	1031	1
2_MACS_peak_1748_lociStitched	chr1	143991626	144002385	2	8046	18854.0716	1032	1
2_MACS_peak_8697_lociStitched	chr13	41628529	41637025	2	8043	11773.7568	1033	1
2_MACS_peak_21872_lociStitched	chr3	23846848	23855007	2	8041	18668.6079	1034	1
2_MACS_peak_27350_lociStitched	chr5	180610643	180620172	2	8040	16981.6309	1035	1
2_MACS_peak_2284_lociStitched	chr1	165697820	165711283	2	8032	22106.246	1036	1
2_MACS_peak_15350_lociStitched	chr19	1018228	1029843	2	8017	27130.317	1037	1
5_MACS_peak_9758_lociStitched	chr14	68794812	68811003	5	8015	6418.1124	1038	1
4_MACS_peak_27737_lociStitched	chr6	26395192	26407792	4	8012	9014.04	1039	1
1_MACS_peak_14222_lociStitched	chr17	65641820	65649828	1	8009	25020.1952	1040	1
3_MACS_peak_35689_lociStitched	chrX	153616053	153629018	3	8009	23562.591	1041	1
2_MACS_peak_34425_lociStitched	chr9	139130131	139138421	2	8004	24203.484	1042	1
1_MACS_peak_25472_lociStitched	chr5	217093	225094	1	8002	20314.539	1043	1
1_MACS_peak_24634_lociStitched	chr4	87854874	87862871	1	7998	20789.0012	1044	1
2_MACS_peak_2057_lociStitched	chr1	155980972	155991467	2	7998	22053.1435	1045	1
4_MACS_peak_22254_lociStitched	chr3	50648108	50662220	4	7993	8685.936	1046	1
1_MACS_peak_22901_lociStitched	chr3	121510404	121518387	1	7984	21910.1418	1047	1
1_MACS_peak_16574_lociStitched	chr19	47728516	47736494	1	7979	29442.0112	1048	1
2_MACS_peak_16301_lociStitched	chr19	39338198	39348938	2	7979	27423.516	1049	1
2_MACS_peak_19854_lociStitched	chr20	30918700	30926750	2	7972	25993.45	1050	1
1_MACS_peak_32716_lociStitched	chr8	126613785	126621749	1	7965	15472.4592	1051	1
4_MACS_peak_34086_lociStitched	chr9	123688554	123699522	4	7964	17283.3744	1052	1
2_MACS_peak_436_lociStitched	chr1	24284556	24292641	2	7958	13172.082	1053	1
3_MACS_peak_12375_lociStitched	chr16	53123597	53135023	3	7957	18984.299	1054	1
3_MACS_peak_32987_lociStitched	chr9	700288	715901	3	7946	16437.3664	1055	1
3_MACS_peak_6482_lociStitched	chr11	115366517	115375985	3	7937	12190.05	1056	1
2_MACS_peak_33154_lociStitched	chr9	20552158	20560501	2	7934	14465.9277	1057	1
2_MACS_peak_25175_lociStitched	chr4	156587157	156599131	2	7931	15173.4528	1058	1
4_MACS_peak_5700_lociStitched	chr11	62431574	62449026	4	7930	18657.9332	1059	1
1_MACS_peak_9841_lociStitched	chr14	74206935	74214863	1	7929	13782.828	1060	1
3_MACS_peak_22199_lociStitched	chr3	49054916	49067563	3	7927	15955.4552	1061	1
3_MACS_peak_13177_lociStitched	chr17	8275190	8287930	3	7924	11723.348	1062	1
1_MACS_peak_21373_lociStitched	chr22	39145854	39153770	1	7917	21521.2292	1063	1
2_MACS_peak_19523_lociStitched	chr2	241517571	241528207	2	7905	22262.2116	1064	1
2_MACS_peak_22103_lociStitched	chr3	45695408	45706791	2	7903	9593.5924	1065	1
2_MACS_peak_34280_lociStitched	chr9	131935799	131949173	2	7900	32172.4944	1066	1
1_MACS_peak_26437_lociStitched	chr5	108742340	108750237	1	7898	16867.992	1067	1
2_MACS_peak_6081_lociStitched	chr11	75938644	75947550	2	7897	13009.8848	1068	1
2_MACS_peak_14530_lociStitched	chr17	79476205	79487126	2	7897	19787.7599	1069	1
3_MACS_peak_1712_lociStitched	chr1	120673840	120688797	3	7894	11555.7782	1070	1
3_MACS_peak_32653_lociStitched	chr8	124046575	124055528	3	7889	12185.9283	1071	1
1_MACS_peak_2316_lociStitched	chr1	167595854	167603740	1	7887	69380.2394	1072	1
2_MACS_peak_35039_lociStitched	chrX	65231098	65241237	2	7887	5841.0779	1073	1
2_MACS_peak_11224_lociStitched	chr15	80301164	80313339	2	7883	11695.305	1074	1
3_MACS_peak_20005_lociStitched	chr20	35698603	35710901	3	7880	25840.5576	1075	1
2_MACS_peak_5165_lociStitched	chr11	9586576	9600245	2	7879	17268.0477	1076	1
3_MACS_peak_24061_lociStitched	chr4	12693934	12705358	3	7876	13687.0944	1077	1
1_MACS_peak_24565_lociStitched	chr4	78735806	78743678	1	7873	16501.2864	1078	1
3_MACS_peak_15741_lociStitched	chr19	11484219	11493736	3	7870	19519.367	1079	1
2_MACS_peak_6765_lociStitched	chr11	134084910	134097284	2	7866	17157.7884	1080	1
2_MACS_peak_15779_lociStitched	chr19	12713727	12726317	2	7864	21504.979	1081	1
3_MACS_peak_7503_lociStitched	chr12	56121233	56138273	3	7862	15259.32	1082	1
1_MACS_peak_4837_lociStitched	chr10	125155794	125163652	1	7859	22018.116	1083	1
1_MACS_peak_23318_lociStitched	chr3	152015013	152022869	1	7857	17993.3824	1084	1
2_MACS_peak_33266_lociStitched	chr9	33288950	33299244	2	7852	14201.6024	1085	1
3_MACS_peak_14414_lociStitched	chr17	75082550	75093270	3	7851	10516.32	1086	1
2_MACS_peak_5945_lociStitched	chr11	68032252	68041694	2	7850	27476.22	1087	1
3_MACS_peak_34546_lociStitched	chrX	7027957	7039440	3	7850	5014.6261	1088	1
2_MACS_peak_33920_lociStitched	chr9	108017514	108027274	2	7849	13568.352	1089	1
3_MACS_peak_25591_lociStitched	chr5	10595377	10609730	3	7849	14462.0828	1090	1
2_MACS_peak_11650_lociStitched	chr16	2198190	2207473	2	7848	16733.5358	1091	1
3_MACS_peak_11737_lociStitched	chr16	4555189	4568229	3	7844	21592.936	1092	1
2_MACS_peak_8151_lociStitched	chr12	113414329	113427323	2	7826	24432.6182	1093	1
2_MACS_peak_20231_lociStitched	chr20	47434873	47445734	2	7825	8018.6763	1094	1
3_MACS_peak_26663_lociStitched	chr5	132386152	132400829	3	7825	13736.2043	1095	1
4_MACS_peak_3671_lociStitched	chr10	21873043	21881623	4	7823	8285.706	1096	1
4_MACS_peak_11945_lociStitched	chr16	17366445	17377645	4	7819	8591.52	1097	1
3_MACS_peak_6788_lociStitched	chr12	274856	290588	3	7815	13214.88	1098	1
1_MACS_peak_11472_lociStitched	chr15	93442777	93450588	1	7812	20195.3405	1099	1
2_MACS_peak_15625_lociStitched	chr19	7980316	7991605	2	7811	24730.8123	1100	1
3_MACS_peak_34034_lociStitched	chr9	117372422	117382334	3	7805	21865.872	1101	1
3_MACS_peak_14372_lociStitched	chr17	73891088	73906861	3	7801	14574.252	1102	1
2_MACS_peak_27309_lociStitched	chr5	177656946	177667516	2	7799	16081.198	1103	1
2_MACS_peak_3134_lociStitched	chr1	228643123	228653324	2	7795	13868.2595	1104	1
1_MACS_peak_33152_lociStitched	chr9	20436847	20444637	1	7791	25389.168	1105	1
3_MACS_peak_10325_lociStitched	chr15	22540020	22553788	3	7791	19799.7608	1106	1
1_MACS_peak_31617_lociStitched	chr8	29104297	29112078	1	7782	13598.0756	1107	1
2_MACS_peak_33727_lociStitched	chr9	93696620	93708703	2	7775	15862.5624	1108	1
1_MACS_peak_4714_lociStitched	chr10	112677475	112685247	1	7773	18227.6716	1109	1
2_MACS_peak_34875_lociStitched	chrX	48323254	48336019	2	7771	12149.727	1110	1
4_MACS_peak_5792_lociStitched	chr11	64877718	64891038	4	7771	14404.248	1111	1
3_MACS_peak_21596_lociStitched	chr22	50322785	50331366	3	7768	24891.7648	1112	1
3_MACS_peak_24295_lociStitched	chr4	40302345	40312193	3	7767	10505.8464	1113	1
3_MACS_peak_21222_lociStitched	chr22	31884192	31893776	3	7756	14662.5616	1114	1
1_MACS_peak_6803_lociStitched	chr12	858760	866512	1	7753	17338.8984	1115	1
1_MACS_peak_19230_lociStitched	chr2	216973050	216980800	1	7751	23232.175	1116	1
3_MACS_peak_13443_lociStitched	chr17	27219487	27230305	3	7743	15478.3944	1117	1
2_MACS_peak_23382_lociStitched	chr3	156871805	156879581	2	7738	14681.8656	1118	1
1_MACS_peak_29066_lociStitched	chr6	139690357	139698092	1	7736	23741.809	1119	1
2_MACS_peak_33535_lociStitched	chr9	73026576	73036688	2	7736	25131.3536	1120	1
3_MACS_peak_15509_lociStitched	chr19	4392640	4404851	3	7735	15374.8701	1121	1
3_MACS_peak_21934_lociStitched	chr3	30696373	30708992	3	7735	12967.2844	1122	1
3_MACS_peak_19254_lociStitched	chr2	219259800	219272580	3	7733	21325.986	1123	1
4_MACS_peak_27724_lociStitched	chr6	26295350	26314114	4	7733	7848.9812	1124	1
1_MACS_peak_28471_lociStitched	chr6	80335345	80343076	1	7732	14462.3817	1125	1
3_MACS_peak_11952_lociStitched	chr16	17434258	17442781	3	7732	13228.5483	1126	1
2_MACS_peak_25552_lociStitched	chr5	6445544	6454349	2	7725	19811.25	1127	1
3_MACS_peak_23399_lociStitched	chr3	158575661	158584081	3	7723	12454.022	1128	1
1_MACS_peak_28693_lociStitched	chr6	106439510	106447230	1	7721	20149.972	1129	1
3_MACS_peak_19966_lociStitched	chr20	34323450	34333059	3	7720	29290.1538	1130	1
2_MACS_peak_31437_lociStitched	chr8	17779312	17787104	2	7718	22102.7872	1131	1
4_MACS_peak_31964_lociStitched	chr8	62599711	62614300	4	7718	11380.8789	1132	1
3_MACS_peak_26238_lociStitched	chr5	86408861	86419602	3	7713	10808.6683	1133	1
2_MACS_peak_33260_lociStitched	chr9	33157763	33168666	2	7711	17402.2783	1134	1
1_MACS_peak_30644_lociStitched	chr7	104765636	104773343	1	7708	27201.0858	1135	1
1_MACS_peak_19020_lociStitched	chr2	198360059	198367759	1	7701	16878.4	1136	1
1_MACS_peak_32730_lociStitched	chr8	128745809	128753504	1	7696	19862.334	1137	1
2_MACS_peak_2767_lociStitched	chr1	203707072	203714903	2	7693	9026.0106	1138	1
3_MACS_peak_22246_lociStitched	chr3	50386920	50403667	3	7689	10141.9832	1139	1
1_MACS_peak_32810_lociStitched	chr8	134508367	134516053	1	7687	20546.9838	1140	1
1_MACS_peak_14065_lociStitched	chr17	55430607	55438293	1	7687	30668.6772	1141	1
2_MACS_peak_9936_lociStitched	chr14	81864032	81874345	2	7686	13390.3992	1142	1
2_MACS_peak_3725_lociStitched	chr10	25007934	25019414	2	7685	16933	1143	1
1_MACS_peak_10943_lociStitched	chr15	65182584	65190267	1	7684	41001.0978	1144	1
2_MACS_peak_11627_lociStitched	chr16	1820373	1833916	2	7684	20460.7644	1145	1
1_MACS_peak_12772_lociStitched	chr16	81684551	81692230	1	7680	22375.8381	1146	1
2_MACS_peak_2174_lociStitched	chr1	160591140	160603389	2	7677	20009.9664	1147	1
2_MACS_peak_33310_lociStitched	chr9	35156488	35164557	2	7669	16425.2564	1148	1
3_MACS_peak_11918_lociStitched	chr16	15734410	15745570	3	7664	13791.528	1149	1
2_MACS_peak_33548_lociStitched	chr9	74973104	74981348	2	7661	16474.8096	1150	1
2_MACS_peak_3095_lociStitched	chr1	226919086	226928585	2	7660	23017.0269	1151	1
3_MACS_peak_15353_lociStitched	chr19	1066221	1078082	3	7651	31893.0429	1152	1
3_MACS_peak_6016_lociStitched	chr11	72523321	72540441	3	7650	18212.256	1153	1
2_MACS_peak_26610_lociStitched	chr5	130709627	130719272	2	7647	10442.6415	1154	1
1_MACS_peak_26180_lociStitched	chr5	78530194	78537835	1	7642	15497.4762	1155	1
2_MACS_peak_15042_lociStitched	chr18	47857781	47865545	2	7642	12541.1892	1156	1
3_MACS_peak_23270_lociStitched	chr3	148705096	148718905	3	7640	13418.2053	1157	1
4_MACS_peak_30918_lociStitched	chr7	133752402	133770702	4	7639	13487.1	1158	1
2_MACS_peak_5091_lociStitched	chr11	3967053	3978298	2	7638	9823.632	1159	1
2_MACS_peak_12898_lociStitched	chr16	88846166	88857651	2	7635	31310.407	1160	1
2_MACS_peak_11153_lociStitched	chr15	75491285	75502878	2	7632	24725.5504	1161	1
3_MACS_peak_6737_lociStitched	chr11	130634303	130648631	3	7630	16706.448	1162	1
1_MACS_peak_1984_lociStitched	chr1	154189810	154197431	1	7622	38265.041	1163	1
3_MACS_peak_10928_lociStitched	chr15	64443342	64456156	3	7619	10543.3592	1164	1
1_MACS_peak_20439_lociStitched	chr20	58976304	58983919	1	7616	17541.914	1165	1
1_MACS_peak_34033_lociStitched	chr9	117349043	117356657	1	7615	25498.5246	1166	1
3_MACS_peak_29036_lociStitched	chr6	137081410	137094463	3	7604	8252.1066	1167	1
2_MACS_peak_24356_lociStitched	chr4	48195261	48206266	2	7596	15099.9605	1168	1
3_MACS_peak_13539_lociStitched	chr17	31313079	31326333	3	7595	9084.2916	1169	1
1_MACS_peak_1253_lociStitched	chr1	76249596	76257186	1	7591	16373.148	1170	1
1_MACS_peak_2185_lociStitched	chr1	160763943	160771528	1	7586	30267.9425	1171	1
2_MACS_peak_26254_lociStitched	chr5	88025370	88032961	2	7581	16485.3747	1172	1
2_MACS_peak_3606_lociStitched	chr10	15756842	15768359	2	7581	17255.9211	1173	1
4_MACS_peak_19646_lociStitched	chr20	5092727	5108920	4	7577	8187.1808	1174	1
1_MACS_peak_16613_lociStitched	chr19	48946374	48953949	1	7576	19042.035	1175	1
3_MACS_peak_5748_lociStitched	chr11	63948166	63956475	3	7575	15668.2813	1176	1
1_MACS_peak_8292_lociStitched	chr12	122144891	122152461	1	7571	14123.349	1177	1
2_MACS_peak_26504_lociStitched	chr5	118357685	118370204	2	7570	25140.6558	1178	1
1_MACS_peak_34047_lociStitched	chr9	117793281	117800847	1	7567	13582.4832	1179	1
1_MACS_peak_26156_lociStitched	chr5	76031200	76038764	1	7565	20049.8948	1180	1
1_MACS_peak_6150_lociStitched	chr11	82866498	82874061	1	7564	19874.0514	1181	1
1_MACS_peak_16019_lociStitched	chr19	19173390	19180951	1	7562	18254.5223	1182	1
1_MACS_peak_28757_lociStitched	chr6	109274446	109281999	1	7554	11636.1518	1183	1
2_MACS_peak_19231_lociStitched	chr2	217080070	217088124	2	7553	15529.7228	1184	1
3_MACS_peak_24796_lociStitched	chr4	108951460	108965295	3	7550	12288.247	1185	1
2_MACS_peak_26695_lociStitched	chr5	133978074	133987156	2	7549	18406.4894	1186	1
4_MACS_peak_15288_lociStitched	chr18	75104564	75114456	4	7548	12688.4684	1187	1
3_MACS_peak_780_lociStitched	chr1	39956008	39965444	3	7544	10294.676	1188	1
1_MACS_peak_9699_lociStitched	chr14	64967883	64975425	1	7543	13476.7998	1189	1
3_MACS_peak_31111_lociStitched	chr7	150100203	150113287	3	7538	26093.4212	1190	1
3_MACS_peak_5251_lociStitched	chr11	16923010	16933439	3	7536	6608.8573	1191	1
1_MACS_peak_22943_lociStitched	chr3	123531839	123539368	1	7530	8262.3246	1192	1
2_MACS_peak_16667_lociStitched	chr19	49989759	50001663	2	7527	18815.4624	1193	1
1_MACS_peak_15599_lociStitched	chr19	7399437	7406961	1	7525	26968.2732	1194	1
1_MACS_peak_2854_lociStitched	chr1	207992783	208000307	1	7525	23100.9372	1195	1
1_MACS_peak_2911_lociStitched	chr1	212207291	212214811	1	7521	11085.984	1196	1
3_MACS_peak_14299_lociStitched	chr17	71222931	71234446	3	7520	11716.5125	1197	1
1_MACS_peak_15418_lociStitched	chr19	2234685	2242199	1	7515	25836.1376	1198	1
3_MACS_peak_26799_lociStitched	chr5	139935444	139950031	3	7515	13029.1084	1199	1
4_MACS_peak_5123_lociStitched	chr11	6623383	6641282	4	7511	11979.8007	1200	1
3_MACS_peak_12201_lociStitched	chr16	30378510	30390983	3	7510	18679.5648	1201	1
3_MACS_peak_14068_lociStitched	chr17	55553442	55563217	3	7508	10737.8375	1202	1
3_MACS_peak_31130_lociStitched	chr7	150776611	150785933	3	7503	17412.5638	1203	1
4_MACS_peak_13299_lociStitched	chr17	17816582	17831179	4	7500	9343.5397	1204	1
3_MACS_peak_31578_lociStitched	chr8	27177305	27191561	3	7497	12799.0368	1205	1
1_MACS_peak_32082_lociStitched	chr8	72268513	72276008	1	7496	6399.231	1206	1
2_MACS_peak_27860_lociStitched	chr6	30474539	30485231	2	7492	23079.7512	1207	1
1_MACS_peak_12275_lociStitched	chr16	33443099	33450588	1	7490	15070.1147	1208	1
3_MACS_peak_1549_lociStitched	chr1	110879201	110891840	3	7486	15590.2065	1209	1
4_MACS_peak_12543_lociStitched	chr16	67202949	67218707	4	7486	10732.7738	1210	1
1_MACS_peak_23412_lociStitched	chr3	160116107	160123590	1	7484	19161.7181	1211	1
2_MACS_peak_3066_lociStitched	chr1	226123660	226133714	2	7483	31667.0838	1212	1
1_MACS_peak_26291_lociStitched	chr5	90673603	90681081	1	7479	25485.7718	1213	1
3_MACS_peak_32178_lociStitched	chr8	82968189	82981698	3	7476	6193.8765	1214	1
1_MACS_peak_29796_lociStitched	chr7	35728467	35735937	1	7471	12997.8	1215	1
1_MACS_peak_23144_lociStitched	chr3	135963679	135971148	1	7470	12196.1301	1216	1
3_MACS_peak_4158_lociStitched	chr10	74056033	74069026	3	7470	16708.998	1217	1
1_MACS_peak_22105_lociStitched	chr3	45729228	45736696	1	7469	9191.6144	1218	1
1_MACS_peak_19851_lociStitched	chr20	30790147	30797609	1	7463	35785.5134	1219	1
1_MACS_peak_20390_lociStitched	chr20	56190973	56198429	1	7457	35644.1536	1220	1
1_MACS_peak_17322_lociStitched	chr2	33717228	33724684	1	7457	16651.4848	1221	1
4_MACS_peak_20930_lociStitched	chr22	17082222	17098876	4	7450	5116.1088	1222	1
