GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
NM_001105079	chr16(.):30670777-30687131	0.0959
NR_002966	chr16(.):30716857-30726986	0.1113
NM_006662	chr16(.):30705461-30756450	0.1233
NM_153337	chr16(.):50695210-50720264	0.1238
NM_182854	chr16(.):50701885-50720264	0.1345
NM_001042412	chr16(.):50771028-50840846	0.1077
NM_001042355	chr16(.):50770960-50840846	0.1076
NM_022162	chr16(.):50726049-50771987	0.1048
NM_001126108	chr16(.):56894118-56954762	0.1436
NM_001010989	chr16(.):56960747-56982793	0.1945
NM_032206	chr16(.):57018409-57122436	0.1128
NM_018110	chr16(.):57500869-57525385	0.0998
NM_153837	chr16(.):57571600-57616100	0.1207
NM_033212	chr16(.):57541089-57575477	0.1117
NM_001172643	chr16(.):66536905-66589194	0.15
NM_001172644	chr16(.):66536905-66589315	0.1499
NM_052999	chr16(.):66595349-66618038	0.1078
NM_181641	chr16(.):66581471-66604971	0.149
NM_181271	chr16(.):66595293-66618038	0.1077
NM_001040138	chr16(.):66581465-66605154	0.1489
NM_001185057	chr16(.):67202764-67214643	0.1495
NM_003946	chr16(.):67202755-67214643	0.1494
NM_001040715	chr16(.):67204504-67222883	0.1587
NM_001950	chr16(.):67221067-67237821	0.1111
NM_024712	chr16(.):67228027-67242927	0.1032
NM_033309	chr16(.):67177004-67189902	0.1125
NM_025187	chr16(.):67138914-67187442	0.1126
NM_178516	chr16(.):67213281-67229107	0.1441
NM_003789	chr16(.):67183088-67198812	0.1487
NM_001538	chr16(.):67192287-67208848	0.1484
NM_001185058	chr16(.):67199404-67214643	0.1419
NM_018378	chr16(.):67188890-67203077	0.1428
NR_029887	chr16(.):67231223-67241298	0.1077
NM_001193524	chr16(.):67566364-67585691	0.1458
NM_001193523	chr16(.):67558539-67585691	0.1455
NM_001193522	chr16(.):67557719-67585691	0.1438
NM_024519	chr16(.):67557716-67585691	0.1437
NM_024939	chr16(.):68257449-68275136	0.1345
NM_001184824	chr16(.):68339876-68396169	0.121
NM_003983	chr16(.):68293422-68340722	0.1424
NM_032178	chr16(.):68329517-68349868	0.1224
NM_006927	chr16(.):70408337-70477991	0.128
NM_145059	chr16(.):70483497-70519177	0.1053
NR_034083	chr16(.):70783962-70812154	0.1086
NR_024612	chr16(.):71874898-71924174	0.1355
NM_001137675	chr16(.):71874898-71896231	0.1589
NM_017530	chr16(.):71888587-71922412	0.122
NM_001031804	chr16(.):79622744-79639622	0.063
NM_021962	chr17(.):901758-1088131	0.1156
NM_001159746	chr17(.):901758-1095616	0.1158
NM_003342	chr17(.):4167511-4274969	0.109
NM_020889	chr17(.):27234161-27283508	0.1481
NM_138962	chr17(.):55328930-55762299	0.1127
NM_170721	chr17(.):55329373-55715544	0.1142
NM_020761	chr17(.):78513624-78945173	0.1009
NM_001092	chr17(.):901758-1017324	0.1187
NM_005022	chr17(.):4843946-4856825	0.1642
NM_153357	chr17(.):6939948-6952242	0.1132
NM_015670	chr17(.):7460318-7480287	0.158
NR_026951	chr17(.):8118947-8132361	0.1457
NM_020877	chr17(.):7618038-7742058	0.1094
NM_018182	chr17(.):27077995-27174841	0.1186
NM_000267	chr17(.):29416944-29709695	0.1103
NM_002544	chr17(.):29616667-29629380	0.112
NM_183232	chr17(.):37916198-38025441	0.144
NM_000342	chr17(.):42320757-42350502	0.0959
NR_027774	chr17(.):43508265-43573146	0.1176
NM_003954	chr17(.):43335487-43399414	0.1294
NM_003726	chr17(.):46205801-46512594	0.1098
NM_030802	chr17(.):47782686-47846518	0.1406
NM_017763	chr17(.):56426037-56499931	0.1134
NM_001433	chr17(.):62115389-62212502	0.1624
NM_017983	chr17(.):66412421-66458653	0.1197
NR_036488	chr17(.):70394462-70593943	0.1163
NR_036520	chr17(.):73262379-73274976	0.1331
NM_004252	chr17(.):72739762-72770499	0.1433
NM_001126122	chr17(.):73264060-73290530	0.1308
NM_001113492	chr17(.):75278972-75501678	0.1106
NM_006640	chr17(.):75310596-75501678	0.1118
NM_001113491	chr17(.):75272491-75501678	0.111
NM_001081461	chr17(.):74703913-74727881	0.1438
NM_001163075	chr17(.):76137433-76167364	0.1417
NM_017456	chr17(.):76665129-76783376	0.1439
NM_024648	chr17(.):80342085-80381513	0.1224
NM_004514	chr17(.):80472593-80567483	0.1176
NM_024083	chr17(.):79930425-79980282	0.0992
NM_020310	chr17(.):2282353-2309258	0.1299
NR_028335	chr17(.):2305274-2323730	0.1137
NM_000080	chr17(.):4796063-4811369	0.0913
NM_001145536	chr17(.):4797947-4811227	0.0944
NM_001165417	chr17(.):4835425-4848462	0.1516
NM_000173	chr17(.):4830591-4843325	0.1135
NM_015528	chr17(.):4838629-4853517	0.1687
NM_006612	chr17(.):4896242-4936694	0.1078
NM_015099	chr17(.):4866286-4895960	0.1315
NM_001171168	chr17(.):4866286-4895665	0.1319
NM_053013	chr17(.):4849383-4865426	0.1206
NM_001167985	chr17(.):4886424-4905905	0.129
NM_004890	chr17(.):4857520-4876132	0.1102
NM_001004333	chr17(.):6910797-6922851	0.1796
NM_001142799	chr17(.):6913072-6925839	0.1745
NM_201566	chr17(.):6934393-6948440	0.1127
NR_029712	chr17(.):6915933-6926020	0.1605
NM_181844	chr17(.):6921368-6937961	0.1134
NM_000697	chr17(.):6894383-6919055	0.1358
NR_030178	chr17(.):6916229-6926341	0.1637
NM_001143775	chr17(.):7141905-7159995	0.1662
NM_001185023	chr17(.):7158221-7171264	0.1193
NM_001185022	chr17(.):7158221-7171512	0.1178
NM_001128827	chr17(.):7088209-7125928	0.1235
NM_000018	chr17(.):7118152-7133585	0.1356
NM_004422	chr17(.):7123660-7142863	0.1451
NM_007278	chr17(.):7138737-7150753	0.16
NM_024297	chr17(.):7133346-7147825	0.1926
NM_001365	chr17(.):7088209-7128369	0.1222
NM_203415	chr17(.):7150371-7168259	0.1403
NM_015362	chr17(.):7150550-7168259	0.1409
NM_001042	chr17(.):7180053-7196367	0.1367
NM_015343	chr17(.):7141905-7160259	0.1663
NR_029896	chr17(.):7121615-7131698	0.141
NM_003809	chr17(.):7447374-7466207	0.1403
NM_001198623	chr17(.):7456608-7469925	0.1522
NM_001040059	chr17(.):7477805-7490429	0.1966
NM_001146281	chr17(.):7528452-7541700	0.1409
NM_006942	chr17(.):7486497-7498488	0.1383
NR_002918	chr17(.):7473030-7483165	0.191
NM_133491	chr17(.):7524555-7536194	0.1366
NR_002604	chr17(.):7475128-7485276	0.1995
NM_001251	chr17(.):7477804-7490429	0.1966
NM_004860	chr17(.):7489547-7523215	0.1022
NR_002912	chr17(.):7476272-7486409	0.1826
NM_001416	chr17(.):7471056-7487324	0.1796
NR_027463	chr17(.):7512381-7541700	0.1246
NR_027462	chr17(.):7526286-7541700	0.1356
NR_024603	chr17(.):7481964-7496527	0.1542
NR_003000	chr17(.):7804440-7814578	0.1064
NM_001005273	chr17(.):7787168-7821075	0.1124
NM_001080424	chr17(.):7738234-7763118	0.1537
NM_144607	chr17(.):7756063-7770600	0.1369
NM_032356	chr17(.):7755002-7766172	0.156
NM_001005271	chr17(.):7783122-7821075	0.1155
NM_203411	chr17(.):7753383-7764417	0.1575
NM_002616	chr17(.):8038787-8060753	0.1448
NM_032354	chr17(.):8071296-8084714	0.1521
NM_017622	chr17(.):8086650-8098564	0.2
NM_014232	chr17(.):8057464-8071293	0.1486
NM_004217	chr17(.):8103048-8118883	0.1398
NR_037447	chr17(.):8085492-8095577	0.1987
NM_025099	chr17(.):8123138-8156413	0.1446
NM_012393	chr17(.):8147595-8178809	0.1082
NM_012452	chr17(.):16837397-16880402	0.1539
NM_001102664	chr17(.):19135689-19245028	0.1138
NM_015681	chr17(.):19241482-19271046	0.109
NR_031591	chr17(.):19242818-19252887	0.097
NM_015276	chr17(.):20897905-20951352	0.123
NR_000010	chr17(.):27044599-27054671	0.1838
NR_000009	chr17(.):27045698-27055772	0.208
NM_031934	chr17(.):27036298-27049908	0.1441
NM_001142625	chr17(.):27036298-27050286	0.1452
NM_000984	chr17(.):27041999-27056374	0.1857
NM_138463	chr17(.):27046365-27058230	0.201
NR_000014	chr17(.):27045446-27055509	0.2036
NR_000013	chr17(.):27042567-27052634	0.1624
NM_004295	chr17(.):27066022-27082976	0.1263
NM_152465	chr17(.):27025533-27043872	0.1064
NR_024579	chr17(.):27036298-27050251	0.1448
NM_001160407	chr17(.):27046365-27058949	0.1928
NM_178170	chr17(.):27050831-27074784	0.1384
NR_029970	chr17(.):27183386-27193458	0.0972
NM_005702	chr17(.):27177042-27193072	0.1203
NM_004475	chr17(.):27201356-27229715	0.1349
NM_144683	chr17(.):27219798-27235089	0.1677
NR_029685	chr17(.):27183550-27193636	0.0956
NM_006495	chr17(.):29625787-29646130	0.1452
NM_014210	chr17(.):29638427-29653767	0.1744
NM_002981	chr17(.):32682398-32695252	0.1594
NM_005408	chr17(.):32678470-32690629	0.1324
NM_005623	chr17(.):32641065-32653421	0.109
NM_002983	chr17(.):34410602-34422506	0.2216
NM_002988	chr17(.):34386642-34403841	0.1119
NM_002984	chr17(.):34426219-34438014	0.189
NM_021006	chr17(.):34517267-34529156	0.2414
NM_001001418	chr17(.):34576084-34597027	0.2706
NM_001001435	chr17(.):34533467-34545274	0.256
NM_001001437	chr17(.):34517267-34529147	0.2414
NM_001001417	chr17(.):34488060-34508988	0.2515
NM_021006	chr17(.):34618841-34630730	0.2506
NM_001001437	chr17(.):34618841-34630721	0.2506
NM_001001435	chr17(.):34635033-34646840	0.2358
NM_001001418	chr17(.):34741118-34813091	0.2049
NM_001130677	chr17(.):36822958-36836187	0.1298
NM_005937	chr17(.):36856872-36891056	0.1203
NM_007144	chr17(.):36885149-36909558	0.1344
NM_002795	chr17(.):36904001-36925478	0.1341
NM_001136498	chr17(.):36881509-36896858	0.122
NM_005310	chr17(.):37889186-37908538	0.1179
NM_001030002	chr17(.):37889589-37908538	0.1183
NM_032339	chr17(.):37880408-37891788	0.1123
NM_018530	chr17(.):38055847-38078793	0.1064
NM_001042471	chr17(.):38055847-38079903	0.1057
NM_198844	chr17(.):38019454-38039149	0.1518
NM_021724	chr17(.):38244036-38261973	0.1492
NM_001190919	chr17(.):38213445-38255120	0.1269
NM_001190918	chr17(.):38214067-38255120	0.1271
NM_014815	chr17(.):38170349-38215889	0.1096
NM_007359	chr17(.):38291506-38333431	0.1237
NM_001012241	chr17(.):38273789-38298045	0.147
NM_001145301	chr17(.):38469472-38518895	0.1321
NM_152219	chr17(.):38511904-38525945	0.115
NM_000964	chr17(.):38460422-38518895	0.134
NM_001024809	chr17(.):38493270-38518895	0.1036
NM_001254	chr17(.):38439145-38464413	0.1466
NM_024927	chr17(.):40814932-40834048	0.1295
NM_016437	chr17(.):40806265-40824024	0.1347
NM_003632	chr17(.):40829631-40857011	0.1105
NM_016602	chr17(.):40826419-40838845	0.1476
NM_178542	chr17(.):42248351-42269082	0.1201
NM_001076674	chr17(.):42259353-42274099	0.1312
NM_177441	chr17(.):42259573-42274099	0.132
NM_001076684	chr17(.):42277400-42301924	0.1339
NM_001098833	chr17(.):42264172-42280529	0.1235
NM_080863	chr17(.):42243073-42261451	0.1169
NM_001076683	chr17(.):42277400-42303250	0.1299
NM_014233	chr17(.):42277400-42300664	0.1381
NM_152343	chr17(.):43326759-43344479	0.0972
NM_005892	chr17(.):43294291-43329683	0.161
NR_024434	chr17(.):43320302-43350997	0.1177
NR_024435	chr17(.):43334557-43350997	0.1041
NM_174919	chr17(.):43501717-43515282	0.1189
NM_199282	chr17(.):43466267-43508012	0.1147
NM_001159330	chr17(.):43466267-43488449	0.1219
NR_036199	chr17(.):43547728-43557801	0.0858
NM_005827	chr17(.):47773689-47790282	0.1316
NM_001199155	chr17(.):47860980-47911458	0.1139
NM_032595	chr17(.):48206100-48232877	0.1236
NM_174920	chr17(.):48185034-48212167	0.1151
NM_000023	chr17(.):48238365-48258293	0.1505
NM_000088	chr17(.):48256456-48284000	0.1194
NR_024193	chr17(.):48243788-48254837	0.144
NM_004645	chr17(.):55010560-55043411	0.1047
NR_027025	chr17(.):54956462-54967274	0.1249
NM_005082	chr17(.):54960269-54996409	0.1467
NM_000250	chr17(.):56342216-56363296	0.105
NM_004758	chr17(.):56373593-56411152	0.1281
NM_003168	chr17(.):56417538-56434563	0.1698
NR_029683	chr17(.):56403592-56413679	0.2098
NR_004380	chr17(.):62218437-62228517	0.152
NR_002995	chr17(.):62218698-62228831	0.1526
NR_036199	chr17(.):62813147-62823220	0.0915
NR_030365	chr17(.):66415591-66425689	0.0909
NM_002734	chr17(.):66503542-66533910	0.1272
NM_212471	chr17(.):66503109-66533910	0.1271
NR_033876	chr17(.):70589179-70641611	0.1268
NM_001163989	chr17(.):72727958-72748474	0.154
NM_001006638	chr17(.):72728355-72748474	0.1548
NM_139018	chr17(.):72685451-72714108	0.1068
NM_175738	chr17(.):72662255-72748474	0.1182
NR_037409	chr17(.):72739751-72749838	0.1526
NM_017728	chr17(.):72767621-72840922	0.1065
NM_015654	chr17(.):72761685-72777470	0.1295
NM_014001	chr17(.):73227693-73262707	0.142
NM_015971	chr17(.):73252748-73267457	0.1515
NM_001172703	chr17(.):73227693-73263444	0.1418
NM_020679	chr17(.):73257309-73272303	0.1511
NM_001008529	chr17(.):74670650-74712056	0.1047
NM_003016	chr17(.):74725198-74738493	0.1593
NM_015167	chr17(.):74709524-74727881	0.1568
NR_030366	chr17(.):74727531-74737630	0.1609
NM_001080510	chr17(.):74717949-74734962	0.1734
NM_024311	chr17(.):74728782-74780338	0.1136
NR_027058	chr17(.):75079724-75096068	0.1909
NR_003013	chr17(.):75080388-75090575	0.2226
NM_001143998	chr17(.):75132004-75218181	0.1525
NM_001144001	chr17(.):75176294-75218181	0.1523
NM_001113493	chr17(.):75364271-75501678	0.1046
NM_001113494	chr17(.):75367164-75501678	0.1046
NM_152468	chr17(.):76121858-76144049	0.1542
NM_007267	chr17(.):76103998-76133488	0.1358
NM_001127198	chr17(.):76103998-76129861	0.135
NM_001145529	chr17(.):76222390-76242068	0.0975
NM_001010982	chr17(.):76178436-76208782	0.0994
NM_001012270	chr17(.):76205276-76226716	0.0947
NM_003258	chr17(.):76165159-76188285	0.1371
NM_004710	chr17(.):76159670-76174009	0.1423
NR_002219	chr17(.):76205320-76225783	0.0961
NM_001145526	chr17(.):76178442-76208782	0.0994
NR_027083	chr17(.):76178397-76198641	0.1013
NM_000918	chr17(.):79796033-79823544	0.1265
NM_002359	chr17(.):79871145-79890588	0.121
NM_016476	chr17(.):79844598-79863363	0.1113
NR_033683	chr17(.):79855776-79874077	0.0991
NM_005782	chr17(.):79840710-79854462	0.1236
NM_001145113	chr17(.):79892520-79910109	0.1201
NM_016538	chr17(.):79864814-79881058	0.1101
NM_001185078	chr17(.):79820596-79834282	0.1326
NM_001185077	chr17(.):79820596-79833790	0.1356
NM_148896	chr17(.):79855071-79865781	0.0893
NM_006907	chr17(.):79885268-79899968	0.111
NM_032711	chr17(.):79871145-79886408	0.1209
NM_001002249	chr17(.):79844817-79863363	0.1116
NR_033682	chr17(.):79855776-79874340	0.1019
NM_178493	chr17(.):79905382-79924057	0.0943
NR_015454	chr17(.):79880704-79893629	0.1198
NM_001100407	chr17(.):80395462-80413707	0.1194
NM_001193655	chr17(.):80395462-80412602	0.1223
NM_001038618	chr17(.):80411059-80451143	0.1182
NM_001083608	chr17(.):80411539-80451143	0.1179
NM_173620	chr17(.):80371251-80405516	0.1169
NR_036519	chr17(.):80402590-80413707	0.1352
NM_000633	chr18(.):60785578-60991613	0.1303
NM_001083625	chr18(.):9131757-9290206	0.134
NM_015461	chr18(.):22636887-22937214	0.0973
NM_021074	chr18(.):9097627-9139343	0.1632
NM_005904	chr18(.):46441222-46482081	0.1746
NM_001190823	chr18(.):46441222-46474177	0.1827
NM_001190822	chr18(.):46441222-46480703	0.1767
NM_030973	chr19(.):50316535-50345237	0.1093
NM_001039846	chr19(.):2091867-2104583	0.2189
NM_019112	chr19(.):1035101-1070570	0.1907
NM_003331	chr19(.):10456203-10496248	0.0998
NM_001164605	chr19(.):35640844-35665788	0.1185
NM_018028	chr19(.):39828107-39880537	0.1132
NM_014164	chr19(.):35640624-35665788	0.1188
NR_028406	chr19(.):35640671-35665788	0.1181
NM_020695	chr19(.):1810244-1853452	0.1605
NM_052847	chr19(.):2506217-2707746	0.1656
NM_000064	chr19(.):6672845-6725662	0.1605
NM_005428	chr19(.):6767721-6862371	0.1806
NM_002501	chr19(.):13101583-13214610	0.1094
NM_014975	chr19(.):12944258-12990766	0.1106
NM_032855	chr19(.):16239837-16274377	0.1571
NM_021235	chr19(.):16467407-16587762	0.1252
NM_006387	chr19(.):16623699-16658263	0.0957
NM_001017392	chr19(.):19098176-19149380	0.117
NM_001492	chr19(.):18974360-19011953	0.0986
NM_001398	chr19(.):39301061-39327497	0.1118
NM_001001563	chr19(.):39966051-39986528	0.1175
NM_006801	chr19(.):48880826-48899810	0.1565
NM_020309	chr19(.):49927654-49949808	0.1144
NM_001161440	chr19(.):55687614-55725874	0.1123
NM_024100	chr19(.):979327-999569	0.1636
NM_004368	chr19(.):1021297-1044064	0.215
NM_033420	chr19(.):1004649-1026141	0.1606
NM_138690	chr19(.):995436-1014723	0.1452
NM_012292	chr19(.):1062173-1091627	0.178
NM_001280	chr19(.):1264266-1278171	0.1954
NM_017914	chr19(.):1270519-1284243	0.1851
NM_177401	chr19(.):1243551-1264142	0.1525
NM_001001975	chr19(.):1236748-1249824	0.1945
NM_001405	chr19(.):1281167-1304944	0.1296
NM_152769	chr19(.):1224946-1242990	0.1327
NR_027271	chr19(.):1262469-1275259	0.1739
NR_023313	chr19(.):1264266-1279809	0.1909
NM_138813	chr19(.):1777073-1817270	0.1552
NM_001178002	chr19(.):1777073-1817199	0.1551
NR_031730	chr19(.):1811157-1821237	0.1735
NR_034114	chr19(.):1817087-1829542	0.1304
NM_031918	chr19(.):1847397-1868564	0.1765
NM_138422	chr19(.):1900416-1918446	0.1734
NM_001130111	chr19(.):1871974-1890518	0.1659
NM_079834	chr19(.):1900372-1931012	0.1633
NM_017572	chr19(.):2032469-2056243	0.1723
NM_017797	chr19(.):1980446-2020702	0.1372
NM_130807	chr19(.):2066034-2101269	0.2255
NM_004152	chr19(.):2264519-2278487	0.1791
NM_018049	chr19(.):2228154-2241328	0.2168
NM_000479	chr19(.):2244112-2257072	0.1485
NM_198532	chr19(.):2269630-2287181	0.1602
NR_031596	chr19(.):2229060-2239148	0.2186
NM_007165	chr19(.):2231815-2253678	0.1822
NM_144616	chr19(.):2247249-2261422	0.2016
NM_001101391	chr19(.):2284773-2313156	0.1404
NR_036207	chr19(.):2245637-2255717	0.1261
NM_032737	chr19(.):2423163-2461958	0.1547
NM_012458	chr19(.):2420621-2432875	0.1674
NM_015675	chr19(.):2471122-2483257	0.2365
NM_015897	chr19(.):4002748-4043067	0.1488
NR_002602	chr19(.):3977504-3987570	0.2296
NM_001961	chr19(.):3971053-3990461	0.2152
NM_001348	chr19(.):3953451-3974826	0.1626
NR_030367	chr19(.):3956411-3966510	0.1355
NM_004240	chr19(.):6734706-6756529	0.1725
NM_020171	chr19(.):6724924-6742304	0.1885
NM_001080452	chr19(.):6724924-6742633	0.1857
NM_005490	chr19(.):6747172-6772523	0.1813
NM_006221	chr19(.):9940998-9965358	0.0956
NM_024292	chr19(.):9933567-9945797	0.1306
NM_001077624	chr19(.):9863150-9884410	0.0885
NM_017703	chr19(.):9915942-9934731	0.1323
NM_007065	chr19(.):10496808-10519271	0.1225
NM_001111307	chr19(.):10526332-10585307	0.1131
NM_001111309	chr19(.):10538110-10585307	0.0997
NM_001111308	chr19(.):10536520-10585307	0.1002
NR_031592	chr19(.):10509133-10519214	0.1285
NM_006202	chr19(.):10558632-10585307	0.1001
NM_001195800	chr19(.):11195037-11249505	0.1239
NM_001080997	chr19(.):12931296-12946207	0.1214
NM_013312	chr19(.):12868816-12891434	0.1145
NM_181738	chr19(.):12906426-12917694	0.1342
NM_017682	chr19(.):12858406-12874271	0.0885
NM_002229	chr19(.):12897309-12909125	0.1516
NM_031429	chr19(.):12931295-12951230	0.1248
NM_006397	chr19(.):12912427-12929462	0.1098
NM_005809	chr19(.):12902633-12917694	0.1388
NM_052850	chr19(.):13059971-13073050	0.1222
NM_001105578	chr19(.):13004893-13035086	0.1222
NM_000159	chr19(.):12996973-13015783	0.1332
NM_004461	chr19(.):13028283-13049558	0.1414
NM_005053	chr19(.):13051653-13069455	0.1599
NM_006563	chr19(.):12990236-13003017	0.1456
NM_152654	chr19(.):13075431-13090567	0.1102
NM_004343	chr19(.):13044413-13060304	0.1809
NM_023072	chr19(.):13901273-13948044	0.107
NR_029613	chr19(.):13980512-13990622	0.1019
NR_036515	chr19(.):13940329-13952103	0.1199
NM_001098622	chr19(.):13982949-13996571	0.1154
NR_030179	chr19(.):13980688-13990825	0.1034
NR_029497	chr19(.):13942100-13952173	0.1252
NR_029495	chr19(.):13942400-13952473	0.1305
NR_029501	chr19(.):13942253-13952331	0.1279
NM_005370	chr19(.):16217489-16249445	0.1371
NM_001145160	chr19(.):16173316-16218813	0.1401
NR_024335	chr19(.):16139522-16157918	0.1051
NR_024336	chr19(.):16140288-16157918	0.1077
NM_003290	chr19(.):16182134-16218813	0.1327
NM_032493	chr19(.):16303664-16351156	0.1055
NM_054113	chr19(.):16267178-16289286	0.1231
NM_014077	chr19(.):16291234-16307857	0.1034
NM_032207	chr19(.):16602204-16637163	0.0948
NM_145046	chr19(.):16584874-16612003	0.11
NM_024881	chr19(.):16655647-16688193	0.1036
NM_004831	chr19(.):16680717-16744015	0.1434
NM_001145724	chr19(.):19035009-19054858	0.1168
NM_001145722	chr19(.):19035009-19056113	0.1185
NM_001145721	chr19(.):19035009-19056161	0.1183
NR_027297	chr19(.):19035009-19055444	0.117
NM_007263	chr19(.):19005322-19035199	0.1152
NM_004838	chr19(.):19035009-19057041	0.1228
NM_019070	chr19(.):19025483-19044442	0.134
NM_178526	chr19(.):19169802-19228704	0.1087
NM_001199196	chr19(.):19139386-19173987	0.1239
NM_015925	chr19(.):35734558-35763867	0.1127
NM_152481	chr19(.):35710703-35724628	0.1105
NM_144987	chr19(.):36228427-36241336	0.1585
NM_019104	chr19(.):36234511-36250420	0.1284
NM_144617	chr19(.):36240469-36252930	0.1013
NM_052948	chr19(.):36261416-36284724	0.089
NM_024660	chr19(.):36225150-36238351	0.1362
NM_014727	chr19(.):36203920-36234779	0.1092
NM_014383	chr19(.):36198829-36212940	0.1414
NM_001039887	chr19(.):36244043-36265077	0.1008
NM_172341	chr19(.):36231493-36242903	0.1627
NM_006149	chr19(.):39287310-39308740	0.0943
NM_012237	chr19(.):39364194-39395463	0.1149
NM_001005335	chr19(.):39322027-39347979	0.1448
NM_001001716	chr19(.):39385614-39404534	0.1219
NM_001533	chr19(.):39322027-39345617	0.1515
NM_001193286	chr19(.):39364194-39395502	0.1148
NR_034146	chr19(.):39364194-39389795	0.1006
NM_001195833	chr19(.):39353471-39373919	0.1037
NM_003407	chr19(.):39892486-39905045	0.1817
NM_003169	chr19(.):39931287-39972308	0.128
NM_001130825	chr19(.):39931185-39972308	0.1284
NM_019088	chr19(.):39871269-39886679	0.1176
NM_017592	chr19(.):39876962-39896203	0.1631
NM_001020	chr19(.):39918846-39931618	0.1523
NM_022835	chr19(.):39898749-39924055	0.1363
NM_203486	chr19(.):39984556-40004121	0.1173
NM_001098506	chr19(.):42077530-42098197	0.1204
NM_001783	chr19(.):42376189-42390439	0.1445
NM_001040283	chr19(.):42344085-42361397	0.0895
NM_173506	chr19(.):42336149-42353508	0.0962
NM_004706	chr19(.):42382266-42416604	0.0969
NM_199002	chr19(.):42383445-42416604	0.0962
NM_001022	chr19(.):42358987-42380484	0.1507
NM_024707	chr19(.):45577529-45599782	0.1468
NM_001007270	chr19(.):45577517-45599782	0.1467
NM_006509	chr19(.):45499711-45546452	0.1223
NM_007056	chr19(.):45537297-45579214	0.1259
NM_145288	chr19(.):45569757-45584688	0.1309
NM_144577	chr19(.):48794708-48828332	0.1396
NM_018273	chr19(.):48830615-48872186	0.1406
NM_012451	chr19(.):48862650-48884634	0.136
NM_001425	chr19(.):48823628-48838810	0.1982
NM_153608	chr19(.):48769653-48795863	0.105
NM_031485	chr19(.):48944029-48962164	0.116
NM_000836	chr19(.):48893131-48953188	0.1155
NR_000021	chr19(.):49988222-49998304	0.175
NM_001015	chr19(.):49994633-50007944	0.1595
NR_000018	chr19(.):49989431-49999517	0.1844
NM_153329	chr19(.):49951472-49979305	0.1253
NM_001459	chr19(.):49972485-49994488	0.1298
NM_020650	chr19(.):50025874-50051890	0.1174
NM_001136019	chr19(.):50010535-50034685	0.1094
NR_001285	chr19(.):49995975-50006062	0.1663
NR_000020	chr19(.):49988873-49998956	0.1754
NR_000019	chr19(.):49989163-49999229	0.18
NM_017916	chr19(.):49944549-49960115	0.159
NR_026712	chr19(.):49985864-50000096	0.169
NM_012423	chr19(.):49985864-50000564	0.1697
NM_004107	chr19(.):50011435-50034685	0.109
NR_029703	chr19(.):49999041-50009125	0.1651
NM_001098632	chr19(.):50367296-50385644	0.1796
NM_032375	chr19(.):50367296-50385578	0.1791
NM_001098633	chr19(.):50367296-50385612	0.1797
NM_017432	chr19(.):50349415-50368999	0.1268
NM_001168222	chr19(.):50375681-50397007	0.1259
NM_007254	chr19(.):50359459-50375822	0.1448
NM_152899	chr19(.):50387913-50405147	0.0948
NM_012068	chr19(.):50426958-50442193	0.1341
NM_032430	chr19(.):55790533-55828903	0.1199
NM_173804	chr19(.):55733001-55745632	0.0994
NM_001130106	chr19(.):55768590-55796751	0.1341
NM_014931	chr19(.):55736146-55775038	0.1095
NM_032836	chr19(.):56097736-56115893	0.1215
NM_007279	chr19(.):56160415-56191082	0.1516
NM_207115	chr19(.):56147391-56159836	0.1565
NM_153219	chr19(.):56106729-56119504	0.1689
NM_203374	chr19(.):56127106-56140941	0.1087
NM_016535	chr19(.):56149985-56161989	0.1474
NM_013301	chr19(.):56153953-56169526	0.1651
NM_001163423	chr19(.):56148462-56159836	0.1544
NM_016202	chr19(.):56148417-56159836	0.1543
NM_001130072	chr19(.):56181560-56212133	0.111
NM_001130071	chr19(.):56182990-56212133	0.1086
NM_001195605	chr19(.):56119958-56134907	0.0933
NM_001174088	chr20(.):46125600-46290621	0.1079
NM_003818	chr20(.):5102481-5176989	0.1196
NM_001042472	chr20(.):25275849-25376477	0.1311
NM_015600	chr20(.):25270378-25376477	0.1318
NM_178580	chr20(.):30097240-30162370	0.1484
NM_001191	chr20(.):30247260-30315656	0.1778
NM_031483	chr20(.):32946061-33104197	0.1219
NM_177996	chr20(.):34695347-34825721	0.1159
NM_015568	chr20(.):37429347-37556667	0.1307
NM_032883	chr20(.):42539781-42703254	0.1309
NM_001098798	chr20(.):42569535-42703254	0.1321
NM_001098797	chr20(.):42538491-42703254	0.131
NM_000022	chr20(.):43243162-43285376	0.1424
NM_006282	chr20(.):43590119-43713593	0.1291
NM_183048	chr20(.):45833380-45990474	0.1173
NM_001193339	chr20(.):45181461-45285100	0.1094
NM_001011554	chr20(.):45181461-45318124	0.111
NM_001161841	chr20(.):46281149-46420360	0.1166
NM_018837	chr20(.):46281149-46419808	0.1167
NM_183425	chr20(.):55961462-55989386	0.1455
NM_080618	chr20(.):56067223-56105154	0.1133
NM_002531	chr20(.):61335188-61399123	0.1016
NM_001009923	chr20(.):5075483-5098733	0.1299
NM_002592	chr20(.):5090598-5112268	0.1618
NM_182649	chr20(.):5090598-5105647	0.174
NR_028370	chr20(.):5095231-5105615	0.1746
NM_019593	chr20(.):5520079-5596672	0.1162
NM_012261	chr20(.):9490270-9516171	0.1324
