GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_26587_lociStitched	chr9(.):62739-63752	0.2094
2_MACS_peak_26588_lociStitched	chr9(.):177941-186730	0.1811
1_MACS_peak_26590_lociStitched	chr9(.):214081-216063	0.258
1_MACS_peak_26591_lociStitched	chr9(.):272243-274220	0.2199
1_MACS_peak_26592_lociStitched	chr9(.):446263-449027	0.1886
1_MACS_peak_26593_lociStitched	chr9(.):468218-471412	0.2271
1_MACS_peak_26594_lociStitched	chr9(.):503141-505707	0.1814
1_MACS_peak_26595_lociStitched	chr9(.):536415-538197	0.2035
1_MACS_peak_26596_lociStitched	chr9(.):624514-630650	0.2035
1_MACS_peak_26597_lociStitched	chr9(.):652709-654418	0.1661
2_MACS_peak_26598_lociStitched	chr9(.):660563-662551	0.0859
1_MACS_peak_26600_lociStitched	chr9(.):676954-678334	0.1369
2_MACS_peak_26601_lociStitched	chr9(.):700097-709773	0.1788
1_MACS_peak_26603_lociStitched	chr9(.):942610-943846	0.267
1_MACS_peak_26604_lociStitched	chr9(.):1009105-1010068	0.1976
3_MACS_peak_26605_lociStitched	chr9(.):1042002-1050940	0.1521
1_MACS_peak_26608_lociStitched	chr9(.):1100666-1104475	0.2653
1_MACS_peak_26609_lociStitched	chr9(.):1747223-1748921	0.2412
1_MACS_peak_26610_lociStitched	chr9(.):1758463-1760608	0.2736
1_MACS_peak_26611_lociStitched	chr9(.):1875134-1876808	0.1824
1_MACS_peak_26612_lociStitched	chr9(.):1938040-1940575	0.2125
1_MACS_peak_26613_lociStitched	chr9(.):2014251-2018432	0.214
1_MACS_peak_26614_lociStitched	chr9(.):2072255-2073896	0.2617
1_MACS_peak_26615_lociStitched	chr9(.):2156995-2160907	0.1994
1_MACS_peak_26616_lociStitched	chr9(.):2227703-2230924	0.2365
1_MACS_peak_26617_lociStitched	chr9(.):2241451-2243272	0.2169
1_MACS_peak_26618_lociStitched	chr9(.):2621600-2622896	0.1189
1_MACS_peak_26619_lociStitched	chr9(.):2644625-2646086	0.2059
1_MACS_peak_26620_lociStitched	chr9(.):2842949-2845032	0.2478
2_MACS_peak_26621_lociStitched	chr9(.):3476874-3479329	0.1812
1_MACS_peak_26623_lociStitched	chr9(.):3524090-3528071	0.2502
1_MACS_peak_26624_lociStitched	chr9(.):3729972-3731729	0.2081
1_MACS_peak_26625_lociStitched	chr9(.):3757602-3760430	0.1693
1_MACS_peak_26626_lociStitched	chr9(.):3809840-3811093	0.1816
1_MACS_peak_26627_lociStitched	chr9(.):4237270-4239018	0.2037
1_MACS_peak_26628_lociStitched	chr9(.):4296919-4299314	0.2159
1_MACS_peak_26629_lociStitched	chr9(.):4660918-4663218	0.2069
1_MACS_peak_26630_lociStitched	chr9(.):4678145-4681215	0.2959
1_MACS_peak_26631_lociStitched	chr9(.):4739546-4742271	0.2658
1_MACS_peak_26632_lociStitched	chr9(.):4761922-4763089	0.2724
1_MACS_peak_26633_lociStitched	chr9(.):4791961-4794765	0.2678
1_MACS_peak_26634_lociStitched	chr9(.):4814139-4815292	0.1107
1_MACS_peak_26635_lociStitched	chr9(.):4901057-4902599	0.2852
2_MACS_peak_26636_lociStitched	chr9(.):4936532-4940312	0.244
1_MACS_peak_26638_lociStitched	chr9(.):4970272-4972058	0.2416
1_MACS_peak_26639_lociStitched	chr9(.):4983751-4986678	0.2712
1_MACS_peak_26640_lociStitched	chr9(.):5251894-5252868	0.1904
2_MACS_peak_26641_lociStitched	chr9(.):5263347-5270461	0.1638
1_MACS_peak_26643_lociStitched	chr9(.):5303356-5305013	0.2014
2_MACS_peak_26644_lociStitched	chr9(.):5336242-5340116	0.1768
1_MACS_peak_26646_lociStitched	chr9(.):5436645-5439575	0.2948
1_MACS_peak_26647_lociStitched	chr9(.):5449472-5451384	0.3196
1_MACS_peak_26648_lociStitched	chr9(.):5492641-5494980	0.2832
1_MACS_peak_26649_lociStitched	chr9(.):5509644-5511664	0.2341
1_MACS_peak_26650_lociStitched	chr9(.):5529185-5532848	0.1689
1_MACS_peak_26651_lociStitched	chr9(.):5557321-5559490	0.1946
2_MACS_peak_26652_lociStitched	chr9(.):5592497-5601035	0.1904
1_MACS_peak_26654_lociStitched	chr9(.):5625656-5630958	0.2307
1_MACS_peak_26655_lociStitched	chr9(.):5763192-5766006	0.2019
1_MACS_peak_26656_lociStitched	chr9(.):5831707-5833738	0.229
2_MACS_peak_26657_lociStitched	chr9(.):6006944-6016417	0.1613
1_MACS_peak_26659_lociStitched	chr9(.):6051009-6052390	0.1388
1_MACS_peak_26660_lociStitched	chr9(.):6079545-6081265	0.1839
1_MACS_peak_26661_lociStitched	chr9(.):6106216-6107855	0.2106
1_MACS_peak_26662_lociStitched	chr9(.):6184638-6185575	0.1574
1_MACS_peak_26663_lociStitched	chr9(.):6411391-6414832	0.2094
1_MACS_peak_26664_lociStitched	chr9(.):6428291-6430348	0.2054
1_MACS_peak_26665_lociStitched	chr9(.):6575115-6576098	0.1186
1_MACS_peak_26666_lociStitched	chr9(.):6630074-6632159	0.2467
2_MACS_peak_26667_lociStitched	chr9(.):6638693-6646942	0.1643
1_MACS_peak_26669_lociStitched	chr9(.):6654420-6656304	0.2339
1_MACS_peak_26670_lociStitched	chr9(.):6680248-6684246	0.308
1_MACS_peak_26671_lociStitched	chr9(.):6702986-6705017	0.2553
2_MACS_peak_26672_lociStitched	chr9(.):6749779-6759707	0.1846
1_MACS_peak_26674_lociStitched	chr9(.):7237459-7238651	0.1837
1_MACS_peak_26675_lociStitched	chr9(.):7755964-7757202	0.2464
1_MACS_peak_26676_lociStitched	chr9(.):7798801-7800239	0.2405
1_MACS_peak_26677_lociStitched	chr9(.):8821154-8822555	0.171
1_MACS_peak_26678_lociStitched	chr9(.):8856976-8858372	0.104
1_MACS_peak_26679_lociStitched	chr9(.):8916866-8919337	0.2153
1_MACS_peak_26680_lociStitched	chr9(.):9551492-9553397	0.1483
1_MACS_peak_26681_lociStitched	chr9(.):9604065-9616129	0.1706
2_MACS_peak_26682_lociStitched	chr9(.):9629356-9632571	0.1466
1_MACS_peak_26684_lociStitched	chr9(.):9727476-9732587	0.1807
2_MACS_peak_26685_lociStitched	chr9(.):9745265-9748947	0.1094
1_MACS_peak_26687_lociStitched	chr9(.):9788732-9793439	0.1547
2_MACS_peak_26688_lociStitched	chr9(.):9845211-9856268	0.1378
1_MACS_peak_26690_lociStitched	chr9(.):9913218-9914348	0.0789
1_MACS_peak_26691_lociStitched	chr9(.):9998379-9999257	0.1548
1_MACS_peak_26692_lociStitched	chr9(.):10612378-10613369	0.1785
1_MACS_peak_26693_lociStitched	chr9(.):11386002-11387662	0.1376
1_MACS_peak_26694_lociStitched	chr9(.):11457712-11459268	0.2124
1_MACS_peak_26695_lociStitched	chr9(.):12774704-12777275	0.1523
1_MACS_peak_26696_lociStitched	chr9(.):12783504-12786168	0.1076
1_MACS_peak_26697_lociStitched	chr9(.):12813811-12815634	0.1165
1_MACS_peak_26698_lociStitched	chr9(.):12888390-12890079	0.1104
1_MACS_peak_26699_lociStitched	chr9(.):12955361-12956748	0.0741
1_MACS_peak_26700_lociStitched	chr9(.):13568629-13569298	0.091
1_MACS_peak_26701_lociStitched	chr9(.):14322046-14323287	0.088
1_MACS_peak_26702_lociStitched	chr9(.):14692484-14694069	0.1044
1_MACS_peak_26703_lociStitched	chr9(.):15142595-15143286	0.0549
2_MACS_peak_26704_lociStitched	chr9(.):15150061-15158169	0.0697
1_MACS_peak_26706_lociStitched	chr9(.):15422005-15423716	0.1488
1_MACS_peak_26707_lociStitched	chr9(.):15510168-15511635	0.0694
1_MACS_peak_26708_lociStitched	chr9(.):15552697-15553831	0.0914
2_MACS_peak_26709_lociStitched	chr9(.):16262579-16268168	0.0673
1_MACS_peak_26711_lociStitched	chr9(.):16458346-16460868	0.0941
1_MACS_peak_26712_lociStitched	chr9(.):16653628-16654529	0.056
1_MACS_peak_26713_lociStitched	chr9(.):16870468-16871904	0.0633
1_MACS_peak_26714_lociStitched	chr9(.):17134629-17136039	0.1192
1_MACS_peak_26715_lociStitched	chr9(.):17927806-17928405	0.0786
1_MACS_peak_26716_lociStitched	chr9(.):18296741-18297608	0.0948
2_MACS_peak_26717_lociStitched	chr9(.):18362221-18367250	0.0828
1_MACS_peak_26719_lociStitched	chr9(.):19048444-19050287	0.1733
1_MACS_peak_26720_lociStitched	chr9(.):19102240-19103627	0.1303
1_MACS_peak_26721_lociStitched	chr9(.):19126670-19129049	0.0839
2_MACS_peak_26722_lociStitched	chr9(.):19230095-19234064	0.1209
1_MACS_peak_26724_lociStitched	chr9(.):19379217-19381380	0.1558
1_MACS_peak_26725_lociStitched	chr9(.):19408849-19409679	0.117
1_MACS_peak_26726_lociStitched	chr9(.):19451207-19452271	0.1159
1_MACS_peak_26727_lociStitched	chr9(.):19551167-19551847	0.0699
1_MACS_peak_26728_lociStitched	chr9(.):20042614-20043940	0.124
1_MACS_peak_26729_lociStitched	chr9(.):20242321-20243204	0.0911
1_MACS_peak_26730_lociStitched	chr9(.):20353133-20357113	0.1333
1_MACS_peak_26731_lociStitched	chr9(.):20372812-20373585	0.0944
1_MACS_peak_26732_lociStitched	chr9(.):20425943-20427191	0.1026
1_MACS_peak_26733_lociStitched	chr9(.):20439423-20443750	0.1084
1_MACS_peak_26734_lociStitched	chr9(.):20552982-20553936	0.1044
1_MACS_peak_26735_lociStitched	chr9(.):20620684-20624675	0.0918
1_MACS_peak_26736_lociStitched	chr9(.):20657944-20659567	0.1526
1_MACS_peak_26737_lociStitched	chr9(.):20683985-20685156	0.1137
1_MACS_peak_26738_lociStitched	chr9(.):20996184-20998270	0.1273
1_MACS_peak_26739_lociStitched	chr9(.):21095733-21097360	0.1159
1_MACS_peak_26740_lociStitched	chr9(.):21144708-21145361	0.0968
1_MACS_peak_26741_lociStitched	chr9(.):21334401-21335950	0.1477
1_MACS_peak_26742_lociStitched	chr9(.):21443554-21444915	0.1101
1_MACS_peak_26743_lociStitched	chr9(.):21481170-21482105	0.0808
1_MACS_peak_26744_lociStitched	chr9(.):21801840-21803922	0.1355
1_MACS_peak_26745_lociStitched	chr9(.):21812833-21814125	0.1515
1_MACS_peak_26746_lociStitched	chr9(.):21964532-21965997	0.1161
1_MACS_peak_26747_lociStitched	chr9(.):22035365-22036294	0.1361
1_MACS_peak_26748_lociStitched	chr9(.):22101381-22106286	0.1019
2_MACS_peak_26749_lociStitched	chr9(.):22170164-22177088	0.0838
2_MACS_peak_26751_lociStitched	chr9(.):22207203-22209644	0.095
1_MACS_peak_26753_lociStitched	chr9(.):22236421-22245691	0.147
1_MACS_peak_26754_lociStitched	chr9(.):22446441-22448480	0.1171
1_MACS_peak_26755_lociStitched	chr9(.):22682550-22684539	0.0844
1_MACS_peak_26756_lociStitched	chr9(.):23586864-23587745	0.1493
1_MACS_peak_26757_lociStitched	chr9(.):24628251-24629127	0.0693
1_MACS_peak_26758_lociStitched	chr9(.):25677666-25678638	0.0705
1_MACS_peak_26759_lociStitched	chr9(.):26746234-26747127	0.1032
1_MACS_peak_26760_lociStitched	chr9(.):26891903-26893218	0.1294
1_MACS_peak_26761_lociStitched	chr9(.):26946285-26948027	0.0914
1_MACS_peak_26762_lociStitched	chr9(.):26954869-26957074	0.1608
1_MACS_peak_26763_lociStitched	chr9(.):27365643-27367994	0.1433
1_MACS_peak_26764_lociStitched	chr9(.):27377366-27378496	0.1175
1_MACS_peak_26765_lociStitched	chr9(.):27488066-27490019	0.1292
1_MACS_peak_26766_lociStitched	chr9(.):27529113-27529875	0.1025
1_MACS_peak_26767_lociStitched	chr9(.):27572553-27574542	0.1242
1_MACS_peak_26768_lociStitched	chr9(.):27689866-27691206	0.1112
1_MACS_peak_26769_lociStitched	chr9(.):27859956-27860731	0.1983
1_MACS_peak_26770_lociStitched	chr9(.):28187524-28188418	0.1508
2_MACS_peak_26771_lociStitched	chr9(.):28205528-28213368	0.1457
1_MACS_peak_26773_lociStitched	chr9(.):28378029-28380370	0.1544
1_MACS_peak_26774_lociStitched	chr9(.):29322135-29323074	0.1371
1_MACS_peak_26775_lociStitched	chr9(.):30078022-30079074	0.1527
1_MACS_peak_26776_lociStitched	chr9(.):30103534-30104775	0.1374
1_MACS_peak_26777_lociStitched	chr9(.):31346143-31348029	0.1623
1_MACS_peak_26778_lociStitched	chr9(.):31518540-31519804	0.0684
1_MACS_peak_26779_lociStitched	chr9(.):31907997-31909743	0.2251
1_MACS_peak_26780_lociStitched	chr9(.):32029985-32031365	0.1797
1_MACS_peak_26781_lociStitched	chr9(.):32160892-32162060	0.2084
1_MACS_peak_26782_lociStitched	chr9(.):32525484-32526967	0.2187
1_MACS_peak_26783_lociStitched	chr9(.):32550367-32553294	0.2797
1_MACS_peak_26784_lociStitched	chr9(.):32572221-32573924	0.2698
1_MACS_peak_26785_lociStitched	chr9(.):32603658-32604995	0.2133
1_MACS_peak_26786_lociStitched	chr9(.):33000647-33002478	0.271
1_MACS_peak_26787_lociStitched	chr9(.):33024107-33026437	0.227
1_MACS_peak_26788_lociStitched	chr9(.):33064636-33066333	0.2018
1_MACS_peak_26789_lociStitched	chr9(.):33075953-33077340	0.2621
3_MACS_peak_26790_lociStitched	chr9(.):33152463-33168544	0.1462
1_MACS_peak_26793_lociStitched	chr9(.):33201841-33203511	0.1676
1_MACS_peak_26794_lociStitched	chr9(.):33219706-33223222	0.2157
1_MACS_peak_26795_lociStitched	chr9(.):33263154-33265938	0.2885
2_MACS_peak_26796_lociStitched	chr9(.):33288766-33298665	0.197
1_MACS_peak_26798_lociStitched	chr9(.):33415193-33416476	0.2092
2_MACS_peak_26799_lociStitched	chr9(.):33445004-33457207	0.2082
2_MACS_peak_26801_lociStitched	chr9(.):33506585-33511636	0.1458
1_MACS_peak_26803_lociStitched	chr9(.):33523180-33525105	0.2095
1_MACS_peak_26804_lociStitched	chr9(.):33559950-33561263	0.1827
1_MACS_peak_26805_lociStitched	chr9(.):33676288-33677835	0.2118
1_MACS_peak_26806_lociStitched	chr9(.):33699737-33702508	0.1996
1_MACS_peak_26807_lociStitched	chr9(.):33815757-33819232	0.1859
1_MACS_peak_26808_lociStitched	chr9(.):33988085-33989684	0.3097
2_MACS_peak_26809_lociStitched	chr9(.):34047902-34053752	0.2116
1_MACS_peak_26811_lociStitched	chr9(.):34072090-34073438	0.1384
1_MACS_peak_26812_lociStitched	chr9(.):34082563-34084495	0.1962
2_MACS_peak_26813_lociStitched	chr9(.):34123627-34127508	0.1966
1_MACS_peak_26815_lociStitched	chr9(.):34177954-34180133	0.2676
1_MACS_peak_26816_lociStitched	chr9(.):34327978-34330661	0.263
2_MACS_peak_26817_lociStitched	chr9(.):34375800-34381182	0.2305
1_MACS_peak_26819_lociStitched	chr9(.):34457555-34458916	0.1444
1_MACS_peak_26820_lociStitched	chr9(.):34611134-34613055	0.2545
1_MACS_peak_26821_lociStitched	chr9(.):34619716-34621201	0.3113
1_MACS_peak_26822_lociStitched	chr9(.):34636614-34638916	0.2777
1_MACS_peak_26823_lociStitched	chr9(.):34645962-34648091	0.2005
1_MACS_peak_26824_lociStitched	chr9(.):34664457-34666704	0.2091
1_MACS_peak_26825_lociStitched	chr9(.):34860904-34864194	0.2253
1_MACS_peak_26826_lociStitched	chr9(.):34884084-34885696	0.1795
2_MACS_peak_26827_lociStitched	chr9(.):34982773-34990376	0.168
3_MACS_peak_26829_lociStitched	chr9(.):35066317-35080680	0.1743
2_MACS_peak_26832_lociStitched	chr9(.):35095474-35104125	0.1915
2_MACS_peak_26834_lociStitched	chr9(.):35110730-35117273	0.2689
2_MACS_peak_26836_lociStitched	chr9(.):35157354-35163116	0.1944
1_MACS_peak_26838_lociStitched	chr9(.):35321066-35322995	0.2215
1_MACS_peak_26839_lociStitched	chr9(.):35341103-35342339	0.2008
1_MACS_peak_26840_lociStitched	chr9(.):35489015-35490820	0.1884
1_MACS_peak_26841_lociStitched	chr9(.):35565618-35571468	0.1674
2_MACS_peak_26842_lociStitched	chr9(.):35598434-35606374	0.1393
1_MACS_peak_26844_lociStitched	chr9(.):35616770-35617768	0.1748
1_MACS_peak_26845_lociStitched	chr9(.):35645694-35647773	0.2208
2_MACS_peak_26846_lociStitched	chr9(.):35657250-35665964	0.1913
2_MACS_peak_26848_lociStitched	chr9(.):35727625-35733711	0.2266
2_MACS_peak_26850_lociStitched	chr9(.):35747909-35758206	0.1552
2_MACS_peak_26852_lociStitched	chr9(.):35811122-35816227	0.2516
2_MACS_peak_26854_lociStitched	chr9(.):35828290-35835178	0.1619
2_MACS_peak_26856_lociStitched	chr9(.):35841651-35849407	0.1728
1_MACS_peak_26858_lociStitched	chr9(.):35896999-35898928	0.1958
1_MACS_peak_26859_lociStitched	chr9(.):35923598-35924697	0.2003
1_MACS_peak_26860_lociStitched	chr9(.):36092155-36093418	0.1742
5_MACS_peak_26861_lociStitched	chr9(.):36135974-36153256	0.1505
1_MACS_peak_26866_lociStitched	chr9(.):36166008-36166964	0.1396
1_MACS_peak_26867_lociStitched	chr9(.):36189815-36192150	0.2281
1_MACS_peak_26868_lociStitched	chr9(.):36257784-36259248	0.2411
1_MACS_peak_26869_lociStitched	chr9(.):36399745-36401940	0.2325
1_MACS_peak_26870_lociStitched	chr9(.):36470129-36471893	0.2277
2_MACS_peak_26871_lociStitched	chr9(.):36485915-36489172	0.1854
1_MACS_peak_26873_lociStitched	chr9(.):36571994-36574324	0.2149
1_MACS_peak_26874_lociStitched	chr9(.):36665860-36666881	0.2093
1_MACS_peak_26875_lociStitched	chr9(.):36912912-36914558	0.1639
1_MACS_peak_26876_lociStitched	chr9(.):36923166-36924231	0.1348
1_MACS_peak_26877_lociStitched	chr9(.):36995678-36996847	0.2475
1_MACS_peak_26878_lociStitched	chr9(.):37036435-37038062	0.2087
1_MACS_peak_26879_lociStitched	chr9(.):37079100-37080951	0.2248
1_MACS_peak_26880_lociStitched	chr9(.):37119827-37121611	0.2965
1_MACS_peak_26881_lociStitched	chr9(.):37145936-37147000	0.2019
1_MACS_peak_26882_lociStitched	chr9(.):37186833-37188557	0.1647
1_MACS_peak_26883_lociStitched	chr9(.):37195602-37200508	0.2119
2_MACS_peak_26884_lociStitched	chr9(.):37293848-37303655	0.1706
1_MACS_peak_26886_lociStitched	chr9(.):37390564-37391728	0.2417
1_MACS_peak_26887_lociStitched	chr9(.):37408717-37409586	0.2372
1_MACS_peak_26888_lociStitched	chr9(.):37421895-37423609	0.2176
1_MACS_peak_26889_lociStitched	chr9(.):37464102-37466823	0.2518
1_MACS_peak_26890_lociStitched	chr9(.):37485225-37486846	0.2734
2_MACS_peak_26891_lociStitched	chr9(.):37527933-37532801	0.1991
1_MACS_peak_26893_lociStitched	chr9(.):37575375-37576977	0.2793
1_MACS_peak_26894_lociStitched	chr9(.):37591709-37593359	0.2069
1_MACS_peak_26895_lociStitched	chr9(.):37753310-37754669	0.2993
1_MACS_peak_26896_lociStitched	chr9(.):37784075-37785876	0.2248
1_MACS_peak_26897_lociStitched	chr9(.):37799973-37801964	0.248
1_MACS_peak_26898_lociStitched	chr9(.):37902682-37905409	0.2694
1_MACS_peak_26899_lociStitched	chr9(.):37921448-37923260	0.2142
2_MACS_peak_26900_lociStitched	chr9(.):38068564-38070601	0.1565
1_MACS_peak_26902_lociStitched	chr9(.):38226864-38228247	0.1381
1_MACS_peak_26903_lociStitched	chr9(.):38295958-38297436	0.1418
1_MACS_peak_26904_lociStitched	chr9(.):38317668-38320310	0.1971
1_MACS_peak_26905_lociStitched	chr9(.):38392029-38393877	0.2239
1_MACS_peak_26906_lociStitched	chr9(.):38619619-38622792	0.202
1_MACS_peak_26907_lociStitched	chr9(.):38686899-38688358	0.1795
1_MACS_peak_26908_lociStitched	chr9(.):39463586-39465162	0.2028
1_MACS_peak_26909_lociStitched	chr9(.):39483749-39484737	0.1168
1_MACS_peak_26910_lociStitched	chr9(.):40791077-40792506	0.2207
1_MACS_peak_26911_lociStitched	chr9(.):40811514-40812269	0.1485
1_MACS_peak_26912_lociStitched	chr9(.):41002358-41003790	0.0646
1_MACS_peak_26913_lociStitched	chr9(.):41608474-41609962	0.2046
1_MACS_peak_26914_lociStitched	chr9(.):41619050-41620367	0.1069
1_MACS_peak_26915_lociStitched	chr9(.):41628682-41629862	0.1596
1_MACS_peak_26916_lociStitched	chr9(.):41825473-41826534	0.0849
1_MACS_peak_26917_lociStitched	chr9(.):41953439-41955545	0.358
1_MACS_peak_26918_lociStitched	chr9(.):42018427-42020397	0.2824
1_MACS_peak_26919_lociStitched	chr9(.):42250018-42256873	0.233
1_MACS_peak_26920_lociStitched	chr9(.):42368017-42368957	0.1429
1_MACS_peak_26921_lociStitched	chr9(.):42837039-42838661	0.2072
1_MACS_peak_26922_lociStitched	chr9(.):42844813-42846811	0.1934
1_MACS_peak_26923_lociStitched	chr9(.):42853739-42856355	0.198
1_MACS_peak_26924_lociStitched	chr9(.):43010533-43011755	0.1308
1_MACS_peak_26925_lociStitched	chr9(.):43133067-43134616	0.2402
2_MACS_peak_26926_lociStitched	chr9(.):43367755-43375440	0.0842
1_MACS_peak_26928_lociStitched	chr9(.):44118055-44119627	0.1758
1_MACS_peak_26929_lociStitched	chr9(.):44244905-44246271	0.1935
1_MACS_peak_26930_lociStitched	chr9(.):44401446-44403125	0.1834
2_MACS_peak_26931_lociStitched	chr9(.):44526869-44534340	0.0762
1_MACS_peak_26933_lociStitched	chr9(.):44800101-44801160	0.1431
1_MACS_peak_26934_lociStitched	chr9(.):44989598-44990828	0.1823
1_MACS_peak_26935_lociStitched	chr9(.):45003524-45004457	0.0721
1_MACS_peak_26936_lociStitched	chr9(.):45069963-45070646	0.0459
2_MACS_peak_26939_lociStitched	chr9(.):45726319-45730094	0.2006
1_MACS_peak_26941_lociStitched	chr9(.):45804785-45805569	0.0603
1_MACS_peak_26942_lociStitched	chr9(.):46112575-46113481	0.1654
1_MACS_peak_26943_lociStitched	chr9(.):46122960-46123631	0.0661
1_MACS_peak_26944_lociStitched	chr9(.):46390822-46391836	0.1562
1_MACS_peak_26945_lociStitched	chr9(.):46686711-46688583	0.2231
1_MACS_peak_26946_lociStitched	chr9(.):46774935-46776386	0.1645
1_MACS_peak_26947_lociStitched	chr9(.):46843234-46845099	0.182
1_MACS_peak_26948_lociStitched	chr9(.):46971852-46972898	0.0772
1_MACS_peak_26949_lociStitched	chr9(.):65836364-65837315	0.0892
1_MACS_peak_26950_lociStitched	chr9(.):66032481-66033937	0.0702
1_MACS_peak_26951_lociStitched	chr9(.):66325003-66326057	0.1638
1_MACS_peak_26952_lociStitched	chr9(.):66457084-66459661	0.6812
1_MACS_peak_26954_lociStitched	chr9(.):66552604-66554915	0.3581
2_MACS_peak_26955_lociStitched	chr9(.):66698862-66709886	0.1844
1_MACS_peak_26957_lociStitched	chr9(.):66762048-66764281	0.2256
1_MACS_peak_26958_lociStitched	chr9(.):67009838-67011723	0.1887
1_MACS_peak_26959_lociStitched	chr9(.):67017816-67019729	0.2792
1_MACS_peak_26960_lociStitched	chr9(.):67026642-67028176	0.1717
1_MACS_peak_26961_lociStitched	chr9(.):67289708-67293993	0.2332
2_MACS_peak_26962_lociStitched	chr9(.):67300514-67310843	0.2305
1_MACS_peak_26964_lociStitched	chr9(.):67721408-67722205	0.0332
1_MACS_peak_26966_lociStitched	chr9(.):67793890-67794844	0.1099
1_MACS_peak_26967_lociStitched	chr9(.):67925726-67926491	0.12
3_MACS_peak_26968_lociStitched	chr9(.):68299198-68304446	0.0753
1_MACS_peak_26971_lociStitched	chr9(.):68377146-68377993	0.1679
1_MACS_peak_26972_lociStitched	chr9(.):68407941-68409499	0.3
1_MACS_peak_26974_lociStitched	chr9(.):68454614-68456255	0.27
2_MACS_peak_26975_lociStitched	chr9(.):68503010-68507969	0.23
2_MACS_peak_26977_lociStitched	chr9(.):68672112-68679060	0.2323
1_MACS_peak_26979_lociStitched	chr9(.):68725220-68727581	0.4399
1_MACS_peak_26980_lociStitched	chr9(.):68799094-68800031	0.1938
2_MACS_peak_26981_lociStitched	chr9(.):69011074-69017996	0.2329
1_MACS_peak_26983_lociStitched	chr9(.):69033951-69036509	0.2038
1_MACS_peak_26984_lociStitched	chr9(.):69064360-69066848	0.3355
2_MACS_peak_26985_lociStitched	chr9(.):69261381-69270266	0.199
1_MACS_peak_26987_lociStitched	chr9(.):69380963-69382465	0.2193
1_MACS_peak_26988_lociStitched	chr9(.):69498072-69498979	0.1192
1_MACS_peak_26989_lociStitched	chr9(.):69654220-69655662	0.1636
1_MACS_peak_26990_lociStitched	chr9(.):69662702-69664636	0.3016
1_MACS_peak_26991_lociStitched	chr9(.):69670675-69672594	0.1811
2_MACS_peak_26992_lociStitched	chr9(.):69881992-69892281	0.1658
1_MACS_peak_26994_lociStitched	chr9(.):69942141-69944549	0.1508
1_MACS_peak_26995_lociStitched	chr9(.):70199515-70200479	0.0926
2_MACS_peak_26996_lociStitched	chr9(.):70488896-70497832	0.2355
1_MACS_peak_26998_lociStitched	chr9(.):70644885-70651386	0.1836
2_MACS_peak_26999_lociStitched	chr9(.):70849167-70857952	0.2263
1_MACS_peak_27001_lociStitched	chr9(.):70971199-70972132	0.1104
1_MACS_peak_27002_lociStitched	chr9(.):70981761-70982738	0.192
1_MACS_peak_27003_lociStitched	chr9(.):71160980-71162540	0.2178
1_MACS_peak_27004_lociStitched	chr9(.):71192177-71194197	0.2211
1_MACS_peak_27005_lociStitched	chr9(.):71208005-71209458	0.1523
1_MACS_peak_27006_lociStitched	chr9(.):71228672-71229852	0.2398
2_MACS_peak_27007_lociStitched	chr9(.):71251198-71256730	0.1848
1_MACS_peak_27009_lociStitched	chr9(.):71267072-71269307	0.2022
1_MACS_peak_27010_lociStitched	chr9(.):71319081-71322043	0.2416
1_MACS_peak_27011_lociStitched	chr9(.):71393881-71396064	0.2993
1_MACS_peak_27012_lociStitched	chr9(.):71416917-71418772	0.2072
1_MACS_peak_27013_lociStitched	chr9(.):71458687-71460419	0.2244
1_MACS_peak_27014_lociStitched	chr9(.):71510207-71512010	0.1734
1_MACS_peak_27015_lociStitched	chr9(.):71547092-71549959	0.2512
2_MACS_peak_27016_lociStitched	chr9(.):71563584-71570935	0.1293
1_MACS_peak_27018_lociStitched	chr9(.):71641600-71643134	0.236
1_MACS_peak_27019_lociStitched	chr9(.):71650293-71651925	0.2215
1_MACS_peak_27020_lociStitched	chr9(.):71659198-71660548	0.247
1_MACS_peak_27021_lociStitched	chr9(.):71736201-71737774	0.1797
2_MACS_peak_27022_lociStitched	chr9(.):71783192-71790998	0.1879
1_MACS_peak_27024_lociStitched	chr9(.):71939455-71940358	0.109
1_MACS_peak_27025_lociStitched	chr9(.):71999904-72001254	0.1891
1_MACS_peak_27026_lociStitched	chr9(.):72089057-72091449	0.2146
1_MACS_peak_27027_lociStitched	chr9(.):72287452-72288576	0.2195
1_MACS_peak_27028_lociStitched	chr9(.):72373615-72375689	0.2502
1_MACS_peak_27029_lociStitched	chr9(.):72658354-72665284	0.2464
1_MACS_peak_27030_lociStitched	chr9(.):72708090-72709829	0.105
1_MACS_peak_27031_lociStitched	chr9(.):72724964-72726394	0.1894
1_MACS_peak_27032_lociStitched	chr9(.):72872796-72874835	0.2496
2_MACS_peak_27033_lociStitched	chr9(.):73026849-73036917	0.1898
1_MACS_peak_27035_lociStitched	chr9(.):73177670-73180069	0.2282
1_MACS_peak_27036_lociStitched	chr9(.):73279436-73280799	0.1702
1_MACS_peak_27037_lociStitched	chr9(.):73967261-73968797	0.2033
1_MACS_peak_27038_lociStitched	chr9(.):74290849-74292327	0.1546
1_MACS_peak_27039_lociStitched	chr9(.):74382706-74384988	0.2113
