GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
5_MACS_peak_30558_lociStitched	chr7(.):157587442-157593213	0.0951
1_MACS_peak_30563_lociStitched	chr7(.):157594793-157595121	0.0895
2_MACS_peak_30564_lociStitched	chr7(.):157601388-157602880	0.0687
1_MACS_peak_30566_lociStitched	chr7(.):157604831-157605197	0.0898
3_MACS_peak_30567_lociStitched	chr7(.):157623378-157627292	0.1498
5_MACS_peak_30570_lociStitched	chr7(.):157634371-157650495	0.1003
4_MACS_peak_30575_lociStitched	chr7(.):157652492-157660975	0.0805
2_MACS_peak_30579_lociStitched	chr7(.):157665814-157667132	0.1304
1_MACS_peak_30581_lociStitched	chr7(.):157686814-157687486	0.0492
5_MACS_peak_30582_lociStitched	chr7(.):157690100-157699081	0.1066
3_MACS_peak_30587_lociStitched	chr7(.):157727376-157730748	0.0923
2_MACS_peak_30590_lociStitched	chr7(.):157736052-157737139	0.0506
1_MACS_peak_30592_lociStitched	chr7(.):157744434-157744884	0.0474
1_MACS_peak_30593_lociStitched	chr7(.):157754282-157754895	0.0864
1_MACS_peak_30594_lociStitched	chr7(.):157765138-157765545	0.0512
3_MACS_peak_30595_lociStitched	chr7(.):157779737-157783790	0.1127
1_MACS_peak_30598_lociStitched	chr7(.):157838480-157839359	0.1396
1_MACS_peak_30599_lociStitched	chr7(.):157846668-157847098	0.116
2_MACS_peak_30600_lociStitched	chr7(.):157848428-157849739	0.0815
1_MACS_peak_30602_lociStitched	chr7(.):157854178-157855314	0.0732
5_MACS_peak_30603_lociStitched	chr7(.):157856710-157861262	0.1156
3_MACS_peak_30608_lociStitched	chr7(.):157865508-157869871	0.1321
7_MACS_peak_30611_lociStitched	chr7(.):157913496-157921784	0.1011
7_MACS_peak_30618_lociStitched	chr7(.):157927146-157938188	0.13
1_MACS_peak_30625_lociStitched	chr7(.):157943995-157944525	0.0868
2_MACS_peak_30626_lociStitched	chr7(.):157950015-157951875	0.142
2_MACS_peak_30628_lociStitched	chr7(.):157955176-157960117	0.1129
2_MACS_peak_30630_lociStitched	chr7(.):157967805-157970167	0.087
4_MACS_peak_30632_lociStitched	chr7(.):157984029-157987805	0.101
2_MACS_peak_30636_lociStitched	chr7(.):158028075-158029305	0.119
2_MACS_peak_30638_lociStitched	chr7(.):158030401-158031806	0.0915
1_MACS_peak_30640_lociStitched	chr7(.):158040317-158040727	0.0481
2_MACS_peak_30641_lociStitched	chr7(.):158045133-158047965	0.0642
3_MACS_peak_30643_lociStitched	chr7(.):158049181-158051193	0.118
1_MACS_peak_30646_lociStitched	chr7(.):158053291-158053632	0.0843
2_MACS_peak_30647_lociStitched	chr7(.):158058415-158060237	0.1269
9_MACS_peak_30649_lociStitched	chr7(.):158064741-158077081	0.0958
1_MACS_peak_30658_lociStitched	chr7(.):158094771-158095171	0.1137
2_MACS_peak_30659_lociStitched	chr7(.):158109106-158111511	0.1055
2_MACS_peak_30661_lociStitched	chr7(.):158113718-158115337	0.0662
1_MACS_peak_30663_lociStitched	chr7(.):158143673-158144402	0.0442
1_MACS_peak_30664_lociStitched	chr7(.):158148345-158148697	0.1193
1_MACS_peak_30665_lociStitched	chr7(.):158150246-158150846	0.0906
4_MACS_peak_30666_lociStitched	chr7(.):158165087-158168312	0.0978
4_MACS_peak_30670_lociStitched	chr7(.):158181419-158187165	0.0772
8_MACS_peak_30674_lociStitched	chr7(.):158193213-158200139	0.0938
3_MACS_peak_30682_lociStitched	chr7(.):158201668-158204573	0.0987
1_MACS_peak_30685_lociStitched	chr7(.):158206902-158208336	0.0959
4_MACS_peak_30686_lociStitched	chr7(.):158209337-158213304	0.1486
1_MACS_peak_30690_lociStitched	chr7(.):158214787-158217746	0.1149
2_MACS_peak_30691_lociStitched	chr7(.):158220502-158223893	0.1355
3_MACS_peak_30693_lociStitched	chr7(.):158236083-158240063	0.1112
2_MACS_peak_30696_lociStitched	chr7(.):158241808-158243942	0.0813
2_MACS_peak_30698_lociStitched	chr7(.):158246634-158247548	0.1137
2_MACS_peak_30700_lociStitched	chr7(.):158251693-158253719	0.1077
1_MACS_peak_30702_lociStitched	chr7(.):158254755-158255229	0.1346
7_MACS_peak_30703_lociStitched	chr7(.):158265048-158275123	0.1102
1_MACS_peak_30710_lociStitched	chr7(.):158276596-158277011	0.0789
4_MACS_peak_30711_lociStitched	chr7(.):158281314-158285429	0.1015
2_MACS_peak_30715_lociStitched	chr7(.):158293127-158295013	0.0954
5_MACS_peak_30717_lociStitched	chr7(.):158301719-158305646	0.1041
1_MACS_peak_30722_lociStitched	chr7(.):158306954-158307670	0.0924
2_MACS_peak_30723_lociStitched	chr7(.):158309793-158312465	0.131
7_MACS_peak_30725_lociStitched	chr7(.):158317304-158324922	0.1
2_MACS_peak_30732_lociStitched	chr7(.):158330749-158332440	0.1008
6_MACS_peak_30734_lociStitched	chr7(.):158335096-158343386	0.0907
3_MACS_peak_30740_lociStitched	chr7(.):158347979-158350191	0.0707
5_MACS_peak_30743_lociStitched	chr7(.):158352377-158357998	0.087
1_MACS_peak_30748_lociStitched	chr7(.):158362966-158363553	0.0734
3_MACS_peak_30749_lociStitched	chr7(.):158377180-158379058	0.0951
1_MACS_peak_30752_lociStitched	chr7(.):158383097-158383601	0.0382
2_MACS_peak_30753_lociStitched	chr7(.):158784006-158786812	0.0972
3_MACS_peak_30755_lociStitched	chr7(.):158792172-158795992	0.1152
6_MACS_peak_30758_lociStitched	chr7(.):158800034-158807827	0.1037
2_MACS_peak_30764_lociStitched	chr7(.):158819106-158820282	0.0958
2_MACS_peak_30766_lociStitched	chr7(.):158823209-158824314	0.0905
1_MACS_peak_30768_lociStitched	chr7(.):158826853-158827232	0.064
1_MACS_peak_30769_lociStitched	chr7(.):158881391-158882078	0.0632
4_MACS_peak_30770_lociStitched	chr7(.):158884256-158887427	0.0872
2_MACS_peak_30774_lociStitched	chr7(.):158888690-158889903	0.1262
2_MACS_peak_30776_lociStitched	chr7(.):158891324-158892762	0.1129
5_MACS_peak_30778_lociStitched	chr7(.):158895513-158901656	0.104
1_MACS_peak_30783_lociStitched	chr7(.):158905057-158905623	0.1592
1_MACS_peak_30784_lociStitched	chr7(.):158908257-158908735	0.0989
1_MACS_peak_30785_lociStitched	chr7(.):158909992-158910862	0.1121
1_MACS_peak_30786_lociStitched	chr7(.):158919337-158919887	0.1809
1_MACS_peak_30787_lociStitched	chr7(.):158925421-158926105	0.145
1_MACS_peak_30788_lociStitched	chr7(.):158941251-158941704	0.0792
2_MACS_peak_30789_lociStitched	chr7(.):158948209-158950026	0.1829
1_MACS_peak_30791_lociStitched	chr7(.):158951126-158951478	0.0955
1_MACS_peak_30792_lociStitched	chr7(.):158962731-158963755	0.2033
1_MACS_peak_30793_lociStitched	chr8(.):230041-230483	0.0181
1_MACS_peak_30794_lociStitched	chr8(.):255205-255726	0.06
1_MACS_peak_30795_lociStitched	chr8(.):288566-288942	0.1042
1_MACS_peak_30796_lociStitched	chr8(.):295321-296310	0.0777
1_MACS_peak_30797_lociStitched	chr8(.):299222-299625	0.0984
5_MACS_peak_30798_lociStitched	chr8(.):328584-333415	0.0782
1_MACS_peak_30803_lociStitched	chr8(.):550917-551481	0.0419
2_MACS_peak_30804_lociStitched	chr8(.):586282-587547	0.0634
2_MACS_peak_30806_lociStitched	chr8(.):681904-685092	0.0736
1_MACS_peak_30808_lociStitched	chr8(.):698484-699058	0.0918
3_MACS_peak_30809_lociStitched	chr8(.):700533-703853	0.1162
5_MACS_peak_30812_lociStitched	chr8(.):705429-710558	0.0709
1_MACS_peak_30817_lociStitched	chr8(.):712917-713237	0.0581
1_MACS_peak_30818_lociStitched	chr8(.):751906-752300	0.0808
1_MACS_peak_30819_lociStitched	chr8(.):898685-898994	0.0216
2_MACS_peak_30820_lociStitched	chr8(.):914591-915412	0.0657
2_MACS_peak_30822_lociStitched	chr8(.):927571-928777	0.048
1_MACS_peak_30824_lociStitched	chr8(.):1332290-1332804	0.0321
1_MACS_peak_30825_lociStitched	chr8(.):1417072-1417409	0.0639
1_MACS_peak_30826_lociStitched	chr8(.):1419159-1419637	0.019
1_MACS_peak_30827_lociStitched	chr8(.):1424606-1424966	0.0605
1_MACS_peak_30828_lociStitched	chr8(.):1472208-1472568	0.0
1_MACS_peak_30829_lociStitched	chr8(.):1501165-1501508	0.0312
1_MACS_peak_30830_lociStitched	chr8(.):1531300-1531865	0.0472
1_MACS_peak_30831_lociStitched	chr8(.):1534612-1534901	0.1011
1_MACS_peak_30832_lociStitched	chr8(.):1579594-1579951	0.1103
3_MACS_peak_30833_lociStitched	chr8(.):1586121-1588114	0.065
1_MACS_peak_30836_lociStitched	chr8(.):1589801-1590235	0.0421
1_MACS_peak_30837_lociStitched	chr8(.):1601192-1602174	0.097
1_MACS_peak_30838_lociStitched	chr8(.):1616517-1616863	0.0413
1_MACS_peak_30839_lociStitched	chr8(.):1618296-1618873	0.0831
1_MACS_peak_30840_lociStitched	chr8(.):1625187-1625507	0.0151
1_MACS_peak_30841_lociStitched	chr8(.):1636159-1636642	0.0781
1_MACS_peak_30842_lociStitched	chr8(.):1642600-1645839	0.054
1_MACS_peak_30843_lociStitched	chr8(.):1649206-1649665	0.0524
1_MACS_peak_30844_lociStitched	chr8(.):1653182-1653765	0.0598
6_MACS_peak_30845_lociStitched	chr8(.):1677537-1682870	0.09
3_MACS_peak_30851_lociStitched	chr8(.):1684887-1687089	0.0977
1_MACS_peak_30854_lociStitched	chr8(.):1689925-1690630	0.0835
2_MACS_peak_30855_lociStitched	chr8(.):1702827-1704451	0.1519
1_MACS_peak_30857_lociStitched	chr8(.):1707500-1708351	0.1256
3_MACS_peak_30858_lociStitched	chr8(.):1759603-1761711	0.096
2_MACS_peak_30861_lociStitched	chr8(.):1762790-1764666	0.061
6_MACS_peak_30863_lociStitched	chr8(.):1774576-1779539	0.0857
5_MACS_peak_30869_lociStitched	chr8(.):1781513-1786486	0.0602
3_MACS_peak_30874_lociStitched	chr8(.):1790584-1793538	0.0733
4_MACS_peak_30877_lociStitched	chr8(.):1795776-1798296	0.0697
12_MACS_peak_30881_lociStitched	chr8(.):1800160-1815238	0.0984
11_MACS_peak_30893_lociStitched	chr8(.):1817866-1833195	0.0945
6_MACS_peak_30904_lociStitched	chr8(.):1844928-1857595	0.0954
3_MACS_peak_30910_lociStitched	chr8(.):1859783-1864663	0.0883
3_MACS_peak_30913_lociStitched	chr8(.):1870151-1873686	0.0961
2_MACS_peak_30916_lociStitched	chr8(.):1877486-1879863	0.073
4_MACS_peak_30918_lociStitched	chr8(.):1883185-1888159	0.11
6_MACS_peak_30922_lociStitched	chr8(.):1890004-1901333	0.1038
4_MACS_peak_30928_lociStitched	chr8(.):1902619-1905909	0.1231
2_MACS_peak_30932_lociStitched	chr8(.):1907037-1916373	0.0866
5_MACS_peak_30934_lociStitched	chr8(.):1918391-1924074	0.0764
1_MACS_peak_30939_lociStitched	chr8(.):1926406-1927053	0.0965
2_MACS_peak_30940_lociStitched	chr8(.):1928206-1929029	0.04
3_MACS_peak_30942_lociStitched	chr8(.):1931724-1934865	0.0939
4_MACS_peak_30945_lociStitched	chr8(.):1942533-1945895	0.0964
2_MACS_peak_30949_lociStitched	chr8(.):1947129-1949592	0.1032
1_MACS_peak_30951_lociStitched	chr8(.):1951368-1951812	0.0257
5_MACS_peak_30952_lociStitched	chr8(.):1953393-1961319	0.101
1_MACS_peak_30957_lociStitched	chr8(.):1970296-1972214	0.0897
2_MACS_peak_30958_lociStitched	chr8(.):2195997-2198745	0.1985
3_MACS_peak_30960_lociStitched	chr8(.):2209667-2212520	0.1587
1_MACS_peak_30963_lociStitched	chr8(.):2329222-2329576	0.1249
1_MACS_peak_30964_lociStitched	chr8(.):2362371-2364309	0.1028
2_MACS_peak_30965_lociStitched	chr8(.):4851580-4852558	0.0589
3_MACS_peak_30967_lociStitched	chr8(.):6662513-6665397	0.09
3_MACS_peak_30970_lociStitched	chr8(.):6949568-6950882	0.0669
2_MACS_peak_30973_lociStitched	chr8(.):7077621-7079101	0.0885
1_MACS_peak_30975_lociStitched	chr8(.):7084898-7085404	0.0612
1_MACS_peak_30976_lociStitched	chr8(.):7107736-7108200	0.0599
6_MACS_peak_30977_lociStitched	chr8(.):7110496-7117599	0.0747
6_MACS_peak_30983_lociStitched	chr8(.):7119077-7124777	0.0706
12_MACS_peak_30989_lociStitched	chr8(.):7126725-7140188	0.0657
6_MACS_peak_31001_lociStitched	chr8(.):7141524-7148039	0.058
8_MACS_peak_31007_lociStitched	chr8(.):7149149-7155705	0.0622
1_MACS_peak_31015_lociStitched	chr8(.):7190753-7191089	0.1911
1_MACS_peak_31016_lociStitched	chr8(.):7192520-7192770	0.0607
1_MACS_peak_31017_lociStitched	chr8(.):7195294-7195819	0.1101
2_MACS_peak_31018_lociStitched	chr8(.):7403816-7404958	0.0846
14_MACS_peak_31020_lociStitched	chr8(.):7408293-7421917	0.0826
15_MACS_peak_31034_lociStitched	chr8(.):7423398-7443441	0.1006
1_MACS_peak_31049_lociStitched	chr8(.):7445877-7446335	0.0383
1_MACS_peak_31050_lociStitched	chr8(.):7468802-7469644	0.1599
2_MACS_peak_31051_lociStitched	chr8(.):7473390-7474513	0.2387
1_MACS_peak_31053_lociStitched	chr8(.):7536848-7537196	0.085
1_MACS_peak_31054_lociStitched	chr8(.):7543337-7543956	0.1187
1_MACS_peak_31055_lociStitched	chr8(.):7545483-7545900	0.0273
2_MACS_peak_31056_lociStitched	chr8(.):7565368-7566662	0.0606
5_MACS_peak_31058_lociStitched	chr8(.):7570089-7576011	0.0793
26_MACS_peak_31063_lociStitched	chr8(.):7578651-7607015	0.0669
16_MACS_peak_31089_lociStitched	chr8(.):7608140-7627933	0.0733
1_MACS_peak_31105_lociStitched	chr8(.):7629729-7630139	0.0977
2_MACS_peak_31106_lociStitched	chr8(.):7829593-7830809	0.1182
1_MACS_peak_31108_lociStitched	chr8(.):7834486-7834817	0.1829
12_MACS_peak_31109_lociStitched	chr8(.):7869784-7890704	0.1056
1_MACS_peak_31121_lociStitched	chr8(.):7891835-7892526	0.1315
1_MACS_peak_31122_lociStitched	chr8(.):7894366-7894888	0.0734
1_MACS_peak_31123_lociStitched	chr8(.):7895929-7896262	0.1239
1_MACS_peak_31124_lociStitched	chr8(.):7921303-7921796	0.054
2_MACS_peak_31125_lociStitched	chr8(.):7923366-7924583	0.0813
2_MACS_peak_31127_lociStitched	chr8(.):9760415-9763062	0.0593
1_MACS_peak_31129_lociStitched	chr8(.):10452862-10453155	0.0782
1_MACS_peak_31130_lociStitched	chr8(.):10454221-10455474	0.1201
4_MACS_peak_31131_lociStitched	chr8(.):10466710-10470048	0.0749
1_MACS_peak_31135_lociStitched	chr8(.):10547472-10547806	0.0443
1_MACS_peak_31136_lociStitched	chr8(.):11306838-11307165	0.0253
1_MACS_peak_31137_lociStitched	chr8(.):11323297-11324097	0.2094
1_MACS_peak_31138_lociStitched	chr8(.):11420959-11421481	0.0952
1_MACS_peak_31139_lociStitched	chr8(.):11422815-11423570	0.1501
1_MACS_peak_31140_lociStitched	chr8(.):11426053-11426519	0.15
4_MACS_peak_31141_lociStitched	chr8(.):11448779-11453459	0.103
2_MACS_peak_31145_lociStitched	chr8(.):11551002-11552928	0.1142
3_MACS_peak_31147_lociStitched	chr8(.):11554283-11561753	0.1134
1_MACS_peak_31150_lociStitched	chr8(.):11765267-11765699	0.1729
1_MACS_peak_31151_lociStitched	chr8(.):11808149-11808487	0.0237
2_MACS_peak_31152_lociStitched	chr8(.):11811745-11813130	0.0865
4_MACS_peak_31154_lociStitched	chr8(.):11869912-11874538	0.1289
1_MACS_peak_31158_lociStitched	chr8(.):11883410-11883655	0.0253
1_MACS_peak_31159_lociStitched	chr8(.):11990337-11990726	0.2285
1_MACS_peak_31160_lociStitched	chr8(.):11993383-11993793	0.1064
1_MACS_peak_31161_lociStitched	chr8(.):11995249-11995579	0.2352
2_MACS_peak_31162_lociStitched	chr8(.):12029631-12032992	0.1039
1_MACS_peak_31164_lociStitched	chr8(.):12231896-12232276	0.197
1_MACS_peak_31165_lociStitched	chr8(.):12270514-12270998	0.051
2_MACS_peak_31166_lociStitched	chr8(.):12272070-12274991	0.106
3_MACS_peak_31168_lociStitched	chr8(.):12457715-12460528	0.2087
1_MACS_peak_31171_lociStitched	chr8(.):12463741-12464764	0.0949
1_MACS_peak_31172_lociStitched	chr8(.):12522132-12522576	0.1821
1_MACS_peak_31173_lociStitched	chr8(.):19065800-19066018	0.1244
2_MACS_peak_31174_lociStitched	chr8(.):20159986-20161315	0.0808
1_MACS_peak_31176_lociStitched	chr8(.):21549797-21550162	0.0206
1_MACS_peak_31177_lociStitched	chr8(.):21627785-21628133	0.0219
1_MACS_peak_31178_lociStitched	chr8(.):21629724-21630095	0.0545
3_MACS_peak_31179_lociStitched	chr8(.):21631206-21632713	0.0759
1_MACS_peak_31182_lociStitched	chr8(.):21635324-21635955	0.0762
1_MACS_peak_31183_lociStitched	chr8(.):21637621-21638003	0.0853
1_MACS_peak_31184_lociStitched	chr8(.):21642058-21642505	0.1088
3_MACS_peak_31185_lociStitched	chr8(.):21643513-21647019	0.0541
1_MACS_peak_31188_lociStitched	chr8(.):21708404-21708708	0.0828
1_MACS_peak_31189_lociStitched	chr8(.):21882040-21882519	0.0427
7_MACS_peak_31190_lociStitched	chr8(.):21897991-21916494	0.0896
1_MACS_peak_31197_lociStitched	chr8(.):21917785-21918075	0.0422
3_MACS_peak_31198_lociStitched	chr8(.):21923368-21928328	0.0904
3_MACS_peak_31201_lociStitched	chr8(.):21974005-21976824	0.1562
3_MACS_peak_31204_lociStitched	chr8(.):21979610-21993391	0.0949
4_MACS_peak_31207_lociStitched	chr8(.):22002554-22022171	0.1183
2_MACS_peak_31211_lociStitched	chr8(.):22407694-22410757	0.1003
1_MACS_peak_31213_lociStitched	chr8(.):22417032-22417364	0.0818
1_MACS_peak_31214_lociStitched	chr8(.):22420782-22424975	0.0953
1_MACS_peak_31215_lociStitched	chr8(.):22428202-22428608	0.1396
1_MACS_peak_31216_lociStitched	chr8(.):22434388-22436890	0.1437
1_MACS_peak_31217_lociStitched	chr8(.):22438022-22438560	0.129
1_MACS_peak_31218_lociStitched	chr8(.):22444040-22444519	0.1337
1_MACS_peak_31219_lociStitched	chr8(.):22453614-22456589	0.1388
4_MACS_peak_31220_lociStitched	chr8(.):22531228-22541407	0.1001
1_MACS_peak_31224_lociStitched	chr8(.):22544226-22544665	0.0996
6_MACS_peak_31225_lociStitched	chr8(.):22546006-22562321	0.1309
1_MACS_peak_31231_lociStitched	chr8(.):22565555-22566150	0.0822
2_MACS_peak_31232_lociStitched	chr8(.):22567423-22569055	0.096
1_MACS_peak_31234_lociStitched	chr8(.):22570887-22571456	0.2042
1_MACS_peak_31235_lociStitched	chr8(.):22573859-22574729	0.177
4_MACS_peak_31236_lociStitched	chr8(.):22577718-22588584	0.0991
2_MACS_peak_31240_lociStitched	chr8(.):22596721-22598047	0.0553
1_MACS_peak_31242_lociStitched	chr8(.):22599155-22599397	0.1024
3_MACS_peak_31243_lociStitched	chr8(.):22600928-22606017	0.0981
1_MACS_peak_31246_lociStitched	chr8(.):22618844-22619224	0.1207
1_MACS_peak_31247_lociStitched	chr8(.):22625924-22626246	0.0292
3_MACS_peak_31248_lociStitched	chr8(.):22631078-22636457	0.103
1_MACS_peak_31251_lociStitched	chr8(.):22638430-22638960	0.0815
1_MACS_peak_31252_lociStitched	chr8(.):22642706-22643032	0.0969
1_MACS_peak_31253_lociStitched	chr8(.):22721500-22724039	0.0946
3_MACS_peak_31254_lociStitched	chr8(.):22768852-22771122	0.0768
2_MACS_peak_31257_lociStitched	chr8(.):22958051-22964095	0.1212
1_MACS_peak_31259_lociStitched	chr8(.):23021655-23022356	0.1663
2_MACS_peak_31260_lociStitched	chr8(.):23559347-23562221	0.1287
1_MACS_peak_31262_lociStitched	chr8(.):24885852-24887031	0.1103
2_MACS_peak_31263_lociStitched	chr8(.):25898096-25899143	0.0928
1_MACS_peak_31265_lociStitched	chr8(.):25905195-25905725	0.0312
1_MACS_peak_31266_lociStitched	chr8(.):27491321-27492272	0.0824
1_MACS_peak_31267_lociStitched	chr8(.):30240976-30241805	0.0646
1_MACS_peak_31268_lociStitched	chr8(.):33125740-33126481	0.1419
3_MACS_peak_31269_lociStitched	chr8(.):37654601-37659726	0.1017
1_MACS_peak_31272_lociStitched	chr8(.):37687049-37687615	0.0709
2_MACS_peak_31273_lociStitched	chr8(.):37689483-37690925	0.0707
1_MACS_peak_31275_lociStitched	chr8(.):37693646-37693953	0.0726
2_MACS_peak_31276_lociStitched	chr8(.):37695904-37697606	0.1023
1_MACS_peak_31278_lociStitched	chr8(.):37699168-37700010	0.0617
3_MACS_peak_31279_lociStitched	chr8(.):37822350-37824560	0.0777
1_MACS_peak_31282_lociStitched	chr8(.):41123144-41123697	0.0736
1_MACS_peak_31283_lociStitched	chr8(.):41510724-41511713	0.0777
1_MACS_peak_31284_lociStitched	chr8(.):41570495-41570968	0.0401
1_MACS_peak_31285_lociStitched	chr8(.):42546521-42547599	0.0564
2_MACS_peak_31286_lociStitched	chr8(.):42550570-42552243	0.1384
2_MACS_peak_31288_lociStitched	chr8(.):42554566-42555972	0.0686
1_MACS_peak_31290_lociStitched	chr8(.):42559596-42559995	0.0046
2_MACS_peak_31291_lociStitched	chr8(.):42640926-42643938	0.0961
1_MACS_peak_31293_lociStitched	chr8(.):43101484-43101927	0.0278
1_MACS_peak_31305_lociStitched	chr8(.):54791608-54791958	0.1024
1_MACS_peak_31306_lociStitched	chr8(.):58118085-58126720	0.3511
1_MACS_peak_31307_lociStitched	chr8(.):68303227-68304215	0.085
2_MACS_peak_31308_lociStitched	chr8(.):68306570-68308201	0.1018
1_MACS_peak_31310_lociStitched	chr8(.):70364208-70364419	0.0172
1_MACS_peak_31311_lociStitched	chr8(.):70982448-70983524	0.0421
1_MACS_peak_31312_lociStitched	chr8(.):77586475-77586800	0.0375
2_MACS_peak_31313_lociStitched	chr8(.):80677579-80679249	0.12
1_MACS_peak_31315_lociStitched	chr8(.):85948910-85949073	0.0
2_MACS_peak_31316_lociStitched	chr8(.):86555124-86558782	0.2207
1_MACS_peak_31318_lociStitched	chr8(.):86560432-86561485	0.3935
3_MACS_peak_31319_lociStitched	chr8(.):86563373-86570962	0.2581
1_MACS_peak_31322_lociStitched	chr8(.):86573391-86576437	0.2428
3_MACS_peak_31323_lociStitched	chr8(.):86726424-86731431	0.2662
1_MACS_peak_31326_lociStitched	chr8(.):86736134-86737250	0.1941
1_MACS_peak_31327_lociStitched	chr8(.):86739170-86740410	0.2291
1_MACS_peak_31328_lociStitched	chr8(.):86742237-86743737	0.2227
3_MACS_peak_31329_lociStitched	chr8(.):86745710-86753455	0.3276
3_MACS_peak_31332_lociStitched	chr8(.):86754996-86760896	0.275
1_MACS_peak_31335_lociStitched	chr8(.):86762715-86763920	0.2947
2_MACS_peak_31336_lociStitched	chr8(.):86765797-86767978	0.2123
5_MACS_peak_31338_lociStitched	chr8(.):86771690-86778806	0.249
1_MACS_peak_31343_lociStitched	chr8(.):86784034-86791595	0.2851
1_MACS_peak_31344_lociStitched	chr8(.):86793270-86794869	0.2022
2_MACS_peak_31345_lociStitched	chr8(.):86800260-86806841	0.2365
4_MACS_peak_31347_lociStitched	chr8(.):86811398-86818983	0.2878
3_MACS_peak_31351_lociStitched	chr8(.):86823841-86830652	0.2961
1_MACS_peak_31354_lociStitched	chr8(.):86833134-86833732	0.3706
3_MACS_peak_31355_lociStitched	chr8(.):86837346-86840948	0.3097
2_MACS_peak_31358_lociStitched	chr8(.):97155716-97157784	0.0685
6_MACS_peak_31360_lociStitched	chr8(.):97159065-97167173	0.0532
6_MACS_peak_31366_lociStitched	chr8(.):97168581-97174217	0.0588
1_MACS_peak_31372_lociStitched	chr8(.):98772344-98772682	0.0538
1_MACS_peak_31373_lociStitched	chr8(.):99954290-99954755	0.0958
1_MACS_peak_31374_lociStitched	chr8(.):101679483-101679757	0.0268
1_MACS_peak_31375_lociStitched	chr8(.):102530231-102530569	0.0933
1_MACS_peak_31376_lociStitched	chr8(.):117627789-117628036	0.0863
2_MACS_peak_31377_lociStitched	chr8(.):120216956-120219199	0.1712
1_MACS_peak_31379_lociStitched	chr8(.):120221547-120221887	0.1389
1_MACS_peak_31380_lociStitched	chr8(.):121824521-121825545	0.1654
1_MACS_peak_31381_lociStitched	chr8(.):125653192-125653612	0.0661
1_MACS_peak_31382_lociStitched	chr8(.):125654994-125655442	0.0617
2_MACS_peak_31383_lociStitched	chr8(.):125738776-125740365	0.0913
2_MACS_peak_31385_lociStitched	chr8(.):127412313-127413761	0.1242
1_MACS_peak_31387_lociStitched	chr8(.):127415276-127417165	0.1234
1_MACS_peak_31388_lociStitched	chr8(.):128748950-128749920	0.1357
1_MACS_peak_31389_lociStitched	chr8(.):131454445-131455527	0.0857
1_MACS_peak_31390_lociStitched	chr8(.):138944411-138944782	0.1254
1_MACS_peak_31391_lociStitched	chr8(.):139176426-139176751	0.0435
1_MACS_peak_31392_lociStitched	chr8(.):140658596-140658979	0.1206
1_MACS_peak_31393_lociStitched	chr8(.):141984958-141985498	0.0593
1_MACS_peak_31394_lociStitched	chr8(.):141987340-141987676	0.0926
18_MACS_peak_31395_lociStitched	chr8(.):141991264-142061211	0.1199
7_MACS_peak_31413_lociStitched	chr8(.):142063944-142090071	0.1183
3_MACS_peak_31420_lociStitched	chr8(.):142092392-142094544	0.1195
2_MACS_peak_31423_lociStitched	chr8(.):142214735-142216068	0.1326
1_MACS_peak_31425_lociStitched	chr8(.):142318762-142319316	0.1131
4_MACS_peak_31426_lociStitched	chr8(.):142321676-142329719	0.1035
4_MACS_peak_31430_lociStitched	chr8(.):142332286-142356340	0.0857
6_MACS_peak_31434_lociStitched	chr8(.):142358475-142409781	0.0863
2_MACS_peak_31440_lociStitched	chr8(.):142411206-142413519	0.071
1_MACS_peak_31442_lociStitched	chr8(.):142417045-142417445	0.0374
11_MACS_peak_31443_lociStitched	chr8(.):142418680-142431199	0.0787
1_MACS_peak_31454_lociStitched	chr8(.):142432814-142433260	0.0134
2_MACS_peak_31455_lociStitched	chr8(.):142435908-142436996	0.066
1_MACS_peak_31457_lociStitched	chr8(.):142443055-142443394	0.0049
1_MACS_peak_31458_lociStitched	chr8(.):142445083-142446935	0.0795
7_MACS_peak_31459_lociStitched	chr8(.):142451779-142459909	0.0756
1_MACS_peak_31466_lociStitched	chr8(.):142462168-142462729	0.0586
1_MACS_peak_31467_lociStitched	chr8(.):142469320-142469933	0.0888
1_MACS_peak_31468_lociStitched	chr8(.):142471475-142472063	0.1153
5_MACS_peak_31469_lociStitched	chr8(.):142475315-142478429	0.0367
1_MACS_peak_31474_lociStitched	chr8(.):142481793-142482536	0.0689
5_MACS_peak_31475_lociStitched	chr8(.):142484175-142490940	0.0684
3_MACS_peak_31480_lociStitched	chr8(.):142497713-142504117	0.0831
2_MACS_peak_31483_lociStitched	chr8(.):142506683-142507993	0.0561
6_MACS_peak_31485_lociStitched	chr8(.):142513919-142522857	0.0836
16_MACS_peak_31491_lociStitched	chr8(.):142529454-142550596	0.0664
2_MACS_peak_31507_lociStitched	chr8(.):142551632-142555396	0.0654
1_MACS_peak_31509_lociStitched	chr8(.):142556804-142557406	0.0602
2_MACS_peak_31510_lociStitched	chr8(.):142558826-142560030	0.0729
2_MACS_peak_31512_lociStitched	chr8(.):142568263-142569373	0.0832
1_MACS_peak_31514_lociStitched	chr8(.):142570633-142571911	0.0718
1_MACS_peak_31515_lociStitched	chr8(.):142581769-142582095	0.0532
4_MACS_peak_31516_lociStitched	chr8(.):142588203-142595485	0.0589
