REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
5_MACS_peak_20309_lociStitched	chr5	156339280	156362373	5	13557	47613.1474	3921.1914	493	LOC100286948,TIMD4		LOC100286948	LOC100286948	0.5641	493	1
1_MACS_peak_5271_lociStitched	chr12	26306098	26312260	1	6163	45160.6818	1483.1934	494		SSPN,BHLHE41	BHLHE41	BHLHE41	3.1458	494	1
3_MACS_peak_15530_lociStitched	chr21	45194768	45210632	3	11605	47482.5384	3826.3968	495	RRP1,CSTB	LOC284837	CSTB	CSTB	1.0531	495	1
2_MACS_peak_15882_lociStitched	chr22	36648425	36656793	2	6066	45616.4784	1963.1328	496	APOL1	APOL4,APOL2	APOL1	APOL1	1.7761	496	1
1_MACS_peak_6738_lociStitched	chr13	78689339	78696233	1	6895	45130.1922	1480.8312	497			EDNRB	EDNRB	NONE	497	1
1_MACS_peak_17664_lociStitched	chr3	182429192	182436066	1	6875	46213.902	2598.372	498			ATP11B	ATP11B	NONE	498	1
2_MACS_peak_15114_lociStitched	chr20	52236814	52244710	2	5827	44786.112	1350.216	499		ZNF217	ZNF217	ZNF217	1.7121	499	1
1_MACS_peak_8514_lociStitched	chr15	90637460	90646586	1	9127	45329.7546	1899.1206	500	IDH2		IDH2	IDH2	1.5393000000000001	500	1
5_MACS_peak_8954_lociStitched	chr16	22194935	22219362	5	17370	48680.5683	5332.4141	501	EEF2K		EEF2K	EEF2K	0.04619999999999999	501	1
2_MACS_peak_23735_lociStitched	chr8	28195026	28207587	2	8841	45969.4917	2690.5662	502	PNOC,ZNF395		PNOC	PNOC	0.9094999999999999	502	1
5_MACS_peak_11457_lociStitched	chr19	1847041	1865859	5	10902	46676.1672	3547.193	503	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	KLF16	KLF16	2.0292999999999997	503	1
1_MACS_peak_20851_lociStitched	chr6	26358016	26367546	1	9531	45204.602	2126.143	504	BTN3A2	BTN3A2,BTN2A2,BTN3A1	BTN3A2	BTN3A2	1.4241	504	1
4_MACS_peak_16969_lociStitched	chr3	101487542	101513511	4	12874	47507.6886	4484.8463	505	FAM55C	CEP97,NFKBIZ	FAM55C	FAM55C	0.8195	505	1
1_MACS_peak_13048_lociStitched	chr2	66659605	66668124	1	8520	44331.1722	1346.8539	506	MEIS1		MEIS1	MEIS1	0.2554	506	1
2_MACS_peak_17922_lociStitched	chr4	4029688	4037519	2	6590	44776.0918	1830.1047	507			LOC348926	LOC348926	NONE	507	1
1_MACS_peak_21486_lociStitched	chr6	90992766	90997257	1	4492	44025.7221	1181.5821	508	BACH2		BACH2	BACH2	0.1336	508	1
1_MACS_peak_10332_lociStitched	chr17	46516144	46520950	1	4807	44025.363	1240.4286	509		SKAP1	SKAP1	NONE	NONE	509	1
1_MACS_peak_26469_lociStitched	chrX	135110497	135116172	1	5676	43433.6125	659.435	510	SLC9A6		SLC9A6	SLC9A6	0.5901000000000001	510	1
3_MACS_peak_1179_lociStitched	chr1	112134450	112148409	3	10639	44349.1389	1599.7014	511	LOC100129269	RAP1A,ADORA3	LOC100129269	LOC100129269	1.757	511	1
2_MACS_peak_14072_lociStitched	chr2	198072614	198083069	2	7110	45037.0035	2289.645	512	ANKRD44		ANKRD44	ANKRD44	0.48140000000000005	512	1
1_MACS_peak_3616_lociStitched	chr10	125863359	125867628	1	4270	43669.7355	1079.6301	513		CHST15	CHST15	CHST15	1.7263	513	1
1_MACS_peak_20706_lociStitched	chr6	13354232	13358411	1	4180	43471.6296	957.4089	514		TBC1D7	TBC1D7	TBC1D7	0.17599999999999996	514	1
4_MACS_peak_25364_lociStitched	chr9	123630362	123646100	4	10474	45242.0286	2733.6906	515	PHF19	LOC253039,PSMD5,TRAF1	PHF19	PHF19	1.3173	515	1
1_MACS_peak_13659_lociStitched	chr2	135162619	135170860	1	8242	44314.3293	1826.2056	516	MGAT5	LOC151162	LOC151162	NONE	NONE	516	1
2_MACS_peak_5888_lociStitched	chr12	92577905	92586158	2	6002	44004.996	1587.0519	517		BTG1	BTG1	BTG1	1.8303	517	1
2_MACS_peak_26374_lociStitched	chrX	119434760	119445702	2	10436	43910.246	1596.4378	518	FAM70A		FAM70A	FAM70A	0.7136	518	1
1_MACS_peak_15104_lociStitched	chr20	51616639	51620303	1	3665	43035.512	797.2864	519	TSHZ2		TSHZ2	TSHZ2	0.06150000000000001	519	1
4_MACS_peak_11480_lociStitched	chr19	2254580	2274271	4	12951	46655.8554	4418.6604	520	OAZ1,JSRP1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,C19orf35,LINGO3	OAZ1	MIR1227	1.4583	520	1
3_MACS_peak_11651_lociStitched	chr19	10329567	10348057	3	9957	45380.007	3143.3	521	MIR4322,S1PR2	MRPL4,ICAM1,ICAM4,DNMT1	MIR4322	MIR4322	0.3796999999999999	521	1
1_MACS_peak_21766_lociStitched	chr6	130003844	130010772	1	6929	43766.2544	1630.8512	522	ARHGAP18		ARHGAP18	ARHGAP18	0.363	522	1
3_MACS_peak_638_lociStitched	chr1	44289647	44305903	3	10993	45385.1264	3299.968	523	ST3GAL3		ARTN	ARTN	NONE	523	1
2_MACS_peak_17386_lociStitched	chr3	151910914	151920132	2	8753	44038.995	1963.434	524			MBNL1	MBNL1	0.22880000000000003	524	1
2_MACS_peak_204_lociStitched	chr1	17065725	17075607	2	3917	45707.2146	3662.2692	525		ESPNP,MST1P9	MST1P9	NONE	NONE	525	1
2_MACS_peak_21243_lociStitched	chr6	52527651	52536726	2	8907	44529.21	2507.4225	526	LOC730101,TMEM14A		LOC730101	LOC730101	2.8151	526	1
2_MACS_peak_2562_lociStitched	chr10	3846120	3854494	2	6830	44078.2238	2080.1016	527		KLF6	KLF6	KLF6	2.1275000000000004	527	1
2_MACS_peak_3515_lociStitched	chr10	112172819	112186198	2	10366	44416.9421	2424.2748	528			DUSP5	DUSP5	2.1774999999999998	528	1
1_MACS_peak_3656_lociStitched	chr10	130854723	130858170	1	3448	42982.3665	995.4936	529			MGMT	MGMT	NONE	529	1
3_MACS_peak_22555_lociStitched	chr7	44656623	44680161	3	16084	46303.9536	4361.5914	530	OGDH	DDX56,TMED4	OGDH	TMED4	0.8594000000000002	530	1
3_MACS_peak_16408_lociStitched	chr3	30682803	30703435	3	17578	45883.5048	3975.7864	531	TGFBR2		TGFBR2	TGFBR2	0.4764999999999999	531	1
2_MACS_peak_25936_lociStitched	chrX	42792233	42805303	2	7259	42991.151	1194.598	532			PPP1R2P9	PPP1R2P9	NONE	532	1
2_MACS_peak_1583_lociStitched	chr1	156708959	156723348	2	11397	45575.7186	3857.6909	533	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	MRPL24	0.8097	533	1
4_MACS_peak_4383_lociStitched	chr11	67760568	67781616	4	12312	45377.3832	3845.4696	534	ALDH3B1,UNC93B1	NDUFS8,TCIRG1	UNC93B1	UNC93B1	1.2623	534	1
1_MACS_peak_11145_lociStitched	chr18	42681820	42687729	1	5910	43082.519	1566.4759	535			MIR4319	MIR4319	NONE	535	1
2_MACS_peak_1829_lociStitched	chr1	179846153	179853840	2	5039	44120.3052	2634.3349	536	TOR1AIP1,TOR1AIP2		TOR1AIP1	TOR1AIP1	0.8147	536	1
1_MACS_peak_3462_lociStitched	chr10	105229882	105233149	1	3268	42337.053	884.0502	537	CALHM3	NEURL,CALHM2,CALHM1	CALHM3	CALHM3	2.5152	537	1
1_MACS_peak_21235_lociStitched	chr6	52361043	52366306	1	5264	42783.9796	1384.6953	538	TRAM2		EFHC1	EFHC1	NONE	538	1
2_MACS_peak_17229_lociStitched	chr3	129893072	129900795	2	6534	43639.5838	2252.7991	539		COL6A4P2	COL6A4P2	NONE	NONE	539	1
1_MACS_peak_18698_lociStitched	chr4	121668597	121672895	1	4299	42248.4804	961.4626	540	PRDM5		PRDM5	PRDM5	0.3851	540	1
1_MACS_peak_203_lociStitched	chr1	16991719	16994698	1	2980	43247.0367	2015.5914	541		MST1P2,CROCCP2	MST1P2	MST1P2	1.0729	541	1
2_MACS_peak_6031_lociStitched	chr12	104318467	104327254	2	7663	43371.7533	2164.2381	542	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	GNN	0.453	542	1
1_MACS_peak_2561_lociStitched	chr10	3824029	3828839	1	4811	42268.837	1090.908	543	KLF6		KLF6	KLF6	2.1275000000000004	543	1
5_MACS_peak_13261_lociStitched	chr2	87794919	87821485	5	16181	45560.69	4407.2994	544	NCRNA00152		NCRNA00152	NCRNA00152	1.1033000000000002	544	1
1_MACS_peak_26008_lociStitched	chrX	48767974	48779483	1	11510	42682.2774	1648.0888	545	SLC35A2,PIM2,OTUD5	PQBP1,TIMM17B,KCND1	PIM2	PIM2	2.581	545	1
3_MACS_peak_20680_lociStitched	chr6	11713960	11733628	3	11112	44256.9336	3255.054	546	C6orf105		C6orf105	C6orf105	0.5307	546	1
1_MACS_peak_1945_lociStitched	chr1	193505409	193511454	1	6046	43158.882	2225.1645	547			B3GALT2	B3GALT2	NONE	547	1
1_MACS_peak_22386_lociStitched	chr7	26048979	26053340	1	4362	41917.4959	987.3304	548			MIR148A	MIR148A	2.833	548	1
1_MACS_peak_12710_lociStitched	chr2	33716957	33724266	1	7310	42407.5489	1519.5411	549	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.8159000000000001	549	1
1_MACS_peak_19062_lociStitched	chr4	185454254	185461004	1	6751	42384.6	1542.375	550			IRF2	IRF2	3.3585	550	1
1_MACS_peak_15122_lociStitched	chr20	52366506	52371604	1	5099	41507.4062	827.4054	551			SUMO1P1	SUMO1P1	3.3182	551	1
1_MACS_peak_20575_lociStitched	chr6	2988133	2991951	1	3819	41696.7598	1088.13	552	DKFZP686I15217	NQO2,SERPINB6,LOC401233	DKFZP686I15217	DKFZP686I15217	3.0275000000000003	552	1
2_MACS_peak_8049_lociStitched	chr15	52965205	52977190	2	10772	42977.0115	2459.322	553	KIAA1370		KIAA1370	KIAA1370	0.3198	553	1
1_MACS_peak_10781_lociStitched	chr17	76884613	76889518	1	4906	41713.101	1211.0445	554	TIMP2	USP36	TIMP2	TIMP2	0.5397	554	1
1_MACS_peak_11239_lociStitched	chr18	52930399	52938305	1	7907	42172.9758	1677.6532	555	TCF4		CCDC68	CCDC68	NONE	555	1
4_MACS_peak_7691_lociStitched	chr15	23660154	23682946	4	13141	43831.2952	3398.2872	556			MKRN3	MKRN3	NONE	556	1
2_MACS_peak_2145_lociStitched	chr1	209938991	209944071	2	4957	42028.364	1703.324	557	TRAF3IP3	C1orf74,IRF6	TRAF3IP3	TRAF3IP3	1.8011	557	1
2_MACS_peak_19373_lociStitched	chr5	43007058	43021305	2	8595	43196.904	2942.0055	558	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	C5orf39	3.0580000000000003	558	1
1_MACS_peak_5762_lociStitched	chr12	69200023	69207905	1	7883	41835.2914	1586.6466	559	MDM2		MDM2	MDM2	0.8687999999999999	559	1
2_MACS_peak_16986_lociStitched	chr3	104237548	104247017	2	8176	42095.3864	1853.0833	560			MIR548A3	MIR548A3	NONE	560	1
1_MACS_peak_22289_lociStitched	chr7	14725239	14729467	1	4229	41004.4124	933.1196	561	DGKB		DGKB	DGKB	0.02189999999999999	561	1
1_MACS_peak_8973_lociStitched	chr16	23374365	23379358	1	4994	41074.9145	1022.0671	562	SCNN1B		SCNN1B	SCNN1B	2.3315	562	1
4_MACS_peak_11438_lociStitched	chr19	1258443	1277313	4	10163	43823.688	3924.96	563	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	CIRBP	1.6102	563	1
3_MACS_peak_16476_lociStitched	chr3	39248011	39263919	3	8582	42841.8348	3113.1956	564		XIRP1	XIRP1	XIRP1	0.018399999999999986	564	1
3_MACS_peak_12317_lociStitched	chr19	50369559	50381988	3	8220	42384.1329	2675.9637	565	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	2.1485	565	1
1_MACS_peak_747_lociStitched	chr1	53100962	53104640	1	3679	40511.331	865.8012	566	FAM159A	GPX7	FAM159A	FAM159A	1.1612	566	1
1_MACS_peak_4005_lociStitched	chr11	35159813	35168746	1	8934	41726.9363	2128.7339	567	CD44		CD44	CD44	0.7789999999999999	567	1
6_MACS_peak_9048_lociStitched	chr16	29815334	29837314	6	14359	43612.716	4017.944	568	KIF22,MAZ,PRRT2,C16orf53,MVP	ZG16,LOC440356,CDIPT	C16orf53	C16orf53	1.2825	568	1
3_MACS_peak_8559_lociStitched	chr15	93373377	93389488	3	7638	41990.0993	2415.0389	569		ASB9P1,LOC100507217	ASB9P1	LOC100507217	1.1622999999999999	569	1
2_MACS_peak_20010_lociStitched	chr5	130708637	130719115	2	9944	41862.7534	2303.0644	570	CDC42SE2		CDC42SE2	CDC42SE2	0.3314	570	1
2_MACS_peak_17842_lociStitched	chr3	196357755	196371146	2	8851	43171.2449	3669.134	571	LRRC33		LRRC33	LRRC33	0.7062	571	1
2_MACS_peak_5388_lociStitched	chr12	40011167	40023489	2	6427	41480.7808	1994.9318	572	C12orf40,ABCD2		C12orf40	C12orf40	0.002700000000000008	572	1
2_MACS_peak_15736_lociStitched	chr22	24822630	24831817	2	7730	40879.3939	1483.7005	573	ADORA2A,C22orf45		ADORA2A	ADORA2A	1.6018	573	1
1_MACS_peak_285_lociStitched	chr1	24645390	24650639	1	5250	40829.3465	1468.1453	574	GRHL3		GRHL3	GRHL3	0.7198	574	1
2_MACS_peak_15683_lociStitched	chr22	23087983	23101804	2	11509	41458.8537	2128.434	575			MIR650	MIR650	1.9812999999999998	575	1
3_MACS_peak_26558_lociStitched	chrX	153232653	153252663	3	12659	41198.589	1930.965	576	TMEM187,MIR3202-1,HCFC1,MIR3202-2	ARHGAP4,NAA10,RENBP,IRAK1,MIR718	MIR3202-1	NAA10	2.4488999999999996	576	1
2_MACS_peak_10856_lociStitched	chr17	80405813	80418106	2	7375	41555.2572	2406.9694	577	NARF,C17orf62	HEXDC,C17orf101	C17orf62	C17orf62	1.2958999999999998	577	1
1_MACS_peak_5808_lociStitched	chr12	77452942	77460781	1	7840	41028.5421	1900.1736	578	E2F7		E2F7	E2F7	0.7218	578	1
5_MACS_peak_13277_lociStitched	chr2	88891738	88928516	5	19632	45983.5334	6859.097	579	EIF2AK3		EIF2AK3	EIF2AK3	0.4719	579	1
2_MACS_peak_4006_lociStitched	chr11	35183548	35197012	2	10142	41762.6352	2707.6104	580	CD44		CD44	CD44	0.7789999999999999	580	1
1_MACS_peak_25328_lociStitched	chr9	117127065	117137426	1	10362	41113.4841	2062.8751	581	AKNA	ORM1,ORM2	AKNA	AKNA	1.142	581	1
1_MACS_peak_9449_lociStitched	chr16	79629249	79640763	1	11515	40214.9478	1294.1736	582	MAF		MAF	MAF	2.105	582	1
2_MACS_peak_26555_lociStitched	chrX	153189304	153200560	2	7145	39905.8968	1078.3248	583	ARHGAP4,NAA10	AVPR2,TMEM187,MIR3202-1,L1CAM,RENBP,HCFC1,MIR3202-2	ARHGAP4	TMEM187	1.8923999999999999	583	1
2_MACS_peak_25371_lociStitched	chr9	123688904	123699444	2	9692	40911.01	2099.568	584	TRAF1	PHF19,TRAF1	TRAF1	PHF19	1.3173	584	1
1_MACS_peak_10590_lociStitched	chr17	66230284	66236292	1	6009	40252.3984	1475.5648	585		LOC440461,AMZ2,ARSG	AMZ2	AMZ2	0.6089	585	1
2_MACS_peak_3743_lociStitched	chr11	3528494	3536583	2	6439	40551.7748	1847.5276	586			TRPC2	TRPC2	NONE	586	1
6_MACS_peak_9439_lociStitched	chr16	78763611	78805007	6	35268	43051.84	4387.976	587	WWOX		WWOX	WWOX	0.0305	587	1
1_MACS_peak_19418_lociStitched	chr5	53940280	53944203	1	3924	39688.5987	1031.749	588			SNX18	SNX18	NONE	588	1
1_MACS_peak_12240_lociStitched	chr19	47613757	47617761	1	4005	39768.1284	1137.9368	589	ZC3H4	SAE1	ZC3H4	ZC3H4	0.6143	589	1
1_MACS_peak_24745_lociStitched	chr9	22237029	22245627	1	8599	39666.0132	1086.7872	590			DMRTA1	DMRTA1	NONE	590	1
1_MACS_peak_25553_lociStitched	chr9	134550162	134555828	1	5667	40037.0892	1526.987	591	RAPGEF1		RAPGEF1	RAPGEF1	0.30760000000000004	591	1
2_MACS_peak_23079_lociStitched	chr7	106504236	106513522	2	7886	41481.4906	2994.735	592	PIK3CG		PIK3CG	PIK3CG	0.7472000000000001	592	1
2_MACS_peak_9711_lociStitched	chr17	6063452	6071143	2	6879	39933.2102	1482.8248	593			WSCD1	WSCD1	NONE	593	1
3_MACS_peak_15976_lociStitched	chr22	39459038	39474523	3	11594	41213.3275	2855.434	594	APOBEC3G	APOBEC3C,APOBEC3D,APOBEC3F,APOBEC3H	APOBEC3G	APOBEC3C	2.4388	594	1
3_MACS_peak_15970_lociStitched	chr22	39408961	39422005	3	8702	40583.7972	2270.9604	595	APOBEC3C,APOBEC3D	APOBEC3B,APOBEC3F	APOBEC3D	APOBEC3F	1.1335	595	1
3_MACS_peak_21687_lociStitched	chr6	117858931	117877433	3	11429	41239.1078	2952.9192	596	DCBLD1	GOPC	GOPC	GOPC	0.1635	596	1
1_MACS_peak_19813_lociStitched	chr5	99278446	99283094	1	4649	39163.1184	917.0504	597			LOC100133050	LOC100133050	NONE	597	1
1_MACS_peak_235_lociStitched	chr1	21615504	21622546	1	7043	39822.51	1603.4634	598	ECE1	ECE1	ECE1	ECE1	0.26890000000000003	598	1
1_MACS_peak_1415_lociStitched	chr1	150335313	150339672	1	4360	39750.5928	1590.5991	599	RPRD2	PRPF3	RPRD2	RPRD2	0.2471	599	1
1_MACS_peak_3353_lociStitched	chr10	98045801	98051544	1	5744	39477.9563	1318.5928	600		DNTT,BLNK	DNTT	BLNK	0.5245	600	1
1_MACS_peak_20108_lociStitched	chr5	138719879	138730339	1	10461	40859.898	2745.75	601	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	3.0812999999999997	601	1
2_MACS_peak_1821_lociStitched	chr1	179048370	179059034	2	8264	40943.3616	2872.8816	602	TOR3A		TOR3A	TOR3A	1.5755	602	1
2_MACS_peak_1862_lociStitched	chr1	183438747	183451406	2	9174	41934.2034	3902.7697	603	SMG7		SMG7	SMG7	0.37629999999999997	603	1
1_MACS_peak_343_lociStitched	chr1	27018203	27030532	1	12330	40991.4592	3072.3868	604	ARID1A		ARID1A	ARID1A	0.6606	604	1
1_MACS_peak_15705_lociStitched	chr22	23517087	23526752	1	9666	39779.207	1989.057	605	BCR	RAB36,RTDR1	BCR	RAB36	1.075	605	1
2_MACS_peak_3440_lociStitched	chr10	104401004	104412977	2	9147	39955.0983	2284.4484	606	TRIM8		TRIM8	TRIM8	1.712	606	1
1_MACS_peak_15953_lociStitched	chr22	38900044	38903891	1	3848	38470.3847	800.176	607	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	1.1178	607	1
1_MACS_peak_16284_lociStitched	chr3	13371436	13377267	1	5832	38991.897	1406.4372	608	NUP210		NUP210	NUP210	0.46549999999999997	608	1
1_MACS_peak_3883_lociStitched	chr11	16979389	16987058	1	7670	39242.273	1749.2989	609	PLEKHA7		PLEKHA7	PLEKHA7	0.2304	609	1
3_MACS_peak_1653_lociStitched	chr1	161122613	161137594	3	8002	41512.351	4037.3795	610	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	ADAMTS4	2.6375	610	1
5_MACS_peak_7663_lociStitched	chr15	20969796	20996055	5	16223	41350.0473	3972.9867	611		BCL8	BCL8	NONE	NONE	611	1
2_MACS_peak_1798_lociStitched	chr1	174957502	174971021	2	7590	40838.1952	3524.4033	612	CACYBP	MRPS14	CACYBP	CACYBP	1.423	612	1
1_MACS_peak_18125_lociStitched	chr4	38089438	38095413	1	5976	38761.6175	1473.435	613	TBC1D1		PTTG2	PTTG2	NONE	613	1
1_MACS_peak_13643_lociStitched	chr2	134707819	134714162	1	6344	38663.7565	1415.7576	614			MIR3679	MIR3679	NONE	614	1
4_MACS_peak_1037_lociStitched	chr1	93408780	93428773	4	17340	39282.2464	2081.2713	615	FAM69A		FAM69A	FAM69A	0.42600000000000005	615	1
2_MACS_peak_287_lociStitched	chr1	24710077	24720767	2	9183	39755.041	2578.428	616	C1orf201	NIPAL3	C1orf201	C1orf201	0.5912	616	1
2_MACS_peak_48_lociStitched	chr1	2476902	2489263	2	6990	39228.8696	2108.7866	617	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	LOC115110	2.8732	617	1
1_MACS_peak_20844_lociStitched	chr6	26269657	26275799	1	6143	38689.6864	1619.6454	618	HIST1H2BI,HIST1H3G	HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H4H	HIST1H2BI	HIST1H2BI	3.5467999999999997	618	1
4_MACS_peak_15999_lociStitched	chr22	39910581	39929460	4	12254	40489.7913	3424.6506	619	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	1.8271	619	1
1_MACS_peak_13631_lociStitched	chr2	133022147	133027362	1	5216	42178.3985	5185.2745	620		MIR663B,ANKRD30BL	ANKRD30BL	NONE	NONE	620	1
2_MACS_peak_5345_lociStitched	chr12	32038940	32051529	2	6267	39049.8191	2085.9973	621			C12orf35	C12orf35	NONE	621	1
1_MACS_peak_17800_lociStitched	chr3	193817873	193823218	1	5346	39058.5875	2104.3265	622		HES1	HES1	HES1	0.8680000000000001	622	1
2_MACS_peak_18163_lociStitched	chr4	40622274	40634264	2	9786	39148.549	2203.762	623	RBM47		RBM47	RBM47	0.264	623	1
2_MACS_peak_23802_lociStitched	chr8	33410059	33425564	2	9443	39612.174	2696.3195	624	RNF122	C8orf41,DUSP26	RNF122	RNF122	1.2506	624	1
5_MACS_peak_11452_lociStitched	chr19	1647638	1672791	5	11686	41580.4243	4686.0039	625	TCF3	UQCR11	TCF3	UQCR11	0.7392000000000001	625	1
1_MACS_peak_13953_lociStitched	chr2	182319648	182325511	1	5864	38310.6009	1522.6211	626	ITGA4		ITGA4	ITGA4	0.36550000000000005	626	1
3_MACS_peak_17166_lociStitched	chr3	125548772	125560388	3	8461	39170.3136	2390.5728	627		MIR548I1	MIR548I1	NONE	NONE	627	1
1_MACS_peak_4940_lociStitched	chr11	129870835	129874626	1	3792	37302.6818	892.7805	628	NCRNA00167,PRDM10		PRDM10	PRDM10	0.2857	628	1
1_MACS_peak_18239_lociStitched	chr4	56812401	56817184	1	4784	37716.8248	1312.4552	629	CEP135		CEP135	CEP135	0.3451	629	1
1_MACS_peak_15032_lociStitched	chr20	46039811	46046933	1	7123	37978.065	1578.2352	630			ZMYND8	ZMYND8	0.5089	630	1
1_MACS_peak_12094_lociStitched	chr19	40645240	40654538	1	9299	38330.0752	1945.1416	631		MAP3K10,ZNF780A	MAP3K10	ZNF780A	0.12219999999999999	631	1
2_MACS_peak_15949_lociStitched	chr22	38700521	38715060	2	14367	39287.2858	2903.4383	632	CSNK1E	TMEM184B	CSNK1E	CSNK1E	0.9841	632	1
1_MACS_peak_21042_lociStitched	chr6	34622868	34627380	1	4513	37775.3664	1426.2432	633	C6orf106		C6orf106	C6orf106	0.32310000000000005	633	1
2_MACS_peak_5535_lociStitched	chr12	51712046	51722139	2	10005	38613.7994	2337.5388	634	BIN2	SMAGP,CELA1	BIN2	CELA1	0.7826	634	1
1_MACS_peak_25163_lociStitched	chr9	98223432	98228549	1	5118	37225.1516	965.0662	635	PTCH1		PTCH1	PTCH1	0.8226	635	1
2_MACS_peak_9096_lociStitched	chr16	30661207	30673119	2	7702	38610.3656	2384.7824	636	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	2.3169999999999997	636	1
2_MACS_peak_15878_lociStitched	chr22	36552351	36560317	2	7428	38141.208	1926.9754	637	APOL3	APOL4	APOL3	APOL3	1.1573	637	1
2_MACS_peak_14251_lociStitched	chr2	216876718	216883471	2	6264	37548.0306	1349.2494	638	MREG		MREG	MREG	0.401	638	1
1_MACS_peak_8213_lociStitched	chr15	69108776	69114894	1	6119	37273.915	1115.3114	639	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.6846	639	1
2_MACS_peak_6011_lociStitched	chr12	102129307	102140390	2	7701	38375.9958	2223.2498	640	SYCP3,GNPTAB	CHPT1	SYCP3	SYCP3	1.3291	640	1
3_MACS_peak_21781_lociStitched	chr6	130833429	130847788	3	9261	38935.8644	2850.2615	641			TMEM200A	TMEM200A	NONE	641	1
2_MACS_peak_21346_lociStitched	chr6	74220422	74234489	2	11411	38824.92	2779.6392	642	EEF1A1	MTO1	EEF1A1	EEF1A1	2.3585	642	1
1_MACS_peak_14690_lociStitched	chr20	17944968	17952772	1	7805	37957.8756	2004.0672	643	C20orf72,SNX5	SNORD17	SNX5	SNX5	0.9836999999999999	643	1
2_MACS_peak_25913_lociStitched	chrX	40028245	40037173	2	6916	36711.0432	772.272	644	BCOR		BCOR	BCOR	0.48540000000000005	644	1
1_MACS_peak_3339_lociStitched	chr10	97049251	97056480	1	7230	37441.8826	1507.2465	645	PDLIM1		PDLIM1	PDLIM1	0.6504000000000001	645	1
2_MACS_peak_17089_lociStitched	chr3	119355625	119362879	2	5680	37605.4614	1677.8502	646	POPDC2	PLA1A,COX17	POPDC2	POPDC2	1.2274	646	1
2_MACS_peak_15884_lociStitched	chr22	36725824	36734236	2	6354	37573.8804	1697.5416	647	MYH9		MYH9	MYH9	0.7201	647	1
1_MACS_peak_9340_lociStitched	chr16	68400738	68405471	1	4734	36750.3251	875.1317	648	SMPD3		PRMT7	PRMT7	0.3156	648	1
1_MACS_peak_5690_lociStitched	chr12	62995236	62998374	1	3139	36646.8192	808.6626	649	MIRLET7I,C12orf61		C12orf61	C12orf61	3.0289	649	1
1_MACS_peak_5440_lociStitched	chr12	46607592	46614595	1	7004	37355.4026	1532.2564	650	SLC38A1		SLC38A1	SLC38A1	0.45310000000000006	650	1
4_MACS_peak_1205_lociStitched	chr1	115236430	115260350	4	12257	37812.736	2021.24	651	AMPD1,NRAS,CSDE1	DENND2C	AMPD1	AMPD1	0.6669	651	1
4_MACS_peak_8091_lociStitched	chr15	59266791	59281204	4	8953	38685.9333	2904.2195	652	RNF111	SLTM	RNF111	SLTM	0.1702	652	1
2_MACS_peak_12167_lociStitched	chr19	44256982	44271668	2	8597	38353.9576	2634.6684	653	C19orf61,KCNN4	IRGC,LYPD5	C19orf61	C19orf61	0.42000000000000004	653	1
3_MACS_peak_7973_lociStitched	chr15	46994587	47008829	3	9934	38262.5572	2584.923	654			SEMA6D	SEMA6D	NONE	654	1
1_MACS_peak_5016_lociStitched	chr12	4377570	4388147	1	10578	37736.6206	2140.7848	655	CCND2	C12orf5	CCND2	CCND2	0.8632	655	1
1_MACS_peak_2308_lociStitched	chr1	226296812	226301394	1	4583	36958.412	1430.0422	656		LOC440926,H3F3A	LOC440926	LOC440926	1.3629	656	1
1_MACS_peak_20943_lociStitched	chr6	30581978	30586916	1	4939	37051.2954	1533.7428	657	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	1.3353	657	1
