#19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_ROSE/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam
#Using cutoff of 31149.3378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_6004_lociStitched	chr12	101381446	101382708	1	1263	1177.0674	330.644	17665	0
1_MACS_peak_22859_lociStitched	chr7	89874021	89875284	1	1264	1105.5039	401.8866	17666	0
1_MACS_peak_15871_lociStitched	chr22	36265695	36266957	1	1263	976.6618	150.4304	17667	0
1_MACS_peak_23684_lociStitched	chr8	23304514	23305775	1	1262	1277.393	346.9011	17668	0
1_MACS_peak_21111_lociStitched	chr6	39398344	39399606	1	1263	964.799	169.9914	17669	0
1_MACS_peak_5567_lociStitched	chr12	53937132	53938395	1	1264	904.9395	252.0948	17670	0
1_MACS_peak_16856_lociStitched	chr3	72531576	72532840	1	1265	660.44	230.1744	17671	0
1_MACS_peak_3922_lociStitched	chr11	21093634	21094898	1	1265	732.488	312.7136	17672	0
1_MACS_peak_20212_lociStitched	chr5	146832993	146834257	1	1265	644.5136	247.112	17673	0
1_MACS_peak_2398_lociStitched	chr1	232556432	232557696	1	1265	555.9072	163.4352	17674	0
1_MACS_peak_3004_lociStitched	chr10	63869251	63870515	1	1265	687.616	296.0288	17675	0
1_MACS_peak_1979_lociStitched	chr1	200320865	200322127	1	1263	1052.508	320.9266	17676	0
1_MACS_peak_1150_lociStitched	chr1	110358412	110359674	1	1263	871.0324	149.2946	17677	0
1_MACS_peak_14502_lociStitched	chr2	242210839	242212102	1	1264	665.0958	106.8498	17678	0
1_MACS_peak_5785_lociStitched	chr12	75723273	75724529	1	1257	1548.1456	260.2432	17679	0
1_MACS_peak_11111_lociStitched	chr18	34982509	34983772	1	1264	711.8268	184.7769	17680	0
1_MACS_peak_23531_lociStitched	chr8	7922701	7923962	1	1262	1034.2722	227.2322	17681	0
1_MACS_peak_14340_lociStitched	chr2	226895217	226896478	1	1262	1035.6593	239.7161	17682	0
1_MACS_peak_3591_lociStitched	chr10	122746436	122747699	1	1264	665.8536	229.866	17683	0
1_MACS_peak_22505_lociStitched	chr7	39628684	39629947	1	1264	729.0036	308.2983	17684	0
1_MACS_peak_23297_lociStitched	chr7	134638784	134640045	1	1262	1157.598	411.8426	17685	0
1_MACS_peak_13076_lociStitched	chr2	69021728	69022990	1	1263	769.3152	170.7486	17686	0
1_MACS_peak_23770_lociStitched	chr8	29579867	29581130	1	1264	780.4077	381.0471	17687	0
1_MACS_peak_11577_lociStitched	chr19	6641333	6642595	1	1263	1041.15	454.6986	17688	0
1_MACS_peak_14721_lociStitched	chr20	21528506	21529768	1	1263	917.2216	338.0898	17689	0
1_MACS_peak_2586_lociStitched	chr10	5765204	5766465	1	1262	877.4038	163.6778	17690	0
1_MACS_peak_11392_lociStitched	chr18	76651280	76652542	1	1263	683.4992	152.071	17691	0
1_MACS_peak_5460_lociStitched	chr12	48134524	48135784	1	1261	1010.268	194.922	17692	0
1_MACS_peak_23206_lociStitched	chr7	124881222	124882483	1	1262	944.489	285.9948	17693	0
1_MACS_peak_25073_lociStitched	chr9	92220672	92221932	1	1261	997.794	206.388	17694	0
1_MACS_peak_22707_lociStitched	chr7	71335330	71336592	1	1263	567.5214	137.4318	17695	0
1_MACS_peak_4883_lociStitched	chr11	124993651	124994911	1	1261	1027.782	293.202	17696	0
1_MACS_peak_1045_lociStitched	chr1	93507650	93508906	1	1257	1294.1824	160.768	17697	0
1_MACS_peak_1493_lociStitched	chr1	154165986	154167247	1	1262	924.4391	385.6138	17698	0
1_MACS_peak_12420_lociStitched	chr19	58144125	58145385	1	1261	905.814	259.56	17699	0
1_MACS_peak_11690_lociStitched	chr19	11289974	11291231	1	1258	1227.7119	231.6651	17700	0
1_MACS_peak_8597_lociStitched	chr15	100258842	100260103	1	1262	690.1453	252.2	17701	0
1_MACS_peak_10174_lociStitched	chr17	39967431	39968691	1	1261	806.4	199.836	17702	0
1_MACS_peak_4975_lociStitched	chr12	782882	784143	1	1262	633.4003	243.1208	17703	0
1_MACS_peak_13997_lociStitched	chr2	188987849	188989107	1	1259	992.0588	149.702	17704	0
1_MACS_peak_1289_lociStitched	chr1	144310762	144312019	1	1258	1034.7624	118.5351	17705	0
1_MACS_peak_19871_lociStitched	chr5	110833641	110834901	1	1261	678.384	190.764	17706	0
1_MACS_peak_10851_lociStitched	chr17	80327965	80329223	1	1259	958.9734	192.7256	17707	0
1_MACS_peak_5518_lociStitched	chr12	50582170	50583429	1	1260	867.7028	251.9259	17708	0
1_MACS_peak_25787_lociStitched	chrX	17609176	17610433	1	1258	976.689	112.3758	17709	0
1_MACS_peak_1151_lociStitched	chr1	110465947	110467204	1	1258	1007.2341	145.5606	17710	0
1_MACS_peak_4950_lociStitched	chr11	130317922	130319180	1	1259	947.7772	223.0434	17711	0
1_MACS_peak_23121_lociStitched	chr7	112783569	112784828	1	1260	837.9904	278.6167	17712	0
1_MACS_peak_20830_lociStitched	chr6	26087265	26088523	1	1259	945.1354	235.3718	17713	0
1_MACS_peak_24818_lociStitched	chr9	35341185	35342444	1	1260	706.4249	169.4614	17714	0
1_MACS_peak_15145_lociStitched	chr20	53181362	53182621	1	1260	730.4718	203.0767	17715	0
1_MACS_peak_10708_lociStitched	chr17	74448277	74449535	1	1259	863.2396	184.297	17716	0
1_MACS_peak_6269_lociStitched	chr12	122937190	122938446	1	1257	1005.8048	98.9728	17717	0
1_MACS_peak_1353_lociStitched	chr1	147550848	147552107	1	1260	742.9359	273.3289	17718	0
1_MACS_peak_8215_lociStitched	chr15	69222453	69223710	1	1258	972.7923	209.7933	17719	0
1_MACS_peak_25866_lociStitched	chrX	33201082	33202340	1	1259	733.6656	122.9066	17720	0
1_MACS_peak_15650_lociStitched	chr22	21904081	21905340	1	1260	517.3231	112.8064	17721	0
1_MACS_peak_5739_lociStitched	chr12	67934841	67936096	1	1256	1240.693	302.0785	17722	0
1_MACS_peak_14667_lociStitched	chr20	14447481	14448735	1	1255	1234.0614	203.5242	17723	0
1_MACS_peak_11687_lociStitched	chr19	11224272	11225530	1	1259	685.61	186.4356	17724	0
1_MACS_peak_24007_lociStitched	chr8	66741651	66742909	1	1259	729.7658	234.7428	17725	0
1_MACS_peak_4435_lociStitched	chr11	72144728	72145979	1	1252	1586.6433	340.1469	17726	0
1_MACS_peak_10409_lociStitched	chr17	51921463	51922715	1	1253	1419.768	284.83	17727	0
1_MACS_peak_15857_lociStitched	chr22	35758485	35759735	1	1251	1497.5	226	17728	0
1_MACS_peak_8214_lociStitched	chr15	69125946	69127200	1	1255	1175.7504	264.594	17729	0
1_MACS_peak_15592_lociStitched	chr22	17784450	17785706	1	1257	860.36	193.424	17730	0
1_MACS_peak_2041_lociStitched	chr1	203575776	203577031	1	1256	1167.652	378.759	17731	0
1_MACS_peak_11526_lociStitched	chr19	4077452	4078704	1	1253	1308.7156	214.3424	17732	0
1_MACS_peak_15901_lociStitched	chr22	36902522	36903777	1	1256	995.8425	208.581	17733	0
1_MACS_peak_16904_lociStitched	chr3	93596718	93597975	1	1258	712.0905	259.3191	17734	0
1_MACS_peak_14914_lociStitched	chr20	36322052	36323307	1	1256	1049.5565	282.877	17735	0
1_MACS_peak_26404_lociStitched	chrX	128737577	128738833	1	1257	736.644	125.8512	17736	0
1_MACS_peak_16618_lociStitched	chr3	48153499	48154756	1	1258	677.0202	285.4647	17737	0
1_MACS_peak_21819_lociStitched	chr6	134556697	134557948	1	1252	1374.2235	243.6948	17738	0
1_MACS_peak_20249_lociStitched	chr5	149840404	149841660	1	1257	853.2008	314	17739	0
1_MACS_peak_14737_lociStitched	chr20	24007474	24008728	1	1255	1023.1386	212.0514	17740	0
1_MACS_peak_21753_lociStitched	chr6	128580088	128581344	1	1257	750.46	286.7448	17741	0
1_MACS_peak_17936_lociStitched	chr4	4945267	4946521	1	1255	1042.1994	276.6324	17742	0
1_MACS_peak_24450_lociStitched	chr8	132130595	132131851	1	1257	711.9008	264.6392	17743	0
1_MACS_peak_15701_lociStitched	chr22	23336919	23338175	1	1257	629.5072	184.632	17744	0
1_MACS_peak_154_lociStitched	chr1	13824563	13825818	1	1256	782.618	194.6505	17745	0
1_MACS_peak_19430_lociStitched	chr5	54763514	54764770	1	1257	529.6552	155.744	17746	0
1_MACS_peak_24482_lociStitched	chr8	136765129	136766382	1	1254	1014.5541	177.1742	17747	0
1_MACS_peak_19838_lociStitched	chr5	103651789	103653044	1	1256	641.054	121.233	17748	0
1_MACS_peak_830_lociStitched	chr1	65467970	65469225	1	1256	718.613	209.4595	17749	0
1_MACS_peak_21795_lociStitched	chr6	132320253	132321507	1	1255	836.418	176.187	17750	0
1_MACS_peak_24453_lociStitched	chr8	133564005	133565259	1	1255	813.7206	213.0546	17751	0
1_MACS_peak_14853_lociStitched	chr20	33527623	33528876	1	1254	991.6242	274.407	17752	0
1_MACS_peak_10563_lociStitched	chr17	64145140	64146393	1	1254	901.7841	187.8247	17753	0
1_MACS_peak_13778_lociStitched	chr2	162565453	162566707	1	1255	792.6534	251.1762	17754	0
1_MACS_peak_22094_lociStitched	chr6	163147646	163148890	1	1245	1596.9228	110.094	17755	0
1_MACS_peak_11070_lociStitched	chr18	24652961	24654210	1	1250	1293.0897	186.6006	17756	0
1_MACS_peak_22220_lociStitched	chr7	7175711	7176964	1	1254	905.5431	250.2241	17757	0
1_MACS_peak_16460_lociStitched	chr3	37948726	37949979	1	1254	889.1288	257.9927	17758	0
1_MACS_peak_12722_lociStitched	chr2	35429550	35430804	1	1255	720.1722	271.491	17759	0
1_MACS_peak_14689_lociStitched	chr20	17884288	17885542	1	1255	672.144	249.6714	17760	0
1_MACS_peak_17170_lociStitched	chr3	125649966	125651220	1	1255	728.9502	309.8634	17761	0
1_MACS_peak_4527_lociStitched	chr11	80059737	80060977	1	1241	2022.316	338.52	17762	0
1_MACS_peak_11848_lociStitched	chr19	17356842	17358092	1	1251	1206.625	253	17763	0
1_MACS_peak_25303_lociStitched	chr9	115110212	115111466	1	1255	619.3506	256.443	17764	0
1_MACS_peak_4036_lociStitched	chr11	43901926	43903175	1	1250	1346.7967	305.0058	17765	0
1_MACS_peak_6284_lociStitched	chr12	123567998	123569247	1	1250	1126.598	157.1242	17766	0
1_MACS_peak_21473_lociStitched	chr6	90142530	90143780	1	1251	1008.75	178.5	17767	0
1_MACS_peak_1143_lociStitched	chr1	110026170	110027410	1	1241	1705.372	92.752	17768	0
1_MACS_peak_14069_lociStitched	chr2	197779377	197780629	1	1253	760.4648	286.082	17769	0
1_MACS_peak_20348_lociStitched	chr5	159072038	159073290	1	1253	683.0912	220.4772	17770	0
1_MACS_peak_20736_lociStitched	chr6	15434637	15435888	1	1252	857.0601	239.5665	17771	0
1_MACS_peak_21556_lociStitched	chr6	106428341	106429591	1	1251	1054.875	303.375	17772	0
1_MACS_peak_2470_lociStitched	chr1	241586703	241587954	1	1252	783.5013	193.5297	17773	0
1_MACS_peak_6272_lociStitched	chr12	123236967	123238212	1	1246	1373.733	158.7375	17774	0
1_MACS_peak_2921_lociStitched	chr10	49700745	49701994	1	1250	1039.9174	212.0802	17775	0
1_MACS_peak_9004_lociStitched	chr16	27279456	27280707	1	1252	813.4002	304.2432	17776	0
1_MACS_peak_484_lociStitched	chr1	36042747	36043998	1	1252	730.3338	229.5585	17777	0
1_MACS_peak_16935_lociStitched	chr3	98437098	98438345	1	1248	1211.5852	202.7622	17778	0
1_MACS_peak_5221_lociStitched	chr12	20296541	20297792	1	1252	716.6979	225.18	17779	0
1_MACS_peak_10299_lociStitched	chr17	45144002	45145231	1	1230	2318.0169	213.846	17780	0
1_MACS_peak_1095_lociStitched	chr1	104929919	104931170	1	1252	522.918	51.1659	17781	0
1_MACS_peak_20272_lociStitched	chr5	150826844	150828095	1	1252	861.939	390.6873	17782	0
1_MACS_peak_19351_lociStitched	chr5	39460653	39461900	1	1248	1252.3621	302.2728	17783	0
1_MACS_peak_3385_lociStitched	chr10	100396209	100397460	1	1252	631.5048	290.4822	17784	0
1_MACS_peak_15308_lociStitched	chr21	25259598	25260846	1	1249	1145.04	322.2336	17785	0
1_MACS_peak_22490_lociStitched	chr7	37826157	37827404	1	1248	1171.3071	245.9084	17786	0
1_MACS_peak_10974_lociStitched	chr18	10555541	10556790	1	1250	861.4353	182.9785	17787	0
1_MACS_peak_12351_lociStitched	chr19	53897973	53899218	1	1246	1254.462	189.1155	17788	0
1_MACS_peak_3868_lociStitched	chr11	14587898	14589148	1	1251	612.625	225.75	17789	0
1_MACS_peak_19064_lociStitched	chr4	185587366	185588615	1	1250	815.7219	243.6799	17790	0
1_MACS_peak_24734_lociStitched	chr9	21381271	21382520	1	1250	710.8059	153.3772	17791	0
1_MACS_peak_24449_lociStitched	chr8	131640866	131642115	1	1250	844.324	291.3917	17792	0
1_MACS_peak_14068_lociStitched	chr2	197663516	197664760	1	1245	1359.07	247.8048	17793	0
1_MACS_peak_21600_lociStitched	chr6	109102841	109104084	1	1244	1492.843	301.4275	17794	0
1_MACS_peak_20556_lociStitched	chr6	874362	875609	1	1248	1076.7845	275.587	17795	0
1_MACS_peak_16431_lociStitched	chr3	33278407	33279656	1	1250	794.364	286.1459	17796	0
1_MACS_peak_16467_lociStitched	chr3	38387815	38389062	1	1248	1050.8469	255.2609	17797	0
1_MACS_peak_18768_lociStitched	chr4	132371277	132372526	1	1250	653.8515	174.2355	17798	0
1_MACS_peak_5791_lociStitched	chr12	76034381	76035630	1	1250	771.2575	299.8849	17799	0
1_MACS_peak_12406_lociStitched	chr19	56904411	56905640	1	1230	2282.0072	277.1395	17800	0
1_MACS_peak_25280_lociStitched	chr9	112783802	112785047	1	1246	1179.264	197.208	17801	0
1_MACS_peak_15685_lociStitched	chr22	23134580	23135813	1	1234	1862.0766	61.2801	17802	0
1_MACS_peak_17238_lociStitched	chr3	130794240	130795488	1	1249	893.0688	280.9248	17803	0
1_MACS_peak_19894_lociStitched	chr5	112548635	112549884	1	1250	727.7923	339.3533	17804	0
1_MACS_peak_24904_lociStitched	chr9	46775263	46776512	1	1250	503.0972	140.3876	17805	0
1_MACS_peak_13255_lociStitched	chr2	87742338	87743584	1	1247	1160.7736	343.1484	17806	0
1_MACS_peak_12438_lociStitched	chr19	58978002	58979249	1	1248	988.9957	298.2824	17807	0
1_MACS_peak_12516_lociStitched	chr2	10885248	10886496	1	1249	837.2832	317.616	17808	0
1_MACS_peak_19825_lociStitched	chr5	100345420	100346668	1	1249	772.1376	260.4576	17809	0
1_MACS_peak_453_lociStitched	chr1	32965533	32966780	1	1248	835.9888	175.5776	17810	0
1_MACS_peak_13582_lociStitched	chr2	128070466	128071714	1	1249	766.1472	288.288	17811	0
1_MACS_peak_6256_lociStitched	chr12	122101614	122102856	1	1243	1308.447	167.049	17812	0
1_MACS_peak_10646_lociStitched	chr17	73061372	73062619	1	1248	748.4494	168.0956	17813	0
1_MACS_peak_8532_lociStitched	chr15	91395486	91396733	1	1248	837.7346	279.4527	17814	0
1_MACS_peak_1953_lociStitched	chr1	195562815	195564061	1	1247	1081.9018	375.7936	17815	0
1_MACS_peak_2540_lociStitched	chr10	634059	635306	1	1248	754.9338	222.4648	17816	0
1_MACS_peak_23223_lociStitched	chr7	127541516	127542763	1	1248	705.1785	239.6734	17817	0
1_MACS_peak_4278_lociStitched	chr11	65221942	65223187	1	1246	1097.841	327.8085	17818	0
1_MACS_peak_9212_lociStitched	chr16	56797980	56799227	1	1248	637.7158	211.8653	17819	0
1_MACS_peak_25029_lociStitched	chr9	86570844	86572088	1	1245	1126.0688	260.3692	17820	0
1_MACS_peak_17708_lociStitched	chr3	184140723	184141969	1	1247	1006.3942	403.3302	17821	0
1_MACS_peak_17468_lociStitched	chr3	158708630	158709877	1	1248	719.2696	312.1241	17822	0
1_MACS_peak_18581_lociStitched	chr4	105440540	105441785	1	1246	921.549	212.646	17823	0
1_MACS_peak_20157_lociStitched	chr5	141293388	141294632	1	1245	1013.4868	194.3128	17824	0
1_MACS_peak_6302_lociStitched	chr12	124615025	124616271	1	1247	665.7378	128.5872	17825	0
1_MACS_peak_23133_lociStitched	chr7	115467008	115468253	1	1246	1019.2815	330.7965	17826	0
1_MACS_peak_18946_lociStitched	chr4	164316548	164317793	1	1246	968.2365	313.491	17827	0
1_MACS_peak_24520_lociStitched	chr8	144373108	144374354	1	1247	737.5074	269.759	17828	0
1_MACS_peak_1127_lociStitched	chr1	109222058	109223303	1	1246	814.3545	182.8905	17829	0
1_MACS_peak_17853_lociStitched	chr3	197082714	197083959	1	1246	1058.1255	428.529	17830	0
1_MACS_peak_8496_lociStitched	chr15	89984382	89985627	1	1246	902.625	273.7755	17831	0
1_MACS_peak_19796_lociStitched	chr5	96038558	96039803	1	1246	819.3345	218.622	17832	0
1_MACS_peak_6023_lociStitched	chr12	103128572	103129813	1	1242	1339.9077	285.0577	17833	0
1_MACS_peak_19026_lociStitched	chr4	182742365	182743611	1	1247	537.026	156.2484	17834	0
1_MACS_peak_21714_lociStitched	chr6	122289410	122290656	1	1247	616.5208	246.2096	17835	0
1_MACS_peak_4971_lociStitched	chr12	275189	276434	1	1246	770.7795	197.8305	17836	0
1_MACS_peak_20322_lociStitched	chr5	156928755	156929999	1	1245	902.522	184.9828	17837	0
1_MACS_peak_12765_lociStitched	chr2	38960182	38961427	1	1246	735.9195	207.0435	17838	0
1_MACS_peak_21853_lociStitched	chr6	137072164	137073404	1	1241	1299.644	199.64	17839	0
1_MACS_peak_26117_lociStitched	chrX	65145890	65147132	1	1243	1001.673	102.8376	17840	0
1_MACS_peak_7206_lociStitched	chr14	58862299	58863541	1	1243	1074.951	176.8608	17841	0
1_MACS_peak_8871_lociStitched	chr16	14835987	14837226	1	1240	1334.7747	168.2562	17842	0
1_MACS_peak_17421_lociStitched	chr3	155052237	155053482	1	1246	756.0885	310.3785	17843	0
1_MACS_peak_21756_lociStitched	chr6	129493281	129494524	1	1244	984.8289	233.5597	17844	0
1_MACS_peak_26327_lociStitched	chrX	109848638	109849882	1	1245	678.8508	88.1996	17845	0
1_MACS_peak_8336_lociStitched	chr15	77196776	77198019	1	1244	1037.4078	308.0154	17846	0
1_MACS_peak_11629_lociStitched	chr19	9250734	9251969	1	1236	1725.1715	302.575	17847	0
1_MACS_peak_21321_lociStitched	chr6	70252029	70253272	1	1244	928.7696	240.6448	17848	0
1_MACS_peak_624_lociStitched	chr1	43637287	43638526	1	1240	1408.3713	302.8116	17849	0
1_MACS_peak_2942_lociStitched	chr10	52419208	52420448	1	1241	1396.116	387.624	17850	0
1_MACS_peak_1972_lociStitched	chr1	198888639	198889882	1	1244	965.9353	330.638	17851	0
1_MACS_peak_21216_lociStitched	chr6	49518537	49519781	1	1245	671.2624	251.91	17852	0
1_MACS_peak_26467_lociStitched	chrX	135055045	135056277	1	1233	1771.1232	205.128	17853	0
1_MACS_peak_19836_lociStitched	chr5	102897628	102898867	1	1240	1298.472	238.6314	17854	0
1_MACS_peak_24850_lociStitched	chr9	36913217	36914458	1	1242	1112.5565	262.0992	17855	0
1_MACS_peak_7715_lociStitched	chr15	28796944	28798187	1	1244	824.9791	241.0177	17856	0
1_MACS_peak_24031_lociStitched	chr8	69333025	69334269	1	1245	603.4644	233.0012	17857	0
1_MACS_peak_5170_lociStitched	chr12	13196910	13198151	1	1242	1143.3333	314.5935	17858	0
1_MACS_peak_19422_lociStitched	chr5	54140315	54141553	1	1239	1373.561	278.0548	17859	0
1_MACS_peak_1995_lociStitched	chr1	201437528	201438768	1	1241	1209.124	310.62	17860	0
1_MACS_peak_17473_lociStitched	chr3	159570265	159571504	1	1240	1346.4213	353.115	17861	0
1_MACS_peak_19971_lociStitched	chr5	125832731	125833973	1	1243	1028.2518	409.6116	17862	0
1_MACS_peak_13649_lociStitched	chr2	134894141	134895381	1	1241	1063.424	198.152	17863	0
1_MACS_peak_21929_lociStitched	chr6	141586956	141588198	1	1243	798.1092	196.857	17864	0
1_MACS_peak_12567_lociStitched	chr2	20189211	20190454	1	1244	653.5694	241.3906	17865	0
1_MACS_peak_22646_lociStitched	chr7	56019148	56020389	1	1242	1033.5048	336.1869	17866	0
1_MACS_peak_22658_lociStitched	chr7	64126076	64127310	1	1235	1591.3664	271.9736	17867	0
1_MACS_peak_17911_lociStitched	chr4	2936465	2937702	1	1238	1255.9261	202.868	17868	0
1_MACS_peak_23594_lociStitched	chr8	13240259	13241500	1	1242	792.0062	205.2614	17869	0
1_MACS_peak_17998_lociStitched	chr4	12637270	12638512	1	1243	608.2074	230.1426	17870	0
1_MACS_peak_4528_lociStitched	chr11	80075740	80076980	1	1241	1004.276	281.232	17871	0
1_MACS_peak_2271_lociStitched	chr1	224075282	224076521	1	1240	1128.729	284.5983	17872	0
1_MACS_peak_12423_lociStitched	chr19	58280549	58281787	1	1239	1081.0216	135.4372	17873	0
1_MACS_peak_582_lociStitched	chr1	40942400	40943641	1	1242	800.5691	233.1839	17874	0
1_MACS_peak_4537_lociStitched	chr11	81661759	81663000	1	1242	634.0269	108.2152	17875	0
1_MACS_peak_11210_lociStitched	chr18	48632725	48633964	1	1240	1130.5875	328.9545	17876	0
1_MACS_peak_23357_lociStitched	chr7	141359683	141360924	1	1242	819.5564	318.5647	17877	0
1_MACS_peak_24767_lociStitched	chr9	32603768	32605006	1	1239	1096.3728	200.0608	17878	0
1_MACS_peak_26192_lociStitched	chrX	76290319	76291560	1	1242	646.1887	168.2796	17879	0
1_MACS_peak_2216_lociStitched	chr1	217200214	217201454	1	1241	1086.488	457.808	17880	0
1_MACS_peak_1944_lociStitched	chr1	193494583	193495824	1	1242	750.5568	324.3974	17881	0
1_MACS_peak_17302_lociStitched	chr3	138892055	138893292	1	1238	1150.6574	194.7038	17882	0
1_MACS_peak_15240_lociStitched	chr21	9661583	9662822	1	1240	1145.4555	420.2688	17883	0
1_MACS_peak_12927_lociStitched	chr2	55472139	55473376	1	1238	1133.9579	203.8576	17884	0
1_MACS_peak_25218_lociStitched	chr9	102614350	102615590	1	1241	834.52	306.776	17885	0
1_MACS_peak_23591_lociStitched	chr8	12922373	12923612	1	1240	912.1518	247.8	17886	0
1_MACS_peak_13979_lociStitched	chr2	187558441	187559680	1	1240	844.8741	183.2481	17887	0
2_MACS_peak_4990_lociStitched	chr12	1771070	1772590	2	1239	992.256	202.16	17888	0
1_MACS_peak_14026_lociStitched	chr2	192068710	192069949	1	1240	812.6601	157.8486	17889	0
1_MACS_peak_23528_lociStitched	chr8	7211984	7213220	1	1237	1326.5988	327.54	17890	0
1_MACS_peak_633_lociStitched	chr1	44015355	44016595	1	1241	646.536	170.004	17891	0
1_MACS_peak_891_lociStitched	chr1	72110127	72111367	1	1241	649.264	184.636	17892	0
1_MACS_peak_9188_lociStitched	chr16	51603044	51604284	1	1241	645.172	203.236	17893	0
1_MACS_peak_6171_lociStitched	chr12	116632513	116633752	1	1240	692.9727	82.1457	17894	0
1_MACS_peak_7172_lociStitched	chr14	54863309	54864548	1	1240	799.8984	202.9482	17895	0
2_MACS_peak_11002_lociStitched	chr18	14449772	14451156	2	1240	647.5736	68.6464	17896	0
1_MACS_peak_3961_lociStitched	chr11	29977162	29978402	1	1241	635.376	295.368	17897	0
1_MACS_peak_20932_lociStitched	chr6	30053574	30054810	1	1237	1145.154	209.6256	17898	0
1_MACS_peak_5662_lociStitched	chr12	58119632	58120871	1	1240	678.972	148.0605	17899	0
1_MACS_peak_21217_lociStitched	chr6	49794330	49795569	1	1240	724.815	246.1893	17900	0
1_MACS_peak_5079_lociStitched	chr12	8112816	8114053	1	1238	1106.9913	337.701	17901	0
1_MACS_peak_20549_lociStitched	chr6	434390	435625	1	1236	1235.3705	255.645	17902	0
1_MACS_peak_23966_lociStitched	chr8	59863983	59865222	1	1240	619.2522	181.6374	17903	0
1_MACS_peak_15059_lociStitched	chr20	48236587	48237825	1	1239	954.9932	355.4298	17904	0
1_MACS_peak_1281_lociStitched	chr1	143686544	143687775	1	1232	1569.8943	278.3291	17905	0
1_MACS_peak_11780_lociStitched	chr19	14201622	14202858	1	1237	961.608	119.7684	17906	0
1_MACS_peak_18519_lociStitched	chr4	93011805	93013036	1	1232	1595.6222	310.7044	17907	0
1_MACS_peak_24677_lociStitched	chr9	7461463	7462700	1	1238	952.7374	236.267	17908	0
1_MACS_peak_1248_lociStitched	chr1	118623568	118624806	1	1239	697.4892	149.798	17909	0
1_MACS_peak_5822_lociStitched	chr12	79580595	79581833	1	1239	766.0744	267.2842	17910	0
1_MACS_peak_23905_lociStitched	chr8	52019044	52020280	1	1237	1037.8692	250.5372	17911	0
1_MACS_peak_18267_lociStitched	chr4	64866550	64867784	1	1235	1147.2498	154.1266	17912	0
1_MACS_peak_18390_lociStitched	chr4	78507749	78508987	1	1239	710.1168	241.0386	17913	0
1_MACS_peak_19240_lociStitched	chr5	15366484	15367721	1	1238	982.9202	354.1531	17914	0
1_MACS_peak_11172_lociStitched	chr18	46422784	46424021	1	1238	740.2208	127.2873	17915	0
1_MACS_peak_6024_lociStitched	chr12	103507953	103509191	1	1239	654.5306	272.979	17916	0
1_MACS_peak_16656_lociStitched	chr3	49577139	49578375	1	1237	994.6092	300.966	17917	0
1_MACS_peak_18675_lociStitched	chr4	118391785	118393022	1	1238	697.5443	169.2216	17918	0
1_MACS_peak_16290_lociStitched	chr3	13520778	13522014	1	1237	906.3588	231.8736	17919	0
1_MACS_peak_6293_lociStitched	chr12	123920426	123921663	1	1238	676.7627	162.2944	17920	0
1_MACS_peak_3490_lociStitched	chr10	109177615	109178851	1	1237	910.932	259.3128	17921	0
1_MACS_peak_25811_lociStitched	chrX	20047401	20048637	1	1237	756.0612	106.1724	17922	0
1_MACS_peak_6518_lociStitched	chr13	40962533	40963768	1	1236	941.6875	171.5415	17923	0
1_MACS_peak_16492_lociStitched	chr3	40759485	40760718	1	1234	1166.1714	202.9518	17924	0
1_MACS_peak_4306_lociStitched	chr11	65676127	65677363	1	1237	872.9868	283.044	17925	0
1_MACS_peak_7908_lociStitched	chr15	42911581	42912814	1	1234	1175.9121	232.2972	17926	0
1_MACS_peak_877_lociStitched	chr1	68812590	68813826	1	1237	776.7024	227.5476	17927	0
1_MACS_peak_16095_lociStitched	chr22	46180374	46181611	1	1238	548.7332	239.1121	17928	0
1_MACS_peak_26544_lociStitched	chrX	152485230	152486463	1	1234	980.1117	90.3789	17929	0
1_MACS_peak_14464_lociStitched	chr2	238383240	238384473	1	1234	959.6439	104.5584	17930	0
1_MACS_peak_12553_lociStitched	chr2	16837601	16838837	1	1237	735.0492	334.4616	17931	0
1_MACS_peak_14539_lociStitched	chr20	1757244	1758479	1	1236	849.5565	285.532	17932	0
1_MACS_peak_12644_lociStitched	chr2	27192932	27194166	1	1235	1061.857	360.4514	17933	0
1_MACS_peak_26568_lociStitched	chrX	153526323	153527556	1	1234	867.2922	79.0353	17934	0
1_MACS_peak_17310_lociStitched	chr3	140483740	140484974	1	1235	802.9638	159.4328	17935	0
1_MACS_peak_15376_lociStitched	chr21	34408291	34409526	1	1236	809.666	337.5255	17936	0
