GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
NM_000154	chr17(.):73749017-73766280	0.1104
NM_005324	chr17(.):73767514-73780860	0.1902
NM_173547	chr17(.):73880040-73898054	0.1118
NM_033452	chr17(.):73865244-73879656	0.1498
NM_012478	chr17(.):73836779-73856501	0.1335
NM_199242	chr17(.):73818307-73845798	0.1
NM_032478	chr17(.):73889723-73906181	0.1573
NM_024599	chr17(.):74461974-74502509	0.1431
NM_134268	chr17(.):74518439-74538782	0.0868
NM_001166579	chr17(.):74444432-74471199	0.1076
NM_001088	chr17(.):74458629-74471199	0.091
NM_001005498	chr17(.):74461974-74488991	0.1255
NM_001077620	chr17(.):74531120-74546458	0.1078
NR_033357	chr17(.):74518667-74546458	0.0921
NR_027058	chr17(.):75079724-75096068	0.2107
NR_003013	chr17(.):75080388-75090575	0.2251
NM_001143998	chr17(.):75132004-75218181	0.163
NM_001144001	chr17(.):75176294-75218181	0.1604
NM_001113495	chr17(.):75466324-75501678	0.0991
NM_001113493	chr17(.):75364271-75501678	0.107
NM_001113496	chr17(.):75441612-75501678	0.1028
NM_001113494	chr17(.):75367164-75501678	0.1063
NR_036200	chr17(.):75388065-75398136	0.0832
NM_152468	chr17(.):76121858-76144049	0.1774
NM_007267	chr17(.):76103998-76133488	0.1467
NM_001127198	chr17(.):76103998-76129861	0.1434
NM_001145529	chr17(.):76222390-76242068	0.0871
NM_001010982	chr17(.):76178436-76208782	0.0962
NM_001012270	chr17(.):76205276-76226716	0.101
NM_003258	chr17(.):76165159-76188285	0.146
NM_004710	chr17(.):76159670-76174009	0.1667
NR_002219	chr17(.):76205320-76225783	0.1014
NM_001145526	chr17(.):76178442-76208782	0.0962
NR_027083	chr17(.):76178397-76198641	0.1045
NM_003255	chr17(.):76844058-76926472	0.1115
NM_001100407	chr17(.):80395462-80413707	0.1325
NM_001193655	chr17(.):80395462-80412602	0.1322
NM_001038618	chr17(.):80411059-80451143	0.1251
NM_001083608	chr17(.):80411539-80451143	0.1251
NM_173620	chr17(.):80371251-80405516	0.1055
NR_036519	chr17(.):80402590-80413707	0.1503
NM_001142730	chr18(.):24029874-24133500	0.1037
NM_001136205	chr18(.):24029874-24134399	0.1036
NM_198991	chr18(.):24029874-24225308	0.1015
NM_000633	chr18(.):60785578-60991613	0.1368
NM_001083625	chr18(.):9131757-9290206	0.1443
NM_144662	chr18(.):23708815-23778319	0.1307
NM_005640	chr18(.):23801408-23976650	0.1115
NM_001130110	chr18(.):42255137-42462379	0.1314
NM_015559	chr18(.):42255862-42653475	0.1224
NM_003199	chr18(.):52884561-53260860	0.1099
NM_021074	chr18(.):9097627-9139343	0.2059
NM_005904	chr18(.):46441222-46482081	0.1949
NM_001190823	chr18(.):46441222-46474177	0.2035
NM_001190822	chr18(.):46441222-46480703	0.1988
NM_016626	chr18(.):48695919-48729051	0.1364
NM_030973	chr19(.):50316535-50345237	0.1137
NM_001039846	chr19(.):2091867-2104583	0.2126
NM_001164605	chr19(.):35640844-35665788	0.1171
NM_018028	chr19(.):39828107-39880537	0.1046
NM_014164	chr19(.):35640624-35665788	0.1162
NR_028406	chr19(.):35640671-35665788	0.1164
NM_020695	chr19(.):1810244-1853452	0.1427
NM_052847	chr19(.):2506217-2707746	0.1522
NM_005428	chr19(.):6767721-6862371	0.1866
NM_024038	chr19(.):12836453-12850529	0.168
NM_014975	chr19(.):12944258-12990766	0.0992
NM_032855	chr19(.):16239837-16274377	0.177
NM_006387	chr19(.):16623699-16658263	0.0983
NM_001492	chr19(.):18974360-19011953	0.0948
NM_001398	chr19(.):39301061-39327497	0.1115
NM_001031749	chr19(.):44295078-44311613	0.092
NM_015168	chr19(.):47562446-47622009	0.1147
NM_001145713	chr19(.):47629079-47718893	0.114
NR_027280	chr19(.):47629114-47718893	0.114
NM_006184	chr19(.):49398306-49431540	0.0964
NM_139176	chr19(.):55429876-55463873	0.0984
NM_001280	chr19(.):1264266-1278171	0.2114
NM_017914	chr19(.):1270519-1284243	0.1753
NM_177401	chr19(.):1243551-1264142	0.1421
NM_001001975	chr19(.):1236748-1249824	0.1657
NM_001405	chr19(.):1281167-1304944	0.1045
NM_152769	chr19(.):1224946-1242990	0.1237
NR_027271	chr19(.):1262469-1275259	0.1821
NR_023313	chr19(.):1264266-1279809	0.2057
NM_001136139	chr19(.):1604291-1655286	0.1569
NM_003200	chr19(.):1604291-1657326	0.1559
NM_006830	chr19(.):1592153-1610483	0.2031
NM_138813	chr19(.):1777073-1817270	0.148
NM_001178002	chr19(.):1777073-1817199	0.1482
NR_031730	chr19(.):1811157-1821237	0.1612
NR_034114	chr19(.):1817087-1829542	0.1127
NM_031918	chr19(.):1847397-1868564	0.184
NM_138422	chr19(.):1900416-1918446	0.1473
NM_001130111	chr19(.):1871974-1890518	0.1608
NM_079834	chr19(.):1900372-1931012	0.1545
NM_017572	chr19(.):2032469-2056243	0.1802
NM_017797	chr19(.):1980446-2020702	0.1329
NM_130807	chr19(.):2066034-2101269	0.2551
NM_004152	chr19(.):2264519-2278487	0.2053
NM_018049	chr19(.):2228154-2241328	0.1935
NM_000479	chr19(.):2244112-2257072	0.1551
NM_198532	chr19(.):2269630-2287181	0.1658
NR_031596	chr19(.):2229060-2239148	0.1947
NM_007165	chr19(.):2231815-2253678	0.1656
NM_144616	chr19(.):2247249-2261422	0.187
NM_001101391	chr19(.):2284773-2313156	0.142
NR_036207	chr19(.):2245637-2255717	0.1333
NM_032737	chr19(.):2423163-2461958	0.1586
NM_012458	chr19(.):2420621-2432875	0.1468
NM_015675	chr19(.):2471122-2483257	0.2583
NM_005490	chr19(.):6747172-6772523	0.1906
NM_001379	chr19(.):10239021-10310755	0.1113
NM_004230	chr19(.):10327108-10346948	0.1522
NR_036206	chr19(.):10336088-10346161	0.1227
NM_001544	chr19(.):10392649-10404198	0.1432
NM_015956	chr19(.):10357639-10375721	0.123
NM_000201	chr19(.):10376516-10402291	0.1216
NM_001080997	chr19(.):12931296-12946207	0.112
NM_013312	chr19(.):12868816-12891434	0.124
NM_004317	chr19(.):12843305-12864137	0.1383
NM_181738	chr19(.):12906426-12917694	0.1452
NM_017682	chr19(.):12858406-12874271	0.0953
NM_002229	chr19(.):12897309-12909125	0.1918
NM_031429	chr19(.):12931295-12951230	0.1143
NM_006397	chr19(.):12912427-12929462	0.1062
NM_005809	chr19(.):12902633-12917694	0.1612
NM_023072	chr19(.):13901273-13948044	0.102
NR_029613	chr19(.):13980512-13990622	0.0889
NR_036515	chr19(.):13940329-13952103	0.1359
NM_001098622	chr19(.):13982949-13996571	0.1265
NR_030179	chr19(.):13980688-13990825	0.0884
NR_029497	chr19(.):13942100-13952173	0.1473
NR_029495	chr19(.):13942400-13952473	0.1536
NR_029501	chr19(.):13942253-13952331	0.1505
NM_005370	chr19(.):16217489-16249445	0.1469
NM_001145160	chr19(.):16173316-16218813	0.1338
NR_024335	chr19(.):16139522-16157918	0.0887
NR_024336	chr19(.):16140288-16157918	0.0902
NM_003290	chr19(.):16182134-16218813	0.1339
NM_032493	chr19(.):16303664-16351156	0.0923
NM_054113	chr19(.):16267178-16289286	0.1286
NM_014077	chr19(.):16291234-16307857	0.1327
NM_024881	chr19(.):16655647-16688193	0.1103
NM_004831	chr19(.):16680717-16744015	0.1611
NM_001145724	chr19(.):19035009-19054858	0.1095
NM_001145722	chr19(.):19035009-19056113	0.1153
NM_001145721	chr19(.):19035009-19056161	0.1152
NR_027297	chr19(.):19035009-19055444	0.1125
NM_007263	chr19(.):19005322-19035199	0.1103
NM_004838	chr19(.):19035009-19057041	0.1164
NM_019070	chr19(.):19025483-19044442	0.1275
NM_015925	chr19(.):35734558-35763867	0.1241
NM_152481	chr19(.):35710703-35724628	0.0886
NM_006149	chr19(.):39287310-39308740	0.0944
NM_012237	chr19(.):39364194-39395463	0.1294
NM_001005335	chr19(.):39322027-39347979	0.1357
NM_001001716	chr19(.):39385614-39404534	0.1242
NM_001533	chr19(.):39322027-39345617	0.1407
NM_001193286	chr19(.):39364194-39395502	0.1292
NR_034146	chr19(.):39364194-39389795	0.1129
NM_001195833	chr19(.):39353471-39373919	0.109
NM_003407	chr19(.):39892486-39905045	0.2089
NM_003169	chr19(.):39931287-39972308	0.1196
NM_001130825	chr19(.):39931185-39972308	0.1196
NM_019088	chr19(.):39871269-39886679	0.1225
NM_017592	chr19(.):39876962-39896203	0.1694
NM_001020	chr19(.):39918846-39931618	0.1232
NM_022835	chr19(.):39898749-39924055	0.1126
NM_001142579	chr19(.):40570058-40601845	0.1135
NM_001010880	chr19(.):40573898-40601810	0.117
NM_002446	chr19(.):40692650-40726482	0.0953
NM_001098506	chr19(.):42077530-42098197	0.1128
NM_019612	chr19(.):44215213-44229169	0.0779
NM_019108	chr19(.):44230300-44264142	0.127
NM_002250	chr19(.):44265684-44290409	0.134
NM_178511	chr19(.):47773141-47783980	0.1114
NM_001127240	chr19(.):47719080-47741023	0.1396
NM_014417	chr19(.):47719078-47739451	0.142
NM_015603	chr19(.):47754730-47780210	0.1213
NR_036159	chr19(.):47725200-47735276	0.1603
NR_036158	chr19(.):47725198-47735278	0.1603
NM_144577	chr19(.):48794708-48828332	0.1161
NM_018273	chr19(.):48830615-48872186	0.1343
NM_012451	chr19(.):48862650-48884634	0.128
NM_001425	chr19(.):48823628-48838810	0.2118
NM_153608	chr19(.):48769653-48795863	0.0947
NM_016246	chr19(.):49311273-49344934	0.1066
NM_014330	chr19(.):49370648-49384319	0.1551
NM_001161354	chr19(.):49335353-49376884	0.1075
NM_003323	chr19(.):49379221-49406996	0.1131
NM_001171937	chr19(.):50305123-50321567	0.1504
NM_014203	chr19(.):50265179-50315369	0.1045
NM_021733	chr19(.):50238010-50271515	0.0934
NM_001098632	chr19(.):50367296-50385644	0.1856
NM_032375	chr19(.):50367296-50385578	0.186
NM_001098633	chr19(.):50367296-50385612	0.1858
NM_017432	chr19(.):50349415-50368999	0.113
NM_001168222	chr19(.):50375681-50397007	0.1382
NM_007254	chr19(.):50359459-50375822	0.1436
NM_152899	chr19(.):50387913-50405147	0.1077
NM_012068	chr19(.):50426958-50442193	0.116
NM_001145457	chr19(.):55412507-55429439	0.0818
NM_001174083	chr19(.):55472710-55517510	0.0997
NM_001174081	chr19(.):55471651-55517510	0.1003
NM_032836	chr19(.):56097736-56115893	0.1271
NM_007279	chr19(.):56160415-56191082	0.1342
NM_207115	chr19(.):56147391-56159836	0.1447
NM_153219	chr19(.):56106729-56119504	0.1592
NM_203374	chr19(.):56127106-56140941	0.0963
NM_016535	chr19(.):56149985-56161989	0.1435
NM_013301	chr19(.):56153953-56169526	0.1561
NM_001163423	chr19(.):56148462-56159836	0.1513
NM_016202	chr19(.):56148417-56159836	0.1507
NM_001130072	chr19(.):56181560-56212133	0.1078
NM_001130071	chr19(.):56182990-56212133	0.1066
NM_001195605	chr19(.):56119958-56134907	0.0819
NM_001174088	chr20(.):46125600-46290621	0.114
NM_001042472	chr20(.):25275849-25376477	0.1329
NM_015600	chr20(.):25270378-25376477	0.1326
NM_001191	chr20(.):30247260-30315656	0.1994
NM_031483	chr20(.):32946061-33104197	0.122
NM_015568	chr20(.):37429347-37556667	0.1412
NM_032883	chr20(.):42539781-42703254	0.1271
NM_002466	chr20(.):42290708-42350122	0.1136
NM_001098798	chr20(.):42569535-42703254	0.1263
NM_001098797	chr20(.):42538491-42703254	0.1272
NM_000022	chr20(.):43243162-43285376	0.1326
NM_006282	chr20(.):43590119-43713593	0.1533
NM_183048	chr20(.):45833380-45990474	0.1203
NM_001193339	chr20(.):45181461-45285100	0.0974
NM_001011554	chr20(.):45181461-45318124	0.1001
NM_173485	chr20(.):51583945-52116869	0.0964
NM_183425	chr20(.):55961462-55989386	0.1308
NM_080618	chr20(.):56067223-56105154	0.0977
NM_002531	chr20(.):61335188-61399123	0.0882
NM_019593	chr20(.):5520079-5596672	0.1368
NM_012261	chr20(.):9490270-9516171	0.1594
NM_002862	chr20(.):25223705-25283648	0.1308
NM_032609	chr20(.):30220690-30237800	0.1006
NM_012112	chr20(.):30321903-30394603	0.1241
NM_176812	chr20(.):32394109-32447173	0.1909
NR_030374	chr20(.):33049129-33059223	0.1059
NM_030919	chr20(.):37549954-37586703	0.1282
NM_001008901	chr20(.):42349800-42360642	0.0913
NR_034104	chr20(.):43280091-43305380	0.1073
NM_006809	chr20(.):43565770-43594114	0.1308
NM_001124756	chr20(.):43533702-43572962	0.1027
NM_145652	chr20(.):43733092-43748803	0.0863
NM_002251	chr20(.):43715949-43734753	0.115
NM_080721	chr20(.):45164584-45184213	0.1442
NM_018102	chr20(.):45124706-45147194	0.0829
NR_024594	chr20(.):45942245-45954498	0.1147
NM_006526	chr20(.):52178609-52204636	0.1659
NR_002189	chr20(.):52486039-52497248	0.1541
NM_003657	chr20(.):52555078-52692304	0.1171
NM_001015885	chr20(.):55921617-55958519	0.1227
NM_003610	chr20(.):55921144-55958519	0.1241
NM_001190472	chr20(.):55928495-55939878	0.1115
NM_001160419	chr20(.):56182946-56200632	0.142
NM_001160418	chr20(.):56173901-56200632	0.1346
NR_024470	chr20(.):61289378-61302973	0.0965
NM_016354	chr20(.):61268796-61308647	0.1166
NM_000874	chr21(.):34597230-34640062	0.1915
NM_207585	chr21(.):34597230-34641820	0.198
NM_001754	chr21(.):36155097-36426595	0.1692
NM_001001890	chr21(.):36155097-36265987	0.1809
NM_006198	chr21(.):41234346-41306322	0.1812
NM_022115	chr21(.):43216324-43304591	0.1519
NM_173568	chr21(.):43486425-43568105	0.1584
NM_001040424	chr21(.):43213384-43304582	0.1503
NM_001199527	chr21(.):43478067-43568105	0.178
NM_003683	chr21(.):45204417-45228983	0.1447
NM_001100421	chr21(.):19156283-19196703	0.1649
NM_000629	chr21(.):34692213-34737128	0.207
NM_000628	chr21(.):34633671-34674520	0.2048
NM_005534	chr21(.):34770201-34814828	0.1843
NM_001122607	chr21(.):36188573-36265987	0.1872
NM_015500	chr21(.):43300218-43378999	0.1442
NM_199050	chr21(.):43300218-43351799	0.1497
NM_020727	chr21(.):43401939-43435496	0.168
NR_027273	chr21(.):43437112-43450060	0.1443
NR_027243	chr21(.):43517243-43533644	0.1675
NM_173354	chr21(.):44829397-44852002	0.1815
NR_026960	chr21(.):44864903-44878771	0.1192
NM_000100	chr21(.):45188830-45201259	0.2075
NR_026961	chr21(.):45220638-45237448	0.1258
NM_005049	chr21(.):45522207-45556063	0.1556
NM_198155	chr21(.):45548493-45570605	0.2325
NM_002473	chr22(.):36672322-36789063	0.1337
NM_004327	chr22(.):23517551-23665224	0.1139
NM_014433	chr22(.):23396592-23489241	0.1125
NM_012295	chr22(.):24402764-24579596	0.1111
NM_001199281	chr22(.):24402819-24579596	0.1111
NM_001887	chr22(.):26990361-27018991	0.1619
NM_007194	chr22(.):29078730-29142822	0.1035
NM_001195071	chr22(.):38610297-38673670	0.1294
NM_001195072	chr22(.):38610297-38674040	0.1293
NM_001003406	chr22(.):39961757-40090740	0.0897
NR_030755	chr22(.):23160269-23170365	0.0891
NM_001178126	chr22(.):23224959-23243013	0.186
NM_004914	chr22(.):23482512-23511531	0.1512
NM_001024938	chr22(.):24194058-24232725	0.1071
NM_002415	chr22(.):24231564-24242409	0.152
NM_001024939	chr22(.):24195040-24232725	0.1082
NM_001007468	chr22(.):24124149-24181705	0.1169
NM_001002862	chr22(.):24171689-24186199	0.1559
NM_019601	chr22(.):24572443-24590074	0.0827
NM_000675	chr22(.):24818529-24843325	0.1226
NR_028484	chr22(.):24820177-24895783	0.1138
NM_001008566	chr22(.):26916713-26966370	0.1191
NM_003595	chr22(.):26916713-26991089	0.1384
NR_031615	chr22(.):26946177-26956289	0.1537
NR_003491	chr22(.):27048445-27077440	0.1583
NM_001886	chr22(.):27012927-27031636	0.1204
NM_172002	chr22(.):29133042-29158496	0.1286
NM_173510	chr22(.):29163661-29190283	0.1448
NM_001079539	chr22(.):29185547-29201560	0.2035
NM_145640	chr22(.):36531370-36561977	0.1408
NM_145642	chr22(.):36531370-36567225	0.1343
NM_030643	chr22(.):36580175-36605879	0.1001
NM_145637	chr22(.):36617254-36641000	0.1446
NM_145343	chr22(.):36644116-36668577	0.1472
NM_030882	chr22(.):36617254-36640689	0.1455
NM_031910	chr22(.):37571205-37589330	0.0932
NM_001051	chr22(.):37597244-37613353	0.126
NM_013385	chr22(.):37673494-37716389	0.1155
NM_002872	chr22(.):37616309-37645305	0.1801
NM_152221	chr22(.):38681696-38718413	0.1473
NR_002821	chr22(.):38735669-38799931	0.1416
NM_001894	chr22(.):38681696-38719089	0.1464
NM_016657	chr22(.):38859082-38882637	0.112
NM_004981	chr22(.):38817332-38845033	0.0861
NM_001098505	chr22(.):38874442-38889535	0.1513
NM_001098504	chr22(.):38874442-38907345	0.151
NM_152868	chr22(.):38817332-38856203	0.0847
NM_004286	chr22(.):39096806-39134592	0.1356
NM_005740	chr22(.):39169512-39195161	0.1036
NM_014876	chr22(.):39076547-39101459	0.1396
NM_015374	chr22(.):39125734-39156947	0.1397
NM_001006666	chr22(.):39431672-39445428	0.1449
NM_004900	chr22(.):39373404-39393783	0.1282
NM_152426	chr22(.):39412117-39434256	0.1293
NM_014508	chr22(.):39405264-39419825	0.1503
NM_021822	chr22(.):39468009-39488748	0.1329
NM_181773	chr22(.):39488228-39505072	0.1009
NM_006116	chr22(.):39790758-39832887	0.1273
NM_153497	chr22(.):39790758-39838132	0.1314
NM_194326	chr22(.):39920097-39933860	0.1608
NM_002409	chr22(.):39848324-39893199	0.1384
NM_019008	chr22(.):39893283-39919137	0.1448
NM_182810	chr22(.):39911568-39923691	0.1678
NM_001098270	chr22(.):39878228-39893199	0.1404
NM_016272	chr22(.):41824491-41848027	0.1569
NM_032758	chr22(.):41850720-41869708	0.129
NM_001098	chr22(.):41860128-41929993	0.1098
