REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_9861_lociStitched	chr19	39892277	39895432	1	3156	17019.6475	524	1		MED29,ZFP36,PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	ZFP36	3.095	524	1
2_MACS_peak_5479_lociStitched	chr14	35871558	35874727	2	3154	12853.1471	525	1	NFKBIA		NFKBIA	NFKBIA	1.1568	525	1
2_MACS_peak_7911_lociStitched	chr17	18085685	18088974	2	3152	12254.4851	526	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.44	526	1
4_MACS_peak_19479_lociStitched	chr8	98607514	98611197	4	3152	5998.1338	527	1		MTDH	MTDH	MTDH	0.2715	527	1
2_MACS_peak_6373_lociStitched	chr15	53021171	53024605	2	3149	9180.4556	528	1			KIAA1370	KIAA1370	0.5197	528	1
2_MACS_peak_16364_lociStitched	chr5	139088484	139091653	2	3148	10760.0226	529	1			CXXC5	CXXC5	1.0082	529	1
3_MACS_peak_2900_lociStitched	chr11	9480440	9483646	3	3144	10104.6708	530	1	ZNF143,LOC644656	SNORA23	LOC644656	LOC644656	1.0301	530	1
1_MACS_peak_3630_lociStitched	chr11	107728545	107731686	1	3142	8120.1132	531	1	SLC35F2		SLC35F2	SLC35F2	0.1982	531	1
3_MACS_peak_5514_lociStitched	chr14	50436936	50440150	3	3142	6277.2634	532	1		C14orf182	C14orf182	C14orf182	0.3548	532	1
1_MACS_peak_2329_lociStitched	chr10	74078361	74081500	1	3140	6795.6211	533	1		DDIT4,DNAJB12	DNAJB12	DDIT4	0.5692	533	1
2_MACS_peak_10649_lociStitched	chr2	48131504	48134727	2	3140	7655.9142	534	1	FBXO11	FBXO11	FBXO11	FBXO11	0.1415	534	1
1_MACS_peak_3166_lociStitched	chr11	62493500	62496637	1	3138	7536.0151	535	1	TTC9C,HNRNPUL2	GNG3,POLR2G,TAF6L,UBXN1,LRRN4CL,BSCL2,ZBTB3	HNRNPUL2	GNG3	0.8762	535	1
4_MACS_peak_10605_lociStitched	chr2	43445454	43449288	4	3137	6023.5974	536	1		LOC100129726,ZFP36L2	ZFP36L2	ZFP36L2	1.6404	536	1
1_MACS_peak_16089_lociStitched	chr5	96269578	96272707	1	3130	9760.2897	537	1	LNPEP	LNPEP	LNPEP	LNPEP	0.187	537	1
2_MACS_peak_1351_lociStitched	chr1	161014349	161017526	2	3126	8934.3594	538	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	USF1	0.7269	538	1
3_MACS_peak_4236_lociStitched	chr12	48204872	48208357	3	3126	5684.732	539	1	HDAC7	SLC48A1	HDAC7	HDAC7	0.4223	539	1
1_MACS_peak_12565_lociStitched	chr21	34913315	34916439	1	3125	26539.942	540	1	SON,GART	DNAJC28,DONSON	GART	GART	0.67	540	1
1_MACS_peak_18029_lociStitched	chr6	166794499	166797620	1	3122	8551.8521	541	1	BRP44L	SFT2D1	BRP44L	BRP44L	0.3645	541	1
1_MACS_peak_9171_lociStitched	chr19	924689	927809	1	3121	7460.232	542	1	ARID3A	KISS1R,MED16,C19orf22	ARID3A	KISS1R	1.0194	542	1
1_MACS_peak_6388_lociStitched	chr15	56662643	56665763	1	3121	7953.192	543	1	TEX9		TEX9	TEX9	0.2789	543	1
4_MACS_peak_10353_lociStitched	chr2	10585861	10589630	4	3119	8504.7485	544	1	ODC1,SNORA80B		ODC1	ODC1	0.5845	544	1
4_MACS_peak_17948_lociStitched	chr6	157097877	157101072	4	3117	5370.156	545	1	ARID1B		ARID1B	ARID1B	0.1004	545	1
1_MACS_peak_2089_lociStitched	chr10	22540349	22543461	1	3113	13676.9288	546	1			COMMD3	COMMD3	2.1526	546	1
1_MACS_peak_3363_lociStitched	chr11	67805877	67808988	1	3112	7958.2491	547	1	TCIRG1	ALDH3B1,NDUFS8,TCIRG1,UNC93B1	TCIRG1	NDUFS8	0.7852	547	1
2_MACS_peak_6126_lociStitched	chr15	31644167	31647442	2	3111	11017.1	548	1	KLF13		KLF13	KLF13	1.1912	548	1
4_MACS_peak_12341_lociStitched	chr20	56193094	56196770	4	3111	6269.0504	549	1	ZBP1		ZBP1	ZBP1	0.6083	549	1
2_MACS_peak_3034_lociStitched	chr11	35186435	35189627	2	3107	7015.6968	550	1	CD44		CD44	CD44	0.3349	550	1
1_MACS_peak_3222_lociStitched	chr11	64900538	64903642	1	3105	17349.4976	551	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	SYVN1	1.3337	551	1
1_MACS_peak_6887_lociStitched	chr15	93445746	93448846	1	3101	14625.18	552	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	2.5215	552	1
2_MACS_peak_3258_lociStitched	chr11	65380738	65384100	2	3101	8292.7092	553	1	PCNXL3,MAP3K11	SSSCA1,FAM89B,EHBP1L1,SIPA1,KCNK7,RELA	MAP3K11	FAM89B	1.486	553	1
1_MACS_peak_13406_lociStitched	chr3	13372258	13375349	1	3092	6681.5056	554	1	NUP210		NUP210	NUP210	0.4304	554	1
2_MACS_peak_7722_lociStitched	chr17	2302906	2306001	2	3092	8959.7155	555	1	MNT	LOC284009	MNT	MNT	0.6809	555	1
1_MACS_peak_3850_lociStitched	chr11	129871216	129874305	1	3090	14235.9654	556	1	NCRNA00167,PRDM10		PRDM10	PRDM10	0.2216	556	1
2_MACS_peak_12275_lociStitched	chr20	48806651	48809917	2	3090	8365.5324	557	1	CEBPB	TMEM189-UBE2V1	CEBPB	CEBPB	0.7945	557	1
3_MACS_peak_13570_lociStitched	chr3	38177618	38180780	3	3085	6838.7736	558	1	MYD88,ACAA1	OXSR1	ACAA1	ACAA1	0.3789	558	1
1_MACS_peak_16234_lociStitched	chr5	130969425	130972508	1	3084	12062.5458	559	1	RAPGEF6		RAPGEF6	RAPGEF6	0.1619	559	1
1_MACS_peak_13298_lociStitched	chr22	50977449	50980529	1	3081	7387.688	560	1		NCAPH2,KLHDC7B,LOC100144603,LMF2,SCO2,TYMP,ODF3B,C22orf41,CPT1B,CHKB	KLHDC7B	ODF3B	2.2774	560	1
1_MACS_peak_5903_lociStitched	chr14	100704035	100707114	1	3080	8311.7605	561	1	YY1		YY1	YY1	0.2396	561	1
1_MACS_peak_621_lociStitched	chr1	51699888	51702964	1	3077	7502.6716	562	1	RNF11		RNF11	RNF11	0.2385	562	1
2_MACS_peak_8765_lociStitched	chr17	77810424	77813697	2	3076	8466.5964	563	1	CBX4	CBX8	CBX4	CBX4	0.6308	563	1
1_MACS_peak_18284_lociStitched	chr7	32929648	32932720	1	3073	10358.1696	564	1	KBTBD2		KBTBD2	KBTBD2	0.3836	564	1
2_MACS_peak_9267_lociStitched	chr19	2620224	2623303	2	3073	12845.8959	565	1	GNG7		GNG7	GNG7	0.3868	565	1
2_MACS_peak_20220_lociStitched	chr9	84301784	84304865	2	3072	7036.6959	566	1	TLE1		TLE1	TLE1	0.2557	566	1
1_MACS_peak_16092_lociStitched	chr5	98263073	98266138	1	3066	21691.005	567	1	LOC100289230	CHD1	LOC100289230	LOC100289230	1.9864	567	1
1_MACS_peak_6879_lociStitched	chr15	93351325	93354390	1	3066	13203.407	568	1		ASB9P1	ASB9P1	ASB9P1	0.1173	568	1
1_MACS_peak_6564_lociStitched	chr15	72765353	72768418	1	3066	46884.3855	569	1	ARIH1		ARIH1	ARIH1	0.476	569	1
2_MACS_peak_18242_lociStitched	chr7	26005995	26009084	2	3065	8788.5139	570	1		MIR148A	MIR148A	MIR148A	1.147	570	1
2_MACS_peak_10539_lociStitched	chr2	33717780	33720842	2	3063	7186.2078	571	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3813	571	1
2_MACS_peak_14726_lociStitched	chr4	1241120	1244372	2	3063	7271.472	572	1	C4orf42,CTBP1	MAEA,LOC100130872-SPON2,SPON2	CTBP1	CTBP1	0.3813	572	1
4_MACS_peak_3062_lociStitched	chr11	46140467	46143852	4	3063	5397.721	573	1	PHF21A		PHF21A	PHF21A	0.1105	573	1
1_MACS_peak_16316_lociStitched	chr5	137088448	137091509	1	3062	18486.2973	574	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	HNRNPA0	1.5741	574	1
1_MACS_peak_9979_lociStitched	chr19	44098753	44101811	1	3059	10931.4326	575	1	ZNF576,IRGQ	LOC390940,SRRM5,XRCC1,ZNF428,CADM4	IRGQ	IRGQ	0.6927	575	1
2_MACS_peak_3256_lociStitched	chr11	65354864	65358192	2	3059	7705.6512	576	1	EHBP1L1	SSSCA1,FAM89B,PCNXL3,SIPA1,LTBP3,KCNK7,MAP3K11	KCNK7	FAM89B	1.486	576	1
1_MACS_peak_15661_lociStitched	chr5	32172355	32175408	1	3054	23817.6742	577	1	GOLPH3		GOLPH3	GOLPH3	0.5223	577	1
2_MACS_peak_7700_lociStitched	chr17	1618688	1621814	2	3053	9228.5772	578	1	WDR81,C17orf91	WDR81,SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	0.9995	578	1
2_MACS_peak_21341_lociStitched	chrX	152599487	152602587	2	3050	8397.59	579	1	ZNF275		ZNF275	ZNF275	0.4906	579	1
2_MACS_peak_15927_lociStitched	chr5	75902313	75905360	2	3044	8201.0005	580	1	IQGAP2	F2RL2	F2RL2	F2RL2	0.0892	580	1
3_MACS_peak_6508_lociStitched	chr15	68074742	68078363	3	3044	8269.2777	581	1	MAP2K5	SKOR1	SKOR1	SKOR1	0.2561	581	1
3_MACS_peak_17651_lociStitched	chr6	113950792	113954139	3	3043	5990.7953	582	1			MARCKS	MARCKS	0.6543	582	1
1_MACS_peak_9957_lociStitched	chr19	42757249	42760289	1	3041	9171.68	583	1	ERF	ZNF526,CIC,PRR19,DEDD2,GSK3A,PAFAH1B3	ERF	ERF	0.7461	583	1
2_MACS_peak_11658_lociStitched	chr2	208393252	208396333	2	3041	15304.5594	584	1	CREB1		CREB1	CREB1	0.2432	584	1
1_MACS_peak_12670_lociStitched	chr21	44725625	44728664	1	3040	21002.529	585	1			SIK1	SIK1	5.0143	585	1
2_MACS_peak_15201_lociStitched	chr4	103421480	103424542	2	3039	22246.961	586	1	NFKB1		NFKB1	NFKB1	0.3853	586	1
1_MACS_peak_6245_lociStitched	chr15	42262454	42265491	1	3038	17173.3239	587	1	EHD4	PLA2G4E	EHD4	EHD4	0.3275	587	1
2_MACS_peak_1907_lociStitched	chr1	245025383	245028513	2	3036	13771.687	588	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	HNRNPU	0.7011	588	1
1_MACS_peak_6785_lociStitched	chr15	85290299	85293333	1	3035	14802.2792	589	1	ZNF592	SEC11A	ZNF592	ZNF592	0.5243	589	1
2_MACS_peak_5785_lociStitched	chr14	89882090	89885153	2	3033	11573.5455	590	1	LOC400236,FOXN3		LOC400236	LOC400236	1.0474	590	1
1_MACS_peak_14274_lociStitched	chr3	141086214	141089244	1	3031	14797.914	591	1	ZBTB38		ZBTB38	ZBTB38	1.0663	591	1
2_MACS_peak_15485_lociStitched	chr4	184424445	184427653	2	3030	7294.3504	592	1	ING2,LOC389247		ING2	ING2	0.5412	592	1
5_MACS_peak_14544_lociStitched	chr3	183243056	183246513	5	3029	4910.3228	593	1	KLHL6		KLHL6	KLHL6	0.4457	593	1
2_MACS_peak_11162_lociStitched	chr2	112208729	112211758	2	3028	5646.3589	594	1	LOC541471		LOC541471	LOC541471	0.4074	594	1
2_MACS_peak_21351_lociStitched	chrX	153190473	153193756	2	3028	8563.3772	595	1	ARHGAP4	AVPR2,TMEM187,L1CAM,NAA10,RENBP,HCFC1	ARHGAP4	TMEM187	1.3618	595	1
3_MACS_peak_2813_lociStitched	chr11	534813	538224	3	3027	6575.3847	596	1	LRRC56,HRAS	RASSF7,PHRF1,RNH1,C11orf35,MIR210,LOC143666	HRAS	LOC143666	0.6542	596	1
1_MACS_peak_16130_lociStitched	chr5	109024454	109027476	1	3023	15727.3946	597	1	MAN2A1		MAN2A1	MAN2A1	0.2212	597	1
1_MACS_peak_13229_lociStitched	chr22	46544956	46547977	1	3022	8025.5886	598	1	PPARA	MIRLET7A3,MIRLET7B	PPARA	PPARA	0.1679	598	1
1_MACS_peak_15320_lociStitched	chr4	129730783	129733801	1	3019	6924.1974	599	1	PHF17		PHF17	PHF17	0.2306	599	1
4_MACS_peak_169_lociStitched	chr1	16173481	16176793	4	3018	6725.016	600	1	SPEN,FLJ37453	UQCRHL	FLJ37453	FLJ37453	0.7492	600	1
1_MACS_peak_15708_lociStitched	chr5	39072615	39075631	1	3017	15493.192	601	1	RICTOR		RICTOR	RICTOR	0.2124	601	1
3_MACS_peak_16914_lociStitched	chr6	16471119	16474411	3	3016	4141.6652	602	1	ATXN1		GMPR	GMPR	NONE	602	1
2_MACS_peak_6829_lociStitched	chr15	89657633	89660759	2	3009	8090.4006	603	1	ABHD2		ABHD2	ABHD2	0.3783	603	1
1_MACS_peak_9785_lociStitched	chr19	35695689	35698696	1	3008	8150.7742	604	1		FXYD5,LSR,FAM187B	FAM187B	LSR	0.5649	604	1
4_MACS_peak_7591_lociStitched	chr16	81848930	81852446	4	3007	5559.8508	605	1	PLCG2		PLCG2	PLCG2	0.2379	605	1
2_MACS_peak_13222_lociStitched	chr22	46448121	46451136	2	3006	5645.5875	606	1	LOC150381,C22orf26	LOC730668,LOC400931,MIR3619,LOC100271722	LOC150381	LOC150381	0.6707	606	1
3_MACS_peak_21093_lociStitched	chrX	78199906	78202932	3	3005	5558.1568	607	1	P2RY10	MIR4328	P2RY10	P2RY10	0.5295	607	1
3_MACS_peak_19106_lociStitched	chr7	158988261	158991687	3	3002	6118.4934	608	1			VIPR2	VIPR2	NONE	608	1
1_MACS_peak_19830_lociStitched	chr8	146125556	146128556	1	3001	10773.6	609	1	ZNF250	COMMD5,ZNF16	ZNF250	ZNF250	0.5541	609	1
1_MACS_peak_11107_lociStitched	chr2	101922700	101925697	1	2998	12453.7338	610	1	RNF149	SNORD89	RNF149	RNF149	0.383	610	1
3_MACS_peak_9542_lociStitched	chr19	13261249	13264432	3	2997	5261.8173	611	1	IER2	NACC1,LYL1,TRMT1,STX10	IER2	IER2	0.5486	611	1
1_MACS_peak_20312_lociStitched	chr9	99179064	99182056	1	2993	8393.4576	612	1	ZNF367	HABP4,SLC35D2	ZNF367	ZNF367	0.3734	612	1
2_MACS_peak_16521_lociStitched	chr5	156965942	156969060	2	2993	6424.639	613	1	ADAM19		ADAM19	ADAM19	0.6391	613	1
3_MACS_peak_5257_lociStitched	chr13	78490094	78493327	3	2993	5189.9349	614	1	EDNRB		EDNRB	EDNRB	0.2436	614	1
1_MACS_peak_2659_lociStitched	chr10	112600749	112603739	1	2991	9544.678	615	1		PDCD4,LOC282997	LOC282997	LOC282997	1.4255	615	1
3_MACS_peak_12038_lociStitched	chr20	32469886	32472968	3	2989	7426.3872	616	1			CHMP4B	CHMP4B	NONE	616	1
1_MACS_peak_19972_lociStitched	chr9	21993213	21996200	1	2988	11674.9882	617	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2B-AS1	CDKN2A	0.5512	617	1
1_MACS_peak_3409_lociStitched	chr11	71933715	71936702	1	2988	7007.2033	618	1	INPPL1	FOLR1,FOLR2,PHOX2A	INPPL1	FOLR2	0.5376	618	1
2_MACS_peak_20205_lociStitched	chr9	77701392	77704445	2	2986	12848.8558	619	1	OSTF1,C9orf95		C9orf95	C9orf95	0.4748	619	1
2_MACS_peak_7849_lociStitched	chr17	8124344	8127369	2	2984	6356.4325	620	1	C17orf44	MIR3676,PFAS,TMEM107,C17orf59,AURKB,C17orf68	C17orf44	C17orf68	0.5713	620	1
2_MACS_peak_18269_lociStitched	chr7	30065632	30068859	2	2984	6164.8608	621	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	SCRN1	0.1356	621	1
1_MACS_peak_7004_lociStitched	chr16	2057437	2060419	1	2983	6626.004	622	1	ZNF598	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,GFER,SYNGR3,NPW,SLC9A3R2,TSC2,SNORA10,SNORA64,RPS2,NOXO1,NTHL1	ZNF598	SNORA10	1.8945	622	1
3_MACS_peak_15575_lociStitched	chr5	1314341	1317374	3	2981	6597.0783	623	1		TERT,CLPTM1L	TERT	CLPTM1L	0.8683	623	1
1_MACS_peak_7730_lociStitched	chr17	3460120	3463094	1	2975	15643.5374	624	1	TRPV3	TRPV1	TRPV3	TRPV3	0.3554	624	1
1_MACS_peak_4674_lociStitched	chr12	106695390	106698364	1	2975	12286.1888	625	1	TCP11L2		TCP11L2	TCP11L2	0.3444	625	1
1_MACS_peak_19405_lociStitched	chr8	81396969	81399941	1	2973	18665.3488	626	1	ZBTB10		ZBTB10	ZBTB10	0.4584	626	1
3_MACS_peak_4546_lociStitched	chr12	92537154	92540532	3	2972	12016.8972	627	1	BTG1		BTG1	BTG1	1.0045	627	1
2_MACS_peak_15044_lociStitched	chr4	74454259	74457230	2	2969	5749.1821	628	1	RASSF6		RASSF6	RASSF6	0.5337	628	1
2_MACS_peak_12620_lociStitched	chr21	42797408	42800398	2	2968	19631.443	629	1	MX1		MX1	MX1	0.6588	629	1
2_MACS_peak_11599_lociStitched	chr2	201726560	201729736	2	2967	23993.7272	630	1	CLK1	BZW1,NIF3L1,PPIL3	CLK1	CLK1	1.1857	630	1
4_MACS_peak_9112_lociStitched	chr18	60873014	60876190	4	2967	4693.8104	631	1	BCL2		BCL2	BCL2	0.4714	631	1
1_MACS_peak_16696_lociStitched	chr5	179124709	179127674	1	2966	17779.6225	632	1	CANX	MAML1,CBY3	CANX	CANX	0.6697	632	1
2_MACS_peak_6598_lociStitched	chr15	75067542	75070865	2	2966	6683.8822	633	1		CYP1A2,CSK,LMAN1L,CPLX3,CYP1A1	CSK	CSK	1.074	633	1
1_MACS_peak_16451_lociStitched	chr5	148928765	148931729	1	2965	13466.934	634	1	CSNK1A1	ARHGEF37	CSNK1A1	CSNK1A1	0.3087	634	1
2_MACS_peak_15917_lociStitched	chr5	75141868	75144831	2	2963	6507.0443	635	1			POC5	POC5	NONE	635	1
2_MACS_peak_14287_lociStitched	chr3	141205636	141208874	2	2962	11665.5426	636	1	RASA2		RASA2	RASA2	0.1947	636	1
3_MACS_peak_17496_lociStitched	chr6	86351483	86354477	3	2960	9441.8784	637	1	SYNCRIP	SNX14,SYNCRIP,SNORD50A,SNORD50B,SNHG5	SYNCRIP	SNORD50A	0.4563	637	1
2_MACS_peak_13803_lociStitched	chr3	53078432	53081457	2	2960	8670.255	638	1	SFMBT1		SFMBT1	SFMBT1	0.1729	638	1
1_MACS_peak_19595_lociStitched	chr8	123792464	123795421	1	2958	19400.877	639	1	ZHX2		ZHX2	ZHX2	0.1742	639	1
1_MACS_peak_2084_lociStitched	chr10	22291110	22294063	1	2954	13263.6948	640	1	DNAJC1		DNAJC1	DNAJC1	0.1198	640	1
1_MACS_peak_6343_lociStitched	chr15	52470446	52473398	1	2953	25510.2984	641	1	GNB5		GNB5	GNB5	0.4942	641	1
2_MACS_peak_11496_lociStitched	chr2	183729783	183732823	2	2953	5258.896	642	1	FRZB		FRZB	FRZB	0.308	642	1
1_MACS_peak_2124_lociStitched	chr10	27442773	27445723	1	2951	14865.64	643	1	MASTL,YME1L1		MASTL	MASTL	0.4084	643	1
2_MACS_peak_7658_lociStitched	chr16	89554656	89557810	2	2949	8163.8136	644	1	ANKRD11	SPG7	ANKRD11	SPG7	0.0793	644	1
2_MACS_peak_17252_lociStitched	chr6	37016576	37019762	2	2947	6583.5504	645	1		FGD2	FGD2	FGD2	0.1768	645	1
3_MACS_peak_7335_lociStitched	chr16	29622201	29625511	3	2947	7797.036	646	1	SLC7A5P1	SPN,LOC440354	SLC7A5P1	SLC7A5P1	0.8902	646	1
4_MACS_peak_13530_lociStitched	chr3	32463386	32466754	4	2946	4610.1184	647	1	CMTM7		CMTM7	CMTM7	0.3883	647	1
1_MACS_peak_1476_lociStitched	chr1	179049780	179052724	1	2945	9252.1088	648	1	TOR3A		TOR3A	TOR3A	0.58	648	1
1_MACS_peak_17643_lociStitched	chr6	111803116	111806055	1	2940	11032.1243	649	1	LOC643749,REV3L		LOC643749	LOC643749	0.173	649	1
1_MACS_peak_18684_lociStitched	chr7	100025661	100028599	1	2939	17433.5044	650	1	MEPCE,ZCWPW1	C7orf47,C7orf61,TSC22D4	MEPCE	MEPCE	1.5551	650	1
2_MACS_peak_14423_lociStitched	chr3	169683322	169686261	2	2939	15789.4836	651	1	SEC62,LOC100128164		SEC62	SEC62	0.5144	651	1
2_MACS_peak_8540_lociStitched	chr17	62205863	62208844	2	2939	7926.7771	652	1	ERN1	SNORD104,SNORA76	ERN1	SNORD104	0.4643	652	1
1_MACS_peak_17787_lociStitched	chr6	136609322	136612258	1	2937	27862.9336	653	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.7334	653	1
3_MACS_peak_15588_lociStitched	chr5	1799259	1802257	3	2937	5647.6324	654	1	NDUFS6,MRPL36		NDUFS6	NDUFS6	0.3108	654	1
2_MACS_peak_11265_lociStitched	chr2	128586202	128589340	2	2937	6703.7094	655	1		WDR33,POLR2D	WDR33	WDR33	0.1971	655	1
3_MACS_peak_3236_lociStitched	chr11	65222214	65225523	3	2937	5600.4825	656	1		NEAT1,MIR612,MALAT1	MIR612	NEAT1	4.8944	656	1
1_MACS_peak_16520_lociStitched	chr5	156927348	156930282	1	2935	5223.987	657	1	ADAM19	NIPAL4	NIPAL4	NIPAL4	0.2239	657	1
5_MACS_peak_2312_lociStitched	chr10	73527178	73531039	5	2935	5176.0566	658	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	C10orf54	0.4859	658	1
2_MACS_peak_3317_lociStitched	chr11	66884929	66887986	2	2934	11760.279	659	1	KDM2A		KDM2A	KDM2A	0.2495	659	1
2_MACS_peak_19356_lociStitched	chr8	70744669	70747603	2	2933	6363.2592	660	1	SLCO5A1		SLCO5A1	SLCO5A1	0.1318	660	1
1_MACS_peak_18773_lociStitched	chr7	105924102	105927033	1	2932	14037.1452	661	1	NAMPT		NAMPT	NAMPT	0.3784	661	1
2_MACS_peak_15719_lociStitched	chr5	42949432	42952387	2	2931	9466.638	662	1			LOC648987	LOC648987	0.8097	662	1
2_MACS_peak_5210_lociStitched	chr13	52025422	52028526	2	2931	6531.4368	663	1	INTS6		INTS6	INTS6	0.1189	663	1
1_MACS_peak_3580_lociStitched	chr11	98938722	98941651	1	2930	6831.3067	664	1	CNTN5		CNTN5	CNTN5	0.0983	664	1
1_MACS_peak_6880_lociStitched	chr15	93361291	93364219	1	2929	6298.7136	665	1		ASB9P1	ASB9P1	ASB9P1	0.1173	665	1
1_MACS_peak_1957_lociStitched	chr10	6017516	6020443	1	2928	7179.931	666	1	IL15RA		IL15RA	IL15RA	0.3083	666	1
1_MACS_peak_12948_lociStitched	chr22	29663081	29666007	1	2927	17511.2322	667	1	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	EWSR1	0.4939	667	1
2_MACS_peak_4575_lociStitched	chr12	93963758	93967049	2	2925	4659.0687	668	1	SOCS2		SOCS2	SOCS2	0.3831	668	1
1_MACS_peak_12154_lociStitched	chr20	42696674	42699596	1	2923	11226.6162	669	1	TOX2		JPH2	JPH2	NONE	669	1
2_MACS_peak_14296_lociStitched	chr3	142164517	142167438	2	2921	12906.4385	670	1	XRN1		XRN1	XRN1	0.1639	670	1
1_MACS_peak_16273_lociStitched	chr5	133338700	133341619	1	2920	10654.0581	671	1	VDAC1	C5orf15	VDAC1	VDAC1	0.4718	671	1
1_MACS_peak_9622_lociStitched	chr19	16492648	16495563	1	2916	8074.55	672	1	EPS15L1		KLF2	KLF2	2.8292	672	1
1_MACS_peak_6527_lociStitched	chr15	68500583	68503498	1	2916	6807.3995	673	1	CLN6	CALML4	CALML4	CALML4	0.6128	673	1
2_MACS_peak_1632_lociStitched	chr1	204680925	204684320	2	2915	6640.62	674	1		LRRN2	LRRN2	LRRN2	0.0946	674	1
1_MACS_peak_13324_lociStitched	chr3	3839818	3842730	1	2913	6328.9408	675	1	LRRN1		LRRN1	LRRN1	0.2136	675	1
1_MACS_peak_13725_lociStitched	chr3	49760032	49762943	1	2912	16752.5139	676	1	GMPPB,IP6K1	APEH,RNF123,MST1,AMIGO3	GMPPB	GMPPB	1.4587	676	1
2_MACS_peak_3826_lociStitched	chr11	128562519	128565448	2	2912	7979.7676	677	1	FLI1		FLI1	FLI1	0.4163	677	1
2_MACS_peak_13797_lociStitched	chr3	52738363	52741423	2	2909	5525.442	678	1	SPCS1,GLT8D1	GNL3,SNORD19,SNORD19B,SNORD69,PBRM1,GLT8D1	SPCS1	SNORD19	0.7757	678	1
1_MACS_peak_9227_lociStitched	chr19	1939993	1942900	1	2908	7036.6842	679	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	CSNK1G2	0.2266	679	1
1_MACS_peak_8385_lociStitched	chr17	47752716	47755622	1	2907	7867.7044	680	1	SPOP	SLC35B1	SPOP	SLC35B1	0.3165	680	1
2_MACS_peak_13515_lociStitched	chr3	31986627	31989627	2	2905	4157.4	681	1	OSBPL10	ZNF860	ZNF860	ZNF860	0.2993	681	1
2_MACS_peak_17257_lociStitched	chr6	37136850	37139964	2	2905	6651.504	682	1	PIM1		PIM1	PIM1	0.564	682	1
1_MACS_peak_13177_lociStitched	chr22	42334724	42337627	1	2904	11030.2388	683	1	CENPM	MIR33A,LOC339674,SEPT3,TNFRSF13C	CENPM	CENPM	0.9646	683	1
1_MACS_peak_10755_lociStitched	chr2	64439557	64442459	1	2903	7783.4542	684	1		LOC150992	LOC150992	LOC150992	0.2521	684	1
3_MACS_peak_17943_lociStitched	chr6	156715931	156718964	3	2903	5984.7156	685	1			ARID1B	ARID1B	0.1004	685	1
2_MACS_peak_20032_lociStitched	chr9	35070427	35073519	2	2903	20586.2268	686	1	VCP	C9orf131,FANCG,PIGO,STOML2,KIAA1539	VCP	FANCG	1.5021	686	1
1_MACS_peak_19910_lociStitched	chr9	6411501	6414401	1	2901	15614.76	687	1	UHRF2		UHRF2	UHRF2	0.2812	687	1
2_MACS_peak_6130_lociStitched	chr15	31651802	31654706	2	2901	7586.7	688	1	KLF13		KLF13	KLF13	1.1912	688	1
2_MACS_peak_2437_lociStitched	chr10	89621216	89624279	2	2899	6237.7995	689	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	CFLP1	0.1624	689	1
1_MACS_peak_13580_lociStitched	chr3	39192869	39195763	1	2895	20674.736	690	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	1.2931	690	1
2_MACS_peak_6520_lociStitched	chr15	68237719	68240625	2	2894	5669.0248	691	1			PIAS1	PIAS1	NONE	691	1
1_MACS_peak_2665_lociStitched	chr10	112631198	112634089	1	2892	9980.0211	692	1	PDCD4	SHOC2,LOC282997,NCRNA00081	PDCD4	LOC282997	1.4255	692	1
1_MACS_peak_1588_lociStitched	chr1	203258156	203261047	1	2892	10778.8044	693	1		BTG2,LOC730227	LOC730227	BTG2	1.2741	693	1
3_MACS_peak_9475_lociStitched	chr19	11205100	11208104	3	2888	5581.432	694	1	LDLR		LDLR	LDLR	0.375	694	1
1_MACS_peak_13702_lociStitched	chr3	49057664	49060550	1	2887	12789.8862	695	1	NDUFAF3,DALRD3,MIR425,MIR191	P4HTM,WDR6,DALRD3,IMPDH2	NDUFAF3	NDUFAF3	1.4037	695	1
