REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_8083_lociStitched	chr16	28833480	28837093	1	3614	10096.1672	498	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	0.5574	498	1
6_MACS_peak_11383_lociStitched	chr2	33752674	33769211	6	9706	10095.8385	499	1	RASGRP3		RASGRP3	RASGRP3	0.4072	499	1
3_MACS_peak_14353_lociStitched	chr22	38782227	38795400	3	12568	10089.2007	500	1	LOC400927	KCNJ4	LOC400927	LOC400927	0.2641	500	1
2_MACS_peak_3924_lociStitched	chr11	73683733	73695241	2	7353	10069.5	501	1	UCP2	DNAJB13,UCP3	UCP2	UCP2	0.6349	501	1
7_MACS_peak_9108_lociStitched	chr17	43502494	43523922	7	11305	10054.0176	502	1	ARHGAP27,SH3D20,PLEKHM1	ARHGAP27,MIR4315-1	SH3D20	SH3D20	0.4644	502	1
5_MACS_peak_310_lociStitched	chr1	25558156	25574830	5	8150	10051.0872	503	1	SYF2,C1orf63	RHD	SYF2	SYF2	0.2653	503	1
2_MACS_peak_14390_lociStitched	chr22	39539935	39549224	2	9223	10048.8402	504	1	CBX7	APOBEC3H	CBX7	CBX7	0.3883	504	1
1_MACS_peak_20606_lociStitched	chr7	130789828	130796984	1	7157	10048.4552	505	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.24	505	1
6_MACS_peak_14162_lociStitched	chr22	29206298	29226539	6	13698	10043.5842	506	1		CCDC117,XBP1	XBP1	XBP1	0.9196	506	1
1_MACS_peak_4514_lociStitched	chr11	129870850	129874723	1	3874	10034.943	507	1	NCRNA00167,PRDM10		PRDM10	PRDM10	0.2007	507	1
2_MACS_peak_1205_lociStitched	chr1	118294053	118305133	2	11031	10028.508	508	1			FAM46C	FAM46C	0.7148	508	1
7_MACS_peak_16794_lociStitched	chr4	170922468	170949187	7	9489	10022.2969	509	1	MFAP3L		MFAP3L	MFAP3L	0.5526	509	1
3_MACS_peak_10267_lociStitched	chr19	7172520	7184481	3	9989	10014.9453	510	1	INSR		ZNF557	ZNF557	NONE	510	1
3_MACS_peak_12759_lociStitched	chr2	220109377	220120195	3	9662	10013.1408	511	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	DNAJB2	0.556	511	1
4_MACS_peak_18786_lociStitched	chr6	33376929	33386876	4	5737	10006.682	512	1	KIFC1,PHF1,CUTA	SYNGAP1,ZBTB9,LYPLA2P1	PHF1	PHF1	0.6969	512	1
5_MACS_peak_13094_lociStitched	chr20	25261651	25281016	5	11582	9978.7845	513	1	PYGB,ABHD12		PYGB	PYGB	0.2668	513	1
3_MACS_peak_6190_lociStitched	chr14	35866855	35876394	3	7851	9967.3011	514	1	NFKBIA		NFKBIA	NFKBIA	0.8034	514	1
2_MACS_peak_19067_lociStitched	chr6	74224451	74234059	2	6251	9966.3784	515	1	EEF1A1		EEF1A1	EEF1A1	0.7081	515	1
10_MACS_peak_1512_lociStitched	chr1	156116050	156136658	10	14294	9955.7248	516	1	SEMA4A	LMNA,SLC25A44,PMF1	SEMA4A	SLC25A44	0.3379	516	1
3_MACS_peak_17494_lociStitched	chr5	96209802	96222847	3	12141	9946.8125	517	1	ERAP2	LNPEP	ERAP2	ERAP2	0.3947	517	1
2_MACS_peak_17184_lociStitched	chr5	55883466	55889240	2	3646	9938.7862	518	1			MAP3K1	MAP3K1	0.3633	518	1
2_MACS_peak_417_lociStitched	chr1	28570704	28577357	2	6581	9920.9536	519	1		ATPIF1,SESN2,DNAJC8	ATPIF1	ATPIF1	0.2734	519	1
5_MACS_peak_12856_lociStitched	chr2	231729619	231743215	5	11832	9906.0456	520	1	ITM2C	GPR55	ITM2C	ITM2C	0.4649	520	1
2_MACS_peak_10872_lociStitched	chr19	45504044	45506515	2	2415	9878.0696	521	1	RELB	CLPTM1,CLASRP	RELB	RELB	0.5058	521	1
7_MACS_peak_14072_lociStitched	chr22	24177042	24190997	7	11047	9877.349	522	1	DERL3	SMARCB1,SLC2A11,MIF	DERL3	DERL3	0.4518	522	1
4_MACS_peak_10963_lociStitched	chr19	48882103	48895656	4	9696	9846.2545	523	1	KDELR1	SYNGR4,GRIN2D,TMEM143	KDELR1	KDELR1	0.5839	523	1
6_MACS_peak_16237_lociStitched	chr4	39029853	39050745	6	10548	9840.132	524	1	KLHL5,TMEM156	KLHL5	KLHL5	KLHL5	0.2073	524	1
1_MACS_peak_21342_lociStitched	chr8	101961909	101966462	1	4554	9814.4468	525	1	YWHAZ		YWHAZ	YWHAZ	0.3474	525	1
2_MACS_peak_13209_lociStitched	chr20	33291372	33298238	2	4349	9810.1408	526	1	TP53INP2	PIGU	TP53INP2	TP53INP2	0.5628	526	1
8_MACS_peak_6498_lociStitched	chr14	74220430	74242379	8	11674	9809.0081	527	1	C14orf43	PNMA1	C14orf43	C14orf43	0.2677	527	1
2_MACS_peak_23254_lociStitched	chrX	153616651	153628804	2	6704	9796.5333	528	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	EMD	0.6996	528	1
10_MACS_peak_2307_lociStitched	chr10	5929904	5949961	10	12966	9795.8388	529	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.2834	529	1
1_MACS_peak_23119_lociStitched	chrX	123092727	123098616	1	5890	9778.0956	530	1	STAG2		STAG2	STAG2	0.1987	530	1
4_MACS_peak_10469_lociStitched	chr19	14516715	14530856	4	7898	9774.2592	531	1	CD97,DDX39	PKN1	DDX39	DDX39	0.5149	531	1
5_MACS_peak_7675_lociStitched	chr15	93374052	93393286	5	8351	9753.5614	532	1		ASB9P1,LOC100507217	LOC100507217	LOC100507217	0.7515	532	1
3_MACS_peak_8839_lociStitched	chr17	27214666	27230079	3	11010	9747.1812	533	1	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	FLOT2	0.3958	533	1
2_MACS_peak_3790_lociStitched	chr11	67168087	67177962	2	9873	9744.65	534	1	TBC1D10C,PPP1CA	RAD9A,CARNS1,RPS6KB2,CABP4,POLD4,CLCF1,PTPRCAP,CORO1B,GPR152	TBC1D10C	POLD4	0.8678	534	1
5_MACS_peak_7736_lociStitched	chr15	101727708	101742417	5	8919	9737.358	535	1	CHSY1		CHSY1	CHSY1	0.3389	535	1
7_MACS_peak_1006_lociStitched	chr1	94157978	94182999	7	11872	9735.6711	536	1		BCAR3	BCAR3	BCAR3	0.2039	536	1
3_MACS_peak_21894_lociStitched	chr9	36992306	37006060	3	12327	9721.3272	537	1	PAX5		PAX5	PAX5	0.1725	537	1
1_MACS_peak_8124_lociStitched	chr16	30074423	30078782	1	4360	9721.0059	538	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	YPEL3	0.6272	538	1
4_MACS_peak_21853_lociStitched	chr9	35066859	35080217	4	7612	9703.2512	539	1	VCP,FANCG	C9orf131,PIGO,STOML2,KIAA1539	VCP	STOML2	0.5511	539	1
3_MACS_peak_17069_lociStitched	chr5	32583315	32590727	3	5013	9696.3784	540	1	SUB1		SUB1	SUB1	0.4911	540	1
2_MACS_peak_18896_lociStitched	chr6	37521308	37531901	2	10487	9693.6543	541	1			C6orf129	C6orf129	NONE	541	1
2_MACS_peak_3721_lociStitched	chr11	65473860	65480793	2	2611	9693.0273	542	1	KAT5	RELA,RNASEH2C	KAT5	RELA	0.8291	542	1
3_MACS_peak_12729_lociStitched	chr2	219080982	219096053	3	13261	9681.6104	543	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	ARPC2	0.3278	543	1
2_MACS_peak_12235_lociStitched	chr2	136865171	136877383	2	8103	9679.2312	544	1	CXCR4		CXCR4	CXCR4	0.6949	544	1
3_MACS_peak_16672_lociStitched	chr4	144269288	144284826	3	11634	9677.0664	545	1	GAB1		GAB1	GAB1	0.2975	545	1
6_MACS_peak_7907_lociStitched	chr16	11762190	11783888	6	10968	9672.9684	546	1	SNN,TXNDC11		SNN	SNN	0.4021	546	1
1_MACS_peak_15343_lociStitched	chr3	113463070	113469199	1	6130	9672.7878	547	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	ATP6V1A	0.2444	547	1
1_MACS_peak_18460_lociStitched	chr6	12007839	12014146	1	6308	9649.71	548	1	HIVEP1		HIVEP1	HIVEP1	0.2312	548	1
1_MACS_peak_17425_lociStitched	chr5	88562962	88571399	1	8438	9631.6792	549	1			MEF2C	MEF2C	0.4901	549	1
4_MACS_peak_1837_lociStitched	chr1	197739197	197752318	4	9214	9607.1962	550	1	DENND1B		DENND1B	DENND1B	0.1544	550	1
6_MACS_peak_14583_lociStitched	chr22	50742252	50757524	6	11063	9599.9792	551	1	PLXNB2,FAM116B	PPP6R2,MAPK12,MAPK11	PLXNB2	PLXNB2	0.2136	551	1
8_MACS_peak_169_lociStitched	chr1	15499955	15516449	8	13620	9579.7152	552	1	TMEM51	C1orf126	TMEM51	TMEM51	0.303	552	1
1_MACS_peak_9351_lociStitched	chr17	62500536	62503948	1	3413	9577.8252	553	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	0.7264	553	1
5_MACS_peak_14457_lociStitched	chr22	42140814	42153965	5	12163	9575.2431	554	1	MEI1	CCDC134	CCDC134	CCDC134	0.2471	554	1
1_MACS_peak_20061_lociStitched	chr7	44787519	44796685	1	9167	9566.5542	555	1	ZMIZ2	PPIA	ZMIZ2	ZMIZ2	0.4056	555	1
3_MACS_peak_18573_lociStitched	chr6	26020553	26033971	3	7334	9540.198	556	1	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H4B	0.5782	556	1
1_MACS_peak_7303_lociStitched	chr15	66082740	66086057	1	3318	9540.0237	557	1	DENND4A		DENND4A	DENND4A	0.1988	557	1
5_MACS_peak_11186_lociStitched	chr2	9683906	9697436	5	8510	9527.826	558	1	ADAM17		ADAM17	ADAM17	0.2368	558	1
2_MACS_peak_34_lociStitched	chr1	1706780	1714679	2	6758	9526.194	559	1	NADK	SLC35E2,NADK	NADK	NADK	0.403	559	1
4_MACS_peak_14360_lociStitched	chr22	39096064	39106460	4	6669	9524.8152	560	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.3286	560	1
2_MACS_peak_9005_lociStitched	chr17	38474427	38483785	2	6484	9520.8292	561	1	RARA	CDC6,RARA,GJD3	RARA	RARA	0.2868	561	1
2_MACS_peak_8024_lociStitched	chr16	22199317	22207841	2	6529	9518.7508	562	1		EEF2K	EEF2K	EEF2K	0.1093	562	1
1_MACS_peak_3716_lociStitched	chr11	65378043	65384314	1	6272	9516.2425	563	1	PCNXL3,MAP3K11	SSSCA1,FAM89B,EHBP1L1,SIPA1,KCNK7,RELA	MAP3K11	SSSCA1	1.4478	563	1
4_MACS_peak_8659_lociStitched	chr17	7475236	7488040	4	6846	9483.9228	564	1	SENP3,EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1	TNFSF12,TNFSF13,SHBG,SOX15,FXR2,SAT2	SNORA67	SNORA67	0.5864	564	1
5_MACS_peak_18486_lociStitched	chr6	15244777	15257110	5	7993	9477.9105	565	1	JARID2		JARID2	JARID2	0.1448	565	1
3_MACS_peak_5115_lociStitched	chr12	72079327	72088835	3	9429	9450.0012	566	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.4262	566	1
3_MACS_peak_19201_lociStitched	chr6	106438984	106452280	3	8198	9449.4672	567	1			PRDM1	PRDM1	0.587	567	1
7_MACS_peak_3155_lociStitched	chr10	126407264	126423424	7	9612	9424.512	568	1	FAM53B		FAM53B	FAM53B	0.2727	568	1
6_MACS_peak_20678_lociStitched	chr7	139413599	139435753	6	9835	9417.6654	569	1	HIPK2	TBXAS1	HIPK2	TBXAS1	0.217	569	1
4_MACS_peak_4007_lociStitched	chr11	78126258	78141555	4	8808	9416.8332	570	1	GAB2		GAB2	GAB2	0.1626	570	1
1_MACS_peak_12237_lociStitched	chr2	136888795	136897814	1	9020	9414.0322	571	1		CXCR4	CXCR4	CXCR4	0.6949	571	1
4_MACS_peak_22325_lociStitched	chr9	117369588	117382297	4	8394	9404.66	572	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.368	572	1
3_MACS_peak_14471_lociStitched	chr22	42331523	42343333	3	6673	9403.122	573	1	CENPM	MIR33A,LOC339674,SEPT3,TNFRSF13C	CENPM	CENPM	0.5481	573	1
3_MACS_peak_13450_lociStitched	chr20	47151388	47163818	3	8757	9400.809	574	1			LOC284749	LOC284749	NONE	574	1
4_MACS_peak_22443_lociStitched	chr9	130732086	130746601	4	10142	9397.011	575	1	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	PIP5KL1	0.2706	575	1
2_MACS_peak_12743_lociStitched	chr2	219260099	219271873	2	7925	9395.652	576	1	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	CTDSP1	CTDSP1	0.601	576	1
2_MACS_peak_3786_lociStitched	chr11	67117002	67124512	2	7079	9392.757	577	1	LOC100130987,POLD4	SSH3,RAD9A,TBC1D10C,CLCF1,PPP1CA	POLD4	POLD4	0.8678	577	1
5_MACS_peak_9044_lociStitched	chr17	40821704	40834578	5	9362	9389.0082	578	1	PLEKHH3,CCR10	TUBG2,CNTNAP1	PLEKHH3	PLEKHH3	0.5433	578	1
4_MACS_peak_15879_lociStitched	chr3	186703649	186721383	4	11785	9381.286	579	1	ST6GAL1	ST6GAL1	ST6GAL1	ST6GAL1	0.3097	579	1
1_MACS_peak_3731_lociStitched	chr11	65655029	65662117	1	7089	9367.5008	580	1	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,CFL1,EFEMP2,C11orf68	CCDC85B	CCDC85B	0.8964	580	1
5_MACS_peak_404_lociStitched	chr1	28209735	28221725	5	9513	9361.792	581	1	C1orf38,RPA2	SCARNA1,SMPDL3B	C1orf38	C1orf38	0.6533	581	1
1_MACS_peak_16127_lociStitched	chr4	15002469	15008427	1	5959	9361.2096	582	1	CPEB2		CPEB2	CPEB2	0.2399	582	1
3_MACS_peak_7585_lociStitched	chr15	85287996	85296081	3	7390	9355.1535	583	1	ZNF592	SEC11A	ZNF592	ZNF592	0.4057	583	1
2_MACS_peak_17114_lociStitched	chr5	43036331	43043842	2	7287	9354.1994	584	1	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	C5orf39	0.8932	584	1
6_MACS_peak_4400_lociStitched	chr11	120365182	120383055	6	10926	9351.1536	585	1			GRIK4	GRIK4	0.1787	585	1
1_MACS_peak_10356_lociStitched	chr19	10763393	10767527	1	4135	9334.1586	586	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	ILF3	0.3705	586	1
1_MACS_peak_17503_lociStitched	chr5	98262609	98266245	1	3637	9331.0668	587	1	LOC100289230	CHD1	LOC100289230	LOC100289230	0.9132	587	1
4_MACS_peak_14614_lociStitched	chr3	3137131	3153265	4	9765	9314.1582	588	1	IL5RA	TRNT1	IL5RA	IL5RA	0.3236	588	1
5_MACS_peak_6756_lociStitched	chr14	103240696	103255616	5	8705	9299.636	589	1	TRAF3		TRAF3	TRAF3	0.258	589	1
6_MACS_peak_12888_lociStitched	chr2	233938839	233958037	6	11071	9287.9924	590	1	INPP5D	NEU2	INPP5D	INPP5D	0.124	590	1
4_MACS_peak_16224_lociStitched	chr4	38664066	38675132	4	10396	9277.7344	591	1	KLF3,FLJ13197		FLJ13197	FLJ13197	0.1819	591	1
3_MACS_peak_9525_lociStitched	chr17	74487733	74498614	3	10417	9265.1715	592	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.4297	592	1
4_MACS_peak_864_lociStitched	chr1	66836120	66848797	4	11081	9247.8715	593	1	PDE4B		PDE4B	PDE4B	0.1716	593	1
1_MACS_peak_12464_lociStitched	chr2	178126959	178130998	1	4040	9245.271	594	1	NFE2L2	HNRNPA3,MIR3128	NFE2L2	HNRNPA3	0.5783	594	1
1_MACS_peak_10830_lociStitched	chr19	42771628	42775775	1	4148	9232.4661	595	1		ZNF526,CIC,PRR19,TMEM145,DEDD2,GSK3A,ERF,PAFAH1B3	ERF	ERF	0.6684	595	1
4_MACS_peak_18002_lociStitched	chr5	151122840	151138913	4	8957	9230.7239	596	1	ATOX1	G3BP1	ATOX1	ATOX1	0.4315	596	1
2_MACS_peak_3660_lociStitched	chr11	64070565	64074690	2	4123	9230.1	597	1	C11orf20,ESRRA	GPR137,KCNK4,PRDX5,CCDC88B,BAD,TRMT112	ESRRA	ESRRA	0.889	597	1
3_MACS_peak_23251_lociStitched	chrX	153599653	153609128	3	4713	9220.1225	598	1	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	0.7675	598	1
2_MACS_peak_22278_lociStitched	chr9	113014499	113022148	2	6530	9213.2205	599	1	TXN	C9orf152	TXN	TXN	0.5214	599	1
2_MACS_peak_22214_lociStitched	chr9	101993202	102002482	2	9054	9203.904	600	1		SEC61B,ALG2	SEC61B	SEC61B	0.9035	600	1
3_MACS_peak_3033_lociStitched	chr10	112255330	112265826	3	10031	9201.8432	601	1	DUSP5		DUSP5	DUSP5	0.5224	601	1
2_MACS_peak_5202_lociStitched	chr12	93827454	93837322	2	9837	9193.0288	602	1	UBE2N	MRPL42	UBE2N	UBE2N	0.3966	602	1
1_MACS_peak_17087_lociStitched	chr5	36237374	36243383	1	6010	9169.734	603	1	C5orf33		C5orf33	C5orf33	0.3188	603	1
6_MACS_peak_18812_lociStitched	chr6	34618565	34632679	6	9983	9161.3974	604	1	C6orf106		C6orf106	C6orf106	0.2467	604	1
5_MACS_peak_13671_lociStitched	chr21	15892165	15907679	5	10811	9156.3628	605	1	SAMSN1		SAMSN1	SAMSN1	0.2643	605	1
2_MACS_peak_20547_lociStitched	chr7	122829186	122835060	2	5247	9150.5172	606	1	SLC13A1		SLC13A1	SLC13A1	0.1774	606	1
1_MACS_peak_12463_lociStitched	chr2	178075309	178079357	1	4049	9148.48	607	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	HNRNPA3	0.5783	607	1
2_MACS_peak_10939_lociStitched	chr19	47759160	47766935	2	4216	9139.5125	608	1	CCDC9	MIR3190,PRR24,C5AR1,MIR3191,BBC3	CCDC9	MIR3191	1.7182	608	1
3_MACS_peak_3605_lociStitched	chr11	62358112	62370163	3	6415	9138.2733	609	1	TUT1,MTA2,EML3	ROM1,AHNAK,EEF1G,B3GAT3,GANAB	TUT1	B3GAT3	0.5071	609	1
1_MACS_peak_22217_lociStitched	chr9	102580958	102585129	1	4172	9126.148	610	1	NR4A3	NR4A3	NR4A3	NR4A3	0.2655	610	1
5_MACS_peak_23012_lociStitched	chrX	100661542	100673793	5	6361	9122.0946	611	1	HNRNPH2,ARMCX4,GLA	RPL36A,BTK	HNRNPH2	HNRNPH2	0.5962	611	1
3_MACS_peak_9440_lociStitched	chr17	72322315	72335361	3	10886	9113.9356	612	1	KIF19	GPR142,BTBD17	KIF19	KIF19	0.3041	612	1
5_MACS_peak_14109_lociStitched	chr22	24822766	24834170	5	9952	9100.392	613	1	ADORA2A,C22orf45		ADORA2A	ADORA2A	0.4369	613	1
1_MACS_peak_18244_lociStitched	chr5	179047638	179051903	1	4266	9098.951	614	1	HNRNPH1	C5orf60	HNRNPH1	HNRNPH1	0.607	614	1
2_MACS_peak_18453_lociStitched	chr6	11828598	11836586	2	5591	9082.356	615	1		C6orf105	C6orf105	C6orf105	0.2116	615	1
4_MACS_peak_14312_lociStitched	chr22	37613904	37630550	4	11864	9052.0948	616	1	RAC2	CYTH4,C1QTNF6,SSTR3	SSTR3	CYTH4	0.17	616	1
3_MACS_peak_22511_lociStitched	chr9	134139331	134151664	3	8973	9040.089	617	1	FAM78A	PPAPDC3	FAM78A	FAM78A	0.5626	617	1
2_MACS_peak_7311_lociStitched	chr15	66789231	66798409	2	3994	9016.4672	618	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	0.9145	618	1
1_MACS_peak_17499_lociStitched	chr5	96266735	96272842	1	6108	9009.6571	619	1	LNPEP	LNPEP	LNPEP	LNPEP	0.2273	619	1
2_MACS_peak_16999_lociStitched	chr5	14591248	14603939	2	12050	8989.0353	620	1	FAM105A		FAM105A	FAM105A	0.3851	620	1
5_MACS_peak_383_lociStitched	chr1	27754564	27772553	5	12437	8981.9077	621	1	WASF2	GPR3,CD164L2	GPR3	GPR3	0.1335	621	1
2_MACS_peak_10790_lociStitched	chr19	41767527	41773920	2	6188	8975.1327	622	1	AXL,HNRNPUL1	CCDC97	HNRNPUL1	HNRNPUL1	0.7271	622	1
6_MACS_peak_19470_lociStitched	chr6	137524527	137541411	6	7508	8962.0272	623	1	IFNGR1	IL22RA2	IFNGR1	IFNGR1	0.3431	623	1
4_MACS_peak_8909_lociStitched	chr17	31153759	31165627	4	10525	8956.7796	624	1	MYO1D		MYO1D	MYO1D	0.1477	624	1
2_MACS_peak_5868_lociStitched	chr13	49549109	49555094	2	5727	8955.954	625	1	FNDC3A		FNDC3A	FNDC3A	0.1584	625	1
3_MACS_peak_13896_lociStitched	chr21	45572761	45581455	3	8604	8953.0812	626	1		PWP2,C21orf33	C21orf33	C21orf33	0.4213	626	1
2_MACS_peak_3462_lociStitched	chr11	35159914	35169367	2	9429	8952.9363	627	1	CD44		CD44	CD44	0.3934	627	1
2_MACS_peak_17657_lociStitched	chr5	126111896	126118366	2	5927	8949.951	628	1	LMNB1		LMNB1	LMNB1	0.328	628	1
2_MACS_peak_22177_lociStitched	chr9	99175014	99183235	2	6284	8948.5585	629	1	ZNF367	HABP4,SLC35D2	ZNF367	ZNF367	0.3569	629	1
4_MACS_peak_9337_lociStitched	chr17	62195937	62209746	4	9086	8946.8511	630	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.3891	630	1
1_MACS_peak_163_lociStitched	chr1	14025847	14030333	1	4487	8941.0466	631	1	PRDM2	PRDM2	PRDM2	PRDM2	0.2141	631	1
3_MACS_peak_10143_lociStitched	chr19	2227153	2238647	3	6836	8930.838	632	1	DOT1L,SF3A2,PLEKHJ1,MIR1227	AMH,MIR4321,OAZ1,JSRP1,C19orf35	MIR1227	MIR1227	0.7614	632	1
4_MACS_peak_18519_lociStitched	chr6	20402116	20417470	4	9498	8929.8864	633	1	E2F3		E2F3	E2F3	0.1903	633	1
2_MACS_peak_3222_lociStitched	chr11	804651	810918	2	3870	8929.2216	634	1	RPLP2,LRDD	SNORA52,PNPLA2,EFCAB4A,CD151,TSPAN4,PDDC1,CEND1,SLC25A22,POLR2L	RPLP2	SNORA52	0.8798	634	1
1_MACS_peak_16993_lociStitched	chr5	14207889	14215732	1	7844	8928.4712	635	1	TRIO		TRIO	TRIO	0.1678	635	1
6_MACS_peak_22845_lociStitched	chrX	48790793	48803617	6	8508	8920.3744	636	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	OTUD5	0.444	636	1
4_MACS_peak_7245_lociStitched	chr15	63888005	63903332	4	7522	8917.2486	637	1	FBXL22,LOC100130855,HERC1		LOC100130855	LOC100130855	0.4326	637	1
1_MACS_peak_19703_lociStitched	chr6	163833733	163838058	1	4326	8915.555	638	1	QKI,LOC100526820		QKI	QKI	0.1579	638	1
11_MACS_peak_6824_lociStitched	chr14	106145425	106168271	11	12793	8907.6554	639	1			TMEM121	TMEM121	0.1012	639	1
3_MACS_peak_12484_lociStitched	chr2	182168549	182180132	3	10683	8894.5857	640	1			ITGA4	ITGA4	NONE	640	1
2_MACS_peak_7775_lociStitched	chr16	1353678	1360497	2	2954	8890.6122	641	1	UBE2I	TPSD1,BAIAP3,GNPTG,C16orf42	UBE2I	UBE2I	0.402	641	1
2_MACS_peak_22462_lociStitched	chr9	131445214	131453339	2	7096	8890.375	642	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	0.4991	642	1
1_MACS_peak_10204_lociStitched	chr19	3760583	3763727	1	3145	8887.1448	643	1	MRPL54,APBA3	TJP3,RAX2,MATK	APBA3	APBA3	0.5141	643	1
2_MACS_peak_3701_lociStitched	chr11	65238122	65245880	2	5145	8875.152	644	1		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	NEAT1	2.0626	644	1
1_MACS_peak_17111_lociStitched	chr5	42990681	42995946	1	5266	8857.3095	645	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	0.8932	645	1
1_MACS_peak_22017_lociStitched	chr9	74977066	74981474	1	4409	8855.2312	646	1	ZFAND5		ZFAND5	ZFAND5	0.5026	646	1
2_MACS_peak_22360_lociStitched	chr9	125025704	125031104	2	4190	8844.66	647	1	MRRF,RBM18	MRRF,LHX6	RBM18	RBM18	0.3627	647	1
2_MACS_peak_7109_lociStitched	chr15	50642301	50648382	2	4830	8836.9092	648	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	LOC100129387	0.7063	648	1
6_MACS_peak_2790_lociStitched	chr10	81946920	81966056	6	8693	8825.5232	649	1	ANXA11		ANXA11	ANXA11	0.2024	649	1
1_MACS_peak_12299_lociStitched	chr2	158294851	158302353	1	7503	8817.1006	650	1	CYTIP		CYTIP	CYTIP	0.3954	650	1
4_MACS_peak_6903_lociStitched	chr15	31726340	31738236	4	8478	8812.5568	651	1			KLF13	KLF13	0.7212	651	1
3_MACS_peak_12738_lociStitched	chr2	219148197	219160465	3	7400	8810.8776	652	1	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	TMBIM1	0.4383	652	1
1_MACS_peak_3037_lociStitched	chr10	112600457	112604567	1	4111	8806.908	653	1		PDCD4,LOC282997	LOC282997	LOC282997	0.9016	653	1
1_MACS_peak_3211_lociStitched	chr11	505970	507857	1	1888	8795.1183	654	1	RNH1	LRRC56,HRAS	RNH1	RNH1	0.4933	654	1
1_MACS_peak_7680_lociStitched	chr15	93424460	93429511	1	5052	8789.7502	655	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	1.4781	655	1
5_MACS_peak_1930_lociStitched	chr1	205277700	205291412	5	11330	8783.9072	656	1	NUAK2	KLHDC8A	NUAK2	NUAK2	0.4052	656	1
1_MACS_peak_12595_lociStitched	chr2	198167314	198177022	1	9709	8779.9152	657	1	ANKRD44		ANKRD44	ANKRD44	0.256	657	1
1_MACS_peak_21871_lociStitched	chr9	35656946	35659860	1	2915	8757.7356	658	1	CCDC107,RMRP,C9orf100	CA9,CD72,SIT1,TPM2	CCDC107	CCDC107	0.8524	658	1
2_MACS_peak_20867_lociStitched	chr8	22297339	22305800	2	8183	8735.1364	659	1	PPP3CC		PPP3CC	PPP3CC	0.2354	659	1
2_MACS_peak_6105_lociStitched	chr14	23386895	23389685	2	2773	8731.026	660	1	RBM23	LRP10,REM2,PRMT5,HAUS4	RBM23	PRMT5	0.6893	660	1
1_MACS_peak_4734_lociStitched	chr12	25537848	25540636	1	2789	8728.6704	661	1			KRAS	KRAS	NONE	661	1
1_MACS_peak_7139_lociStitched	chr15	52856066	52862033	1	5968	8727.9309	662	1	ARPP19	MYO5A	ARPP19	ARPP19	0.438	662	1
2_MACS_peak_3067_lociStitched	chr10	121026746	121035079	2	6846	8726.3176	663	1	GRK5		GRK5	GRK5	0.2212	663	1
