REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
3_MACS_peak_11068_lociStitched	chr17	37351454	37366896	3	9351	29234.7944	525	1	RPL19,CACNB1,STAC2	PLXDC1,ARL5C	RPL19	RPL19	1.8637	525	1
2_MACS_peak_18384_lociStitched	chr3	46245442	46257100	2	9698	27153.8136	528	1	CCR1	CCR3	CCR1	CCR1	1.4876	528	1
3_MACS_peak_16583_lociStitched	chr20	40710064	40727328	3	10561	20922.2416	529	1	PTPRT		CHD6	CHD6	NONE	529	1
3_MACS_peak_5149_lociStitched	chr11	118888026	118901686	3	10563	20883.408	530	1	TRAPPC4,MIR3656,RPS25,SLC37A4	FOXR1,CCDC84,VPS11,RPL23AP64,HYOU1	MIR3656	MIR3656	1.1077	530	1
4_MACS_peak_28487_lociStitched	chr9	139580784	139598669	4	10792	18591.4575	532	1	AGPAT2	EGFL7,MIR126,FAM69B,LOC100128593,SNORA43,SNORA17,SNHG7,LCN10,LCN6	AGPAT2	SNORA17	0.6838	532	1
1_MACS_peak_5382_lociStitched	chr12	4223734	4230961	1	7228	38014.7427	533	1			CCND2	CCND2	1.3946	533	1
3_MACS_peak_5733_lociStitched	chr12	32651564	32667193	3	10389	21696.1778	534	1	FGD4		FGD4	FGD4	0.3493	534	1
4_MACS_peak_12640_lociStitched	chr19	1847395	1865507	4	10002	24612.3968	535	1	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	KLF16	KLF16	1.1746	535	1
1_MACS_peak_14397_lociStitched	chr2	43647344	43658127	1	10784	18004.3751	538	1	THADA		THADA	THADA	0.3568	538	1
1_MACS_peak_6037_lociStitched	chr12	57076467	57084612	1	8146	34289.6355	539	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	ATP5B	1.2265	539	1
3_MACS_peak_18286_lociStitched	chr3	39247198	39263467	3	10160	23277.6852	540	1		XIRP1	XIRP1	XIRP1	0.2714	540	1
1_MACS_peak_3565_lociStitched	chr10	89620145	89630508	1	10364	21644.1618	541	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	PTEN	0.2473	541	1
1_MACS_peak_21327_lociStitched	chr5	14210700	14220070	1	9371	28333.943	542	1	TRIO		TRIO	TRIO	0.1839	542	1
2_MACS_peak_2072_lociStitched	chr1	179963982	179975822	2	9684	26429.248	543	1	CEP350		CEP350	CEP350	0.376	543	1
3_MACS_peak_6083_lociStitched	chr12	58281623	58299411	3	9780	25701.8812	544	1		XRCC6BP1,CTDSP2	XRCC6BP1	CTDSP2	1.0745	544	1
1_MACS_peak_19484_lociStitched	chr3	176911604	176920765	1	9162	29336.2703	545	1	TBL1XR1		TBL1XR1	TBL1XR1	0.3405	545	1
2_MACS_peak_15889_lociStitched	chr2	219081117	219096144	2	10423	20852.9679	546	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	ARPC2	0.5097	546	1
2_MACS_peak_6737_lociStitched	chr12	125397851	125412569	2	9862	25082.4156	547	1	UBC	SCARB1	UBC	UBC	1.5794	547	1
1_MACS_peak_28674_lociStitched	chrX	15865204	15875440	1	10237	22318.5744	548	1	AP1S2		AP1S2	AP1S2	0.6289	548	1
1_MACS_peak_20177_lociStitched	chr4	57621662	57630163	1	8502	32478.0705	549	1			SPINK2	SPINK2	NONE	549	1
3_MACS_peak_4992_lociStitched	chr11	98960848	98971415	3	10404	20907.8662	550	1	CNTN5		CNTN5	CNTN5	0.064	550	1
2_MACS_peak_18402_lociStitched	chr3	46454176	46466385	2	10542	19663.8154	551	1		CCR5,CCRL2,LTF	CCRL2	CCR5	0.2956	551	1
1_MACS_peak_23822_lociStitched	chr6	106609757	106618144	1	8388	32892.1366	553	1			PRDM1	PRDM1	2.597	553	1
1_MACS_peak_5906_lociStitched	chr12	51711734	51722099	1	10366	21115.578	554	1	BIN2	SMAGP,CELA1	BIN2	CELA1	0.528	554	1
2_MACS_peak_22146_lociStitched	chr5	131790892	131804037	2	10620	18815.753	555	1	C5orf56	IRF1	IRF1	IRF1	0.5862	555	1
3_MACS_peak_13710_lociStitched	chr19	49362095	49381151	3	9287	28418.2128	556	1	PPP1R15A,PLEKHA4	NUCB1,BCAT2,HSD17B14,TULP2	PLEKHA4	HSD17B14	0.8509	556	1
5_MACS_peak_13715_lociStitched	chr19	49457224	49483328	5	10584	18941.0624	557	1	BAX,FTL,GYS1	DHDH,RUVBL2,LHB,CGB	FTL	FTL	0.818	557	1
3_MACS_peak_17510_lociStitched	chr22	27052803	27070547	3	10241	21926.2608	558	1	MIAT	CRYBA4,CRYBB1	MIAT	CRYBB1	1.5103	558	1
4_MACS_peak_28216_lociStitched	chr9	127614849	127635725	4	9482	27111.6612	559	1	WDR38,ARPC5L,RPL35		RPL35	RPL35	0.6778	559	1
3_MACS_peak_8905_lociStitched	chr15	74831763	74846189	3	10637	18218.5954	560	1	ARID3B		ARID3B	ARID3B	0.4215	560	1
1_MACS_peak_27877_lociStitched	chr9	96027210	96034912	1	7703	35295.9554	561	1	WNK2		C9orf129	C9orf129	NONE	561	1
4_MACS_peak_29114_lociStitched	chrX	70315183	70339353	4	10179	22009.202	562	1	FOXO4,MED12,CXorf65,IL2RG	NLGN3,SNX12	CXorf65	CXorf65	0.8241	562	1
4_MACS_peak_20041_lociStitched	chr4	38307325	38322272	4	10641	17864.6544	563	1			KLF3	KLF3	NONE	563	1
2_MACS_peak_19787_lociStitched	chr4	1794963	1805396	2	10421	19914.5104	564	1	FGFR3		FGFR3	FGFR3	0.9145	564	1
3_MACS_peak_287_lociStitched	chr1	17215167	17233528	3	8781	30552.704	565	1		CROCC	CROCC	CROCC	0.0724	565	1
1_MACS_peak_1339_lociStitched	chr1	111172765	111182457	1	9693	25392.0708	566	1		KCNA2,KCNA3	KCNA2	KCNA3	0.2703	566	1
3_MACS_peak_520_lociStitched	chr1	28831596	28846332	3	10146	21825.4896	569	1	RCC1,SNHG3	TRNAU1AP	RCC1	RCC1	0.556	569	1
2_MACS_peak_5310_lociStitched	chr11	132216001	132231447	2	10554	18164.496	570	1			NTM	NTM	NONE	570	1
2_MACS_peak_5944_lociStitched	chr12	53490965	53503084	2	10032	22649.1991	571	1	IGFBP6,SOAT2	TENC1,LOC283335,SPRYD3	SOAT2	SOAT2	0.6864	571	1
2_MACS_peak_29285_lociStitched	chrX	109552216	109562624	2	10278	20640.1048	572	1	AMMECR1		AMMECR1	AMMECR1	0.2671	572	1
1_MACS_peak_19936_lociStitched	chr4	13477037	13487167	1	10131	21749.11	573	1	RAB28	LOC285547	RAB28	RAB28	0.2378	573	1
3_MACS_peak_11768_lociStitched	chr17	74257576	74269184	3	10247	20546.16	576	1	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	1.3123	576	1
4_MACS_peak_26207_lociStitched	chr8	27930364	27943681	4	10277	19999.4706	578	1	C8orf80	ELP3	C8orf80	C8orf80	0.4377	578	1
3_MACS_peak_1950_lociStitched	chr1	167416081	167426345	3	9246	27207.8112	580	1	CD247		CD247	CD247	0.8194	580	1
4_MACS_peak_11848_lociStitched	chr17	76267931	76277889	4	9452	25686.661	581	1		LOC283999,EPR1	LOC283999	EPR1	0.289	581	1
4_MACS_peak_4813_lociStitched	chr11	71415183	71431801	4	10243	19790.3762	582	1			FAM86C	FAM86C	NONE	582	1
2_MACS_peak_10395_lociStitched	chr16	88846097	88857802	2	7585	34680.7445	583	1	FAM38A	CDT1,APRT	FAM38A	CDT1	1.3163	583	1
2_MACS_peak_16115_lociStitched	chr2	241517262	241527662	2	9466	25545.52	584	1	RNPEPL1,CAPN10	DUSP28,GPR35,ANKMY1	CAPN10	DUSP28	1.1634	584	1
2_MACS_peak_10184_lociStitched	chr16	70460705	70473949	2	10063	21214.2392	587	1	ST3GAL2	FUK	ST3GAL2	ST3GAL2	0.7653	587	1
2_MACS_peak_2607_lociStitched	chr1	226124104	226133728	2	7857	33558.888	588	1	LEFTY2	LEFTY1,PYCR2	LEFTY2	LEFTY2	2.3233	588	1
1_MACS_peak_24422_lociStitched	chr7	2748266	2756977	1	8712	29674.0215	590	1	AMZ1		AMZ1	AMZ1	0.7307	590	1
3_MACS_peak_5234_lociStitched	chr11	126056033	126069134	3	9553	24793.6425	591	1		FAM118B,RPUSD4	RPUSD4	RPUSD4	0.3957	591	1
1_MACS_peak_2230_lociStitched	chr1	197740002	197748805	1	8804	29123.8452	592	1	DENND1B		DENND1B	DENND1B	0.2085	592	1
1_MACS_peak_19273_lociStitched	chr3	150314336	150323914	1	9579	24536.9204	593	1	SELT	EIF2A,SERP1	SELT	SELT	0.6924	593	1
1_MACS_peak_25598_lociStitched	chr7	121976070	121985719	1	9650	24031.7994	594	1	CADPS2	LOC154860,FEZF1	FEZF1	LOC154860	0.5069	594	1
3_MACS_peak_23050_lociStitched	chr6	27790568	27808538	3	9465	25044.789	596	1	HIST1H4J,HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H4K	HIST1H3H	1.8519	596	1
2_MACS_peak_23054_lociStitched	chr6	27856788	27871235	2	8552	30110.4374	597	1	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	2.7795	597	1
4_MACS_peak_780_lociStitched	chr1	42149246	42167530	4	10353	17971.3436	598	1	HIVEP3		EDN2	EDN2	NONE	598	1
1_MACS_peak_26828_lociStitched	chr8	103540431	103550307	1	9877	22085.6988	599	1		ODF1	ODF1	ODF1	0.1044	599	1
3_MACS_peak_19335_lociStitched	chr3	156845793	156861889	3	10010	21005.28	600	1		LOC100498859,LOC339894,CCNL1	LOC339894	LOC100498859	1.7034	600	1
2_MACS_peak_20733_lociStitched	chr4	129723642	129734739	2	7169	35729.0109	601	1	PHF17		PHF17	PHF17	0.6233	601	1
4_MACS_peak_13566_lociStitched	chr19	45503937	45521938	4	9241	26276.0597	602	1	RELB	CLPTM1,CLASRP	RELB	RELB	0.7236	602	1
3_MACS_peak_16013_lociStitched	chr2	232570543	232579614	3	8683	29355.5702	603	1	PTMA,MIR1244-1		PTMA	PTMA	1.9987	603	1
2_MACS_peak_29575_lociStitched	chrX	153569092	153581448	2	9086	27146.132	604	1	FLNA	TKTL1,EMD,RPL10,SNORA70,TEX28	FLNA	SNORA70	2.0846	604	1
4_MACS_peak_1600_lociStitched	chr1	150582842	150603125	4	10287	18388.5678	605	1	ENSA	MCL1	ENSA	MCL1	1.7301	605	1
2_MACS_peak_26875_lociStitched	chr8	107669085	107682844	2	10371	17498.6962	606	1	OXR1		OXR1	OXR1	0.1393	606	1
2_MACS_peak_2059_lociStitched	chr1	179048409	179058961	2	7715	33457.2264	608	1	TOR3A		TOR3A	TOR3A	1.5014	608	1
1_MACS_peak_3145_lociStitched	chr10	30989339	30997249	1	7911	32639.824	609	1			LYZL2	LYZL2	NONE	609	1
4_MACS_peak_23294_lociStitched	chr6	37015602	37031057	4	9983	20442.3285	611	1		FGD2	FGD2	FGD2	0.138	611	1
3_MACS_peak_23372_lociStitched	chr6	42737870	42752435	3	8456	29916.51	612	1		LOC442211,KIAA0240,PRPH2,TBCC	TBCC	TBCC	0.9431	612	1
4_MACS_peak_27403_lociStitched	chr9	22100165	22118766	4	9943	20544.8045	613	1	CDKN2B-AS1		CDKN2B	CDKN2B	0.2828	613	1
5_MACS_peak_20722_lociStitched	chr4	129473378	129497028	5	9883	20781.255	614	1			PHF17	PHF17	0.6233	614	1
2_MACS_peak_25222_lociStitched	chr7	90352042	90367579	2	9651	22362.4041	616	1	CDK14		CDK14	CDK14	0.1893	616	1
3_MACS_peak_17435_lociStitched	chr22	23477563	23488463	3	9557	23021.89	618	1	RAB36,RTDR1	BCR	RTDR1	RTDR1	0.3389	618	1
3_MACS_peak_676_lociStitched	chr1	37933294	37946378	3	9099	25861.8344	619	1	ZC3H12A	MEAF6	ZC3H12A	ZC3H12A	1.3127	619	1
1_MACS_peak_20290_lociStitched	chr4	76023011	76030317	1	7307	34226.4182	620	1			PARM1	PARM1	NONE	620	1
1_MACS_peak_14292_lociStitched	chr2	33716658	33725529	1	8872	27134.6148	621	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.5071	621	1
2_MACS_peak_27395_lociStitched	chr9	21986088	21996810	2	9312	24439.7268	622	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.722	622	1
2_MACS_peak_11492_lociStitched	chr17	55552001	55565781	2	10078	18463.822	625	1	MSI2		MSI2	MSI2	0.2635	625	1
1_MACS_peak_20342_lociStitched	chr4	78735325	78743487	1	8163	30531.5934	627	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.3743	627	1
2_MACS_peak_17757_lociStitched	chr22	39539767	39549573	2	9752	21066.2298	628	1	CBX7	APOBEC3H	CBX7	CBX7	0.7423	628	1
2_MACS_peak_10754_lociStitched	chr17	17794484	17806840	2	10143	17571.4676	629	1	TOM1L2		SREBF1	SREBF1	1.6807	629	1
1_MACS_peak_23441_lociStitched	chr6	45386538	45396465	1	9928	19550.2338	630	1	RUNX2	SUPT3H	RUNX2	RUNX2	0.2038	630	1
3_MACS_peak_1796_lociStitched	chr1	156689327	156699431	3	9120	25408.5288	631	1	C1orf66,ISG20L2	PRCC,NES,CRABP2,MRPL24,HDGF	ISG20L2	HDGF	4.5914	631	1
2_MACS_peak_20354_lociStitched	chr4	79686561	79699012	2	7965	31249.5198	632	1	BMP2K		BMP2K	BMP2K	0.3002	632	1
2_MACS_peak_11783_lociStitched	chr17	74721479	74735359	2	8792	27149.28	633	1	C17orf95,MFSD11,JMJD6,SRSF2,MIR636	MXRA7	MIR636	MIR636	1.7937	633	1
2_MACS_peak_5258_lociStitched	chr11	128274302	128286663	2	9982	18457.4452	635	1			ETS1	ETS1	0.3088	635	1
2_MACS_peak_10415_lociStitched	chr16	89508199	89522172	2	10102	17299.9713	636	1	ANKRD11		ANKRD11	ANKRD11	0.2677	636	1
1_MACS_peak_15878_lociStitched	chr2	217080367	217089719	1	9353	23273.3872	637	1			XRCC5	XRCC5	NONE	637	1
3_MACS_peak_20910_lociStitched	chr4	156579301	156598064	3	8836	26348.8809	639	1	GUCY1A3		GUCY1A3	GUCY1A3	0.4726	639	1
2_MACS_peak_10071_lociStitched	chr16	66549602	66559956	2	9164	24251.1388	640	1	TK2	CKLF,CMTM1	TK2	TK2	0.6949	640	1
3_MACS_peak_12657_lociStitched	chr19	2049261	2062887	3	8792	26426.2644	641	1	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	MOBKL2A	0.9579	641	1
3_MACS_peak_10593_lociStitched	chr17	6915034	6927181	3	8898	25790.5104	642	1	RNASEK,C17orf49,BCL6B,MIR195,MIR497	ALOX12,SLC16A13,SLC16A11	MIR195	MIR195	2.2653	642	1
1_MACS_peak_21089_lociStitched	chr4	185183928	185191964	1	8037	30233.8428	643	1		ENPP6	ENPP6	ENPP6	0.0769	643	1
2_MACS_peak_27783_lociStitched	chr9	91947566	91958665	2	9797	19237.8967	645	1	SECISBP2	CKS2,MIR3153	SECISBP2	CKS2	1.4256	645	1
2_MACS_peak_13397_lociStitched	chr19	39338073	39348893	2	7854	30900.838	646	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	1.4755	646	1
4_MACS_peak_403_lociStitched	chr1	25558157	25574997	4	9554	21134.2	649	1	SYF2,C1orf63	RHD	C1orf63	C1orf63	0.8867	649	1
3_MACS_peak_436_lociStitched	chr1	26436753	26453851	3	9304	22890.8024	650	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	PDIK1L	0.9659	650	1
4_MACS_peak_27089_lociStitched	chr8	134214663	134232772	4	9354	22522.1633	651	1	WISP1		WISP1	WISP1	0.6023	651	1
2_MACS_peak_1686_lociStitched	chr1	154369405	154380883	2	9632	20397.5538	652	1	IL6R		IL6R	IL6R	0.4103	652	1
3_MACS_peak_11254_lociStitched	chr17	42286866	42300080	3	7517	32133.8052	653	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	UBTF	1.5959	653	1
1_MACS_peak_26998_lociStitched	chr8	126441107	126448747	1	7641	31512.708	656	1	TRIB1		TRIB1	TRIB1	1.8191	656	1
1_MACS_peak_25449_lociStitched	chr7	104650840	104659079	1	8240	28716.2106	657	1	MLL5,LOC100216545		MLL5	MLL5	0.3697	657	1
2_MACS_peak_16594_lociStitched	chr20	42306889	42318678	2	8578	26784.608	658	1	MYBL2	GTSF1L	MYBL2	MYBL2	0.6489	658	1
4_MACS_peak_8227_lociStitched	chr14	105526592	105542954	4	9776	18217.4508	659	1	GPR132	CDCA4	GPR132	CDCA4	0.7107	659	1
2_MACS_peak_13707_lociStitched	chr19	49313004	49322650	2	9184	22793.498	660	1	BCAT2,HSD17B14	PLEKHA4	BCAT2	BCAT2	0.6445	660	1
3_MACS_peak_25391_lociStitched	chr7	101944979	101955201	3	9235	22427.068	661	1	SH2B2	MIR4285,SPDYE6	MIR4285	MIR4285	1.844	661	1
2_MACS_peak_13695_lociStitched	chr19	49135609	49150676	2	9347	21568.4105	662	1	SEC1,DBP,CA11	SPACA4,SPHK2,FUT2,FAM83E,RPL18,NTN5	SEC1	SPHK2	0.9999	662	1
2_MACS_peak_23424_lociStitched	chr6	44223591	44234275	2	8788	25200.3508	663	1	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	HSP90AB1	0.9887	663	1
2_MACS_peak_26627_lociStitched	chr8	81003585	81017322	2	9612	19262.0214	665	1	TPD52	TPD52	TPD52	TPD52	0.5448	665	1
1_MACS_peak_17206_lociStitched	chr21	44580576	44588248	1	7673	30717.9208	666	1		CRYAA	CRYAA	CRYAA	1.551	666	1
3_MACS_peak_14752_lociStitched	chr2	74424920	74441005	3	9739	17714.4105	671	1	MTHFD2	BOLA3,MOBKL1B	MTHFD2	MTHFD2	0.7077	671	1
2_MACS_peak_18880_lociStitched	chr3	111392593	111403979	2	9595	18980.462	672	1	PLCXD2	PHLDB2	PLCXD2	PLCXD2	0.1636	672	1
3_MACS_peak_21225_lociStitched	chr5	1511039	1524963	3	8990	23371.434	673	1	LPCAT1		LPCAT1	LPCAT1	0.6771	673	1
3_MACS_peak_20143_lociStitched	chr4	54553729	54572884	3	9208	21857.7705	674	1			LNX1	LNX1	NONE	674	1
2_MACS_peak_22239_lociStitched	chr5	138720073	138730237	2	9363	20671.5432	675	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	1.6976	675	1
5_MACS_peak_12614_lociStitched	chr19	1258508	1277213	5	9309	20973.9165	676	1	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	CIRBP	0.8541	676	1
3_MACS_peak_1990_lociStitched	chr1	171219164	171229224	3	9021	22835.194	678	1	FMO1		FMO1	FMO1	0.5799	678	1
2_MACS_peak_29438_lociStitched	chrX	131613466	131625466	2	9486	19322.4	679	1	MBNL3	MBNL3	MBNL3	MBNL3	0.1934	679	1
1_MACS_peak_1857_lociStitched	chr1	160676389	160685264	1	8876	23707.7875	680	1	CD48	SLAMF7	CD48	CD48	1.21	680	1
3_MACS_peak_6014_lociStitched	chr12	56509150	56523907	3	9131	21822.6516	681	1	RPL41,ZC3H10,ESYT1	ERBB3,PA2G4,MYL6B,MYL6	ZC3H10	MYL6B	1.2949	681	1
4_MACS_peak_579_lociStitched	chr1	32468824	32485724	4	9121	21790.86	682	1	KHDRBS1		KHDRBS1	KHDRBS1	0.409	682	1
2_MACS_peak_14391_lociStitched	chr2	43558051	43570926	2	9452	19074.3125	684	1	THADA		LOC100129726	LOC100129726	1.8489	684	1
2_MACS_peak_1654_lociStitched	chr1	153308849	153320027	2	7892	28692.8082	686	1	PGLYRP4	S100A9,PGLYRP3,S100A12,S100A8	PGLYRP4	PGLYRP4	1.1033	686	1
2_MACS_peak_11193_lociStitched	chr17	40728391	40740023	2	8342	26381.376	687	1	PSMC3IP,FAM134C	NAGLU,HSD17B1,COASY,MLX,TUBG1	PSMC3IP	PSMC3IP	1.7781	687	1
4_MACS_peak_86_lociStitched	chr1	6660245	6675171	4	9223	20618.7764	688	1	PHF13,KLHL21	TAS1R1,ZBTB48,THAP3,NOL9	KLHL21	KLHL21	0.5995	688	1
3_MACS_peak_24163_lociStitched	chr6	141472874	141486962	3	9330	19758.42	689	1			NMBR	NMBR	NONE	689	1
1_MACS_peak_24647_lociStitched	chr7	26191103	26198818	1	7716	29185.845	692	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	1.6071	692	1
2_MACS_peak_10565_lociStitched	chr17	4842167	4855259	2	8358	25962.7452	693	1	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.6954	693	1
1_MACS_peak_18133_lociStitched	chr3	14159362	14168124	1	8763	23440.9786	694	1	TMEM43,CHCHD4		CHCHD4	CHCHD4	1.0754	694	1
1_MACS_peak_21184_lociStitched	chr5	217232	225466	1	8235	26331.5086	696	1	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	LRRC14B	1.54	696	1
2_MACS_peak_25944_lociStitched	chr7	156802055	156811062	2	8517	24483.7281	699	1	MNX1		MNX1	MNX1	0.7718	699	1
2_MACS_peak_20523_lociStitched	chr4	103532621	103543251	2	9398	18112.457	700	1	NFKB1		NFKB1	NFKB1	0.4129	700	1
1_MACS_peak_20650_lociStitched	chr4	121668344	121675490	1	7147	31046.5116	702	1	PRDM5		PRDM5	PRDM5	0.4952	702	1
3_MACS_peak_16835_lociStitched	chr20	55963891	55975523	3	8810	22541.6528	703	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.8629	703	1
4_MACS_peak_22670_lociStitched	chr5	180228797	180248973	4	9400	17724.616	706	1	MGAT1	LOC729678,ZFP62	MGAT1	LOC729678	0.6136	706	1
2_MACS_peak_26186_lociStitched	chr8	26428127	26437512	2	8258	25657.6515	707	1	DPYSL2		DPYSL2	DPYSL2	0.2379	707	1
3_MACS_peak_462_lociStitched	chr1	27152519	27167512	3	9458	17101.0158	708	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	SFN	1.323	708	1
2_MACS_peak_8859_lociStitched	chr15	72518058	72530738	2	9089	20204.312	709	1	PKM2	GRAMD2,PARP6	PKM2	PKM2	0.5269	709	1
3_MACS_peak_16010_lociStitched	chr2	232534738	232552815	3	8337	25105.3376	711	1		PTMA,MIR1244-1	PTMA	PTMA	1.9987	711	1
4_MACS_peak_846_lociStitched	chr1	45264679	45286389	4	9420	17203.004	712	1	PLK3,BTBD19,TCTEX1D4,PTCH2	RPS8,SNORD55,SNORD46,SNORD38A,SNORD38B,BEST4,PTCH2	BTBD19	SNORD38B	0.962	712	1
4_MACS_peak_11443_lociStitched	chr17	49020349	49038586	4	9190	19154.3211	713	1			TOB1	TOB1	NONE	713	1
3_MACS_peak_9844_lociStitched	chr16	30193278	30206277	3	7714	28094.7387	715	1	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,BOLA2B		CORO1A	CORO1A	1.6542	715	1
1_MACS_peak_20546_lociStitched	chr4	106552020	106560490	1	8471	23998.051	716	1	ARHGEF38		INTS12	INTS12	NONE	716	1
1_MACS_peak_104_lociStitched	chr1	7461883	7471145	1	9263	18293.3762	718	1	CAMTA1		VAMP3	VAMP3	NONE	718	1
1_MACS_peak_4499_lociStitched	chr11	60604206	60613347	1	9142	19305.792	719	1	CCDC86	ZP1,GPR44	CCDC86	CCDC86	1.0403	719	1
1_MACS_peak_14844_lociStitched	chr2	86219654	86228519	1	8866	21340.7145	720	1		LOC90784	LOC90784	LOC90784	0.0912	720	1
1_MACS_peak_26570_lociStitched	chr8	72267383	72276268	1	8886	21181.84	721	1	EYA1		EYA1	EYA1	0.1788	721	1
4_MACS_peak_28336_lociStitched	chr9	132081298	132099741	4	8540	23470.5618	722	1	C9orf106		C9orf106	C9orf106	1.2495	722	1
3_MACS_peak_16999_lociStitched	chr21	19645086	19659109	3	9378	16955.2093	723	1	TMPRSS15	CHODL	CHODL	CHODL	0.0866	723	1
2_MACS_peak_5484_lociStitched	chr12	9573431	9584441	2	8594	22980.072	725	1	DDX12		DDX12	DDX12	0.9822	725	1
4_MACS_peak_28349_lociStitched	chr9	132340395	132356154	4	9257	17848.6434	729	1		METTL11A,C9orf50,ASB6	C9orf50	C9orf50	0.5325	729	1
2_MACS_peak_25733_lociStitched	chr7	134670684	134682796	2	9094	19229.0112	730	1	AGBL3		AGBL3	AGBL3	0.1874	730	1
1_MACS_peak_2523_lociStitched	chr1	218336051	218344908	1	8858	21028.2894	731	1			RRP15	RRP15	NONE	731	1
3_MACS_peak_6032_lociStitched	chr12	57021997	57031469	3	8466	23604.224	732	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	1.2265	732	1
4_MACS_peak_8832_lociStitched	chr15	70387356	70396489	4	8941	20216.8088	735	1	TLE3	MIR629	TLE3	TLE3	0.3978	735	1
2_MACS_peak_27902_lociStitched	chr9	98267350	98279673	2	8424	23684.806	736	1	PTCH1		PTCH1	PTCH1	0.5409	736	1
2_MACS_peak_15493_lociStitched	chr2	175470043	175482136	2	9113	18750.1965	737	1	WIPF1		WIPF1	WIPF1	0.5033	737	1
3_MACS_peak_1609_lociStitched	chr1	150945411	150955851	3	8778	21126.384	739	1	ANXA9,LASS2	SETDB1,PRUNE,FAM63A	LASS2	LASS2	0.9705	739	1
1_MACS_peak_15361_lociStitched	chr2	158294763	158302780	1	8018	25765.0346	740	1	CYTIP		CYTIP	CYTIP	0.733	740	1
2_MACS_peak_8351_lociStitched	chr15	31615155	31622512	2	7306	29080.7496	742	1	KLF13		KLF13	KLF13	1.138	742	1
1_MACS_peak_6393_lociStitched	chr12	102870413	102879545	1	9133	18159.8952	744	1	IGF1		IGF1	IGF1	0.2689	744	1
1_MACS_peak_13423_lociStitched	chr19	40166180	40173627	1	7448	28335.835	747	1	LGALS17A	LOC100129935,LGALS16,LGALS14	LGALS17A	LGALS17A	1.7761	747	1
1_MACS_peak_3232_lociStitched	chr10	45467916	45476953	1	9038	18794.2489	748	1	RASSF4,C10orf10	ZNF22,LOC220980,C10orf25	C10orf10	C10orf10	1.5359	748	1
3_MACS_peak_24413_lociStitched	chr7	2438576	2448189	3	8720	21026.5149	749	1	CHST12	EIF3B	CHST12	CHST12	0.6361	749	1
2_MACS_peak_16113_lociStitched	chr2	241499026	241509722	2	9033	18570.3952	750	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	RNPEPL1	1.0773	750	1
1_MACS_peak_10345_lociStitched	chr16	85477778	85484684	1	6907	30411.9522	751	1			KIAA0182	KIAA0182	0.4451	751	1
3_MACS_peak_11897_lociStitched	chr17	78226265	78238465	3	8857	19888.44	752	1	SLC26A11,RNF213	SGSH	RNF213	SGSH	0.2695	752	1
2_MACS_peak_4648_lociStitched	chr11	65336299	65345861	2	9158	17378.935	753	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	1.4885	753	1
