#KMS11_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS11_H3K27ac_ROSE/KMS11_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS11_jia.bam
#Using cutoff of 16929.225 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isStretch
2_MACS_peak_15844_lociStitched	chr2	213673862	213682056	2	7963	13022.7242	919	1
2_MACS_peak_10939_lociStitched	chr17	29640283	29649293	2	7963	10127.24	920	1
2_MACS_peak_1058_lociStitched	chr1	67389979	67401492	2	7962	14606.5431	921	1
2_MACS_peak_379_lociStitched	chr1	24710390	24719465	2	7959	11791.1475	922	1
4_MACS_peak_20069_lociStitched	chr4	40302597	40312237	4	7959	11315.432	923	1
4_MACS_peak_14658_lociStitched	chr2	68638520	68656285	4	7955	11263.01	924	1
2_MACS_peak_17482_lociStitched	chr22	24996901	25005862	2	7954	21129.1419	925	1
3_MACS_peak_2903_lociStitched	chr10	5930590	5947869	3	7954	15754.9922	926	1
5_MACS_peak_17901_lociStitched	chr22	45105613	45120664	5	7945	7072.4649	927	1
2_MACS_peak_27817_lociStitched	chr9	93677372	93690151	2	7941	23521.0274	928	1
2_MACS_peak_4083_lociStitched	chr11	2792848	2801245	2	7940	17474.157	929	1
4_MACS_peak_14460_lociStitched	chr2	48660455	48677566	4	7938	11657.7243	930	1
1_MACS_peak_27945_lociStitched	chr9	100858190	100866115	1	7926	12029.3575	931	1
3_MACS_peak_7332_lociStitched	chr14	21566289	21578798	3	7924	10666.4243	932	1
1_MACS_peak_23194_lociStitched	chr6	32934866	32942788	1	7923	42934.0712	933	1
3_MACS_peak_27684_lociStitched	chr9	77692167	77704488	3	7917	16808.3082	934	1
1_MACS_peak_3145_lociStitched	chr10	30989339	30997249	1	7911	32639.824	935	1
2_MACS_peak_1351_lociStitched	chr1	112134811	112148092	2	7910	8332.4994	936	1
3_MACS_peak_21550_lociStitched	chr5	54031463	54049912	3	7909	20830.7659	937	1
2_MACS_peak_1748_lociStitched	chr1	155434436	155443594	2	7905	16614.4436	938	1
4_MACS_peak_29589_lociStitched	chrX	153706444	153724674	4	7901	23250.542	939	1
1_MACS_peak_18167_lociStitched	chr3	16877430	16885328	1	7899	13806.4938	940	1
2_MACS_peak_20785_lociStitched	chr4	140215864	140224668	2	7898	24638.8744	941	1
2_MACS_peak_1654_lociStitched	chr1	153308849	153320027	2	7892	28692.8082	942	1
1_MACS_peak_8439_lociStitched	chr15	40615279	40623156	1	7878	18486.5313	943	1
2_MACS_peak_29582_lociStitched	chrX	153615502	153628769	2	7877	37492.542	944	1
2_MACS_peak_19486_lociStitched	chr3	177068655	177079507	2	7865	20215.1056	945	1
2_MACS_peak_21223_lociStitched	chr5	1488618	1501648	2	7863	20193.894	946	1
4_MACS_peak_28986_lociStitched	chrX	54434664	54443494	4	7860	6722.279	947	1
2_MACS_peak_2607_lociStitched	chr1	226124104	226133728	2	7857	33558.888	948	1
2_MACS_peak_13397_lociStitched	chr19	39338073	39348893	2	7854	30900.838	949	1
2_MACS_peak_24869_lociStitched	chr7	47514344	47522875	2	7852	22193.3965	950	1
3_MACS_peak_10023_lociStitched	chr16	57634007	57645127	3	7852	11909.52	951	1
2_MACS_peak_23257_lociStitched	chr6	35264746	35272769	2	7849	15398.5439	952	1
3_MACS_peak_28053_lociStitched	chr9	112674878	112683246	3	7846	22237.1232	953	1
3_MACS_peak_19064_lociStitched	chr3	128900678	128915636	3	7841	17509.8348	954	1
2_MACS_peak_16677_lociStitched	chr20	45173158	45185225	2	7840	12559.3336	955	1
1_MACS_peak_12307_lociStitched	chr18	46472358	46480196	1	7839	25808.9664	956	1
3_MACS_peak_16433_lociStitched	chr20	32307313	32322633	3	7838	16704.928	957	1
2_MACS_peak_17136_lociStitched	chr21	37906392	37918001	2	7833	14038.7637	958	1
1_MACS_peak_9160_lociStitched	chr15	90612704	90620529	1	7826	17023.2875	959	1
3_MACS_peak_9582_lociStitched	chr16	12181244	12194482	3	7826	15562.5928	960	1
2_MACS_peak_7122_lociStitched	chr13	78486840	78494818	2	7808	10099.3502	961	1
2_MACS_peak_29466_lociStitched	chrX	135207756	135215703	2	7802	19296.1107	962	1
2_MACS_peak_7303_lociStitched	chr13	115039685	115048905	2	7800	24897.688	963	1
5_MACS_peak_10299_lociStitched	chr16	81762977	81786548	5	7800	9817.3215	964	1
4_MACS_peak_2391_lociStitched	chr1	206858034	206877850	4	7796	15131.4976	965	1
1_MACS_peak_18205_lociStitched	chr3	23846851	23854641	1	7791	16955.714	966	1
2_MACS_peak_17513_lociStitched	chr22	27100559	27108398	2	7790	10905.6168	967	1
3_MACS_peak_23403_lociStitched	chr6	43671996	43685273	3	7789	12301.1405	968	1
1_MACS_peak_5351_lociStitched	chr12	1637748	1645532	1	7785	43187.1888	969	1
2_MACS_peak_2651_lociStitched	chr1	228268698	228279371	2	7785	17549.6139	970	1
2_MACS_peak_22305_lociStitched	chr5	142495048	142502931	2	7770	14481.8593	971	1
3_MACS_peak_3959_lociStitched	chr10	126376950	126391625	3	7759	7460.77	972	1
3_MACS_peak_28813_lociStitched	chrX	39709204	39720865	3	7752	16797.6705	973	1
5_MACS_peak_11005_lociStitched	chr17	34409594	34424047	5	7744	9537.5347	974	1
3_MACS_peak_23419_lociStitched	chr6	44185774	44194355	3	7743	11885.5431	975	1
2_MACS_peak_20978_lociStitched	chr4	166960580	166968689	2	7741	17117.2881	976	1
2_MACS_peak_12679_lociStitched	chr19	2468774	2480202	2	7725	19461.884	977	1
4_MACS_peak_14487_lociStitched	chr2	54279421	54292132	4	7723	10350.5673	978	1
5_MACS_peak_4643_lociStitched	chr11	65307164	65326481	5	7717	9608.2758	979	1
1_MACS_peak_24647_lociStitched	chr7	26191103	26198818	1	7716	29185.845	980	1
2_MACS_peak_2059_lociStitched	chr1	179048409	179058961	2	7715	33457.2264	981	1
3_MACS_peak_9844_lociStitched	chr16	30193278	30206277	3	7714	28094.7387	982	1
1_MACS_peak_27877_lociStitched	chr9	96027210	96034912	1	7703	35295.9554	983	1
1_MACS_peak_20593_lociStitched	chr4	111113199	111120897	1	7699	38664.7446	984	1
4_MACS_peak_17940_lociStitched	chr22	46932994	46946664	4	7699	10203.288	985	1
1_MACS_peak_23408_lociStitched	chr6	43737186	43744873	1	7688	23183.2233	986	1
2_MACS_peak_8660_lociStitched	chr15	58584125	58592188	2	7687	7317.1725	987	1
1_MACS_peak_8470_lociStitched	chr15	41303316	41310995	1	7680	10088.6702	988	1
1_MACS_peak_17206_lociStitched	chr21	44580576	44588248	1	7673	30717.9208	989	1
4_MACS_peak_28370_lociStitched	chr9	132770680	132789491	4	7673	10761.7731	990	1
2_MACS_peak_12296_lociStitched	chr18	46301317	46313611	2	7672	16505.9244	991	1
3_MACS_peak_16206_lociStitched	chr20	4140080	4153453	3	7670	12035.7	992	1
4_MACS_peak_3837_lociStitched	chr10	112616931	112632854	4	7666	8375.498	993	1
1_MACS_peak_21097_lociStitched	chr4	185301215	185308868	1	7654	48445.0206	994	1
3_MACS_peak_13006_lociStitched	chr19	13043317	13057869	3	7647	22380.976	995	1
3_MACS_peak_2600_lociStitched	chr1	226034917	226045070	3	7643	10910.4138	996	1
1_MACS_peak_26998_lociStitched	chr8	126441107	126448747	1	7641	31512.708	997	1
1_MACS_peak_10152_lociStitched	chr16	68810409	68818049	1	7641	14839.936	998	1
1_MACS_peak_16858_lociStitched	chr20	57463272	57470910	1	7639	22288.4478	999	1
2_MACS_peak_2587_lociStitched	chr1	224926928	224936192	2	7639	12279.432	1000	1
1_MACS_peak_21206_lociStitched	chr5	1004199	1011836	1	7638	22001.4333	1001	1
1_MACS_peak_6996_lociStitched	chr13	49549157	49556794	1	7638	14339.2312	1002	1
3_MACS_peak_15641_lociStitched	chr2	191877702	191886791	3	7637	18338.8753	1003	1
3_MACS_peak_9281_lociStitched	chr15	101458350	101472946	3	7637	13042.9856	1004	1
3_MACS_peak_15098_lociStitched	chr2	112192917	112201578	3	7635	7743.8001	1005	1
4_MACS_peak_14895_lociStitched	chr2	88899026	88908432	4	7626	11116.0108	1006	1
2_MACS_peak_8606_lociStitched	chr15	52620521	52630958	2	7623	10997.4669	1007	1
3_MACS_peak_10207_lociStitched	chr16	71877300	71888675	3	7619	11779.95	1008	1
4_MACS_peak_9605_lociStitched	chr16	14486529	14502354	4	7618	11756.3925	1009	1
4_MACS_peak_14847_lociStitched	chr2	86290691	86308073	4	7616	7688.0586	1010	1
2_MACS_peak_13579_lociStitched	chr19	45633607	45643586	2	7609	20985.837	1011	1
2_MACS_peak_9759_lociStitched	chr16	27209072	27218373	2	7604	20957.0132	1012	1
1_MACS_peak_3231_lociStitched	chr10	45453879	45461475	1	7597	17950.1076	1013	1
3_MACS_peak_3016_lociStitched	chr10	15854052	15864675	3	7592	7431.8508	1014	1
2_MACS_peak_27819_lociStitched	chr9	93696438	93708268	2	7589	16682.666	1015	1
1_MACS_peak_5099_lociStitched	chr11	115089243	115096830	1	7588	15478.2387	1016	1
2_MACS_peak_10395_lociStitched	chr16	88846097	88857802	2	7585	34680.7445	1017	1
2_MACS_peak_20648_lociStitched	chr4	121638684	121651387	2	7578	17732.1177	1018	1
2_MACS_peak_28322_lociStitched	chr9	131782184	131790655	2	7561	21568.8602	1019	1
2_MACS_peak_10986_lociStitched	chr17	33406218	33417110	2	7557	20054.3504	1020	1
2_MACS_peak_28134_lociStitched	chr9	117968716	117976772	2	7555	10738.648	1021	1
2_MACS_peak_22625_lociStitched	chr5	176852394	176860168	2	7551	18457.8082	1022	1
2_MACS_peak_13090_lociStitched	chr19	16264010	16273239	2	7540	9263.1473	1023	1
3_MACS_peak_16798_lociStitched	chr20	52481576	52490417	3	7539	13847.6583	1024	1
4_MACS_peak_22435_lociStitched	chr5	156305825	156321443	4	7534	8974.1028	1025	1
1_MACS_peak_20272_lociStitched	chr4	74676970	74684501	1	7532	20484.32	1026	1
4_MACS_peak_15037_lociStitched	chr2	107137881	107154648	4	7520	9587.3706	1027	1
3_MACS_peak_13759_lociStitched	chr19	50369672	50382254	3	7518	26334.126	1028	1
3_MACS_peak_11254_lociStitched	chr17	42286866	42300080	3	7517	32133.8052	1029	1
1_MACS_peak_26737_lociStitched	chr8	95969946	95977461	1	7516	22539.7395	1030	1
2_MACS_peak_2194_lociStitched	chr1	192542152	192549812	2	7515	9876.038	1031	1
3_MACS_peak_10971_lociStitched	chr17	32626317	32641945	3	7507	11384.998	1032	1
1_MACS_peak_3326_lociStitched	chr10	63656926	63664426	1	7501	10272	1033	1
2_MACS_peak_2790_lociStitched	chr1	243749806	243761240	2	7500	13811.1286	1034	1
2_MACS_peak_6399_lociStitched	chr12	104318671	104326959	2	7499	19035.8784	1035	1
5_MACS_peak_22618_lociStitched	chr5	176777927	176798576	5	7493	10053.9981	1036	1
1_MACS_peak_24151_lociStitched	chr6	139690381	139697871	1	7491	18432.89	1037	1
2_MACS_peak_29342_lociStitched	chrX	118887369	118897857	2	7487	17372.3232	1038	1
2_MACS_peak_5763_lociStitched	chr12	41154216	41166784	2	7487	14005.7792	1039	1
2_MACS_peak_15865_lociStitched	chr2	216694391	216707832	2	7486	15235.3735	1040	1
2_MACS_peak_6426_lociStitched	chr12	105618223	105630669	2	7484	9112.9612	1041	1
1_MACS_peak_12151_lociStitched	chr18	20711740	20719220	1	7481	22511.808	1042	1
2_MACS_peak_23014_lociStitched	chr6	26532206	26539752	2	7479	13516.3952	1043	1
3_MACS_peak_12002_lociStitched	chr18	2316358	2328818	3	7479	9160.592	1044	1
1_MACS_peak_24928_lociStitched	chr7	55597558	55605033	1	7476	20172.7825	1045	1
3_MACS_peak_10142_lociStitched	chr16	68412289	68420066	3	7467	11985.9124	1046	1
2_MACS_peak_750_lociStitched	chr1	41127253	41134787	2	7466	15269.9112	1047	1
2_MACS_peak_3573_lociStitched	chr10	90143153	90152616	2	7462	14775.5282	1048	1
2_MACS_peak_25409_lociStitched	chr7	102147636	102158339	2	7460	7010.465	1049	1
1_MACS_peak_3729_lociStitched	chr10	103873534	103880991	1	7458	13702.9832	1050	1
3_MACS_peak_6346_lociStitched	chr12	96791002	96802416	3	7457	13648.8612	1051	1
2_MACS_peak_121_lociStitched	chr1	8760574	8773878	2	7451	13809.552	1052	1
2_MACS_peak_3829_lociStitched	chr10	112216842	112225974	2	7449	9944.748	1053	1
1_MACS_peak_13423_lociStitched	chr19	40166180	40173627	1	7448	28335.835	1054	1
4_MACS_peak_2196_lociStitched	chr1	192564108	192579124	4	7443	7987.0104	1055	1
3_MACS_peak_23203_lociStitched	chr6	33279303	33291767	3	7428	16801.472	1056	1
2_MACS_peak_16445_lociStitched	chr20	32445041	32452632	2	7427	18943.3405	1057	1
3_MACS_peak_10515_lociStitched	chr17	2156828	2171051	3	7421	15315.3264	1058	1
3_MACS_peak_12527_lociStitched	chr18	72195282	72210808	3	7421	12619.5328	1059	1
3_MACS_peak_9761_lociStitched	chr16	27236033	27246513	3	7410	18201.664	1060	1
2_MACS_peak_26150_lociStitched	chr8	23074649	23083683	2	7405	11953.7888	1061	1
2_MACS_peak_23503_lociStitched	chr6	52527535	52536451	2	7399	14731.9068	1062	1
3_MACS_peak_19782_lociStitched	chr4	1712694	1725273	3	7395	18584.2146	1063	1
3_MACS_peak_25982_lociStitched	chr8	2029464	2040088	3	7393	9758.144	1064	1
1_MACS_peak_14904_lociStitched	chr2	89049420	89056811	1	7392	19300.8574	1065	1
3_MACS_peak_17952_lociStitched	chr22	47788614	47798139	3	7379	9153.525	1066	1
3_MACS_peak_10475_lociStitched	chr17	1293779	1304500	3	7378	18543.0416	1067	1
2_MACS_peak_4075_lociStitched	chr11	2479958	2489382	2	7371	14759.8688	1068	1
2_MACS_peak_18528_lociStitched	chr3	52231439	52240903	2	7371	12729.08	1069	1
3_MACS_peak_9873_lociStitched	chr16	30661260	30673092	3	7369	23841.48	1070	1
3_MACS_peak_16569_lociStitched	chr20	39631010	39642705	3	7364	15106.4315	1071	1
1_MACS_peak_2273_lociStitched	chr1	200985645	200992995	1	7351	18790.275	1072	1
2_MACS_peak_24800_lociStitched	chr7	43622593	43632009	2	7346	14896.112	1073	1
5_MACS_peak_27215_lociStitched	chr8	146010515	146030688	5	7345	11278.7243	1074	1
2_MACS_peak_23609_lociStitched	chr6	74286678	74297054	2	7343	17675.516	1075	1
4_MACS_peak_26961_lociStitched	chr8	124541952	124560983	4	7343	13662.3549	1076	1
2_MACS_peak_16051_lociStitched	chr2	236402108	236412292	2	7340	13915.4176	1077	1
2_MACS_peak_12832_lociStitched	chr19	7400513	7410506	2	7335	15591.0786	1078	1
3_MACS_peak_26058_lociStitched	chr8	11387560	11396476	3	7334	6637.962	1079	1
2_MACS_peak_22483_lociStitched	chr5	160169208	160177355	2	7328	9575.1691	1080	1
3_MACS_peak_7939_lociStitched	chr14	81856359	81869196	3	7328	9129.6744	1081	1
1_MACS_peak_25224_lociStitched	chr7	90557605	90564930	1	7326	19552.6225	1082	1
1_MACS_peak_2986_lociStitched	chr10	13758874	13766199	1	7326	15895.9825	1083	1
2_MACS_peak_16879_lociStitched	chr20	58976457	58983781	2	7325	16789.5376	1084	1
2_MACS_peak_15980_lociStitched	chr2	231305591	231314600	2	7323	7996.3884	1085	1
1_MACS_peak_19364_lociStitched	chr3	160116256	160123576	1	7321	19388.484	1086	1
4_MACS_peak_32_lociStitched	chr1	1534834	1552134	4	7312	12703.39	1087	1
1_MACS_peak_20290_lociStitched	chr4	76023011	76030317	1	7307	34226.4182	1088	1
1_MACS_peak_8498_lociStitched	chr15	42894277	42901583	1	7307	12955.7298	1089	1
2_MACS_peak_8351_lociStitched	chr15	31615155	31622512	2	7306	29080.7496	1090	1
3_MACS_peak_21277_lociStitched	chr5	6721465	6739051	3	7301	9380.3724	1091	1
3_MACS_peak_10366_lociStitched	chr16	87415745	87427129	3	7293	13216.824	1092	1
3_MACS_peak_13734_lociStitched	chr19	49954071	49963474	3	7290	26119.6534	1093	1
3_MACS_peak_2691_lociStitched	chr1	230239132	230249528	3	7285	9473.8748	1094	1
1_MACS_peak_19150_lociStitched	chr3	135910224	135917503	1	7280	20611.9443	1095	1
2_MACS_peak_3140_lociStitched	chr10	30716128	30727876	2	7280	13211.8008	1096	1
4_MACS_peak_17844_lociStitched	chr22	42564552	42580568	4	7279	6207.8016	1097	1
2_MACS_peak_10884_lociStitched	chr17	27046032	27056381	2	7271	22944.7679	1098	1
3_MACS_peak_29423_lociStitched	chrX	129298619	129309060	3	7269	13956.4847	1099	1
3_MACS_peak_28257_lociStitched	chr9	130149808	130160681	3	7267	14972.121	1100	1
3_MACS_peak_21321_lociStitched	chr5	13305875	13317070	3	7264	13503.409	1101	1
4_MACS_peak_9852_lociStitched	chr16	30379477	30394383	4	7263	12968.22	1102	1
4_MACS_peak_26061_lociStitched	chr8	11414570	11430151	4	7258	9752.1479	1103	1
2_MACS_peak_15608_lociStitched	chr2	188726957	188735982	2	7257	19129.39	1104	1
2_MACS_peak_23759_lociStitched	chr6	97258665	97266337	2	7255	9656.7464	1105	1
2_MACS_peak_15634_lociStitched	chr2	191323358	191335350	2	7255	11562.6864	1106	1
4_MACS_peak_25579_lociStitched	chr7	120627865	120638934	4	7252	5140.4436	1107	1
2_MACS_peak_11498_lociStitched	chr17	55676219	55684959	2	7251	17314.814	1108	1
2_MACS_peak_28103_lociStitched	chr9	116278832	116287523	2	7242	13252.0368	1109	1
2_MACS_peak_8034_lociStitched	chr14	93193749	93205319	2	7242	11837.267	1110	1
4_MACS_peak_22847_lociStitched	chr6	11846564	11862165	4	7240	7965.8706	1111	1
4_MACS_peak_15255_lociStitched	chr2	134877001	134896012	4	7240	9207.0273	1112	1
1_MACS_peak_5759_lociStitched	chr12	40009516	40016753	1	7238	11786.1782	1113	1
1_MACS_peak_11202_lociStitched	chr17	40855386	40862620	1	7235	17262.4942	1114	1
2_MACS_peak_9917_lociStitched	chr16	32624839	32633377	2	7230	15499.0314	1115	1
1_MACS_peak_5382_lociStitched	chr12	4223734	4230961	1	7228	38014.7427	1116	1
1_MACS_peak_4347_lociStitched	chr11	33672817	33680041	1	7225	20690.9808	1117	1
3_MACS_peak_10306_lociStitched	chr16	81841569	81857537	3	7223	15750.8352	1118	1
3_MACS_peak_23584_lociStitched	chr6	70590389	70605462	3	7222	9467.3513	1119	1
1_MACS_peak_16743_lociStitched	chr20	48499037	48506256	1	7220	20971.195	1120	1
2_MACS_peak_13204_lociStitched	chr19	19173734	19180954	2	7212	16160.526	1121	1
2_MACS_peak_14086_lociStitched	chr2	13659951	13672832	2	7207	22181.082	1122	1
3_MACS_peak_21243_lociStitched	chr5	2751879	2763348	3	7206	10576.7118	1123	1
4_MACS_peak_4834_lociStitched	chr11	72523427	72540402	4	7203	13420.435	1124	1
4_MACS_peak_499_lociStitched	chr1	28195231	28205004	4	7200	7259.3844	1125	1
3_MACS_peak_8245_lociStitched	chr14	105947176	105958568	3	7192	18084.8	1126	1
2_MACS_peak_3062_lociStitched	chr10	22624181	22634121	2	7191	13464.724	1127	1
2_MACS_peak_28427_lociStitched	chr9	136016159	136025607	2	7189	14510.2384	1128	1
4_MACS_peak_11106_lociStitched	chr17	38251775	38260848	4	7187	11839.3577	1129	1
3_MACS_peak_21406_lociStitched	chr5	32206300	32219605	3	7184	17251.263	1130	1
2_MACS_peak_21148_lociStitched	chr4	186505965	186514678	2	7182	14230.0716	1131	1
1_MACS_peak_14545_lociStitched	chr2	60776076	60783254	1	7179	12138.7158	1132	1
1_MACS_peak_16232_lociStitched	chr20	6079180	6086356	1	7177	10666.4064	1133	1
2_MACS_peak_20733_lociStitched	chr4	129723642	129734739	2	7169	35729.0109	1134	1
3_MACS_peak_2280_lociStitched	chr1	201471108	201482415	3	7169	14870.9664	1135	1
3_MACS_peak_8445_lociStitched	chr15	40834335	40843880	3	7162	7094.7985	1136	1
2_MACS_peak_5204_lociStitched	chr11	122930785	122941362	2	7159	15339.8231	1137	1
3_MACS_peak_198_lociStitched	chr1	12217354	12228518	3	7157	15017.8128	1138	1
3_MACS_peak_4195_lociStitched	chr11	12260830	12271890	3	7154	8407.812	1139	1
3_MACS_peak_10891_lociStitched	chr17	27219340	27230613	3	7153	15485.7201	1140	1
1_MACS_peak_20650_lociStitched	chr4	121668344	121675490	1	7147	31046.5116	1141	1
1_MACS_peak_27407_lociStitched	chr9	22238244	22245384	1	7141	8030.358	1142	1
3_MACS_peak_26532_lociStitched	chr8	67829946	67841535	3	7141	14745.8436	1143	1
1_MACS_peak_9920_lociStitched	chr16	33383723	33390857	1	7135	16381.8042	1144	1
2_MACS_peak_21640_lociStitched	chr5	61984866	61997249	2	7134	15089.9238	1145	1
4_MACS_peak_13149_lociStitched	chr19	17852934	17867586	4	7134	9942.8472	1146	1
3_MACS_peak_2037_lociStitched	chr1	176659303	176670997	3	7133	11497.5408	1147	1
4_MACS_peak_10673_lociStitched	chr17	9914068	9930589	4	7129	9863.037	1148	1
3_MACS_peak_9488_lociStitched	chr16	4985979	4996152	3	7126	6701.9724	1149	1
3_MACS_peak_366_lociStitched	chr1	24281192	24292465	3	7121	15145.2755	1150	1
2_MACS_peak_6312_lociStitched	chr12	94541422	94553460	2	7121	13484.9676	1151	1
1_MACS_peak_18549_lociStitched	chr3	52738431	52745550	1	7120	14201.6931	1152	1
1_MACS_peak_16294_lociStitched	chr20	17945918	17953037	1	7120	12635.5131	1153	1
1_MACS_peak_8613_lociStitched	chr15	52753840	52760958	1	7119	24055.281	1154	1
3_MACS_peak_28203_lociStitched	chr9	126978378	126986844	3	7113	7456.0062	1155	1
3_MACS_peak_13343_lociStitched	chr19	36230813	36240261	3	7109	15401.1848	1156	1
4_MACS_peak_21013_lociStitched	chr4	174164406	174177192	4	7109	6078.4644	1157	1
2_MACS_peak_2016_lociStitched	chr1	174127255	174137320	2	7101	14868.018	1158	1
1_MACS_peak_28126_lociStitched	chr9	117349074	117356173	1	7100	18245.8498	1159	1
2_MACS_peak_5692_lociStitched	chr12	31225465	31234555	2	7096	16997.391	1160	1
2_MACS_peak_10838_lociStitched	chr17	20936604	20948088	2	7096	19781.19	1161	1
1_MACS_peak_12729_lociStitched	chr19	3983770	3990862	1	7093	17320.7916	1162	1
1_MACS_peak_102_lociStitched	chr1	6977215	6984304	1	7090	17311.338	1163	1
2_MACS_peak_15503_lociStitched	chr2	175995419	176003337	2	7089	10755.8112	1164	1
3_MACS_peak_26815_lociStitched	chr8	102914201	102925645	3	7088	12769.2152	1165	1
3_MACS_peak_28476_lociStitched	chr9	138998438	139011781	3	7087	19958.4594	1166	1
2_MACS_peak_8938_lociStitched	chr15	75353181	75363221	2	7084	8823.152	1167	1
2_MACS_peak_16946_lociStitched	chr20	62687716	62699081	2	7083	13234.5425	1168	1
2_MACS_peak_11814_lociStitched	chr17	75361518	75370699	2	7079	15844.5698	1169	1
1_MACS_peak_7815_lociStitched	chr14	72941466	72948543	1	7078	17136.9555	1170	1
3_MACS_peak_17319_lociStitched	chr22	18255763	18265337	3	7073	14653.9644	1171	1
5_MACS_peak_18293_lociStitched	chr3	39321178	39332348	5	7071	6402.644	1172	1
3_MACS_peak_18657_lociStitched	chr3	69281125	69293630	3	7071	10367.8955	1173	1
3_MACS_peak_24146_lociStitched	chr6	139633459	139647858	3	7068	9200.961	1174	1
3_MACS_peak_1381_lociStitched	chr1	115236877	115251109	3	7059	6949.4856	1175	1
4_MACS_peak_26009_lociStitched	chr8	8851487	8870749	4	7059	7858.896	1176	1
2_MACS_peak_26002_lociStitched	chr8	8140369	8149742	2	7056	10485.5751	1177	1
2_MACS_peak_28308_lociStitched	chr9	131445289	131453390	2	7055	25023.989	1178	1
3_MACS_peak_9326_lociStitched	chr16	685341	700221	3	7047	14829.408	1179	1
3_MACS_peak_15060_lociStitched	chr2	109829585	109842641	3	7041	10790.784	1180	1
4_MACS_peak_26920_lociStitched	chr8	120650734	120663677	4	7040	10116.2488	1181	1
1_MACS_peak_1705_lociStitched	chr1	154719316	154726353	1	7038	15857.1758	1182	1
3_MACS_peak_7166_lociStitched	chr13	93878862	93886495	3	7036	6853.6707	1183	1
3_MACS_peak_1673_lociStitched	chr1	153929352	153940919	3	7034	20743.1011	1184	1
2_MACS_peak_15639_lociStitched	chr2	191843848	191851528	2	7033	10819.584	1185	1
1_MACS_peak_27393_lociStitched	chr9	21826635	21833666	1	7032	10385.4901	1186	1
3_MACS_peak_23175_lociStitched	chr6	32156550	32164738	3	7030	18226.488	1187	1
2_MACS_peak_20083_lociStitched	chr4	40622598	40634092	2	7020	15338.743	1188	1
2_MACS_peak_27039_lociStitched	chr8	131039391	131046593	2	7019	9549.852	1189	1
2_MACS_peak_29527_lociStitched	chrX	149736969	149747016	2	7018	10110.2961	1190	1
2_MACS_peak_25799_lociStitched	chr7	142167122	142174145	2	7017	12486.894	1191	1
1_MACS_peak_7931_lociStitched	chr14	81421125	81428139	1	7015	14524.5912	1192	1
1_MACS_peak_27103_lociStitched	chr8	134579096	134586109	1	7014	26946.7512	1193	1
2_MACS_peak_11928_lociStitched	chr17	79668288	79681035	2	7014	19662.2475	1194	1
2_MACS_peak_21909_lociStitched	chr5	95059959	95068141	2	7007	9667.8512	1195	1
3_MACS_peak_9530_lociStitched	chr16	10830652	10844233	3	7006	12448.3446	1196	1
2_MACS_peak_3826_lociStitched	chr10	112170227	112181942	2	7003	10085.4435	1197	1
2_MACS_peak_391_lociStitched	chr1	25069480	25076616	2	6998	13334.3296	1198	1
3_MACS_peak_16907_lociStitched	chr20	61455726	61471288	3	6997	12827.7566	1199	1
3_MACS_peak_3166_lociStitched	chr10	34022285	34036784	3	6994	9541.7919	1200	1
1_MACS_peak_28115_lociStitched	chr9	117144821	117151810	1	6990	23236.3283	1201	1
1_MACS_peak_3029_lociStitched	chr10	17268658	17275646	1	6989	25207.8124	1202	1
1_MACS_peak_28117_lociStitched	chr9	117210413	117217400	1	6988	16590.6315	1203	1
4_MACS_peak_1740_lociStitched	chr1	155213713	155233002	4	6986	19929.3948	1204	1
2_MACS_peak_17677_lociStitched	chr22	37765310	37776148	2	6985	13478.1368	1205	1
4_MACS_peak_10560_lociStitched	chr17	4692676	4711101	4	6984	11502.7275	1206	1
2_MACS_peak_21764_lociStitched	chr5	75620272	75628767	2	6980	13253.899	1207	1
3_MACS_peak_27793_lociStitched	chr9	92156852	92171670	3	6980	7740.9232	1208	1
2_MACS_peak_11666_lociStitched	chr17	66452313	66459435	2	6979	17183.2494	1209	1
4_MACS_peak_10327_lociStitched	chr16	84166078	84178977	4	6976	12619.0917	1210	1
2_MACS_peak_19222_lociStitched	chr3	143142127	143150243	2	6973	7302.7768	1211	1
3_MACS_peak_27179_lociStitched	chr8	145149333	145160602	3	6966	13120.4967	1212	1
2_MACS_peak_26909_lociStitched	chr8	118450523	118457623	2	6965	11999	1213	1
2_MACS_peak_24487_lociStitched	chr7	7287076	7299121	2	6963	5526.246	1214	1
2_MACS_peak_8846_lociStitched	chr15	70793869	70801380	2	6961	16131.3747	1215	1
3_MACS_peak_28612_lociStitched	chrX	10074285	10087605	3	6960	15200.784	1216	1
2_MACS_peak_28857_lociStitched	chrX	42792739	42805669	2	6955	13055.421	1217	1
2_MACS_peak_5828_lociStitched	chr12	48276164	48288977	2	6947	11907.1209	1218	1
2_MACS_peak_26195_lociStitched	chr8	27231664	27239212	2	6942	14375.166	1219	1
3_MACS_peak_17583_lociStitched	chr22	31884484	31893522	3	6937	14069.4546	1220	1
3_MACS_peak_16938_lociStitched	chr20	62579916	62589820	3	6936	12880.152	1221	1
