#KMS11_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS11_H3K27ac_ROSE/KMS11_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS11_jia.bam
#Using cutoff of 16929.225 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuper
1_MACS_peak_2433_lociStitched	chr1	209304118	209309473	1	5356	17874.99	919	1
4_MACS_peak_20041_lociStitched	chr4	38307325	38322272	4	10641	17864.6544	920	1
2_MACS_peak_13956_lociStitched	chr19	59065440	59071895	2	5553	17856.4665	921	1
1_MACS_peak_13863_lociStitched	chr19	55894210	55899028	1	4819	17852.1354	922	1
4_MACS_peak_28349_lociStitched	chr9	132340395	132356154	4	9257	17848.6434	923	1
1_MACS_peak_2603_lociStitched	chr1	226066441	226071619	1	5179	17833.5498	924	1
3_MACS_peak_13855_lociStitched	chr19	55786220	55796575	3	8147	17825.097	925	1
4_MACS_peak_11520_lociStitched	chr17	56694636	56710133	4	12611	17790.556	926	1
3_MACS_peak_28648_lociStitched	chrX	13670502	13688457	3	12310	17761.086	927	1
3_MACS_peak_18893_lociStitched	chr3	112011769	112023269	3	8652	17757.15	928	1
4_MACS_peak_26585_lociStitched	chr8	74649622	74662739	4	8287	17749.9244	929	1
1_MACS_peak_17708_lociStitched	chr22	38571823	38578636	1	6814	17748.5463	930	1
1_MACS_peak_22851_lociStitched	chr6	12008155	12014262	1	6108	17736.5601	931	1
2_MACS_peak_20648_lociStitched	chr4	121638684	121651387	2	7578	17732.1177	932	1
4_MACS_peak_22670_lociStitched	chr5	180228797	180248973	4	9400	17724.616	933	1
2_MACS_peak_8624_lociStitched	chr15	52967288	52976555	2	8333	17716.6506	934	1
3_MACS_peak_14752_lociStitched	chr2	74424920	74441005	3	9739	17714.4105	935	1
1_MACS_peak_26757_lociStitched	chr8	98655225	98659174	1	3950	17701.3925	936	1
1_MACS_peak_9727_lociStitched	chr16	23412516	23419426	1	6911	17695.819	937	1
2_MACS_peak_23609_lociStitched	chr6	74286678	74297054	2	7343	17675.516	938	1
1_MACS_peak_28246_lociStitched	chr9	129765626	129771169	1	5544	17663.3238	939	1
1_MACS_peak_28345_lociStitched	chr9	132219734	132223914	1	4181	17639.182	940	1
4_MACS_peak_25244_lociStitched	chr7	92407069	92428333	4	14659	17629.9824	941	1
1_MACS_peak_11879_lociStitched	chr17	76884258	76889292	1	5035	17629.068	942	1
5_MACS_peak_15663_lociStitched	chr2	197024023	197048110	5	11440	17605.1883	943	1
4_MACS_peak_9912_lociStitched	chr16	31880039	31890667	4	8094	17594.654	944	1
1_MACS_peak_20684_lociStitched	chr4	124317487	124322255	1	4769	17592.9664	945	1
2_MACS_peak_10754_lociStitched	chr17	17794484	17806840	2	10143	17571.4676	946	1
1_MACS_peak_24833_lociStitched	chr7	44787425	44793097	1	5673	17570.1544	947	1
1_MACS_peak_1493_lociStitched	chr1	145194122	145198241	1	4120	17549.8233	948	1
2_MACS_peak_2651_lociStitched	chr1	228268698	228279371	2	7785	17549.6139	949	1
2_MACS_peak_3051_lociStitched	chr10	21814202	21824398	2	5632	17545.2768	950	1
3_MACS_peak_21103_lociStitched	chr4	185368487	185383913	3	11413	17540.9046	951	1
2_MACS_peak_23963_lociStitched	chr6	124088037	124094370	2	6215	17529.1107	952	1
1_MACS_peak_6006_lociStitched	chr12	56319362	56325060	1	5699	17524.199	953	1
1_MACS_peak_19439_lociStitched	chr3	170072039	170076727	1	4689	17516.2432	954	1
3_MACS_peak_19064_lociStitched	chr3	128900678	128915636	3	7841	17509.8348	955	1
4_MACS_peak_24321_lociStitched	chr6	160389118	160405241	4	11606	17506.3534	956	1
2_MACS_peak_26875_lociStitched	chr8	107669085	107682844	2	10371	17498.6962	957	1
4_MACS_peak_22589_lociStitched	chr5	175587968	175605644	4	9073	17493.9372	958	1
1_MACS_peak_12198_lociStitched	chr18	23874567	23882870	1	8304	17490.2695	959	1
3_MACS_peak_22932_lociStitched	chr6	20400968	20410885	3	6225	17486.6461	960	1
2_MACS_peak_4083_lociStitched	chr11	2792848	2801245	2	7940	17474.157	961	1
1_MACS_peak_26927_lociStitched	chr8	120885865	120890359	1	4495	17472.672	962	1
2_MACS_peak_18010_lociStitched	chr22	50906654	50921093	2	8985	17471.19	963	1
4_MACS_peak_22559_lociStitched	chr5	173209073	173222865	4	10997	17456.5344	964	1
1_MACS_peak_11253_lociStitched	chr17	42275215	42278864	1	3650	17451.3425	965	1
2_MACS_peak_17508_lociStitched	chr22	27036974	27045710	2	8706	17402.9856	966	1
1_MACS_peak_14826_lociStitched	chr2	85764489	85768228	1	3740	17393.4541	967	1
2_MACS_peak_4648_lociStitched	chr11	65336299	65345861	2	9158	17378.935	968	1
1_MACS_peak_11540_lociStitched	chr17	57694451	57699594	1	5144	17375.6255	969	1
2_MACS_peak_29342_lociStitched	chrX	118887369	118897857	2	7487	17372.3232	970	1
1_MACS_peak_20170_lociStitched	chr4	57299538	57304599	1	5062	17357.7117	971	1
1_MACS_peak_5856_lociStitched	chr12	49523096	49527791	1	4696	17337.696	972	1
2_MACS_peak_25655_lociStitched	chr7	128162857	128173710	2	5444	17327.8998	973	1
1_MACS_peak_12729_lociStitched	chr19	3983770	3990862	1	7093	17320.7916	974	1
2_MACS_peak_11498_lociStitched	chr17	55676219	55684959	2	7251	17314.814	975	1
1_MACS_peak_102_lociStitched	chr1	6977215	6984304	1	7090	17311.338	976	1
3_MACS_peak_9863_lociStitched	chr16	30537188	30547594	3	5105	17302.0562	977	1
2_MACS_peak_10415_lociStitched	chr16	89508199	89522172	2	10102	17299.9713	978	1
3_MACS_peak_13587_lociStitched	chr19	45921683	45932709	3	8739	17288.768	979	1
4_MACS_peak_5529_lociStitched	chr12	11973422	11990601	4	11389	17283.7919	980	1
1_MACS_peak_11202_lociStitched	chr17	40855386	40862620	1	7235	17262.4942	981	1
3_MACS_peak_6134_lociStitched	chr12	67827082	67847335	3	10992	17251.5054	982	1
3_MACS_peak_21406_lociStitched	chr5	32206300	32219605	3	7184	17251.263	983	1
3_MACS_peak_5543_lociStitched	chr12	12844101	12857893	3	8272	17240	984	1
3_MACS_peak_1838_lociStitched	chr1	159879369	159896129	3	8306	17232.632	985	1
5_MACS_peak_12877_lociStitched	chr19	9928722	9946827	5	9000	17226.9075	986	1
1_MACS_peak_17728_lociStitched	chr22	38899882	38903701	1	3820	17221.7805	987	1
1_MACS_peak_951_lociStitched	chr1	54870772	54876238	1	5467	17206.968	988	1
4_MACS_peak_846_lociStitched	chr1	45264679	45286389	4	9420	17203.004	989	1
2_MACS_peak_20264_lociStitched	chr4	73931898	73939131	2	6720	17197.1808	990	1
3_MACS_peak_23706_lociStitched	chr6	89463464	89476343	3	9019	17196.0408	991	1
2_MACS_peak_11666_lociStitched	chr17	66452313	66459435	2	6979	17183.2494	992	1
3_MACS_peak_16121_lociStitched	chr2	242245519	242257140	3	8153	17151.4339	993	1
1_MACS_peak_7815_lociStitched	chr14	72941466	72948543	1	7078	17136.9555	994	1
2_MACS_peak_22726_lociStitched	chr6	3022414	3032215	2	6861	17136.0684	995	1
1_MACS_peak_613_lociStitched	chr1	33281700	33285944	1	4245	17132.1792	996	1
2_MACS_peak_254_lociStitched	chr1	16160038	16163546	2	3464	17128.1608	997	1
2_MACS_peak_20978_lociStitched	chr4	166960580	166968689	2	7741	17117.2881	998	1
3_MACS_peak_462_lociStitched	chr1	27152519	27167512	3	9458	17101.0158	999	1
1_MACS_peak_1827_lociStitched	chr1	157774600	157778916	1	4317	17087.044	1000	1
1_MACS_peak_2614_lociStitched	chr1	226297073	226301270	1	4198	17071.7172	1001	1
1_MACS_peak_9160_lociStitched	chr15	90612704	90620529	1	7826	17023.2875	1002	1
1_MACS_peak_12443_lociStitched	chr18	56806499	56812968	1	6470	17021.2328	1003	1
1_MACS_peak_10902_lociStitched	chr17	27618391	27622374	1	3984	17007.0117	1004	1
1_MACS_peak_25706_lociStitched	chr7	130790069	130796601	1	6533	17000.8364	1005	1
2_MACS_peak_5692_lociStitched	chr12	31225465	31234555	2	7096	16997.391	1006	1
1_MACS_peak_18205_lociStitched	chr3	23846851	23854641	1	7791	16955.714	1007	1
3_MACS_peak_16999_lociStitched	chr21	19645086	19659109	3	9378	16955.2093	1008	1
2_MACS_peak_13853_lociStitched	chr19	55764386	55772019	2	6933	16951.3664	1009	1
