#12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_ROSE/12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X12_0EWY_0229Kronos_MM1S.No.Treatment.2_H3K27Ac_hs.dm_i21.bam
#Using cutoff of 21686.6089 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X12_0EWY_0229Kronos_MM1S.No.Treatment.2_H3K27Ac_hs.dm_i21.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
1_MACS_peak_22166_lociStitched	chr6	46343846	46344951	1	1106	781.456	176.579	20314	0
1_MACS_peak_20222_lociStitched	chr5	37472324	37473429	1	1106	817.037	182.546	20315	0
1_MACS_peak_13085_lociStitched	chr2	9143806	9144911	1	1106	817.258	141.3295	20316	0
1_MACS_peak_5533_lociStitched	chr12	14430955	14432060	1	1106	522.7755	70.057	20317	0
1_MACS_peak_2714_lociStitched	chr10	3893218	3894323	1	1106	714.493	170.612	20318	0
1_MACS_peak_27557_lociStitched	chrX	109914154	109915258	1	1105	543.72	97.8144	20319	0
1_MACS_peak_26070_lociStitched	chr9	40791331	40792435	1	1105	731.952	187.128	20320	0
1_MACS_peak_18637_lociStitched	chr3	194313242	194314346	1	1105	556.8576	268.824	20321	0
1_MACS_peak_10023_lociStitched	chr16	82203106	82204210	1	1105	716.7168	125.0832	20322	0
1_MACS_peak_1552_lociStitched	chr1	153570755	153571859	1	1105	666.0432	190.7712	20323	0
1_MACS_peak_25418_lociStitched	chr8	107536602	107537705	1	1104	502.6371	95.8507	20324	0
1_MACS_peak_16741_lociStitched	chr22	39566678	39567781	1	1104	650.4391	222.9163	20325	0
1_MACS_peak_15844_lociStitched	chr20	49363872	49364975	1	1104	480.4668	165.8912	20326	0
1_MACS_peak_12625_lociStitched	chr19	38209908	38211011	1	1104	755.8859	153.9788	20327	0
1_MACS_peak_12510_lociStitched	chr19	21324565	21325668	1	1104	1358.0136	261.6316	20328	0
1_MACS_peak_11981_lociStitched	chr18	74813841	74814944	1	1104	562.53	150.4492	20329	0
1_MACS_peak_11481_lociStitched	chr18	3296665	3297768	1	1104	1526.0005	263.2861	20330	0
1_MACS_peak_11007_lociStitched	chr17	55037659	55038762	1	1104	2456.0501	303.8765	20331	0
1_MACS_peak_967_lociStitched	chr1	72294801	72295904	1	1104	1062.4096	192.2529	20332	0
1_MACS_peak_25977_lociStitched	chr9	33510377	33511479	1	1103	988.9348	227.8936	20333	0
1_MACS_peak_25286_lociStitched	chr8	95486625	95487727	1	1103	557.7222	188.993	20334	0
1_MACS_peak_23938_lociStitched	chr7	95914846	95915948	1	1103	664.2856	226.0202	20335	0
1_MACS_peak_23729_lociStitched	chr7	72435758	72436859	1	1102	515.3781	210.9516	20336	0
1_MACS_peak_22980_lociStitched	chr6	151872229	151873330	1	1102	786.4443	104.3748	20337	0
1_MACS_peak_22022_lociStitched	chr6	36082282	36083383	1	1102	773.6727	192.1245	20338	0
1_MACS_peak_20798_lociStitched	chr5	118523075	118524176	1	1102	597.1824	179.7933	20339	0
1_MACS_peak_20617_lociStitched	chr5	88669656	88670757	1	1102	580.9977	210.5112	20340	0
1_MACS_peak_20074_lociStitched	chr5	6965882	6966983	1	1102	584.7411	196.7487	20341	0
1_MACS_peak_15795_lociStitched	chr20	46193579	46194680	1	1102	530.682	149.736	20342	0
1_MACS_peak_12105_lociStitched	chr19	3035500	3036601	1	1102	590.7966	232.311	20343	0
1_MACS_peak_11572_lociStitched	chr18	13353072	13354173	1	1102	537.288	147.7542	20344	0
1_MACS_peak_11561_lociStitched	chr18	12407524	12408625	1	1102	1025.3613	210.291	20345	0
1_MACS_peak_3711_lociStitched	chr10	110354003	110355104	1	1102	619.6428	137.1846	20346	0
1_MACS_peak_21629_lociStitched	chr6	12383126	12384226	1	1101	732.16	206.69	20347	0
1_MACS_peak_19972_lociStitched	chr4	187054876	187055976	1	1101	562.21	163.9	20348	0
1_MACS_peak_15481_lociStitched	chr20	24935348	24936448	1	1101	579.04	130.46	20349	0
1_MACS_peak_15341_lociStitched	chr20	8255608	8256708	1	1101	559.79	199.21	20350	0
1_MACS_peak_14194_lociStitched	chr2	120165470	120166570	1	1101	691.79	165.55	20351	0
1_MACS_peak_1417_lociStitched	chr1	145998426	145999526	1	1101	650.32	199.21	20352	0
1_MACS_peak_26697_lociStitched	chr9	131057517	131058616	1	1100	777.7623	205.9526	20353	0
1_MACS_peak_26198_lociStitched	chr9	79177051	79178150	1	1100	582.5799	180.3459	20354	0
1_MACS_peak_25790_lociStitched	chr9	4237420	4238519	1	1100	638.9586	161.3332	20355	0
1_MACS_peak_24962_lociStitched	chr8	42645104	42646203	1	1100	455.3157	138.1443	20356	0
1_MACS_peak_24066_lociStitched	chr7	104563185	104564284	1	1100	1092.6258	333.6564	20357	0
1_MACS_peak_21584_lociStitched	chr6	8336837	8337936	1	1100	536.6417	153.7501	20358	0
1_MACS_peak_19634_lociStitched	chr4	134109501	134110600	1	1100	1064.6013	237.8236	20359	0
1_MACS_peak_12868_lociStitched	chr19	49223707	49224806	1	1100	1947.428	297.4993	20360	0
1_MACS_peak_9508_lociStitched	chr16	24407872	24408971	1	1100	518.1785	182.6538	20361	0
1_MACS_peak_3916_lociStitched	chr10	135302962	135304061	1	1100	511.8043	134.2978	20362	0
1_MACS_peak_3358_lociStitched	chr10	76832891	76833990	1	1100	589.6135	107.4822	20363	0
1_MACS_peak_3155_lociStitched	chr10	57901695	57902794	1	1100	452.2385	140.672	20364	0
1_MACS_peak_27307_lociStitched	chrX	57147304	57148402	1	1099	797.2578	141.9714	20365	0
1_MACS_peak_15052_lociStitched	chr2	228796625	228797723	1	1099	889.1604	287.3466	20366	0
1_MACS_peak_10973_lociStitched	chr17	49759016	49760114	1	1099	670.6584	180.7308	20367	0
1_MACS_peak_8770_lociStitched	chr15	75018051	75019149	1	1099	720.3978	172.1664	20368	0
1_MACS_peak_4277_lociStitched	chr11	40204789	40205887	1	1099	653.6394	208.62	20369	0
1_MACS_peak_944_lociStitched	chr1	68593421	68594519	1	1099	596.8728	305.4636	20370	0
1_MACS_peak_815_lociStitched	chr1	54144771	54145869	1	1099	563.4936	154.4886	20371	0
1_MACS_peak_22071_lociStitched	chr6	40116474	40117571	1	1098	855.8794	245.6183	20372	0
1_MACS_peak_21873_lociStitched	chr6	29690784	29691881	1	1098	765.0478	182.8699	20373	0
1_MACS_peak_21864_lociStitched	chr6	28696264	28697361	1	1098	530.948	193.7302	20374	0
1_MACS_peak_15804_lociStitched	chr20	46485418	46486515	1	1098	695.1689	196.6921	20375	0
1_MACS_peak_15425_lociStitched	chr20	18477160	18478257	1	1098	502.5357	194.8272	20376	0
1_MACS_peak_11464_lociStitched	chr18	2325278	2326375	1	1098	595.3419	109.1515	20377	0
1_MACS_peak_9026_lociStitched	chr15	90744096	90745193	1	1098	637.7958	160.0523	20378	0
1_MACS_peak_7958_lociStitched	chr14	93307767	93308864	1	1098	617.0625	218.9612	20379	0
1_MACS_peak_6911_lociStitched	chr13	40782090	40783187	1	1098	566.8199	116.282	20380	0
1_MACS_peak_2531_lociStitched	chr1	230744694	230745791	1	1098	574.7183	186.1609	20381	0
1_MACS_peak_1922_lociStitched	chr1	176912528	176913625	1	1098	641.1965	174.2036	20382	0
1_MACS_peak_26853_lociStitched	chr9	140445989	140447085	1	1097	1203.7368	121.9848	20383	0
1_MACS_peak_26541_lociStitched	chr9	117044661	117045757	1	1097	675.3552	245.0656	20384	0
1_MACS_peak_24875_lociStitched	chr8	33669123	33670219	1	1097	609.4856	175.7984	20385	0
1_MACS_peak_24174_lociStitched	chr7	114676891	114677987	1	1097	649.38	270.712	20386	0
1_MACS_peak_23329_lociStitched	chr7	22911608	22912704	1	1097	540.876	191.4712	20387	0
1_MACS_peak_21861_lociStitched	chr6	28410615	28411711	1	1097	1218.6424	338.5544	20388	0
1_MACS_peak_21027_lociStitched	chr5	139847211	139848307	1	1097	463.608	181.388	20389	0
1_MACS_peak_20478_lociStitched	chr5	73207810	73208906	1	1097	523.5592	96.1192	20390	0
1_MACS_peak_19898_lociStitched	chr4	182751291	182752387	1	1097	668.012	166.8112	20391	0
1_MACS_peak_17672_lociStitched	chr3	80117099	80118195	1	1097	521.696	89.1048	20392	0
1_MACS_peak_7734_lociStitched	chr14	69948372	69949468	1	1097	572.112	175.7984	20393	0
1_MACS_peak_6839_lociStitched	chr13	30731354	30732450	1	1097	481.4728	113.3264	20394	0
1_MACS_peak_3570_lociStitched	chr10	98517838	98518934	1	1097	542.1912	187.7448	20395	0
1_MACS_peak_3384_lociStitched	chr10	79685511	79686607	1	1097	547.8904	130.8624	20396	0
1_MACS_peak_1023_lociStitched	chr1	85319445	85320541	1	1097	536.6016	105.216	20397	0
1_MACS_peak_25039_lociStitched	chr8	58965581	58966676	1	1096	542.901	201.3705	20398	0
1_MACS_peak_22416_lociStitched	chr6	88354518	88355613	1	1096	648.021	202.137	20399	0
1_MACS_peak_19567_lociStitched	chr4	122102956	122104051	1	1096	678.243	148.044	20400	0
1_MACS_peak_18015_lociStitched	chr3	127793679	127794774	1	1096	518.2635	135.561	20401	0
1_MACS_peak_16433_lociStitched	chr22	22532779	22533874	1	1096	540.1635	180.237	20402	0
1_MACS_peak_13337_lociStitched	chr2	34902025	34903120	1	1096	463.623	105.2295	20403	0
1_MACS_peak_8431_lociStitched	chr15	46091191	46092286	1	1096	650.1015	226.227	20404	0
1_MACS_peak_8358_lociStitched	chr15	41835696	41836791	1	1096	797.2695	163.0455	20405	0
1_MACS_peak_6342_lociStitched	chr12	96964572	96965667	1	1096	653.1675	236.6295	20406	0
1_MACS_peak_4956_lociStitched	chr11	103290805	103291900	1	1096	530.637	119.6835	20407	0
1_MACS_peak_27579_lociStitched	chrX	118616000	118617094	1	1095	638.6772	144.1892	20408	0
1_MACS_peak_16878_lociStitched	chr22	46883779	46884873	1	1095	501.2708	112.2444	20409	0
1_MACS_peak_14626_lociStitched	chr2	180739666	180740760	1	1095	571.3962	136.203	20410	0
1_MACS_peak_13064_lociStitched	chr2	7005585	7006679	1	1095	611.7648	179.963	20411	0
1_MACS_peak_5168_lociStitched	chr11	120906150	120907244	1	1095	547.9846	188.0586	20412	0
1_MACS_peak_4407_lociStitched	chr11	60213532	60214626	1	1095	672.0442	218.4718	20413	0
1_MACS_peak_27285_lociStitched	chrX	54466452	54467545	1	1094	752.7491	134.0018	20414	0
1_MACS_peak_23765_lociStitched	chr7	74203078	74204171	1	1094	649.5699	274.2337	20415	0
1_MACS_peak_22927_lociStitched	chr6	143832049	143833142	1	1094	662.4673	146.7899	20416	0
1_MACS_peak_20132_lociStitched	chr5	17436259	17437352	1	1094	581.0388	127.2252	20417	0
1_MACS_peak_18255_lociStitched	chr3	155043060	155044153	1	1094	797.1249	280.901	20418	0
1_MACS_peak_13806_lociStitched	chr2	78508080	78509173	1	1094	772.9696	133.2367	20419	0
1_MACS_peak_5100_lociStitched	chr11	116825952	116827045	1	1094	600.4942	157.2827	20420	0
1_MACS_peak_27092_lociStitched	chrX	30839946	30841038	1	1093	663.936	164.1276	20421	0
1_MACS_peak_14913_lociStitched	chr2	212700666	212701758	1	1093	641.1132	171.8808	20422	0
1_MACS_peak_14525_lociStitched	chr2	171083540	171084632	1	1093	536.172	130.6032	20423	0
1_MACS_peak_13333_lociStitched	chr2	34203084	34204176	1	1093	620.6928	230.3028	20424	0
1_MACS_peak_9799_lociStitched	chr16	65234822	65235914	1	1093	632.7048	161.07	20425	0
1_MACS_peak_7594_lociStitched	chr14	55347752	55348844	1	1093	571.2252	66.3936	20426	0
1_MACS_peak_7449_lociStitched	chr14	30315331	30316423	1	1093	613.5948	50.9964	20427	0
1_MACS_peak_2953_lociStitched	chr10	28591288	28592380	1	1093	608.79	209.9916	20428	0
1_MACS_peak_25843_lociStitched	chr9	7755918	7757009	1	1092	640.6352	183.3971	20429	0
1_MACS_peak_20402_lociStitched	chr5	63461185	63462276	1	1092	468.8027	169.3232	20430	0
1_MACS_peak_18948_lociStitched	chr4	28789052	28790143	1	1092	602.8866	111.5002	20431	0
1_MACS_peak_15395_lociStitched	chr20	14447536	14448627	1	1092	639.7624	169.7596	20432	0
1_MACS_peak_13164_lociStitched	chr2	18147810	18148901	1	1092	490.2954	127.2106	20433	0
1_MACS_peak_12693_lociStitched	chr19	41082441	41083532	1	1092	822.0685	165.1774	20434	0
1_MACS_peak_11802_lociStitched	chr18	48579636	48580727	1	1092	658.7458	175.2146	20435	0
1_MACS_peak_8470_lociStitched	chr15	50474308	50475399	1	1092	622.8519	142.1573	20436	0
1_MACS_peak_7505_lociStitched	chr14	39849916	39851007	1	1092	587.1762	91.3167	20437	0
1_MACS_peak_223_lociStitched	chr1	17345217	17346308	1	1092	678.3838	238.929	20438	0
1_MACS_peak_25625_lociStitched	chr8	134200059	134201149	1	1091	618.357	213.531	20439	0
1_MACS_peak_23837_lociStitched	chr7	77883573	77884663	1	1091	703.486	181.594	20440	0
1_MACS_peak_19613_lociStitched	chr4	129314082	129315172	1	1091	1159.76	195.546	20441	0
1_MACS_peak_19324_lociStitched	chr4	87828856	87829946	1	1091	511.646	133.416	20442	0
1_MACS_peak_18739_lociStitched	chr4	2787206	2788296	1	1091	437.199	162.192	20443	0
1_MACS_peak_16350_lociStitched	chr22	17587116	17588206	1	1091	632.527	159.358	20444	0
1_MACS_peak_9859_lociStitched	chr16	68260806	68261896	1	1091	455.293	85.02	20445	0
1_MACS_peak_9058_lociStitched	chr15	92831752	92832842	1	1091	648.223	253.534	20446	0
1_MACS_peak_7786_lociStitched	chr14	74484964	74486054	1	1091	934.566	81.532	20447	0
1_MACS_peak_7182_lociStitched	chr13	91983168	91984258	1	1091	471.425	61.258	20448	0
1_MACS_peak_6888_lociStitched	chr13	34618960	34620050	1	1091	546.744	87.745	20449	0
1_MACS_peak_1024_lociStitched	chr1	85328215	85329305	1	1091	621.409	87.2	20450	0
1_MACS_peak_16010_lociStitched	chr21	9650951	9652040	1	1090	748.0341	275.9526	20451	0
1_MACS_peak_15161_lociStitched	chr2	236817010	236818099	1	1090	521.8488	114.1272	20452	0
1_MACS_peak_8099_lociStitched	chr14	106995253	106996342	1	1090	838.53	205.7121	20453	0
1_MACS_peak_7447_lociStitched	chr14	28526350	28527439	1	1090	862.488	99.099	20454	0
1_MACS_peak_2856_lociStitched	chr10	16453889	16454978	1	1090	874.3581	213.6618	20455	0
1_MACS_peak_651_lociStitched	chr1	43311908	43312997	1	1090	694.6731	317.3346	20456	0
1_MACS_peak_27592_lociStitched	chrX	118986286	118987374	1	1089	951.456	182.4576	20457	0
1_MACS_peak_24260_lociStitched	chr7	125285664	125286752	1	1089	722.976	253.7216	20458	0
1_MACS_peak_18959_lociStitched	chr4	35983436	35984524	1	1089	647.2512	222.3872	20459	0
1_MACS_peak_18275_lociStitched	chr3	156795378	156796466	1	1089	523.1104	239.904	20460	0
1_MACS_peak_18130_lociStitched	chr3	138771304	138772392	1	1089	579.2512	187.0272	20461	0
1_MACS_peak_14752_lociStitched	chr2	197663722	197664810	1	1089	1193.2096	269.824	20462	0
1_MACS_peak_10059_lociStitched	chr16	87441012	87442100	1	1089	797.3952	93.4592	20463	0
1_MACS_peak_4668_lociStitched	chr11	68518339	68519427	1	1089	970.1696	121.7472	20464	0
1_MACS_peak_27263_lociStitched	chrX	51697723	51698810	1	1088	643.3953	174.1374	20465	0
1_MACS_peak_15108_lociStitched	chr2	233002058	233003145	1	1088	451.8659	106.1999	20466	0
1_MACS_peak_3191_lociStitched	chr10	63869111	63870198	1	1088	589.3714	161.5282	20467	0
1_MACS_peak_2672_lociStitched	chr1	248312340	248313427	1	1088	528.0646	195.3339	20468	0
1_MACS_peak_766_lociStitched	chr1	51190010	51191097	1	1088	547.5219	66.4157	20469	0
1_MACS_peak_709_lociStitched	chr1	45835994	45837081	1	1088	723.8333	191.5294	20470	0
1_MACS_peak_20422_lociStitched	chr5	65996698	65997784	1	1087	667.347	181.905	20471	0
1_MACS_peak_19508_lociStitched	chr4	113040211	113041297	1	1087	766.2816	172.0224	20472	0
1_MACS_peak_17298_lociStitched	chr3	43680003	43681089	1	1087	727.5114	252.9294	20473	0
1_MACS_peak_14177_lociStitched	chr2	118095490	118096576	1	1087	595.5624	197.4348	20474	0
1_MACS_peak_9113_lociStitched	chr15	101110526	101111612	1	1087	471.867	164.529	20475	0
1_MACS_peak_6240_lociStitched	chr12	90518012	90519098	1	1087	664.089	146.2842	20476	0
1_MACS_peak_6205_lociStitched	chr12	83403404	83404490	1	1087	543.4344	140.9628	20477	0
1_MACS_peak_23623_lociStitched	chr7	52623259	52624344	1	1086	613.242	185.969	20478	0
1_MACS_peak_22562_lociStitched	chr6	108037619	108038704	1	1086	946.0115	288.827	20479	0
1_MACS_peak_21572_lociStitched	chr6	7590063	7591148	1	1086	761.3445	275.4815	20480	0
1_MACS_peak_21176_lociStitched	chr5	150826858	150827943	1	1086	651.7595	205.499	20481	0
1_MACS_peak_13958_lociStitched	chr2	97439348	97440433	1	1086	628.215	144.4135	20482	0
1_MACS_peak_8097_lociStitched	chr14	106829273	106830358	1	1086	546.623	121.6285	20483	0
1_MACS_peak_7176_lociStitched	chr13	90024225	90025310	1	1086	462.5355	103.8345	20484	0
1_MACS_peak_7073_lociStitched	chr13	57274053	57275138	1	1086	620.837	79.639	20485	0
1_MACS_peak_4242_lociStitched	chr11	34671725	34672810	1	1086	644.056	216.0235	20486	0
1_MACS_peak_27717_lociStitched	chrX	136017399	136018483	1	1085	553.2736	74.6876	20487	0
1_MACS_peak_23468_lociStitched	chr7	36603253	36604337	1	1085	589.2624	118.156	20488	0
1_MACS_peak_20848_lociStitched	chr5	125576952	125578036	1	1085	588.7204	179.6188	20489	0
1_MACS_peak_20051_lociStitched	chr5	5436861	5437945	1	1085	560.97	109.2672	20490	0
1_MACS_peak_18759_lociStitched	chr4	4493724	4494808	1	1085	727.6892	151.8684	20491	0
1_MACS_peak_14428_lociStitched	chr2	160275849	160276933	1	1085	661.0232	236.2036	20492	0
1_MACS_peak_4383_lociStitched	chr11	58509074	58510158	1	1085	514.5748	152.4104	20493	0
1_MACS_peak_4186_lociStitched	chr11	26003431	26004515	1	1085	608.9912	212.0304	20494	0
1_MACS_peak_2345_lociStitched	chr1	213637885	213638969	1	1085	602.9208	158.6976	20495	0
1_MACS_peak_26078_lociStitched	chr9	44118070	44119153	1	1084	551.3553	174.4713	20496	0
1_MACS_peak_25265_lociStitched	chr8	92044256	92045339	1	1084	510.093	89.3475	20497	0
1_MACS_peak_20216_lociStitched	chr5	36908524	36909607	1	1084	566.5173	213.6759	20498	0
1_MACS_peak_7717_lociStitched	chr14	68085799	68086882	1	1084	622.6167	108.7332	20499	0
1_MACS_peak_7091_lociStitched	chr13	67087310	67088393	1	1084	585.3615	87.5064	20500	0
1_MACS_peak_4278_lociStitched	chr11	40262855	40263938	1	1084	627.8151	132.5592	20501	0
1_MACS_peak_2784_lociStitched	chr10	11348656	11349739	1	1084	528.2874	155.7354	20502	0
1_MACS_peak_1224_lociStitched	chr1	110679186	110680269	1	1084	459.6252	66.6045	20503	0
1_MACS_peak_27399_lociStitched	chrX	72556861	72557943	1	1083	599.6444	130.922	20504	0
1_MACS_peak_25122_lociStitched	chr8	70363789	70364871	1	1083	5847.669	85.0452	20505	0
1_MACS_peak_23654_lociStitched	chr7	63386289	63387371	1	1083	624.4222	100.1932	20506	0
1_MACS_peak_18246_lociStitched	chr3	153160378	153161460	1	1083	569.2402	175.7168	20507	0
1_MACS_peak_17314_lociStitched	chr3	44726452	44727534	1	1083	839.4156	191.6222	20508	0
1_MACS_peak_15701_lociStitched	chr20	40820838	40821920	1	1083	586.3358	83.9632	20509	0
1_MACS_peak_14896_lociStitched	chr2	209717202	209718284	1	1083	501.8316	183.7236	20510	0
1_MACS_peak_14615_lociStitched	chr2	179814123	179815205	1	1083	585.0374	82.773	20511	0
1_MACS_peak_6462_lociStitched	chr12	109105973	109107055	1	1083	614.1432	149.7488	20512	0
1_MACS_peak_4851_lociStitched	chr11	85027786	85028868	1	1083	685.2306	171.7134	20513	0
1_MACS_peak_3852_lociStitched	chr10	126149844	126150926	1	1083	856.0784	199.8454	20514	0
1_MACS_peak_24210_lociStitched	chr7	120497455	120498536	1	1082	696.0559	267.007	20515	0
1_MACS_peak_23507_lociStitched	chr7	40590931	40592012	1	1082	474.6671	171.2304	20516	0
1_MACS_peak_22272_lociStitched	chr6	67102045	67103126	1	1082	499.8544	188.094	20517	0
1_MACS_peak_19814_lociStitched	chr4	164665818	164666899	1	1082	647.6271	166.1497	20518	0
1_MACS_peak_17704_lociStitched	chr3	96419007	96420088	1	1082	565.6873	148.6375	20519	0
1_MACS_peak_15850_lociStitched	chr20	49979425	49980506	1	1082	771.9421	102.4788	20520	0
1_MACS_peak_11580_lociStitched	chr18	15316096	15317177	1	1082	508.07	154.9073	20521	0
1_MACS_peak_8061_lociStitched	chr14	104073234	104074315	1	1082	610.6569	105.2894	20522	0
1_MACS_peak_7081_lociStitched	chr13	62879475	62880556	1	1082	619.8454	108.9648	20523	0
1_MACS_peak_5897_lociStitched	chr12	52429825	52430906	1	1082	871.9346	235.3337	20524	0
1_MACS_peak_5210_lociStitched	chr11	125448091	125449172	1	1082	479.8559	107.6676	20525	0
1_MACS_peak_765_lociStitched	chr1	50798601	50799682	1	1082	834.9644	155.2316	20526	0
1_MACS_peak_25941_lociStitched	chr9	29322118	29323198	1	1081	586.224	182.844	20527	0
1_MACS_peak_18159_lociStitched	chr3	141263302	141264382	1	1081	652.644	115.668	20528	0
1_MACS_peak_17132_lociStitched	chr3	22057434	22058514	1	1081	521.1	172.908	20529	0
1_MACS_peak_16637_lociStitched	chr22	36310419	36311499	1	1081	640.548	144.612	20530	0
1_MACS_peak_13187_lociStitched	chr2	20724237	20725317	1	1081	645.408	131.544	20531	0
1_MACS_peak_3220_lociStitched	chr10	69357719	69358799	1	1081	556.632	178.848	20532	0
1_MACS_peak_2702_lociStitched	chr10	1980840	1981920	1	1081	551.988	120.42	20533	0
1_MACS_peak_614_lociStitched	chr1	41130985	41132065	1	1081	526.932	211.356	20534	0
1_MACS_peak_25358_lociStitched	chr8	102805260	102806339	1	1080	653.2266	94.5204	20535	0
1_MACS_peak_20562_lociStitched	chr5	80136881	80137960	1	1080	458.1434	170.5899	20536	0
1_MACS_peak_19895_lociStitched	chr4	182244064	182245143	1	1080	466.9912	148.3625	20537	0
1_MACS_peak_15289_lociStitched	chr20	4152586	4153665	1	1080	750.7682	183.2142	20538	0
1_MACS_peak_15179_lociStitched	chr2	238876607	238877686	1	1080	567.8777	147.6072	20539	0
1_MACS_peak_12608_lociStitched	chr19	36266021	36267100	1	1080	643.7314	205.6574	20540	0
1_MACS_peak_10739_lociStitched	chr17	39991733	39992812	1	1080	515.762	164.8712	20541	0
1_MACS_peak_10582_lociStitched	chr17	31993757	31994836	1	1080	510.367	162.7132	20542	0
1_MACS_peak_8971_lociStitched	chr15	88592574	88593653	1	1080	588.9182	213.5341	20543	0
1_MACS_peak_7952_lociStitched	chr14	93214178	93215257	1	1080	550.6137	142.1043	20544	0
1_MACS_peak_3141_lociStitched	chr10	54396859	54397938	1	1080	665.8509	208.5707	20545	0
1_MACS_peak_2267_lociStitched	chr1	208259365	208260444	1	1080	571.87	245.6883	20546	0
1_MACS_peak_25414_lociStitched	chr8	107297594	107298672	1	1079	502.6714	125.2636	20547	0
1_MACS_peak_21580_lociStitched	chr6	8017189	8018267	1	1079	535.8738	188.0032	20548	0
1_MACS_peak_12763_lociStitched	chr19	44763686	44764764	1	1079	885.3614	167.8446	20549	0
1_MACS_peak_11386_lociStitched	chr17	79022896	79023974	1	1079	512.1578	96.5888	20550	0
1_MACS_peak_10762_lociStitched	chr17	40566623	40567701	1	1079	559.482	152.9682	20551	0
1_MACS_peak_7131_lociStitched	chr13	78051903	78052981	1	1079	808.0688	265.188	20552	0
1_MACS_peak_1432_lociStitched	chr1	147082544	147083622	1	1079	624.9166	178.7324	20553	0
1_MACS_peak_888_lociStitched	chr1	64935465	64936543	1	1079	510.5408	92.6002	20554	0
1_MACS_peak_26805_lociStitched	chr9	137282759	137283836	1	1078	392.028	128.5938	20555	0
1_MACS_peak_23844_lociStitched	chr7	79227149	79228226	1	1078	502.5282	164.4579	20556	0
1_MACS_peak_18571_lociStitched	chr3	186079357	186080434	1	1078	629.8296	221.862	20557	0
1_MACS_peak_14576_lociStitched	chr2	175615382	175616459	1	1078	479.5881	88.2063	20558	0
1_MACS_peak_14344_lociStitched	chr2	147234608	147235685	1	1078	605.1663	256.8645	20559	0
1_MACS_peak_13721_lociStitched	chr2	70160212	70161289	1	1078	719.5437	160.0422	20560	0
1_MACS_peak_13408_lociStitched	chr2	42067775	42068852	1	1078	959.2839	287.2359	20561	0
1_MACS_peak_9906_lociStitched	chr16	70403509	70404586	1	1078	600.8583	175.2279	20562	0
1_MACS_peak_7358_lociStitched	chr14	21538818	21539895	1	1078	539.9001	163.5963	20563	0
1_MACS_peak_7119_lociStitched	chr13	76874614	76875691	1	1078	561.117	152.3955	20564	0
1_MACS_peak_1197_lociStitched	chr1	109222140	109223217	1	1078	519.3294	93.9144	20565	0
1_MACS_peak_26537_lociStitched	chr9	116310474	116311550	1	1077	638.068	139.9876	20566	0
1_MACS_peak_24911_lociStitched	chr8	38043859	38044935	1	1077	450.1984	90.0612	20567	0
1_MACS_peak_20495_lociStitched	chr5	75119608	75120684	1	1077	559.3048	196.4776	20568	0
1_MACS_peak_20259_lociStitched	chr5	42811579	42812655	1	1077	962.8048	156.2352	20569	0
1_MACS_peak_19575_lociStitched	chr4	123133524	123134600	1	1077	552.6336	227.7892	20570	0
1_MACS_peak_15857_lociStitched	chr20	50761409	50762485	1	1077	530.1452	170.8688	20571	0
1_MACS_peak_7451_lociStitched	chr14	31028006	31029082	1	1077	748.0352	100.606	20572	0
1_MACS_peak_27251_lociStitched	chrX	49792411	49793486	1	1076	443.33	70.95	20573	0
1_MACS_peak_23050_lociStitched	chr6	159429571	159430646	1	1076	494.1775	129	20574	0
1_MACS_peak_22154_lociStitched	chr6	45453982	45455057	1	1076	619.415	209.5175	20575	0
1_MACS_peak_19304_lociStitched	chr4	84176945	84178020	1	1076	621.35	134.9125	20576	0
1_MACS_peak_15933_lociStitched	chr20	56284843	56285918	1	1076	503.96	155.875	20577	0
1_MACS_peak_15768_lociStitched	chr20	44736866	44737941	1	1076	600.495	197.2625	20578	0
1_MACS_peak_15125_lociStitched	chr2	233964785	233965860	1	1076	489.6625	153.8325	20579	0
1_MACS_peak_14038_lociStitched	chr2	108532828	108533903	1	1076	620.5975	202.96	20580	0
1_MACS_peak_12520_lociStitched	chr19	23577477	23578552	1	1076	690.6875	215.3225	20581	0
1_MACS_peak_7704_lociStitched	chr14	66198272	66199347	1	1076	509.765	204.1425	20582	0
1_MACS_peak_5760_lociStitched	chr12	43404789	43405864	1	1076	528.47	132.44	20583	0
1_MACS_peak_4971_lociStitched	chr11	104788255	104789330	1	1076	614.7925	222.095	20584	0
1_MACS_peak_26908_lociStitched	chrX	6666537	6667611	1	1075	593.7072	159.5964	20585	0
1_MACS_peak_26057_lociStitched	chr9	37753499	37754573	1	1075	1006.7676	148.3194	20586	0
