#12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_ROSE/12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X12_0EWY_0229Kronos_MM1S.No.Treatment.2_H3K27Ac_hs.dm_i21.bam
#Using cutoff of 21686.6089 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X12_0EWY_0229Kronos_MM1S.No.Treatment.2_H3K27Ac_hs.dm_i21.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
1_MACS_peak_10133_lociStitched	chr17	977544	985511	1	7968	26358.8195	1528.8673	796	1
2_MACS_peak_7535_lociStitched	chr14	50465519	50476775	2	7952	36100.2432	1377.7344	797	1
2_MACS_peak_18826_lociStitched	chr4	10096640	10109089	2	7949	27933.0662	2233.3506	798	1
2_MACS_peak_3726_lociStitched	chr10	112112609	112122495	2	7948	82429.468	2720.6272	799	1
3_MACS_peak_347_lociStitched	chr1	26436923	26453917	3	7946	15160.3474	2472.627	800	1
5_MACS_peak_27377_lociStitched	chrX	70837533	70857456	5	7944	10788.3045	2125.7841	801	1
2_MACS_peak_11241_lociStitched	chr17	73283832	73295143	2	7938	23060.8668	2354.9502	802	1
2_MACS_peak_24142_lociStitched	chr7	110720236	110733867	2	7937	14148.978	3338.2319	803	1
1_MACS_peak_21414_lociStitched	chr5	176852019	176859951	1	7933	22236.5688	2101.1868	804	1
3_MACS_peak_5703_lociStitched	chr12	32608343	32622459	3	7926	15706.8732	2415.2476	805	1
2_MACS_peak_26951_lociStitched	chrX	11440243	11448435	2	7924	16191.488	949.4528	806	1
2_MACS_peak_15569_lociStitched	chr20	32603145	32613487	2	7923	8732.7848	1907.0648	807	1
1_MACS_peak_20001_lociStitched	chr5	217210	225126	1	7917	16422.5336	1406.6732	808	1
2_MACS_peak_10250_lociStitched	chr17	6063354	6071391	2	7908	41386.5315	1765.7289	809	1
2_MACS_peak_14779_lociStitched	chr2	201237275	201246789	2	7902	11690.8032	2127.3304	810	1
1_MACS_peak_24920_lociStitched	chr8	38237124	38245023	1	7900	24666.2073	1874.4327	811	1
2_MACS_peak_12778_lociStitched	chr19	45541438	45554045	2	7899	19054.2198	2438.1938	812	1
1_MACS_peak_22546_lociStitched	chr6	106609684	106617576	1	7893	44016.0516	2310.7776	813	1
2_MACS_peak_5632_lociStitched	chr12	27330045	27340714	2	7893	26292.6836	2658.7148	814	1
2_MACS_peak_15040_lociStitched	chr2	227769481	227782361	2	7892	18289.6	2449.776	815	1
3_MACS_peak_1565_lociStitched	chr1	153929516	153941315	3	7883	21611.0484	3547.9593	816	1
3_MACS_peak_20889_lociStitched	chr5	130598339	130617714	3	7878	14938.125	3026.375	817	1
1_MACS_peak_2983_lociStitched	chr10	30989081	30996956	1	7876	52360.0875	1823.85	818	1
2_MACS_peak_8236_lociStitched	chr15	33296336	33309890	2	7876	24549.0048	2576.6154	819	1
3_MACS_peak_25969_lociStitched	chr9	33286868	33299046	3	7875	28608.5576	2735.1788	820	1
2_MACS_peak_5098_lociStitched	chr11	116795002	116802946	2	7872	18288.6768	2001.888	821	1
2_MACS_peak_5973_lociStitched	chr12	56726384	56734366	2	7870	26647.1088	1848.6312	822	1
3_MACS_peak_13360_lociStitched	chr2	37615036	37625029	3	7867	21589.8765	2322.3732	823	1
1_MACS_peak_24073_lociStitched	chr7	104650840	104658700	1	7861	58176.576	2108.838	824	1
1_MACS_peak_22033_lociStitched	chr6	36559034	36566891	1	7858	26610.0876	1860.5376	825	1
2_MACS_peak_6370_lociStitched	chr12	102129353	102140374	2	7856	30001.3662	2030.0682	826	1
3_MACS_peak_18156_lociStitched	chr3	141205469	141219151	3	7850	17645.6754	2624.2076	827	1
2_MACS_peak_24070_lociStitched	chr7	104595874	104605154	2	7846	22353.664	2113.984	828	1
2_MACS_peak_14398_lociStitched	chr2	153914504	153927358	2	7844	15730.7252	2386.9878	829	1
3_MACS_peak_21194_lociStitched	chr5	153651410	153664896	3	7843	10966.8152	2534.0194	830	1
2_MACS_peak_19473_lociStitched	chr4	108950055	108958989	2	7835	20191.7334	1880.607	831	1
3_MACS_peak_26333_lociStitched	chr9	95820306	95835739	3	7833	12344.8567	2430.6975	832	1
3_MACS_peak_1843_lociStitched	chr1	167675207	167692218	3	7829	19149.2827	4308.8863	833	1
2_MACS_peak_22200_lociStitched	chr6	52527845	52536531	2	7826	18852.0944	2343.4828	834	1
1_MACS_peak_4123_lociStitched	chr11	16979539	16987363	1	7825	27905.8608	2005.2912	835	1
3_MACS_peak_22399_lociStitched	chr6	86378704	86396290	3	7824	15159.132	2922.7932	836	1
3_MACS_peak_1664_lociStitched	chr1	156627061	156635332	3	7822	20163.8709	2550.7764	837	1
3_MACS_peak_24392_lociStitched	chr7	139466364	139478904	3	7805	19123.5	2944.392	838	1
2_MACS_peak_23476_lociStitched	chr7	37375071	37385872	2	7802	19392.1154	2066.2313	839	1
4_MACS_peak_27411_lociStitched	chrX	75362577	75372155	4	7783	15569.9968	955.8844	840	1
3_MACS_peak_19247_lociStitched	chr4	78063131	78079986	3	7779	11597.9255	2985.0205	841	1
2_MACS_peak_19110_lociStitched	chr4	57840256	57849674	2	7773	19661.9586	1983.4308	842	1
3_MACS_peak_16726_lociStitched	chr22	39409167	39422003	3	7771	19485.048	2426.004	843	1
3_MACS_peak_9127_lociStitched	chr15	101790399	101806919	3	7764	16432.444	3208.184	844	1
2_MACS_peak_22007_lociStitched	chr6	35264653	35272442	2	7763	17547.0592	1754.0828	845	1
2_MACS_peak_9749_lociStitched	chr16	56943665	56952728	2	7762	44640.7128	2047.3317	846	1
4_MACS_peak_17376_lociStitched	chr3	47012818	47030383	4	7758	12764.4855	2492.4735	847	1
3_MACS_peak_23656_lociStitched	chr7	63764718	63782046	3	7749	12446.7024	1874.8896	848	1
2_MACS_peak_2260_lociStitched	chr1	207995014	208006345	2	7740	33568.0875	3528.4734	849	1
1_MACS_peak_25156_lociStitched	chr8	72268246	72275979	1	7734	14354.7679	1129.018	850	1
4_MACS_peak_17937_lociStitched	chr3	121740003	121755781	4	7732	9367.3986	2529.2134	851	1
2_MACS_peak_14783_lociStitched	chr2	201312446	201322171	2	7719	16884.545	1782.5925	852	1
1_MACS_peak_12478_lociStitched	chr19	19173151	19180866	1	7716	11731.429	1617.064	853	1
2_MACS_peak_22184_lociStitched	chr6	52160163	52173580	2	7714	24916.7107	2942.3481	854	1
3_MACS_peak_23996_lociStitched	chr7	100020403	100034934	3	7710	33428.5655	2493.5196	855	1
2_MACS_peak_19014_lociStitched	chr4	40622347	40634239	2	7708	22425.9336	2038.2888	856	1
4_MACS_peak_13979_lociStitched	chr2	99157751	99174198	4	7705	7093.5911	2226.9238	857	1
2_MACS_peak_22849_lociStitched	chr6	137974053	137983668	2	7703	9134.25	1957.614	858	1
3_MACS_peak_22634_lociStitched	chr6	113946533	113956787	3	7693	24818.7816	2145.1368	859	1
3_MACS_peak_20029_lociStitched	chr5	1511673	1525110	3	7692	9845.2899	1783.0899	860	1
2_MACS_peak_26708_lociStitched	chr9	131445358	131453428	2	7687	19427.718	1695.507	861	1
3_MACS_peak_9211_lociStitched	chr16	2556668	2572058	3	7687	15305.355	2073.033	862	1
3_MACS_peak_26524_lociStitched	chr9	116101684	116115737	3	7685	19988.9872	2596.9944	863	1
3_MACS_peak_6402_lociStitched	chr12	104850007	104861956	3	7680	14913.5469	2116.1679	864	1
3_MACS_peak_18993_lociStitched	chr4	39354162	39368585	3	7676	17154.7162	2462.0061	865	1
2_MACS_peak_4472_lociStitched	chr11	62597962	62610687	2	7669	33414.5775	2779.14	866	1
2_MACS_peak_25577_lociStitched	chr8	129278232	129287383	2	7660	16915.6235	1962.8895	867	1
2_MACS_peak_5287_lociStitched	chr11	130697142	130705763	2	7655	22571.5022	2216.4591	868	1
