#18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_ROSE/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam
#Using cutoff of 24858.251 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isSuperStretch
1_MACS_peak_3958_lociStitched	chr10	113275418	113276516	1	1099	533.9574	113.4234	21816	0
1_MACS_peak_10611_lociStitched	chr16	89778235	89779332	1	1098	575.7056	60.1156	21817	0
1_MACS_peak_12956_lociStitched	chr19	12425013	12426112	1	1100	534.3338	256.067	21818	0
1_MACS_peak_18282_lociStitched	chr3	43146840	43147934	1	1095	852.6636	119.246	21819	0
1_MACS_peak_17001_lociStitched	chr21	29548997	29550090	1	1094	898.446	134.9855	21820	0
1_MACS_peak_4940_lociStitched	chr11	71673139	71674229	1	1091	1026.453	102.242	21821	0
1_MACS_peak_22826_lociStitched	chr6	10269898	10270995	1	1098	611.4678	208.7591	21822	0
1_MACS_peak_26696_lociStitched	chr8	86112529	86113626	1	1098	486.0807	101.5822	21823	0
1_MACS_peak_10756_lociStitched	chr17	6346844	6347941	1	1098	553.985	174.3133	21824	0
1_MACS_peak_26855_lociStitched	chr8	106331205	106332299	1	1095	706.9428	57.8726	21825	0
1_MACS_peak_22428_lociStitched	chr5	155254750	155255847	1	1098	539.724	165.5373	21826	0
1_MACS_peak_20595_lociStitched	chr4	109112148	109113244	1	1097	645.4344	174.1544	21827	0
1_MACS_peak_21418_lociStitched	chr5	42908381	42909477	1	1097	714.4824	251.4224	21828	0
1_MACS_peak_5911_lociStitched	chr12	29247503	29248600	1	1098	529.0831	182.7602	21829	0
1_MACS_peak_18538_lociStitched	chr3	56911871	56912968	1	1098	476.4271	135.1504	21830	0
1_MACS_peak_12871_lociStitched	chr19	9648698	9649794	1	1097	543.616	87.8992	21831	0
1_MACS_peak_15018_lociStitched	chr2	127534307	127535397	1	1091	1119.975	258.766	21832	0
1_MACS_peak_27947_lociStitched	chr9	107537479	107538576	1	1098	556.7275	255.2719	21833	0
1_MACS_peak_10185_lociStitched	chr16	53407025	53408116	1	1092	947.4244	143.4665	21834	0
1_MACS_peak_27228_lociStitched	chr9	1007079	1008175	1	1097	561.2616	143.1376	21835	0
1_MACS_peak_15019_lociStitched	chr2	127729058	127730155	1	1098	438.8	159.6135	21836	0
1_MACS_peak_27789_lociStitched	chr9	93720271	93721367	1	1097	565.536	153.2208	21837	0
1_MACS_peak_5091_lociStitched	chr11	85718870	85719966	1	1097	629.4328	254.1624	21838	0
1_MACS_peak_20028_lociStitched	chr4	30818987	30820081	1	1095	699.2848	127.5604	21839	0
1_MACS_peak_24023_lociStitched	chr6	124209627	124210723	1	1097	466.5672	122.204	21840	0
1_MACS_peak_15334_lociStitched	chr2	171016547	171017642	1	1096	624.588	165.8925	21841	0
1_MACS_peak_7361_lociStitched	chr13	52398945	52400041	1	1097	473.9104	135.0272	21842	0
1_MACS_peak_26366_lociStitched	chr8	38599212	38600307	1	1096	551.1135	102.273	21843	0
1_MACS_peak_11654_lociStitched	chr17	60729627	60730723	1	1097	505.4752	181.936	21844	0
1_MACS_peak_25645_lociStitched	chr7	123884234	123885329	1	1096	604.44	171.477	21845	0
1_MACS_peak_4715_lociStitched	chr11	63618305	63619401	1	1097	474.6776	169.1128	21846	0
1_MACS_peak_23291_lociStitched	chr6	36547099	36548195	1	1097	456.5936	151.6864	21847	0
1_MACS_peak_24382_lociStitched	chr6	159247749	159248842	1	1094	705.4222	99.0258	21848	0
1_MACS_peak_13267_lociStitched	chr19	35953124	35954217	1	1094	790.0204	196.6307	21849	0
1_MACS_peak_659_lociStitched	chr1	40973937	40975031	1	1095	639.7712	136.0936	21850	0
1_MACS_peak_1265_lociStitched	chr1	109102855	109103950	1	1096	393.6525	54.531	21851	0
1_MACS_peak_4498_lociStitched	chr11	36615704	36616798	1	1095	602.247	147.0336	21852	0
1_MACS_peak_513_lociStitched	chr1	33190459	33191554	1	1096	441.504	138.627	21853	0
1_MACS_peak_10196_lociStitched	chr16	55568457	55569552	1	1096	463.623	170.382	21854	0
1_MACS_peak_28542_lociStitched	chrX	17056115	17057206	1	1092	736.2068	62.4052	21855	0
1_MACS_peak_8245_lociStitched	chr14	88766059	88767151	1	1093	704.886	104.5044	21856	0
1_MACS_peak_26897_lociStitched	chr8	117706908	117708001	1	1094	644.3235	154.3316	21857	0
1_MACS_peak_29150_lociStitched	chrX	118616012	118617102	1	1091	769.867	52.865	21858	0
1_MACS_peak_27135_lociStitched	chr8	144363200	144364294	1	1095	534.419	161.365	21859	0
1_MACS_peak_25166_lociStitched	chr7	75246707	75247799	1	1093	748.2384	178.8696	21860	0
1_MACS_peak_28005_lociStitched	chr9	112942651	112943744	1	1094	603.0081	135.532	21861	0
1_MACS_peak_16710_lociStitched	chr20	47782801	47783895	1	1095	511.8826	173.2896	21862	0
1_MACS_peak_12593_lociStitched	chr18	73925298	73926391	1	1094	668.2602	217.7256	21863	0
1_MACS_peak_28082_lociStitched	chr9	119846141	119847234	1	1094	611.3149	183.7333	21864	0
1_MACS_peak_20168_lociStitched	chr4	54506262	54507355	1	1094	532.7282	117.3882	21865	0
1_MACS_peak_29011_lociStitched	chrX	83742193	83743285	1	1093	609.7728	96.8604	21866	0
1_MACS_peak_14008_lociStitched	chr2	27525645	27526737	1	1093	688.7244	177.996	21867	0
1_MACS_peak_15960_lociStitched	chr2	233228119	233229211	1	1093	570.57	60.7152	21868	0
1_MACS_peak_323_lociStitched	chr1	24791864	24792957	1	1094	519.6122	115.2022	21869	0
1_MACS_peak_29197_lociStitched	chrX	128494066	128495160	1	1095	384.1034	147.3618	21870	0
1_MACS_peak_11856_lociStitched	chr17	74043909	74045002	1	1094	541.1443	181.0008	21871	0
1_MACS_peak_5800_lociStitched	chr12	16164580	16165673	1	1094	509.7752	167.229	21872	0
1_MACS_peak_5312_lociStitched	chr11	115260632	115261724	1	1093	699.426	248.8668	21873	0
1_MACS_peak_10448_lociStitched	chr16	75018235	75019325	1	1091	737.385	125.568	21874	0
1_MACS_peak_9467_lociStitched	chr15	93257466	93258557	1	1092	713.2958	185.9064	21875	0
1_MACS_peak_27860_lociStitched	chr9	97766115	97767206	1	1092	692.4577	165.3956	21876	0
1_MACS_peak_5320_lociStitched	chr11	115866675	115867767	1	1093	585.4212	168.9324	21877	0
1_MACS_peak_28442_lociStitched	chrX	6636624	6637713	1	1090	678.0114	37.7883	21878	0
1_MACS_peak_28896_lociStitched	chrX	67180961	67182052	1	1092	576.3753	115.3187	21879	0
1_MACS_peak_9052_lociStitched	chr15	66764328	66765420	1	1093	548.0748	212.394	21880	0
1_MACS_peak_19987_lociStitched	chr4	24119428	24120518	1	1091	612.58	88.508	21881	0
1_MACS_peak_15049_lociStitched	chr2	130634475	130635565	1	1091	682.449	173.746	21882	0
1_MACS_peak_29128_lociStitched	chrX	112716121	112717211	1	1091	630.565	127.421	21883	0
1_MACS_peak_8982_lociStitched	chr15	62338080	62339170	1	1091	654.436	167.969	21884	0
1_MACS_peak_129_lociStitched	chr1	10447495	10448586	1	1092	521.498	158.4132	21885	0
1_MACS_peak_14830_lociStitched	chr2	107859145	107860235	1	1091	642.991	169.386	21886	0
1_MACS_peak_23050_lociStitched	chr6	26607529	26608617	1	1089	872.032	240.8832	21887	0
1_MACS_peak_19368_lociStitched	chr3	161835285	161836376	1	1092	546.591	199.7621	21888	0
1_MACS_peak_6337_lociStitched	chr12	66134271	66135357	1	1087	940.9104	183.3168	21889	0
1_MACS_peak_17381_lociStitched	chr22	23074555	23075638	1	1084	1008.5979	88.4811	21890	0
1_MACS_peak_6310_lociStitched	chr12	63241852	63242943	1	1092	497.0596	169.7596	21891	0
1_MACS_peak_23211_lociStitched	chr6	33128992	33130081	1	1090	759.3597	223.6806	21892	0
1_MACS_peak_16704_lociStitched	chr20	47157903	47158992	1	1090	639.6786	113.6916	21893	0
1_MACS_peak_24800_lociStitched	chr7	34786568	34787658	1	1091	570.506	158.922	21894	0
1_MACS_peak_16182_lociStitched	chr20	5899332	5900422	1	1091	644.735	246.994	21895	0
1_MACS_peak_22877_lociStitched	chr6	13427933	13429023	1	1091	620.646	227.701	21896	0
1_MACS_peak_27692_lociStitched	chr9	79239138	79240225	1	1088	865.6868	212.7259	21897	0
1_MACS_peak_7616_lociStitched	chr13	111719243	111720330	1	1088	800.7929	170.7677	21898	0
1_MACS_peak_27060_lociStitched	chr8	133687265	133688351	1	1087	925.272	228.9288	21899	0
1_MACS_peak_1976_lociStitched	chr1	172327328	172328418	1	1091	558.843	224.322	21900	0
1_MACS_peak_9398_lociStitched	chr15	89891909	89892998	1	1090	651.4398	211.4838	21901	0
1_MACS_peak_67_lociStitched	chr1	4997682	4998771	1	1090	506.7117	79.0614	21902	0
1_MACS_peak_26079_lociStitched	chr8	12219195	12220271	1	1077	1348.4432	178.9388	21903	0
1_MACS_peak_26525_lociStitched	chr8	61870105	61871194	1	1090	500.3955	108.1377	21904	0
1_MACS_peak_26799_lociStitched	chr8	102092474	102093563	1	1090	552.8853	194.1687	21905	0
1_MACS_peak_25223_lociStitched	chr7	78335616	78336703	1	1088	702.202	147.3972	21906	0
1_MACS_peak_29008_lociStitched	chrX	82889757	82890845	1	1089	573.1584	147.968	21907	0
1_MACS_peak_25665_lociStitched	chr7	126417727	126418813	1	1087	817.9752	215.6796	21908	0
1_MACS_peak_25258_lociStitched	chr7	87134743	87135832	1	1090	457.0533	184.6944	21909	0
1_MACS_peak_11178_lociStitched	chr17	35457096	35458183	1	1088	731.8771	226.5308	21910	0
1_MACS_peak_8550_lociStitched	chr15	30685084	30686172	1	1089	492.2112	95.3088	21911	0
1_MACS_peak_6589_lociStitched	chr12	95155885	95156973	1	1089	586.7584	207.3728	21912	0
1_MACS_peak_8375_lociStitched	chr14	100751443	100752524	1	1082	916.0394	29.2951	21913	0
1_MACS_peak_26846_lociStitched	chr8	104982373	104983458	1	1086	761.1275	115.227	21914	0
1_MACS_peak_25772_lociStitched	chr7	135678461	135679548	1	1088	610.894	133.4836	21915	0
1_MACS_peak_11401_lociStitched	chr17	44025872	44026960	1	1089	595.7888	235.2256	21916	0
1_MACS_peak_7142_lociStitched	chr13	29770329	29771415	1	1087	622.4952	64.3998	21917	0
1_MACS_peak_7398_lociStitched	chr13	65895051	65896139	1	1089	426.7136	75.7248	21918	0
1_MACS_peak_3329_lociStitched	chr10	57268415	57269503	1	1089	561.7344	221.408	21919	0
1_MACS_peak_11145_lociStitched	chr17	34091023	34092110	1	1088	618.3943	164.5718	21920	0
1_MACS_peak_5698_lociStitched	chr12	9884043	9885131	1	1089	536.1664	218.2528	21921	0
1_MACS_peak_15776_lociStitched	chr2	214030319	214031405	1	1087	637.9164	127.2792	21922	0
1_MACS_peak_7093_lociStitched	chr13	22260734	22261819	1	1086	675.8465	83.328	21923	0
1_MACS_peak_7613_lociStitched	chr13	111606974	111608061	1	1088	518.2816	113.3741	21924	0
1_MACS_peak_9732_lociStitched	chr16	10821509	10822595	1	1087	730.7694	225.5622	21925	0
1_MACS_peak_16588_lociStitched	chr20	40898709	40899796	1	1088	576.3274	178.0506	21926	0
1_MACS_peak_25784_lociStitched	chr7	137699670	137700755	1	1086	792.3755	210.5985	21927	0
1_MACS_peak_7894_lociStitched	chr14	50426374	50427459	1	1086	672.7	115.5525	21928	0
1_MACS_peak_8865_lociStitched	chr15	51640646	51641733	1	1088	493.0632	154.5714	21929	0
1_MACS_peak_3681_lociStitched	chr10	91846544	91847631	1	1088	522.9557	189.6815	21930	0
1_MACS_peak_12184_lociStitched	chr18	14178798	14179885	1	1088	439.148	107.3956	21931	0
1_MACS_peak_15442_lociStitched	chr2	179814116	179815202	1	1087	686.0262	239.2458	21932	0
1_MACS_peak_462_lociStitched	chr1	30995801	30996886	1	1086	620.837	81.9175	21933	0
1_MACS_peak_21576_lociStitched	chr5	61945116	61946199	1	1084	850.9131	165.1575	21934	0
1_MACS_peak_1302_lociStitched	chr1	110785562	110786646	1	1085	742.7568	137.0176	21935	0
1_MACS_peak_3122_lociStitched	chr10	28966019	28967104	1	1086	595.1225	89.7295	21936	0
1_MACS_peak_27949_lociStitched	chr9	107730280	107731364	1	1085	807.038	223.5208	21937	0
1_MACS_peak_7880_lociStitched	chr14	49669950	49671036	1	1087	531.7056	137.379	21938	0
1_MACS_peak_23011_lociStitched	chr6	26087319	26088405	1	1087	600.9924	211.227	21939	0
1_MACS_peak_25351_lociStitched	chr7	98910238	98911323	1	1086	670.53	185.6435	21940	0
1_MACS_peak_16751_lociStitched	chr20	50617999	50619085	1	1087	458.1834	81.7758	21941	0
1_MACS_peak_2972_lociStitched	chr10	13278481	13279566	1	1086	590.674	125.5345	21942	0
1_MACS_peak_19398_lociStitched	chr3	168864571	168865657	1	1087	498.0396	154.8636	21943	0
1_MACS_peak_15725_lociStitched	chr2	207089662	207090745	1	1084	782.5758	156.4935	21944	0
1_MACS_peak_13260_lociStitched	chr19	35615048	35616134	1	1087	525.2982	194.937	21945	0
1_MACS_peak_8138_lociStitched	chr14	73493147	73494231	1	1085	629.262	126.828	21946	0
1_MACS_peak_21723_lociStitched	chr5	78737534	78738620	1	1087	420.7164	165.7236	21947	0
1_MACS_peak_25130_lociStitched	chr7	73726547	73727630	1	1084	701.0259	130.5015	21948	0
1_MACS_peak_20212_lociStitched	chr4	63210051	63211136	1	1086	531.5415	158.5185	21949	0
1_MACS_peak_27971_lociStitched	chr9	110022581	110023665	1	1085	585.2516	120.5408	21950	0
1_MACS_peak_23767_lociStitched	chr6	91320445	91321528	1	1084	615.9021	77.0013	21951	0
1_MACS_peak_6471_lociStitched	chr12	81913858	81914943	1	1086	482.4995	158.41	21952	0
1_MACS_peak_26313_lociStitched	chr8	32785132	32786212	1	1081	923.184	174.204	21953	0
1_MACS_peak_13175_lociStitched	chr19	21182326	21183409	1	1084	712.9389	182.8104	21954	0
1_MACS_peak_25142_lociStitched	chr7	74331901	74332985	1	1085	533.328	101.354	21955	0
1_MACS_peak_18585_lociStitched	chr3	64146732	64147817	1	1086	489.8775	191.2855	21956	0
1_MACS_peak_18098_lociStitched	chr3	18942345	18943429	1	1085	646.8228	222.6536	21957	0
1_MACS_peak_27564_lociStitched	chr9	43684568	43685651	1	1084	602.3646	89.3475	21958	0
1_MACS_peak_24794_lociStitched	chr7	33789270	33790353	1	1084	656.9478	154.9773	21959	0
1_MACS_peak_18565_lociStitched	chr3	60067179	60068263	1	1085	493.762	103.522	21960	0
1_MACS_peak_24365_lociStitched	chr6	158221478	158222561	1	1084	624.0246	138.4074	21961	0
1_MACS_peak_6475_lociStitched	chr12	82944246	82945327	1	1082	832.2619	185.8239	21962	0
1_MACS_peak_8134_lociStitched	chr14	73330196	73331279	1	1084	543.4494	68.3373	21963	0
1_MACS_peak_11156_lociStitched	chr17	34475986	34477070	1	1085	832.512	479.8868	21964	0
1_MACS_peak_26933_lociStitched	chr8	123146764	123147846	1	1083	723.6416	172.9036	21965	0
1_MACS_peak_26424_lociStitched	chr8	48650808	48651891	1	1084	588.7188	134.8335	21966	0
1_MACS_peak_8280_lociStitched	chr14	91643069	91644152	1	1084	559.1529	116.4225	21967	0
1_MACS_peak_21580_lociStitched	chr5	62100007	62101069	1	1063	1580.3622	129.9888	21968	0
1_MACS_peak_3318_lociStitched	chr10	54573841	54574924	1	1084	686.4054	259.7034	21969	0
1_MACS_peak_6772_lociStitched	chr12	110537739	110538822	1	1084	520.3815	96.8202	21970	0
1_MACS_peak_5813_lociStitched	chr12	19999901	20000982	1	1082	724.1619	122.3692	21971	0
1_MACS_peak_6452_lociStitched	chr12	79668251	79669335	1	1085	489.8596	199.998	21972	0
1_MACS_peak_15550_lociStitched	chr2	192068751	192069834	1	1084	596.5164	184.8681	21973	0
1_MACS_peak_12589_lociStitched	chr18	72782659	72783740	1	1082	706.5416	115.2346	21974	0
1_MACS_peak_9235_lociStitched	chr15	78202510	78203587	1	1078	1041.0282	206.9994	21975	0
1_MACS_peak_25592_lociStitched	chr7	117228225	117229306	1	1082	812.2634	245.7113	21976	0
1_MACS_peak_18655_lociStitched	chr3	73617054	73618136	1	1083	600.2936	128.5416	21977	0
1_MACS_peak_26718_lociStitched	chr8	92044123	92045205	1	1083	554.6332	83.855	21978	0
1_MACS_peak_5430_lociStitched	chr11	124199752	124200835	1	1084	510.7428	165.9156	21979	0
1_MACS_peak_24842_lociStitched	chr7	38350604	38351687	1	1084	440.5644	99.4194	21980	0
1_MACS_peak_26705_lociStitched	chr8	88006297	88007378	1	1082	583.74	44.6453	21981	0
1_MACS_peak_1144_lociStitched	chr1	90621142	90622222	1	1081	847.692	232.416	21982	0
1_MACS_peak_3483_lociStitched	chr10	74236786	74237868	1	1083	596.182	157.2146	21983	0
1_MACS_peak_25289_lociStitched	chr7	91808040	91809122	1	1083	631.1306	200.711	21984	0
1_MACS_peak_16083_lociStitched	chr20	246974	248055	1	1082	683.7325	162.9067	21985	0
1_MACS_peak_21882_lociStitched	chr5	99483628	99484710	1	1083	533.1014	112.9608	21986	0
1_MACS_peak_22765_lociStitched	chr6	5566525	5567607	1	1083	627.019	214.0196	21987	0
1_MACS_peak_15682_lociStitched	chr2	203176028	203177111	1	1084	484.4259	212.8095	21988	0
1_MACS_peak_28345_lociStitched	chr9	138471553	138472634	1	1082	587.8478	118.5857	21989	0
1_MACS_peak_18584_lociStitched	chr3	64016166	64017248	1	1083	522.9306	165.9788	21990	0
1_MACS_peak_28904_lociStitched	chrX	68835775	68836856	1	1082	560.2823	99.3439	21991	0
1_MACS_peak_18112_lociStitched	chr3	22057459	22058540	1	1082	550.4452	98.1548	21992	0
1_MACS_peak_19129_lociStitched	chr3	135218605	135219687	1	1083	520.6584	192.3796	21993	0
1_MACS_peak_12284_lociStitched	chr18	32089479	32090561	1	1083	510.0548	196.7076	21994	0
1_MACS_peak_26849_lociStitched	chr8	105341859	105342939	1	1081	624.564	96.12	21995	0
1_MACS_peak_26530_lociStitched	chr8	62588051	62589133	1	1083	509.5138	202.4422	21996	0
1_MACS_peak_1910_lociStitched	chr1	166135608	166136687	1	1080	744.1863	139.191	21997	0
1_MACS_peak_10538_lociStitched	chr16	84619387	84620468	1	1082	534.6626	124.0988	21998	0
1_MACS_peak_5300_lociStitched	chr11	114188871	114189953	1	1083	438.6428	167.4936	21999	0
1_MACS_peak_13255_lociStitched	chr19	35263408	35264489	1	1082	579.8484	178.7974	22000	0
1_MACS_peak_28256_lociStitched	chr9	132258134	132259215	1	1082	566.0116	168.3117	22001	0
1_MACS_peak_19998_lociStitched	chr4	24981204	24982284	1	1081	636.12	149.364	22002	0
1_MACS_peak_6406_lociStitched	chr12	74883967	74885048	1	1082	601.5765	243.3331	22003	0
1_MACS_peak_5902_lociStitched	chr12	28014597	28015677	1	1081	544.212	81	22004	0
1_MACS_peak_15692_lociStitched	chr2	204310550	204311631	1	1082	556.4988	212.6327	22005	0
1_MACS_peak_27696_lociStitched	chr9	80441902	80442983	1	1082	576.9297	233.7122	22006	0
1_MACS_peak_9366_lociStitched	chr15	87462641	87463721	1	1081	569.484	115.344	22007	0
1_MACS_peak_15309_lociStitched	chr2	168977960	168979041	1	1082	494.1251	156.6369	22008	0
1_MACS_peak_15883_lociStitched	chr2	227217778	227218858	1	1081	613.224	163.296	22009	0
1_MACS_peak_29189_lociStitched	chrX	122565858	122566938	1	1081	493.56	106.92	22010	0
1_MACS_peak_3668_lociStitched	chr10	91010962	91012033	1	1072	1161.3924	186.2469	22011	0
1_MACS_peak_14137_lociStitched	chr2	39604241	39605321	1	1081	505.764	158.328	22012	0
1_MACS_peak_23657_lociStitched	chr6	81189940	81191020	1	1081	494.532	158.976	22013	0
1_MACS_peak_22866_lociStitched	chr6	12957143	12958222	1	1080	584.2785	138.0041	22014	0
1_MACS_peak_14368_lociStitched	chr2	64092999	64094078	1	1080	562.8064	141.8885	22015	0
1_MACS_peak_1400_lociStitched	chr1	118277408	118278487	1	1080	509.1801	106.1736	22016	0
1_MACS_peak_10806_lociStitched	chr17	7892930	7894007	1	1078	801.0726	216.3693	22017	0
1_MACS_peak_6670_lociStitched	chr12	103667210	103668289	1	1080	555.7929	163.5764	22018	0
1_MACS_peak_5321_lociStitched	chr11	116132956	116134035	1	1080	478.9681	88.478	22019	0
1_MACS_peak_2214_lociStitched	chr1	200312640	200313719	1	1080	537.7736	147.7151	22020	0
1_MACS_peak_14076_lociStitched	chr2	34902055	34903133	1	1079	616.5082	128.9288	22021	0
1_MACS_peak_7083_lociStitched	chr13	21830024	21831102	1	1079	564.5486	80.4188	22022	0
1_MACS_peak_12325_lociStitched	chr18	41065213	41066292	1	1080	548.9952	174.9059	22023	0
1_MACS_peak_9973_lociStitched	chr16	28610471	28611550	1	1080	466.9912	123.9771	22024	0
1_MACS_peak_11758_lociStitched	chr17	67447149	67448228	1	1080	459.654	120.4164	22025	0
1_MACS_peak_26417_lociStitched	chr8	43101607	43102686	1	1080	484.9026	153.7575	22026	0
1_MACS_peak_7260_lociStitched	chr13	42908070	42909147	1	1078	596.9811	83.0367	22027	0
1_MACS_peak_27372_lociStitched	chr9	21443751	21444828	1	1078	574.1487	85.7292	22028	0
1_MACS_peak_8121_lociStitched	chr14	71420102	71421180	1	1079	450.065	69.9622	22029	0
1_MACS_peak_10497_lociStitched	chr16	81478550	81479626	1	1077	605.5728	34.1092	22030	0
1_MACS_peak_27643_lociStitched	chr9	71597726	71598803	1	1078	588.1497	104.3613	22031	0
1_MACS_peak_949_lociStitched	chr1	66712813	66713890	1	1078	672.3711	197.8449	22032	0
1_MACS_peak_24050_lociStitched	chr6	128418970	128420047	1	1078	654.4929	180.936	22033	0
1_MACS_peak_6691_lociStitched	chr12	104975885	104976963	1	1079	486.717	134.75	22034	0
1_MACS_peak_4653_lociStitched	chr11	60896994	60898072	1	1079	560.3444	208.9164	22035	0
1_MACS_peak_2491_lociStitched	chr1	217308400	217309478	1	1079	481.327	130.438	22036	0
1_MACS_peak_15567_lociStitched	chr2	194407180	194408258	1	1079	479.3866	135.5046	22037	0
1_MACS_peak_11776_lociStitched	chr17	70562767	70563844	1	1078	719.2206	262.0341	22038	0
1_MACS_peak_18616_lociStitched	chr3	69337023	69338101	1	1079	525.7406	185.3082	22039	0
1_MACS_peak_13887_lociStitched	chr2	17567898	17568975	1	1078	573.6102	122.0241	22040	0
1_MACS_peak_13673_lociStitched	chr19	55020409	55021487	1	1079	521.4286	187.7876	22041	0
1_MACS_peak_16846_lociStitched	chr20	57497842	57498919	1	1078	550.5624	112.8696	22042	0
1_MACS_peak_4362_lociStitched	chr11	18301675	18302753	1	1079	446.9388	139.1698	22043	0
1_MACS_peak_8008_lociStitched	chr14	61991475	61992552	1	1078	560.4708	129.5631	22044	0
1_MACS_peak_10145_lociStitched	chr16	49399891	49400969	1	1079	500.6232	203.9576	22045	0
1_MACS_peak_18151_lociStitched	chr3	27390981	27392056	1	1076	728.42	135.9875	22046	0
1_MACS_peak_2495_lociStitched	chr1	218263412	218264489	1	1078	598.812	194.2908	22047	0
1_MACS_peak_18804_lociStitched	chr3	107927136	107928213	1	1078	599.9967	197.3064	22048	0
1_MACS_peak_21295_lociStitched	chr5	19322681	19323758	1	1078	490.6812	95.4222	22049	0
1_MACS_peak_21319_lociStitched	chr5	30878269	30879346	1	1078	539.0385	149.2722	22050	0
1_MACS_peak_3962_lociStitched	chr10	115141511	115142588	1	1078	616.044	226.7085	22051	0
1_MACS_peak_13933_lociStitched	chr2	21325907	21326983	1	1077	598.0408	128.6896	22052	0
1_MACS_peak_18133_lociStitched	chr3	24562644	24563719	1	1076	671.9825	151.2525	22053	0
1_MACS_peak_26753_lociStitched	chr8	96099654	96100730	1	1077	508.948	87.8016	22054	0
1_MACS_peak_21876_lociStitched	chr5	97405576	97406651	1	1076	711.7575	201.9925	22055	0
1_MACS_peak_15301_lociStitched	chr2	166971888	166972961	1	1074	833.6137	171.8946	22056	0
1_MACS_peak_16728_lociStitched	chr20	48692746	48693821	1	1076	672.09	177.0525	22057	0
1_MACS_peak_11838_lociStitched	chr17	73670779	73671854	1	1076	622.425	134.805	22058	0
1_MACS_peak_10859_lociStitched	chr17	15940559	15941635	1	1077	512.2836	139.6648	22059	0
1_MACS_peak_22825_lociStitched	chr6	9717335	9718411	1	1077	573.2928	201.4272	22060	0
1_MACS_peak_4531_lociStitched	chr11	45053141	45054215	1	1075	758.781	196.8642	22061	0
1_MACS_peak_15047_lociStitched	chr2	130104866	130105942	1	1077	508.0872	149.026	22062	0
1_MACS_peak_22707_lociStitched	chr6	684585	685659	1	1075	696.9186	138.9756	22063	0
1_MACS_peak_4240_lociStitched	chr11	8405628	8406702	1	1075	738.5898	188.1648	22064	0
1_MACS_peak_19381_lociStitched	chr3	166123199	166124274	1	1076	618.985	163.2925	22065	0
1_MACS_peak_27098_lociStitched	chr8	137457750	137458826	1	1077	468.1676	137.19	22066	0
1_MACS_peak_15114_lociStitched	chr2	136551850	136552926	1	1077	440.5144	128.7972	22067	0
1_MACS_peak_3267_lociStitched	chr10	48354335	48355409	1	1075	634.6266	113.844	22068	0
1_MACS_peak_18147_lociStitched	chr3	27003911	27004985	1	1075	629.0418	109.8702	22069	0
1_MACS_peak_8194_lociStitched	chr14	77547403	77548476	1	1074	667.6206	68.2428	22070	0
1_MACS_peak_16299_lociStitched	chr20	19297634	19298708	1	1075	718.0764	205.7784	22071	0
1_MACS_peak_3956_lociStitched	chr10	112936996	112938070	1	1075	656.5362	155.5152	22072	0
1_MACS_peak_24699_lociStitched	chr7	24480982	24482057	1	1076	441.18	82.4525	22073	0
1_MACS_peak_26980_lociStitched	chr8	126237003	126238076	1	1074	768.6972	217.3898	22074	0
1_MACS_peak_23633_lociStitched	chr6	78359540	78360613	1	1074	680.0674	133.052	22075	0
1_MACS_peak_26352_lociStitched	chr8	37991611	37992685	1	1075	576.4158	123.2952	22076	0
1_MACS_peak_16187_lociStitched	chr20	6083167	6084241	1	1075	577.7046	129.7392	22077	0
1_MACS_peak_1469_lociStitched	chr1	145182651	145183726	1	1076	580.8225	251.55	22078	0
1_MACS_peak_24285_lociStitched	chr6	149587677	149588751	1	1075	607.1322	166.1478	22079	0
1_MACS_peak_4182_lociStitched	chr11	3185614	3186688	1	1075	516.4866	85.7052	22080	0
1_MACS_peak_27775_lociStitched	chr9	92974909	92975981	1	1073	759.1904	157.6912	22081	0
1_MACS_peak_26704_lociStitched	chr8	87854078	87855150	1	1073	702.3744	120.4928	22082	0
1_MACS_peak_1975_lociStitched	chr1	172223957	172225031	1	1075	581.1414	195.1458	22083	0
1_MACS_peak_3664_lociStitched	chr10	90357533	90358607	1	1075	532.3818	146.9232	22084	0
1_MACS_peak_21920_lociStitched	chr5	106210651	106211725	1	1075	612.717	251.316	22085	0
1_MACS_peak_13146_lociStitched	chr19	19256413	19257487	1	1075	501.9876	141.6606	22086	0
1_MACS_peak_20895_lociStitched	chr4	153771249	153772322	1	1074	707.7508	247.7557	22087	0
1_MACS_peak_21446_lociStitched	chr5	49850257	49851329	1	1073	659.816	110.0944	22088	0
