GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
1_MACS_peak_26791_lociStitched	chr7(.):157966905-157969785	0.1742
3_MACS_peak_26792_lociStitched	chr7(.):157983002-157987951	0.1243
1_MACS_peak_26795_lociStitched	chr7(.):157996249-157996940	0.069
3_MACS_peak_26796_lociStitched	chr7(.):158027831-158034010	0.0956
1_MACS_peak_26799_lociStitched	chr7(.):158044854-158046653	0.0848
4_MACS_peak_26800_lociStitched	chr7(.):158048769-158052853	0.1056
2_MACS_peak_26804_lociStitched	chr7(.):158058612-158061236	0.1087
5_MACS_peak_26806_lociStitched	chr7(.):158064529-158078243	0.0833
2_MACS_peak_26811_lociStitched	chr7(.):158108671-158111517	0.1043
1_MACS_peak_26813_lociStitched	chr7(.):158113959-158115051	0.1028
1_MACS_peak_26814_lociStitched	chr7(.):158143504-158144375	0.0886
1_MACS_peak_26815_lociStitched	chr7(.):158147909-158148692	0.1732
1_MACS_peak_26816_lociStitched	chr7(.):158149777-158150738	0.0468
2_MACS_peak_26817_lociStitched	chr7(.):158159777-158161221	0.1517
1_MACS_peak_26819_lociStitched	chr7(.):158164372-158165467	0.0533
1_MACS_peak_26820_lociStitched	chr7(.):158167585-158168095	0.0976
1_MACS_peak_26821_lociStitched	chr7(.):158176374-158176855	0.079
5_MACS_peak_26822_lociStitched	chr7(.):158178322-158187991	0.1237
4_MACS_peak_26827_lociStitched	chr7(.):158193247-158199582	0.1123
1_MACS_peak_26831_lociStitched	chr7(.):158202590-158204559	0.11
2_MACS_peak_26832_lociStitched	chr7(.):158206672-158208695	0.1624
5_MACS_peak_26834_lociStitched	chr7(.):158209826-158218345	0.1358
2_MACS_peak_26839_lociStitched	chr7(.):158220538-158223835	0.1076
4_MACS_peak_26841_lociStitched	chr7(.):158235652-158240993	0.0943
2_MACS_peak_26845_lociStitched	chr7(.):158242134-158244005	0.0675
1_MACS_peak_26847_lociStitched	chr7(.):158247822-158249000	0.1001
3_MACS_peak_26848_lociStitched	chr7(.):158251297-158254947	0.0983
5_MACS_peak_26851_lociStitched	chr7(.):158263902-158274537	0.1318
1_MACS_peak_26856_lociStitched	chr7(.):158276706-158278209	0.1069
3_MACS_peak_26857_lociStitched	chr7(.):158281230-158285269	0.099
1_MACS_peak_26860_lociStitched	chr7(.):158287622-158288656	0.1495
1_MACS_peak_26861_lociStitched	chr7(.):158292986-158295717	0.0938
1_MACS_peak_26862_lociStitched	chr7(.):158298848-158299446	0.1075
5_MACS_peak_26863_lociStitched	chr7(.):158300622-158307807	0.1218
1_MACS_peak_26868_lociStitched	chr7(.):158310897-158311776	0.0646
1_MACS_peak_26869_lociStitched	chr7(.):158314032-158315089	0.2548
3_MACS_peak_26870_lociStitched	chr7(.):158317060-158323746	0.1149
3_MACS_peak_26873_lociStitched	chr7(.):158324770-158328152	0.0915
7_MACS_peak_26876_lociStitched	chr7(.):158329731-158343528	0.1123
1_MACS_peak_26883_lociStitched	chr7(.):158352033-158352790	0.1804
2_MACS_peak_26884_lociStitched	chr7(.):158354078-158357722	0.1108
1_MACS_peak_26886_lociStitched	chr7(.):158362849-158363516	0.1062
1_MACS_peak_26887_lociStitched	chr7(.):158378495-158379183	0.0968
1_MACS_peak_26888_lociStitched	chr7(.):158383056-158383723	0.0839
2_MACS_peak_26889_lociStitched	chr7(.):158747922-158749864	0.1485
4_MACS_peak_26891_lociStitched	chr7(.):158783952-158788558	0.0946
1_MACS_peak_26895_lociStitched	chr7(.):158791990-158794962	0.1094
5_MACS_peak_26896_lociStitched	chr7(.):158799934-158807654	0.1473
2_MACS_peak_26901_lociStitched	chr7(.):158818001-158820559	0.1063
1_MACS_peak_26903_lociStitched	chr7(.):158822932-158823891	0.1525
1_MACS_peak_26904_lociStitched	chr7(.):158876734-158877433	0.1467
2_MACS_peak_26905_lociStitched	chr7(.):158884449-158887131	0.132
3_MACS_peak_26907_lociStitched	chr7(.):158889210-158893153	0.1166
3_MACS_peak_26910_lociStitched	chr7(.):158895553-158899957	0.1279
2_MACS_peak_26913_lociStitched	chr7(.):158904999-158906660	0.1287
4_MACS_peak_26915_lociStitched	chr7(.):158908066-158911833	0.1304
1_MACS_peak_26919_lociStitched	chr7(.):158933153-158934371	0.1053
1_MACS_peak_26920_lociStitched	chr7(.):158942084-158942555	0.1493
2_MACS_peak_26921_lociStitched	chr7(.):158948642-158951629	0.1381
2_MACS_peak_26923_lociStitched	chr7(.):158962757-158965045	0.1123
1_MACS_peak_26925_lociStitched	chr7(.):158997256-158997765	0.0763
4_MACS_peak_26926_lociStitched	chr7(.):159022108-159025492	0.1079
1_MACS_peak_26930_lociStitched	chr8(.):36802-37182	0.0145
1_MACS_peak_26931_lociStitched	chr8(.):152754-153237	0.1526
2_MACS_peak_26932_lociStitched	chr8(.):226288-228058	0.0716
1_MACS_peak_26934_lociStitched	chr8(.):229554-230020	0.1062
1_MACS_peak_26935_lociStitched	chr8(.):253858-254700	0.0681
2_MACS_peak_26936_lociStitched	chr8(.):295713-297531	0.0601
2_MACS_peak_26938_lociStitched	chr8(.):328946-333051	0.0777
2_MACS_peak_26940_lociStitched	chr8(.):335333-338111	0.1319
1_MACS_peak_26942_lociStitched	chr8(.):341966-342670	0.0754
1_MACS_peak_26943_lociStitched	chr8(.):345873-346306	0.0997
1_MACS_peak_26944_lociStitched	chr8(.):527770-528138	0.0752
1_MACS_peak_26945_lociStitched	chr8(.):550805-551376	0.107
1_MACS_peak_26946_lociStitched	chr8(.):564400-565254	0.0682
1_MACS_peak_26947_lociStitched	chr8(.):579547-580341	0.0671
3_MACS_peak_26948_lociStitched	chr8(.):584820-586929	0.0766
2_MACS_peak_26951_lociStitched	chr8(.):681724-685255	0.1021
4_MACS_peak_26953_lociStitched	chr8(.):698491-702920	0.0601
4_MACS_peak_26957_lociStitched	chr8(.):705786-710256	0.0596
1_MACS_peak_26961_lociStitched	chr8(.):711364-712343	0.0341
1_MACS_peak_26962_lociStitched	chr8(.):735477-736296	0.0311
1_MACS_peak_26963_lociStitched	chr8(.):752133-752574	0.0604
3_MACS_peak_26964_lociStitched	chr8(.):760629-762441	0.0703
1_MACS_peak_26967_lociStitched	chr8(.):793285-793676	0.0223
1_MACS_peak_26968_lociStitched	chr8(.):816018-816943	0.0754
1_MACS_peak_26969_lociStitched	chr8(.):818448-819176	0.0898
1_MACS_peak_26970_lociStitched	chr8(.):843114-843525	0.1093
1_MACS_peak_26971_lociStitched	chr8(.):850985-851434	0.0003
1_MACS_peak_26972_lociStitched	chr8(.):876447-877274	0.0394
1_MACS_peak_26973_lociStitched	chr8(.):880500-880948	0.0948
2_MACS_peak_26974_lociStitched	chr8(.):899280-900287	0.0489
1_MACS_peak_26976_lociStitched	chr8(.):956694-957466	0.0572
1_MACS_peak_26977_lociStitched	chr8(.):973445-973875	0.0285
1_MACS_peak_26978_lociStitched	chr8(.):1043603-1044206	0.0633
1_MACS_peak_26979_lociStitched	chr8(.):1156162-1156642	0.2097
1_MACS_peak_26980_lociStitched	chr8(.):1263481-1264123	0.0218
1_MACS_peak_26981_lociStitched	chr8(.):1333083-1333527	0.0157
1_MACS_peak_26982_lociStitched	chr8(.):1388540-1388929	0.1012
1_MACS_peak_26983_lociStitched	chr8(.):1402993-1404435	0.1073
1_MACS_peak_26984_lociStitched	chr8(.):1418071-1418628	0.1008
2_MACS_peak_26985_lociStitched	chr8(.):1423844-1425490	0.0825
1_MACS_peak_26987_lociStitched	chr8(.):1448327-1448700	0.0607
1_MACS_peak_26988_lociStitched	chr8(.):1498675-1499128	0.0598
1_MACS_peak_26989_lociStitched	chr8(.):1500990-1502008	0.1101
2_MACS_peak_26990_lociStitched	chr8(.):1532068-1535157	0.093
1_MACS_peak_26992_lociStitched	chr8(.):1573906-1574548	0.0894
2_MACS_peak_26993_lociStitched	chr8(.):1579111-1581218	0.0757
4_MACS_peak_26995_lociStitched	chr8(.):1585170-1590129	0.0945
1_MACS_peak_26999_lociStitched	chr8(.):1592293-1592753	0.1236
1_MACS_peak_27000_lociStitched	chr8(.):1596761-1597110	0.0915
1_MACS_peak_27001_lociStitched	chr8(.):1601196-1601944	0.0757
3_MACS_peak_27002_lociStitched	chr8(.):1614747-1617124	0.0841
2_MACS_peak_27005_lociStitched	chr8(.):1624712-1626654	0.0743
1_MACS_peak_27007_lociStitched	chr8(.):1636378-1636818	0.0729
5_MACS_peak_27008_lociStitched	chr8(.):1642150-1650271	0.1128
2_MACS_peak_27013_lociStitched	chr8(.):1652926-1654650	0.0896
4_MACS_peak_27015_lociStitched	chr8(.):1677136-1682275	0.0906
1_MACS_peak_27019_lociStitched	chr8(.):1685559-1685965	0.0567
1_MACS_peak_27020_lociStitched	chr8(.):1692165-1692930	0.0421
1_MACS_peak_27021_lociStitched	chr8(.):1703319-1704207	0.0693
1_MACS_peak_27022_lociStitched	chr8(.):1707281-1708075	0.0549
1_MACS_peak_27023_lociStitched	chr8(.):1759634-1761343	0.0818
4_MACS_peak_27024_lociStitched	chr8(.):1762372-1766768	0.0885
3_MACS_peak_27028_lociStitched	chr8(.):1774612-1779898	0.0958
3_MACS_peak_27031_lociStitched	chr8(.):1781412-1784887	0.0905
1_MACS_peak_27034_lociStitched	chr8(.):1786586-1787418	0.0482
6_MACS_peak_27035_lociStitched	chr8(.):1790200-1799045	0.0862
3_MACS_peak_27041_lociStitched	chr8(.):1800725-1805800	0.0777
3_MACS_peak_27044_lociStitched	chr8(.):1807057-1815088	0.0888
1_MACS_peak_27047_lociStitched	chr8(.):1818073-1818402	0.0527
6_MACS_peak_27048_lociStitched	chr8(.):1819420-1831581	0.0948
6_MACS_peak_27054_lociStitched	chr8(.):1845289-1858429	0.0947
1_MACS_peak_27060_lociStitched	chr8(.):1859865-1864655	0.1026
1_MACS_peak_27061_lociStitched	chr8(.):1866650-1867212	0.165
2_MACS_peak_27062_lociStitched	chr8(.):1869513-1870581	0.0824
2_MACS_peak_27064_lociStitched	chr8(.):1872488-1874151	0.0786
1_MACS_peak_27066_lociStitched	chr8(.):1877096-1878661	0.079
3_MACS_peak_27067_lociStitched	chr8(.):1883527-1888532	0.0758
9_MACS_peak_27070_lociStitched	chr8(.):1889816-1916710	0.0985
4_MACS_peak_27079_lociStitched	chr8(.):1917854-1924085	0.0931
1_MACS_peak_27083_lociStitched	chr8(.):1932425-1934503	0.1334
1_MACS_peak_27084_lociStitched	chr8(.):1939989-1940484	0.0711
6_MACS_peak_27085_lociStitched	chr8(.):1942079-1949102	0.0879
2_MACS_peak_27091_lociStitched	chr8(.):1953146-1960811	0.12
2_MACS_peak_27093_lociStitched	chr8(.):1968576-1972411	0.1531
3_MACS_peak_27095_lociStitched	chr8(.):2195404-2200438	0.177
1_MACS_peak_27098_lociStitched	chr8(.):2211449-2212580	0.2161
1_MACS_peak_27099_lociStitched	chr8(.):2215443-2216257	0.1455
1_MACS_peak_27100_lociStitched	chr8(.):2362565-2364290	0.174
3_MACS_peak_27101_lociStitched	chr8(.):4849850-4852579	0.0608
4_MACS_peak_27104_lociStitched	chr8(.):6662573-6665811	0.0794
1_MACS_peak_27108_lociStitched	chr8(.):6691560-6692335	0.0391
1_MACS_peak_27109_lociStitched	chr8(.):6780018-6780449	0.067
1_MACS_peak_27110_lociStitched	chr8(.):6949742-6950624	0.0847
2_MACS_peak_27111_lociStitched	chr8(.):7078594-7080552	0.0842
1_MACS_peak_27113_lociStitched	chr8(.):7084828-7085421	0.1005
1_MACS_peak_27114_lociStitched	chr8(.):7108992-7109486	0.0959
5_MACS_peak_27115_lociStitched	chr8(.):7111564-7117841	0.0627
5_MACS_peak_27120_lociStitched	chr8(.):7119997-7125318	0.0626
5_MACS_peak_27125_lociStitched	chr8(.):7126819-7133174	0.0677
4_MACS_peak_27130_lociStitched	chr8(.):7134510-7141665	0.0791
3_MACS_peak_27134_lociStitched	chr8(.):7143656-7148101	0.0786
4_MACS_peak_27137_lociStitched	chr8(.):7150449-7155629	0.1092
1_MACS_peak_27141_lociStitched	chr8(.):7195462-7195667	0.1139
1_MACS_peak_27142_lociStitched	chr8(.):7404463-7405452	0.0668
6_MACS_peak_27143_lociStitched	chr8(.):7408132-7414898	0.0872
11_MACS_peak_27149_lociStitched	chr8(.):7415932-7444332	0.1166
1_MACS_peak_27160_lociStitched	chr8(.):7445845-7446460	0.0794
1_MACS_peak_27161_lociStitched	chr8(.):7468721-7470159	0.1031
1_MACS_peak_27162_lociStitched	chr8(.):7473686-7474563	0.0642
1_MACS_peak_27163_lociStitched	chr8(.):7536089-7536497	0.0419
1_MACS_peak_27164_lociStitched	chr8(.):7543468-7543917	0.1129
2_MACS_peak_27165_lociStitched	chr8(.):7566069-7568930	0.0526
3_MACS_peak_27167_lociStitched	chr8(.):7570136-7576215	0.0632
5_MACS_peak_27170_lociStitched	chr8(.):7577646-7584140	0.0571
26_MACS_peak_27175_lociStitched	chr8(.):7585160-7630157	0.0719
2_MACS_peak_27201_lociStitched	chr8(.):7829537-7830852	0.1625
1_MACS_peak_27203_lociStitched	chr8(.):7834460-7834687	0.0586
9_MACS_peak_27204_lociStitched	chr8(.):7869772-7892357	0.1169
2_MACS_peak_27213_lociStitched	chr8(.):7893701-7895304	0.0683
2_MACS_peak_27215_lociStitched	chr8(.):7922999-7924725	0.1774
3_MACS_peak_27217_lociStitched	chr8(.):9760444-9765228	0.0483
1_MACS_peak_27220_lociStitched	chr8(.):10452772-10453274	0.1219
1_MACS_peak_27221_lociStitched	chr8(.):10456512-10457051	0.0426
5_MACS_peak_27222_lociStitched	chr8(.):10466426-10470520	0.0555
1_MACS_peak_27227_lociStitched	chr8(.):10491514-10492436	0.1011
2_MACS_peak_27228_lociStitched	chr8(.):10547826-10549876	0.1164
1_MACS_peak_27230_lociStitched	chr8(.):10573897-10574574	0.0579
1_MACS_peak_27231_lociStitched	chr8(.):10587750-10589426	0.0608
1_MACS_peak_27232_lociStitched	chr8(.):11205109-11205703	0.1222
1_MACS_peak_27233_lociStitched	chr8(.):11323227-11324298	0.2105
2_MACS_peak_27234_lociStitched	chr8(.):11420867-11423568	0.1447
2_MACS_peak_27236_lociStitched	chr8(.):11449273-11453211	0.0729
2_MACS_peak_27238_lociStitched	chr8(.):11470144-11472358	0.1064
5_MACS_peak_27240_lociStitched	chr8(.):11550446-11561954	0.0814
1_MACS_peak_27245_lociStitched	chr8(.):11615511-11616585	0.0693
1_MACS_peak_27246_lociStitched	chr8(.):11807366-11807742	0.0372
1_MACS_peak_27247_lociStitched	chr8(.):11811674-11812660	0.1029
2_MACS_peak_27248_lociStitched	chr8(.):11870013-11874291	0.1556
1_MACS_peak_27250_lociStitched	chr8(.):11990241-11990865	0.1811
1_MACS_peak_27251_lociStitched	chr8(.):11995037-11995616	0.0942
3_MACS_peak_27252_lociStitched	chr8(.):12029677-12032808	0.1067
1_MACS_peak_27255_lociStitched	chr8(.):12231913-12232231	0.2471
1_MACS_peak_27256_lociStitched	chr8(.):12236558-12236981	0.1042
2_MACS_peak_27257_lociStitched	chr8(.):12272029-12274990	0.1421
1_MACS_peak_27259_lociStitched	chr8(.):12457933-12458729	0.1481
1_MACS_peak_27260_lociStitched	chr8(.):12464105-12464835	0.1244
1_MACS_peak_27261_lociStitched	chr8(.):12521585-12522807	0.1563
1_MACS_peak_27262_lociStitched	chr8(.):12991166-12991860	0.1495
1_MACS_peak_27263_lociStitched	chr8(.):19065815-19066048	0.0223
1_MACS_peak_27264_lociStitched	chr8(.):20107209-20107647	0.0925
1_MACS_peak_27265_lociStitched	chr8(.):20160100-20161508	0.1076
1_MACS_peak_27266_lociStitched	chr8(.):21570079-21570486	0.0523
1_MACS_peak_27267_lociStitched	chr8(.):21584936-21585325	0.0
1_MACS_peak_27268_lociStitched	chr8(.):21594587-21594978	0.094
5_MACS_peak_27269_lociStitched	chr8(.):21625729-21631222	0.0866
1_MACS_peak_27274_lociStitched	chr8(.):21632572-21633485	0.0827
1_MACS_peak_27275_lociStitched	chr8(.):21635713-21636291	0.0729
1_MACS_peak_27276_lociStitched	chr8(.):21637927-21638334	0.0555
5_MACS_peak_27277_lociStitched	chr8(.):21642021-21648290	0.0663
3_MACS_peak_27282_lociStitched	chr8(.):21708655-21710324	0.0835
1_MACS_peak_27285_lociStitched	chr8(.):21881656-21882687	0.1007
5_MACS_peak_27286_lociStitched	chr8(.):21897691-21915079	0.0937
1_MACS_peak_27291_lociStitched	chr8(.):21916608-21917225	0.117
2_MACS_peak_27292_lociStitched	chr8(.):21923345-21927651	0.0956
2_MACS_peak_27294_lociStitched	chr8(.):21975408-21976888	0.1259
3_MACS_peak_27296_lociStitched	chr8(.):21979968-21992131	0.0876
3_MACS_peak_27299_lociStitched	chr8(.):22003190-22022263	0.1136
1_MACS_peak_27302_lociStitched	chr8(.):22408173-22411321	0.145
1_MACS_peak_27303_lociStitched	chr8(.):22421136-22424786	0.1196
1_MACS_peak_27304_lociStitched	chr8(.):22434645-22437595	0.0966
1_MACS_peak_27305_lociStitched	chr8(.):22445033-22445640	0.0716
2_MACS_peak_27306_lociStitched	chr8(.):22453672-22456576	0.0819
2_MACS_peak_27308_lociStitched	chr8(.):22531156-22538441	0.0976
1_MACS_peak_27310_lociStitched	chr8(.):22539456-22539858	0.0748
1_MACS_peak_27311_lociStitched	chr8(.):22541053-22541621	0.0656
5_MACS_peak_27312_lociStitched	chr8(.):22546157-22562108	0.1315
1_MACS_peak_27317_lociStitched	chr8(.):22567523-22568142	0.1276
1_MACS_peak_27318_lociStitched	chr8(.):22571171-22571943	0.1083
5_MACS_peak_27319_lociStitched	chr8(.):22576898-22588886	0.1097
2_MACS_peak_27324_lociStitched	chr8(.):22597656-22599094	0.1437
4_MACS_peak_27326_lociStitched	chr8(.):22600109-22605869	0.1188
1_MACS_peak_27330_lociStitched	chr8(.):22620282-22621335	0.0951
1_MACS_peak_27331_lociStitched	chr8(.):22631563-22636313	0.0756
1_MACS_peak_27332_lociStitched	chr8(.):22721954-22723976	0.1122
1_MACS_peak_27333_lociStitched	chr8(.):22725008-22725409	0.0963
3_MACS_peak_27334_lociStitched	chr8(.):22768604-22771783	0.1176
1_MACS_peak_27337_lociStitched	chr8(.):22957675-22964090	0.116
1_MACS_peak_27338_lociStitched	chr8(.):23021616-23022295	0.1434
3_MACS_peak_27339_lociStitched	chr8(.):23559391-23562672	0.0984
2_MACS_peak_27342_lociStitched	chr8(.):24812993-24815140	0.0785
1_MACS_peak_27344_lociStitched	chr8(.):24857452-24857916	0.0945
2_MACS_peak_27345_lociStitched	chr8(.):24885184-24887060	0.068
1_MACS_peak_27347_lociStitched	chr8(.):25897615-25899964	0.0586
1_MACS_peak_27348_lociStitched	chr8(.):25904962-25905615	0.083
1_MACS_peak_27349_lociStitched	chr8(.):25907912-25908596	0.0056
1_MACS_peak_27350_lociStitched	chr8(.):26370798-26371335	0.0887
2_MACS_peak_27351_lociStitched	chr8(.):27490729-27492402	0.0633
1_MACS_peak_27353_lociStitched	chr8(.):28258609-28259308	0.1334
1_MACS_peak_27354_lociStitched	chr8(.):28480632-28481261	0.1107
1_MACS_peak_27355_lociStitched	chr8(.):30241065-30241881	0.0691
3_MACS_peak_27356_lociStitched	chr8(.):33123900-33128320	0.183
3_MACS_peak_27359_lociStitched	chr8(.):37653640-37659781	0.1087
1_MACS_peak_27362_lociStitched	chr8(.):37687299-37687785	0.0276
1_MACS_peak_27363_lociStitched	chr8(.):37690407-37691336	0.134
2_MACS_peak_27364_lociStitched	chr8(.):37695473-37697523	0.0817
1_MACS_peak_27366_lociStitched	chr8(.):37698792-37700384	0.1172
1_MACS_peak_27367_lociStitched	chr8(.):37823071-37824569	0.0606
2_MACS_peak_27368_lociStitched	chr8(.):38322698-38324887	0.1443
1_MACS_peak_27370_lociStitched	chr8(.):41123257-41123919	0.0824
1_MACS_peak_27371_lociStitched	chr8(.):41142737-41143549	0.0587
1_MACS_peak_27372_lociStitched	chr8(.):41510207-41512017	0.0586
1_MACS_peak_27373_lociStitched	chr8(.):41655842-41656231	0.0422
1_MACS_peak_27374_lociStitched	chr8(.):42545910-42547153	0.0859
2_MACS_peak_27375_lociStitched	chr8(.):42550537-42552301	0.0886
3_MACS_peak_27377_lociStitched	chr8(.):42554036-42557794	0.0926
2_MACS_peak_27380_lociStitched	chr8(.):42558881-42560452	0.0979
3_MACS_peak_27382_lociStitched	chr8(.):42640536-42644379	0.1088
1_MACS_peak_27385_lociStitched	chr8(.):42750758-42751858	0.1069
1_MACS_peak_27386_lociStitched	chr8(.):43101459-43102879	0.1617
3_MACS_peak_27396_lociStitched	chr8(.):54789836-54792755	0.1006
1_MACS_peak_27399_lociStitched	chr8(.):56363541-56363947	0.0277
1_MACS_peak_27400_lociStitched	chr8(.):58118119-58126702	0.3809
1_MACS_peak_27401_lociStitched	chr8(.):67873945-67875265	0.0883
3_MACS_peak_27402_lociStitched	chr8(.):68302618-68307489	0.1402
1_MACS_peak_27405_lociStitched	chr8(.):70364184-70364443	0.1091
1_MACS_peak_27406_lociStitched	chr8(.):70982330-70983701	0.0476
1_MACS_peak_27407_lociStitched	chr8(.):80523673-80525217	0.1506
1_MACS_peak_27408_lociStitched	chr8(.):80677648-80678761	0.1396
1_MACS_peak_27409_lociStitched	chr8(.):81209677-81210726	0.1884
1_MACS_peak_27410_lociStitched	chr8(.):85948910-85949319	0.0201
2_MACS_peak_27411_lociStitched	chr8(.):86554915-86558889	0.1746
1_MACS_peak_27413_lociStitched	chr8(.):86560584-86570987	0.3135
1_MACS_peak_27414_lociStitched	chr8(.):86573366-86576468	0.2058
2_MACS_peak_27415_lociStitched	chr8(.):86726403-86731262	0.2633
1_MACS_peak_27417_lociStitched	chr8(.):86736168-86737436	0.2345
1_MACS_peak_27418_lociStitched	chr8(.):86739156-86740503	0.345
1_MACS_peak_27419_lociStitched	chr8(.):86742302-86743683	0.2855
1_MACS_peak_27420_lociStitched	chr8(.):86745661-86761315	0.3394
1_MACS_peak_27421_lociStitched	chr8(.):86762707-86764013	0.2763
1_MACS_peak_27422_lociStitched	chr8(.):86765729-86768068	0.2516
3_MACS_peak_27423_lociStitched	chr8(.):86772239-86779325	0.2581
1_MACS_peak_27426_lociStitched	chr8(.):86784020-86791584	0.2983
1_MACS_peak_27427_lociStitched	chr8(.):86793128-86794614	0.2588
2_MACS_peak_27428_lociStitched	chr8(.):86796434-86807055	0.3127
3_MACS_peak_27430_lociStitched	chr8(.):86810752-86820540	0.3147
2_MACS_peak_27433_lociStitched	chr8(.):86823169-86831955	0.2919
1_MACS_peak_27435_lociStitched	chr8(.):86835073-86841129	0.2682
1_MACS_peak_27436_lociStitched	chr8(.):97156221-97156866	0.004
7_MACS_peak_27437_lociStitched	chr8(.):97159217-97174113	0.0594
1_MACS_peak_27444_lociStitched	chr8(.):98771268-98771660	0.0137
1_MACS_peak_27445_lociStitched	chr8(.):99954356-99955146	0.0208
1_MACS_peak_27446_lociStitched	chr8(.):101679569-101680046	0.0704
1_MACS_peak_27447_lociStitched	chr8(.):117627763-117628199	0.0696
1_MACS_peak_27448_lociStitched	chr8(.):120216784-120219355	0.1114
1_MACS_peak_27449_lociStitched	chr8(.):122652146-122653024	0.0585
1_MACS_peak_27450_lociStitched	chr8(.):125653376-125653788	0.1776
1_MACS_peak_27451_lociStitched	chr8(.):125739221-125740512	0.1128
1_MACS_peak_27452_lociStitched	chr8(.):125768169-125768646	0.0842
1_MACS_peak_27453_lociStitched	chr8(.):127412873-127413727	0.1897
2_MACS_peak_27454_lociStitched	chr8(.):127415046-127417987	0.1123
1_MACS_peak_27456_lociStitched	chr8(.):128748378-128749802	0.1563
1_MACS_peak_27457_lociStitched	chr8(.):128750959-128751422	0.1398
1_MACS_peak_27458_lociStitched	chr8(.):132052301-132053093	0.0883
1_MACS_peak_27459_lociStitched	chr8(.):133493344-133494014	0.1296
1_MACS_peak_27460_lociStitched	chr8(.):138944792-138945900	0.1396
1_MACS_peak_27461_lociStitched	chr8(.):139175787-139176646	0.1238
1_MACS_peak_27462_lociStitched	chr8(.):140660722-140661097	0.0219
1_MACS_peak_27463_lociStitched	chr8(.):141989483-141990073	0.0959
11_MACS_peak_27464_lociStitched	chr8(.):141992138-142059706	0.1258
2_MACS_peak_27475_lociStitched	chr8(.):142060836-142063406	0.1261
6_MACS_peak_27477_lociStitched	chr8(.):142064738-142090428	0.1221
2_MACS_peak_27483_lociStitched	chr8(.):142093078-142094743	0.1228
1_MACS_peak_27485_lociStitched	chr8(.):142214982-142216292	0.1255
2_MACS_peak_27486_lociStitched	chr8(.):142318856-142320198	0.1321
3_MACS_peak_27488_lociStitched	chr8(.):142321483-142328488	0.0909
3_MACS_peak_27491_lociStitched	chr8(.):142332806-142356785	0.0964
8_MACS_peak_27494_lociStitched	chr8(.):142358575-142413609	0.093
5_MACS_peak_27502_lociStitched	chr8(.):142415198-142424464	0.0764
2_MACS_peak_27507_lociStitched	chr8(.):142426717-142430220	0.0591
2_MACS_peak_27509_lociStitched	chr8(.):142439623-142440717	0.0663
3_MACS_peak_27511_lociStitched	chr8(.):142443207-142447049	0.0577
7_MACS_peak_27514_lociStitched	chr8(.):142450737-142462077	0.0709
1_MACS_peak_27521_lociStitched	chr8(.):142467803-142468503	0.1076
1_MACS_peak_27522_lociStitched	chr8(.):142474101-142474704	0.0724
1_MACS_peak_27523_lociStitched	chr8(.):142476028-142478241	0.0796
2_MACS_peak_27524_lociStitched	chr8(.):142483646-142490601	0.0603
1_MACS_peak_27526_lociStitched	chr8(.):142492790-142493182	0.0555
4_MACS_peak_27527_lociStitched	chr8(.):142496751-142504413	0.0705
1_MACS_peak_27531_lociStitched	chr8(.):142506082-142506689	0.0251
1_MACS_peak_27532_lociStitched	chr8(.):142507726-142508322	0.1209
1_MACS_peak_27533_lociStitched	chr8(.):142515446-142522431	0.1097
3_MACS_peak_27534_lociStitched	chr8(.):142526333-142530488	0.083
1_MACS_peak_27537_lociStitched	chr8(.):142532031-142536453	0.0686
7_MACS_peak_27538_lociStitched	chr8(.):142540472-142552199	0.0792
4_MACS_peak_27545_lociStitched	chr8(.):142553319-142559063	0.0712
1_MACS_peak_27549_lociStitched	chr8(.):142563615-142564148	0.0696
4_MACS_peak_27550_lociStitched	chr8(.):142569059-142571608	0.084
3_MACS_peak_27554_lociStitched	chr8(.):142586289-142594917	0.0641
3_MACS_peak_27557_lociStitched	chr8(.):142596261-142602063	0.0812
7_MACS_peak_27560_lociStitched	chr8(.):142603200-142621829	0.0687
3_MACS_peak_27567_lociStitched	chr8(.):142624447-142628467	0.072
1_MACS_peak_27570_lociStitched	chr8(.):142631586-142631988	0.067
2_MACS_peak_27571_lociStitched	chr8(.):142633037-142635308	0.1036
3_MACS_peak_27573_lociStitched	chr8(.):142636604-142640624	0.0757
11_MACS_peak_27576_lociStitched	chr8(.):142646876-142664949	0.0848
5_MACS_peak_27587_lociStitched	chr8(.):142668942-142681208	0.0791
1_MACS_peak_27592_lociStitched	chr8(.):142683394-142684091	0.0353
5_MACS_peak_27593_lociStitched	chr8(.):142687833-142697704	0.076
4_MACS_peak_27598_lociStitched	chr8(.):142698840-142701749	0.0759
1_MACS_peak_27602_lociStitched	chr8(.):142705518-142710512	0.0765
4_MACS_peak_27603_lociStitched	chr8(.):142712095-142715039	0.0535
4_MACS_peak_27607_lociStitched	chr8(.):142716463-142721543	0.0593
1_MACS_peak_27611_lociStitched	chr8(.):142728843-142729904	0.0625
8_MACS_peak_27612_lociStitched	chr8(.):142732008-142751156	0.0787
1_MACS_peak_27620_lociStitched	chr8(.):142763181-142763656	0.0736
2_MACS_peak_27621_lociStitched	chr8(.):142817870-142819393	0.0203
1_MACS_peak_27623_lociStitched	chr8(.):142822032-142822550	0.0189
