#09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_ROSE/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam
#Using cutoff of 19777.978 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_11093_lociStitched	chr17	48555519	48556973	1	1455	1068.9808	261.72	18378	0
1_MACS_peak_27452_lociStitched	chrX	12832393	12833845	1	1453	1064.0256	165.8184	18379	0
1_MACS_peak_18886_lociStitched	chr3	185121220	185122677	1	1458	850.4509	234.577	18380	0
1_MACS_peak_8525_lociStitched	chr15	44240510	44241962	1	1453	1153.7592	271.0884	18381	0
1_MACS_peak_1270_lociStitched	chr1	113615148	113616600	1	1453	1093.7916	214.6056	18382	0
1_MACS_peak_14502_lociStitched	chr2	128662201	128663655	1	1455	1050.8058	275.0968	18383	0
1_MACS_peak_7541_lociStitched	chr14	23425470	23426912	1	1443	1435.6552	186.5948	18384	0
1_MACS_peak_16850_lociStitched	chr22	31702138	31703590	1	1453	1052.7	188.3244	18385	0
1_MACS_peak_21158_lociStitched	chr5	102897475	102898929	1	1455	1036.702	274.9514	18386	0
1_MACS_peak_26509_lociStitched	chr9	41002407	41003863	1	1457	738.6288	105.4144	18387	0
1_MACS_peak_6331_lociStitched	chr12	77364432	77365883	1	1452	1085.9284	201.5439	18388	0
1_MACS_peak_6658_lociStitched	chr12	110561775	110563208	1	1434	1619.4333	126.6772	18389	0
1_MACS_peak_20387_lociStitched	chr4	186800522	186801976	1	1455	1125.6868	393.7432	18390	0
1_MACS_peak_26669_lociStitched	chr9	82482913	82484368	1	1456	864.9975	199.626	18391	0
1_MACS_peak_23103_lociStitched	chr6	116782610	116784063	1	1454	944.0141	166.9497	18392	0
1_MACS_peak_11268_lociStitched	chr17	62772809	62774264	1	1456	978.051	318.7905	18393	0
1_MACS_peak_1054_lociStitched	chr1	88368394	88369845	1	1452	1171.9727	303.259	18394	0
1_MACS_peak_1164_lociStitched	chr1	104067878	104069284	1	1407	2182.5338	99.4042	18395	0
1_MACS_peak_12347_lociStitched	chr19	6202922	6204372	1	1451	1204.66	306.53	18396	0
1_MACS_peak_7597_lociStitched	chr14	30395676	30397130	1	1455	799.9908	107.4506	18397	0
1_MACS_peak_21196_lociStitched	chr5	110427306	110428755	1	1450	1277.1486	351.2376	18398	0
1_MACS_peak_21421_lociStitched	chr5	134407876	134409330	1	1455	936.2306	287.4558	18399	0
1_MACS_peak_21166_lociStitched	chr5	106724300	106725756	1	1457	800.8	294.6944	18400	0
1_MACS_peak_28300_lociStitched	chrX	153361815	153363266	1	1452	919.7889	115.9349	18401	0
1_MACS_peak_23808_lociStitched	chr7	22539100	22540554	1	1455	862.5128	227.8418	18402	0
1_MACS_peak_18878_lociStitched	chr3	184892660	184894108	1	1449	1300.0144	365.0408	18403	0
1_MACS_peak_3716_lociStitched	chr10	103329356	103330808	1	1453	987.0696	253.374	18404	0
1_MACS_peak_12543_lociStitched	chr19	13385595	13387050	1	1456	769.2585	226.2525	18405	0
1_MACS_peak_23972_lociStitched	chr7	37826053	37827506	1	1454	948.2278	274.1811	18406	0
1_MACS_peak_3963_lociStitched	chr10	126149634	126151078	1	1445	1327.4692	245.6244	18407	0
1_MACS_peak_28322_lociStitched	chrX	153754709	153756154	1	1446	1186.7785	150.569	18408	0
1_MACS_peak_3176_lociStitched	chr10	49812136	49813591	1	1456	796.9035	288.2355	18409	0
1_MACS_peak_17967_lociStitched	chr3	75720695	75722142	1	1448	1279.2927	330.2054	18410	0
1_MACS_peak_19608_lociStitched	chr4	77702286	77703734	1	1449	1234.7096	342.452	18411	0
1_MACS_peak_25458_lociStitched	chr8	42212547	42214000	1	1454	852.3298	229.7193	18412	0
1_MACS_peak_28000_lociStitched	chrX	97242418	97243873	1	1456	627.978	163.3965	18413	0
1_MACS_peak_5627_lociStitched	chr12	12223464	12224909	1	1446	1400.783	388.994	18414	0
1_MACS_peak_19410_lociStitched	chr4	48262584	48264035	1	1452	917.7575	190.2261	18415	0
1_MACS_peak_7208_lociStitched	chr13	53190559	53191997	1	1439	1455.3998	201.1762	18416	0
1_MACS_peak_25668_lociStitched	chr8	74649834	74651287	1	1454	823.4151	232.3347	18417	0
1_MACS_peak_20240_lociStitched	chr4	165946438	165947889	1	1452	948.8089	237.0934	18418	0
1_MACS_peak_3131_lociStitched	chr10	44184609	44186052	1	1444	1270.4172	197.691	18419	0
1_MACS_peak_27985_lociStitched	chrX	89829629	89831078	1	1450	896.4963	85.0563	18420	0
1_MACS_peak_9048_lociStitched	chr15	83348885	83350327	1	1443	1297.3674	200.0054	18421	0
1_MACS_peak_27654_lociStitched	chrX	41564316	41565769	1	1454	713.2777	153.0009	18422	0
1_MACS_peak_23836_lociStitched	chr7	24796390	24797835	1	1446	1115.6845	143.7775	18423	0
1_MACS_peak_18175_lociStitched	chr3	114931166	114932614	1	1449	1103.8104	266.432	18424	0
1_MACS_peak_14040_lociStitched	chr2	74517411	74518855	1	1445	1251.5148	242.3032	18425	0
1_MACS_peak_5867_lociStitched	chr12	40618044	40619486	1	1443	1210.2706	131.7988	18426	0
1_MACS_peak_12563_lociStitched	chr19	14142084	14143529	1	1446	1172.3285	222.241	18427	0
1_MACS_peak_20151_lociStitched	chr4	151748670	151750119	1	1450	1065.4497	317.7657	18428	0
1_MACS_peak_26100_lociStitched	chr8	138154313	138155761	1	1449	956.404	157.9768	18429	0
1_MACS_peak_25037_lociStitched	chr7	156221481	156222931	1	1451	949.025	273.18	18430	0
1_MACS_peak_11825_lociStitched	chr18	30339828	30341281	1	1454	751.7822	300.9163	18431	0
1_MACS_peak_25738_lociStitched	chr8	87354898	87356336	1	1439	1287.5852	99.941	18432	0
1_MACS_peak_8708_lociStitched	chr15	59948671	59950093	1	1423	1850.4486	211.7358	18433	0
1_MACS_peak_23736_lociStitched	chr7	12675010	12676455	1	1446	1221.892	305.6175	18434	0
1_MACS_peak_14043_lociStitched	chr2	74666886	74668334	1	1449	1036.9128	264.6944	18435	0
1_MACS_peak_8037_lociStitched	chr14	90797422	90798841	1	1420	1853.3559	148.0017	18436	0
1_MACS_peak_11172_lociStitched	chr17	55944468	55945919	1	1452	831.7132	245.5092	18437	0
1_MACS_peak_20362_lociStitched	chr4	185954517	185955961	1	1445	1205.1624	252.9888	18438	0
1_MACS_peak_6008_lociStitched	chr12	50560101	50561547	1	1447	1282.7466	423.2442	18439	0
1_MACS_peak_26335_lociStitched	chr9	20042651	20044091	1	1441	1249.776	145.152	18440	0
1_MACS_peak_2235_lociStitched	chr1	205227930	205229381	1	1452	875.2432	303.9845	18441	0
1_MACS_peak_24157_lociStitched	chr7	64254303	64255730	1	1428	1792.5974	291.6788	18442	0
1_MACS_peak_14607_lociStitched	chr2	145769595	145771045	1	1451	869.565	236.35	18443	0
1_MACS_peak_14421_lociStitched	chr2	113881266	113882715	1	1450	897.9453	208.2213	18444	0
1_MACS_peak_6924_lociStitched	chr13	22032396	22033838	1	1443	1140.622	130.6452	18445	0
1_MACS_peak_14234_lociStitched	chr2	98334535	98335982	1	1448	992.642	214.4454	18446	0
1_MACS_peak_22730_lociStitched	chr6	73498457	73499908	1	1452	719.2607	190.9516	18447	0
1_MACS_peak_21496_lociStitched	chr5	140984759	140986211	1	1453	825.462	387.684	18448	0
1_MACS_peak_5181_lociStitched	chr11	113184859	113186283	1	1425	1907.7328	346.4592	18449	0
1_MACS_peak_14566_lociStitched	chr2	134926752	134928202	1	1451	786.625	197.78	18450	0
1_MACS_peak_23950_lociStitched	chr7	36342559	36344009	1	1451	818.235	236.06	18451	0
1_MACS_peak_24653_lociStitched	chr7	115466923	115468372	1	1450	993.4344	350.2233	18452	0
1_MACS_peak_3803_lociStitched	chr10	108623275	108624725	1	1451	834.04	262.015	18453	0
1_MACS_peak_17954_lociStitched	chr3	74879784	74881230	1	1447	1090.284	287.3202	18454	0
1_MACS_peak_10072_lociStitched	chr16	72041842	72043291	1	1450	857.2284	230.391	18455	0
1_MACS_peak_18108_lociStitched	chr3	108799957	108801403	1	1447	1126.0002	329.2542	18456	0
1_MACS_peak_24744_lociStitched	chr7	126298904	126300355	1	1452	612.7573	136.2489	18457	0
1_MACS_peak_4820_lociStitched	chr11	69489166	69490601	1	1436	1507.1805	278.5335	18458	0
1_MACS_peak_11888_lociStitched	chr18	42450721	42452165	1	1445	1187.1124	300.2076	18459	0
1_MACS_peak_24271_lociStitched	chr7	75246489	75247933	1	1445	1144.8032	261.0752	18460	0
1_MACS_peak_13934_lociStitched	chr2	68289449	68290887	1	1439	1538.2286	414.2878	18461	0
1_MACS_peak_14271_lociStitched	chr2	103070841	103072288	1	1448	1043.1423	311.2497	18462	0
1_MACS_peak_13861_lociStitched	chr2	63671232	63672681	1	1450	840.42	233.5788	18463	0
1_MACS_peak_17898_lociStitched	chr3	69164341	69165791	1	1451	726.595	218.37	18464	0
1_MACS_peak_14814_lociStitched	chr2	172670976	172672424	1	1449	960.1688	316.8224	18465	0
1_MACS_peak_20706_lociStitched	chr5	50674108	50675556	1	1449	1081.5112	438.744	18466	0
1_MACS_peak_26623_lociStitched	chr9	74535284	74536732	1	1449	878.6464	241.5264	18467	0
1_MACS_peak_4411_lociStitched	chr11	36131258	36132700	1	1443	1217.4806	299.7918	18468	0
1_MACS_peak_27227_lociStitched	chr9	132403973	132405420	1	1448	915.5169	255.8296	18469	0
1_MACS_peak_9823_lociStitched	chr16	50058746	50060192	1	1447	1131.9288	418.3278	18470	0
1_MACS_peak_17256_lociStitched	chr3	5272466	5273915	1	1450	793.0377	315.1575	18471	0
1_MACS_peak_5225_lociStitched	chr11	117823132	117824581	1	1450	668.8584	192.4272	18472	0
1_MACS_peak_480_lociStitched	chr1	32965491	32966921	1	1431	1531.816	221.078	18473	0
1_MACS_peak_5105_lociStitched	chr11	104427202	104428646	1	1445	998.0928	227.43	18474	0
1_MACS_peak_18037_lociStitched	chr3	99536034	99537460	1	1427	1921.535	500.2408	18475	0
1_MACS_peak_10859_lociStitched	chr17	38693791	38695237	1	1447	843.5964	201.717	18476	0
1_MACS_peak_20887_lociStitched	chr5	69320667	69322105	1	1439	1232.0784	206.4968	18477	0
1_MACS_peak_3224_lociStitched	chr10	55086168	55087613	1	1446	943.7295	248.9735	18478	0
1_MACS_peak_25940_lociStitched	chr8	120650858	120652304	1	1447	837.957	207.3564	18479	0
1_MACS_peak_13174_lociStitched	chr19	52772500	52773933	1	1434	1548.0699	354.9541	18480	0
1_MACS_peak_7590_lociStitched	chr14	25411164	25412612	1	1449	599.7616	135.5328	18481	0
1_MACS_peak_15267_lociStitched	chr2	219231928	219233360	1	1433	1479.972	255.1824	18482	0
1_MACS_peak_2499_lociStitched	chr1	225116745	225118187	1	1443	1050.497	226.8266	18483	0
1_MACS_peak_26460_lociStitched	chr9	36092188	36093632	1	1445	992.028	275.9484	18484	0
1_MACS_peak_11338_lociStitched	chr17	69411789	69413209	1	1421	1781.532	222.656	18485	0
1_MACS_peak_12510_lociStitched	chr19	12605518	12606965	1	1448	866.1742	346.2671	18486	0
1_MACS_peak_1557_lociStitched	chr1	152594783	152596230	1	1448	890.9179	376.5094	18487	0
1_MACS_peak_8861_lociStitched	chr15	71969007	71970453	1	1447	971.5674	384.3468	18488	0
1_MACS_peak_26031_lociStitched	chr8	129334071	129335518	1	1448	844.7586	331.7971	18489	0
1_MACS_peak_11494_lociStitched	chr17	76273504	76274946	1	1443	1007.5254	192.6512	18490	0
1_MACS_peak_18929_lociStitched	chr3	186900100	186901545	1	1446	819.315	172.0995	18491	0
1_MACS_peak_10996_lociStitched	chr17	44301708	44303153	1	1446	839.1115	200.277	18492	0
1_MACS_peak_7492_lociStitched	chr14	20895364	20896796	1	1433	1307.7024	104.1064	18493	0
1_MACS_peak_5698_lociStitched	chr12	22198764	22200158	1	1395	2425.56	317.4138	18494	0
1_MACS_peak_24680_lociStitched	chr7	117853930	117855372	1	1443	1227.142	424.3806	18495	0
1_MACS_peak_17472_lociStitched	chr3	31993256	31994702	1	1447	861.2376	330.411	18496	0
1_MACS_peak_15680_lociStitched	chr20	14882593	14884039	1	1447	757.5594	244.0848	18497	0
1_MACS_peak_23730_lociStitched	chr7	12296810	12298253	1	1444	981.6729	275.7573	18498	0
1_MACS_peak_597_lociStitched	chr1	40104622	40106060	1	1439	1184.6244	243.3096	18499	0
1_MACS_peak_12821_lociStitched	chr19	36265976	36267416	1	1441	1116.72	266.688	18500	0
1_MACS_peak_14716_lociStitched	chr2	163117365	163118805	1	1441	1142.928	294.48	18501	0
1_MACS_peak_18569_lociStitched	chr3	156361065	156362509	1	1445	795.644	168.3704	18502	0
1_MACS_peak_1930_lociStitched	chr1	175275557	175277001	1	1445	967.6244	341.506	18503	0
1_MACS_peak_13939_lociStitched	chr2	68517444	68518889	1	1446	776.832	228.021	18504	0
1_MACS_peak_15043_lociStitched	chr2	196944267	196945709	1	1443	987.049	251.9174	18505	0
1_MACS_peak_15070_lociStitched	chr2	198189068	198190513	1	1446	771.052	224.6975	18506	0
1_MACS_peak_18395_lociStitched	chr3	137892856	137894281	1	1426	1624.5	250.8	18507	0
1_MACS_peak_8183_lociStitched	chr14	103851356	103852797	1	1442	1021.0926	251.4545	18508	0
1_MACS_peak_3184_lociStitched	chr10	51488730	51490168	1	1439	1220.5744	311.4708	18509	0
1_MACS_peak_7662_lociStitched	chr14	45366010	45367439	1	1430	1413.5668	171.6229	18510	0
1_MACS_peak_18947_lociStitched	chr3	190700885	190702314	1	1430	1570.6139	329.5274	18511	0
1_MACS_peak_4843_lociStitched	chr11	72129719	72131163	1	1445	868.2772	292.2656	18512	0
1_MACS_peak_15575_lociStitched	chr20	4152292	4153725	1	1434	1349.3128	254.2142	18513	0
1_MACS_peak_1012_lociStitched	chr1	85048533	85049978	1	1446	661.232	188.717	18514	0
1_MACS_peak_4016_lociStitched	chr10	134234514	134235956	1	1443	792.379	114.639	18515	0
1_MACS_peak_14911_lociStitched	chr2	181527181	181528625	1	1445	804.8856	260.7864	18516	0
1_MACS_peak_22594_lociStitched	chr6	47381820	47383263	1	1444	1013.1303	404.7615	18517	0
1_MACS_peak_8486_lociStitched	chr15	41775016	41776459	1	1444	929.292	321.0675	18518	0
1_MACS_peak_24341_lociStitched	chr7	81531615	81533055	1	1441	870.624	96.768	18519	0
1_MACS_peak_3862_lociStitched	chr10	114992420	114993860	1	1441	1075.392	307.44	18520	0
1_MACS_peak_13161_lociStitched	chr19	50979197	50980582	1	1386	2550.893	335.0315	18521	0
1_MACS_peak_20286_lociStitched	chr4	174426980	174428422	1	1443	906.7296	270.5192	18522	0
1_MACS_peak_5301_lociStitched	chr11	122536253	122537696	1	1444	848.7726	302.7414	18523	0
1_MACS_peak_11223_lociStitched	chr17	58964001	58965438	1	1438	1118.4171	237.2487	18524	0
1_MACS_peak_12844_lociStitched	chr19	38269479	38270908	1	1430	1552.7514	365.6811	18525	0
1_MACS_peak_23771_lociStitched	chr7	19703232	19704676	1	1445	760.5548	312.0484	18526	0
1_MACS_peak_26288_lociStitched	chr9	9170236	9171678	1	1443	806.078	229.5664	18527	0
1_MACS_peak_10076_lociStitched	chr16	72698249	72699690	1	1442	798.1699	161.1038	18528	0
1_MACS_peak_21912_lociStitched	chr6	1162378	1163813	1	1436	1172.108	231.7525	18529	0
1_MACS_peak_26507_lociStitched	chr9	40791029	40792458	1	1430	1532.8883	376.6844	18530	0
1_MACS_peak_526_lociStitched	chr1	36263069	36264509	1	1441	923.328	250.416	18531	0
1_MACS_peak_12732_lociStitched	chr19	23869067	23870474	1	1408	2037.7581	286.8873	18532	0
1_MACS_peak_15306_lociStitched	chr2	224760887	224762325	1	1439	988.0498	218.7198	18533	0
1_MACS_peak_240_lociStitched	chr1	20959521	20960944	1	1424	1570.5651	233.0874	18534	0
1_MACS_peak_2215_lociStitched	chr1	204331990	204333425	1	1436	1316.756	407.253	18535	0
1_MACS_peak_2341_lociStitched	chr1	210406259	210407700	1	1442	829.5837	246.5551	18536	0
1_MACS_peak_19749_lociStitched	chr4	90578998	90580434	1	1437	1230.9392	371.0624	18537	0
1_MACS_peak_18004_lociStitched	chr3	95105983	95107418	1	1436	1145.13	251.125	18538	0
1_MACS_peak_19671_lociStitched	chr4	84091664	84093103	1	1440	875.3437	186.7822	18539	0
1_MACS_peak_26824_lociStitched	chr9	97637314	97638750	1	1437	1114.1924	271.404	18540	0
1_MACS_peak_2500_lociStitched	chr1	225168763	225170204	1	1442	856.3863	320.9107	18541	0
1_MACS_peak_6793_lociStitched	chr12	122109717	122111158	1	1442	649.7469	116.2887	18542	0
1_MACS_peak_26473_lociStitched	chr9	36913216	36914655	1	1440	924.2697	273.5539	18543	0
1_MACS_peak_7877_lociStitched	chr14	69657667	69659090	1	1424	1505.6763	203.489	18544	0
1_MACS_peak_2937_lociStitched	chr10	16453628	16455062	1	1435	1238.976	338.5674	18545	0
1_MACS_peak_14711_lociStitched	chr2	162357004	162358440	1	1437	1078.2924	273.4144	18546	0
1_MACS_peak_1078_lociStitched	chr1	90146007	90147448	1	1442	708.6838	227.3898	18547	0
1_MACS_peak_5137_lociStitched	chr11	108829239	108830679	1	1441	827.28	270.72	18548	0
1_MACS_peak_9984_lociStitched	chr16	67866886	67868322	1	1437	1176.9456	384.9916	18549	0
1_MACS_peak_27554_lociStitched	chrX	24711258	24712697	1	1440	764.8285	154.5486	18550	0
1_MACS_peak_27682_lociStitched	chrX	46389084	46390517	1	1434	1059.9901	140.5773	18551	0
1_MACS_peak_12809_lociStitched	chr19	35952966	35954407	1	1442	704.5049	259.0918	18552	0
1_MACS_peak_11660_lociStitched	chr18	6729002	6730441	1	1440	860.522	263.9126	18553	0
1_MACS_peak_25025_lociStitched	chr7	153842824	153844264	1	1441	669.312	148.896	18554	0
1_MACS_peak_12799_lociStitched	chr19	35350550	35351981	1	1432	1247.9751	253.4301	18555	0
1_MACS_peak_4891_lociStitched	chr11	75293679	75295117	1	1439	884.2262	238.4204	18556	0
1_MACS_peak_10691_lociStitched	chr17	29885541	29886977	1	1437	910.2804	164.2784	18557	0
1_MACS_peak_17997_lociStitched	chr3	93691973	93693402	1	1430	1455.4365	410.2659	18558	0
1_MACS_peak_12432_lociStitched	chr19	10229671	10231101	1	1431	1261.26	257.4	18559	0
1_MACS_peak_20636_lociStitched	chr5	37721037	37722474	1	1438	837.0525	184.2234	18560	0
1_MACS_peak_3736_lociStitched	chr10	104004928	104006342	1	1415	1939.301	439.4712	18561	0
1_MACS_peak_3725_lociStitched	chr10	103745420	103746858	1	1439	805.7114	223.1776	18562	0
1_MACS_peak_23621_lociStitched	chr7	2812033	2813471	1	1439	744.884	179.3186	18563	0
1_MACS_peak_1784_lociStitched	chr1	161550457	161551895	1	1439	829.4384	265.1672	18564	0
1_MACS_peak_9405_lociStitched	chr16	5808824	5810263	1	1440	771.4479	286.0732	18565	0
1_MACS_peak_22998_lociStitched	chr6	108438495	108439924	1	1430	1185.4984	173.1948	18566	0
1_MACS_peak_19754_lociStitched	chr4	90948263	90949701	1	1439	758.9764	230.3676	18567	0
1_MACS_peak_1310_lociStitched	chr1	117663773	117665202	1	1430	1170.4939	179.7682	18568	0
1_MACS_peak_9802_lociStitched	chr16	47527018	47528456	1	1439	754.95	247.336	18569	0
1_MACS_peak_20191_lociStitched	chr4	156802142	156803570	1	1429	1309.0476	280.8876	18570	0
1_MACS_peak_14718_lociStitched	chr2	163184302	163185730	1	1429	1258.3536	233.478	18571	0
1_MACS_peak_4932_lociStitched	chr11	78060773	78062210	1	1438	819.9522	246.5892	18572	0
1_MACS_peak_24231_lociStitched	chr7	73180570	73182002	1	1433	1085.456	233.1296	18573	0
1_MACS_peak_15275_lociStitched	chr2	219575193	219576614	1	1422	1572.7628	309.6359	18574	0
1_MACS_peak_14997_lociStitched	chr2	191208022	191209457	1	1436	871.332	178.801	18575	0
1_MACS_peak_14176_lociStitched	chr2	89039316	89040743	1	1428	1248.1969	191.6461	18576	0
1_MACS_peak_10617_lociStitched	chr17	26645670	26647103	1	1434	1250.5791	459.4198	18577	0
1_MACS_peak_5324_lociStitched	chr11	124705962	124707397	1	1436	1001.917	325.458	18578	0
1_MACS_peak_20309_lociStitched	chr4	178674260	178675695	1	1436	955.8535	282.408	18579	0
1_MACS_peak_4238_lociStitched	chr11	14258240	14259678	1	1439	763.7218	303.5618	18580	0
1_MACS_peak_12091_lociStitched	chr18	61228667	61230103	1	1437	1062.64	454.9248	18581	0
1_MACS_peak_27607_lociStitched	chrX	38419875	38421309	1	1435	830.8596	114.8634	18582	0
1_MACS_peak_3046_lociStitched	chr10	30315483	30316915	1	1433	1109.6568	289.8368	18583	0
1_MACS_peak_3775_lociStitched	chr10	105302086	105303524	1	1439	787.305	367.2652	18584	0
1_MACS_peak_12798_lociStitched	chr19	35283894	35285322	1	1429	1231.2216	254.7552	18585	0
1_MACS_peak_17144_lociStitched	chr22	46958993	46960416	1	1424	1534.9901	372.9683	18586	0
1_MACS_peak_21685_lociStitched	chr5	158176437	158177868	1	1432	1111.4577	270.0297	18587	0
1_MACS_peak_25879_lociStitched	chr8	104982126	104983555	1	1430	1070.1781	140.6136	18588	0
1_MACS_peak_25794_lociStitched	chr8	96145623	96147054	1	1432	950.8995	115.3386	18589	0
1_MACS_peak_3849_lociStitched	chr10	112492892	112494328	1	1437	904.3928	362.4464	18590	0
1_MACS_peak_2831_lociStitched	chr10	6621893	6623314	1	1422	1486.5081	268.569	18591	0
1_MACS_peak_27917_lociStitched	chrX	73755109	73756543	1	1435	794.436	127.9128	18592	0
1_MACS_peak_607_lociStitched	chr1	40348337	40349765	1	1429	1297.0524	343.2912	18593	0
1_MACS_peak_7362_lociStitched	chr13	99505468	99506898	1	1431	1098.24	232.518	18594	0
1_MACS_peak_10270_lociStitched	chr17	684783	686213	1	1431	1188.616	326.04	18595	0
1_MACS_peak_25987_lociStitched	chr8	125671814	125673247	1	1434	1017.8599	313.5404	18596	0
1_MACS_peak_11979_lociStitched	chr18	49666951	49668384	1	1434	900.9271	198.9004	18597	0
1_MACS_peak_14070_lociStitched	chr2	76989786	76991221	1	1436	831.152	254.282	18598	0
1_MACS_peak_22571_lociStitched	chr6	44492140	44493564	1	1425	1334.0032	236.8112	18599	0
1_MACS_peak_26077_lociStitched	chr8	134461111	134462545	1	1435	984.1542	347.8884	18600	0
1_MACS_peak_22366_lociStitched	chr6	32589925	32591354	1	1430	1269.8094	373.6835	18601	0
1_MACS_peak_12730_lociStitched	chr19	23709685	23711108	1	1424	1376.7525	245.6098	18602	0
1_MACS_peak_17109_lociStitched	chr22	44443447	44444876	1	1430	1032.7383	139.7562	18603	0
1_MACS_peak_2169_lociStitched	chr1	202348516	202349950	1	1435	1059.2958	431.7774	18604	0
1_MACS_peak_27086_lociStitched	chr9	125901136	125902573	1	1438	686.3112	297.7464	18605	0
1_MACS_peak_11198_lociStitched	chr17	57286581	57288005	1	1425	1372.5936	291.3504	18606	0
1_MACS_peak_16118_lociStitched	chr20	50761144	50762576	1	1433	841.7296	126.4456	18607	0
1_MACS_peak_11933_lociStitched	chr18	46986085	46987509	1	1425	1372.024	304.5936	18608	0
1_MACS_peak_27993_lociStitched	chrX	94975572	94977001	1	1430	995.1556	135.8979	18609	0
1_MACS_peak_4523_lociStitched	chr11	58329671	58331101	1	1431	1064.206	264.121	18610	0
1_MACS_peak_5430_lociStitched	chr12	214949	216384	1	1436	811.349	323.736	18611	0
1_MACS_peak_967_lociStitched	chr1	76619648	76621075	1	1428	1384.7608	453.786	18612	0
1_MACS_peak_27979_lociStitched	chrX	85301585	85303017	1	1433	956.1464	276.376	18613	0
1_MACS_peak_9953_lociStitched	chr16	67047346	67048780	1	1435	750.1254	206.6394	18614	0
1_MACS_peak_24896_lociStitched	chr7	141359533	141360968	1	1436	803.026	343.1085	18615	0
1_MACS_peak_20135_lociStitched	chr4	147977942	147979374	1	1433	927.936	256.328	18616	0
1_MACS_peak_28067_lociStitched	chrX	109848526	109849958	1	1433	761.5376	94.512	18617	0
1_MACS_peak_4471_lociStitched	chr11	46382267	46383699	1	1433	840.584	182.7232	18618	0
1_MACS_peak_10387_lociStitched	chr17	5860916	5862345	1	1430	1006.7305	201.2032	18619	0
1_MACS_peak_19877_lociStitched	chr4	109413389	109414817	1	1429	1094.8476	246.6156	18620	0
1_MACS_peak_1149_lociStitched	chr1	100315044	100316467	1	1424	1144.8035	89.0798	18621	0
1_MACS_peak_9447_lociStitched	chr16	11198511	11199943	1	1433	933.3776	303.8704	18622	0
1_MACS_peak_6691_lociStitched	chr12	112279148	112280566	1	1419	1316.4712	96.8494	18623	0
1_MACS_peak_5852_lociStitched	chr12	38710034	38711461	1	1428	1159.5802	283.1168	18624	0
1_MACS_peak_28040_lociStitched	chrX	105854422	105855855	1	1434	791.3026	263.8153	18625	0
1_MACS_peak_1951_lociStitched	chr1	179286153	179287587	1	1435	749.5518	314.763	18626	0
1_MACS_peak_14304_lociStitched	chr2	108488568	108490001	1	1434	700.1638	187.2931	18627	0
1_MACS_peak_8004_lociStitched	chr14	82315516	82316947	1	1432	807.2271	161.1306	18628	0
1_MACS_peak_12059_lociStitched	chr18	59560318	59561750	1	1433	736.048	182.4368	18629	0
1_MACS_peak_7800_lociStitched	chr14	62162049	62163457	1	1409	1643.5584	159.6672	18630	0
1_MACS_peak_2854_lociStitched	chr10	10254669	10256096	1	1428	1166.2871	330.7786	18631	0
1_MACS_peak_21137_lociStitched	chr5	100067049	100068479	1	1431	970.827	299.585	18632	0
1_MACS_peak_3859_lociStitched	chr10	113942868	113944298	1	1431	1025.882	355.355	18633	0
1_MACS_peak_20824_lociStitched	chr5	61756203	61757615	1	1413	1651.334	282.5412	18634	0
1_MACS_peak_19759_lociStitched	chr4	94915009	94916440	1	1432	767.016	182.4525	18635	0
1_MACS_peak_24891_lociStitched	chr7	140990491	140991910	1	1420	1539.3312	405.5502	18636	0
1_MACS_peak_9531_lociStitched	chr16	16326025	16327457	1	1433	836.1448	338.9544	18637	0
1_MACS_peak_20947_lociStitched	chr5	75860178	75861610	1	1433	644.5432	182.8664	18638	0
1_MACS_peak_15866_lociStitched	chr20	33527478	33528909	1	1432	831.1248	303.0858	18639	0
1_MACS_peak_14236_lociStitched	chr2	98573765	98575197	1	1433	703.2552	261.7696	18640	0
1_MACS_peak_25793_lociStitched	chr8	96127497	96128926	1	1430	852.9701	196.9162	18641	0
1_MACS_peak_6137_lociStitched	chr12	56914929	56916361	1	1433	668.4576	251.8888	18642	0
1_MACS_peak_15823_lociStitched	chr20	32189880	32191307	1	1428	997.1876	249.2969	18643	0
1_MACS_peak_6178_lociStitched	chr12	58087477	58088894	1	1418	1675.3191	514.9378	18644	0
1_MACS_peak_5182_lociStitched	chr11	113643780	113645201	1	1422	1393.8589	401.0062	18645	0
1_MACS_peak_11491_lociStitched	chr17	76209879	76211279	1	1401	1822.24	198.94	18646	0
1_MACS_peak_22600_lociStitched	chr6	49518280	49519708	1	1429	926.2008	273.7476	18647	0
1_MACS_peak_26062_lociStitched	chr8	133625973	133627393	1	1421	1254.996	225.78	18648	0
