KB528_6Hr_RPMI8226	KB528_24Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
CDC37L1-AS1	1.84218954269084	3.07276205970709	0.73811454790426	0.169267909002645
CDC37L1	4.89665674625131	3.76599552377697	-0.378765782044567	0.00636512924011797
AK3	9.57743781877885	14.6991944570346	0.618025435740076	0.000410394507805689
RCL1	18.626875360281	14.2159236178936	-0.389877849020277	0.00330757407566581
JAK2	1.45486911486086	1.93045000686145	0.40804782403002	0.118746266202863
PLGRKT	22.4876099966137	33.8576461839615	0.590351340838113	0.0228999904533839
CD274	2.54669680161379	2.39485777432633	-0.0886872291688594	0.557512461109213
RIC1	12.7000006177195	12.3122749932331	-0.0447312076042337	0.468853636602725
ERMP1	11.2229714216718	19.9191754666294	0.82770323176553	2.59481652151846e-05
KIAA2026	5.31750647878211	5.46887022437071	0.0404929415772144	0.458627342394403
RANBP6	17.5131821599112	12.8370192278979	-0.44813100075666	0.000242188806299336
UHRF2	13.3964057493208	15.8686192042001	0.244330620568612	0.00735316673982128
KDM4C	4.64751858023	6.3255916026917	0.444739781686276	0.00591111329658053
TMEM261	24.2088774871591	27.6820706233881	0.193415674569028	0.00574048945983716
LURAP1L	0.884741064233421	1.21273978698572	0.454942839205933	0.014375410340286
ZDHHC21	4.72042285968405	4.48390897694871	-0.0741591114547055	0.374183883760167
TTC39B	0.559422429414423	1.06760228644917	0.932364297044204	0.0289388007934289
SNAPC3	8.39717002536335	8.90755286584277	0.0851259411758013	0.15326180519783
PSIP1	12.9917223136949	25.2278382846456	0.957423888730662	0.00307010916885061
BNC2	3.41572036835408	3.93045967516553	0.20250817643702	0.0679665722094396
CNTLN	1.43259970530934	2.34058005888889	0.708230562480284	0.00119875079099197
RRAGA	55.7398754857025	51.3860832089512	-0.117332089605876	0.0333288374243372
HAUS6	11.4558477777544	11.5325963196957	0.00963311407843932	0.879941969446817
SCARNA8	1.25949938173336	1.37058661590663	0.121943090053834	0.750904858523698
PLIN2	1.60222736656675	2.30481747280981	0.524573612557782	0.0268635254966257
DENND4C	4.03304387098688	6.2174983525972	0.62446512088271	0.0129684845579987
RPS6	2585.43265322288	2530.34695632325	-0.0310705071327464	0.344624497094526
MLLT3	3.19416820257907	5.46752103309751	0.775446579188379	0.00514030948555487
FOCAD	10.2615791131375	17.7142309599116	0.787656075537811	0.003398476576464
HACD4	0.224511008579717	1.07104411727155	2.25415981489587	0.000217966952312816
KLHL9	8.0349908971939	10.1621154856285	0.338832470012179	0.0222443086719206
MTAP	24.3693551778102	23.3100528303092	-0.0641158031000189	0.0505754057742999
CDKN2A	156.435205581538	184.807866721495	0.240460943085533	0.00900364804741543
CDKN2B-AS1	1.22940033386714	1.60846297463813	0.38772794486441	0.0355072340639463
CDKN2B	1.49213309585775	0.983097818973958	-0.601969349331487	0.119625493014664
LINC01239	0.725735083718844	2.19408097037286	1.5961018478819	0.00441793078613675
CAAP1	14.0864686143731	14.3749855217371	0.0292505202417519	0.623203652315755
PLAA	21.5199200721168	17.0031047489384	-0.339874514535196	0.0111642515198651
IFT74	7.38517470594224	9.30151187899525	0.332833182450967	0.00379733423176741
C9orf72	2.41722020646252	3.19176932568415	0.401007482194019	0.0446839198787507
ACO1	4.67217645125529	7.3844981084422	0.660405110108299	0.00364627223183611
DDX58	0.817886129739199	1.56661752609968	0.937681100395979	0.0214450711238664
TOPORS	12.0401958773957	10.0831773804904	-0.255908534750499	0.00117716019750746
TOPORS-AS1	3.47058210887935	3.71333236615299	0.0975367896686744	0.514189542333449
NDUFB6	60.2933868311633	70.9219637681211	0.234232712312961	0.0241223668674692
APTX	30.2790794878971	25.8321344597941	-0.229154491213694	0.00480410276491349
DNAJA1	395.848599762612	258.535698749354	-0.614585245733676	8.57725364949767e-06
SMU1	20.4202350087392	16.7015247183421	-0.290019654276664	0.00534161985010388
B4GALT1	18.3900740766951	19.3716720155063	0.0750211907340123	0.27268193954851
BAG1	43.8157924343869	30.1351281119199	-0.540004753052269	0.000176350781085353
CHMP5	25.6471392271087	31.1219461460947	0.27913436759121	0.0240271515944685
NFX1	21.3707143524532	18.4745850315044	-0.210093173822327	0.077198721836274
AQP3	5.43770561267182	4.67362385810068	-0.218456420609219	0.168691390579521
NOL6	61.2134894070775	36.1026347517719	-0.761745481620543	0.00830942538750934
SUGT1P1	1.07719089971189	1.07961373135969	0.00324128446602025	0.993272348716333
ANKRD18B	1.21184909647529	1.47431803731175	0.282837712902257	0.188227451302056
PRSS3	17.7798302559151	14.222379992898	-0.322078643060945	0.152309557098795
UBE2R2	16.0267830377217	21.0220698255428	0.391419852708631	0.00237101055163813
UBAP2	45.4291213197786	34.8660405282596	-0.381794863884886	0.0388666850338546
DCAF12	44.328487880535	35.2247534886931	-0.331644540339164	0.0137832028934352
UBAP1	20.1520478595582	19.227953097535	-0.0677212640304121	0.522988452767167
KIF24	5.73046193456149	5.39234897667856	-0.0877375733827541	0.149155415306604
NUDT2	32.2531865138202	43.2983202762937	0.424869356508058	0.000652356279761664
KIAA1161	1.62235469346564	2.62378116051245	0.693558126603149	0.00480842137686436
FAM219A	12.7223720830171	9.79966391418269	-0.37656350879429	0.0022978088758023
RPP25L	27.6201743194861	40.0233673342175	0.535120127430753	0.00392272642535471
DCTN3	121.20453413828	141.745289991982	0.225857127547203	0.021999328977906
SIGMAR1	367.75277870243	336.589311434894	-0.127746878498582	0.103626312702866
GALT	13.2453412901602	22.3514623377631	0.754884204557558	0.00792106340395548
DNAJB5	1.4844667739644	1.85901764890061	0.324595664188471	0.217021356279165
VCP	238.33080619436	171.462982395455	-0.475068300943135	0.0031627654497603
FANCG	45.7318869171579	48.4132025920379	0.0822000867956829	0.124924552549033
PIGO	24.5052101877533	24.1124762509436	-0.0233087038585063	0.780485837511175
STOML2	273.861048469527	232.862154114377	-0.233967899865824	0.0131499124205508
FAM214B	2.11781044632595	3.97581727489428	0.90867798607773	0.000190994228270781
UNC13B	5.14711902262438	7.47287975872516	0.537899165023036	0.00232792062494055
TESK1	31.679604264311	24.0509427034918	-0.39746087051072	0.0395601043089684
CD72	1.17092931042006	1.42340935213478	0.281696637700864	0.0162271328335495
RMRP	4.25845826838211	5.03531703648922	0.241751405003173	0.491827822532375
CCDC107	22.7073441606306	14.6946575866702	-0.627867237180645	0.00246529007917126
ARHGEF39	8.12873115721521	11.0639175067621	0.44476022527325	0.00522865825861648
CA9	1.74216551167966	0.79812020818209	-1.12620373322275	0.00991810630649441
TLN1	65.6099344966826	73.9541762780168	0.172717339528007	0.0831813292732427
CREB3	30.445885535767	30.8362806006401	0.0183814861247778	0.79683462028141
GBA2	37.472174587479	27.6489877382688	-0.438593039984871	0.00541402441788018
RGP1	19.060767838548	21.0315795748142	0.141950970079768	0.145929032637805
NPR2	2.25101955064891	3.87888505577795	0.785063437664758	0.00192232534140681
SPAG8	0.429133858802751	1.07659494694178	1.32697591931303	0.0149495327128289
HINT2	73.5876667361914	81.8524353519799	0.153561350356578	0.155338193588232
TMEM8B	3.96408920233182	8.84042018813861	1.15712551574017	0.00116598948629011
CLTA	183.927222039311	179.398735082593	-0.035965302739971	0.424303042091245
GNE	2.97247539942251	3.87352282821851	0.381981371980555	0.00366110354170015
RNF38	11.4013725074912	9.7960400188416	-0.218936935039678	0.0558794174036166
MELK	38.7901088661833	42.8102553507762	0.142267615955184	0.0063112134857924
EBLN3	17.7956134800754	24.0275569818708	0.433168300233933	0.0415513184080165
ZCCHC7	9.25903428355967	10.9836906281704	0.246429262056298	0.041030178403992
GRHPR	61.6833028818807	87.1462063054026	0.49855784397355	0.000130761702256164
ZBTB5	7.07071906636537	7.44443411559091	0.0743052480110322	0.402345274392145
POLR1E	49.3777829441553	36.1762291922696	-0.44882002378415	0.00159226232346706
FBXO10	1.41758495035396	2.46612070157957	0.798808219737018	0.000164545767663738
TOMM5	196.313205039032	174.823667374512	-0.167256711157813	0.0153685043702126
TRMT10B	5.935516153856	7.36245069649661	0.31081257538465	0.0311979096025178
EXOSC3	33.8425680392197	26.0728971452377	-0.376288147190526	0.00382087402581892
DCAF10	5.48260900115447	7.55040891720917	0.461692190671126	0.00768132710507285
SLC25A51	10.3448557104142	9.74664271620413	-0.0859362572587183	0.150953689444834
SHB	0.804797050718156	0.780390816872307	-0.0444282168553445	0.805155524386502
ALDH1B1	20.8492328660808	18.6805042331576	-0.158460904132033	0.0472574542989935
ANKRD18A	1.66840140016089	2.6004923514636	0.640318366620093	0.0130143502727001
FAM201A	0.740743058063707	1.24731955672017	0.751786017391258	0.00877523958383779
CNTNAP3	23.675478598763	26.7348433880819	0.175327635491099	0.0196150375172154
ZNF658	0.791754360866889	0.806871883768613	0.0272867101495093	0.798315076870568
KGFLP1	0.930578277709199	1.63806229095105	0.815790803622835	0.007109616227647
LINC01410	1.48768582699238	2.34641151758663	0.657386170967319	0.0547430175131251
FAM27E3	1.04664723491868	0.835184349673321	-0.325608691043596	0.116783840680664
FAM27B	3.70429382703569	4.43206133532777	0.258779308330485	0.0247250648938816
MIR4477A	2.39611677004984	2.92344005044728	0.286968790227687	0.694185148255551
LOC642236	14.5100057947719	21.0039747633324	0.533614271789792	0.0057522707340618
LOC100132352	3.89454980569273	7.0237820884763	0.850791518048255	0.000720483325794227
CBWD6	5.95716853570665	4.33592312451851	-0.458287597215433	0.000584534534173317
CBWD5	3.90681581856511	3.62082572891322	-0.109674501983869	0.0539570579431422
CBWD3	9.74593650211353	5.78813816909602	-0.751701461976141	0.00836315967239591
PGM5	6.59957670169613	15.6911582274242	1.24950644957974	0.000194265617780504
PIP5K1B	1.76174709880079	3.39101010902685	0.944708246944167	0.00142159898521042
FAM122A	9.42772170718379	8.06288687642597	-0.225612691917098	0.0407791018311357
FXN	6.18107301568227	4.98089698820499	-0.311451732987093	0.0110914709060941
TJP2	3.66984194905798	6.83022317655332	0.896214788008742	0.00170331666810135
PTAR1	8.74019744121794	7.34975084899328	-0.249970526096118	0.0369452067959924
MAMDC2	1.53361168270911	3.09871843874125	1.01473843987292	0.0109533255779334
SMC5	16.0815829177477	12.7303200547969	-0.337140727957959	0.0056290234477443
KLF9	1.94489971622038	4.1099400776176	1.07942159150827	0.000296715479812807
TMEM2	3.32679182462837	2.47915444091091	-0.424283443740696	0.0051363393719148
ZFAND5	35.8229925015895	27.5489750127499	-0.378887216133397	0.00120082645168405
ANXA1	25.3796986892274	33.0608250271032	0.38144778584652	0.00478520029313359
C9orf40	10.1864597193354	13.1309163695113	0.366314868081334	0.0120040112741668
C9orf41	16.2663275334236	18.343206842347	0.17335731051683	0.0322736677612153
NMRK1	10.6720197535047	20.6496918052679	0.952287007704391	0.00585993903952789
OSTF1	62.2134925538648	82.3985875912884	0.405392109292431	0.000356811049653506
RFK	10.1339914828061	10.0425643687492	-0.0130748129481639	0.779236340605336
VPS13A	3.3483744581253	6.22816435084338	0.895346137677905	7.36775896952203e-05
CEP78	15.597611761889	17.4781345160704	0.164226063853638	0.0277925397955053
PSAT1	41.1059082033939	54.0192977572504	0.394129115984212	0.000198648072009205
TLE4	2.57477064581872	3.82041258535405	0.569284524162384	0.000328450683414674
TLE1	1.12354374227135	1.82561576887501	0.700326864951954	0.00974358420305781
RASEF	4.1791707774117	3.18489389255712	-0.391971405405506	0.0283774913071886
FRMD3	17.4738505452089	17.256798112649	-0.0180327495790091	0.831478875992572
IDNK	1.16869347557167	2.71515363104748	1.2161372420518	0.00181932822401427
UBQLN1	90.674807918156	84.1047757111521	-0.10851406087029	0.0935609512347071
GKAP1	3.24392201384169	6.22710290440177	0.940821983728964	0.00469822894690742
KIF27	0.698951770962042	1.09703031937881	0.650338583672882	0.00981874830122264
C9orf64	4.05251862641141	5.5908494298415	0.464248674744807	0.021409833435779
HNRNPK	412.256865455115	397.954474997706	-0.050940120075224	0.149213951550554
MIR7-1	8.05365440649902	10.4367778497449	0.373960906203406	0.122136174061101
RMI1	19.1554546287825	18.1948450551712	-0.0742255011448551	0.138427209675374
AGTPBP1	5.73794135246577	9.11895679256029	0.668335567322775	0.00726758091539785
LOC389765	2.93480426558705	2.70685865482877	-0.116644731448051	0.473727823595431
NAA35	21.3125785610039	20.2466875525176	-0.0740192560885767	0.242012815306272
GOLM1	50.3980946111411	50.2659787877637	-0.00378691118314935	0.870076633702797
ISCA1	33.5112533590538	23.4659242503343	-0.514078361199218	0.00130153292475831
ZCCHC6	7.29683749700113	8.99537984843458	0.301912878712389	0.0733164331575507
LOC440173	0.949687517930693	2.86127353808895	1.59113262908433	0.00840704332511981
LOC392364	0.538015449706475	0.707231621785017	0.394535180088882	0.272033126369355
SPIN1	10.9960723237257	10.7165099626111	-0.0371531600117917	0.49355246431889
SHC3	4.47091698621598	9.73834759406429	1.12310623723927	2.26212015589893e-05
CKS2	214.208789747882	173.517691032225	-0.303934919632373	0.00130061398958305
MIR3153	11.6747420678634	9.54438796068361	-0.290666084504497	0.565595409585343
SECISBP2	20.3765090731339	24.5287303175221	0.26756564899115	0.0102447031422109
SEMA4D	10.3511482969003	12.3317022919817	0.252581144996609	0.0189226922510423
GADD45G	2.64500429807391	2.27241298801366	-0.21904501282602	0.176422758414707
SYK	40.8565870670582	53.0943803580271	0.377990476306334	0.00492206842694092
LOC100129316	0.132265017185808	0.547234785791861	2.04872840696732	0.00545951037517898
AUH	14.9842511388781	18.9883990753197	0.341671291289239	0.000659855448552172
NFIL3	10.8605158775786	19.3809445387962	0.835546249646502	0.000162054916402739
SPTLC1	31.8665263289091	22.0221486578539	-0.533086527284374	0.00037986637174497
IARS	95.7416200434791	95.3274758757554	-0.00625412152389667	0.90214741299756
NOL8	23.9744194230117	20.9761660439447	-0.192744867755684	0.0146718785025744
CENPP	10.0664068541659	9.04133778273179	-0.154940654643077	0.0575859223005008
IPPK	9.08294107745529	7.50977659424868	-0.274389531034265	0.0130521613301772
LOC100128361	4.59369142562507	4.28654908935894	-0.0998372839115832	0.361934941433827
BICD2	24.0069516015377	22.9615746209211	-0.0642306418749447	0.513283912645316
ANKRD19P	0.472016989976953	0.777511226693461	0.720024717364467	0.0363614852210319
ZNF484	1.99985374543703	1.77662557331231	-0.170754832667006	0.114008478506085
FGD3	12.229600886421	17.4278004546027	0.511013177628088	0.00792517449906234
SUSD3	12.8134407000894	19.4998622375	0.605806007554815	0.000552684623384793
C9orf89	27.0528250589192	44.463896750627	0.716855130623681	0.00194607883666098
NINJ1	96.993063584888	105.706988512916	0.124117277081106	0.127785723180993
WNK2	8.31952778241777	9.67330266803154	0.217506896981593	0.0861932106219231
FAM120AOS	28.5171847430418	37.5838600267505	0.398281681546732	0.00584268599749801
FAM120A	72.6575876659469	74.6628690723605	0.0392774811477386	0.482159265950374
PHF2	6.24501530852781	8.35739333555821	0.420347928666651	0.00111707951547732
MIRLET7D	8.78427575940172	10.4357632402805	0.248540868914331	0.434952425452445
ZNF169	1.31130413023695	1.35418720882759	0.0464248691962109	0.713488889707192
HIATL1	40.8239355655736	33.5776478333069	-0.281914098987432	0.0259986496118394
FBP1	0.382098263026751	0.729496543166699	0.932957442333294	0.0171534015623918
C9orf3	3.7273152004391	4.02806791547335	0.111951182450395	0.250449169021692
FANCC	6.72916039465659	6.28236984697849	-0.0991176314541275	0.317423322190028
PTCH1	2.56180306822188	3.6465805669082	0.509384692481148	0.0189102994306537
LINC00476	1.69007083107471	2.10322232653037	0.315517650624225	0.0530515055202591
ERCC6L2	1.13060575241876	1.27173334439589	0.169700257248286	0.239280394277091
ZNF367	18.2177077537112	15.2317932398176	-0.258255642814564	0.0137168370386141
HABP4	0.760483528026121	1.50684916048257	0.986546101825531	0.0565733349424423
AAED1	3.05472743787016	4.09104111057802	0.421424375440194	0.0290280260522567
ZNF510	3.41698850663741	3.34803101822695	-0.0294125011667513	0.682305514384979
ZNF782	1.64389623290509	1.78416835595391	0.118132520711367	0.461073668616967
HIATL2	8.75150344673885	9.57687453913847	0.130024018940676	0.328103525335271
TDRD7	0.417400462187339	1.51741644339142	1.86211297349029	0.00373161807213849
TSTD2	7.61180305906013	7.59217529531961	-0.00372493205173081	0.964281283098212
NCBP1	16.8320744412661	21.5758986557542	0.358207660015803	0.00387006436125767
XPA	8.87431319104057	7.1627429868525	-0.309123293176303	0.0697906821249632
C9orf156	10.588040111585	6.36313447174905	-0.73462605002784	9.91185864675697e-05
ANP32B	246.113663892757	263.220691313186	0.0969481447696142	0.0496172837391966
NANS	130.615426819095	74.3645353703489	-0.81263863614859	2.97537670186479e-06
TRIM14	15.7552244325145	27.9079275866967	0.824844689735153	0.000593590290727919
TGFBR1	2.98827555148514	1.91810790823895	-0.639629301155839	0.00576454392602636
ALG2	23.0279110775967	18.4006846561534	-0.323624099052323	0.0263128213527678
SEC61B	455.032656853	286.331142735307	-0.668285495346826	0.000177031859215664
STX17-AS1	0.421924768353298	1.53098609410572	1.85940349291043	0.0757129787650523
STX17	6.70986720594895	10.0240113342209	0.57910383139567	0.0202406477707433
ERP44	21.2635416011089	18.6742882520275	-0.187328650997817	0.0116933956971804
INVS	6.08901518691121	8.33667469624637	0.453263129993389	0.0406171032431642
TEX10	15.4407385915606	15.6244272611632	0.0170615423437901	0.581615056320481
MSANTD3	6.47310210734753	8.30596306737175	0.35969019553898	0.0397645285334636
MRPL50	45.048054766564	33.6663556396966	-0.420157251088663	0.00835091986146996
ZNF189	9.67340068528907	9.47125966299276	-0.0304668438250992	0.692332041959406
RNF20	24.5203309680415	23.4207999858309	-0.0661880973115056	0.24880677743918
SMC2	39.9976332583096	41.1709155947861	0.0417108976165077	0.464535278274637
NIPSNAP3A	13.2708674955311	20.1521554313907	0.602671474104103	0.00469997972259092
SLC44A1	10.559800293793	12.7038858455206	0.266687303087458	0.0091823926638558
FKTN	4.42333534366481	5.14671413628695	0.218517032668535	0.0526923951220182
TMEM38B	10.5689271830567	12.0015652468779	0.183393633784177	0.015702646410843
RAD23B	73.667042473888	70.1408877158785	-0.0707636338906216	0.122908472474287
KLF4	0.0916062946480903	0.112794671769713	0.300180278467624	0.196355045148185
IKBKAP	27.5194195651423	26.164294964929	-0.0728506573302724	0.246246143061717
FAM206A	19.6557229307551	12.6526659023698	-0.635508035409052	0.000378136968281887
CTNNAL1	39.9734635516255	48.8282010578314	0.28867204446014	0.00142890360937925
TMEM245	13.4603616721304	15.7388209697969	0.225610294538039	0.0104666119491823
TXN	458.687802485459	484.79087873824	0.0798500114879116	0.0389364840424801
KIAA0368	44.6280266969432	35.8406473557219	-0.316353321151771	0.0112842174321949
DNAJC25	6.00565056665944	3.49917105525051	-0.779307343695454	0.00270491772106382
UGCG	4.34631816186259	4.2376282787839	-0.0365367461816578	0.672575566758987
PTBP3	15.7969213489188	20.1817434417287	0.353407390070766	0.0056518191069131
HSDL2	16.6516204498606	24.9398031190771	0.582787496451693	2.99825557490855e-05
KIAA1958	2.41805411317996	3.95106744003488	0.708395940868607	0.005735597889478
INIP	24.7985053757325	20.1150583695911	-0.301977246573188	0.0209665950307874
SNX30	2.0592808360048	2.21595917527935	0.10579071076205	0.155978441135942
ZNF883	2.83998013836651	5.43750093816409	0.937062904606014	0.00556823176907334
SLC31A2	3.00590798658931	1.47670713027153	-1.0254171175706	0.000555145387307578
FKBP15	13.4055920828347	17.5261832591902	0.386676909315508	0.00499574660895013
SLC31A1	16.2350491899428	13.4415755796337	-0.272409499547196	0.024679586003643
CDC26	21.386753258058	17.5137628708304	-0.288228399007944	0.0667370392155567
PRPF4	74.4081042181256	43.6946420526885	-0.768003378510651	3.10766914184974e-05
RNF183	0.443848655155721	1.39505561593997	1.65218290729452	0.0148245042231432
WDR31	1.16436984374233	4.10829524618425	1.81899048550921	0.0126315021166627
BSPRY	32.299523849219	48.2376662433225	0.578647213531735	0.00115934484279498
HDHD3	27.7376129044267	25.9705310393279	-0.0949681206372247	0.0253856111187755
ALAD	22.4179885578333	25.2326649014024	0.170635743038131	0.013798966255861
POLE3	141.651345853714	108.082181574726	-0.390215609060186	0.00569996148101969
C9orf43	1.07745464444284	1.14682284752593	0.0900154117979134	0.539910100371777
COL27A1	0.60189055430432	1.28315893343174	1.09212679396734	0.00104275605675395
AKNA	3.84375308973807	6.54268364586037	0.767366849661939	0.0026462190681216
DFNB31	36.9644342171565	44.1731078937578	0.257030508440562	0.0302209719460069
ATP6V1G1	89.1330840677555	82.2599521726089	-0.115770791996863	0.0130077795724524
C9orf91	12.0719855466331	16.351585840337	0.437767576990216	0.000728216461625125
LOC101928775	2.97548113816507	4.46567027337698	0.585753759996853	0.243971019297581
ASTN2	0.449499979749149	1.01193669876479	1.17072608987329	0.0305810876617436
TRIM32	9.96737604738929	9.03696192528563	-0.141375914898473	0.0766741065569378
TLR4	2.23692011274803	3.02671747700807	0.43624028164896	0.0220829087927376
CDK5RAP2	23.9969443475706	27.9278397992671	0.218853274520659	0.00248646250881619
MEGF9	8.89909540555121	12.7847941839941	0.522698337074088	0.000284721831370412
FBXW2	28.0549851601229	27.1294504726273	-0.0483973246394081	0.372869135495665
LOC100288842	9.37908483999622	14.9754614275512	0.67508139197058	0.0126687143462431
PSMD5	18.5849953226351	27.6548803918181	0.573395777257773	0.000577646828924175
PSMD5-AS1	6.65846057974391	12.3753745681008	0.894211618914133	0.000271620925586927
PHF19	59.69873422143	81.9074815668329	0.456294893389115	0.00552618242779031
TRAF1	2.70501529311285	10.4325718306686	1.94738619829541	0.00233418562146904
C5	0.305295088792411	1.16920858398282	1.93725603957385	0.0156717609311627
CNTRL	17.1961677902473	24.7627846012345	0.526086463767475	0.00225050816859884
RAB14	60.076310345907	48.8396707544043	-0.298742736198636	0.00292128434599847
GSN	1.15959478741724	2.68758249701066	1.21268828644205	0.0107274816803648
STOM	50.7127700798289	53.7173937795334	0.08304023008111	0.115354319221047
TTLL11	5.34791814467858	4.13953945614563	-0.369507113859099	0.0320185950295744
NDUFA8	179.029955559321	194.256505376043	0.117761911687508	0.0528558451671838
RBM18	38.176494520031	28.6809902927833	-0.412589798197251	0.000633586789102481
MRRF	64.5538442575465	53.1757436785402	-0.279734707436709	0.00214464478872554
PTGS1	2.11893410996809	2.61839040758225	0.305341495626056	0.0539399057550985
PDCL	24.2638517116109	21.2939126783583	-0.188367522008825	0.000461184819785876
RC3H2	32.3900632787934	25.5745593778411	-0.340841902554196	0.00542515788832174
ZBTB6	9.32596215887711	9.59807658658152	0.0414927490991328	0.263156770651385
ZBTB26	9.15030948475375	12.4347909124627	0.442489804607429	0.00896596047293567
RABGAP1	21.0611166973282	23.6487781023462	0.167183710943308	0.0809164330796639
MIR600HG	4.84475398126892	6.40782640391712	0.403411657037689	0.0103221104056988
STRBP	18.4329701596909	24.7992959192552	0.428010605937217	0.000677771559562499
DENND1A	13.6453027300975	19.2830706646605	0.498930404637203	0.00135522096941933
NEK6	3.1032837074221	4.29461425850264	0.46873295806217	0.00620105673256062
PSMB7	574.071805917894	469.604213167838	-0.28978585104405	5.2623482164853e-05
LOC100129034	1.67415790653382	2.90451749572083	0.794862910869099	0.0461959283430353
NR6A1	3.55897511124301	3.95260027156786	0.151340218292793	0.035379662638781
RPL35	5655.48981721274	5470.8786589147	-0.0478794223381597	0.328010905812197
ARPC5L	291.462204136082	302.611587150098	0.0541584185443565	0.228402623258113
GOLGA1	23.2151717070869	19.3219893269559	-0.26482431474984	0.0176638064945165
SCAI	3.63883464514342	4.08032102583424	0.165206168875928	0.163063826947971
PPP6C	45.2658272580689	44.0505817095261	-0.0392612499221046	0.234712072999958
RABEPK	72.8607917376378	59.9740189970406	-0.280805017771101	0.00183983298509417
HSPA5	1012.62088231831	403.137948562955	-1.32874864116713	0.000576637492692217
GAPVD1	31.8258128335114	31.2834389691147	-0.0247982451932286	0.754458224255492
MAPKAP1	97.2670626242012	90.5353273909074	-0.103470500670337	0.116290604277666
PBX3	4.40877261671995	7.37187945898196	0.741655409382885	0.00291793689730062
ZBTB43	10.1896826722695	7.00304248845179	-0.541055378052459	0.00705945931793793
ZBTB34	6.85545517023874	6.24772274408967	-0.13392202514755	0.0908456229996553
RALGPS1	2.92718540176074	5.9776212671337	1.03005736707117	0.000111933243854873
GARNL3	1.61501091378569	3.47765512629218	1.10657095561466	0.0128817820808129
SLC2A8	47.4340205189541	36.4173423330245	-0.381296515705953	0.00254762961340377
ZNF79	18.0551481748344	14.8183333700858	-0.285027064540146	0.0332743148812346
RPL12	2044.17897298654	2194.10918948136	0.102113809640177	0.00724804250089119
SNORA65	11.4421298902613	6.71491790033225	-0.768913961129451	0.0701279986964109
LRSAM1	18.7994323938441	31.2789555364025	0.734503235467328	0.000245607091705531
FAM129B	88.9729424774264	114.943688646598	0.36948868188022	0.00212858888249872
STXBP1	40.6022916174742	62.3715949904751	0.61932799626889	0.00509563146135467
MIR3911	3.78327393009304	11.0783443541872	1.55003514394953	0.103202075018411
PTRH1	70.2500424487	70.7825839987128	0.0108953328627996	0.863856309817134
TOR2A	43.759322159122	36.2352464232711	-0.272196685039645	0.0316182468496625
SH2D3C	3.122342686549	9.7486013660767	1.64256636379495	0.00106933659122508
MIR3960	19.1583682064788	18.2243866203987	-0.0721044278299399	0.640489103420434
MIR2861	2.59830700118515	2.75331651792511	0.0835985684361129	0.809832074169482
CDK9	74.0244251720379	84.0549917459743	0.183332116490695	0.0406598204171753
FPGS	165.473229375585	149.848741403453	-0.143090866978073	0.136967199341126
AK1	8.55810243356844	14.5085181122031	0.761537319204622	0.00385639946220496
ST6GALNAC6	15.8150582267335	21.8155584093296	0.464058535144317	0.00545942591150651
ST6GALNAC4	182.798823761294	222.60071769543	0.284201456885927	0.0282149376477542
PIP5KL1	8.35606642907955	22.0878497247312	1.40235711095401	0.000938888143110361
DPM2	238.831425385641	227.090384888744	-0.0727260556172076	0.204398629020835
FAM102A	24.362956009664	19.0780092467964	-0.352778552373135	0.0143697200505813
NAIF1	12.958140657461	13.0126849590916	0.00605994667496695	0.940095412058824
SLC25A25	16.8573091330122	20.558060779855	0.286329920216646	0.00272561390193564
SLC25A25-AS1	8.08511936276051	6.78591319406781	-0.25272609764635	0.137657771301392
PTGES2	161.510913051712	162.598123494812	0.00967895875161322	0.874747120274167
PTGES2-AS1	0.32845643539822	0.827619034565935	1.33326479405921	0.0497059971481411
C9orf16	268.082114841766	281.619439901915	0.0710719523670091	0.214328157047969
CIZ1	146.796622732773	144.116657021845	-0.0265816852616025	0.716508858818433
DNM1	6.31464964057295	10.3556109726741	0.713638078463437	0.000168379090662236
GOLGA2	50.7844995601074	52.2961162180031	0.0423155834544841	0.467493415048634
SWI5	75.0900778500623	67.946355681553	-0.144226113683712	0.109114051617446
TRUB2	164.754113310714	127.793014720278	-0.366505505081174	0.000334997292809706
COQ4	131.162129426102	116.91897759928	-0.165842110654555	0.061228679622516
SLC27A4	59.6485433207853	51.6646808623031	-0.20730854751635	0.0163101321918745
URM1	63.4452377732292	52.3455786071945	-0.277444194403848	0.00193728294123582
CERCAM	3.33519027228779	8.35748726396334	1.32530018193815	0.000434794635747588
ODF2	68.055497796147	69.6875197150898	0.0341885949384456	0.552779052166016
GLE1	100.085750124702	97.349510205233	-0.0399909572444775	0.43464295106766
SPTAN1	110.880974043887	94.2249733041082	-0.234830449870885	0.0436270280660987
WDR34	294.425170353604	386.027418427319	0.390802309248954	0.000991965907430636
SET	562.114233486605	525.428052848444	-0.0973701176615337	0.011941254994077
PKN3	4.49667316408431	17.6849473312955	1.97559199028765	0.00374644770798233
ZDHHC12	244.192336328429	301.697230958027	0.305083531327175	0.0125537944730313
LOC100506100	40.0859437652185	51.7914311372876	0.369616983795045	0.013223847787935
ZER1	40.5346571071315	56.3423876498059	0.475064763823037	0.00714749428151704
TBC1D13	58.6455737749284	51.5852760062025	-0.185062890451321	0.107296863909167
ENDOG	158.265576512257	134.730222090605	-0.232273990711196	0.00484152114495818
