GENE_ID	locusLine	bin_1_NCI-H929.jin.bam
1_MACS_peak_27412_lociStitched	chr8(.):29197260-29197953	0.5561
1_MACS_peak_27413_lociStitched	chr8(.):29205167-29209483	6.1693
1_MACS_peak_27414_lociStitched	chr8(.):29347120-29349521	1.0307
1_MACS_peak_27415_lociStitched	chr8(.):29385516-29390450	4.8727
1_MACS_peak_27416_lociStitched	chr8(.):29411384-29416316	1.9591
1_MACS_peak_27417_lociStitched	chr8(.):29445110-29447086	0.7816
5_MACS_peak_27418_lociStitched	chr8(.):29466081-29474077	0.8564
2_MACS_peak_27423_lociStitched	chr8(.):29488738-29500489	0.8358
1_MACS_peak_27425_lociStitched	chr8(.):29521588-29523745	2.2117
1_MACS_peak_27426_lociStitched	chr8(.):29538441-29539323	0.725
1_MACS_peak_27427_lociStitched	chr8(.):29544683-29545823	0.565
1_MACS_peak_27428_lociStitched	chr8(.):29564913-29565733	0.5615
1_MACS_peak_27429_lociStitched	chr8(.):29593866-29596389	1.6562
1_MACS_peak_27430_lociStitched	chr8(.):29628862-29634789	8.0415
1_MACS_peak_27431_lociStitched	chr8(.):29653878-29656419	1.4671
1_MACS_peak_27432_lociStitched	chr8(.):29661869-29664096	0.7195
1_MACS_peak_27433_lociStitched	chr8(.):29704701-29706654	1.1108
1_MACS_peak_27434_lociStitched	chr8(.):29767815-29768605	0.8149
3_MACS_peak_27435_lociStitched	chr8(.):29847259-29856887	1.0565
1_MACS_peak_27438_lociStitched	chr8(.):29902355-29904893	1.2538
1_MACS_peak_27439_lociStitched	chr8(.):29926527-29927847	1.1218
1_MACS_peak_27440_lociStitched	chr8(.):29939211-29940877	9.0774
2_MACS_peak_27441_lociStitched	chr8(.):29949941-29953864	2.8295
1_MACS_peak_27443_lociStitched	chr8(.):30013041-30014853	3.438
2_MACS_peak_27444_lociStitched	chr8(.):30181181-30183134	0.6692
1_MACS_peak_27446_lociStitched	chr8(.):30242058-30242906	0.5624
1_MACS_peak_27447_lociStitched	chr8(.):30513006-30516096	2.4117
2_MACS_peak_27448_lociStitched	chr8(.):30579709-30585953	1.3159
1_MACS_peak_27450_lociStitched	chr8(.):30600638-30602723	3.4418
1_MACS_peak_27451_lociStitched	chr8(.):30669211-30670700	3.9864
1_MACS_peak_27452_lociStitched	chr8(.):30769055-30770518	1.3075
1_MACS_peak_27453_lociStitched	chr8(.):30891202-30892208	2.5839
1_MACS_peak_27454_lociStitched	chr8(.):31346449-31347942	0.8695
1_MACS_peak_27455_lociStitched	chr8(.):31497816-31498330	0.7037
1_MACS_peak_27456_lociStitched	chr8(.):32028803-32029643	0.8118
1_MACS_peak_27457_lociStitched	chr8(.):32153612-32154427	0.6726
1_MACS_peak_27458_lociStitched	chr8(.):32405518-32406466	0.6595
1_MACS_peak_27459_lociStitched	chr8(.):32775492-32778464	0.814
1_MACS_peak_27460_lociStitched	chr8(.):32785378-32786027	0.5897
1_MACS_peak_27461_lociStitched	chr8(.):33329160-33331092	1.7996
1_MACS_peak_27462_lociStitched	chr8(.):33341362-33344074	4.886
1_MACS_peak_27463_lociStitched	chr8(.):33369444-33374183	2.64
2_MACS_peak_27464_lociStitched	chr8(.):33407706-33425565	4.1423
2_MACS_peak_27466_lociStitched	chr8(.):33454730-33457868	1.2828
1_MACS_peak_27468_lociStitched	chr8(.):33578821-33581026	3.7606
1_MACS_peak_27469_lociStitched	chr8(.):33987780-33990696	1.4259
1_MACS_peak_27470_lociStitched	chr8(.):34641760-34642731	0.9722
2_MACS_peak_27471_lociStitched	chr8(.):34734117-34736251	0.6245
1_MACS_peak_27473_lociStitched	chr8(.):34861184-34861870	0.5274
1_MACS_peak_27474_lociStitched	chr8(.):35382892-35383455	2.16
1_MACS_peak_27475_lociStitched	chr8(.):35390803-35391672	0.514
2_MACS_peak_27476_lociStitched	chr8(.):35448917-35451464	2.047
1_MACS_peak_27478_lociStitched	chr8(.):35551065-35552095	1.0385
1_MACS_peak_27479_lociStitched	chr8(.):35561745-35562265	0.5832
1_MACS_peak_27480_lociStitched	chr8(.):35717973-35719472	0.8099
1_MACS_peak_27481_lociStitched	chr8(.):35754517-35755866	0.8122
1_MACS_peak_27482_lociStitched	chr8(.):35766454-35767192	0.5883
1_MACS_peak_27483_lociStitched	chr8(.):35883824-35884612	0.6446
1_MACS_peak_27484_lociStitched	chr8(.):36251484-36252233	0.5361
1_MACS_peak_27485_lociStitched	chr8(.):36347266-36348507	1.4957
2_MACS_peak_27486_lociStitched	chr8(.):36523404-36525775	0.761
1_MACS_peak_27488_lociStitched	chr8(.):36617449-36618127	0.5676
2_MACS_peak_27489_lociStitched	chr8(.):37258281-37260339	0.9748
2_MACS_peak_27491_lociStitched	chr8(.):37273311-37278540	1.0035
1_MACS_peak_27493_lociStitched	chr8(.):37552159-37555096	2.4629
1_MACS_peak_27494_lociStitched	chr8(.):37593239-37595870	4.0993
1_MACS_peak_27495_lociStitched	chr8(.):37619545-37621028	2.9741
1_MACS_peak_27496_lociStitched	chr8(.):37643201-37644957	2.9063
1_MACS_peak_27497_lociStitched	chr8(.):37653840-37655133	1.8094
1_MACS_peak_27498_lociStitched	chr8(.):37683818-37684884	0.5633
1_MACS_peak_27499_lociStitched	chr8(.):37706565-37708445	1.9242
1_MACS_peak_27500_lociStitched	chr8(.):37736948-37741410	2.262
1_MACS_peak_27501_lociStitched	chr8(.):37749448-37750504	0.707
2_MACS_peak_27502_lociStitched	chr8(.):37756049-37762459	1.288
1_MACS_peak_27504_lociStitched	chr8(.):37767772-37768262	0.5693
1_MACS_peak_27505_lociStitched	chr8(.):37887148-37889966	4.5705
2_MACS_peak_27506_lociStitched	chr8(.):37910535-37912233	0.7315
1_MACS_peak_27508_lociStitched	chr8(.):37961874-37963870	8.2597
1_MACS_peak_27509_lociStitched	chr8(.):37991598-37992288	0.5476
2_MACS_peak_27510_lociStitched	chr8(.):38028548-38035379	1.2791
1_MACS_peak_27512_lociStitched	chr8(.):38087986-38090150	4.4536
1_MACS_peak_27513_lociStitched	chr8(.):38125239-38127370	3.0413
1_MACS_peak_27514_lociStitched	chr8(.):38197695-38198931	0.6728
3_MACS_peak_27515_lociStitched	chr8(.):38238107-38244895	4.3484
1_MACS_peak_27518_lociStitched	chr8(.):38325168-38326383	0.9471
1_MACS_peak_27519_lociStitched	chr8(.):38626071-38628946	2.1168
1_MACS_peak_27520_lociStitched	chr8(.):38643856-38646180	4.4176
1_MACS_peak_27521_lociStitched	chr8(.):38661997-38664223	0.9596
2_MACS_peak_27522_lociStitched	chr8(.):38688225-38692891	0.7648
2_MACS_peak_27524_lociStitched	chr8(.):38757116-38762024	2.3397
1_MACS_peak_27526_lociStitched	chr8(.):38768890-38770561	0.6345
1_MACS_peak_27527_lociStitched	chr8(.):38793871-38795477	1.0655
1_MACS_peak_27528_lociStitched	chr8(.):38813894-38816349	1.3361
1_MACS_peak_27529_lociStitched	chr8(.):38853301-38855493	4.2315
1_MACS_peak_27530_lociStitched	chr8(.):39802907-39804096	0.6709
1_MACS_peak_27531_lociStitched	chr8(.):39823248-39823919	0.7416
2_MACS_peak_27532_lociStitched	chr8(.):39911871-39919933	0.9553
1_MACS_peak_27534_lociStitched	chr8(.):40026733-40033317	1.978
1_MACS_peak_27535_lociStitched	chr8(.):40504510-40505161	0.5468
1_MACS_peak_27536_lociStitched	chr8(.):41093736-41094358	0.7182
1_MACS_peak_27537_lociStitched	chr8(.):41328660-41329364	0.6676
1_MACS_peak_27538_lociStitched	chr8(.):41347260-41349028	1.3665
2_MACS_peak_27539_lociStitched	chr8(.):41385933-41387671	2.3189
1_MACS_peak_27541_lociStitched	chr8(.):41434920-41436767	5.9508
1_MACS_peak_27542_lociStitched	chr8(.):41479547-41480425	1.2291
1_MACS_peak_27543_lociStitched	chr8(.):41685331-41686896	2.6387
1_MACS_peak_27544_lociStitched	chr8(.):41908213-41910668	4.6515
1_MACS_peak_27545_lociStitched	chr8(.):41997349-41998556	1.073
1_MACS_peak_27546_lociStitched	chr8(.):42009431-42011558	3.0519
1_MACS_peak_27547_lociStitched	chr8(.):42128229-42129839	4.9004
1_MACS_peak_27548_lociStitched	chr8(.):42195698-42196748	1.0608
1_MACS_peak_27549_lociStitched	chr8(.):42248448-42250313	4.5079
1_MACS_peak_27550_lociStitched	chr8(.):42269856-42271050	1.2224
1_MACS_peak_27551_lociStitched	chr8(.):42359730-42360596	0.7963
1_MACS_peak_27552_lociStitched	chr8(.):42366667-42367328	0.5785
1_MACS_peak_27553_lociStitched	chr8(.):42395755-42398215	9.7522
2_MACS_peak_27554_lociStitched	chr8(.):42514958-42522026	0.6112
1_MACS_peak_27556_lociStitched	chr8(.):42660559-42661227	0.8634
1_MACS_peak_27557_lociStitched	chr8(.):42697153-42699596	5.0047
1_MACS_peak_27558_lociStitched	chr8(.):42710988-42715195	2.4009
5_MACS_peak_27559_lociStitched	chr8(.):42741579-42754098	3.3256
1_MACS_peak_27564_lociStitched	chr8(.):42875150-42876946	1.4399
1_MACS_peak_27565_lociStitched	chr8(.):42910467-42912668	6.9988
1_MACS_peak_27566_lociStitched	chr8(.):42945330-42949922	4.9626
1_MACS_peak_27567_lociStitched	chr8(.):42994859-42996849	2.5024
1_MACS_peak_27568_lociStitched	chr8(.):47528601-47529521	0.7401
1_MACS_peak_27569_lociStitched	chr8(.):47708954-47709628	0.9679
1_MACS_peak_27570_lociStitched	chr8(.):47829186-47830517	2.2109
2_MACS_peak_27571_lociStitched	chr8(.):47847975-47849858	1.0004
1_MACS_peak_27573_lociStitched	chr8(.):47918516-47920005	0.7903
1_MACS_peak_27574_lociStitched	chr8(.):48090711-48092160	0.962
1_MACS_peak_27575_lociStitched	chr8(.):48172910-48174222	2.5396
1_MACS_peak_27576_lociStitched	chr8(.):48425887-48427175	0.7025
1_MACS_peak_27577_lociStitched	chr8(.):48650246-48651900	1.8326
1_MACS_peak_27578_lociStitched	chr8(.):48871720-48874531	6.1317
1_MACS_peak_27579_lociStitched	chr8(.):48920105-48921676	7.045
1_MACS_peak_27580_lociStitched	chr8(.):49208686-49209455	0.5934
1_MACS_peak_27581_lociStitched	chr8(.):49231515-49232028	0.7097
1_MACS_peak_27582_lociStitched	chr8(.):49319535-49320417	0.7879
1_MACS_peak_27583_lociStitched	chr8(.):49426513-49428006	2.2967
1_MACS_peak_27584_lociStitched	chr8(.):49711886-49712516	0.6984
2_MACS_peak_27585_lociStitched	chr8(.):49833603-49837059	1.3014
2_MACS_peak_27587_lociStitched	chr8(.):49861253-49863953	0.879
1_MACS_peak_27589_lociStitched	chr8(.):50219493-50220401	0.8305
2_MACS_peak_27590_lociStitched	chr8(.):50323633-50325752	1.2752
1_MACS_peak_27592_lociStitched	chr8(.):51695750-51696494	0.6364
1_MACS_peak_27593_lociStitched	chr8(.):51785304-51788154	2.4846
1_MACS_peak_27594_lociStitched	chr8(.):51933197-51935197	1.6654
1_MACS_peak_27595_lociStitched	chr8(.):51961452-51962121	0.5614
1_MACS_peak_27596_lociStitched	chr8(.):52007341-52008447	1.2139
1_MACS_peak_27597_lociStitched	chr8(.):52019153-52020434	0.6178
1_MACS_peak_27598_lociStitched	chr8(.):52033918-52035021	1.0221
1_MACS_peak_27599_lociStitched	chr8(.):52090635-52091988	1.3686
1_MACS_peak_27600_lociStitched	chr8(.):52186646-52187495	0.522
1_MACS_peak_27601_lociStitched	chr8(.):52335106-52335862	0.671
1_MACS_peak_27602_lociStitched	chr8(.):52704619-52706747	0.9243
1_MACS_peak_27603_lociStitched	chr8(.):52809999-52813770	8.1678
4_MACS_peak_27604_lociStitched	chr8(.):52845614-52853502	0.6171
1_MACS_peak_27608_lociStitched	chr8(.):52873403-52876068	4.9151
1_MACS_peak_27609_lociStitched	chr8(.):52919917-52921195	1.0032
1_MACS_peak_27610_lociStitched	chr8(.):53379697-53380513	0.6418
1_MACS_peak_27611_lociStitched	chr8(.):53483926-53484384	0.6475
1_MACS_peak_27612_lociStitched	chr8(.):53511821-53513354	0.9043
1_MACS_peak_27613_lociStitched	chr8(.):53625649-53629011	4.9414
2_MACS_peak_27614_lociStitched	chr8(.):53672482-53679435	1.069
1_MACS_peak_27616_lociStitched	chr8(.):53700711-53702347	0.8246
1_MACS_peak_27617_lociStitched	chr8(.):53853081-53854317	1.2104
1_MACS_peak_27618_lociStitched	chr8(.):53931302-53932427	0.8192
1_MACS_peak_27619_lociStitched	chr8(.):54107588-54108445	0.6444
1_MACS_peak_27620_lociStitched	chr8(.):54291311-54292001	0.6198
3_MACS_peak_27621_lociStitched	chr8(.):54566021-54571675	0.4767
1_MACS_peak_27624_lociStitched	chr8(.):54754839-54756422	2.8886
1_MACS_peak_27625_lociStitched	chr8(.):54792007-54795140	2.7447
3_MACS_peak_27626_lociStitched	chr8(.):54811298-54819022	0.9905
1_MACS_peak_27629_lociStitched	chr8(.):54933174-54935662	2.5778
1_MACS_peak_27630_lociStitched	chr8(.):55013482-55015237	3.7561
1_MACS_peak_27631_lociStitched	chr8(.):55046797-55048694	3.5859
1_MACS_peak_27632_lociStitched	chr8(.):55064775-55066107	0.6325
1_MACS_peak_27633_lociStitched	chr8(.):55180649-55182298	0.7796
1_MACS_peak_27634_lociStitched	chr8(.):55366778-55367698	0.5892
1_MACS_peak_27635_lociStitched	chr8(.):55578728-55580722	0.5888
2_MACS_peak_27636_lociStitched	chr8(.):56684785-56688000	3.7698
1_MACS_peak_27638_lociStitched	chr8(.):56703309-56704543	1.1228
1_MACS_peak_27639_lociStitched	chr8(.):56756018-56757955	1.4241
2_MACS_peak_27640_lociStitched	chr8(.):56791545-56798712	1.2144
1_MACS_peak_27642_lociStitched	chr8(.):56842020-56843117	0.7828
1_MACS_peak_27643_lociStitched	chr8(.):56885215-56885990	0.7631
1_MACS_peak_27644_lociStitched	chr8(.):56903048-56905684	1.8551
1_MACS_peak_27645_lociStitched	chr8(.):56986006-56987853	3.402
1_MACS_peak_27646_lociStitched	chr8(.):57122539-57125265	3.0356
2_MACS_peak_27647_lociStitched	chr8(.):57470894-57473102	0.5786
1_MACS_peak_27649_lociStitched	chr8(.):57904980-57906742	3.7516
1_MACS_peak_27650_lociStitched	chr8(.):58375137-58376236	0.9989
1_MACS_peak_27651_lociStitched	chr8(.):58499408-58500151	0.7617
1_MACS_peak_27652_lociStitched	chr8(.):58906905-58908056	1.7089
1_MACS_peak_27653_lociStitched	chr8(.):59102345-59103473	0.7329
1_MACS_peak_27654_lociStitched	chr8(.):59124213-59125393	0.8873
1_MACS_peak_27655_lociStitched	chr8(.):59222157-59223661	1.2133
1_MACS_peak_27656_lociStitched	chr8(.):59233650-59234494	0.5054
1_MACS_peak_27657_lociStitched	chr8(.):59282765-59283362	0.5985
2_MACS_peak_27658_lociStitched	chr8(.):59290054-59292532	1.0846
1_MACS_peak_27660_lociStitched	chr8(.):59323368-59324622	2.2714
1_MACS_peak_27661_lociStitched	chr8(.):59447390-59448217	0.7244
1_MACS_peak_27662_lociStitched	chr8(.):59465218-59466629	2.1625
2_MACS_peak_27663_lociStitched	chr8(.):59507755-59509556	0.804
1_MACS_peak_27665_lociStitched	chr8(.):59571070-59573094	5.5721
1_MACS_peak_27666_lociStitched	chr8(.):59713532-59714115	0.5602
1_MACS_peak_27667_lociStitched	chr8(.):59770417-59771280	0.6845
1_MACS_peak_27668_lociStitched	chr8(.):60031504-60032695	1.1806
2_MACS_peak_27669_lociStitched	chr8(.):60528146-60530918	1.2259
1_MACS_peak_27671_lociStitched	chr8(.):60763371-60763885	0.5669
2_MACS_peak_27672_lociStitched	chr8(.):60872358-60874590	0.8338
1_MACS_peak_27674_lociStitched	chr8(.):60881754-60882518	0.7081
1_MACS_peak_27675_lociStitched	chr8(.):60911434-60912222	0.6215
4_MACS_peak_27676_lociStitched	chr8(.):60963832-60971625	1.3123
1_MACS_peak_27680_lociStitched	chr8(.):60994717-60995840	0.7227
1_MACS_peak_27681_lociStitched	chr8(.):61042726-61043340	0.7062
1_MACS_peak_27682_lociStitched	chr8(.):61048298-61049027	0.5343
1_MACS_peak_27683_lociStitched	chr8(.):61072804-61073437	0.7595
1_MACS_peak_27684_lociStitched	chr8(.):61085995-61086567	0.8121
1_MACS_peak_27685_lociStitched	chr8(.):61092713-61093345	0.4773
1_MACS_peak_27686_lociStitched	chr8(.):61193081-61194359	1.2777
1_MACS_peak_27687_lociStitched	chr8(.):61393614-61394397	0.8386
2_MACS_peak_27688_lociStitched	chr8(.):61403605-61405417	1.38
1_MACS_peak_27690_lociStitched	chr8(.):61428518-61431470	5.4559
2_MACS_peak_27691_lociStitched	chr8(.):61563798-61566729	4.3488
2_MACS_peak_27693_lociStitched	chr8(.):61590482-61593395	3.7475
1_MACS_peak_27695_lociStitched	chr8(.):61693549-61694223	0.6216
1_MACS_peak_27696_lociStitched	chr8(.):61789216-61790342	0.6144
3_MACS_peak_27697_lociStitched	chr8(.):61822003-61829914	0.7449
1_MACS_peak_27700_lociStitched	chr8(.):62033217-62034225	0.8984
1_MACS_peak_27701_lociStitched	chr8(.):62185802-62186863	1.2295
2_MACS_peak_27702_lociStitched	chr8(.):62277723-62280140	1.0186
1_MACS_peak_27704_lociStitched	chr8(.):62612321-62613327	1.2768
1_MACS_peak_27705_lociStitched	chr8(.):62626147-62627956	2.4665
1_MACS_peak_27706_lociStitched	chr8(.):62660386-62661282	0.7734
1_MACS_peak_27707_lociStitched	chr8(.):63640843-63641716	1.4304
1_MACS_peak_27708_lociStitched	chr8(.):63713207-63713740	0.4677
1_MACS_peak_27709_lociStitched	chr8(.):63950755-63952322	3.7545
1_MACS_peak_27710_lociStitched	chr8(.):64080203-64082151	10.5118
1_MACS_peak_27711_lociStitched	chr8(.):64401985-64403102	0.9143
1_MACS_peak_27712_lociStitched	chr8(.):64509877-64510708	0.6785
1_MACS_peak_27713_lociStitched	chr8(.):64662825-64665438	0.716
1_MACS_peak_27714_lociStitched	chr8(.):64677184-64678048	0.6216
1_MACS_peak_27715_lociStitched	chr8(.):65014726-65015399	0.5193
1_MACS_peak_27716_lociStitched	chr8(.):65151816-65153389	3.2326
1_MACS_peak_27717_lociStitched	chr8(.):65419848-65420680	1.0154
1_MACS_peak_27718_lociStitched	chr8(.):65492661-65494014	1.0066
1_MACS_peak_27719_lociStitched	chr8(.):65971731-65972908	0.5464
1_MACS_peak_27720_lociStitched	chr8(.):66032849-66033321	0.5233
1_MACS_peak_27721_lociStitched	chr8(.):66419416-66420159	0.6211
1_MACS_peak_27722_lociStitched	chr8(.):66545705-66547042	2.0721
1_MACS_peak_27723_lociStitched	chr8(.):66556846-66557724	3.3693
1_MACS_peak_27724_lociStitched	chr8(.):66752472-66755410	7.7081
1_MACS_peak_27725_lociStitched	chr8(.):66791199-66791703	0.6251
2_MACS_peak_27726_lociStitched	chr8(.):66858006-66865412	2.0657
1_MACS_peak_27728_lociStitched	chr8(.):66892471-66895325	1.9054
1_MACS_peak_27729_lociStitched	chr8(.):66921051-66921904	0.6374
1_MACS_peak_27730_lociStitched	chr8(.):67024564-67026589	4.4855
1_MACS_peak_27731_lociStitched	chr8(.):67340466-67342837	3.5955
1_MACS_peak_27732_lociStitched	chr8(.):67419116-67420663	1.3181
1_MACS_peak_27733_lociStitched	chr8(.):67434156-67434944	0.6064
1_MACS_peak_27734_lociStitched	chr8(.):67501444-67502283	0.709
3_MACS_peak_27735_lociStitched	chr8(.):67519160-67528749	1.2632
1_MACS_peak_27738_lociStitched	chr8(.):67551223-67551945	0.7295
1_MACS_peak_27739_lociStitched	chr8(.):67578291-67580472	2.6629
1_MACS_peak_27740_lociStitched	chr8(.):67624440-67625452	2.7162
1_MACS_peak_27741_lociStitched	chr8(.):67686449-67688309	3.2331
3_MACS_peak_27742_lociStitched	chr8(.):67834644-67841081	3.0566
1_MACS_peak_27745_lociStitched	chr8(.):67866683-67867485	0.494
1_MACS_peak_27746_lociStitched	chr8(.):67874488-67875839	1.1953
1_MACS_peak_27747_lociStitched	chr8(.):67973328-67978337	3.3771
1_MACS_peak_27748_lociStitched	chr8(.):68120398-68120865	0.6244
1_MACS_peak_27749_lociStitched	chr8(.):68254901-68256718	3.7381
1_MACS_peak_27750_lociStitched	chr8(.):68452279-68453740	0.9723
1_MACS_peak_27751_lociStitched	chr8(.):68491651-68492717	0.8399
1_MACS_peak_27752_lociStitched	chr8(.):68514482-68515675	0.865
1_MACS_peak_27753_lociStitched	chr8(.):68539470-68540216	0.5618
1_MACS_peak_27754_lociStitched	chr8(.):70268894-70269854	1.3355
1_MACS_peak_27755_lociStitched	chr8(.):70744599-70747573	2.5709
1_MACS_peak_27756_lociStitched	chr8(.):70844740-70845853	0.6677
1_MACS_peak_27757_lociStitched	chr8(.):70868500-70869983	1.5381
3_MACS_peak_27758_lociStitched	chr8(.):70878741-70885224	0.575
1_MACS_peak_27761_lociStitched	chr8(.):70891527-70893769	1.4156
1_MACS_peak_27762_lociStitched	chr8(.):70906439-70907281	0.9526
1_MACS_peak_27763_lociStitched	chr8(.):70924689-70927655	3.3261
1_MACS_peak_27764_lociStitched	chr8(.):70960333-70960917	0.5649
1_MACS_peak_27765_lociStitched	chr8(.):70965440-70967288	0.8726
1_MACS_peak_27766_lociStitched	chr8(.):71000531-71001007	1.3631
2_MACS_peak_27767_lociStitched	chr8(.):71048663-71054657	0.5081
2_MACS_peak_27769_lociStitched	chr8(.):71060397-71066778	0.7103
3_MACS_peak_27771_lociStitched	chr8(.):71125808-71130154	0.8681
1_MACS_peak_27774_lociStitched	chr8(.):71304995-71306887	1.0555
1_MACS_peak_27775_lociStitched	chr8(.):71313395-71317213	9.5856
1_MACS_peak_27776_lociStitched	chr8(.):71453317-71454099	0.6937
7_MACS_peak_27777_lociStitched	chr8(.):71502964-71521315	2.1418
1_MACS_peak_27784_lociStitched	chr8(.):71529151-71530207	0.6241
1_MACS_peak_27785_lociStitched	chr8(.):71580646-71582097	4.2863
1_MACS_peak_27786_lociStitched	chr8(.):71594922-71595521	0.6229
2_MACS_peak_27787_lociStitched	chr8(.):72171077-72176702	0.326
1_MACS_peak_27789_lociStitched	chr8(.):72273536-72274999	2.6444
1_MACS_peak_27790_lociStitched	chr8(.):72318582-72319043	0.493
1_MACS_peak_27791_lociStitched	chr8(.):72755983-72756786	0.6089
3_MACS_peak_27792_lociStitched	chr8(.):72911598-72918146	1.0131
1_MACS_peak_27795_lociStitched	chr8(.):73065233-73065737	0.7058
1_MACS_peak_27796_lociStitched	chr8(.):73448930-73449941	0.8281
1_MACS_peak_27797_lociStitched	chr8(.):73920846-73921944	2.7338
1_MACS_peak_27798_lociStitched	chr8(.):74152296-74153348	1.5239
1_MACS_peak_27799_lociStitched	chr8(.):74204849-74208523	6.1793
1_MACS_peak_27800_lociStitched	chr8(.):74221051-74221642	0.6295
1_MACS_peak_27801_lociStitched	chr8(.):74258201-74258981	0.5769
1_MACS_peak_27802_lociStitched	chr8(.):74267463-74269914	1.5132
1_MACS_peak_27803_lociStitched	chr8(.):74430336-74431076	0.5819
1_MACS_peak_27804_lociStitched	chr8(.):74657830-74660173	4.8926
1_MACS_peak_27805_lociStitched	chr8(.):74789681-74791995	3.6274
1_MACS_peak_27806_lociStitched	chr8(.):74835264-74836213	0.8205
3_MACS_peak_27807_lociStitched	chr8(.):74859263-74866147	1.0534
2_MACS_peak_27810_lociStitched	chr8(.):74882933-74889322	2.972
1_MACS_peak_27812_lociStitched	chr8(.):74902603-74905301	1.0091
2_MACS_peak_27813_lociStitched	chr8(.):74960991-74965355	0.4338
1_MACS_peak_27815_lociStitched	chr8(.):75232676-75234360	1.4102
1_MACS_peak_27816_lociStitched	chr8(.):75262391-75263252	1.1049
1_MACS_peak_27817_lociStitched	chr8(.):75511564-75513257	3.1983
1_MACS_peak_27818_lociStitched	chr8(.):75778364-75779452	3.1137
1_MACS_peak_27819_lociStitched	chr8(.):75860215-75861113	1.1562
1_MACS_peak_27820_lociStitched	chr8(.):75896407-75897013	0.7
1_MACS_peak_27821_lociStitched	chr8(.):76190541-76191152	0.5856
1_MACS_peak_27822_lociStitched	chr8(.):76235866-76237226	2.6655
1_MACS_peak_27823_lociStitched	chr8(.):76271433-76272370	1.7779
1_MACS_peak_27824_lociStitched	chr8(.):76319113-76320736	2.448
1_MACS_peak_27825_lociStitched	chr8(.):76539133-76539591	0.4193
1_MACS_peak_27826_lociStitched	chr8(.):77220118-77221221	3.2176
1_MACS_peak_27827_lociStitched	chr8(.):77529913-77530573	0.7219
1_MACS_peak_27828_lociStitched	chr8(.):77589987-77590623	0.4519
1_MACS_peak_27829_lociStitched	chr8(.):77911580-77913443	4.9633
1_MACS_peak_27830_lociStitched	chr8(.):78000588-78001452	0.7224
1_MACS_peak_27831_lociStitched	chr8(.):78293257-78293875	0.7424
1_MACS_peak_27832_lociStitched	chr8(.):78852626-78853362	0.8062
1_MACS_peak_27833_lociStitched	chr8(.):79356844-79357810	1.4326
1_MACS_peak_27834_lociStitched	chr8(.):79427754-79428958	4.6945
1_MACS_peak_27835_lociStitched	chr8(.):79577330-79578929	1.554
1_MACS_peak_27836_lociStitched	chr8(.):79674565-79674926	1.0538
1_MACS_peak_27837_lociStitched	chr8(.):79716342-79717408	0.7279
1_MACS_peak_27838_lociStitched	chr8(.):79753278-79753826	0.53
1_MACS_peak_27839_lociStitched	chr8(.):80586793-80587373	0.6417
1_MACS_peak_27840_lociStitched	chr8(.):80604557-80606215	1.1693
2_MACS_peak_27841_lociStitched	chr8(.):80634511-80641023	1.8184
1_MACS_peak_27843_lociStitched	chr8(.):80649344-80650755	1.028
2_MACS_peak_27844_lociStitched	chr8(.):80677527-80681727	2.5205
1_MACS_peak_27846_lociStitched	chr8(.):80695598-80696509	1.1223
1_MACS_peak_27847_lociStitched	chr8(.):80803148-80804450	2.3973
1_MACS_peak_27848_lociStitched	chr8(.):80932118-80932902	0.6542
1_MACS_peak_27849_lociStitched	chr8(.):80941604-80943038	3.9866
1_MACS_peak_27850_lociStitched	chr8(.):81010952-81017697	2.567
1_MACS_peak_27851_lociStitched	chr8(.):81033466-81035645	1.0505
6_MACS_peak_27852_lociStitched	chr8(.):81046393-81065184	1.5875
4_MACS_peak_27858_lociStitched	chr8(.):81072964-81084485	1.8791
1_MACS_peak_27862_lociStitched	chr8(.):81143733-81144655	0.6729
1_MACS_peak_27863_lociStitched	chr8(.):81289295-81289902	0.6545
1_MACS_peak_27864_lociStitched	chr8(.):81344294-81345192	1.3189
1_MACS_peak_27865_lociStitched	chr8(.):81397443-81399864	3.7673
1_MACS_peak_27866_lociStitched	chr8(.):81785399-81786730	1.1279
1_MACS_peak_27867_lociStitched	chr8(.):82023531-82024640	1.1264
1_MACS_peak_27868_lociStitched	chr8(.):82192140-82193964	4.914
1_MACS_peak_27869_lociStitched	chr8(.):82597880-82598850	3.1278
1_MACS_peak_27870_lociStitched	chr8(.):82632228-82634209	3.5183
1_MACS_peak_27871_lociStitched	chr8(.):82680382-82681162	1.0416
1_MACS_peak_27872_lociStitched	chr8(.):82706182-82709710	1.6049
1_MACS_peak_27873_lociStitched	chr8(.):82753160-82755282	3.6106
1_MACS_peak_27874_lociStitched	chr8(.):82971634-82972344	0.6894
2_MACS_peak_27875_lociStitched	chr8(.):84229466-84231348	0.5631
1_MACS_peak_27877_lociStitched	chr8(.):84242184-84242864	0.6705
1_MACS_peak_27878_lociStitched	chr8(.):84359058-84360075	1.0842
1_MACS_peak_27879_lociStitched	chr8(.):84605428-84607085	2.4203
1_MACS_peak_27880_lociStitched	chr8(.):85081658-85082225	0.5809
1_MACS_peak_27881_lociStitched	chr8(.):85326728-85327352	0.8359
1_MACS_peak_27882_lociStitched	chr8(.):85381952-85382499	0.6332
1_MACS_peak_27883_lociStitched	chr8(.):85533221-85534066	0.7736
