GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
2_MACS_peak_28174_lociStitched	chr9(.):35811213-35816202	0.2441
2_MACS_peak_28176_lociStitched	chr9(.):35828548-35835047	0.19
2_MACS_peak_28178_lociStitched	chr9(.):35842339-35849325	0.1787
1_MACS_peak_28180_lociStitched	chr9(.):35896976-35898968	0.211
1_MACS_peak_28181_lociStitched	chr9(.):35910402-35911379	0.2551
1_MACS_peak_28182_lociStitched	chr9(.):35923520-35924671	0.1547
1_MACS_peak_28183_lociStitched	chr9(.):35995976-35997141	0.1711
1_MACS_peak_28184_lociStitched	chr9(.):36036628-36037713	0.2027
1_MACS_peak_28185_lociStitched	chr9(.):36092289-36093543	0.1685
5_MACS_peak_28186_lociStitched	chr9(.):36136359-36153333	0.1892
1_MACS_peak_28191_lociStitched	chr9(.):36189730-36192073	0.2185
1_MACS_peak_28192_lociStitched	chr9(.):36257531-36259160	0.2332
2_MACS_peak_28193_lociStitched	chr9(.):36336573-36342931	0.1304
1_MACS_peak_28195_lociStitched	chr9(.):36382918-36383997	0.1506
1_MACS_peak_28196_lociStitched	chr9(.):36399505-36402116	0.1512
1_MACS_peak_28197_lociStitched	chr9(.):36469937-36471697	0.1988
1_MACS_peak_28198_lociStitched	chr9(.):36486223-36489272	0.1363
1_MACS_peak_28199_lociStitched	chr9(.):36572021-36574161	0.1692
1_MACS_peak_28200_lociStitched	chr9(.):36665465-36666936	0.2118
1_MACS_peak_28201_lociStitched	chr9(.):36765277-36766459	0.308
1_MACS_peak_28202_lociStitched	chr9(.):36913100-36914747	0.1555
1_MACS_peak_28203_lociStitched	chr9(.):37079171-37080812	0.2807
1_MACS_peak_28204_lociStitched	chr9(.):37119742-37121581	0.2522
1_MACS_peak_28205_lociStitched	chr9(.):37186929-37188518	0.2184
1_MACS_peak_28206_lociStitched	chr9(.):37196478-37199800	0.1629
1_MACS_peak_28207_lociStitched	chr9(.):37408544-37409693	0.3505
1_MACS_peak_28208_lociStitched	chr9(.):37421925-37423639	0.1782
1_MACS_peak_28209_lociStitched	chr9(.):37440928-37442260	0.1345
1_MACS_peak_28210_lociStitched	chr9(.):37464138-37467030	0.264
1_MACS_peak_28211_lociStitched	chr9(.):37485213-37487380	0.2309
1_MACS_peak_28212_lociStitched	chr9(.):37527896-37532875	0.2651
1_MACS_peak_28213_lociStitched	chr9(.):37549100-37550402	0.0982
1_MACS_peak_28214_lociStitched	chr9(.):37575417-37577127	0.1933
1_MACS_peak_28215_lociStitched	chr9(.):37591291-37593302	0.2046
1_MACS_peak_28216_lociStitched	chr9(.):37753347-37754522	0.2686
1_MACS_peak_28217_lociStitched	chr9(.):37784009-37786119	0.2668
1_MACS_peak_28218_lociStitched	chr9(.):37799935-37802001	0.1617
1_MACS_peak_28219_lociStitched	chr9(.):37819854-37821030	0.1894
1_MACS_peak_28220_lociStitched	chr9(.):37902536-37905372	0.2298
1_MACS_peak_28221_lociStitched	chr9(.):37921845-37923117	0.1929
1_MACS_peak_28222_lociStitched	chr9(.):38068556-38070448	0.1536
1_MACS_peak_28223_lociStitched	chr9(.):38318268-38320059	0.2609
1_MACS_peak_28224_lociStitched	chr9(.):38392133-38393838	0.1353
1_MACS_peak_28225_lociStitched	chr9(.):38619814-38622517	0.1821
1_MACS_peak_28226_lociStitched	chr9(.):38687018-38688078	0.0936
1_MACS_peak_28227_lociStitched	chr9(.):39463788-39464855	0.128
1_MACS_peak_28228_lociStitched	chr9(.):40791255-40792298	0.1689
1_MACS_peak_28229_lociStitched	chr9(.):41608577-41609896	0.1937
1_MACS_peak_28230_lociStitched	chr9(.):41953553-41955507	0.3605
1_MACS_peak_28231_lociStitched	chr9(.):42018437-42020315	0.1949
1_MACS_peak_28232_lociStitched	chr9(.):42250197-42256809	0.1882
1_MACS_peak_28233_lociStitched	chr9(.):42761249-42762282	0.1754
2_MACS_peak_28234_lociStitched	chr9(.):42836932-42846658	0.1508
1_MACS_peak_28236_lociStitched	chr9(.):42868446-42869425	0.1506
1_MACS_peak_28237_lociStitched	chr9(.):43684816-43685505	0.0835
1_MACS_peak_28238_lociStitched	chr9(.):44118099-44119503	0.1492
1_MACS_peak_28239_lociStitched	chr9(.):44244930-44246176	0.1133
1_MACS_peak_28240_lociStitched	chr9(.):44313195-44314834	0.1207
1_MACS_peak_28241_lociStitched	chr9(.):44401552-44403015	0.1138
1_MACS_peak_28242_lociStitched	chr9(.):44527041-44527826	0.0316
1_MACS_peak_28245_lociStitched	chr9(.):45728752-45729815	0.2783
1_MACS_peak_28246_lociStitched	chr9(.):46112500-46113388	0.2085
1_MACS_peak_28247_lociStitched	chr9(.):46686689-46688564	0.2621
1_MACS_peak_28248_lociStitched	chr9(.):46775045-46776530	0.1099
1_MACS_peak_28249_lociStitched	chr9(.):46843401-46844873	0.1856
1_MACS_peak_28250_lociStitched	chr9(.):66324563-66326141	0.1729
1_MACS_peak_28251_lociStitched	chr9(.):66339446-66340985	0.2024
1_MACS_peak_28252_lociStitched	chr9(.):66457650-66459209	0.6901
1_MACS_peak_28254_lociStitched	chr9(.):66552741-66554649	0.2707
2_MACS_peak_28255_lociStitched	chr9(.):66699233-66709443	0.1376
1_MACS_peak_28257_lociStitched	chr9(.):66761906-66763631	0.1894
2_MACS_peak_28258_lociStitched	chr9(.):67010007-67019644	0.15
1_MACS_peak_28260_lociStitched	chr9(.):67041383-67042791	0.1365
2_MACS_peak_28261_lociStitched	chr9(.):67300632-67310609	0.1989
4_MACS_peak_28265_lociStitched	chr9(.):68299196-68304228	0.0729
1_MACS_peak_28269_lociStitched	chr9(.):68377033-68378108	0.091
1_MACS_peak_28271_lociStitched	chr9(.):68454348-68456152	0.2062
1_MACS_peak_28272_lociStitched	chr9(.):68504070-68506009	0.2402
1_MACS_peak_28273_lociStitched	chr9(.):68676173-68678171	0.1893
1_MACS_peak_28274_lociStitched	chr9(.):68725274-68727656	0.3787
1_MACS_peak_28275_lociStitched	chr9(.):68798866-68800401	0.1879
1_MACS_peak_28276_lociStitched	chr9(.):69015019-69017215	0.1869
1_MACS_peak_28277_lociStitched	chr9(.):69064331-69066600	0.2493
1_MACS_peak_28278_lociStitched	chr9(.):69137149-69138353	0.1362
2_MACS_peak_28279_lociStitched	chr9(.):69261338-69269675	0.2045
1_MACS_peak_28281_lociStitched	chr9(.):69497916-69498782	0.097
2_MACS_peak_28282_lociStitched	chr9(.):69662684-69672391	0.1721
1_MACS_peak_28284_lociStitched	chr9(.):69724266-69724929	0.0744
2_MACS_peak_28285_lociStitched	chr9(.):69882147-69892112	0.168
1_MACS_peak_28287_lociStitched	chr9(.):69942136-69943864	0.1367
2_MACS_peak_28288_lociStitched	chr9(.):70489024-70497562	0.1863
1_MACS_peak_28290_lociStitched	chr9(.):70645074-70651391	0.1397
2_MACS_peak_28291_lociStitched	chr9(.):70849773-70858223	0.2122
1_MACS_peak_28293_lociStitched	chr9(.):70981436-70982782	0.1903
1_MACS_peak_28294_lociStitched	chr9(.):71161006-71162268	0.179
1_MACS_peak_28295_lociStitched	chr9(.):71192162-71194279	0.1879
1_MACS_peak_28296_lociStitched	chr9(.):71208200-71209379	0.1323
1_MACS_peak_28297_lociStitched	chr9(.):71228622-71229714	0.0905
4_MACS_peak_28298_lociStitched	chr9(.):71251217-71269409	0.1832
1_MACS_peak_28302_lociStitched	chr9(.):71319184-71322232	0.2031
1_MACS_peak_28303_lociStitched	chr9(.):71393755-71396178	0.29
1_MACS_peak_28304_lociStitched	chr9(.):71416988-71418318	0.2769
1_MACS_peak_28305_lociStitched	chr9(.):71458740-71460749	0.2658
2_MACS_peak_28306_lociStitched	chr9(.):71509959-71514732	0.1868
1_MACS_peak_28308_lociStitched	chr9(.):71534385-71535398	0.1481
1_MACS_peak_28309_lociStitched	chr9(.):71547012-71550054	0.2254
2_MACS_peak_28310_lociStitched	chr9(.):71563644-71570924	0.1466
1_MACS_peak_28312_lociStitched	chr9(.):71641720-71643074	0.2481
1_MACS_peak_28313_lociStitched	chr9(.):71650243-71652165	0.1984
1_MACS_peak_28314_lociStitched	chr9(.):71659114-71660467	0.2456
1_MACS_peak_28315_lociStitched	chr9(.):71736346-71737767	0.2211
2_MACS_peak_28316_lociStitched	chr9(.):71783442-71790880	0.1591
1_MACS_peak_28318_lociStitched	chr9(.):71999533-72001311	0.1548
1_MACS_peak_28319_lociStitched	chr9(.):72089305-72091664	0.1823
1_MACS_peak_28320_lociStitched	chr9(.):72194786-72196569	0.1935
1_MACS_peak_28321_lociStitched	chr9(.):72373729-72375728	0.1934
1_MACS_peak_28322_lociStitched	chr9(.):72658550-72665111	0.208
1_MACS_peak_28323_lociStitched	chr9(.):72675752-72676814	0.1872
1_MACS_peak_28324_lociStitched	chr9(.):72708219-72709668	0.1389
1_MACS_peak_28325_lociStitched	chr9(.):72725309-72726356	0.2769
1_MACS_peak_28326_lociStitched	chr9(.):72872880-72874846	0.211
2_MACS_peak_28327_lociStitched	chr9(.):73026777-73036524	0.1932
1_MACS_peak_28329_lociStitched	chr9(.):73177769-73180088	0.2816
1_MACS_peak_28330_lociStitched	chr9(.):73279406-73280869	0.111
1_MACS_peak_28331_lociStitched	chr9(.):73967276-73969367	0.1457
1_MACS_peak_28332_lociStitched	chr9(.):74290932-74292326	0.1723
1_MACS_peak_28333_lociStitched	chr9(.):74382956-74385088	0.1423
1_MACS_peak_28334_lociStitched	chr9(.):74512595-74514816	0.1632
1_MACS_peak_28335_lociStitched	chr9(.):74524641-74527466	0.1835
1_MACS_peak_28336_lociStitched	chr9(.):74534553-74536795	0.178
1_MACS_peak_28337_lociStitched	chr9(.):74808006-74809283	0.2007
1_MACS_peak_28338_lociStitched	chr9(.):74820050-74820898	0.1432
2_MACS_peak_28339_lociStitched	chr9(.):74942157-74950384	0.1305
1_MACS_peak_28341_lociStitched	chr9(.):74976879-74981494	0.1779
1_MACS_peak_28342_lociStitched	chr9(.):75088274-75089385	0.1051
1_MACS_peak_28343_lociStitched	chr9(.):75249614-75251126	0.1803
1_MACS_peak_28344_lociStitched	chr9(.):75317798-75319468	0.2094
1_MACS_peak_28345_lociStitched	chr9(.):75387290-75388959	0.2119
1_MACS_peak_28346_lociStitched	chr9(.):75746454-75749541	0.175
2_MACS_peak_28347_lociStitched	chr9(.):75762410-75765050	0.1579
1_MACS_peak_28349_lociStitched	chr9(.):76052558-76053615	0.1318
1_MACS_peak_28350_lociStitched	chr9(.):76227673-76228708	0.1078
1_MACS_peak_28351_lociStitched	chr9(.):76255626-76256370	0.1262
1_MACS_peak_28352_lociStitched	chr9(.):76860341-76861638	0.1927
2_MACS_peak_28353_lociStitched	chr9(.):76891795-76898458	0.145
1_MACS_peak_28355_lociStitched	chr9(.):77111823-77113321	0.1642
1_MACS_peak_28356_lociStitched	chr9(.):77566409-77568628	0.1628
1_MACS_peak_28357_lociStitched	chr9(.):77618698-77619523	0.1081
1_MACS_peak_28358_lociStitched	chr9(.):77641603-77644133	0.1953
1_MACS_peak_28359_lociStitched	chr9(.):77686292-77687118	0.0982
1_MACS_peak_28360_lociStitched	chr9(.):77700750-77704695	0.1835
1_MACS_peak_28361_lociStitched	chr9(.):77762215-77764540	0.1353
2_MACS_peak_28362_lociStitched	chr9(.):77782134-77786488	0.1093
1_MACS_peak_28364_lociStitched	chr9(.):78032700-78034159	0.2354
1_MACS_peak_28365_lociStitched	chr9(.):78069765-78071587	0.2293
1_MACS_peak_28366_lociStitched	chr9(.):78085839-78087149	0.106
1_MACS_peak_28367_lociStitched	chr9(.):78504759-78506466	0.2549
1_MACS_peak_28368_lociStitched	chr9(.):78765492-78766575	0.0908
1_MACS_peak_28369_lociStitched	chr9(.):79008253-79010527	0.1833
1_MACS_peak_28370_lociStitched	chr9(.):79073805-79074862	0.1655
1_MACS_peak_28371_lociStitched	chr9(.):79177085-79178112	0.1244
2_MACS_peak_28372_lociStitched	chr9(.):79238977-79245216	0.1581
2_MACS_peak_28374_lociStitched	chr9(.):79257653-79266813	0.1479
1_MACS_peak_28376_lociStitched	chr9(.):79791662-79794441	0.2185
1_MACS_peak_28377_lociStitched	chr9(.):80441818-80443207	0.1332
1_MACS_peak_28378_lociStitched	chr9(.):80456528-80457748	0.2443
1_MACS_peak_28379_lociStitched	chr9(.):80530372-80532372	0.154
1_MACS_peak_28380_lociStitched	chr9(.):80646534-80647859	0.0777
2_MACS_peak_28381_lociStitched	chr9(.):80810774-80816888	0.1617
1_MACS_peak_28383_lociStitched	chr9(.):80850067-80852050	0.1995
1_MACS_peak_28384_lociStitched	chr9(.):80910941-80913402	0.1994
1_MACS_peak_28385_lociStitched	chr9(.):81435918-81436978	0.1758
1_MACS_peak_28386_lociStitched	chr9(.):81587159-81588075	0.1522
1_MACS_peak_28387_lociStitched	chr9(.):81640648-81642251	0.1396
2_MACS_peak_28388_lociStitched	chr9(.):82182892-82188623	0.1525
1_MACS_peak_28390_lociStitched	chr9(.):82427370-82428175	0.1191
1_MACS_peak_28391_lociStitched	chr9(.):82438707-82439967	0.167
1_MACS_peak_28392_lociStitched	chr9(.):82472938-82473902	0.084
1_MACS_peak_28393_lociStitched	chr9(.):82483027-82484382	0.1895
1_MACS_peak_28394_lociStitched	chr9(.):83727532-83729456	0.1988
1_MACS_peak_28395_lociStitched	chr9(.):84304167-84305139	0.1428
1_MACS_peak_28396_lociStitched	chr9(.):84343335-84344638	0.1119
1_MACS_peak_28397_lociStitched	chr9(.):84428932-84430863	0.2471
1_MACS_peak_28398_lociStitched	chr9(.):84672423-84673502	0.1894
1_MACS_peak_28399_lociStitched	chr9(.):84799101-84800408	0.1088
1_MACS_peak_28400_lociStitched	chr9(.):86237484-86239618	0.1128
1_MACS_peak_28401_lociStitched	chr9(.):86320661-86324241	0.1853
1_MACS_peak_28402_lociStitched	chr9(.):86431536-86433653	0.1783
1_MACS_peak_28403_lociStitched	chr9(.):86535209-86537335	0.1645
1_MACS_peak_28404_lociStitched	chr9(.):86593614-86596974	0.2475
1_MACS_peak_28405_lociStitched	chr9(.):86900153-86901076	0.1984
1_MACS_peak_28406_lociStitched	chr9(.):86910499-86912094	0.1845
1_MACS_peak_28407_lociStitched	chr9(.):87211499-87212984	0.1947
1_MACS_peak_28408_lociStitched	chr9(.):87307785-87310348	0.1442
1_MACS_peak_28409_lociStitched	chr9(.):87373740-87374571	0.089
1_MACS_peak_28410_lociStitched	chr9(.):87437167-87440197	0.2538
1_MACS_peak_28411_lociStitched	chr9(.):87669330-87672248	0.2124
1_MACS_peak_28412_lociStitched	chr9(.):87682387-87683417	0.158
1_MACS_peak_28413_lociStitched	chr9(.):87703995-87705332	0.1946
1_MACS_peak_28414_lociStitched	chr9(.):88035364-88036280	0.1505
2_MACS_peak_28415_lociStitched	chr9(.):88046611-88051959	0.2243
1_MACS_peak_28417_lociStitched	chr9(.):88355503-88357964	0.224
1_MACS_peak_28418_lociStitched	chr9(.):88419453-88421475	0.1817
1_MACS_peak_28419_lociStitched	chr9(.):88554893-88557358	0.2277
1_MACS_peak_28420_lociStitched	chr9(.):88677709-88678978	0.2274
1_MACS_peak_28421_lociStitched	chr9(.):88713588-88715212	0.109
1_MACS_peak_28422_lociStitched	chr9(.):88896264-88898829	0.2567
1_MACS_peak_28423_lociStitched	chr9(.):88913171-88914561	0.1353
1_MACS_peak_28424_lociStitched	chr9(.):88965350-88970160	0.2017
1_MACS_peak_28425_lociStitched	chr9(.):89297054-89297657	0.1088
1_MACS_peak_28426_lociStitched	chr9(.):89560664-89563856	0.1018
2_MACS_peak_28427_lociStitched	chr9(.):90109697-90115523	0.1607
1_MACS_peak_28429_lociStitched	chr9(.):90169421-90172311	0.1509
1_MACS_peak_28430_lociStitched	chr9(.):90537450-90538723	0.1159
1_MACS_peak_28431_lociStitched	chr9(.):90744102-90745373	0.2341
1_MACS_peak_28432_lociStitched	chr9(.):90936568-90939084	0.1759
1_MACS_peak_28433_lociStitched	chr9(.):91001728-91003944	0.123
3_MACS_peak_28434_lociStitched	chr9(.):91924613-91935279	0.193
1_MACS_peak_28437_lociStitched	chr9(.):91953284-91956456	0.1735
1_MACS_peak_28438_lociStitched	chr9(.):91966724-91968011	0.2102
1_MACS_peak_28439_lociStitched	chr9(.):92020166-92022709	0.1806
3_MACS_peak_28440_lociStitched	chr9(.):92040425-92058321	0.1837
1_MACS_peak_28443_lociStitched	chr9(.):92111326-92114780	0.1109
1_MACS_peak_28444_lociStitched	chr9(.):92136492-92139539	0.1887
1_MACS_peak_28445_lociStitched	chr9(.):92156557-92158386	0.2552
2_MACS_peak_28446_lociStitched	chr9(.):92167252-92171601	0.2312
1_MACS_peak_28448_lociStitched	chr9(.):92219709-92221879	0.1562
1_MACS_peak_28449_lociStitched	chr9(.):92305076-92306761	0.2339
1_MACS_peak_28450_lociStitched	chr9(.):92444159-92446290	0.1522
1_MACS_peak_28451_lociStitched	chr9(.):92951054-92952375	0.2945
1_MACS_peak_28452_lociStitched	chr9(.):92975041-92975867	0.1406
1_MACS_peak_28453_lociStitched	chr9(.):93049202-93051189	0.139
1_MACS_peak_28454_lociStitched	chr9(.):93220974-93222846	0.1427
2_MACS_peak_28455_lociStitched	chr9(.):93313927-93322564	0.1707
1_MACS_peak_28457_lociStitched	chr9(.):93404513-93406025	0.2524
1_MACS_peak_28458_lociStitched	chr9(.):93502772-93503903	0.249
1_MACS_peak_28459_lociStitched	chr9(.):93535883-93538655	0.2353
1_MACS_peak_28460_lociStitched	chr9(.):93562461-93565344	0.1802
1_MACS_peak_28461_lociStitched	chr9(.):93600838-93601941	0.1488
1_MACS_peak_28462_lociStitched	chr9(.):93642288-93644945	0.1747
3_MACS_peak_28463_lociStitched	chr9(.):93670878-93688885	0.2035
1_MACS_peak_28466_lociStitched	chr9(.):93703081-93707188	0.2987
1_MACS_peak_28467_lociStitched	chr9(.):93733089-93737832	0.2553
1_MACS_peak_28468_lociStitched	chr9(.):93782377-93783707	0.1735
1_MACS_peak_28469_lociStitched	chr9(.):93795629-93799385	0.2784
1_MACS_peak_28470_lociStitched	chr9(.):93861457-93865347	0.2706
2_MACS_peak_28471_lociStitched	chr9(.):93909175-93914954	0.1987
1_MACS_peak_28473_lociStitched	chr9(.):93924268-93928137	0.2979
1_MACS_peak_28474_lociStitched	chr9(.):93936106-93938471	0.1906
1_MACS_peak_28475_lociStitched	chr9(.):93952600-93957283	0.2433
1_MACS_peak_28476_lociStitched	chr9(.):94035856-94036963	0.1533
1_MACS_peak_28477_lociStitched	chr9(.):94122759-94124631	0.1375
2_MACS_peak_28478_lociStitched	chr9(.):94180338-94195996	0.2138
1_MACS_peak_28480_lociStitched	chr9(.):94302241-94303676	0.1418
1_MACS_peak_28481_lociStitched	chr9(.):94474112-94475112	0.1196
1_MACS_peak_28482_lociStitched	chr9(.):94602008-94602989	0.0716
1_MACS_peak_28483_lociStitched	chr9(.):94635194-94638172	0.2368
3_MACS_peak_28484_lociStitched	chr9(.):94667529-94674612	0.1735
1_MACS_peak_28487_lociStitched	chr9(.):94711171-94713233	0.1198
1_MACS_peak_28488_lociStitched	chr9(.):94876857-94878549	0.2459
2_MACS_peak_28489_lociStitched	chr9(.):95054699-95060992	0.1756
1_MACS_peak_28491_lociStitched	chr9(.):95086792-95089167	0.2945
1_MACS_peak_28492_lociStitched	chr9(.):95168185-95169752	0.2251
1_MACS_peak_28493_lociStitched	chr9(.):95296248-95297651	0.2493
1_MACS_peak_28494_lociStitched	chr9(.):95368880-95370897	0.1493
1_MACS_peak_28495_lociStitched	chr9(.):95430889-95433367	0.1578
1_MACS_peak_28496_lociStitched	chr9(.):95458393-95459844	0.1851
4_MACS_peak_28497_lociStitched	chr9(.):95468172-95485379	0.1646
2_MACS_peak_28501_lociStitched	chr9(.):95498945-95503570	0.2019
4_MACS_peak_28503_lociStitched	chr9(.):95514068-95529127	0.1773
1_MACS_peak_28507_lociStitched	chr9(.):95557441-95559048	0.2654
1_MACS_peak_28508_lociStitched	chr9(.):95570077-95571968	0.2159
1_MACS_peak_28509_lociStitched	chr9(.):95639588-95641063	0.2182
1_MACS_peak_28510_lociStitched	chr9(.):95648621-95651101	0.2312
1_MACS_peak_28511_lociStitched	chr9(.):95716154-95717134	0.1764
1_MACS_peak_28512_lociStitched	chr9(.):95725599-95727680	0.1612
2_MACS_peak_28513_lociStitched	chr9(.):95820544-95827656	0.211
1_MACS_peak_28515_lociStitched	chr9(.):95834176-95835542	0.1736
1_MACS_peak_28516_lociStitched	chr9(.):95855280-95859595	0.2408
1_MACS_peak_28517_lociStitched	chr9(.):95878084-95879069	0.0987
1_MACS_peak_28518_lociStitched	chr9(.):95895262-95897561	0.2235
1_MACS_peak_28519_lociStitched	chr9(.):96029752-96034482	0.2135
1_MACS_peak_28520_lociStitched	chr9(.):96047506-96050111	0.2196
1_MACS_peak_28521_lociStitched	chr9(.):96119733-96120732	0.0857
1_MACS_peak_28522_lociStitched	chr9(.):96212126-96216674	0.1731
1_MACS_peak_28523_lociStitched	chr9(.):96225801-96227674	0.1641
1_MACS_peak_28524_lociStitched	chr9(.):96266555-96268069	0.2153
1_MACS_peak_28525_lociStitched	chr9(.):96328589-96330025	0.2357
1_MACS_peak_28526_lociStitched	chr9(.):96337755-96340060	0.0895
1_MACS_peak_28527_lociStitched	chr9(.):96792080-96793714	0.1469
1_MACS_peak_28528_lociStitched	chr9(.):96927725-96930297	0.2206
1_MACS_peak_28529_lociStitched	chr9(.):97021457-97022316	0.1711
1_MACS_peak_28530_lociStitched	chr9(.):97135820-97138584	0.2159
1_MACS_peak_28531_lociStitched	chr9(.):97348487-97349673	0.177
1_MACS_peak_28532_lociStitched	chr9(.):97401342-97402577	0.1535
1_MACS_peak_28533_lociStitched	chr9(.):97417766-97419435	0.2374
1_MACS_peak_28534_lociStitched	chr9(.):97431005-97432164	0.1373
2_MACS_peak_28535_lociStitched	chr9(.):97481853-97489883	0.1378
1_MACS_peak_28537_lociStitched	chr9(.):97622260-97624686	0.3248
2_MACS_peak_28538_lociStitched	chr9(.):97632836-97638879	0.1695
1_MACS_peak_28540_lociStitched	chr9(.):97714391-97715801	0.1765
1_MACS_peak_28541_lociStitched	chr9(.):97766276-97767167	0.1865
1_MACS_peak_28542_lociStitched	chr9(.):97793751-97794991	0.1067
1_MACS_peak_28543_lociStitched	chr9(.):97810765-97811370	0.166
1_MACS_peak_28544_lociStitched	chr9(.):98078701-98080695	0.1915
1_MACS_peak_28545_lociStitched	chr9(.):98188105-98190123	0.153
1_MACS_peak_28546_lociStitched	chr9(.):98223497-98228242	0.2247
1_MACS_peak_28547_lociStitched	chr9(.):98255768-98258960	0.1853
1_MACS_peak_28548_lociStitched	chr9(.):98267489-98274452	0.141
1_MACS_peak_28549_lociStitched	chr9(.):98619916-98620961	0.1175
1_MACS_peak_28550_lociStitched	chr9(.):98636861-98639757	0.2015
1_MACS_peak_28551_lociStitched	chr9(.):98898978-98900795	0.2338
1_MACS_peak_28552_lociStitched	chr9(.):98911687-98913822	0.2494
1_MACS_peak_28553_lociStitched	chr9(.):99178665-99183444	0.1666
1_MACS_peak_28554_lociStitched	chr9(.):99212138-99213435	0.0993
1_MACS_peak_28555_lociStitched	chr9(.):99246210-99248001	0.2661
1_MACS_peak_28556_lociStitched	chr9(.):99328471-99329906	0.2017
1_MACS_peak_28557_lociStitched	chr9(.):99539875-99541042	0.1659
1_MACS_peak_28558_lociStitched	chr9(.):99615613-99617165	0.2672
1_MACS_peak_28559_lociStitched	chr9(.):99636536-99639274	0.2421
1_MACS_peak_28560_lociStitched	chr9(.):99774172-99776747	0.2339
1_MACS_peak_28561_lociStitched	chr9(.):99907296-99908577	0.0996
1_MACS_peak_28562_lociStitched	chr9(.):99928611-99929967	0.2252
1_MACS_peak_28563_lociStitched	chr9(.):99961813-99962440	0.1264
1_MACS_peak_28564_lociStitched	chr9(.):99983719-99984987	0.2193
1_MACS_peak_28565_lociStitched	chr9(.):99999251-100001681	0.202
1_MACS_peak_28566_lociStitched	chr9(.):100125233-100127022	0.1991
1_MACS_peak_28567_lociStitched	chr9(.):100174111-100175435	0.1259
1_MACS_peak_28568_lociStitched	chr9(.):100230752-100232264	0.2863
1_MACS_peak_28569_lociStitched	chr9(.):100263148-100264544	0.097
1_MACS_peak_28570_lociStitched	chr9(.):100320143-100322305	0.1678
2_MACS_peak_28571_lociStitched	chr9(.):100389493-100397120	0.2438
2_MACS_peak_28573_lociStitched	chr9(.):100458336-100467269	0.1651
1_MACS_peak_28575_lociStitched	chr9(.):100479289-100481216	0.2029
1_MACS_peak_28576_lociStitched	chr9(.):100492090-100493524	0.1374
1_MACS_peak_28577_lociStitched	chr9(.):100565477-100566594	0.1479
1_MACS_peak_28578_lociStitched	chr9(.):100683932-100686485	0.298
1_MACS_peak_28579_lociStitched	chr9(.):100699726-100702054	0.2085
1_MACS_peak_28580_lociStitched	chr9(.):100712845-100713810	0.2491
1_MACS_peak_28581_lociStitched	chr9(.):100744468-100748111	0.1735
2_MACS_peak_28582_lociStitched	chr9(.):100772227-100780567	0.1587
1_MACS_peak_28584_lociStitched	chr9(.):100806836-100808687	0.2812
1_MACS_peak_28585_lociStitched	chr9(.):100818079-100820326	0.1316
1_MACS_peak_28586_lociStitched	chr9(.):100863504-100865032	0.2212
1_MACS_peak_28587_lociStitched	chr9(.):100881010-100882086	0.2088
1_MACS_peak_28588_lociStitched	chr9(.):101017462-101019602	0.1786
1_MACS_peak_28589_lociStitched	chr9(.):101866594-101868298	0.1046
1_MACS_peak_28590_lociStitched	chr9(.):101880844-101882205	0.1926
1_MACS_peak_28591_lociStitched	chr9(.):101891813-101892756	0.1288
1_MACS_peak_28592_lociStitched	chr9(.):101948857-101950450	0.1452
1_MACS_peak_28593_lociStitched	chr9(.):101982964-101986591	0.213
2_MACS_peak_28594_lociStitched	chr9(.):101996601-102008156	0.16
2_MACS_peak_28596_lociStitched	chr9(.):102015096-102022669	0.2015
2_MACS_peak_28598_lociStitched	chr9(.):102275550-102279276	0.1154
1_MACS_peak_28600_lociStitched	chr9(.):102580866-102585234	0.2127
1_MACS_peak_28601_lociStitched	chr9(.):102612989-102615731	0.2696
1_MACS_peak_28602_lociStitched	chr9(.):102668221-102670173	0.1582
1_MACS_peak_28603_lociStitched	chr9(.):102819911-102822591	0.2623
1_MACS_peak_28604_lociStitched	chr9(.):102845155-102848300	0.2603
1_MACS_peak_28605_lociStitched	chr9(.):102860105-102862560	0.2347
1_MACS_peak_28606_lociStitched	chr9(.):102971535-102972945	0.243
1_MACS_peak_28607_lociStitched	chr9(.):103114098-103115936	0.172
2_MACS_peak_28608_lociStitched	chr9(.):103188672-103190427	0.1483
1_MACS_peak_28610_lociStitched	chr9(.):103209987-103212704	0.2338
1_MACS_peak_28611_lociStitched	chr9(.):103235588-103236433	0.0601
1_MACS_peak_28612_lociStitched	chr9(.):103283458-103284535	0.1615
1_MACS_peak_28613_lociStitched	chr9(.):103316866-103318375	0.2024
1_MACS_peak_28614_lociStitched	chr9(.):103360294-103361788	0.1756
1_MACS_peak_28615_lociStitched	chr9(.):104159764-104162461	0.2436
1_MACS_peak_28616_lociStitched	chr9(.):104187621-104193069	0.2116
1_MACS_peak_28617_lociStitched	chr9(.):104211114-104212269	0.2123
1_MACS_peak_28618_lociStitched	chr9(.):104295244-104297131	0.3105
1_MACS_peak_28619_lociStitched	chr9(.):104411914-104412833	0.1572
1_MACS_peak_28620_lociStitched	chr9(.):105207279-105208018	0.1373
1_MACS_peak_28621_lociStitched	chr9(.):105259033-105260628	0.1636
1_MACS_peak_28622_lociStitched	chr9(.):105672924-105673889	0.1256
1_MACS_peak_28623_lociStitched	chr9(.):106574455-106575189	0.0957
