#04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_ROSE/04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_peaks_8KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam
#Using cutoff of 13913.4996 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
1_MACS_peak_22973_lociStitched	chr9	8821030	8822479	1	1450	1050.9597	234.5931	14923	0
1_MACS_peak_23360_lociStitched	chr9	95296322	95297775	1	1454	958.6894	261.6853	14924	0
1_MACS_peak_5376_lociStitched	chr12	56881133	56882588	1	1456	906.0285	283.8705	14925	0
1_MACS_peak_24565_lociStitched	chrX	137792755	137794210	1	1456	698.8365	80.316	14926	0
1_MACS_peak_5714_lociStitched	chr12	105379295	105380748	1	1454	950.1167	265.899	14927	0
1_MACS_peak_4231_lociStitched	chr11	69489238	69490592	1	1355	2440.0434	272.2894	14928	0
1_MACS_peak_5849_lociStitched	chr12	118406276	118407718	1	1443	1102.2648	135.1154	14929	0
1_MACS_peak_12063_lociStitched	chr2	32852368	32853814	1	1447	1101.4182	230.0586	14930	0
1_MACS_peak_17524_lociStitched	chr4	106382033	106383489	1	1457	858.0208	296.0048	14931	0
1_MACS_peak_4513_lociStitched	chr11	110789639	110791096	1	1458	773.0842	258.4718	14932	0
1_MACS_peak_19937_lociStitched	chr6	72075035	72076486	1	1452	973.4759	245.0739	14933	0
1_MACS_peak_13838_lociStitched	chr20	12395080	12396537	1	1458	812.7146	304.2216	14934	0
1_MACS_peak_19798_lociStitched	chr6	43970123	43971577	1	1455	807.697	188.0022	14935	0
1_MACS_peak_24325_lociStitched	chrX	71496113	71497510	1	1398	1904.8095	213.741	14936	0
1_MACS_peak_20206_lociStitched	chr6	112363963	112365417	1	1455	995.5538	378.04	14937	0
1_MACS_peak_8286_lociStitched	chr16	19421595	19423041	1	1447	1127.0124	270.402	14938	0
1_MACS_peak_20102_lociStitched	chr6	99281528	99282977	1	1450	930.9825	156.492	14939	0
1_MACS_peak_14039_lociStitched	chr20	34078103	34079552	1	1450	1142.8263	370.6542	14940	0
1_MACS_peak_3457_lociStitched	chr10	126124456	126125892	1	1437	1290.5332	210.5176	14941	0
1_MACS_peak_7843_lociStitched	chr15	86337088	86338533	1	1446	1041.9895	164.8745	14942	0
1_MACS_peak_7381_lociStitched	chr15	46572879	46574336	1	1458	661.0409	178.3368	14943	0
1_MACS_peak_22867_lociStitched	chr8	145549685	145551129	1	1445	1165.7412	272.6272	14944	0
1_MACS_peak_3790_lociStitched	chr11	29977013	29978468	1	1456	842.736	285.471	14945	0
1_MACS_peak_1060_lociStitched	chr1	108506184	108507638	1	1455	742.1216	148.4534	14946	0
1_MACS_peak_11389_lociStitched	chr19	38422354	38423790	1	1437	1361.328	293.2312	14947	0
1_MACS_peak_17245_lociStitched	chr4	57546910	57548364	1	1455	844.9194	264.3372	14948	0
1_MACS_peak_24501_lociStitched	chrX	129039371	129040821	1	1451	931.915	215.905	14949	0
1_MACS_peak_21267_lociStitched	chr7	83687100	83688551	1	1452	888.5924	208.0734	14950	0
1_MACS_peak_24014_lociStitched	chrX	16137389	16138844	1	1456	766.0575	232.3635	14951	0
1_MACS_peak_6852_lociStitched	chr14	78226543	78227970	1	1428	1443.9813	213.3365	14952	0
1_MACS_peak_12834_lociStitched	chr2	119067298	119068739	1	1442	1078.8767	131.5633	14953	0
1_MACS_peak_161_lociStitched	chr1	12289742	12291167	1	1426	1525.1775	262.2	14954	0
1_MACS_peak_16499_lociStitched	chr3	156943394	156944842	1	1449	1088.3168	327.5376	14955	0
1_MACS_peak_14550_lociStitched	chr21	35898326	35899778	1	1453	912.2916	281.8332	14956	0
1_MACS_peak_1573_lociStitched	chr1	161550403	161551860	1	1458	663.8092	245.0674	14957	0
1_MACS_peak_17681_lociStitched	chr4	141444871	141446313	1	1443	1321.8814	416.5938	14958	0
1_MACS_peak_22353_lociStitched	chr8	61789004	61790452	1	1449	1039.664	297.7088	14959	0
1_MACS_peak_14804_lociStitched	chr22	22088980	22090427	1	1448	969.3453	198.239	14960	0
1_MACS_peak_13886_lociStitched	chr20	19808142	19809597	1	1456	745.833	269.0295	14961	0
1_MACS_peak_6538_lociStitched	chr14	24911015	24912419	1	1405	1767.9168	202.878	14962	0
1_MACS_peak_13967_lociStitched	chr20	30865018	30866452	1	1435	1363.3038	291.6756	14963	0
1_MACS_peak_12351_lociStitched	chr2	65298994	65300448	1	1455	783.9968	266.6636	14964	0
1_MACS_peak_7907_lociStitched	chr15	91006083	91007537	1	1455	855.2428	361.9006	14965	0
1_MACS_peak_6124_lociStitched	chr13	34391725	34393158	1	1434	1171.1909	92.5718	14966	0
1_MACS_peak_16602_lociStitched	chr3	172428211	172429660	1	1450	1277.8731	599.7411	14967	0
1_MACS_peak_6851_lociStitched	chr14	78081916	78083365	1	1450	799.2684	124.7589	14968	0
1_MACS_peak_12959_lociStitched	chr2	137180228	137181677	1	1450	992.2752	321.678	14969	0
1_MACS_peak_9363_lociStitched	chr17	30453825	30455270	1	1446	1147.908	358.36	14970	0
1_MACS_peak_17623_lociStitched	chr4	123667375	123668819	1	1445	1123.5764	306.7056	14971	0
1_MACS_peak_19032_lociStitched	chr5	167562795	167564229	1	1435	1262.637	211.2282	14972	0
1_MACS_peak_22601_lociStitched	chr8	105600561	105601984	1	1424	1308.3062	51.3703	14973	0
1_MACS_peak_16918_lociStitched	chr4	2486180	2487631	1	1452	928.7851	335.3261	14974	0
1_MACS_peak_8086_lociStitched	chr16	2917642	2919022	1	1381	2251.194	405.168	14975	0
1_MACS_peak_13985_lociStitched	chr20	31988590	31990037	1	1448	968.6218	252.7909	14976	0
1_MACS_peak_17823_lociStitched	chr4	170331716	170333165	1	1450	918.3762	280.6713	14977	0
1_MACS_peak_13187_lociStitched	chr2	180870981	180872330	1	1350	2481.3506	321.3318	14978	0
1_MACS_peak_18990_lociStitched	chr5	158728767	158730219	1	1453	624.7956	121.968	14979	0
1_MACS_peak_4596_lociStitched	chr11	118709084	118710524	1	1441	1130.4	246.24	14980	0
1_MACS_peak_7779_lociStitched	chr15	80695920	80697349	1	1430	1187.499	70.1639	14981	0
1_MACS_peak_13549_lociStitched	chr2	231191063	231192503	1	1441	968.112	94.032	14982	0
1_MACS_peak_23256_lociStitched	chr9	77762672	77764123	1	1452	721.4372	194.434	14983	0
1_MACS_peak_15485_lociStitched	chr3	19685642	19687094	1	1453	733.26	254.826	14984	0
1_MACS_peak_4485_lociStitched	chr11	107461220	107462672	1	1453	730.356	254.6808	14985	0
1_MACS_peak_22595_lociStitched	chr8	104383115	104384500	1	1386	1841.496	78.8065	14986	0
1_MACS_peak_13519_lociStitched	chr2	225821802	225823251	1	1450	850.1283	268.2099	14987	0
1_MACS_peak_15355_lociStitched	chr3	4909461	4910906	1	1446	950.6655	233.9455	14988	0
1_MACS_peak_16272_lociStitched	chr3	128745327	128746773	1	1447	996.0048	311.0346	14989	0
1_MACS_peak_12741_lociStitched	chr2	111231807	111233258	1	1452	797.6147	300.357	14990	0
1_MACS_peak_23000_lociStitched	chr9	17578364	17579808	1	1445	858.3136	114.798	14991	0
1_MACS_peak_3935_lociStitched	chr11	58329430	58330873	1	1444	1051.2255	279.6534	14992	0
1_MACS_peak_6798_lociStitched	chr14	73957057	73958500	1	1444	876.0453	108.6579	14993	0
1_MACS_peak_12925_lociStitched	chr2	133708102	133709547	1	1446	1015.257	314.143	14994	0
1_MACS_peak_11772_lociStitched	chr19	57946105	57947535	1	1431	1434.576	363.649	14995	0
1_MACS_peak_16237_lociStitched	chr3	125708795	125710236	1	1442	1040.402	224.6519	14996	0
1_MACS_peak_16952_lociStitched	chr4	4861115	4862558	1	1444	985.1361	233.1888	14997	0
1_MACS_peak_7737_lociStitched	chr15	77535744	77537194	1	1451	751.97	248.24	14998	0
1_MACS_peak_9333_lociStitched	chr17	28705529	28706955	1	1427	1427.9964	285.4852	14999	0
1_MACS_peak_6738_lociStitched	chr14	65784924	65786373	1	1450	717.255	176.9229	15000	0
1_MACS_peak_21674_lociStitched	chr7	129690401	129691824	1	1424	1527.5905	332.2705	15001	0
1_MACS_peak_18567_lociStitched	chr5	109389372	109390815	1	1444	1032.0336	288.1671	15002	0
1_MACS_peak_3160_lociStitched	chr10	96103651	96105097	1	1447	899.7012	261.1476	15003	0
1_MACS_peak_12742_lociStitched	chr2	111290773	111292224	1	1452	695.4643	288.1686	15004	0
1_MACS_peak_15893_lociStitched	chr3	62222993	62224438	1	1446	983.178	327.726	15005	0
1_MACS_peak_12273_lociStitched	chr2	60983022	60984455	1	1434	1340.1416	371.4336	15006	0
1_MACS_peak_10969_lociStitched	chr19	9434082	9435526	1	1445	1057.4412	395.0784	15007	0
1_MACS_peak_21050_lociStitched	chr7	52144404	52145845	1	1442	911.2884	157.9336	15008	0
1_MACS_peak_24352_lociStitched	chrX	77394436	77395870	1	1435	1100.7384	165.7704	15009	0
1_MACS_peak_22112_lociStitched	chr8	26114942	26116389	1	1448	821.4619	270.8784	15010	0
1_MACS_peak_21232_lociStitched	chr7	76090702	76092128	1	1427	1312.2052	208.0534	15011	0
1_MACS_peak_6387_lociStitched	chr13	109984361	109985802	1	1442	906.5331	156.0603	15012	0
1_MACS_peak_17702_lociStitched	chr4	144479851	144481276	1	1426	1502.805	382.6125	15013	0
1_MACS_peak_22264_lociStitched	chr8	41997222	41998657	1	1436	1206.261	306.0855	15014	0
1_MACS_peak_24252_lociStitched	chrX	57021277	57022705	1	1429	1176.3864	122.808	15015	0
1_MACS_peak_2821_lociStitched	chr10	56752736	56754179	1	1444	924.3858	251.082	15016	0
1_MACS_peak_5581_lociStitched	chr12	91083397	91084846	1	1450	634.2273	207.6417	15017	0
1_MACS_peak_12516_lociStitched	chr2	85788034	85789475	1	1442	969.793	240.9352	15018	0
1_MACS_peak_6348_lociStitched	chr13	99128278	99129725	1	1448	809.5965	293.5963	15019	0
1_MACS_peak_13191_lociStitched	chr2	181455247	181456690	1	1444	850.7928	194.9493	15020	0
1_MACS_peak_17171_lociStitched	chr4	40517100	40518538	1	1439	1148.243	344.401	15021	0
1_MACS_peak_10632_lociStitched	chr18	56474077	56475516	1	1440	1087.5962	319.458	15022	0
1_MACS_peak_20250_lociStitched	chr6	119089082	119090525	1	1444	917.1708	276.0459	15023	0
1_MACS_peak_16417_lociStitched	chr3	148775479	148776919	1	1441	950.256	221.184	15024	0
1_MACS_peak_23673_lociStitched	chr9	128323298	128324744	1	1447	732.9774	220.6596	15025	0
1_MACS_peak_6581_lociStitched	chr14	35885560	35887003	1	1444	775.4682	152.2365	15026	0
1_MACS_peak_4300_lociStitched	chr11	74760031	74761476	1	1446	760.937	215.1605	15027	0
1_MACS_peak_18492_lociStitched	chr5	90627274	90628715	1	1442	950.7718	263.4148	15028	0
1_MACS_peak_13079_lociStitched	chr2	165976643	165978088	1	1446	748.221	203.745	15029	0
1_MACS_peak_8795_lociStitched	chr16	75794983	75796428	1	1446	710.651	172.822	15030	0
1_MACS_peak_23126_lociStitched	chr9	37103950	37105384	1	1435	1128.2712	252.2406	15031	0
1_MACS_peak_19573_lociStitched	chr6	30957785	30959225	1	1441	1013.76	305.424	15032	0
1_MACS_peak_17094_lociStitched	chr4	24928020	24929461	1	1442	896.8784	224.6519	15033	0
1_MACS_peak_16601_lociStitched	chr3	172409953	172411389	1	1437	1124.6752	307.1604	15034	0
1_MACS_peak_23846_lociStitched	chr9	138471609	138473052	1	1444	798.9891	204.0402	15035	0
1_MACS_peak_21791_lociStitched	chr7	142902211	142903654	1	1444	946.3194	352.092	15036	0
1_MACS_peak_15168_lociStitched	chr22	41613224	41614657	1	1434	1163.4527	275.5659	15037	0
1_MACS_peak_8216_lociStitched	chr16	12104075	12105520	1	1446	698.9465	189.4395	15038	0
1_MACS_peak_10728_lociStitched	chr18	76651189	76652631	1	1443	895.6262	274.2684	15039	0
1_MACS_peak_15251_lociStitched	chr22	46615082	46616517	1	1436	1099.3535	270.7845	15040	0
1_MACS_peak_21326_lociStitched	chr7	94249921	94251331	1	1411	1614.732	289.755	15041	0
1_MACS_peak_24643_lociStitched	chrX	154114209	154115621	1	1413	1326.4328	35.1588	15042	0
1_MACS_peak_7215_lociStitched	chr15	34501357	34502771	1	1415	1432.9476	178.4468	15043	0
1_MACS_peak_6363_lociStitched	chr13	101240186	101241559	1	1374	1945.8156	125.4922	15044	0
1_MACS_peak_23928_lociStitched	chrX	3170559	3172003	1	1445	612.6892	98.4808	15045	0
1_MACS_peak_13907_lociStitched	chr20	23617678	23619082	1	1405	1586.0988	173.9556	15046	0
1_MACS_peak_16582_lociStitched	chr3	170625469	170626897	1	1429	1303.9068	325.4412	15047	0
1_MACS_peak_17655_lociStitched	chr4	132468343	132469784	1	1442	823.9638	210.0978	15048	0
1_MACS_peak_18519_lociStitched	chr5	96231601	96233043	1	1443	858.5668	282.9204	15049	0
1_MACS_peak_6949_lociStitched	chr14	95720979	95722420	1	1442	778.8605	171.479	15050	0
1_MACS_peak_11500_lociStitched	chr19	43032230	43033674	1	1445	728.6424	244.1804	15051	0
1_MACS_peak_14565_lociStitched	chr21	37267835	37269271	1	1437	1050.434	287.3436	15052	0
1_MACS_peak_20952_lociStitched	chr7	41131864	41133294	1	1431	1094.379	179.751	15053	0
1_MACS_peak_5991_lociStitched	chr12	132380366	132381765	1	1400	1596.1191	122.4125	15054	0
1_MACS_peak_6728_lociStitched	chr14	64911323	64912760	1	1438	860.0445	132.9225	15055	0
1_MACS_peak_17742_lociStitched	chr4	152681501	152682942	1	1442	892.5554	305.2038	15056	0
1_MACS_peak_1843_lociStitched	chr1	198518454	198519899	1	1446	677.994	267.614	15057	0
1_MACS_peak_21982_lociStitched	chr8	10848832	10850278	1	1447	656.0502	304.6722	15058	0
1_MACS_peak_21460_lociStitched	chr7	104562916	104564331	1	1416	1570.5085	358.7025	15059	0
1_MACS_peak_5206_lociStitched	chr12	48134358	48135790	1	1433	1059.3936	211.7928	15060	0
1_MACS_peak_22917_lociStitched	chr9	1747185	1748621	1	1437	1022.432	287.918	15061	0
1_MACS_peak_19985_lociStitched	chr6	80815602	80817015	1	1414	1553.0283	314.2512	15062	0
1_MACS_peak_11381_lociStitched	chr19	37708314	37709706	1	1393	1847.88	289.536	15063	0
1_MACS_peak_8861_lociStitched	chr16	84661186	84662628	1	1443	637.6524	123.7236	15064	0
1_MACS_peak_20253_lociStitched	chr6	119255368	119256765	1	1398	1695.958	210.2485	15065	0
1_MACS_peak_9617_lociStitched	chr17	42218849	42220253	1	1405	1759.6332	379.3608	15066	0
1_MACS_peak_23798_lociStitched	chr9	134360868	134362310	1	1443	744.9372	238.651	15067	0
1_MACS_peak_1033_lociStitched	chr1	98385897	98387338	1	1442	678.1346	141.5062	15068	0
1_MACS_peak_18639_lociStitched	chr5	124040061	124041503	1	1443	770.1722	277.4408	15069	0
1_MACS_peak_21925_lociStitched	chr8	1693496	1694918	1	1423	1333.2672	280.7028	15070	0
1_MACS_peak_2963_lociStitched	chr10	75117585	75118959	1	1375	2005.9026	232.3434	15071	0
1_MACS_peak_22892_lociStitched	chr8	146175286	146176699	1	1414	1376.4033	158.5386	15072	0
1_MACS_peak_10672_lociStitched	chr18	62070860	62072299	1	1440	799.3645	210.3818	15073	0
1_MACS_peak_2823_lociStitched	chr10	58393494	58394932	1	1439	803.2668	182.9136	15074	0
1_MACS_peak_10506_lociStitched	chr18	43546537	43547978	1	1442	796.7289	301.4572	15075	0
1_MACS_peak_12251_lociStitched	chr2	55920018	55921446	1	1429	1206.8028	310.7328	15076	0
1_MACS_peak_2712_lociStitched	chr10	38264555	38265920	1	1366	2071.1145	204.6135	15077	0
1_MACS_peak_13099_lociStitched	chr2	169951545	169952986	1	1442	777.5636	297.9988	15078	0
1_MACS_peak_7111_lociStitched	chr15	23579602	23581040	1	1439	775.2258	179.4624	15079	0
1_MACS_peak_8281_lociStitched	chr16	18966901	18968337	1	1437	780.1788	117.1776	15080	0
1_MACS_peak_9657_lociStitched	chr17	43970984	43972419	1	1436	972.643	279.251	15081	0
1_MACS_peak_16390_lociStitched	chr3	141867339	141868754	1	1416	1335.0525	173.479	15082	0
1_MACS_peak_12242_lociStitched	chr2	55360227	55361658	1	1432	986.2452	178.1595	15083	0
1_MACS_peak_6517_lociStitched	chr14	24505053	24506478	1	1426	1083.1425	127.68	15084	0
1_MACS_peak_18332_lociStitched	chr5	67729584	67731017	1	1434	1080.0521	335.6086	15085	0
1_MACS_peak_15975_lociStitched	chr3	75628609	75630042	1	1434	936.0356	191.7354	15086	0
1_MACS_peak_18139_lociStitched	chr5	34929700	34931120	1	1421	1293.336	242.394	15087	0
1_MACS_peak_18946_lociStitched	chr5	153600524	153601948	1	1425	1208.264	247.064	15088	0
1_MACS_peak_20481_lociStitched	chr6	150325325	150326754	1	1430	1032.1667	191.9147	15089	0
1_MACS_peak_24090_lociStitched	chrX	39033731	39035165	1	1435	786.1188	88.6212	15090	0
1_MACS_peak_24108_lociStitched	chrX	40126152	40127586	1	1435	825.4104	130.2072	15091	0
1_MACS_peak_16426_lociStitched	chr3	149302513	149303952	1	1440	774.4698	262.1858	15092	0
1_MACS_peak_4431_lociStitched	chr11	95448528	95449967	1	1440	784.5428	276.8636	15093	0
1_MACS_peak_5604_lociStitched	chr12	92987158	92988594	1	1437	923.348	305.7244	15094	0
1_MACS_peak_10489_lociStitched	chr18	39693387	39694820	1	1434	985.4741	272.4133	15095	0
1_MACS_peak_20881_lociStitched	chr7	30585704	30587139	1	1436	801.304	161.7245	15096	0
1_MACS_peak_14983_lociStitched	chr22	35626344	35627777	1	1434	1146.9732	450.2486	15097	0
1_MACS_peak_16058_lociStitched	chr3	101756815	101758253	1	1439	688.802	173.7104	15098	0
1_MACS_peak_21782_lociStitched	chr7	142110926	142112364	1	1439	874.1602	371.4354	15099	0
1_MACS_peak_23190_lociStitched	chr9	68408192	68409613	1	1422	1389.0275	393.7591	15100	0
1_MACS_peak_20261_lociStitched	chr6	119818386	119819809	1	1424	1122.3201	173.4637	15101	0
1_MACS_peak_14878_lociStitched	chr22	25806337	25807771	1	1435	833.871	187.4238	15102	0
1_MACS_peak_14742_lociStitched	chr22	17761050	17762488	1	1439	746.0344	258.5524	15103	0
1_MACS_peak_8981_lociStitched	chr17	1933002	1934433	1	1432	1248.4044	512.5842	15104	0
1_MACS_peak_3116_lociStitched	chr10	91619931	91621353	1	1423	1155.9438	191.6856	15105	0
1_MACS_peak_18019_lociStitched	chr5	6221377	6222809	1	1433	902.5896	204.3464	15106	0
1_MACS_peak_17087_lociStitched	chr4	24383907	24385310	1	1404	1401.8776	85.3024	15107	0
1_MACS_peak_11654_lociStitched	chr19	49890797	49892217	1	1421	1216.656	216.266	15108	0
1_MACS_peak_24208_lociStitched	chrX	51138378	51139808	1	1431	979.121	228.657	15109	0
1_MACS_peak_17632_lociStitched	chr4	126235761	126237188	1	1428	1007.7474	176.2345	15110	0
1_MACS_peak_20174_lociStitched	chr6	109169086	109170507	1	1422	1260.2849	289.0314	15111	0
1_MACS_peak_2010_lociStitched	chr1	208451121	208452549	1	1429	1097.2752	298.5948	15112	0
1_MACS_peak_22324_lociStitched	chr8	56885187	56886620	1	1434	853.6381	209.3613	15113	0
1_MACS_peak_12946_lociStitched	chr2	136347703	136349139	1	1437	777.0196	245.8432	15114	0
1_MACS_peak_10890_lociStitched	chr19	4969271	4970709	1	1439	742.8708	324.4128	15115	0
1_MACS_peak_16066_lociStitched	chr3	106959053	106960485	1	1433	900.1552	255.0392	15116	0
1_MACS_peak_17778_lociStitched	chr4	156894851	156896285	1	1435	753.4236	184.4124	15117	0
1_MACS_peak_6067_lociStitched	chr13	26795564	26796966	1	1403	1518.7866	212.9638	15118	0
1_MACS_peak_1319_lociStitched	chr1	150185292	150186718	1	1427	1103.724	285.4852	15119	0
1_MACS_peak_23413_lociStitched	chr9	98899428	98900846	1	1419	1237.0632	229.4324	15120	0
1_MACS_peak_9899_lociStitched	chr17	62772620	62774057	1	1438	678.1203	246.4455	15121	0
1_MACS_peak_5903_lociStitched	chr12	122227235	122228668	1	1434	733.9826	133.269	15122	0
1_MACS_peak_23546_lociStitched	chr9	114745421	114746854	1	1434	914.9705	315.9765	15123	0
1_MACS_peak_1332_lociStitched	chr1	150737502	150738920	1	1419	1266.8412	266.4422	15124	0
1_MACS_peak_5247_lociStitched	chr12	49822402	49823838	1	1437	680.3768	220.8568	15125	0
1_MACS_peak_18435_lociStitched	chr5	80050528	80051960	1	1433	935.9552	315.6128	15126	0
1_MACS_peak_10431_lociStitched	chr18	24236201	24237636	1	1436	626.0905	128.1455	15127	0
1_MACS_peak_19436_lociStitched	chr6	25027124	25028558	1	1435	845.6298	313.329	15128	0
1_MACS_peak_6240_lociStitched	chr13	52768058	52769486	1	1429	830.0964	94.962	15129	0
1_MACS_peak_18234_lociStitched	chr5	55307601	55309035	1	1435	877.0344	351.0432	15130	0
1_MACS_peak_16605_lociStitched	chr3	173449573	173451008	1	1436	754.236	271.9325	15131	0
1_MACS_peak_22599_lociStitched	chr8	105290468	105291894	1	1427	943.299	156.0044	15132	0
1_MACS_peak_20134_lociStitched	chr6	106428462	106429876	1	1415	1276.7006	210.686	15133	0
1_MACS_peak_19293_lociStitched	chr6	7589956	7591365	1	1410	1423.2309	268.9781	15134	0
1_MACS_peak_21179_lociStitched	chr7	73726464	73727888	1	1425	951.5168	126.736	15135	0
1_MACS_peak_635_lociStitched	chr1	43311692	43313078	1	1387	1842.8256	326.8188	15136	0
1_MACS_peak_18713_lociStitched	chr5	132112324	132113741	1	1418	1182.4865	197.9549	15137	0
1_MACS_peak_22453_lociStitched	chr8	80941610	80942978	1	1369	2024.9136	279.8928	15138	0
1_MACS_peak_8252_lociStitched	chr16	15981596	15982989	1	1394	1804.3529	394.219	15139	0
1_MACS_peak_18885_lociStitched	chr5	148188151	148189582	1	1432	831.5541	239.4063	15140	0
1_MACS_peak_12446_lociStitched	chr2	73440854	73442262	1	1409	1528.5248	373.2608	15141	0
1_MACS_peak_13724_lociStitched	chr20	2187632	2189035	1	1404	1493.9144	249.734	15142	0
1_MACS_peak_10864_lociStitched	chr19	3970158	3971565	1	1408	1656.8832	483.5859	15143	0
1_MACS_peak_16355_lociStitched	chr3	137892865	137894239	1	1375	1866.3042	200.8788	15144	0
1_MACS_peak_10452_lociStitched	chr18	32072966	32074366	1	1401	1451.66	158.06	15145	0
1_MACS_peak_4397_lociStitched	chr11	86303344	86304778	1	1435	685.1652	242.9196	15146	0
1_MACS_peak_2281_lociStitched	chr1	233798781	233800213	1	1433	751.9432	220.2416	15147	0
1_MACS_peak_18609_lociStitched	chr5	118366111	118367545	1	1435	625.224	186.7068	15148	0
1_MACS_peak_3203_lociStitched	chr10	99628560	99629991	1	1432	801.2169	240.9804	15149	0
1_MACS_peak_4385_lociStitched	chr11	85511194	85512613	1	1420	1128.3888	219.945	15150	0
1_MACS_peak_12857_lociStitched	chr2	126154504	126155930	1	1427	941.3026	221.3152	15151	0
1_MACS_peak_14159_lociStitched	chr20	43299754	43301184	1	1431	817.531	232.232	15152	0
1_MACS_peak_20821_lociStitched	chr7	24916945	24918375	1	1431	892.177	308.737	15153	0
1_MACS_peak_13203_lociStitched	chr2	183752403	183753838	1	1436	552.9055	206.7835	15154	0
1_MACS_peak_5167_lociStitched	chr12	42862226	42863656	1	1431	922.35	343.486	15155	0
1_MACS_peak_20971_lociStitched	chr7	43873820	43875252	1	1433	815.6672	318.1904	15156	0
1_MACS_peak_16584_lociStitched	chr3	170972650	170974073	1	1424	934.6264	148.9881	15157	0
1_MACS_peak_6401_lociStitched	chr13	111522132	111523564	1	1433	768.4112	301.7224	15158	0
1_MACS_peak_5766_lociStitched	chr12	109592020	109593378	1	1359	2128.3934	294.9576	15159	0
1_MACS_peak_22657_lociStitched	chr8	123930611	123932027	1	1417	1148.5176	201.2136	15160	0
1_MACS_peak_3009_lociStitched	chr10	79002062	79003482	1	1421	1062.302	211.154	15161	0
1_MACS_peak_7012_lociStitched	chr14	103243799	103245206	1	1408	1178.6439	48.1194	15162	0
1_MACS_peak_22132_lociStitched	chr8	27348205	27349593	1	1389	1763.454	320.7668	15163	0
1_MACS_peak_14936_lociStitched	chr22	30831130	30832557	1	1428	888.4502	249.725	15164	0
1_MACS_peak_17198_lociStitched	chr4	47464833	47466213	1	1381	1864.794	309.534	15165	0
1_MACS_peak_18654_lociStitched	chr5	126083133	126084553	1	1421	1084.596	241.258	15166	0
1_MACS_peak_13742_lociStitched	chr20	3639018	3640445	1	1428	917.8464	281.9752	15167	0
1_MACS_peak_21941_lociStitched	chr8	4711520	4712909	1	1390	1647.6318	223.0734	15168	0
1_MACS_peak_2759_lociStitched	chr10	46089335	46090754	1	1420	1142.4369	284.0838	15169	0
1_MACS_peak_8292_lociStitched	chr16	20752127	20753517	1	1391	1716.65	310.248	15170	0
1_MACS_peak_5275_lociStitched	chr12	51520458	51521884	1	1427	824.5132	166.842	15171	0
1_MACS_peak_23549_lociStitched	chr9	114793514	114794937	1	1424	1014.599	268.5201	15172	0
1_MACS_peak_15572_lociStitched	chr3	37901871	37903293	1	1423	917.4744	148.4568	15173	0
1_MACS_peak_14028_lociStitched	chr20	33358929	33360357	1	1429	900.7824	327.012	15174	0
1_MACS_peak_23445_lociStitched	chr9	101557969	101559397	1	1429	739.5612	166.9332	15175	0
1_MACS_peak_17298_lociStitched	chr4	72096121	72097546	1	1426	885.0675	209.6175	15176	0
1_MACS_peak_24521_lociStitched	chrX	130917212	130918639	1	1428	764.5866	160.1094	15177	0
1_MACS_peak_2647_lociStitched	chr10	29698055	29699438	1	1384	1701.6432	202.3329	15178	0
1_MACS_peak_4398_lociStitched	chr11	86382436	86383836	1	1401	1486.38	251.58	15179	0
1_MACS_peak_9919_lociStitched	chr17	64187319	64188730	1	1412	1195.3992	170.4488	15180	0
1_MACS_peak_13199_lociStitched	chr2	182520813	182522241	1	1429	928.7712	368.2812	15181	0
1_MACS_peak_10488_lociStitched	chr18	39534607	39536037	1	1431	725.439	250.107	15182	0
1_MACS_peak_22823_lociStitched	chr8	143750382	143751793	1	1412	1173.1054	152.1058	15183	0
1_MACS_peak_2660_lociStitched	chr10	30706791	30708196	1	1406	1338.5435	203.8655	15184	0
1_MACS_peak_12453_lociStitched	chr2	74055622	74056992	1	1371	1956.086	296.194	15185	0
1_MACS_peak_17843_lociStitched	chr4	175279040	175280468	1	1429	731.9928	207.774	15186	0
1_MACS_peak_14218_lociStitched	chr20	46653306	46654715	1	1410	1227.3799	192.3285	15187	0
1_MACS_peak_1070_lociStitched	chr1	109288881	109290269	1	1389	1601.1968	200.8436	15188	0
1_MACS_peak_24534_lociStitched	chrX	133506652	133508077	1	1426	800.565	191.3775	15189	0
1_MACS_peak_21482_lociStitched	chr7	105472573	105473994	1	1422	901.1982	168.2464	15190	0
1_MACS_peak_4657_lociStitched	chr11	123524640	123526064	1	1425	908.9392	271.984	15191	0
1_MACS_peak_7_lociStitched	chr1	879196	880618	1	1423	958.2858	258.804	15192	0
1_MACS_peak_23248_lociStitched	chr9	75387780	75389203	1	1424	838.147	172.3253	15193	0
