REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
4_MACS_peak_15692_lociStitched	chr3	46529585	46547815	4	9084	12301.604	2628.766	473	RTP3	LTF	RTP3	RTP3	0.34230000000000005	473	1
2_MACS_peak_1868_lociStitched	chr1	200986594	200997123	2	9083	12924.3475	2747.0161	474	KIF21B		KIF21B	KIF21B	0.14629999999999999	474	1
4_MACS_peak_13330_lociStitched	chr2	202040211	202059992	4	9083	8594.8445	3430.0254	475	CASP10	CASP8	CASP10	CASP8	0.40940000000000004	475	1
2_MACS_peak_7675_lociStitched	chr15	74832051	74845950	2	9078	15586.3386	2576.8746	476	ARID3B		ARID3B	ARID3B	0.1725	476	1
2_MACS_peak_5067_lociStitched	chr12	27330019	27340318	2	9075	12442.2219	1751.8599	477			STK38L	STK38L	NONE	477	1
3_MACS_peak_21891_lociStitched	chr7	155532850	155547443	3	9074	15189.8537	3051.3963	478	RBM33		SHH	SHH	NONE	478	1
2_MACS_peak_9944_lociStitched	chr17	66230117	66245388	2	9070	32686.0484	2692.2773	479	AMZ2	LOC440461,ARSG,SLC16A6	AMZ2	AMZ2	0.5475	479	1
2_MACS_peak_22117_lociStitched	chr8	26428318	26437451	2	9052	23500.1223	1769.9754	480	DPYSL2		DPYSL2	DPYSL2	0.12489999999999998	480	1
3_MACS_peak_20997_lociStitched	chr7	45025167	45042121	3	9050	14287.1358	2902.5248	481	CCM2,C7orf40	CCM2,MYO1G,SNORA9	CCM2	SNORA9	0.2756	481	1
4_MACS_peak_9120_lociStitched	chr17	8076351	8094400	4	9047	14807.3996	3169.4044	482	MIR3676,TMEM107,C17orf59	HES7,PER1,VAMP2,AURKB,C17orf44	MIR3676	C17orf44	0.498	482	1
2_MACS_peak_4558_lociStitched	chr11	115125572	115137344	2	9037	23038.9812	1810.5336	483	CADM1		CADM1	CADM1	0.2196	483	1
2_MACS_peak_20137_lociStitched	chr6	106585373	106595808	2	9028	20778.172	2171.5235	484		PRDM1	PRDM1	PRDM1	1.7157	484	1
4_MACS_peak_13439_lociStitched	chr2	216764644	216784753	4	9012	9803.1375	3012.3282	485			LOC646324	LOC646324	NONE	485	1
2_MACS_peak_6447_lociStitched	chr13	115039365	115048765	2	9003	31067	1514.34	486	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	0.8184	486	1
3_MACS_peak_7935_lociStitched	chr15	93346275	93364509	3	8996	21541.6476	2986.7292	487		ASB9P1	ASB9P1	NONE	NONE	487	1
1_MACS_peak_16812_lociStitched	chr3	193814302	193823294	1	8993	50917.2	2691.3056	488		HES1	HES1	HES1	1.9113999999999998	488	1
1_MACS_peak_19819_lociStitched	chr6	45386606	45395592	1	8987	25547.198	1346.1028	489	RUNX2	SUPT3H	RUNX2	RUNX2	0.1124	489	1
5_MACS_peak_10201_lociStitched	chr17	79868421	79896030	5	8980	11352.8208	3500.8212	490	LOC92659,PCYT2,SIRT7,MAFG,PYCR1	ANAPC11,NPB,ASPSCR1,P4HB,ARHGDIA,THOC4,MYADML2,NOTUM	MAFG	ARHGDIA	0.7816	490	1
2_MACS_peak_14843_lociStitched	chr22	23517272	23526263	2	8973	13161.0258	2040.957	491	BCR	RAB36,RTDR1	BCR	RAB36	0.4324	491	1
3_MACS_peak_12319_lociStitched	chr2	64486787	64511617	3	8971	16693.209	3945.487	492			LOC150992	LOC150992	0.11679999999999999	492	1
3_MACS_peak_219_lociStitched	chr1	17221233	17241655	3	8952	79635.589	5552.7418	493		CROCC	CROCC	NONE	NONE	493	1
2_MACS_peak_1501_lociStitched	chr1	157142191	157152975	2	8937	13685.9744	2677.6672	494		CYCSP52,ETV3	ETV3	ETV3	0.8407999999999999	494	1
3_MACS_peak_10114_lociStitched	chr17	76139310	76152500	3	8934	21647.428	2254.171	495	C17orf99	TMC8,SYNGR2,AFMID,TMC6,TK1	C17orf99	SYNGR2	0.9212	495	1
3_MACS_peak_15304_lociStitched	chr22	50623437	50640728	3	8912	16569.9653	2249.5591	496	TRABD,SELO	MOV10L1,PANX2,TUBGCP6,HDAC10	SELO	HDAC10	0.23929999999999998	496	1
3_MACS_peak_22012_lociStitched	chr8	12441615	12459521	3	8911	16604.2338	4628.701	497			MIR3926-2	MIR3926-2	NONE	497	1
3_MACS_peak_4822_lociStitched	chr12	4251044	4263469	3	8892	10774.96	2124.675	498			CCND2	CCND2	0.7835	498	1
1_MACS_peak_3345_lociStitched	chr10	112255883	112264770	1	8888	17135.9134	1930.2564	499	DUSP5		DUSP5	DUSP5	0.6511	499	1
2_MACS_peak_5573_lociStitched	chr12	89738207	89749477	2	8879	14295.995	2380.224	500	DUSP6		DUSP6	DUSP6	0.8167	500	1
4_MACS_peak_11360_lociStitched	chr19	36230828	36249878	4	8874	10807.065	3074.67	501	PSENEN,LIN37,C19orf55,TMEM149,U2AF1L4,HSPB6	ZBTB32,MLL4,ARHGAP33	LIN37	LIN37	0.289	501	1
1_MACS_peak_3838_lociStitched	chr11	35159708	35168580	1	8873	14762.1208	2089.356	502	CD44		CD44	CD44	0.18839999999999998	502	1
4_MACS_peak_15135_lociStitched	chr22	39910944	39929242	4	8873	21225.68	3707.1748	503	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	1.0209	503	1
4_MACS_peak_4900_lociStitched	chr12	9435833	9462655	4	8872	10361.3386	3253.5086	504	LOC642846	LOC100499405	LOC642846	LOC642846	0.16770000000000002	504	1
2_MACS_peak_8909_lociStitched	chr16	89033345	89046106	2	8863	21124.5594	1134.4529	505	CBFA2T3	CBFA2T3	CBFA2T3	CBFA2T3	0.1668	505	1
4_MACS_peak_15320_lociStitched	chr22	50962528	50983193	4	8863	19689.612	3093.5505	506	NCAPH2,SCO2,TYMP,ODF3B	ADM2,MIOX,KLHDC7B,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	ODF3B	0.8282999999999999	506	1
3_MACS_peak_14289_lociStitched	chr20	52337028	52358166	3	8860	10258.2714	2936.0682	507			SUMO1P1	SUMO1P1	NONE	507	1
2_MACS_peak_4820_lociStitched	chr12	4216304	4231528	2	8853	57554.332	3303.608	508			CCND2	CCND2	0.7835	508	1
4_MACS_peak_14863_lociStitched	chr22	24536568	24553965	4	8849	7599.0096	2943.5724	509	CABIN1	SUSD2	SUSD2	SUSD2	0.0022999999999999965	509	1
1_MACS_peak_3579_lociStitched	chr11	2792720	2801563	1	8844	17120.048	1585.5499	510	KCNQ1		KCNQ1OT1	KCNQ1OT1	NONE	510	1
3_MACS_peak_2051_lociStitched	chr1	211688197	211702860	3	8838	13929.85	2863.6839	511		RD3,SLC30A1	RD3	SLC30A1	0.5942999999999999	511	1
2_MACS_peak_17139_lociStitched	chr4	38124208	38136218	2	8835	19984.64	2331.141	512	TBC1D1		PTTG2	PTTG2	NONE	512	1
3_MACS_peak_14399_lociStitched	chr20	62358109	62370966	3	8825	13917.7025	2279.5461	513	ZGPAT,LIME1	TNFRSF6B,SLC2A4RG,ARFRP1	LIME1	LIME1	0.40979999999999994	513	1
3_MACS_peak_4630_lociStitched	chr11	120368070	120383029	3	8824	15935.8227	1756.1866	514			GRIK4	GRIK4	NONE	514	1
4_MACS_peak_9797_lociStitched	chr17	55553568	55565787	4	8820	8154.9606	1904.9421	515	MSI2		MSI2	MSI2	0.07150000000000001	515	1
3_MACS_peak_5279_lociStitched	chr12	51712185	51721967	3	8819	13334.8224	1909.4464	516	BIN2	SMAGP,CELA1	BIN2	CELA1	0.262	516	1
3_MACS_peak_5725_lociStitched	chr12	106529813	106543839	3	8808	11241.839	2468.576	517	NUAK1		NUAK1	NUAK1	0.0853	517	1
2_MACS_peak_22202_lociStitched	chr8	33409809	33425399	2	8802	27340.183	2658.095	518	RNF122	C8orf41,DUSP26	RNF122	RNF122	0.8637999999999999	518	1
3_MACS_peak_3969_lociStitched	chr11	60672643	60683997	3	8794	17990.413	2461.5472	519	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	ZP1	0.5809	519	1
4_MACS_peak_22763_lociStitched	chr8	133958686	133973046	4	8794	8196.688	2031.94	520	TG		TG	TG	0.0408	520	1
2_MACS_peak_22166_lociStitched	chr8	29465194	29474910	2	8784	14411.7428	1446.7124	521			C8orf75	C8orf75	NONE	521	1
4_MACS_peak_12004_lociStitched	chr2	27293375	27310739	4	8784	13582.1208	3125.52	522	AGBL5,EMILIN1,KHK,OST4	TMEM214,AGBL5,ABHD1,CGREF1,PREB	EMILIN1	EMILIN1	0.41869999999999996	522	1
3_MACS_peak_13021_lociStitched	chr2	157188112	157207822	3	8772	29117.583	2400.678	523	NR4A2		NR4A2	NR4A2	0.6926000000000001	523	1
3_MACS_peak_9300_lociStitched	chr17	27037508	27056533	3	8753	20257.82	3333.18	524	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,PROCA1,RAB34,TLCD1	SUPT6H,TRAF4,SDF2	RPL23A	RPL23A	1.1159999999999999	524	1
3_MACS_peak_12229_lociStitched	chr2	54777593	54798710	3	8747	10387.4523	3233.0127	525	SPTBN1	RPL23AP32	SPTBN1	RPL23AP32	0.2965	525	1
2_MACS_peak_17886_lociStitched	chr4	185201025	185210873	2	8740	34006.1288	1846.5	526			ENPP6	ENPP6	NONE	526	1
3_MACS_peak_13463_lociStitched	chr2	219148545	219160904	3	8739	12833.5856	2335.851	527	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	TMBIM1	0.4302	527	1
2_MACS_peak_17990_lociStitched	chr5	1335287	1346358	2	8737	31798.1262	2231.9136	528	CLPTM1L	TERT	CLPTM1L	CLPTM1L	3.7568	528	1
5_MACS_peak_1436_lociStitched	chr1	155210203	155233025	5	8724	12488.1984	5356.3234	529	GBA,FAM189B,SCAMP3,CLK2	MIR92B,MTX1,HCN3,FDPS,MUC1,THBS3,GBAP1,PKLR	FAM189B	MTX1	0.47420000000000007	529	1
1_MACS_peak_3167_lociStitched	chr10	97049443	97058155	1	8713	13192.5816	1384.3368	530	PDLIM1		PDLIM1	PDLIM1	0.2071	530	1
3_MACS_peak_15976_lociStitched	chr3	75670060	75693150	3	8698	14618.279	5389.206	531	MIR1324	FRG2C	MIR1324	MIR1324	0.1569	531	1
2_MACS_peak_21022_lociStitched	chr7	47513524	47522801	2	8689	12289.2419	1944.4592	532	TNS3		TNS3	TNS3	0.03340000000000001	532	1
3_MACS_peak_18080_lociStitched	chr5	15431885	15448511	3	8675	8090.2116	2349.2538	533			FBXL7	FBXL7	NONE	533	1
2_MACS_peak_17204_lociStitched	chr4	48194877	48206561	2	8674	15426.3852	2023.6688	534	TEC		TXK	TXK	NONE	534	1
4_MACS_peak_22354_lociStitched	chr8	61812059	61830013	4	8671	8036.2104	2386.0866	535			LOC100130298	LOC100130298	NONE	535	1
2_MACS_peak_20240_lociStitched	chr6	117859136	117871661	2	8666	10872.9525	1881.255	536	DCBLD1		GOPC	GOPC	NONE	536	1
1_MACS_peak_1839_lociStitched	chr1	197740014	197748677	1	8664	14467.21	2141.4936	537	DENND1B		DENND1B	DENND1B	0.008000000000000007	537	1
4_MACS_peak_18114_lociStitched	chr5	32276117	32292412	4	8663	9032.3185	2794.5925	538	MTMR12		MTMR12	MTMR12	0.0834	538	1
2_MACS_peak_17284_lociStitched	chr4	69434660	69443415	2	8658	12080.149	1517.2415	539		UGT2B15,UGT2B17	UGT2B17	UGT2B17	0.0784	539	1
4_MACS_peak_9199_lociStitched	chr17	17725465	17744790	4	8648	17494.9225	2894.885	540	SREBF1	SMCR5,MIR33B	SREBF1	SREBF1	0.40790000000000004	540	1
4_MACS_peak_16103_lociStitched	chr3	111791421	111811040	4	8644	10337.2511	3188.0875	541	TMPRSS7,C3orf52	MIR567,GCET2	C3orf52	GCET2	0.1493	541	1
4_MACS_peak_11714_lociStitched	chr19	54880572	54901066	4	8633	8617.727	2424.4402	542		TTYH1,LILRA4,LAIR1	LAIR1	LAIR1	0.0651	542	1
2_MACS_peak_3338_lociStitched	chr10	112146847	112157057	2	8631	14350.155	1482.492	543			SMNDC1	SMNDC1	0.0721	543	1
4_MACS_peak_7897_lociStitched	chr15	90721299	90745445	4	8606	12278.241	3489.097	544	SEMA4B	C15orf58,TTLL13,CIB1	SEMA4B	SEMA4B	0.1869	544	1
2_MACS_peak_2728_lociStitched	chr10	43890527	43906028	2	8587	26734.5747	2483.2602	545	HNRNPF	FXYD4,ZNF487P	HNRNPF	HNRNPF	0.45270000000000005	545	1
2_MACS_peak_8808_lociStitched	chr16	79631980	79640596	2	8573	7929.3048	686.6952	546	MAF		MAF	MAF	0.4061	546	1
3_MACS_peak_19275_lociStitched	chr6	6798998	6812601	3	8569	13412.558	2451.2606	547			LY86-AS1	LY86-AS1	NONE	547	1
3_MACS_peak_3151_lociStitched	chr10	94868832	94886005	3	8561	13540.9105	2582.8192	548		CYP26C1,CYP26A1	CYP26A1	CYP26A1	0.7162000000000001	548	1
2_MACS_peak_10112_lociStitched	chr17	76116338	76129188	2	8558	14808.34	2075.275	549	TMC8,TMC6	C17orf99,SYNGR2	TMC6	SYNGR2	0.9212	549	1
2_MACS_peak_13029_lociStitched	chr2	158295254	158310822	2	8549	18239.4688	2437.9488	550	CYTIP		CYTIP	CYTIP	0.3609	550	1
4_MACS_peak_12384_lociStitched	chr2	68941380	68963129	4	8538	13471.3306	3845.2232	551	ARHGAP25	ARHGAP25	ARHGAP25	ARHGAP25	0.0774	551	1
4_MACS_peak_12010_lociStitched	chr2	27374985	27389600	4	8537	8684.233	2192.25	552	TCF23	ABHD1,C2orf28,CGREF1,PREB,C2orf53,SLC5A6	TCF23	C2orf28	0.7479	552	1
3_MACS_peak_16484_lociStitched	chr3	156381729	156404557	3	8535	15664.5736	5407.9532	553	TIPARP,LOC100287227		LOC100287227	LOC100287227	0.4766	553	1
3_MACS_peak_11491_lociStitched	chr19	42771758	42789573	3	8532	12069.6625	2852.1815	554	CIC	ZNF526,PRR19,TMEM145,MEGF8,DEDD2,GSK3A,ERF,PAFAH1B3	CIC	ERF	0.31220000000000003	554	1
2_MACS_peak_20663_lociStitched	chr7	5461064	5477258	2	8528	9821.661	1797.534	555	TNRC18		TNRC18	TNRC18	0.0509	555	1
2_MACS_peak_4684_lociStitched	chr11	126056691	126068999	2	8525	41662.58	2408.6756	556		FAM118B,RPUSD4	RPUSD4	RPUSD4	0.26449999999999996	556	1
3_MACS_peak_19496_lociStitched	chr6	27098697	27115772	3	8503	12324.735	3198.1475	557	HIST1H2AG,HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BJ,HIST1H2BK		HIST1H4I	HIST1H4I	0.157	557	1
5_MACS_peak_12899_lociStitched	chr2	131128752	131151771	5	8502	12704.1861	3351.5664	558	PTPN18	IMP4,CCDC115	PTPN18	PTPN18	0.25830000000000003	558	1
3_MACS_peak_1865_lociStitched	chr1	200850717	200863738	3	8500	28044.6298	3173.2177	559	C1orf106	GPR25,C1orf106	C1orf106	C1orf106	0.7017	559	1
4_MACS_peak_12702_lociStitched	chr2	109221112	109238527	4	8500	10126.8225	2667.978	560	LIMS1	LIMS1	LIMS1	LIMS1	0.08130000000000001	560	1
5_MACS_peak_11441_lociStitched	chr19	40926482	40950976	5	8490	7742.5534	3314.0382	561	SERTAD1,SERTAD3	SPTBN4,HIPK4,PRX,BLVRB	SERTAD1	SERTAD1	0.2079	561	1
1_MACS_peak_9507_lociStitched	chr17	38016649	38025126	1	8478	19603.9102	1788.647	562	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.3201	562	1
4_MACS_peak_12467_lociStitched	chr2	74684045	74710898	4	8470	14699.3322	3770.1612	563	INO80B,WBP1,TTC31,MOGS,MRPL53,CCDC142	WDR54,LOC151534,TLX2,HTRA2,C2orf81,RTKN,LBX2,PCGF1,DQX1,AUP1	MRPL53	LOC151534	0.5196000000000001	563	1
4_MACS_peak_10923_lociStitched	chr19	6765472	6789427	4	8460	13354.9125	5191.0485	564	VAV1,SH2D3A	TRIP10,C3,GPR108	VAV1	GPR108	0.4779	564	1
4_MACS_peak_1793_lociStitched	chr1	186730026	186749926	4	8449	9104.25	3788.96	565		PLA2G4A	PLA2G4A	NONE	NONE	565	1
4_MACS_peak_7704_lociStitched	chr15	75396690	75407315	4	8434	6334.625	1582.0625	566			PPCDC	PPCDC	1.0188	566	1
3_MACS_peak_8851_lociStitched	chr16	84132624	84151795	3	8427	15821.8263	1320.8819	567	MBTPS1	LRRC50,HSDL1	MBTPS1	MBTPS1	0.2676	567	1
3_MACS_peak_23616_lociStitched	chr9	123652911	123667745	3	8413	15198.9164	2814.0098	568	TRAF1	LOC253039,PSMD5,PHF19	TRAF1	PHF19	0.3019	568	1
3_MACS_peak_1944_lociStitched	chr1	205197202	205217297	3	8410	9362.2605	4250.0925	569	TMCC2	DSTYK	TMCC2	TMCC2	0.13470000000000001	569	1
3_MACS_peak_21710_lociStitched	chr7	134670574	134682869	3	8407	12678.604	3043.0125	570	AGBL3		AGBL3	AGBL3	0.02780000000000002	570	1
3_MACS_peak_509_lociStitched	chr1	36614146	36627395	3	8401	17459.5322	2186.085	571	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.27990000000000004	571	1
3_MACS_peak_14870_lociStitched	chr22	24819695	24831776	3	8374	20534.0757	2051.3538	572	ADORA2A,C22orf45		ADORA2A	ADORA2A	0.7581	572	1
5_MACS_peak_620_lociStitched	chr1	42339533	42364284	5	8369	8776.7046	3254.7565	573	HIVEP3		HIVEP3	HIVEP3	0.1192	573	1
3_MACS_peak_6788_lociStitched	chr14	72980637	72990280	3	8358	13151.1234	804.2262	574	RGS6		DPF3	DPF3	NONE	574	1
2_MACS_peak_12732_lociStitched	chr2	110744781	110760380	2	8354	19980.7591	2165.1412	575		LOC100288570	LOC100288570	NONE	NONE	575	1
3_MACS_peak_2451_lociStitched	chr10	5930419	5948395	3	8350	12047.5152	2942.6712	576	FBXO18,ANKRD16		FBXO18	FBXO18	0.13909999999999997	576	1
3_MACS_peak_4192_lociStitched	chr11	67644799	67654505	3	8345	22410.1834	1730.5798	577			LOC645332	LOC645332	NONE	577	1
2_MACS_peak_21724_lociStitched	chr7	136036150	136047426	2	8345	14181.8252	2383.7464	578			LUZP6	LUZP6	NONE	578	1
3_MACS_peak_23366_lociStitched	chr9	95514358	95529010	3	8341	11264.4576	2411.7192	579	BICD2	ANKRD19	BICD2	BICD2	0.21339999999999998	579	1
4_MACS_peak_22879_lociStitched	chr8	145732865	145754828	4	8339	17153.103	3033.0903	580	MFSD3,LRRC14,RECQL4,LRRC24,MGC70857,ARHGAP39	KIFC2,PPP1R16A,GPT,CYHR1,FOXH1	LRRC14	GPT	0.5576	580	1
3_MACS_peak_2388_lociStitched	chr1	249111787	249121955	3	8337	14442.6272	2932.4512	581	MIR3124,SH3BP5L	ZNF672,ZNF692	SH3BP5L	SH3BP5L	0.45519999999999994	581	1
1_MACS_peak_13450_lociStitched	chr2	217080536	217088869	1	8334	18788.4151	1757.4297	582			XRCC5	XRCC5	NONE	582	1
5_MACS_peak_21416_lociStitched	chr7	101376548	101398357	5	8330	7417.2409	2822.0846	583			CUX1	CUX1	0.029500000000000012	583	1
3_MACS_peak_12356_lociStitched	chr2	65609404	65622895	3	8313	9797.1642	2279.979	584	SPRED2	SPRED2	SPRED2	SPRED2	0.11359999999999999	584	1
3_MACS_peak_20786_lociStitched	chr7	22474432	22488562	3	8313	10453.374	2428.947	585	MGC87042		MGC87042	MGC87042	0.1538	585	1
2_MACS_peak_13152_lociStitched	chr2	175457668	175474332	2	8310	15782.4744	2456.2736	586	WIPF1		WIPF1	WIPF1	0.1235	586	1
1_MACS_peak_1099_lociStitched	chr1	111172967	111181275	1	8309	17200.8832	1099.9792	587		KCNA2,KCNA3	KCNA2	KCNA3	0.29719999999999996	587	1
3_MACS_peak_19454_lociStitched	chr6	26043049	26067295	3	8305	11921.7582	3699.9396	588	HIST1H3C,HIST1H2BB,HIST1H1C	HIST1H3A,HIST1H4A,HFE,HIST1H4C,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB,HIST1H1T	HIST1H1C	HIST1H4A	0.524	588	1
3_MACS_peak_17001_lociStitched	chr4	9599510	9610882	3	8300	13727.1412	1778.5808	589		MIR548I2	MIR548I2	NONE	NONE	589	1
3_MACS_peak_17919_lociStitched	chr4	186225454	186240341	3	8287	12746.2494	2478.6855	590	SNX25		LRP2BP	LRP2BP	0.07059999999999998	590	1
3_MACS_peak_6436_lociStitched	chr13	114863417	114877638	3	8269	20475.3958	2010.8494	591	RASA3		RASA3	RASA3	1.0194999999999999	591	1
3_MACS_peak_4619_lociStitched	chr11	119543339	119565904	3	8259	11492.3545	3321.568	592	PVRL1		PVRL1	PVRL1	0.163	592	1
4_MACS_peak_1188_lociStitched	chr1	120658917	120685898	4	8259	8903.73	4754.0522	593		NOTCH2	NOTCH2	NONE	NONE	593	1
3_MACS_peak_17309_lociStitched	chr4	74454240	74473984	3	8255	13307.456	2535.1296	594	RASSF6		RASSF6	RASSF6	0.18389999999999998	594	1
3_MACS_peak_12049_lociStitched	chr2	31430253	31443260	3	8247	8769.3194	1733.8331	595	CAPN14	EHD3	CAPN14	CAPN14	0.1329	595	1
2_MACS_peak_18852_lociStitched	chr5	142774753	142785741	2	8221	18881.7792	1450.416	596	NR3C1		NR3C1	NR3C1	0.1106	596	1
2_MACS_peak_14521_lociStitched	chr21	34600733	34612969	2	8218	13176.9484	2854.6588	597	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.2844	597	1
1_MACS_peak_14899_lociStitched	chr22	27100291	27108498	1	8208	8722.3996	1297.5267	598		MIAT	MIAT	MIAT	0.3577	598	1
1_MACS_peak_8951_lociStitched	chr17	977250	985456	1	8207	15675.9218	1402.4054	599	ABR		ABR	ABR	0.12169999999999997	599	1
2_MACS_peak_10025_lociStitched	chr17	73628883	73643778	2	8207	19758.2175	2152.3275	600	LOC643008,LOC100130933,RECQL5	MYO15B,SAP30BP,RECQL5	LOC643008	LOC643008	0.8032	600	1
2_MACS_peak_21527_lociStitched	chr7	110720529	110734174	2	8204	6392.6825	2524.325	601	LRRN3,IMMP2L		LRRN3	NONE	NONE	601	1
4_MACS_peak_23112_lociStitched	chr9	36135765	36152911	4	8204	10570.509	3014.2668	602	GLIPR2	CCIN,CLTA	GLIPR2	GLIPR2	0.1946	602	1
2_MACS_peak_11022_lociStitched	chr19	11199369	11207927	2	8200	13521.64	1744.9762	603	LDLR		LDLR	LDLR	0.2107	603	1
1_MACS_peak_5686_lociStitched	chr12	102870885	102879083	1	8199	15601.6138	1687.1484	604	IGF1		IGF1	IGF1	0.14519999999999997	604	1
2_MACS_peak_12406_lociStitched	chr2	70310284	70323393	2	8192	54315.8306	2524.7934	605	PCBP1,LOC400960	LOC100133985	PCBP1	PCBP1	4.334	605	1
4_MACS_peak_6442_lociStitched	chr13	114987137	115002044	4	8190	14820.5394	2109.3405	606	CDC16	UPF3A	CDC16	UPF3A	0.8184	606	1
2_MACS_peak_18532_lociStitched	chr5	100224351	100240988	2	8188	8531.4536	2287.5875	607	ST8SIA4		ST8SIA4	ST8SIA4	0.061799999999999994	607	1
2_MACS_peak_23338_lociStitched	chr9	93698909	93708644	2	8187	22188.012	1795.134	608			SYK	SYK	NONE	608	1
4_MACS_peak_12505_lociStitched	chr2	85152349	85171007	4	8184	10282.4238	2895.7216	609		TMSB10,KCMF1,C2orf89	TMSB10	TMSB10	0.47839999999999994	609	1
3_MACS_peak_24614_lociStitched	chrX	153235599	153252404	3	8178	19873.593	1341.039	610	TMEM187,MIR3202-1,HCFC1,MIR3202-2	ARHGAP4,NAA10,RENBP,IRAK1,MIR718	MIR3202-1	NAA10	0.7963	610	1
2_MACS_peak_10091_lociStitched	chr17	75229238	75244083	2	8169	17757.589	2505.836	611		SEC14L1,SEPT9	SEPT9	SEC14L1	0.6186	611	1
3_MACS_peak_18856_lociStitched	chr5	142952564	142974490	3	8167	13181.9112	3345.9076	612			NR3C1	NR3C1	0.1106	612	1
2_MACS_peak_16841_lociStitched	chr3	195621242	195637443	2	8164	27729.6316	4097.2329	613	TNK2		TNK2	TNK2	0.38759999999999994	613	1
2_MACS_peak_12956_lociStitched	chr2	137132867	137142820	2	8162	26084.8224	2058.2804	614			CXCR4	CXCR4	NONE	614	1
2_MACS_peak_21503_lociStitched	chr7	106504151	106513561	2	8160	11229.894	2264.046	615	PIK3CG		PIK3CG	PIK3CG	0.21849999999999997	615	1
3_MACS_peak_6284_lociStitched	chr13	77899221	77914716	3	8159	14053.965	2767.407	616	MYCBP2		MYCBP2	NONE	NONE	616	1
4_MACS_peak_10422_lociStitched	chr18	23746977	23771588	4	8159	11901.8796	3029.6141	617	PSMA8	TAF4B	PSMA8	PSMA8	0.12119999999999999	617	1
4_MACS_peak_10233_lociStitched	chr17	80451192	80465867	4	8150	9929.105	2434.5825	618		NARF,FOXK2,C17orf62	FOXK2	C17orf62	0.7585	618	1
3_MACS_peak_21424_lociStitched	chr7	101624308	101639833	3	8142	6958.305	2265.0975	619	CUX1		CUX1	CUX1	0.029500000000000012	619	1
2_MACS_peak_24183_lociStitched	chrX	48768277	48778345	2	8139	8385.6372	1259.5068	620	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	OTUD5	0.6174	620	1
4_MACS_peak_16826_lociStitched	chr3	194867562	194882631	4	8134	11224.8981	3260.9316	621	C3orf21		C3orf21	C3orf21	0.03639999999999999	621	1
2_MACS_peak_16773_lociStitched	chr3	186780474	186792458	2	8130	30039.0944	3594.0016	622	ST6GAL1		ST6GAL1	ST6GAL1	0.3211	622	1
2_MACS_peak_10172_lociStitched	chr17	78873568	78887096	2	8128	28602.2504	2206.4168	623	RPTOR		CHMP6	CHMP6	NONE	623	1
1_MACS_peak_6089_lociStitched	chr13	30943676	30951800	1	8125	9838.9764	1042.3092	624	LOC100188949		LOC100188949	LOC100188949	0.19079999999999997	624	1
3_MACS_peak_22242_lociStitched	chr8	38613888	38628961	3	8114	9973.8041	2233.8186	625	TACC1	TACC1	TACC1	TACC1	0.1107	625	1
1_MACS_peak_1541_lociStitched	chr1	160676770	160684876	1	8107	9924.1758	2597.1624	626	CD48	SLAMF7	CD48	CD48	0.28049999999999997	626	1
3_MACS_peak_15822_lociStitched	chr3	52730799	52745485	3	8105	13581.6128	2503.963	627	SPCS1,GLT8D1,NEK4	GNL3,SNORD19,SNORD19B,SNORD69,PBRM1	GLT8D1	GLT8D1	0.4998	627	1
2_MACS_peak_23777_lociStitched	chr9	132646226	132657745	2	8103	26816.232	2029.6478	628	FNBP1	USP20,C9orf78	USP20	USP20	0.185	628	1
2_MACS_peak_9106_lociStitched	chr17	7737537	7749032	2	8090	12136.421	2284.0565	629	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	0.5307999999999999	629	1
2_MACS_peak_1993_lociStitched	chr1	207092525	207105328	2	8086	20262.0278	3605.3248	630	FAIM3,PIGR	IL24,FCAMR	FAIM3	FAIM3	0.5192	630	1
3_MACS_peak_15460_lociStitched	chr3	15835622	15851680	3	8085	11226.1478	2533.9524	631	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.010700000000000001	631	1
