#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isSuper
1_MACS_peak_4737_lociStitched	chr12	10250042	10250533	1	492	249.428	17076	0
1_MACS_peak_12382_lociStitched	chr2	46064067	46064713	1	647	249.356	17077	0
1_MACS_peak_19611_lociStitched	chr6	52362659	52363211	1	553	249.0624	17078	0
1_MACS_peak_19833_lociStitched	chr6	107363800	107364336	1	537	248.972	17079	0
1_MACS_peak_5941_lociStitched	chr13	44848797	44849292	1	496	248.9355	17080	0
1_MACS_peak_8350_lociStitched	chr16	31295692	31296174	1	483	248.9048	17081	0
1_MACS_peak_5987_lociStitched	chr13	49030936	49031488	1	553	248.8968	17082	0
1_MACS_peak_5250_lociStitched	chr12	68630419	68630963	1	545	248.88	17083	0
1_MACS_peak_8671_lociStitched	chr16	79791220	79791748	1	529	248.8464	17084	0
1_MACS_peak_23022_lociStitched	chr9	112178092	112178673	1	582	248.8423	17085	0
1_MACS_peak_10229_lociStitched	chr18	6509981	6510463	1	483	248.8084	17086	0
1_MACS_peak_23944_lociStitched	chrX	62780438	62781022	1	585	248.784	17087	0
1_MACS_peak_21113_lociStitched	chr7	100825877	100826327	1	451	248.715	17088	0
1_MACS_peak_15633_lociStitched	chr3	47216906	47217457	1	552	248.6112	17089	0
1_MACS_peak_16122_lociStitched	chr3	126793429	126794020	1	592	248.2791	17090	0
1_MACS_peak_11140_lociStitched	chr19	14887354	14887865	1	512	248.2438	17091	0
1_MACS_peak_24307_lociStitched	chrX	154493401	154493896	1	496	248.094	17092	0
1_MACS_peak_2488_lociStitched	chr10	5644720	5645265	1	546	248.0295	17093	0
1_MACS_peak_23071_lociStitched	chr9	116225159	116225673	1	515	247.748	17094	0
1_MACS_peak_271_lociStitched	chr1	14366632	14367099	1	468	247.6501	17095	0
1_MACS_peak_19174_lociStitched	chr6	27182561	27182999	1	439	247.6014	17096	0
1_MACS_peak_18089_lociStitched	chr5	83094966	83095499	1	534	247.4719	17097	0
1_MACS_peak_24075_lociStitched	chrX	109026386	109026966	1	581	247.254	17098	0
1_MACS_peak_20603_lociStitched	chr7	41188909	41189475	1	567	247.2288	17099	0
1_MACS_peak_7577_lociStitched	chr15	78288235	78288836	1	602	247.1312	17100	0
1_MACS_peak_13435_lociStitched	chr2	208201634	208202123	1	490	247.0428	17101	0
1_MACS_peak_18258_lociStitched	chr5	121647874	121648405	1	532	246.915	17102	0
1_MACS_peak_7500_lociStitched	chr15	72907708	72908300	1	593	246.864	17103	0
1_MACS_peak_21055_lociStitched	chr7	99149405	99149896	1	492	246.7275	17104	0
1_MACS_peak_16759_lociStitched	chr4	4457491	4457988	1	498	246.6611	17105	0
1_MACS_peak_12262_lociStitched	chr2	31639356	31639924	1	569	246.6256	17106	0
1_MACS_peak_15348_lociStitched	chr3	10449855	10450428	1	574	246.6192	17107	0
1_MACS_peak_228_lociStitched	chr1	11875195	11875711	1	517	246.4416	17108	0
1_MACS_peak_20803_lociStitched	chr7	65761209	65761720	1	512	246.0465	17109	0
1_MACS_peak_18546_lociStitched	chr5	150035855	150036292	1	438	245.9873	17110	0
1_MACS_peak_10504_lociStitched	chr18	54671468	54672023	1	556	245.9205	17111	0
1_MACS_peak_15576_lociStitched	chr3	45859747	45860297	1	551	245.85	17112	0
1_MACS_peak_21624_lociStitched	chr8	16527536	16528069	1	534	245.5531	17113	0
1_MACS_peak_13969_lociStitched	chr20	32450474	32450982	1	509	245.4148	17114	0
1_MACS_peak_15382_lociStitched	chr3	14782555	14783091	1	537	245.3272	17115	0
1_MACS_peak_22942_lociStitched	chr9	100273635	100274174	1	540	245.245	17116	0
1_MACS_peak_20190_lociStitched	chr6	157187063	157187588	1	526	245.175	17117	0
1_MACS_peak_13831_lociStitched	chr20	13201939	13202483	1	545	245.1264	17118	0
1_MACS_peak_19218_lociStitched	chr6	28806414	28806918	1	505	245.0448	17119	0
1_MACS_peak_17273_lociStitched	chr4	119889341	119889856	1	516	244.934	17120	0
1_MACS_peak_4336_lociStitched	chr11	100558011	100558512	1	502	244.5882	17121	0
1_MACS_peak_20380_lociStitched	chr7	6585164	6585690	1	527	244.2744	17122	0
1_MACS_peak_9661_lociStitched	chr17	48261279	48261869	1	591	244.201	17123	0
1_MACS_peak_1138_lociStitched	chr1	101701475	101702062	1	588	244.192	17124	0
1_MACS_peak_10313_lociStitched	chr18	20397511	20398017	1	507	243.892	17125	0
1_MACS_peak_10506_lociStitched	chr18	54751802	54752304	1	503	243.8214	17126	0
1_MACS_peak_9884_lociStitched	chr17	72450243	72450765	1	523	243.7218	17127	0
1_MACS_peak_8927_lociStitched	chr17	4542756	4543274	1	519	243.5636	17128	0
1_MACS_peak_15306_lociStitched	chr3	6532043	6532552	1	510	243.5056	17129	0
1_MACS_peak_955_lociStitched	chr1	63276144	63276699	1	556	243.3675	17130	0
1_MACS_peak_21225_lociStitched	chr7	108056338	108056877	1	540	243.1429	17131	0
1_MACS_peak_12447_lociStitched	chr2	55163826	55164433	1	608	243.1035	17132	0
1_MACS_peak_14123_lociStitched	chr20	44637021	44637530	1	510	242.9966	17133	0
1_MACS_peak_21324_lociStitched	chr7	129142012	129142611	1	600	242.7148	17134	0
1_MACS_peak_1868_lociStitched	chr1	184328747	184329241	1	495	242.6528	17135	0
1_MACS_peak_21977_lociStitched	chr8	75778717	75779245	1	529	242.5632	17136	0
1_MACS_peak_2177_lociStitched	chr1	220473871	220474430	1	560	242.5501	17137	0
1_MACS_peak_23385_lociStitched	chr9	137335236	137335802	1	567	242.4744	17138	0
1_MACS_peak_6579_lociStitched	chr14	70883319	70883785	1	467	242.4598	17139	0
1_MACS_peak_9310_lociStitched	chr17	33775389	33775924	1	536	242.248	17140	0
1_MACS_peak_19973_lociStitched	chr6	126935456	126936001	1	546	241.98	17141	0
1_MACS_peak_4857_lociStitched	chr12	27374820	27375442	1	623	241.7092	17142	0
1_MACS_peak_7772_lociStitched	chr15	100273217	100273723	1	507	241.6656	17143	0
1_MACS_peak_23776_lociStitched	chrX	42289673	42290163	1	491	241.57	17144	0
1_MACS_peak_14828_lociStitched	chr22	29771383	29771902	1	520	241.5426	17145	0
1_MACS_peak_7551_lociStitched	chr15	75591379	75591903	1	525	241.4068	17146	0
1_MACS_peak_16334_lociStitched	chr3	153202960	153203510	1	551	241.395	17147	0
1_MACS_peak_19177_lociStitched	chr6	27252943	27253464	1	522	241.1709	17148	0
1_MACS_peak_206_lociStitched	chr1	10615826	10616349	1	524	241.1553	17149	0
1_MACS_peak_23666_lociStitched	chrX	17671873	17672454	1	582	241.115	17150	0
1_MACS_peak_701_lociStitched	chr1	39662350	39662893	1	544	240.6576	17151	0
1_MACS_peak_12735_lociStitched	chr2	87465108	87465690	1	583	240.657	17152	0
1_MACS_peak_2957_lociStitched	chr10	81091241	81091739	1	499	240.4344	17153	0
1_MACS_peak_2201_lociStitched	chr1	222945346	222945881	1	536	240.108	17154	0
1_MACS_peak_6030_lociStitched	chr13	52586451	52586954	1	504	240.0819	17155	0
1_MACS_peak_6491_lociStitched	chr14	63921653	63922135	1	483	240.036	17156	0
1_MACS_peak_8899_lociStitched	chr17	2878824	2879276	1	453	239.9668	17157	0
1_MACS_peak_22711_lociStitched	chr9	44245414	44245805	1	392	239.9567	17158	0
1_MACS_peak_22250_lociStitched	chr8	123982213	123982814	1	602	239.7389	17159	0
1_MACS_peak_9270_lociStitched	chr17	30411494	30412013	1	520	239.7261	17160	0
1_MACS_peak_11739_lociStitched	chr19	48613709	48614171	1	463	239.5932	17161	0
1_MACS_peak_7286_lociStitched	chr15	53976331	53976897	1	567	239.5312	17162	0
1_MACS_peak_11336_lociStitched	chr19	28995194	28995675	1	482	239.3937	17163	0
1_MACS_peak_21741_lociStitched	chr8	28845187	28845787	1	601	238.8	17164	0
1_MACS_peak_3335_lociStitched	chr10	126196538	126197037	1	500	238.7715	17165	0
1_MACS_peak_22955_lociStitched	chr9	100908180	100908720	1	541	238.734	17166	0
1_MACS_peak_20895_lociStitched	chr7	74565702	74566296	1	595	238.6098	17167	0
1_MACS_peak_12709_lociStitched	chr2	86299813	86300354	1	542	238.5269	17168	0
1_MACS_peak_17161_lociStitched	chr4	91759717	91760257	1	541	238.518	17169	0
1_MACS_peak_9200_lociStitched	chr17	25823678	25824241	1	564	238.4868	17170	0
1_MACS_peak_16456_lociStitched	chr3	178933450	178934020	1	571	238.374	17171	0
1_MACS_peak_3692_lociStitched	chr11	33774467	33774988	1	522	238.2533	17172	0
1_MACS_peak_19841_lociStitched	chr6	107473185	107473736	1	552	238.2524	17173	0
1_MACS_peak_6309_lociStitched	chr14	30275017	30275571	1	555	238.22	17174	0
1_MACS_peak_16125_lociStitched	chr3	126918964	126919455	1	492	238.1841	17175	0
1_MACS_peak_14462_lociStitched	chr21	37632453	37632990	1	538	238.1058	17176	0
1_MACS_peak_12907_lociStitched	chr2	111974850	111975330	1	481	238.032	17177	0
1_MACS_peak_22217_lociStitched	chr8	119535606	119536121	1	516	237.93	17178	0
1_MACS_peak_18188_lociStitched	chr5	106016171	106016704	1	534	237.8779	17179	0
1_MACS_peak_15507_lociStitched	chr3	39249571	39250174	1	604	237.6423	17180	0
1_MACS_peak_5734_lociStitched	chr12	132111607	132112096	1	490	237.4584	17181	0
1_MACS_peak_23953_lociStitched	chrX	64840092	64840570	1	479	237.2314	17182	0
1_MACS_peak_19580_lociStitched	chr6	45516524	45517010	1	487	237.2166	17183	0
1_MACS_peak_11971_lociStitched	chr19	56331542	56332062	1	521	237.172	17184	0
1_MACS_peak_22082_lociStitched	chr8	98881328	98881893	1	566	237.1305	17185	0
1_MACS_peak_6599_lociStitched	chr14	73432377	73432837	1	461	237.038	17186	0
1_MACS_peak_11701_lociStitched	chr19	46431050	46431553	1	504	236.8627	17187	0
1_MACS_peak_130_lociStitched	chr1	6532248	6532784	1	537	236.5368	17188	0
1_MACS_peak_20407_lociStitched	chr7	8393788	8394292	1	505	236.4768	17189	0
1_MACS_peak_18476_lociStitched	chr5	141811884	141812393	1	510	236.4305	17190	0
1_MACS_peak_2799_lociStitched	chr10	64413208	64413687	1	480	236.3865	17191	0
1_MACS_peak_7022_lociStitched	chr15	22892575	22893044	1	470	236.376	17192	0
1_MACS_peak_824_lociStitched	chr1	45814464	45815067	1	604	236.376	17193	0
1_MACS_peak_6011_lociStitched	chr13	50726408	50726905	1	498	236.3732	17194	0
1_MACS_peak_12664_lociStitched	chr2	76323367	76323865	1	499	236.2512	17195	0
1_MACS_peak_3174_lociStitched	chr10	105518593	105519094	1	502	236.1714	17196	0
1_MACS_peak_20844_lociStitched	chr7	72656125	72656609	1	485	236.1436	17197	0
1_MACS_peak_10525_lociStitched	chr18	56428152	56428715	1	564	236.1222	17198	0
1_MACS_peak_4620_lociStitched	chr12	2113182	2113661	1	480	236.0033	17199	0
1_MACS_peak_23073_lociStitched	chr9	116310707	116311233	1	527	235.8058	17200	0
1_MACS_peak_6732_lociStitched	chr14	91224839	91225275	1	437	235.7016	17201	0
1_MACS_peak_8859_lociStitched	chr17	1316130	1316718	1	589	235.6704	17202	0
1_MACS_peak_21911_lociStitched	chr8	62548528	62549008	1	481	235.584	17203	0
1_MACS_peak_6274_lociStitched	chr14	24163513	24164012	1	500	235.4781	17204	0
1_MACS_peak_4305_lociStitched	chr11	90508188	90508750	1	563	235.3656	17205	0
1_MACS_peak_7445_lociStitched	chr15	68238955	68239490	1	536	235.1325	17206	0
1_MACS_peak_16001_lociStitched	chr3	110790577	110791118	1	542	235.1186	17207	0
1_MACS_peak_3873_lociStitched	chr11	61666683	61667170	1	488	234.6366	17208	0
1_MACS_peak_9423_lociStitched	chr17	39653167	39653624	1	458	234.6238	17209	0
1_MACS_peak_4120_lociStitched	chr11	67555253	67555770	1	518	234.6146	17210	0
1_MACS_peak_21584_lociStitched	chr8	11155198	11155784	1	587	234.3414	17211	0
1_MACS_peak_12657_lociStitched	chr2	75076491	75077020	1	530	234.2941	17212	0
1_MACS_peak_7228_lociStitched	chr15	45670359	45670904	1	546	234.241	17213	0
1_MACS_peak_20244_lociStitched	chr6	163601872	163602358	1	487	233.8632	17214	0
1_MACS_peak_22389_lociStitched	chr8	144480729	144481263	1	535	233.8386	17215	0
1_MACS_peak_11808_lociStitched	chr19	50037043	50037537	1	495	233.8102	17216	0
1_MACS_peak_21795_lociStitched	chr8	37749480	37749954	1	475	233.6346	17217	0
1_MACS_peak_20024_lociStitched	chr6	134758389	134758855	1	467	233.6058	17218	0
1_MACS_peak_23934_lociStitched	chrX	56133814	56134355	1	542	233.6038	17219	0
1_MACS_peak_6913_lociStitched	chr14	105347956	105348497	1	542	233.4415	17220	0
1_MACS_peak_12886_lociStitched	chr2	109967691	109968239	1	549	233.3932	17221	0
1_MACS_peak_8841_lociStitched	chr17	226679	227208	1	530	233.3419	17222	0
1_MACS_peak_20953_lociStitched	chr7	85969517	85970042	1	526	233.1525	17223	0
1_MACS_peak_22811_lociStitched	chr9	85372262	85372780	1	519	233.1	17224	0
1_MACS_peak_17434_lociStitched	chr4	156895068	156895607	1	540	233.0097	17225	0
1_MACS_peak_4285_lociStitched	chr11	84787466	84787979	1	514	232.9533	17226	0
1_MACS_peak_12272_lociStitched	chr2	33311169	33311771	1	603	232.7332	17227	0
1_MACS_peak_7656_lociStitched	chr15	85383916	85384459	1	544	232.4583	17228	0
1_MACS_peak_3317_lociStitched	chr10	125757188	125757701	1	514	232.3377	17229	0
1_MACS_peak_16046_lociStitched	chr3	119349555	119350063	1	509	232.0544	17230	0
1_MACS_peak_14300_lociStitched	chr20	62426117	62426645	1	529	231.9504	17231	0
1_MACS_peak_5548_lociStitched	chr12	113822967	113823465	1	499	231.9186	17232	0
1_MACS_peak_8807_lociStitched	chr16	89258474	89258997	1	524	231.7413	17233	0
1_MACS_peak_15170_lociStitched	chr22	46344193	46344684	1	492	231.7029	17234	0
1_MACS_peak_15806_lociStitched	chr3	58071099	58071720	1	622	231.5088	17235	0
1_MACS_peak_9622_lociStitched	chr17	46805614	46806189	1	576	231.4375	17236	0
1_MACS_peak_16666_lociStitched	chr4	299861	300383	1	523	231.4026	17237	0
1_MACS_peak_1098_lociStitched	chr1	93480039	93480528	1	490	231.3948	17238	0
1_MACS_peak_19026_lociStitched	chr6	16652279	16652760	1	482	231.3129	17239	0
1_MACS_peak_12831_lociStitched	chr2	99131397	99132034	1	638	231.2947	17240	0
1_MACS_peak_3663_lociStitched	chr11	23134757	23135267	1	511	231.285	17241	0
1_MACS_peak_3491_lociStitched	chr11	3163734	3164310	1	577	231.1488	17242	0
1_MACS_peak_17652_lociStitched	chr5	5523497	5524047	1	551	231.11	17243	0
1_MACS_peak_15849_lociStitched	chr3	67080813	67081324	1	512	231.0231	17244	0
1_MACS_peak_12902_lociStitched	chr2	111858042	111858564	1	523	230.9328	17245	0
1_MACS_peak_3710_lociStitched	chr11	35034948	35035429	1	482	230.9281	17246	0
1_MACS_peak_11590_lociStitched	chr19	42937516	42937984	1	469	230.9112	17247	0
1_MACS_peak_22670_lociStitched	chr9	35842507	35842968	1	462	230.4078	17248	0
1_MACS_peak_23002_lociStitched	chr9	108320310	108320805	1	496	230.373	17249	0
1_MACS_peak_17856_lociStitched	chr5	53317880	53318451	1	572	230.3414	17250	0
1_MACS_peak_20286_lociStitched	chr7	303055	303660	1	606	230.3235	17251	0
1_MACS_peak_2952_lociStitched	chr10	80897001	80897623	1	623	230.2644	17252	0
1_MACS_peak_1153_lociStitched	chr1	108825243	108825763	1	521	230.204	17253	0
1_MACS_peak_6150_lociStitched	chr13	111379977	111380488	1	512	230.1033	17254	0
1_MACS_peak_23887_lociStitched	chrX	49197575	49198066	1	492	229.8862	17255	0
1_MACS_peak_20511_lociStitched	chr7	29460755	29461224	1	470	229.81	17256	0
1_MACS_peak_15018_lociStitched	chr22	39363950	39364471	1	522	229.7089	17257	0
1_MACS_peak_20267_lociStitched	chr6	168191990	168192460	1	471	229.689	17258	0
1_MACS_peak_15036_lociStitched	chr22	39566991	39567603	1	613	229.6836	17259	0
1_MACS_peak_22835_lociStitched	chr9	90112834	90113326	1	493	229.5672	17260	0
1_MACS_peak_8115_lociStitched	chr16	15165548	15166030	1	483	229.5284	17261	0
1_MACS_peak_23687_lociStitched	chrX	20565624	20566151	1	528	229.5085	17262	0
1_MACS_peak_1816_lociStitched	chr1	179103411	179103880	1	470	229.4817	17263	0
1_MACS_peak_6704_lociStitched	chr14	84105621	84106185	1	565	229.4352	17264	0
1_MACS_peak_13004_lociStitched	chr2	128397688	128398207	1	520	229.3461	17265	0
1_MACS_peak_18803_lociStitched	chr5	180301015	180301505	1	491	229.124	17266	0
1_MACS_peak_5934_lociStitched	chr13	43922645	43923105	1	461	229.08	17267	0
1_MACS_peak_22866_lociStitched	chr9	93936667	93937169	1	503	229.0124	17268	0
1_MACS_peak_6577_lociStitched	chr14	70485296	70485781	1	486	228.92	17269	0
1_MACS_peak_89_lociStitched	chr1	2246217	2246675	1	459	228.8626	17270	0
1_MACS_peak_16289_lociStitched	chr3	145734331	145734849	1	519	228.8524	17271	0
1_MACS_peak_5247_lociStitched	chr12	68093007	68093510	1	504	228.7141	17272	0
1_MACS_peak_11603_lociStitched	chr19	44143601	44143982	1	382	228.6762	17273	0
1_MACS_peak_18708_lociStitched	chr5	173209191	173209677	1	487	228.663	17274	0
1_MACS_peak_5980_lociStitched	chr13	47370806	47371335	1	530	228.6338	17275	0
1_MACS_peak_12933_lociStitched	chr2	112730510	112731007	1	498	228.3715	17276	0
1_MACS_peak_3739_lociStitched	chr11	45149500	45150017	1	518	228.3589	17277	0
1_MACS_peak_7688_lociStitched	chr15	90005436	90005902	1	467	228.0604	17278	0
1_MACS_peak_10268_lociStitched	chr18	12200279	12200709	1	431	227.857	17279	0
1_MACS_peak_2589_lociStitched	chr10	21483581	21484047	1	467	227.5944	17280	0
1_MACS_peak_12466_lociStitched	chr2	60711292	60711792	1	501	227.3	17281	0
1_MACS_peak_12606_lociStitched	chr2	70843559	70844041	1	483	227.263	17282	0
1_MACS_peak_21019_lociStitched	chr7	94953870	94954376	1	507	227.194	17283	0
1_MACS_peak_24238_lociStitched	chrX	150042317	150042831	1	515	226.9824	17284	0
1_MACS_peak_21293_lociStitched	chr7	126308282	126308799	1	518	226.8596	17285	0
1_MACS_peak_17789_lociStitched	chr5	35494396	35494951	1	556	226.8285	17286	0
1_MACS_peak_21536_lociStitched	chr7	158842017	158842486	1	470	226.8084	17287	0
1_MACS_peak_15971_lociStitched	chr3	104436112	104436625	1	514	226.6947	17288	0
1_MACS_peak_5298_lociStitched	chr12	80477852	80478348	1	497	226.672	17289	0
1_MACS_peak_9294_lociStitched	chr17	32761364	32761921	1	558	226.6433	17290	0
1_MACS_peak_5943_lociStitched	chr13	44997032	44997597	1	566	226.565	17291	0
1_MACS_peak_7018_lociStitched	chr15	22490776	22491308	1	533	226.4724	17292	0
1_MACS_peak_21416_lociStitched	chr7	142440899	142441344	1	446	226.4605	17293	0
1_MACS_peak_669_lociStitched	chr1	36952283	36952801	1	519	226.3142	17294	0
1_MACS_peak_17488_lociStitched	chr4	178936232	178936757	1	526	226.17	17295	0
1_MACS_peak_12992_lociStitched	chr2	122593518	122594022	1	505	226.1448	17296	0
1_MACS_peak_10638_lociStitched	chr19	639811	640332	1	522	226.114	17297	0
1_MACS_peak_7999_lociStitched	chr16	5404846	5405446	1	601	225.84	17298	0
1_MACS_peak_2629_lociStitched	chr10	25162169	25162748	1	580	225.81	17299	0
1_MACS_peak_21978_lociStitched	chr8	76190489	76190968	1	480	225.8006	17300	0
1_MACS_peak_2541_lociStitched	chr10	12752938	12753420	1	483	225.7688	17301	0
1_MACS_peak_11232_lociStitched	chr19	18168933	18169425	1	493	225.582	17302	0
1_MACS_peak_22481_lociStitched	chr9	272944	273447	1	504	225.4446	17303	0
1_MACS_peak_16564_lociStitched	chr3	189348631	189349109	1	479	225.377	17304	0
1_MACS_peak_17859_lociStitched	chr5	53765381	53765881	1	501	225.35	17305	0
1_MACS_peak_16915_lociStitched	chr4	38817671	38818212	1	542	225.3265	17306	0
1_MACS_peak_14675_lociStitched	chr22	19131755	19132260	1	506	225.2805	17307	0
1_MACS_peak_3168_lociStitched	chr10	105253774	105254295	1	522	225.2283	17308	0
1_MACS_peak_16378_lociStitched	chr3	162317277	162317793	1	517	224.976	17309	0
1_MACS_peak_9766_lociStitched	chr17	58654599	58655151	1	553	224.7744	17310	0
1_MACS_peak_10996_lociStitched	chr19	10959022	10959495	1	474	224.7696	17311	0
1_MACS_peak_16292_lociStitched	chr3	146457136	146457650	1	515	224.7208	17312	0
1_MACS_peak_5695_lociStitched	chr12	125239609	125240168	1	560	224.718	17313	0
1_MACS_peak_12182_lociStitched	chr2	25153563	25154119	1	557	224.5684	17314	0
1_MACS_peak_12261_lociStitched	chr2	31620139	31620651	1	513	224.512	17315	0
1_MACS_peak_15310_lociStitched	chr3	7232087	7232642	1	556	224.4975	17316	0
1_MACS_peak_12462_lociStitched	chr2	57367812	57368278	1	467	224.4722	17317	0
1_MACS_peak_7020_lociStitched	chr15	22798524	22798993	1	470	224.4165	17318	0
1_MACS_peak_22541_lociStitched	chr9	14322157	14322639	1	483	224.3228	17319	0
1_MACS_peak_11209_lociStitched	chr19	17480966	17481463	1	498	224.2464	17320	0
1_MACS_peak_13720_lociStitched	chr20	118135	118594	1	460	224.2215	17321	0
1_MACS_peak_23721_lociStitched	chrX	37338118	37338597	1	480	224.2199	17322	0
1_MACS_peak_4823_lociStitched	chr12	22576943	22577510	1	568	224.0784	17323	0
1_MACS_peak_8836_lociStitched	chr16	90143887	90144338	1	452	224.0568	17324	0
1_MACS_peak_13801_lociStitched	chr20	4408629	4409096	1	468	224.0199	17325	0
1_MACS_peak_15412_lociStitched	chr3	16592421	16592848	1	428	223.7907	17326	0
1_MACS_peak_20423_lociStitched	chr7	17729668	17730196	1	529	223.6608	17327	0
1_MACS_peak_9854_lociStitched	chr17	66394920	66395390	1	471	223.485	17328	0
1_MACS_peak_22025_lociStitched	chr8	86375683	86376152	1	470	223.3847	17329	0
1_MACS_peak_553_lociStitched	chr1	29157486	29157982	1	497	223.2496	17330	0
1_MACS_peak_16893_lociStitched	chr4	38092727	38093209	1	483	223.2142	17331	0
1_MACS_peak_7498_lociStitched	chr15	72754207	72754739	1	533	223.1208	17332	0
1_MACS_peak_5612_lociStitched	chr12	121271903	121272455	1	553	223.1184	17333	0
1_MACS_peak_18678_lociStitched	chr5	170794436	170795092	1	657	223.04	17334	0
1_MACS_peak_24024_lociStitched	chrX	78253451	78253929	1	479	223.0348	17335	0
1_MACS_peak_14652_lociStitched	chr22	17718213	17718715	1	503	222.9884	17336	0
1_MACS_peak_21656_lociStitched	chr8	22091420	22091915	1	496	222.849	17337	0
1_MACS_peak_5301_lociStitched	chr12	82708226	82708723	1	498	222.8051	17338	0
1_MACS_peak_12620_lociStitched	chr2	73114422	73114921	1	500	222.8035	17339	0
1_MACS_peak_15350_lociStitched	chr3	11432818	11433291	1	474	222.783	17340	0
1_MACS_peak_3808_lociStitched	chr11	55453104	55453620	1	517	222.6024	17341	0
1_MACS_peak_9146_lociStitched	chr17	19084629	19085120	1	492	222.4721	17342	0
1_MACS_peak_23690_lociStitched	chrX	21944626	21945169	1	544	222.4671	17343	0
1_MACS_peak_5737_lociStitched	chr12	132312945	132313459	1	515	222.4592	17344	0
1_MACS_peak_22535_lociStitched	chr9	12333872	12334420	1	549	222.4332	17345	0
1_MACS_peak_19186_lociStitched	chr6	27598796	27599283	1	488	222.1207	17346	0
1_MACS_peak_20004_lociStitched	chr6	132607180	132607655	1	476	222.0625	17347	0
1_MACS_peak_16573_lociStitched	chr3	192569361	192569828	1	468	221.9651	17348	0
1_MACS_peak_20126_lociStitched	chr6	145372972	145373450	1	479	221.9354	17349	0
1_MACS_peak_12571_lociStitched	chr2	68953766	68954216	1	451	221.895	17350	0
1_MACS_peak_16168_lociStitched	chr3	129205285	129205783	1	499	221.7594	17351	0
1_MACS_peak_8958_lociStitched	chr17	5973643	5974151	1	509	221.5388	17352	0
1_MACS_peak_6370_lociStitched	chr14	41423921	41424388	1	468	221.4981	17353	0
1_MACS_peak_868_lociStitched	chr1	51434919	51435526	1	608	221.3122	17354	0
1_MACS_peak_17029_lociStitched	chr4	74680579	74681013	1	435	221.2532	17355	0
1_MACS_peak_5052_lociStitched	chr12	52684331	52684848	1	518	221.2243	17356	0
1_MACS_peak_17726_lociStitched	chr5	25190274	25190815	1	542	221.2149	17357	0
1_MACS_peak_3754_lociStitched	chr11	46316935	46317484	1	550	221.1372	17358	0
1_MACS_peak_14503_lociStitched	chr21	41048019	41048529	1	511	221.034	17359	0
1_MACS_peak_2538_lociStitched	chr10	12431142	12431645	1	504	221.0182	17360	0
1_MACS_peak_2674_lociStitched	chr10	35041913	35042394	1	482	220.779	17361	0
1_MACS_peak_10849_lociStitched	chr19	5850923	5851429	1	507	220.7678	17362	0
1_MACS_peak_6305_lociStitched	chr14	28142133	28142675	1	543	220.7566	17363	0
1_MACS_peak_16800_lociStitched	chr4	8192873	8193357	1	485	220.704	17364	0
1_MACS_peak_9720_lociStitched	chr17	56026345	56026861	1	517	220.6932	17365	0
1_MACS_peak_17_lociStitched	chr1	974217	974747	1	531	220.639	17366	0
1_MACS_peak_3640_lociStitched	chr11	18600659	18601177	1	519	220.5126	17367	0
1_MACS_peak_6470_lociStitched	chr14	60864394	60864717	1	324	220.4152	17368	0
1_MACS_peak_19173_lociStitched	chr6	27156358	27156867	1	510	220.2952	17369	0
1_MACS_peak_16866_lociStitched	chr4	22340504	22340949	1	446	220.275	17370	0
1_MACS_peak_10278_lociStitched	chr18	12607015	12607548	1	534	220.2356	17371	0
1_MACS_peak_17955_lociStitched	chr5	65518446	65518948	1	503	220.2274	17372	0
1_MACS_peak_13066_lociStitched	chr2	137151951	137152398	1	448	219.9687	17373	0
1_MACS_peak_12732_lociStitched	chr2	87157633	87158123	1	491	219.716	17374	0
1_MACS_peak_5933_lociStitched	chr13	43882058	43882507	1	450	219.6957	17375	0
1_MACS_peak_12127_lociStitched	chr2	13806698	13807192	1	495	219.3854	17376	0
1_MACS_peak_20082_lociStitched	chr6	139601044	139601545	1	502	219.3378	17377	0
1_MACS_peak_16882_lociStitched	chr4	26585556	26586045	1	490	219.3165	17378	0
1_MACS_peak_13774_lociStitched	chr20	3545945	3546430	1	486	219.2685	17379	0
1_MACS_peak_16008_lociStitched	chr3	111578963	111579452	1	490	219.1209	17380	0
1_MACS_peak_17201_lociStitched	chr4	102711838	102712306	1	469	218.9772	17381	0
1_MACS_peak_10537_lociStitched	chr18	57636616	57637018	1	403	218.688	17382	0
1_MACS_peak_10226_lociStitched	chr18	5908857	5909407	1	551	218.68	17383	0
1_MACS_peak_18187_lociStitched	chr5	105766668	105767184	1	517	218.5776	17384	0
1_MACS_peak_21988_lociStitched	chr8	80650026	80650521	1	496	218.5425	17385	0
1_MACS_peak_13819_lociStitched	chr20	8374959	8375437	1	479	218.5416	17386	0
1_MACS_peak_20927_lociStitched	chr7	76108395	76108879	1	485	218.526	17387	0
1_MACS_peak_7434_lociStitched	chr15	67429823	67430316	1	494	218.2511	17388	0
1_MACS_peak_8388_lociStitched	chr16	48569821	48570360	1	540	218.0255	17389	0
