#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch
3_MACS_peak_21993_lociStitched	chr8	81010873	81017476	3	6443	5928.8337	917	1
2_MACS_peak_14987_lociStitched	chr22	38571786	38578484	2	6440	11821.3002	918	1
3_MACS_peak_11826_lociStitched	chr19	50392919	50402817	3	6428	12595.205	919	1
5_MACS_peak_7607_lociStitched	chr15	81585339	81594891	5	6422	6567	920	1
3_MACS_peak_22553_lociStitched	chr9	16622143	16628973	3	6421	3682.053	921	1
4_MACS_peak_23769_lociStitched	chrX	41301169	41309549	4	6419	6032.762	922	1
1_MACS_peak_8769_lociStitched	chr16	87839073	87845489	1	6417	14565.6032	923	1
4_MACS_peak_14625_lociStitched	chr21	47703699	47712033	4	6416	10056.6378	924	1
3_MACS_peak_22454_lociStitched	chr8	145741957	145754923	3	6415	21334.2564	925	1
2_MACS_peak_21873_lociStitched	chr8	54926269	54935258	2	6413	8976.4154	926	1
3_MACS_peak_3868_lociStitched	chr11	61594338	61603077	3	6404	13777.0335	927	1
3_MACS_peak_7702_lociStitched	chr15	90638681	90646385	3	6401	9959.7312	928	1
3_MACS_peak_14875_lociStitched	chr22	32802548	32813942	3	6401	8900.9928	929	1
2_MACS_peak_14591_lociStitched	chr21	45659045	45667803	2	6400	27492.2378	930	1
2_MACS_peak_8442_lociStitched	chr16	56944092	56952714	2	6389	14421.1572	931	1
2_MACS_peak_11802_lociStitched	chr19	49953814	49962767	2	6389	13394.5833	932	1
1_MACS_peak_13111_lociStitched	chr2	158295381	158301762	1	6382	9156.0969	933	1
1_MACS_peak_11766_lociStitched	chr19	49135740	49142120	1	6381	17727.468	934	1
2_MACS_peak_16694_lociStitched	chr4	1207507	1213890	2	6381	8467.0495	935	1
2_MACS_peak_8526_lociStitched	chr16	67274777	67283244	2	6381	15472.5958	936	1
2_MACS_peak_459_lociStitched	chr1	25869607	25877613	2	6376	15618.1048	937	1
3_MACS_peak_5543_lociStitched	chr12	113658380	113668894	3	6375	12759.7904	938	1
3_MACS_peak_9942_lociStitched	chr17	73850279	73862167	3	6375	13510.712	939	1
1_MACS_peak_18703_lociStitched	chr5	172751077	172757447	1	6371	14737.632	940	1
3_MACS_peak_23211_lociStitched	chr9	130329502	130342449	3	6370	15682.7011	941	1
4_MACS_peak_4493_lociStitched	chr11	119592070	119600507	4	6364	10364.0108	942	1
1_MACS_peak_13828_lociStitched	chr20	10649704	10656066	1	6363	20362.2172	943	1
1_MACS_peak_18973_lociStitched	chr6	12008161	12014521	1	6361	29173.956	944	1
1_MACS_peak_7554_lociStitched	chr15	75742564	75748924	1	6361	16998.372	945	1
2_MACS_peak_9382_lociStitched	chr17	38077056	38086105	2	6361	14346.2846	946	1
3_MACS_peak_2921_lociStitched	chr10	75616297	75626748	3	6361	6879.8933	947	1
3_MACS_peak_19837_lociStitched	chr6	107431200	107440491	3	6356	14973.3756	948	1
2_MACS_peak_2099_lociStitched	chr1	209843581	209850633	2	6355	12537.7508	949	1
2_MACS_peak_12022_lociStitched	chr19	58891194	58899829	2	6348	25302.277	950	1
3_MACS_peak_15004_lociStitched	chr22	39095191	39103750	3	6347	20020.3569	951	1
2_MACS_peak_13050_lociStitched	chr2	135809249	135815805	2	6341	9365.9016	952	1
1_MACS_peak_18158_lociStitched	chr5	96266854	96273192	1	6339	20957.2308	953	1
3_MACS_peak_18393_lociStitched	chr5	138511337	138522002	3	6338	8875.413	954	1
4_MACS_peak_18977_lociStitched	chr6	12109899	12121010	4	6338	8938.7995	955	1
4_MACS_peak_7272_lociStitched	chr15	52771864	52780293	4	6333	5636.4723	956	1
2_MACS_peak_4146_lociStitched	chr11	68605397	68612141	2	6330	19505.6712	957	1
1_MACS_peak_846_lociStitched	chr1	46767287	46773614	1	6328	14455.9296	958	1
5_MACS_peak_19865_lociStitched	chr6	108986654	108998915	5	6325	6715.3497	959	1
4_MACS_peak_10869_lociStitched	chr19	6528646	6538439	4	6320	12190.3264	960	1
1_MACS_peak_14520_lociStitched	chr21	43480754	43487064	1	6311	21714.603	961	1
2_MACS_peak_18875_lociStitched	chr6	4017371	4024277	2	6310	15227.0394	962	1
3_MACS_peak_22400_lociStitched	chr8	144631365	144642976	3	6310	15175.577	963	1
1_MACS_peak_20619_lociStitched	chr7	43622470	43628777	1	6308	12749.6005	964	1
1_MACS_peak_17546_lociStitched	chr4	185454514	185460818	1	6305	9067.0432	965	1
1_MACS_peak_4840_lociStitched	chr12	26274570	26280873	1	6304	14617.9176	966	1
2_MACS_peak_22925_lociStitched	chr9	98267691	98274031	2	6302	16728.724	967	1
3_MACS_peak_1194_lociStitched	chr1	111173394	111180871	3	6302	6371.8994	968	1
5_MACS_peak_4642_lociStitched	chr12	4251402	4263393	5	6302	6471.5427	969	1
3_MACS_peak_14776_lociStitched	chr22	24997219	25004846	3	6299	10437.5495	970	1
2_MACS_peak_7788_lociStitched	chr15	101737173	101743611	2	6294	12076.4004	971	1
2_MACS_peak_23473_lociStitched	chr9	140115546	140122320	2	6291	22489.0026	972	1
1_MACS_peak_1748_lociStitched	chr1	167595824	167602105	1	6282	35726.9561	973	1
2_MACS_peak_18142_lociStitched	chr5	94414670	94424403	2	6280	10292.6475	974	1
6_MACS_peak_23543_lociStitched	chrX	7000379	7012131	6	6277	6572.8936	975	1
2_MACS_peak_6594_lociStitched	chr14	72941459	72948393	2	6274	9261.0504	976	1
2_MACS_peak_17521_lociStitched	chr4	185185347	185191894	2	6271	7826.2838	977	1
2_MACS_peak_11652_lociStitched	chr19	45577402	45584006	2	6271	18618.6572	978	1
4_MACS_peak_23148_lociStitched	chr9	126439997	126450763	4	6270	7944.2314	979	1
1_MACS_peak_16369_lociStitched	chr3	160116204	160122471	1	6268	25282.3314	980	1
1_MACS_peak_15193_lociStitched	chr22	46879281	46885545	1	6265	9228.7512	981	1
2_MACS_peak_20490_lociStitched	chr7	26238026	26244360	2	6256	23449.7348	982	1
3_MACS_peak_1666_lociStitched	chr1	160676835	160683185	3	6256	6615.43	983	1
3_MACS_peak_12612_lociStitched	chr2	71291270	71300748	3	6256	13027.511	984	1
2_MACS_peak_11085_lociStitched	chr19	13257739	13266151	2	6255	18376.8552	985	1
2_MACS_peak_7473_lociStitched	chr15	70387632	70393960	2	6252	17183.684	986	1
4_MACS_peak_14572_lociStitched	chr21	45195063	45203835	4	6250	11843.9544	987	1
1_MACS_peak_13205_lociStitched	chr2	175457434	175463679	1	6246	12248.943	988	1
1_MACS_peak_14916_lociStitched	chr22	36778824	36785061	1	6238	22803.7194	989	1
1_MACS_peak_4033_lociStitched	chr11	65623909	65630139	1	6231	27268.087	990	1
2_MACS_peak_8544_lociStitched	chr16	67875378	67882189	2	6227	26852.3675	991	1
4_MACS_peak_14052_lociStitched	chr20	39630949	39642564	4	6227	8080.5555	992	1
3_MACS_peak_252_lociStitched	chr1	12889739	12898661	3	6226	7720.2066	993	1
2_MACS_peak_17775_lociStitched	chr5	32581585	32588077	2	6222	11094.828	994	1
2_MACS_peak_19465_lociStitched	chr6	37742312	37748776	2	6221	14477.4208	995	1
2_MACS_peak_11581_lociStitched	chr19	42783204	42789436	2	6218	13819.46	996	1
2_MACS_peak_11697_lociStitched	chr19	46384493	46390934	2	6211	17492.4678	997	1
2_MACS_peak_1432_lociStitched	chr1	150547928	150554221	2	6210	19708.4174	998	1
3_MACS_peak_19316_lociStitched	chr6	31864457	31876136	3	6202	12080.7576	999	1
3_MACS_peak_19054_lociStitched	chr6	20400917	20410781	3	6200	20827.836	1000	1
1_MACS_peak_17918_lociStitched	chr5	58418367	58424565	1	6199	13757.0808	1001	1
3_MACS_peak_8012_lociStitched	chr16	9165704	9173635	3	6193	7641.5185	1002	1
2_MACS_peak_18366_lociStitched	chr5	134208986	134215440	2	6190	11552.66	1003	1
3_MACS_peak_7715_lociStitched	chr15	91200464	91209405	3	6178	9156.4781	1004	1
3_MACS_peak_18896_lociStitched	chr6	6816534	6827947	3	6175	8665.8909	1005	1
2_MACS_peak_15247_lociStitched	chr22	50623759	50630968	2	6174	16043.6295	1006	1
2_MACS_peak_8992_lociStitched	chr17	7209248	7219457	2	6174	18306.7788	1007	1
4_MACS_peak_3584_lociStitched	chr11	12261028	12271335	4	6173	5828.6085	1008	1
1_MACS_peak_14795_lociStitched	chr22	26823681	26829851	1	6171	9955.295	1009	1
2_MACS_peak_15020_lociStitched	chr22	39376928	39383104	2	6168	11821.4816	1010	1
2_MACS_peak_22101_lociStitched	chr8	101318080	101327398	2	6165	18500.889	1011	1
4_MACS_peak_20871_lociStitched	chr7	73623469	73636217	4	6158	8325.7188	1012	1
4_MACS_peak_7849_lociStitched	chr16	1346652	1361380	4	6153	17744.2944	1013	1
4_MACS_peak_13240_lociStitched	chr2	179907051	179915429	4	6150	8388.8914	1014	1
1_MACS_peak_23281_lociStitched	chr9	132340756	132346900	1	6145	20667.1872	1015	1
2_MACS_peak_15739_lociStitched	chr3	52270313	52280366	2	6145	18522.6525	1016	1
2_MACS_peak_1546_lociStitched	chr1	155050803	155059598	2	6143	12509.1285	1017	1
2_MACS_peak_4358_lociStitched	chr11	107727858	107736415	2	6142	11999.4811	1018	1
2_MACS_peak_19007_lociStitched	chr6	14797282	14805647	2	6137	10559.976	1019	1
4_MACS_peak_5354_lociStitched	chr12	95031798	95044521	4	6137	8121.0909	1020	1
4_MACS_peak_16421_lociStitched	chr3	171812303	171826073	4	6136	6886.377	1021	1
3_MACS_peak_23273_lociStitched	chr9	132168216	132177300	3	6126	19240.8204	1022	1
2_MACS_peak_23418_lociStitched	chr9	139095616	139101846	2	6123	14125.902	1023	1
2_MACS_peak_1986_lociStitched	chr1	203255073	203261203	2	6122	15931.257	1024	1
3_MACS_peak_6162_lociStitched	chr13	113858651	113864922	3	6108	14845.3383	1025	1
2_MACS_peak_736_lociStitched	chr1	41127261	41134754	2	6107	16487.5972	1026	1
2_MACS_peak_8121_lociStitched	chr16	15735209	15745376	2	6105	14557.1106	1027	1
2_MACS_peak_9945_lociStitched	chr17	73868421	73875696	2	6104	31195.2	1028	1
3_MACS_peak_15063_lociStitched	chr22	40437166	40448280	3	6103	12563.2656	1029	1
3_MACS_peak_16163_lociStitched	chr3	129023753	129036172	3	6103	12623.9135	1030	1
2_MACS_peak_10172_lociStitched	chr17	80451189	80457635	2	6100	8171.5942	1031	1
1_MACS_peak_18634_lociStitched	chr5	158632054	158638152	1	6099	15389.5226	1032	1
3_MACS_peak_10028_lociStitched	chr17	76348592	76357446	3	6099	14121.2446	1033	1
2_MACS_peak_5587_lociStitched	chr12	120553417	120560460	2	6098	15127.6597	1034	1
2_MACS_peak_5452_lociStitched	chr12	109006671	109012805	2	6097	9843.2298	1035	1
1_MACS_peak_4329_lociStitched	chr11	96070440	96076535	1	6096	9783.694	1036	1
1_MACS_peak_2019_lociStitched	chr1	205252584	205258667	1	6084	22067.9074	1037	1
2_MACS_peak_2836_lociStitched	chr10	70959796	70966154	2	6082	6686.0728	1038	1
3_MACS_peak_9948_lociStitched	chr17	73899958	73908651	3	6082	14253.9121	1039	1
1_MACS_peak_1655_lociStitched	chr1	159890194	159896273	1	6080	19974.3782	1040	1
2_MACS_peak_8000_lociStitched	chr16	8159013	8165561	2	6080	7678.8396	1041	1
2_MACS_peak_16069_lociStitched	chr3	121792620	121798714	2	6075	10005.1292	1042	1
2_MACS_peak_21045_lociStitched	chr7	98971628	98979902	2	6071	18138.2628	1043	1
2_MACS_peak_2023_lociStitched	chr1	205403504	205412430	2	6069	15163.4888	1044	1
2_MACS_peak_1324_lociStitched	chr1	143992167	144002073	2	6068	8998.6104	1045	1
1_MACS_peak_841_lociStitched	chr1	46596009	46602073	1	6065	13453.5904	1046	1
2_MACS_peak_9675_lociStitched	chr17	48942038	48950924	2	6064	23065.3902	1047	1
3_MACS_peak_992_lociStitched	chr1	68173833	68180502	3	6057	4974.4071	1048	1
2_MACS_peak_2248_lociStitched	chr1	226308755	226316734	2	6054	27217.1669	1049	1
3_MACS_peak_15431_lociStitched	chr3	20080803	20091439	3	6053	14409.6528	1050	1
2_MACS_peak_8538_lociStitched	chr16	67692572	67702389	2	6049	15083.8205	1051	1
1_MACS_peak_8389_lociStitched	chr16	48641923	48647967	1	6045	18090.2964	1052	1
4_MACS_peak_8104_lociStitched	chr16	14590870	14598075	4	6039	5740.2235	1053	1
2_MACS_peak_6183_lociStitched	chr13	114609393	114616156	2	6036	10520.5228	1054	1
2_MACS_peak_11159_lociStitched	chr19	16180618	16191133	2	6035	12271.005	1055	1
3_MACS_peak_746_lociStitched	chr1	41826810	41838997	3	6033	7708.2775	1056	1
3_MACS_peak_19549_lociStitched	chr6	43890068	43896294	3	6032	7967.4122	1057	1
1_MACS_peak_12708_lociStitched	chr2	86261226	86267251	1	6026	15707.7775	1058	1
1_MACS_peak_17531_lociStitched	chr4	185301416	185307439	1	6024	12878.9809	1059	1
2_MACS_peak_17624_lociStitched	chr5	1110811	1120075	2	6020	13289.208	1060	1
6_MACS_peak_14641_lociStitched	chr22	17089644	17099543	6	6020	5221.7225	1061	1
4_MACS_peak_1049_lociStitched	chr1	85154721	85166320	4	6020	8390.7166	1062	1
2_MACS_peak_19817_lociStitched	chr6	106439837	106445866	2	6019	8002.2917	1063	1
1_MACS_peak_24260_lociStitched	chrX	152988034	152994049	1	6016	15937.9455	1064	1
3_MACS_peak_23297_lociStitched	chr9	132800874	132808317	3	6014	12850.3395	1065	1
2_MACS_peak_4519_lociStitched	chr11	122932020	122941396	2	6007	10318.288	1066	1
3_MACS_peak_21207_lociStitched	chr7	106202466	106212146	3	6002	8065.376	1067	1
1_MACS_peak_15011_lociStitched	chr22	39264693	39270684	1	5992	15540.0549	1068	1
3_MACS_peak_12292_lociStitched	chr2	37545337	37553407	3	5991	16048.809	1069	1
5_MACS_peak_14661_lociStitched	chr22	18255760	18265143	5	5991	5678.5916	1070	1
4_MACS_peak_21758_lociStitched	chr8	29654333	29663842	4	5990	6950.1281	1071	1
3_MACS_peak_11161_lociStitched	chr19	16221720	16231544	3	5987	11371.28	1072	1
5_MACS_peak_23980_lociStitched	chrX	70837228	70849878	5	5983	7841.735	1073	1
1_MACS_peak_13335_lociStitched	chr2	198361459	198367437	1	5979	13373.3838	1074	1
2_MACS_peak_7878_lociStitched	chr16	2054142	2061129	2	5978	18410.745	1075	1
3_MACS_peak_4734_lociStitched	chr12	10017367	10023494	3	5977	5304.1439	1076	1
2_MACS_peak_10880_lociStitched	chr19	6735463	6741483	2	5976	18031.104	1077	1
2_MACS_peak_75_lociStitched	chr1	1820721	1829561	2	5971	21202.74	1078	1
1_MACS_peak_22996_lociStitched	chr9	108004614	108010583	1	5970	11113.6811	1079	1
1_MACS_peak_11709_lociStitched	chr19	47216627	47222579	1	5953	22352.1408	1080	1
2_MACS_peak_16726_lociStitched	chr4	2412709	2421050	2	5952	15504.2508	1081	1
2_MACS_peak_11071_lociStitched	chr19	13043417	13051104	2	5947	13010.2475	1082	1
3_MACS_peak_15396_lociStitched	chr3	15419397	15429627	3	5944	6670.983	1083	1
1_MACS_peak_1745_lociStitched	chr1	167531365	167537307	1	5943	23222.5244	1084	1
3_MACS_peak_3919_lociStitched	chr11	62618704	62630981	3	5939	15852.0624	1085	1
2_MACS_peak_20436_lociStitched	chr7	20367389	20373321	2	5931	18891.6404	1086	1
2_MACS_peak_6151_lociStitched	chr13	111564873	111574111	2	5928	12127.6464	1087	1
1_MACS_peak_2002_lociStitched	chr1	204376013	204381935	1	5923	13138.5492	1088	1
2_MACS_peak_19691_lociStitched	chr6	74288757	74297858	2	5923	15646.4392	1089	1
1_MACS_peak_9375_lociStitched	chr17	37909195	37915114	1	5920	29612.1651	1090	1
3_MACS_peak_4_lociStitched	chr1	839485	848824	3	5919	5872.3632	1091	1
1_MACS_peak_2235_lociStitched	chr1	226066523	226072440	1	5918	27283.8787	1092	1
1_MACS_peak_1738_lociStitched	chr1	167187868	167193784	1	5917	23967.4908	1093	1
3_MACS_peak_23855_lociStitched	chrX	48748772	48758755	3	5913	10786.6315	1094	1
2_MACS_peak_18825_lociStitched	chr6	252272	261538	2	5909	7229.3332	1095	1
1_MACS_peak_4841_lociStitched	chr12	26306511	26312418	1	5908	6473.4813	1096	1
1_MACS_peak_588_lociStitched	chr1	32400293	32406194	1	5902	16430.7444	1097	1
1_MACS_peak_17828_lociStitched	chr5	42989991	42995889	1	5899	32385.918	1098	1
2_MACS_peak_2719_lociStitched	chr10	43899908	43906014	2	5899	13011.2754	1099	1
2_MACS_peak_21214_lociStitched	chr7	106504999	106513381	2	5899	6964.6038	1100	1
2_MACS_peak_1721_lociStitched	chr1	164685449	164691641	2	5894	7113.9888	1101	1
4_MACS_peak_10331_lociStitched	chr18	21194228	21202420	4	5892	13044.9408	1102	1
1_MACS_peak_21860_lociStitched	chr8	52809575	52815464	1	5890	12328.0326	1103	1
2_MACS_peak_10043_lociStitched	chr17	76741024	76746960	2	5880	7872.3232	1104	1
2_MACS_peak_23386_lociStitched	chr9	137786703	137793423	2	5879	7473.984	1105	1
1_MACS_peak_2650_lociStitched	chr10	29235942	29241818	1	5877	8058.934	1106	1
2_MACS_peak_15235_lociStitched	chr22	50324723	50331615	2	5875	19446.4672	1107	1
2_MACS_peak_20064_lociStitched	chr6	138246758	138256152	2	5874	7096.2276	1108	1
1_MACS_peak_13297_lociStitched	chr2	192539975	192545841	1	5867	11093.1926	1109	1
2_MACS_peak_13562_lociStitched	chr2	225902382	225908579	2	5865	13616.0484	1110	1
1_MACS_peak_3205_lociStitched	chr10	112113872	112119730	1	5859	11230.3718	1111	1
