#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch
1_MACS_peak_10629_lociStitched	chr19	281852	283101	1	1250	677.5825	12426	0
1_MACS_peak_476_lociStitched	chr1	26496026	26497275	1	1250	2341.5003	12427	0
1_MACS_peak_23079_lociStitched	chr9	117079828	117081076	1	1249	576.9504	12428	0
1_MACS_peak_19789_lociStitched	chr6	98863686	98864934	1	1249	1133.184	12429	0
1_MACS_peak_17394_lociStitched	chr4	148213349	148214597	1	1249	940.2432	12430	0
1_MACS_peak_16578_lociStitched	chr3	193548132	193549380	1	1249	725.088	12431	0
1_MACS_peak_12011_lociStitched	chr19	58458344	58459592	1	1249	1767.6672	12432	0
1_MACS_peak_7378_lociStitched	chr15	64994746	64995994	1	1249	2176.0128	12433	0
1_MACS_peak_4221_lociStitched	chr11	74746736	74747984	1	1249	947.4816	12434	0
2_MACS_peak_11441_lociStitched	chr19	37263256	37266896	2	1249	1762.488	12435	0
1_MACS_peak_21167_lociStitched	chr7	102789129	102790376	1	1248	2433.0217	12436	0
1_MACS_peak_20907_lociStitched	chr7	75495858	75497105	1	1248	1410.8558	12437	0
1_MACS_peak_18025_lociStitched	chr5	75599477	75600724	1	1248	855.9408	12438	0
1_MACS_peak_15285_lociStitched	chr3	4515954	4517201	1	1248	843.9696	12439	0
1_MACS_peak_13768_lociStitched	chr20	3139892	3141139	1	1248	2691.026	12440	0
1_MACS_peak_8303_lociStitched	chr16	30428718	30429965	1	1248	806.9337	12441	0
1_MACS_peak_7814_lociStitched	chr16	356814	358061	1	1248	815.9121	12442	0
1_MACS_peak_5637_lociStitched	chr12	122101525	122102772	1	1248	821.3989	12443	0
2_MACS_peak_19727_lociStitched	chr6	86114491	86115822	2	1248	818.6981	12444	0
1_MACS_peak_10319_lociStitched	chr18	20771843	20773089	1	1247	969.7618	12445	0
1_MACS_peak_1757_lociStitched	chr1	169084929	169086175	1	1247	1324.1242	12446	0
1_MACS_peak_949_lociStitched	chr1	62207440	62208686	1	1247	1076.2948	12447	0
2_MACS_peak_14369_lociStitched	chr21	29773601	29774874	2	1247	829.1049	12448	0
2_MACS_peak_19708_lociStitched	chr6	80815722	80817029	2	1247	1385.1586	12449	0
2_MACS_peak_21901_lociStitched	chr8	61692792	61694165	2	1247	710.2529	12450	0
1_MACS_peak_21523_lociStitched	chr7	156792843	156794088	1	1246	715.377	12451	0
1_MACS_peak_19701_lociStitched	chr6	79576720	79577965	1	1246	1013.8035	12452	0
1_MACS_peak_18382_lociStitched	chr5	137548359	137549604	1	1246	1272.7635	12453	0
1_MACS_peak_16086_lociStitched	chr3	123679285	123680530	1	1246	2026.113	12454	0
1_MACS_peak_11217_lociStitched	chr19	17829822	17831067	1	1246	1769.643	12455	0
1_MACS_peak_10891_lociStitched	chr19	7069215	7070460	1	1246	3555.222	12456	0
1_MACS_peak_2139_lociStitched	chr1	212605589	212606834	1	1246	1718.1	12457	0
1_MACS_peak_23440_lociStitched	chr9	139606689	139607933	1	1245	841.3172	12458	0
1_MACS_peak_20821_lociStitched	chr7	70596276	70597520	1	1245	776.256	12459	0
1_MACS_peak_13843_lociStitched	chr20	16710156	16711400	1	1245	1430.4756	12460	0
1_MACS_peak_12140_lociStitched	chr2	19547048	19548292	1	1245	2069.6428	12461	0
1_MACS_peak_10990_lociStitched	chr19	10704379	10705623	1	1245	948.7988	12462	0
1_MACS_peak_8781_lociStitched	chr16	88600240	88601484	1	1245	2309.1128	12463	0
1_MACS_peak_6810_lociStitched	chr14	95953116	95954360	1	1245	621.1292	12464	0
1_MACS_peak_5547_lociStitched	chr12	113795821	113797065	1	1245	1043.3428	12465	0
2_MACS_peak_15975_lociStitched	chr3	106959117	106960493	2	1245	620.7136	12466	0
1_MACS_peak_22728_lociStitched	chr9	46687030	46688273	1	1244	1631.8104	12467	0
1_MACS_peak_20332_lociStitched	chr7	2812125	2813368	1	1244	954.1268	12468	0
1_MACS_peak_19074_lociStitched	chr6	24936505	24937748	1	1244	812.1762	12469	0
1_MACS_peak_17805_lociStitched	chr5	39057280	39058523	1	1244	1050.9565	12470	0
1_MACS_peak_12940_lociStitched	chr2	113011581	113012824	1	1244	2715.3335	12471	0
1_MACS_peak_12674_lociStitched	chr2	85124855	85126098	1	1244	573.2716	12472	0
1_MACS_peak_9171_lociStitched	chr17	20434819	20436062	1	1244	1227.7111	12473	0
1_MACS_peak_7169_lociStitched	chr15	41785215	41786458	1	1244	932.0014	12474	0
1_MACS_peak_5779_lociStitched	chr13	21099530	21100773	1	1244	1308.3818	12475	0
1_MACS_peak_4492_lociStitched	chr11	119564623	119565866	1	1244	891.231	12476	0
1_MACS_peak_23204_lociStitched	chr9	129916281	129917523	1	1243	649.6902	12477	0
1_MACS_peak_21351_lociStitched	chr7	132765830	132767072	1	1243	1585.1646	12478	0
1_MACS_peak_20594_lociStitched	chr7	39605278	39606520	1	1243	1393.6482	12479	0
1_MACS_peak_19001_lociStitched	chr6	14117360	14118602	1	1243	1217.9052	12480	0
1_MACS_peak_18308_lociStitched	chr5	131452201	131453443	1	1243	902.4372	12481	0
1_MACS_peak_16375_lociStitched	chr3	160920837	160922079	1	1243	832.6368	12482	0
1_MACS_peak_11458_lociStitched	chr19	38041643	38042885	1	1243	1635.714	12483	0
1_MACS_peak_10803_lociStitched	chr19	3970420	3971662	1	1243	2003.346	12484	0
1_MACS_peak_9633_lociStitched	chr17	47021577	47022819	1	1243	2172.879	12485	0
1_MACS_peak_4566_lociStitched	chr11	128480262	128481504	1	1243	973.9764	12486	0
1_MACS_peak_21109_lociStitched	chr7	100781079	100782320	1	1242	1134.6463	12487	0
1_MACS_peak_20345_lociStitched	chr7	5013447	5014688	1	1242	3397.1134	12488	0
1_MACS_peak_20250_lociStitched	chr6	166634058	166635299	1	1242	776.2455	12489	0
1_MACS_peak_18580_lociStitched	chr5	153600734	153601975	1	1242	868.9482	12490	0
1_MACS_peak_15687_lociStitched	chr3	49691918	49693159	1	1242	1081.9038	12491	0
1_MACS_peak_14726_lociStitched	chr22	22958775	22960016	1	1242	621.9892	12492	0
1_MACS_peak_11389_lociStitched	chr19	35657417	35658658	1	1242	820.4251	12493	0
2_MACS_peak_23670_lociStitched	chrX	18443054	18444373	2	1242	934.7753	12494	0
1_MACS_peak_18359_lociStitched	chr5	133944488	133945728	1	1241	750.448	12495	0
1_MACS_peak_18236_lociStitched	chr5	114937147	114938387	1	1241	1682.68	12496	0
1_MACS_peak_17430_lociStitched	chr4	155470932	155472172	1	1241	1055.24	12497	0
1_MACS_peak_14500_lociStitched	chr21	40751820	40753060	1	1241	990.14	12498	0
1_MACS_peak_10511_lociStitched	chr18	55297021	55298261	1	1241	1345.276	12499	0
1_MACS_peak_6956_lociStitched	chr15	20557614	20558854	1	1241	856.096	12500	0
1_MACS_peak_5529_lociStitched	chr12	112846344	112847584	1	1241	2146.44	12501	0
1_MACS_peak_1834_lociStitched	chr1	181031175	181032415	1	1241	849.276	12502	0
2_MACS_peak_5305_lociStitched	chr12	85817873	85819258	2	1241	805.9315	12503	0
1_MACS_peak_19675_lociStitched	chr6	71978193	71979432	1	1240	777.4725	12504	0
1_MACS_peak_12779_lociStitched	chr2	96796753	96797992	1	1240	892.9473	12505	0
1_MACS_peak_9951_lociStitched	chr17	73936495	73937734	1	1240	1826.6577	12506	0
1_MACS_peak_5907_lociStitched	chr13	41706239	41707478	1	1240	1398.831	12507	0
1_MACS_peak_4421_lociStitched	chr11	115809870	115811109	1	1240	810.5538	12508	0
1_MACS_peak_1831_lociStitched	chr1	180600940	180602179	1	1240	3435.3753	12509	0
1_MACS_peak_18228_lociStitched	chr5	112848925	112850163	1	1239	2441.336	12510	0
1_MACS_peak_17291_lociStitched	chr4	123653753	123654991	1	1239	883.6844	12511	0
1_MACS_peak_11993_lociStitched	chr19	57988164	57989402	1	1239	1779.3774	12512	0
1_MACS_peak_5614_lociStitched	chr12	121323542	121324780	1	1239	791.9486	12513	0
1_MACS_peak_5142_lociStitched	chr12	56660213	56661451	1	1239	1759.5694	12514	0
1_MACS_peak_23899_lociStitched	chrX	49686639	49687876	1	1238	1140.1429	12515	0
1_MACS_peak_20382_lociStitched	chr7	6629414	6630651	1	1238	3639.0066	12516	0
1_MACS_peak_19901_lociStitched	chr6	111302607	111303844	1	1238	1330.8883	12517	0
1_MACS_peak_12698_lociStitched	chr2	85931904	85933141	1	1238	942.9651	12518	0
1_MACS_peak_11195_lociStitched	chr19	16939770	16941007	1	1238	1286.3563	12519	0
1_MACS_peak_10951_lociStitched	chr19	9648663	9649900	1	1238	2020.7632	12520	0
1_MACS_peak_10394_lociStitched	chr18	39693301	39694538	1	1238	943.4599	12521	0
1_MACS_peak_8296_lociStitched	chr16	30354241	30355478	1	1238	1068.6443	12522	0
1_MACS_peak_6681_lociStitched	chr14	78081974	78083211	1	1238	1771.384	12523	0
1_MACS_peak_4598_lociStitched	chr11	134122792	134124029	1	1238	1168.2228	12524	0
1_MACS_peak_2905_lociStitched	chr10	74385218	74386455	1	1238	1017.3088	12525	0
1_MACS_peak_781_lociStitched	chr1	43311722	43312959	1	1238	1321.2397	12526	0
2_MACS_peak_20819_lociStitched	chr7	67785816	67787210	2	1238	697.2788	12527	0
2_MACS_peak_14068_lociStitched	chr20	42142305	42143824	2	1238	874.3364	12528	0
1_MACS_peak_22079_lociStitched	chr8	97656940	97658176	1	1237	1224.876	12529	0
1_MACS_peak_21894_lociStitched	chr8	60528734	60529970	1	1237	763.6008	12530	0
1_MACS_peak_21258_lociStitched	chr7	116311569	116312805	1	1237	1615.452	12531	0
1_MACS_peak_11532_lociStitched	chr19	41082183	41083419	1	1237	2388.8172	12532	0
1_MACS_peak_6623_lociStitched	chr14	74416363	74417599	1	1237	1782.6828	12533	0
1_MACS_peak_4188_lociStitched	chr11	72462709	72463945	1	1237	1136.2548	12534	0
1_MACS_peak_22847_lociStitched	chr9	91918670	91919905	1	1236	659.8605	12535	0
1_MACS_peak_16792_lociStitched	chr4	7044960	7046195	1	1236	1807.1755	12536	0
1_MACS_peak_12616_lociStitched	chr2	71453116	71454351	1	1236	2520.882	12537	0
1_MACS_peak_3540_lociStitched	chr11	8615199	8616434	1	1236	1258.8355	12538	0
1_MACS_peak_3093_lociStitched	chr10	99496461	99497696	1	1236	1490.151	12539	0
1_MACS_peak_2332_lociStitched	chr1	233085719	233086954	1	1236	2201.511	12540	0
1_MACS_peak_18793_lociStitched	chr5	179333959	179335193	1	1235	1917.3892	12541	0
1_MACS_peak_18439_lociStitched	chr5	140018540	140019774	1	1235	1767.705	12542	0
1_MACS_peak_7024_lociStitched	chr15	23085845	23087079	1	1235	881.8164	12543	0
1_MACS_peak_3522_lociStitched	chr11	5705511	5706745	1	1235	887.3694	12544	0
1_MACS_peak_811_lociStitched	chr1	45178409	45179643	1	1235	619.7148	12545	0
1_MACS_peak_23783_lociStitched	chrX	44401461	44402694	1	1234	1026.3492	12546	0
1_MACS_peak_23010_lociStitched	chr9	110123893	110125126	1	1234	624.5145	12547	0
1_MACS_peak_18333_lociStitched	chr5	132361229	132362462	1	1234	1957.8807	12548	0
1_MACS_peak_14904_lociStitched	chr22	36278479	36279712	1	1234	691.9596	12549	0
1_MACS_peak_11616_lociStitched	chr19	44506638	44507871	1	1234	940.0392	12550	0
1_MACS_peak_10959_lociStitched	chr19	10196431	10197664	1	1234	1948.7565	12551	0
1_MACS_peak_7282_lociStitched	chr15	53001621	53002854	1	1234	728.0865	12552	0
1_MACS_peak_5876_lociStitched	chr13	34391681	34392914	1	1234	1330.0371	12553	0
1_MACS_peak_4190_lociStitched	chr11	72504282	72505515	1	1234	1539.5238	12554	0
2_MACS_peak_17118_lociStitched	chr4	85887021	85888262	2	1234	932.7356	12555	0
2_MACS_peak_23574_lociStitched	chrX	9965040	9966409	2	1234	668.072	12556	0
1_MACS_peak_22411_lociStitched	chr8	144815232	144816464	1	1233	1725.416	12557	0
1_MACS_peak_18987_lociStitched	chr6	13355755	13356987	1	1233	906.2592	12558	0
1_MACS_peak_16299_lociStitched	chr3	148942351	148943583	1	1233	841.7024	12559	0
1_MACS_peak_15291_lociStitched	chr3	4930390	4931622	1	1233	691.3984	12560	0
1_MACS_peak_14268_lociStitched	chr20	61371182	61372414	1	1233	697.5584	12561	0
1_MACS_peak_9384_lociStitched	chr17	38095694	38096926	1	1233	1155.4928	12562	0
1_MACS_peak_6187_lociStitched	chr13	114865788	114867020	1	1233	729.4672	12563	0
1_MACS_peak_124_lociStitched	chr1	6320025	6321257	1	1233	852.0512	12564	0
2_MACS_peak_14023_lociStitched	chr20	35158295	35160730	2	1233	762.3985	12565	0
1_MACS_peak_17236_lociStitched	chr4	110481269	110482500	1	1232	1590.3289	12566	0
1_MACS_peak_13223_lociStitched	chr2	178417129	178418360	1	1232	1978.8325	12567	0
1_MACS_peak_13170_lociStitched	chr2	170429375	170430606	1	1232	1638.5841	12568	0
1_MACS_peak_12631_lociStitched	chr2	74153365	74154596	1	1232	1331.8189	12569	0
1_MACS_peak_10947_lociStitched	chr19	9250569	9251800	1	1232	1881.7066	12570	0
1_MACS_peak_9938_lociStitched	chr17	73749354	73750585	1	1232	2420.0229	12571	0
1_MACS_peak_1611_lociStitched	chr1	156264862	156266093	1	1232	1089.0657	12572	0
1_MACS_peak_1088_lociStitched	chr1	93297433	93298664	1	1232	1940.5484	12573	0
1_MACS_peak_630_lociStitched	chr1	33721679	33722910	1	1232	1265.2218	12574	0
1_MACS_peak_22662_lociStitched	chr9	35664519	35665749	1	1231	1182.153	12575	0
1_MACS_peak_17685_lociStitched	chr5	14011109	14012339	1	1231	1304.415	12576	0
1_MACS_peak_16329_lociStitched	chr3	152093933	152095163	1	1231	800.361	12577	0
1_MACS_peak_14700_lociStitched	chr22	21056414	21057644	1	1231	1080.678	12578	0
1_MACS_peak_13992_lociStitched	chr20	33542967	33544197	1	1231	1490.145	12579	0
1_MACS_peak_12696_lociStitched	chr2	85911669	85912899	1	1231	911.184	12580	0
1_MACS_peak_12621_lociStitched	chr2	73297816	73299046	1	1231	1337.379	12581	0
1_MACS_peak_5755_lociStitched	chr12	133532285	133533515	1	1231	2346.225	12582	0
1_MACS_peak_5254_lociStitched	chr12	69080134	69081364	1	1231	1575.63	12583	0
1_MACS_peak_2194_lociStitched	chr1	222638304	222639534	1	1231	2137.863	12584	0
1_MACS_peak_11382_lociStitched	chr19	34894854	34896083	1	1230	2892.6973	12585	0
1_MACS_peak_10878_lociStitched	chr19	6641237	6642466	1	1230	917.2027	12586	0
1_MACS_peak_10093_lociStitched	chr17	78965246	78966475	1	1230	3085.6503	12587	0
1_MACS_peak_5562_lociStitched	chr12	117318476	117319705	1	1230	1200.3643	12588	0
1_MACS_peak_4834_lociStitched	chr12	25472715	25473944	1	1230	720.4398	12589	0
1_MACS_peak_4634_lociStitched	chr12	3861527	3862756	1	1230	1349.6878	12590	0
1_MACS_peak_2393_lociStitched	chr1	240725020	240726249	1	1230	924.3309	12591	0
2_MACS_peak_11847_lociStitched	chr19	51160814	51162118	2	1230	1045.156	12592	0
1_MACS_peak_14905_lociStitched	chr22	36424185	36425413	1	1229	1251.4548	12593	0
1_MACS_peak_11938_lociStitched	chr19	55573496	55574724	1	1229	2718.9148	12594	0
1_MACS_peak_5167_lociStitched	chr12	57399567	57400795	1	1229	1517.9308	12595	0
1_MACS_peak_2434_lociStitched	chr1	248805546	248806774	1	1229	676.5052	12596	0
1_MACS_peak_2405_lociStitched	chr1	244013363	244014591	1	1229	1369.3428	12597	0
2_MACS_peak_12325_lociStitched	chr2	41942150	41943380	2	1229	717.582	12598	0
1_MACS_peak_21420_lociStitched	chr7	143077314	143078541	1	1228	983.6859	12599	0
1_MACS_peak_8302_lociStitched	chr16	30418339	30419566	1	1228	2328.6006	12600	0
2_MACS_peak_17791_lociStitched	chr5	36164028	36165487	2	1228	645.7534	12601	0
1_MACS_peak_24285_lociStitched	chrX	153664819	153666045	1	1227	2235.3658	12602	0
1_MACS_peak_20145_lociStitched	chr6	149969095	149970321	1	1227	1348.3548	12603	0
1_MACS_peak_14149_lociStitched	chr20	46967977	46969203	1	1227	646.2246	12604	0
1_MACS_peak_12931_lociStitched	chr2	112655331	112656557	1	1227	941.3228	12605	0
1_MACS_peak_10909_lociStitched	chr19	7701815	7703041	1	1227	2710.073	12606	0
1_MACS_peak_8476_lociStitched	chr16	58283313	58284539	1	1227	1137.6054	12607	0
1_MACS_peak_4153_lociStitched	chr11	68933544	68934770	1	1227	892.7732	12608	0
1_MACS_peak_3305_lociStitched	chr10	124133981	124135207	1	1227	2537.5748	12609	0
1_MACS_peak_2583_lociStitched	chr10	17428271	17429497	1	1227	1310.9618	12610	0
1_MACS_peak_2329_lociStitched	chr1	231761804	231763030	1	1227	1083.2936	12611	0
1_MACS_peak_1708_lociStitched	chr1	161775100	161776326	1	1227	921.339	12612	0
2_MACS_peak_20604_lociStitched	chr7	41245698	41247047	2	1227	728.3251	12613	0
2_MACS_peak_20140_lociStitched	chr6	149788732	149790262	2	1227	1126.539	12614	0
1_MACS_peak_12248_lociStitched	chr2	28767619	28768844	1	1226	843.29	12615	0
1_MACS_peak_11215_lociStitched	chr19	17633650	17634875	1	1226	1314.3025	12616	0
1_MACS_peak_6684_lociStitched	chr14	78266038	78267263	1	1226	2169.965	12617	0
1_MACS_peak_3539_lociStitched	chr11	8364488	8365713	1	1226	902.825	12618	0
1_MACS_peak_2751_lociStitched	chr10	47242842	47244067	1	1226	1148.4375	12619	0
1_MACS_peak_1075_lociStitched	chr1	90308531	90309756	1	1226	1223.04	12620	0
2_MACS_peak_5088_lociStitched	chr12	53863148	53864563	2	1226	721.65	12621	0
1_MACS_peak_21110_lociStitched	chr7	100797555	100798779	1	1225	1623.1464	12622	0
1_MACS_peak_17823_lociStitched	chr5	41924862	41926086	1	1225	979.9344	12623	0
1_MACS_peak_16020_lociStitched	chr3	112395236	112396460	1	1225	746.3952	12624	0
1_MACS_peak_13521_lociStitched	chr2	219773427	219774651	1	1225	917.1432	12625	0
1_MACS_peak_9552_lociStitched	chr17	43697240	43698464	1	1225	1237.9536	12626	0
1_MACS_peak_8467_lociStitched	chr16	57830851	57832075	1	1225	1008.576	12627	0
1_MACS_peak_3696_lociStitched	chr11	34107458	34108682	1	1225	721.6704	12628	0
1_MACS_peak_3613_lociStitched	chr11	14599704	14600928	1	1225	667.692	12629	0
1_MACS_peak_20320_lociStitched	chr7	2353272	2354495	1	1224	1444.4853	12630	0
1_MACS_peak_18743_lociStitched	chr5	176421363	176422586	1	1224	743.4617	12631	0
1_MACS_peak_14983_lociStitched	chr22	38301825	38303048	1	1224	2051.0933	12632	0
1_MACS_peak_14088_lociStitched	chr20	43150011	43151234	1	1224	2031.2807	12633	0
1_MACS_peak_8543_lociStitched	chr16	67867007	67868230	1	1224	2055.7407	12634	0
1_MACS_peak_4354_lociStitched	chr11	107327794	107329017	1	1224	1015.9461	12635	0
1_MACS_peak_4005_lociStitched	chr11	65222073	65223296	1	1224	1491.9377	12636	0
1_MACS_peak_2838_lociStitched	chr10	70973297	70974520	1	1224	737.7136	12637	0
1_MACS_peak_339_lociStitched	chr1	17813807	17815030	1	1224	764.6196	12638	0
2_MACS_peak_11451_lociStitched	chr19	37742022	37743250	2	1224	1157.0216	12639	0
2_MACS_peak_12445_lociStitched	chr2	54994635	54995866	2	1224	634.4574	12640	0
2_MACS_peak_22387_lociStitched	chr8	144465794	144467766	2	1224	767.5024	12641	0
1_MACS_peak_21096_lociStitched	chr7	100230513	100231735	1	1223	966.9686	12642	0
1_MACS_peak_20422_lociStitched	chr7	17694264	17695486	1	1223	860.4102	12643	0
1_MACS_peak_16243_lociStitched	chr3	139062625	139063847	1	1223	3123.3098	12644	0
1_MACS_peak_15225_lociStitched	chr22	48466346	48467568	1	1223	660.9798	12645	0
1_MACS_peak_9637_lociStitched	chr17	47491720	47492942	1	1223	1003.1398	12646	0
1_MACS_peak_7231_lociStitched	chr15	45814242	45815464	1	1223	980.1662	12647	0
1_MACS_peak_5938_lociStitched	chr13	44663024	44664246	1	1223	831.571	12648	0
1_MACS_peak_4406_lociStitched	chr11	113643754	113644976	1	1223	1696.747	12649	0
1_MACS_peak_2493_lociStitched	chr10	5862094	5863316	1	1223	1028.6796	12650	0
1_MACS_peak_1885_lociStitched	chr1	185307755	185308977	1	1223	678.821	12651	0
2_MACS_peak_19590_lociStitched	chr6	47428356	47429608	2	1223	942.0048	12652	0
1_MACS_peak_22596_lociStitched	chr9	26955771	26956992	1	1222	913.6743	12653	0
1_MACS_peak_22318_lociStitched	chr8	132916058	132917279	1	1222	1858.9725	12654	0
1_MACS_peak_19589_lociStitched	chr6	47276621	47277842	1	1222	882.1725	12655	0
1_MACS_peak_18983_lociStitched	chr6	12593823	12595044	1	1222	1070.817	12656	0
1_MACS_peak_14465_lociStitched	chr21	37670014	37671235	1	1222	1187.7888	12657	0
1_MACS_peak_13590_lociStitched	chr2	231312591	231313812	1	1222	659.8284	12658	0
1_MACS_peak_10329_lociStitched	chr18	21154061	21155282	1	1222	637.362	12659	0
1_MACS_peak_4401_lociStitched	chr11	112001987	112003208	1	1222	707.4474	12660	0
1_MACS_peak_4306_lociStitched	chr11	93394376	93395597	1	1222	1568.4966	12661	0
2_MACS_peak_4770_lociStitched	chr12	12188810	12190048	2	1222	672.9768	12662	0
1_MACS_peak_24203_lociStitched	chrX	135055295	135056515	1	1221	1645.048	12663	0
1_MACS_peak_21745_lociStitched	chr8	29146400	29147620	1	1221	928.298	12664	0
1_MACS_peak_21337_lociStitched	chr7	130352836	130354056	1	1221	2087.908	12665	0
1_MACS_peak_9794_lociStitched	chr17	62009127	62010347	1	1221	1007.72	12666	0
1_MACS_peak_1981_lociStitched	chr1	203096601	203097821	1	1221	966.85	12667	0
1_MACS_peak_18004_lociStitched	chr5	73611595	73612814	1	1220	946.7973	12668	0
1_MACS_peak_12238_lociStitched	chr2	27851235	27852454	1	1220	1144.0315	12669	0
1_MACS_peak_10501_lociStitched	chr18	54040882	54042101	1	1220	818.0709	12670	0
1_MACS_peak_24049_lociStitched	chrX	101186038	101187256	1	1219	1683.3978	12671	0
1_MACS_peak_22796_lociStitched	chr9	80850388	80851606	1	1219	1527.6156	12672	0
1_MACS_peak_21268_lociStitched	chr7	117951871	117953089	1	1219	702.5424	12673	0
1_MACS_peak_20446_lociStitched	chr7	22395717	22396935	1	1219	1743.6888	12674	0
1_MACS_peak_19892_lociStitched	chr6	110155286	110156504	1	1219	704.1258	12675	0
1_MACS_peak_17843_lociStitched	chr5	43772416	43773634	1	1219	837.1314	12676	0
1_MACS_peak_15836_lociStitched	chr3	64008365	64009583	1	1219	2266.4544	12677	0
1_MACS_peak_14849_lociStitched	chr22	30987080	30988298	1	1219	1624.6902	12678	0
1_MACS_peak_13710_lociStitched	chr2	242454801	242456019	1	1219	885.1206	12679	0
1_MACS_peak_6275_lociStitched	chr14	24422557	24423775	1	1219	1100.463	12680	0
1_MACS_peak_2826_lociStitched	chr10	70586803	70588021	1	1219	742.0056	12681	0
1_MACS_peak_364_lociStitched	chr1	20833875	20835093	1	1219	1808.4864	12682	0
2_MACS_peak_22584_lociStitched	chr9	22102732	22105743	2	1219	750.3412	12683	0
1_MACS_peak_13555_lociStitched	chr2	224903188	224904405	1	1218	906.5433	12684	0
1_MACS_peak_12411_lociStitched	chr2	47729951	47731168	1	1218	705.2515	12685	0
1_MACS_peak_8805_lociStitched	chr16	89159878	89161095	1	1218	1638.9339	12686	0
1_MACS_peak_5610_lociStitched	chr12	121147962	121149179	1	1218	1985.6572	12687	0
2_MACS_peak_11444_lociStitched	chr19	37328506	37329740	2	1218	883.7908	12688	0
2_MACS_peak_10143_lociStitched	chr17	80090801	80092256	2	1218	835.461	12689	0
2_MACS_peak_6740_lociStitched	chr14	91593816	91595341	2	1218	795.135	12690	0
1_MACS_peak_23931_lociStitched	chrX	55743984	55745200	1	1217	1195.328	12691	0
1_MACS_peak_21586_lociStitched	chr8	11297132	11298348	1	1217	811.1936	12692	0
1_MACS_peak_19763_lociStitched	chr6	90927918	90929134	1	1217	664.3008	12693	0
1_MACS_peak_15793_lociStitched	chr3	57101955	57103171	1	1217	634.8736	12694	0
1_MACS_peak_12409_lociStitched	chr2	47596080	47597296	1	1217	2085.44	12695	0
1_MACS_peak_11997_lociStitched	chr19	58070186	58071402	1	1217	2162.8992	12696	0
1_MACS_peak_8152_lociStitched	chr16	20752144	20753360	1	1217	2513.472	12697	0
1_MACS_peak_4524_lociStitched	chr11	124543041	124544257	1	1217	1055.1232	12698	0
2_MACS_peak_16857_lociStitched	chr4	18058731	18060041	2	1217	896.564	12699	0
2_MACS_peak_16098_lociStitched	chr3	124860001	124861524	2	1217	742.4625	12700	0
1_MACS_peak_16141_lociStitched	chr3	127871852	127873067	1	1216	2776.6395	12701	0
1_MACS_peak_9474_lociStitched	chr17	40911609	40912824	1	1216	785.4975	12702	0
1_MACS_peak_6129_lociStitched	chr13	106865218	106866433	1	1216	1092.042	12703	0
1_MACS_peak_1358_lociStitched	chr1	145588489	145589704	1	1216	978.9255	12704	0
1_MACS_peak_12638_lociStitched	chr2	74346927	74348141	1	1215	3839.7606	12705	0
1_MACS_peak_20992_lociStitched	chr7	92218732	92219945	1	1214	3547.6611	12706	0
1_MACS_peak_17230_lociStitched	chr4	109541168	109542381	1	1214	964.9415	12707	0
1_MACS_peak_12932_lociStitched	chr2	112663483	112664696	1	1214	686.3154	12708	0
1_MACS_peak_11354_lociStitched	chr19	30096540	30097753	1	1214	1530.6847	12709	0
1_MACS_peak_8532_lociStitched	chr16	67554621	67555834	1	1214	2187.5242	12710	0
2_MACS_peak_22358_lociStitched	chr8	142317727	142319019	2	1214	1362.414	12711	0
1_MACS_peak_23422_lociStitched	chr9	139221535	139222747	1	1213	983.9016	12712	0
1_MACS_peak_16089_lociStitched	chr3	124448773	124449985	1	1213	1601.1732	12713	0
1_MACS_peak_3976_lociStitched	chr11	64660860	64662072	1	1213	683.2044	12714	0
3_MACS_peak_14337_lociStitched	chr21	15064105	15069546	3	1213	1336.3096	12715	0
1_MACS_peak_24028_lociStitched	chrX	80456901	80458112	1	1212	944.4589	12716	0
1_MACS_peak_19911_lociStitched	chr6	112407725	112408936	1	1212	2117.7968	12717	0
1_MACS_peak_18988_lociStitched	chr6	13383304	13384515	1	1212	952.5726	12718	0
1_MACS_peak_16958_lociStitched	chr4	48832938	48834149	1	1212	2452.0328	12719	0
1_MACS_peak_10473_lociStitched	chr18	48973198	48974409	1	1212	738.9522	12720	0
1_MACS_peak_6536_lociStitched	chr14	68140751	68141962	1	1212	2919.8421	12721	0
1_MACS_peak_5617_lociStitched	chr12	121476314	121477525	1	1212	1677.3561	12722	0
1_MACS_peak_21418_lociStitched	chr7	142960029	142961239	1	1211	1616.076	12723	0
1_MACS_peak_7972_lociStitched	chr16	4400345	4401555	1	1211	3129.06	12724	0
1_MACS_peak_612_lociStitched	chr1	32897205	32898415	1	1211	912.098	12725	0
2_MACS_peak_3398_lociStitched	chr11	187416	192372	2	1211	1821.33	12726	0
1_MACS_peak_11476_lociStitched	chr19	39138129	39139338	1	1210	1851.2208	12727	0
1_MACS_peak_11299_lociStitched	chr19	20606615	20607824	1	1210	1057.5123	12728	0
