GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
3_MACS_peak_34476_lociStitched	chr8(.):142505006-142507699	0.0752
3_MACS_peak_34479_lociStitched	chr8(.):142515819-142522824	0.0797
1_MACS_peak_34482_lociStitched	chr8(.):142526877-142527146	0.048
1_MACS_peak_34483_lociStitched	chr8(.):142528019-142528300	0.0353
3_MACS_peak_34484_lociStitched	chr8(.):142530981-142536307	0.1066
12_MACS_peak_34487_lociStitched	chr8(.):142537249-142550726	0.08
3_MACS_peak_34499_lociStitched	chr8(.):142552793-142555704	0.0802
1_MACS_peak_34502_lociStitched	chr8(.):142557839-142558112	0.0585
2_MACS_peak_34503_lociStitched	chr8(.):142563107-142563826	0.0713
3_MACS_peak_34505_lociStitched	chr8(.):142568013-142571009	0.051
1_MACS_peak_34508_lociStitched	chr8(.):142572073-142572402	0.013
1_MACS_peak_34509_lociStitched	chr8(.):142578298-142578664	0.0548
1_MACS_peak_34510_lociStitched	chr8(.):142586609-142586963	0.0262
1_MACS_peak_34511_lociStitched	chr8(.):142588103-142594187	0.0971
1_MACS_peak_34512_lociStitched	chr8(.):142595151-142595473	0.0551
1_MACS_peak_34513_lociStitched	chr8(.):142596143-142596415	0.083
5_MACS_peak_34514_lociStitched	chr8(.):142597099-142601458	0.0993
1_MACS_peak_34519_lociStitched	chr8(.):142602790-142603846	0.0747
2_MACS_peak_34520_lociStitched	chr8(.):142604634-142609930	0.0912
1_MACS_peak_34522_lociStitched	chr8(.):142610522-142610861	0.0599
5_MACS_peak_34523_lociStitched	chr8(.):142611946-142619248	0.0783
1_MACS_peak_34528_lociStitched	chr8(.):142619804-142620897	0.125
7_MACS_peak_34529_lociStitched	chr8(.):142621403-142627477	0.0712
1_MACS_peak_34536_lociStitched	chr8(.):142628052-142628333	0.0839
1_MACS_peak_34537_lociStitched	chr8(.):142629105-142629417	0.0599
1_MACS_peak_34538_lociStitched	chr8(.):142631771-142632142	0.0139
2_MACS_peak_34539_lociStitched	chr8(.):142633316-142635332	0.0748
3_MACS_peak_34541_lociStitched	chr8(.):142637450-142640722	0.1118
1_MACS_peak_34544_lociStitched	chr8(.):142646130-142646941	0.0739
3_MACS_peak_34545_lociStitched	chr8(.):142647965-142654123	0.0664
1_MACS_peak_34548_lociStitched	chr8(.):142655318-142656492	0.0374
1_MACS_peak_34549_lociStitched	chr8(.):142657805-142658072	0.0898
2_MACS_peak_34550_lociStitched	chr8(.):142659195-142663861	0.1019
1_MACS_peak_34552_lociStitched	chr8(.):142669439-142670988	0.0904
1_MACS_peak_34553_lociStitched	chr8(.):142672169-142673824	0.0871
6_MACS_peak_34554_lociStitched	chr8(.):142675759-142680749	0.069
2_MACS_peak_34560_lociStitched	chr8(.):142683843-142684485	0.0609
3_MACS_peak_34562_lociStitched	chr8(.):142690091-142697795	0.089
2_MACS_peak_34565_lociStitched	chr8(.):142698423-142699599	0.0923
3_MACS_peak_34567_lociStitched	chr8(.):142700639-142702246	0.0675
3_MACS_peak_34570_lociStitched	chr8(.):142705885-142709461	0.0996
1_MACS_peak_34573_lociStitched	chr8(.):142710733-142711311	0.0741
1_MACS_peak_34574_lociStitched	chr8(.):142712646-142713201	0.0616
1_MACS_peak_34575_lociStitched	chr8(.):142713914-142714259	0.0802
1_MACS_peak_34576_lociStitched	chr8(.):142716576-142717112	0.095
3_MACS_peak_34577_lociStitched	chr8(.):142718250-142721118	0.0825
2_MACS_peak_34580_lociStitched	chr8(.):142729402-142730497	0.1196
1_MACS_peak_34582_lociStitched	chr8(.):142731116-142731505	0.0238
6_MACS_peak_34583_lociStitched	chr8(.):142732369-142741010	0.0967
8_MACS_peak_34589_lociStitched	chr8(.):142741824-142751687	0.0549
4_MACS_peak_34597_lociStitched	chr8(.):142816529-142819049	0.0396
5_MACS_peak_34601_lociStitched	chr8(.):142819558-142822622	0.0537
1_MACS_peak_34606_lociStitched	chr8(.):142832665-142832934	0.0268
2_MACS_peak_34607_lociStitched	chr8(.):142833880-142835459	0.0732
7_MACS_peak_34609_lociStitched	chr8(.):142839603-142848432	0.0858
6_MACS_peak_34616_lociStitched	chr8(.):142849346-142855486	0.0861
5_MACS_peak_34622_lociStitched	chr8(.):142856094-142859194	0.1099
4_MACS_peak_34627_lociStitched	chr8(.):142866737-142871142	0.0869
4_MACS_peak_34631_lociStitched	chr8(.):142873682-142876231	0.0888
1_MACS_peak_34635_lociStitched	chr8(.):142877236-142877494	0.0776
1_MACS_peak_34636_lociStitched	chr8(.):142878097-142878459	0.0847
4_MACS_peak_34637_lociStitched	chr8(.):142880931-142883897	0.0502
3_MACS_peak_34641_lociStitched	chr8(.):142892140-142893265	0.0843
1_MACS_peak_34644_lociStitched	chr8(.):142896758-142897020	0.0312
2_MACS_peak_34645_lociStitched	chr8(.):142897657-142899026	0.0673
1_MACS_peak_34647_lociStitched	chr8(.):142933399-142934071	0.0583
1_MACS_peak_34648_lociStitched	chr8(.):142938343-142938606	0.0035
1_MACS_peak_34649_lociStitched	chr8(.):142941513-142947612	0.0829
4_MACS_peak_34650_lociStitched	chr8(.):142948243-142950669	0.0594
1_MACS_peak_34654_lociStitched	chr8(.):142979786-142980321	0.0526
4_MACS_peak_34655_lociStitched	chr8(.):142986202-142989710	0.0629
1_MACS_peak_34659_lociStitched	chr8(.):142990805-142991098	0.0954
3_MACS_peak_34660_lociStitched	chr8(.):143001251-143003109	0.0812
2_MACS_peak_34663_lociStitched	chr8(.):143003635-143004677	0.1601
2_MACS_peak_34665_lociStitched	chr8(.):143005417-143007020	0.0808
12_MACS_peak_34667_lociStitched	chr8(.):143007942-143020169	0.0839
2_MACS_peak_34679_lociStitched	chr8(.):143021871-143025162	0.0587
1_MACS_peak_34681_lociStitched	chr8(.):143026151-143026499	0.1401
1_MACS_peak_34682_lociStitched	chr8(.):143049979-143050406	0.0277
1_MACS_peak_34683_lociStitched	chr8(.):143052294-143052563	0.0591
2_MACS_peak_34684_lociStitched	chr8(.):143059172-143060207	0.0914
1_MACS_peak_34686_lociStitched	chr8(.):143060860-143061762	0.0853
1_MACS_peak_34687_lociStitched	chr8(.):143069414-143070678	0.0389
1_MACS_peak_34688_lociStitched	chr8(.):143071791-143072463	0.1031
1_MACS_peak_34689_lociStitched	chr8(.):143073325-143073949	0.0532
1_MACS_peak_34690_lociStitched	chr8(.):143077680-143078862	0.0532
2_MACS_peak_34691_lociStitched	chr8(.):143079608-143080882	0.0884
2_MACS_peak_34693_lociStitched	chr8(.):143081455-143086567	0.0938
1_MACS_peak_34695_lociStitched	chr8(.):143093131-143093458	0.0645
2_MACS_peak_34696_lociStitched	chr8(.):143095809-143096685	0.0447
5_MACS_peak_34698_lociStitched	chr8(.):143097450-143103923	0.0902
1_MACS_peak_34703_lociStitched	chr8(.):143104746-143105646	0.0622
1_MACS_peak_34704_lociStitched	chr8(.):143107478-143107716	0.0308
2_MACS_peak_34705_lociStitched	chr8(.):143110266-143111638	0.0715
2_MACS_peak_34707_lociStitched	chr8(.):143114190-143115615	0.0418
1_MACS_peak_34709_lociStitched	chr8(.):143120495-143120803	0.0486
1_MACS_peak_34710_lociStitched	chr8(.):143121921-143122241	0.044
4_MACS_peak_34711_lociStitched	chr8(.):143126277-143128820	0.0781
3_MACS_peak_34715_lociStitched	chr8(.):143140050-143141338	0.0235
1_MACS_peak_34718_lociStitched	chr8(.):143141907-143142434	0.0941
1_MACS_peak_34719_lociStitched	chr8(.):143143368-143144066	0.0581
1_MACS_peak_34720_lociStitched	chr8(.):143150560-143150826	0.0058
1_MACS_peak_34721_lociStitched	chr8(.):143151432-143151804	0.097
1_MACS_peak_34722_lociStitched	chr8(.):143152322-143152725	0.077
1_MACS_peak_34723_lociStitched	chr8(.):143155008-143155353	0.1034
5_MACS_peak_34724_lociStitched	chr8(.):143170850-143173980	0.0735
9_MACS_peak_34729_lociStitched	chr8(.):143175279-143182977	0.1011
5_MACS_peak_34738_lociStitched	chr8(.):143185556-143189272	0.0774
1_MACS_peak_34743_lociStitched	chr8(.):143189972-143190543	0.0751
1_MACS_peak_34744_lociStitched	chr8(.):143192457-143192775	0.1019
2_MACS_peak_34745_lociStitched	chr8(.):143193867-143195266	0.0473
4_MACS_peak_34747_lociStitched	chr8(.):143199608-143203953	0.0607
1_MACS_peak_34751_lociStitched	chr8(.):143204589-143205404	0.0591
8_MACS_peak_34752_lociStitched	chr8(.):143206177-143214979	0.0689
6_MACS_peak_34760_lociStitched	chr8(.):143215617-143221471	0.0627
6_MACS_peak_34766_lociStitched	chr8(.):143226104-143230481	0.0798
4_MACS_peak_34772_lociStitched	chr8(.):143234137-143237107	0.0673
1_MACS_peak_34776_lociStitched	chr8(.):143239008-143239298	0.031
2_MACS_peak_34777_lociStitched	chr8(.):143241096-143242344	0.0853
1_MACS_peak_34779_lociStitched	chr8(.):143246601-143246920	0.0238
1_MACS_peak_34780_lociStitched	chr8(.):143248289-143248869	0.1061
8_MACS_peak_34781_lociStitched	chr8(.):143249962-143258485	0.0777
6_MACS_peak_34789_lociStitched	chr8(.):143259014-143264166	0.0726
1_MACS_peak_34795_lociStitched	chr8(.):143264979-143265381	0.0329
2_MACS_peak_34796_lociStitched	chr8(.):143270832-143271912	0.0489
4_MACS_peak_34798_lociStitched	chr8(.):143275371-143278291	0.097
2_MACS_peak_34802_lociStitched	chr8(.):143280258-143281104	0.0429
2_MACS_peak_34804_lociStitched	chr8(.):143281706-143284915	0.0875
1_MACS_peak_34806_lociStitched	chr8(.):143293492-143293814	0.0764
1_MACS_peak_34807_lociStitched	chr8(.):143323233-143323758	0.3042
1_MACS_peak_34808_lociStitched	chr8(.):143328937-143329357	0.162
1_MACS_peak_34809_lociStitched	chr8(.):143329893-143330555	0.1105
1_MACS_peak_34810_lociStitched	chr8(.):143331174-143332464	0.1122
2_MACS_peak_34811_lociStitched	chr8(.):143333941-143334769	0.0557
1_MACS_peak_34813_lociStitched	chr8(.):143340994-143341283	0.0
1_MACS_peak_34814_lociStitched	chr8(.):143343063-143343440	0.0563
1_MACS_peak_34815_lociStitched	chr8(.):143485254-143486516	0.1423
1_MACS_peak_34816_lociStitched	chr8(.):143487237-143494241	0.104
1_MACS_peak_34817_lociStitched	chr8(.):143496675-143499879	0.0859
1_MACS_peak_34818_lociStitched	chr8(.):143505959-143506263	0.0977
3_MACS_peak_34819_lociStitched	chr8(.):143508770-143510359	0.0694
1_MACS_peak_34822_lociStitched	chr8(.):143523199-143523505	0.0433
1_MACS_peak_34823_lociStitched	chr8(.):143525577-143526209	0.0737
2_MACS_peak_34824_lociStitched	chr8(.):143528908-143530645	0.1077
5_MACS_peak_34826_lociStitched	chr8(.):143531629-143549758	0.0682
1_MACS_peak_34831_lociStitched	chr8(.):143551552-143551909	0.0511
1_MACS_peak_34832_lociStitched	chr8(.):143552869-143557082	0.143
5_MACS_peak_34833_lociStitched	chr8(.):143557601-143563340	0.074
4_MACS_peak_34838_lociStitched	chr8(.):143565150-143576250	0.075
3_MACS_peak_34842_lociStitched	chr8(.):143579735-143583057	0.0774
1_MACS_peak_34845_lociStitched	chr8(.):143584710-143584978	0.0181
4_MACS_peak_34846_lociStitched	chr8(.):143585505-143591851	0.0704
1_MACS_peak_34850_lociStitched	chr8(.):143592483-143595417	0.0695
3_MACS_peak_34851_lociStitched	chr8(.):143598455-143600517	0.0781
6_MACS_peak_34854_lociStitched	chr8(.):143602381-143609828	0.0753
5_MACS_peak_34860_lociStitched	chr8(.):143610560-143618009	0.0774
4_MACS_peak_34865_lociStitched	chr8(.):143618872-143629208	0.0784
2_MACS_peak_34869_lociStitched	chr8(.):143630009-143630891	0.1104
2_MACS_peak_34871_lociStitched	chr8(.):143640283-143642445	0.1244
7_MACS_peak_34873_lociStitched	chr8(.):143643975-143673794	0.087
3_MACS_peak_34880_lociStitched	chr8(.):143675646-143688134	0.0839
4_MACS_peak_34883_lociStitched	chr8(.):143688721-143700906	0.0849
5_MACS_peak_34887_lociStitched	chr8(.):143701414-143707492	0.1057
2_MACS_peak_34892_lociStitched	chr8(.):143715203-143716373	0.0657
1_MACS_peak_34894_lociStitched	chr8(.):143717403-143717756	0.0236
1_MACS_peak_34895_lociStitched	chr8(.):143719276-143719785	0.0593
1_MACS_peak_34896_lociStitched	chr8(.):143720466-143720831	0.0636
1_MACS_peak_34897_lociStitched	chr8(.):143722958-143723221	0.0313
1_MACS_peak_34898_lociStitched	chr8(.):143755080-143756553	0.1423
2_MACS_peak_34899_lociStitched	chr8(.):143757080-143763743	0.1117
1_MACS_peak_34901_lociStitched	chr8(.):143765168-143767120	0.1232
1_MACS_peak_34902_lociStitched	chr8(.):143780358-143780682	0.0646
2_MACS_peak_34903_lociStitched	chr8(.):143781980-143782841	0.0742
3_MACS_peak_34905_lociStitched	chr8(.):143783512-143784921	0.0509
1_MACS_peak_34908_lociStitched	chr8(.):143789614-143789869	0.06
1_MACS_peak_34909_lociStitched	chr8(.):143793628-143793906	0.0589
1_MACS_peak_34910_lociStitched	chr8(.):143802859-143803125	0.0281
1_MACS_peak_34911_lociStitched	chr8(.):143805679-143805957	0.0823
2_MACS_peak_34912_lociStitched	chr8(.):143821751-143823955	0.0908
6_MACS_peak_34914_lociStitched	chr8(.):143830736-143840001	0.0756
1_MACS_peak_34920_lociStitched	chr8(.):143842678-143844063	0.1003
2_MACS_peak_34921_lociStitched	chr8(.):143844917-143846921	0.0748
2_MACS_peak_34923_lociStitched	chr8(.):143847435-143849243	0.1137
2_MACS_peak_34925_lociStitched	chr8(.):143849933-143855262	0.0571
2_MACS_peak_34927_lociStitched	chr8(.):143856269-143857629	0.0764
1_MACS_peak_34929_lociStitched	chr8(.):143858805-143859104	0.0524
2_MACS_peak_34930_lociStitched	chr8(.):143862391-143863637	0.0979
5_MACS_peak_34932_lociStitched	chr8(.):143865817-143872489	0.0672
3_MACS_peak_34937_lociStitched	chr8(.):143875198-143882874	0.0664
1_MACS_peak_34940_lociStitched	chr8(.):143887715-143888043	0.0697
1_MACS_peak_34941_lociStitched	chr8(.):143888979-143889398	0.0992
1_MACS_peak_34942_lociStitched	chr8(.):143891390-143891782	0.0341
1_MACS_peak_34943_lociStitched	chr8(.):143896944-143897227	0.0526
1_MACS_peak_34944_lociStitched	chr8(.):143899076-143899412	0.061
1_MACS_peak_34945_lociStitched	chr8(.):143900587-143901180	0.0784
1_MACS_peak_34946_lociStitched	chr8(.):143901897-143903494	0.1091
1_MACS_peak_34947_lociStitched	chr8(.):143904437-143904868	0.1417
1_MACS_peak_34948_lociStitched	chr8(.):143905472-143905751	0.0854
1_MACS_peak_34949_lociStitched	chr8(.):143906315-143906756	0.0491
1_MACS_peak_34950_lociStitched	chr8(.):143908204-143909203	0.0961
2_MACS_peak_34951_lociStitched	chr8(.):143957260-143959283	0.0943
1_MACS_peak_34953_lociStitched	chr8(.):143959845-143960159	0.0749
1_MACS_peak_34954_lociStitched	chr8(.):143979841-143980122	0.0847
1_MACS_peak_34955_lociStitched	chr8(.):143994163-143994433	0.0
1_MACS_peak_34956_lociStitched	chr8(.):143996118-143996898	0.0639
1_MACS_peak_34957_lociStitched	chr8(.):143997452-143997968	0.0679
1_MACS_peak_34958_lociStitched	chr8(.):143998937-143999309	0.0901
5_MACS_peak_34959_lociStitched	chr8(.):144002685-144008006	0.0717
2_MACS_peak_34964_lociStitched	chr8(.):144020325-144021649	0.0845
1_MACS_peak_34966_lociStitched	chr8(.):144022577-144023246	0.0423
1_MACS_peak_34967_lociStitched	chr8(.):144032766-144033045	0.0347
1_MACS_peak_34968_lociStitched	chr8(.):144034728-144035103	0.0792
1_MACS_peak_34969_lociStitched	chr8(.):144035999-144036394	0.1002
1_MACS_peak_34970_lociStitched	chr8(.):144039335-144039579	0.0
1_MACS_peak_34971_lociStitched	chr8(.):144040831-144041261	0.0424
2_MACS_peak_34972_lociStitched	chr8(.):144057957-144058717	0.073
1_MACS_peak_34974_lociStitched	chr8(.):144060531-144061586	0.1143
1_MACS_peak_34975_lociStitched	chr8(.):144070168-144070439	0.0242
1_MACS_peak_34976_lociStitched	chr8(.):144089487-144089772	0.1029
1_MACS_peak_34977_lociStitched	chr8(.):144090364-144090657	0.0787
1_MACS_peak_34978_lociStitched	chr8(.):144091623-144092325	0.1137
3_MACS_peak_34979_lociStitched	chr8(.):144093188-144095819	0.0905
2_MACS_peak_34982_lociStitched	chr8(.):144096340-144097732	0.0877
4_MACS_peak_34984_lociStitched	chr8(.):144098541-144103140	0.0675
1_MACS_peak_34988_lociStitched	chr8(.):144104183-144104744	0.0879
1_MACS_peak_34989_lociStitched	chr8(.):144105584-144106419	0.067
1_MACS_peak_34990_lociStitched	chr8(.):144107031-144107252	0.0744
3_MACS_peak_34991_lociStitched	chr8(.):144117257-144119484	0.1004
1_MACS_peak_34994_lociStitched	chr8(.):144120063-144120870	0.0825
1_MACS_peak_34995_lociStitched	chr8(.):144121691-144122502	0.0713
1_MACS_peak_34996_lociStitched	chr8(.):144123541-144125803	0.086
1_MACS_peak_34997_lociStitched	chr8(.):144126409-144127185	0.052
2_MACS_peak_34998_lociStitched	chr8(.):144128152-144129686	0.1001
2_MACS_peak_35000_lociStitched	chr8(.):144130689-144134635	0.1007
1_MACS_peak_35002_lociStitched	chr8(.):144135796-144136305	0.0874
2_MACS_peak_35003_lociStitched	chr8(.):144138797-144140215	0.1081
1_MACS_peak_35005_lociStitched	chr8(.):144146331-144146671	0.0472
2_MACS_peak_35006_lociStitched	chr8(.):144152301-144155569	0.1282
1_MACS_peak_35008_lociStitched	chr8(.):144156392-144156657	0.0338
3_MACS_peak_35009_lociStitched	chr8(.):144159108-144164051	0.0788
1_MACS_peak_35012_lociStitched	chr8(.):144176117-144176637	0.0689
1_MACS_peak_35013_lociStitched	chr8(.):144182255-144182549	0.0958
1_MACS_peak_35014_lociStitched	chr8(.):144186359-144186632	0.0255
3_MACS_peak_35015_lociStitched	chr8(.):144188972-144190899	0.0848
1_MACS_peak_35018_lociStitched	chr8(.):144198416-144198670	0.0182
1_MACS_peak_35019_lociStitched	chr8(.):144203296-144203607	0.0695
8_MACS_peak_35020_lociStitched	chr8(.):144207505-144218045	0.0906
2_MACS_peak_35028_lociStitched	chr8(.):144220182-144221119	0.0553
1_MACS_peak_35030_lociStitched	chr8(.):144221799-144223856	0.0968
3_MACS_peak_35031_lociStitched	chr8(.):144224575-144226431	0.0767
1_MACS_peak_35034_lociStitched	chr8(.):144227311-144228536	0.1174
9_MACS_peak_35035_lociStitched	chr8(.):144229139-144240670	0.083
4_MACS_peak_35044_lociStitched	chr8(.):144252338-144256728	0.079
3_MACS_peak_35048_lociStitched	chr8(.):144258916-144260942	0.0974
1_MACS_peak_35051_lociStitched	chr8(.):144261583-144261857	0.0962
1_MACS_peak_35052_lociStitched	chr8(.):144264962-144265825	0.0619
2_MACS_peak_35053_lociStitched	chr8(.):144266455-144268529	0.0561
1_MACS_peak_35055_lociStitched	chr8(.):144269385-144270062	0.0676
1_MACS_peak_35056_lociStitched	chr8(.):144273594-144273911	0.0016
1_MACS_peak_35057_lociStitched	chr8(.):144277401-144277869	0.0941
1_MACS_peak_35058_lociStitched	chr8(.):144278522-144278787	0.0441
1_MACS_peak_35059_lociStitched	chr8(.):144281131-144281691	0.0665
3_MACS_peak_35060_lociStitched	chr8(.):144282195-144285185	0.1087
2_MACS_peak_35063_lociStitched	chr8(.):144294740-144297279	0.0629
1_MACS_peak_35065_lociStitched	chr8(.):144299064-144299333	0.0374
1_MACS_peak_35066_lociStitched	chr8(.):144304790-144305310	0.0616
1_MACS_peak_35067_lociStitched	chr8(.):144308134-144309230	0.072
3_MACS_peak_35068_lociStitched	chr8(.):144310743-144312927	0.0596
1_MACS_peak_35071_lociStitched	chr8(.):144314724-144315151	0.0992
1_MACS_peak_35072_lociStitched	chr8(.):144315979-144316446	0.0536
1_MACS_peak_35073_lociStitched	chr8(.):144317193-144318669	0.1361
1_MACS_peak_35074_lociStitched	chr8(.):144320144-144320463	0.0232
3_MACS_peak_35075_lociStitched	chr8(.):144321286-144323959	0.0975
1_MACS_peak_35078_lociStitched	chr8(.):144339888-144340249	0.1151
1_MACS_peak_35079_lociStitched	chr8(.):144341090-144341370	0.0409
2_MACS_peak_35080_lociStitched	chr8(.):144342413-144343527	0.0535
2_MACS_peak_35082_lociStitched	chr8(.):144344088-144347302	0.1059
1_MACS_peak_35084_lociStitched	chr8(.):144358427-144359657	0.0706
2_MACS_peak_35085_lociStitched	chr8(.):144367714-144370829	0.1015
1_MACS_peak_35087_lociStitched	chr8(.):144386541-144387016	0.046
1_MACS_peak_35088_lociStitched	chr8(.):144387548-144388027	0.0382
2_MACS_peak_35089_lociStitched	chr8(.):144444959-144446013	0.1146
2_MACS_peak_35091_lociStitched	chr8(.):144446549-144447754	0.0692
3_MACS_peak_35093_lociStitched	chr8(.):144466102-144473692	0.0935
4_MACS_peak_35096_lociStitched	chr8(.):144474198-144490151	0.105
1_MACS_peak_35100_lociStitched	chr8(.):144490847-144491160	0.0476
3_MACS_peak_35101_lociStitched	chr8(.):144493163-144495052	0.1136
1_MACS_peak_35104_lociStitched	chr8(.):144499184-144500286	0.1137
2_MACS_peak_35105_lociStitched	chr8(.):144500792-144511351	0.0962
5_MACS_peak_35107_lociStitched	chr8(.):144513224-144518510	0.125
2_MACS_peak_35112_lociStitched	chr8(.):144652285-144655242	0.1343
1_MACS_peak_35114_lociStitched	chr8(.):144706416-144706764	0.0552
2_MACS_peak_35115_lociStitched	chr8(.):144708550-144709381	0.0547
1_MACS_peak_35117_lociStitched	chr8(.):144710623-144711094	0.1022
1_MACS_peak_35118_lociStitched	chr8(.):144741915-144742251	0.0607
5_MACS_peak_35119_lociStitched	chr8(.):144743244-144748734	0.104
2_MACS_peak_35124_lociStitched	chr8(.):144749450-144750394	0.0855
1_MACS_peak_35126_lociStitched	chr8(.):144751445-144753079	0.271
1_MACS_peak_35127_lociStitched	chr8(.):144753764-144754212	0.1709
10_MACS_peak_35128_lociStitched	chr8(.):144755538-144762619	0.1065
1_MACS_peak_35138_lociStitched	chr8(.):144763349-144764034	0.108
1_MACS_peak_35139_lociStitched	chr8(.):144782163-144784231	0.1463
1_MACS_peak_35140_lociStitched	chr8(.):144792492-144792864	0.0505
5_MACS_peak_35141_lociStitched	chr8(.):144799056-144806999	0.0919
2_MACS_peak_35146_lociStitched	chr8(.):144807629-144808522	0.0828
2_MACS_peak_35148_lociStitched	chr8(.):144816736-144818370	0.1173
3_MACS_peak_35150_lociStitched	chr8(.):144819129-144828516	0.0943
5_MACS_peak_35153_lociStitched	chr8(.):144837210-144843734	0.0981
1_MACS_peak_35158_lociStitched	chr8(.):144852067-144852335	0.0334
1_MACS_peak_35159_lociStitched	chr8(.):144852872-144853439	0.0415
1_MACS_peak_35160_lociStitched	chr8(.):144854530-144854963	0.0787
1_MACS_peak_35161_lociStitched	chr8(.):144855501-144855880	0.0657
1_MACS_peak_35162_lociStitched	chr8(.):144856692-144857256	0.1029
1_MACS_peak_35163_lociStitched	chr8(.):144860163-144860485	0.0944
1_MACS_peak_35164_lociStitched	chr8(.):144864169-144864480	0.0406
1_MACS_peak_35165_lociStitched	chr8(.):144868648-144868886	0.0633
4_MACS_peak_35166_lociStitched	chr8(.):144927443-144931675	0.1271
1_MACS_peak_35170_lociStitched	chr8(.):144932475-144932944	0.0976
2_MACS_peak_35171_lociStitched	chr8(.):144933759-144936230	0.072
1_MACS_peak_35173_lociStitched	chr8(.):144936781-144937271	0.1168
2_MACS_peak_35174_lociStitched	chr8(.):144938294-144939441	0.0924
7_MACS_peak_35176_lociStitched	chr8(.):144940060-144969640	0.1096
1_MACS_peak_35183_lociStitched	chr8(.):144970258-144970551	0.1292
2_MACS_peak_35184_lociStitched	chr8(.):144971101-144971937	0.0802
1_MACS_peak_35186_lociStitched	chr8(.):144973209-144973579	0.0186
1_MACS_peak_35187_lociStitched	chr8(.):144975224-144975777	0.0526
1_MACS_peak_35188_lociStitched	chr8(.):144978056-144978629	0.0827
1_MACS_peak_35189_lociStitched	chr8(.):144979527-144979997	0.1214
1_MACS_peak_35190_lociStitched	chr8(.):145091334-145091963	0.1159
9_MACS_peak_35191_lociStitched	chr8(.):145092806-145112334	0.085
2_MACS_peak_35200_lociStitched	chr8(.):145122427-145125849	0.1133
1_MACS_peak_35202_lociStitched	chr8(.):145178554-145179007	0.129
4_MACS_peak_35203_lociStitched	chr8(.):145552355-145557293	0.0813
5_MACS_peak_35207_lociStitched	chr8(.):145557888-145570344	0.0906
4_MACS_peak_35212_lociStitched	chr8(.):145640206-145642264	0.0808
1_MACS_peak_35216_lociStitched	chr8(.):145698149-145702177	0.1062
7_MACS_peak_35217_lociStitched	chr8(.):145756006-145764710	0.0935
1_MACS_peak_35224_lociStitched	chr8(.):145766361-145766617	0.0281
1_MACS_peak_35225_lociStitched	chr8(.):145767373-145767916	0.1489
5_MACS_peak_35226_lociStitched	chr8(.):145768508-145773398	0.0795
5_MACS_peak_35231_lociStitched	chr8(.):145773953-145778121	0.079
4_MACS_peak_35236_lociStitched	chr8(.):145779305-145782165	0.1312
1_MACS_peak_35240_lociStitched	chr8(.):145793332-145793591	0.0291
2_MACS_peak_35241_lociStitched	chr8(.):145807181-145808573	0.0799
1_MACS_peak_35243_lociStitched	chr8(.):145811350-145812215	0.0835
4_MACS_peak_35244_lociStitched	chr8(.):145813235-145815813	0.089
1_MACS_peak_35248_lociStitched	chr8(.):145816680-145817084	0.0538
1_MACS_peak_35249_lociStitched	chr8(.):145819074-145819337	0.0447
1_MACS_peak_35250_lociStitched	chr8(.):145833570-145834098	0.1032
1_MACS_peak_35251_lociStitched	chr8(.):145841091-145841406	0.0468
1_MACS_peak_35252_lociStitched	chr8(.):145844655-145845060	0.1809
1_MACS_peak_35253_lociStitched	chr8(.):145846043-145846667	0.0828
1_MACS_peak_35254_lociStitched	chr8(.):145847573-145847903	0.0526
3_MACS_peak_35255_lociStitched	chr8(.):145848715-145850071	0.0753
2_MACS_peak_35258_lociStitched	chr8(.):145853972-145858038	0.1021
1_MACS_peak_35260_lociStitched	chr8(.):145859495-145859778	0.0441
1_MACS_peak_35261_lociStitched	chr8(.):145862541-145862967	0.0767
1_MACS_peak_35262_lociStitched	chr8(.):145865175-145865443	0.0744
1_MACS_peak_35263_lociStitched	chr8(.):145866565-145867106	0.0569
1_MACS_peak_35264_lociStitched	chr8(.):145871856-145872239	0.0229
1_MACS_peak_35265_lociStitched	chr8(.):145887759-145888188	0.032
1_MACS_peak_35266_lociStitched	chr8(.):145895552-145896007	0.1403
1_MACS_peak_35267_lociStitched	chr8(.):145896915-145897246	0.065
1_MACS_peak_35268_lociStitched	chr8(.):145899495-145899850	0.0516
1_MACS_peak_35269_lociStitched	chr8(.):145906396-145906896	0.1012
1_MACS_peak_35270_lociStitched	chr8(.):145909546-145910036	0.1587
1_MACS_peak_35271_lociStitched	chr8(.):145915365-145915685	0.0578
1_MACS_peak_35272_lociStitched	chr8(.):145916534-145917030	0.137
1_MACS_peak_35273_lociStitched	chr8(.):145917600-145917952	0.0709
1_MACS_peak_35274_lociStitched	chr8(.):145919484-145920016	0.0875
1_MACS_peak_35275_lociStitched	chr8(.):145920581-145920855	0.0532
1_MACS_peak_35276_lociStitched	chr8(.):146022255-146023273	0.1239
1_MACS_peak_35277_lociStitched	chr8(.):146036601-146038044	0.1179
1_MACS_peak_35278_lociStitched	chr8(.):146041125-146041721	0.0726
2_MACS_peak_35279_lociStitched	chr8(.):146042459-146043605	0.107
1_MACS_peak_35281_lociStitched	chr8(.):146044507-146052236	0.1212
1_MACS_peak_35282_lociStitched	chr8(.):146296976-146297366	0.1228
6_MACS_peak_35283_lociStitched	chr9(.):30246-36207	0.1578
