#01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_ROSE/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam
#Using cutoff of 15118.2684 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
1_MACS_peak_6160_lociStitched	chr12	7125002	7126602	1	1601	1170.08	280.8	18969	0
1_MACS_peak_2867_lociStitched	chr1	232697830	232699430	1	1601	1021.28	256.16	18970	0
1_MACS_peak_29623_lociStitched	chr9	78085448	78087047	1	1600	859.4625	162.6183	18971	0
1_MACS_peak_21897_lociStitched	chr4	85886870	85888469	1	1600	1258.2531	207.7101	18972	0
1_MACS_peak_21846_lociStitched	chr4	81123242	81124841	1	1600	1042.7079	196.8369	18973	0
1_MACS_peak_19555_lociStitched	chr3	42679477	42681076	1	1600	833.7186	235.3728	18974	0
1_MACS_peak_17688_lociStitched	chr20	39691945	39693544	1	1600	820.6068	317.4015	18975	0
1_MACS_peak_16064_lociStitched	chr2	127844001	127845600	1	1600	767.6799	198.276	18976	0
1_MACS_peak_14122_lociStitched	chr19	31961051	31962650	1	1600	830.3607	206.4309	18977	0
1_MACS_peak_13912_lociStitched	chr19	14317379	14318978	1	1600	942.4506	115.6077	18978	0
1_MACS_peak_10651_lociStitched	chr16	25077270	25078869	1	1600	1089.7185	336.1098	18979	0
1_MACS_peak_10513_lociStitched	chr16	14927206	14928805	1	1600	1131.4524	234.4134	18980	0
1_MACS_peak_8894_lociStitched	chr14	93213843	93215442	1	1600	1202.1282	219.2229	18981	0
1_MACS_peak_7651_lociStitched	chr12	133613330	133614929	1	1600	1275.5223	95.7801	18982	0
1_MACS_peak_3890_lociStitched	chr10	83421901	83423500	1	1600	736.3395	244.1673	18983	0
1_MACS_peak_429_lociStitched	chr1	27648310	27649909	1	1600	1809.2685	372.4071	18984	0
1_MACS_peak_31207_lociStitched	chrX	119602084	119603682	1	1599	1569.5556	194.6364	18985	0
1_MACS_peak_29269_lociStitched	chr9	17824187	17825785	1	1599	1025.4366	204.0646	18986	0
1_MACS_peak_20573_lociStitched	chr3	146186559	146188157	1	1599	1607.7478	260.3142	18987	0
1_MACS_peak_19919_lociStitched	chr3	67997824	67999422	1	1599	1064.7474	375.3702	18988	0
1_MACS_peak_14088_lociStitched	chr19	23868814	23870412	1	1599	2113.5148	226.4366	18989	0
1_MACS_peak_9786_lociStitched	chr15	72612073	72613671	1	1599	1609.5056	220.8436	18990	0
1_MACS_peak_6293_lociStitched	chr12	14309289	14310887	1	1599	728.5282	282.846	18991	0
1_MACS_peak_2992_lociStitched	chr1	245108324	245109922	1	1599	2036.9706	450.636	18992	0
1_MACS_peak_1289_lociStitched	chr1	100987894	100989492	1	1599	777.7466	130.0772	18993	0
1_MACS_peak_27658_lociStitched	chr7	142455538	142457135	1	1598	695.4935	268.4557	18994	0
1_MACS_peak_24746_lociStitched	chr6	29690388	29691985	1	1598	1659.1233	304.7076	18995	0
1_MACS_peak_14591_lociStitched	chr19	55496821	55498418	1	1598	870.365	291.7719	18996	0
1_MACS_peak_14047_lociStitched	chr19	19312996	19314593	1	1598	1962.0742	326.9059	18997	0
1_MACS_peak_9460_lociStitched	chr15	48895039	48896636	1	1598	829.3221	255.8394	18998	0
1_MACS_peak_7001_lociStitched	chr12	75904306	75905903	1	1598	1262.4285	440.6123	18999	0
1_MACS_peak_1262_lociStitched	chr1	94343940	94345537	1	1598	1997.6873	213.8383	19000	0
1_MACS_peak_24637_lociStitched	chr6	25315026	25316622	1	1597	887.0568	242.592	19001	0
1_MACS_peak_20488_lociStitched	chr3	136505204	136506800	1	1597	860.244	292.866	19002	0
1_MACS_peak_12753_lociStitched	chr17	78664896	78666492	1	1597	658.8288	197.106	19003	0
1_MACS_peak_7167_lociStitched	chr12	94135270	94136866	1	1597	1121.6688	187.2108	19004	0
1_MACS_peak_7145_lociStitched	chr12	93162589	93164185	1	1597	954.7272	299.4096	19005	0
1_MACS_peak_6066_lociStitched	chr12	1921359	1922955	1	1597	842.5284	286.9608	19006	0
1_MACS_peak_672_lociStitched	chr1	40777373	40778969	1	1597	1041.7092	300.6864	19007	0
1_MACS_peak_28383_lociStitched	chr8	61392897	61394492	1	1596	1372.1785	362.384	19008	0
1_MACS_peak_27174_lociStitched	chr7	101527554	101529149	1	1596	916.806	304.964	19009	0
1_MACS_peak_24727_lociStitched	chr6	28234035	28235630	1	1596	1768.217	352.6545	19010	0
1_MACS_peak_20785_lociStitched	chr3	168747032	168748627	1	1596	814.407	277.0515	19011	0
1_MACS_peak_20385_lociStitched	chr3	128518561	128520156	1	1596	1130.0575	270.193	19012	0
1_MACS_peak_20077_lociStitched	chr3	100255861	100257456	1	1596	1049.829	282.953	19013	0
1_MACS_peak_19293_lociStitched	chr3	15000089	15001684	1	1596	811.536	164.604	19014	0
1_MACS_peak_8985_lociStitched	chr14	102257990	102259585	1	1596	1017.4505	253.1265	19015	0
1_MACS_peak_7664_lociStitched	chr13	20207049	20208644	1	1596	896.39	95.7	19016	0
1_MACS_peak_7121_lociStitched	chr12	92487488	92489083	1	1596	795.905	219.9505	19017	0
1_MACS_peak_3669_lociStitched	chr10	70586398	70587993	1	1596	1262.1235	131.109	19018	0
1_MACS_peak_3237_lociStitched	chr10	16453682	16455277	1	1596	1333.101	279.763	19019	0
1_MACS_peak_1263_lociStitched	chr1	94374069	94375664	1	1596	1271.0555	167.794	19020	0
1_MACS_peak_544_lociStitched	chr1	33545941	33547536	1	1596	1097.2005	310.706	19021	0
1_MACS_peak_31104_lociStitched	chrX	101914126	101915720	1	1595	1713.2312	187.6138	19022	0
1_MACS_peak_30723_lociStitched	chrX	40126068	40127662	1	1595	1115.1624	114.768	19023	0
1_MACS_peak_26104_lociStitched	chr6	161347325	161348919	1	1595	877.497	170.8768	19024	0
1_MACS_peak_24944_lociStitched	chr6	36852929	36854523	1	1595	1482.2606	363.1132	19025	0
1_MACS_peak_23815_lociStitched	chr5	139681793	139683387	1	1595	1668.121	368.214	19026	0
1_MACS_peak_16398_lociStitched	chr2	170429248	170430842	1	1595	1245.5516	433.8868	19027	0
1_MACS_peak_15444_lociStitched	chr2	68429958	68431552	1	1595	1087.4268	268.9078	19028	0
1_MACS_peak_13187_lociStitched	chr18	44810377	44811971	1	1595	978.716	205.1478	19029	0
1_MACS_peak_12869_lociStitched	chr18	3212608	3214202	1	1595	841.1538	178.2092	19030	0
1_MACS_peak_12531_lociStitched	chr17	67344123	67345717	1	1595	1142.5792	349.086	19031	0
1_MACS_peak_9933_lociStitched	chr15	79745259	79746853	1	1595	836.6906	148.7202	19032	0
1_MACS_peak_5427_lociStitched	chr11	75433183	75434777	1	1595	969.949	247.2294	19033	0
1_MACS_peak_4905_lociStitched	chr11	36626281	36627875	1	1595	917.9846	185.5416	19034	0
1_MACS_peak_23549_lociStitched	chr5	117223616	117225209	1	1594	914.0634	282.1203	19035	0
1_MACS_peak_20556_lociStitched	chr3	142705959	142707552	1	1594	1176.5898	349.0263	19036	0
1_MACS_peak_18603_lociStitched	chr22	24255073	24256666	1	1594	1782.7263	374.9922	19037	0
1_MACS_peak_18546_lociStitched	chr22	22532447	22534040	1	1594	995.3064	297.2538	19038	0
1_MACS_peak_14936_lociStitched	chr2	26266528	26268121	1	1594	1235.8494	222.0642	19039	0
1_MACS_peak_14083_lociStitched	chr19	23464756	23466349	1	1594	622.7037	166.1499	19040	0
1_MACS_peak_11659_lociStitched	chr17	18684081	18685674	1	1594	2210.9247	279.2529	19041	0
1_MACS_peak_5772_lociStitched	chr11	115782724	115784317	1	1594	771.3306	255.5172	19042	0
1_MACS_peak_1708_lociStitched	chr1	152940186	152941779	1	1594	1145.8449	444.7656	19043	0
1_MACS_peak_29819_lociStitched	chr9	97365580	97367172	1	1593	792.02	207.756	19044	0
1_MACS_peak_29794_lociStitched	chr9	95715852	95717444	1	1593	1089.8832	267.1376	19045	0
1_MACS_peak_26948_lociStitched	chr7	76785994	76787586	1	1593	1058.5208	283.8536	19046	0
1_MACS_peak_26217_lociStitched	chr7	5013289	5014881	1	1593	1195.2736	310.5992	19047	0
1_MACS_peak_24330_lociStitched	chr6	2841235	2842827	1	1593	1093.2264	287.8336	19048	0
1_MACS_peak_21890_lociStitched	chr4	84270681	84272273	1	1593	1313.4	338.3	19049	0
1_MACS_peak_16276_lociStitched	chr2	156879329	156880921	1	1593	918.7432	300.092	19050	0
1_MACS_peak_10112_lociStitched	chr15	91137050	91138642	1	1593	1162.0008	338.4592	19051	0
1_MACS_peak_5550_lociStitched	chr11	86382253	86383845	1	1593	1538.668	218.9	19052	0
1_MACS_peak_3697_lociStitched	chr10	72123177	72124769	1	1593	1240.6456	349.9216	19053	0
1_MACS_peak_30417_lociStitched	chr9	140171452	140173043	1	1592	1227.9338	185.6697	19054	0
1_MACS_peak_28500_lociStitched	chr8	73897985	73899576	1	1592	1322.9165	326.155	19055	0
1_MACS_peak_24044_lociStitched	chr5	157157759	157159350	1	1592	2748.4525	510.8701	19056	0
1_MACS_peak_23607_lociStitched	chr5	125322975	125324566	1	1592	751.5884	245.4913	19057	0
1_MACS_peak_23458_lociStitched	chr5	105429385	105430976	1	1592	855.7989	284.789	19058	0
1_MACS_peak_16438_lociStitched	chr2	173849620	173851211	1	1592	905.279	353.3611	19059	0
1_MACS_peak_10126_lociStitched	chr15	91674674	91676265	1	1592	774.0215	314.3816	19060	0
1_MACS_peak_7527_lociStitched	chr12	122101457	122103048	1	1592	1198.1821	243.2639	19061	0
1_MACS_peak_6928_lociStitched	chr12	67462320	67463911	1	1592	629.8769	103.415	19062	0
1_MACS_peak_5945_lociStitched	chr11	126731582	126733173	1	1592	1082.8346	381.9991	19063	0
1_MACS_peak_29443_lociStitched	chr9	37036126	37037716	1	1591	1011.558	346.62	19064	0
1_MACS_peak_28505_lociStitched	chr8	74747273	74748863	1	1591	1093.92	431.049	19065	0
1_MACS_peak_26400_lociStitched	chr7	22911301	22912891	1	1591	1051.308	294.627	19066	0
1_MACS_peak_19869_lociStitched	chr3	59455059	59456649	1	1591	1161.336	293.196	19067	0
1_MACS_peak_18785_lociStitched	chr22	36447927	36449517	1	1591	1181.688	201.453	19068	0
1_MACS_peak_2496_lociStitched	chr1	205857442	205859032	1	1591	769.719	283.497	19069	0
1_MACS_peak_2352_lociStitched	chr1	198702761	198704351	1	1591	977.373	368.403	19070	0
1_MACS_peak_30359_lociStitched	chr9	136975866	136977455	1	1590	830.8881	241.8458	19071	0
1_MACS_peak_30115_lociStitched	chr9	124854456	124856045	1	1590	1618.7143	310.3317	19072	0
1_MACS_peak_28577_lociStitched	chr8	87854052	87855641	1	1590	845.1891	113.1368	19073	0
1_MACS_peak_28356_lociStitched	chr8	57905233	57906822	1	1590	1448.6913	214.8328	19074	0
1_MACS_peak_26101_lociStitched	chr6	160940667	160942256	1	1590	1326.815	198.7839	19075	0
1_MACS_peak_23000_lociStitched	chr5	53765044	53766633	1	1590	1452.8227	340.2049	19076	0
1_MACS_peak_20821_lociStitched	chr3	171342263	171343852	1	1590	947.6796	278.2339	19077	0
1_MACS_peak_19756_lociStitched	chr3	50627611	50629200	1	1590	921.4611	196.7182	19078	0
1_MACS_peak_18879_lociStitched	chr22	39189304	39190893	1	1590	1185.394	278.8695	19079	0
1_MACS_peak_18682_lociStitched	chr22	29976287	29977876	1	1590	1127.7133	339.7282	19080	0
1_MACS_peak_17506_lociStitched	chr20	30538680	30540269	1	1590	1429.1466	311.7618	19081	0
1_MACS_peak_15403_lociStitched	chr2	65046307	65047896	1	1590	1336.6668	147.9359	19082	0
1_MACS_peak_6511_lociStitched	chr12	33672981	33674570	1	1590	1768.8748	445.5556	19083	0
1_MACS_peak_5771_lociStitched	chr11	115718532	115720121	1	1590	724.584	201.6441	19084	0
1_MACS_peak_4190_lociStitched	chr10	105605355	105606944	1	1590	820.8774	273.1491	19085	0
1_MACS_peak_31385_lociStitched	chrX	153361634	153363222	1	1589	1153.2056	177.2208	19086	0
1_MACS_peak_31193_lociStitched	chrX	118954955	118956543	1	1589	1012.9852	166.74	19087	0
1_MACS_peak_31124_lociStitched	chrX	105854510	105856098	1	1589	1356.6284	293.3036	19088	0
1_MACS_peak_30466_lociStitched	chrX	3170332	3171920	1	1589	763.5104	167.8516	19089	0
1_MACS_peak_29457_lociStitched	chr9	37548742	37550330	1	1589	981.5428	155.4652	19090	0
1_MACS_peak_28726_lociStitched	chr8	104383072	104384660	1	1589	1829.2172	147.2076	19091	0
1_MACS_peak_26879_lociStitched	chr7	73939601	73941189	1	1589	1005.6804	327.6044	19092	0
1_MACS_peak_20523_lociStitched	chr3	139395612	139397200	1	1589	1622.142	224.0668	19093	0
1_MACS_peak_15473_lociStitched	chr2	69996647	69998235	1	1589	770.0212	279.9644	19094	0
1_MACS_peak_15002_lociStitched	chr2	30337530	30339118	1	1589	896.7436	296.956	19095	0
1_MACS_peak_13922_lociStitched	chr19	14800101	14801689	1	1589	2402.0088	162.2936	19096	0
1_MACS_peak_1423_lociStitched	chr1	115322484	115324072	1	1589	1029.3416	159.2764	19097	0
1_MACS_peak_800_lociStitched	chr1	46336654	46338242	1	1589	1087.78	231.848	19098	0
1_MACS_peak_175_lociStitched	chr1	12270040	12271628	1	1589	936.2848	358.2528	19099	0
1_MACS_peak_31094_lociStitched	chrX	100672560	100674147	1	1588	1753.3176	153.7803	19100	0
1_MACS_peak_30438_lociStitched	chr9	140576659	140578246	1	1588	1158.51	244.8741	19101	0
1_MACS_peak_28290_lociStitched	chr8	49207516	49209103	1	1588	817.1463	196.9467	19102	0
1_MACS_peak_24370_lociStitched	chr6	5003447	5005034	1	1588	1268.6478	289.1514	19103	0
1_MACS_peak_22398_lociStitched	chr4	154626780	154628367	1	1588	747.477	272.4879	19104	0
1_MACS_peak_17877_lociStitched	chr20	50372560	50374147	1	1588	843.9666	128.0709	19105	0
1_MACS_peak_13793_lociStitched	chr19	10811533	10813120	1	1588	1829.9697	408.4938	19106	0
1_MACS_peak_13142_lociStitched	chr18	39693242	39694829	1	1588	1251.3495	258.2049	19107	0
1_MACS_peak_4879_lociStitched	chr11	35010006	35011593	1	1588	1205.6439	316.7652	19108	0
1_MACS_peak_29765_lociStitched	chr9	94302179	94303765	1	1587	799.5026	209.9864	19109	0
1_MACS_peak_28240_lociStitched	chr8	39337665	39339251	1	1587	1156.3526	218.5508	19110	0
1_MACS_peak_26594_lociStitched	chr7	40432601	40434187	1	1587	1015.3572	313.3936	19111	0
1_MACS_peak_24780_lociStitched	chr6	30957702	30959288	1	1587	1198.0644	392.3764	19112	0
1_MACS_peak_18402_lociStitched	chr21	45590217	45591803	1	1587	813.618	195.2366	19113	0
1_MACS_peak_13358_lociStitched	chr18	59996628	59998214	1	1587	905.4474	266.7652	19114	0
1_MACS_peak_13059_lociStitched	chr18	23935311	23936897	1	1587	991.5672	272.6334	19115	0
1_MACS_peak_10758_lociStitched	chr16	30456120	30457706	1	1587	3060.0284	324.337	19116	0
1_MACS_peak_7021_lociStitched	chr12	77272016	77273602	1	1587	809.8116	257.8836	19117	0
1_MACS_peak_5430_lociStitched	chr11	75511821	75513407	1	1587	648.5154	183.6588	19118	0
1_MACS_peak_24319_lociStitched	chr6	874243	875828	1	1586	1136.762	234.7385	19119	0
1_MACS_peak_14128_lociStitched	chr19	32836128	32837713	1	1586	2341.362	239.8105	19120	0
1_MACS_peak_14089_lociStitched	chr19	23881315	23882900	1	1586	1290.9825	245.5165	19121	0
1_MACS_peak_11941_lociStitched	chr17	36337740	36339325	1	1586	1423.964	653.337	19122	0
1_MACS_peak_5875_lociStitched	chr11	122536282	122537867	1	1586	1168.145	254.234	19123	0
1_MACS_peak_24611_lociStitched	chr6	24359872	24361456	1	1585	2147.2704	311.5728	19124	0
1_MACS_peak_20776_lociStitched	chr3	167479402	167480986	1	1585	948.816	434.808	19125	0
1_MACS_peak_19382_lociStitched	chr3	24275915	24277499	1	1585	823.2048	321.3936	19126	0
1_MACS_peak_15769_lociStitched	chr2	98547070	98548654	1	1585	795.3264	252.3312	19127	0
1_MACS_peak_15302_lociStitched	chr2	55919841	55921425	1	1585	1759.3488	373.9824	19128	0
1_MACS_peak_12553_lociStitched	chr17	70516417	70518001	1	1585	944.6976	246.7872	19129	0
1_MACS_peak_11448_lociStitched	chr17	4900139	4901723	1	1585	2329.272	214.4736	19130	0
1_MACS_peak_6605_lociStitched	chr12	47790449	47792033	1	1585	1143.648	316.8	19131	0
1_MACS_peak_285_lociStitched	chr1	21290458	21292042	1	1585	1057.0032	341.5104	19132	0
1_MACS_peak_24549_lociStitched	chr6	15940747	15942330	1	1584	710.6087	217.8208	19133	0
1_MACS_peak_21425_lociStitched	chr4	20630560	20632143	1	1584	838.0402	269.7432	19134	0
1_MACS_peak_12631_lociStitched	chr17	74116899	74118482	1	1584	1300.9094	243.1488	19135	0
1_MACS_peak_9990_lociStitched	chr15	83654180	83655763	1	1584	1591.2316	379.4451	19136	0
1_MACS_peak_9400_lociStitched	chr15	44837790	44839373	1	1584	728.6549	248.531	19137	0
1_MACS_peak_144_lociStitched	chr1	10516535	10518118	1	1584	1506.8577	259.1371	19138	0
1_MACS_peak_25001_lociStitched	chr6	41836079	41837661	1	1583	1096.1678	308.8064	19139	0
1_MACS_peak_22835_lociStitched	chr5	24728762	24730344	1	1583	1197.4158	255.0184	19140	0
1_MACS_peak_21008_lociStitched	chr3	184971058	184972640	1	1583	1260.3794	388.381	19141	0
1_MACS_peak_19949_lociStitched	chr3	71404498	71406080	1	1583	712.5328	168.1666	19142	0
1_MACS_peak_19816_lociStitched	chr3	53782160	53783742	1	1583	797.1698	276.85	19143	0
1_MACS_peak_17257_lociStitched	chr20	5070092	5071674	1	1583	788.3106	278.1156	19144	0
1_MACS_peak_15955_lociStitched	chr2	112587548	112589130	1	1583	655.2644	201.8632	19145	0
1_MACS_peak_14984_lociStitched	chr2	28730276	28731858	1	1583	925.47	242.2042	19146	0
1_MACS_peak_11754_lociStitched	chr17	27037610	27039192	1	1583	903.9548	287.7658	19147	0
1_MACS_peak_8722_lociStitched	chr14	74209945	74211527	1	1583	706.0466	158.3582	19148	0
1_MACS_peak_7962_lociStitched	chr13	53138764	53140346	1	1583	804.9216	173.5454	19149	0
1_MACS_peak_6652_lociStitched	chr12	49503667	49505249	1	1583	1392.6346	449.4462	19150	0
1_MACS_peak_3494_lociStitched	chr10	46913214	46914796	1	1583	1712.515	294.252	19151	0
1_MACS_peak_27061_lociStitched	chr7	93632602	93634183	1	1582	2480.9052	365.8434	19152	0
1_MACS_peak_25825_lociStitched	chr6	135350745	135352326	1	1582	1049.9421	319.362	19153	0
1_MACS_peak_23325_lociStitched	chr5	86026760	86028341	1	1582	1680.9192	182.2893	19154	0
1_MACS_peak_22984_lociStitched	chr5	50006508	50008089	1	1582	1060.851	366.6339	19155	0
1_MACS_peak_21246_lociStitched	chr4	3533010	3534591	1	1582	1284.8787	234.7785	19156	0
1_MACS_peak_13479_lociStitched	chr18	76941529	76943110	1	1582	920.3001	299.7576	19157	0
1_MACS_peak_11038_lociStitched	chr16	67866667	67868248	1	1582	1329.621	373.2741	19158	0
1_MACS_peak_5776_lociStitched	chr11	116133013	116134594	1	1582	886.6248	162.6849	19159	0
1_MACS_peak_5490_lociStitched	chr11	81661568	81663149	1	1582	787.9704	198.2574	19160	0
1_MACS_peak_1430_lociStitched	chr1	116548494	116550075	1	1582	1105.119	111.7767	19161	0
1_MACS_peak_28404_lociStitched	chr8	62442036	62443616	1	1581	989.08	209.824	19162	0
1_MACS_peak_24172_lociStitched	chr5	172233676	172235256	1	1581	1323.882	261.964	19163	0
1_MACS_peak_23179_lociStitched	chr5	69880909	69882489	1	1581	1611.758	128.296	19164	0
1_MACS_peak_20666_lociStitched	chr3	156085589	156087169	1	1581	859.678	260.542	19165	0
1_MACS_peak_15494_lociStitched	chr2	70444794	70446374	1	1581	818.598	261.174	19166	0
1_MACS_peak_9500_lociStitched	chr15	51627101	51628681	1	1581	758.558	347.284	19167	0
1_MACS_peak_8744_lociStitched	chr14	75468807	75470387	1	1581	833.766	219.62	19168	0
1_MACS_peak_8395_lociStitched	chr14	32029751	32031331	1	1581	988.922	156.894	19169	0
1_MACS_peak_7038_lociStitched	chr12	79479970	79481550	1	1581	1114.848	309.522	19170	0
1_MACS_peak_6351_lociStitched	chr12	23177871	23179451	1	1581	931.568	256.908	19171	0
1_MACS_peak_5250_lociStitched	chr11	66277414	66278994	1	1581	923.352	292.458	19172	0
1_MACS_peak_4575_lociStitched	chr11	5705315	5706895	1	1581	1337.628	307.626	19173	0
1_MACS_peak_31010_lociStitched	chrX	74375158	74376737	1	1580	1312.4648	123.7936	19174	0
1_MACS_peak_30942_lociStitched	chrX	65970150	65971729	1	1580	992.2436	123.9515	19175	0
1_MACS_peak_26437_lociStitched	chr7	25493854	25495433	1	1580	914.8726	307.905	19176	0
1_MACS_peak_21620_lociStitched	chr4	52903510	52905089	1	1580	1000.9281	207.1648	19177	0
1_MACS_peak_17155_lociStitched	chr20	117664	119243	1	1580	936.0312	278.8514	19178	0
1_MACS_peak_14875_lociStitched	chr2	20724014	20725593	1	1580	1006.9283	195.6381	19179	0
1_MACS_peak_12941_lociStitched	chr18	10525570	10527149	1	1580	1371.9931	268.2721	19180	0
1_MACS_peak_4268_lociStitched	chr10	114305635	114307214	1	1580	745.6038	308.0629	19181	0
1_MACS_peak_31423_lociStitched	chrX	154611288	154612866	1	1579	1049.8434	123.3996	19182	0
1_MACS_peak_30116_lociStitched	chr9	124920955	124922533	1	1579	1554.8034	375.2484	19183	0
1_MACS_peak_29832_lociStitched	chr9	97793749	97795327	1	1579	746.0784	183.6792	19184	0
1_MACS_peak_26911_lociStitched	chr7	75114620	75116198	1	1579	1308.6354	201.3528	19185	0
1_MACS_peak_13887_lociStitched	chr19	13874735	13876313	1	1579	935.4384	276.3078	19186	0
1_MACS_peak_11457_lociStitched	chr17	5371224	5372802	1	1579	1509.9882	426.6912	19187	0
1_MACS_peak_10577_lociStitched	chr16	19728657	19730235	1	1579	1865.196	245.8524	19188	0
1_MACS_peak_10533_lociStitched	chr16	16326003	16327581	1	1579	956.7414	240.645	19189	0
1_MACS_peak_9463_lociStitched	chr15	49102193	49103771	1	1579	2815.941	317.8092	19190	0
1_MACS_peak_8679_lociStitched	chr14	69657575	69659153	1	1579	1578.6312	210.663	19191	0
1_MACS_peak_6067_lociStitched	chr12	2112592	2114170	1	1579	2516.91	370.83	19192	0
1_MACS_peak_29939_lociStitched	chr9	108209623	108211200	1	1578	1131.6552	297.1068	19193	0
1_MACS_peak_27383_lociStitched	chr7	119345664	119347241	1	1578	1030.0964	290.7988	19194	0
1_MACS_peak_23399_lociStitched	chr5	94955705	94957282	1	1578	591.5327	163.3772	19195	0
1_MACS_peak_14112_lociStitched	chr19	29227395	29228972	1	1578	637.7388	206.587	19196	0
1_MACS_peak_10639_lociStitched	chr16	23846545	23848122	1	1578	679.5293	156.5961	19197	0
1_MACS_peak_9319_lociStitched	chr15	40803340	40804917	1	1578	968.4357	253.897	19198	0
1_MACS_peak_6734_lociStitched	chr12	53701619	53703196	1	1578	761.3756	307.1996	19199	0
1_MACS_peak_26627_lociStitched	chr7	43873707	43875283	1	1577	1057.0232	234.036	19200	0
1_MACS_peak_25499_lociStitched	chr6	103526522	103528098	1	1577	867.9032	168.3168	19201	0
1_MACS_peak_23261_lociStitched	chr5	77943520	77945096	1	1577	1172.544	184.8648	19202	0
1_MACS_peak_22930_lociStitched	chr5	39424304	39425880	1	1577	856.0832	284.9408	19203	0
1_MACS_peak_16974_lociStitched	chr2	230736499	230738075	1	1577	779.332	235.1392	19204	0
1_MACS_peak_16529_lociStitched	chr2	182520762	182522338	1	1577	1056.2352	223.9496	19205	0
1_MACS_peak_15051_lociStitched	chr2	36286606	36288182	1	1577	2316.0896	338.2096	19206	0
1_MACS_peak_11350_lociStitched	chr17	1170889	1172465	1	1577	867.588	280.3704	19207	0
1_MACS_peak_8728_lociStitched	chr14	74416280	74417856	1	1577	979.9568	183.1312	19208	0
1_MACS_peak_1346_lociStitched	chr1	109933727	109935303	1	1577	842.8448	110.1624	19209	0
1_MACS_peak_25293_lociStitched	chr6	79324522	79326097	1	1576	1010.52	239.4	19210	0
1_MACS_peak_21674_lociStitched	chr4	60569724	60571299	1	1576	1071.945	277.6725	19211	0
1_MACS_peak_20982_lociStitched	chr3	183838096	183839671	1	1576	1384.5825	589.68	19212	0
1_MACS_peak_19377_lociStitched	chr3	23897916	23899491	1	1576	887.355	212.94	19213	0
1_MACS_peak_18533_lociStitched	chr22	22044009	22045584	1	1576	805.14	159.075	19214	0
1_MACS_peak_14463_lociStitched	chr19	48624852	48626427	1	1576	1397.97	230.7375	19215	0
1_MACS_peak_12313_lociStitched	chr17	53701906	53703481	1	1576	861.0525	157.0275	19216	0
1_MACS_peak_10660_lociStitched	chr16	27180523	27182098	1	1576	1204.7175	342.8775	19217	0
1_MACS_peak_6053_lociStitched	chr12	1293860	1295435	1	1576	884.0475	289.6425	19218	0
1_MACS_peak_2941_lociStitched	chr1	237932208	237933783	1	1576	861.525	357.0525	19219	0
1_MACS_peak_29166_lociStitched	chr9	2644635	2646209	1	1575	1415.9704	263.4876	19220	0
1_MACS_peak_27481_lociStitched	chr7	128430714	128432288	1	1575	1283.2822	235.4704	19221	0
1_MACS_peak_27379_lociStitched	chr7	117749393	117750967	1	1575	807.462	238.7758	19222	0
1_MACS_peak_27008_lociStitched	chr7	87257214	87258788	1	1575	1017.4336	223.3506	19223	0
1_MACS_peak_26018_lociStitched	chr6	152187909	152189483	1	1575	818.6374	200.8424	19224	0
1_MACS_peak_23400_lociStitched	chr5	94982019	94983593	1	1575	2190.0636	446.5438	19225	0
1_MACS_peak_4051_lociStitched	chr10	98507259	98508833	1	1575	1288.4764	438.8312	19226	0
1_MACS_peak_3838_lociStitched	chr10	80358662	80360236	1	1575	781.1762	278.598	19227	0
1_MACS_peak_1264_lociStitched	chr1	94458018	94459592	1	1575	1069.0608	196.4352	19228	0
1_MACS_peak_30633_lociStitched	chrX	21944074	21945647	1	1574	695.8952	115.6155	19229	0
1_MACS_peak_29012_lociStitched	chr8	135563117	135564690	1	1574	989.7316	206.6922	19230	0
1_MACS_peak_27297_lociStitched	chr7	107910077	107911650	1	1574	763.3769	265.3651	19231	0
1_MACS_peak_22755_lociStitched	chr5	7959233	7960806	1	1574	815.9151	263.0056	19232	0
1_MACS_peak_20660_lociStitched	chr3	155461485	155463058	1	1574	985.0126	338.0377	19233	0
1_MACS_peak_12598_lociStitched	chr17	73318929	73320502	1	1574	1036.9216	232.6467	19234	0
1_MACS_peak_12058_lociStitched	chr17	40566343	40567916	1	1574	863.2624	301.0722	19235	0
1_MACS_peak_10175_lociStitched	chr15	96899341	96900914	1	1574	860.2737	244.9161	19236	0
1_MACS_peak_9434_lociStitched	chr15	46603868	46605441	1	1574	891.2618	291.005	19237	0
1_MACS_peak_5870_lociStitched	chr11	121525743	121527316	1	1574	1909.1501	353.2958	19238	0
1_MACS_peak_4155_lociStitched	chr10	104512407	104513980	1	1574	809.3085	329.5435	19239	0
