#01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_ROSE/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam
#Using cutoff of 15118.2684 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
3_MACS_peak_12345_lociStitched	chr17	55553490	55565990	3	10214	10233.75	2246.25	797	1
3_MACS_peak_28954_lociStitched	chr8	131420709	131433256	3	10205	11885.7731	2237.1301	798	1
4_MACS_peak_28713_lociStitched	chr8	103816706	103828787	4	10204	15061.3827	1156.1517	799	1
2_MACS_peak_3937_lociStitched	chr10	89839003	89854654	2	10201	10038.5514	2986.2108	800	1
3_MACS_peak_29712_lociStitched	chr9	92039221	92058242	3	10201	17535.4599	3463.7241	801	1
3_MACS_peak_29825_lociStitched	chr9	97620385	97639146	3	10199	17804.189	2982.999	802	1
2_MACS_peak_20690_lociStitched	chr3	156845380	156855914	2	10189	18288.0774	3080.1416	803	1
4_MACS_peak_24067_lociStitched	chr5	158757934	158778287	4	10180	11527.9392	3278.8683	804	1
3_MACS_peak_28137_lociStitched	chr8	29621870	29637560	3	10176	31811.475	3197.622	805	1
3_MACS_peak_9563_lociStitched	chr15	58583695	58595962	3	10174	14423.5386	2593.2438	806	1
2_MACS_peak_25819_lociStitched	chr6	135190415	135204247	2	10167	23377.4632	2749.8016	807	1
2_MACS_peak_27421_lociStitched	chr7	122821856	122834880	2	10164	18070.8	3188.2752	808	1
2_MACS_peak_26444_lociStitched	chr7	25979786	25994652	2	10159	22147.3668	2675.88	809	1
3_MACS_peak_14925_lociStitched	chr2	25963358	25973631	3	10150	11238.662	2073.0914	810	1
3_MACS_peak_2237_lociStitched	chr1	184524773	184538354	3	10150	8420.22	3668.2281	811	1
2_MACS_peak_27659_lociStitched	chr7	142494080	142509429	2	10147	20048.8638	3851.0641	812	1
3_MACS_peak_21322_lociStitched	chr4	9599077	9611293	3	10129	21204.5328	2241.636	813	1
3_MACS_peak_27263_lociStitched	chr7	106182379	106195783	3	10109	15982.9296	3424.722	814	1
3_MACS_peak_11391_lociStitched	chr17	2294197	2305903	3	10105	23024.5314	1808.577	815	1
1_MACS_peak_4890_lociStitched	chr11	35159461	35169563	1	10103	23263.8958	3010.396	816	1
1_MACS_peak_9757_lociStitched	chr15	70386841	70396916	1	10076	21713.64	2016.0075	817	1
3_MACS_peak_30032_lociStitched	chr9	116278570	116294799	3	10068	14800.848	2843.3208	818	1
2_MACS_peak_31128_lociStitched	chrX	106915524	106929278	2	10063	19335.3732	1523.9432	819	1
3_MACS_peak_11722_lociStitched	chr17	21178391	21192822	3	10059	16195.9113	2529.7543	820	1
2_MACS_peak_5503_lociStitched	chr11	82704185	82719909	2	10055	18184.806	2783.148	821	1
4_MACS_peak_6846_lociStitched	chr12	58134877	58150480	4	10047	13067.5125	3114.3588	822	1
1_MACS_peak_17111_lociStitched	chr2	239166613	239176656	1	10044	8501.3995	1232.2761	823	1
4_MACS_peak_5201_lociStitched	chr11	65306798	65326893	4	10043	11922.3635	2998.174	824	1
3_MACS_peak_7314_lociStitched	chr12	106529234	106543946	3	10035	14154.4152	2333.3232	825	1
2_MACS_peak_21077_lociStitched	chr3	191007491	191020301	2	10030	12387.27	2708.034	826	1
2_MACS_peak_11130_lociStitched	chr16	71875696	71889038	2	10018	17879.6142	2708.426	827	1
3_MACS_peak_1769_lociStitched	chr1	154942139	154957757	3	10011	22101.0318	4530.7818	828	1
2_MACS_peak_25510_lociStitched	chr6	106037817	106053552	2	9998	11577.813	2523.894	829	1
2_MACS_peak_22694_lociStitched	chr5	1334958	1346302	2	9988	19947.2896	2336.864	830	1
2_MACS_peak_6983_lociStitched	chr12	72078952	72089266	2	9981	12307.6962	1792.5732	831	1
3_MACS_peak_3244_lociStitched	chr10	17060264	17072606	3	9979	12409.881	1817.9766	832	1
3_MACS_peak_13061_lociStitched	chr18	24028244	24043503	3	9977	14277.8463	2523.8386	833	1
3_MACS_peak_29796_lociStitched	chr9	95819915	95835853	3	9960	15104.4426	2698.3034	834	1
4_MACS_peak_22575_lociStitched	chr4	185366669	185381179	4	9944	13317.278	2701.762	835	1
2_MACS_peak_18901_lociStitched	chr22	39539618	39549832	2	9942	14267.9366	1973.3448	836	1
2_MACS_peak_13333_lociStitched	chr18	56315421	56328263	2	9941	16302.919	2479.7902	837	1
3_MACS_peak_24532_lociStitched	chr6	15244570	15257706	3	9939	11166.9136	2174.008	838	1
2_MACS_peak_12676_lociStitched	chr17	75229033	75244250	2	9939	21471.187	2529.0654	839	1
2_MACS_peak_2521_lociStitched	chr1	206938549	206948578	2	9933	9667.956	2379.8817	840	1
3_MACS_peak_16758_lociStitched	chr2	204750120	204764793	3	9918	11092.788	2142.258	841	1
3_MACS_peak_18652_lociStitched	chr22	27053046	27071314	3	9917	16375.4352	3675.5216	842	1
2_MACS_peak_22788_lociStitched	chr5	14593137	14604861	2	9892	9790.7124	2122.044	843	1
2_MACS_peak_3461_lociStitched	chr10	44502202	44513679	2	9889	15672.9912	1881.0803	844	1
3_MACS_peak_5833_lociStitched	chr11	118964371	118980074	3	9886	16029.6224	2988.2809	845	1
2_MACS_peak_2445_lociStitched	chr1	203722010	203736553	2	9884	27140.1466	3685.1962	846	1
3_MACS_peak_13158_lociStitched	chr18	42485513	42501842	3	9883	13419.1722	2744.9049	847	1
2_MACS_peak_26731_lociStitched	chr7	52774356	52788550	2	9873	12797.3104	2032.5808	848	1
3_MACS_peak_11848_lociStitched	chr17	31312767	31326249	3	9872	10015.7778	2012.8626	849	1
2_MACS_peak_12323_lociStitched	chr17	54856214	54867000	2	9866	11047.0212	1884.3142	850	1
3_MACS_peak_9239_lociStitched	chr15	34619326	34635845	3	9866	13344.0482	2572.0083	851	1
3_MACS_peak_8754_lociStitched	chr14	75714362	75727158	3	9864	13431.9612	1503.53	852	1
5_MACS_peak_1037_lociStitched	chr1	66896491	66912781	5	9860	15149.7	2731.833	853	1
2_MACS_peak_24708_lociStitched	chr6	27774424	27784291	2	9858	17162.6598	2051.3493	854	1
2_MACS_peak_25045_lociStitched	chr6	43671610	43685925	2	9857	14791.6895	2436.413	855	1
2_MACS_peak_19374_lociStitched	chr3	23838622	23854709	2	9828	14652.0396	2586.7896	856	1
3_MACS_peak_18543_lociStitched	chr22	22510868	22524062	3	9825	18479.5164	2541.1644	857	1
4_MACS_peak_2893_lociStitched	chr1	234622611	234641883	4	9825	14428.9464	4461.468	858	1
2_MACS_peak_5196_lociStitched	chr11	65236057	65246513	2	9824	26164.0488	2115.2488	859	1
4_MACS_peak_12162_lociStitched	chr17	45265217	45284869	4	9811	16446.7588	3460.7172	860	1
2_MACS_peak_16952_lociStitched	chr2	227655231	227666735	2	9807	12952.3536	1878.6032	861	1
4_MACS_peak_15614_lociStitched	chr2	85150923	85170633	4	9799	14134.041	3526.119	862	1
2_MACS_peak_27279_lociStitched	chr7	106503821	106513796	2	9795	16680.195	3066.315	863	1
5_MACS_peak_12050_lociStitched	chr17	40330025	40351623	5	9795	11101.372	3440.5614	864	1
2_MACS_peak_6018_lociStitched	chr11	132218455	132231679	2	9793	20784.1608	2487.4344	865	1
2_MACS_peak_2208_lociStitched	chr1	183438600	183451395	2	9792	23565.831	3647.8545	866	1
2_MACS_peak_541_lociStitched	chr1	33445087	33460009	2	9790	12673.2546	2438.2548	867	1
2_MACS_peak_18210_lociStitched	chr21	34600668	34613220	2	9788	18295.7952	3527.112	868	1
2_MACS_peak_16963_lociStitched	chr2	228270218	228281960	2	9786	17632.9614	1998.4884	869	1
4_MACS_peak_4498_lociStitched	chr11	788738	811115	4	9780	16270.3167	3067.8867	870	1
3_MACS_peak_17062_lociStitched	chr2	235390504	235405789	3	9778	11018.9565	1533.0855	871	1
4_MACS_peak_25350_lociStitched	chr6	86158788	86176536	4	9755	11802.42	2807.7336	872	1
3_MACS_peak_26536_lociStitched	chr7	35061880	35078101	3	9744	18370.2825	2574.2727	873	1
2_MACS_peak_18042_lociStitched	chr20	62357924	62370985	2	9743	15089.3733	2456.7741	874	1
3_MACS_peak_20945_lociStitched	chr3	182098907	182113437	3	9740	11490.324	3346.259	875	1
2_MACS_peak_2545_lociStitched	chr1	207994614	208006298	2	9739	25772.5672	3604.514	876	1
2_MACS_peak_27624_lociStitched	chr7	141013654	141028937	2	9736	14071.0581	3573.1654	877	1
4_MACS_peak_29117_lociStitched	chr8	146010398	146031104	4	9735	12423.6	3360.5838	878	1
1_MACS_peak_16458_lociStitched	chr2	175454752	175464465	1	9714	25372.2986	2284.4976	879	1
4_MACS_peak_13862_lociStitched	chr19	12991278	13012107	4	9704	13403.4615	3345.1374	880	1
2_MACS_peak_22071_lociStitched	chr4	108950332	108960422	2	9693	15129.955	1930.217	881	1
2_MACS_peak_30085_lociStitched	chr9	123340753	123350466	2	9692	18165.2526	1962.9973	882	1
1_MACS_peak_25078_lociStitched	chr6	45386600	45396284	1	9685	27280.7964	1680.174	883	1
3_MACS_peak_19258_lociStitched	chr3	12681081	12691778	3	9682	12228.8104	2054.8937	884	1
2_MACS_peak_17810_lociStitched	chr20	46442981	46458157	2	9679	10938.8608	2238.46	885	1
2_MACS_peak_18491_lociStitched	chr22	19405587	19421204	2	9674	20120.9428	3078.1107	886	1
3_MACS_peak_27598_lociStitched	chr7	139465429	139479023	3	9670	16326.394	3247.6066	887	1
4_MACS_peak_9580_lociStitched	chr15	59266444	59281137	4	9670	13773.2182	2563.9285	888	1
2_MACS_peak_8480_lociStitched	chr14	50465234	50476800	2	9669	23335.5616	1268.7902	889	1
2_MACS_peak_20256_lociStitched	chr3	119348956	119363066	2	9669	20164.601	2717.586	890	1
3_MACS_peak_1387_lociStitched	chr1	112134854	112148149	3	9668	9916.7405	1405.2815	891	1
2_MACS_peak_15483_lociStitched	chr2	70309917	70323404	2	9668	34977.1858	2861.9414	892	1
3_MACS_peak_752_lociStitched	chr1	44289581	44305502	3	9660	15694.9218	3208.0815	893	1
1_MACS_peak_10096_lociStitched	chr15	90637135	90646783	1	9649	36468.4752	2668.6368	894	1
2_MACS_peak_4954_lociStitched	chr11	45837760	45849158	2	9644	16447.314	2520.0978	895	1
4_MACS_peak_28851_lociStitched	chr8	124546185	124560830	4	9637	12761.653	2124.9895	896	1
3_MACS_peak_18215_lociStitched	chr21	34665046	34683967	3	9635	12120.7926	4525.9032	897	1
2_MACS_peak_2897_lociStitched	chr1	234652059	234661689	2	9629	21274.596	2999.745	898	1
2_MACS_peak_2604_lociStitched	chr1	211743132	211756524	2	9629	15341.8752	3709.584	899	1
1_MACS_peak_28069_lociStitched	chr8	26427886	26437511	1	9626	25986.5375	2322.5125	900	1
1_MACS_peak_22034_lociStitched	chr4	105407595	105417218	1	9624	14604.8271	1976.5642	901	1
2_MACS_peak_12513_lociStitched	chr17	66229832	66245320	2	9623	27517.5296	2984.5376	902	1
3_MACS_peak_6856_lociStitched	chr12	58281417	58299664	3	9622	12752.8283	3038.1255	903	1
3_MACS_peak_12821_lociStitched	chr17	80405647	80424144	3	9614	24120.088	3327.6103	904	1
1_MACS_peak_6690_lociStitched	chr12	51311753	51321361	1	9609	11015.572	1982.1304	905	1
1_MACS_peak_4034_lociStitched	chr10	97048736	97058337	1	9602	16558.8447	1920.2	906	1
3_MACS_peak_14514_lociStitched	chr19	49989668	50005630	3	9599	16247.7198	2983.2978	907	1
3_MACS_peak_24710_lociStitched	chr6	27790975	27808094	3	9597	27840.6297	2887.9753	908	1
3_MACS_peak_27176_lociStitched	chr7	101624335	101640864	3	9582	11168.6453	2251.2498	909	1
2_MACS_peak_11416_lociStitched	chr17	3813072	3822847	2	9580	29648.5525	2167.1175	910	1
2_MACS_peak_31204_lociStitched	chrX	119434572	119445562	2	9577	11952.724	1171.534	911	1
4_MACS_peak_12278_lociStitched	chr17	49020694	49038613	4	9575	16128.8919	2764.9017	912	1
2_MACS_peak_20423_lociStitched	chr3	129890212	129900774	2	9573	19398.1692	2244.425	913	1
3_MACS_peak_21268_lociStitched	chr4	5705354	5715709	3	9568	14053.806	1743.782	914	1
1_MACS_peak_1919_lociStitched	chr1	160675884	160685445	1	9562	19884.9678	3443.8722	915	1
4_MACS_peak_415_lociStitched	chr1	27152216	27167316	4	9561	11719.11	2775.38	916	1
1_MACS_peak_20361_lociStitched	chr3	126627519	126637078	1	9560	17468.1166	1837.2398	917	1
2_MACS_peak_24905_lociStitched	chr6	35264433	35280116	2	9558	14458.1577	2630.0391	918	1
3_MACS_peak_706_lociStitched	chr1	42257210	42276587	3	9551	11781.216	3115.8216	919	1
3_MACS_peak_30053_lociStitched	chr9	117369057	117380219	3	9549	15178.0876	2110.7342	920	1
3_MACS_peak_15461_lociStitched	chr2	68989157	69003853	3	9549	14262.468	2758.4392	921	1
2_MACS_peak_11859_lociStitched	chr17	32760644	32775633	2	9542	9428.081	2357.7697	922	1
2_MACS_peak_11172_lociStitched	chr16	78795089	78804963	2	9541	10204.779	1072.3164	923	1
3_MACS_peak_28877_lociStitched	chr8	126161756	126179993	3	9527	10887.489	2668.0731	924	1
1_MACS_peak_22693_lociStitched	chr5	1311093	1320612	1	9520	46662.138	2837.6139	925	1
2_MACS_peak_11181_lociStitched	chr16	79631192	79640786	2	9512	11908.0728	908.5518	926	1
2_MACS_peak_10218_lociStitched	chr15	101737724	101751622	2	9512	20493.9908	2309.8476	927	1
5_MACS_peak_10342_lociStitched	chr16	3199505	3225051	5	9509	13097.4342	3645.4142	928	1
3_MACS_peak_14520_lociStitched	chr19	50166252	50182518	3	9507	20459.3748	2771.7264	929	1
2_MACS_peak_21361_lociStitched	chr4	12695203	12705376	2	9505	11056.0164	1654.1298	930	1
3_MACS_peak_16230_lociStitched	chr2	150733227	150753984	3	9500	12520.6224	3103.1715	931	1
3_MACS_peak_23789_lociStitched	chr5	138738305	138752999	3	9494	23363.46	3038.7192	932	1
3_MACS_peak_16277_lociStitched	chr2	157187920	157207882	3	9492	25493.4702	3287.7414	933	1
2_MACS_peak_31251_lociStitched	chrX	129298781	129311413	2	9483	11593.6496	1428.6792	934	1
4_MACS_peak_6268_lociStitched	chr12	12949459	12967217	4	9483	14529.5956	2887.4508	935	1
3_MACS_peak_1418_lociStitched	chr1	115236669	115251208	3	9482	10453.541	1372.4816	936	1
3_MACS_peak_13937_lociStitched	chr19	16180343	16198210	3	9476	26071.5264	3208.9132	937	1
2_MACS_peak_27556_lociStitched	chr7	134842572	134857493	2	9472	20681.9981	3825.7444	938	1
2_MACS_peak_12607_lociStitched	chr17	73628542	73644263	2	9470	22484.1742	2524.7926	939	1
3_MACS_peak_20542_lociStitched	chr3	141205790	141219453	3	9466	16802.7574	2561.8125	940	1
3_MACS_peak_15868_lociStitched	chr2	109383183	109404127	3	9461	11169.4352	2697.5872	941	1
1_MACS_peak_21705_lociStitched	chr4	69434542	69444001	1	9460	18274.788	1835.046	942	1
3_MACS_peak_1514_lociStitched	chr1	143991759	144002388	3	9457	12455.0622	2902.7799	943	1
4_MACS_peak_26864_lociStitched	chr7	73255900	73270780	4	9451	11987.328	2462.64	944	1
2_MACS_peak_8709_lociStitched	chr14	72980292	72990343	2	9450	12546.6633	1219.1863	945	1
2_MACS_peak_23657_lociStitched	chr5	130708933	130718862	2	9448	16052.2143	2046.3669	946	1
2_MACS_peak_8025_lociStitched	chr13	77898954	77914760	2	9445	21274.876	2843.4994	947	1
2_MACS_peak_9846_lociStitched	chr15	75396416	75407736	2	9441	9618.604	2194.948	948	1
3_MACS_peak_18218_lociStitched	chr21	34696119	34712695	3	9430	24757.9136	4372.7488	949	1
2_MACS_peak_9541_lociStitched	chr15	55568640	55583164	2	9426	13572.678	2483.604	950	1
2_MACS_peak_13950_lociStitched	chr19	16433243	16442801	2	9425	21179.5722	1997.622	951	1
2_MACS_peak_25661_lociStitched	chr6	117859012	117871652	2	9422	12375.824	2316.912	952	1
3_MACS_peak_27629_lociStitched	chr7	141248557	141264823	3	9420	18715.6596	3829.0164	953	1
2_MACS_peak_7755_lociStitched	chr13	30943675	30957698	2	9397	11709.205	1273.2884	954	1
2_MACS_peak_3066_lociStitched	chr10	3798448	3808545	2	9381	17643.4978	1831.5958	955	1
2_MACS_peak_28998_lociStitched	chr8	134576729	134586335	2	9376	26120.6352	2099.8716	956	1
2_MACS_peak_2629_lociStitched	chr1	212778226	212789118	2	9370	29285.3204	3081.3468	957	1
3_MACS_peak_14271_lociStitched	chr19	40648466	40670616	3	9370	12193.575	3041.195	958	1
2_MACS_peak_7168_lociStitched	chr12	94541030	94552981	2	9368	13497.4594	2042.4259	959	1
2_MACS_peak_23084_lociStitched	chr5	58852794	58862662	2	9365	15815.4436	2013.072	960	1
2_MACS_peak_22263_lociStitched	chr4	140126898	140136725	2	9360	10920.7451	1692.2094	961	1
3_MACS_peak_29386_lociStitched	chr9	35065846	35080580	3	9339	13651.051	2793.5664	962	1
3_MACS_peak_5039_lociStitched	chr11	58864366	58876449	3	9336	14779.9256	2381.5593	963	1
5_MACS_peak_19339_lociStitched	chr3	17780412	17798695	5	9333	11670.0389	2928.9366	964	1
2_MACS_peak_1035_lociStitched	chr1	66838056	66849187	2	9331	11801.0862	2019.1634	965	1
3_MACS_peak_6120_lociStitched	chr12	6464735	6478338	3	9331	19161.1858	2545.1213	966	1
3_MACS_peak_5957_lociStitched	chr11	128273998	128287059	3	9330	12112.7714	2023.1489	967	1
3_MACS_peak_26291_lociStitched	chr7	8164394	8175007	3	9325	11255.0865	1919.8917	968	1
1_MACS_peak_18858_lociStitched	chr22	38638172	38647487	1	9316	12307.9095	1536.975	969	1
4_MACS_peak_18404_lociStitched	chr21	45626473	45644454	4	9313	9610.8445	2929.1049	970	1
3_MACS_peak_16292_lociStitched	chr2	158323603	158337923	3	9311	22283.352	3071.64	971	1
2_MACS_peak_2486_lociStitched	chr1	205403502	205412892	2	9306	15485.988	2293.038	972	1
4_MACS_peak_2265_lociStitched	chr1	186582578	186596994	4	9296	8204.1456	3204.6768	973	1
2_MACS_peak_3486_lociStitched	chr10	45949482	45961344	2	9292	15757.4808	1967.9058	974	1
4_MACS_peak_17495_lociStitched	chr20	30147158	30162195	4	9275	11061.2172	2814.9264	975	1
3_MACS_peak_28662_lociStitched	chr8	101440580	101452584	3	9271	11007.668	1331.2436	976	1
3_MACS_peak_27374_lociStitched	chr7	117408622	117422288	3	9265	11244.3848	3426.0662	977	1
2_MACS_peak_20730_lociStitched	chr3	160108120	160123835	2	9265	22411.1615	3205.86	978	1
2_MACS_peak_20284_lociStitched	chr3	121710669	121725355	2	9250	10161.2434	2587.6732	979	1
3_MACS_peak_19016_lociStitched	chr22	43656580	43670110	3	9247	9782.19	1799.49	980	1
1_MACS_peak_11985_lociStitched	chr17	38015847	38025092	1	9246	18440.077	1983.977	981	1
4_MACS_peak_26531_lociStitched	chr7	34773802	34796489	4	9244	9905.1442	3089.9694	982	1
2_MACS_peak_19127_lociStitched	chr22	50906931	50921090	2	9241	12445.761	1952.5261	983	1
2_MACS_peak_10463_lociStitched	chr16	11712323	11724226	2	9239	15786.9489	1997.3234	984	1
3_MACS_peak_11763_lociStitched	chr17	27219263	27231070	3	9226	11907.3595	2446.4104	985	1
2_MACS_peak_28904_lociStitched	chr8	126779315	126789343	2	9219	12760.63	1606.4856	986	1
2_MACS_peak_12700_lociStitched	chr17	76116217	76129390	2	9219	15492.7653	2235.4581	987	1
1_MACS_peak_17312_lociStitched	chr20	9489487	9498697	1	9211	12136.017	1842.921	988	1
2_MACS_peak_2631_lociStitched	chr1	212802757	212814192	2	9202	10235.4685	3024.5575	989	1
1_MACS_peak_16856_lociStitched	chr2	217080026	217089226	1	9201	23447.12	2352.44	990	1
2_MACS_peak_16272_lociStitched	chr2	153913765	153927346	2	9200	10158.588	2331.8577	991	1
1_MACS_peak_3608_lociStitched	chr10	63656317	63665515	1	9199	19954.1412	2000.565	992	1
4_MACS_peak_11932_lociStitched	chr17	36124030	36136173	4	9193	8079.9522	2110.4534	993	1
1_MACS_peak_20406_lociStitched	chr3	128994348	129003538	1	9191	20963.309	1959.308	994	1
3_MACS_peak_17439_lociStitched	chr20	23329818	23344717	3	9188	18939.6088	2635.6331	995	1
3_MACS_peak_28985_lociStitched	chr8	134221315	134233822	3	9186	17267.1642	2258.7642	996	1
1_MACS_peak_23865_lociStitched	chr5	142430773	142439957	1	9185	13305.7792	1845.984	997	1
2_MACS_peak_27395_lociStitched	chr7	120627533	120639985	2	9180	9365.1492	2815.3972	998	1
3_MACS_peak_8234_lociStitched	chr13	114863238	114877832	3	9175	15233.2172	2088.4014	999	1
2_MACS_peak_31130_lociStitched	chrX	106952960	106962598	2	9174	17981.6166	903.0806	1000	1
2_MACS_peak_17754_lociStitched	chr20	43677968	43693310	2	9166	13034.5632	2439.378	1001	1
3_MACS_peak_23572_lociStitched	chr5	121647045	121661401	3	9162	9212.2452	2070.1352	1002	1
2_MACS_peak_23984_lociStitched	chr5	151127366	151139105	2	9148	13486.9371	2275.0182	1003	1
2_MACS_peak_6789_lociStitched	chr12	56509175	56523976	2	9146	14174.9177	3118.5707	1004	1
3_MACS_peak_14524_lociStitched	chr19	50311672	50322560	3	9145	19362.1304	2161.268	1005	1
4_MACS_peak_27133_lociStitched	chr7	99931469	99950847	4	9142	13562.6622	3152.8006	1006	1
2_MACS_peak_29981_lociStitched	chr9	112729105	112739064	2	9141	9864.3895	2022.6729	1007	1
2_MACS_peak_16149_lociStitched	chr2	134935337	134948416	2	9138	13808.8082	2063.8662	1008	1
3_MACS_peak_17501_lociStitched	chr20	30261719	30276626	3	9136	11737.7718	2890.4673	1009	1
2_MACS_peak_13952_lociStitched	chr19	16474923	16484669	2	9135	19400.3876	1933.6064	1010	1
2_MACS_peak_27260_lociStitched	chr7	105982638	105991822	2	9132	19171.6	2340.0832	1011	1
2_MACS_peak_18376_lociStitched	chr21	44771848	44783962	2	9125	24092.3232	2886.7662	1012	1
3_MACS_peak_6807_lociStitched	chr12	57021926	57031454	3	9124	14086.1952	2180.9592	1013	1
1_MACS_peak_22381_lociStitched	chr4	153580047	153589160	1	9114	13154.6155	2034.9329	1014	1
2_MACS_peak_27903_lociStitched	chr8	11386489	11396791	2	9113	13549.1904	1769.8836	1015	1
2_MACS_peak_5205_lociStitched	chr11	65336197	65345518	2	9096	13486.5549	1940.6322	1016	1
2_MACS_peak_15657_lociStitched	chr2	86467699	86478933	2	9096	15619.7536	2255.7872	1017	1
3_MACS_peak_22233_lociStitched	chr4	129723806	129741390	3	9096	17891.72	2709.6944	1018	1
3_MACS_peak_17801_lociStitched	chr20	46114154	46132273	3	9091	12237.5726	3194.3797	1019	1
2_MACS_peak_18795_lociStitched	chr22	36772611	36785173	2	9090	14668.6474	2262.4162	1020	1
2_MACS_peak_26664_lociStitched	chr7	45439677	45451469	2	9089	10392.2896	1834.8352	1021	1
2_MACS_peak_20457_lociStitched	chr3	133159878	133169207	2	9085	12438.3557	1934.8346	1022	1
2_MACS_peak_21517_lociStitched	chr4	38124218	38136047	2	9085	13545.3879	2210.8401	1023	1
3_MACS_peak_21806_lociStitched	chr4	77902976	77917506	3	9085	9887.665	2305.911	1024	1
1_MACS_peak_5849_lociStitched	chr11	119591589	119600672	1	9084	10371.8777	1388.7907	1025	1
3_MACS_peak_7130_lociStitched	chr12	92793520	92803649	3	9082	9665.0918	1958.9486	1026	1
2_MACS_peak_3949_lociStitched	chr10	90143385	90152771	2	9079	18240.7524	1918.4984	1027	1
3_MACS_peak_23961_lociStitched	chr5	149855257	149870733	3	9077	17668.9492	2579.8492	1028	1
1_MACS_peak_13807_lociStitched	chr19	11199071	11208143	1	9073	22309.8624	1916.9136	1029	1
1_MACS_peak_2221_lociStitched	chr1	183807379	183816449	1	9071	26794.594	2783.583	1030	1
2_MACS_peak_23511_lociStitched	chr5	112256430	112267671	2	9069	17435.9151	2830.4838	1031	1
4_MACS_peak_29507_lociStitched	chr9	67009552	67029382	4	9069	9129.732	2994.33	1032	1
4_MACS_peak_4675_lociStitched	chr11	12256735	12267917	4	9062	7620.533	1818.1932	1033	1
3_MACS_peak_2279_lociStitched	chr1	187000751	187013059	3	9058	10706.7292	2760.6844	1034	1
1_MACS_peak_20609_lociStitched	chr3	150314215	150323267	1	9053	17847.8284	1895.4888	1035	1
4_MACS_peak_17594_lociStitched	chr20	34194372	34208200	4	9053	10957.3072	2432.3452	1036	1
2_MACS_peak_28094_lociStitched	chr8	28194929	28207466	2	9051	23673.6171	2642.7996	1037	1
3_MACS_peak_20399_lociStitched	chr3	128900379	128916347	3	9041	18451.024	2396.7968	1038	1
2_MACS_peak_10377_lociStitched	chr16	4554270	4568911	2	9040	16124.1333	2707.1209	1039	1
3_MACS_peak_10750_lociStitched	chr16	30379996	30394865	3	9025	14192.4605	2561.9287	1040	1
2_MACS_peak_2761_lociStitched	chr1	226062450	226071726	2	9023	18426.774	2822.6868	1041	1
2_MACS_peak_12642_lociStitched	chr17	74257249	74268984	2	9023	23587.35	2199.139	1042	1
3_MACS_peak_29718_lociStitched	chr9	92156304	92172009	3	9022	12644.0955	2581.902	1043	1
2_MACS_peak_21524_lociStitched	chr4	38664335	38674014	2	9014	12532.3692	1472.1759	1044	1
2_MACS_peak_9222_lociStitched	chr15	33296229	33310174	2	9004	17938.848	2925.661	1045	1
2_MACS_peak_8723_lociStitched	chr14	74224810	74240154	2	8997	14142.5648	1672.496	1046	1
2_MACS_peak_1968_lociStitched	chr1	161770927	161780663	2	8984	10675.524	2336.64	1047	1
3_MACS_peak_813_lociStitched	chr1	46790235	46807563	3	8983	15713.0304	2942.2944	1048	1
1_MACS_peak_15433_lociStitched	chr2	66659650	66668622	1	8973	14765.2204	1361.9496	1049	1
2_MACS_peak_30294_lociStitched	chr9	132646077	132657948	2	8967	27756.7722	2463.2325	1050	1
4_MACS_peak_12488_lociStitched	chr17	64426043	64439595	4	8967	13589.9456	2271.3152	1051	1
2_MACS_peak_2371_lociStitched	chr1	200588996	200599410	2	8961	12995.6306	2588.9204	1052	1
3_MACS_peak_14598_lociStitched	chr19	55786141	55796240	3	8960	16253.3306	2045.0475	1053	1
1_MACS_peak_26544_lociStitched	chr7	35763109	35772065	1	8957	18785.21	2261.39	1054	1
4_MACS_peak_19649_lociStitched	chr3	46529960	46547809	4	8944	9236.8575	2789.7987	1055	1
1_MACS_peak_24942_lociStitched	chr6	36718278	36727216	1	8939	13206.7888	2092.3858	1056	1
1_MACS_peak_28897_lociStitched	chr8	126440869	126449801	1	8933	22481.844	2048.1076	1057	1
1_MACS_peak_18589_lociStitched	chr22	23517341	23526269	1	8929	20530.8288	2235.5712	1058	1
2_MACS_peak_1943_lociStitched	chr1	161185221	161198409	2	8927	17437.1736	3506.6892	1059	1
2_MACS_peak_15951_lociStitched	chr2	112481324	112494821	2	8927	11375.2716	2248.6002	1060	1
3_MACS_peak_27281_lociStitched	chr7	106525600	106536835	3	8925	6519.6705	2480.688	1061	1
1_MACS_peak_23834_lociStitched	chr5	140886079	140894995	1	8917	12351.3348	1474.7064	1062	1
3_MACS_peak_7531_lociStitched	chr12	122227125	122242918	3	8913	14052.6114	1399.2598	1063	1
