#EJM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/EJM.H3K27ac_ROSE/EJM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by EJM.jin.bam
#Using cutoff of 15797.6176 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EJM.jin.bam	enhancerRank	isSuper
1_MACS_peak_25712_lociStitched	chr7	32772137	32772429	1	293	288.1456	19630	0
1_MACS_peak_20849_lociStitched	chr4	15175677	15176021	1	345	288.0312	19631	0
1_MACS_peak_21541_lociStitched	chr4	136397228	136397567	1	340	287.9466	19632	0
1_MACS_peak_21989_lociStitched	chr5	14011705	14011948	1	244	287.9307	19633	0
1_MACS_peak_2768_lociStitched	chr1	233488735	233489010	1	276	287.925	19634	0
1_MACS_peak_12753_lociStitched	chr18	46065533	46065821	1	289	287.5968	19635	0
1_MACS_peak_12794_lociStitched	chr18	49267069	49267356	1	288	287.4879	19636	0
1_MACS_peak_25054_lociStitched	chr6	127914468	127914776	1	309	287.4872	19637	0
1_MACS_peak_11992_lociStitched	chr17	63133465	63133769	1	305	287.3712	19638	0
1_MACS_peak_29557_lociStitched	chrX	24262345	24262650	1	306	287.371	19639	0
1_MACS_peak_25444_lociStitched	chr7	3696780	3697063	1	284	287.3582	19640	0
1_MACS_peak_11173_lociStitched	chr17	27506799	27507109	1	311	287.153	19641	0
1_MACS_peak_16331_lociStitched	chr2	173353737	173354048	1	312	287.1463	19642	0
1_MACS_peak_18320_lociStitched	chr22	23204025	23204355	1	331	287.034	19643	0
1_MACS_peak_18041_lociStitched	chr21	39384531	39384823	1	293	286.9192	19644	0
1_MACS_peak_19516_lociStitched	chr3	55741134	55741430	1	297	286.4688	19645	0
1_MACS_peak_11688_lociStitched	chr17	47437085	47437404	1	320	286.462	19646	0
1_MACS_peak_21335_lociStitched	chr4	100815242	100815522	1	281	286.132	19647	0
1_MACS_peak_23387_lociStitched	chr5	171710342	171710650	1	309	286.132	19648	0
1_MACS_peak_3223_lociStitched	chr10	33247275	33247589	1	315	286.0226	19649	0
1_MACS_peak_1931_lociStitched	chr1	155731527	155731871	1	345	286.0016	19650	0
1_MACS_peak_21264_lociStitched	chr4	84878843	84879143	1	301	285.9	19651	0
1_MACS_peak_28251_lociStitched	chr9	12814575	12814836	1	262	285.6645	19652	0
1_MACS_peak_6931_lociStitched	chr12	125533878	125534207	1	330	285.572	19653	0
1_MACS_peak_24749_lociStitched	chr6	89871143	89871413	1	271	285.552	19654	0
1_MACS_peak_6611_lociStitched	chr12	109491463	109491811	1	349	285.3252	19655	0
1_MACS_peak_10410_lociStitched	chr16	69727266	69727551	1	286	285.228	19656	0
1_MACS_peak_30274_lociStitched	chrX	153273592	153273908	1	317	285.2216	19657	0
1_MACS_peak_8015_lociStitched	chr14	70826110	70826393	1	284	285.1225	19658	0
1_MACS_peak_12855_lociStitched	chr18	57702373	57702670	1	298	285.12	19659	0
1_MACS_peak_8894_lociStitched	chr15	52392731	52393032	1	302	285.1072	19660	0
1_MACS_peak_1376_lociStitched	chr1	99646133	99646431	1	299	285.0966	19661	0
1_MACS_peak_18969_lociStitched	chr3	12663965	12664277	1	313	284.8872	19662	0
1_MACS_peak_3544_lociStitched	chr10	76614732	76615016	1	285	284.6532	19663	0
1_MACS_peak_7925_lociStitched	chr14	60815006	60815264	1	259	284.5482	19664	0
1_MACS_peak_4370_lociStitched	chr11	35035104	35035386	1	283	284.538	19665	0
1_MACS_peak_29648_lociStitched	chrX	47862868	47863220	1	353	284.416	19666	0
1_MACS_peak_21207_lociStitched	chr4	77588303	77588590	1	288	284.3309	19667	0
1_MACS_peak_7193_lociStitched	chr13	45990985	45991282	1	298	284.3181	19668	0
1_MACS_peak_10172_lociStitched	chr16	46660605	46660886	1	282	284.2034	19669	0
1_MACS_peak_5619_lociStitched	chr12	9453162	9453499	1	338	284.1921	19670	0
1_MACS_peak_22618_lociStitched	chr5	90568809	90569108	1	300	284.1098	19671	0
1_MACS_peak_10770_lociStitched	chr17	2475391	2475694	1	304	284.0928	19672	0
1_MACS_peak_10478_lociStitched	chr16	74529857	74530173	1	317	284.084	19673	0
1_MACS_peak_2965_lociStitched	chr10	4340985	4341285	1	301	283.86	19674	0
1_MACS_peak_15696_lociStitched	chr2	89163371	89163665	1	295	283.7688	19675	0
1_MACS_peak_11737_lociStitched	chr17	49008729	49009018	1	290	283.5379	19676	0
1_MACS_peak_25902_lociStitched	chr7	51957682	51957977	1	296	283.5245	19677	0
1_MACS_peak_24525_lociStitched	chr6	52531737	52532037	1	301	283.32	19678	0
1_MACS_peak_3540_lociStitched	chr10	76498959	76499271	1	313	283.2024	19679	0
1_MACS_peak_27747_lociStitched	chr8	107509871	107510171	1	301	283.2	19680	0
1_MACS_peak_27733_lociStitched	chr8	104801180	104801477	1	298	283.1895	19681	0
1_MACS_peak_4283_lociStitched	chr11	19798825	19799125	1	301	283.08	19682	0
1_MACS_peak_27295_lociStitched	chr8	56876242	56876543	1	302	282.9701	19683	0
1_MACS_peak_24499_lociStitched	chr6	52227027	52227303	1	277	282.8448	19684	0
1_MACS_peak_13559_lociStitched	chr19	14618420	14618691	1	272	282.8427	19685	0
1_MACS_peak_1438_lociStitched	chr1	109940727	109941037	1	311	282.751	19686	0
1_MACS_peak_27195_lociStitched	chr8	39917428	39917711	1	284	282.6321	19687	0
1_MACS_peak_1179_lociStitched	chr1	70019188	70019482	1	295	282.6222	19688	0
1_MACS_peak_6257_lociStitched	chr12	66697535	66697833	1	299	282.504	19689	0
1_MACS_peak_17126_lociStitched	chr20	10155879	10156193	1	315	282.4116	19690	0
1_MACS_peak_9359_lociStitched	chr15	82338819	82339143	1	325	282.3984	19691	0
1_MACS_peak_7351_lociStitched	chr13	86682257	86682557	1	301	282.18	19692	0
1_MACS_peak_25575_lociStitched	chr7	21466274	21466576	1	303	282.068	19693	0
1_MACS_peak_28327_lociStitched	chr9	22453762	22454078	1	317	282.0616	19694	0
1_MACS_peak_9369_lociStitched	chr15	83557321	83557613	1	293	281.9552	19695	0
1_MACS_peak_3532_lociStitched	chr10	75718075	75718391	1	317	281.8404	19696	0
1_MACS_peak_22707_lociStitched	chr5	102596430	102596721	1	292	281.8335	19697	0
1_MACS_peak_9130_lociStitched	chr15	68177277	68177577	1	301	281.61	19698	0
1_MACS_peak_27383_lociStitched	chr8	69931154	69931444	1	291	281.503	19699	0
1_MACS_peak_27739_lociStitched	chr8	107045773	107046053	1	281	281.4	19700	0
1_MACS_peak_9694_lociStitched	chr16	2770674	2770970	1	297	281.3776	19701	0
1_MACS_peak_17120_lociStitched	chr20	8112913	8113171	1	259	281.0394	19702	0
1_MACS_peak_8516_lociStitched	chr15	20722151	20722420	1	270	280.836	19703	0
1_MACS_peak_7901_lociStitched	chr14	59797312	59797613	1	302	280.833	19704	0
1_MACS_peak_21258_lociStitched	chr4	84142651	84142946	1	296	280.8105	19705	0
1_MACS_peak_6337_lociStitched	chr12	77272870	77273144	1	275	280.713	19706	0
1_MACS_peak_1271_lociStitched	chr1	86392820	86393109	1	290	280.7057	19707	0
1_MACS_peak_6475_lociStitched	chr12	99038609	99038855	1	247	280.5876	19708	0
1_MACS_peak_25292_lociStitched	chr6	156355473	156355750	1	278	280.4902	19709	0
1_MACS_peak_16172_lociStitched	chr2	151386065	151386347	1	283	280.4772	19710	0
1_MACS_peak_10190_lociStitched	chr16	48492066	48492343	1	278	280.3794	19711	0
1_MACS_peak_9712_lociStitched	chr16	3125600	3125897	1	298	280.368	19712	0
1_MACS_peak_9175_lociStitched	chr15	70752779	70753102	1	324	280.2671	19713	0
1_MACS_peak_20664_lociStitched	chr4	1582006	1582282	1	277	280.2504	19714	0
1_MACS_peak_22817_lociStitched	chr5	122371459	122371785	1	327	279.9362	19715	0
1_MACS_peak_27029_lociStitched	chr8	23021156	23021480	1	325	279.8064	19716	0
1_MACS_peak_12043_lociStitched	chr17	69721978	69722270	1	293	279.7068	19717	0
1_MACS_peak_16696_lociStitched	chr2	207115018	207115287	1	270	279.7062	19718	0
1_MACS_peak_27214_lociStitched	chr8	42270372	42270647	1	276	279.7025	19719	0
1_MACS_peak_13037_lociStitched	chr19	1837884	1838095	1	212	279.7016	19720	0
1_MACS_peak_254_lociStitched	chr1	14254802	14255082	1	281	279.692	19721	0
1_MACS_peak_8946_lociStitched	chr15	54859380	54859636	1	257	279.5776	19722	0
1_MACS_peak_965_lociStitched	chr1	50346542	50346832	1	291	279.473	19723	0
1_MACS_peak_1449_lociStitched	chr1	110358807	110359115	1	309	279.356	19724	0
1_MACS_peak_18905_lociStitched	chr3	4004978	4005228	1	251	279.25	19725	0
1_MACS_peak_5914_lociStitched	chr12	42862920	42863223	1	304	279.2448	19726	0
1_MACS_peak_29992_lociStitched	chrX	116096059	116096358	1	300	279.2361	19727	0
1_MACS_peak_19613_lociStitched	chr3	72033621	72033930	1	310	279.027	19728	0
1_MACS_peak_18415_lociStitched	chr22	26987774	26988056	1	283	278.898	19729	0
1_MACS_peak_15591_lociStitched	chr2	76642453	76642779	1	327	278.893	19730	0
1_MACS_peak_11882_lociStitched	chr17	58243581	58243883	1	303	278.8064	19731	0
1_MACS_peak_22538_lociStitched	chr5	79964127	79964440	1	314	278.7891	19732	0
1_MACS_peak_21721_lociStitched	chr4	166966365	166966645	1	281	278.684	19733	0
1_MACS_peak_17260_lociStitched	chr20	30467894	30468199	1	306	278.6785	19734	0
1_MACS_peak_22757_lociStitched	chr5	110589798	110590119	1	322	278.4675	19735	0
1_MACS_peak_15900_lociStitched	chr2	112710088	112710389	1	302	278.4551	19736	0
1_MACS_peak_29960_lociStitched	chrX	110038717	110038975	1	259	278.3304	19737	0
1_MACS_peak_29928_lociStitched	chrX	105736815	105737128	1	314	278.2257	19738	0
1_MACS_peak_12795_lociStitched	chr18	49288584	49288880	1	297	278.1216	19739	0
1_MACS_peak_9714_lociStitched	chr16	3149843	3150139	1	297	277.8848	19740	0
1_MACS_peak_27096_lociStitched	chr8	28244072	28244362	1	291	277.791	19741	0
1_MACS_peak_3238_lociStitched	chr10	35630957	35631209	1	253	277.7796	19742	0
1_MACS_peak_15842_lociStitched	chr2	109647861	109648156	1	296	277.5655	19743	0
1_MACS_peak_3289_lociStitched	chr10	44891502	44891788	1	287	277.563	19744	0
1_MACS_peak_7035_lociStitched	chr13	23489587	23489887	1	301	277.56	19745	0
1_MACS_peak_9293_lociStitched	chr15	77702433	77702724	1	292	277.4394	19746	0
1_MACS_peak_29650_lociStitched	chrX	47930782	47931079	1	298	277.3386	19747	0
1_MACS_peak_27447_lociStitched	chr8	76234638	76234926	1	289	277.3152	19748	0
1_MACS_peak_17879_lociStitched	chr21	19815651	19815952	1	302	277.221	19749	0
1_MACS_peak_29624_lociStitched	chrX	46431377	46431666	1	290	277.2088	19750	0
1_MACS_peak_3320_lociStitched	chr10	46076037	46076298	1	262	277.2081	19751	0
1_MACS_peak_26933_lociStitched	chr8	11354991	11355292	1	302	277.1006	19752	0
1_MACS_peak_3239_lociStitched	chr10	35762726	35762992	1	267	276.9858	19753	0
1_MACS_peak_23298_lociStitched	chr5	158633150	158633432	1	283	276.8676	19754	0
1_MACS_peak_12968_lociStitched	chr19	872040	872367	1	328	276.7728	19755	0
1_MACS_peak_8850_lociStitched	chr15	47593342	47593659	1	318	276.7727	19756	0
1_MACS_peak_21313_lociStitched	chr4	95378859	95379160	1	302	276.7695	19757	0
1_MACS_peak_29846_lociStitched	chrX	75227210	75227498	1	289	276.768	19758	0
1_MACS_peak_1704_lociStitched	chr1	148193263	148193512	1	250	276.7635	19759	0
1_MACS_peak_3856_lociStitched	chr10	111846025	111846321	1	297	276.76	19760	0
1_MACS_peak_27624_lociStitched	chr8	96100132	96100413	1	282	276.5321	19761	0
1_MACS_peak_24818_lociStitched	chr6	101458519	101458815	1	297	276.5232	19762	0
1_MACS_peak_7265_lociStitched	chr13	53022848	53023144	1	297	276.4344	19763	0
1_MACS_peak_30162_lociStitched	chrX	134975153	134975454	1	302	276.4083	19764	0
1_MACS_peak_17652_lociStitched	chr20	51833329	51833574	1	246	276.311	19765	0
1_MACS_peak_22233_lociStitched	chr5	45748968	45749244	1	277	275.9724	19766	0
1_MACS_peak_656_lociStitched	chr1	32470824	32471132	1	309	275.968	19767	0
1_MACS_peak_6545_lociStitched	chr12	105503527	105503815	1	289	275.8464	19768	0
1_MACS_peak_23141_lociStitched	chr5	148746809	148747115	1	307	275.6448	19769	0
1_MACS_peak_4187_lociStitched	chr11	8932752	8933074	1	323	275.632	19770	0
1_MACS_peak_22232_lociStitched	chr5	45658639	45658940	1	302	275.6257	19771	0
1_MACS_peak_6221_lociStitched	chr12	59310841	59311126	1	286	275.6235	19772	0
1_MACS_peak_25213_lociStitched	chr6	141475060	141475354	1	295	275.184	19773	0
1_MACS_peak_25716_lociStitched	chr7	32789575	32789871	1	297	275.0728	19774	0
1_MACS_peak_12905_lociStitched	chr18	68880005	68880299	1	295	275.0664	19775	0
1_MACS_peak_16634_lociStitched	chr2	202092890	202093207	1	318	275.0609	19776	0
1_MACS_peak_29626_lociStitched	chrX	46488504	46488805	1	302	275.0538	19777	0
1_MACS_peak_27017_lociStitched	chr8	22301536	22301829	1	294	274.9512	19778	0
1_MACS_peak_21368_lociStitched	chr4	104179031	104179334	1	304	274.8513	19779	0
1_MACS_peak_1143_lociStitched	chr1	67218113	67218399	1	287	274.846	19780	0
1_MACS_peak_27192_lociStitched	chr8	38860031	38860313	1	283	274.8372	19781	0
1_MACS_peak_21341_lociStitched	chr4	100927222	100927542	1	321	274.72	19782	0
1_MACS_peak_17725_lociStitched	chr20	57481222	57481508	1	287	274.6172	19783	0
1_MACS_peak_6369_lociStitched	chr12	87712430	87712719	1	290	274.4055	19784	0
1_MACS_peak_9339_lociStitched	chr15	80987675	80987928	1	254	274.4038	19785	0
1_MACS_peak_4126_lociStitched	chr11	2935510	2935801	1	292	274.3839	19786	0
1_MACS_peak_26040_lociStitched	chr7	74057839	74058144	1	306	274.378	19787	0
1_MACS_peak_8129_lociStitched	chr14	77422650	77422942	1	293	274.1588	19788	0
1_MACS_peak_17923_lociStitched	chr21	32506111	32506392	1	282	274.0593	19789	0
1_MACS_peak_22582_lociStitched	chr5	88029957	88030247	1	291	274.05	19790	0
1_MACS_peak_24539_lociStitched	chr6	53450331	53450637	1	307	273.8394	19791	0
1_MACS_peak_18848_lociStitched	chr22	46886248	46886539	1	292	273.831	19792	0
1_MACS_peak_25218_lociStitched	chr6	142238083	142238403	1	321	273.824	19793	0
1_MACS_peak_20373_lociStitched	chr3	171860604	171860880	1	277	273.4884	19794	0
1_MACS_peak_24803_lociStitched	chr6	97497172	97497459	1	288	273.4823	19795	0
1_MACS_peak_7291_lociStitched	chr13	65728628	65728931	1	304	273.3666	19796	0
1_MACS_peak_21647_lociStitched	chr4	153564743	153565023	1	281	273.364	19797	0
1_MACS_peak_17798_lociStitched	chr20	62427172	62427453	1	282	273.1601	19798	0
1_MACS_peak_6494_lociStitched	chr12	102165107	102165413	1	307	273.1356	19799	0
1_MACS_peak_8677_lociStitched	chr15	38968539	38968798	1	260	273.0378	19800	0
1_MACS_peak_7861_lociStitched	chr14	55680186	55680487	1	302	272.9167	19801	0
1_MACS_peak_29621_lociStitched	chrX	46306132	46306427	1	296	272.816	19802	0
1_MACS_peak_5733_lociStitched	chr12	19635676	19635955	1	280	272.8062	19803	0
1_MACS_peak_18884_lociStitched	chr3	3010293	3010583	1	291	272.803	19804	0
1_MACS_peak_13777_lociStitched	chr19	19729200	19729428	1	229	272.802	19805	0
1_MACS_peak_26112_lociStitched	chr7	81271450	81271728	1	279	272.8014	19806	0
1_MACS_peak_25048_lociStitched	chr6	126240432	126240710	1	279	272.8014	19807	0
1_MACS_peak_25953_lociStitched	chr7	63955209	63955497	1	289	272.7072	19808	0
1_MACS_peak_7072_lociStitched	chr13	30221387	30221685	1	299	272.6998	19809	0
1_MACS_peak_24837_lociStitched	chr6	106444824	106445130	1	307	272.5848	19810	0
1_MACS_peak_29690_lociStitched	chrX	48801574	48801885	1	312	272.4671	19811	0
1_MACS_peak_24961_lociStitched	chr6	116378542	116378840	1	299	272.4614	19812	0
1_MACS_peak_26905_lociStitched	chr8	2591003	2591259	1	257	272.3584	19813	0
1_MACS_peak_11323_lociStitched	chr17	34612268	34612558	1	291	272.252	19814	0
1_MACS_peak_25556_lociStitched	chr7	16684485	16684784	1	300	272.2395	19815	0
1_MACS_peak_1184_lociStitched	chr1	70394077	70394373	1	297	271.9056	19816	0
1_MACS_peak_1605_lociStitched	chr1	121279688	121279975	1	288	271.9038	19817	0
1_MACS_peak_12893_lociStitched	chr18	65085591	65085838	1	248	271.6753	19818	0
1_MACS_peak_21604_lociStitched	chr4	145887989	145888282	1	294	271.5817	19819	0
1_MACS_peak_7675_lociStitched	chr14	29339706	29340011	1	306	271.572	19820	0
1_MACS_peak_27277_lociStitched	chr8	54570909	54571200	1	292	271.2411	19821	0
1_MACS_peak_3463_lociStitched	chr10	72648025	72648299	1	275	271.2326	19822	0
1_MACS_peak_29462_lociStitched	chrX	3732377	3732678	1	302	271.2311	19823	0
1_MACS_peak_7875_lociStitched	chr14	57134372	57134673	1	302	271.2311	19824	0
1_MACS_peak_10439_lociStitched	chr16	70473227	70473523	1	297	271.2248	19825	0
1_MACS_peak_2209_lociStitched	chr1	175111287	175111597	1	311	271.219	19826	0
1_MACS_peak_2878_lociStitched	chr1	242496043	242496315	1	273	271.1296	19827	0
1_MACS_peak_21234_lociStitched	chr4	80858936	80859231	1	296	270.7805	19828	0
1_MACS_peak_11129_lociStitched	chr17	26132757	26133035	1	279	270.772	19829	0
1_MACS_peak_25078_lociStitched	chr6	132675855	132676144	1	290	270.6774	19830	0
1_MACS_peak_17814_lociStitched	chr20	62643285	62643586	1	302	270.6592	19831	0
1_MACS_peak_12499_lociStitched	chr18	8696385	8696684	1	300	270.5651	19832	0
1_MACS_peak_15490_lociStitched	chr2	70173064	70173349	1	286	270.4365	19833	0
1_MACS_peak_5628_lociStitched	chr12	9583446	9583748	1	303	270.2296	19834	0
1_MACS_peak_16478_lociStitched	chr2	188445666	188445964	1	299	270.2264	19835	0
1_MACS_peak_26286_lociStitched	chr7	99949735	99950003	1	269	270.2244	19836	0
1_MACS_peak_16477_lociStitched	chr2	188419019	188419305	1	287	270.2128	19837	0
1_MACS_peak_3421_lociStitched	chr10	70321587	70321891	1	305	269.8912	19838	0
1_MACS_peak_3392_lociStitched	chr10	65026124	65026436	1	313	269.7552	19839	0
1_MACS_peak_20315_lociStitched	chr3	167805845	167806136	1	292	269.6406	19840	0
1_MACS_peak_22833_lociStitched	chr5	125930655	125930993	1	339	269.555	19841	0
1_MACS_peak_22753_lociStitched	chr5	110426056	110426316	1	261	269.438	19842	0
1_MACS_peak_19072_lociStitched	chr3	18735377	18735663	1	287	269.3262	19843	0
1_MACS_peak_25344_lociStitched	chr6	159454356	159454645	1	290	269.2035	19844	0
1_MACS_peak_22368_lociStitched	chr5	61791313	61791612	1	300	269.1	19845	0
1_MACS_peak_21301_lociStitched	chr4	89780403	89780706	1	304	269.0943	19846	0
1_MACS_peak_10314_lociStitched	chr16	66730822	66731109	1	288	268.9764	19847	0
1_MACS_peak_7254_lociStitched	chr13	51565873	51566171	1	299	268.9748	19848	0
1_MACS_peak_10393_lociStitched	chr16	68812324	68812621	1	298	268.8741	19849	0
1_MACS_peak_15921_lociStitched	chr2	113915162	113915480	1	319	268.869	19850	0
1_MACS_peak_18818_lociStitched	chr22	45630873	45631165	1	293	268.7568	19851	0
1_MACS_peak_25369_lociStitched	chr6	161106340	161106637	1	298	268.7553	19852	0
1_MACS_peak_3825_lociStitched	chr10	104937247	104937513	1	267	268.7398	19853	0
1_MACS_peak_18419_lociStitched	chr22	27011986	27012297	1	312	268.6418	19854	0
1_MACS_peak_25445_lociStitched	chr7	4678762	4679060	1	299	268.5278	19855	0
1_MACS_peak_29492_lociStitched	chrX	11338257	11338520	1	264	268.4178	19856	0
1_MACS_peak_8984_lociStitched	chr15	58739087	58739383	1	297	268.4128	19857	0
1_MACS_peak_16146_lociStitched	chr2	148484574	148484900	1	327	268.298	19858	0
1_MACS_peak_3003_lociStitched	chr10	6962153	6962453	1	301	268.2	19859	0
1_MACS_peak_1577_lociStitched	chr1	119461549	119461833	1	285	268.1812	19860	0
1_MACS_peak_22539_lociStitched	chr5	80050992	80051253	1	262	268.1775	19861	0
1_MACS_peak_25621_lociStitched	chr7	25896387	25896678	1	292	267.9528	19862	0
1_MACS_peak_21237_lociStitched	chr4	83206185	83206455	1	271	267.948	19863	0
1_MACS_peak_20665_lociStitched	chr4	1642557	1642832	1	276	267.85	19864	0
1_MACS_peak_1182_lociStitched	chr1	70376521	70376790	1	270	267.8433	19865	0
1_MACS_peak_16136_lociStitched	chr2	146664030	146664328	1	299	267.8424	19866	0
1_MACS_peak_11790_lociStitched	chr17	55056193	55056480	1	288	267.7423	19867	0
1_MACS_peak_5932_lociStitched	chr12	46132106	46132394	1	289	267.7248	19868	0
1_MACS_peak_2776_lociStitched	chr1	233735552	233735814	1	263	267.502	19869	0
1_MACS_peak_1353_lociStitched	chr1	94261743	94262047	1	305	267.2768	19870	0
1_MACS_peak_1365_lociStitched	chr1	95428568	95428885	1	318	267.0725	19871	0
1_MACS_peak_21477_lociStitched	chr4	121990159	121990452	1	294	266.9523	19872	0
1_MACS_peak_10948_lociStitched	chr17	8198793	8199098	1	306	266.936	19873	0
1_MACS_peak_21958_lociStitched	chr5	8150086	8150345	1	260	266.7182	19874	0
1_MACS_peak_10214_lociStitched	chr16	50280176	50280446	1	271	266.598	19875	0
1_MACS_peak_25381_lociStitched	chr6	166794551	166794849	1	299	266.1438	19876	0
1_MACS_peak_10264_lociStitched	chr16	56968302	56968597	1	296	265.9425	19877	0
1_MACS_peak_7970_lociStitched	chr14	65769071	65769359	1	289	265.9392	19878	0
1_MACS_peak_21704_lociStitched	chr4	164553475	164553782	1	308	265.8313	19879	0
1_MACS_peak_19380_lociStitched	chr3	49591503	49591814	1	312	265.8117	19880	0
1_MACS_peak_20289_lociStitched	chr3	164174795	164175103	1	309	265.7116	19881	0
1_MACS_peak_14394_lociStitched	chr19	49617294	49617570	1	277	265.7052	19882	0
1_MACS_peak_2582_lociStitched	chr1	212741013	212741301	1	289	265.4784	19883	0
1_MACS_peak_13989_lociStitched	chr19	37498431	37498690	1	260	265.475	19884	0
1_MACS_peak_25030_lociStitched	chr6	123722845	123723140	1	296	265.4705	19885	0
1_MACS_peak_11327_lociStitched	chr17	34630771	34631066	1	296	265.4705	19886	0
1_MACS_peak_16293_lociStitched	chr2	170105322	170105618	1	297	265.2456	19887	0
1_MACS_peak_27264_lociStitched	chr8	50323927	50324239	1	313	265.1376	19888	0
1_MACS_peak_29461_lociStitched	chrX	2418192	2418476	1	285	264.9152	19889	0
1_MACS_peak_10711_lociStitched	chr17	398105	398410	1	306	264.5875	19890	0
1_MACS_peak_3240_lociStitched	chr10	35989831	35990115	1	285	264.5744	19891	0
1_MACS_peak_10326_lociStitched	chr16	67191635	67191922	1	288	264.4705	19892	0
1_MACS_peak_5965_lociStitched	chr12	48284846	48285138	1	293	264.4644	19893	0
1_MACS_peak_16391_lociStitched	chr2	176962000	176962291	1	292	264.4608	19894	0
1_MACS_peak_3616_lociStitched	chr10	89842433	89842708	1	276	264.2475	19895	0
1_MACS_peak_7447_lociStitched	chr13	110414739	110415021	1	283	264.1212	19896	0
1_MACS_peak_6463_lociStitched	chr12	96814724	96815017	1	294	264.1102	19897	0
1_MACS_peak_6495_lociStitched	chr12	102166625	102166929	1	305	264.024	19898	0
1_MACS_peak_2358_lociStitched	chr1	197716484	197716784	1	301	264	19899	0
1_MACS_peak_3645_lociStitched	chr10	93567080	93567332	1	253	263.8944	19900	0
1_MACS_peak_19576_lociStitched	chr3	62819770	62820079	1	310	263.886	19901	0
1_MACS_peak_19010_lociStitched	chr3	14527799	14528098	1	300	263.4489	19902	0
1_MACS_peak_26035_lociStitched	chr7	73498289	73498573	1	285	263.4384	19903	0
1_MACS_peak_3900_lociStitched	chr10	112937654	112937949	1	296	263.2285	19904	0
1_MACS_peak_7139_lociStitched	chr13	41329524	41329822	1	299	263.2234	19905	0
1_MACS_peak_13400_lociStitched	chr19	11074018	11074276	1	259	263.2116	19906	0
1_MACS_peak_7324_lociStitched	chr13	77599538	77599801	1	264	263.1052	19907	0
1_MACS_peak_16989_lociStitched	chr2	242048658	242048950	1	293	263.0044	19908	0
1_MACS_peak_27962_lociStitched	chr8	131358422	131358732	1	311	263.004	19909	0
1_MACS_peak_28290_lociStitched	chr9	19809267	19809553	1	287	262.8912	19910	0
1_MACS_peak_20786_lociStitched	chr4	9495306	9495609	1	304	262.8828	19911	0
1_MACS_peak_29837_lociStitched	chrX	71458603	71458902	1	300	262.8808	19912	0
1_MACS_peak_8650_lociStitched	chr15	37331119	37331377	1	259	262.8762	19913	0
1_MACS_peak_18418_lociStitched	chr22	27010967	27011264	1	298	262.8747	19914	0
1_MACS_peak_8558_lociStitched	chr15	29131850	29132118	1	269	262.774	19915	0
1_MACS_peak_16032_lociStitched	chr2	130886628	130886919	1	292	262.773	19916	0
1_MACS_peak_25959_lociStitched	chr7	64459463	64459751	1	289	262.656	19917	0
1_MACS_peak_5823_lociStitched	chr12	31245754	31246020	1	267	262.6484	19918	0
1_MACS_peak_24594_lociStitched	chr6	70591538	70591838	1	301	262.56	19919	0
1_MACS_peak_1276_lociStitched	chr1	86713520	86713800	1	281	262.444	19920	0
1_MACS_peak_964_lociStitched	chr1	49748272	49748547	1	276	262.4325	19921	0
1_MACS_peak_138_lociStitched	chr1	7843492	7843783	1	292	262.4238	19922	0
1_MACS_peak_23302_lociStitched	chr5	158737429	158737688	1	260	262.3152	19923	0
1_MACS_peak_4331_lociStitched	chr11	30348189	30348472	1	284	262.1995	19924	0
1_MACS_peak_25669_lociStitched	chr7	29720060	29720359	1	300	262.1034	19925	0
1_MACS_peak_7204_lociStitched	chr13	46862968	46863269	1	302	262.0807	19926	0
1_MACS_peak_9695_lociStitched	chr16	2771471	2771751	1	281	262.08	19927	0
1_MACS_peak_7570_lociStitched	chr14	22190365	22190665	1	301	262.08	19928	0
1_MACS_peak_7392_lociStitched	chr13	98325298	98325592	1	295	261.9834	19929	0
1_MACS_peak_20934_lociStitched	chr4	34759255	34759548	1	294	261.8541	19930	0
1_MACS_peak_26986_lociStitched	chr8	18605015	18605309	1	295	261.7482	19931	0
1_MACS_peak_28353_lociStitched	chr9	31146351	31146635	1	285	261.6492	19932	0
1_MACS_peak_27470_lociStitched	chr8	81033874	81034189	1	316	261.639	19933	0
1_MACS_peak_8171_lociStitched	chr14	81856608	81856912	1	305	261.5312	19934	0
1_MACS_peak_24824_lociStitched	chr6	104156826	104157136	1	311	261.516	19935	0
1_MACS_peak_22091_lociStitched	chr5	28636202	28636494	1	293	261.4276	19936	0
1_MACS_peak_9302_lociStitched	chr15	78361858	78362168	1	311	261.423	19937	0
1_MACS_peak_21670_lociStitched	chr4	156560069	156560340	1	272	261.4066	19938	0
1_MACS_peak_25706_lociStitched	chr7	32728005	32728289	1	285	261.3084	19939	0
1_MACS_peak_23024_lociStitched	chr5	139783026	139783343	1	318	261.3031	19940	0
1_MACS_peak_25553_lociStitched	chr7	15434346	15434668	1	323	261.2064	19941	0
1_MACS_peak_7980_lociStitched	chr14	67656796	67657105	1	310	261.1977	19942	0
1_MACS_peak_21957_lociStitched	chr5	8089757	8090037	1	281	261.184	19943	0
1_MACS_peak_19371_lociStitched	chr3	49382101	49382388	1	288	261.0839	19944	0
