GENE	H3k27me3_23_DMSO_compare_TSS_SIGNAL	H3k27me3_23_DMSO_compare_DISTAL_SIGNAL
SCN2B	746.2929	58180.048999999985
SCN3B	0.0	144.0285
SCN4A	0.0	5337.3757000000005
SCN4B	14444.229200000002	58180.048999999985
SCN5A	216.184	0.0
SCN8A	706.6139999999999	0.0
SCNM1	0.0	12464.3978
SCNN1A	0.0	893.3978000000001
SCNN1D	2750.2268	210249.56790000005
SCO2	0.0	50055.3483
SCP2	0.0	3580.5045
SCRIB	0.0	266587.8511
SCRN2	0.0	110543.62430000001
SCRN3	0.0	8478.8074
SCRT1	2147.9709	19436.1876
SCRT2	842.8580000000001	9413.9684
SCT	0.0	50469.06149999999
SCUBE1	486.3969	164371.16410000002
SCUBE2	1235.558	0.0
SCUBE3	1102.9302	0.0
SDC3	2280.1515	55498.533899999995
SDC4	0.0	569.3301
SDC4P	1445.2935	76723.60169999997
SDCCAG3	0.0	100886.27049999998
SDF2	0.0	9349.694899999999
SDF2L1	0.0	7917.2634
SDF4	0.0	311550.5689999999
SDHA	0.0	4961.8195
SDHAF1	0.0	29588.083900000005
SDHAF2	0.0	357801.4216
SDHAP1	0.0	6642.2272
SDHAP2	0.0	23893.440799999997
SDHAP3	0.0	34800.4294
SDHB	5.2632	195570.38339999993
SDHC	0.0	0.0
SDK2	753.7728	17751.717
SDS	0.0	6251.266799999999
SDSL	0.0	6251.266799999999
SEC1	0.0	204823.8736
SEC13	0.0	19906.6026
SEC14L1	0.0	3599.2316
SEC14L2	1119.1688	67600.42039999999
SEC14L3	2801.972	76723.60169999997
SEC14L4	2004.0855999999999	75448.41239999997
SEC14L5	168.9316	95699.76410000001
SEC16A	0.0	41055.25899999999
SEC22B	0.0	646.8335999999999
SEC31B	0.0	8470.82
SECTM1	0.0	13881.432999999999
SEH1L	0.0	10686.407899999998
SELM	0.0	4405.1736
SELO	0.0	60467.146099999976
SELS	0.0	16794.481200000002
SELV	4434.9376	70194.69510000001
SEMA3B	10111.599999999999	189808.29490000007
SEMA3F	4669.487500000001	222612.22890000005
SEMA3G	0.0	94665.56480000001
SEMA4A	0.0	19695.730000000003
SEMA4C	1678.0800000000002	16725.9729
SEMA4G	0.0	39408.03510000001
SEMA5B	1445.2375	238.464
SEMA6A	473.943	821.3415
SEMA6B	6126.9888	332315.185
SEMA6C	1660.3726	12504.4394
SEMA7A	0.0	37655.612
SEMG2	0.0	569.3301
SENP1	0.0	751.1543
SENP3	0.0	38653.690899999994
SEPT12	0.0	803.4168
SEPT3	3463.1587999999997	41051.347299999994
SEPT4	249.02300000000002	1418.0621999999998
SEPT5	8123.027499999998	654540.5192000001
SEPT5-GP1BB	6544.651199999998	654540.5192000001
SEPT9	0.0	30971.1922
SEPW1	0.0	105811.0386
SEPX1	0.0	98184.0374
SERF2	0.0	1252.7513
SERHL	1451.2866	255374.9603
SERHL2	4876.8	108315.33609999999
SERINC2	1954.3532	391.3782
SERINC4	0.0	598.7312999999999
SERPINB1	0.0	9.7206
SERPINB6	0.0	9.7206
SERPINB9	1305.6876	9.7206
SERPINE1	2501.3799	233819.55959999992
SERPINF1	0.0	27070.530500000008
SERPINF2	5278.7368	27070.530500000008
SERPING1	0.0	5937.3303
SERPINH1	3515.0784000000003	12377.576500000001
SERTAD1	0.0	46893.30739999999
SERTAD3	0.0	46893.30739999999
SET	0.0	248.77339999999998
SETD1A	0.0	47264.21429999999
SETD6	0.0	733.1665999999999
SETX	0.0	38961.11759999999
SEZ6	640.9879999999999	5729.2888
SEZ6L	1369.0005999999998	0.0
SEZ6L2	1138.3722	19788.6641
SF1	0.0	209688.79729999995
SF3A1	0.0	65443.4439
SF3A2	0.0	25563.975
SF3A3	0.0	3590.6936
SF3B14	0.0	0.0
SF3B2	0.0	870.207
SFRP5	10020.8	10490.1843
SFRS15	0.0	1683.1341
SFT2D2	0.0	33.8308
SFT2D3	0.0	78230.02649999999
SFTA2	0.0	30457.36809999999
SFTPB	0.0	3430.9064
SFTPC	7906.200000000001	81583.8306
SFXN3	2689.7664	70855.81569999998
SGCA	0.0	81614.86249999999
SGK494	0.0	126279.36440000002
SGPL1	0.0	34467.5019
SGSH	0.0	60591.18439999999
SGSM1	668.7443000000001	23256.235099999998
SGTA	0.0	27379.558799999995
SH2B1	0.0	903.0648
SH2D2A	0.0	192159.9435
SH2D3A	0.0	43551.675
SH2D3C	0.0	11564.193
SH2D5	4275.0796	156923.0991
SH3BGRL3	0.0	5928.1932
SH3BP1	0.0	94230.50199999995
SH3GL1	0.0	57368.29770000001
SH3GL1P2	0.0	10297.6904
SH3GLB2	0.0	5449.737499999999
SH3PXD2A	901.9034999999999	190.968
SH3RF3	0.0	469.6968
SH3TC1	1418.3658	162840.1249
SH3YL1	0.0	428.5616
SHANK1	68.9632	40589.87919999999
SHANK2	1543.4644	49372.42799999998
SHANK3	1308.042	92847.80880000003
SHARPIN	0.0	74995.7416
SHB	517.1582	2238.6420000000003
SHBG	0.0	103147.16350000001
SHC1	0.0	1258.0867
SHC2	0.0	216089.3185
SHD	2935.4	237721.68269999998
SHE	690.4448	3821.4509
SHF	0.0	13977.9578
SHH	9745.2	116387.83079999997
SHISA4	2246.7767999999996	1469.2509
SHISA5	2840.5655	146316.7949
SHISA7	3423.4656	166830.3007000001
SHKBP1	0.0	49612.3985
SHMT1	0.0	19562.3757
SHMT2	0.0	94549.49910000002
SHOX2	1115.751	593.1486000000001
SHQ1	0.0	474.8645
SHROOM2	0.0	6203.3744
SIGIRR	7130.6	192117.56999999998
SIGLEC1	0.0	36602.3035
SIGLEC7	0.0	799.4012
SIGLEC9	0.0	799.4012
SIGLECP3	0.0	799.4012
SIGMAR1	0.0	171498.62160000007
SIK1	0.0	152574.3673
SIM2	5723.375	96524.60329999999
SIN3B	0.0	12016.524300000001
SIPA1	0.0	584.3374
SIRPA	0.0	0.0
SIRPB2	0.0	164.03099999999998
SIRPD	0.0	164.03099999999998
SIRT2	0.0	16761.346700000002
SIRT3	0.0	102522.9343
SIRT4	0.0	3645.218
SIRT6	413.7444	260109.3769
SIRT7	0.0	60782.14540000001
SIVA1	0.0	65930.7206
SIX2	0.0	25203.766600000003
SIX3	99.7761	25203.766600000003
SIX5	454.4838	39890.83359999999
SKI	0.0	216345.55159999998
SKIV2L	0.0	233851.82540000003
SKOR1	1789.5584000000001	11659.929
SKP1	0.0	369.6316
SLAMF9	0.0	3319.8241
SLBP	0.0	180587.4908
SLC11A1	0.0	3566.2425
SLC12A5	6710.0973	27146.096899999993
SLC12A7	1273.3428000000001	25103.4251
SLC12A9	0.0	181174.20429999992
SLC13A2	0.0	149112.10750000004
SLC13A5	4692.8	11730.5278
SLC15A3	0.0	11407.786100000001
SLC16A11	5379.400000000001	84183.39080000001
SLC16A13	0.0	72551.7385
SLC16A3	0.0	14057.536599999998
SLC16A5	387.8112	28811.9064
SLC16A6	0.0	7350.8349
SLC16A8	1670.7255000000002	792.5636000000001
SLC17A7	8701.2	196049.655
SLC17A9	0.0	482058.9730000002
SLC18A2	0.0	0.0
SLC18A3	0.0	787.5522
SLC19A1	0.0	356376.0243
SLC1A2	389.1705	0.0
SLC1A6	27.971999999999998	1239.0
SLC1A7	0.0	3580.5045
SLC20A1	0.0	23828.8313
SLC22A11	7221.2	355991.25769999984
SLC22A12	8005.799999999999	390362.8250999999
SLC22A17	0.0	2348.8967000000002
SLC22A18	0.0	56029.66
SLC22A18AS	0.0	56029.66
SLC22A20	0.0	721.4770000000001
SLC22A6	0.0	17756.468100000002
SLC22A7	0.0	20368.0903
SLC22A8	0.0	16755.5757
SLC25A1	0.0	18528.9185
SLC25A10	0.0	58393.9654
SLC25A22	0.0	91126.0015
SLC25A23	0.0	6967.9473
SLC25A25	0.0	13058.351899999996
SLC25A28	0.0	16973.11
SLC25A29	283.0118	496.20630000000006
SLC25A33	0.0	54622.076
SLC25A34	0.0	7915.546399999999
SLC25A35	0.0	20370.988899999997
SLC25A39	0.0	76547.81420000001
SLC25A41	0.0	8878.1283
SLC25A45	0.0	1158.396
SLC25A47	0.0	496.20630000000006
SLC26A1	0.0	1063.727
SLC26A10	12456.599999999999	12387.6485
SLC26A11	0.0	60591.18439999999
SLC26A4	0.0	558.2194
SLC26A6	0.0	145687.88539999997
SLC26A9	1478.0564	1078.5202000000002
SLC27A1	436.1028	83382.6511
SLC27A3	0.0	12047.7386
SLC27A4	0.0	31233.8613
SLC27A5	0.0	17433.8598
SLC29A1	0.0	28804.873
SLC29A2	3836.8	107018.34820000001
SLC29A3	0.0	117688.62940000003
SLC29A4	2186.5556	40262.5706
SLC2A3	0.0	1373.6415
SLC2A4	1343.1138	119875.46160000004
SLC2A4RG	0.0	270018.281
SLC2A5	1004.0672999999999	32611.5036
SLC2A6	969.7504	470553.09509999974
SLC2A7	0.0	30957.802399999997
SLC30A2	8070.0	29428.810299999997
SLC30A3	14586.0	22877.8395
SLC31A2	0.0	20326.6289
SLC32A1	11108.0	54815.308399999994
SLC34A1	7610.4	58500.804200000006
SLC34A3	5498.632	144579.34200000006
SLC35B2	0.0	28804.873
SLC35C1	0.0	43369.704000000005
SLC35C2	0.0	105207.47340000002
SLC35D3	963.9574000000001	0.0
SLC35E2	0.0	1432.3669
SLC35E2B	0.0	52736.158500000005
SLC35E4	0.0	7053.5453
SLC37A1	0.0	196366.80199999997
SLC37A3	0.0	3157.3622
SLC38A10	0.0	292997.51710000006
SLC38A3	11551.7904	249153.67470000003
SLC38A8	0.0	2493.4483999999998
SLC39A11	0.0	2213.5295
SLC39A13	0.0	22263.8622
SLC39A2	0.0	242.3658
SLC39A3	0.0	18443.0402
SLC39A4	195.5578	25761.8661
SLC39A7	0.0	49198.5379
SLC3A2	0.0	16821.5976
SLC43A1	0.0	1965.1995000000002
SLC43A2	0.0	229.14000000000001
SLC43A3	0.0	1965.1995000000002
SLC44A2	843.1792	28705.06229999999
SLC44A4	0.0	10431.1492
SLC45A1	2457.883	33658.2435
SLC45A3	2399.6841	41885.698000000004
SLC45A4	0.0	109350.26820000002
SLC46A1	0.0	84827.3548
SLC47A1	0.0	4178.7272
SLC47A2	0.0	3009.0697999999998
SLC4A1	0.0	63057.8593
SLC4A11	2190.9222	9676.7328
SLC4A2	0.0	54735.2921
SLC4A3	2143.2344999999996	161459.5456
SLC4A5	0.0	0.0
SLC50A1	0.0	116786.78369999997
SLC5A2	0.0	3981.2292
SLC5A4	0.0	2299.3140000000003
SLC5A5	10126.8	169535.58899999998
SLC5A6	0.0	22877.8395
SLC6A1	0.0	1330.6353000000001
SLC6A11	0.0	172.128
SLC6A12	0.0	13882.101999999999
SLC6A13	0.0	12286.220999999998
SLC6A16	0.0	89949.0631
SLC6A17	0.0	869.0304
SLC6A18	0.0	24962.080199999997
SLC6A19	5755.6	27469.7538
SLC6A3	0.0	71209.36169999998
SLC6A4	821.1	0.0
SLC6A6	0.0	688.8468999999999
SLC6A7	2086.7410999999997	3722.6873
SLC6A8	0.0	85435.38039999997
SLC7A10	0.0	74790.61759999998
SLC7A4	1329.0729999999999	72554.64250000003
SLC7A5	0.0	2514.4854
SLC7A5P2	0.0	6866.1652
SLC8A2	3069.7011	200187.4927000001
SLC8A3	261.03819999999996	215.93880000000001
SLC9A1	0.0	785.7228
SLC9A3	418.90229999999997	93828.83310000002
SLC9A3R1	0.0	20676.990599999997
SLC9A3R2	6193.1086	41590.13420000001
SLC9A5	2975.3568	3314.9652
SLCO2B1	0.0	4424.3638
SLCO4A1	0.0	416046.57930000004
SLFN11	0.0	500.176
SLFN5	0.0	500.176
SLIT1	2473.759	470.1858
SLIT2	797.6016000000001	0.0
SLMO2	0.0	3715.8415
SLPI	0.0	569.3301
SLURP1	0.0	94280.05769999999
SLX1A-SULT1A3	0.0	0.0
SLX1B	0.0	0.0
SMAD6	2951.1378	6648.8458
SMAGP	483.07840000000004	0.0
SMAP2	0.0	1340.79
SMARCAL1	0.0	0.0
SMARCD1	0.0	2057.0192
SMARCD2	0.0	4549.9735
SMARCD3	10327.856200000002	163414.30299999999
SMC1A	0.0	0.0
SMC1B	0.0	50574.023199999996
SMCR5	0.0	342.5886
SMCR7L	0.0	79495.27289999998
SMCR8	0.0	2578.0861999999997
SMG5	0.0	12522.549700000001
SMO	887.9033000000001	0.0
SMTN	0.0	4405.1736
SMTNL1	0.0	1965.1995000000002
SMTNL2	19220.563	127335.87609999996
SMUG1	0.0	46565.373700000004
SMYD4	0.0	153557.3578
SMYD5	0.0	3701.7676
SNAI1	1040.5323	1580.3676
SNAPC2	0.0	46716.95309999999
SNAPC4	0.0	100886.27049999998
SNAPIN	0.0	12047.7386
SNAR-A12	0.0	57647.650400000006
SNAR-A13	0.0	50347.48709999999
SNAR-A2	0.0	56440.9656
SNAR-A7	0.0	54894.5994
SNAR-B1	3665.4	88263.60350000001
SNAR-B2	2709.5945	88263.60350000001
SNAR-C1	0.0	40970.0651
SNAR-C2	0.0	49830.596000000005
SNAR-C3	0.0	49687.0511
SNAR-C4	0.0	56954.3697
SNAR-C5	0.0	56440.9656
SNAR-D	701.171	88263.60350000001
SNAR-F	0.0	74229.80170000001
SNAR-G1	2809.3257	120222.0988
SNAR-G2	3990.1497999999992	120222.0988
SNCB	8446.6662	109667.10889999999
SNED1	0.0	2727.1241999999997
SNF8	0.0	76034.0337
SNHG1	0.0	16821.5976
SNHG7	809.5361999999999	386967.9795999999
SNHG9	0.0	98184.0374
SNIP1	0.0	10423.6891
SNORA10	0.0	98184.0374
SNORA17	0.0	386967.9795999999
SNORA38	0.0	9447.966999999999
SNORA4	0.0	1939.0315999999998
SNORA43	0.0	498768.5203999999
SNORA46	0.0	733.1665999999999
SNORA48	0.0	38653.690899999994
SNORA50	0.0	733.1665999999999
SNORA51	0.0	7727.932900000001
SNORA52	0.0	87572.7655
SNORA54	0.0	55906.628000000004
SNORA59A	0.0	505.302
SNORA5A	0.0	7420.5663
SNORA5B	0.0	7420.5663
SNORA5C	0.0	7420.5663
SNORA63	0.0	1939.0315999999998
SNORA64	0.0	98184.0374
SNORA67	0.0	38653.690899999994
SNORA68	0.0	125940.71399999999
SNORA75	0.0	293.6325
SNORA78	0.0	98184.0374
SNORA7A	0.0	52497.7684
SNORA80	0.0	318.3654
SNORA81	0.0	1939.0315999999998
SNORA9	0.0	6939.2415
SNORD10	0.0	38653.690899999994
SNORD103A	0.0	24020.1794
SNORD105	0.0	26038.9614
SNORD105B	0.0	25366.7514
SNORD110	0.0	4666.3213000000005
SNORD113-1	0.0	542.8038
SNORD113-2	0.0	542.8038
SNORD113-4	0.0	542.8038
SNORD113-5	0.0	542.8038
SNORD113-6	0.0	542.8038
SNORD113-7	0.0	542.8038
SNORD113-9	0.0	542.8038
SNORD114-1	0.0	542.8038
SNORD114-10	0.0	542.8038
SNORD114-11	0.0	542.8038
SNORD114-12	0.0	542.8038
SNORD114-13	0.0	542.8038
SNORD114-14	0.0	542.8038
SNORD114-15	0.0	1037.8738
SNORD114-16	0.0	1037.8738
SNORD114-17	0.0	1037.8738
SNORD114-18	0.0	1037.8738
SNORD114-19	0.0	1527.0058000000001
SNORD114-2	0.0	542.8038
SNORD114-20	0.0	1779.2594000000001
SNORD114-21	0.0	1779.2594000000001
SNORD114-22	0.0	1779.2594000000001
SNORD114-23	0.0	1779.2594000000001
SNORD114-24	0.0	1779.2594000000001
SNORD114-25	0.0	1779.2594000000001
SNORD114-26	0.0	1779.2594000000001
SNORD114-27	0.0	1779.2594000000001
SNORD114-28	0.0	1779.2594000000001
SNORD114-29	0.0	1779.2594000000001
SNORD114-3	0.0	542.8038
SNORD114-30	0.0	1779.2594000000001
SNORD114-31	0.0	1779.2594000000001
SNORD114-4	0.0	542.8038
SNORD114-5	0.0	542.8038
SNORD114-6	0.0	542.8038
SNORD114-7	0.0	542.8038
SNORD114-8	0.0	542.8038
SNORD114-9	0.0	542.8038
SNORD117	0.0	9447.966999999999
SNORD124	0.0	8079.576
SNORD125	0.0	18907.9089
SNORD15A	0.0	43340.74219999999
SNORD15B	0.0	43340.74219999999
SNORD1A	0.0	82671.76440000003
SNORD1B	0.0	82671.76440000003
SNORD1C	0.0	82671.76440000003
SNORD2	0.0	1939.0315999999998
SNORD20	0.0	293.6325
SNORD22	0.0	16821.5976
SNORD23	0.0	87356.71909999999
SNORD24	0.0	227751.8359
SNORD25	0.0	16821.5976
SNORD26	0.0	16821.5976
SNORD27	0.0	16821.5976
SNORD28	0.0	16821.5976
SNORD29	0.0	16821.5976
SNORD30	0.0	16821.5976
SNORD31	0.0	16821.5976
SNORD32A	0.0	180126.62370000003
SNORD33	0.0	180126.62370000003
SNORD34	0.0	180126.62370000003
SNORD35A	0.0	180126.62370000003
SNORD35B	0.0	165674.8628
SNORD36A	0.0	248134.00790000003
SNORD36B	0.0	227751.8359
SNORD36C	0.0	248134.00790000003
SNORD37	0.0	220636.41249999998
SNORD41	0.0	12632.939600000002
SNORD42A	0.0	9349.694899999999
SNORD42B	0.0	9349.694899999999
SNORD43	0.0	3582.5458
SNORD48	0.0	2252.6936
SNORD49A	0.0	953.4089
SNORD49B	0.0	953.4089
SNORD4A	0.0	9349.694899999999
SNORD4B	0.0	9349.694899999999
SNORD52	0.0	2252.6936
SNORD56	0.0	7727.932900000001
SNORD57	0.0	7727.932900000001
SNORD58A	0.0	0.0
SNORD58B	0.0	0.0
SNORD58C	0.0	0.0
SNORD60	0.0	34267.4471
SNORD62A	0.0	550.3812
SNORD62B	0.0	550.3812
SNORD63	0.0	8137.557500000001
SNORD65	0.0	953.4089
SNORD66	0.0	51963.60050000001
SNORD68	0.0	10333.986
SNORD82	0.0	293.6325
SNORD83A	0.0	3582.5458
SNORD83B	0.0	3582.5458
SNORD84	0.0	9447.966999999999
SNORD85	0.0	20254.562299999998
SNORD86	0.0	7727.932900000001
SNORD88A	0.0	44125.793999999994
SNORD88B	0.0	44125.793999999994
SNORD88C	0.0	44125.793999999994
SNORD95	0.0	3787.8359
SNORD96A	0.0	3787.8359
SNRNP25	0.0	8054.0763
SNRNP40	0.0	1075.6327
SNRNP48	0.0	1882.9361
SNRNP70	0.0	178110.89999999997
SNRPA	0.0	11564.785600000001
SNRPA1	0.0	16794.481200000002
SNRPD2	0.0	60292.76979999998
SNRPD3	0.0	3080.8722000000002
SNRPF	0.0	276.3315
SNTB1	495.8884	168.62550000000002
SNTG2	160.8852	88.7768
SNUPN	0.0	35017.67310000001
SNX10	0.0	3884.3635000000004
SNX11	0.0	0.0
SNX15	0.0	566.6454
SNX20	0.0	645.6560000000001
SNX27	0.0	6474.640799999999
SNX32	1413.6415	10636.653800000002
SNX33	2087.2967	35017.67310000001
SNX9	1074.5388	1556.8811999999998
SOAT2	0.0	6785.1504
SOBP	0.0	177.933
SOCS1	0.0	5550.7343
SOCS3	2966.7973999999995	204880.29009999998
SOCS7	0.0	24598.1474
SOHLH1	15650.0	463932.17970000004
SOLH	0.0	41600.2584
SORBS3	19801.4	12970.9761
SORCS2	0.0	212507.88850000003
SORCS3	148.9805	357.786
SORD	0.0	12220.5278
SOST	2211.858	113406.81590000005
SOX1	0.0	511.14450000000005
SOX10	0.0	792.5636000000001
SOX13	0.0	10504.2252
SOX15	0.0	38653.690899999994
SOX18	8438.2912	210419.02530000004
SOX8	2686.0988	571560.1671000002
SOX9	839.838	767.6
SP1	0.0	984.741
SP2	0.0	84833.21750000003
SP5	0.0	2222.4102000000003
SP6	3106.0	100814.43230000001
SP7	581.7092000000001	984.741
SP9	4006.4534999999996	8478.8074
SPACA4	4112.4	235332.2563999999
SPAG11A	0.0	21329.545199999997
SPAG11B	0.0	8787.879500000001
SPAG4	130.7499	1415.9614
SPAG5	0.0	149112.10750000004
SPAG6	0.0	6097.9055
SPATA12	0.0	0.0
SPATA19	0.0	3656.916399999999
SPATA2	0.0	1580.3676
SPATA20	704.718	271619.39070000005
SPATA21	0.0	52821.619
SPATA2L	0.0	7185.680700000001
SPATA9	0.0	324.228
SPATC1	0.0	74995.7416
SPATS1	0.0	28804.873
SPATS2	0.0	19685.027000000002
SPC24	0.0	31968.451200000003
SPDEF	156.06	15982.4896
SPDYC	0.0	721.4770000000001
SPDYE2	0.0	37241.1666
SPDYE4	0.0	124.0652
SPECC1L	0.0	9110.149999999998
SPEF1	0.0	12077.650000000001
SPEG	9202.254	302889.8443
SPEM1	2321.8	97363.1032
SPEN	0.0	7915.546399999999
SPG7	0.0	3148.3053
SPHK1	3101.5891	541.7355
SPHK2	0.0	216383.59079999992
SPI1	0.0	22263.8622
SPIB	0.0	155585.8123
SPINK8	0.0	11684.839800000002
SPINT1	0.0	7719.691099999999
SPINT2	0.0	20742.740199999997
SPIRE2	0.0	2310.1422
SPNS1	0.0	903.0648
SPNS2	565.6326	120989.28869999999
SPNS3	0.0	27994.497900000002
SPO11	0.0	3272.9458000000004
SPOCD1	0.0	55873.397199999985
SPOCK2	377.2576	546.8623
SPON2	0.0	6043.8321000000005
SPOP	0.0	3759.7456
SPPL2B	0.0	40768.445
SPR	0.0	14733.731
SPRED3	1692.2614999999998	56298.533500000005
SPRN	0.0	35537.0591
SPRNP1	0.0	1151.4724
SPRYD3	0.0	6785.1504
SPSB1	374.361	28215.02940000001
SPSB2	0.0	20953.8245
SPTBN4	1114.0788	81383.2943
SPTBN5	0.0	91756.9149
SPTLC1	0.0	3540.7489000000005
SPTY2D1	0.0	331.5072
SRC	0.0	20379.898300000004
SRCIN1	4106.6286	212333.67310000004
SRCRB4D	0.0	1345.4075
SREBF1	0.0	342.5886
SREBF2	0.0	36252.860799999995
SRF	0.0	1589.4819
SRL	3153.1548000000003	56152.636099999996
SRM	0.0	14923.3027
SRMS	4005.7999999999997	329567.9408999999
SRP68	0.0	35875.5097
SRPK3	0.0	66937.27880000003
SRRM2	0.0	265346.62019999995
SRRM3	0.0	47271.8177
SRRM5	0.0	2271.0147
SRRT	0.0	121127.9565
SRSF1	0.0	13796.6099
SRSF2	0.0	3297.2454000000002
SRSF4	0.0	102590.623
SRSF9	0.0	312.0135
SRXN1	0.0	9413.9684
SS18L1	0.0	106121.68329999996
SSB	0.0	1330.9028
SSBP3	0.0	379.29359999999997
SSBP4	1941.7305000000001	40703.434499999996
SSC5D	4828.132	158793.9545999999
SSH3	0.0	1234.6924999999999
SSNA1	0.0	95209.25450000002
SSPO	8570.4	257204.15900000004
SSR2	0.0	19695.730000000003
SSR4	0.0	73301.83000000003
SST	0.0	1056.1707999999999
SSTR2	3922.2000000000003	2213.5295
SSTR3	0.0	225676.06920000009
SSTR5	10841.419999999998	686954.2287000002
SSU72	0.0	62620.72190000001
ST3GAL5	0.0	346.51079999999996
ST5	0.0	0.0
ST6GALNAC1	0.0	25624.297599999998
ST6GALNAC2	5048.9325	85753.35900000003
ST6GALNAC4	0.0	1013.9754
ST6GALNAC6	0.0	1013.9754
ST7L	0.0	209.191
ST8SIA1	809.7506999999999	0.0
STAB1	181.0263	94665.56480000001
STAC2	13109.6	33441.85860000001
STAC3	0.0	90451.3404
STAG3	38.72	31928.562699999995
STAMBPL1	0.0	622.9784999999999
STAP2	0.0	85088.5906
STARD3	0.0	45968.01459999999
STARD7	0.0	24727.569600000003
STAT3	0.0	3152.2849
STAT5A	1253.8799999999999	324.9897
STAT5B	0.0	324.9897
STAT6	0.0	66386.0987
STC2	1084.8915	13671.281799999999
STH	0.0	6193.9248
STIL	0.0	10638.8797
STIP1	0.0	1594.2753000000002
STK11	0.0	556269.886
STK11IP	0.0	174409.2356
STK16	0.0	26991.726499999997
STK19	2927.2999	355595.2751999999
STK25	0.0	12192.767199999998
STK32C	0.0	22498.0404
STMN1	415.161	825.3682
STMN3	2746.7870000000003	34725.8406
STOML1	0.0	39924.045300000005
STRA13	0.0	56506.67820000001
STRA6	33264.32880000001	284857.98410000006
STRBP	0.0	17748.7238
STRC	0.0	1237.655
STRN4	0.0	12449.6921
STUB1	0.0	171509.99630000003
STX10	0.0	114295.34280000003
STX16	0.0	84949.03789999998
STX1A	0.0	43913.9114
STX1B	2142.988	50203.370599999995
STX4	0.0	50203.370599999995
STX5	0.0	16821.5976
STX6	0.0	2281.8796
STX8	0.0	215.9888
STXBP2	0.0	391888.4174000001
SUFU	0.0	91767.78629999999
SUGP1	0.0	27270.266399999997
SULF1	0.0	5821.753199999999
SULT1A2	0.0	1311.3400000000001
SULT1A4	0.0	0.0
SULT2A1	142.376	60628.82380000001
SULT2B1	3869.4	187285.6959999999
SULT4A1	0.0	246597.2799
SUMO1P3	0.0	483.79650000000004
SUMO2	0.0	2269.1913000000004
SUMO3	0.0	388716.6664
SUMO4	0.0	208.6112
SUN1	0.0	49802.366299999994
SUN2	0.0	103416.4393
SUN3	0.0	0.0
SUN5	0.0	15655.2518
SUOX	0.0	997.0277
SUPT4H1	0.0	8768.5129
SUPT5H	0.0	70194.69510000001
SUPT6H	0.0	9349.694899999999
SURF1	0.0	246702.41210000002
SURF2	0.0	246702.41210000002
SURF4	1266.6612	212438.93230000001
SURF6	0.0	269278.86139999994
SUSD1	0.0	220.9725
SUSD2	0.0	9110.149999999998
SUSD4	895.4921999999999	345.71479999999997
SUV420H1	0.0	409.5188
SUV420H2	0.0	61502.848800000014
SUZ12P	0.0	3996.1218
SWAP70	0.0	583.6648
SYCE1	0.0	1151.4724
SYCE2	0.0	142007.4046
SYCN	5580.9408	53658.2827
SYCP2L	1640.8056000000001	3535.6583
SYDE1	2582.3872	71627.64690000002
SYMPK	11065.9629	112382.27919999998
SYNC	1170.4413	0.0
SYNGAP1	0.0	3139.9671000000003
SYNGR1	1126.23	3582.5458
SYNGR2	0.0	9599.6647
SYNGR3	786.3856000000001	98184.0374
SYNGR4	0.0	107626.61890000002
SYNPO	0.0	2010.4479000000001
SYS1	0.0	569.3301
SYS1-DBNDD2	0.0	569.3301
SYT12	2546.0018	36289.611099999995
SYT13	0.0	1012.3900000000001
SYT15	6458.552	12503.927000000001
SYT17	343.0696	613.0350000000001
SYT2	28262.0	41374.176999999996
SYT3	3305.0481	66951.2444
SYT5	5406.799999999999	162894.5372000001
SYT7	5946.6675000000005	649720.3392999999
SYT8	4637.400000000001	303345.9443000001
SYTL1	0.0	10897.0844
TAB1	0.0	3582.5458
TAC4	0.0	361019.5856
TACC3	0.0	180587.4908
TACO1	0.0	12225.199700000001
TACR2	913.2415	1256.8962000000001
TACSTD2	0.0	459.63890000000004
TADA2B	0.0	51145.423
TADA3	0.0	597.766
TAF10	0.0	796.3336999999999
TAF15	0.0	11602.648800000003
TAF1B	0.0	2468.4665
TAF1C	0.0	1102.8717
TAF4	0.0	46849.84759999998
TAF6	0.0	31928.562699999995
TAF8	0.0	1769.9116
TAGAP	0.0	6238.9238000000005
TAGLN2	0.0	3319.8241
TAL1	2804.1759999999995	13968.5494
TALDO1	0.0	57923.9768
TAOK2	0.0	84537.5157
TAPBPL	0.0	191.6226
TARDBP	0.0	59756.619300000006
TARM1	0.0	1636.7243
TARS2	0.0	1957.971
TAS1R1	0.0	190116.28060000003
TAS1R2	2708.4512	166903.93
TAS1R3	0.0	115168.25159999999
TAS2R41	0.0	0.0
TAS2R60	0.0	2050.4231
TATDN2	0.0	19906.6026
TATDN3	0.0	46.7406
TAX1BP3	0.0	482.502
TBC1D10A	0.0	51183.244000000006
TBC1D10C	0.0	17414.429900000003
TBC1D13	0.0	248.77339999999998
TBC1D16	3717.435	483173.3056000002
TBC1D2	0.0	18.216
TBC1D21	0.0	9512.101
TBC1D24	0.0	7203.937399999999
TBC1D28	0.0	508.0625
TBC1D29	0.0	6301.5686
TBC1D2B	0.0	25517.3906
TBC1D3	1816.2148	65834.39679999999
TBC1D3B	3062.136	103443.7836
TBC1D3C	3298.6848	103443.7836
TBC1D3G	2938.656	114856.47149999997
TBC1D3H	5276.0	114856.47149999997
