GENE_ID	locusLine	bin_1_JJN3_jia.bam
1_MACS_peak_21237_lociStitched	chr7(.):75521917-75522534	0.3693
1_MACS_peak_21238_lociStitched	chr7(.):75535185-75536139	0.4411
1_MACS_peak_21239_lociStitched	chr7(.):75543599-75545495	3.9448
1_MACS_peak_21240_lociStitched	chr7(.):75594677-75596148	0.5232
1_MACS_peak_21241_lociStitched	chr7(.):75623229-75624505	1.0425
1_MACS_peak_21242_lociStitched	chr7(.):75676065-75678512	3.731
1_MACS_peak_21243_lociStitched	chr7(.):75795351-75796700	1.2975
1_MACS_peak_21244_lociStitched	chr7(.):75931161-75933717	2.6427
1_MACS_peak_21245_lociStitched	chr7(.):75946578-75949081	2.5663
2_MACS_peak_21246_lociStitched	chr7(.):75986362-75994778	4.4201
1_MACS_peak_21248_lociStitched	chr7(.):76008359-76010183	2.9101
2_MACS_peak_21249_lociStitched	chr7(.):76021769-76027622	2.2222
1_MACS_peak_21251_lociStitched	chr7(.):76053482-76055038	0.4678
1_MACS_peak_21252_lociStitched	chr7(.):76072684-76075882	0.8662
1_MACS_peak_21253_lociStitched	chr7(.):76090542-76092292	4.0008
1_MACS_peak_21254_lociStitched	chr7(.):76146671-76148303	0.9094
1_MACS_peak_21255_lociStitched	chr7(.):76177928-76179908	4.0255
3_MACS_peak_21256_lociStitched	chr7(.):76228805-76238468	0.4726
1_MACS_peak_21259_lociStitched	chr7(.):76255516-76257446	4.501
1_MACS_peak_21260_lociStitched	chr7(.):76357714-76358372	0.46
1_MACS_peak_21261_lociStitched	chr7(.):76588630-76590359	3.4465
1_MACS_peak_21262_lociStitched	chr7(.):76636056-76638580	1.2362
1_MACS_peak_21263_lociStitched	chr7(.):76750702-76752213	1.4953
1_MACS_peak_21264_lociStitched	chr7(.):76785899-76787708	0.9389
1_MACS_peak_21265_lociStitched	chr7(.):76821557-76823172	0.6904
1_MACS_peak_21266_lociStitched	chr7(.):76828333-76829419	0.7097
1_MACS_peak_21267_lociStitched	chr7(.):76980347-76981408	0.4423
1_MACS_peak_21268_lociStitched	chr7(.):77044651-77046415	1.3064
1_MACS_peak_21269_lociStitched	chr7(.):77165593-77168067	1.8919
1_MACS_peak_21270_lociStitched	chr7(.):77324539-77327774	6.2361
1_MACS_peak_21271_lociStitched	chr7(.):77426106-77429969	3.1346
1_MACS_peak_21272_lociStitched	chr7(.):77665828-77668256	1.1057
4_MACS_peak_21273_lociStitched	chr7(.):78102900-78128350	1.2979
1_MACS_peak_21277_lociStitched	chr7(.):78398517-78400835	0.6471
1_MACS_peak_21278_lociStitched	chr7(.):78864519-78865485	0.4053
3_MACS_peak_21279_lociStitched	chr7(.):80399868-80405964	0.3962
2_MACS_peak_21282_lociStitched	chr7(.):80485962-80488427	0.3178
1_MACS_peak_21284_lociStitched	chr7(.):80547448-80549248	0.6587
1_MACS_peak_21285_lociStitched	chr7(.):80770774-80771357	0.3662
1_MACS_peak_21286_lociStitched	chr7(.):80790574-80793674	1.1589
1_MACS_peak_21287_lociStitched	chr7(.):80851296-80851909	0.3877
2_MACS_peak_21288_lociStitched	chr7(.):81270371-81275700	0.547
2_MACS_peak_21290_lociStitched	chr7(.):81313395-81321592	0.5005
1_MACS_peak_21292_lociStitched	chr7(.):81392242-81410909	3.6874
2_MACS_peak_21293_lociStitched	chr7(.):81416232-81443005	4.1045
1_MACS_peak_21295_lociStitched	chr7(.):81474402-81476863	1.5582
2_MACS_peak_21296_lociStitched	chr7(.):81504341-81520166	3.3034
1_MACS_peak_21298_lociStitched	chr7(.):81531550-81533270	0.8313
1_MACS_peak_21299_lociStitched	chr7(.):81585110-81587713	1.4596
1_MACS_peak_21300_lociStitched	chr7(.):82071636-82073846	2.603
1_MACS_peak_21301_lociStitched	chr7(.):82306275-82308384	0.6032
1_MACS_peak_21302_lociStitched	chr7(.):82343113-82346263	1.2737
1_MACS_peak_21303_lociStitched	chr7(.):82652483-82654032	1.4817
1_MACS_peak_21304_lociStitched	chr7(.):82790868-82792948	3.0254
1_MACS_peak_21305_lociStitched	chr7(.):83277314-83278249	0.4387
1_MACS_peak_21306_lociStitched	chr7(.):83602845-83606328	1.0087
2_MACS_peak_21307_lociStitched	chr7(.):83774981-83780160	0.6583
1_MACS_peak_21309_lociStitched	chr7(.):83802143-83803491	0.505
1_MACS_peak_21310_lociStitched	chr7(.):83822515-83826112	0.916
1_MACS_peak_21311_lociStitched	chr7(.):83876735-83878766	1.1662
1_MACS_peak_21312_lociStitched	chr7(.):83903389-83903968	0.4293
1_MACS_peak_21313_lociStitched	chr7(.):83942684-83947507	1.4073
1_MACS_peak_21314_lociStitched	chr7(.):83965219-83966474	0.6493
1_MACS_peak_21315_lociStitched	chr7(.):84653797-84656170	1.6943
1_MACS_peak_21316_lociStitched	chr7(.):84815414-84816950	0.6171
1_MACS_peak_21317_lociStitched	chr7(.):84878012-84879816	1.3118
1_MACS_peak_21318_lociStitched	chr7(.):84964413-84965616	0.9775
1_MACS_peak_21319_lociStitched	chr7(.):85969317-85970051	0.5734
1_MACS_peak_21320_lociStitched	chr7(.):86624277-86625012	0.4718
1_MACS_peak_21321_lociStitched	chr7(.):86668273-86669640	0.6155
1_MACS_peak_21322_lociStitched	chr7(.):86688167-86689942	1.2119
3_MACS_peak_21323_lociStitched	chr7(.):86772971-86784403	2.0554
1_MACS_peak_21326_lociStitched	chr7(.):86847519-86850795	2.7843
1_MACS_peak_21327_lociStitched	chr7(.):86948078-86949222	1.0332
1_MACS_peak_21328_lociStitched	chr7(.):86973572-86975909	2.6172
1_MACS_peak_21329_lociStitched	chr7(.):87502868-87508766	3.4061
1_MACS_peak_21330_lociStitched	chr7(.):87553243-87557631	4.8354
1_MACS_peak_21331_lociStitched	chr7(.):87562578-87565349	4.0434
1_MACS_peak_21332_lociStitched	chr7(.):87778654-87780311	0.5777
1_MACS_peak_21333_lociStitched	chr7(.):87847340-87850279	1.939
1_MACS_peak_21334_lociStitched	chr7(.):88518144-88518830	0.3402
1_MACS_peak_21335_lociStitched	chr7(.):89782772-89785913	3.0891
3_MACS_peak_21336_lociStitched	chr7(.):89801458-89813805	1.3583
1_MACS_peak_21339_lociStitched	chr7(.):89839473-89842047	3.1605
2_MACS_peak_21340_lociStitched	chr7(.):89871427-89874944	0.435
1_MACS_peak_21342_lociStitched	chr7(.):89974821-89976953	1.8849
1_MACS_peak_21343_lociStitched	chr7(.):90032037-90034148	2.533
1_MACS_peak_21344_lociStitched	chr7(.):90224921-90227020	1.5595
1_MACS_peak_21345_lociStitched	chr7(.):90330043-90330923	0.4423
1_MACS_peak_21346_lociStitched	chr7(.):90337277-90345175	2.2132
1_MACS_peak_21347_lociStitched	chr7(.):90352468-90359548	2.2412
1_MACS_peak_21348_lociStitched	chr7(.):90364285-90367618	1.6349
1_MACS_peak_21349_lociStitched	chr7(.):90406121-90407070	0.3923
2_MACS_peak_21350_lociStitched	chr7(.):90557876-90564167	2.1831
1_MACS_peak_21352_lociStitched	chr7(.):90802651-90803291	0.3531
1_MACS_peak_21353_lociStitched	chr7(.):90892979-90895167	2.044
1_MACS_peak_21354_lociStitched	chr7(.):91084705-91085573	0.7172
1_MACS_peak_21355_lociStitched	chr7(.):91509307-91510886	1.2947
1_MACS_peak_21356_lociStitched	chr7(.):91569059-91571356	3.4095
1_MACS_peak_21357_lociStitched	chr7(.):91762367-91765018	4.2253
1_MACS_peak_21358_lociStitched	chr7(.):91873913-91876677	3.6373
1_MACS_peak_21359_lociStitched	chr7(.):92053403-92055538	0.6614
1_MACS_peak_21360_lociStitched	chr7(.):92076454-92078424	4.0872
1_MACS_peak_21361_lociStitched	chr7(.):92156134-92158802	2.1907
1_MACS_peak_21362_lociStitched	chr7(.):92218623-92219978	4.3301
1_MACS_peak_21363_lociStitched	chr7(.):92262718-92265236	0.8187
1_MACS_peak_21364_lociStitched	chr7(.):92270883-92272026	0.4656
1_MACS_peak_21365_lociStitched	chr7(.):92349480-92351131	0.6725
2_MACS_peak_21366_lociStitched	chr7(.):92360195-92368397	0.6826
2_MACS_peak_21368_lociStitched	chr7(.):92407371-92413838	0.5474
3_MACS_peak_21370_lociStitched	chr7(.):92422743-92428892	0.3685
1_MACS_peak_21373_lociStitched	chr7(.):92436943-92445743	2.3675
1_MACS_peak_21374_lociStitched	chr7(.):92458021-92467407	5.6647
1_MACS_peak_21375_lociStitched	chr7(.):92746029-92748202	0.9824
1_MACS_peak_21376_lociStitched	chr7(.):92775122-92778654	2.8112
1_MACS_peak_21377_lociStitched	chr7(.):92785496-92787200	0.9822
1_MACS_peak_21378_lociStitched	chr7(.):92793365-92796335	1.7018
1_MACS_peak_21379_lociStitched	chr7(.):92860432-92862436	1.7542
1_MACS_peak_21380_lociStitched	chr7(.):93006232-93009612	1.6356
1_MACS_peak_21381_lociStitched	chr7(.):93220487-93222066	0.526
1_MACS_peak_21382_lociStitched	chr7(.):93632650-93634159	1.4945
1_MACS_peak_21383_lociStitched	chr7(.):93789799-93791111	0.6027
1_MACS_peak_21384_lociStitched	chr7(.):94138298-94140662	7.9223
1_MACS_peak_21385_lociStitched	chr7(.):94249028-94251670	1.6052
1_MACS_peak_21386_lociStitched	chr7(.):94282146-94288705	1.7357
1_MACS_peak_21387_lociStitched	chr7(.):94536380-94539160	2.5808
1_MACS_peak_21388_lociStitched	chr7(.):94551658-94553583	0.6922
1_MACS_peak_21389_lociStitched	chr7(.):94655565-94657056	0.9613
1_MACS_peak_21390_lociStitched	chr7(.):94953247-94954498	0.6479
1_MACS_peak_21391_lociStitched	chr7(.):95025376-95026289	0.5247
1_MACS_peak_21392_lociStitched	chr7(.):95063510-95064917	2.7553
2_MACS_peak_21393_lociStitched	chr7(.):95129366-95133912	0.7407
1_MACS_peak_21395_lociStitched	chr7(.):95141105-95141697	0.5027
1_MACS_peak_21396_lociStitched	chr7(.):95236956-95239689	1.296
1_MACS_peak_21397_lociStitched	chr7(.):95503736-95504537	0.666
1_MACS_peak_21398_lociStitched	chr7(.):95950010-95952306	4.2666
1_MACS_peak_21399_lociStitched	chr7(.):95987119-95988339	0.936
1_MACS_peak_21400_lociStitched	chr7(.):96338384-96339795	1.8681
1_MACS_peak_21401_lociStitched	chr7(.):96746297-96748508	1.6143
1_MACS_peak_21402_lociStitched	chr7(.):97500289-97502586	3.8529
1_MACS_peak_21403_lociStitched	chr7(.):97600689-97602280	1.9794
1_MACS_peak_21404_lociStitched	chr7(.):97736014-97737218	2.0285
1_MACS_peak_21405_lociStitched	chr7(.):97831524-97832887	1.1918
1_MACS_peak_21406_lociStitched	chr7(.):97840400-97841844	1.8404
1_MACS_peak_21407_lociStitched	chr7(.):97879957-97882399	1.3735
1_MACS_peak_21408_lociStitched	chr7(.):97909794-97912572	5.7112
1_MACS_peak_21409_lociStitched	chr7(.):98029781-98030553	0.4283
1_MACS_peak_21410_lociStitched	chr7(.):98475494-98481248	4.7303
1_MACS_peak_21411_lociStitched	chr7(.):98731045-98732315	0.5362
1_MACS_peak_21412_lociStitched	chr7(.):98740767-98742767	4.0402
1_MACS_peak_21413_lociStitched	chr7(.):98922603-98924629	3.5342
2_MACS_peak_21414_lociStitched	chr7(.):98971574-98979830	2.177
1_MACS_peak_21416_lociStitched	chr7(.):98989788-98991301	0.9199
1_MACS_peak_21417_lociStitched	chr7(.):99004373-99007727	5.3757
1_MACS_peak_21418_lociStitched	chr7(.):99035503-99037583	3.5097
1_MACS_peak_21419_lociStitched	chr7(.):99062908-99064382	3.0781
1_MACS_peak_21420_lociStitched	chr7(.):99068893-99071244	1.3187
2_MACS_peak_21421_lociStitched	chr7(.):99096715-99103579	1.9646
1_MACS_peak_21423_lociStitched	chr7(.):99149081-99150481	1.0783
1_MACS_peak_21424_lociStitched	chr7(.):99155229-99157464	4.9503
1_MACS_peak_21425_lociStitched	chr7(.):99213818-99215368	1.9799
1_MACS_peak_21426_lociStitched	chr7(.):99516213-99517841	2.9442
1_MACS_peak_21427_lociStitched	chr7(.):99612695-99614148	2.9479
1_MACS_peak_21428_lociStitched	chr7(.):99646841-99648108	2.0484
1_MACS_peak_21429_lociStitched	chr7(.):99678457-99680438	1.7708
1_MACS_peak_21430_lociStitched	chr7(.):99685833-99687392	3.9268
1_MACS_peak_21431_lociStitched	chr7(.):99697392-99700547	4.4431
1_MACS_peak_21432_lociStitched	chr7(.):99716268-99718201	2.8229
1_MACS_peak_21433_lociStitched	chr7(.):99723093-99726306	6.4862
1_MACS_peak_21434_lociStitched	chr7(.):99745782-99747542	2.8468
1_MACS_peak_21435_lociStitched	chr7(.):99755390-99756992	2.5725
2_MACS_peak_21436_lociStitched	chr7(.):99815332-99819747	0.2329
1_MACS_peak_21438_lociStitched	chr7(.):99868629-99870403	1.2723
1_MACS_peak_21439_lociStitched	chr7(.):99889347-99890741	0.6522
1_MACS_peak_21440_lociStitched	chr7(.):99932212-99934900	4.6058
1_MACS_peak_21441_lociStitched	chr7(.):99942647-99943305	0.5867
1_MACS_peak_21442_lociStitched	chr7(.):99962607-99964336	0.8171
2_MACS_peak_21443_lociStitched	chr7(.):100025463-100034880	4.5515
1_MACS_peak_21445_lociStitched	chr7(.):100047858-100048693	1.1388
1_MACS_peak_21446_lociStitched	chr7(.):100074939-100077530	2.9097
1_MACS_peak_21447_lociStitched	chr7(.):100135653-100137615	1.0816
1_MACS_peak_21448_lociStitched	chr7(.):100182895-100184908	4.7462
1_MACS_peak_21449_lociStitched	chr7(.):100209089-100210722	2.1641
1_MACS_peak_21450_lociStitched	chr7(.):100230502-100231824	1.2054
1_MACS_peak_21451_lociStitched	chr7(.):100270491-100274222	4.2083
1_MACS_peak_21452_lociStitched	chr7(.):100290162-100292749	3.9772
1_MACS_peak_21453_lociStitched	chr7(.):100302680-100304724	3.4191
1_MACS_peak_21454_lociStitched	chr7(.):100400662-100401321	0.3955
1_MACS_peak_21455_lociStitched	chr7(.):100434209-100435500	1.2272
1_MACS_peak_21456_lociStitched	chr7(.):100449623-100450970	0.7681
1_MACS_peak_21457_lociStitched	chr7(.):100463971-100466029	4.3005
1_MACS_peak_21458_lociStitched	chr7(.):100471792-100473875	5.5908
2_MACS_peak_21459_lociStitched	chr7(.):100486351-100493498	0.742
2_MACS_peak_21461_lociStitched	chr7(.):100498678-100500238	0.3537
1_MACS_peak_21463_lociStitched	chr7(.):100728096-100729714	4.0261
1_MACS_peak_21464_lociStitched	chr7(.):100797552-100798823	1.6588
1_MACS_peak_21465_lociStitched	chr7(.):100816135-100817052	0.4711
1_MACS_peak_21466_lociStitched	chr7(.):100859196-100862233	4.5154
1_MACS_peak_21467_lociStitched	chr7(.):100887216-100888888	3.2849
1_MACS_peak_21468_lociStitched	chr7(.):100894837-100896328	1.0896
1_MACS_peak_21469_lociStitched	chr7(.):100964542-100965717	0.8294
1_MACS_peak_21470_lociStitched	chr7(.):101331335-101331915	0.4737
1_MACS_peak_21471_lociStitched	chr7(.):101457130-101461151	2.6146
1_MACS_peak_21472_lociStitched	chr7(.):101499158-101500731	0.8283
2_MACS_peak_21473_lociStitched	chr7(.):101632890-101639314	0.4682
1_MACS_peak_21475_lociStitched	chr7(.):101921966-101923648	1.6435
3_MACS_peak_21476_lociStitched	chr7(.):101928981-101938462	3.7813
1_MACS_peak_21479_lociStitched	chr7(.):101947349-101952693	3.4854
1_MACS_peak_21480_lociStitched	chr7(.):102003600-102005627	3.2562
1_MACS_peak_21481_lociStitched	chr7(.):102036065-102037887	2.0331
2_MACS_peak_21482_lociStitched	chr7(.):102063550-102075708	5.1055
1_MACS_peak_21484_lociStitched	chr7(.):102104233-102106810	2.4646
1_MACS_peak_21485_lociStitched	chr7(.):102118222-102120533	2.7241
1_MACS_peak_21486_lociStitched	chr7(.):102134218-102136112	3.2147
1_MACS_peak_21487_lociStitched	chr7(.):102151841-102158800	1.6929
1_MACS_peak_21488_lociStitched	chr7(.):102211498-102214023	3.419
1_MACS_peak_21489_lociStitched	chr7(.):102232986-102235252	2.7313
1_MACS_peak_21490_lociStitched	chr7(.):102250743-102257884	1.752
1_MACS_peak_21491_lociStitched	chr7(.):102310635-102313681	2.2643
1_MACS_peak_21492_lociStitched	chr7(.):102329168-102331189	2.1734
1_MACS_peak_21493_lociStitched	chr7(.):102353324-102354992	0.9912
1_MACS_peak_21494_lociStitched	chr7(.):102388834-102390420	1.4398
1_MACS_peak_21495_lociStitched	chr7(.):102451015-102451553	0.3396
3_MACS_peak_21496_lociStitched	chr7(.):102474874-102485291	0.7816
1_MACS_peak_21499_lociStitched	chr7(.):102714471-102716655	2.9366
1_MACS_peak_21500_lociStitched	chr7(.):102788588-102790580	4.811
1_MACS_peak_21501_lociStitched	chr7(.):102919696-102921715	1.7073
1_MACS_peak_21502_lociStitched	chr7(.):102937372-102939602	2.8637
2_MACS_peak_21503_lociStitched	chr7(.):102983928-102989478	2.0584
1_MACS_peak_21505_lociStitched	chr7(.):103847233-103849236	1.7503
1_MACS_peak_21506_lociStitched	chr7(.):104523925-104524862	0.3923
1_MACS_peak_21507_lociStitched	chr7(.):104535225-104538848	0.6511
1_MACS_peak_21508_lociStitched	chr7(.):104563419-104564155	0.7016
2_MACS_peak_21509_lociStitched	chr7(.):104581243-104586736	1.7219
1_MACS_peak_21511_lociStitched	chr7(.):104597038-104598408	0.5861
1_MACS_peak_21512_lociStitched	chr7(.):104623242-104625758	4.7008
1_MACS_peak_21513_lociStitched	chr7(.):104651014-104657891	7.6676
1_MACS_peak_21514_lociStitched	chr7(.):104908449-104910564	1.9978
3_MACS_peak_21515_lociStitched	chr7(.):104938378-104950878	0.4532
1_MACS_peak_21518_lociStitched	chr7(.):104971242-104971706	0.3676
2_MACS_peak_21519_lociStitched	chr7(.):104991367-104997038	0.8542
1_MACS_peak_21521_lociStitched	chr7(.):105027935-105029951	2.4348
1_MACS_peak_21522_lociStitched	chr7(.):105161422-105163257	1.8338
1_MACS_peak_21523_lociStitched	chr7(.):105171720-105173627	1.8238
1_MACS_peak_21524_lociStitched	chr7(.):105233189-105235792	1.0015
1_MACS_peak_21525_lociStitched	chr7(.):105711355-105712993	1.2778
1_MACS_peak_21526_lociStitched	chr7(.):105751604-105753739	2.7233
1_MACS_peak_21527_lociStitched	chr7(.):105820257-105821145	0.4086
1_MACS_peak_21528_lociStitched	chr7(.):105912954-105914707	0.6976
1_MACS_peak_21529_lociStitched	chr7(.):105922644-105927106	4.8729
1_MACS_peak_21530_lociStitched	chr7(.):105985630-105988837	2.5233
1_MACS_peak_21531_lociStitched	chr7(.):106005774-106006299	0.3876
1_MACS_peak_21532_lociStitched	chr7(.):106064249-106067621	3.2397
1_MACS_peak_21533_lociStitched	chr7(.):106104330-106106168	1.0236
1_MACS_peak_21534_lociStitched	chr7(.):106144375-106146062	0.9075
1_MACS_peak_21535_lociStitched	chr7(.):106192874-106193945	0.5082
2_MACS_peak_21536_lociStitched	chr7(.):106208018-106211855	2.1188
2_MACS_peak_21538_lociStitched	chr7(.):106238577-106245898	0.2642
1_MACS_peak_21540_lociStitched	chr7(.):106299027-106301824	2.7709
1_MACS_peak_21541_lociStitched	chr7(.):106377069-106377840	0.5489
1_MACS_peak_21542_lociStitched	chr7(.):106407707-106409632	1.2051
2_MACS_peak_21543_lociStitched	chr7(.):106505050-106513630	0.4268
1_MACS_peak_21545_lociStitched	chr7(.):106807008-106811431	3.5737
1_MACS_peak_21546_lociStitched	chr7(.):107203530-107205308	3.1627
1_MACS_peak_21547_lociStitched	chr7(.):107219877-107221605	3.7863
1_MACS_peak_21548_lociStitched	chr7(.):107382919-107385570	6.3511
1_MACS_peak_21549_lociStitched	chr7(.):107530829-107532919	3.0738
1_MACS_peak_21550_lociStitched	chr7(.):107818113-107820205	1.0467
2_MACS_peak_21551_lociStitched	chr7(.):107843156-107854394	1.8774
1_MACS_peak_21553_lociStitched	chr7(.):107875548-107876593	0.3802
2_MACS_peak_21554_lociStitched	chr7(.):107964302-107969545	0.6967
1_MACS_peak_21556_lociStitched	chr7(.):108007736-108011038	0.6745
2_MACS_peak_21557_lociStitched	chr7(.):108042818-108048343	0.6561
1_MACS_peak_21559_lociStitched	chr7(.):108055835-108057914	0.6742
1_MACS_peak_21560_lociStitched	chr7(.):108094129-108097566	3.0051
1_MACS_peak_21561_lociStitched	chr7(.):108165538-108167627	2.7779
1_MACS_peak_21562_lociStitched	chr7(.):108208973-108211724	3.8834
1_MACS_peak_21563_lociStitched	chr7(.):110094513-110095432	0.3471
1_MACS_peak_21564_lociStitched	chr7(.):110722389-110724357	0.7468
1_MACS_peak_21565_lociStitched	chr7(.):110731992-110733527	0.4195
1_MACS_peak_21566_lociStitched	chr7(.):111201270-111203147	3.5122
1_MACS_peak_21567_lociStitched	chr7(.):111694800-111698003	1.1956
2_MACS_peak_21568_lociStitched	chr7(.):111720929-111725788	0.9207
1_MACS_peak_21570_lociStitched	chr7(.):111752292-111753808	0.6764
1_MACS_peak_21571_lociStitched	chr7(.):111843753-111847768	1.8374
2_MACS_peak_21572_lociStitched	chr7(.):111902772-111908251	1.0859
1_MACS_peak_21574_lociStitched	chr7(.):112031100-112032775	1.5615
1_MACS_peak_21575_lociStitched	chr7(.):112089647-112092722	3.6597
1_MACS_peak_21576_lociStitched	chr7(.):112428986-112431116	3.4749
1_MACS_peak_21577_lociStitched	chr7(.):112506701-112507446	0.4877
1_MACS_peak_21578_lociStitched	chr7(.):112578599-112580967	1.6931
1_MACS_peak_21579_lociStitched	chr7(.):112699324-112701445	0.9587
1_MACS_peak_21580_lociStitched	chr7(.):112726478-112727005	0.3514
1_MACS_peak_21581_lociStitched	chr7(.):112757516-112759394	1.6415
1_MACS_peak_21582_lociStitched	chr7(.):112903188-112904515	1.1989
1_MACS_peak_21583_lociStitched	chr7(.):113382652-113383543	0.9724
1_MACS_peak_21584_lociStitched	chr7(.):113687991-113688993	0.4721
1_MACS_peak_21585_lociStitched	chr7(.):113722095-113728916	3.9252
2_MACS_peak_21586_lociStitched	chr7(.):114561867-114573356	1.5206
1_MACS_peak_21588_lociStitched	chr7(.):114813407-114813883	0.4253
1_MACS_peak_21589_lociStitched	chr7(.):115347047-115348221	0.6561
1_MACS_peak_21590_lociStitched	chr7(.):115386726-115388110	0.6972
1_MACS_peak_21591_lociStitched	chr7(.):115850040-115854486	2.4657
1_MACS_peak_21592_lociStitched	chr7(.):115871640-115872227	0.3731
1_MACS_peak_21593_lociStitched	chr7(.):116139324-116142107	0.7594
1_MACS_peak_21594_lociStitched	chr7(.):116151071-116153220	2.3166
1_MACS_peak_21595_lociStitched	chr7(.):116164325-116166812	0.8126
1_MACS_peak_21596_lociStitched	chr7(.):116222875-116224425	0.5654
1_MACS_peak_21597_lociStitched	chr7(.):116311491-116314130	1.555
1_MACS_peak_21598_lociStitched	chr7(.):116363971-116365194	1.0434
1_MACS_peak_21599_lociStitched	chr7(.):116484194-116484649	0.3977
1_MACS_peak_21600_lociStitched	chr7(.):116501912-116504114	4.5341
1_MACS_peak_21601_lociStitched	chr7(.):116592672-116595179	3.8335
1_MACS_peak_21602_lociStitched	chr7(.):117413635-117414281	0.4319
1_MACS_peak_21603_lociStitched	chr7(.):117420349-117421683	0.6384
1_MACS_peak_21604_lociStitched	chr7(.):117512789-117513854	0.4534
1_MACS_peak_21605_lociStitched	chr7(.):117823120-117825762	2.2866
1_MACS_peak_21606_lociStitched	chr7(.):117853901-117855088	0.6401
1_MACS_peak_21607_lociStitched	chr7(.):117927466-117929244	0.898
1_MACS_peak_21608_lociStitched	chr7(.):117950177-117953830	1.5795
1_MACS_peak_21609_lociStitched	chr7(.):118003648-118004540	0.493
1_MACS_peak_21610_lociStitched	chr7(.):118297277-118298015	0.3088
1_MACS_peak_21611_lociStitched	chr7(.):119704033-119704722	0.3757
2_MACS_peak_21612_lociStitched	chr7(.):120035126-120043768	0.5642
1_MACS_peak_21614_lociStitched	chr7(.):120478128-120478802	0.4722
1_MACS_peak_21615_lociStitched	chr7(.):120497160-120498501	0.6914
1_MACS_peak_21616_lociStitched	chr7(.):120589169-120592275	3.4319
2_MACS_peak_21617_lociStitched	chr7(.):120627810-120638935	0.6281
1_MACS_peak_21619_lociStitched	chr7(.):120777683-120779363	0.9571
2_MACS_peak_21620_lociStitched	chr7(.):120818696-120821307	0.3765
1_MACS_peak_21622_lociStitched	chr7(.):120918135-120920270	1.1968
1_MACS_peak_21623_lociStitched	chr7(.):120952887-120955297	1.0854
1_MACS_peak_21624_lociStitched	chr7(.):120969602-120970793	0.6588
1_MACS_peak_21625_lociStitched	chr7(.):121033975-121037202	2.5923
1_MACS_peak_21626_lociStitched	chr7(.):121080861-121081602	0.5348
1_MACS_peak_21627_lociStitched	chr7(.):121170419-121171122	0.4141
1_MACS_peak_21628_lociStitched	chr7(.):121777132-121777966	0.4414
2_MACS_peak_21629_lociStitched	chr7(.):121783237-121790325	0.4986
1_MACS_peak_21631_lociStitched	chr7(.):121949010-121951352	1.9989
1_MACS_peak_21632_lociStitched	chr7(.):122525188-122528056	2.9983
2_MACS_peak_21633_lociStitched	chr7(.):122823371-122832579	1.3055
2_MACS_peak_21635_lociStitched	chr7(.):123172375-123175351	1.3276
1_MACS_peak_21637_lociStitched	chr7(.):123196903-123198567	2.1371
1_MACS_peak_21638_lociStitched	chr7(.):123248952-123249936	0.5432
1_MACS_peak_21639_lociStitched	chr7(.):123387053-123390702	4.7361
1_MACS_peak_21640_lociStitched	chr7(.):123463726-123465602	1.5768
1_MACS_peak_21641_lociStitched	chr7(.):123476849-123477467	0.3399
1_MACS_peak_21642_lociStitched	chr7(.):123486257-123486809	0.3573
2_MACS_peak_21643_lociStitched	chr7(.):123611867-123616548	1.7859
1_MACS_peak_21645_lociStitched	chr7(.):123634044-123637042	2.5189
1_MACS_peak_21646_lociStitched	chr7(.):123670556-123674047	3.7679
1_MACS_peak_21647_lociStitched	chr7(.):123698874-123700245	1.0535
1_MACS_peak_21648_lociStitched	chr7(.):123884577-123885402	0.4065
1_MACS_peak_21649_lociStitched	chr7(.):123902693-123905155	1.6556
1_MACS_peak_21650_lociStitched	chr7(.):124051793-124053886	0.7959
1_MACS_peak_21651_lociStitched	chr7(.):124404101-124406291	0.8675
1_MACS_peak_21652_lociStitched	chr7(.):124569112-124570612	1.3472
1_MACS_peak_21653_lociStitched	chr7(.):125317895-125318947	0.477
1_MACS_peak_21654_lociStitched	chr7(.):126009755-126011464	1.0194
1_MACS_peak_21655_lociStitched	chr7(.):126018326-126019342	0.4536
1_MACS_peak_21656_lociStitched	chr7(.):126050335-126052480	1.2144
2_MACS_peak_21657_lociStitched	chr7(.):126086288-126092078	0.7099
1_MACS_peak_21659_lociStitched	chr7(.):126229170-126229654	0.3631
1_MACS_peak_21660_lociStitched	chr7(.):126340118-126343018	1.3944
1_MACS_peak_21661_lociStitched	chr7(.):127031156-127033735	5.6097
2_MACS_peak_21662_lociStitched	chr7(.):127224475-127229620	1.3542
1_MACS_peak_21664_lociStitched	chr7(.):127291178-127294226	2.2993
1_MACS_peak_21665_lociStitched	chr7(.):127568718-127569690	0.3439
1_MACS_peak_21666_lociStitched	chr7(.):127676184-127676803	0.3842
1_MACS_peak_21667_lociStitched	chr7(.):127982820-127984562	1.7581
2_MACS_peak_21668_lociStitched	chr7(.):128044712-128050984	0.8511
1_MACS_peak_21670_lociStitched	chr7(.):128095046-128096809	2.0203
1_MACS_peak_21671_lociStitched	chr7(.):128116062-128117975	2.7415
1_MACS_peak_21672_lociStitched	chr7(.):128170220-128173272	6.7228
1_MACS_peak_21673_lociStitched	chr7(.):128378545-128380502	1.6874
1_MACS_peak_21674_lociStitched	chr7(.):128430975-128432051	0.5272
1_MACS_peak_21675_lociStitched	chr7(.):128502120-128504132	1.724
1_MACS_peak_21676_lociStitched	chr7(.):128509124-128510340	0.7601
