GENE_ID	locusLine	bin_1_JJN3_jia.bam
NM_001111284	chr12(.):102784644-102877429	0.2184
NM_001111285	chr12(.):102806453-102879378	0.3229
NR_027249	chr12(.):104232526-104328989	0.3358
NR_037425	chr12(.):104319202-104329333	1.5264
NM_003211	chr12(.):104354592-104387656	0.2309
NM_001135570	chr12(.):104338980-104355993	0.3184
NM_014840	chr12(.):106452124-106538811	0.5274
NM_203436	chr12(.):108163161-108175421	0.2296
NM_007076	chr12(.):108904050-108918380	0.2403
NM_213595	chr12(.):108951293-108968160	1.9091
NM_181724	chr12(.):108978621-108996894	0.0517
NM_003006	chr12(.):109010679-109032670	1.9844
NM_032369	chr12(.):111081490-111131946	0.6757
NM_001040107	chr12(.):111081490-111132617	0.6697
NR_027345	chr12(.):116966226-116978326	2.1881
NM_001085481	chr12(.):116992185-117019425	0.6459
NR_027346	chr12(.):116966239-116979318	2.0705
NM_006861	chr12(.):120527898-120559643	0.6132
NM_003746	chr12(.):120928858-120941298	0.8413
NM_032314	chr12(.):120936081-120971964	0.1917
NM_198202	chr12(.):121011847-121024201	0.2757
NM_015918	chr12(.):121011847-121024197	0.2755
NM_019034	chr12(.):122210659-122236594	0.2187
NR_002809	chr12(.):122228172-122246390	3.8994
NM_015048	chr12(.):122237637-122275562	1.8175
NM_024667	chr12(.):123344874-123385712	0.3793
NM_021009	chr12(.):125391191-125404587	2.939
NM_145648	chr12(.):129272738-129313541	0.3806
NM_001135955	chr13(.):38205772-38448939	0.1585
NM_152910	chr13(.):42617888-42808888	0.0904
NM_001079673	chr13(.):49545047-49788915	0.1413
NR_002612	chr13(.):50551687-50704677	0.5463
NM_018676	chr13(.):52946302-52985629	0.0435
NR_002793	chr13(.):53058127-53166225	0.0932
NR_002605	chr13(.):50651413-50684433	0.4822
NR_029486	chr13(.):50618108-50628197	0.0471
NR_029485	chr13(.):50618254-50628337	0.0464
NR_002183	chr13(.):50741153-50752751	0.0476
NM_016075	chr13(.):52981736-53029763	0.379
NM_001098525	chr13(.):53024494-53055763	0.6244
NM_138444	chr13(.):77449303-77465540	0.5759
NR_026983	chr13(.):77497584-77508224	0.0338
NM_022060	chr14(.):23062146-23086265	0.3577
NM_015604	chr14(.):73388039-73431357	0.2562
NM_033104	chr14(.):81731908-81869927	0.2334
NR_027004	chr14(.):94366075-94397718	0.0382
NM_183004	chr14(.):103796235-103816361	1.6823
NM_001969	chr14(.):103795492-103816361	1.6317
NM_001048205	chr14(.):24636233-24654463	0.0519
NM_004274	chr14(.):32793478-33307268	0.0542
NM_001042481	chr14(.):51950854-52202444	0.1518
NM_152330	chr14(.):52113575-52202444	0.21
NM_133509	chr14(.):68281495-69067738	0.1975
NM_133510	chr14(.):68281495-68949810	0.2103
NM_002877	chr14(.):68281495-68969598	0.2059
NM_004296	chr14(.):72394785-73038238	0.1265
NM_012074	chr14(.):73131659-73365809	0.1092
NM_001043318	chr14(.):74176824-74258896	0.7981
NM_194278	chr14(.):74176824-74232001	0.6503
NM_000369	chr14(.):81416868-81617646	0.1108
NM_001018036	chr14(.):81416868-81580294	0.1275
NM_152446	chr14(.):80957820-81410884	0.0497
NM_023112	chr14(.):94487723-94520276	0.2329
NM_006035	chr14(.):103393715-103528742	0.0547
NM_001128920	chr14(.):103846700-103975166	0.1604
NM_001344	chr14(.):23028806-23063143	0.4405
NR_028100	chr14(.):24579491-24599451	0.6441
NM_002818	chr14(.):24607573-24620855	1.1044
NM_006263	chr14(.):24600377-24613176	0.9691
NM_001163484	chr14(.):24578905-24599451	0.6273
NM_016049	chr14(.):24603173-24615797	1.1874
NM_203402	chr14(.):24595674-24607058	0.5643
NM_181357	chr14(.):24579493-24599451	0.6441
NR_028099	chr14(.):24578985-24599451	0.6298
NM_004563	chr14(.):24558482-24578339	0.7381
NM_017999	chr14(.):24611658-24634870	0.637
NM_006084	chr14(.):24625421-24640774	0.4105
NM_006405	chr14(.):24653352-24669882	0.9845
NM_024658	chr14(.):24644424-24663124	0.1769
NM_024558	chr14(.):50570349-50588297	0.2244
NM_001014830	chr14(.):50545368-50564361	0.4273
NM_144578	chr14(.):55513361-55541912	0.2192
NM_002306	chr14(.):55590934-55617148	0.3394
NR_003225	chr14(.):55598700-55617148	0.0508
NM_207442	chr14(.):69256463-69268190	4.6908
NM_004926	chr14(.):69249374-69264785	3.7016
NM_006029	chr14(.):74173485-74186128	0.4758
NM_024496	chr14(.):77485885-77500034	4.2647
NM_005065	chr14(.):81934238-82005205	0.3787
NM_016150	chr14(.):94395512-94428767	0.2359
NR_024182	chr14(.):94458615-94478898	0.782
NR_024183	chr14(.):94458641-94483041	0.7038
NM_152592	chr14(.):95878830-95947173	0.0549
NR_003002	chr14(.):95994691-96004966	0.6932
NR_001459	chr14(.):95994248-96006209	0.605
NM_016417	chr14(.):95996322-96016055	0.3809
NM_006291	chr14(.):103587663-103608776	0.1344
NM_001077594	chr14(.):103561480-103581894	1.8674
NR_002964	chr14(.):103799185-103809311	2.5989
NM_025268	chr14(.):105987952-106001539	0.1138
NM_139057	chr15(.):100506642-100887183	0.1621
NM_015492	chr15(.):75489220-75509510	2.7381
NM_005503	chr15(.):29208839-29415516	0.0948
NM_001080534	chr15(.):54300100-54925806	0.0874
NM_002943	chr15(.):60775482-60924729	0.4297
NM_134262	chr15(.):60775482-60889707	0.5512
NM_134261	chr15(.):60775482-61526502	0.1127
NM_002420	chr15(.):31288550-31398924	0.2711
NM_000259	chr15(.):52594479-52826247	0.2505
NM_001198784	chr15(.):55695722-55715910	0.5121
NM_004998	chr15(.):59423562-59670071	0.1033
NM_020908	chr15(.):70335542-70395256	0.5126
NM_001012642	chr15(.):72447146-72495136	0.0484
NM_172217	chr15(.):81512639-81610104	0.1897
NM_001172128	chr15(.):81484218-81610104	0.1555
NM_018671	chr15(.):91473214-91502323	0.7379
NM_001039675	chr15(.):91468409-91502323	0.6732
NM_001042572	chr15(.):93438550-93497463	0.466
NM_001271	chr15(.):93438550-93576237	0.2301
NM_017762	chr15(.):31226143-31288807	0.4318
NR_029624	chr15(.):31352234-31362344	0.0531
NM_015995	chr15(.):31614082-31675102	1.2933
NM_003134	chr15(.):40322890-40336389	0.3452
NM_001003942	chr15(.):40375091-40403287	1.1977
NM_033503	chr15(.):40375091-40403639	1.1842
NM_001003940	chr15(.):40375091-40406075	1.1018
NM_001145112	chr15(.):44952929-44974086	0.4785
NM_182985	chr15(.):45023559-45065025	0.0479
NM_004048	chr15(.):44998684-45015357	1.5418
NM_004748	chr15(.):55642437-55705542	0.2417
NM_020739	chr15(.):55642437-55705574	0.2417
NR_030358	chr15(.):55660137-55670232	0.0475
NR_030714	chr15(.):70366710-70376807	0.0659
NM_182470	chr15(.):72486369-72528684	0.4416
NM_020214	chr15(.):72528521-72568628	0.224
NM_001127190	chr15(.):75069424-75100539	1.1662
NM_000761	chr15(.):75036183-75053941	0.0374
NM_000499	chr15(.):75006882-75022877	0.0706
NM_021819	chr15(.):75100193-75123099	0.0589
NM_001030005	chr15(.):75113950-75129136	0.0536
NM_021823	chr15(.):75310926-75348067	1.7029
NM_138967	chr15(.):75282875-75318836	0.3875
NM_015477	chr15(.):75656719-75748926	0.3813
NM_001145358	chr15(.):75656719-75749087	0.3811
NM_001145357	chr15(.):75656719-75753124	0.3681
NM_015079	chr15(.):78282326-78374994	0.1638
NM_001101404	chr15(.):78379926-78401393	0.1544
NM_006383	chr15(.):78391990-78428878	0.1111
NM_004513	chr15(.):81584253-81610104	0.4946
NM_181900	chr15(.):81600006-81621524	0.1611
NM_198925	chr15(.):90739561-90777892	0.2524
NM_001013657	chr15(.):90772486-90790312	0.2054
NM_020210	chr15(.):90723151-90777892	0.6664
NM_006384	chr15(.):90768476-90782279	0.2534
NM_001143785	chr15(.):91422664-91444006	0.0611
NM_198527	chr15(.):91469154-91480774	1.1007
NM_001143784	chr15(.):91423275-91444006	0.0604
NM_006122	chr15(.):91442419-91470815	0.3345
NM_002005	chr15(.):91422687-91444006	0.0609
NM_001017919	chr15(.):91493105-91511355	0.5349
NR_033769	chr15(.):93333713-93345338	0.0541
NR_036136	chr15(.):93442628-93452705	2.3074
NR_037600	chr15(.):93421072-93446977	1.4843
NR_037602	chr15(.):93421525-93446977	1.5095
NM_015286	chr15(.):99640285-99680800	0.2304
NR_028140	chr15(.):100879661-100895438	0.1535
NR_028139	chr15(.):100879661-100895923	0.1503
NM_003090	chr15(.):101816714-101840460	1.1737
NM_203472	chr15(.):101806213-101822700	0.9882
NM_014918	chr15(.):101710927-101797137	0.723
NM_022493	chr16(.):774768-795997	0.4797
NM_001172666	chr16(.):635076-684273	0.3625
NM_021168	chr16(.):635172-684273	0.3631
NM_001172663	chr16(.):634356-684273	0.3577
NM_001172664	chr16(.):634668-684273	0.3598
NM_024507	chr16(.):3009216-3023381	1.4239
NM_000246	chr16(.):10966054-11023840	0.7097
NM_001079512	chr16(.):10855532-10917621	0.3012
NM_015226	chr16(.):11033344-11281046	0.2282
NM_022166	chr16(.):17191180-17569738	0.2063
NM_013302	chr16(.):22212591-22305066	0.1752
NM_000078	chr16(.):56990834-57022756	0.1114
NM_001130100	chr16(.):57787128-57841439	0.3379
NM_001130099	chr16(.):57787128-57836929	0.361
NM_005796	chr16(.):67875818-67910219	1.6858
NM_020850	chr16(.):67752004-67845555	0.2245
NM_004360	chr16(.):68766194-68874444	0.2423
NM_006750	chr16(.):69216049-69347955	0.2728
NM_030629	chr16(.):81523953-81750367	0.1774
NM_198390	chr16(.):81473774-81750367	0.2084
NM_003791	chr16(.):84082368-84155517	0.4602
NR_024568	chr16(.):87357941-87430708	0.4222
NM_175931	chr16(.):88936262-89012608	0.0454
NM_005187	chr16(.):88936262-89048504	0.2078
NM_032259	chr16(.):729701-745400	1.403
NM_001031737	chr16(.):767581-781473	1.0306
NM_001040162	chr16(.):679428-691347	0.8387
NM_138418	chr16(.):686848-703474	1.754
NM_023933	chr16(.):766157-777590	0.9622
NM_032304	chr16(.):772265-784715	0.4549
NM_138769	chr16(.):713132-729171	0.4353
NM_005861	chr16(.):725114-737768	1.4265
NM_003961	chr16(.):721074-733267	0.9321
NM_053284	chr16(.):676011-689116	0.6528
NM_207112	chr16(.):771957-784715	0.4465
NM_145294	chr16(.):694362-722829	0.5849
NM_153350	chr16(.):737499-760825	0.6345
NM_001005920	chr16(.):726666-739439	1.3947
NM_024042	chr16(.):760172-772480	0.7841
NM_020982	chr16(.):3057456-3069506	0.0462
NM_152341	chr16(.):3014341-3028485	1.2563
NM_016639	chr16(.):3065312-3077383	0.5563
NM_021195	chr16(.):3059712-3073188	0.1454
NR_033861	chr16(.):3034054-3049510	0.0498
NM_004203	chr16(.):3017791-3035540	1.3237
NM_001130007	chr16(.):11956984-12015519	0.4006
NM_001130006	chr16(.):11956984-12014825	0.4045
NM_001192	chr16(.):12053963-12066925	3.0443
NM_032167	chr16(.):12065601-12152141	0.17
NR_029854	chr16(.):14398141-14408228	1.1103
NR_030177	chr16(.):14392823-14402906	1.513
NR_024370	chr16(.):29870003-29884374	0.8046
NM_002383	chr16(.):29812854-29827504	7.4563
NR_015396	chr16(.):29870154-29884374	0.8124
NM_145239	chr16(.):29818408-29832202	5.2324
NM_007317	chr16(.):29797057-29821706	3.9835
NM_006319	chr16(.):29864677-29879578	0.7823
NM_024516	chr16(.):29822527-29838816	2.8569
NM_152338	chr16(.):29784560-29796840	0.0898
NM_005115	chr16(.):29826714-29864360	0.8791
NM_138447	chr16(.):30609699-30626682	1.0381
NM_024031	chr16(.):30657240-30672734	4.1627
NM_001105079	chr16(.):30670777-30687131	1.0984
NR_002966	chr16(.):30716857-30726986	0.0882
NM_006662	chr16(.):30705461-30756450	0.6699
NM_003414	chr16(.):31880078-31933627	0.6426
NM_001126108	chr16(.):56894118-56954762	0.5071
NM_001010989	chr16(.):56960747-56982793	1.7401
NM_018110	chr16(.):57500869-57525385	0.1737
NM_153837	chr16(.):57571600-57616100	0.227
NM_033212	chr16(.):57541089-57575477	0.7718
NM_001172643	chr16(.):66536905-66589194	0.815
NM_001172644	chr16(.):66536905-66589315	0.8132
NM_052999	chr16(.):66595349-66618038	0.058
NM_181641	chr16(.):66581471-66604971	0.8514
NM_181271	chr16(.):66595293-66618038	0.0579
NM_001040138	chr16(.):66581465-66605154	0.845
NM_001185057	chr16(.):67202764-67214643	1.2683
NM_003946	chr16(.):67202755-67214643	1.2674
NM_001040715	chr16(.):67204504-67222883	0.8796
NM_001950	chr16(.):67221067-67237821	0.2808
NM_024712	chr16(.):67228027-67242927	0.0704
NM_033309	chr16(.):67177004-67189902	0.1849
NM_025187	chr16(.):67138914-67187442	0.1602
NM_178516	chr16(.):67213281-67229107	0.7057
NM_003789	chr16(.):67183088-67198812	0.6676
NM_001538	chr16(.):67192287-67208848	1.3904
NM_001185058	chr16(.):67199404-67214643	1.0374
NM_018378	chr16(.):67188890-67203077	0.7158
NR_029887	chr16(.):67231223-67241298	0.0728
NM_014187	chr16(.):67256015-67268182	0.4515
NM_012163	chr16(.):67236041-67265721	0.2211
NM_001004055	chr16(.):67236041-67265901	0.22
NM_018430	chr16(.):67836009-67866971	0.2914
NM_025082	chr16(.):67857059-67886361	1.8709
NM_020457	chr16(.):67871212-67883098	4.1287
NM_198443	chr16(.):67913780-67925271	0.0892
NM_006742	chr16(.):67922174-67968581	0.2241
NM_014329	chr16(.):67901998-67923406	0.4625
NM_032830	chr16(.):69161498-69207937	0.2836
NM_001039690	chr16(.):69146911-69171493	0.4805
NM_001040146	chr16(.):69146911-69171062	0.4862
NM_006927	chr16(.):70408337-70477991	1.0119
NM_145059	chr16(.):70483497-70519177	0.4364
NM_001031804	chr16(.):79622744-79639622	3.0907
NM_130897	chr16(.):80569853-80589541	0.2321
NM_005679	chr16(.):84206460-84225662	0.1851
NM_178452	chr16(.):84173864-84216524	0.2805
NM_001145400	chr16(.):84219722-84235772	0.1868
NM_031463	chr16(.):84150743-84183800	0.9819
NM_024735	chr16(.):87357941-87422394	0.2596
NM_022818	chr16(.):87420800-87443380	0.7924
NM_001184854	chr16(.):87736417-87804598	0.1646
NM_003486	chr16(.):87858628-87908100	0.3926
NM_001142864	chr16(.):88776745-88856372	0.3706
NM_030928	chr16(.):88865185-88880666	1.0905
NM_000485	chr16(.):88870876-88883342	0.8335
NM_017575	chr17(.):1958132-2212069	0.4218
NM_001170957	chr17(.):1958132-2211813	0.4221
NM_003342	chr17(.):4167511-4274969	0.2142
NM_003204	chr17(.):46120685-46143907	3.1491
NM_022066	chr17(.):74380612-74454288	0.2087
NM_006445	chr17(.):1548922-1593176	0.2979
NM_021947	chr17(.):2202247-2233553	0.4448
NM_005022	chr17(.):4843946-4856825	4.8048
NM_153357	chr17(.):6939948-6952242	0.0378
NR_026951	chr17(.):8118947-8132361	1.2118
NM_020877	chr17(.):7618038-7742058	0.1859
NM_000267	chr17(.):29416944-29709695	0.1094
NM_002544	chr17(.):29616667-29629380	0.0517
NM_183232	chr17(.):37916198-38025441	0.3357
NR_027774	chr17(.):43508265-43573146	0.2954
NM_003954	chr17(.):43335487-43399414	0.309
NM_030802	chr17(.):47782686-47846518	0.4432
NM_030938	chr17(.):57779862-57922952	0.333
NM_001433	chr17(.):62115389-62212502	0.5382
NM_017983	chr17(.):66412421-66458653	0.5599
NR_036488	chr17(.):70394462-70593943	0.1774
NR_036520	chr17(.):73262379-73274976	0.634
NM_004252	chr17(.):72739762-72770499	0.6809
NM_001126122	chr17(.):73264060-73290530	0.5719
NM_001113492	chr17(.):75278972-75501678	0.2841
NM_006640	chr17(.):75310596-75501678	0.3239
NM_001113491	chr17(.):75272491-75501678	0.2788
NM_024419	chr17(.):76369734-76425639	0.1147
NM_001163075	chr17(.):76137433-76167364	0.8523
NM_017456	chr17(.):76665129-76783376	0.4392
NM_020914	chr17(.):78229666-78375086	0.1779
NM_020954	chr17(.):78229666-78300262	0.3242
NM_001164407	chr17(.):1601083-1618662	0.082
NM_000934	chr17(.):1641129-1663559	0.067
NR_028505	chr17(.):1609797-1624566	1.4789
NM_001163811	chr17(.):1622833-1646893	0.7422
NM_001163809	chr17(.):1623124-1646893	0.7507
NM_001165920	chr17(.):1641319-1663559	0.0657
NM_002615	chr17(.):1660258-1685868	0.1974
NR_029494	chr17(.):1612196-1622281	2.1086
NM_152348	chr17(.):1614816-1646893	1.2079
NM_020310	chr17(.):2282353-2309258	0.8956
NR_028335	chr17(.):2305274-2323730	0.1322
NM_000080	chr17(.):4796063-4811369	0.7535
NM_001145536	chr17(.):4797947-4811227	0.8572
NM_001165417	chr17(.):4835425-4848462	1.3836
NM_000173	chr17(.):4830591-4843325	0.5633
NM_015528	chr17(.):4838629-4853517	4.2357
NM_006612	chr17(.):4896242-4936694	0.3018
NM_015099	chr17(.):4866286-4895960	0.8192
NM_001171168	chr17(.):4866286-4895665	0.8271
NM_053013	chr17(.):4849383-4865426	3.4739
NM_001167985	chr17(.):4886424-4905905	0.933
NM_004890	chr17(.):4857520-4876132	0.8313
NM_001004333	chr17(.):6910797-6922851	2.1724
NM_001142799	chr17(.):6913072-6925839	2.1659
NM_201566	chr17(.):6934393-6948440	0.2288
NR_029712	chr17(.):6915933-6926020	2.4799
NM_181844	chr17(.):6921368-6937961	0.1757
NM_000697	chr17(.):6894383-6919055	0.7987
NR_030178	chr17(.):6916229-6926341	2.3456
NM_001005273	chr17(.):7787168-7821075	0.8843
NM_001080424	chr17(.):7738234-7763118	2.2672
NM_144607	chr17(.):7756063-7770600	0.6745
NM_032356	chr17(.):7755002-7766172	0.8772
NM_001005271	chr17(.):7783122-7821075	0.8034
NM_203411	chr17(.):7753383-7764417	0.9324
NR_036201	chr17(.):7986373-7996465	0.0486
NM_001139	chr17(.):7970953-7996021	0.0852
NM_021628	chr17(.):7994217-8026860	0.2896
NM_002616	chr17(.):8038787-8060753	0.6651
NM_032580	chr17(.):8018907-8032410	0.8451
NM_001165960	chr17(.):7994217-8027234	0.2991
NM_032354	chr17(.):8071296-8084714	0.6345
NM_017622	chr17(.):8086650-8098564	1.6173
NM_014232	chr17(.):8057464-8071293	1.1807
NM_004217	chr17(.):8103048-8118883	0.6552
NR_037447	chr17(.):8085492-8095577	1.7219
NM_025099	chr17(.):8123138-8156413	1.1171
NM_012393	chr17(.):8147595-8178809	0.6902
NM_006041	chr17(.):14199505-14254492	0.5719
NR_026880	chr17(.):14202056-14214062	2.435
NM_012452	chr17(.):16837397-16880402	0.2827
NR_000010	chr17(.):27044599-27054671	1.8744
NR_000009	chr17(.):27045698-27055772	2.5897
NM_031934	chr17(.):27036298-27049908	0.8502
NM_001142625	chr17(.):27036298-27050286	0.8336
NM_000984	chr17(.):27041999-27056374	2.2134
NM_138463	chr17(.):27046365-27058230	2.6243
NR_000014	chr17(.):27045446-27055509	2.2644
NR_000013	chr17(.):27042567-27052634	1.1306
NM_004295	chr17(.):27066022-27082976	1.0846
NM_152465	chr17(.):27025533-27043872	0.1081
NR_024579	chr17(.):27036298-27050251	0.8354
NM_001160407	chr17(.):27046365-27058949	2.4777
NM_178170	chr17(.):27050831-27074784	1.6487
NM_001085454	chr17(.):27895486-27921610	0.6941
NM_198147	chr17(.):27882688-27899042	1.2179
NM_138349	chr17(.):27890738-27905175	1.4344
NM_152345	chr17(.):27915526-27946779	0.4947
NM_032854	chr17(.):27936773-27953441	0.2314
NM_006495	chr17(.):29625787-29646130	0.3556
NM_014210	chr17(.):29638427-29653767	0.662
NM_173847	chr17(.):31313881-31329892	0.4038
NM_002981	chr17(.):32682398-32695252	0.4954
NM_005408	chr17(.):32678470-32690629	0.1302
NM_005623	chr17(.):32641065-32653421	0.1094
NM_001017368	chr17(.):33331130-33395759	0.239
NM_057178	chr17(.):33331130-33421294	0.4817
NM_017559	chr17(.):33443630-33462751	0.2789
NM_001142571	chr17(.):33421810-33451888	0.1952
NM_002983	chr17(.):34410602-34422506	0.8802
NM_002988	chr17(.):34386642-34403841	0.0578
NM_002984	chr17(.):34426219-34438014	0.1416
NM_001199417	chr17(.):36579719-36673628	0.1809
NM_020876	chr17(.):36608643-36673628	0.0703
NM_001130677	chr17(.):36822958-36836187	0.4815
NM_005937	chr17(.):36856872-36891056	1.4464
NM_007144	chr17(.):36885149-36909558	0.9947
NM_002795	chr17(.):36904001-36925478	0.8442
NM_001136498	chr17(.):36881509-36896858	0.3116
NM_003559	chr17(.):36916943-36961158	0.3076
NM_018530	chr17(.):38055847-38078793	0.0536
NM_001042471	chr17(.):38055847-38079903	0.0543
NM_198844	chr17(.):38019454-38039149	0.8656
NM_001145301	chr17(.):38469472-38518895	0.774
NM_152219	chr17(.):38511904-38525945	0.0724
NM_000964	chr17(.):38460422-38518895	0.7094
NM_001024809	chr17(.):38493270-38518895	0.0624
NM_001254	chr17(.):38439145-38464413	0.1598
NM_024927	chr17(.):40814932-40834048	1.8794
NM_016437	chr17(.):40806265-40824024	0.2116
NM_003632	chr17(.):40829631-40857011	1.0507
NM_016602	chr17(.):40826419-40838845	3.1752
NM_152343	chr17(.):43326759-43344479	0.1034
NM_005892	chr17(.):43294291-43329683	3.4418
NR_024434	chr17(.):43320302-43350997	0.2716
NR_024435	chr17(.):43334557-43350997	0.099
NM_174919	chr17(.):43501717-43515282	0.6057
NM_199282	chr17(.):43466267-43508012	0.0794
NM_001159330	chr17(.):43466267-43488449	0.0489
NR_036199	chr17(.):43547728-43557801	0.0414
NR_029687	chr17(.):46109526-46119613	0.3237
NM_016429	chr17(.):46098532-46120152	0.2064
NM_152244	chr17(.):46179919-46205105	0.2078
NM_013323	chr17(.):46179946-46205105	0.208
NM_006807	chr17(.):46142413-46183560	0.1347
NM_001127228	chr17(.):46142413-46183883	0.1342
NM_005827	chr17(.):47773689-47790282	0.4382
NM_001199155	chr17(.):47860980-47911458	0.1542
NM_032595	chr17(.):48206100-48232877	0.8666
NM_174920	chr17(.):48185034-48212167	0.0455
NM_000023	chr17(.):48238365-48258293	0.0963
NM_000088	chr17(.):48256456-48284000	0.0573
NR_024193	chr17(.):48243788-48254837	0.0787
NM_000250	chr17(.):56342216-56363296	0.0371
NM_004758	chr17(.):56373593-56411152	0.9889
NM_003168	chr17(.):56417538-56434563	1.1781
NR_029683	chr17(.):56403592-56413679	4.93
NR_029493	chr17(.):57913626-57923698	1.4523
NM_001193613	chr17(.):57931840-57975306	0.1458
NM_003161	chr17(.):57965442-58032786	0.1071
NR_004380	chr17(.):62218437-62228517	1.0956
NR_002995	chr17(.):62218698-62228831	1.0956
NR_036199	chr17(.):62813147-62823220	0.0424
NR_030365	chr17(.):66415591-66425689	0.0464
NM_002734	chr17(.):66503542-66533910	0.3897
NM_212471	chr17(.):66503109-66533910	0.3845
NR_033876	chr17(.):70589179-70641611	0.1238
NM_001163989	chr17(.):72727958-72748474	1.0058
NM_001006638	chr17(.):72728355-72748474	1.0249
NM_139018	chr17(.):72685451-72714108	0.0774
NM_175738	chr17(.):72662255-72748474	0.3048
NR_037409	chr17(.):72739751-72749838	1.1585
NM_017728	chr17(.):72767621-72840922	0.0744
NM_015654	chr17(.):72761685-72777470	0.2084
NM_014001	chr17(.):73227693-73262707	0.3912
NM_015971	chr17(.):73252748-73267457	1.1168
NM_001172703	chr17(.):73227693-73263444	0.3845
NM_020679	chr17(.):73257309-73272303	1.2305
NM_024599	chr17(.):74461974-74502509	0.9178
NM_134268	chr17(.):74518439-74538782	0.0533
NM_001166579	chr17(.):74444432-74471199	0.18
NM_001088	chr17(.):74458629-74471199	0.0905
NM_001005498	chr17(.):74461974-74488991	0.6284
NM_001077620	chr17(.):74531120-74546458	0.0423
NR_033357	chr17(.):74518667-74546458	0.0507
NM_001113495	chr17(.):75466324-75501678	0.0957
NM_001113493	chr17(.):75364271-75501678	0.4052
NM_001113496	chr17(.):75441612-75501678	0.2028
NM_001113494	chr17(.):75367164-75501678	0.405
NR_036200	chr17(.):75388065-75398136	0.0534
NM_152468	chr17(.):76121858-76144049	1.5318
NM_007267	chr17(.):76103998-76133488	1.1999
NM_001127198	chr17(.):76103998-76129861	1.3593
NM_001010982	chr17(.):76178436-76208782	0.1754
NM_001012270	chr17(.):76205276-76226716	0.1762
NM_003258	chr17(.):76165159-76188285	0.8303
NM_004710	chr17(.):76159670-76174009	1.8678
NR_002219	chr17(.):76205320-76225783	0.181
NM_001145526	chr17(.):76178442-76208782	0.1754
NR_027083	chr17(.):76178397-76198641	0.2395
NM_003955	chr17(.):76347858-76361158	1.0639
NM_003655	chr17(.):77801954-77818213	0.82
NM_020649	chr17(.):77763175-77775915	0.6183
NM_001166347	chr17(.):78189199-78232308	0.3238
NM_000199	chr17(.):78178078-78199199	0.4456
NM_005215	chr18(.):49861541-51067273	0.0611
NM_018181	chr18(.):56525060-56658709	0.3664
NM_000633	chr18(.):60785578-60991613	1.2123
NM_001083625	chr18(.):9131757-9290206	0.5108
NM_138340	chr18(.):19225857-19289766	0.2363
NM_020774	chr18(.):19316544-19455912	0.2083
NM_001792	chr18(.):25525929-25762445	0.153
NM_001130110	chr18(.):42255137-42462379	0.594
NM_015559	chr18(.):42255862-42653475	0.3666
NM_003199	chr18(.):52884561-53260860	0.3879
NM_006785	chr18(.):56333617-56422370	0.388
NM_052947	chr18(.):56143481-56301189	0.2344
NM_194449	chr18(.):60377671-60652666	0.1903
NM_032649	chr18(.):72196691-72257261	0.2535
NM_014643	chr18(.):74064636-74212146	0.1463
NM_001025101	chr18(.):74685788-74849774	0.1041
NM_001025100	chr18(.):74719738-74849774	0.1225
NM_173207	chr18(.):3442607-3463406	1.5461
NM_173209	chr18(.):3444972-3463406	1.7356
NM_173210	chr18(.):3446590-3463406	1.89
NM_174886	chr18(.):3407071-3463406	0.6079
NM_003244	chr18(.):3445171-3463406	1.7535
NM_173208	chr18(.):3445030-3463406	1.7407
NM_173211	chr18(.):3448771-3463406	1.301
NM_021074	chr18(.):9097627-9139343	2.1011
NM_001279	chr18(.):12249317-12282594	0.0899
NR_036468	chr18(.):12249359-12282594	0.09
NM_001100619	chr18(.):20710726-20845434	0.4425
NR_023359	chr18(.):20709527-20845434	0.4396
NM_138375	chr18(.):20730788-20845434	0.2307
NM_005904	chr18(.):46441222-46482081	3.2797
NM_001190823	chr18(.):46441222-46474177	2.1829
NM_001190822	chr18(.):46441222-46480703	3.3906
NM_016626	chr18(.):48695919-48729051	1.3921
NM_002035	chr18(.):60989970-61039506	0.2502
NM_000657	chr18(.):60980186-60991613	3.9484
NM_001168499	chr18(.):72161822-72195689	0.7645
NM_018235	chr18(.):72158499-72195689	0.6998
NM_001044369	chr18(.):72097962-72129503	0.0427
NM_175907	chr18(.):72904277-72926281	7.0959
NM_005786	chr18(.):72917730-73006901	1.8912
NR_015417	chr18(.):74235611-74276784	0.0312
NM_001039846	chr19(.):2091867-2104583	0.7933
NM_019112	chr19(.):1035101-1070570	0.7868
NM_003331	chr19(.):10456203-10496248	0.2901
NM_020695	chr19(.):1810244-1853452	0.5066
NM_205843	chr19(.):3354615-3468603	0.4603
NM_005597	chr19(.):3361572-3468603	0.287
NM_000064	chr19(.):6672845-6725662	0.0536
NM_005428	chr19(.):6767721-6862371	0.4234
NM_006351	chr19(.):7986602-8013708	0.4049
NM_199141	chr19(.):10977252-11038448	0.3142
NM_001145056	chr19(.):10708120-10760235	0.0632
NM_024038	chr19(.):12836453-12850529	1.024
NM_014975	chr19(.):12944258-12990766	0.0784
NM_052876	chr19(.):13224108-13256959	0.3823
NM_032855	chr19(.):16239837-16274377	0.5301
NM_021235	chr19(.):16467407-16587762	0.4499
NM_006387	chr19(.):16623699-16658263	0.346
NM_024050	chr19(.):17415336-17439106	0.8047
NM_015692	chr19(.):16998761-17142625	0.1327
NM_001492	chr19(.):18974360-19011953	0.0776
NM_001398	chr19(.):39301061-39327497	0.3602
