REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_5377_lociStitched	chr14	24561853	24565044	1	3192	18319.8501	517	1	PCK2	LRRC16B,CPNE6,DCAF11,FITM1,PSME1,NRL,FAM158A	PCK2	PCK2	1.1095	517	1
1_MACS_peak_4983_lociStitched	chr13	31189830	31193021	1	3192	11641.7253	518	1	USPL1		USPL1	USPL1	0.3016	518	1
5_MACS_peak_4625_lociStitched	chr12	102871391	102875209	5	3192	5373.4532	519	1	IGF1		IGF1	IGF1	0.2703	519	1
1_MACS_peak_1040_lociStitched	chr1	144338773	144341961	1	3189	18236.3164	520	1	LOC728855,LOC728875		LOC728855	LOC728855	0.4455	520	1
3_MACS_peak_13609_lociStitched	chr3	152878053	152881412	3	3189	7763.6567	521	1	RAP2B		RAP2B	RAP2B	0.5917	521	1
3_MACS_peak_1456_lociStitched	chr1	167688992	167692386	3	3188	8374.695	522	1	MPZL1		MPZL1	MPZL1	0.2298	522	1
4_MACS_peak_16908_lociStitched	chr7	8008349	8012047	4	3188	6199.697	523	1	GLCCI1		GLCCI1	GLCCI1	0.1761	523	1
4_MACS_peak_19379_lociStitched	chr9	134148623	134152494	4	3188	5405.8515	524	1	FAM78A	PPAPDC3	FAM78A	FAM78A	0.7449	524	1
1_MACS_peak_14267_lociStitched	chr4	82391453	82394639	1	3187	9891.2556	525	1	RASGEF1B		RASGEF1B	RASGEF1B	0.2728	525	1
1_MACS_peak_17642_lociStitched	chr7	134853933	134857118	1	3186	9141.2685	526	1	C7orf49	TMEM140,WDR91	C7orf49	C7orf49	0.92	526	1
1_MACS_peak_15467_lociStitched	chr5	139088388	139091573	1	3186	14258.9265	527	1			CXXC5	CXXC5	0.8007	527	1
1_MACS_peak_8282_lociStitched	chr17	62500731	62503915	1	3185	17201.2416	528	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	1.2322	528	1
1_MACS_peak_6612_lociStitched	chr15	94772798	94775978	1	3181	12798.228	529	1			MCTP2	MCTP2	NONE	529	1
1_MACS_peak_16780_lociStitched	chr6	159237683	159240861	1	3179	7283.0226	530	1	EZR	OSTCL	EZR	OSTCL	0.3461	530	1
2_MACS_peak_2674_lociStitched	chr10	102756501	102759713	2	3179	7210.6188	531	1	LZTS2	SEMA4G,MIR608,C10orf2,SFXN3,MRPL43,PDZD7	LZTS2	C10orf2	0.5081	531	1
1_MACS_peak_6481_lociStitched	chr15	81291652	81294826	1	3175	13977.9786	532	1	MESDC1	MESDC2	MESDC1	MESDC1	1.1604	532	1
1_MACS_peak_2314_lociStitched	chr10	43902224	43905396	1	3173	21390.6992	533	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	HNRNPF	0.9068	533	1
2_MACS_peak_5475_lociStitched	chr14	45429796	45433023	2	3172	15465.7202	534	1	FAM179B,KLHL28		FAM179B	FAM179B	0.214	534	1
1_MACS_peak_19086_lociStitched	chr9	101983030	101986199	1	3170	37504.4812	535	1	SEC61B,ALG2		SEC61B	SEC61B	2.2829	535	1
1_MACS_peak_5872_lociStitched	chr14	106054977	106058145	1	3169	6718.6944	536	1			TMEM121	TMEM121	0.0584	536	1
2_MACS_peak_11629_lociStitched	chr20	34328718	34331894	2	3167	14335.5112	537	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.4405	537	1
1_MACS_peak_13602_lociStitched	chr3	150479130	150482293	1	3164	17662.192	538	1	SIAH2		SIAH2	SIAH2	0.7559	538	1
2_MACS_peak_13876_lociStitched	chr3	197461130	197464457	2	3164	6409.1328	539	1	KIAA0226	FYTTD1	KIAA0226	KIAA0226	0.2412	539	1
1_MACS_peak_12672_lociStitched	chr22	50968196	50971356	1	3161	13550.712	540	1	TYMP,ODF3B	ADM2,MIOX,NCAPH2,KLHDC7B,LMF2,SCO2,C22orf41,CPT1B	ODF3B	ODF3B	1.7147	540	1
2_MACS_peak_6299_lociStitched	chr15	65184792	65187964	2	3161	7150.6396	541	1		ANKDD1A	ANKDD1A	ANKDD1A	0.1057	541	1
2_MACS_peak_11944_lociStitched	chr21	19155462	19159032	2	3160	6327.111	542	1		C21orf91	C21orf91	C21orf91	0.5647	542	1
4_MACS_peak_11864_lociStitched	chr20	61424888	61428241	4	3159	6273.1277	543	1	C20orf20	OGFR,COL9A3,DPH3P1	C20orf20	C20orf20	0.6712	543	1
1_MACS_peak_17517_lociStitched	chr7	106807736	106810890	1	3155	16256.6622	544	1	HBP1		HBP1	HBP1	0.4617	544	1
1_MACS_peak_18612_lociStitched	chr9	6756796	6759949	1	3154	17283.4848	545	1	KDM4C		KDM4C	KDM4C	0.1735	545	1
1_MACS_peak_10380_lociStitched	chr2	68477710	68480863	1	3154	8062.221	546	1	PPP3R1		PPP3R1	PPP3R1	0.2045	546	1
1_MACS_peak_18756_lociStitched	chr9	35070478	35073624	1	3147	28229.058	547	1	VCP	C9orf131,FANCG,PIGO,STOML2,KIAA1539	VCP	FANCG	1.9867	547	1
3_MACS_peak_2180_lociStitched	chr10	15829207	15832669	3	3146	5756.9598	548	1	FAM188A		ITGA8	ITGA8	NONE	548	1
1_MACS_peak_15244_lociStitched	chr5	107715958	107719098	1	3141	16625.986	549	1	FBXL17		FBXL17	FBXL17	0.118	549	1
1_MACS_peak_5028_lociStitched	chr13	41633578	41636716	1	3139	10241.4906	550	1	WBP4	ELF1	WBP4	WBP4	0.3952	550	1
1_MACS_peak_1982_lociStitched	chr1	230239439	230242571	1	3133	6232.9932	551	1	GALNT2		GALNT2	GALNT2	0.3221	551	1
2_MACS_peak_13682_lociStitched	chr3	170073277	170076434	2	3133	6966.5519	552	1	SKIL	SKIL	SKIL	SKIL	0.253	552	1
1_MACS_peak_18840_lociStitched	chr9	45726639	45729770	1	3132	7764.88	553	1	FAM27A		FAM27A	FAM27A	0.7993	553	1
1_MACS_peak_6086_lociStitched	chr15	41244055	41247186	1	3132	34183.3187	554	1	CHAC1	DLL4	CHAC1	CHAC1	2.8246	554	1
1_MACS_peak_2035_lociStitched	chr1	235666053	235669183	1	3131	12658.033	555	1	B3GALNT2		B3GALNT2	B3GALNT2	0.2732	555	1
2_MACS_peak_3996_lociStitched	chr12	9882628	9885870	2	3129	8795.2218	556	1	CLECL1	CD69	CLECL1	CLECL1	0.7068	556	1
2_MACS_peak_14272_lociStitched	chr4	83819649	83822808	2	3125	9804.5883	557	1	THAP9,LOC100499177	SEC31A	THAP9	THAP9	0.4314	557	1
2_MACS_peak_6558_lociStitched	chr15	90543500	90546729	2	3125	7235.8661	558	1	ZNF710		ZNF710	ZNF710	0.3699	558	1
2_MACS_peak_2032_lociStitched	chr1	235489968	235493115	2	3124	9118.4325	559	1	GGPS1,ARID4B	TBCE	ARID4B	ARID4B	0.149	559	1
2_MACS_peak_5415_lociStitched	chr14	31675080	31678263	2	3124	15466.8336	560	1	HECTD1		HECTD1	HECTD1	0.225	560	1
1_MACS_peak_18934_lociStitched	chr9	80910634	80913755	1	3122	34235.4974	561	1	PSAT1		PSAT1	PSAT1	0.9095	561	1
2_MACS_peak_17834_lociStitched	chr8	12610811	12613935	2	3121	8799.6832	562	1	LONRF1	MIR3926-2,MIR3926-1	LONRF1	LONRF1	0.2849	562	1
1_MACS_peak_12096_lociStitched	chr21	44725641	44728759	1	3119	10624.585	563	1			SIK1	SIK1	1.6175	563	1
2_MACS_peak_13897_lociStitched	chr4	1241006	1244146	2	3115	10440.186	564	1	C4orf42,CTBP1	MAEA,LOC100130872-SPON2,SPON2	CTBP1	CTBP1	0.3132	564	1
1_MACS_peak_14939_lociStitched	chr5	55774875	55777988	1	3114	7379.6778	565	1			ANKRD55	ANKRD55	NONE	565	1
1_MACS_peak_1045_lociStitched	chr1	144930383	144933496	1	3114	14280.5762	566	1	PDE4DIP		PDE4DIP	PDE4DIP	0.3332	566	1
1_MACS_peak_5752_lociStitched	chr14	100703996	100707106	1	3111	11111.408	567	1	YY1		YY1	YY1	0.3048	567	1
1_MACS_peak_7682_lociStitched	chr17	18085594	18088700	1	3107	14373.3256	568	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.5214	568	1
2_MACS_peak_14944_lociStitched	chr5	56109895	56113003	2	3107	10708.614	569	1	MAP3K1		MAP3K1	MAP3K1	0.3253	569	1
1_MACS_peak_5772_lociStitched	chr14	102552070	102555174	1	3105	17362.8448	570	1	HSP90AA1		HSP90AA1	HSP90AA1	1.1226	570	1
1_MACS_peak_15590_lociStitched	chr5	151149617	151152719	1	3103	14416.2348	571	1	G3BP1	ATOX1	G3BP1	G3BP1	0.4249	571	1
2_MACS_peak_1120_lociStitched	chr1	149575393	149578498	2	3103	17173.755	572	1	LOC728855	PPIAL4A	PPIAL4A	PPIAL4A	0.0606	572	1
1_MACS_peak_212_lociStitched	chr1	19276534	19279634	1	3101	10298.2	573	1	IFFO2	ALDH4A1	IFFO2	IFFO2	0.4244	573	1
1_MACS_peak_13015_lociStitched	chr3	49447877	49450975	1	3099	13369.1092	574	1	TCTA,RHOA	AMT,NICN1	RHOA	AMT	0.4464	574	1
4_MACS_peak_8984_lociStitched	chr19	2620069	2623288	4	3097	8715.4425	575	1	GNG7		GNG7	GNG7	0.2812	575	1
2_MACS_peak_16844_lociStitched	chr7	1570114	1573502	2	3095	6547.6488	576	1	MAFK	KIAA1908,INTS1,TMEM184A,PSMG3	MAFK	MAFK	0.3441	576	1
2_MACS_peak_1028_lociStitched	chr1	143912846	143916309	2	3095	7889.4066	577	1	SRGAP2P2,FAM72D		SRGAP2P2	SRGAP2P2	0.293	577	1
1_MACS_peak_4189_lociStitched	chr12	46383108	46386199	1	3092	11471.3192	578	1	SRSF2IP		SRSF2IP	SRSF2IP	0.2107	578	1
2_MACS_peak_7618_lociStitched	chr17	8150468	8153560	2	3092	9869.0456	579	1	PFAS,C17orf68	RANGRF,AURKB,C17orf44,SLC25A35	PFAS	C17orf44	0.456	579	1
1_MACS_peak_12883_lociStitched	chr3	38177767	38180857	1	3091	6376.524	580	1	MYD88,ACAA1	OXSR1	ACAA1	ACAA1	0.3314	580	1
1_MACS_peak_11363_lociStitched	chr2	242253625	242256714	1	3090	12760.3501	581	1	SEPT2,HDLBP	FARP2,HDLBP	HDLBP	HDLBP	0.3642	581	1
2_MACS_peak_1003_lociStitched	chr1	120751164	120754507	2	3090	4925.5762	582	1			FAM72B	FAM72B	NONE	582	1
1_MACS_peak_13521_lociStitched	chr3	136469718	136472806	1	3089	11649.7888	583	1	STAG1		STAG1	STAG1	0.0931	583	1
1_MACS_peak_4671_lociStitched	chr12	108954248	108957336	1	3089	7792.568	584	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	0.7717	584	1
2_MACS_peak_17508_lociStitched	chr7	105924017	105927103	2	3086	11527.753	585	1	NAMPT		NAMPT	NAMPT	0.3375	585	1
1_MACS_peak_2411_lociStitched	chr10	65026328	65029412	1	3085	6920.8044	586	1	JMJD1C		JMJD1C	JMJD1C	0.1625	586	1
3_MACS_peak_13550_lociStitched	chr3	141119075	141122492	3	3085	6613.2618	587	1	ZBTB38		ZBTB38	ZBTB38	0.4254	587	1
3_MACS_peak_10526_lociStitched	chr2	87767960	87771222	3	3084	5615.533	588	1	NCRNA00152		NCRNA00152	NCRNA00152	0.7045	588	1
1_MACS_peak_14504_lociStitched	chr4	140476084	140479165	1	3082	12668.7639	589	1	SETD7		SETD7	SETD7	0.3183	589	1
2_MACS_peak_19260_lociStitched	chr9	128508084	128511279	2	3082	5660.901	590	1	PBX3	MAPKAP1	PBX3	MAPKAP1	0.1302	590	1
2_MACS_peak_9437_lociStitched	chr19	32217828	32221375	2	3082	6392.7581	591	1			TSHZ3	TSHZ3	NONE	591	1
1_MACS_peak_1738_lociStitched	chr1	205598826	205601906	1	3081	13206.116	592	1	ELK4	SLC45A3	ELK4	ELK4	0.6098	592	1
1_MACS_peak_15632_lociStitched	chr5	158634235	158637312	1	3078	6208.1552	593	1	RNF145		RNF145	RNF145	0.1985	593	1
1_MACS_peak_4927_lociStitched	chr13	20531466	20534543	1	3078	10318.7195	594	1	ZMYM2		ZMYM2	ZMYM2	0.1339	594	1
2_MACS_peak_20153_lociStitched	chrX	153569402	153572531	2	3078	5242.6395	595	1		TKTL1,EMD,TEX28,FLNA	FLNA	EMD	0.744	595	1
2_MACS_peak_19054_lociStitched	chr9	99178962	99182061	2	3075	8803.9491	596	1	ZNF367	HABP4,SLC35D2	ZNF367	ZNF367	0.3269	596	1
2_MACS_peak_16573_lociStitched	chr6	108878832	108881915	2	3074	5855.2336	597	1	FOXO3	FOXO3	FOXO3	FOXO3	0.1763	597	1
1_MACS_peak_1987_lociStitched	chr1	230258109	230261181	1	3073	8980.6848	598	1	GALNT2		GALNT2	GALNT2	0.3221	598	1
3_MACS_peak_12038_lociStitched	chr21	38579425	38582523	3	3072	6778.424	599	1	DSCR9		DSCR9	DSCR9	0.5267	599	1
3_MACS_peak_8462_lociStitched	chr17	76353234	76356864	3	3072	6149.946	600	1	SOCS3	PGS1	SOCS3	SOCS3	0.7904	600	1
1_MACS_peak_8330_lociStitched	chr17	66394509	66397579	1	3071	6971.356	601	1	ARSG	MIR635	MIR635	MIR635	0.0546	601	1
1_MACS_peak_1243_lociStitched	chr1	154908313	154911383	1	3071	10826.355	602	1	PMVK	CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2,SHC1	PMVK	MIR4258	1.555	602	1
1_MACS_peak_18927_lociStitched	chr9	77701435	77704504	1	3070	13934.4876	603	1	OSTF1,C9orf95		C9orf95	C9orf95	0.5631	603	1
4_MACS_peak_18407_lociStitched	chr8	141520686	141524197	4	3069	7235.1177	604	1	CHRAC1		CHRAC1	CHRAC1	0.5628	604	1
1_MACS_peak_5494_lociStitched	chr14	50328058	50331125	1	3068	23840.7111	605	1		ARF6,SDCCAG1	SDCCAG1	ARF6	2.2849	605	1
1_MACS_peak_1564_lociStitched	chr1	183439419	183442485	1	3067	18088.1736	606	1	SMG7		SMG7	SMG7	0.329	606	1
2_MACS_peak_3318_lociStitched	chr11	64036280	64039416	2	3067	7322.8736	607	1	PLCB3,BAD	NUDT22,DNAJC4,VEGFB,FKBP2,GPR137,KCNK4,C11orf20,ESRRA,PRDX5,TRPT1,PPP1R14B,TRMT112	GPR137	VEGFB	0.8621	607	1
4_MACS_peak_16760_lociStitched	chr6	157097825	157101058	4	3060	5061.2615	608	1	ARID1B		ARID1B	ARID1B	0.0778	608	1
1_MACS_peak_15204_lociStitched	chr5	96269717	96272775	1	3059	8248.0376	609	1	LNPEP	LNPEP	LNPEP	LNPEP	0.2066	609	1
1_MACS_peak_2895_lociStitched	chr11	206352	209410	1	3059	9067.5816	610	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	BET1L	BET1L	0.7091	610	1
1_MACS_peak_20163_lociStitched	chrX	153625240	153628297	1	3058	17937.8646	611	1	RPL10	EMD,SNORA70,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	SNORA70	1.884	611	1
3_MACS_peak_13167_lociStitched	chr3	67048630	67052377	3	3058	5397.5535	612	1	KBTBD8		KBTBD8	KBTBD8	0.3183	612	1
1_MACS_peak_10366_lociStitched	chr2	65214820	65217876	1	3057	13816.7872	613	1	SLC1A4		SLC1A4	SLC1A4	0.4383	613	1
1_MACS_peak_614_lociStitched	chr1	46151322	46154377	1	3056	8944.1235	614	1	TMEM69,GPBP1L1	RPS15AP10	GPBP1L1	GPBP1L1	0.2061	614	1
2_MACS_peak_47_lociStitched	chr1	1709245	1712305	2	3055	6225.57	615	1	NADK	SLC35E2,NADK	NADK	SLC35E2	0.3914	615	1
1_MACS_peak_19195_lociStitched	chr9	117372733	117375786	1	3054	18025.5226	616	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.6009	616	1
1_MACS_peak_3772_lociStitched	chr11	118660270	118663319	1	3050	13251.2589	617	1	DDX6		DDX6	DDX6	0.3429	617	1
1_MACS_peak_15270_lociStitched	chr5	111753196	111756243	1	3048	7004.1389	618	1	FLJ11235,EPB41L4A		EPB41L4A	EPB41L4A	0.1897	618	1
1_MACS_peak_2075_lociStitched	chr1	245132597	245135644	1	3048	33357.0325	619	1	EFCAB2		EFCAB2	EFCAB2	0.3468	619	1
1_MACS_peak_18332_lociStitched	chr8	125485415	125488461	1	3047	12194.9656	620	1	RNF139	TRMT12	RNF139	RNF139	0.6078	620	1
1_MACS_peak_16285_lociStitched	chr6	42749104	42752150	1	3047	22118.8336	621	1		KIAA0240,TBCC	TBCC	TBCC	0.5831	621	1
1_MACS_peak_19316_lociStitched	chr9	131445840	131448884	1	3045	7703.4508	622	1	SET	SET,PKN3,WDR34,ZDHHC12	SET	SET	0.7577	622	1
1_MACS_peak_641_lociStitched	chr1	51699968	51703012	1	3045	8779.2004	623	1	RNF11		RNF11	RNF11	0.2675	623	1
1_MACS_peak_3610_lociStitched	chr11	85778327	85781370	1	3044	6273.7531	624	1	PICALM		PICALM	PICALM	0.1283	624	1
2_MACS_peak_6796_lociStitched	chr16	4664051	4667194	2	3041	6834.4535	625	1	FAM100A	MGRN1	FAM100A	FAM100A	0.4849	625	1
2_MACS_peak_10524_lociStitched	chr2	87754250	87757313	2	3040	5182.596	626	1	NCRNA00152		NCRNA00152	NCRNA00152	0.7045	626	1
1_MACS_peak_13644_lociStitched	chr3	156876228	156879266	1	3039	17140.396	627	1	CCNL1	LOC339894	CCNL1	CCNL1	0.8907	627	1
3_MACS_peak_3740_lociStitched	chr11	115091772	115095181	3	3039	12155.1304	628	1	CADM1		CADM1	CADM1	0.1298	628	1
3_MACS_peak_7650_lociStitched	chr17	16877135	16880682	3	3039	4894.5053	629	1		TNFRSF13B	TNFRSF13B	TNFRSF13B	0.4298	629	1
2_MACS_peak_1452_lociStitched	chr1	167598989	167602323	2	3030	6418.6168	630	1	RCSD1		RCSD1	RCSD1	0.3313	630	1
1_MACS_peak_8213_lociStitched	chr17	57695556	57698583	1	3028	13043.343	631	1	CLTC		CLTC	CLTC	0.2375	631	1
6_MACS_peak_16550_lociStitched	chr6	106545953	106550605	6	3026	5268.39	632	1	PRDM1		PRDM1	PRDM1	0.8174	632	1
2_MACS_peak_2950_lociStitched	chr11	2480121	2483260	2	3025	5376.4792	633	1	KCNQ1	TRPM5	KCNQ1	KCNQ1	0.1764	633	1
2_MACS_peak_1261_lociStitched	chr1	155162382	155165465	2	3023	10007.418	634	1	MIR92B,MUC1,THBS3	TRIM46,MTX1,DPM3,KRTCAP2,GBAP1,GBA	MIR92B	MTX1	1.7914	634	1
5_MACS_peak_18291_lociStitched	chr8	119575498	119578960	5	3021	4590.2658	635	1	SAMD12		SAMD12	SAMD12	0.1137	635	1
1_MACS_peak_5842_lociStitched	chr14	105946984	105950003	1	3020	32804.454	636	1		CRIP2,CRIP1,C14orf80,TMEM121	CRIP1	CRIP2	2.6429	636	1
2_MACS_peak_1912_lociStitched	chr1	226249096	226252125	2	3018	13408.4743	637	1	LOC440926,H3F3A		LOC440926	LOC440926	0.8131	637	1
1_MACS_peak_12825_lociStitched	chr3	23851289	23854304	1	3016	8760.6855	638	1	UBE2E1		UBE2E1	UBE2E1	0.2597	638	1
1_MACS_peak_7597_lociStitched	chr17	7737292	7740306	1	3015	13821.6012	639	1		KDM6B,TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	1.3664	639	1
1_MACS_peak_6349_lociStitched	chr15	70270966	70273979	1	3014	5699.3908	640	1			MIR629	MIR629	0.1591	640	1
1_MACS_peak_15434_lociStitched	chr5	137877492	137880504	1	3013	19614.144	641	1	ETF1	SNORD63,HSPA9	ETF1	HSPA9	0.6287	641	1
2_MACS_peak_11786_lociStitched	chr20	48531152	48534237	2	3013	15289.5685	642	1	SPATA2	RNF114,SPATA2	SPATA2	SPATA2	0.7485	642	1
2_MACS_peak_13716_lociStitched	chr3	177075738	177078749	2	3011	7716.2897	643	1			TBL1XR1	TBL1XR1	0.156	643	1
2_MACS_peak_472_lociStitched	chr1	36614508	36617753	2	3010	8197.519	644	1	TRAPPC3	MAP7D1,COL8A2	TRAPPC3	MAP7D1	0.6695	644	1
1_MACS_peak_10877_lociStitched	chr2	157197198	157200206	1	3009	12475.0784	645	1		NR4A2	NR4A2	NR4A2	0.9103	645	1
5_MACS_peak_3376_lociStitched	chr11	65341979	65345072	5	3008	4023.3744	646	1	EHBP1L1	SCYL1,SSSCA1,FAM89B,PCNXL3,LTBP3,KCNK7,MAP3K11	EHBP1L1	FAM89B	1.0736	646	1
1_MACS_peak_19459_lociStitched	chr9	139376337	139379342	1	3006	26599.9595	647	1	C9orf163,SEC16A	INPP5E	C9orf163	C9orf163	2.1801	647	1
1_MACS_peak_7757_lociStitched	chr17	27053133	27056136	1	3004	11050.4394	648	1	NEK8,TLCD1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,TRAF4,PROCA1,RAB34	TLCD1	SNORD4B	1.3035	648	1
2_MACS_peak_9851_lociStitched	chr19	54692683	54695838	2	3003	7945.552	649	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	TSEN34	0.6214	649	1
2_MACS_peak_19531_lociStitched	chrX	5223298	5226320	2	3001	8730.8602	650	1			NLGN4X	NLGN4X	NONE	650	1
3_MACS_peak_12861_lociStitched	chr3	33479976	33483385	3	3000	6910.7248	651	1	UBP1		UBP1	UBP1	0.1943	651	1
1_MACS_peak_12003_lociStitched	chr21	34913320	34916315	1	2996	15128.6435	652	1	SON,GART	DNAJC28,DONSON	GART	GART	0.4096	652	1
2_MACS_peak_15155_lociStitched	chr5	88596147	88599147	2	2990	7437.3	653	1			MEF2C	MEF2C	0.2989	653	1
2_MACS_peak_4645_lociStitched	chr12	104849984	104853058	2	2990	6134.167	654	1	CHST11		CHST11	CHST11	0.1442	654	1
1_MACS_peak_14270_lociStitched	chr4	83349709	83352696	1	2988	20907.2078	655	1	ENOPH1,HNRPDL		HNRPDL	HNRPDL	1.3442	655	1
1_MACS_peak_5685_lociStitched	chr14	89769737	89772723	1	2987	6345.5486	656	1	FOXN3		FOXN3	FOXN3	0.0971	656	1
1_MACS_peak_1344_lociStitched	chr1	159045008	159047991	1	2984	8858.6151	657	1	AIM2		AIM2	AIM2	0.6331	657	1
1_MACS_peak_14499_lociStitched	chr4	140097074	140100056	1	2983	10778.7372	658	1		ELF2	ELF2	ELF2	0.1835	658	1
3_MACS_peak_12617_lociStitched	chr22	46465509	46468658	3	2983	4869.9285	659	1		LOC150381,LOC400931,MIR3619,MIRLET7A3,MIRLET7B,LOC100271722,C22orf26	LOC400931	C22orf26	0.6217	659	1
4_MACS_peak_8969_lociStitched	chr19	2474723	2477909	4	2983	5377.6494	660	1	GADD45B	TIMM13,LMNB2	GADD45B	GADD45B	0.6273	660	1
2_MACS_peak_17431_lociStitched	chr7	100271032	100274104	2	2981	5719.7568	661	1	GNB2	POP7,EPO,TFR2,ACTL6B,GIGYF1	GNB2	POP7	0.4688	661	1
1_MACS_peak_1459_lociStitched	chr1	167904172	167907151	1	2980	16242.6996	662	1	DCAF6,BRP44	ADCY10	DCAF6	DCAF6	0.2071	662	1
3_MACS_peak_485_lociStitched	chr1	37939852	37942946	3	2980	5540.7352	663	1	ZC3H12A	MEAF6	ZC3H12A	ZC3H12A	0.6507	663	1
2_MACS_peak_8772_lociStitched	chr18	48721987	48725114	2	2978	9219.0214	664	1	MEX3C		MEX3C	MEX3C	0.4098	664	1
1_MACS_peak_11963_lociStitched	chr21	30206393	30209368	1	2976	5318.11	665	1		N6AMT1	N6AMT1	N6AMT1	0.2223	665	1
2_MACS_peak_18007_lociStitched	chr8	61590414	61593453	2	2976	8451.7629	666	1	CHD7		CHD7	CHD7	0.1538	666	1
1_MACS_peak_15759_lociStitched	chr5	179124467	179127441	1	2975	18807.8734	667	1	CANX	MAML1,CBY3	CANX	CANX	0.6639	667	1
2_MACS_peak_5429_lociStitched	chr14	33407123	33410100	2	2975	9993.1936	668	1	NPAS3		NPAS3	NPAS3	0.1155	668	1
1_MACS_peak_18609_lociStitched	chr9	6680061	6683032	1	2972	17587.4287	669	1		KDM4C,GLDC	GLDC	GLDC	0.2758	669	1
2_MACS_peak_10957_lociStitched	chr2	173419777	173423003	2	2972	6864.928	670	1	PDK1		PDK1	PDK1	0.351	670	1
1_MACS_peak_1263_lociStitched	chr1	155176721	155179691	1	2971	25500.42	671	1	MTX1,THBS3	TRIM46,MIR92B,KRTCAP2,MUC1,GBAP1,GBA,FAM189B	MTX1	MTX1	1.7914	671	1
1_MACS_peak_17541_lociStitched	chr7	113724376	113727342	1	2967	11198.7262	672	1	FOXP2		FOXP2	FOXP2	0.0888	672	1
2_MACS_peak_16136_lociStitched	chr6	31937924	31941023	2	2967	14207.3655	673	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	STK19	SKIV2L	0.9261	673	1
3_MACS_peak_5081_lociStitched	chr13	48806782	48809926	3	2964	11173.776	674	1	ITM2B		ITM2B	ITM2B	0.361	674	1
2_MACS_peak_10718_lociStitched	chr2	112250355	112253329	2	2963	4674.8306	675	1	LOC541471		LOC541471	LOC541471	0.3692	675	1
1_MACS_peak_18603_lociStitched	chr9	6411677	6414638	1	2962	17221.4721	676	1	UHRF2		UHRF2	UHRF2	0.3625	676	1
1_MACS_peak_10272_lociStitched	chr2	55843089	55846050	1	2962	11773.2321	677	1	SMEK2		SMEK2	SMEK2	0.2142	677	1
2_MACS_peak_2019_lociStitched	chr1	234734125	234737095	2	2962	7008.606	678	1		NCRNA00184,IRF2BP2	IRF2BP2	IRF2BP2	3.8301	678	1
2_MACS_peak_15345_lociStitched	chr5	127417406	127420458	2	2962	8674.0892	679	1	SLC12A2,FLJ33630		FLJ33630	FLJ33630	0.2151	679	1
1_MACS_peak_14524_lociStitched	chr4	142556905	142559863	1	2959	15069.531	680	1	IL15		IL15	IL15	0.245	680	1
3_MACS_peak_19707_lociStitched	chrX	48794348	48797450	3	2959	5351.8806	681	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	PIM2	0.8241	681	1
2_MACS_peak_18962_lociStitched	chr9	88967000	88970003	2	2958	6804.1974	682	1	ZCCHC6		ZCCHC6	ZCCHC6	0.3126	682	1
2_MACS_peak_3278_lociStitched	chr11	62493660	62496756	2	2958	6535.9656	683	1	TTC9C,HNRNPUL2	GNG3,POLR2G,TAF6L,UBXN1,LRRN4CL,BSCL2,ZBTB3	HNRNPUL2	GNG3	1.1303	683	1
1_MACS_peak_12106_lociStitched	chr21	44780729	44783685	1	2957	6574.144	684	1			SIK1	SIK1	1.6175	684	1
1_MACS_peak_731_lociStitched	chr1	65531786	65534742	1	2957	9556.4524	685	1		MIR3671,MIR101-1	MIR101-1	MIR101-1	0.0738	685	1
2_MACS_peak_3017_lociStitched	chr11	9480711	9483687	2	2955	9565.7568	686	1	ZNF143,LOC644656	SNORA23	LOC644656	LOC644656	0.9755	686	1
2_MACS_peak_1245_lociStitched	chr1	154926142	154929470	2	2954	11935.2064	687	1	PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,ZBTB7B,PMVK,PYGO2,SHC1	PBXIP1	MIR4258	1.555	687	1
1_MACS_peak_11169_lociStitched	chr2	208393100	208396048	1	2949	14020.9828	688	1	CREB1		CREB1	CREB1	0.2451	688	1
2_MACS_peak_12285_lociStitched	chr22	24179172	24182132	2	2949	8502.6	689	1	DERL3	SLC2A11	DERL3	DERL3	0.8486	689	1
