REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_17541_lociStitched	chr7	113724376	113727342	1	2967	11198.7262	669	1	FOXP2		FOXP2	FOXP2	0.0888	669	1
1_MACS_peak_14364_lociStitched	chr4	103788617	103791455	1	2839	12005.3076	670	1	CISD2,UBE2D3	UBE2D3	UBE2D3	UBE2D3	0.558	670	1
1_MACS_peak_5250_lociStitched	chr13	113862045	113864908	1	2864	11842.5132	672	1	CUL4A,PCID2	PROZ	CUL4A	CUL4A	0.2347	672	1
3_MACS_peak_5081_lociStitched	chr13	48806782	48809926	3	2964	11173.776	674	1	ITM2B		ITM2B	ITM2B	0.361	674	1
1_MACS_peak_4927_lociStitched	chr13	20531466	20534543	1	3078	10318.7195	675	1	ZMYM2		ZMYM2	ZMYM2	0.1339	675	1
1_MACS_peak_14499_lociStitched	chr4	140097074	140100056	1	2983	10778.7372	686	1		ELF2	ELF2	ELF2	0.1835	686	1
2_MACS_peak_7618_lociStitched	chr17	8150468	8153560	2	3092	9869.0456	691	1	PFAS,C17orf68	RANGRF,AURKB,C17orf44,SLC25A35	PFAS	C17orf44	0.456	691	1
1_MACS_peak_623_lociStitched	chr1	46767282	46770177	1	2896	11260.392	696	1	UQCRH,LRRC41	NSUN4	LRRC41	LRRC41	0.4143	696	1
1_MACS_peak_3127_lociStitched	chr11	33278168	33280948	1	2781	11898.4	705	1	HIPK3		HIPK3	HIPK3	0.1812	705	1
1_MACS_peak_4724_lociStitched	chr12	112450111	112453030	1	2920	10914.7248	712	1	ERP29,TMEM116		ERP29	ERP29	0.6436	712	1
2_MACS_peak_5845_lociStitched	chr14	105955410	105958215	2	2756	11955.471	716	1	C14orf80	CRIP2,CRIP1,TMEM121	C14orf80	CRIP2	2.6429	716	1
2_MACS_peak_1261_lociStitched	chr1	155162382	155165465	2	3023	10007.418	719	1	MIR92B,MUC1,THBS3	TRIM46,MTX1,DPM3,KRTCAP2,GBAP1,GBA	MIR92B	MTX1	1.7914	719	1
1_MACS_peak_4656_lociStitched	chr12	106640687	106643577	1	2891	10927.379	724	1	CKAP4		CKAP4	CKAP4	0.6444	724	1
1_MACS_peak_16833_lociStitched	chr7	870518	873321	1	2804	11428.6719	729	1	SUN1	GET4	SUN1	SUN1	0.6446	729	1
1_MACS_peak_6605_lociStitched	chr15	93373710	93376563	1	2854	11093.3199	731	1		ASB9P1,LOC100507217	ASB9P1	LOC100507217	1.1076	731	1
2_MACS_peak_13905_lociStitched	chr4	1871300	1874345	2	2914	10560.06	735	1	WHSC1	WHSC1,LETM1	WHSC1	WHSC1	0.167	735	1
1_MACS_peak_14332_lociStitched	chr4	99848952	99851842	1	2891	10710.34	739	1	EIF4E		EIF4E	EIF4E	0.2605	739	1
2_MACS_peak_5429_lociStitched	chr14	33407123	33410100	2	2975	9993.1936	747	1	NPAS3		NPAS3	NPAS3	0.1155	747	1
1_MACS_peak_18247_lociStitched	chr8	103874509	103877397	1	2889	10591.1624	751	1	AZIN1		AZIN1	AZIN1	0.3409	751	1
2_MACS_peak_10219_lociStitched	chr2	48540221	48543333	2	2884	10541.2776	754	1	FOXN2		FOXN2	FOXN2	0.2246	754	1
2_MACS_peak_437_lociStitched	chr1	33281608	33284556	2	2943	9892.014	775	1	S100PBP,YARS		S100PBP	S100PBP	0.2822	775	1
1_MACS_peak_11448_lociStitched	chr20	5589437	5592225	1	2789	10957.9552	779	1	GPCPD1		GPCPD1	GPCPD1	0.2852	779	1
1_MACS_peak_7014_lociStitched	chr16	30075533	30078434	1	2902	9919.6794	790	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	ALDOA	0.7468	790	1
1_MACS_peak_13379_lociStitched	chr3	119812459	119815320	1	2862	10192.0264	792	1	GSK3B		GSK3B	GSK3B	0.103	792	1
1_MACS_peak_13580_lociStitched	chr3	143689420	143692299	1	2880	9992.7211	806	1	C3orf58		C3orf58	C3orf58	0.43	806	1
1_MACS_peak_14004_lociStitched	chr4	18021919	18024726	1	2808	10378.8825	815	1	LCORL		LCORL	LCORL	0.1605	815	1
2_MACS_peak_17047_lociStitched	chr7	32929681	32932590	2	2812	10174.5184	831	1	KBTBD2		KBTBD2	KBTBD2	0.3672	831	1
1_MACS_peak_4420_lociStitched	chr12	58238197	58240949	1	2753	10304.3136	849	1	CTDSP2	AVIL,MIR26A2	CTDSP2	CTDSP2	0.4151	849	1
1_MACS_peak_10193_lociStitched	chr2	46768592	46771354	1	2763	10121.9014	860	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.5737	860	1
