REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
5_MACS_peak_10568_lociStitched	chr16	740937	762729	5	20706	32219.472	1660.5504	447	FBXL16	FAM195A,WDR90,RHOT2,RHBDL1,STUB1,METRN,FAM173A,HAGHL,MSLN,JMJD8,WDR24,CCDC78,NARFL	FBXL16	FBXL16	1.1966	447	1
4_MACS_peak_10000_lociStitched	chr15	42151541	42174333	4	21819	30823.9008	2258.6872	448	SPTBN5,MIR4310	JMJD7-PLA2G4B,PLA2G4B	MIR4310	MIR4310	1.3987	448	1
7_MACS_peak_2904_lociStitched	chr1	21005861	21029038	7	21692	31374.7049	2656.0842	449	KIF17	PINK1,DDOST,SH2D5	KIF17	SH2D5	1.2197	449	1
12_MACS_peak_22833_lociStitched	chr20	61445471	61471820	12	21324	31481.7852	2150.0784	450	COL9A3	C20orf20,OGFR,DPH3P1,TCFL5	COL9A3	COL9A3	0.8755000000000001	450	1
5_MACS_peak_18274_lociStitched	chr19	35818986	35843638	5	23027	28359.6608	2263.0536	451	CD22,FFAR1	HAMP,MAG,FFAR3	FFAR1	FFAR1	0.8733000000000001	451	1
5_MACS_peak_33753_lociStitched	chr9	138228112	138252752	5	23405	26985.728	1828.288	452			KIAA0649	KIAA0649	0.13030000000000003	452	1
9_MACS_peak_12426_lociStitched	chr17	138544	162331	9	21666	30666.2004	2074.2264	453	RPH3AL		RPH3AL	RPH3AL	0.6899000000000001	453	1
3_MACS_peak_23481_lociStitched	chr21	46163656	46183638	3	19750	34203.1894	2523.7266	454		KRTAP10-12,C21orf29,UBE2G2	C21orf29	KRTAP10-12	1.5980999999999999	454	1
8_MACS_peak_12822_lociStitched	chr17	6994566	7019905	8	22229	29889.8844	2465.4847	455	ASGR2	SLC16A11,CLEC10A	ASGR2	ASGR2	0.9825	455	1
10_MACS_peak_4045_lociStitched	chr1	37300947	37327340	10	22885	28084.7913	2198.5369	456	GRIK3		GRIK3	GRIK3	0.5714	456	1
9_MACS_peak_23018_lociStitched	chr20	62668364	62692138	9	21325	30837.2554	2030.2996	457	NCRNA00176,TCEA2,SOX18	TCEA2,OPRL1,RGS19,C20orf201,NPBWR2	SOX18	NPBWR2	1.6547	457	1
11_MACS_peak_23196_lociStitched	chr21	43098246	43123343	11	22977	28914.2537	3679.2202	458	NCRNA00111	NCRNA00112,C21orf129	NCRNA00111	NCRNA00112	1.4969	458	1
6_MACS_peak_32954_lociStitched	chr9	133524926	133546435	6	20077	32084.9753	1677.702	459	PRDM12	EXOSC2,ABL1	PRDM12	PRDM12	1.0225	459	1
13_MACS_peak_34301_lociStitched	chrX	152888124	152914909	13	23148	25815.383	1221.396	460	DUSP9	SLC6A8,FAM58A,PNCK	DUSP9	DUSP9	0.6839000000000001	460	1
6_MACS_peak_29879_lociStitched	chr7	100927671	100951403	6	22548	28117.6736	2266.406	461		CLDN15,FIS1,RABL5	RABL5	RABL5	0.1498	461	1
6_MACS_peak_17803_lociStitched	chr19	18145554	18169521	6	22556	28568.664	2772.9819	462		ARRDC2,MAST3,IL12RB1	ARRDC2	ARRDC2	1.1594	462	1
15_MACS_peak_7320_lociStitched	chr11	69585878	69613229	15	23746	24952.3173	1854.3978	463	FGF4	FGF3	FGF4	FGF4	0.8243	463	1
2_MACS_peak_1942_lociStitched	chr1	16361111	16380974	2	19552	32914.9773	1920.7521	464	CLCNKB	C1orf64,CLCNKA,HSPB7,FAM131C	CLCNKB	CLCNKB	1.5589000000000002	464	1
4_MACS_peak_23339_lociStitched	chr21	44863838	44886287	4	21091	31031.2527	2592.8595	465	C21orf125,C21orf84	SIK1	C21orf125	C21orf125	1.4636	465	1
2_MACS_peak_51_lociStitched	chr1	955478	976135	2	20531	31340.8004	1954.1522	466	AGRN	ISG15,C1orf170,HES4	AGRN	HES4	1.4945	466	1
3_MACS_peak_31555_lociStitched	chr8	141989378	142011339	3	21614	30343.5137	2940.5779	467	PTK2		PTK2	PTK2	0.1061	467	1
7_MACS_peak_2025_lociStitched	chr1	17185215	17206759	7	19941	34961.6032	4722.4448	468	MIR3675	CROCC	CROCC	CROCC	0.0013999999999999985	468	1
4_MACS_peak_6236_lociStitched	chr11	843214	864159	4	19949	32091.929	1870.3885	469	TSPAN4	RPLP2,SNORA52,PNPLA2,EFCAB4A,CD151,SLC25A22,LRDD,POLR2L,CHID1	TSPAN4	TSPAN4	0.899	469	1
3_MACS_peak_23385_lociStitched	chr21	45698837	45717203	3	17869	35391.282	2286.567	470	AIRE	PFKL,ICOSLG,DNMT3L,C21orf2	AIRE	AIRE	1.3856000000000002	470	1
7_MACS_peak_33311_lociStitched	chr9	136429810	136452685	7	21629	28765.3125	1457.1375	471	ADAMTSL2,FAM163B	DBH,TMEM8C	FAM163B	FAM163B	1.3644	471	1
8_MACS_peak_26227_lociStitched	chr3	50416064	50440262	8	22777	27113.859	2114.9052	472	CACNA2D2	CYB561D2,RASSF1,ZMYND10,NPRL2,TMEM115	TMEM115	ZMYND10	0.11180000000000001	472	1
4_MACS_peak_12567_lociStitched	chr17	1192985	1215114	4	21797	29637.3697	2832.512	473	TUSC5	BHLHA9	TUSC5	TUSC5	1.1397	473	1
4_MACS_peak_22875_lociStitched	chr20	61712166	61733930	4	21105	29932.0292	1869.5276	474	LOC63930,HAR1A,HAR1B	LOC100144597,NCRNA00029	HAR1A	NCRNA00029	1.2265	474	1
6_MACS_peak_1968_lociStitched	chr1	16492726	16517807	6	22606	27380.9277	2319.9925	475		EPHA2,ARHGEF19,C1orf89	EPHA2	EPHA2	1.2443	475	1
6_MACS_peak_15961_lociStitched	chr19	3104005	3128142	6	22870	27038.2674	2799.892	476	GNA11	GNA15,AES	GNA15	GNA15	0.9013000000000001	476	1
13_MACS_peak_32011_lociStitched	chr8	143830529	143855371	13	22727	26051.8054	1632.1194	477	LYPD2,LYNX1	LY6K,C8orf55,SLURP1,LY6D	LYNX1	LYNX1	0.9383	477	1
15_MACS_peak_18198_lociStitched	chr19	35520687	35547838	15	22155	27770.0428	2305.1199	478	SCN1B,HPN	GRAMD1A,LOC100128675	HPN	HPN	0.7038	478	1
9_MACS_peak_27172_lociStitched	chr4	7700503	7725399	9	22666	26133.3312	1854.752	479	SORCS2	AFAP1-AS1	AFAP1-AS1	AFAP1-AS1	0.4649	479	1
11_MACS_peak_13701_lociStitched	chr17	41773491	41798334	11	22023	28261.3968	2655.7167	480		MEOX1,SOST	MEOX1	MEOX1	0.9673999999999999	480	1
5_MACS_peak_2863_lociStitched	chr1	20798339	20820614	5	21344	28781.5275	1904.5125	481	CAMK2N1	LOC339505,MUL1	CAMK2N1	CAMK2N1	1.1797	481	1
3_MACS_peak_1063_lociStitched	chr1	6554713	6573229	3	18427	33132.5304	1755.3168	482	PLEKHG5	TAS1R1,TNFRSF25,PLEKHG5,NOL9	PLEKHG5	TNFRSF25	1.4449999999999998	482	1
9_MACS_peak_33534_lociStitched	chr9	137579616	137602478	9	21432	28271.1492	1938.6976	483	COL5A1		COL5A1	COL5A1	0.9124	483	1
4_MACS_peak_8340_lociStitched	chr12	145717	169210	4	22508	29175.9567	5093.2824	484	FAM138D	IQSEC3	FAM138D	FAM138D	0.7407	484	1
19_MACS_peak_25347_lociStitched	chr22	45435096	45463310	19	22863	25553.4198	2307.9052	485		PHF21B	PHF21B	PHF21B	0.9048	485	1
6_MACS_peak_29724_lociStitched	chr7	100185404	100209293	6	21957	27754.2402	2551.3452	486	FBXO24,PCOLCE	AGFG2,MOSPD3,SAP25,LRCH4,TFR2,ACTL6B	PCOLCE	TFR2	1.1413	486	1
6_MACS_peak_13877_lociStitched	chr17	43865904	43889086	6	22247	26529.4808	1954.2426	487	CRHR1	IMP5	CRHR1	CRHR1	0.9521999999999999	487	1
5_MACS_peak_10760_lociStitched	chr16	2232922	2252750	5	18710	32339.468	1667.5348	488	CASKIN1	RAB26,TRAF7,MLST8,E4F1,DNASE1L2,PKD1,MIR3180-5,SNORD60,C16orf79,PGP,DCI	CASKIN1	CASKIN1	1.0106000000000002	488	1
8_MACS_peak_20327_lociStitched	chr19	56262599	56286256	8	21367	29450.5993	3316.7114	489	RFPL4A	NLRP9	RFPL4A	RFPL4A	1.1336000000000002	489	1
3_MACS_peak_22788_lociStitched	chr20	60783946	60804360	3	18950	31588.6236	1396.3176	490	HRH3	GTPBP5,OSBPL2	HRH3	HRH3	1.5116	490	1
6_MACS_peak_19078_lociStitched	chr19	45367989	45390902	6	21633	27756.8082	2220.2697	491	PVRL2	TOMM40,APOE,APOC1,APOC1P1	TOMM40	APOE	0.7695000000000001	491	1
9_MACS_peak_16965_lociStitched	chr19	12935911	12958609	9	20644	29827.4418	2612.5398	492	MAST1,RTBDN	JUNB,RNASEH2A,GCDH,HOOK2,PRDX2,DNASE2,KLF1	RTBDN	RTBDN	0.8573000000000001	492	1
7_MACS_peak_1353_lociStitched	chr1	7681861	7706073	7	21274	27805.0608	1956.3296	493	CAMTA1		VAMP3	VAMP3	NONE	493	1
18_MACS_peak_28606_lociStitched	chr6	33710077	33738014	18	22450	26126.6824	2762.9693	494	IP6K3	C6orf125,LEMD2,MLN	IP6K3	MLN	1.0435999999999999	494	1
5_MACS_peak_15124_lociStitched	chr17	77456906	77479500	5	22243	25675.8216	1904.6742	495	RBFOX3		RBFOX3	RBFOX3	1.2745	495	1
15_MACS_peak_19001_lociStitched	chr19	43856990	43884248	15	22914	24510.3936	2316.93	496	CD177	PRG1,TEX101	CD177	CD177	0.7208	496	1
12_MACS_peak_27508_lociStitched	chr4	8687885	8711657	12	22008	25875.822	1687.812	498			CPZ	CPZ	1.2539	498	1
8_MACS_peak_328_lociStitched	chr1	2787646	2810848	8	21094	27030.33	1183.302	499			ACTRT2	ACTRT2	0.864	499	1
4_MACS_peak_10385_lociStitched	chr15	78180274	78202028	4	21200	27514.4592	2060.1038	500		LOC645752	LOC645752	LOC645752	0.3288	500	1
9_MACS_peak_6958_lociStitched	chr11	64449779	64473326	9	21863	26488.0203	2465.3709	501	NRXN2	NRXN2,RASGRP2	NRXN2	RASGRP2	1.4099	501	1
10_MACS_peak_31865_lociStitched	chr8	143198783	143222135	10	22121	25143.0984	1749.0648	502			NCRNA00051	NCRNA00051	NONE	502	1
4_MACS_peak_15713_lociStitched	chr19	405209	426366	4	20725	28058.4134	1963.3696	503	C2CD4C,SHC2	THEG,ODF3L2	C2CD4C	THEG	1.1115	503	1
9_MACS_peak_16065_lociStitched	chr19	3773448	3797133	9	21759	26456.145	2477.451	504	MATK	TJP3,MRPL54,APBA3,RAX2	MATK	MATK	1.2692999999999999	504	1
3_MACS_peak_10831_lociStitched	chr16	3033742	3052862	3	18810	30748.784	1546.808	505	LOC283875	KREMEN2,PAQR4,CLDN9,TNFRSF12A,THOC6,MMP25,PKMYT1,CLDN6,HCFC1R1,CCDC64B	LOC283875	LOC283875	1.6096	505	1
7_MACS_peak_16005_lociStitched	chr19	3287380	3309747	7	21474	26764.3522	2460.37	506	CELF5	NFIC	NFIC	NFIC	1.359	506	1
5_MACS_peak_7442_lociStitched	chr11	69942286	69964306	5	20983	26697.048	1673.52	507	ANO1		ANO1	ANO1	0.9936999999999999	507	1
8_MACS_peak_3032_lociStitched	chr1	22635822	22659517	8	20707	27680.499	2170.462	508			ZBTB40	NONE	NONE	508	1
8_MACS_peak_1368_lociStitched	chr1	7728665	7751414	8	21440	25822.3899	1867.6929	509	CAMTA1		VAMP3	VAMP3	NONE	509	1
10_MACS_peak_24989_lociStitched	chr22	44272475	44296742	10	21223	26516.5509	2203.4436	510	PNPLA5	PNPLA3,SULT4A1	PNPLA5	SULT4A1	1.0317	510	1
4_MACS_peak_13578_lociStitched	chr17	39765627	39786501	4	20200	28125.6276	2014.341	511	KRT16,KRT17,KRT42P	KRT9,KRT14	KRT17	KRT17	1.2905	511	1
3_MACS_peak_23660_lociStitched	chr21	47544835	47562912	3	17427	32733.8316	2313.856	512	COL6A2,FTCD	C21orf56	FTCD	FTCD	1.1358	512	1
4_MACS_peak_16904_lociStitched	chr19	11391383	11413178	4	20984	26864.517	2312.4495	513	TSPAN16	LOC55908,CCDC159,DOCK6,RAB3D,TMEM205	TSPAN16	LOC55908	0.9087000000000001	513	1
7_MACS_peak_7901_lociStitched	chr11	75141862	75164146	7	20664	27502.9128	2393.3016	514	GDPD5	RPS3,SNORD15A,SNORD15B,KLHL35	KLHL35	KLHL35	0.36719999999999997	514	1
16_MACS_peak_22268_lociStitched	chr20	57321924	57347921	16	21691	25058.5083	2266.9384	515		MIR296,MIR298	MIR296	MIR296	0.5758	515	1
7_MACS_peak_8587_lociStitched	chr12	49363486	49383224	7	18008	31896.608	2569.8876	516	WNT1,WNT10B	FKBP11,ARF3,DDN,PRKAG1	WNT1	WNT1	1.5164	516	1
19_MACS_peak_11744_lociStitched	chr16	85312131	85339491	19	21817	23543.28	1129.968	517			LOC400548	LOC400548	NONE	517	1
7_MACS_peak_964_lociStitched	chr1	5797063	5819771	7	20670	26602.422	1764.4116	518			NPHP4	NPHP4	NONE	518	1
16_MACS_peak_6005_lociStitched	chr10	134842828	134867315	16	22107	23465.8921	1780.2049	519		GPR123	GPR123	GPR123	0.6071	519	1
3_MACS_peak_22958_lociStitched	chr20	62170206	62189043	3	18682	29764.3437	1680.2604	520	C20orf195,SRMS	PPDPF,EEF1A2,PTK6,PRIC285	SRMS	SRMS	1.3325	520	1
5_MACS_peak_346_lociStitched	chr1	2833019	2854633	5	20893	25489.3902	1366.0048	521			ACTRT2	ACTRT2	0.864	521	1
4_MACS_peak_15322_lociStitched	chr17	78148197	78169693	4	20442	26990.3776	2001.2776	522	CARD14	SLC26A11,EIF4A3,SGSH	CARD14	CARD14	0.6456	522	1
8_MACS_peak_18862_lociStitched	chr19	42203518	42226408	8	21600	24808.182	2325.624	524	CEACAM5	CEACAM6,CEACAM7	CEACAM5	CEACAM5	0.8362	524	1
6_MACS_peak_29851_lociStitched	chr7	100805694	100825894	6	19451	28760.76	2175.54	525	VGF,C7orf52	SERPINE1,AP1S1,ZNHIT1,MOGAT3,PLOD3	VGF	SERPINE1	1.1641000000000001	525	1
8_MACS_peak_29178_lociStitched	chr7	1456630	1478808	8	20894	25422.6414	1592.3804	526	MICALL2		MICALL2	MICALL2	0.4479	526	1
17_MACS_peak_5724_lociStitched	chr10	126754043	126779335	17	21484	24788.6892	2240.8712	527	CTBP2	CTBP2,MIR4296	MIR4296	CTBP2	0.6319	527	1
15_MACS_peak_24896_lociStitched	chr22	43602129	43625850	15	20732	25820.3085	1854.9822	528	SCUBE1	TTLL12	TTLL12	TTLL12	0.0354	528	1
6_MACS_peak_33802_lociStitched	chr9	138343776	138366648	6	21148	25218.6672	2147.6808	529		KIAA0649,MRPS2,LCN1,C9orf116	KIAA0649	LCN1	0.5708	529	1
5_MACS_peak_22885_lociStitched	chr20	61744453	61765629	5	20222	26561.0568	1626.3168	530		HAR1A,MIR124-3,HAR1B	HAR1B	MIR124-3	1.2696	530	1
8_MACS_peak_33320_lociStitched	chr9	136465945	136488772	8	21239	24625.7676	1791.9195	531		DBH,FAM163B	DBH	FAM163B	1.3644	531	1
5_MACS_peak_7061_lociStitched	chr11	66313727	66337177	5	20590	26334.35	2225.405	532	ACTN3,CTSF	BBS1,CCS,RBM14,ZDHHC24,CCDC87	CTSF	CTSF	0.9776	532	1
5_MACS_peak_21013_lociStitched	chr2	220298817	220318984	5	19235	28217.6664	1643.6105	533	SPEG	DES,SPEG,GMPPA,DNPEP	SPEG	SPEG	1.2315	533	1
6_MACS_peak_10193_lociStitched	chr15	74558597	74580835	6	21313	24321.7006	1825.7398	534	CCDC33	CCDC33	CCDC33	CCDC33	0.963	534	1
7_MACS_peak_18630_lociStitched	chr19	39986676	40007858	7	20106	26871.4852	2056.7722	535	DLL3,SELV	TIMM50,EID2B,EID2	DLL3	DLL3	1.0931000000000002	535	1
4_MACS_peak_15835_lociStitched	chr19	2298361	2318032	4	18957	29461.2567	2773.611	536	LINGO3	AMH,MIR4321,OAZ1,SPPL2B,JSRP1,C19orf35,LSM7	LINGO3	LINGO3	0.8904	536	1
10_MACS_peak_26867_lociStitched	chr4	6365713	6388431	10	20799	25296.493	2108.2304	537	PPP2R2C		PPP2R2C	PPP2R2C	0.7634	537	1
12_MACS_peak_34271_lociStitched	chrX	152790031	152813726	12	21301	23242.4255	1158.6855	538	ATP2B3	BGN	ATP2B3	ATP2B3	0.7318	538	1
5_MACS_peak_13961_lociStitched	chr17	46690936	46709369	5	17895	30266.986	1961.2712	539	HOXB8,HOXB9	LOC404266,HOXB3,HOXB4,MIR10A,HOXB5,HOXB6,HOXB7,MIR196A1	HOXB9	HOXB9	1.5783	539	1
13_MACS_peak_33758_lociStitched	chr9	138255597	138279633	13	21228	23778.8148	1648.8696	540			KIAA0649	KIAA0649	0.13030000000000003	540	1
5_MACS_peak_23487_lociStitched	chr21	46247263	46266790	5	18460	30065.7219	2704.4895	541		UBE2G2,SUMO3,PTTG1IP	SUMO3	PTTG1IP	0.12480000000000002	541	1
6_MACS_peak_6194_lociStitched	chr11	376815	397415	6	19726	26742.92	1602.68	542	B4GALNT4,PKP3	SIGIRR,ANO9	PKP3	SIGIRR	0.9686999999999999	542	1
12_MACS_peak_14878_lociStitched	chr17	75781917	75805787	12	20879	24963.246	2155.461	543			FLJ45079	FLJ45079	0.7741	543	1
7_MACS_peak_33584_lociStitched	chr9	137817442	137840518	7	20324	26165.8764	2242.9872	544		FCN2,FCN1	FCN1	FCN2	1.0231	544	1
12_MACS_peak_3603_lociStitched	chr1	30571467	30595703	12	21200	24107.5492	2215.1704	545			LOC100129196	LOC100129196	0.05730000000000002	545	1
11_MACS_peak_3331_lociStitched	chr1	29629442	29652774	11	20895	24402.9388	1880.5592	546	PTPRU		PTPRU	PTPRU	0.8874	546	1
5_MACS_peak_23282_lociStitched	chr21	44010744	44030446	5	19230	28112.7838	2423.346	547		PDE9A	PDE9A	PDE9A	1.7681	547	1
9_MACS_peak_34070_lociStitched	chr9	140224776	140247832	9	20282	25580.632	2070.4288	548	EXD3	NRARP	NRARP	NRARP	1.0256	548	1
6_MACS_peak_14973_lociStitched	chr17	76353101	76373691	6	18537	28739.522	2056.941	549	SOCS3	PGS1	SOCS3	SOCS3	0.9771	549	1
7_MACS_peak_6627_lociStitched	chr11	44322080	44343252	7	20390	25023.1868	1812.3232	550	ALX4		ALX4	ALX4	0.2945	550	1
9_MACS_peak_2649_lociStitched	chr1	19173942	19196754	9	20067	26240.6436	2395.26	551	TAS1R2	ALDH4A1	TAS1R2	TAS1R2	0.9008999999999999	551	1
3_MACS_peak_6793_lociStitched	chr11	61515268	61534561	3	19052	27660.3741	2002.6134	552	C11orf9,DKFZP434K028	FEN1,MIR611,C11orf10,MIR1908,FADS1	DKFZP434K028	DKFZP434K028	1.3707	552	1
4_MACS_peak_4539_lociStitched	chr1	158117534	158139442	4	20828	26421.048	4431.9884	553		CD1D,LOC646268	LOC646268	CD1D	0.9710000000000001	553	1
5_MACS_peak_28724_lociStitched	chr6	33988645	34009585	5	20151	25358.34	2024.898	554	GRM4	MIR1275	MIR1275	MIR1275	0.5650000000000001	554	1
11_MACS_peak_29829_lociStitched	chr7	100697923	100721188	11	20573	24425.9235	2189.2365	555	MUC17	TRIM56,SERPINE1	TRIM56	SERPINE1	1.1641000000000001	555	1
3_MACS_peak_24818_lociStitched	chr22	42719238	42739276	3	19658	26001.3088	2029.8494	556			LOC388906	LOC388906	0.0039000000000000007	556	1
6_MACS_peak_8739_lociStitched	chr12	52695390	52717158	6	20348	24482.4696	1996.1256	557	KRT86,KRT83	KRT81,KRT85	KRT83	KRT85	0.9742000000000001	557	1
6_MACS_peak_31384_lociStitched	chr8	22003112	22022163	6	18818	27319.134	1895.5745	558	SFTPC,LGI3	BMP1,NUDT18,HR,REEP4	LGI3	LGI3	1.1145999999999998	558	1
3_MACS_peak_10706_lociStitched	chr16	1475856	1493871	3	17427	28908.6705	1306.0875	559	C16orf91,CCDC154	TELO2,UNKL,CLCN7,PTX4	C16orf91	PTX4	1.1563999999999999	559	1
5_MACS_peak_14051_lociStitched	chr17	47593307	47614357	5	19926	25518.915	2300.765	560		NGFR,NXPH3	NGFR	NGFR	1.3744	560	1
5_MACS_peak_16672_lociStitched	chr19	8391008	8412415	5	19875	26200.0273	2900.6485	561	KANK3	RPS28,ANGPTL4,RAB11B,CD320,NDUFA7	KANK3	KANK3	0.7761	561	1
4_MACS_peak_9188_lociStitched	chr13	113605803	113626389	4	20001	24960.525	1968.0216	562	MCF2L,LOC100289410	MCF2L	MCF2L	MCF2L	1.1578000000000002	562	1
8_MACS_peak_10174_lociStitched	chr15	74506463	74528446	8	20213	24359.3623	1912.521	563		ISLR,CCDC33,STRA6	CCDC33	STRA6	1.0701	563	1
10_MACS_peak_29310_lociStitched	chr7	2713647	2734997	10	19816	24947.475	1740.025	564	AMZ1	TTYH3	AMZ1	TTYH3	1.0839	564	1
3_MACS_peak_26797_lociStitched	chr4	3819632	3838603	3	18915	26231.2017	1375.3975	566			ADRA2C	ADRA2C	0.7044	566	1
8_MACS_peak_16641_lociStitched	chr19	8231602	8254912	8	20391	24389.253	2494.17	567		LASS4,FBN3	FBN3	FBN3	0.9226	567	1
9_MACS_peak_31296_lociStitched	chr8	7870188	7892526	9	19975	24935.9094	2338.7886	568			MIR548I3	MIR548I3	NONE	568	1
8_MACS_peak_25744_lociStitched	chr22	50438798	50458939	8	18886	26151.0744	1452.1661	569	IL17REL,TTLL8		IL17REL	IL17REL	1.0393999999999999	569	1
4_MACS_peak_15496_lociStitched	chr17	81010649	81029957	4	18720	26668.2096	1677.8652	570		METRNL,B3GNTL1	B3GNTL1	METRNL	0.8755999999999999	570	1
5_MACS_peak_10479_lociStitched	chr15	89897002	89916602	5	18554	27153.84	1960	571	MIR9-3	LOC254559,POLG	MIR9-3	MIR9-3	1.4581	571	1
11_MACS_peak_13815_lociStitched	chr17	43034708	43058611	11	19933	24691.799	2151.27	573	C1QL1	GFAP,KIF18B	C1QL1	C1QL1	0.8551000000000001	573	1
5_MACS_peak_20285_lociStitched	chr19	55996019	56014449	5	17572	27943.566	1387.779	575	NAT14,SSC5D	ZNF628,SHISA7,ISOC2,SBK2	SSC5D	SSC5D	1.2298	575	1
10_MACS_peak_10982_lociStitched	chr16	4363521	4384885	10	19521	25042.8808	1950.5332	576	GLIS2	VASN,TFAP4,PAM16	GLIS2	GLIS2	0.4331	576	1
3_MACS_peak_12935_lociStitched	chr17	7717774	7736859	3	18785	26505.248	2019.193	577	DNAH2	KDM6B,TMEM88,CYB5D1,LSMD1	KDM6B	NONE	NONE	577	1
10_MACS_peak_7354_lociStitched	chr11	69688343	69710706	10	19826	24277.2728	1844.9475	578			FGF3	FGF3	0.8226	578	1
10_MACS_peak_15252_lociStitched	chr17	77869557	77892912	10	19626	24863.733	2111.292	579			CBX4	CBX4	0.7373999999999999	579	1
6_MACS_peak_33017_lociStitched	chr9	134652954	134674225	6	20013	23810.7574	1969.6946	580		RAPGEF1	RAPGEF1	NONE	NONE	580	1
9_MACS_peak_17739_lociStitched	chr19	17902989	17924788	9	20172	23176.6968	1870.3542	581	B3GNT3	FCHO1,RPL18AP3,RPL18A,SNORA68,INSL3,JAK3	B3GNT3	B3GNT3	0.8694	581	1
8_MACS_peak_15308_lociStitched	chr17	78079597	78100657	8	19702	24200.046	1882.764	582	GAA	EIF4A3	GAA	GAA	1.0501	582	1
10_MACS_peak_22974_lociStitched	chr20	62383742	62404861	10	19962	23404.0758	1685.2962	583	ZBTB46	ZGPAT,LIME1,SLC2A4RG,ARFRP1	SLC2A4RG	SLC2A4RG	0.1466	583	1
11_MACS_peak_19762_lociStitched	chr19	50026891	50049838	11	19756	24300.873	2209.7961	585	FCGRT,RCN3	FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,PRRG2,PRR12,MIR150,NOSIP	RCN3	RCN3	0.8848	585	1
5_MACS_peak_27030_lociStitched	chr4	7296859	7317181	5	19444	24244.146	1568.8584	586	SORCS2		SORCS2	SORCS2	0.7394	586	1
6_MACS_peak_22732_lociStitched	chr20	60443184	60464171	6	19390	24525.4082	1794.3885	587	CDH4		MIR1257	MIR1257	0.5418999999999999	587	1
3_MACS_peak_29786_lociStitched	chr7	100415008	100434173	3	18683	25224.973	1655.856	589	EPHB4	SLC12A9,TRIP6,SRRT	EPHB4	EPHB4	1.0488	589	1
11_MACS_peak_33118_lociStitched	chr9	135411469	135434110	11	19689	23265.8916	1908.6363	591	C9orf171	BARHL1	BARHL1	BARHL1	0.6782	591	1
6_MACS_peak_1006_lociStitched	chr1	5892655	5913513	6	19432	23742.6614	1895.9922	592			NPHP4	NPHP4	NONE	592	1
5_MACS_peak_33149_lociStitched	chr9	135613269	135633798	5	19442	23596.0326	1851.7158	593	C9orf98		DDX31	NONE	NONE	593	1
1_MACS_peak_13951_lociStitched	chr17	45922259	45939915	1	17657	27006.6176	1963.3472	594	SP6	LRRC46,SP2,OSBPL7,MRPL10,SCRN2	SP6	SP6	1.1348	594	1
6_MACS_peak_14642_lociStitched	chr17	72533008	72555182	6	19450	23739.4844	2341.5744	597	CD300C	C17orf77,CD300LB,CD300LD	CD300C	CD300C	1.0257	597	1
12_MACS_peak_20971_lociStitched	chr2	219877174	219898488	12	19214	23590.3352	2003.516	598	CCDC108	LOC151300,FEV,CRYBA2,MIR375,MIR3131,IHH	CCDC108	CRYBA2	1.3969	598	1
7_MACS_peak_3103_lociStitched	chr1	22983567	23004187	7	19695	22329.398	1826.932	599	C1QB	C1QA,C1QC,EPHB2	C1QB	EPHB2	0.9917	599	1
6_MACS_peak_1202_lociStitched	chr1	7278658	7299328	6	19139	23361.234	1715.61	600	CAMTA1		CAMTA1	CAMTA1	0.5483	600	1
13_MACS_peak_1636_lociStitched	chr1	9707857	9730656	13	19228	23432.8122	1983.513	601	PIK3CD,C1orf200		C1orf200	C1orf200	1.0633000000000001	601	1
8_MACS_peak_237_lociStitched	chr1	2414300	2435203	8	18632	23768.8013	1114.1299	602	PLCH2	PANK4,HES5,LOC115110	PLCH2	HES5	1.2728	602	1
5_MACS_peak_6530_lociStitched	chr11	3207834	3227262	5	17882	25516.7352	1579.4964	603		C11orf36,OSBPL5,MRGPRG,MRGPRE	C11orf36	MRGPRG	0.6554000000000001	603	1
8_MACS_peak_22750_lociStitched	chr20	60496079	60517393	8	19333	22637.5994	1600.6814	604	CDH4	MIR1257	MIR1257	MIR1257	0.5418999999999999	604	1
10_MACS_peak_3725_lociStitched	chr1	30840464	30861691	10	19371	22901.8103	2311.6203	605			LOC100129196	LOC100129196	0.05730000000000002	605	1
5_MACS_peak_5105_lociStitched	chr10	71409237	71429421	5	19017	23213.6184	1976.0136	607		C10orf35	C10orf35	C10orf35	0.1202	607	1
4_MACS_peak_19620_lociStitched	chr19	49092146	49111068	4	18218	24632.6596	1875.1702	608	SULT2B1,SPACA4,FAM83E	SPHK2,SEC1,RPL18,DBP,CA11	SPACA4	SEC1	0.7236	608	1
3_MACS_peak_16502_lociStitched	chr19	7015774	7034441	3	18549	25431.9208	3315.2592	609	MBD3L5	MBD3L2,ZNF557,EMR4P,FLJ25758,MBD3L4,MBD3L3	MBD3L5	MBD3L2	1.1749	609	1
7_MACS_peak_14891_lociStitched	chr17	75817742	75839376	7	19187	23092.1316	2310.5112	610		FLJ45079	FLJ45079	FLJ45079	0.7741	610	1
