#14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_ROSE/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam
#Using cutoff of 21564.0092 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
1_MACS_peak_24885_lociStitched	chrX	37963022	37964216	1	1195	699.9228	135.9966	17696	0
1_MACS_peak_25366_lociStitched	chrX	129225486	129226673	1	1188	1023.7875	107.6609	17697	0
1_MACS_peak_23553_lociStitched	chr8	136468721	136469913	1	1193	806.2688	124.9216	17698	0
1_MACS_peak_18807_lociStitched	chr5	55954408	55955604	1	1197	673.2284	274.8408	17699	0
1_MACS_peak_23536_lociStitched	chr8	134104022	134105218	1	1197	611.156	238.1236	17700	0
1_MACS_peak_8032_lociStitched	chr15	81865017	81866209	1	1193	913.3104	253.7768	17701	0
1_MACS_peak_11592_lociStitched	chr19	23577416	23578608	1	1193	781.5944	137.7952	17702	0
1_MACS_peak_20086_lociStitched	chr6	26066070	26067249	1	1180	1351.4877	178.5006	17703	0
1_MACS_peak_9068_lociStitched	chr16	75018226	75019419	1	1194	718.9018	160.8164	17704	0
1_MACS_peak_18275_lociStitched	chr4	152719599	152720789	1	1191	1015.546	284.291	17705	0
1_MACS_peak_19076_lociStitched	chr5	94423008	94424200	1	1193	822.48	206.216	17706	0
1_MACS_peak_22428_lociStitched	chr7	134354268	134355462	1	1195	646.1928	172.4136	17707	0
1_MACS_peak_5097_lociStitched	chr12	25865675	25866868	1	1194	815.5348	272.2426	17708	0
1_MACS_peak_17072_lociStitched	chr3	172229553	172230743	1	1191	981.393	264.061	17709	0
1_MACS_peak_3869_lociStitched	chr11	35127975	35129166	1	1192	777.4848	122.4348	17710	0
1_MACS_peak_3920_lociStitched	chr11	45376628	45377820	1	1193	801.3816	212.6528	17711	0
1_MACS_peak_25089_lociStitched	chrX	64195308	64196502	1	1195	579.4482	138.8622	17712	0
1_MACS_peak_16712_lociStitched	chr3	126373207	126374391	1	1185	1105.0272	139.8304	17713	0
1_MACS_peak_1003_lociStitched	chr1	91869667	91870860	1	1194	701.2454	198.2766	17714	0
1_MACS_peak_23088_lociStitched	chr8	65413261	65414448	1	1188	1053.1064	228.0227	17715	0
1_MACS_peak_14248_lociStitched	chr20	10491615	10492802	1	1188	1071.1488	247.3708	17716	0
1_MACS_peak_1645_lociStitched	chr1	164509958	164510844	1	887	4591.3406	90.1948	17717	0
1_MACS_peak_18307_lociStitched	chr4	156775518	156776710	1	1193	689.8104	151.8608	17718	0
1_MACS_peak_21629_lociStitched	chr7	37826147	37827340	1	1194	663.6659	205.196	17719	0
1_MACS_peak_17735_lociStitched	chr4	58029563	58030750	1	1188	1137.146	327.612	17720	0
1_MACS_peak_23033_lociStitched	chr8	56756394	56757587	1	1194	684.4241	230.1297	17721	0
1_MACS_peak_16792_lociStitched	chr3	133143402	133144557	1	1156	2022.5205	288.6345	17722	0
1_MACS_peak_4512_lociStitched	chr11	102514246	102515437	1	1192	717.9348	138.156	17723	0
1_MACS_peak_23488_lociStitched	chr8	126962858	126964051	1	1194	627.518	195.8906	17724	0
1_MACS_peak_9474_lociStitched	chr17	16818898	16820091	1	1194	674.8801	250.53	17725	0
1_MACS_peak_15284_lociStitched	chr22	24147877	24149069	1	1193	745.4768	245.552	17726	0
1_MACS_peak_24293_lociStitched	chr9	110251896	110253045	1	1150	2007.6477	167.0646	17727	0
1_MACS_peak_21765_lociStitched	chr7	55141363	55142548	1	1186	1115.559	272.787	17728	0
1_MACS_peak_18119_lociStitched	chr4	122228344	122229528	1	1185	1055.1808	173.5744	17729	0
1_MACS_peak_8574_lociStitched	chr16	21630208	21631401	1	1194	522.6533	202.2135	17730	0
1_MACS_peak_10291_lociStitched	chr17	70328108	70329292	1	1185	1018.5952	142.672	17731	0
1_MACS_peak_24601_lociStitched	chr9	135753316	135754506	1	1191	753.389	191.233	17732	0
1_MACS_peak_20725_lociStitched	chr6	90664452	90665640	1	1189	950.6376	273.4776	17733	0
1_MACS_peak_12264_lociStitched	chr2	20813612	20814801	1	1190	754.8961	168.7191	17734	0
1_MACS_peak_18169_lociStitched	chr4	130184911	130186103	1	1193	546.4128	210.2688	17735	0
1_MACS_peak_2011_lociStitched	chr1	205743828	205745007	1	1180	1337.6934	299.5839	17736	0
1_MACS_peak_18889_lociStitched	chr5	68651632	68652823	1	1192	644.5692	216.0474	17737	0
1_MACS_peak_17953_lociStitched	chr4	93011933	93013122	1	1190	804.0018	227.2179	17738	0
1_MACS_peak_23390_lociStitched	chr8	117744683	117745874	1	1192	630.5154	205.2093	17739	0
1_MACS_peak_18819_lociStitched	chr5	56794605	56795791	1	1187	939.905	201.7386	17740	0
1_MACS_peak_276_lociStitched	chr1	24246154	24247344	1	1191	687.225	194.684	17741	0
1_MACS_peak_24805_lociStitched	chrX	16804489	16805662	1	1174	1292.1768	83.8695	17742	0
1_MACS_peak_18781_lociStitched	chr5	54860221	54861410	1	1190	690.3334	186.7919	17743	0
1_MACS_peak_18747_lociStitched	chr5	44875491	44876662	1	1172	1401.687	144.8527	17744	0
1_MACS_peak_23975_lociStitched	chr9	69137028	69138216	1	1189	737.3916	174.5172	17745	0
1_MACS_peak_22334_lociStitched	chr7	125052747	125053934	1	1188	800.1567	176.9817	17746	0
1_MACS_peak_14002_lociStitched	chr2	232661481	232662668	1	1188	679.4388	58.8752	17747	0
1_MACS_peak_20667_lociStitched	chr6	84588483	84589670	1	1188	765.7337	145.2888	17748	0
1_MACS_peak_24236_lociStitched	chr9	101949012	101950199	1	1188	760.1548	141.1343	17749	0
1_MACS_peak_25141_lociStitched	chrX	71388450	71389638	1	1189	729.9072	177.1308	17750	0
1_MACS_peak_19159_lociStitched	chr5	110187250	110188438	1	1189	773.982	223.5816	17751	0
1_MACS_peak_24386_lociStitched	chr9	119845991	119847180	1	1190	605.0821	127.6986	17752	0
1_MACS_peak_8059_lociStitched	chr15	84624128	84625317	1	1190	695.3272	227.3368	17753	0
1_MACS_peak_25340_lociStitched	chrX	122837775	122838963	1	1189	579.9816	39.204	17754	0
1_MACS_peak_8406_lociStitched	chr16	6987988	6989177	1	1190	644.9136	204.1513	17755	0
1_MACS_peak_14691_lociStitched	chr20	50236059	50237244	1	1186	890.5275	197.658	17756	0
1_MACS_peak_10170_lociStitched	chr17	58498465	58499650	1	1186	927.4995	240.6735	17757	0
1_MACS_peak_12091_lociStitched	chr19	58089608	58090788	1	1181	1107.312	190.334	17758	0
1_MACS_peak_20987_lociStitched	chr6	130181480	130182668	1	1189	687.1392	193.644	17759	0
1_MACS_peak_10497_lociStitched	chr17	79318935	79320122	1	1188	655.9362	94.1291	17760	0
1_MACS_peak_5995_lociStitched	chr12	121148184	121149364	1	1181	1049.02	139.948	17761	0
1_MACS_peak_23770_lociStitched	chr9	17578548	17579735	1	1188	646.3215	98.1649	17762	0
1_MACS_peak_16405_lociStitched	chr3	72896822	72898009	1	1188	849.1798	321.0835	17763	0
1_MACS_peak_19861_lociStitched	chr6	3793778	3794965	1	1188	725.257	198.4664	17764	0
1_MACS_peak_22204_lociStitched	chr7	106208994	106210180	1	1187	765.2072	173.6304	17765	0
1_MACS_peak_18848_lociStitched	chr5	61790054	61791240	1	1187	663.6856	77.683	17766	0
1_MACS_peak_24111_lociStitched	chr9	92305296	92306483	1	1188	738.7888	220.9007	17767	0
1_MACS_peak_21835_lociStitched	chr7	69354294	69355474	1	1181	1048.784	161.424	17768	0
1_MACS_peak_20316_lociStitched	chr6	35419683	35420845	1	1163	1563.7034	113.6436	17769	0
1_MACS_peak_22196_lociStitched	chr7	105711390	105712574	1	1185	1061.6928	370.2368	17770	0
1_MACS_peak_1579_lociStitched	chr1	160490359	160491546	1	1188	644.541	153.123	17771	0
1_MACS_peak_19694_lociStitched	chr5	172067343	172068518	1	1176	1154.2025	97.055	17772	0
1_MACS_peak_16844_lociStitched	chr3	139395783	139396913	1	1131	2279.323	192.439	17773	0
1_MACS_peak_18044_lociStitched	chr4	109112135	109113319	1	1185	872.4896	221.8816	17774	0
1_MACS_peak_19167_lociStitched	chr5	111858662	111859849	1	1188	607.2692	162.2629	17775	0
1_MACS_peak_12582_lociStitched	chr2	55093459	55094646	1	1188	681.338	260.7839	17776	0
1_MACS_peak_3292_lociStitched	chr10	102880491	102881677	1	1187	834.4696	333.7404	17777	0
1_MACS_peak_24249_lociStitched	chr9	102971663	102972847	1	1185	863.6096	238.4576	17778	0
1_MACS_peak_24035_lociStitched	chr9	75763840	75765024	1	1185	803.4624	182.0992	17779	0
1_MACS_peak_19966_lociStitched	chr6	12110141	12111327	1	1187	677.799	192.9622	17780	0
1_MACS_peak_23928_lociStitched	chr9	40791259	40792433	1	1175	1270.1506	216.4856	17781	0
1_MACS_peak_9844_lociStitched	chr17	39956831	39958016	1	1186	821.205	289.7325	17782	0
1_MACS_peak_176_lociStitched	chr1	15584242	15585428	1	1187	686.101	235.5396	17783	0
1_MACS_peak_22557_lociStitched	chr7	150594426	150595612	1	1187	743.1476	295.1954	17784	0
1_MACS_peak_18024_lociStitched	chr4	106515254	106516441	1	1188	626.2612	271.4669	17785	0
1_MACS_peak_22112_lociStitched	chr7	100797381	100798563	1	1183	876.453	178.8366	17786	0
1_MACS_peak_6522_lociStitched	chr13	100511394	100512577	1	1184	919.3093	280.4893	17787	0
1_MACS_peak_24254_lociStitched	chr9	103235343	103236528	1	1186	655.1865	156.183	17788	0
1_MACS_peak_2969_lociStitched	chr10	72123542	72124727	1	1186	747.1425	258.804	17789	0
1_MACS_peak_13041_lociStitched	chr2	106000759	106001941	1	1183	969.0036	301.8828	17790	0
1_MACS_peak_9371_lociStitched	chr17	6658711	6659894	1	1184	741.0312	136.5182	17791	0
1_MACS_peak_21496_lociStitched	chr7	23040739	23041921	1	1183	779.8836	120.8004	17792	0
1_MACS_peak_23170_lociStitched	chr8	75262201	75263377	1	1177	1175.412	244.02	17793	0
1_MACS_peak_3596_lociStitched	chr11	2466174	2467356	1	1183	773.1462	123.519	17794	0
1_MACS_peak_13904_lociStitched	chr2	220158944	220160122	1	1179	1043.0012	200.0244	17795	0
1_MACS_peak_21943_lociStitched	chr7	76821667	76822850	1	1184	712.4026	134.6254	17796	0
1_MACS_peak_23950_lociStitched	chr9	66324777	66325963	1	1187	530.3792	208.2616	17797	0
1_MACS_peak_24613_lociStitched	chr9	136343435	136344618	1	1184	684.3655	117.3536	17798	0
1_MACS_peak_14840_lociStitched	chr21	9650901	9652083	1	1183	978.8142	353.5362	17799	0
1_MACS_peak_2656_lociStitched	chr10	22666921	22668104	1	1184	806.5694	254.1084	17800	0
1_MACS_peak_16417_lociStitched	chr3	75421477	75422661	1	1185	675.9456	206.608	17801	0
1_MACS_peak_3175_lociStitched	chr10	92765992	92767176	1	1185	731.712	267.4656	17802	0
1_MACS_peak_12099_lociStitched	chr19	58360768	58361934	1	1167	1428.2334	188.309	17803	0
1_MACS_peak_20816_lociStitched	chr6	108037612	108038791	1	1180	991.6569	230.0229	17804	0
1_MACS_peak_1983_lociStitched	chr1	203904261	203905445	1	1185	670.9728	219.632	17805	0
1_MACS_peak_3098_lociStitched	chr10	81740890	81742074	1	1185	599.9328	151.6704	17806	0
1_MACS_peak_8155_lociStitched	chr15	90895087	90896267	1	1181	955.8	253.228	17807	0
1_MACS_peak_4833_lociStitched	chr12	931996	933180	1	1185	590.816	155.2224	17808	0
1_MACS_peak_4737_lociStitched	chr11	125772298	125773475	1	1178	1125.4474	287.5411	17809	0
1_MACS_peak_23382_lociStitched	chr8	111930459	111931641	1	1183	667.4754	97.9878	17810	0
1_MACS_peak_4971_lociStitched	chr12	10242328	10243507	1	1180	977.1552	240.1623	17811	0
1_MACS_peak_1926_lociStitched	chr1	201082828	201084008	1	1181	908.718	255.824	17812	0
1_MACS_peak_24836_lociStitched	chrX	20008111	20009292	1	1182	645.2984	52.3183	17813	0
1_MACS_peak_15172_lociStitched	chr22	18280344	18281525	1	1182	681.3189	90.7008	17814	0
1_MACS_peak_14019_lociStitched	chr2	233964633	233965813	1	1181	741.866	104.076	17815	0
1_MACS_peak_5752_lociStitched	chr12	98618148	98619331	1	1184	573.5184	153.0802	17816	0
1_MACS_peak_11060_lociStitched	chr19	995816	996999	1	1184	653.8441	244.9993	17817	0
1_MACS_peak_13263_lociStitched	chr2	130515735	130516916	1	1182	720.8824	159.7893	17818	0
1_MACS_peak_8213_lociStitched	chr15	98503607	98504789	1	1183	672.9126	184.1556	17819	0
1_MACS_peak_14215_lociStitched	chr20	6002641	6003820	1	1180	885.6648	209.9799	17820	0
1_MACS_peak_14551_lociStitched	chr20	40753540	40754720	1	1181	868.362	261.134	17821	0
1_MACS_peak_14331_lociStitched	chr20	24046276	24047458	1	1183	680.832	212.76	17822	0
1_MACS_peak_6786_lociStitched	chr14	40231682	40232853	1	1172	1146.7603	133.7282	17823	0
1_MACS_peak_8363_lociStitched	chr16	3414701	3415881	1	1181	781.514	182.782	17824	0
1_MACS_peak_2174_lociStitched	chr1	220959844	220961024	1	1181	807.71	217.592	17825	0
1_MACS_peak_8166_lociStitched	chr15	91329442	91330624	1	1183	577.1706	141.6036	17826	0
1_MACS_peak_17005_lociStitched	chr3	161464438	161465620	1	1183	663.5748	230.2536	17827	0
1_MACS_peak_5532_lociStitched	chr12	67135961	67137143	1	1183	604.002	174.1086	17828	0
1_MACS_peak_14272_lociStitched	chr20	17591129	17592310	1	1182	645.2984	138.4132	17829	0
1_MACS_peak_16736_lociStitched	chr3	128564332	128565511	1	1180	834.9678	204.4386	17830	0
1_MACS_peak_23248_lociStitched	chr8	95021140	95022319	1	1180	739.9404	116.1315	17831	0
1_MACS_peak_3147_lociStitched	chr10	89842055	89843232	1	1178	888.1642	169.7234	17832	0
1_MACS_peak_4434_lociStitched	chr11	85718750	85719931	1	1182	639.5115	171.4812	17833	0
1_MACS_peak_23304_lociStitched	chr8	101571239	101572408	1	1170	1247.9075	200.4835	17834	0
1_MACS_peak_2584_lociStitched	chr10	14585140	14586322	1	1183	522.2076	154.0146	17835	0
1_MACS_peak_470_lociStitched	chr1	33646602	33647782	1	1181	745.996	226.914	17836	0
1_MACS_peak_21901_lociStitched	chr7	74790845	74792027	1	1183	445.4958	109.0986	17837	0
1_MACS_peak_7209_lociStitched	chr14	96570385	96571563	1	1179	756.7472	118.1534	17838	0
1_MACS_peak_19830_lociStitched	chr6	874292	875470	1	1179	847.8066	209.9196	17839	0
1_MACS_peak_1879_lociStitched	chr1	193240079	193241259	1	1181	771.248	269.63	17840	0
1_MACS_peak_11714_lociStitched	chr19	38893338	38894510	1	1173	1148.3256	236.2752	17841	0
1_MACS_peak_5372_lociStitched	chr12	53738366	53739545	1	1180	734.7528	179.6796	17842	0
1_MACS_peak_16659_lociStitched	chr3	122328514	122329696	1	1183	559.677	287.5806	17843	0
1_MACS_peak_22317_lociStitched	chr7	122869891	122871070	1	1180	865.5039	323.1639	17844	0
1_MACS_peak_10589_lociStitched	chr18	3037197	3038375	1	1179	818.9456	239.3696	17845	0
1_MACS_peak_4936_lociStitched	chr12	8332379	8333539	1	1161	1472.272	192.56	17846	0
1_MACS_peak_18916_lociStitched	chr5	71589214	71590392	1	1179	695.9624	138.7684	17847	0
1_MACS_peak_25292_lociStitched	chrX	115084718	115085896	1	1179	668.6328	120.2738	17848	0
1_MACS_peak_1714_lociStitched	chr1	171774666	171775844	1	1179	822.833	277.7724	17849	0
1_MACS_peak_17543_lociStitched	chr4	19137265	19138439	1	1175	963.0322	193.3578	17850	0
1_MACS_peak_23812_lociStitched	chr9	31346705	31347885	1	1181	523.92	148.326	17851	0
1_MACS_peak_21954_lociStitched	chr7	77883426	77884603	1	1178	800.8308	209.1529	17852	0
1_MACS_peak_23569_lociStitched	chr8	141848732	141849908	1	1177	823.2	178.752	17853	0
1_MACS_peak_8433_lociStitched	chr16	10741987	10743165	1	1179	662.7428	163.2708	17854	0
1_MACS_peak_22331_lociStitched	chr7	124439217	124440389	1	1173	1061.1288	238.0332	17855	0
1_MACS_peak_9664_lociStitched	chr17	30185266	30186440	1	1175	850.9152	131.0184	17856	0
1_MACS_peak_11894_lociStitched	chr19	46498301	46499477	1	1177	924.924	319.1664	17857	0
1_MACS_peak_9722_lociStitched	chr17	34090958	34092135	1	1178	707.377	183.2589	17858	0
1_MACS_peak_6530_lociStitched	chr13	101565242	101566419	1	1178	686.8972	173.6075	17859	0
1_MACS_peak_13869_lociStitched	chr2	218910836	218912014	1	1179	617.7432	191.1894	17860	0
1_MACS_peak_23185_lociStitched	chr8	80695534	80696706	1	1173	1019.5228	235.2204	17861	0
1_MACS_peak_2084_lociStitched	chr1	211306657	211307835	1	1179	695.7268	293.4398	17862	0
1_MACS_peak_8046_lociStitched	chr15	83113923	83115101	1	1179	534.223	142.8914	17863	0
1_MACS_peak_11669_lociStitched	chr19	36087041	36088212	1	1172	1080.7159	272.7259	17864	0
1_MACS_peak_10195_lociStitched	chr17	61217277	61218453	1	1177	714.5376	182.1624	17865	0
1_MACS_peak_20741_lociStitched	chr6	94736756	94737934	1	1179	533.634	178.3492	17866	0
1_MACS_peak_13785_lociStitched	chr2	204652219	204653397	1	1179	563.9086	217.341	17867	0
1_MACS_peak_17795_lociStitched	chr4	74365862	74367039	1	1178	562.4883	153.9516	17868	0
1_MACS_peak_6931_lociStitched	chr14	64579508	64580682	1	1175	750.773	133.249	17869	0
1_MACS_peak_13982_lociStitched	chr2	231833387	231834559	1	1173	889.4308	165.9552	17870	0
1_MACS_peak_6109_lociStitched	chr12	131311629	131312801	1	1173	765.6676	50.5132	17871	0
1_MACS_peak_8867_lociStitched	chr16	57007176	57008353	1	1178	597.5629	251.1718	17872	0
1_MACS_peak_12862_lociStitched	chr2	85664370	85665522	1	1153	1515.3408	120.8448	17873	0
1_MACS_peak_10196_lociStitched	chr17	61268697	61269871	1	1175	679.9808	121.8612	17874	0
1_MACS_peak_22823_lociStitched	chr8	26807720	26808894	1	1175	770.8484	214.1376	17875	0
1_MACS_peak_18870_lociStitched	chr5	65735616	65736791	1	1176	734.4925	249.4525	17876	0
1_MACS_peak_8651_lociStitched	chr16	28564963	28565993	1	1031	3343.895	139.874	17877	0
1_MACS_peak_6390_lociStitched	chr13	53054734	53055910	1	1177	485.5704	107.7216	17878	0
1_MACS_peak_17212_lociStitched	chr3	185049696	185050870	1	1175	922.8814	391.8812	17879	0
1_MACS_peak_21869_lociStitched	chr7	73133215	73134388	1	1174	765.1479	169.0293	17880	0
1_MACS_peak_19668_lociStitched	chr5	168553789	168554963	1	1175	661.4316	137.7102	17881	0
1_MACS_peak_13341_lociStitched	chr2	140516317	140517491	1	1175	671.8802	159.3118	17882	0
1_MACS_peak_21652_lociStitched	chr7	40433000	40434173	1	1174	766.7901	193.1931	17883	0
1_MACS_peak_23228_lociStitched	chr8	88679161	88680334	1	1174	627.555	58.1808	17884	0
1_MACS_peak_24461_lociStitched	chr9	129089060	129090234	1	1175	663.0752	172.6954	17885	0
1_MACS_peak_10303_lociStitched	chr17	70818419	70819592	1	1174	736.7613	187.0935	17886	0
1_MACS_peak_2679_lociStitched	chr10	26737202	26738375	1	1174	748.4913	206.3307	17887	0
1_MACS_peak_6386_lociStitched	chr13	52871977	52873151	1	1175	505.994	81.4756	17888	0
1_MACS_peak_22420_lociStitched	chr7	133768930	133770105	1	1176	597.135	277.4175	17889	0
1_MACS_peak_2803_lociStitched	chr10	45787471	45788646	1	1176	499.4925	184.71	17890	0
1_MACS_peak_14641_lociStitched	chr20	46485334	46486506	1	1173	744.6888	182.7148	17891	0
1_MACS_peak_24077_lociStitched	chr9	87373721	87374895	1	1175	605.6666	207.0936	17892	0
1_MACS_peak_10162_lociStitched	chr17	57906028	57907199	1	1172	831.7613	227.4082	17893	0
1_MACS_peak_22035_lociStitched	chr7	95401428	95402600	1	1173	709.1772	169.5884	17894	0
1_MACS_peak_25178_lociStitched	chrX	77329356	77330530	1	1175	549.6668	172.1084	17895	0
1_MACS_peak_16623_lociStitched	chr3	119498370	119499544	1	1175	581.4822	214.1376	17896	0
1_MACS_peak_18245_lociStitched	chr4	146802518	146803691	1	1174	638.5812	185.8032	17897	0
1_MACS_peak_6861_lociStitched	chr14	54999135	55000303	1	1169	872.1456	125.2096	17898	0
1_MACS_peak_9130_lociStitched	chr16	81896927	81898096	1	1170	813.624	143.2025	17899	0
1_MACS_peak_18213_lociStitched	chr4	142053764	142054937	1	1174	624.036	233.6616	17900	0
1_MACS_peak_4967_lociStitched	chr12	9966118	9967290	1	1173	667.8056	202.4044	17901	0
1_MACS_peak_5734_lociStitched	chr12	96440834	96442006	1	1173	723.4756	264.0516	17902	0
1_MACS_peak_5611_lociStitched	chr12	79413196	79414369	1	1174	541.5741	178.0614	17903	0
1_MACS_peak_298_lociStitched	chr1	25020366	25021539	1	1174	595.1802	239.1747	17904	0
1_MACS_peak_4735_lociStitched	chr11	125741719	125742890	1	1172	747.3322	225.5346	17905	0
1_MACS_peak_16550_lociStitched	chr3	110717221	110718391	1	1171	718.146	132.678	17906	0
1_MACS_peak_5486_lociStitched	chr12	59578751	59579923	1	1173	629.4812	193.6144	17907	0
1_MACS_peak_17527_lociStitched	chr4	17011340	17012512	1	1173	629.364	195.724	17908	0
1_MACS_peak_5865_lociStitched	chr12	109747735	109748906	1	1172	683.5127	196.9622	17909	0
1_MACS_peak_20174_lociStitched	chr6	29617089	29618217	1	1129	2166.5496	338.8512	17910	0
1_MACS_peak_7249_lociStitched	chr14	102990815	102991986	1	1172	714.7784	239.0011	17911	0
1_MACS_peak_20185_lociStitched	chr6	30226866	30228036	1	1171	747.045	205.335	17912	0
1_MACS_peak_20813_lociStitched	chr6	107650918	107652089	1	1172	658.3362	196.3767	17913	0
1_MACS_peak_16906_lociStitched	chr3	149811718	149812888	1	1171	745.758	218.088	17914	0
1_MACS_peak_24558_lociStitched	chr9	132631058	132632228	1	1171	665.262	141.804	17915	0
1_MACS_peak_6022_lociStitched	chr12	122124712	122125863	1	1152	1409.0542	121.7758	17916	0
1_MACS_peak_16814_lociStitched	chr3	135218566	135219733	1	1168	809.4312	110.7483	17917	0
1_MACS_peak_14044_lociStitched	chr2	236388704	236389874	1	1171	605.475	90.324	17918	0
1_MACS_peak_10903_lociStitched	chr18	54040968	54042131	1	1164	1071.0067	193.8721	17919	0
1_MACS_peak_8854_lociStitched	chr16	56641957	56643128	1	1172	626.485	201.1778	17920	0
1_MACS_peak_8092_lociStitched	chr15	86587834	86589005	1	1172	639.9515	215.3469	17921	0
1_MACS_peak_1241_lociStitched	chr1	143672928	143674065	1	1138	1806.4656	183.2844	17922	0
1_MACS_peak_16782_lociStitched	chr3	132254668	132255839	1	1172	617.8196	211.1313	17923	0
1_MACS_peak_13330_lociStitched	chr2	137041485	137042656	1	1172	559.5038	158.7876	17924	0
1_MACS_peak_10977_lociStitched	chr18	66659716	66660887	1	1172	621.4497	248.0178	17925	0
1_MACS_peak_23214_lociStitched	chr8	85676660	85677830	1	1171	540.423	91.026	17926	0
1_MACS_peak_5224_lociStitched	chr12	42311350	42312517	1	1168	757.383	108.4143	17927	0
1_MACS_peak_21534_lociStitched	chr7	26129928	26131098	1	1171	694.395	249.912	17928	0
1_MACS_peak_1666_lociStitched	chr1	165819899	165821065	1	1167	960.3176	268.2966	17929	0
1_MACS_peak_5584_lociStitched	chr12	75723340	75724488	1	1149	1552.4404	222.0232	17930	0
1_MACS_peak_21930_lociStitched	chr7	76053653	76054823	1	1171	612.612	208.611	17931	0
1_MACS_peak_10554_lociStitched	chr17	80655468	80656634	1	1167	703.681	31.9484	17932	0
1_MACS_peak_10783_lociStitched	chr18	36520639	36521801	1	1163	1231.3714	381.0198	17933	0
1_MACS_peak_24007_lociStitched	chr9	71999750	72000918	1	1169	703.3696	173.0976	17934	0
1_MACS_peak_23035_lociStitched	chr8	56885167	56886336	1	1170	617.9334	168.9205	17935	0
1_MACS_peak_18266_lociStitched	chr4	151047499	151048663	1	1165	850.7676	121.7544	17936	0
1_MACS_peak_24113_lociStitched	chr9	92950980	92952149	1	1170	543.4681	153.139	17937	0
1_MACS_peak_8434_lociStitched	chr16	10821419	10822586	1	1168	779.6727	241.8024	17938	0
1_MACS_peak_314_lociStitched	chr1	25798606	25799774	1	1169	642.4	180.456	17939	0
1_MACS_peak_19078_lociStitched	chr5	94878570	94879737	1	1168	743.4957	212.6274	17940	0
1_MACS_peak_2260_lociStitched	chr1	227088636	227089804	1	1169	671.3664	243.7616	17941	0
1_MACS_peak_11700_lociStitched	chr19	38209915	38211058	1	1144	1671.7518	261.6327	17942	0
1_MACS_peak_11452_lociStitched	chr19	15470398	15471566	1	1169	701.968	293.8688	17943	0
1_MACS_peak_17809_lociStitched	chr4	75370853	75372021	1	1169	498.8528	94.024	17944	0
1_MACS_peak_12956_lociStitched	chr2	96699842	96701007	1	1166	745.833	129.315	17945	0
1_MACS_peak_21582_lociStitched	chr7	32545494	32546661	1	1168	654.3369	175.05	17946	0
1_MACS_peak_24745_lociStitched	chrX	9982191	9983350	1	1160	978.4278	80.7823	17947	0
1_MACS_peak_10799_lociStitched	chr18	42366187	42367354	1	1168	688.7634	224.1807	17948	0
1_MACS_peak_191_lociStitched	chr1	16399831	16400998	1	1168	645.0009	182.8689	17949	0
1_MACS_peak_1972_lociStitched	chr1	203430667	203431833	1	1167	735.3962	200.9018	17950	0
1_MACS_peak_12462_lociStitched	chr2	40255673	40256839	1	1167	733.0642	218.625	17951	0
1_MACS_peak_19514_lociStitched	chr5	148955216	148956381	1	1166	731.9695	168.8085	17952	0
1_MACS_peak_15693_lociStitched	chr22	46827989	46829155	1	1167	661.5884	167.7874	17953	0
1_MACS_peak_767_lociStitched	chr1	54144718	54145885	1	1168	554.5584	163.4967	17954	0
1_MACS_peak_19253_lociStitched	chr5	125898379	125899546	1	1168	539.6208	157.8951	17955	0
1_MACS_peak_6069_lociStitched	chr12	124490479	124491642	1	1164	731.1781	69.3148	17956	0
1_MACS_peak_3398_lociStitched	chr10	112431591	112432751	1	1161	1029.5	224.228	17957	0
1_MACS_peak_20134_lociStitched	chr6	27279927	27281092	1	1166	701.9125	184.6525	17958	0
1_MACS_peak_789_lociStitched	chr1	56106353	56107515	1	1163	1026.1622	332.7968	17959	0
1_MACS_peak_16434_lociStitched	chr3	83983254	83984420	1	1167	551.0516	121.847	17960	0
1_MACS_peak_25520_lociStitched	chrX	154055331	154056495	1	1165	713.9976	140.7276	17961	0
1_MACS_peak_22710_lociStitched	chr8	12989826	12990989	1	1164	770.3712	142.9327	17962	0
1_MACS_peak_16936_lociStitched	chr3	153006789	153007955	1	1167	649.462	234.0162	17963	0
1_MACS_peak_20530_lociStitched	chr6	54720728	54721889	1	1162	853.7994	142.4547	17964	0
1_MACS_peak_17014_lociStitched	chr3	165157375	165158541	1	1167	623.6934	255.5872	17965	0
1_MACS_peak_19657_lociStitched	chr5	166887279	166888441	1	1163	774.2406	121.1966	17966	0
1_MACS_peak_7270_lociStitched	chr14	105260776	105261937	1	1162	712.6218	7.8948	17967	0
