REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM24.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
2_MACS_peak_444_lociStitched	chr1	26436279	26454793	2	17658	22513.024	656	1	PDIK1L	GRRP1,ZNF593,CNKSR1,TRIM63	PDIK1L	656	1
2_MACS_peak_712_lociStitched	chr1	40024230	40043241	2	16260	26387.268	657	1	PPIEL,PABPC4,SNORA55		SNORA55	657	1
3_MACS_peak_29476_lociStitched	chr9	37288547	37310958	3	17546	22659.7621	658	1	ZCCHC7		GRHPR	658	1
4_MACS_peak_339_lociStitched	chr1	22099004	22119787	4	14075	31006.1577	659	1	USP48	LDLRAD2	USP48	659	1
1_MACS_peak_18778_lociStitched	chr3	15417198	15432976	1	15779	27431.6308	660	1		EAF1,SH3BP5,METTL6	SH3BP5	660	1
2_MACS_peak_5572_lociStitched	chr11	118304836	118320123	2	13138	32607.171	662	1	MLL	ATP5L	MLL	662	1
3_MACS_peak_16499_lociStitched	chr2	203123857	203145492	3	14471	30128.901	664	1	NOP58,SNORD70	SNORD11B,SNORD11,SUMO1	NOP58	664	1
1_MACS_peak_13709_lociStitched	chr19	19048767	19062957	1	14191	30668.847	665	1	HOMER3	DDX49,GDF1,COPE	HOMER3	665	1
2_MACS_peak_7023_lociStitched	chr12	104317914	104336017	2	17934	21089.995	667	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	MIR3652	667	1
2_MACS_peak_13187_lociStitched	chr19	1846794	1866063	2	16915	24167.1798	668	1	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	KLF16	668	1
3_MACS_peak_22344_lociStitched	chr5	1326184	1346632	3	17292	23014.224	669	1	CLPTM1L	TERT	CLPTM1L	669	1
1_MACS_peak_15486_lociStitched	chr2	97191751	97206469	1	14719	29316.7842	670	1	ARID5A	NEURL3	ARID5A	670	1
3_MACS_peak_20577_lociStitched	chr3	172295255	172315023	3	16855	23978.584	674	1			TNFSF10	674	1
5_MACS_peak_15135_lociStitched	chr2	64862831	64886014	5	16471	24907.8152	676	1	SERTAD2	LOC339807	SERTAD2	676	1
3_MACS_peak_744_lociStitched	chr1	40838768	40858562	3	17336	22220.7444	679	1	SMAP2	SMAP2	SMAP2	679	1
3_MACS_peak_9497_lociStitched	chr15	55680384	55701918	3	14945	28437.8004	681	1	FLJ27352,CCPG1	MIR628	CCPG1	681	1
4_MACS_peak_8272_lociStitched	chr14	35866643	35887429	4	15007	28295.9818	682	1	NFKBIA		NFKBIA	682	1
3_MACS_peak_26572_lociStitched	chr7	42963923	42986728	3	16214	25293.0255	683	1	MRPL32,PSMA2	C7orf25	MRPL32	683	1
1_MACS_peak_5476_lociStitched	chr11	111280202	111295313	1	15112	27757.3959	685	1		POU2AF1	POU2AF1	685	1
4_MACS_peak_23583_lociStitched	chr5	138939723	138962673	4	15499	26764.29	688	1	UBE2D2		UBE2D2	688	1
2_MACS_peak_23719_lociStitched	chr5	148204097	148223521	2	15825	25962.1184	689	1	ADRB2		ADRB2	689	1
3_MACS_peak_4056_lociStitched	chr10	111827171	111847317	3	17143	22261.33	690	1	ADD3		ADD3	690	1
2_MACS_peak_20087_lociStitched	chr3	128894740	128908723	2	12676	32268.5691	691	1	CNBP	ISY1	CNBP	691	1
3_MACS_peak_29908_lociStitched	chr9	101982035	102002556	3	15933	25491.1862	694	1	SEC61B,ALG2		SEC61B	694	1
1_MACS_peak_16814_lociStitched	chr2	238599131	238613358	1	14228	29243.5985	695	1	LRRFIP1		LRRFIP1	695	1
4_MACS_peak_28763_lociStitched	chr8	120919650	120947995	4	17275	21428.82	697	1	DEPDC6		DEPDC6	697	1
2_MACS_peak_4368_lociStitched	chr11	7530876	7547302	2	15416	26490.2102	699	1	OLFML1,PPFIBP2		PPFIBP2	699	1
2_MACS_peak_11847_lociStitched	chr17	43378681	43396040	2	15539	25866.6459	703	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	703	1
4_MACS_peak_11837_lociStitched	chr17	43208939	43230107	4	14011	29122.9344	704	1	ACBD4,HEXIM1,PLCD3	HEXIM2	HEXIM1	704	1
3_MACS_peak_26920_lociStitched	chr7	84652629	84672068	3	15814	25008.2735	705	1	SEMA3D		SEMA3D	705	1
3_MACS_peak_633_lociStitched	chr1	36613527	36629001	3	13200	30585.9084	706	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	706	1
3_MACS_peak_23933_lociStitched	chr5	171600476	171616411	3	14021	29000.1065	708	1	STK10	EFCAB9	STK10	708	1
3_MACS_peak_30082_lociStitched	chr9	117364424	117384019	3	15415	25755.668	709	1	C9orf91	ATP6V1G1	C9orf91	709	1
2_MACS_peak_10009_lociStitched	chr15	85289789	85308176	2	13320	30103.1964	710	1	ZNF592	SEC11A	ZNF592	710	1
4_MACS_peak_21558_lociStitched	chr4	87851112	87870564	4	15491	25410.1476	711	1	AFF1	C4orf36	AFF1	711	1
1_MACS_peak_14270_lociStitched	chr19	55759592	55772327	1	12736	30994.443	713	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	713	1
2_MACS_peak_19988_lociStitched	chr3	121783759	121800659	2	12934	30457.18	717	1	CD86	ILDR1	CD86	717	1
3_MACS_peak_13530_lociStitched	chr19	13259868	13279669	3	14647	27054.1063	718	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	718	1
3_MACS_peak_19091_lociStitched	chr3	43320128	43340874	3	16089	23357.9214	719	1	SNRK		SNRK	719	1
5_MACS_peak_27403_lociStitched	chr7	124402459	124431821	5	15676	24388.0772	721	1	GPR37,LOC154872		GPR37	721	1
5_MACS_peak_12312_lociStitched	chr17	73838583	73862370	5	14556	27041.0616	722	1	UNC13D,WBP2	TRIM47,TRIM65,MRPL38	WBP2	722	1
3_MACS_peak_18463_lociStitched	chr22	42140707	42159761	3	16852	20866.0354	723	1	MEI1	CCDC134	CCDC134	723	1
3_MACS_peak_19327_lociStitched	chr3	52295618	52314132	3	16007	23290.612	724	1	WDR82,MIRLET7G	PPM1M,GLYCTK,DNAH1,TLR9,TWF2,MIR135A1	MIRLET7G	724	1
4_MACS_peak_18883_lociStitched	chr3	25809739	25832964	4	14905	25847.1025	727	1	OXSM,NGLY1		NGLY1	727	1
4_MACS_peak_26399_lociStitched	chr7	29448712	29471206	4	15792	23445.4962	730	1	CHN2	CHN2	CHN2	730	1
1_MACS_peak_23963_lociStitched	chr5	173160039	173174782	1	14744	26031.7151	732	1			BOD1	732	1
3_MACS_peak_4258_lociStitched	chr11	307312	327951	3	14958	25260.0721	737	1	IFITM2,IFITM1,IFITM3	NLRP6,ATHL1,B4GALNT4,IFITM5	IFITM3	737	1
3_MACS_peak_13441_lociStitched	chr19	10974080	10991109	3	15252	24499.6223	738	1	C19orf38,CARM1	C19orf52,MIR199A1,TMED1,YIPF2	CARM1	738	1
3_MACS_peak_5400_lociStitched	chr11	105946635	105964637	3	14502	26255.917	739	1	AASDHPPT,KBTBD3		KBTBD3	739	1
1_MACS_peak_1905_lociStitched	chr1	156708767	156723134	1	14368	26491.3113	742	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	742	1
1_MACS_peak_2288_lociStitched	chr1	183438290	183452652	1	14363	26439.0058	744	1	SMG7		SMG7	744	1
4_MACS_peak_24701_lociStitched	chr6	33537597	33561990	4	16074	22012.2432	745	1	GGNBP1,BAK1,C6orf227	ITPR3	GGNBP1	745	1
2_MACS_peak_6425_lociStitched	chr12	52416323	52433643	2	13535	28008.172	749	1		GRASP,NR4A1,C12orf44	NR4A1	749	1
2_MACS_peak_476_lociStitched	chr1	27151818	27167791	2	15374	23788.5889	750	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	750	1
3_MACS_peak_519_lociStitched	chr1	28558242	28577802	3	13316	28406.988	751	1	ATPIF1,DNAJC8	SESN2,PTAFR	ATPIF1	751	1
1_MACS_peak_22274_lociStitched	chr4	185557701	185572084	1	14384	25793.0339	755	1	CCDC111,CASP3		CASP3	755	1
2_MACS_peak_30657_lociStitched	chrX	39952820	39969930	2	14732	24961.779	756	1	BCOR		BCOR	756	1
3_MACS_peak_28184_lociStitched	chr8	56783219	56806318	3	15195	23655.6859	759	1	LYN		LYN	759	1
2_MACS_peak_29282_lociStitched	chr9	20343480	20363313	2	14910	24356.9073	761	1	MLLT3		MLLT3	761	1
3_MACS_peak_15464_lociStitched	chr2	96795322	96815681	3	14152	26134.8483	762	1	ASTL,DUSP2	ADRA2B	ASTL	762	1
3_MACS_peak_13016_lociStitched	chr18	60796320	60811566	3	14024	26360.334	764	1	BCL2		BCL2	764	1
2_MACS_peak_12229_lociStitched	chr17	66445697	66463408	2	15964	21336.4417	765	1	WIPI1	PRKAR1A,MIR635	WIPI1	765	1
3_MACS_peak_20907_lociStitched	chr3	195997388	196015860	3	13349	27733.8608	766	1	PCYT1A	TCTEX1D2,TM4SF19	PCYT1A	766	1
2_MACS_peak_9807_lociStitched	chr15	74712447	74730263	2	14849	24179.8752	769	1	SEMA7A	UBL7	SEMA7A	769	1
1_MACS_peak_6535_lociStitched	chr12	57105763	57120479	1	14717	24407.9576	772	1	NACA	HSD17B6,PTGES3,PRIM1	NACA	772	1
2_MACS_peak_17426_lociStitched	chr20	55957663	55976416	2	15555	22154.7942	773	1	RBM38	RAE1,MTRNR2L3	RBM38	773	1
4_MACS_peak_4845_lociStitched	chr11	64611113	64634515	4	15795	21375.3868	774	1	CDC42BPG,EHD1	MAP4K2,MEN1,MIR192,MIR194-2	CDC42BPG	774	1
2_MACS_peak_18702_lociStitched	chr3	10227555	10242832	2	15216	22501.4933	786	1	IRAK2	VHL,TATDN2	IRAK2	786	1
2_MACS_peak_8699_lociStitched	chr14	77492980	77508165	2	13457	26663.3415	787	1	C14orf4		C14orf4	787	1
3_MACS_peak_28626_lociStitched	chr8	103658916	103676216	3	15196	22500.38	788	1	KLF10		KLF10	788	1
2_MACS_peak_29201_lociStitched	chr9	5616714	5634014	2	13041	27347.84	789	1	KIAA1432	KIAA1432	KIAA1432	789	1
3_MACS_peak_123_lociStitched	chr1	8646733	8665909	3	13985	25227.9456	792	1	RERE		RERE	792	1
2_MACS_peak_2534_lociStitched	chr1	205278589	205294877	2	14697	23449.8336	794	1	NUAK2	KLHDC8A	NUAK2	794	1
2_MACS_peak_6956_lociStitched	chr12	96788909	96802932	2	13860	25423.699	796	1	CDK17		CDK17	796	1
4_MACS_peak_19277_lociStitched	chr3	50351082	50379056	4	15173	22096.6626	799	1	HYAL2,TUSC2,RASSF1,ZMYND10	SEMA3B,C3orf45,CYB561D2,IFRD2,NAT6,HYAL3,HYAL1,NPRL2,TMEM115	TUSC2	799	1
4_MACS_peak_2454_lociStitched	chr1	202111353	202131827	4	13035	26745.1862	806	1	ARL8A,PTPN7	GPR37L1,PTPRVP,LGR6	PTPN7	806	1
3_MACS_peak_328_lociStitched	chr1	21605496	21624662	3	14816	22621.6298	807	1	ECE1		ECE1	807	1
4_MACS_peak_2506_lociStitched	chr1	204472026	204492341	4	14659	22860.4695	808	1	MDM4	PIK3C2B	MDM4	808	1
4_MACS_peak_17743_lociStitched	chr21	36593346	36613125	4	15090	21539.331	809	1			RUNX1	809	1
3_MACS_peak_14425_lociStitched	chr2	9678536	9697329	3	14627	22634.2892	810	1	ADAM17		ADAM17	810	1
2_MACS_peak_23118_lociStitched	chr5	95143089	95161125	2	14493	22920.1488	812	1	GLRX	C5orf27	GLRX	812	1
3_MACS_peak_15571_lociStitched	chr2	106402518	106421170	3	14999	21453.5304	814	1	NCK2	NCK2	NCK2	814	1
2_MACS_peak_28869_lociStitched	chr8	128745621	128763606	2	13381	24986.5605	823	1	MYC	PVT1,MIR1204	MYC	823	1
2_MACS_peak_13954_lociStitched	chr19	41801250	41817470	2	14054	23342.202	827	1	HNRNPUL1,CCDC97	TGFB1	CCDC97	827	1
3_MACS_peak_7511_lociStitched	chr13	27733104	27751472	3	14762	21475.8656	828	1	USP12		USP12	828	1
4_MACS_peak_8159_lociStitched	chr14	23377082	23400550	4	13417	24732.9252	833	1	RBM23,PRMT5	LRP10,REM2,HAUS4,JUB	RBM23	833	1
3_MACS_peak_9136_lociStitched	chr15	31725152	31741915	3	14734	21324.2123	839	1			KLF13	839	1
4_MACS_peak_24443_lociStitched	chr6	25129316	25148589	4	14411	22171.6592	840	1	CMAH		CMAH	840	1
4_MACS_peak_13889_lociStitched	chr19	39338115	39361754	4	14337	22362.494	841	1	HNRNPL,RINL	NFKBIB,LGALS4,ECH1,SIRT2	HNRNPL	841	1
2_MACS_peak_4741_lociStitched	chr11	60671277	60685171	2	13297	24852.1978	842	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	842	1
4_MACS_peak_22471_lociStitched	chr5	32529904	32546634	4	14629	21491.358	843	1		SUB1	SUB1	843	1
4_MACS_peak_8308_lociStitched	chr14	50317601	50336312	4	13101	25183.1349	845	1	SDCCAG1	ARF6	SDCCAG1	845	1
4_MACS_peak_20146_lociStitched	chr3	133181898	133200126	4	14589	21454.356	847	1	BFSP2		BFSP2	847	1
3_MACS_peak_2106_lociStitched	chr1	167674695	167693821	3	13808	23345.1956	851	1	RCSD1,MPZL1		MPZL1	851	1
2_MACS_peak_7098_lociStitched	chr12	109019941	109035838	2	14553	21297.2109	853	1	SELPLG	TMEM119	SELPLG	853	1
3_MACS_peak_13100_lociStitched	chr18	77151985	77167017	3	13953	22647.2112	854	1	NFATC1		NFATC1	854	1
3_MACS_peak_4363_lociStitched	chr11	6946435	6963975	3	14106	22244.228	855	1	ZNF215	OR10A4,OR2D3,OR2D2	ZNF215	855	1
3_MACS_peak_23564_lociStitched	chr5	138602684	138618359	3	14073	22082.94	865	1	MATR3,SNHG4,SNORA74A	MATR3	MATR3	865	1
3_MACS_peak_21408_lociStitched	chr4	71568340	71582821	3	13752	22661.3169	873	1	RUFY3	UTP3,RUFY3,IGJ	RUFY3	873	1
4_MACS_peak_16761_lociStitched	chr2	232525990	232546934	4	14264	21122.024	883	1		PTMA,MIR1244-1	PTMA	883	1
3_MACS_peak_1990_lociStitched	chr1	160750196	160771776	3	13984	21849.75	885	1	LY9	SLAMF7	LY9	885	1
3_MACS_peak_31050_lociStitched	chrX	118812079	118828680	3	13383	23168.3556	886	1	SEPT6	MIR766	SEPT6	886	1
4_MACS_peak_9331_lociStitched	chr15	44579160	44603911	4	14164	21159.6299	887	1	CASC4		CASC4	887	1
3_MACS_peak_4999_lociStitched	chr11	68024465	68042232	3	13802	21729.041	897	1	C11orf24	LRP5,SUV420H1	C11orf24	897	1
3_MACS_peak_13772_lociStitched	chr19	30185250	30208349	3	13430	22468.3973	902	1	C19orf12	PLEKHF1	C19orf12	902	1
2_MACS_peak_4604_lociStitched	chr11	35158370	35172646	2	13972	20981.4372	905	1	CD44		CD44	905	1
2_MACS_peak_16683_lociStitched	chr2	225832189	225849656	2	13883	20853.8513	912	1	DOCK10		DOCK10	912	1
3_MACS_peak_644_lociStitched	chr1	36849781	36867862	3	13509	21827.3832	913	1	STK40,LSM10	OSCP1	LSM10	913	1
2_MACS_peak_28698_lociStitched	chr8	107668251	107683786	2	13248	22256.9945	921	1	OXR1		OXR1	921	1
2_MACS_peak_9812_lociStitched	chr15	74832021	74845784	2	13606	21083.5397	930	1	ARID3B		ARID3B	930	1
1_MACS_peak_12045_lociStitched	chr17	55674569	55687581	1	13013	22393.652	940	1	MSI2		MRPS23	940	1
4_MACS_peak_22914_lociStitched	chr5	75841412	75865084	4	13528	21008.9	948	1	IQGAP2		F2RL2	948	1
1_MACS_peak_3528_lociStitched	chr10	65017017	65030246	1	13230	21551.3639	951	1	JMJD1C		JMJD1C	951	1
1_MACS_peak_1952_lociStitched	chr1	159035632	159048771	1	13140	21670.1527	955	1	AIM2		AIM2	955	1
2_MACS_peak_21406_lociStitched	chr4	71541892	71557895	2	12834	22084.14	969	1	UTP3	ENAM,RUFY3,IGJ	UTP3	969	1
3_MACS_peak_26170_lociStitched	chr7	7710416	7729369	3	13069	21291.8002	980	1	LOC729852,RPA3		RPA3	980	1
2_MACS_peak_21245_lociStitched	chr4	39353039	39369681	2	13018	20955.6064	993	1	RFC1	KLB	RFC1	993	1
