GENE_ID	locusLine	bin_1_KMS12_jia.bam
NM_001111308	chr19(.):10536520-10585307	0.121
NR_031592	chr19(.):10509133-10519214	0.3116
NM_006202	chr19(.):10558632-10585307	0.0603
NM_001080997	chr19(.):12931296-12946207	0.1131
NM_013312	chr19(.):12868816-12891434	0.2358
NM_004317	chr19(.):12843305-12864137	0.4504
NM_181738	chr19(.):12906426-12917694	0.5745
NM_017682	chr19(.):12858406-12874271	0.0756
NM_002229	chr19(.):12897309-12909125	1.7405
NM_031429	chr19(.):12931295-12951230	0.1983
NM_006397	chr19(.):12912427-12929462	0.276
NM_005809	chr19(.):12902633-12917694	1.1209
NM_052850	chr19(.):13059971-13073050	0.4605
NM_001105578	chr19(.):13004893-13035086	0.1502
NM_000159	chr19(.):12996973-13015783	0.2339
NM_004461	chr19(.):13028283-13049558	0.5826
NM_005053	chr19(.):13051653-13069455	0.6995
NM_006563	chr19(.):12990236-13003017	0.914
NM_152654	chr19(.):13075431-13090567	0.156
NM_004343	chr19(.):13044413-13060304	1.2361
NM_017722	chr19(.):13210713-13232463	1.1415
NM_001136035	chr19(.):13210713-13232563	1.1365
NM_005583	chr19(.):13204843-13218974	2.0246
NM_003765	chr19(.):13250223-13265987	1.2022
NM_004907	chr19(.):13256281-13270718	1.4806
NM_016270	chr19(.):16430650-16443339	0.2531
NM_006149	chr19(.):39287310-39308740	0.0555
NM_012237	chr19(.):39364194-39395463	0.2952
NM_001005335	chr19(.):39322027-39347979	1.1046
NM_001001716	chr19(.):39385614-39404534	0.198
NM_001533	chr19(.):39322027-39345617	1.1669
NM_001193286	chr19(.):39364194-39395502	0.2949
NR_034146	chr19(.):39364194-39389795	0.2563
NM_001195833	chr19(.):39353471-39373919	0.553
NM_003407	chr19(.):39892486-39905045	2.5351
NM_003169	chr19(.):39931287-39972308	0.233
NM_001130825	chr19(.):39931185-39972308	0.2339
NM_019088	chr19(.):39871269-39886679	0.3717
NM_017592	chr19(.):39876962-39896203	1.0985
NM_001020	chr19(.):39918846-39931618	0.424
NM_022835	chr19(.):39898749-39924055	0.4961
NM_203344	chr19(.):40941747-40955282	0.3884
NM_000713	chr19(.):40948690-40976725	0.235
NM_181882	chr19(.):40894670-40924271	0.2988
NM_013368	chr19(.):40941747-40953505	0.4375
NM_013376	chr19(.):40923408-40936932	0.585
NM_001098506	chr19(.):42077530-42098197	0.0793
NM_178511	chr19(.):47773141-47783980	0.4577
NM_001127240	chr19(.):47719080-47741023	0.9937
NM_014417	chr19(.):47719078-47739451	1.0632
NM_015603	chr19(.):47754730-47780210	0.3451
NR_036159	chr19(.):47725200-47735276	2.0245
NR_036158	chr19(.):47725198-47735278	2.0239
NM_144577	chr19(.):48794708-48828332	0.2934
NM_018273	chr19(.):48830615-48872186	0.5764
NM_012451	chr19(.):48862650-48884634	0.5722
NM_001425	chr19(.):48823628-48838810	1.7378
NM_153608	chr19(.):48769653-48795863	0.0667
NM_017708	chr19(.):49098856-49121694	0.1119
NM_020126	chr19(.):49117547-49138662	0.5641
NM_001352	chr19(.):49128816-49145639	1.0861
NM_133498	chr19(.):49104999-49115971	0.0964
NM_000979	chr19(.):49113587-49127433	0.4233
NM_001217	chr19(.):49136271-49154451	1.0993
NM_000511	chr19(.):49194227-49214191	0.0689
NM_145807	chr19(.):49159663-49181264	0.0635
NM_001161587	chr19(.):49466381-49501610	0.8764
NM_000146	chr19(.):49463565-49475136	2.4988
NR_027882	chr19(.):49453116-49470055	1.7555
NM_000894	chr19(.):49514236-49525347	0.1177
NM_014475	chr19(.):49431938-49453226	0.0781
NM_006666	chr19(.):49492155-49524182	0.2298
NM_004324	chr19(.):49453116-49469519	1.7675
NR_000021	chr19(.):49988222-49998304	0.6793
NM_001015	chr19(.):49994633-50007944	0.8368
NR_000018	chr19(.):49989431-49999517	0.7915
NM_153329	chr19(.):49951472-49979305	0.5426
NM_001459	chr19(.):49972485-49994488	0.4061
NM_020650	chr19(.):50025874-50051890	0.0988
NM_001136019	chr19(.):50010535-50034685	0.1595
NR_001285	chr19(.):49995975-50006062	1.0713
NR_000020	chr19(.):49988873-49998956	0.6897
NR_000019	chr19(.):49989163-49999229	0.7541
NM_017916	chr19(.):49944549-49960115	0.8671
NR_026712	chr19(.):49985864-50000096	0.7406
NM_012423	chr19(.):49985864-50000564	0.8091
NM_004107	chr19(.):50011435-50034685	0.1627
NR_029703	chr19(.):49999041-50009125	1.0376
NM_002287	chr19(.):54860234-54881721	0.6588
NM_012276	chr19(.):54839691-54855421	0.0834
NM_021250	chr19(.):54813352-54829409	0.0786
NM_181879	chr19(.):54817552-54829368	0.0823
NM_001005367	chr19(.):54921634-54953054	0.0694
NM_006863	chr19(.):55100112-55117540	0.0842
NM_001081639	chr19(.):55136907-55154004	0.1106
NM_006866	chr19(.):55080256-55104027	0.2221
NM_001081637	chr19(.):55136967-55154004	0.1058
NM_006669	chr19(.):55123628-55154004	0.7134
NM_006847	chr19(.):55169123-55184846	0.3168
NM_032430	chr19(.):55790533-55828903	0.3583
NM_173804	chr19(.):55733001-55745632	0.0575
NM_001130106	chr19(.):55768590-55796751	0.7855
NM_014931	chr19(.):55736146-55775038	0.5417
NM_032836	chr19(.):56097736-56115893	0.4786
NM_007279	chr19(.):56160415-56191082	0.7176
NM_207115	chr19(.):56147391-56159836	1.9629
NM_153219	chr19(.):56106729-56119504	1.0078
NM_203374	chr19(.):56127106-56140941	0.2604
NM_016535	chr19(.):56149985-56161989	2.1203
NM_013301	chr19(.):56153953-56169526	1.88
NM_001163423	chr19(.):56148462-56159836	2.1322
NM_016202	chr19(.):56148417-56159836	2.1242
NM_001130072	chr19(.):56181560-56212133	0.2325
NM_001130071	chr19(.):56182990-56212133	0.2388
NM_001195605	chr19(.):56119958-56134907	0.0564
NM_005762	chr19(.):59050835-59067082	0.6338
NR_027334	chr19(.):59065552-59091164	0.7795
NM_014453	chr19(.):59057932-59071486	1.137
NM_003422	chr19(.):59068283-59089942	0.7356
NM_198426	chr19(.):59057932-59071355	1.1407
NM_003969	chr19(.):59062078-59075343	1.1478
NM_012254	chr19(.):59004699-59028432	0.2937
NR_026052	chr19(.):59081765-59100762	0.3044
NM_032792	chr19(.):59019896-59035921	0.6505
NM_001033087	chr20(.):15172503-16038841	0.0952
NM_080676	chr20(.):13971145-16038841	0.0764
NM_001174088	chr20(.):46125600-46290621	0.1815
NM_031229	chr20(.):383708-416610	0.6981
NM_003818	chr20(.):5102481-5176989	0.207
NM_052865	chr20(.):17944761-17976762	0.9633
NM_031483	chr20(.):32946061-33104197	0.3749
NM_177996	chr20(.):34695347-34825721	0.1469
NM_006282	chr20(.):43590119-43713593	0.4582
NM_183048	chr20(.):45833380-45990474	0.357
NM_183425	chr20(.):55961462-55989386	0.6988
NR_002785	chr20(.):57388972-57430958	0.1026
NM_021158	chr20(.):356307-383203	1.2463
NM_170774	chr20(.):4755668-4800769	0.4491
NM_014737	chr20(.):4755669-4809291	0.4424
NM_001009923	chr20(.):5075483-5098733	0.4803
NM_002592	chr20(.):5090598-5112268	1.2424
NM_182649	chr20(.):5090598-5105647	1.2793
NR_028370	chr20(.):5095231-5105615	1.1607
NR_003045	chr20(.):17938352-17948589	0.6899
NM_152227	chr20(.):17917243-17954490	0.8743
NM_014426	chr20(.):17917243-17954154	0.8691
NM_013248	chr20(.):23326372-23340408	1.0373
NM_022482	chr20(.):23340020-23358683	0.4818
NR_030374	chr20(.):33049129-33059223	0.1156
NR_027451	chr20(.):34628539-34643882	0.6659
NM_012156	chr20(.):34737661-34825721	0.1066
NM_006809	chr20(.):43565770-43594114	0.2886
NM_001124756	chr20(.):43533702-43572962	0.3003
NR_024594	chr20(.):45942245-45954498	0.0844
NM_006526	chr20(.):52178609-52204636	1.7862
NR_002189	chr20(.):52486039-52497248	0.7251
NM_001015885	chr20(.):55921617-55958519	0.16
NM_003610	chr20(.):55921144-55958519	0.1596
NM_001190472	chr20(.):55928495-55939878	0.1112
NM_080426	chr20(.):57461425-57491250	1.1508
NR_003259	chr20(.):57459179-57491247	1.078
NM_001077489	chr20(.):57461424-57491250	1.1508
NM_001077490	chr20(.):57423035-57491250	0.5697
NM_001077488	chr20(.):57461768-57491250	1.1616
NM_016592	chr20(.):57409794-57491250	0.4895
NM_012384	chr20(.):62213954-62263381	0.3836
NM_032957	chr20(.):62284646-62332601	0.2019
NM_001083113	chr20(.):62333793-62372494	0.9332
NM_181485	chr20(.):62334379-62372494	0.9449
NM_017806	chr20(.):62362977-62375460	1.7265
NM_003224	chr20(.):62324994-62344355	0.3412
NM_032945	chr20(.):62321287-62335035	0.0876
NM_020062	chr20(.):62366210-62380403	1.4651
NM_015894	chr20(.):62266060-62289780	0.7491
NM_003823	chr20(.):62323020-62335035	0.0928
NM_001032410	chr21(.):30391937-30431807	0.2662
NM_000874	chr21(.):34597230-34640062	1.2757
NM_207585	chr21(.):34597230-34641820	1.238
NM_020152	chr21(.):30447872-30553202	0.1573
NM_001754	chr21(.):36155097-36426595	0.2224
NM_016940	chr21(.):30373079-30396685	0.5098
NM_006585	chr21(.):30423647-30451010	0.6064
NR_024102	chr21(.):34532775-34547541	0.0668
NM_000628	chr21(.):34633671-34674520	0.1519
NR_026812	chr21(.):36405232-36416723	0.6625
NM_000394	chr21(.):44584140-44597913	0.8105
NM_007194	chr22(.):29078730-29142822	0.137
NM_001003406	chr22(.):39961757-40090740	0.0445
NM_024821	chr22(.):42191677-42227303	0.2611
NM_138433	chr22(.):50981461-50994452	0.1813
NR_030755	chr22(.):23160269-23170365	0.9487
NM_001178126	chr22(.):23224959-23243013	0.4206
NM_001024938	chr22(.):24194058-24232725	0.3595
NM_002415	chr22(.):24231564-24242409	1.0166
NM_001024939	chr22(.):24195040-24232725	0.3651
NM_001007468	chr22(.):24124149-24181705	0.3042
NM_001002862	chr22(.):24171689-24186199	0.6599
NM_172002	chr22(.):29133042-29158496	0.2964
NM_173510	chr22(.):29163661-29190283	0.3597
NM_001079539	chr22(.):29185547-29201560	1.9528
NM_031910	chr22(.):37571205-37589330	0.0876
NM_001051	chr22(.):37597244-37613353	0.1818
NM_002872	chr22(.):37616309-37645305	0.7335
NR_002821	chr22(.):38735669-38799931	0.6328
NM_004981	chr22(.):38817332-38845033	0.0487
NM_001006666	chr22(.):39431672-39445428	0.5255
NM_004900	chr22(.):39373404-39393783	0.427
NM_001193289	chr22(.):39348526-39393783	0.288
NM_152426	chr22(.):39412117-39434256	0.5653
NM_014508	chr22(.):39405264-39419825	1.1645
NM_021822	chr22(.):39468009-39488748	0.9042
NM_181773	chr22(.):39488228-39505072	0.3401
NM_006116	chr22(.):39790758-39832887	0.1926
NM_153497	chr22(.):39790758-39838132	0.2815
NM_194326	chr22(.):39920097-39933860	0.8265
NM_002409	chr22(.):39848324-39893199	0.1047
NM_019008	chr22(.):39893283-39919137	0.7296
NM_182810	chr22(.):39911568-39923691	1.1784
NM_001098270	chr22(.):39878228-39893199	0.0776
NM_152513	chr22(.):42090517-42200459	0.3269
NM_058238	chr22(.):46311247-46378008	0.0407
NM_018280	chr22(.):46441338-46455024	3.6555
NR_027036	chr22(.):46430786-46445748	2.2675
NR_027034	chr22(.):46444725-46459402	2.7116
NR_027033	chr22(.):46476876-46514808	0.0651
NR_027240	chr22(.):46397495-46411657	0.242
NR_029479	chr22(.):46504565-46514648	0.0697
NR_029478	chr22(.):46503628-46513702	0.0732
NR_037413	chr22(.):46481923-46492006	0.0649
NM_001169111	chr22(.):50956996-50969033	0.9761
NM_024866	chr22(.):50915011-50929866	0.0461
NM_002972	chr22(.):50878430-50918464	0.1294
NM_001185011	chr22(.):50941644-50968209	0.5639
NM_001113756	chr22(.):50959181-50973258	1.4855
NM_001113755	chr22(.):50959181-50973514	1.4596
NM_001169109	chr22(.):50956996-50969868	1.1787
NM_001169110	chr22(.):50956996-50969574	1.0706
NM_001014440	chr22(.):50963837-50976008	1.5901
NM_005138	chr22(.):50956996-50969034	0.9762
NM_017584	chr22(.):50920212-50933750	0.0432
NM_033200	chr22(.):50936375-50951135	0.2584
NM_001145134	chr22(.):51002289-51022096	0.2275
NR_021492	chr22(.):51016454-51027355	0.3777
NM_004377	chr22(.):51002289-51021894	0.2251
NM_001123225	chr22(.):50984540-51006328	0.1025
NM_001145137	chr22(.):51002289-51021506	0.2096
NM_005198	chr22(.):51012386-51026428	0.3035
