REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5_jia.bam
1_MACS_peak_4555_lociStitched	chr13	50114203	50114758	1	556	271.6725
1_MACS_peak_4854_lociStitched	chr14	36789321	36789876	1	556	469.4745
1_MACS_peak_10466_lociStitched	chr20	42339580	42340135	1	556	294.92699999999996
1_MACS_peak_10679_lociStitched	chr20	62367846	62368401	1	556	276.057
1_MACS_peak_13784_lociStitched	chr5	131765623	131766178	1	556	212.676
1_MACS_peak_14227_lociStitched	chr6	5724283	5724838	1	556	299.8665
1_MACS_peak_14853_lociStitched	chr6	97730617	97731172	1	556	296.4255
1_MACS_peak_1262_lociStitched	chr1	161410172	161410726	1	555	378.4374
1_MACS_peak_2863_lociStitched	chr11	64794755	64795309	1	555	490.013
1_MACS_peak_2947_lociStitched	chr11	66880286	66880840	1	555	333.0648
1_MACS_peak_5845_lociStitched	chr15	81276771	81277325	1	555	335.1146
1_MACS_peak_6509_lociStitched	chr16	68228477	68229031	1	555	272.568
1_MACS_peak_6981_lociStitched	chr17	29578065	29578619	1	555	220.9906
1_MACS_peak_13164_lociStitched	chr5	5523580	5524134	1	555	254.8954
1_MACS_peak_14101_lociStitched	chr5	174986830	174987384	1	555	269.7426
1_MACS_peak_14484_lociStitched	chr6	30749526	30750080	1	555	217.44500000000002
1_MACS_peak_14901_lociStitched	chr6	108913395	108913949	1	555	246.3084
1_MACS_peak_16051_lociStitched	chr7	148762479	148763033	1	555	303.2042
1_MACS_peak_135_lociStitched	chr1	11628909	11629462	1	554	210.1953
1_MACS_peak_2049_lociStitched	chr10	70982106	70982659	1	554	323.7262
1_MACS_peak_10183_lociStitched	chr2	238968892	238969445	1	554	337.1641
1_MACS_peak_12941_lociStitched	chr4	111117604	111118157	1	554	231.76229999999998
1_MACS_peak_13938_lociStitched	chr5	143714726	143715279	1	554	224.18619999999999
1_MACS_peak_16480_lociStitched	chr8	103822457	103823010	1	554	340.5374
1_MACS_peak_17433_lociStitched	chr9	139294201	139294754	1	554	445.6074
1_MACS_peak_121_lociStitched	chr1	10270591	10271143	1	553	325.84560000000005
1_MACS_peak_1092_lociStitched	chr1	152020552	152021104	1	553	297.0864
1_MACS_peak_1857_lociStitched	chr10	20292910	20293462	1	553	287.7024
1_MACS_peak_5914_lociStitched	chr15	87376652	87377204	1	553	308.1264
1_MACS_peak_5965_lociStitched	chr15	90895454	90896006	1	553	280.9128
1_MACS_peak_6168_lociStitched	chr16	11172042	11172594	1	553	279.3672
1_MACS_peak_7976_lociStitched	chr19	2739522	2740074	1	553	439.1712
1_MACS_peak_8825_lociStitched	chr19	56879634	56880186	1	553	365.5896
1_MACS_peak_8853_lociStitched	chr19	58513731	58514283	1	553	389.76719999999995
1_MACS_peak_9060_lociStitched	chr2	32390820	32391372	1	553	423.65999999999997
1_MACS_peak_10285_lociStitched	chr20	9597038	9597590	1	553	249.50400000000002
1_MACS_peak_10413_lociStitched	chr20	34406877	34407429	1	553	307.5744
1_MACS_peak_10475_lociStitched	chr20	43271150	43271702	1	553	254.5272
1_MACS_peak_12432_lociStitched	chr3	185660803	185661355	1	553	311.604
1_MACS_peak_13162_lociStitched	chr5	5419235	5419787	1	553	392.8584
1_MACS_peak_15404_lociStitched	chr7	37375962	37376514	1	553	321.1536
1_MACS_peak_16232_lociStitched	chr8	41435530	41436082	1	553	644.1288000000001
1_MACS_peak_17714_lociStitched	chrX	73164128	73164680	1	553	241.776
1_MACS_peak_2450_lociStitched	chr10	134266152	134266703	1	552	271.3675
1_MACS_peak_6296_lociStitched	chr16	25906897	25907448	1	552	211.584
1_MACS_peak_6436_lociStitched	chr16	56553432	56553983	1	552	335.33860000000004
1_MACS_peak_6676_lociStitched	chr16	88752364	88752915	1	552	258.1435
1_MACS_peak_10325_lociStitched	chr20	21106717	21107268	1	552	333.6856
1_MACS_peak_11549_lociStitched	chr3	38066062	38066613	1	552	590.8924000000001
1_MACS_peak_11629_lociStitched	chr3	46391115	46391666	1	552	271.3675
1_MACS_peak_12021_lociStitched	chr3	120278018	120278569	1	552	254.1212
1_MACS_peak_12880_lociStitched	chr4	95917240	95917791	1	552	288.8342
1_MACS_peak_14406_lociStitched	chr6	26924272	26924823	1	552	408.5114
1_MACS_peak_16700_lociStitched	chr8	145687740	145688291	1	552	348.8932
1_MACS_peak_17080_lociStitched	chr9	96030829	96031380	1	552	309.66200000000003
1_MACS_peak_17893_lociStitched	chrX	154444704	154445255	1	552	370.82300000000004
1_MACS_peak_2435_lociStitched	chr10	126432940	126433490	1	551	299.20000000000005
1_MACS_peak_3574_lociStitched	chr12	15733549	15734099	1	551	319.27500000000003
1_MACS_peak_10374_lociStitched	chr20	32307594	32308144	1	551	321.695
1_MACS_peak_14962_lociStitched	chr6	117002286	117002836	1	551	454.29999999999995
1_MACS_peak_1007_lociStitched	chr1	147806689	147807238	1	550	295.96590000000003
1_MACS_peak_3383_lociStitched	chr11	125932812	125933361	1	550	776.3957999999999
1_MACS_peak_4689_lociStitched	chr13	102521075	102521624	1	550	268.0767
1_MACS_peak_4966_lociStitched	chr14	61501180	61501729	1	550	301.23629999999997
1_MACS_peak_6119_lociStitched	chr16	3073858	3074407	1	550	592.371
1_MACS_peak_8651_lociStitched	chr19	46850231	46850780	1	550	317.7063
1_MACS_peak_9980_lociStitched	chr2	199838115	199838664	1	550	315.5652
1_MACS_peak_11513_lociStitched	chr3	30648120	30648669	1	550	368.1594
1_MACS_peak_11635_lociStitched	chr3	47020537	47021086	1	550	305.5185
1_MACS_peak_11852_lociStitched	chr3	80819752	80820301	1	550	398.18969999999996
1_MACS_peak_12444_lociStitched	chr3	186706752	186707301	1	550	246.8304
1_MACS_peak_12859_lociStitched	chr4	89444340	89444889	1	550	291.6837
1_MACS_peak_13899_lociStitched	chr5	140018413	140018962	1	550	273.8961
1_MACS_peak_14035_lociStitched	chr5	159848806	159849355	1	550	439.5294
1_MACS_peak_835_lociStitched	chr1	110026463	110027011	1	549	684.0136
1_MACS_peak_2221_lociStitched	chr10	97518066	97518614	1	549	254.9296
1_MACS_peak_2850_lociStitched	chr11	64018977	64019525	1	549	251.69639999999998
1_MACS_peak_3321_lociStitched	chr11	118401356	118401904	1	549	298.6052
1_MACS_peak_4457_lociStitched	chr13	34302421	34302969	1	549	251.5868
1_MACS_peak_10473_lociStitched	chr20	43104419	43104967	1	549	535.3412
1_MACS_peak_13334_lociStitched	chr5	55423877	55424425	1	549	304.962
1_MACS_peak_14875_lociStitched	chr6	106433586	106434134	1	549	227.3104
1_MACS_peak_16901_lociStitched	chr9	35812191	35812739	1	549	349.076
1_MACS_peak_17023_lociStitched	chr9	88902078	88902626	1	549	243.8052
1_MACS_peak_17155_lociStitched	chr9	108024803	108025351	1	549	239.202
1_MACS_peak_17615_lociStitched	chrX	48334624	48335172	1	549	257.2312
1_MACS_peak_2474_lociStitched	chr11	331130	331677	1	548	309.10970000000003
1_MACS_peak_3997_lociStitched	chr12	79462368	79462915	1	548	251.89350000000002
1_MACS_peak_6578_lociStitched	chr16	75182366	75182913	1	548	374.148
1_MACS_peak_6734_lociStitched	chr17	1933403	1933950	1	548	339.3041
1_MACS_peak_6886_lociStitched	chr17	18824435	18824982	1	548	248.0098
1_MACS_peak_6978_lociStitched	chr17	29233320	29233867	1	548	326.7778
1_MACS_peak_7741_lociStitched	chr18	34408478	34409025	1	548	253.1516
1_MACS_peak_8038_lociStitched	chr19	5680568	5681115	1	548	609.7409
1_MACS_peak_14037_lociStitched	chr5	160498306	160498853	1	548	301.99870000000004
1_MACS_peak_15654_lociStitched	chr7	86948472	86949019	1	548	333.123
1_MACS_peak_165_lociStitched	chr1	16023734	16024280	1	547	247.82940000000002
1_MACS_peak_201_lociStitched	chr1	19638751	19639297	1	547	309.25440000000003
1_MACS_peak_2910_lociStitched	chr11	65641115	65641661	1	547	520.611
1_MACS_peak_4960_lociStitched	chr14	60814998	60815544	1	547	232.3776
1_MACS_peak_6123_lociStitched	chr16	3208248	3208794	1	547	281.8452
1_MACS_peak_6277_lociStitched	chr16	23463996	23464542	1	547	298.935
1_MACS_peak_6336_lociStitched	chr16	29514542	29515088	1	547	298.4982
1_MACS_peak_8843_lociStitched	chr19	58125512	58126058	1	547	341.9052
1_MACS_peak_9004_lociStitched	chr2	25895914	25896460	1	547	312.1482
1_MACS_peak_10025_lociStitched	chr2	204975210	204975756	1	547	237.6738
1_MACS_peak_10721_lociStitched	chr21	19185773	19186319	1	547	195.468
1_MACS_peak_11311_lociStitched	chr22	45644584	45645130	1	547	251.7606
1_MACS_peak_11408_lociStitched	chr3	9004619	9005165	1	547	399.23519999999996
1_MACS_peak_12905_lociStitched	chr4	100815038	100815584	1	547	381.16260000000005
1_MACS_peak_1358_lociStitched	chr1	180991494	180992039	1	546	248.1385
1_MACS_peak_2295_lociStitched	chr10	104420552	104421097	1	546	319.0975
1_MACS_peak_3589_lociStitched	chr12	25150255	25150800	1	546	242.5795
1_MACS_peak_4277_lociStitched	chr12	122101978	122102523	1	546	402.428
1_MACS_peak_12889_lociStitched	chr4	99560279	99560824	1	546	250.10049999999998
1_MACS_peak_13216_lociStitched	chr5	17315379	17315924	1	546	337.355
1_MACS_peak_13754_lociStitched	chr5	130059664	130060209	1	546	265.197
1_MACS_peak_16064_lociStitched	chr7	150070434	150070979	1	546	241.7075
1_MACS_peak_2192_lociStitched	chr10	92970448	92970992	1	545	310.5152
1_MACS_peak_3573_lociStitched	chr12	15724203	15724747	1	545	382.48639999999995
1_MACS_peak_4796_lociStitched	chr14	24657482	24658026	1	545	386.34880000000004
1_MACS_peak_4830_lociStitched	chr14	34800981	34801525	1	545	309.10080000000005
1_MACS_peak_4934_lociStitched	chr14	55596043	55596587	1	545	246.9216
1_MACS_peak_5887_lociStitched	chr15	84841041	84841585	1	545	270.4224
1_MACS_peak_9399_lociStitched	chr2	85151402	85151946	1	545	307.7408
1_MACS_peak_12188_lociStitched	chr3	142659541	142660085	1	545	228.15359999999998
1_MACS_peak_13004_lociStitched	chr4	141445245	141445789	1	545	342.6112
1_MACS_peak_17695_lociStitched	chrX	64887572	64888116	1	545	208.29760000000002
1_MACS_peak_745_lociStitched	chr1	87617223	87617766	1	544	242.61239999999998
1_MACS_peak_843_lociStitched	chr1	110554486	110555029	1	544	284.4234
1_MACS_peak_1627_lociStitched	chr1	226496368	226496911	1	544	284.0976
1_MACS_peak_3852_lociStitched	chr12	56652242	56652785	1	544	264.16949999999997
1_MACS_peak_4359_lociStitched	chr12	131977515	131978058	1	544	309.6729
1_MACS_peak_4729_lociStitched	chr14	19653601	19654144	1	544	294.3603
1_MACS_peak_7462_lociStitched	chr17	73291299	73291842	1	544	277.473
1_MACS_peak_7700_lociStitched	chr18	19433226	19433769	1	544	333.02189999999996
1_MACS_peak_7994_lociStitched	chr19	3552810	3553353	1	544	250.4316
1_MACS_peak_8048_lociStitched	chr19	6198977	6199520	1	544	333.56489999999997
1_MACS_peak_8189_lociStitched	chr19	12807461	12808004	1	544	370.7604
1_MACS_peak_8872_lociStitched	chr19	58978358	58978901	1	544	408.6618
1_MACS_peak_9251_lociStitched	chr2	64430937	64431480	1	544	303.6999
1_MACS_peak_10567_lociStitched	chr20	48673526	48674069	1	544	237.1281
1_MACS_peak_13706_lociStitched	chr5	118610232	118610775	1	544	226.6482
1_MACS_peak_14502_lociStitched	chr6	31515297	31515840	1	544	247.0107
1_MACS_peak_14640_lociStitched	chr6	38670402	38670945	1	544	315.4287
1_MACS_peak_15077_lociStitched	chr6	149887463	149888006	1	544	253.2552
1_MACS_peak_16023_lociStitched	chr7	141251170	141251713	1	544	390.8514
1_MACS_peak_16130_lociStitched	chr8	10696745	10697288	1	544	271.6629
1_MACS_peak_2247_lociStitched	chr10	99446336	99446878	1	543	262.87
1_MACS_peak_5353_lociStitched	chr15	31449660	31450202	1	543	270.4038
1_MACS_peak_5865_lociStitched	chr15	82647351	82647893	1	543	289.3738
1_MACS_peak_7218_lociStitched	chr17	45177175	45177717	1	543	348.9938
1_MACS_peak_8612_lociStitched	chr19	45463803	45464345	1	543	274.0894
1_MACS_peak_10214_lociStitched	chr2	242626386	242626928	1	543	415.60560000000004
1_MACS_peak_11888_lociStitched	chr3	98620753	98621295	1	543	394.0882
1_MACS_peak_14308_lociStitched	chr6	16129247	16129789	1	543	492.0276
1_MACS_peak_14771_lociStitched	chr6	78078386	78078928	1	543	248.3986
1_MACS_peak_17761_lociStitched	chrX	104465145	104465687	1	543	257.721
1_MACS_peak_4366_lociStitched	chr12	133066721	133067262	1	542	420.3029
1_MACS_peak_5256_lociStitched	chr14	104338320	104338861	1	542	320.7048
1_MACS_peak_10050_lociStitched	chr2	211340946	211341487	1	542	347.863
1_MACS_peak_12457_lociStitched	chr3	187463158	187463699	1	542	571.0796
1_MACS_peak_13715_lociStitched	chr5	118679783	118680324	1	542	218.5099
1_MACS_peak_14104_lociStitched	chr5	175402730	175403271	1	542	271.25739999999996
1_MACS_peak_15655_lociStitched	chr7	86970444	86970985	1	542	243.7746
1_MACS_peak_17745_lociStitched	chrX	100872430	100872971	1	542	292.62690000000003
1_MACS_peak_1068_lociStitched	chr1	150898790	150899330	1	541	292.302
1_MACS_peak_6769_lociStitched	chr17	4275228	4275768	1	541	300.996
1_MACS_peak_7111_lociStitched	chr17	40021154	40021694	1	541	335.07000000000005
1_MACS_peak_10671_lociStitched	chr20	62168737	62169277	1	541	305.37
1_MACS_peak_11883_lociStitched	chr3	98481804	98482344	1	541	207.25199999999998
1_MACS_peak_13514_lociStitched	chr5	86315517	86316057	1	541	260.38800000000003
1_MACS_peak_15417_lociStitched	chr7	38948329	38948869	1	541	336.798
1_MACS_peak_15810_lociStitched	chr7	104524418	104524958	1	541	257.148
1_MACS_peak_16838_lociStitched	chr9	32558513	32559053	1	541	251.53199999999998
1_MACS_peak_2270_lociStitched	chr10	102802626	102803165	1	540	273.3269
1_MACS_peak_3188_lociStitched	chr11	100611893	100612432	1	540	229.8296
1_MACS_peak_5167_lociStitched	chr14	93035150	93035689	1	540	256.1867
1_MACS_peak_6088_lociStitched	chr16	2009475	2010014	1	540	278.33959999999996
1_MACS_peak_7762_lociStitched	chr18	46449128	46449667	1	540	276.9382
1_MACS_peak_8763_lociStitched	chr19	52598494	52599033	1	540	267.344
1_MACS_peak_10251_lociStitched	chr20	3748675	3749214	1	540	463.8095
1_MACS_peak_11296_lociStitched	chr22	43583678	43584217	1	540	350.889
1_MACS_peak_11421_lociStitched	chr3	10050863	10051402	1	540	271.27869999999996
1_MACS_peak_12122_lociStitched	chr3	132878672	132879211	1	540	219.7503
1_MACS_peak_13786_lociStitched	chr5	131772901	131773440	1	540	198.4059
1_MACS_peak_14614_lociStitched	chr6	36650190	36650729	1	540	245.2989
1_MACS_peak_15787_lociStitched	chr7	102105329	102105868	1	540	311.5959
1_MACS_peak_2246_lociStitched	chr10	99400411	99400949	1	539	233.27679999999998
1_MACS_peak_3432_lociStitched	chr11	131794214	131794752	1	539	348.1398
1_MACS_peak_3724_lociStitched	chr12	48513041	48513579	1	539	274.32620000000003
1_MACS_peak_6328_lociStitched	chr16	29086273	29086811	1	539	267.1708
1_MACS_peak_6634_lociStitched	chr16	84682040	84682578	1	539	417.9184
1_MACS_peak_10097_lociStitched	chr2	222420149	222420687	1	539	286.485
1_MACS_peak_10425_lociStitched	chr20	35101026	35101564	1	539	322.6386
1_MACS_peak_10508_lociStitched	chr20	45029752	45030290	1	539	301.92560000000003
1_MACS_peak_11858_lociStitched	chr3	84649997	84650535	1	539	310.53360000000004
1_MACS_peak_12841_lociStitched	chr4	87281305	87281843	1	539	237.52700000000002
1_MACS_peak_13482_lociStitched	chr5	78995275	78995813	1	539	200.0284
1_MACS_peak_14742_lociStitched	chr6	62995555	62996093	1	539	296.1152
1_MACS_peak_16014_lociStitched	chr7	139923738	139924276	1	539	247.6414
1_MACS_peak_16231_lociStitched	chr8	41386682	41387220	1	539	305.9606
1_MACS_peak_16247_lociStitched	chr8	42948583	42949121	1	539	300.5806
1_MACS_peak_17490_lociStitched	chrX	1600272	1600810	1	539	284.7096
1_MACS_peak_3229_lociStitched	chr11	108014946	108015483	1	538	296.1018
1_MACS_peak_5496_lociStitched	chr15	44838216	44838753	1	538	250.4568
1_MACS_peak_5672_lociStitched	chr15	67413525	67414062	1	538	329.98650000000004
1_MACS_peak_5982_lociStitched	chr15	91565410	91565947	1	538	313.44689999999997
1_MACS_peak_7406_lociStitched	chr17	63557235	63557772	1	538	354.0441
1_MACS_peak_8318_lociStitched	chr19	17622373	17622910	1	538	548.7066
1_MACS_peak_8923_lociStitched	chr2	10443022	10443559	1	538	232.7358
1_MACS_peak_9275_lociStitched	chr2	65092120	65092657	1	538	287.4561
1_MACS_peak_11069_lociStitched	chr22	29784030	29784567	1	538	326.2275
1_MACS_peak_14429_lociStitched	chr6	28092346	28092883	1	538	319.13910000000004
1_MACS_peak_15571_lociStitched	chr7	72649692	72650229	1	538	376.5444
1_MACS_peak_6_lociStitched	chr1	894194	894730	1	537	311.0944
1_MACS_peak_1518_lociStitched	chr1	206732029	206732565	1	537	222.6008
1_MACS_peak_9082_lociStitched	chr2	37582413	37582949	1	537	376.32559999999995
1_MACS_peak_11774_lociStitched	chr3	53230524	53231060	1	537	277.7552
1_MACS_peak_13352_lociStitched	chr5	56125242	56125778	1	537	249.8296
1_MACS_peak_13492_lociStitched	chr5	80801664	80802200	1	537	272.556
1_MACS_peak_16339_lociStitched	chr8	71965715	71966251	1	537	263.712
1_MACS_peak_17354_lociStitched	chr9	132033156	132033692	1	537	303.0544
1_MACS_peak_17394_lociStitched	chr9	134954792	134955328	1	537	380.98879999999997
1_MACS_peak_470_lociStitched	chr1	40282640	40283175	1	536	340.68800000000005
1_MACS_peak_2770_lociStitched	chr11	59522306	59522841	1	536	230.2105
1_MACS_peak_3431_lociStitched	chr11	131381275	131381810	1	536	261.0265
1_MACS_peak_4374_lociStitched	chr12	133532468	133533003	1	536	310.88849999999996
1_MACS_peak_11241_lociStitched	chr22	41214893	41215428	1	536	254.92749999999998
1_MACS_peak_13370_lociStitched	chr5	58957639	58958174	1	536	248.7215
1_MACS_peak_14433_lociStitched	chr6	28192988	28193523	1	536	262.5245
1_MACS_peak_221_lociStitched	chr1	22118337	22118871	1	535	263.6358
1_MACS_peak_8299_lociStitched	chr19	16757775	16758309	1	535	239.7126
1_MACS_peak_11493_lociStitched	chr3	23203371	23203905	1	535	202.386
1_MACS_peak_13114_lociStitched	chr4	185204995	185205529	1	535	296.5836
1_MACS_peak_1225_lociStitched	chr1	160642961	160643494	1	534	246.67239999999998
1_MACS_peak_2257_lociStitched	chr10	101419151	101419684	1	534	353.32570000000004
1_MACS_peak_4098_lociStitched	chr12	102513399	102513932	1	534	438.4991
1_MACS_peak_5493_lociStitched	chr15	44677473	44678006	1	534	251.576
1_MACS_peak_6784_lociStitched	chr17	5389723	5390256	1	534	446.76059999999995
1_MACS_peak_7141_lociStitched	chr17	40925350	40925883	1	534	338.6149
1_MACS_peak_8352_lociStitched	chr19	18794382	18794915	1	534	448.14639999999997
1_MACS_peak_13090_lociStitched	chr4	174090290	174090823	1	534	223.11380000000003
1_MACS_peak_14048_lociStitched	chr5	169010696	169011229	1	534	326.40920000000006
1_MACS_peak_15183_lociStitched	chr7	2281337	2281870	1	534	268.0457
1_MACS_peak_2149_lociStitched	chr10	82895160	82895692	1	533	334.7344
1_MACS_peak_4252_lociStitched	chr12	121163658	121164190	1	533	372.29359999999997
1_MACS_peak_4692_lociStitched	chr13	103425679	103426211	1	533	258.4456
1_MACS_peak_6836_lociStitched	chr17	8191898	8192430	1	533	330.7976
1_MACS_peak_7260_lociStitched	chr17	48158408	48158940	1	533	244.2944
1_MACS_peak_7688_lociStitched	chr18	14208847	14209379	1	533	242.27280000000002
1_MACS_peak_7960_lociStitched	chr19	2494879	2495411	1	533	279.6192
1_MACS_peak_10442_lociStitched	chr20	37075235	37075767	1	533	308.9324
1_MACS_peak_12370_lociStitched	chr3	179370442	179370974	1	533	323.56239999999997
1_MACS_peak_16357_lociStitched	chr8	77220246	77220778	1	533	242.6984
1_MACS_peak_16785_lociStitched	chr9	14692863	14693395	1	533	262.276
1_MACS_peak_155_lociStitched	chr1	14337874	14338405	1	532	226.4715
1_MACS_peak_401_lociStitched	chr1	35324911	35325442	1	532	319.1841
1_MACS_peak_826_lociStitched	chr1	109419561	109420092	1	532	247.0212
1_MACS_peak_1402_lociStitched	chr1	192578629	192579160	1	532	241.9767
1_MACS_peak_5547_lociStitched	chr15	52135313	52135844	1	532	235.9764
1_MACS_peak_6587_lociStitched	chr16	77756377	77756908	1	532	297.4662
1_MACS_peak_6891_lociStitched	chr17	18967309	18967840	1	532	821.0853
1_MACS_peak_11187_lociStitched	chr22	39077849	39078380	1	532	319.82129999999995
1_MACS_peak_11439_lociStitched	chr3	13062585	13063116	1	532	226.4715
1_MACS_peak_12111_lociStitched	chr3	131080726	131081257	1	532	391.347
1_MACS_peak_12939_lociStitched	chr4	110650702	110651233	1	532	267.9957
1_MACS_peak_13519_lociStitched	chr5	86819892	86820423	1	532	224.93159999999997
1_MACS_peak_17828_lociStitched	chrX	133941219	133941750	1	532	337.2381
1_MACS_peak_472_lociStitched	chr1	40348721	40349251	1	531	296.8
1_MACS_peak_705_lociStitched	chr1	77684611	77685141	1	531	399.832
1_MACS_peak_4027_lociStitched	chr12	92534848	92535378	1	531	248.57
1_MACS_peak_1681_lociStitched	chr1	233086250	233086779	1	530	314.43760000000003
1_MACS_peak_1708_lociStitched	chr1	236958532	236959061	1	530	379.1343
1_MACS_peak_4074_lociStitched	chr12	96252734	96253263	1	530	334.9628
1_MACS_peak_7157_lociStitched	chr17	41561302	41561831	1	530	362.6824
1_MACS_peak_11177_lociStitched	chr22	38656404	38656933	1	530	345.966
1_MACS_peak_11848_lociStitched	chr3	73498051	73498580	1	530	239.3725
1_MACS_peak_12646_lociStitched	chr4	25378866	25379395	1	530	222.55030000000002
1_MACS_peak_13167_lociStitched	chr5	5784304	5784833	1	530	294.4414
1_MACS_peak_14336_lociStitched	chr6	23176814	23177343	1	530	341.41659999999996
1_MACS_peak_125_lociStitched	chr1	10534930	10535458	1	529	331.9536
1_MACS_peak_412_lociStitched	chr1	36184502	36185030	1	529	215.952
1_MACS_peak_1017_lociStitched	chr1	148766955	148767483	1	529	669.1872000000001
1_MACS_peak_1882_lociStitched	chr10	22904767	22905295	1	529	342.1968
1_MACS_peak_5399_lociStitched	chr15	36871271	36871799	1	529	418.59839999999997
1_MACS_peak_7456_lociStitched	chr17	73201452	73201980	1	529	521.928
1_MACS_peak_8416_lociStitched	chr19	34895251	34895779	1	529	332.74559999999997
1_MACS_peak_8717_lociStitched	chr19	49946720	49947248	1	529	405.18719999999996
1_MACS_peak_9279_lociStitched	chr2	65160095	65160623	1	529	272.18399999999997
1_MACS_peak_11636_lociStitched	chr3	47029341	47029869	1	529	305.6592
1_MACS_peak_12951_lociStitched	chr4	115519967	115520495	1	529	264.7392
1_MACS_peak_2592_lociStitched	chr11	11105789	11106316	1	528	236.9392
1_MACS_peak_5663_lociStitched	chr15	66648558	66649085	1	528	508.60769999999997
1_MACS_peak_8528_lociStitched	chr19	41196638	41197165	1	528	389.8746
1_MACS_peak_10081_lociStitched	chr2	219750958	219751485	1	528	331.6411
1_MACS_peak_12573_lociStitched	chr4	3533711	3534238	1	528	386.291
1_MACS_peak_2445_lociStitched	chr10	131934609	131935135	1	527	262.737
1_MACS_peak_3344_lociStitched	chr11	119773106	119773632	1	527	304.13320000000004
1_MACS_peak_4633_lociStitched	chr13	77913149	77913675	1	527	329.43379999999996
1_MACS_peak_5607_lociStitched	chr15	62149884	62150410	1	527	276.5182
1_MACS_peak_5713_lociStitched	chr15	72176283	72176809	1	527	304.8696
1_MACS_peak_8839_lociStitched	chr19	57988458	57988984	1	527	417.0654
1_MACS_peak_10283_lociStitched	chr20	8095242	8095768	1	527	217.76399999999998
1_MACS_peak_13147_lociStitched	chr5	472516	473042	1	527	250.0078
1_MACS_peak_13746_lociStitched	chr5	128973392	128973918	1	527	263.9994
1_MACS_peak_17243_lociStitched	chr9	124499971	124500497	1	527	229.8094
1_MACS_peak_1289_lociStitched	chr1	167599439	167599964	1	526	366.765
1_MACS_peak_2936_lociStitched	chr11	66234271	66234796	1	526	329.07
1_MACS_peak_4508_lociStitched	chr13	43631561	43632086	1	526	238.2975
1_MACS_peak_5592_lociStitched	chr15	59367157	59367682	1	526	242.8125
1_MACS_peak_5823_lociStitched	chr15	78556757	78557282	1	526	280.245
1_MACS_peak_6167_lociStitched	chr16	11038357	11038882	1	526	296.4675
1_MACS_peak_6829_lociStitched	chr17	8076774	8077299	1	526	633.3599999999999
1_MACS_peak_7682_lociStitched	chr18	13464473	13464998	1	526	248.27249999999998
1_MACS_peak_12086_lociStitched	chr3	128907318	128907843	1	526	309.75
1_MACS_peak_12357_lociStitched	chr3	178254513	178255038	1	526	347.28749999999997
1_MACS_peak_12391_lociStitched	chr3	183095253	183095778	1	526	254.15249999999997
1_MACS_peak_17359_lociStitched	chr9	132403963	132404488	1	526	273.6825
1_MACS_peak_1549_lociStitched	chr1	211500335	211500859	1	525	265.0916
1_MACS_peak_2697_lociStitched	chr11	43933758	43934282	1	525	277.2484
1_MACS_peak_3493_lociStitched	chr12	7013987	7014511	1	525	386.3976
1_MACS_peak_6449_lociStitched	chr16	57496550	57497074	1	525	363.6036
1_MACS_peak_7086_lociStitched	chr17	38224803	38225327	1	525	245.1796
1_MACS_peak_8404_lociStitched	chr19	33463076	33463600	1	525	281.4404
1_MACS_peak_8898_lociStitched	chr2	3699309	3699833	1	525	306.64480000000003
1_MACS_peak_9178_lociStitched	chr2	53161951	53162475	1	525	233.23239999999998
1_MACS_peak_10174_lociStitched	chr2	238383708	238384232	1	525	276.0956
1_MACS_peak_13110_lociStitched	chr4	185186162	185186686	1	525	220.4992
1_MACS_peak_15607_lociStitched	chr7	75623523	75624047	1	525	379.95239999999995
1_MACS_peak_16381_lociStitched	chr8	82707835	82708359	1	525	220.86599999999999
1_MACS_peak_1078_lociStitched	chr1	151227161	151227684	1	524	378.80890000000005
1_MACS_peak_1214_lociStitched	chr1	159894786	159895309	1	524	314.16610000000003
1_MACS_peak_1910_lociStitched	chr10	30637685	30638208	1	524	353.4434
1_MACS_peak_2434_lociStitched	chr10	126421710	126422233	1	524	218.3002
1_MACS_peak_3302_lociStitched	chr11	116801277	116801800	1	524	278.13140000000004
1_MACS_peak_5380_lociStitched	chr15	33360113	33360636	1	524	309.6683
1_MACS_peak_6097_lociStitched	chr16	2265017	2265540	1	524	268.9266
1_MACS_peak_6887_lociStitched	chr17	18896784	18897307	1	524	189.11679999999998
1_MACS_peak_7524_lociStitched	chr17	75441689	75442212	1	524	282.1585
1_MACS_peak_8813_lociStitched	chr19	56135549	56136072	1	524	717.7652
1_MACS_peak_15649_lociStitched	chr7	84964966	84965489	1	524	227.2435
1_MACS_peak_15917_lociStitched	chr7	125285912	125286435	1	524	265.2133
1_MACS_peak_16608_lociStitched	chr8	126712437	126712960	1	524	273.8951
1_MACS_peak_17614_lociStitched	chrX	47930558	47931081	1	524	273.84279999999995
1_MACS_peak_4747_lociStitched	chr14	21776490	21777012	1	523	275.4072
1_MACS_peak_5705_lociStitched	chr15	70340137	70340659	1	523	301.08959999999996
1_MACS_peak_7758_lociStitched	chr18	44702223	44702745	1	523	315.0792
1_MACS_peak_8718_lociStitched	chr19	49954617	49955139	1	523	295.7652
1_MACS_peak_8735_lociStitched	chr19	50312151	50312673	1	523	283.0806
1_MACS_peak_9367_lociStitched	chr2	74374579	74375101	1	523	271.179
1_MACS_peak_11114_lociStitched	chr22	35653387	35653909	1	523	473.50620000000004
